v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12
6.817973738e+01,8.492357281e+01,9.464137275e+01,5.162504982e+01,6.087291364e+01,1.203691225e+01,4.097844385e+01,7.361730015e+01,4.870863938e+01,2.577711011e+00,2.422787389e+00,6.325828489e+01
2.945864054e+01,5.809816575e+01,8.498603244e+01,3.417925962e+01,4.988585547e+01,7.205550260e+00,7.933173934e+01,4.544730768e+01,3.292990355e+01,6.929250091e+00,1.465466910e+01,5.296175756e+01
8.952449182e+01,2.416513945e+01,9.014317652e+01,7.359580533e+01,4.773035296e+01,9.273873653e+01,3.384997617e+01,4.193244392e+01,1.369849041e+01,4.711620800e+01,9.681671318e+01,3.300996063e+01
8.589605469e+01,6.340494931e+01,6.913993979e+01,3.121527407e+01,9.821041747e+00,5.946681850e+01,4.593180072e+01,6.416106161e+01,9.617350979e+01,9.191981486e+01,2.910685219e+01,7.457380512e+01
3.234767798e+01,1.064195204e+01,1.965002728e+01,5.757119765e+01,9.158071794e+01,6.775308076e+01,9.968774492e+01,8.798462856e+01,1.796188960e+01,9.694635628e+01,7.121182779e+01,6.250468178e+01
7.383950831e+01,8.857327156e+01,8.011629566e+00,1.154275789e+01,8.617811979e+01,9.704625457e+01,6.494042936e+00,3.844954771e+01,4.896542023e+01,9.410041107e+01,2.749381566e+01,7.374449146e+01
9.021631435e+00,9.220000905e+01,9.187411641e+00,9.986464966e+01,2.949576245e-01,9.845635763e+00,4.366553830e+01,5.087093435e-01,8.646328884e+01,6.817842179e+01,3.180952960e+00,7.015104505e+01
1.538756613e+01,2.668756100e+01,5.931015414e+01,5.781650224e+01,2.294520436e+01,1.570586633e+01,5.944451518e+00,7.420535942e+01,6.308841179e+01,7.623266926e+01,2.390222757e+01,1.444010674e+01
2.178701761e+01,3.527035055e+01,3.857567011e+01,7.880481360e+01,3.420996712e+01,3.641928596e+01,6.155298457e+01,8.774189463e+00,7.557384801e+00,7.055988716e+01,3.315886126e+01,8.653965348e+01
9.248673617e+01,4.750601506e+01,6.608045821e+01,4.281081634e+01,2.667876765e+01,9.555996304e+01,7.702533306e+01,1.268485026e+01,6.364862932e+01,4.505483399e+01,1.482433683e+01,4.640726172e+00
9.581940244e+01,2.977807422e+01,9.713155468e+00,9.365178855e+01,4.331848583e+01,5.750748764e+01,8.642490167e+01,9.807414139e+01,9.438568827e+01,8.498982000e+01,3.485247777e+01,6.743548600e+01
5.299632146e+01,8.670976640e+01,7.742210193e+01,1.440957766e+01,1.655909691e+01,9.404984218e+01,6.413100785e+01,2.755261304e+01,2.701888532e+01,5.753450008e+00,8.126896568e+01,3.531153910e+01
7.067536702e+01,6.683133338e+00,7.717145969e+01,7.362467985e+01,4.875478009e+00,1.168737770e+01,9.773830439e+01,6.029770695e+01,5.529979425e+00,9.883330001e+01,4.215493256e+01,2.181127637e+01
7.945129625e+01,6.873295047e+01,5.257189681e+01,8.831907968e+01,6.861398077e+01,3.119204636e+01,9.925298831e+00,2.822542116e+01,6.086330642e+01,1.175055692e+01,6.770421721e+01,7.292489863e+01
2.486911282e+01,9.252051631e+01,4.936479667e+01,6.370302375e+01,4.673985224e+00,3.751873278e+01,9.841853598e+01,2.421025466e+01,6.393899791e+01,2.801133931e+01,6.705289544e+01,2.336813223e+00
1.439901415e+01,4.086816121e+01,6.650938798e+01,1.005670117e+01,5.340821046e+01,1.014110679e+01,6.468428028e+01,4.650330746e+01,9.921871877e+01,3.492107219e+01,1.525714098e+01,7.648771268e+01
4.624601052e+01,6.589771073e+00,6.936647492e+01,4.532059483e+01,8.560101763e+01,1.060349794e+01,4.081931523e+01,2.017817470e+01,3.473822224e+01,8.332220014e+01,2.183786433e+01,2.371860315e+01
9.734876081e+01,2.307464546e+01,2.302980646e+01,8.299615718e+00,5.953044971e+00,5.425687195e+01,4.903160143e+01,6.228524246e+01,5.618157756e+01,2.470223388e+01,6.213168754e+01,3.846604230e+01
2.035264489e+01,1.553765456e+01,9.076115215e+01,9.466058136e+01,4.236677449e+01,3.796520052e+01,5.478975137e+01,1.822772857e+01,9.175228947e+00,2.819781270e+01,5.026919478e+01,2.526891551e+01
9.631286988e+01,2.002104813e+01,4.122682616e+01,2.616630227e+01,8.346364989e+01,1.663186686e+01,4.742512947e+01,8.881522540e+01,6.788628191e+01,6.659721598e+01,4.790947171e+00,8.305864877e+01
4.340776117e+01,7.742746105e+01,6.931453038e+00,9.687778920e+01,5.974618315e+01,4.684809646e+01,1.109370466e+01,4.341570758e+01,7.618143141e+01,8.900376828e+01,8.466526783e-01,4.113989823e+01
4.560356966e+01,6.951098884e+01,4.996517109e+00,1.053530272e+01,2.263374723e+01,5.845651291e+01,2.868865256e+01,4.670909969e+01,1.391913369e+01,2.192957032e+01,7.726634099e+01,3.168369845e+01
1.213550286e+01,2.352890893e+01,5.836431964e+01,1.328726160e+01,7.761365590e+01,1.519532682e+01,9.782977151e+01,5.959881838e+01,7.992267706e+01,5.274048686e+01,4.157280761e+01,5.067885017e+01
6.925151024e+01,9.375549143e+01,9.502673549e+01,7.538018788e+01,8.294996005e+01,6.559258288e+01,1.490063181e+01,5.592233195e+01,5.771021477e+01,3.335279146e+01,2.401532748e+01,2.366957602e+01
4.277005867e+01,5.936216011e+01,8.876343147e+01,3.765676257e+01,4.709668720e+01,4.360080064e+01,6.042089445e+01,7.144369685e+01,1.649752527e+00,4.825444476e+01,4.645718945e+01,8.727007726e+01
9.486043622e+01,8.487364712e+01,5.027958652e+01,5.896733030e+01,7.365482083e+01,8.527274195e+01,5.553741565e+01,6.853542513e+01,4.283847234e+01,5.820025826e+01,6.506027710e+01,6.629431455e+01
9.256682988e+01,7.043964156e+01,1.105862561e+01,6.112135995e+01,7.717695651e+01,8.633669644e+01,6.086060345e+01,8.171025542e+01,6.518640765e+01,6.728306256e+01,1.771940467e+01,1.693402429e+01
1.080968156e+01,9.850196196e+01,7.013013086e+01,7.775403925e+01,7.741764384e+00,1.045323977e+01,5.748110509e+01,4.342896800e+00,4.856107431e+01,4.784248589e+00,8.910704543e+01,6.206376788e+01
3.303140929e+01,2.601588046e+01,4.914883362e+01,4.899321566e+01,3.298157734e+00,9.030898709e+01,9.069374592e+01,3.186366857e+01,1.851075288e+00,7.304865149e+00,5.310050395e+01,5.693658206e+01
4.431976968e+01,1.892317913e+01,5.168164614e+01,4.614069674e+01,8.482461621e+01,1.460966319e+01,6.708460058e+01,8.808646898e+01,3.989164620e+01,5.056835045e+00,4.308873457e+01,7.326285925e+01
9.095292781e+01,5.601905365e+01,1.842055271e+01,4.134201660e+01,1.465643403e+01,7.346260176e+01,9.422506746e+01,1.489358219e+01,4.466427903e+01,9.523595635e+01,3.130273847e+01,8.167460689e+01
7.402328676e+01,4.629099825e+01,2.173985841e+01,1.218843056e+00,1.927840955e+01,9.600196380e+01,5.186456195e+01,5.983713969e+00,6.523367428e+01,6.413332051e+01,6.167130249e+01,7.154841407e+01
5.345744345e+01,1.141842169e+01,5.694503275e+01,8.423759450e+01,8.948083294e+01,7.220385695e+01,8.866461921e+01,1.168067362e+01,6.203986804e+01,7.407175907e+01,6.137957512e+01,7.893994858e+01
5.147325035e+01,1.314427391e+01,6.776203140e+01,5.591666558e+01,8.174160243e+01,8.758772560e+01,5.332843209e-01,1.366587291e+01,5.084002583e+01,8.810536164e+01,5.087484469e+01,6.941018181e+01
8.140381198e+01,5.446507733e+01,9.710130191e+01,3.434606512e+01,7.606310640e+01,6.930177348e+01,8.672815754e+01,6.405681300e+01,3.739824339e+01,6.614048747e+01,5.919251923e+01,7.122952292e+01
8.062381975e+01,4.870709818e+01,7.271297274e+01,9.257720384e+01,6.233219006e+01,9.486287169e+01,8.626856024e+01,8.538149496e+01,3.871028700e+01,7.189038508e+00,4.878101961e+01,1.246438867e+01
3.388944052e+01,2.032259510e+01,8.801822157e+01,2.815447760e+01,7.616001409e+01,3.652147978e+01,4.893433577e+01,9.794228332e+00,4.918627709e+01,7.204203141e+01,4.749563019e-01,7.493697872e+01
3.904294294e+01,9.128718223e+01,6.317322086e+01,7.958650398e+01,8.746776251e+01,4.616780122e+01,9.945927246e+01,5.868882911e+01,2.401303060e+01,5.285560614e+01,2.460235224e+01,9.134298796e+01
5.064824151e+01,6.059379008e+01,7.691399825e+01,6.288808107e+01,1.354667508e+01,9.385579240e+01,6.205800419e+01,9.869384041e+01,2.392653438e+01,1.349402799e+01,3.592280108e+01,3.025525757e+00
5.500531220e+01,6.437941994e+01,9.987829270e+01,4.726315384e+00,9.239528747e+01,7.701701693e+01,1.863797470e+00,5.827444872e+01,3.582556375e+01,3.957962122e+01,5.592347811e+01,7.742371875e+01
6.304462624e+01,7.026254176e+01,9.134563484e+01,2.473605145e+01,4.119285869e+01,4.491931307e+01,7.111670002e+00,9.483325229e+01,8.266303171e+00,1.217106535e+01,7.499010795e+01,8.398483147e+00
6.915826788e+01,2.277047383e+01,5.066158632e+01,9.815852914e+01,4.818327482e+01,4.272138562e+01,5.683792536e+00,6.298376987e+01,5.425496951e+01,7.818601208e+01,7.872426321e+01,5.426058039e+01
2.008205980e+01,7.857915020e+01,8.545605163e+01,8.417173930e+01,4.064791509e+01,4.330363696e+01,8.448607830e+01,3.401612878e+01,6.774337662e+01,2.716960147e+01,4.127801798e+01,3.063169586e+01
3.281432064e+01,1.503557415e+01,6.681311597e+01,3.427789474e+01,4.447835513e+01,6.709572297e+01,1.877851012e+01,1.436575370e+01,8.076841776e+01,1.529606609e+01,8.916719789e+00,8.153653688e+01
8.319849440e+01,4.404281751e+01,9.548295932e+01,2.218768036e+01,5.277763158e+00,8.714238378e+01,1.707928435e+01,7.094566916e+01,1.452097017e+01,8.550416374e+01,3.886807737e+01,9.275311344e+01
8.656496821e+01,7.000998145e+01,2.322588191e+01,9.420442018e+01,1.318864797e+01,5.024396759e+01,7.998924375e+01,4.563530889e+01,8.426813244e+01,9.341410741e+00,3.619146383e+01,5.437299975e+01
3.534625444e+01,7.163168902e+01,5.804238864e+00,9.146406041e+01,5.129284475e+01,1.470126788e+00,1.826870914e+01,6.847887385e+01,1.278827444e+01,6.489203481e+01,6.805757925e+01,9.671834864e+01
3.565991383e+00,8.883080610e+01,5.053059476e+01,4.629234840e+01,7.984292931e-01,2.607567459e+01,2.245501179e+01,9.178286601e+01,1.146518982e+01,3.782489763e+01,8.779000974e+01,9.783942908e+01
6.173016504e+01,3.677844992e+01,7.583572816e+01,8.239425438e+01,9.058958587e+01,9.251594897e+01,6.114894174e+01,4.480687617e+01,2.091632260e+00,2.402230390e+01,7.924779356e+01,9.493833523e+00
1.553312643e+00,6.529117220e+01,1.057602466e+01,7.011894251e+01,1.546067912e+01,1.754848488e+01,2.111963332e+01,9.097298069e+00,2.541900259e+01,8.087033536e+01,6.275665938e+01,6.638737989e+00
1.904476228e+01,1.968355887e+00,1.177352361e+01,3.091088021e+01,8.041842088e+01,1.058456894e+01,7.321689931e+01,8.638414157e+01,2.869121565e+01,1.314060795e+01,2.179347206e+01,1.497417148e+01
9.178067122e+01,7.794090444e+01,8.720093950e+01,4.570313129e+01,2.036398980e+01,5.695417869e+01,9.743761404e+01,7.734165546e+01,8.048583620e+01,8.685495336e+01,8.316779651e+01,5.272121620e+01
9.192617783e+01,6.741109117e+01,6.092648195e+01,1.670817546e+01,1.037451760e+01,9.179062107e+01,7.929270246e+01,1.745707480e+01,7.188833628e+00,1.996983118e+01,2.125230672e+01,1.163809104e+01
6.454248427e+01,7.615689901e+01,1.545063894e+01,1.459918195e+00,8.254093261e+01,9.430006333e+01,5.127187032e+00,8.308312949e+00,9.519160115e+01,4.470694771e+01,5.646371782e+01,5.114171345e+01
7.712921336e+01,5.300267822e+01,1.989468811e+01,9.164996244e+01,9.917434199e+01,3.616057937e+01,7.540213469e+00,6.955425167e+01,3.304921701e+01,2.183482217e+01,7.638181305e+01,4.735778614e+01
1.418720967e+01,8.735989548e+01,1.743355832e+01,6.724293427e+01,2.686097964e+01,8.220856985e+01,1.076032803e+01,7.562107796e+01,9.759493643e+00,9.562112083e+01,1.518494942e+01,9.970692719e+01
3.248458038e+01,4.824180651e+01,7.044637001e+01,2.122475803e+01,8.229962214e+01,8.745770139e+01,8.069549659e+01,3.368590730e+01,7.455500088e+01,9.298033022e+01,4.061961504e+01,6.743081970e+00
5.682785702e+01,4.784490814e+01,7.707000343e+01,6.478194867e+01,1.827382304e+01,2.527570089e+01,9.024608451e+01,2.395858257e+01,8.785874468e+01,3.922833454e+01,8.269739648e+01,7.996186743e+01
8.429992918e+01,4.195325803e+00,8.290783750e+01,5.227438259e+01,6.575317185e+00,6.855700069e+00,8.890536665e+01,8.337450789e+01,3.236389223e+01,6.443157772e+01,2.765605997e+00,7.804998315e+01
3.408340263e+00,6.673167376e+01,8.429040530e+01,7.004735305e+01,1.332389945e+01,2.272870221e+01,8.173592670e+01,9.014877443e+01,2.149687876e+01,7.425545255e+01,7.763349590e+01,2.682397132e+00
2.743166165e+01,9.000030891e+01,1.697621695e+01,5.268639953e+00,5.392047976e+01,1.946461680e+01,2.186183267e+01,3.542034432e+01,4.531228317e+01,4.241788606e+01,7.852725178e+01,5.442185929e+00
8.280065331e+01,8.600671629e+01,1.028477865e+01,6.839693516e+01,9.114799201e+01,8.489781844e-02,1.390727780e+01,2.267416162e+00,8.684669977e+01,3.313755325e+01,8.509935364e+01,3.138799982e+01
7.470724917e+01,4.742500553e+01,8.345455243e+01,7.935626384e+01,1.343998131e+01,1.893125226e+01,2.487489985e+01,5.347769644e+01,5.848927898e+01,3.262383394e+01,4.142003578e+01,8.332346306e+01
3.737536617e+01,3.356940492e+01,5.514704577e+01,2.973632673e+00,5.854125427e+01,1.183060918e+01,8.764356729e+01,6.462395778e+01,3.371644547e+01,6.293547237e+01,9.569026335e+01,5.464307237e+01
5.471189151e+01,3.740143873e+01,8.440008551e+01,1.578024711e+01,8.469964156e+01,2.655540461e+01,4.624396517e+01,7.066421933e+01,2.199534718e+01,5.247495868e+01,8.456190046e+01,6.045602455e+01
3.464167782e+01,3.580891580e+01,9.705490014e+01,4.011262473e+01,6.979403118e+01,5.596010446e+01,7.150393771e+01,7.072068286e+01,6.647813237e+01,2.082142089e+01,6.120239154e+01,1.183217776e+01
1.269244785e+01,9.550230526e+00,5.399995201e+01,1.663064182e+01,1.599145278e+01,8.173981737e+01,3.290132605e+01,2.035163858e+01,5.767958890e+01,8.547072750e+01,2.616050944e+00,3.540159859e+01
3.887215509e+01,7.232525923e+01,6.796077496e+01,3.167345743e+01,3.309768927e+01,4.787409400e+01,5.931133200e+01,3.773470502e+01,5.785140017e+01,9.734642861e+01,2.967409840e+01,9.343761958e+01
4.481350434e+01,7.175001402e+01,9.053756330e+01,9.665359087e+01,4.141165254e+01,2.286426126e+01,9.900677929e+01,8.920837430e+01,5.766316912e+00,8.578069622e+01,9.606769311e+01,9.779858906e+01
3.628077995e+01,8.932273099e+01,3.921588566e+01,9.291245815e+01,6.956718462e+01,2.815015079e+01,6.910118545e+01,9.737846923e+01,3.882881918e+01,4.611232334e+01,3.404874460e+01,6.466561122e+01
9.883825053e+01,1.138066093e+01,3.998642858e+01,8.759227712e+01,1.697590436e+01,3.381784452e+01,4.180190535e+01,7.375527915e+01,3.253275543e+01,3.100632547e+01,9.480295068e+00,6.668111292e+01
5.298424828e+00,7.064692515e+01,9.260193542e+01,5.183314248e+01,4.535349956e+01,9.531560937e+01,4.721856330e+01,9.248825179e+01,8.168356193e+01,7.988570628e+01,9.455172708e+01,6.127526931e+01
2.202544631e+01,3.800948070e+01,8.246406113e+01,3.644902354e+01,9.640807578e+01,9.318734989e+00,3.514593179e+01,4.820067068e+01,5.068541756e+01,1.490834066e+01,8.892532600e+01,3.023952145e+01
1.526135199e+01,1.946879813e+01,4.137396192e+00,3.693730877e+01,6.423272243e+01,3.211656567e+01,8.393762810e+01,4.556032147e+01,9.866628707e+01,5.443632307e+01,8.102491072e+01,9.646835659e+01
6.354426893e+01,6.179247126e+01,3.303886728e+01,6.796450628e+01,8.305051898e+01,2.222536743e+01,5.296725872e+00,3.284281083e+01,5.859096961e+01,5.497867297e+01,7.786506903e+01,3.115884725e+01
3.496421373e+01,1.919689946e+01,3.256209939e-01,6.398382887e+01,2.466689490e+01,2.144661179e+00,4.787680871e+01,9.699438019e+01,9.285435401e+01,3.397024939e-01,7.915464640e+01,8.099005161e+01
9.865430813e+01,2.082447503e+01,8.474089585e+01,8.128464736e+01,6.386671565e+00,4.409502920e+01,6.363634043e+01,1.597957883e+01,1.532914515e+01,1.726298098e+01,6.927332949e+01,1.741686786e+01
4.169002127e+01,1.873565335e+01,1.579110495e+01,4.590107085e+01,6.765729005e+01,6.090111982e+01,4.939273897e+01,3.531457142e+01,3.861847771e+01,8.948750742e+01,4.626669307e+01,7.913456943e+01
8.246790228e+01,5.657285288e+01,5.157282643e+00,8.641958492e+01,7.243741384e+01,5.649925516e+01,2.806221041e+01,8.243202750e+00,5.181909680e+01,2.674781758e+01,4.236662020e+01,9.240715830e+01
1.638149842e+01,8.301453832e+01,6.155863289e+01,2.482194126e+00,6.658913015e+01,9.672929179e+01,1.330134652e+01,1.311411229e+00,9.893867337e+01,5.223475974e+01,1.084883075e+01,9.710634348e+01
1.191081708e+01,5.215071220e+01,8.981987909e+01,7.428651133e+01,3.451661132e+01,7.469689957e+01,2.995875062e+01,6.396952917e+01,4.834592979e+01,8.606784794e+01,9.986130467e+01,4.420487061e+01
1.773079007e+00,3.883490493e+00,4.773902456e+00,2.986698388e+01,3.660731933e+01,2.893501487e+01,3.419201992e+01,1.139896413e+01,5.941866752e+01,8.202224954e+01,4.594894493e+00,8.261834547e+01
4.911736626e+00,3.822844185e+01,9.023198296e+01,7.558914230e+01,5.925638593e+01,1.456769895e+01,5.117578836e+01,4.602423409e+00,7.115036733e-01,1.567524713e+01,9.278842795e+01,5.459690727e+01
9.696697483e+01,2.730865198e+01,1.330272846e+01,5.138967774e+01,3.747176233e+01,1.361210698e+01,2.223783444e+01,6.010713790e+01,3.521367672e+01,9.224730651e+01,9.439045759e+01,4.589418806e+01
7.852292052e+01,2.180107173e+00,9.145373600e+01,5.505075826e+01,2.751218187e+01,7.338877236e+01,2.332266245e+01,4.775032144e+01,4.520252632e+01,3.358644518e+01,1.790837729e+01,4.511657633e+01
5.420952204e+01,3.623127332e+01,4.458995258e+01,1.966541288e+01,5.016779936e+01,6.031304828e+01,1.546813334e+01,2.870406802e+01,2.316919069e-01,6.871886762e+01,7.732392112e+01,8.822982400e+01
5.105467986e+01,3.507086152e+01,4.462119222e+01,4.386706321e+01,3.167179583e+01,5.700240392e+01,5.666147855e+01,8.657421206e+01,9.507888399e+01,4.912006590e+01,5.812049630e+01,6.262258109e+01
4.691350554e+01,8.701989394e+00,4.536951794e+01,6.862918132e+01,7.011717876e+01,3.293259910e+01,1.636072420e+01,1.315692539e+01,7.804296810e+00,8.856574257e+01,9.864168500e+01,6.670546007e+01
8.464047805e+01,3.937382612e+01,6.744785352e+00,2.727357247e+01,3.192262356e+01,8.869700279e+01,1.996910892e+01,9.188867817e+01,1.842843873e+01,7.994796323e+01,6.237242767e+01,3.983170967e+01
7.848635566e+01,7.734312390e+01,6.459485628e+00,9.066211069e+01,5.884709127e+01,9.132839605e+01,7.110911441e+01,9.604636369e+01,3.807984382e+01,1.677241958e+01,3.911832751e+01,2.950885284e+01
6.683297230e+01,2.890424725e+01,3.347021176e+01,9.267945651e+01,7.905109678e+01,7.215138113e+01,1.948041577e+01,7.940549551e+01,9.904297159e+01,9.185866463e+01,8.094664539e+01,8.719418204e+01
1.752936655e+01,5.041488426e+01,1.947982915e+01,6.546754319e+01,6.991447490e+01,7.931007260e+01,4.330248039e+01,9.417067471e-01,7.061223848e+00,4.332634450e+01,4.831347169e+01,7.619223961e+01
1.899390327e+00,3.098295528e+01,1.584437729e+00,8.303967043e+01,9.320733294e+01,7.193724241e+01,5.956509099e+01,3.359049704e+01,5.817008603e+01,5.638358217e+01,8.418923539e+01,7.697015019e+01
1.046927651e+01,5.130931277e+01,3.054875994e+01,1.269495288e+01,6.815619860e+01,3.279312042e+01,4.150609543e+01,4.530723387e+01,5.012821950e+00,3.408572560e+01,3.946003627e+00,2.092909987e+01
1.920455056e+01,3.865098798e+01,9.638541684e+01,6.010354706e+01,7.107498490e+01,2.826449682e+01,8.235301286e+01,1.906342765e+01,3.050750221e+01,1.365383451e+01,6.534200067e+01,5.243480602e+01
1.708891443e+01,6.079952072e+01,4.998767021e+01,6.053988466e+01,8.624777660e+00,8.286339806e-01,1.227706827e+01,7.405573869e+01,6.105053325e+01,4.925488973e+01,2.503170387e+01,8.041187159e+01
8.846199841e+01,7.752680951e+01,8.375685488e+01,9.696232637e+01,3.684067567e+01,4.005555779e+01,1.010089527e+01,1.784753521e+01,7.783632941e+01,2.194482540e+00,1.862224177e+01,7.604588120e+01
9.449162290e+00,8.460645306e+01,6.815811103e+01,5.576429518e+01,3.571361731e+00,8.992978976e+01,3.421508277e+01,5.417554059e+01,4.920147667e+01,8.299207044e+01,2.214639127e+01,6.794842014e+01
5.606708818e+01,6.814632148e+00,8.405140348e+01,4.142846128e+00,2.112312405e+01,2.731390556e+01,5.243748707e+01,2.262595633e+01,8.494794360e+01,6.897963068e+01,4.498624281e+01,4.636911821e+01
6.868286566e+01,7.086030328e+00,1.271563479e+01,9.026259698e+01,8.869685896e+01,2.902813960e+01,4.117229700e+01,1.687438139e+01,3.086903580e+01,8.416099332e+01,6.221253378e+01,6.545759590e+01
2.050624599e+01,6.411096518e+01,8.636055666e+01,6.999901996e+01,1.144232268e+01,8.234024080e+01,3.133258302e+00,3.485678079e+01,1.551480056e+01,4.531711761e+01,9.000315186e+01,1.375057778e+01
3.395824257e+01,1.352110101e+01,7.985157641e+00,4.275671609e+01,5.423952446e+01,6.440484980e+00,1.727105082e+01,3.594707252e+01,7.138766283e+01,2.510258788e+01,7.385333750e+01,8.874017183e+01
8.771395943e+01,4.652557513e+01,2.756151559e+01,6.904818807e+01,2.219027515e+01,7.919303368e+01,4.129259328e+01,9.221985921e+01,9.786578483e+01,4.597774830e+01,9.647936616e+01,1.676970746e+01
7.272249807e+00,4.047035092e+01,4.323534339e+01,4.671758464e+00,9.521751416e+01,9.192326696e+01,7.450489699e+01,2.650329014e+01,1.937777512e+01,5.070835028e+01,5.136753998e+01,6.853903111e+01
6.085651599e+01,2.316286827e+01,7.178073042e+01,8.823694115e+00,7.661344091e+01,5.080159838e+01,6.198150937e+01,9.327803900e+01,2.957662684e+01,9.687096678e+01,5.553959563e+00,9.447408379e+01
9.161380951e+01,6.648745923e+01,2.319460032e+01,2.294185615e+01,7.323943200e+01,5.853156199e+01,4.876202784e+01,7.201108584e+01,3.112792293e+01,3.061427871e+01,6.746430741e+01,2.911856273e+01
