v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
1.111404824e+00,9.835646163e+01,3.722973586e+01,2.382365050e+01,6.617211326e+01,6.576120479e+01,7.018007763e+01,7.210264553e+01,2.667186685e+00,1.399161785e+00,9.564004669e+01,9.135816403e+01,5.251222049e+01,6.839422434e+01,9.707031764e+01,8.516271424e+01,7.149350714e+01,1.351520826e+01,1.185266674e+01,8.579774081e+01,1.417365153e+01,9.240496864e+00,6.826335314e+01,1.807780196e+01,3.647366662e+01,2.725669254e+01,9.719877946e+01,9.885991910e+01,4.903796626e+01,9.218517332e+01,6.046007619e+00,7.902253606e+00,6.520291194e+01,2.233225328e+01,8.210970890e+01,1.746142078e+01,6.874765883e+01,1.720455217e+01,5.744040808e+01,3.275450768e+01,9.952335147e+01,2.516579002e+01,2.991843865e+01,5.995014202e+01,5.765546162e+01,3.362538650e+01
4.353670916e+01,7.418910183e+01,9.320699533e+01,6.500847488e+01,5.462819476e+01,7.030155364e+01,9.580535828e+01,1.686917327e+00,7.663152344e+01,9.160038436e+01,7.513310556e+01,9.266339184e+01,6.739677704e+01,2.176150984e+01,9.027448870e+00,1.590306361e+01,3.452850121e+01,6.711692982e+01,4.362699258e+01,1.593995469e+01,4.584584700e+01,5.606515956e+01,3.473243469e+01,2.480991698e+00,8.629916507e+01,7.882632617e+01,7.391574009e+01,3.153519781e+00,2.852640557e+01,6.186498052e+01,1.955664773e+00,5.842124820e+01,9.836830375e+01,4.505077124e+01,8.189189776e+01,3.764277155e+01,7.066392461e+01,2.483810445e+01,4.475333039e+01,8.143276820e+01,7.534210589e+01,8.705906882e+01,1.857514169e+01,6.464915912e+01,9.226014727e+01,4.410429007e+01
4.674686471e+00,3.590655144e+01,2.688033472e+01,1.221065025e+01,9.984406455e+01,2.941632671e+00,6.848851573e+01,6.349803749e+01,8.266079698e+01,5.809722798e+01,2.726623026e+01,8.543295310e+01,1.899214059e+01,8.263040129e+01,8.327542513e+01,2.012628877e+01,3.836558679e+01,1.097260500e+01,1.793373977e+00,8.429950938e+01,4.878379116e+01,5.173670169e+00,9.611004137e+01,9.804813228e+01,3.233924447e+01,6.210065251e+00,1.655352189e+01,5.597956725e+00,9.652415079e+01,3.389410717e+01,7.421872115e+01,8.176496284e+01,6.686620632e+01,1.789817740e+01,2.432941731e+00,9.294649924e+01,8.813173692e+01,3.898217950e+01,6.113770984e+01,9.933057609e+01,5.764083044e+01,1.614010507e+01,1.447947962e+01,2.935585398e+01,4.233671771e+01,1.145110825e+01
3.506603405e+01,1.423383053e+00,2.837415273e+01,9.390671635e+01,2.930994100e+01,2.689613872e+01,5.176767519e+01,2.892083231e+01,1.647674606e+00,1.623800324e+00,2.475511157e+01,3.378818245e+01,4.366829989e+01,6.603792536e+00,5.617703826e+01,9.117738930e+01,3.538992976e+01,3.866023162e+01,4.178245930e+01,4.288050098e+00,9.566533944e+01,6.596091994e+01,4.950300966e+01,4.625347293e+00,7.113906719e+01,8.505238276e+00,4.887787034e+01,4.627573539e+01,6.718236531e+00,7.711876807e+01,3.710276673e+01,9.033623803e+01,6.695706066e+01,8.002049811e+01,6.373017512e+01,2.304682615e+01,2.315358299e+01,9.855318930e+01,7.829867022e+01,2.131641556e+01,2.482399599e+01,5.189217435e+01,2.659048152e+01,1.247883058e+01,8.391505398e-01,5.117010296e+01
5.674359659e+01,8.423280980e+01,9.161688805e+00,2.681820005e+01,6.035725709e+01,7.374198465e+01,9.874810206e+01,9.124527988e+01,1.988952262e+01,2.666020911e+01,2.295270632e+01,8.632297034e+01,8.313921021e+00,2.370741348e+01,8.608757359e+01,4.005800896e+00,6.971084367e+01,1.188013035e+01,8.757556121e+01,9.350143535e+01,5.782749516e+00,9.442195164e+01,6.915431368e+01,3.774497006e+01,8.672374853e+01,5.429325736e+01,2.012277521e+01,3.712688008e+01,1.435031194e+00,2.489626728e+01,8.369289589e+01,2.689178624e-01,6.320616435e+01,3.762066793e+01,1.248856393e+01,3.715227329e+01,3.574234800e+01,5.040797055e+01,1.326888809e+01,5.549320222e+01,2.006858082e+01,1.789775558e+01,6.987855940e+01,6.287602041e+01,6.288343743e+01,3.103452071e+01
8.053874925e+01,7.641828006e+01,4.537671871e+01,1.281010982e+01,1.934171923e+01,2.378214419e+00,6.179282534e+01,1.053541311e+01,9.030440492e+00,2.429334831e+01,5.530151568e+01,2.409305249e+01,8.719631307e+01,5.291180140e+01,5.937935782e+01,9.931528781e+01,6.710665971e+01,5.554393776e+01,8.702049610e+01,3.731076301e+01,7.381244058e+01,9.287304347e+01,3.379375855e+01,9.738841132e+01,1.876711311e+01,2.976929494e+00,8.968584148e+00,2.848503372e+01,5.365410343e+01,3.492850467e+01,9.258455262e+01,4.490648638e+00,1.740847718e+01,3.598581166e+01,8.916452659e+01,5.589795011e+01,1.922346655e+01,8.727936579e+01,1.247759117e+01,2.783799731e+01,1.633632660e+00,4.897351475e+01,9.012953722e+01,6.970935632e+01,1.857392157e+01,3.201184207e+01
5.921716212e+01,6.162973693e+01,8.574695491e+01,7.677309794e+01,2.562852011e+01,8.351394910e+01,1.803769538e+01,9.359553178e+01,8.566940715e+01,4.910391125e+01,8.919358433e+01,4.016098376e+01,5.171963778e+01,5.335419267e+01,5.777721011e+01,2.267501066e+00,6.341434043e+01,9.295338062e+01,6.832260765e+01,5.516465994e+00,9.770310650e+01,9.382571196e+01,1.409450694e+01,2.433877973e+01,1.818165222e+01,4.709275912e+01,6.026036572e+01,5.508704529e+01,2.661846374e+01,8.456734451e-01,3.640302433e+01,8.412152870e+01,3.089785949e+01,8.164774349e+01,5.880173188e+01,3.406336365e+01,4.155904197e+01,2.966652613e+01,1.081082606e+01,8.452530541e+01,4.772468982e+01,4.300676007e+01,4.598544024e+00,5.689321900e+01,2.088187094e+01,5.211256720e+01
5.181531774e+01,7.404948301e+01,2.618547683e+01,2.593502203e+01,7.294012791e+00,8.623483842e+01,7.917323594e+01,9.652542516e+01,6.740900158e+01,7.910440219e+01,6.269172843e+01,4.919478027e+01,4.938784467e+01,1.269851489e+01,8.501234407e+01,4.093411907e+01,7.344120848e+01,7.931889415e+01,7.366692995e+00,3.228419450e+01,5.286328953e+01,3.781465563e+01,5.976324066e+01,8.135267692e+01,2.208827269e-01,1.279872605e+01,5.937643824e+01,8.778681085e+01,4.310552882e+01,3.924681734e-01,4.599890225e+01,4.728009804e+01,8.603685650e+01,8.605312677e+01,8.842188527e+01,5.113766288e+01,6.125528326e+00,1.042628603e+01,6.137786252e+01,4.264435441e+01,9.423222835e+01,4.002089863e+01,1.241469703e+00,6.990691655e+01,1.052786716e+01,2.679829022e+01
7.923847066e+01,5.288885058e+01,8.992684365e+01,6.673944352e+01,7.469599931e+01,9.190835217e+00,3.437147041e+01,6.212693354e+01,9.100935092e+01,4.737065973e+01,5.712585622e+01,5.551601358e+01,3.980154394e+00,7.253052994e+01,2.264203188e+01,8.783860831e+01,3.764511001e+01,8.689432653e+00,7.590809326e+00,1.672616388e+01,7.872347090e+01,4.486794792e+01,8.707156170e+01,8.017968479e+01,9.826331239e+01,6.527342490e+01,6.098291670e+01,8.103742902e+01,9.255762304e+01,2.133561319e+01,8.548877991e+01,4.168065774e+01,6.553490693e+01,4.643712465e+01,9.232170007e+01,9.627348921e+01,7.431748006e+00,7.359961335e+01,1.563512168e+01,9.628137487e+01,6.470632556e+01,6.460597197e+01,7.879140910e+01,8.641967171e+01,5.583589407e+01,2.680036949e+01
6.849911876e+01,2.323546943e+01,3.953190497e+01,7.284562795e+00,3.465710299e+01,9.398595015e+01,7.483242119e+00,1.421794814e+01,3.354965822e+01,4.850939188e+01,7.451936452e+01,8.120790128e+01,3.354479947e+01,6.682140346e+01,9.429518330e+01,1.709182174e+01,7.222962851e+01,5.021191846e+01,2.860280426e+01,1.889505301e+01,9.353971821e+01,6.871646108e+01,2.441910227e+00,2.375497740e+01,9.085084699e+00,8.456058214e+01,7.631615751e+01,5.453555537e+01,4.540547111e+01,2.546480129e+01,1.408388079e+01,6.919478202e+01,8.378571534e+01,4.131055099e+01,3.830807190e+01,4.416810921e+01,9.963910883e+01,7.200886305e+01,5.062716404e+01,4.345239658e+01,6.607625814e+01,3.221763472e+01,8.547993420e+01,5.249801536e+01,8.993358960e+01,8.650535557e+01
8.781988927e+01,4.962322450e+01,5.673273011e+01,2.752396828e+00,6.641382752e+01,5.628647740e+01,9.414306318e+01,5.390221392e+01,9.842389361e+01,9.545685808e+01,7.537741488e+01,9.621452073e+00,3.656963639e+01,9.171234853e+01,4.869122002e+01,3.602984971e+01,2.174880858e+01,3.785171766e+01,2.612013563e+01,7.148522982e-01,4.572465031e+01,6.707321271e+01,8.102517957e+01,2.937380926e+01,8.136537394e+01,6.503007197e+01,2.054439079e+01,4.666669124e+01,1.245361569e+01,7.940320321e+01,1.671048983e+01,6.186161640e+01,5.683647349e+01,3.253338394e+01,7.190143035e+01,5.558144474e+01,1.900804634e+01,4.789296450e+01,4.353924019e+01,2.939961985e+01,4.337396162e+01,5.984744503e+01,8.066672633e+01,7.806541030e+01,2.480048114e+00,5.865780185e+01
8.708112801e+01,8.955601798e+00,5.396849735e+01,2.565781804e+01,5.889783459e+01,5.759932343e+01,8.631822608e+01,4.540707720e+01,4.354143170e+01,8.244252992e+01,8.405404786e+01,2.782141001e+01,6.414877939e+01,6.137281259e+01,7.801675124e+01,5.740265255e+01,9.515237670e+01,4.256116787e+01,8.866353518e+01,6.083664636e+01,6.176913050e+01,8.988978678e+01,8.680706421e+01,6.673160187e+01,7.096872300e+01,1.306626747e+01,3.409417572e+01,3.573603485e+01,6.266547213e+01,5.799934477e+01,3.828736848e+01,9.283100269e+01,8.692818191e+01,7.506773317e+00,9.743732633e+01,1.726382649e+01,7.149058145e+01,4.794622986e+01,2.727606471e+01,6.248530468e+01,6.249943352e+01,9.275203366e+01,6.625327185e+01,2.817711979e+01,5.795688665e+01,3.579165594e+01
9.747617496e+01,6.614115227e+01,1.487405777e+01,9.253417126e+00,6.746452045e+01,1.858450544e+01,6.356154770e+00,8.257232556e+01,2.330270102e+01,6.559540263e+01,6.333906050e+01,8.350638555e+01,6.844351355e+01,5.194478707e+01,7.407538630e+01,3.823712306e+01,5.049213264e+01,9.504849287e+01,1.595738790e+01,9.779328804e+01,4.949949799e+01,7.545443324e+01,7.061748380e+01,2.177096100e+01,2.637917500e+01,4.547328076e+01,4.551648063e+01,8.292865599e+01,9.385867013e+01,7.472176279e+01,9.310981349e+01,5.920569507e+01,2.345269004e+01,4.437816391e+00,3.447476174e+01,7.258346041e+01,4.532185259e+01,9.497579668e+01,4.875112913e+01,2.871464051e+01,6.143984080e+01,5.931389169e+01,4.264046241e+00,7.001502105e+01,9.979151394e+01,3.681239784e+01
2.186638619e+01,9.714561527e+01,6.473289112e+01,8.295040947e+01,9.803193176e+01,1.918871574e+01,8.300630973e+01,5.947634857e+01,2.463957910e+01,9.493584567e+01,1.124999096e+01,6.261563755e+01,7.952774908e+01,8.551315964e+00,1.294443433e+01,4.961621490e+01,2.533844593e+01,4.436506408e+01,4.342217652e+00,2.870941178e+01,4.974285622e+01,8.190511542e+01,1.032479742e+01,1.773203015e+01,9.320342576e+00,7.167177213e+01,7.838746534e+01,6.907338548e+01,6.424563859e+01,2.395259683e+01,8.889237176e+01,7.879286687e+01,7.842238470e+01,2.834265673e+01,8.076527979e+01,3.170061060e+01,9.451067678e+01,1.804306738e+01,7.374008818e+01,1.319132227e+01,4.582219719e+01,7.883807910e+01,8.155933550e+01,4.758529193e+01,6.687219020e+01,3.004830805e+01
8.833755631e+01,6.980011236e-01,7.843479282e+01,6.088647454e+01,6.912456793e+01,6.215698427e+01,5.806591271e+01,8.313485980e+01,2.007819124e+00,4.328473161e+01,9.238889217e+00,3.619715091e+01,3.632541497e+01,4.482565268e+01,4.001476779e+01,7.180706372e+01,4.739118371e+00,9.766374598e+01,7.713104000e+00,9.471167144e+01,9.361641308e+01,5.410660506e+01,4.593352791e+00,3.948240639e+01,1.070081399e+01,8.182659251e+00,4.265193868e+01,4.612708024e+01,4.440271224e+01,5.837943567e+01,7.274590358e+01,5.121702731e+01,7.502935802e+00,5.605455929e+01,1.640715471e+01,9.805756051e+01,8.298914489e+01,2.061810185e+01,4.437128432e+01,1.781828538e+01,2.677437049e+01,1.086346365e+01,8.752472606e+01,6.695492706e+01,7.330225747e+01,9.633554456e+01
3.606271160e+01,7.150502846e+00,4.098466846e+01,3.166740469e+01,4.906251224e+01,8.875406210e+01,9.036358911e+01,9.539757527e+00,6.295493386e+01,3.323679517e+01,1.576394062e+01,3.583424876e+01,9.575881008e+01,9.354155288e+01,7.924569082e+01,4.002833088e+01,6.516408009e+01,8.832134980e+01,2.824427943e+01,9.001399202e+01,8.109724312e+01,1.717870930e+00,5.993803970e+01,2.056938055e+00,5.569377181e+01,9.730857706e+01,6.588637265e+01,4.355889973e+01,2.568874194e+01,6.433830828e+01,9.805120320e+01,7.235004294e+00,8.420522005e+01,8.563768603e+01,7.497517510e+01,9.566507242e+01,5.130039728e+00,1.855442060e+01,7.816607371e+00,5.692073959e+01,4.112961356e+01,4.849792210e+01,4.129363628e+01,6.175026854e+01,4.139017902e+00,1.719817847e+01
8.619406973e+01,1.178628072e+01,1.571566200e+01,6.846732102e+01,8.319947714e+01,9.709758419e+01,6.150561115e+01,1.730083683e+01,8.159310794e+01,5.474470533e+01,9.539965258e+01,6.918850466e+01,8.332776739e+01,3.434313568e+01,7.118253509e+01,8.477356969e+01,3.365567257e+01,2.571544614e+01,3.399431332e+01,4.617602370e+01,9.690764581e+00,2.452320586e+01,8.043856331e+01,4.000259799e+01,6.679328296e+01,6.788255050e+01,1.639207016e+01,4.018648832e+01,1.681937635e+01,7.224137406e+01,4.641236367e+01,7.024870102e+01,6.598543251e+01,1.998855992e+01,1.892739464e+01,2.406765648e+01,3.678897504e+01,1.890583164e+01,9.687685430e+01,9.356079010e+01,1.553052507e+01,7.465249924e+00,7.726074191e+01,4.427984650e+01,3.339339822e+01,2.186748262e+01
3.772505264e+01,9.683845974e+01,3.864140444e+01,2.396685962e+01,5.649174409e+01,8.013139589e+01,3.146005196e+01,9.636256061e+01,9.487437050e+01,9.400843557e+01,2.825001663e+01,3.877368115e+01,9.990367907e+01,2.122828818e+01,3.898710559e+01,4.714172289e+01,3.727622807e+01,7.577138421e+01,3.950091292e+01,2.715878644e+01,4.132745398e+01,8.176326449e+01,3.968493727e+01,7.858922392e+01,5.895689071e+01,3.123743115e+01,8.530527750e+01,1.099085032e+01,1.938675053e+01,5.509302244e+01,7.928773436e+01,3.020967956e-01,7.874994340e+00,7.311991300e+01,2.375170681e+01,3.587720314e+01,3.189228035e+01,8.371082879e+01,8.581618323e+01,5.894909941e+01,5.039596376e+01,2.093583283e+00,5.300181452e+00,2.225859493e+01,2.344188066e+01,6.276804794e+01
2.994100340e+01,1.400583591e+01,8.274792450e+01,3.447135191e+01,7.551400761e+01,6.527771575e+01,1.195652780e+01,7.598329235e+01,8.509931104e+01,7.714277977e+01,2.114654439e+01,1.063967953e+01,5.801921843e+01,3.873328001e+01,9.406435087e+01,6.786298421e+01,3.128084003e+01,8.222823154e+01,1.809341351e+01,1.533768674e+01,7.910937797e+01,9.889560133e+01,5.462581806e+01,3.616440662e+01,1.867936710e+01,1.821730497e+01,4.498453458e+01,8.728792191e+01,2.196056777e+01,5.964610671e+01,6.752301787e+01,7.734092975e+01,2.283004729e+01,7.967863402e+01,1.089059122e+01,1.899977522e+00,6.429069358e+01,5.021002262e+01,4.186538099e+01,4.045171206e+01,2.420555620e+00,3.648087352e+01,2.258055180e+01,6.818661241e+01,8.895314303e+01,8.766437476e+01
6.934327889e+01,3.181998245e+01,7.932323615e+01,1.851380909e+01,5.879014342e+01,7.165460343e+01,2.075616106e+01,2.809846474e+00,1.699203533e+01,8.419129996e+01,1.168477660e+01,2.735543689e+01,2.822635694e+01,7.863362884e+01,1.469224336e+01,4.977273419e+01,7.953096255e+01,6.575922387e+01,1.694401838e+00,6.826453748e+01,6.278318149e+01,7.288527539e+01,3.614663044e+01,3.197469489e+01,5.048756014e+01,7.059536469e+01,5.283168147e+01,4.319881376e+01,5.142786323e+01,8.067932141e+01,9.145659975e+01,3.327289464e+01,9.200866326e+01,1.861561260e+01,2.767761285e+00,5.604146633e+01,5.118079926e+01,9.419309546e+01,9.375007490e+01,9.472650974e+01,7.088419719e+01,1.686673373e+01,5.605300416e+01,3.792997199e+01,7.787322733e+01,5.530139004e+01
7.957770809e+01,3.605369154e+01,5.703900145e+01,1.934013913e+00,2.428155099e+01,8.281879730e+01,5.250024594e+01,6.986775788e+01,5.399045080e+01,2.326596242e+01,6.504315443e+01,1.648938817e+01,5.097561570e+01,7.922911873e+01,5.629829255e+01,6.147032207e+01,7.872327498e+01,8.884095881e+01,4.310291667e+01,2.842748624e+01,4.175365405e+01,3.857576484e+01,7.170661791e+01,2.713514638e+01,2.917016236e+01,3.993008345e+01,1.913924215e+01,6.022572313e+01,6.873136485e+01,4.592074248e+01,8.035652049e+01,2.583994858e+01,9.002445072e+01,2.819131920e+01,9.014579612e+01,9.215595209e+01,3.782500367e+01,2.709941680e+01,7.504888206e+00,6.797138824e+01,3.898775556e+01,2.681098441e+01,1.464712068e+01,4.372557280e+01,3.226068265e+01,3.615223661e+00
3.860601359e+00,9.288025156e+01,8.774272137e+01,2.444360111e+01,2.829748965e+01,3.182096115e+01,7.829275395e+00,7.006995124e+01,3.012447271e+01,9.123497312e+01,6.703342823e+01,2.184478835e+01,1.967766446e+01,1.113195395e+01,1.785982956e+00,3.241834901e+01,3.531363263e+00,8.979344525e+01,5.518142383e+01,3.580577772e+01,1.918125860e+01,3.194777633e+01,2.094979732e-01,6.345987882e+01,4.867740804e+01,9.900950341e+01,9.054175970e+01,9.157598351e+01,5.135688229e+01,2.945370824e+01,2.092673334e+01,7.619791712e+01,7.361698156e+01,1.972857611e+01,8.773328910e+01,4.143806741e+01,7.260686079e+01,5.668646737e+01,1.536679823e+01,8.001696827e+01,2.154433795e+01,6.379345590e+01,2.836015771e+01,4.661852836e+01,2.421203356e+01,4.313558288e+01
9.171783282e+01,1.186863610e+01,9.421553995e+01,9.674069319e+01,6.415360152e+01,2.749595675e+00,7.198327284e+01,8.263635241e+01,4.749556964e+01,2.099096738e+01,8.628174156e+01,8.003676109e+01,2.039105429e+00,8.639089689e+01,8.674109677e+01,4.072372845e+01,3.117646611e+01,6.605546850e+01,9.632238618e+01,1.307342740e+01,6.005837260e+01,4.334933110e+01,7.735064112e+01,9.173543940e+00,6.867138110e+01,9.059355001e+01,4.563541570e+01,1.564548511e+01,1.999050645e+01,2.725998197e+01,6.124303223e+01,1.678203384e+01,3.939311926e+01,6.879493642e+00,6.287326566e+01,3.419110603e+01,8.101930964e+00,6.584235691e+00,7.641883713e+01,7.421603553e+00,6.585759849e+01,9.675385363e+01,9.640136733e+01,5.788808247e+01,1.319918429e+01,5.190132803e+01
6.679832705e+00,5.958031756e+01,9.162892632e+01,2.016330314e+01,1.556384729e+01,9.270507289e+01,1.966528676e+01,6.563222536e+00,1.005776753e+01,8.876500493e+00,5.844912784e+01,5.393672490e+01,5.110054117e+01,9.363252512e+01,5.128131185e+01,3.648009959e+01,6.463821402e+01,5.446062796e+01,2.875749076e+01,8.887217818e+01,6.884166687e+01,3.362378058e+01,7.887595910e+01,6.214189959e+01,8.658633154e+01,5.604931752e+01,8.325291681e+00,6.815165736e+01,4.320663576e+00,6.924936271e+01,2.484251443e+01,7.821923895e+01,4.266112597e+01,7.216048732e+01,5.267031827e+01,8.961816926e+01,3.161419881e+01,9.484216668e+00,2.459865552e+00,3.521304617e+01,9.573384603e+01,6.848827321e+01,1.350232065e+01,8.834086996e+01,5.365039991e+00,4.665590075e+00
4.957398862e+01,4.700318329e+01,3.253077281e+01,2.371628717e+01,5.931352957e+01,3.475169365e+01,1.049103711e+01,1.418076876e+01,1.476930138e+01,4.493656117e+01,7.676065861e+01,5.680198680e+01,5.430255846e+01,1.703282828e+01,6.738962880e+01,9.193797993e+01,8.563472128e+00,2.268708320e+01,5.287139310e+01,8.118245930e+01,8.555320128e+01,3.082016375e+01,2.891785405e+01,3.234104495e+00,4.533458071e+01,8.126423076e+01,1.203649801e+01,3.767279441e+01,2.904561920e+01,6.913260848e+01,5.703738702e+01,9.933897554e+01,2.788463459e+01,2.220965623e+01,3.116028639e+01,4.368025688e+01,4.260127575e+01,2.491330450e+01,8.220047078e+01,7.561630241e+01,4.940056093e+01,6.891001537e+01,4.030300655e+00,3.195357039e+01,2.639125582e+01,1.692634201e+00
5.894205746e+01,6.711024257e+00,4.167640666e+01,7.804418600e+01,5.439364877e+01,7.722185069e+01,5.082064434e+01,8.241511203e+01,1.016420113e+01,7.647644623e+00,5.650582076e+01,8.244695535e+01,8.845484369e+01,2.894136334e+01,6.428614343e+01,1.531786475e+01,9.313983898e+00,7.034134865e+01,1.291949553e+01,3.147586589e+00,5.622251014e+01,8.285384342e+01,4.016313239e+01,3.713089439e+01,3.478255551e+01,5.698887977e+01,4.998150697e+01,4.745238533e+01,7.581632496e+01,4.255480691e+01,6.109137543e+01,1.224139485e+01,4.993406094e+01,2.558657423e+01,5.708303047e+01,6.024565791e+01,9.089180185e+01,5.808107481e+01,3.598513307e+01,6.322986658e+01,4.429794956e+01,3.162644243e+01,8.864389892e+01,3.764686083e+01,6.546423428e+01,3.249578455e+01
9.590872393e+01,8.665553702e+01,1.943667800e+01,4.868843638e+01,3.384814757e+01,2.594440624e+01,6.610873342e+01,4.978642925e+01,4.872157853e+01,4.558928323e+01,5.964106320e+01,6.201892781e+01,5.131728443e+01,4.911215692e+01,4.570934823e+01,9.067468206e+01,4.605601804e+00,7.600800019e+01,5.272984942e+01,6.227234570e+01,5.339485170e+01,5.086893243e+01,2.726105699e+01,5.036456419e+01,6.943072283e+01,4.256980878e+00,3.418453830e+01,8.797808563e+01,7.956759728e+01,1.313279891e+00,7.598565058e+01,8.596116825e+01,4.069475665e+01,3.997511524e+01,3.635184358e+01,7.892628507e+01,3.476111667e+01,3.217935282e+00,6.301059254e+01,5.084110328e+01,6.409259706e+00,1.023936289e+01,2.292469193e+01,1.427953209e+01,8.016131433e+01,7.361800076e+01
5.416217955e+01,1.456342448e+01,3.733433266e+01,7.466828643e+01,9.642365551e+00,4.702730861e+01,5.519038466e+01,5.494096226e+01,5.610108038e+01,3.118806301e+00,8.963873503e+01,1.643518589e+00,4.918690391e+01,4.241668405e+01,3.522161064e+01,3.157368558e+00,1.571328668e+01,5.626637229e+01,8.158751288e+00,6.654456564e+01,9.893895950e+00,6.797599428e+01,7.503570586e+01,7.103933034e+01,1.083237551e+01,4.710776013e+01,5.420544584e+01,5.134911868e+01,4.278327527e+01,6.578874282e+01,9.074216112e+01,8.494984728e+01,4.494174229e+01,3.683910656e+01,8.560705247e+01,6.206360135e+01,8.028308658e+01,6.443938904e+01,9.571943308e+01,3.345833813e+01,5.149508901e+01,6.946159208e+01,9.951057619e+01,7.880239274e+01,5.158105120e+01,5.696039517e+01
1.398985329e+01,8.595866038e+01,9.746259516e+01,9.327570481e+00,2.204334006e+01,7.958116743e+01,9.474396122e+01,3.370034037e+00,6.843985607e+01,7.005889812e-01,2.404401977e+01,1.470167403e+01,6.222767627e+01,6.347764615e+01,5.209100295e+01,5.044794511e+01,8.574565874e+01,1.546816668e+01,9.068744947e+01,7.942346395e+01,7.094364372e+00,6.870352413e+00,4.729114376e+01,9.436936440e+01,5.575590294e+01,9.349746811e+01,8.923311948e+01,3.094461244e+01,2.009640713e+01,6.613444668e+01,1.534119726e-01,8.533342505e+01,8.976413969e+01,5.317553694e+01,9.530692679e+01,8.144472403e+01,1.597556372e+01,4.829860591e+01,2.510234871e+01,3.296501831e+01,1.720495577e+01,9.521036025e+01,4.164597367e+01,1.066239350e+00,5.512708367e+01,2.227284880e+01
