v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40
3.398598730e+01,9.661099196e+01,6.842380416e+01,1.830371857e+01,4.171931147e+00,4.976873691e+01,7.060410656e+01,9.701191389e+01,3.458131919e+01,1.541829039e+01,1.836438886e+01,5.516122295e+01,3.646144851e-01,3.338599150e+01,7.456906461e+01,7.283402496e+01,1.502653665e+01,1.959878723e+00,1.778911436e+01,5.316947281e+00,4.834234799e+01,7.842151184e+01,4.690466859e+01,1.569518657e+01,4.690472363e+01,6.752259574e+01,1.493630203e+01,7.252774603e+00,2.285406405e+01,4.216996335e+01,5.234579551e+01,4.577768154e+01,3.446952873e+01,8.838884027e+01,6.017244875e+01,2.516066303e+01,5.272179578e+01,9.019774498e+01,1.677821500e+01,5.059069197e+00
9.325760899e+01,8.863394115e+01,6.489424701e+01,6.974755483e+01,6.160004785e+01,9.134498018e+01,7.352860408e+01,9.575996409e+01,8.807312534e+01,3.401871054e+01,8.219626128e+01,7.583741959e+01,3.698040123e+01,2.480449535e+01,8.510285421e+01,6.251178807e+00,4.923007056e+01,2.609375979e+01,9.328205873e+01,5.768738418e+01,7.555740347e+01,1.106441207e+01,4.554836513e+01,6.746204622e+01,7.420981069e+01,9.998029869e+00,2.587898028e+01,9.712891192e+01,9.115763877e+01,2.650802792e+01,7.447779314e+01,1.145324930e+01,3.111136407e+01,5.133840204e+01,9.560010331e+01,2.419988124e+01,3.644360162e+01,7.579871193e+00,9.579663501e+01,3.704469290e+01
3.089768369e+01,2.445768910e+01,5.078060213e+01,3.128282309e+01,7.643554949e+01,9.341620715e+00,2.073124680e+01,1.228800782e+01,5.877016512e+01,2.941087454e+01,2.272347302e+01,4.207798043e+01,9.047927625e+01,3.522714173e+01,8.940409609e+01,9.637830175e+01,1.222407928e+01,2.026331470e+01,5.754986248e+01,9.769623986e+01,6.667177512e+01,5.089277078e+01,2.506741719e+01,8.075061101e+01,3.310049081e+01,4.513495505e+01,8.865648278e+01,8.285124816e+01,6.405114094e+01,2.792384269e+01,1.670629504e+01,2.993178564e+01,7.256948353e+01,9.078347982e+01,8.273412304e+01,8.604064294e+01,3.532106957e+01,5.408112795e+01,3.162832208e+01,6.004346200e+01
6.314709128e+01,2.080970042e+01,3.968978035e+01,7.641966239e+01,9.686098733e+01,4.290310175e+01,5.590549798e+01,3.766031743e+01,3.328629476e+01,2.590873619e+01,3.354140609e+01,8.741164655e+01,6.815223734e+01,7.433033808e+01,2.922012752e+01,3.644664592e+01,8.703624317e+01,3.398410154e+01,3.158474102e+01,4.763577667e+00,2.189666554e+01,4.820455054e+01,4.077754985e+01,8.448424288e+01,9.487441437e+01,4.085988759e+01,7.021948449e+01,9.093332044e+01,2.258201999e+01,5.622446820e+01,8.956607637e+01,2.970514884e+01,1.910601356e+01,1.291768917e+01,1.592522650e+01,1.311659491e+01,6.101976903e+01,7.274901099e+01,8.920444004e+01,7.859999907e+01
9.292428989e+01,9.115335064e+00,3.311036810e+01,4.793833447e+01,2.226993578e+01,2.250215238e+01,3.832053384e+01,2.805892292e+01,6.674791042e+01,4.103305586e+01,6.096123677e+01,5.485266168e+01,1.470809859e+00,7.753049466e+01,6.326551688e+01,7.248104091e+01,6.876969289e+01,8.710742910e-01,2.747852827e+01,8.192067214e+01,7.674832445e+01,9.211444148e+01,7.745020433e+01,2.146861897e+01,1.526190871e+01,8.887040168e+01,7.756679606e+01,7.975197745e+01,8.614572435e+01,3.082579335e+01,1.042728815e+01,3.558883815e+01,3.729709933e+00,3.300204135e+01,6.156887854e+01,1.767349834e+01,7.225123059e+01,6.620952911e+01,1.128803499e+01,1.044999677e+01
5.860674253e+01,5.073647750e+01,1.075979542e+01,3.140261390e+01,1.404181501e+01,3.431755265e+01,3.470569511e+01,1.827777468e+01,5.140784024e+01,4.654998721e+01,7.069252629e+01,3.268484055e+01,3.424593534e+01,6.964581706e+01,7.877566880e+01,9.447755481e+01,3.302609136e+01,5.514973434e+01,2.247334598e+01,5.885925555e+01,3.786242902e+01,1.818481150e+00,8.987077602e+01,4.185343994e+01,1.565037285e+01,4.697747967e+01,2.972069232e+01,2.151093884e+00,6.158935665e+01,6.482775300e+01,6.325394721e+01,8.860542331e+01,9.363676068e+01,6.898670766e+01,7.961832797e+01,5.824522063e+01,2.501173163e+01,4.577191327e+01,7.772774760e+00,6.309495722e+01
5.210495375e+01,8.369900058e+01,8.970984371e+00,4.890356221e+01,9.650464833e+01,1.342435498e+01,2.924016050e+01,6.778752417e+01,2.299860533e+01,2.080330548e+01,6.166465112e+01,1.464646354e-01,9.285613355e+01,7.556291078e+01,9.211339453e+01,1.519743039e+01,1.161876861e+01,7.843244455e+01,7.539613215e+01,6.508129907e+01,4.372283497e+01,7.359428545e+01,5.468048396e+00,6.715023877e-01,1.232339335e+01,2.401709567e+01,7.245999301e+01,7.927209377e+01,4.852374342e+01,2.191407074e+01,8.486480503e+01,7.712775665e+01,8.809711892e+01,9.000651534e+01,2.557744918e+00,7.184825041e+01,7.472375327e+01,8.024402952e+01,1.530036645e+00,5.048400194e+01
5.789836501e+01,9.440647815e+01,1.593696957e+00,1.575039858e+01,5.653923969e+01,2.891907901e+01,9.358335939e+01,5.484711626e+01,7.783143812e+01,1.612194150e+00,6.280600469e+01,6.767068057e+00,9.819666398e+01,1.095248729e+01,5.661677125e+01,8.428343714e+01,5.550099138e+01,7.455114701e+01,4.686960355e+01,6.301044523e+01,6.102757742e+01,8.256092143e-01,2.884929157e+01,8.756571827e+01,7.611094055e+01,3.179517504e+01,3.489129602e+01,3.956974167e+01,2.672721475e+01,4.683685771e+00,9.911247166e+01,1.558219783e+01,4.464668719e+01,7.891446239e+01,7.559362397e+01,8.475329618e+01,1.333812235e+01,9.221657020e+01,6.904310593e+01,8.534690054e+01
6.404206649e+01,6.281108394e+01,7.443033056e+01,2.968630694e+01,7.482176785e+01,7.523801942e+01,3.523642941e+01,2.880754675e-01,9.446378346e+01,8.547038908e+01,5.254077739e+01,6.314543903e+01,6.454784372e+00,7.294199064e+01,8.701503389e+00,5.627629784e+01,7.418686137e+01,4.576312882e+01,5.765712963e+01,2.594181557e+01,4.885307326e+01,5.798970764e+01,3.887863002e+01,4.388472295e+01,8.195850804e+01,1.844744440e+00,3.950640136e+01,1.046313660e+01,6.045531074e+01,1.848821435e+00,3.121473777e+01,7.856131821e+00,4.896881593e+01,7.136861997e+01,7.468840577e+01,6.593766175e+01,1.492873491e+00,8.728793631e+01,5.136523417e+01,2.622618251e+01
3.405537415e+01,2.645237352e+01,6.392620620e+01,6.283956122e+00,1.215736001e+01,2.468859190e+01,9.439772750e+01,1.957906485e+01,7.668220674e+01,2.722792886e+01,7.284637785e+01,9.483038010e+01,5.944395509e+01,8.120254295e+00,9.510427843e+01,5.896338205e+01,5.419194028e+01,5.499982487e+01,6.544080087e+01,4.193934871e+01,2.352368466e+01,4.727868076e+01,5.149656131e+01,6.722693618e+01,5.995959592e+01,7.371340183e+01,3.106972898e+01,1.074316484e+01,5.859363579e+01,3.683484713e+01,8.081626730e+01,8.775293790e+01,6.683975750e+01,7.338143292e+01,8.561392920e+01,5.654839159e+01,2.314397644e+01,7.287602260e+01,2.160877816e+01,7.896140503e+01
4.431292057e+01,4.825408829e+01,2.500387892e+01,4.570504256e+00,2.864546527e+01,3.631667571e+01,6.100255173e+01,2.610158676e+00,5.333127996e+01,8.166778824e+01,6.618217256e+01,1.395449130e+01,4.428450934e+01,7.610871865e+00,5.360707753e+01,4.822844383e+01,8.636797342e+01,2.820207500e+01,3.847379389e+01,5.307875230e+01,6.257691498e+01,9.416436974e+00,1.830115442e+01,8.825108508e+01,6.117212458e+00,1.663205170e+01,2.289398228e+01,3.070928264e+01,8.376589503e+01,7.098884233e+01,2.607008213e+01,6.851883587e+01,3.683552453e+01,8.161919935e+01,3.816874877e+01,2.147732656e+01,5.471113017e+01,4.422826680e+01,2.756826088e+01,1.516076692e+01
8.477333839e+01,4.037685043e+01,4.863837278e+01,9.334357124e+01,1.506655469e+01,1.823083986e+01,6.251697173e+01,7.051298713e+01,2.218469780e+01,7.132877425e+01,6.311547371e+01,9.287513978e+01,6.872177359e+01,4.818076824e+01,4.546655151e+01,7.485169389e+01,4.937338273e+01,7.318805205e+01,5.294589447e+01,8.276300125e+01,3.116773283e+01,6.518252969e+01,8.835352040e+01,3.236868013e+01,6.288097360e+01,8.923500956e+01,1.323081161e+01,7.472632842e+01,6.875530869e+01,4.648175131e+01,3.381277400e+01,3.524277281e+01,7.922196079e+01,1.688540578e+01,3.259084408e+01,3.408840883e+00,7.718345533e+01,5.986936028e+01,7.566576724e+01,2.472313288e+00
1.157794475e+01,7.581707460e+01,4.450312323e+01,7.566418113e+01,9.499532293e+01,3.088897983e+01,5.647255045e+01,6.079193791e+01,1.701716404e+01,4.054449656e+01,4.832435343e+01,5.356336313e+01,9.026369412e+01,7.442513726e+01,8.913084073e+01,8.356492525e+01,8.085689636e+01,5.649684726e+01,9.183376278e+01,4.995711142e+01,3.724244866e+01,2.120959039e+01,8.819172051e+01,8.191077319e+00,2.280731425e+01,9.582275572e+01,2.952674403e+01,5.498534702e+01,1.267988914e+01,2.572054626e+01,5.907813175e+01,6.470799467e+01,1.764391117e+01,1.983441790e+01,6.828895091e+01,1.571363596e+01,6.690928093e+01,6.353460630e+00,2.378832297e+01,3.857424102e+01
5.563744708e+01,1.007003238e+01,3.899540911e+01,2.040707600e+01,1.374331141e+01,7.994578220e+00,5.794789171e+01,2.550276190e+01,1.723463143e+01,8.437775604e+01,4.939116366e+01,4.603868084e+01,6.381136734e+01,8.596123598e+01,1.577300781e+01,2.148305458e+01,2.462557614e+01,3.000749222e+01,2.318394672e+01,2.716901458e+01,8.820345523e+01,9.334347819e+01,3.010945977e+00,9.447852624e+01,9.818450890e+01,8.509284642e+01,3.200306916e+01,8.180178227e+01,9.400710808e+01,9.810272054e+01,4.593319888e+01,3.935319928e+01,8.333459636e+01,2.971231414e+01,7.614585229e+01,7.352157556e+01,1.915610878e+01,5.063340148e+01,8.154370143e+01,1.808459065e+01
3.531894515e+01,2.257590281e+01,9.180674900e+00,2.625620652e+01,8.450894520e+01,9.396330211e+01,2.457286254e+01,3.999831330e+01,1.673496233e+01,2.809894351e+01,6.818280899e+01,8.086291813e+01,1.133856524e+01,7.569779595e+01,7.168981429e+01,2.236113708e+01,9.865057779e+01,3.243863186e+01,7.051312451e+01,9.161742302e+01,4.937108643e+01,8.189795671e+01,3.033898535e+01,3.907897186e+01,9.743904576e+01,7.528722093e+01,6.083563043e+01,5.333762792e+01,3.550655910e+01,4.171760733e+01,6.207164342e+00,1.427132536e+00,2.192015530e+01,7.693812038e+01,4.608653565e+01,9.579561694e+00,1.615039920e+00,8.478633534e+01,5.478068639e+01,3.473133017e+01
3.374457698e+01,2.510361988e+01,5.459019813e+01,8.370842728e+01,7.894590576e+01,5.538547251e+01,1.511605047e+01,7.546850842e+01,3.838047200e+00,3.927086641e+01,9.563223095e+01,4.975838218e+01,5.688491954e+01,5.547806542e+01,2.399236285e+01,5.183790341e+01,2.140195152e+01,9.686186464e+01,5.170275119e+00,8.648861008e+01,9.874057460e+01,6.334999556e+00,8.063071360e+01,1.190349412e+01,3.914433628e+01,1.873252633e+01,8.127306858e-01,1.118268191e+01,1.346983756e+01,2.550720421e+01,1.719450274e+01,4.483612404e+01,2.675109544e+01,2.611245736e+01,4.254466347e+01,6.131910016e+01,9.737921986e+01,5.940644806e+00,7.760544014e+01,8.573802445e+00
1.927989427e+01,2.787167839e+01,5.216833968e+01,9.821516658e+01,9.154520616e+01,1.103730584e+01,6.974478395e+01,2.876291116e+01,9.674948105e+01,4.026908522e+01,1.970399987e+01,2.627344803e+01,8.415469918e+01,3.548214479e+01,7.432340513e+01,4.489596018e+00,9.060343158e+01,6.346057838e+01,6.821460285e+01,5.566357798e+01,5.960976688e+01,7.132331815e+01,9.374053397e+01,6.540075175e+01,3.333093941e+01,3.352604539e+01,2.332031204e+01,6.440493641e+01,2.859062135e+00,4.652727875e+01,6.868638933e+01,7.183490612e+01,1.130512780e+01,3.350800634e+01,5.633615452e-01,2.531950136e+01,9.913764871e+01,7.641251262e+01,9.112087006e+01,8.195560279e+01
3.007217376e+01,6.178254578e+01,2.931543703e+01,7.031551955e+01,7.977868375e+01,9.820139910e+01,4.161523707e+01,7.891669387e+01,9.436210304e+01,3.562041026e+01,4.405440990e+01,8.042120235e+01,9.749108437e+01,3.942291390e+01,2.043121251e-01,6.648374978e+01,1.244071771e+00,8.884480294e+01,7.641847354e+01,5.864128379e+00,3.499341858e+01,4.582272424e+01,9.789053533e+01,2.156719644e+01,5.962890230e+01,7.923446100e+01,4.179305734e+00,5.045673723e+01,7.695696741e+00,4.350273665e+01,6.253990604e+01,2.429497818e+01,8.367045028e+01,9.433641436e+01,2.113387205e+01,2.501945225e+01,6.680051677e+01,2.767738210e+01,8.952278680e+01,4.284763755e+01
3.205486207e+01,5.795199641e+00,4.678737758e+01,3.742401598e+00,2.142779473e+01,3.456327510e+01,5.951612585e+01,1.761517850e+01,5.977676007e+01,5.041443182e+01,7.839074811e+01,3.347852395e+01,6.690091663e+01,8.401455853e+01,2.729973019e+01,2.676480615e+01,2.897338032e+01,6.092947107e+01,6.680097460e+01,9.069321512e+01,5.169540006e+00,9.126485075e+01,9.159601677e+01,6.644121189e+01,6.588608586e+01,4.552266586e+01,3.516472670e+01,4.812539387e+01,3.736246920e+01,2.427864343e+00,4.134367197e+01,5.689285740e+01,4.981630166e-01,7.318846111e+01,3.831487239e+01,7.119389961e+01,9.949581493e+01,5.173653789e+00,7.346048668e+01,5.542305917e+01
8.399530995e+01,3.529207084e+01,3.805396328e+01,6.708788795e+01,2.676457843e+00,5.479721287e+01,6.500944258e+01,2.748608118e+01,4.012827330e+01,2.493042093e+01,1.688245818e+01,1.267912642e+01,4.430748071e+01,6.601507341e+01,6.511481758e-03,6.895250804e+01,8.388444610e+01,5.363233931e+01,1.332861855e+01,9.197481618e+01,4.640200507e+01,4.472013727e+01,6.916321534e+01,7.961721141e+01,9.023767060e+01,2.581334798e+01,3.463878736e+01,6.706121226e+01,1.354420399e+01,2.878659258e+01,6.538969586e+01,5.337156137e+01,5.436997238e+01,5.056222217e+01,5.590882934e+01,4.404687413e+01,9.812704693e+01,1.119588852e+01,3.633488508e+00,3.106294073e+01
3.084859672e+00,4.563229613e+00,8.054471852e+01,1.146686046e+01,5.387545059e+01,2.324099192e+01,3.248482733e+01,5.412283413e+01,9.566693643e-01,3.262851919e+01,3.911489718e+01,1.294264847e+01,1.391129838e+00,6.615648100e+01,8.892381600e+01,8.995326430e+01,8.168312834e+01,2.304755477e+01,6.342176524e+01,9.738388795e+01,7.940606252e+01,2.158060390e+01,3.449514096e+00,3.210247193e+01,3.581927659e+01,3.867498992e+01,8.905242683e+01,9.977591655e+01,5.194582079e+01,2.144603972e+01,5.129841598e+01,5.153974288e+01,3.356538410e+01,9.355384300e+01,7.299701516e+01,2.567533783e+01,5.976383937e+01,1.350950596e+01,5.049248385e+00,5.463635971e+01
8.385523222e+01,7.122269307e+01,2.005478914e+01,6.455003281e+00,2.120762466e+01,7.068833405e+01,9.161773980e-01,8.160172652e+01,3.581331800e+01,4.747204024e+01,8.771499981e+01,3.273491581e+01,6.739682052e+01,4.928820383e+01,6.238089424e+01,3.945070503e+01,7.317494716e+01,5.801851690e+01,8.712987552e+01,3.621864687e+01,3.910411945e+00,7.750438031e+01,4.142936224e+00,9.680897474e+01,1.744688671e+01,5.134781292e+01,4.465518671e+01,9.849341516e+01,6.183494961e+01,5.113375288e+01,4.758396955e+01,8.291614825e+01,3.837686823e+01,2.522156229e+01,5.537261560e+01,2.770600434e+01,7.200710826e+01,4.690964437e+01,5.656621834e+01,8.470489783e+01
7.122478738e+01,8.493197705e+00,6.519775368e+01,4.759727846e+01,1.883488668e+00,6.673665450e+00,8.731780325e+01,2.323469917e+01,9.620168581e+01,1.318015627e+01,3.749667230e+01,9.892677747e+01,3.260458072e+01,4.297684388e+00,5.708257306e+01,6.382804328e+01,3.083979294e+01,1.327206353e+01,4.053270460e+01,4.660404052e+01,9.534574231e+01,6.153352398e+01,5.627684172e+01,1.585279939e+01,2.404911563e+01,3.009271694e+01,4.912471508e+01,8.894143448e+01,7.302779688e+01,1.184420159e+01,7.943374604e+01,4.975220452e+01,5.861575338e+01,9.441947523e+01,7.785440756e+01,9.779056449e+01,5.356701355e+01,2.845793835e+01,6.997902399e+01,9.547153492e+01
5.283066149e+01,8.995911861e+01,4.404605462e+01,4.309771178e+01,1.852444233e+01,7.168530559e+01,6.020591174e+01,6.349458990e+01,8.988821062e+01,4.326604702e+01,3.651495401e+01,3.142833465e+01,8.245136578e+01,3.248400807e+01,6.481596825e+01,4.948583270e+01,3.471460432e+01,3.904664723e+01,2.468617522e+00,9.683749023e+01,8.383908213e+01,2.632667707e+01,3.169609106e+01,6.194003520e+01,1.501907750e+01,1.737990329e+01,5.892266425e+01,1.261178950e+01,7.464018017e+00,3.878874381e+01,5.999963593e+00,7.502108141e+00,1.948620601e+01,5.949644556e+01,9.104564956e+01,4.830111539e+01,1.107719674e+01,7.739735972e+01,4.604967579e+01,3.289689849e+01
8.218813248e+01,3.445851689e+01,9.737590948e+01,4.717367568e+01,6.145649410e+00,6.192096527e+01,2.480676424e+01,5.362940401e+01,9.990813240e+01,8.781499593e+01,1.002075675e+01,7.311318590e+01,6.585124460e+01,2.558993018e+01,9.697813554e+01,4.195514840e+01,9.329609666e+01,6.839542932e+00,3.559276431e+00,3.060966338e+01,3.927798247e+01,9.089647382e+01,7.125973587e+01,1.252168177e+01,8.990287865e+01,5.252011117e+01,1.039302388e+01,9.433720021e+01,7.589638869e+01,1.828039261e+01,6.060145291e+01,8.624727520e+01,8.112344687e+01,7.407461065e+01,5.227721530e+01,2.313709628e+01,3.033886734e+01,9.662022974e+01,2.851683282e+01,8.343975853e+01
5.960367820e+01,8.215519260e+01,6.859635800e+01,3.949699944e+01,6.313552495e+01,9.694035321e+01,5.637601093e+00,7.437721274e+01,6.820902910e+00,3.211803422e-02,8.945763386e+01,9.437790387e+01,7.236221246e+01,7.464734500e+01,6.780934799e+01,8.366469253e+01,9.800547751e+00,9.103211051e+00,2.634940156e+00,8.030792818e+01,4.732162780e+01,7.116272384e+01,8.145724249e+01,1.840307825e+00,2.100830394e+00,5.086839394e+01,6.314462381e+01,9.217225866e+01,7.337838095e+01,1.783577629e+01,7.753360658e+01,4.846160684e+00,4.003589564e+01,5.051989818e+00,2.365875201e+01,5.840339159e+01,5.221379142e+01,4.800710748e+01,5.033527591e+01,4.958967825e+01
5.085856195e+01,9.543148615e+01,6.018722612e+01,3.838650107e+01,7.808195475e+01,2.108956164e+01,5.098384440e+01,4.128027957e+01,9.855259956e+01,3.526940313e+01,8.111911168e+01,8.573655374e+01,5.170264609e+01,1.546553832e+01,2.812615764e+01,6.992562175e+01,4.907239950e+01,8.900787494e+01,4.176496433e+01,8.295705766e+01,4.066925955e+01,4.225183989e+01,5.116887329e+01,3.671606923e+01,3.281254775e+01,2.242685367e+00,4.931857037e+00,4.958388391e+00,1.703435496e+01,5.668398133e+01,7.489656518e+01,4.030369360e+01,5.219968790e+01,2.613493794e+00,6.646606639e+01,5.504970099e+01,7.819951351e+01,4.269753602e+01,9.011278520e+00,2.585209188e+01
7.235012289e+01,6.263215704e+01,2.557455573e+01,4.315600875e+01,5.651704229e+00,4.195879397e+01,6.700570535e+01,3.657201632e+01,4.310190441e+01,4.376764199e+01,3.091998488e+01,2.668948733e+01,6.974101660e+01,1.937689920e+01,7.838875390e+01,2.580404338e+01,8.504134008e+00,8.324914721e+01,4.774491543e+01,6.419790405e+00,4.586775803e+01,4.446372548e+01,7.678475170e+01,7.438536236e+01,5.473450050e+01,9.989021933e+01,9.415836647e+01,4.526333289e+01,2.611099681e+01,5.410905570e+01,9.656452640e+01,2.786928730e+01,9.501940301e+01,2.225662120e+00,7.728781676e+01,8.623380350e+01,4.428456476e+01,8.621454088e+00,2.460068114e+01,5.573011014e+01
5.797143949e+01,7.330148970e+01,8.994988097e+01,6.502415337e+01,1.414656480e+01,1.554703255e+00,1.980189917e+01,8.551075860e+01,5.265094091e+01,3.083461620e+01,3.567913412e+00,8.935754817e+01,5.994574310e+00,1.007542253e+01,8.752661942e+01,8.058295104e+01,6.326296095e+01,9.252906889e+01,3.020831270e+01,9.885493241e+01,6.596907358e+01,4.454229649e+01,1.796970452e+01,5.243678673e+01,8.381806850e+01,2.299424081e+01,6.308440205e+01,5.965732004e+01,9.504525621e+01,9.569731384e+01,3.007886313e+01,2.189893390e+01,1.933879505e+01,2.936429881e+00,8.500659360e+01,1.433491882e+01,8.602867987e+01,8.808244130e+01,1.102317290e+01,6.901605596e+01
4.176470980e+01,1.962722484e+01,2.574036235e+01,6.132574556e+01,4.262691346e+01,8.926212008e+01,6.389999196e+01,3.264036494e+01,8.072909048e+00,3.882968254e+01,5.266072036e+01,4.095280269e+01,3.629476174e+01,1.088407779e+01,9.346179506e+01,6.860487202e+01,7.924414986e+01,2.654728699e+01,9.614054216e+01,8.475553577e+01,4.297866744e+01,7.191264301e+01,6.669813612e+01,3.540470401e+01,7.383826175e+01,7.897101803e+01,2.829574324e+01,6.413846372e+00,7.245459348e+01,9.357635671e+01,5.199985267e+01,3.257514333e+01,1.487456691e+01,9.100937001e+01,4.612234833e+01,4.928826863e+01,8.686794622e+01,2.239674560e+01,9.275036580e+01,6.184818213e+01
4.834456557e+01,5.627967142e+01,8.586150925e+01,7.588862378e+00,4.047750304e+01,7.018916930e+01,6.242350597e+01,6.079171614e-01,9.909676533e+01,2.778975833e+01,7.973363656e+01,2.648883463e+01,4.092225147e+01,7.109964907e+01,8.647440706e+01,5.575955022e+01,5.745078437e+01,9.643980351e+01,2.156554996e+01,8.580193533e+00,9.821346429e+01,5.275583771e+01,9.262177130e+01,5.920618494e+01,9.505232551e+01,7.290476129e+01,9.610919274e+01,1.143161423e+01,4.933575764e+01,5.195999217e+01,9.806937809e+00,8.599457190e+01,3.192954429e+01,3.647226393e+01,7.084746100e+01,5.125015708e+01,7.535349982e+01,3.085703258e+01,2.078665030e+01,4.354485952e+01
1.862843797e+00,6.618932881e+01,5.127250415e+01,5.303268134e+01,5.612295903e+01,6.705769871e+01,1.595374928e+01,1.388640390e+01,1.910444739e+01,8.822461668e+01,9.451756711e+01,2.125643025e+01,5.752731311e+01,4.179234821e+01,3.490711477e+01,8.900907865e+00,8.555177285e+01,2.683101512e+01,6.206635144e+01,2.741389321e+01,9.973800608e+01,9.779118045e+01,8.002593402e+01,9.213355957e+01,6.724394626e+01,6.898908313e+01,5.496171503e+01,4.844062801e+01,1.596378118e+01,8.057923250e+00,1.584343474e+00,9.881304803e+01,4.250831180e+01,5.858796499e+00,7.668740868e+01,3.078244572e+01,9.200242082e+01,5.744612490e+01,6.337680985e+01,9.453718927e+01
9.059302653e+01,4.434558890e+01,1.978290040e+01,9.144535161e+01,3.715352191e+01,6.137041124e+01,8.827102380e+01,7.941964745e+01,3.884277190e+01,4.461953508e+01,4.901622707e+01,3.438582766e+00,6.606378121e+01,8.151583360e+01,9.988946654e+00,2.045183837e+01,7.094958739e+00,4.917446305e+01,2.994648377e+01,5.077248465e+01,1.521469088e+01,6.316454458e+01,1.308377128e+01,3.344975231e+01,4.283705797e+01,3.677388594e+01,9.916191322e+01,4.729579839e+01,6.019293134e+01,1.360124937e+01,9.901443936e+01,3.566605859e+01,5.150229505e+01,5.014174179e+01,6.366937689e+01,8.839840254e-01,8.137915863e+01,2.196099078e+01,4.693562166e+01,3.953539715e+01
