v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86
8.739259537e+01,6.925419745e+00,9.944329363e+01,2.615219422e+01,3.228430893e+01,2.556314107e+00,2.320058980e+01,3.758528215e+01,4.645194121e+01,6.163842582e+01,6.251627567e+01,7.146743449e+01,1.367015196e+01,7.786764993e+01,7.258449940e+01,6.775921947e+01,2.946710435e+01,3.214324513e+01,1.591016922e+01,5.381368820e+01,5.874026766e+01,2.386274509e+01,4.836836147e+00,4.855590422e+01,2.631658032e+01,8.291209181e+01,8.363291165e+01,7.594738279e+01,3.603190972e+00,1.628307250e+01,8.696327111e+01,7.649353807e+01,5.854810405e+01,7.644956911e+01,5.737127900e+01,7.355047060e+01,3.186917038e+01,4.739142929e+01,1.119202024e+01,5.556008075e+01,9.848427360e+01,2.113026575e+01,9.257390057e-01,8.938343860e+01,4.337156100e+01,6.515523612e+01,9.210747104e+01,9.313916733e+01,7.406279397e+01,7.786859393e+01,3.534329050e+01,8.497501148e+01,8.045274841e+01,8.917494464e+01,2.076063873e+01,1.034010629e+01,2.075766722e+01,7.231474981e+01,3.208716291e+01,5.391576006e+01,8.090134289e+01,5.891774829e+00,7.346865965e+01,5.197165256e+01,2.685319081e+01,3.407586050e+00,6.332367083e+01,9.663621140e+01,5.567172699e+01,7.642920543e+01,7.083973673e+01,9.356115912e+01,8.650017319e+01,2.844496363e+00,4.737707947e+01,4.396067445e+01,9.778693322e+01,1.546529385e+01,1.516339117e+01,7.137763890e+01,5.500173329e+01,7.049324588e+01,8.587507237e+01,2.592542303e+01,4.458942639e+01,5.259424241e+01
7.653170636e+01,2.987988647e+01,9.617322531e+01,1.455106489e+01,8.998823498e+01,3.786774493e+01,1.959259427e+01,2.505510387e+01,4.249468924e+01,2.660423907e+01,1.591257894e+01,8.166940411e+01,5.346975435e+01,1.343290712e+01,2.264090184e+01,1.294013114e+01,9.862415901e+01,8.146327650e+01,9.282085692e+01,1.772623594e+01,1.177261136e+01,7.156141597e+01,1.157911178e+01,6.696840991e+01,9.039424211e+01,4.950332728e+01,5.651692335e+01,7.292780471e+00,6.891352997e+01,7.842517187e+01,6.094350627e+01,5.728310393e+01,2.519938755e-01,1.080629664e+01,6.689843897e+01,8.108936414e+01,4.986102220e+00,6.539267774e+01,1.347250480e+01,3.347581315e+01,1.845237489e+01,3.259537071e+01,4.853264909e+01,3.902412457e+01,5.819271882e+01,1.375598689e+01,7.835637852e+01,2.730248593e+01,3.783429945e+01,6.119081959e+01,6.024460149e+01,3.619078198e+01,7.363156287e+01,3.070682973e+01,3.974044965e+00,6.509740722e+01,9.938302725e+01,3.667103598e+01,1.560314495e+01,8.742853396e+01,5.709996494e+01,9.040674756e+00,8.309245973e+01,8.005768947e+01,6.341935731e+00,5.190274489e+01,9.284697270e+01,1.481902911e+01,6.970804586e+01,5.345790167e-01,5.830330264e+01,5.183278200e+01,5.676770581e+01,4.105749246e+01,5.865272018e+01,6.495278232e+01,2.100578511e+00,6.474659801e+01,1.496206548e+01,1.417140875e+01,9.869263726e+01,1.682723659e+01,1.405432349e+00,8.875077034e+01,1.046505304e+01,5.419959276e+01
3.372899479e+01,7.809796815e+01,5.787815812e+01,8.637671733e+01,4.965137493e+01,7.076766322e+01,9.209488869e+01,7.625347000e+01,3.883919200e+01,7.210532223e+01,5.582205059e+01,3.939167970e+01,9.081604053e+01,1.382321312e+00,9.731418472e+01,6.395311209e+01,6.436424200e+01,5.056376296e+01,8.772542890e+00,8.100334352e+00,6.480964339e+01,1.601721891e+01,7.143167303e+01,3.642200867e+00,3.948002045e+01,3.528832720e+01,7.226340153e+01,9.700860071e+01,4.179274679e-01,6.771045210e+01,9.348528120e+01,6.828117518e+01,4.446783173e+01,2.840131366e+01,3.588428281e+01,4.501426658e+01,9.182874361e+01,2.935317657e+01,5.071192350e+01,4.463479652e+01,6.887515455e+00,5.089805593e+01,2.052447228e+01,9.160408639e+01,1.752055647e+01,5.842025360e+00,3.923705377e+01,3.873608157e+01,8.937803973e+01,1.448547035e+01,1.625414546e+01,9.957654176e+00,4.632578360e+01,9.300436728e+01,5.183318206e+01,1.276950959e+01,7.322257065e+00,2.858613452e+01,7.463312861e+01,7.654409314e+01,2.564567450e+01,1.390783796e+01,2.925960893e+01,4.948022073e+01,2.809835622e+01,2.590671237e+01,1.964467048e+01,5.284785357e+01,2.198648039e+00,1.537850831e+01,4.283140754e+00,2.578260930e+01,9.112204303e+01,8.346567080e+01,7.401130143e+01,8.750497183e+01,7.742386602e+01,7.313723730e+01,6.015256193e+01,4.873808510e+01,8.246158385e+01,1.237624613e+01,4.298810125e+01,9.977337715e+01,8.189929312e+01,8.331119781e+01
4.633882227e+01,7.731644231e+00,9.754582388e+01,2.559629756e+01,2.755290164e-01,4.968817456e+01,3.303748982e+01,4.564551751e+01,7.363831523e+01,7.459587097e+01,4.535873905e+01,1.860031541e+00,2.049358934e+00,4.014919201e+01,5.740296891e+00,1.459632528e+01,4.376776197e+01,7.664092787e+01,2.741566804e+01,9.213713369e+01,2.553360189e+01,4.762889993e+01,7.209357452e+01,9.499027895e+01,8.667555093e+01,6.204055628e+01,2.782937440e+01,5.840488535e+01,5.524331135e+01,1.989063208e+01,2.823218106e+01,2.883320718e+01,5.335490698e+01,2.007417795e+01,6.427039561e+00,1.578314803e+01,7.971329714e+01,6.145850057e+01,1.142414307e+01,2.643801666e+00,8.273975448e+01,5.941316377e+01,7.581121907e+01,7.263787391e+01,5.633328935e+01,6.624314097e+01,4.803881012e+01,9.402809631e+01,6.911173661e+01,8.200559305e+01,1.597332607e+01,9.466356955e+01,7.191254643e+01,2.633739634e+00,5.948702847e+01,6.014522986e+01,5.774039051e+00,9.480179607e+01,8.248234212e+01,3.309848695e+01,9.271124969e+01,5.543176516e+01,3.888946540e+01,8.080927226e+01,2.854994615e+01,7.616177214e+01,8.306815932e+00,4.914582575e+01,9.249591845e-01,8.357611876e+01,9.092160065e+01,1.557205542e+01,8.226155586e+01,7.353645944e+00,9.969766366e+01,4.115029660e+01,2.456975357e+00,7.872609827e+01,6.268682485e+01,9.539028161e+01,2.933806864e+01,7.373954679e+01,3.059773763e+01,6.555599423e+01,9.072519980e+01,5.008616890e+01
1.840999846e+01,2.207962028e+01,4.197638024e+01,5.870659369e+01,4.236524055e+01,4.131595026e+01,4.657898245e+01,2.567898481e+01,8.632935627e+01,8.762269924e+01,4.568573896e+01,5.614638874e+01,7.300558615e+01,1.722515844e+01,5.711544112e+01,8.371278520e+01,1.790898562e+01,6.295281081e+01,5.714667991e+01,2.836990337e+01,4.362116612e+01,1.627408732e+01,5.849483540e+01,5.040229644e+01,1.371021287e+01,3.604493143e+01,4.967030243e+01,3.971897158e+01,5.461291970e+01,2.243334970e+01,7.186009365e+01,1.369325077e+01,1.611127868e+01,1.487731185e+01,8.317687424e+01,2.125931354e-02,6.295902091e+01,7.663909991e+01,4.934911954e+00,5.894491721e+01,3.793003442e+00,1.200977672e+01,5.075879009e+01,3.373036143e+01,7.722924448e+01,2.494912324e+01,4.959339675e+01,5.958278579e+01,5.838677798e+01,1.344394475e+01,8.951154033e+01,6.807435944e+01,2.586937303e+00,8.221533128e+01,4.045138867e+01,5.442402281e+01,9.537416704e+00,8.527368399e+01,6.849443162e+01,6.623958266e+00,8.752739380e+00,7.590541887e+01,2.486537572e+01,9.533019271e+00,4.319623387e+01,3.936589596e+01,3.417206870e+01,3.691272348e+01,5.644925032e+01,5.793272154e+01,5.165748589e+01,9.416868148e+01,2.094875318e+01,3.130278351e+01,7.817251251e+01,2.247907323e+01,1.313443042e+01,5.529011879e+01,4.006207553e+01,1.797155545e+01,8.389821877e+00,7.152833370e+01,2.817962363e+01,1.997194030e+01,6.945457594e+01,4.551359302e+01
1.925261627e+01,8.848198365e+01,7.008211604e+01,1.679136766e+01,1.250418197e+01,3.252426913e+01,4.499452682e+01,8.363373647e+01,2.466931616e+01,1.707939969e+01,3.378156745e+01,9.563139648e+01,7.222451590e+01,4.062021619e+01,6.871408152e+01,9.531845792e+01,7.868297429e+01,3.400171721e+01,1.769199001e+01,8.119216251e+01,3.014570327e+01,8.917358150e+01,1.650492734e+01,7.527140084e+00,3.281275967e+01,6.686304338e+00,2.402898651e+01,2.903743000e+01,8.090238166e+01,6.238142801e-01,1.146710403e+01,3.968731933e+01,1.370694155e+01,2.571433128e+01,1.591981388e+01,8.766375255e+01,8.091105910e+01,3.564920557e+01,4.197853871e+01,6.733444895e+01,5.577740432e+00,9.157633643e+00,9.736997943e+01,5.806624947e+01,5.606801629e+01,8.126356034e+01,6.140873711e+01,9.173238743e+01,6.566844058e+01,1.081310431e+00,6.330407165e+01,2.018245878e+01,9.162702407e+01,2.429983920e+01,7.602794535e+01,2.105084687e+01,8.604746276e+01,9.935101277e+01,4.211891199e+01,3.724345731e+01,8.749501195e+01,6.872330512e+01,2.588259139e+01,5.990529023e+01,9.535315796e+01,6.009131812e+01,1.101707969e+01,5.124703556e+01,4.237934771e+01,1.808233339e+01,7.779842840e+00,8.796407871e+01,6.627252015e+01,5.878423859e+01,1.778351834e+01,8.612037551e+01,2.236851852e+01,2.915709747e+01,4.767157687e+01,7.781609784e+01,1.619913580e+01,8.809363866e+01,7.762590738e+01,7.126451117e+01,7.559615952e+01,4.737878645e+01
7.774226760e+01,8.220346470e+01,5.221487237e+01,2.936330948e+01,3.675618724e+00,9.962892701e+00,8.649232908e+01,6.025366060e+01,3.909186896e+01,1.153153317e+01,8.631679410e+01,7.909159794e+00,5.797854338e+01,9.532533550e+01,3.703700493e+01,4.730153657e+01,9.079643597e+01,8.726578186e+01,3.209472711e+01,7.710869191e+01,1.402861256e+01,1.113365823e+00,2.499283134e+01,5.992730639e+00,3.391492663e+01,1.066156031e+01,4.284124094e+01,6.159917351e+01,6.480828349e+01,5.401113867e+01,1.374476804e+01,4.004827368e+01,3.697607507e+01,5.163484941e+01,5.868622938e+01,7.540525002e+01,2.485248779e+01,9.148749546e+01,8.899765374e+00,1.131765659e+01,9.368841024e+01,3.341774595e+01,7.779932106e+01,3.071209676e+00,4.270133852e+01,9.112403123e+01,4.717020753e+01,4.189841528e+01,4.320286778e+01,6.443517880e+01,3.778979178e+01,6.415340265e+01,6.233662178e+01,6.150008541e+01,1.001566241e+01,8.337815730e+00,2.940662610e+01,2.793413344e+01,1.175530217e+01,2.867572780e+01,7.963830216e-01,1.429597665e+01,3.443977197e+01,1.363582004e+01,2.742066616e+01,6.636621753e+01,8.327445338e+01,9.305159052e+01,1.108833999e+01,6.387546568e+01,3.969117924e+01,6.469132881e+01,6.040070092e+01,5.696448990e+01,5.206007951e+01,2.608866823e+01,2.180949593e+01,9.990164942e+01,3.659733652e+01,8.955804328e+01,6.717798428e+01,1.798924164e+01,6.326044975e+01,1.264306726e+01,5.357641423e+01,7.763464334e+01
2.061026318e+01,1.810524542e+01,8.713739642e+01,4.968925812e+01,2.343047061e+01,1.126171322e+00,8.393917728e+01,9.901514445e+01,7.471324423e+01,8.382863208e+01,9.840533169e+01,3.506833148e+01,2.171713370e+01,4.099747182e+01,6.550267384e+01,3.434159671e+01,6.909013201e+01,7.516479076e+01,9.994283055e+01,6.456768412e+01,4.435634718e+01,1.889210946e+01,5.125280453e+01,8.084979689e+01,1.932473290e+01,3.835768029e+01,6.891675396e+01,2.668495571e+01,8.747220072e+01,8.964399374e+01,6.965215231e+01,8.129875254e+01,9.790989472e+01,3.220059252e+01,7.714943498e+01,4.712841191e+01,7.064911752e+01,3.865884642e+01,6.729390858e+01,3.708799891e+01,7.626383383e+01,1.043102265e+01,3.684033045e+01,4.050663009e+01,5.662710764e+01,7.965969770e+01,5.982870183e+01,6.347157367e+01,1.850031277e+01,1.380270571e+01,4.698199720e+01,1.449337625e+01,1.337118303e+01,6.786184559e+01,4.578244183e+01,1.915016995e+01,3.715719654e+00,1.586301400e+01,8.346097196e+01,7.678251730e+01,7.786995490e+01,8.306895895e+01,4.397166647e+01,2.650408774e+01,7.929585458e+01,4.456740915e+01,8.607787147e+01,5.092768623e+01,2.005860800e+01,5.341586855e+01,6.882460719e+01,3.371553462e+01,7.439387044e+01,1.977309923e+01,9.576961277e+01,7.058785184e+01,7.338720397e+01,7.353421233e+01,5.806456503e+01,5.000104043e+01,9.733885269e+01,2.664685225e+00,6.132991660e+01,9.267321037e+01,9.448888328e+01,6.198878683e+01
1.377843052e+01,9.612137739e+01,1.982146861e+00,8.906319015e+01,9.312008654e+01,2.686484392e+01,7.632229193e+01,8.316443605e+01,1.968984788e+01,8.199623908e+01,9.700391746e+01,6.207928715e+01,4.444522158e+00,8.794826439e+00,1.973399519e+01,3.355938553e+01,3.643989667e+01,6.938395780e+01,5.939082414e+01,5.585505794e+01,6.492074936e+00,6.901609110e+01,7.744843832e+01,4.963450258e+01,9.217622114e+01,4.414888349e+00,5.337335007e+01,1.340874535e+01,9.661919215e+00,9.044152202e+01,7.280556838e+01,7.716334455e+01,5.172995613e+01,5.571118395e+01,4.598581700e+01,5.866390345e+01,2.311671281e+00,3.329489755e+00,8.590358334e+01,1.165241456e+01,8.971729864e+01,4.682019335e+01,8.475133443e+01,8.794029013e+01,3.587086754e+01,3.021927563e+01,4.333162062e+01,4.678996508e+01,4.308489296e+01,4.015313224e+01,4.320620458e+01,9.457508374e+01,7.220616124e+01,4.460793807e+01,5.712868999e+01,8.219093558e+01,9.536307690e+01,7.629057071e+01,6.715746854e+01,9.243407294e+01,4.183520096e+01,5.137898205e+01,2.671325958e+01,9.964269173e+00,4.384119761e+01,1.398367406e+01,9.425059511e+01,1.540509926e+01,7.139503620e+01,5.522449102e+01,8.086916638e+01,5.264969660e+01,6.222223542e+01,2.181699681e+01,1.353889707e+01,2.557339856e+01,6.959806942e+01,1.406796203e+00,3.275597121e+00,4.225097430e+01,1.084223503e+00,4.586606419e+01,6.468071354e+00,7.497383160e+01,6.252146144e+01,7.101791347e+01
5.669391175e+01,3.461056336e+01,4.137790590e+01,3.538551187e+01,3.720680402e+01,3.588487237e+01,2.117986059e+01,7.374969540e+01,3.563872594e+01,8.457135405e+01,7.026876853e+01,8.215747266e+01,5.544496903e+01,8.468636191e+01,4.245738568e+01,9.103120984e+01,6.361187889e+01,9.364314015e+01,3.412635635e+01,3.024905936e+01,2.667607454e+01,5.123126391e+01,4.466298424e+01,9.732228675e+01,2.591208120e+01,4.030388018e+00,6.642344332e+01,7.579989465e+01,8.153328253e+01,3.647246453e+01,7.354453257e+01,8.101233020e+00,5.975947611e+01,7.243892107e+01,7.561028829e-01,1.915965256e+01,5.268090872e+01,4.541595181e-01,8.134286239e+01,9.176643083e+01,1.052846110e+00,9.117607496e+01,7.431514809e+01,3.490060668e+01,1.492334553e+01,1.626696105e+01,2.734544895e+01,5.369624893e+01,7.633719547e+01,2.604124672e+01,3.003981936e+01,4.332740854e+00,8.874059270e+01,3.218401742e+01,4.326975737e+01,2.066819459e+01,4.677247408e+01,3.733325292e+00,4.738731515e+01,8.444201492e+01,4.913986261e+01,6.832451407e+00,6.299112633e+01,9.675183637e+01,6.795871249e+01,1.834010374e+01,5.787766882e+01,2.108896408e+01,4.510535769e+01,9.813447524e+01,6.030894602e-01,8.079575166e+01,3.430603389e+01,1.999408274e+01,4.003959041e+01,3.716460315e+01,8.491658317e+01,6.771970177e+01,8.604611879e+01,9.504528365e+01,4.679395856e+01,9.712880863e+01,3.393311133e+01,8.679472805e+01,9.251194602e+01,2.930056321e+01
6.245058067e+01,5.606952733e+01,8.977650959e+01,7.226652341e+01,8.668979175e+01,5.577772510e+00,9.035000707e+01,1.734718643e+01,4.596778743e+00,2.394826289e+01,9.300361377e+01,4.234029125e+00,1.796544514e+01,1.679120754e+01,9.720951179e+01,6.138499032e+01,6.026791395e+01,5.062139503e+01,8.172887004e+01,4.757559461e+01,8.627129396e+01,4.544329448e+01,7.218845439e+01,9.476045709e+01,1.277791531e+01,7.487218273e+01,1.857900802e+01,7.726928303e+01,8.441839561e+01,9.711434225e+01,2.911127935e+01,6.879776006e+01,4.216121399e+01,3.923410589e+01,7.136276321e+01,6.289659102e+01,8.161536427e+00,4.740199971e+01,1.088426439e+01,2.078066664e+01,2.681100670e+01,3.879250400e+01,9.628189440e+01,7.850020369e+01,2.370541019e+01,4.491441045e+01,6.869393684e+01,9.623565830e+01,5.767794230e+01,3.993078340e+01,5.521146908e+01,5.105670564e+01,9.442603739e+01,7.713433546e+01,1.401658321e+01,1.213384450e+01,8.023857683e+01,2.896808812e+00,5.568542318e+01,6.964375984e+01,2.849948640e+00,1.809489435e+01,2.718360056e+01,5.825899583e+01,4.298475456e+00,1.623699762e+01,4.298456360e+01,6.992790149e+01,9.135815516e+01,2.445505732e+01,2.938086664e+01,4.702283110e+01,4.774047130e+01,9.102843060e+01,3.825902503e+01,4.642770809e+01,4.140075264e+01,9.602798198e+01,3.467109772e+01,5.615494033e+00,8.536512046e+01,8.402618577e+01,3.416339218e+01,4.665138480e+01,3.204288411e+01,4.671289467e+01
6.647772761e+01,9.001768715e+01,6.124094846e+00,6.566845226e+01,6.645435714e+01,7.053112461e+01,3.399338068e+01,3.343933092e+01,2.557083632e+01,2.636783526e+01,8.948125066e+01,3.356370568e+01,2.278312053e+01,2.390477885e+01,8.270094102e+01,2.227092058e+01,8.610239754e+01,9.627121585e+01,2.083410292e+01,3.745688708e+01,5.719330392e+01,8.435706673e+01,1.367070382e+01,2.609814267e+01,9.274697669e+01,5.288076507e+01,2.190476608e+01,7.336263870e+01,5.104888649e+01,9.954594643e+01,8.240486518e+01,3.131142243e+01,1.259606777e+00,1.091297861e+01,9.321587699e+01,2.504136869e+01,4.534858045e+01,8.839525852e+01,1.860677908e+01,7.591925607e+01,3.999938698e+01,1.168921275e+01,8.175128644e+01,2.012758250e+01,5.749023145e+00,3.630769896e+01,5.661056175e+01,7.900319516e+01,7.903368398e+01,1.108036571e+01,2.184601071e+01,1.239994616e+01,8.527815470e+00,3.413746439e+01,8.540636260e+01,2.588324546e+01,3.628894976e+01,9.529639430e+01,9.786538887e+01,9.055733631e+01,5.579864830e+00,6.508682873e+01,7.517157323e+01,8.620298159e+01,8.802262597e+01,7.760966134e+01,5.294941260e+01,7.010330543e+01,7.373467522e+01,9.498803376e+01,7.044235967e+01,6.188376294e+01,2.490354084e+01,5.427714805e+01,1.873237326e+01,9.035203953e+01,8.072127853e+01,3.992249197e+01,2.029261354e+01,4.266658086e+01,6.401813338e+01,2.710815752e+01,1.907211544e+01,8.574138871e+01,2.213822968e+00,3.366821055e+01
8.800674307e+01,4.625528821e+01,5.097774056e+01,1.589315592e+01,1.551491968e+00,5.956885492e+01,4.861714707e+01,6.799836587e+01,8.839800397e+00,4.251611331e+01,9.752234104e+01,2.058502149e+01,2.318385658e+01,1.697324133e+01,5.497556729e+01,2.129395356e+01,4.519594280e+01,1.365015640e+01,1.630023919e+01,9.958130302e+01,9.770568805e+01,8.641219328e+01,1.680732136e+00,4.247902434e+01,2.716124023e+01,9.923565784e+00,1.401806815e+01,3.736436960e+01,6.128353227e+01,8.138070223e-01,8.149482124e+01,1.837417265e+01,8.742780897e+01,9.359666416e+01,6.136760248e+01,1.985530776e+01,7.020436640e+01,2.777390623e+01,3.387185904e+01,9.334343129e+01,1.026703388e+01,1.599437654e+01,9.673162441e+01,1.098127685e+01,5.681737783e+01,1.679302989e+01,8.148019843e+01,3.297249627e+01,2.469412694e+01,8.934803113e+01,8.057625205e+01,8.167525107e+01,2.329200336e+01,2.329602238e+01,7.139360858e+01,3.775583628e+01,5.795968224e+01,9.915803072e+01,3.442063383e+01,8.294476104e+01,8.272116469e+01,4.660449359e+01,3.506929423e+01,8.801999890e+01,3.742332579e+01,2.507112653e+01,1.995431557e+00,8.281784634e+01,8.709256467e+01,1.628412544e+01,4.922776008e+01,2.219819951e+01,9.374265745e+01,9.189036371e+01,6.438396493e-01,2.579858632e+01,4.582094636e+01,3.272678580e+01,7.469886412e+01,6.740207199e+01,2.520005657e+01,9.409850378e+01,2.136848525e+01,9.965402643e+01,9.629155538e+01,6.725566553e+01
7.140077075e+01,5.897083700e+01,9.749676595e+01,5.262218216e+01,4.351054626e+01,3.292727688e+01,5.703901285e+01,4.496134279e+01,5.869797844e+00,9.575011506e+01,4.338977334e+01,3.248435826e+01,2.361827643e+01,5.217758497e+01,8.502066853e+00,9.748019981e+01,3.911229762e+01,1.517760777e+01,5.497986215e+01,3.175779967e+01,6.706400262e+01,5.035550219e+01,1.502951762e+01,1.344811490e+00,2.019924179e+01,1.734571121e+01,1.032864402e+01,6.487930362e+01,5.393474191e+01,9.370417573e+01,2.043178463e+01,4.079561646e+00,7.985616616e+01,1.051094762e+00,4.289437928e+01,3.842170707e+01,8.474916543e+00,6.874205483e+01,5.347426899e+01,3.616340528e+01,7.967134482e+00,8.487227563e+01,2.664363308e+00,2.205491196e+01,6.261681927e+01,8.623232030e+01,3.978007577e+01,6.104698969e+01,9.203452751e+01,2.405447100e+01,4.789161187e+01,1.260881873e+01,3.632902131e+01,8.444579357e+01,3.462586635e+01,2.410040963e+01,8.456444294e+01,9.685819118e+01,9.986988660e+01,6.813178635e+00,8.648419945e+01,5.213485349e+01,5.186334266e+01,4.795008629e+01,6.921256744e+01,3.690642303e+00,2.728654323e+00,2.313007441e+00,4.381102335e+01,8.253796256e+01,1.614536989e+00,3.007320162e+01,6.424869116e+01,2.619874663e+01,8.954115210e+01,3.053457526e+01,5.599145251e+01,8.622279766e+01,6.859629032e+01,3.087197406e+01,2.347228810e+01,4.630507962e+00,1.121291921e+01,8.154621693e+01,6.393855671e+01,1.988739701e+01
2.146291437e+01,1.990133185e+01,8.236947681e+01,3.218380795e+01,4.161386345e+01,2.958993956e+01,7.393222070e+01,9.756142721e+01,3.739269217e+01,8.306257795e+01,1.010254243e+01,8.801858746e+01,2.936725327e+01,7.537013951e+01,4.836305655e+01,5.457981749e+01,7.322466832e+01,9.830078783e+01,4.150156892e+01,5.725768281e+01,5.828652071e+01,7.445958114e+01,7.060036579e+01,3.845773390e+01,7.540154204e+01,4.898920285e+01,9.111274050e+01,8.567399262e+01,8.201083812e+01,3.617646159e+01,7.113571998e+01,1.879820840e+01,1.721230372e+01,2.386870621e+01,9.444268707e+01,2.030672657e+01,3.331945912e+01,3.900979207e+01,9.608578669e+01,9.063118200e+01,3.771552902e+01,9.308104069e+01,1.036133219e+01,9.948992468e+00,7.051760274e+00,5.997880684e+01,6.763259525e+01,3.455844820e+01,2.439893760e+01,8.797176839e+01,6.377608425e+01,2.774103363e+01,2.828302366e+01,8.925369460e+01,8.597312676e+01,1.647029819e+01,3.210404843e+01,9.146740698e+01,1.418387966e+01,8.640738585e+01,3.793742003e+00,4.463548833e+01,1.873646581e+01,4.129609853e+01,2.232501778e+01,8.706893079e+01,7.210944870e+01,6.160207639e+00,3.643920489e+01,3.734988408e+01,5.671885854e+01,2.768006470e+01,1.539859510e+00,9.794751737e+01,3.433437172e+01,8.373920377e+01,3.360107685e+01,9.574953296e+01,1.582830154e+01,6.374023568e+01,2.829121289e+01,4.057859175e+01,1.366856503e+00,9.683905134e+01,1.880663250e+01,7.564220450e+01
3.361619816e+01,8.487594812e+01,9.930405068e+01,8.870872309e+01,2.842283435e+01,4.429600807e+00,4.584995628e+01,2.511233064e+01,5.212735376e+01,3.257708837e+01,4.731127791e+01,7.307510412e+01,2.726019233e+01,1.197034377e+01,3.378067797e+01,3.648121710e+01,7.882893893e-01,3.689106476e+01,9.907621459e+01,5.283346758e+01,2.190530332e+01,2.581932220e+01,1.131824752e+01,8.946573613e+01,8.527595467e+01,1.609807881e+01,6.466853944e+00,1.077995239e+01,5.900068513e+01,4.394257812e+01,7.967992111e+00,1.805634922e+01,5.804550451e+01,8.530422708e+01,6.299916032e+01,5.243558544e+01,1.230621785e+01,7.682231267e+01,5.953703289e+01,3.441586321e+01,7.983665422e+01,7.713435964e+01,7.759080327e+01,6.497111447e+01,5.626001333e+01,4.855538603e+01,1.778029190e+01,9.991000221e+01,7.883010575e+01,4.886246237e+01,9.487996483e+01,1.793853006e+01,5.908566011e+01,2.847867076e+01,8.630200374e+01,2.672656795e+01,3.552324305e+01,1.891951642e+01,5.540241849e+01,7.644568651e+01,2.138781539e+01,1.036294803e+01,4.511951960e+01,3.983889943e+01,5.055833848e+01,5.289574967e+01,6.927351193e+00,8.496211435e+01,5.956269358e+00,7.394737585e+01,1.636633081e+01,5.630054491e+01,7.397525234e+01,4.381520049e+01,3.392355310e+01,2.507427003e+01,7.042755340e+00,8.992419296e+01,1.216502488e+01,4.107414288e+01,5.200036883e+01,9.654748560e+01,6.152791101e+01,5.753803325e+01,2.977100407e+01,9.300281827e+01
