v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41
2.057772534e+01,6.393070711e+01,3.876968065e+01,6.684532284e+00,9.693988899e+01,7.014435999e+01,2.818194095e+01,3.858301227e+01,3.625659359e+01,1.282804205e+01,4.370123125e+01,1.775934249e+01,2.030698977e+01,3.640276929e+01,2.327460761e+01,3.681166999e+01,4.591630597e+01,3.188283938e+01,5.145057280e+01,4.655419871e+00,1.385608620e+01,3.443991706e+01,1.427795939e+01,6.683163471e+01,9.720316078e+01,8.789743518e+01,4.678314329e+01,1.064457669e+01,6.217330885e+01,9.767170945e+01,7.724568674e+01,7.872618138e+01,1.101215322e+01,9.580680659e+01,2.875920249e+01,5.269172461e+01,4.396955187e+01,9.875908385e+01,6.946754928e+00,7.543957054e+01,5.020504946e+01
5.632356615e+01,8.579286147e+01,6.182226586e+01,4.273687993e+01,1.849760002e+01,6.426849226e+01,6.407233717e+01,2.683055504e+01,9.195156415e+01,9.838336076e+01,9.089683041e+01,1.751290653e+01,4.389598423e+00,3.893133755e+01,1.261481703e+01,4.961892135e+01,1.070938584e+01,3.415115011e+00,6.207392783e+01,2.346892714e+01,8.979800794e+01,4.516807960e+01,9.152753544e+01,9.829335619e+01,9.047810183e-01,3.930002322e+01,3.982870619e+01,4.659845859e+01,7.109415495e+01,5.276662075e+01,3.171898262e-01,5.636068530e+01,4.505112723e+01,2.470078951e+01,8.090791377e+01,1.165191838e+01,8.154499033e+01,8.223896056e+01,6.191808695e+01,4.100652502e+01,5.284564211e+01
2.934958392e+01,3.860612168e+01,3.895316058e+01,7.556999550e+01,5.248643239e+01,6.706644510e+01,5.030684974e+01,9.465958167e-01,2.827995064e+01,4.104471734e+00,8.406603922e+01,4.491131564e+01,5.904051108e+01,1.246596672e+01,4.440501453e+01,5.035510798e+01,2.463405962e+01,1.531180684e+01,5.096461503e+01,8.182734260e+01,8.021686333e+01,2.975396416e+01,5.774698792e+01,5.713651578e+01,9.262467639e+01,6.913002860e+01,3.971467880e+01,2.715452065e+00,1.692429653e+01,5.877255357e+01,4.095825214e+01,4.388262085e+01,6.468961900e+01,2.873347567e+01,3.568474600e+01,4.341403433e+01,5.231798000e+01,3.044127215e+01,8.433261097e+01,7.116572887e+01,6.467278156e+01
4.656291790e+01,3.197980895e+01,3.469709969e+01,1.871870121e+01,4.400592979e+01,8.266747359e+01,7.686069542e+00,2.617658550e+01,6.227127101e+01,4.713790765e+01,7.071274807e+01,6.419797042e+01,1.172950033e+00,2.665309754e+01,6.305522296e+01,9.515095395e+01,9.413216443e+01,2.149395836e+01,3.984747827e+01,2.829949488e+01,6.732834835e+01,9.335083582e+01,5.628238692e+01,4.568885934e+01,7.488354584e+01,8.675457652e+01,3.186704311e+01,9.537180727e+01,9.185410867e+01,4.638901552e+01,8.971905674e+01,8.986473585e+01,8.103570294e+01,6.268482385e+00,9.842916532e+01,6.725748096e+01,4.161494174e+01,5.942350564e+01,8.821969111e+01,3.328675220e+01,5.490541807e+00
1.985088698e+01,5.180292825e+01,4.660211557e+01,1.758298795e+01,1.131738462e+01,2.741400316e-01,4.022298604e+00,4.553318484e+01,2.199081304e+01,7.542377619e+01,8.066281851e+00,7.564327229e+01,1.992137412e+01,9.523790702e+01,2.468435091e+01,5.070148037e+01,2.516495935e+00,1.876613145e+01,5.354678412e+01,6.489816749e+01,5.719073533e+00,2.238214330e+01,7.960688887e+01,5.427283826e+01,8.585623520e-01,4.218100067e+00,4.633440185e+01,5.242142751e+01,1.827552065e+01,9.926101334e+00,7.565159225e+01,5.145644536e+01,1.520040801e+01,4.180152561e+01,8.728458991e+01,2.304571769e+01,3.702398392e+01,6.773074191e+01,6.955238594e+01,5.197189122e+01,7.454357122e+01
3.290587479e+01,7.770598339e+01,6.826918310e+01,7.511639104e+00,7.393714810e+01,5.407115087e+01,2.734817292e+01,1.161923077e+01,4.301065726e+01,6.365400695e+00,1.854915627e+01,8.407358219e+01,3.444444152e+01,7.528222727e+01,7.987240039e+01,5.475385274e+01,9.012790416e+01,3.121195028e+01,4.542205318e+01,4.361076665e+00,8.274759736e+01,1.129949288e+01,6.945491349e+01,2.302737715e+01,1.089765824e+01,5.109561570e+01,7.432414012e+01,1.022897294e+01,6.305201999e+01,8.447192708e+01,5.686410401e+01,7.427321192e+01,8.751728241e+01,6.874983297e+01,1.521741811e+00,9.941444536e+00,1.451100811e+01,5.318302613e+01,1.205484969e+01,8.742693460e+01,4.548006622e+01
5.380275227e+01,4.398533833e+00,8.315076214e+00,9.218435955e+01,5.381571331e+01,3.937401018e+01,2.641881590e+01,8.902464402e-01,5.019375671e+01,2.651347820e-01,7.814725301e+01,4.920962967e+01,4.748225987e+01,9.456517188e+01,5.924693847e+01,4.788482056e+01,9.484467464e+01,1.582497658e+01,7.067198181e+01,3.943912933e+01,7.247817632e+00,8.266794416e+01,1.084580530e+01,8.719675912e+01,4.212509026e+01,1.894976161e+00,3.159507127e+01,5.623370560e+01,6.571546913e+01,1.571921416e+01,5.945280993e+01,8.570513361e+01,8.344000963e+01,9.687097875e+01,4.242921684e+01,9.364496404e+01,1.496520867e+00,2.654508977e+01,3.232211624e+00,6.601345763e+01,5.240778346e+01
3.995648364e+01,8.934753191e+01,7.140362004e+01,2.828223665e+01,4.760590877e+01,9.837792029e+01,9.774533426e+01,9.446891784e+01,2.449067130e+01,7.453766991e+01,5.781065848e-01,3.299920412e+01,2.725845750e+00,1.328559298e+01,9.449023449e+01,7.106118881e+01,1.449370029e+01,2.011189216e+01,3.364599229e+00,9.521273256e+01,9.800050382e+01,4.979892408e+01,1.111334925e+01,5.830318825e+01,4.378643540e+01,7.752983538e+01,7.869034620e+01,1.487580749e+01,2.729389962e+01,2.738460212e+01,3.781973254e+01,7.808914615e+01,4.032462231e+01,7.696775524e+01,3.820030788e+01,9.232594229e+01,8.760413176e+01,4.594670555e+01,9.533921147e+01,3.989222118e+00,9.455602186e+01
4.369678652e+01,1.213456869e+01,7.907934461e+01,7.065222048e+01,8.600835746e+01,3.259583980e+01,5.818310181e+01,6.513161780e+01,6.751365497e+01,4.384765649e+01,5.638398255e+01,8.917717831e+01,9.628355048e+01,4.113128880e+01,4.062772547e+01,6.208790850e+01,4.840784320e+01,6.859693430e+01,7.537662870e+01,1.958726753e+01,9.417897407e+01,2.348577100e+01,2.034464375e+01,3.666169651e+01,1.208897702e+01,3.248059307e+01,7.662966422e+01,4.280725974e+01,8.055671585e+01,7.853461101e+01,7.893839394e+01,9.289693661e+00,1.202375644e+01,5.208689990e+01,8.435660815e+01,2.312921137e+01,9.976652674e+01,7.950862684e+01,6.105936431e+00,5.318901863e+01,4.760030674e+01
9.086493550e+01,6.280582071e+01,1.109678947e+01,5.858870043e+01,4.301160420e+01,2.478130849e+01,2.553428500e+01,2.991772757e+01,1.177466572e+01,5.308706335e+01,4.445664711e+01,2.720542845e+01,2.452328592e+01,2.567107474e+01,2.150479281e-01,5.567478509e+00,5.991477447e+01,9.034083483e+00,7.997843316e+00,3.061249547e+01,4.956034605e+01,6.714293840e+01,8.615884409e+01,7.154037501e+01,8.499244768e+01,9.216819083e+01,4.291526952e+01,4.170628357e+01,3.209291097e+01,9.422816154e+01,7.749628182e+01,1.387849090e+01,6.713819649e+01,3.530464017e+01,7.308303056e+01,9.199657476e+01,5.634644228e+01,4.426527803e+01,7.301841459e+00,4.312463941e+01,7.141522893e+01
6.361451258e+01,7.241867720e+01,4.516036248e+01,2.667999708e+01,5.529394859e+01,7.368355254e+01,8.340477147e+01,1.001425797e+01,8.588701855e+01,6.055551674e+01,9.595652204e+01,4.279882263e+01,9.652958691e+01,2.822628512e+01,6.112803790e+01,3.878561040e+01,6.079213133e+01,6.810969498e+01,3.184389137e+01,2.160827336e+01,6.785238774e+01,7.077054889e+01,6.714271621e-02,1.874156870e+01,4.732864803e+01,5.877368005e+01,9.882169042e+01,3.665254158e+01,8.382775466e+01,2.655544878e+00,1.060657528e+00,6.592281507e+01,8.736064056e+01,7.923074767e+01,6.857115628e+01,6.078580653e+01,1.410487715e+01,9.794372043e+01,2.738010686e+01,5.601041440e+01,5.722491060e+01
5.850390300e+01,3.980868922e+01,9.401117206e+01,3.724357386e+01,9.987957624e+01,3.662071584e+01,6.265032231e+01,5.462974744e+01,5.344822828e+01,4.331214397e+01,3.344180531e+01,3.617883228e+01,5.388881714e+01,8.555354066e+01,9.297943968e+01,2.919730423e+01,4.004124806e+01,9.976579278e+01,9.793197751e+01,5.379681082e+01,1.063036611e+01,7.743225680e+01,8.845046045e+01,8.119351732e+00,1.116833404e+01,8.193071247e+01,4.074129680e+01,2.643081619e+01,5.679127356e+01,5.037613048e+01,9.453224456e+01,9.555422336e-01,1.160640249e+01,1.263048819e+00,5.972258023e+01,7.408504071e+01,8.838874307e+01,7.867871818e+01,1.711681616e+01,4.028316766e+01,5.818422460e+01
7.261542541e+01,6.251249284e+01,2.780309137e+01,8.753141747e+01,6.931873730e+00,2.370386230e+01,3.482433400e+01,8.823042627e+01,6.903357650e+01,2.119916722e+01,4.513686600e+01,6.405161250e+01,5.975459091e+01,6.498444685e+01,2.173785285e+00,3.436121519e+01,6.902334306e+01,5.585579139e+00,6.029814973e+01,9.869730532e+01,3.215278784e+01,6.666590049e+01,8.028901745e+01,4.963626747e+01,1.878293190e+01,8.308924523e+01,4.425526988e+01,6.837414810e+01,5.740394983e+01,1.258580342e+01,4.124620495e+01,3.138335309e+01,7.790060640e+00,7.862319267e+00,4.560780510e+01,3.613649258e+01,8.143809398e+01,4.395783140e+01,3.616703670e+01,5.346583382e+01,9.576119252e+01
4.160987182e+01,6.452600961e+00,7.481902708e+01,2.760808992e+01,1.611058806e+01,1.492963299e+01,6.468185089e+01,2.803817001e+01,6.453707133e+01,7.591866435e+01,1.935520126e+01,9.392732257e+01,9.494834229e+01,5.568904320e+01,9.067060666e+01,6.385689579e+00,9.070873493e+01,4.019114415e+01,6.975707232e+01,5.181018018e+01,2.320595810e+01,1.346111765e+01,1.074354332e+01,4.912422338e+00,1.948404382e+01,6.982681868e+01,1.766890496e+01,9.267987580e+00,7.158470214e+01,4.208937377e+01,9.992278290e+01,4.766029623e+00,4.199581635e+01,1.819509049e+00,1.179229971e+01,4.870267944e+01,6.609661982e+01,3.263836132e+01,8.186177336e+01,7.022165943e+01,7.760755080e+01
4.218400048e+01,6.672894393e+00,8.086448229e+01,3.224523255e+01,4.287843847e+00,5.699631725e+01,3.900800909e+00,9.299496446e+01,6.847365370e+01,2.483096546e+01,5.005491856e+01,1.917378378e+01,2.708403283e+01,1.964341036e+01,3.527584115e+01,1.357339516e+01,6.770730029e+01,4.957320039e+01,1.080817688e+01,5.599570501e+00,4.997053804e+01,5.644210075e+01,7.723629161e+01,5.757249923e+01,4.849715685e+01,5.589410915e+01,1.083152064e+01,1.077266208e+01,6.882017535e+01,2.062282478e+01,9.983970645e+01,9.360599235e+01,9.272468667e+01,7.181263356e+01,7.220684674e+01,9.517012483e+01,7.992786679e+01,7.482385964e+01,1.357845023e+01,2.058476808e+01,3.047208010e-01
4.251984293e+01,6.781201156e+01,3.168695844e+01,5.025976587e+01,4.595352073e+01,2.248289274e+01,7.124899206e+01,2.843579551e+01,2.039624846e+01,9.694563192e+01,6.849867779e+01,8.730117152e+01,5.733624178e+01,4.762877463e+01,6.035621115e+01,8.242212873e+01,8.958823481e+01,9.196515837e+01,7.272530719e+01,6.738038008e+01,1.234102016e+01,7.162139449e+01,8.802285460e+01,1.519627811e+01,8.324348459e+01,2.415590804e+01,8.171301700e+01,2.839463076e+01,9.518989046e+00,4.551629221e+01,6.305742859e+01,2.086525211e+01,5.266296793e+01,7.782316123e+01,1.371235687e+01,7.293404781e+01,6.297052309e+00,5.646049947e+01,9.512994698e+01,4.730649099e+01,2.547656601e+01
7.052039028e+01,4.884735128e+01,2.596436197e+01,4.631106006e+01,9.258996438e+01,5.826613139e+01,6.141920203e+01,2.249693922e+01,9.137777286e+01,6.702513698e+01,6.270371962e+01,4.550181683e+01,2.129601586e+01,6.148237258e+01,4.323770468e+01,9.112777613e+01,8.405032798e+01,1.040399940e+01,2.770704882e+01,4.224598059e+01,9.085042278e+01,4.754677889e+01,2.631044538e+00,5.097908679e+01,7.537068900e+01,6.812339006e+01,2.357675432e+01,2.806144099e+00,8.985477445e+01,2.895966123e+01,5.232009435e+00,9.756759137e+01,7.585216457e+01,2.344771087e+01,5.544520273e+00,7.626994144e+01,4.041962516e+01,7.697657761e+01,4.375514509e+01,6.907797221e+01,5.309685743e+01
5.165558205e+01,8.123058756e+01,4.386750608e+00,5.345339909e+01,4.281519242e+01,7.280161167e+01,4.919783040e+01,3.634978871e+01,7.609560878e+01,5.250178893e+01,9.266720852e+01,2.484521587e+01,6.123262764e+01,6.909641103e+01,4.188413284e+01,8.840043675e+01,5.077496259e+01,4.835673840e+01,2.101640187e+01,8.403556666e+01,2.959186003e+01,2.153873457e+01,1.796975224e+01,1.691602917e+01,2.002895080e+00,9.971584936e+01,2.103470881e+01,8.283877929e+01,3.773072936e+01,7.715699320e+01,1.725615677e+01,9.587135550e+01,2.630491074e+01,8.902294933e+01,5.300870783e+01,3.083706407e+01,9.616717527e+01,8.868014496e+01,2.021693708e+00,3.545141036e+01,5.345030349e+01
9.120836812e+01,6.940803767e+00,4.113051373e+01,6.333142867e+01,4.557832327e+01,2.326866117e+01,8.131142480e+01,9.603785699e+01,5.362235984e+00,2.806245047e+01,1.313631867e+01,2.323685761e+01,7.652637405e+01,6.544306168e+01,4.787949330e+01,7.062779072e+01,2.198781270e+01,4.727845234e+01,6.090686255e+01,8.176147051e+01,6.284639032e+01,9.036693693e+01,2.787404149e+01,4.250822966e+01,7.909027056e+00,1.458442458e+01,1.062932486e+01,9.514761112e+01,5.881035902e+01,6.108112113e+01,9.074385979e+01,6.465783368e+01,9.882899240e+01,2.596476496e+01,4.495431527e+01,4.762351116e+01,5.142361435e+01,9.812527404e+01,7.083868713e+01,6.742026233e+01,5.827432902e+00
5.966513464e+01,1.702416270e+01,7.920586929e+01,7.031044843e+01,4.102792553e+01,4.348216977e+01,7.783458855e+01,3.270104308e+01,9.129896685e+01,5.187345199e+01,9.328964531e+01,8.164795325e+01,4.161503710e+01,8.021018525e+01,7.376867013e+00,7.230598186e+01,4.086455726e+01,1.322241736e+01,1.502581761e+00,5.258374415e+01,1.698808581e+00,1.093658080e+01,2.814995643e+01,2.917143235e+01,2.635834794e+01,2.568764622e+01,9.246546852e+01,4.929732495e+01,2.647171773e+01,8.975116442e+01,8.357702812e+01,4.035906972e+01,6.022145251e+01,1.662995854e+01,6.837835780e+01,6.341303744e+01,8.085424722e+01,6.064339453e+01,2.093573271e+01,6.015332132e+01,9.957320895e+01
4.406514781e+01,8.365523459e+00,8.803457012e+01,1.409979098e+01,6.112865480e+01,5.149195476e+01,9.593046374e+01,2.677403642e+01,4.124066006e+01,4.972959831e+00,4.109343152e+01,7.924735924e+01,2.506056383e+01,8.266587355e+01,7.618462902e+01,7.828339640e+01,2.627494414e+01,1.554231002e+01,9.687529552e+01,3.741854692e+00,3.527290208e+01,4.925258011e+01,3.767879867e+01,8.148571548e+01,9.130423340e+01,4.574438837e+01,2.321851435e+01,5.872201240e+01,1.502496859e+01,7.152904294e+01,5.602740162e+01,4.154939763e+01,1.080971218e+01,9.590190382e+00,4.270019095e+01,7.888806497e+01,1.630807257e+01,4.288676522e+01,2.225006887e+01,3.600665469e+01,3.446883224e+01
2.067029696e+01,9.127628385e+01,7.529238365e+01,4.986826730e+01,7.873494690e+01,8.808292613e+01,7.454651340e+01,3.458277388e+01,8.568910180e+01,2.716645028e+01,1.782831531e+01,2.835655960e+01,9.332100432e+01,2.510754357e+01,4.711589451e+01,3.007726368e+00,2.308554220e+01,7.059885196e+01,2.226523163e+01,1.511346399e+01,9.153829604e+01,8.360007166e+01,4.872995267e+01,1.410752778e+01,5.488766844e+01,8.469860326e+01,1.702977811e+01,3.704008966e+01,2.014644251e+01,9.304181996e+01,3.906616567e+01,8.357697716e+01,7.359434598e+01,9.949361383e+01,9.309726201e+01,8.746472281e+01,4.286520869e+00,1.335360470e+01,4.326798454e+01,3.799014577e+01,6.660061375e+00
6.285025965e+01,8.061006231e+01,6.841520577e-01,1.450018377e+01,6.332331053e+01,7.456876970e+01,1.546420631e+01,5.067237441e+01,6.955745379e+01,4.297085099e+01,6.494370690e+01,6.501397598e+01,4.723041877e+01,9.571279796e+01,5.375067956e+01,6.030489009e+01,3.327160623e+01,6.955932963e+01,3.993918618e+01,5.738316881e+01,6.099970066e+01,4.876422561e+01,5.759463278e+01,3.620122666e+01,8.398899218e+01,8.282565614e+01,9.570450249e+01,2.763118806e+01,3.394661512e+01,6.749913489e+01,7.837387965e+01,9.557919392e+01,8.789044004e+01,2.338481591e+01,5.810711640e+01,8.827553324e+00,5.207107801e+01,9.283006016e+01,4.142566122e+01,8.248773241e+01,8.212833679e+01
5.795574687e+01,3.259102008e+01,6.350410347e+01,2.270996387e+01,2.522281618e+01,1.691775295e+01,3.643492131e+01,6.631948514e+01,7.752531323e+01,6.036352497e+01,7.567125680e+01,6.643826774e+01,6.048572447e+01,6.423445028e+01,1.699608205e+00,1.506865618e+00,6.992931580e+01,6.830014345e+01,4.814975112e+01,8.438186205e+01,2.179007315e+01,7.723871317e+01,1.231202392e+01,3.487822902e+01,2.668896322e+01,1.764034419e+01,7.833334872e+01,4.430440290e+01,3.410974092e+01,5.315753436e+01,3.534631008e+01,5.068765378e+01,8.604773985e+01,7.646500210e+01,8.411709822e+01,1.785938520e+01,4.331278801e+01,7.074091089e+01,1.818558140e+01,4.884872381e+01,4.362691425e+01
3.567769222e+01,2.735057196e+01,1.607978115e+01,7.163923830e+01,8.280031822e+01,9.614125461e+01,6.291311835e+01,6.506642056e+01,1.025406187e+01,9.066402122e+01,4.906538970e+01,8.081221327e+01,9.971079272e+01,7.525243390e+00,2.630132269e+00,3.736987175e+01,2.273838498e+01,8.337319400e+01,1.517791695e-01,1.487848644e+00,4.634435548e+01,3.222695052e+00,5.675134634e+01,6.458294004e+01,5.231768106e+01,6.768736008e+01,4.922257265e+00,7.988575144e+01,9.612222915e+01,6.015981112e+01,1.557461884e+01,2.233858340e+01,8.996696304e+01,3.295669096e+01,6.350864648e+01,8.699524863e+01,6.647959358e+01,9.495024786e+01,9.498450933e+01,1.727754611e+00,3.828343624e+01
3.059496902e+01,3.313538180e+01,8.828137337e+01,7.423803979e+01,6.200257275e+01,4.042160149e+01,8.329681070e+01,8.021184924e+01,2.345451074e+00,7.313120786e+01,2.938927934e+00,8.239782706e+01,4.974078801e+01,2.418119176e+00,6.481647421e+01,3.890860797e+01,1.715070171e+01,7.864327773e+01,7.988887403e+01,4.289202239e+01,5.792125575e+01,3.764793504e+01,2.294150025e+01,9.506409663e+01,3.562652574e+01,5.052343762e+01,5.876888296e+01,5.705186273e+01,6.080458257e+01,2.166317992e+01,1.842954001e+01,6.205935120e+01,1.353249742e+01,9.531157139e+01,5.924918179e+01,6.246667641e+01,9.237350258e+01,3.153530778e+01,8.237654666e+01,2.502186609e+01,1.781079855e+00
3.265044105e+00,6.329531891e+00,3.341469459e+01,4.583520810e+00,1.537826704e+01,3.588879619e+01,1.110691816e+01,3.201536091e+01,2.558459445e+01,5.982547496e+01,2.030167709e+01,4.057517915e+01,9.539804409e+01,7.863185237e+01,6.398923896e+01,1.631134331e+01,9.870693838e+00,7.018396797e+01,6.719544165e+01,5.282097417e+01,6.852234275e+01,7.980571509e+01,3.029188652e+01,4.548040056e+01,8.192652405e+01,2.957042939e+01,7.106885040e+00,9.830860917e+01,3.298199886e+01,5.370145933e+01,1.138063034e+01,4.860626339e+01,7.156697764e+01,6.922550188e+01,3.947340184e+01,7.879724255e+01,8.035650094e+01,8.821411898e+01,2.108171617e+01,1.423167848e+01,3.268332198e+01
6.960408170e+01,2.429266526e+01,4.539944221e+01,5.766797964e+01,5.503709500e+01,4.318505120e+01,2.267614353e+01,7.383774798e+01,2.878714127e+01,1.080682293e+01,6.318946783e+01,7.876205700e+01,8.450479676e+01,2.555650688e+01,5.341598611e+01,5.418037149e+01,7.377748114e+01,7.546685784e+00,6.818662751e+01,5.814353808e+01,8.584633876e+01,6.169026479e+01,1.988451259e+01,6.484988864e+01,4.438070706e+01,8.540437030e+01,1.207279130e+01,1.801668749e+01,3.876016578e+01,4.584466734e+01,1.494830107e+01,4.337633618e+01,7.511300715e+01,2.022459606e+01,8.088307699e+01,5.622783623e+01,5.051333517e+01,8.509517553e+00,6.169783667e+01,2.530462994e+01,3.602193460e+01
2.204339481e+01,9.874829574e+01,8.417577788e-01,4.823752140e+01,3.963829224e+01,1.675450310e+01,3.436057961e+01,4.004225021e+01,8.428139184e+01,8.236177972e+01,1.567949582e+01,2.490854720e+01,3.933236892e+01,9.187895939e+01,5.966237748e+01,8.214363644e+01,1.214252515e+01,2.520474566e+01,7.015789286e+01,4.906669110e+01,4.194477444e+01,5.669979641e+01,8.191615797e+00,6.440988740e+00,5.050838978e+01,1.802225092e+01,9.343666526e+01,3.081090376e+01,5.407498537e+01,3.872153520e+01,7.857414630e+01,5.990920374e+01,3.986735867e+01,3.920656987e+01,7.905256754e+01,1.387051778e+01,5.135428313e+01,8.291154538e+01,8.105209737e+01,4.646996127e+01,7.701785612e+01
2.778994383e+01,7.044113329e+01,9.661401460e+01,5.476785765e+01,5.270263155e+01,1.616859935e+01,1.637977697e+01,8.759872617e+01,5.187817404e+01,9.131621154e+01,4.456614036e+01,5.126558804e+01,7.105860575e+01,9.652451277e+01,4.840933258e+01,8.830699793e+01,6.167181306e+01,7.720692944e+01,8.757090991e+01,7.363171799e+01,9.921143938e+01,7.687370604e+01,1.974744342e+01,8.051691683e+01,6.084808500e+01,9.883531061e+01,2.331195099e+01,6.696915119e+00,8.860127832e+01,1.312048876e+01,1.446395389e+00,3.782090336e+01,4.824811932e+01,9.263741526e+01,2.395943888e+01,6.037881786e+01,7.472155429e+01,1.100448240e+01,6.799427089e+00,2.397760335e+01,2.810226947e+00
4.635321956e+01,8.110733378e+01,6.293779853e+01,1.098172159e+01,2.588547148e+01,2.347501912e+01,7.903349098e+00,1.845628913e+01,1.300054301e+01,1.546806161e+01,7.262770996e+00,1.940073945e+01,3.978241014e+01,1.262196074e+01,4.275328708e+01,2.200659699e+01,9.086629569e+01,2.134718499e+01,2.855903691e+01,1.507754657e+01,1.475855603e+01,7.830806989e+00,5.222515734e+01,7.221753294e+01,7.516524477e+01,6.336521503e+01,6.747581106e+01,5.035824323e+01,4.788726821e+01,6.318988815e+01,8.878241357e+01,7.432108500e+01,7.844630595e+01,7.317240619e+01,9.165164222e+01,8.729032061e+01,9.882146843e+00,8.347517259e+01,8.468110820e+01,3.892023692e+01,6.564635773e+01
4.834078974e+01,3.762299172e+01,9.557281876e+01,9.287973359e+00,8.152440821e+01,8.458198485e+01,6.529711572e+01,1.151669294e+01,7.700865762e+01,1.095140383e+01,1.629370168e+01,3.136479413e+01,2.250476644e+00,9.852023503e+01,7.388317964e+01,4.060579661e+01,8.352785099e+01,4.381935094e+01,8.572287625e+01,3.547614963e+01,5.132270176e+01,7.746359156e+00,8.389593045e+01,6.755900991e+00,8.046843075e+01,7.330557976e+01,1.073111476e+01,3.038571617e+01,9.538313591e+01,9.394408271e+01,6.583114767e+01,7.647534279e+01,6.507936650e+01,4.879861201e+01,3.217778605e+01,6.260676005e+01,2.835428203e+01,5.006116037e+01,8.173567094e+00,6.459631813e+01,7.857419027e+01
