v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73
6.989518877e+01,4.877864758e+01,7.360789954e+01,4.162510383e+00,5.148037117e+01,1.986135325e+01,4.920972225e+01,7.028851347e+01,2.749500667e+01,5.793421546e+01,6.424518271e+01,3.604263693e+01,7.891955657e+00,6.338648305e+01,6.392123990e+01,2.218302383e+01,6.038416457e+01,1.844244095e+01,3.121322761e+01,2.279358567e+01,3.202978156e+00,5.647213093e+01,1.944585529e+01,5.891384708e+01,9.362183400e+01,4.200311580e+01,9.766608545e+01,3.786609769e+01,9.975415446e+01,4.797969078e+01,3.814351817e+01,5.348965411e+00,6.794915985e+01,8.514845388e+01,6.932489164e+01,9.108746081e+01,7.034975931e+01,2.477940163e+01,6.990006419e+01,4.684265417e+01,4.865582439e+01,9.565226838e+01,2.206855533e+01,1.112092905e+01,9.100782490e+01,8.919429603e+01,6.384687556e+01,2.906680630e+01,5.132968572e+01,2.459339944e+01,8.739464943e+01,3.240444413e+01,2.364224194e+01,8.714329049e+00,8.938598019e+01,5.043002572e+01,5.758315925e+01,8.047326608e+01,4.073319674e+01,1.366395604e-01,5.396042728e+01,9.562618249e+01,3.650860677e+01,1.852699711e+01,5.186628402e+01,7.055799207e+01,7.585997320e+01,5.076322477e+01,1.775096154e+01,9.241115211e+01,8.123255749e+01,1.621197629e+01,8.725391406e+00
8.335847390e+01,7.677077830e+01,3.709649273e+01,8.592601639e+01,9.410962067e+01,7.377470583e+01,3.307737733e+01,6.633076554e+01,2.120233067e+01,4.377223286e+01,3.227617740e+01,1.108086497e+01,1.935233239e+01,9.513478320e+01,2.370136188e+01,3.758818285e+01,5.417519758e+01,9.625134487e+01,6.834025019e+01,5.536003834e+01,3.445940305e+01,4.711143370e+01,8.017844526e+01,8.065697241e+01,9.163784151e+01,8.030724544e+01,5.323120483e+01,4.635933629e+01,3.802884315e+01,4.220109540e-01,2.844097046e+01,8.133742903e+01,3.285581441e+01,1.011961503e+01,8.480858479e+00,9.569434679e+01,8.788738379e+01,4.704274658e+01,1.123656694e+01,5.665298997e+01,2.195098391e+01,2.591671603e+01,4.534719011e+01,9.454145277e+01,4.378597562e+00,9.771041470e+01,6.601454805e+01,3.825126503e+01,6.841488103e+01,6.401875929e+01,4.468670605e+01,3.380332626e+01,8.411196997e+00,9.818611550e+01,4.515751273e+01,6.959270442e+01,6.861944461e+01,6.046657237e+01,7.069615625e+01,5.840841153e+01,8.731296498e+01,5.564796700e+01,5.325647518e+01,4.875310906e+00,4.544614434e+01,2.927208687e+01,9.353541177e+00,4.718017068e+01,4.221294251e+01,5.223584016e+00,1.378598940e+01,7.910226825e+01,1.415100813e+01
7.562410169e+01,1.334339619e+01,2.174816825e+01,7.275949181e+01,6.307213155e+00,7.884854759e-01,4.237214957e+01,8.836773558e+01,9.453170337e+01,6.367138011e+01,5.310206811e+01,1.660140913e+01,3.933383215e+01,2.416440824e+01,1.650588373e+01,5.219974884e+01,6.249085244e+01,3.131560955e+01,5.659949292e+01,6.542957201e+00,7.974771018e+01,3.566637066e+01,8.852614963e+01,7.061511646e+01,3.772712026e+01,2.593515442e+00,1.101302248e+01,7.859380211e+01,7.306017517e+01,2.926662730e+01,1.425460565e+01,2.556139332e+01,2.620781737e+01,2.286057514e+01,6.753119609e+01,7.372094622e+01,3.643374156e+01,6.933433298e+01,6.160923085e+01,6.709665094e+01,1.000695772e+01,3.847620518e+00,4.384063487e+01,5.244443517e+01,1.791030487e+01,3.496058815e+01,5.501181357e+01,2.156225807e+01,4.296743452e+01,5.580533071e+01,6.197881744e+01,7.460092313e+00,9.393854125e+01,3.876938857e+00,9.767150354e+01,7.488707255e+01,8.031345832e+01,7.652435035e+01,1.244125872e+01,8.733150776e+01,4.575765223e+01,3.711407075e+01,8.649101674e+01,5.232556783e+01,6.193272453e+01,3.457561023e+01,4.371539317e+01,5.527476588e+01,9.536622879e+01,6.879270138e+01,4.475990548e+01,5.445026950e+00,1.243301342e+00
9.884632365e+01,6.880691633e+01,7.643767347e+01,1.791196031e+01,2.886800031e+01,6.541042807e+01,5.275370411e+00,2.126418672e+00,4.730156349e+01,5.226581853e+01,6.711906645e+01,8.627270560e+01,3.291361940e+01,2.669130729e+01,6.895612398e+01,2.601806259e+01,4.932392540e+01,7.015437773e+01,9.313326169e+01,9.097560469e+01,2.283114520e+01,7.099759932e+01,2.161307273e+01,2.527321910e+01,8.733501128e+01,2.250583226e+01,3.185293161e+01,7.091744468e+01,2.561179551e+01,4.609774439e+01,3.374175603e-01,1.761786028e+01,6.987526932e+01,8.237394910e+01,4.973401257e+01,4.147677265e+01,5.165166709e+01,3.777584517e+00,1.726494577e+01,4.571815088e+01,3.476137240e+01,7.496267275e+01,1.380923260e+01,7.930011955e+01,7.505535188e+01,4.618221166e+01,2.203393643e+01,2.986544510e+01,5.471645778e+01,8.799014917e+01,4.491613091e+01,8.401912415e+01,5.963249367e+01,3.426323513e+01,7.605367264e+01,3.649672513e+01,3.204326393e+01,7.534664136e+01,7.657378455e+01,4.630870737e+01,1.743393644e+01,7.397496209e+01,6.319083081e+01,8.675178874e+01,6.772260641e+01,5.357905201e+01,2.847446282e+01,9.017693022e+01,4.085339324e+01,6.431496127e+00,1.090084661e+00,9.336506626e+01,5.826726628e+01
4.542241325e+00,6.172246016e+01,2.794381290e+01,8.081980696e+01,7.589891949e-01,5.100927396e+01,1.142544930e+01,8.032710452e+01,1.581857431e+01,5.282761621e+01,4.717446707e+00,9.900685243e+01,2.257202487e+00,1.630918710e+00,4.813075853e+01,7.548898242e+01,8.609816377e+01,8.579478713e+01,6.201412841e+01,2.041493921e+01,7.257699964e+01,3.751256091e+01,4.842828229e+00,4.017506011e+01,4.405433758e+00,7.559057115e+01,4.999669935e+01,9.889532341e+01,5.987096507e-01,7.209922872e+01,2.149657691e+01,4.634735266e+01,2.920538597e+01,9.892610753e+01,5.326104995e+01,7.135423886e+01,6.889830208e+01,7.931691034e+00,1.862170219e+01,7.438188993e+01,5.831139913e+01,7.470314874e+01,5.377468981e+01,8.552948341e+01,6.051487154e+01,4.421410542e+01,4.777286324e+01,2.571669381e+01,6.095981900e+00,2.663574364e+01,4.989711767e+01,8.486045912e+01,6.604886507e+01,3.194070355e+01,1.881620092e+00,1.084881155e+01,4.602279307e+01,1.333851083e+01,5.754458347e+01,6.721318452e+01,4.311374826e+01,7.488582304e+01,2.020210000e+00,3.425673638e+01,7.904447879e+00,5.968783404e+01,1.723446057e+00,3.670661969e+01,9.225165576e+01,7.513914790e+01,4.610211880e+01,4.054980912e+01,6.075082580e+01
8.492505913e+01,2.511649877e+01,9.524667176e+01,4.677120774e+00,1.084213616e+01,4.788070999e+00,6.500023972e+01,2.886915060e+01,5.254843270e+01,3.698047570e+01,7.847275490e+00,4.503382270e+01,2.640313393e+01,3.978214611e+01,2.637636911e+01,2.701009781e+01,2.340176590e+01,3.497117133e+01,4.069560214e+01,4.896267550e+00,3.485173281e+01,1.918970203e+01,4.160441074e+01,4.753373254e+01,8.149702111e+01,6.602710315e+01,3.598906364e+01,8.094548362e+01,5.102815270e+01,7.438661518e+01,4.687112524e+01,6.191811463e+00,2.583945406e-01,7.119258204e+01,4.418964964e+01,6.773868686e+01,9.506536147e+01,4.045481389e+01,8.482907117e+01,8.698297357e+01,2.827895221e+01,6.530175068e+00,2.475062356e+01,3.664291246e+01,9.873403651e+01,8.175438884e+01,6.725743993e+01,8.246616794e+01,9.629284678e+01,7.698358980e+01,3.577125607e+01,6.721518420e+01,4.717417724e+01,7.645931030e+01,2.610458602e+01,6.488064436e+01,7.951085045e+01,2.311869421e+01,7.422619720e+01,4.591492162e+01,3.795040207e+01,3.748279363e+01,8.975241952e+01,3.535325162e+01,6.479139811e+01,4.091487763e+01,5.072619499e+01,2.405982949e+01,5.330259855e+01,7.366785111e+01,3.219540343e+01,4.813300334e+01,3.434147031e+01
2.699994250e+01,8.298429830e+01,5.170923248e+01,4.805474421e+01,7.332025898e+01,4.715226363e+01,8.030370702e+01,6.004142842e+01,7.543599354e+01,9.094544742e+01,9.418176018e+00,8.228847102e+01,5.114295524e+01,5.846370755e+01,5.591794351e+01,1.976559532e+01,4.880422950e+01,3.959508955e+01,3.853329019e+01,6.224208428e+01,6.983111609e+01,7.935776500e-01,3.206304987e+01,9.824315160e+01,4.137147706e+01,1.816029564e+01,8.950809113e+01,8.197034207e+01,3.156743328e+01,4.014194814e+01,9.183278531e+01,4.292023460e+01,4.924072202e+01,8.010842768e+01,5.947167533e+01,6.729584577e+01,2.539384035e+01,4.028185271e+01,6.911046430e+01,9.831314088e+01,5.415842218e+01,5.337552043e+01,3.390572245e+01,8.963078571e+01,1.730842103e+01,9.419152692e+01,6.690218606e+01,6.408534411e+01,9.725208660e+01,6.352649946e+01,6.510146211e+01,4.599318906e+01,2.042611220e+01,6.196150349e+01,7.914712250e+01,9.054542447e+01,8.426412801e+01,3.488566808e+01,7.903304771e+00,7.447206500e+01,6.357918694e+00,1.556007761e+01,2.862405495e+01,2.464116844e+01,4.852583826e+01,8.592100293e+01,4.223320659e+01,6.055631728e+01,7.416097017e+01,9.008062307e+01,3.153100714e+01,8.840951875e+01,2.573108924e+01
5.805269685e+01,3.054513209e+01,2.805270065e+01,4.480742356e+01,7.590510695e+01,6.430750965e+01,6.069080536e+01,2.532546258e+01,2.298080396e+01,9.752662023e+01,5.808443422e+01,5.322230746e+00,3.468113674e+01,5.720589505e+01,1.205301963e+01,6.633868900e+00,3.833499938e+01,4.608568183e+00,4.569054636e+01,1.135230433e+01,2.342610215e+01,6.704172531e+01,6.739198666e+01,9.027975567e+01,1.961036250e+01,9.189527591e-01,8.696484709e+01,3.299909457e+01,9.445649064e+00,6.066167201e+01,8.141046613e+01,5.429617726e+01,9.966753698e+00,3.075333339e+01,1.859335576e+01,7.178450224e+01,6.699226276e+01,3.483461961e+01,9.965835512e+01,9.686278947e+01,1.715735064e+00,4.824613722e+01,2.030745836e-01,4.462990113e+01,2.113772559e+01,6.417468914e+01,1.293593786e+01,9.240862652e+01,3.473561022e+01,6.791708538e+01,5.341078372e+01,1.124921227e+01,1.691495985e+01,3.501116429e+01,9.037794755e+01,1.370395818e+01,7.969338240e+01,5.487517661e+01,5.516892182e+01,2.913636011e+01,5.108823954e+01,5.891468001e+01,1.986645991e+01,6.270699712e+01,2.488875210e+01,5.000548208e+01,6.385514389e+01,5.223394158e+00,8.206839064e+01,7.449020482e+01,4.130045376e+01,3.314713882e+01,9.120950628e+01
3.257619922e+00,2.188038304e+01,3.490075710e+01,9.922591192e+01,3.512134795e+00,2.800345527e+01,2.202892784e+01,3.175736051e+01,9.386783106e+01,7.092164699e+01,5.866529159e+00,5.910290248e+00,4.628954586e+01,4.321608916e+01,5.635863365e+01,8.445386561e+01,4.257642828e+01,5.617943949e+01,3.035415003e+01,7.947660083e+01,8.445710210e+01,9.376906742e+01,1.620593239e+00,5.857731786e+01,5.874555957e+01,8.390377151e+01,1.979711965e+01,8.215440960e+00,8.305075458e+01,8.225964343e+01,6.735993257e+01,4.163750458e+01,4.860998495e+01,3.028360283e+01,9.311311587e+01,2.086641857e+01,7.404469703e+01,4.431489237e+01,5.008656321e+01,1.714664919e+01,8.471496094e+01,4.234578578e+01,6.241968291e+01,5.924463338e+01,2.787826540e+01,9.987798637e+01,1.738695304e+01,9.382170168e+01,6.258529467e+01,9.661667803e+01,1.556674187e+01,4.100309818e+01,4.251517112e+01,2.529406278e+01,3.075677530e+01,2.183446793e+01,3.230296964e+01,9.203788356e+01,2.816301017e+00,5.862576487e+01,9.101640991e+00,7.462876297e+01,7.424306417e+00,6.123970619e+01,4.058949875e+00,4.606245019e+01,8.438434881e+01,8.259615716e+01,1.585025758e+01,2.752921103e+01,4.936654112e+01,9.884076455e+01,9.546724244e+01
1.876175341e+01,3.330683972e+01,7.072659349e+01,9.969964472e+01,7.742163369e+01,6.789703953e+01,6.587049522e+01,5.018955503e+01,8.427376594e+01,8.568539121e+01,5.102327030e-01,7.554390185e+01,4.873846449e+00,2.722294678e+01,9.312940759e+01,7.146322347e+01,4.754510534e+01,1.659055367e+00,7.538514171e+01,2.963129951e+01,5.084203134e+01,6.255567133e+01,9.499957421e+01,5.757393439e+01,5.977234499e+01,5.729864191e+01,7.241285768e+01,7.155022874e+01,5.612720364e+01,5.378397167e+01,2.555924023e+01,4.770236989e+01,4.107046933e+01,2.418451122e+01,9.886008295e+01,7.798356343e+01,8.938443463e+01,3.737552575e+01,2.009621920e+01,6.744955046e+01,7.940921093e+01,7.344108996e+01,2.432046661e+01,7.513133715e+01,4.435448908e+01,2.127283768e+01,1.068484392e+01,6.568803134e+01,5.200005330e+01,3.446880125e+01,1.274431751e+01,6.764167319e+01,2.801807156e+01,8.229336529e+01,1.972976690e+01,1.968488973e+01,9.611973949e+01,8.736879523e+01,3.282268195e+01,5.634943290e+01,1.439140913e+01,9.944760271e+01,3.097339794e+01,4.622578392e+01,8.382269825e+01,8.493283907e+01,2.194918051e+01,4.137461115e+01,4.706956432e+01,9.824545587e+01,7.589338355e+01,2.992345941e+01,5.396244981e+01
4.593883333e+01,5.389242662e+01,8.149555978e+01,6.759537228e+01,6.387582050e+01,7.469316122e+01,5.406347036e+01,6.345255991e+01,6.711981641e+01,2.072924326e+01,5.588243889e+01,6.492906398e+00,7.155413375e+01,9.191877643e+01,9.697868121e+01,8.929055641e+01,7.658757129e+01,1.705726155e+00,2.611902034e+01,5.924598199e+01,4.310497927e+01,7.432357085e+01,2.886472118e+01,7.934389707e+01,4.893249360e+01,2.028342785e+01,7.435995915e+01,3.655109723e+01,9.070728781e+01,2.702456128e+01,6.198457093e+01,5.168198162e+01,8.080724324e-01,9.396564197e+01,7.108282063e+01,1.858033120e+01,5.915197801e+00,5.425160719e+01,3.763540660e+01,6.408927282e+01,7.032346535e+01,3.631223608e+01,4.718927892e+01,3.817438536e+01,5.135505298e+01,3.384940832e+01,5.428364501e+01,9.192631840e+01,2.403017814e+01,3.105930321e+01,6.753788704e-01,5.573201450e+01,1.931043791e+01,5.059302053e+01,5.564936692e+01,2.766566694e+01,7.296484736e+01,8.463042396e-01,2.584044158e+01,2.478747419e+01,6.792981289e+01,1.929651955e+01,2.835891192e+01,4.277910840e+01,3.746964996e+01,8.289825186e+01,6.811801990e+01,9.849829242e+01,2.703663701e+01,1.310479143e+01,6.449625069e+01,8.637222713e+01,3.604546117e+01
2.845496194e+01,9.926757814e+01,3.602661490e+01,1.207097747e+01,9.960682146e+01,5.270041169e+01,3.768943569e+01,8.717808690e+01,9.743972488e+01,9.652183266e+01,1.020469392e+01,7.883180143e+01,8.853602131e+01,2.557995332e+01,1.304534666e+01,6.326359468e+01,8.889432887e+01,7.184424406e+01,3.043203099e+01,7.281828840e+01,8.264618338e+01,8.039818358e+01,9.334271617e+01,7.402601022e+01,6.474253251e+01,9.553290624e+00,9.961678209e+01,8.895778787e+01,6.992193602e+01,7.711373111e+01,4.970636951e+01,3.322509009e+01,5.411400378e+01,9.965991836e+01,6.369242424e+01,5.700397265e+01,1.550745605e+01,5.783986535e+01,5.782912465e+01,4.296945058e+01,3.835121312e+01,9.104078896e+01,9.694856758e+01,8.343283415e+00,6.940844925e+01,2.734726419e+01,8.025920827e+01,1.258354006e+01,6.970280352e+01,5.639862252e+01,5.260166387e+01,7.706929151e+01,7.085670209e+01,7.509966790e+01,4.672390727e+01,5.053698258e+01,2.823016411e+01,9.539821475e+01,1.932780630e+01,3.056039728e+01,4.651319155e+01,1.313969540e+01,5.207824856e+01,9.428415767e+01,2.898424214e+01,9.190252193e+01,7.924418409e+01,8.419185895e+01,2.841356127e+00,1.696854481e+01,9.304898602e+01,8.979530746e+01,7.570781312e+01
8.348969481e+01,2.704200123e+00,9.489403507e+01,5.699945278e+01,8.811762245e+01,3.096713713e+01,6.609777475e+01,1.125916725e+00,4.524510172e+01,2.831811252e+01,4.875468174e+01,4.391778908e+01,3.395048342e+01,3.215785242e+01,6.557742896e+01,3.946565929e+01,2.692457303e+01,3.018263891e+01,7.656447402e+01,3.858178045e+01,1.906603528e+01,5.518090598e+00,3.216464263e+01,9.477287736e+01,4.863452324e+01,8.661516698e+01,2.445542696e+01,4.564026551e+01,2.473897971e+00,8.476282860e+01,6.228074449e+01,3.735326928e+01,1.542108737e+01,1.000979330e+01,4.873337345e+01,7.401433124e+01,9.696592423e+00,3.656708300e+01,2.044093659e+01,9.567369934e+01,2.263275732e+01,1.367387926e+01,1.354687943e+01,5.983034965e+01,4.528792505e+01,9.143114228e+00,1.765318450e+01,6.857844481e+01,4.669230207e+01,8.246633865e+01,1.896254354e+01,5.937584910e+01,1.088526745e+01,6.551194343e+01,5.549222488e+01,4.676927193e+01,1.681992510e+01,9.675172994e+01,2.627660603e+01,6.685470143e+01,5.408282714e+01,6.085282187e+01,8.254470180e+01,3.015202284e+01,5.137999504e+01,1.080488305e+01,8.426691368e+01,9.901607797e+00,2.221865086e+01,7.937419843e+01,9.724521512e+01,2.798698737e+01,5.005823647e+01
9.602329184e+01,3.736465862e+00,6.922752834e+01,7.214823844e+01,5.454039119e+01,3.035200619e+01,4.731174793e+01,4.094679284e+01,5.113963521e+01,9.471235570e+01,1.012730969e+01,6.341411008e+01,8.655360641e+01,8.015365127e+01,6.819059684e+01,4.230512419e+01,1.830997065e+01,5.505859583e+01,6.703443431e+01,2.882263186e+01,9.249560544e+01,5.002040119e+01,2.738981376e+01,7.919349212e+01,3.646344666e+01,2.016732468e+01,3.747111646e+01,5.065874313e+01,6.047552942e+01,5.627114668e+01,1.342426222e+01,4.566731764e+01,9.805804261e+01,7.142619479e+01,5.869084261e+01,2.556200725e+01,6.336692877e+01,3.598393807e+01,3.827961190e+01,4.827134600e+01,1.637137316e+01,7.634830869e+01,8.419526451e+01,7.169793547e+01,6.931641406e+01,2.263838957e+01,1.326071270e+00,1.515991636e+01,8.373965290e+01,4.447853690e+01,7.264528857e+01,4.711738802e+01,7.448875391e+01,3.320579066e+01,9.599918566e+01,4.798945554e+01,5.616395964e+01,9.833440182e+01,9.370123762e+01,9.443370658e+00,9.826822948e+01,6.830420974e+01,8.233997655e+00,5.590296742e+00,9.827778481e+01,4.823492426e+01,4.814255926e+00,9.899201127e+01,6.684269805e+01,9.610796526e+01,1.867168571e+01,5.464297932e+01,6.452514686e+01
9.744844998e+00,1.143889310e+01,8.591461553e+01,9.793337289e+01,5.364608819e+01,8.858501428e+01,3.554858332e+01,3.547908731e+01,2.979321330e+01,2.498735253e+01,7.419087729e+01,4.988315146e+01,9.521956856e+01,6.459025757e+01,2.165981990e+01,8.557848591e+01,3.849826281e+01,8.942869149e+01,5.025488319e+00,5.862643341e+01,1.535743291e+01,9.510153500e+01,2.009734077e+01,5.956596701e+01,6.584082383e+01,5.840328970e+01,1.766030764e+01,8.709770027e+01,1.017998843e+01,9.211108760e+01,2.469200540e+01,5.823356604e+01,1.852188208e+01,8.957956165e+01,1.259854329e+01,2.527345381e+01,5.297862190e+01,3.620700844e+01,2.684157341e+00,6.802975572e-01,6.338164664e+01,3.530939401e+01,2.586735961e+01,1.656318012e+01,8.854473186e+01,4.797799472e+01,6.954985547e+01,9.818654225e+01,6.817527832e+01,7.163385688e+01,2.752301461e+00,4.910604978e+01,4.120637313e+01,4.340955101e+01,8.600279562e+01,6.998613424e+01,7.176667660e+01,3.067901955e+01,1.312316934e+01,9.498660263e+01,5.131880746e+01,4.159465956e+01,9.155749731e+01,8.612336416e+01,9.287889863e+01,4.252990154e+01,8.735934836e+01,8.305814026e+01,4.363026094e+01,9.709084326e+01,1.463559623e-01,6.284130353e+01,9.210728604e+01
9.344131773e+01,1.938420100e+01,3.647045566e+01,3.005746112e+01,5.261800702e+01,2.539637201e+01,7.820982811e+00,8.679290252e+01,8.987417103e+00,7.891461304e+01,1.548511326e+01,4.188029103e+00,9.475835419e+01,4.947283279e+01,5.788243681e+01,8.483515639e+01,9.499241841e+00,3.940001467e+01,2.001353436e+00,8.181698166e+01,8.060547760e+01,5.073567224e+01,7.093467577e+01,5.900158073e+01,5.019895290e+01,2.817140016e+01,3.699628939e+01,9.639207993e+01,5.771682356e+01,2.142538276e+01,7.864347636e+01,8.939984124e+01,1.519402471e+01,4.014635506e+01,3.317766923e+01,9.791433950e+01,1.539994990e+01,7.895020217e+01,4.836197087e+01,1.829745077e+01,2.905365758e+01,1.799955006e+01,6.781009146e+01,7.117046678e+01,8.940827360e+01,1.534685699e+01,6.372120310e+01,5.588864443e+01,8.068649154e+01,7.119065266e+01,5.324984097e+01,3.834220683e+01,2.102643370e+01,7.079730661e+01,5.560311562e+00,3.181685356e+01,3.004598745e+00,3.452159871e+01,1.589437763e+01,1.745475182e+01,6.397781103e+01,4.185260647e+00,8.988991808e+01,7.780660082e+01,9.085375710e+01,8.986125962e+01,7.168299352e+01,1.156194548e+01,7.573971053e+01,6.793541380e+01,1.550801015e+01,7.547848986e+01,9.997521502e+01
3.921710260e+01,1.611841127e+00,8.311484366e+01,2.478302093e+01,5.509352171e+01,7.771968551e+01,6.360196486e+01,3.764996506e+01,2.902599157e+01,1.766131757e+01,4.582370820e+00,8.650881209e+01,5.480639776e+01,6.883273815e+01,1.549112410e+01,7.683327705e+01,8.132595012e+01,4.226515403e+01,6.262535018e+01,1.462088068e+01,7.376248890e+01,9.773127946e+01,6.728792457e+01,8.469578513e+01,8.125915163e+01,8.223285211e+01,6.110669815e+00,2.853867642e+01,9.145679018e+01,3.456072599e+01,4.106223970e+01,9.921520569e+01,8.496907526e+01,7.369012594e+01,4.314063578e+01,8.724534850e+01,5.200032471e+01,7.789697829e+01,6.068215816e-01,1.043821480e+01,9.769971048e+01,1.191971968e+01,7.090248410e+01,8.514571814e+01,8.159769117e+01,3.710643105e+01,6.317494331e+01,8.958552352e+01,7.380397947e+01,9.060466981e+01,8.222948245e+01,4.854997384e+01,9.257223220e+01,1.652448685e+01,5.729733112e+01,7.200606990e+01,5.142695249e+01,3.269983562e+01,2.814169976e+01,4.975014382e+01,8.195227163e+01,2.084855107e+01,1.155425220e+01,4.520878747e+01,7.440815226e+01,9.418363313e+01,2.819133618e+01,7.986304419e+01,1.086009643e+01,5.882414709e+01,4.381598617e+01,6.829979105e+01,9.510836666e+01
8.779139461e+01,6.607013476e+01,4.299691684e+01,4.320460741e+01,9.781909958e+01,8.869547877e+00,5.250475548e+01,9.953188182e+00,6.584130465e+01,4.990687637e+01,6.998110514e+01,3.226417828e+00,1.087419762e+01,5.262443386e+01,4.203956042e+01,1.871427179e+01,6.389720251e+01,9.104980344e+01,3.299554550e+00,5.178466339e+01,1.145217867e+01,4.604595951e+01,9.338867320e+00,7.104403100e+01,4.944734989e+01,5.897467486e+01,1.750774165e+01,7.696430706e+01,8.746541922e+01,6.205442092e+01,4.836558811e+01,7.924215474e+00,8.628061354e+01,4.499838777e+01,7.686108250e+01,3.448980243e+01,6.602206321e+01,5.977136999e+01,5.316802482e+01,4.106229813e+01,3.769499151e+01,8.209819521e+01,8.124606804e+01,9.423011492e+01,5.867977081e+01,8.083820963e+01,4.732227496e+00,2.342645119e+00,4.004789166e+01,6.064145354e+01,4.628673356e+01,6.602332369e+01,1.868018246e+01,2.586485459e+01,5.147166191e+01,5.404779844e-01,8.790113959e+01,4.163502764e+01,4.462821268e+01,8.931772497e+01,4.490397286e+01,2.976990806e+01,1.033137107e+01,2.052015606e+01,6.314758858e+01,9.216149712e+01,5.532199865e+01,4.354648498e+01,6.070019296e+01,6.134783884e+01,1.312909683e+01,5.278075248e+01,4.385943068e+01
8.094150222e+01,2.647807071e+01,3.294613519e+01,1.282683792e+01,3.487339855e+01,8.090906594e+01,3.293291215e+01,2.624999110e+01,1.117361258e+01,3.962679529e+01,6.454189803e+01,6.426493479e+01,9.973780315e+01,8.551157901e+01,4.434329289e+00,7.241179391e+00,2.542547260e+01,3.126121167e+01,8.050037811e+00,2.314271341e+00,3.375430786e+00,1.931158153e+01,4.701797391e+01,1.656376858e+01,1.778780569e+01,1.787592769e+01,4.736564868e+00,8.989171289e+01,7.969440135e+01,2.322157899e+01,4.527269499e+01,3.193636195e+01,1.209906113e+00,8.530799336e+01,6.874194530e+01,6.632426511e+01,4.938800585e+01,5.344980835e+01,5.645807726e+01,5.519374790e+01,8.443940807e+01,6.774426881e+01,3.765405471e+01,4.611454696e+01,3.422665051e+01,5.060940150e+01,8.932608944e+01,1.416767857e+01,8.521619504e+01,2.703994402e+01,5.740084474e+01,1.311397530e+01,9.722802936e+01,5.506532590e+01,6.133039394e+01,3.218591719e+01,5.667159613e+01,9.025610616e+00,5.013035827e+01,4.152437629e+01,1.684229959e+01,7.663973089e+01,1.707439911e+01,6.169684988e+01,2.937577888e+01,8.148020262e+01,2.298289782e+01,2.376691306e+01,6.724546779e+01,6.173844660e+01,6.469648563e+01,7.168311163e+01,1.511536770e+00
