v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56
4.886720636e+01,9.582011344e+01,9.522507666e+01,3.578170368e+01,1.092139829e+01,8.970773017e+00,4.407214022e+01,3.632699227e+01,4.768521019e+01,1.589654031e+01,2.987226891e+01,5.107168306e+00,6.923214531e+01,6.040615935e+01,4.546391560e+01,5.319192419e+01,2.289725041e+01,7.133181517e+00,3.039918929e+01,6.331162981e+01,1.816568950e+01,5.712282498e+01,4.821659956e+01,2.141009415e+01,2.338447817e+01,8.068805779e+01,8.658557195e+01,4.152110899e+01,6.103736315e+01,4.290203270e+01,1.685767742e+01,5.330968210e+01,3.163301385e+01,7.492521808e+01,1.556293529e+01,9.244527132e+01,3.514630141e+01,9.017474343e+01,5.491560787e+01,5.138281386e+01,1.853811965e+01,7.097673866e+01,7.806393916e+01,7.270290526e+01,1.632226409e+01,2.294486381e+00,7.318280855e+01,5.625627016e+01,4.735114994e+01,5.466492435e+00,5.620654051e+01,8.254571593e+01,6.194429862e-01,5.125953792e+01,3.250420005e+01,8.026232905e+01
5.460114804e+01,9.243920795e+00,6.517453318e+01,2.820520356e+01,4.708456147e+01,9.873206427e+01,8.250966357e+01,2.965037462e+01,6.228461710e+01,7.090117257e+01,2.654193471e+01,4.115289405e+01,6.174753294e+01,2.531670471e+01,9.315977555e+01,1.779774734e+00,3.186192504e+01,9.060461022e+01,4.239799860e+01,6.236922189e+01,1.524006215e+01,8.757756612e+01,2.832309436e+01,7.770468247e+01,4.358200011e+01,3.986557367e+01,6.743762364e+01,2.762764135e+01,4.930532526e+00,8.021908238e+01,7.115092136e+00,8.883546938e+01,7.449246624e+01,4.704862206e+01,2.900902371e+00,1.472340847e+01,7.925710243e+01,7.882987698e+01,4.972459912e+00,5.072673904e-01,3.522932523e-01,9.105019045e+01,7.818915889e+01,1.494720572e+01,8.426788454e+01,7.009625849e+00,3.514435747e+01,6.687750123e+01,2.767510636e+01,5.674612923e+01,1.844348400e+01,5.749588743e+01,1.859304167e+01,3.433112624e+01,3.602980817e+01,2.787258186e+01
7.890252492e+01,3.566980614e+01,4.087716858e+01,5.622621709e+01,8.683037024e+01,4.275735768e+01,3.574030113e+01,3.140822975e+01,7.493808242e+01,3.751524577e+01,6.036209138e+01,3.017868839e+00,8.330623020e+01,2.601299107e+01,9.023550563e+01,8.036216753e+01,4.583701171e+01,7.904203676e+00,4.780470338e+01,2.039493097e+00,5.018979658e+01,8.121755126e+01,4.340108245e+01,2.448919305e+01,6.847589812e+01,9.943080597e+01,6.084947095e+01,7.334598034e+01,1.349916448e+01,9.568444880e+01,7.813177653e+01,3.836022633e+01,1.302839720e+01,7.137344192e+01,1.417136048e+01,6.248589060e+01,3.612801375e+01,4.857117735e+01,3.238025159e+00,8.364451679e+01,4.311030646e+01,4.279470169e+01,1.479258423e+01,7.775490196e+01,1.269534902e+01,6.137195390e+00,2.311320951e+01,2.964568308e+00,4.036888848e+01,8.199386716e+01,6.136667306e+01,1.482621151e+01,4.051896189e+01,1.055599846e+01,6.068774025e+01,9.300433960e+01
5.595075263e+01,9.568889767e+01,3.780839676e+01,7.181882458e+01,4.668524648e+01,6.942810521e+01,7.804014493e+01,2.769721490e+01,6.175148338e+01,7.632253969e+01,3.897038193e+01,1.797498913e+01,9.048849613e+01,4.648248950e+00,8.161672577e+01,7.769457209e+01,7.193931725e+01,3.861921136e+01,1.982865473e+01,3.341066371e+01,6.386998195e+00,9.941442107e+01,8.808148386e+01,8.867720174e+01,8.815856968e+01,4.799881006e+01,4.120571720e+01,5.817033729e+01,4.767301256e+01,3.983500278e+01,4.182583945e+01,2.709822129e+01,7.844032027e+01,4.440081869e+01,5.903345327e+01,2.548614946e+01,9.748555009e+01,2.443057023e+00,6.578078992e+01,8.697917580e+01,5.214061326e+01,9.539865098e+01,6.168298222e+01,1.940485772e+01,3.188804023e+01,4.589582530e+01,5.107941932e+01,9.009749816e+01,6.279069819e+01,6.082420058e+01,9.163661731e+00,2.266659912e+01,1.930030093e+01,2.060319357e+01,5.342911286e+01,6.889225486e+01
1.213068427e+01,6.620734778e+01,3.400088778e+00,9.570667213e+01,7.568258341e+01,4.180269782e+01,6.723217605e+01,4.531212145e+01,6.495324091e+01,5.259484190e+00,2.294130895e+01,7.237769052e+01,6.617454290e+01,3.118849030e-01,8.221905501e+01,8.929966399e+01,2.490203253e+01,7.709001604e+01,9.613189587e+01,3.603858705e+01,3.974641999e+01,4.614653713e+01,6.435553022e+01,4.062778674e+01,1.690300139e+01,2.305780325e+01,4.497705783e+01,6.889830732e+01,7.152237807e+01,2.854906455e+01,8.717527935e+01,8.259664113e+01,5.345307311e+00,1.585978507e+01,9.088010375e+01,3.427798380e+01,8.061599720e+01,2.161058248e+01,7.976639446e+01,5.149310181e+01,3.481088941e+01,5.575799569e+00,2.046428377e+01,2.231916232e+01,3.290986284e+01,1.183901137e+01,6.800475122e+01,5.858813176e+01,4.357489130e+01,7.889966671e+01,5.674269971e+01,9.981000250e+01,1.658021616e+00,8.648873311e+01,9.665104382e+01,5.541162286e+01
5.694710163e+01,3.278235398e+01,9.673517115e+01,7.762656278e+01,2.975374884e+01,3.863977777e+01,3.936872209e+01,1.709318376e+01,6.610241796e+01,1.652420665e+01,2.108216126e+01,4.459428747e+01,9.350336052e+01,2.647285578e+01,1.375227654e+01,9.181406789e+01,2.322981369e+01,8.125639241e+01,1.953934924e+01,8.158758772e+01,1.281130877e+01,2.553355660e+01,5.299731623e+01,5.175231719e+01,3.698030837e+01,8.925510314e+01,7.449373557e-01,1.629195039e+01,4.497355351e+01,3.650366521e+01,8.596531216e+01,6.997918556e+01,2.180612771e+01,2.845837241e+01,9.803550604e+01,5.031990199e+01,8.992737014e+01,1.539326068e+00,5.862108461e+01,2.822859553e+01,1.892308190e+01,2.792066783e+01,6.838025568e+01,9.165288502e+01,1.575724105e+01,9.281093553e+01,2.210104371e+01,1.167603924e+01,7.038112064e+01,6.441283586e+01,4.940412501e+01,7.593731390e+01,6.772154760e+01,9.359340407e+01,5.546967885e+00,1.287134218e+01
2.916609106e+01,1.951927298e+01,6.433215281e+01,6.775702437e+01,7.160499288e+01,1.184608888e+01,8.276301587e+01,2.396338292e+01,2.104402115e+01,5.719686386e+01,9.048482226e+01,4.915943485e+01,1.669610278e+01,8.742973344e+01,4.489302325e+01,4.672811111e+01,1.520605398e+01,7.320075678e+01,8.746954853e+01,8.691182679e+01,4.692730401e+00,7.659907979e+00,8.491555047e+01,6.011468576e+01,2.127844802e+00,8.813260850e+01,3.670624964e+01,9.204494344e+01,8.401659038e+01,4.988619961e+01,2.642578715e+01,9.578063308e+01,4.493580644e+01,2.344690270e+01,6.428147825e+01,2.923031085e+01,4.346467305e+01,5.762074090e+00,1.362802697e+01,4.829752732e+01,6.409363590e+01,2.046169142e+01,8.851466502e+00,1.190528337e+01,6.906578035e+01,9.584683674e+01,1.390228772e+01,8.952087170e+01,5.937086316e+01,3.275415694e+01,7.001206028e+01,1.150802335e+01,5.228962111e+00,6.675725083e+01,6.830713316e+01,4.826668054e+01
9.156601623e+01,7.931332374e+01,7.016738434e+00,2.448924480e+01,9.194061194e+01,4.477069851e+01,8.368298424e+01,2.681552157e+01,2.161010875e+01,2.323561342e+01,8.851840221e+01,5.432086498e+01,2.525542329e+01,1.025612319e+01,9.420131278e+01,1.756976908e+01,7.920656598e+01,4.194389877e+01,8.361502522e+01,1.100003959e+00,1.437283442e+01,6.307794088e+01,7.338009256e+01,7.869400719e+01,3.102327636e+01,7.739790514e+01,7.779696555e+01,5.620194938e-01,6.293045940e+01,4.072429420e+01,2.902996306e+01,7.085127300e+01,3.261422489e+01,4.798728914e+00,4.087026605e+01,3.273677613e+01,5.120360729e+01,8.380228340e+01,9.364128169e+00,4.362973855e+01,8.758588271e+01,5.636682411e+01,7.210160186e+01,7.341023940e+01,4.446919616e+01,9.808515662e+01,5.395577883e+00,6.325138033e+01,6.688820264e+01,3.242271082e+01,6.475524160e+01,2.341272641e+01,7.585058006e+00,2.232931443e+01,7.431779304e+01,7.115202251e+01
8.123732759e+01,7.619899858e+01,7.460097936e+01,3.891370911e+01,2.665228514e+01,5.309362610e+01,8.318098330e+00,8.980320279e+01,8.218664895e+01,3.217180681e+01,2.676960927e+01,5.058867721e+01,9.914608287e+01,2.545202759e+01,7.111673441e+01,8.252600041e+01,7.072531859e+01,4.438699012e+00,4.867410427e+01,3.892688255e+01,1.870005101e+01,4.330017552e+01,5.020641794e+01,4.708920828e+01,4.883092667e+01,6.226035468e+01,1.479904151e+01,8.227518955e+01,1.452202959e+01,6.675113913e+01,8.481497863e+01,6.202314788e+01,9.927009128e+01,1.572802735e+00,4.725304884e+01,9.434528884e+01,1.116605695e+01,9.900091313e+01,8.879971943e+01,1.789369300e+00,4.038817364e+01,9.087316464e+00,4.008685705e+01,1.855726291e+01,3.807594191e+01,3.563627526e+01,1.331399840e+01,5.082956665e+01,2.817257039e+01,1.536371906e+01,3.980105482e+01,1.398159074e+01,1.564571101e+01,7.139595910e+01,6.990496740e+01,5.234636201e+01
2.815712156e+01,6.534926638e+01,4.352130102e+01,3.590827636e+01,1.305147644e+01,1.467767134e+01,6.028373061e+01,6.992669962e+01,3.598198239e+01,5.746824116e+01,5.897873935e+01,5.302807369e+00,6.804877263e+01,1.017622965e+01,5.293028961e+01,6.357810270e+01,7.175109046e+01,4.767730758e+01,9.009575659e+01,8.175195393e+01,6.561588457e+01,8.377575726e+01,4.255831694e+01,3.363769865e+00,9.531171635e+01,3.954660173e+01,6.821015081e+01,8.496630269e+01,7.581777211e+01,3.928748576e+01,4.073779193e+01,3.965131299e+01,7.725544337e+01,6.775558159e+01,6.352903940e+01,8.769058444e+01,5.133307530e+01,3.440419466e+01,1.616606092e+01,9.970748726e+01,8.028066102e+00,7.151928545e+01,5.699758976e+01,7.466117318e+01,3.147607312e+01,2.113832205e+01,7.413755493e+01,4.848847868e+01,7.150788834e+01,6.049085510e+01,4.360502472e+01,9.877713418e+01,8.009803783e+01,2.826391230e+01,8.477770346e+01,5.713566014e+01
7.162027147e+01,8.524288515e+01,4.186915009e+01,3.493383383e+01,5.442740046e+01,9.544908503e+01,1.660962050e+01,1.772209136e+01,8.111504176e+01,3.653689206e+01,4.897101571e+00,3.666704571e+01,5.078058655e+01,7.955393757e-01,3.615097321e+01,7.979574816e+01,7.503549120e+01,3.734390718e+01,1.780780277e+00,4.422491523e+01,4.349433201e+01,5.268332850e+01,8.191162743e+01,2.606394353e+01,6.963165422e+01,5.083866519e+01,7.079548288e+01,8.769069049e+00,6.677414709e+00,1.311037394e+01,9.915790312e+01,4.170123593e+01,4.913524534e+01,6.740773185e+01,9.057492628e+01,2.602721519e+01,7.223180258e+01,7.046787962e+01,8.553087919e+01,1.225250527e+01,7.616741463e+01,8.099449175e+01,7.303158902e+01,3.155530810e+01,7.744421839e+01,1.679317594e+01,2.743994319e+01,3.719045118e+01,8.024633154e+01,8.211493311e+01,3.886585642e+01,6.934231028e+01,9.831984810e+01,7.400077949e+01,7.214467250e+01,1.611855549e+01
5.557020063e+01,6.662348652e+01,2.555731872e+01,4.006883270e+01,4.309622471e+01,8.871938374e+01,5.235940274e+01,8.713759697e+01,1.949415141e+01,2.275637623e+01,5.572501014e+01,7.895620552e+01,6.728753928e+01,6.929366168e+01,4.075319488e+01,4.683201793e+01,9.230466316e+01,1.380356493e+01,7.542143154e+01,9.220304203e+01,5.103523375e+01,2.995647455e+00,4.774161701e+01,1.221300166e+01,8.726056031e+01,5.989307498e+01,6.703697264e+01,2.635851428e+00,2.345753711e+01,2.107087886e+01,1.170443219e+01,3.911857483e+01,6.852068456e+01,9.599174325e+01,8.512983759e+01,1.654534175e+01,6.659034302e-01,4.193177497e+01,1.642518138e+01,5.364347051e+01,5.972963075e+01,4.346908962e+01,2.501607309e+01,8.384395724e-01,5.441004873e+01,4.138210989e+01,9.590185131e+01,8.295683308e+01,8.535099767e+01,2.251625016e+01,4.066375915e+01,5.151209759e+01,1.148497394e+01,5.854915365e+01,4.727846293e+01,8.246841073e+01
6.192392933e+01,7.074950758e+01,3.162839471e+01,8.479497946e+00,5.867235078e+01,2.339395524e+01,3.688029177e+01,9.180282506e+01,6.194762340e+01,3.901228593e+01,4.506172551e+01,5.753041568e+01,6.890687491e+01,7.230006047e+01,7.383447574e+01,1.339737929e+01,7.888985328e+01,8.294498871e+01,3.305918349e+01,4.054927137e+01,3.991444052e+01,7.671096805e+01,3.278996579e+01,9.318306321e+01,7.096747319e+00,7.273692758e+01,8.165985837e+01,2.370244807e+01,9.754009607e+01,9.980988809e+00,5.938330511e+01,2.379096862e+01,5.340149373e+01,9.548236180e+01,1.564623526e+01,3.084716170e+01,1.466376739e+01,5.450245287e+01,6.972091746e+01,5.383121825e+01,3.228230672e+01,9.509856614e+01,1.590344615e+01,3.843268144e+01,9.284047888e+01,3.270481613e-01,1.518401624e+01,3.623118258e+00,1.602119921e+01,9.240532351e+01,5.832034366e+01,4.282367000e+01,9.013438577e+01,2.046542169e+01,2.681258564e+01,9.659060126e+01
5.375389319e+01,2.652240989e+01,5.062147817e+01,3.534800939e+01,5.343099681e+00,6.737945482e+01,9.702491145e+01,6.384672490e+01,7.464319299e+01,9.386991947e+01,3.964318515e+01,2.917695017e+01,7.874723591e+01,3.804295691e+01,9.142638560e+01,7.204946526e+01,2.955351724e+01,5.923760481e+01,1.876214350e+01,5.956891223e+01,2.181264940e+01,6.880585498e+01,5.787751453e+01,3.541708869e+01,2.782310719e+01,5.756471120e+01,7.943008213e+01,9.910245049e+01,1.769671892e+01,1.525698535e+01,6.093288508e+01,7.105066848e+01,7.868517028e+01,8.604410308e+01,6.344780356e+01,8.946945270e+01,1.148431123e+01,5.982802438e+01,3.997192331e+01,7.693867691e+00,5.137415380e+01,8.250989216e+01,6.314122087e+01,2.188781860e+01,2.641756779e+01,8.065024518e+01,5.879009699e+00,8.173767380e+01,6.912114484e+01,9.974654419e+01,8.641368651e+01,8.450473580e+01,6.251037413e+01,1.077441495e+01,6.442912536e+01,5.293690499e+01
2.399498015e+01,1.178213444e+01,2.344721758e+01,9.055529017e+01,2.572858605e+01,1.214624518e+01,1.478878456e+01,6.665692365e+01,3.729829808e+01,5.066634296e+01,4.129402975e+01,7.477919528e+01,3.531775420e+01,5.136596239e+01,8.893313576e+01,4.058565360e+01,3.988853393e+01,5.538895816e+01,1.134140940e+01,7.950165299e+01,5.188155248e+01,8.829523749e+01,5.334466080e+01,7.376092175e+01,6.746320751e+01,1.051370612e+01,2.022826164e+01,8.486615638e+01,1.713213031e+01,9.977023845e+01,9.769945243e+01,7.958210450e+01,2.658023359e+01,9.495149551e+01,5.217461981e+01,5.411369537e+01,3.508453284e+00,7.853832166e+01,7.653497770e+01,7.456097671e+01,9.321739822e+01,4.499742105e+01,9.238189133e+00,8.613172379e+01,8.786207165e+01,4.964354865e+01,3.711295137e+01,5.692888285e+01,9.920320796e+01,2.766621915e+01,7.123629225e+01,2.823722274e+01,3.811266842e+01,8.781582611e+01,9.121949445e+01,2.943871181e+01
3.264556714e+01,2.355864839e+01,4.175992640e+01,8.394530733e+00,8.264137290e+01,4.670561257e+01,8.480074290e+01,1.167735613e+01,9.315110779e+01,1.858433324e+01,4.356822586e+01,7.709277662e+01,7.146535587e+01,8.194904639e+01,8.270931879e+00,1.017387731e-01,4.394900277e+01,7.672848358e+01,3.420139272e+01,6.721661368e+01,5.677991446e+01,2.907119285e+01,9.343296824e+01,2.513387564e+01,7.143945831e+01,9.209947054e+01,2.166303089e+01,4.544973789e+01,5.602740411e+01,7.485524913e+01,3.724590821e+01,8.694013279e+01,1.235493102e+01,1.953493134e+01,1.307056432e+01,5.201534192e+01,9.161063372e+01,7.900525011e+01,4.639186730e+01,1.758047522e+01,6.723837807e+01,4.265719477e+00,8.948972808e+01,7.834551249e+01,6.276554041e+01,7.454093108e+01,5.838922550e+01,2.866397442e+01,2.391532783e+01,6.499685008e+00,1.581536026e+01,3.801212029e+01,5.809484525e+01,8.076665882e+01,9.221548881e+01,7.376869859e+01
9.438322171e+01,7.061382582e+01,5.154947096e+01,4.663268242e+01,6.384002170e+01,5.651484347e+01,6.143928010e+01,2.503601895e+01,6.461010305e+01,6.455826920e+01,4.867790165e+01,5.772897776e+01,6.768618955e+01,5.711990255e+01,8.679100623e+00,2.638730593e+01,7.439672343e+01,1.207586339e+01,6.363323637e+00,2.118496662e+01,6.960839566e+01,1.504565464e+01,5.954590565e+01,4.218253900e+00,2.697381541e+01,3.780454522e+01,1.225778892e+01,2.463089387e+01,6.033015645e+01,7.753131278e+01,1.160046933e+01,3.743574763e+01,4.465718233e+01,9.085823086e+01,4.430849267e+01,6.364977987e+01,7.584695010e+01,8.245194659e+01,3.961019095e+01,4.517646382e+01,6.814128213e+01,5.981717535e+01,1.216682492e+01,8.463197241e+01,8.136945518e+01,3.740881839e+00,8.351817685e+01,7.781966329e+01,2.153422150e+01,4.901763983e+01,3.314183929e+01,3.932850962e+01,2.254966224e-01,4.097991614e+01,9.561076083e+01,7.987714327e+01
4.221202229e+01,8.095543154e+01,5.402286903e+01,3.602466372e+01,8.362662623e+01,6.903641291e+01,8.772716751e+01,5.786163609e+01,8.567515007e+01,8.799035784e+00,2.373065914e+01,9.317386428e+01,5.838363560e+01,9.879106505e+01,7.690233057e+00,2.827650978e+01,3.428777090e+01,1.942941515e+01,8.271646872e+01,8.209754962e+01,9.766220705e+01,3.495811722e+01,2.500925321e+01,8.166074754e+01,5.971833807e+01,5.903144801e+01,7.329317914e+01,1.037567395e+01,8.617086825e+01,5.015645762e+01,1.814811351e+01,8.104127425e+01,7.529879376e+00,5.207695433e+01,2.761938220e+00,1.614995693e+01,3.052068965e+01,3.800784677e+01,8.118254018e+01,8.246875217e+01,7.133729421e+01,9.107783969e+00,4.922443755e+01,1.267713455e+01,8.310372026e+01,5.027337183e+01,5.768678316e+01,6.520633681e+01,7.089350333e+01,3.031324427e+01,3.383527429e+01,6.826844544e+01,3.234246103e+01,1.105441023e+01,7.017181243e+01,4.624034753e+01
2.756572356e+01,8.552294017e+01,5.835070381e+01,2.717572147e+01,8.096959890e+01,7.648446610e+01,8.153978380e+01,7.709990384e+01,6.855484696e+01,8.633032010e+01,3.822833134e+01,4.265946368e+01,2.768588811e+01,7.621780865e+00,6.404543700e+01,4.712933330e+01,5.655685690e-01,1.963266013e+01,2.616655422e+01,7.102689901e+01,2.484089559e+01,2.278786439e+01,1.059169907e+01,5.552864261e+01,7.066094492e+01,4.318749470e+01,8.674936270e+01,6.914851960e+01,6.802376695e+01,3.731524394e+01,2.459837327e+01,5.399946641e+00,9.673580517e+01,3.396387250e+01,5.740007965e+01,1.236622094e+01,7.954159664e+01,6.913684832e+01,6.343903844e+01,3.446332580e+01,1.979966273e+01,8.199270147e+01,6.074306990e+01,5.922280468e+01,4.495622094e+01,5.265169855e+01,6.423768382e+01,1.623272388e+01,8.362054124e+01,4.719557977e+01,2.232323297e+01,8.838641932e+01,1.814887450e+01,9.911807838e+01,5.384727631e+01,7.829550710e+01
8.924142271e+01,3.386480916e+01,5.616398534e+01,7.036222511e+01,4.383665930e+01,6.473778802e+01,2.196783565e+01,8.936295494e+01,3.427106681e+01,9.609897436e+01,1.628957837e+01,5.914945236e+01,7.205531734e+01,8.311657628e+01,4.700676789e+01,9.314086792e+01,2.822601818e+01,8.064734787e+01,6.230239382e+01,4.340161413e+00,8.793658927e-01,4.478674635e+01,2.645107545e+01,6.772509346e+01,5.324444181e+01,6.725822155e+01,1.094884421e+01,1.602907841e+01,9.493073484e+01,9.041017368e+01,2.390956852e+00,9.249134062e+01,8.093235566e+01,6.469434279e+01,3.061368644e+01,8.602273672e+01,2.859223799e+01,8.683228963e+01,9.584191500e+01,2.499178117e+01,3.711014152e+01,4.474402097e+01,7.267791082e+01,8.744757126e+01,8.398204854e+01,9.839710148e+01,7.115320654e+01,6.805008860e+01,9.471373397e+01,9.285070129e+01,1.635129241e+00,4.493123662e+01,3.525969420e+01,3.287404784e+01,9.340536071e+01,2.311013950e+01
2.725857798e+01,6.048069742e+01,5.089196020e+01,4.086865087e+01,4.027267986e+01,5.828973208e+01,4.386878844e+01,3.142630740e+00,3.798920949e+01,3.482099402e+01,5.933755434e+01,8.693150124e+01,8.714471503e+01,3.152499620e+01,5.076588202e+01,3.402726984e+01,4.338481801e+01,6.087095431e+01,3.001992409e+01,7.400077994e+01,1.262607678e+01,2.470555736e+01,8.231339215e+01,5.061627722e+01,9.923250292e+01,9.042883685e+00,5.318957025e+01,9.335009656e+01,1.552193366e+01,1.549306513e+01,9.047955488e+01,9.964066703e+01,5.476673384e+00,9.526269812e+01,3.996902517e+01,2.940373838e+01,8.258274141e+01,1.467128913e+01,5.009916299e+01,7.934188906e+01,1.374216965e+01,2.711948266e+01,9.296613998e+01,5.450952945e+01,6.434919499e+01,8.853921837e+01,7.835368144e+01,5.254792125e+01,1.248331451e+01,6.581051147e+01,4.733052613e+01,9.869126725e+01,6.686689808e+01,3.491067128e+01,9.595377539e+01,8.005733262e+01
6.550073644e+01,6.364575311e+01,3.048521190e+01,5.242872629e+01,4.909794353e+01,8.819117836e+01,7.367954086e+01,2.756567381e+01,2.076238493e+01,5.991402461e+00,8.582885084e+01,4.071014003e+01,1.292579068e+01,6.797555103e+01,1.138768978e+01,5.586238849e+01,8.585005845e+01,9.021345874e+01,1.197260714e+01,5.776423571e+01,2.108375723e+01,7.290699033e+01,2.048684436e+01,9.809605910e+01,7.960329844e+01,9.278703411e+01,2.520382460e+01,9.364631164e+01,6.656716796e+01,7.319427049e+01,2.226278158e+01,1.703798308e+01,3.515877308e+01,3.924887706e+01,8.182363352e+01,8.004028760e+01,9.452446613e+01,2.283702919e+01,8.853878010e+01,8.895174147e+01,7.580790102e+01,7.345653060e+01,6.015512952e+01,4.835996248e+01,9.051340900e+01,2.544410752e+01,1.297623935e+01,6.741619866e+01,3.444384783e+00,3.302507689e+01,7.395028185e+01,2.697140804e+00,3.749001614e+01,8.131599927e+01,2.629265115e+01,6.770474282e+01
1.002343722e+00,2.534849460e+01,8.644561369e+00,3.367738171e+00,4.282724066e+01,9.492298056e+01,5.704235198e+01,8.393624221e+01,3.044396557e+01,1.557856617e+01,5.634540237e+01,5.864986643e+01,9.922208231e+01,8.982764551e+01,7.944078844e-01,2.190027510e+01,8.818406648e+01,4.679907817e+01,5.331893917e+01,2.353723427e+00,2.285122032e+01,3.003060590e+01,3.611697950e+01,4.347765673e+01,9.208830187e+01,8.510748045e+01,8.306440938e+01,4.766494590e+01,2.559951761e+01,4.802901401e+01,5.819943961e+01,9.562762939e+01,1.501413818e+01,9.670488486e+01,5.279091635e+01,2.290980210e+01,8.292002348e+01,2.386429911e+01,4.126133351e+01,8.913628892e+00,9.786738947e+00,9.734035130e+01,4.189728502e+01,6.401977117e+01,5.109067815e+01,5.902017605e+01,9.073248222e+01,3.045769411e+01,2.077716905e+01,5.163960065e+01,8.289218553e+01,5.036713947e+01,6.614694429e+01,5.650654932e+01,4.857419117e+01,8.966066188e+01
4.334022516e+01,1.260100980e+01,9.268190653e+01,9.073739590e+01,5.306439913e+01,7.862639991e+01,3.318816762e+00,9.854215014e+01,9.020734547e+01,3.633152165e+01,4.695788174e+01,3.750639615e+01,2.455590861e+01,9.719321414e+01,5.802953161e+01,1.317271661e+01,2.616323690e+01,6.151934803e+00,9.533666550e+01,3.079779743e+01,3.064787728e+01,8.319720297e+01,2.133345403e+01,2.099780253e+01,3.279713590e+01,1.419096083e+00,2.852158699e+01,3.592754810e+01,6.300827578e+01,3.379372188e+01,9.831316088e+01,7.139093166e+01,5.137291788e+01,4.796180896e+01,6.078866744e+01,2.731254334e+01,2.690994462e+01,7.945583633e+01,7.603077189e+01,1.992543572e+01,6.181015671e+01,4.454742991e+01,4.329278553e+01,1.635299958e+01,7.792875570e+01,5.076815243e+01,6.579168486e+01,9.834956667e+01,6.084384665e+01,6.334384272e+01,4.846017277e+01,1.498441255e+01,7.216775242e+01,6.032945963e+01,9.040468292e+01,5.135508719e+01
