v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49
6.215529907e+00,1.590595692e+01,1.611686607e+01,2.228179931e+01,1.365968469e+01,2.684555104e+01,2.383631694e+01,8.084491692e+00,5.498782650e+01,6.744735919e+01,8.419211105e+01,5.426071889e+00,8.126122985e+01,8.603689047e+01,4.988323172e+01,4.445548600e+01,2.936299478e+01,1.873208979e+00,1.273520934e+01,5.064208476e+01,8.436047208e+01,7.869798677e+01,9.266336587e+01,3.564170899e+01,8.963133242e+01,2.741569565e+01,5.487530846e+01,1.820801725e+01,8.967752312e+01,8.178513999e+01,1.807116545e+01,1.674934387e+01,3.178661036e+01,4.460954189e+01,9.820982359e+01,6.046681091e+01,8.519390544e+01,8.307196664e+01,2.019329648e+00,5.477773765e+01,4.594561468e+01,4.620484148e+01,1.666050302e+00,7.788212736e+01,4.956779783e+01,1.852760427e+01,8.797020566e+01,9.044514425e+01,4.685609401e+01
8.991152717e+01,1.030836786e+01,1.841981666e+01,1.567117429e+01,6.961987935e+01,6.901620699e+01,5.180054104e+01,8.856194336e+01,1.599909689e+01,6.811626154e+00,4.562546708e+01,6.868598530e+01,4.634199864e+01,7.207592567e+01,1.098922925e+01,7.108885549e+01,3.757710662e+01,7.469583302e+01,6.517658005e+01,5.929019562e+01,7.176626803e+01,4.930644612e+01,8.901762666e+01,8.505632672e+01,6.330212422e+01,7.228172635e+01,9.754878392e+01,7.647550294e+01,4.065577868e+01,1.400693702e+01,5.765621630e+01,7.125171004e+01,6.017433390e+01,7.003449671e+00,4.471898377e+01,3.738413182e+01,9.605220417e+01,9.740856867e+01,3.792045814e+01,5.825809046e+01,4.026100953e+01,5.315624151e+01,9.724733406e+01,3.926038401e+01,3.433277229e+01,1.656574706e+01,3.521185843e+01,1.762578492e+01,9.305908136e+01
6.732824319e+01,1.341577920e+01,3.117746190e+00,9.115941431e+01,3.605720635e+01,6.456901630e+01,3.679759074e+01,8.322694481e+01,2.725041462e+01,4.958845707e+01,6.381908418e+01,3.497570048e+00,6.026520580e+01,7.747379345e+01,8.526441067e+01,3.733760989e+01,7.345041404e+01,7.091855320e+01,4.341838372e+01,1.705268446e+01,2.047356763e+01,6.484522584e+01,4.806381190e+01,2.234013807e+01,4.694776145e+01,4.911463149e+01,9.767382246e+01,1.742896959e+01,7.810183687e+01,7.866314144e+01,2.187400865e+01,5.202752224e+01,8.120122712e+01,3.739733225e+01,4.484742884e+01,4.488747124e+01,8.147306599e+01,5.317664868e+01,6.907715072e+01,3.134782292e+01,9.989545497e+01,2.361074185e+01,6.575290116e+01,9.518943046e+01,1.091686957e+01,4.299423154e-01,1.578216614e+01,8.348822472e+00,5.245438332e+01
4.335020719e+01,9.080525544e+01,8.518237229e+01,5.273210528e+01,3.031155435e+01,8.693048258e+01,1.203186569e+01,1.653651548e+01,9.297847654e+01,3.540255595e+01,9.917288558e+01,3.509393264e+00,6.319962104e+01,6.144459583e+01,1.002681361e+01,4.560056854e+01,9.609962106e+01,8.681048345e+01,1.919647601e+00,8.544192214e+01,6.200459327e+01,4.243661701e+01,2.351881074e+00,7.818036655e+00,6.140133662e+01,8.213026727e+01,2.087343105e+01,6.404874141e+01,3.905193448e+01,6.737390334e+01,3.029724117e+01,4.313031430e+01,8.835205780e+01,2.801567712e+01,4.390662605e+01,3.500435655e+01,7.082928897e+01,3.790261140e-01,4.716374186e+01,2.604243371e+01,4.045003352e+01,5.901685831e+01,6.304111705e+01,5.273461337e+01,6.394291888e+01,7.552838066e+01,5.557123502e+01,6.310140273e+01,4.421133410e+01
8.777855455e+01,5.948535362e+01,7.757026736e+01,9.674962166e+00,4.223413426e+01,1.568425453e+01,4.735977457e+01,4.665663726e+01,5.792644447e+01,6.203281735e+00,3.425743470e+01,9.101154755e+01,2.074661067e+01,9.895459717e+01,3.767596367e+01,3.998506228e+01,7.792203833e+01,5.150276776e+01,5.319607511e+01,2.131330372e+01,9.324962212e+00,2.247129546e+01,9.170184544e+01,9.413293215e+01,6.912536282e+01,5.475367387e+01,6.311782286e+01,4.564291704e+01,2.027108537e+01,1.501706033e+01,7.709778204e+01,8.643333659e+01,2.196897329e+01,2.680993728e+01,5.735126336e+01,2.303074400e+01,4.458679309e+01,6.606827226e+01,6.685903124e+01,3.317620431e+01,7.566822087e+01,9.600149870e+01,2.260166660e+01,4.117492898e+01,1.225669582e+01,8.431728363e+01,7.719902866e+01,7.438887404e+01,3.389567533e+01
2.754859616e+01,4.623965263e+01,1.492476402e+01,4.980797714e+01,9.014607755e+01,6.575208495e+01,2.544994541e+01,2.543802708e+01,3.806936955e+01,2.914060856e+01,6.829377813e+01,6.585617198e+01,8.009151573e+01,7.090016452e+01,3.960323885e+01,2.722459011e+01,6.790935229e+01,9.458359660e+00,5.369018589e+01,3.604374240e+01,2.862471683e+01,7.942065897e+01,5.575374255e+01,1.733039823e+01,6.019501615e+01,1.862297430e+01,7.951126977e+01,1.173116740e+01,5.467554265e+01,4.122042110e+01,1.726134460e+01,6.553882965e+01,1.747159370e+01,7.423768679e+01,9.915965724e+01,8.122503311e+00,9.405254278e+01,5.601714646e+01,7.875595411e+01,2.787966724e+01,5.543881742e+01,1.944294764e+01,9.930083172e+01,8.229186419e+00,1.249382843e+01,4.067321106e+01,6.792887054e+01,1.302281069e+01,3.887689185e+01
1.146465898e+01,9.951349862e+01,7.926515613e+01,7.347794152e+01,4.103035206e+01,2.673263876e+01,8.597542503e+01,7.551363758e+01,5.188934295e+01,8.387442287e+01,7.193669349e+01,5.168705132e+01,2.459664268e+01,4.964534569e+01,3.807232320e+01,9.229497972e+01,1.193478942e+01,1.458830245e+01,7.670338909e+01,1.227884733e+01,5.198997674e+01,4.500373350e+01,2.566138399e+01,6.160571447e+01,4.369486940e+01,3.762331246e+00,1.004006145e+01,9.726536680e+01,1.207625981e+01,5.053111074e+01,1.309207121e+01,4.495893096e+01,9.319545338e+01,7.382357462e+01,3.577461363e+01,6.445868252e+01,4.548090445e+01,6.045319220e+01,5.649729997e+00,4.273686327e+01,6.419692562e+01,2.834670793e+01,3.355925076e+01,3.919367374e+01,1.425157996e+01,8.930402307e+01,6.816359455e+01,4.086320660e+01,1.697370056e+01
7.218428674e+00,2.907148094e+01,6.327426615e+01,3.540502498e+01,4.869117775e+01,2.036699026e+01,2.409949086e+01,8.237946944e+01,2.263211478e+01,5.761359696e+01,6.773102938e+01,4.199942487e+01,4.697304368e+01,3.446882715e+01,8.355646535e+01,3.481265033e+01,7.600391202e+01,4.084612951e+01,7.038550165e+00,6.578673759e+01,8.243196185e+01,8.334833686e+01,7.170311509e+01,2.452758740e+01,3.259446943e+01,3.812812904e+01,2.971688115e+00,1.245232178e+01,2.508277678e+01,4.714194670e+01,1.423469087e+01,8.117679292e+01,5.618513634e+01,5.370363196e+01,6.854183919e+01,2.704206613e+01,5.974630607e+01,3.347389125e+01,9.290821421e+01,2.270133426e+01,4.984359738e+01,4.513824484e+01,2.415539290e+00,8.536478940e+01,2.600405406e+01,8.752357767e+01,8.160065098e+01,9.298825924e+01,9.865124933e+01
5.249298679e+01,6.357064663e+01,1.620792107e+01,7.997092963e+01,9.323105881e+01,3.624351551e+01,8.579239752e+01,7.172894305e+01,9.025757789e+01,8.094403280e+01,2.568535705e+01,4.677429452e+01,9.141448368e+01,7.563221872e+01,4.840831891e+01,7.029503194e+01,4.283811015e+01,2.509941218e+01,9.163766448e+01,8.812046249e+01,6.473417704e+01,6.945601953e+01,3.664502958e+01,6.105359762e+00,5.302352630e+01,8.926338216e+01,8.763884013e+01,7.869963817e+01,3.127038609e+01,2.105846077e+00,7.064879561e+01,4.612601393e+01,3.464442504e+00,1.108798957e+01,5.788775045e+01,5.342092093e+01,3.579173159e+01,8.153944696e+01,6.768094274e+01,7.734879916e+01,8.191731010e+01,8.720573508e+01,5.131106172e+01,8.766088240e+01,2.274723154e+01,3.232215998e+01,1.897440213e+00,7.427535851e+01,8.146460459e+00
7.385799510e+01,7.853651800e+01,5.680442013e+01,8.415226055e+01,1.560642266e+01,4.886720154e+01,7.556283685e+01,5.274891200e+01,7.029195359e+01,5.010895920e+01,7.352859166e+01,8.325646109e+01,9.676254953e+01,5.146091843e+01,3.625715865e+01,8.556573256e+01,2.802906896e+01,3.615746307e+00,8.695374126e+00,4.371879404e+01,9.847267701e+01,1.824761182e+01,6.298200399e+01,7.423621710e+01,2.775198551e+01,2.917255374e-01,6.530428713e+01,2.223066858e+01,2.387063064e+01,2.213460414e+01,3.332243431e+01,7.317518054e+01,5.894373779e+01,2.285991227e+01,7.151946545e+01,8.450181281e+01,7.152685674e+01,6.513045970e+01,1.016056781e+01,9.080204071e+01,4.926019749e+01,2.725313810e+01,1.582974759e+01,3.991947836e+01,7.846779991e+01,8.110061541e+01,9.214675490e+01,6.264706672e+01,4.260657827e+01
4.386195210e+01,2.528634131e+00,4.110461793e+01,3.659114539e+01,6.354849540e+01,1.503715638e+01,7.990188155e+01,7.330263541e+01,2.489306355e+00,9.844820551e+01,5.670252850e+01,5.937141946e+01,6.159380641e+01,4.389685921e+01,5.959188022e+01,5.466747766e+01,7.929996271e+01,5.475521538e+01,3.481841991e+01,4.286899662e+01,5.521722503e+01,2.920644402e+00,7.012545580e+01,6.417521658e+01,9.126242716e+01,3.342163297e+01,9.918916145e+01,6.153487444e+00,7.562040351e+01,2.413655472e+00,7.161367783e+01,4.871315810e+01,2.003300088e+01,5.965641654e+01,3.486273963e+01,2.789129930e+01,7.045414033e+01,1.112560184e+00,1.612525426e+00,1.130939817e+00,6.068877577e+00,7.467165768e+01,7.615396224e+01,9.492460335e+01,4.218321631e+01,9.570779207e+01,2.356979594e+00,2.551338228e+01,3.623318243e+00
2.827151941e+01,5.583839606e+01,3.998599598e+01,1.850236919e+01,6.223669018e+01,9.524997356e+01,2.466035275e+01,1.686764744e+00,6.040280798e+01,5.330961417e+01,2.689514367e+01,9.560008479e+01,7.810593064e+01,9.478167738e+01,5.615775884e+01,3.899552840e+01,6.529859484e+01,5.640889927e+01,4.000509169e+01,6.320074207e+01,5.880300977e+01,3.733412661e+01,2.375421093e+01,4.005757791e+00,6.256767689e+01,9.809994191e+01,7.729121344e+01,4.415431567e+01,9.438672850e+01,5.227474741e+01,9.219268122e+01,4.763605180e+01,1.236073128e-01,3.101054027e+01,4.670883306e+01,8.197586943e+01,3.117610418e+01,5.273713074e+01,3.380486977e+01,3.326006277e+01,6.276199357e+00,7.055489209e+01,2.725842621e+01,3.638584210e-01,7.778521228e+01,2.765894591e+01,3.580611281e+01,3.646681013e+01,3.715437311e+01
6.063355799e+01,3.492058867e+01,5.169609399e+01,4.856441613e+00,1.397922832e+01,5.528959611e+01,2.986521954e+00,2.837105263e+00,7.122461161e+01,3.466544826e+01,7.529441854e+01,9.366093353e+01,4.689539793e+01,4.744748215e+01,4.638345035e+01,3.903212410e+01,1.354399270e+01,5.180866604e+01,6.372606248e+01,2.349341901e+01,6.886192444e+01,8.840964922e+01,2.311179666e+01,6.451734331e+01,7.367953568e+01,4.438882827e+01,5.731209953e+01,6.808543567e+01,6.606553734e+01,3.216059537e+00,9.135094054e+01,1.473760604e+01,9.605980821e+01,4.219590672e+01,4.775096548e-01,1.594474199e+01,6.586155915e+01,9.262140269e+01,2.394011704e+01,1.560067001e+01,8.402179139e+01,8.941222504e+01,2.850383661e+01,8.992684193e+01,6.119017974e+01,2.070672447e+01,5.023404319e+01,6.330934743e+01,1.962260284e+01
7.776133239e+01,5.273273406e+01,5.889599739e+01,2.933850056e+01,4.633215106e+01,1.472147948e+01,8.380007120e+01,5.245557627e+01,5.845762699e+01,9.222240801e+01,9.367276435e+00,9.292976174e+01,3.204629501e+01,2.778650318e+00,2.543175619e+01,7.292688097e+01,2.144316330e+01,8.040397548e+00,4.293420158e+01,9.825347402e+01,7.687292632e+01,1.550779126e+01,6.540536849e+01,2.413695391e+01,8.553443205e+01,7.442874126e+01,1.196133061e+01,6.322044734e+01,9.512390613e+01,8.713736892e+01,3.716356050e+01,7.469555076e+01,1.760764633e+01,5.767648353e+01,3.013167563e+01,4.494898565e+01,2.672814856e+01,9.837948845e+01,2.275759472e+01,9.094688044e+01,5.929910544e+01,9.552436446e+01,8.241529326e+01,7.143026796e+01,1.638573550e+00,5.837289174e+01,9.885586226e+01,5.500084541e+01,3.333307656e+01
3.461638597e+01,4.025721686e+01,3.056540078e+01,6.363036369e+01,7.994535453e+01,4.147622759e+00,3.455619372e+01,1.017705703e+01,8.676819475e+01,7.688032206e+01,9.148415864e+01,8.466341898e+01,8.209186891e+01,4.931948869e+01,4.015449846e+01,9.633852153e+01,7.170231896e+00,4.526884137e+01,4.695997530e+01,3.370064998e+01,3.808796435e+01,1.855227532e+01,1.758502074e+01,5.928859957e+01,4.793502178e+01,6.146758481e+01,4.181932966e+01,3.633027554e+01,6.683047712e+01,6.542379785e+00,1.562241618e+01,6.017315864e+01,7.783528041e+01,3.568203858e+01,1.680304511e+01,5.189035314e+01,4.990845881e+01,3.809862992e+01,6.561795031e-01,9.769163467e+01,2.813558717e+01,5.951763891e+01,4.257269155e+01,6.991612958e+01,3.660210724e+01,2.656136051e-01,2.505569244e+01,1.577621794e+01,9.145454573e+01
5.531747843e+01,2.507938992e+01,3.668852354e+01,4.529382079e+01,5.005865892e+01,9.768655432e+01,8.758248685e+01,6.039612457e+01,9.122159068e+01,7.532819338e+01,5.243587434e+01,6.743549864e+01,1.536196508e+00,6.271700627e+01,8.339784875e+01,7.365790904e+01,4.856323906e+01,7.220762219e+01,2.203954386e+01,6.772872723e+01,9.061895486e+01,9.079459373e+01,7.437040948e+01,6.753549826e+00,8.372395005e+01,3.980891335e+01,2.234024389e+01,7.209222710e+00,6.420480001e+01,5.013021918e+01,1.525092605e+01,8.133936160e+01,9.458891220e+01,3.251972504e+01,4.924121430e+00,4.047924374e+01,2.398801216e+01,7.010066325e+01,9.498477955e+01,2.587933045e+01,4.033410919e+01,6.945030570e+01,3.211414212e+01,5.233386142e+01,1.143257035e+01,7.223638442e+01,2.763031739e+00,1.124987571e+01,6.622275818e+01
3.414432971e+01,4.173268148e+01,3.386577940e+01,4.245906296e+01,1.078912054e+01,9.613476261e+01,6.344148967e+01,3.325081409e+01,5.853465454e+01,5.808026469e+01,8.525316637e+01,1.977311055e+01,7.702910149e+01,3.087164700e+01,8.365857420e+01,5.800721269e+01,3.875356603e+01,8.469548200e+01,7.510900749e+01,6.900175559e+01,1.892440885e+01,2.654026167e+01,4.963127573e+01,2.052398252e+01,3.645266034e+01,7.158467961e+01,1.143702194e+01,1.688723050e+01,8.503429667e+01,2.918346084e+01,2.166708508e+01,3.233856696e+00,3.264432628e+01,5.943657213e+01,9.762979397e+00,2.248343459e+01,3.967167911e+01,4.802163065e+01,6.014903554e+01,2.000678036e+01,2.520864658e+01,4.483426759e+01,5.599366681e+01,6.543899187e+01,7.129698536e+01,7.669942702e+01,7.689385287e+01,5.054876181e+01,2.260155098e+01
2.496785845e+01,7.166609863e+01,5.625072778e+01,8.374163625e+01,9.115031007e+01,6.359614450e+01,9.367907012e+01,8.861753240e+01,3.574480894e+01,2.955015464e+01,3.073153958e+01,2.813463914e+01,7.372764091e+01,9.826707252e+01,4.383644131e+01,2.327023222e+01,7.379004322e+01,9.694721202e+01,2.044594474e+01,9.649323056e+00,7.410152221e+01,5.542962331e+01,7.093128209e+01,7.285442304e+01,6.386642463e+01,4.971646890e+01,3.619105483e+00,5.224970621e+01,1.786246750e+01,3.682042489e+01,6.016395342e+01,7.146869854e+01,6.262928849e+01,1.059880379e+01,6.291305665e+01,1.786680480e+01,7.791878996e+01,4.240437019e+01,1.590250200e+01,7.157363426e+00,7.738667752e+01,4.503439423e+00,5.371366113e+01,5.443639457e+01,2.864222852e+01,5.395695602e-02,7.301867918e+01,8.656144673e+01,7.273523308e+01
3.715128982e+01,2.094752405e+01,5.389551739e+01,8.220121111e+01,9.704593510e+00,1.484079824e+01,1.606325284e+01,5.928209198e+01,9.409260663e+01,9.741169595e+01,2.754555866e+01,9.059708047e+01,3.963572381e+01,6.843178065e+01,3.837923981e+01,5.945899306e+01,7.728461833e+01,5.460347332e+00,9.593659802e+01,1.444115941e+00,1.631989631e+01,3.067059363e+01,3.674934607e+01,5.161514738e+00,7.780920599e+01,7.303580657e+01,5.552388059e+01,3.897475526e+01,7.783500138e+00,5.977856820e+01,4.409586840e+01,4.649810939e+01,9.534721036e+01,1.469451676e+01,8.296321486e+01,5.636144874e+01,5.820274653e+01,6.093448898e+01,6.843435583e+01,9.840660831e+01,3.134641554e+01,4.373181328e+01,8.465276199e+01,4.935847292e+01,4.192484295e+01,4.258481484e+01,2.899879761e+01,5.120683058e+01,5.922642075e+01
7.810035563e+00,6.002670795e+01,8.952813559e+01,5.194029622e+01,4.456317936e+01,5.197176430e+01,7.129276169e+01,7.707976087e+01,4.045464331e+01,9.862379640e+01,2.228337094e+01,9.557150009e+01,2.663178758e+01,4.329109064e+01,1.481297578e+01,6.797210013e+01,6.914933966e+01,7.332045063e+01,8.900663806e+01,2.181012784e+01,8.342176994e+01,7.083966071e+01,8.830812159e+01,2.637960968e+01,6.080003584e+01,7.909682447e+00,3.353532000e+01,9.329764044e+01,5.885135327e+01,9.812411334e+01,4.877135814e+01,3.495760420e+01,4.115110455e+01,1.228046756e+01,8.745671173e+01,4.217311239e+01,5.996821246e+01,2.379527943e+01,3.554105050e+01,4.864721877e+01,5.620514839e+01,2.290756016e+01,8.767167436e+01,4.334550535e+00,7.820742472e+01,7.811508710e+01,2.817006094e+01,3.707255523e+00,9.150808136e+01
1.531517064e+01,3.633930243e+01,7.606056914e+01,8.329408706e+01,2.848611478e+01,2.172195304e+01,7.510041443e+01,1.917413477e+01,1.132068709e+01,3.971135274e+01,4.886214470e+01,4.991899586e+01,7.262482198e+01,8.425864909e+01,9.704528803e+01,2.869923453e+00,9.977653635e+01,8.312448285e+01,2.710571755e+01,6.547193523e+01,7.335692895e+00,9.590729376e+01,4.427306254e+01,2.272615588e+01,4.020043797e+01,2.923506089e+01,5.194334856e+01,4.704918989e+01,9.835394806e+00,9.163978302e+01,5.251556038e+01,6.780239445e+01,4.298150899e+01,2.631726259e+00,6.282803652e+01,1.494931755e+01,7.593919007e+01,2.252403417e-01,6.040496747e+01,8.345185817e+01,9.087133134e+01,9.249737617e+01,8.627460417e+00,5.637820410e+01,2.123719157e+01,3.383528730e+00,9.654888560e+00,8.140373948e+01,5.426128192e+01
7.060485479e+01,4.300581875e+01,5.919453902e+01,7.062253076e+01,9.537066538e+01,5.160362767e+01,5.883856310e+01,6.250943155e+01,6.714465278e+01,3.128476170e+01,9.993101679e+01,2.205584077e+01,1.567028040e+01,9.555343236e+01,5.078533063e+01,7.579743390e+01,6.284751757e+01,5.736246393e+01,7.616234634e+01,1.724972654e+01,1.266672985e+01,8.593214383e+00,4.760933082e+01,5.140382886e+01,7.351409666e+01,3.733408055e+01,2.693390146e+01,6.193726392e+01,3.636656101e+01,2.152387449e+01,5.158178843e+01,2.889230689e+01,2.133040831e+01,7.655064221e+01,1.905650380e+01,1.673737944e+01,4.029859924e+01,9.657304175e-01,8.238182485e+01,1.782830295e+00,8.319624162e+01,1.819749523e+01,8.295866434e+01,1.018888826e+01,8.688210555e+01,6.072649708e+00,6.454926122e+01,6.533625588e+01,6.877359565e+01
5.375859864e+01,3.840087492e+01,8.227943458e+01,3.463760263e+01,2.324554224e+01,1.072923269e+00,1.405855003e+01,5.430787898e+01,3.920720759e+01,2.187479556e+01,3.205339467e+01,2.222985040e+01,6.209073955e+01,1.091859199e+00,8.814347855e+01,5.790856547e+01,5.926815549e+01,7.069669281e+01,8.601993968e+01,3.488148302e+01,3.595823312e+01,7.937747512e+01,6.230209292e+01,6.102391638e+01,9.490515853e+01,6.584220797e+01,8.224703674e+01,8.359867489e+01,3.595522507e+01,9.669613573e+01,8.873069848e+01,4.713530444e+00,8.097509726e+01,7.560984003e+01,3.235300156e+01,9.747995538e+01,6.286009511e+01,2.431190891e+01,7.094518435e+01,6.407065686e+00,1.524070276e+01,2.752852197e+01,4.695612773e+01,5.155795238e+01,6.483376559e+01,1.484477377e+01,8.318188915e+01,2.801342390e+01,2.307035987e+01
2.549147449e+01,7.564642086e+00,6.903603556e+01,4.544776070e+01,9.774668558e+01,7.896862580e+01,5.238028593e+01,5.726004240e+00,8.257965763e+00,2.670955936e+00,2.164308178e+01,5.492205073e+01,6.921428010e+01,6.872840973e+01,8.120375674e+01,8.333160977e+01,2.519514253e+01,1.502537637e+01,5.078869057e+01,1.009218242e+01,7.395155249e+01,4.602607450e+01,1.899510705e+01,6.609072806e+01,3.905507645e+01,3.820646897e+01,4.354727589e+00,5.990831419e+01,5.550508773e+01,2.734536268e+01,3.438935085e-01,5.927466947e+01,1.404721850e+01,7.375080497e+01,7.375896614e+01,5.964120692e+01,3.445096019e+01,1.504114139e+01,9.086806270e+01,5.717067716e+01,1.533474688e+01,1.274485194e+01,3.843796190e+01,3.899356853e+01,3.987836820e+01,5.347009946e+01,9.744411871e+01,7.253871763e+01,9.881032338e+01
8.651279467e+01,2.916220985e+01,4.254594301e+01,3.369333392e+01,1.274766269e+01,7.880800939e+01,4.110154739e+01,6.719904639e+01,5.252812059e+01,7.629869765e+00,8.804926185e+00,8.827738336e+01,8.638456471e+01,3.619883369e+01,7.245797955e+01,1.409105375e+01,7.105518792e-01,9.497469639e+01,7.560352020e+00,4.083035918e+01,3.787556634e+01,4.575760151e+01,9.274657963e+01,6.150786063e+01,7.694958350e+01,6.102339871e+01,2.857850158e+00,9.095935723e+01,3.938456780e+01,7.949793183e+01,7.365037326e+01,6.105289224e+01,5.945565353e+01,3.902884531e+01,8.127191490e+01,2.031126278e+01,9.994119990e+01,6.809791489e+01,8.570579534e+01,2.035441118e+01,7.202024218e+01,9.218707640e+00,9.923393926e+01,5.987876865e+01,7.997239887e+01,5.392121247e+01,7.672766337e+01,3.584034675e+01,8.039425505e+01
6.757209340e+01,5.727292341e+01,9.216296469e+01,5.697480492e+01,6.547865341e+01,1.760257976e+01,3.863640625e+01,9.822293819e+01,2.866357615e+01,4.493621009e+01,5.887401473e+01,4.892405234e+01,2.857193727e+01,3.798734605e+01,8.545490064e+01,7.848378460e+01,4.477372322e+01,2.766121208e+01,4.508170999e+01,2.867818703e+01,2.024138468e+01,6.925020568e+01,5.443035209e+01,2.428077962e+01,5.964446293e+01,7.940521771e+01,4.232145345e+01,6.603619496e+01,7.080742087e+01,6.619176373e+01,6.291715845e+01,2.588951905e+01,8.430611695e+01,9.683565869e+00,4.559313625e+00,2.907174777e+01,9.671430623e+01,6.615114985e+01,3.206410571e+01,5.708242094e+01,7.096283211e+01,3.500591704e+01,1.054143611e+01,8.609381172e+01,4.265367731e+01,1.439618651e+01,2.349116156e+01,7.071918635e+01,8.782679902e+01
6.906401873e+01,9.064474690e+01,5.483738528e+01,6.688690422e+01,4.258073711e+01,6.702545249e+01,8.798368768e-01,5.965873047e+01,7.299235556e-01,3.931642632e+01,6.720602619e+01,3.245508498e+01,8.348221373e+01,7.012723379e+01,1.163894288e+01,4.239932161e+01,5.941239431e+01,2.712961615e+01,9.332273697e+01,4.484298376e+01,2.657813521e+01,7.343019100e+01,3.784779362e+01,7.491393927e+01,1.784725195e+01,1.267877443e+01,5.714654117e+01,3.439408948e+01,1.684151122e+01,9.849196098e+01,2.671377006e+01,8.835325767e+01,5.842131994e+01,3.405386775e+01,4.258716771e+01,4.623508257e+01,6.469040573e+01,8.070589014e+01,8.268931289e+01,8.140836941e+01,3.818715314e+01,9.913478321e+01,9.185771375e+01,4.566128435e+00,8.625741477e+01,4.805189292e+01,1.551258516e+00,8.747565241e+01,5.053044376e+01
