v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29
7.464004714e+01,5.782046703e+01,2.422528704e+01,8.937944623e+00,8.469018372e+01,9.564572711e+01,7.048195029e+01,9.007363134e+01,3.961024430e+01,5.194954363e+01,4.215234214e+01,7.879790632e+01,9.622132669e+00,1.914912994e+00,5.877374629e+01,1.170470889e+01,8.516465443e+01,5.171315746e+01,2.279445589e+01,9.470767205e+00,9.352772598e+01,5.672150172e+01,2.944776616e+01,8.460176156e+01,1.729983885e+01,7.670477333e+01,4.352016655e+01,3.159451395e+01,4.025622079e+01
1.001605240e+01,6.548407819e+01,6.345078310e+01,9.503908483e+00,9.689601009e+01,5.841131096e+01,2.455276188e+01,8.796477945e+01,3.708611254e+01,7.489095081e+01,9.365914261e+01,8.751479364e+01,9.295129407e-01,6.627552360e+01,6.685821389e+01,6.075986141e+01,3.303060019e+01,5.107359441e+01,4.452278922e+01,1.616483445e+01,7.203075358e+01,1.401177122e+01,7.790247718e+01,4.363597554e+01,7.029053042e+01,4.431232013e+01,4.888388958e+01,1.635205269e+01,5.524323072e+01
9.723123861e+00,6.848111914e+01,4.984894250e+01,8.231431711e+01,1.283939353e+01,2.416599469e+01,2.427755390e+01,9.571151231e+01,1.114659135e+01,6.230887774e+01,2.796262761e+01,3.115211070e+01,5.281046780e+01,8.825560827e+01,7.662544733e+01,1.310490449e+01,8.633196238e+01,3.647456477e+01,6.888628411e+00,4.027124997e+01,4.701436595e+01,5.943112703e+00,5.854471233e+01,6.394460151e+01,1.317114738e+01,6.319556904e+01,6.326693232e+01,7.722586656e+01,4.638989394e+01
1.780550341e+01,1.665239585e+01,2.093055145e+00,8.991184255e+01,6.880177364e+01,8.781813256e+01,3.541494312e+01,4.539225745e+01,8.730480859e+01,3.979543487e+01,7.566641828e+01,4.945843094e+01,1.799475376e+01,4.489655206e+01,4.621124429e+01,3.927560532e+01,3.331948259e+01,6.431445983e+01,2.913062422e+01,7.317138235e+00,6.117709108e+01,8.618466523e+01,9.581589707e+01,2.471003364e+01,6.665996414e+01,6.102183358e+01,8.218866596e+01,2.532915007e+01,4.554566821e+01
3.861392928e+01,2.071280872e+00,3.343143070e+01,6.648214966e+01,3.689698028e+01,3.472320113e+01,7.378958450e+01,7.730665960e+01,9.229349845e+00,7.041281127e+01,3.892505900e+01,8.000693348e+01,6.326449065e+01,1.770496873e+01,6.855882802e+01,9.005085217e+01,3.790360830e+01,5.804476290e+01,6.247834663e+01,9.385583735e+01,5.312044343e+01,3.828410493e+01,9.186722680e+00,3.306470756e+01,3.755097354e+01,9.424055945e+01,6.855823557e+01,5.764731143e+01,6.043341076e+01
3.336195569e+01,8.566995709e+01,7.162594377e+01,5.370235990e+01,4.235392994e+00,1.229239443e+01,7.293193475e+01,5.412544615e+01,2.274373971e+01,6.832201985e+01,2.037802987e+00,7.884592122e+01,7.555166686e+01,2.862805243e+01,4.618868592e+00,6.019754569e+01,3.125121128e+01,8.978993907e+01,5.542091016e+01,6.713561152e+01,1.431146383e+01,6.272102627e+01,9.085945763e+01,1.978029098e+01,1.059527535e+01,8.959082981e+01,1.396955822e+01,5.137809066e+01,1.334030202e+01
1.482120652e+01,5.245701957e+01,2.059854965e+01,6.144777901e+01,7.301878051e+01,1.091932847e+00,4.841749671e+01,2.349629178e+01,3.756006121e+00,1.449694172e+01,1.683958285e+00,6.472979858e+01,8.440411505e+00,9.244053847e+00,3.383181871e+01,8.987404461e+01,6.048680311e+01,9.813388553e+00,8.610077136e+01,8.395354563e+01,3.873479474e+01,3.398402619e+01,7.366586606e+01,7.992728999e+00,2.305969948e+01,8.647920614e+01,6.029620666e+01,4.352535473e+01,2.945068635e+01
1.498037449e+01,3.741218825e+01,5.247352886e+01,7.849016162e+01,4.270686767e+01,9.484427491e+01,1.004022203e+01,4.880670463e+01,8.618730019e+01,1.662550013e+01,7.370338672e+01,3.460187810e+01,5.641284362e+01,6.324074324e+01,6.186109220e+01,6.569117104e+00,5.607820935e+01,2.493567702e+01,6.586771120e+01,6.664482449e+01,5.185965299e+01,6.681867241e+01,2.243260373e+01,1.647819312e+01,8.274795175e+01,7.492807691e+01,6.579664621e+01,6.822558292e+01,5.040085659e+01
2.211142603e+01,3.337812196e+00,4.688357016e+00,9.638629118e+01,8.275903585e+01,1.154554663e+01,9.770267912e+01,6.164698280e+01,6.943729027e+01,3.154640963e+01,9.727764426e+01,8.539175533e+01,2.405285294e+01,9.909389448e+01,8.108302464e+01,2.214314585e+01,1.388765735e+00,8.479927231e+01,2.372926343e+01,9.044674987e+01,5.696151840e+01,3.377425321e+00,4.605185454e+01,3.481420581e+01,1.785014081e+00,4.665322623e+01,5.384475239e+01,4.789479907e+01,5.413697231e+01
4.980145808e+01,3.092547573e+01,3.571550094e+01,5.817053735e+01,6.754872733e+01,8.994833754e+01,4.898810198e+01,2.868619422e+01,8.747502639e+01,7.458470817e+01,9.598010825e+01,2.807466875e+01,7.520073381e+01,4.077651816e+01,4.865009923e+01,8.689378035e+01,4.570481189e+01,5.719000199e+00,2.599774422e+01,3.070166373e+01,1.604999105e+01,2.154008228e+01,5.824894401e+01,2.689907440e+01,3.592525816e+01,5.511801821e+01,6.298019522e+01,9.109196131e+01,3.617595750e+01
5.233148746e+01,7.428235415e+01,8.497204452e+01,9.174591379e+01,7.722588609e-01,7.475633164e+01,1.041245570e+01,1.692404618e+01,4.564513833e+01,4.433206482e+01,7.908372310e+01,6.081062205e+01,9.829795394e+01,7.705312638e+01,3.792981662e+01,3.616170039e+01,2.664333723e+01,4.924119307e+00,6.644311564e+01,9.812365186e+01,3.579575529e+01,8.426538436e+01,6.205572355e+01,4.260069075e+01,9.140408288e+01,8.711678719e+01,2.898051008e+01,2.734207001e+01,2.980430356e+01
2.179931417e+01,9.512604496e+01,6.046671831e+00,1.445940093e+01,2.020966972e+01,7.638670017e+00,9.411610903e+01,1.274016425e+01,5.979494998e+01,9.332752811e+00,7.807756328e+01,4.796028186e+01,4.248588305e+01,3.832313114e+01,5.773404121e+01,4.810969168e+01,9.406582790e+01,6.381075469e+01,2.869892029e+01,4.513268859e+01,7.849199079e+01,7.081557733e+01,7.266525324e+00,3.322453826e+01,9.103477315e+01,8.255131622e+01,8.185917736e+01,8.907513559e+01,4.469558210e+01
3.489176500e+01,7.057979570e+01,5.313711509e+01,1.301482148e+01,4.242211808e+01,8.204998534e+01,3.749777267e+01,7.395708144e+01,7.692367589e+01,8.084819645e+01,4.954652466e+01,8.957717875e+01,3.278131870e+01,6.951186727e+01,3.390494198e+00,7.757167014e+01,4.511166851e+00,8.552098087e+00,2.643525145e+01,9.696568928e+01,7.526117522e+01,8.452511392e+01,6.661042597e+01,2.675763080e+01,1.209762502e-01,6.373129379e+01,4.987331590e+01,6.601150233e+01,6.326414548e+01
6.354644560e+01,7.925551157e+01,9.260258441e+01,1.205026154e+00,8.185759354e+01,5.264482361e+01,4.595676154e+01,9.745574064e+01,3.916594671e+01,7.014736690e+01,4.028398299e+01,3.301663111e+01,8.265435387e+01,2.177425916e+01,5.717548418e+01,7.310093654e+00,1.881943052e+01,9.496637411e+01,7.462903921e+01,8.348787884e+01,3.971559592e+01,3.537069380e+01,4.366646788e+01,8.640361233e+00,1.812728716e+01,6.148042219e+01,2.126722677e+01,5.465025849e+01,3.545889911e+01
7.455783344e+01,6.192514287e+01,7.905841195e+01,1.657827191e+01,7.638549219e+01,3.105944722e+01,7.205989944e+00,1.031156580e+01,3.850440631e+01,1.414608374e+01,3.824574515e+01,3.271505943e+01,7.649179876e+01,6.989825918e+01,3.066986442e+01,4.189738459e+01,7.606215422e+01,8.857582310e+01,2.107582223e+01,7.463187779e+01,3.558400296e+01,2.401353133e+01,9.500936191e+01,5.689565654e+01,2.464273385e+01,5.455841792e+01,9.892761580e+01,8.792057929e+01,7.325055585e+01
5.477068055e+01,7.066791378e+01,5.907680930e+01,7.153117912e+01,5.394933312e+01,3.688037690e+01,2.806603349e+01,6.907527392e+01,3.058633531e+01,8.253167621e+01,6.421329064e+01,1.140679581e+01,8.257812132e+01,8.693855909e+01,7.836012012e+01,8.165278421e+01,1.902869305e+01,6.578329517e+01,8.855485140e+00,5.268332574e+01,1.583210534e+01,7.333542296e+01,1.799821271e+01,7.730525248e+01,5.062698985e+01,2.858088266e+01,4.108191716e+01,1.043801759e+01,4.835245328e+01
8.016477586e+01,1.075976013e+01,1.228274179e+00,5.420991331e+01,7.085976318e+01,6.430273160e+01,5.276741898e+01,7.933966065e+01,8.229346982e+01,7.826448872e+00,3.292409250e+01,4.366345531e+01,9.838849470e+01,7.607170516e+01,1.400573397e+01,1.100337899e+01,4.132121264e+01,2.994853968e+01,3.959023728e+01,8.486128805e+01,6.900918239e+01,4.746439689e+01,8.874439390e+01,3.274512607e+01,3.941708434e+01,6.519388195e+01,1.572881568e+01,1.844892306e+01,7.138936601e+00
8.744588310e+01,7.624890340e+01,7.372094325e+01,3.269874499e-01,6.255580331e+01,9.436284915e+01,5.647279401e+01,8.332880151e+01,5.916730518e+01,3.183796920e+00,1.856765106e+01,2.329450459e+01,5.029648236e+01,5.751504900e+01,9.783888966e+01,9.288780247e+01,2.562445571e+01,3.502680634e+01,5.111385542e+01,4.890703421e+01,3.438787607e+01,4.608404245e+01,2.858008701e+01,7.644832072e+01,6.606055088e+01,2.815209648e+01,4.434155222e+01,1.968431184e+01,8.171877781e+01
5.360503380e+01,7.642291288e+01,4.234292070e+01,6.560875686e+01,6.533967704e+01,8.260980162e+01,7.683415553e+01,3.131300658e+01,7.904704512e+01,9.039582154e+01,6.744452682e+01,2.056861533e+01,8.832380145e+01,2.642149146e+01,7.157694136e+01,8.232829777e+01,2.232988589e+01,5.889309108e+01,1.053108178e+01,3.017776160e+01,1.067340142e+01,6.519607384e+01,3.596987735e+01,6.967098838e+01,7.719545379e+01,4.627673039e+00,8.389688668e+01,2.846651350e+01,9.473987201e+01
7.789686531e+01,7.846155695e+01,7.970237941e+01,6.382335869e+01,9.184754598e+01,1.250181062e+01,9.697658531e+01,1.688034592e+01,9.843751170e+01,2.539128527e+01,9.616936300e+01,1.634325848e+01,1.703839689e+01,6.235835020e+01,8.091396825e+01,8.485535014e+01,5.929631822e+01,8.004279933e+01,5.814868221e+01,7.964970707e+01,1.973582861e+01,1.753956418e+01,2.876655625e+01,8.584160296e+01,6.278884139e+01,5.588361680e+01,2.226813852e+00,9.507595839e+01,9.145949533e+01
3.280071374e+01,3.488738573e+01,9.251186012e+01,5.994213439e+01,2.224949009e+00,4.166151647e+01,3.595678193e+01,6.239180335e+01,1.150963002e+01,3.464583489e+01,4.788725300e+00,4.760426937e+01,5.081275126e+01,3.747705558e+01,2.367519452e+01,5.885846830e+01,2.418434789e+01,5.056817974e+01,3.470267831e+01,1.837320256e+01,7.541504220e+01,7.534726422e+01,9.327939957e+01,2.347305758e+01,1.458779835e+00,5.436413020e+00,2.459450336e+01,2.833069238e+01,9.017886743e+01
1.116151085e+01,8.217778948e+01,9.900635563e+01,3.403707126e+01,4.133655462e+01,4.732399423e+01,8.785285444e+01,4.969276886e+01,7.133520837e+01,7.881622247e+01,1.814058211e+01,6.955589508e+01,6.784150138e+01,2.652156891e+01,6.080838637e+01,4.851275314e+01,3.973983672e+01,8.529386683e+01,1.907524809e+01,6.276372110e+01,5.506215844e+01,4.766752878e+00,5.427024224e+01,7.927918080e+01,2.683611318e+01,7.485413783e+01,6.248264386e+01,2.078893035e+01,4.785761560e+00
8.161870425e+01,7.699290255e+00,6.689492700e+01,9.771008379e+01,2.589021903e+01,8.666480733e+01,8.497337132e+01,9.156924043e+01,9.652885246e+01,4.575209738e+01,3.562616248e+01,9.969218740e+01,2.947998022e+01,2.037556892e+00,9.345421865e+01,8.710840587e+01,6.349649710e+01,4.391668625e+01,1.374157453e+01,6.471386430e+01,3.784520580e+01,6.785197752e+01,2.046289016e+01,3.136893954e+01,9.857592129e+01,1.172485650e+01,4.584398739e+01,5.849938937e+01,1.077524079e+01
8.002721328e+01,7.679506490e+01,8.078389000e+01,4.217662259e+01,5.685344769e+00,9.231870651e+01,9.656071925e+01,1.088370948e+00,6.716394524e+01,4.415267484e+01,4.524195301e+01,5.744182257e+01,6.921740124e+01,1.501116809e+01,9.163075018e+01,7.029762811e+01,5.563501949e+01,3.754414793e+00,4.397243027e+01,7.628496509e+01,6.164442179e+01,2.955524030e+01,9.531574630e+01,7.589036276e+01,7.015175909e+01,1.674005320e+01,5.543046405e+01,8.084749847e+01,7.997541327e+01
2.837263718e+01,7.471182714e+01,2.128583469e+01,6.054646469e+00,9.667490839e+01,6.614250800e+01,4.030078134e+01,6.684345664e+00,5.495757143e+01,1.755472937e+01,6.254301111e+01,1.584362437e+01,8.668637881e+01,3.328241097e+01,9.248340320e+01,5.493521611e+01,4.149374192e+00,8.396103502e+01,7.615074577e+00,9.744685902e+01,2.155794281e+01,9.214258427e+01,3.767552071e+01,3.666080915e+01,8.188513488e+01,9.986303711e+01,2.998887531e+01,4.111588172e+01,5.070260771e+01
5.552594449e+01,2.658556126e+01,4.477945533e+01,1.983974438e+01,2.394513602e+00,1.597847232e+00,8.378557668e+01,5.769627786e+01,6.250905958e+01,6.931510625e+01,1.514085966e+01,1.250530950e+01,1.932736274e+01,7.838532554e+01,8.642648376e+01,4.865093280e+01,4.477376750e+01,5.253118787e+01,1.270661590e+01,7.844555487e+01,8.694981006e+01,9.929744612e+01,9.706472780e+01,8.001228856e+01,3.557107416e+01,2.629025971e+01,5.451719718e+01,1.150672418e+01,7.067972537e+01
9.058321536e+01,6.115398390e+00,9.959894869e+01,8.254565768e+00,2.676303942e+01,8.329301778e+01,9.580191036e+01,9.415174330e+01,7.100618491e-01,5.826777874e+01,1.280461593e+01,3.026515151e+01,4.696474490e+01,7.215905899e+00,2.610168853e+01,4.205819549e+01,6.366774047e+01,7.476247305e+01,9.108725231e+01,9.240461734e+01,7.265268804e+01,5.435662909e+01,2.420985168e+01,8.288277862e+01,7.697142203e+00,7.437060155e+01,4.936191459e+01,6.210837074e+00,2.201932707e+01
3.474124212e+01,4.513882244e+01,7.729688247e+00,8.674507166e+01,1.576542227e+01,1.994901195e+01,7.852514157e+01,1.242997634e+01,6.360474289e+01,2.124155513e+01,8.640349960e+01,4.129358763e+01,1.530025944e+01,8.889385942e+00,1.257642987e+01,4.952588092e+01,9.987664834e+01,4.250608933e+01,1.579668028e+00,2.766376513e+01,6.497965723e+01,8.054892049e+01,5.951942766e+01,3.509154056e+00,6.771715788e+01,5.497922017e+01,2.551092132e+01,3.716060922e+01,3.735216849e+01
1.230128190e+01,9.966325725e+01,3.322341577e+01,5.748632062e+01,6.441658713e+01,8.571666750e+01,5.675215342e+01,6.134800109e+01,5.961213802e+01,6.574230900e+01,6.821125265e+01,6.724493302e+01,8.282833800e+01,1.903166050e+01,9.970556508e+00,3.837652066e+01,9.784097485e+00,8.981253623e+01,9.768726060e+01,6.536619022e+01,4.869596983e+01,7.882077427e+01,1.032081839e+01,4.590086567e+01,7.584153904e+01,2.459554658e+01,4.560681163e+01,7.593667465e+01,6.696210195e+01
3.522115121e+01,5.176724149e+01,4.359945857e+01,3.641392349e+01,9.344257629e+01,7.047723068e+01,6.975633510e+01,6.483425459e+01,8.778095819e+01,2.603327846e+01,5.712177096e+01,3.758862922e+01,6.440131809e+01,3.019487008e+01,2.295849438e+01,2.875272952e+00,4.922647964e+01,9.926347009e+00,7.039282460e+01,4.505033160e+01,1.139038192e+01,2.506829515e+01,8.038146991e+01,7.025387152e+01,8.806473150e+01,1.757633074e+01,3.311074527e+01,2.278619455e+01,1.475770496e+00
9.862796340e+01,5.327122043e+01,5.880669183e+01,9.841406773e+01,4.986568758e+01,5.253992567e+01,2.763628398e+01,2.620935842e+01,6.112226024e+01,7.366666524e+00,9.809050025e+01,4.972647279e+01,6.522946215e+01,1.137044861e+01,2.408770791e+01,1.728586385e+01,3.648941514e+01,7.191003739e+01,7.237764935e+01,4.953510465e+00,6.554364932e+01,2.633289951e+01,8.664856914e+01,4.000699018e+01,8.023098056e+01,4.766622289e+01,3.931702815e+01,6.678200608e+01,5.761217448e+01
8.441662393e+01,7.109467663e+01,7.717466959e+01,7.042810996e+00,4.327707130e+01,2.362509730e+01,4.552182995e+00,8.134381250e+01,7.127941970e+01,8.330626654e+01,3.789110397e+01,6.125489858e+01,4.228639586e+01,9.979773763e+01,6.892314509e+01,8.052903634e+01,1.693808696e+01,2.366619071e+01,1.358671919e+01,8.165034349e+01,9.426988918e+01,4.939577826e+01,4.734793132e+01,5.885198341e+01,1.172256175e+01,1.498619192e+01,6.193283049e+00,3.217667429e+01,8.108052235e+01
7.439613223e+01,7.340589809e+01,2.535386546e+01,4.110854003e+01,8.612038146e+01,5.479395774e+01,3.809546514e+00,3.501187457e+00,5.523401458e+01,4.715713520e+01,4.719304893e+01,7.035157243e+01,9.694946487e+01,1.685317092e+01,9.876758325e+01,4.596930985e+01,5.869373062e+01,8.311266017e+01,3.188888460e+01,4.480616360e+01,5.661262950e+01,9.649237018e+01,5.935516800e+01,3.550502224e+01,3.533269736e+01,9.779623450e+01,1.542853488e+01,2.189800057e+01,3.909232933e+01
9.521713552e+01,8.025290485e+01,9.395570585e+00,1.906964640e+00,6.032027373e+01,2.515409388e+01,2.239673055e+01,3.259653944e+01,5.737351127e+01,7.081795374e+01,4.269152387e+01,7.097946459e+01,7.936256290e+01,1.023813299e+00,8.452744749e+01,1.453514923e+01,9.545911540e+01,5.212233150e+01,3.030357265e+01,2.326685139e+01,9.607106558e+01,1.674848300e+00,4.079570218e+01,8.122251719e+01,5.928178672e+01,5.482415265e+01,4.529663419e+01,4.285129498e+01,4.608031343e+01
8.391598058e+01,4.140217288e+01,2.230485493e+01,3.328396977e+01,1.714205477e+01,1.714849310e+01,2.345227571e+01,1.303898208e+01,9.362124607e+00,9.422137886e+01,8.760220817e+01,6.186106118e+01,7.867553486e+01,3.851116756e+01,5.686288277e+01,8.951816225e+01,7.457814468e+01,9.750458128e+01,5.924335008e+01,2.925031286e+00,9.987518374e+01,1.192212812e+01,6.681169658e+01,1.247351818e+01,8.083039132e+01,6.884921309e+01,8.227937811e+01,6.017671862e+01,2.373917841e+01
5.785842903e+00,4.630238740e+01,7.323911084e+01,4.736441210e+01,1.655836549e+01,8.854084412e+01,9.030927815e+00,6.898489464e+01,1.325914945e+01,8.455841097e+00,7.580456141e+01,1.696611392e+01,2.564402463e+01,1.935480707e+01,9.804631484e+00,7.378929121e+01,4.126017731e+01,7.664522493e+01,1.263231456e+01,9.099630070e+01,4.489264286e-01,8.184495719e+01,3.317316111e+01,8.366186917e+01,1.620309836e+01,7.829979047e+01,1.235849875e+01,6.177363237e+01,3.495224396e+01
3.905052123e+01,1.453457311e+01,7.046517091e+01,9.516513599e+01,9.123330906e+01,7.946675200e+01,7.699387411e+01,8.897412289e+01,2.667042732e+01,8.116046034e+01,2.045082928e+01,3.130709299e+01,1.990306469e+01,6.899951548e+01,7.736006490e+01,4.849222922e+01,8.862853969e+01,2.419994005e+01,7.960820173e+01,3.114387657e+00,5.916198477e+01,3.153296160e+01,2.203172734e+01,3.389567618e+01,8.245796484e+01,2.683358379e+01,6.063688276e+01,2.559245720e+01,5.968740766e+01
3.590202874e+01,7.867847554e+00,5.526321831e+01,2.226878439e+00,4.570876450e+01,2.166529602e+01,6.434211643e+01,7.554911673e+00,8.540966436e+01,5.721156683e+01,6.012316377e+00,7.224130034e+01,6.221187770e+01,6.992141975e+01,3.755965529e+01,3.021342984e+01,4.903054460e+01,3.237196826e+01,3.377071681e+01,3.717980560e+01,7.801594982e+01,1.760950444e+01,7.133354028e+01,8.902027483e+01,8.602456715e+01,4.811048682e+01,6.408953340e+01,2.442176242e+01,5.930085457e+01
1.777201117e+00,3.455401083e+01,8.914852330e+01,9.837610304e+01,6.990504868e+01,5.401581472e+00,7.248494201e+01,7.913323438e+01,4.982358168e+01,8.691616523e+01,3.340989896e+01,9.674042758e+01,3.859878831e+01,2.437379682e+01,8.236885208e+01,3.892616354e+01,9.264788974e+01,5.231151869e+01,9.303153128e+01,5.951062657e+01,3.593185842e+01,3.960727038e+01,6.304081357e+01,1.366773559e+01,5.661224389e+01,8.351709642e+01,1.214372672e+01,4.817870129e+01,7.479124313e+01
2.640996208e+01,9.243429629e+01,9.091569477e+01,4.649200966e+01,6.721809272e+01,7.126427408e+01,4.673020474e-01,8.646935489e+01,6.639419930e+01,2.673960571e+01,7.845104789e+01,7.046195602e+00,2.279540880e+00,8.934301974e+01,6.566153230e+01,4.164902959e+01,4.059123576e-01,2.287122777e+01,9.945718458e+01,3.379806165e+00,5.734063256e+00,6.046400017e+01,9.007516933e+01,7.532411782e+01,1.184772035e+00,5.704701856e+01,4.255987383e+01,9.029012153e+01,7.040028548e+01
9.208157950e+01,6.376925118e+01,1.471959581e+01,5.661617705e+01,8.480758578e+01,8.449507552e+01,9.665756515e+01,5.099601977e+00,8.461743904e+01,9.666373471e+01,2.293484165e+01,1.086968853e+01,2.266910218e+01,4.338086620e+00,1.547064364e+01,3.669173109e+01,2.042084584e+01,9.627538752e+01,3.870123211e+01,9.275664878e+01,6.800889178e+01,9.751689617e+01,6.335368224e+00,3.623417125e+01,7.543566862e+01,4.601318696e+01,5.185620894e+01,9.925328170e+01,1.605699710e+01
6.830766020e+01,5.986579756e+01,1.907214724e+01,7.020746481e+01,7.925298417e+01,3.232435914e+01,2.032749633e+01,6.327572087e+01,9.888089430e-01,6.918649285e+01,5.208545490e+01,9.847039357e+01,4.812004075e+00,9.526473030e+01,9.790648325e+01,3.738655542e+01,1.873990999e+00,1.448808660e+01,8.402428432e+01,2.318119174e+01,3.323687390e+01,1.378582918e+01,7.146690809e+01,6.522115056e+01,7.725396591e+01,3.082137170e+00,7.260057209e+01,9.674393258e+01,2.440898316e-01
2.478211180e+01,9.342836507e+01,5.998990986e+01,6.686016115e+01,4.281347399e+01,3.376575100e+01,4.146866004e+01,1.565806374e+01,2.337254018e+01,9.777487500e+01,3.750542025e+01,4.904855443e+01,9.270841075e+01,3.459081394e+01,1.225697124e+01,9.821787284e+01,8.106751481e+01,5.368475825e+01,3.838226863e+01,4.864040890e+00,2.179619809e+01,2.867993393e+01,1.400100535e+01,4.503912871e+01,7.669543891e+01,2.320420870e+01,5.551084010e+01,2.223361079e+01,6.900110441e+00
9.922059701e+01,8.799864879e+01,1.469814070e+01,2.208182104e+01,5.429398986e+01,8.237316052e+01,3.932824073e+00,1.633494740e+01,8.604003256e+01,2.566121421e+01,5.531779891e+01,1.821444703e+01,4.778778490e+01,8.634698303e+01,6.493774104e+01,2.533246016e+00,6.804701914e+01,2.830014435e+00,1.224731173e+01,7.177860185e+01,6.218350457e+01,2.143007145e+01,1.420941104e+01,2.491729567e+01,8.306574477e+00,3.208353578e+01,7.450292830e+01,6.366687502e+01,6.073961421e+01
