v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79
4.445206264e+01,4.643785973e+01,7.329478888e+01,2.257159185e+01,2.751220206e+00,1.050805371e+01,1.728212420e+01,3.678180163e+01,5.522130339e+00,3.012790980e+01,7.212156839e+01,4.053598140e+01,4.741804930e+01,4.703894602e+01,4.941608813e+01,4.792489572e+01,4.129183145e+01,6.595195830e+01,5.020163631e+01,7.279270806e+01,3.045642884e+01,4.625549608e+01,8.871680295e+01,6.376568920e+01,3.651273038e+01,1.996181582e+01,9.933818454e+01,8.329073200e+01,2.967592197e+01,3.635873664e+01,7.481166760e+00,2.990785343e+01,5.836362223e+01,5.849601075e+01,1.703640385e+01,8.556328484e+01,8.118283606e+01,8.901222448e+01,7.803471219e+01,8.466518777e+01,1.125299070e+01,2.633244395e+01,8.009269491e+01,4.950368031e+01,6.473308024e+01,8.467054696e+01,7.373390680e+01,4.318595311e+01,9.421725560e+01,7.737722805e+01,6.313226826e+01,5.595843589e+01,9.845827997e+01,9.866860974e+00,7.017848517e+01,5.896861921e+01,4.630866998e+01,2.306909360e+01,5.800032205e+01,4.946565232e+01,3.139553476e-01,8.685159084e+01,1.162792869e+01,3.619872164e+01,4.188269866e+01,8.555107745e+01,8.076732056e+01,5.096699542e+01,2.530492571e+01,9.121488245e+01,2.309692099e+01,1.377184070e+01,1.334054025e+01,7.682802265e+01,9.157398295e+01,3.106346329e+01,9.198851003e+01,6.944735395e+01,2.483047057e+01
7.511496104e+01,1.897471767e+01,2.515875371e+01,1.268421552e+01,6.030488752e+01,5.503762938e+01,5.279131177e+01,5.770181745e+01,7.310858769e+01,5.074807271e+01,2.020996025e+01,2.460045545e+01,6.364500073e+01,1.522898860e+01,6.174870754e+01,9.414677732e+01,6.289703414e+01,1.168360061e+01,9.281008648e+00,1.914203534e+01,6.873711065e+01,9.930310578e+01,3.309988073e+01,1.787205787e+01,8.530476734e+01,2.885736193e+01,7.744241385e+01,2.920459040e+01,9.480697505e+01,5.313697910e+01,1.481969873e+01,7.338634275e+01,9.421189809e+01,4.366519607e+01,6.315396078e+01,9.782527073e+01,8.797050095e+01,4.517449750e+01,9.038068005e+01,7.739454328e+01,5.104499444e+00,2.557460791e+01,2.740593044e+01,4.723259174e+01,7.356818049e+01,8.967252058e+01,8.696545334e+01,2.227939760e+01,3.979759225e+01,2.738652746e+00,5.433484014e+01,7.862677584e+01,8.413327544e+01,8.959920131e+01,7.750839799e+01,1.144284842e+01,6.228434961e+00,4.233376626e+01,6.405771638e+01,5.402111992e+01,3.121873383e+01,8.485380728e+01,5.192590983e+01,1.669317138e+01,8.905128141e+01,4.882568063e+01,5.248052131e+01,3.903523214e+01,6.696594812e+01,9.092548534e+01,8.069115300e+01,4.338457885e+01,5.797737733e+01,4.635286638e+01,3.090690549e+01,6.230567480e+01,8.925660478e+01,8.278010221e+01,5.961186666e+00
3.044703462e+00,7.699116952e+01,4.020315855e+01,7.212320136e+01,2.661807761e+01,9.634655311e+01,7.052686737e+01,4.839141897e+01,2.379918448e+01,9.093265634e+01,9.554587111e+01,3.104428768e+01,6.955249699e+01,9.663481599e+01,9.539937768e+01,2.577822927e+01,2.808081478e+01,3.940966585e+01,1.518119323e+01,8.388123371e+01,6.564380261e+01,5.901521732e+01,2.511327468e+01,8.950824146e+00,3.482020263e+01,8.637584393e+01,2.063560316e+01,5.379655042e+01,4.186284150e+01,3.284147161e+01,8.004545638e+01,3.152675141e+01,3.713658073e+01,7.785906572e+01,3.534065822e+01,1.514946491e+00,2.845215701e+01,6.228201946e+00,4.980349914e+01,6.953853587e+01,7.716348010e+00,8.331815036e+01,8.314051602e+01,8.012882010e+01,1.977645405e+01,2.952995745e+01,2.668736621e+01,4.698830535e+01,6.414214076e+01,3.114852210e+01,7.812458599e+00,8.895935864e+01,3.624466757e+01,2.475823104e+01,1.460145228e+01,6.274213836e+00,6.893634757e+01,2.911679033e+01,2.062436170e+01,8.671233961e+01,9.998518171e+01,7.726053328e+01,9.258664846e+01,8.930326532e+01,1.682964673e+01,5.031885707e+01,8.037259373e+01,7.490284240e+01,2.773826539e+01,6.781050817e+01,5.864522861e+01,7.206173391e+01,2.092831645e+01,8.864159180e+01,1.678203983e+01,1.371984804e+01,1.354009842e+01,6.721522220e+01,2.849595791e+01
3.305641491e+01,6.168022819e+01,9.289617671e+01,2.510275780e+01,1.683905894e+01,5.324336791e+01,6.821200771e+01,4.118716516e+01,2.341124506e+01,9.257097774e+01,4.605227493e+01,6.286384314e+01,2.859567226e+00,2.192311026e+01,5.887892622e+01,1.591529435e+01,1.043838758e+01,5.442672382e+00,6.432583783e+01,9.199794054e+01,5.245727181e+01,6.215326050e+00,7.153973526e+01,2.617158710e+01,1.063918210e-01,5.186745177e+01,4.040600056e+01,7.166753902e+01,6.901176923e+01,6.653667792e+01,4.183943726e+01,4.072801133e+01,7.185804617e+01,7.769097304e+01,5.958347536e+01,9.462696170e+00,2.981552300e+01,6.618246330e+01,5.835690967e+01,2.900621211e+01,4.145128009e+01,2.487217325e+01,1.284649310e+01,8.731184261e+01,3.528031553e+01,3.865091802e+00,8.569672050e+01,5.825216778e+01,9.361845176e+01,4.190665193e+01,9.456074357e+01,7.043086800e+01,9.630727761e+01,5.434697098e+01,8.792476701e+01,9.581497730e+01,2.684909358e+01,7.768821565e+01,2.701996556e+01,9.220173617e+00,4.334218018e+01,1.848926811e+01,6.284130098e+00,7.525082630e+01,2.077767202e+01,8.147810435e+01,3.307763627e+01,9.290239453e+01,6.491587423e+01,4.237626411e+01,2.055903965e+01,7.009086177e+01,4.422924498e+01,2.100665951e+01,7.768386888e+01,6.267657127e+01,5.206550756e-01,8.727704352e+01,3.157422293e-01
5.517794693e+00,7.125047927e+01,2.408595563e+01,1.591277193e+01,3.149509224e+01,7.839830291e+01,1.684996911e+01,4.714474302e+01,7.557113846e+01,9.892871195e+01,1.488018199e+01,6.997563351e+01,2.348358734e+01,5.235581237e+01,1.404061232e+01,8.569017028e+01,1.419081128e+01,6.792204349e+01,5.364828135e+01,9.888361825e+01,8.096796283e+01,4.366525379e+01,9.839935958e+01,8.056939193e+01,7.002825258e+01,8.148111761e+01,1.462585689e+01,6.858589868e+01,6.844034686e+01,1.557711419e+01,7.023282886e+01,9.587192583e+01,1.514509574e+01,6.296700531e+01,1.454112980e+01,1.140189118e+01,7.028793132e+01,3.245187777e+01,7.905059932e+01,8.512372874e+01,7.076665388e+01,5.092398342e+01,2.921991590e+01,9.287917874e+01,9.576223957e+01,8.399728764e+01,5.378975240e+01,4.329275205e+01,8.193032056e+01,5.818646060e+01,2.827918806e+01,6.724874677e+00,5.994609122e-01,7.458790481e+01,2.155061056e+01,7.308437025e+01,4.238546451e+01,1.623483712e+01,1.795488130e+01,6.254220589e+01,8.452306859e+01,5.987257680e+01,9.178520863e+01,9.055350077e+00,3.646963286e+01,7.407036909e+01,4.352337845e+01,5.084040708e+01,7.961745234e+01,2.912865357e+01,1.444623357e+01,5.346311072e+01,3.822445347e+01,6.321380259e+01,5.135001860e+01,2.832764798e+01,9.058533963e+01,2.586046034e+01,3.643297083e+01
6.655276433e+01,8.487972939e+01,1.752543776e+01,7.935859913e+01,5.421633158e+01,1.212891836e+01,9.845119600e+01,6.074591201e+01,6.245705460e+01,5.613053027e+01,1.730220450e+01,7.271377113e+01,6.611124561e+00,9.897541577e+01,3.753128932e+01,7.996371495e+01,6.777418058e+01,3.740019928e+00,2.853016686e+01,3.103464376e+01,4.852197217e+01,7.329714635e+01,7.856369734e+01,5.431203519e+01,2.311487480e+01,2.048354766e+01,4.850060702e-01,4.570021842e+01,1.469525243e+01,5.903748900e+01,8.722972925e+01,9.008666020e+01,7.016696172e+01,5.858291856e+01,5.812033760e+01,7.631169515e+01,5.171158397e+01,7.552056612e+01,3.111906358e+01,7.870390216e+01,6.894135202e+01,2.513699268e+01,4.850521185e+01,1.659177633e+01,9.636471409e+01,8.791450162e+01,1.547556110e+01,2.421399503e+01,6.119010582e+01,8.778436962e+01,8.967403829e+00,1.478527684e+01,4.370850375e+01,4.807703426e+01,1.521927260e+01,6.830663909e-01,5.801150574e+01,9.128291713e+01,8.032823097e+01,8.214603263e+01,1.465652757e+01,2.924966100e+01,8.911741092e+01,6.142343310e+01,5.477568634e+01,7.907973753e+01,4.064347700e+01,4.862937086e+01,2.662451796e+01,1.059478020e+01,4.346437219e+01,4.908792357e+01,2.192775822e+01,1.797704530e+01,8.903729081e+01,2.082204281e+01,4.724328502e+01,7.581289027e+00,6.982554475e+01
8.639969965e+01,5.188107301e+01,6.653625967e+01,5.200952823e+01,1.568772669e+00,9.021699564e+01,9.417997825e+01,1.875180759e+01,5.247639422e+01,6.016166668e+01,2.539401757e+01,5.758701961e+00,5.778748036e+01,1.424402021e+01,2.877241836e+01,5.508612979e+01,7.676046255e+01,4.734646418e+01,6.987596504e+01,9.118992440e+00,4.633867303e+01,3.770528719e+01,8.987181357e+01,1.643859293e+01,5.071624258e-01,9.603905798e+01,4.296748909e+01,1.106703070e+01,6.455380736e+01,3.751812767e+01,9.701447055e+01,5.013979393e+01,7.791553860e+01,2.109214508e+01,8.499256021e+01,5.188179432e+01,3.689081173e+01,1.101855751e+01,9.230453202e+01,1.554572126e+01,4.243646452e+01,7.815115468e+01,5.276188590e+01,8.314441099e+00,1.084475377e+01,3.021693767e+01,5.759587846e+01,8.575866274e+01,7.722588565e+01,3.343145266e+01,3.181767448e+01,9.253477472e+01,1.019840670e+01,3.112254941e+01,2.844009472e+01,9.049975149e+01,5.089702999e+01,5.946049449e+01,6.848612333e+01,2.008959863e+01,3.663067149e+00,8.818898974e+01,9.276624577e+01,1.899174233e+01,7.240841616e+01,9.379370693e+01,2.205058675e+01,6.012146869e+00,3.070081495e+01,5.503331978e+01,6.636510044e+01,8.623380203e+01,9.351665977e+01,2.076641143e+01,5.077194549e+01,2.343535628e+01,7.601202581e+01,8.650784701e+01,4.430326704e+01
1.389117039e+01,8.923304967e+01,6.040014380e+01,6.524946587e+01,6.944371600e+01,1.519419757e+00,9.139399823e+00,2.462805687e+01,3.447334974e+01,6.928534861e+01,5.073273238e+01,4.938324131e+01,9.558044105e+01,6.663999534e+00,2.340210604e+01,3.223389213e+01,7.106625885e+01,3.050821039e+01,9.233215969e+01,2.720665944e+01,5.095597507e+01,9.382236096e+01,4.516862702e+01,8.449621800e+01,9.033950947e+01,9.003196512e+00,9.842840846e+01,5.929702356e+01,8.886920698e+01,8.847431586e+01,1.931894101e+01,3.482519876e+01,2.717925188e+01,1.541118196e+01,8.007889584e+01,4.682007548e+01,7.198268064e+01,6.714708862e+00,8.909899273e+01,8.132194926e+01,5.479775284e+01,9.307551072e+01,3.613623496e+01,3.598358788e+01,6.941812897e+01,3.032157910e+01,1.218646981e+01,2.914932045e+01,2.344267554e+01,4.049589264e+00,2.937342188e+01,2.332171654e+01,3.022563002e+01,9.785714999e+01,8.245550960e+01,5.047249195e+01,1.001968739e+01,1.815039014e+00,2.809991490e+01,3.451479982e+01,7.892523251e+01,6.621715366e+01,4.052757389e+01,8.172697450e+01,8.877383219e+00,7.495743272e+01,1.592152830e+01,4.795042979e+01,9.665965476e+01,6.099693024e+01,1.070561242e+01,7.905065881e+01,8.666321511e+01,2.330535991e+01,2.139539014e+01,9.217693465e+01,7.888461600e+00,5.497838232e+01,2.441047792e+01
5.197206382e+01,8.523071107e+01,2.144293889e+01,9.813892462e+01,2.503396440e+01,1.991780302e+01,2.895146255e+01,7.893584470e+01,8.377909416e+01,3.742152416e+01,9.803718831e+01,2.322857876e+01,2.285992787e+01,1.199563938e+01,3.126600421e-01,1.422463105e+00,1.026675401e+01,2.153498392e+01,4.307324822e+01,2.169045564e+01,2.523715165e+00,8.110735191e+01,3.842110863e+01,2.800636144e+01,1.553325308e+01,9.716865328e+00,3.082716920e+00,1.910097827e+01,1.281124990e+01,2.508255995e+01,7.908194443e+01,8.400207917e+01,6.936355079e+01,7.197862624e+01,3.702853131e+01,1.439548790e+01,4.516402938e+01,1.207494443e+01,6.064777513e+01,1.241247324e+01,7.806823422e+01,2.088295855e+01,9.499798839e+00,3.245117313e+01,3.461107304e+01,3.523946000e+01,5.999290890e+01,5.986854821e+01,9.855072185e+01,6.575453632e+01,3.034503548e+01,9.913173554e+01,5.586691634e+01,8.951510996e+00,8.566200748e+01,6.634794032e+01,2.072052667e+01,7.204807784e+01,4.794524818e+01,1.469171434e+01,9.919172249e+01,7.581287399e+01,7.734670442e+01,1.874679840e+01,1.763723471e+01,9.277902159e+01,1.256095857e+01,7.184379839e+01,6.756933241e+01,2.000800744e+01,7.356021801e+01,5.032907870e+01,4.191917212e+00,1.597699036e+00,9.172122061e+01,3.906255772e+01,7.690494023e+01,1.395406113e+01,1.242533066e+01
9.053053221e+01,2.444658644e+01,1.104755978e+01,1.126778866e+01,4.042870048e+01,4.482840350e+01,1.263489605e+01,9.535051564e+01,6.085062140e+01,7.590360386e+01,9.424130465e+01,1.642642198e+01,7.162945759e+00,1.619267351e+01,2.328006574e+01,6.195232220e+01,9.191086234e+01,1.090461699e+01,6.342224225e+01,2.954665624e+01,1.888112609e+01,6.617322091e-01,3.432388138e+01,3.929278661e+01,6.154201833e+01,6.833573203e+00,5.002892743e+01,1.559845146e+01,5.931553819e+01,6.555332582e+01,8.372841951e+01,5.591639314e+01,5.852804013e+00,6.332617062e+01,7.992815745e+01,8.444601650e+01,1.663529067e+01,3.035654933e+01,6.988106015e+01,2.083676602e+00,1.734884615e+01,3.360192293e+01,8.122945439e+01,5.020381130e+01,6.189995183e+01,5.394242372e+01,7.420761781e+01,1.637488907e+01,3.666260862e+01,2.418443725e+01,5.225928537e+01,3.534935378e-01,2.250628153e+01,4.190403960e+00,1.907899749e+01,2.347014641e+01,1.176349032e+00,6.430363424e+01,1.638416453e+01,4.505529977e+01,1.009970669e+01,6.962994043e+01,2.907118062e+00,9.896352867e+01,1.825628443e+00,5.339248693e+01,8.588079287e+00,5.901097472e+01,2.473083669e+01,6.906909951e+01,1.064476881e+01,8.380732144e+01,5.833105549e+01,1.050436053e+01,4.582484896e+01,4.627796972e+01,7.400984289e+00,1.712044098e+01,6.511858468e+01
5.221426836e+00,5.558644030e+01,3.554633090e+01,8.398387275e+01,8.294453262e+01,2.665724750e+01,8.578112822e+01,7.373374390e-01,3.565767065e+01,5.462142980e+01,4.951803852e+00,7.844554296e+01,2.788938886e+01,9.559207383e+01,4.059274772e+01,1.927867415e+01,5.523483566e+01,5.392972881e+01,4.082858706e+01,5.147895124e+00,3.957562880e+01,9.825637541e+01,4.926200298e+01,8.351338883e+01,9.021341831e+01,4.946715869e+01,3.511393270e+01,8.471634038e+01,4.138692530e+00,8.777046325e+01,3.031974695e+01,6.752927597e+01,7.294242579e+01,1.320410761e+01,3.751701752e+00,6.715508326e+01,3.012972681e+01,2.588525939e+00,7.698017008e+01,7.233937364e+01,1.700195994e+01,6.110518830e+01,8.520055604e+00,2.892977859e+01,7.937969289e+01,7.361657429e+01,7.263365635e+01,8.513465787e+01,3.380299442e+01,4.037712074e+01,2.862908838e+01,1.367538402e+01,6.839146849e+01,3.660087706e+01,7.662114428e+01,8.495060749e+01,3.946262959e+01,5.492838325e+01,8.069792672e+01,1.430243863e+01,7.266436609e+01,4.350355073e+01,5.524601471e+01,7.689587650e+01,4.768732643e+01,5.490352980e+01,5.965004701e+01,9.935176308e+01,5.456723438e+01,9.446769294e+01,2.931856006e+00,2.004468150e+01,1.012911192e+01,8.650253079e+01,6.950938727e+01,5.658842291e+01,5.853452044e+01,4.919474743e+01,6.551846121e+01
5.455527310e+01,9.113474069e+01,9.091226532e+01,8.118682417e+01,9.575800776e+01,3.091266704e+01,4.160073960e+01,4.498021860e+01,1.246267475e+01,8.092181416e+01,8.151193364e+01,7.243966916e+01,8.847047423e+01,5.345841479e+00,7.821321741e+01,7.133417298e+01,7.135043830e+01,6.552390459e+01,1.030823019e+01,1.931408549e+01,4.816332874e+01,3.290856966e+00,6.230649803e+00,5.362373713e+01,4.219409594e+01,1.098165754e+01,1.558752315e+01,1.039668007e+01,4.578097130e+01,3.387668603e+01,3.402722496e+01,5.396259666e+01,5.918596840e+01,5.571068980e+01,3.681039571e+01,3.653499374e+01,6.594297144e+00,9.952571292e+01,2.710990963e-01,2.023005376e+01,7.593899228e+01,8.549380260e+01,6.187391666e+01,5.965176225e+01,4.453322358e+01,5.200898269e+01,1.840216201e+01,9.778664968e+00,8.902103485e+01,5.529178474e+01,2.999421820e+01,4.253341515e+01,2.306997982e+00,7.366134523e+01,2.727528122e+01,5.186049361e+01,9.605098708e+01,6.341753331e+01,8.276900773e+01,9.498763782e+01,3.107919326e+01,6.978102562e+01,6.105813252e+01,9.637631401e+01,9.191079196e+01,3.230408646e+01,6.497775915e+01,6.159737392e+01,4.622952073e+01,5.536701088e+01,2.088520070e+01,4.588986665e+01,5.873802405e+00,1.359203896e+01,8.311103530e+01,9.107726508e+01,6.641425659e+01,4.678370609e+01,8.474545986e+01
4.991650488e+01,5.862722643e+01,6.775392298e+01,3.510867055e+01,4.432508895e+01,4.586388372e+01,5.535660149e+01,4.206665497e+01,5.573960356e+01,4.224786946e+01,8.320103782e+01,5.437319539e+01,8.819976699e+01,5.284447011e+01,7.953453161e+01,6.832608245e+01,1.726044194e+00,9.035473823e+01,8.618455989e+01,4.747341267e+00,1.690551784e+01,2.040331595e+01,8.468481714e+01,9.403390907e+01,3.224017046e+01,1.808215725e+01,6.711396552e+01,8.198507006e+01,9.578865817e+01,8.661577323e+01,1.059694436e+01,1.327813691e+00,8.478391711e+01,4.381381201e+01,2.864754597e+01,7.083445273e+01,3.342223079e+01,8.809315376e+01,3.156452241e+01,3.601218844e+01,3.951159085e+01,3.320834171e+01,4.383785738e+01,7.755250674e+01,6.248826942e+00,7.468844358e+01,2.493206143e+01,6.299502877e+01,5.826195722e+01,2.153525015e+01,3.143623991e+00,5.314036640e+01,9.939948270e-01,6.575185781e+01,1.071483888e+01,2.546947786e+01,2.510435270e+01,2.453321013e+01,6.226806213e+01,4.996601740e+01,3.691353218e+01,6.087684684e+01,7.830130608e+01,6.184932090e+01,9.062866475e+00,7.998197279e+00,9.473926204e+01,2.688577577e+01,9.864648242e+01,4.495454462e+01,2.930865719e+01,3.502857509e+01,4.977640913e+01,4.684822259e+01,4.553556073e+01,2.079182330e+01,4.436819086e+01,4.842419946e+01,7.339852218e+01
9.502171577e+01,6.413954211e+01,2.900062572e+01,3.964077311e+01,3.828853887e+00,4.219836912e+01,5.619664928e+01,3.349166326e+01,1.172268351e+01,4.854388198e+01,1.332676926e+01,8.096591642e+01,7.247361492e+01,7.697211179e+01,8.130031485e+00,5.646868249e+00,4.349910827e+01,7.547802891e+01,6.074188043e+01,8.203551231e+01,5.728091548e+01,1.297591992e+01,9.310532000e+01,7.233668599e+01,4.727024968e+01,9.606043615e-01,3.494429034e+00,4.278452604e+01,2.563637639e+01,2.163519790e+01,2.776946570e+01,9.082999036e+01,8.084134729e+01,5.997302866e+01,6.741372170e+00,8.815485906e+01,7.272566353e+01,1.923103049e+01,3.263037044e+01,9.908794495e+01,4.707948741e+01,9.515002051e-01,8.293383175e+01,9.860605490e+01,4.486497656e+01,1.875879273e+01,8.197391638e+01,4.993778983e+01,8.954386183e+01,6.975146682e+00,5.307985289e+01,3.128526229e+00,8.665278333e+00,5.386063532e+00,4.461705436e+01,1.640356792e+01,7.562051812e+01,3.259939406e+01,2.243334522e+00,8.809782249e+01,3.501920687e+01,9.959178481e+01,2.234715462e+01,8.481127168e+01,9.914858922e+01,1.949566396e+01,8.225596633e+01,1.945828048e+00,3.432089393e+00,5.690210831e+01,2.881805826e+01,5.963917098e+01,9.510829503e+01,1.649080532e+01,7.917628379e+01,8.245303723e+01,8.327360215e+00,3.180184306e+01,5.717491436e+01
6.168979546e+01,6.142765529e+01,2.636013034e+01,5.731793295e+01,5.036123635e+01,3.808018526e+01,8.682361483e+01,2.503114847e+01,1.694869743e+01,8.492161630e+01,7.823724385e+01,6.651711259e+01,2.808923717e+01,4.096677431e+01,9.367148485e+01,5.301352588e+01,4.249592156e+01,1.498964788e+01,7.287448788e+01,9.010759459e+01,6.603317857e+01,4.717211823e+01,1.657938562e+01,1.953796708e+01,1.223441602e+01,3.869117501e+01,8.740495589e+01,9.178968681e+01,3.544719201e+01,3.447859772e+01,1.887269818e+01,5.924500361e+01,1.660615011e+01,1.279481940e+01,3.077809991e+00,8.822787591e+01,4.792808451e+01,6.245346784e+01,2.551684068e+01,9.348069000e+01,8.772915554e+01,2.884625661e+01,1.459804199e+01,5.976788408e+01,2.915987164e+01,8.016014887e+01,7.825915231e+00,5.267681184e+01,2.769985628e+01,8.259279075e+01,3.659247596e+01,9.684595505e+01,9.531789850e+01,1.994111046e+01,6.319808370e-01,1.772146151e+01,5.102977959e+01,2.228432780e+01,7.201182925e+01,1.933748786e+01,8.692569823e+01,3.327662860e+01,8.634742286e+01,2.317607367e+01,7.615147020e+01,1.689842156e+01,5.159806860e+01,9.204115098e+01,9.240406549e+01,6.172200567e+01,6.514243751e+01,4.001014062e+01,5.728410014e+01,2.460834196e+01,5.768784056e+01,9.914881371e+00,6.964894078e+01,7.236628870e+01,4.277064812e+01
8.869991538e+01,7.319944248e+01,8.435112134e+01,7.339020374e+01,5.404652030e+00,8.642485372e+01,3.539074262e+01,5.188565052e+01,2.581808877e+01,8.284549533e+01,7.946124013e+01,7.317089623e+01,7.974661779e+01,8.369226609e+01,5.941908392e+01,2.673422840e+01,9.352558689e+01,4.901379834e+01,6.323518168e+01,1.867191655e+01,2.801795662e+01,9.088104288e+01,9.607481820e+01,4.490312891e+01,9.544295010e+01,4.590930149e+01,6.683245840e+01,3.532826737e+01,3.732838303e+00,7.667421303e+01,9.029569787e+01,6.573407172e+01,5.387980792e+01,1.688061007e+00,4.727657163e+01,5.522737163e+01,9.319244396e+01,3.011942170e+01,2.045721689e+01,4.752048008e+00,4.957508605e+01,1.616651273e+01,6.107468194e+01,4.205411566e+01,6.174483407e+01,7.473234050e+01,3.119728347e+01,4.292705512e+01,8.235994131e+01,9.372071033e+00,8.950753848e+01,8.959204719e+01,5.450519432e+00,2.202237116e+01,3.712046027e+01,1.867578336e+01,2.092658606e+01,3.306033576e+01,4.908652411e+01,7.024274877e+01,7.023775328e+01,6.775115510e+01,4.953862776e+01,8.003603111e+01,4.534987248e+01,8.399348399e+00,5.826082428e+01,2.949199537e+00,5.831377371e+01,8.456385881e+01,8.317438819e+01,4.814877683e+01,8.351914234e+01,3.671040255e+01,4.891707875e+01,4.121751460e+01,1.719306901e+01,5.034967616e+01,8.395772896e+01
9.843098716e+01,7.905314359e+01,7.253346541e+01,4.675498613e+01,8.979320248e+01,5.314166805e+01,6.919363359e+01,7.592462677e+01,8.221644447e+01,9.902419949e+01,7.150450826e+00,9.849869884e+01,8.032493895e+01,7.238367234e+01,1.535722629e+01,7.511092578e-01,8.722974277e+01,3.644429767e+01,2.461988566e+01,5.605426645e+01,8.682759546e+01,4.415546646e+01,1.174233707e+01,5.717426033e+01,9.239237684e+01,3.626797438e+01,2.431961293e+01,9.470513379e+01,8.503857250e+01,2.739150704e+01,9.488818570e+01,8.316262095e+01,8.541346368e+01,9.486431943e+00,4.362685891e+01,1.296092862e+01,7.348501725e+01,5.281460222e+01,3.942882221e+01,5.126090326e+01,8.896948427e+01,2.538482440e+01,3.976112399e+01,5.271694793e+01,5.713185984e+01,1.074419966e+01,4.690248971e+01,5.915067460e+01,3.101767088e+00,8.592487422e+00,6.011490021e+01,2.568897749e+01,9.913032623e+01,6.538296423e+01,5.545806311e+01,3.424498149e+01,1.069619475e+01,9.957867726e+01,7.757386345e+01,6.189006117e+01,2.576324336e+01,1.978587006e+01,1.635813313e+00,6.130135362e+01,4.707084791e+01,5.938718688e+00,6.957604274e+01,9.212945256e+01,1.913881707e+01,6.352955192e+00,4.769785795e+01,6.159106185e+00,8.298285912e+01,3.731182033e+01,5.699273661e+01,1.189844490e+01,5.671641793e+01,9.358328645e+01,8.099166605e+00
