v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68
5.687447103e+01,1.463233762e+01,2.206773355e+01,2.313367728e+01,9.677157150e+01,2.781648828e+00,4.673353625e+01,1.318833179e+01,6.810648275e+01,3.420352539e+01,8.212411823e+01,3.750860221e-01,4.043173108e+01,3.912696125e+01,5.162078500e+01,6.403382809e+01,9.446480133e+01,1.275334229e+01,7.470236527e+01,2.653561813e+00,4.893712101e+01,3.335061016e+01,3.953345549e+01,1.674538236e+01,6.503013502e+01,4.928636462e+01,3.372025051e+01,2.170572322e+01,9.330060723e+01,3.193912560e+01,7.035096985e+01,1.488150679e+01,9.542617057e+01,9.046927393e+01,5.340777609e+01,6.508869128e+01,3.310285112e+01,9.446979767e+01,1.133623606e+01,7.769495422e+01,9.709480237e+00,9.268602565e+01,7.038657685e+01,3.254324712e+01,6.219790704e+01,4.786986765e+01,4.052772502e+00,3.130927885e+01,3.248715734e+01,9.254858190e+01,3.387303539e+01,1.437100859e+00,4.428541575e+01,9.091627563e+01,4.120939304e+01,1.057201810e+00,3.178992030e+01,9.631497447e+01,5.662605577e+01,3.027620372e+01,3.532592323e+01,1.601232792e+01,3.556836620e+01,5.742636000e+01,6.674956308e+01,4.596297794e+01,7.916568756e+01,4.963361968e+01
3.877082648e+01,2.987834662e+01,2.575871269e+01,4.222945082e+01,4.308614934e+01,1.821113808e+01,4.894293503e+01,2.558927465e+01,2.480865372e+01,5.686533804e+01,9.787235934e+01,1.007938759e+01,8.316886971e+01,3.790331916e+01,2.671882690e-01,9.585462266e+01,6.918718551e+01,9.040815336e+01,3.628447461e+01,8.060774763e+01,2.917356527e+01,6.193832663e+01,7.095962140e+01,4.454891846e+01,5.620053354e+00,8.405193711e+01,9.159147901e+01,4.074645265e+01,5.716709614e+01,7.534153300e+00,9.622787260e+01,5.311349752e+01,2.476447722e+01,9.551093237e+01,4.993200541e+01,2.484701064e+01,1.719915344e+01,6.570133932e+01,8.516813329e+01,9.685900945e+00,3.225276931e+01,2.888980283e+01,6.878462311e+01,4.190014413e+01,1.630668181e+01,8.153446817e+01,7.666425154e-01,4.365502380e+01,9.272056797e+01,6.355410259e+01,3.814130004e+01,6.562936079e+01,1.879410243e+00,6.327962516e+01,2.220378186e+01,9.339806247e+01,4.174743077e+00,4.706529127e+00,9.684551716e+01,7.164596700e+01,8.545819577e+01,2.228067599e+01,1.296332334e+01,2.513411951e+01,8.982331894e+01,7.142616345e+00,3.633959507e+01,7.115794181e+01
5.690421771e+01,3.047037851e+01,7.812831380e+01,1.527167063e+01,7.097881023e+01,7.471990957e+01,6.607649287e+01,4.909993078e+00,4.573474978e+00,4.289534450e+01,1.037538923e+01,4.168414936e+01,7.006088314e+00,4.542077002e+01,2.659359642e+01,4.988833631e+01,3.826581562e+01,6.225990477e+00,3.069049801e+01,2.954934885e+01,3.656111475e+01,2.515584296e+01,7.661513106e+01,2.496218611e+00,8.396734984e+01,7.995629629e+01,7.823094375e+01,4.065137345e+01,9.509336971e+01,9.425138210e+01,8.721726203e+01,3.324320003e+01,4.691749758e+01,1.565550016e+01,7.834565804e+01,6.357214478e+01,7.480944063e+01,7.132243271e+01,6.116607101e+00,4.393474566e+01,5.207403113e+01,3.726983301e+01,5.075077363e+01,3.230058120e+01,9.394801045e+00,3.885959675e+01,2.312770320e+01,2.543654677e+01,8.481316662e+01,1.878408353e+01,9.616056626e+01,9.871852603e+00,9.262492288e+01,1.819127763e+01,9.366529830e+01,8.790051672e+01,5.101382843e+00,6.880995096e+01,7.957410354e+01,3.908092440e+01,5.416552688e+01,2.061161814e+00,7.383840011e+01,9.860738899e+01,8.328214184e+01,2.264805739e+01,2.300030777e+01,9.379914859e+01
2.277603377e+01,2.140288305e+00,9.133264061e+01,3.487564660e+01,8.867828260e+00,7.064067059e+01,7.656346036e+01,5.869177679e+01,1.123558684e+01,8.995622787e+01,5.991676183e+01,1.207577086e+01,2.554421278e+01,7.205321562e+01,9.317370680e+00,1.213038484e+01,1.206169141e+01,6.320492366e+01,2.853730277e+01,5.015098970e+01,3.781709661e+01,2.467917364e+00,9.690333643e+01,9.727712884e+01,3.221866808e+01,1.301081072e+01,9.822693891e+01,9.209205787e+01,4.686876374e+01,7.598099965e+01,1.044409333e+01,3.043450803e+01,3.264005708e+01,4.387855346e+01,2.731052798e+01,3.582505168e+01,9.136419540e+01,4.307283402e+01,5.469995835e+01,8.134487572e+01,3.693392635e+01,9.030682924e+01,3.892184557e+01,6.809683865e+01,8.143534792e+01,5.403712404e+01,8.794048881e+01,1.863270834e+00,9.292918412e+01,2.035387767e+01,8.582683224e+01,3.425622514e+01,9.774022381e+01,6.540254772e+01,3.974872177e+01,5.004388996e+01,7.571128561e+01,6.527101839e+01,7.871476590e+01,1.489533051e+01,7.742840389e+01,8.066599377e+01,6.476222350e+01,4.189340715e+01,2.223135721e+01,2.229344334e+01,2.566495887e+01,9.289269983e+01
9.385506777e+01,2.408670079e+01,6.406988580e+01,1.098566120e+01,4.348955982e+01,2.569893965e+01,9.526351994e+01,3.968407101e+01,3.456819704e+01,1.097785384e+01,9.269832455e+01,9.798394325e+01,8.139013768e+01,6.076757834e+01,3.627256707e+01,3.874082430e+01,1.449199881e-01,9.223583065e+01,2.141253662e+01,1.022585598e+01,9.925717455e+01,1.475715167e+01,3.475607239e+01,2.713987648e+01,4.924180366e+01,5.331976298e+01,4.811084902e+01,3.856741428e+01,3.863741326e+01,9.807048393e+01,8.327357811e+01,5.478973041e+01,8.532524250e+01,1.425080417e+01,5.476256306e+01,6.762785909e+01,4.429369656e+01,1.479528769e+01,8.529972316e+01,5.118443655e+01,3.314763649e+01,8.500005768e+01,4.115730657e+01,9.709527404e+01,4.992110806e+01,3.287157439e+01,6.111392943e+01,7.911135986e+01,5.825665223e+01,3.489123479e+01,7.058327754e+01,8.809367423e+01,4.923525084e+00,1.938762332e+01,5.398456944e+01,2.264910110e+01,5.784823051e+01,5.083785024e+01,3.526393891e+01,7.791384467e+01,2.951150883e+01,1.838521192e+01,8.938067217e+00,6.097659262e+01,8.402135373e+01,7.653522398e+00,4.907651024e+01,4.398634350e+01
4.000837331e+01,5.224468487e+01,9.720475493e+00,5.549576582e+01,1.144422629e+01,2.565184083e-01,8.946267465e+01,6.404335632e+01,5.930786430e+01,1.755840706e+01,6.815911600e+01,3.942348775e+01,1.746861255e+01,4.050826333e+01,7.388199752e+01,2.235475334e+01,7.619392995e+01,6.647526427e+01,5.621105831e+01,2.721910540e+01,2.247709477e+01,9.596765691e+01,9.075976166e+00,1.750195018e+01,6.544121011e+00,5.789817068e+01,6.261571727e+01,9.079986186e+01,9.098259514e+00,9.420126335e+00,7.322734051e+01,8.818267386e+01,9.520148261e+01,1.829337881e+01,3.319781800e+01,7.711618590e+01,1.344599356e+01,5.754472438e+01,1.669213546e+01,7.613945174e+01,4.967965986e+01,8.477502705e+01,1.694335733e+01,2.447167702e+01,4.417494752e+01,5.112492034e+01,3.928017245e+01,9.603964389e+01,4.124732885e+01,6.873303720e+00,1.327783706e+01,4.724768774e+01,3.005409556e+01,4.959552788e+01,3.977433974e+00,5.299205084e+01,3.569483197e+01,6.684841150e+01,9.793458323e+01,3.847877298e+01,3.164480685e+01,2.747068191e+00,6.871253583e+01,1.136142724e+01,5.820843937e+01,9.199993045e+01,2.884676040e+01,8.008717843e+01
8.309153855e+01,2.631109103e+01,3.104041947e+01,7.701164355e+01,9.386191338e+01,2.012455390e+01,2.155864817e+01,7.685045141e+01,5.427576729e-01,9.941792282e+01,2.201365352e+01,2.648918934e+01,3.388826528e+01,7.832129442e+01,6.800323910e+01,2.902389292e+01,8.050214102e+01,1.892023226e+01,8.515849071e+00,4.874366816e+01,1.872131950e+01,7.362667792e+01,4.870195162e+01,1.688123220e+01,8.479932186e+01,1.389791630e+01,7.556059940e+01,2.935789911e+01,3.220125199e+01,3.622619432e+01,6.508680730e+01,5.706574807e+01,2.895008569e+01,3.419966590e+01,1.292237129e+01,2.044842574e+01,4.327763177e+01,1.371283179e+01,4.606265043e+01,6.427320374e+01,5.600954339e+01,9.422468674e-01,4.529621974e+01,6.066597183e+01,3.776857913e+01,1.372133241e+01,8.242792274e+01,5.370730086e+00,4.432947609e+01,5.341536165e+00,6.012630507e+01,4.623017690e+01,2.482334101e+01,8.754739740e+01,2.312345563e+01,7.329121706e+01,3.090728899e+01,5.356219590e+01,1.366000793e+01,4.989804477e+01,4.461890811e+01,8.692202809e+01,3.624807811e+01,2.110942852e+01,2.200887056e+01,5.051869842e+01,2.364810647e+01,6.855167332e+01
1.097368619e+00,7.169547359e+01,8.057147727e+01,9.779946805e+01,2.727223277e+01,6.032589060e+01,2.824048778e+00,6.338751398e+01,2.675061854e+01,3.717705868e+01,8.559179823e+01,7.112640946e+01,3.223861543e+01,6.525251569e+01,1.163754823e+00,4.020025798e+01,6.724218793e+01,4.294997185e+01,9.601060849e+01,8.203575420e+01,2.383570526e+01,7.721677929e+01,8.013515560e+01,3.205398195e+01,8.120547743e+01,2.815982744e+01,4.259234694e+01,5.323253317e+01,4.767711461e+01,2.262824725e+01,5.037476893e+01,1.318055306e+01,9.340056064e+01,2.979484995e+01,5.372872553e+01,3.407051072e+01,2.695951316e+01,9.241063287e+01,3.874896660e+00,9.948393855e+01,7.214307727e+01,6.884492780e+01,1.465452792e+00,4.921952778e+01,5.394373746e+01,2.234280188e+01,7.409801927e+01,6.492560050e+01,8.164595645e+01,2.159397824e+01,9.407751223e+01,2.559542997e+01,5.626418399e+01,1.488662465e+01,6.855824700e+01,4.082976493e+01,1.165956109e+01,8.206579596e+01,2.129823181e+01,9.611538910e+00,6.911695624e+01,3.619920487e+01,1.066987354e+01,5.623693414e+01,2.310874454e+01,9.438745873e+01,2.021163453e+01,9.534718936e+00
1.119020452e+01,2.385449593e+01,2.228799613e+01,4.961442431e+00,7.683954441e+01,9.531102946e+01,8.957039658e+01,9.411304263e+01,1.921826099e+01,3.029998532e+01,1.893058268e+01,6.406767299e+00,1.736889168e+01,7.236893034e+01,2.398428485e+01,7.687771294e+01,7.288233549e+00,3.399344191e+01,4.749649664e+00,9.611391816e+01,9.706157268e+01,6.840355999e+01,9.782522710e+01,4.534054988e+01,6.581663278e+01,2.602223763e+01,1.220647173e+01,6.978643557e+01,9.753785269e+01,1.959287436e+01,4.663391799e+01,5.277510249e+01,9.623040928e+01,9.740662886e+01,2.647844693e+01,1.690472921e+01,3.729845900e+01,8.146338067e+01,6.266215532e+01,7.542636013e+01,4.117753530e+01,1.826163008e+01,1.985739069e+01,3.689039360e+01,6.499024556e+01,9.632623531e+00,7.553439200e+01,9.585747379e+01,5.460095051e+01,9.012072337e+01,5.986135902e+01,9.955155103e+01,2.980037019e+01,5.724972515e+01,2.447157503e+01,2.950817046e+01,4.538441535e+01,2.493394618e+01,1.962708486e-01,2.341738862e+00,6.298148108e-01,4.692186156e+01,2.154709553e+01,8.837176750e+01,9.284543174e+01,3.944457620e+01,4.547548172e+01,6.778375711e+01
5.465040011e+01,2.483719494e+01,7.112751443e+01,7.313135915e+01,9.518825456e+01,6.657565944e+01,7.716479827e+01,7.797543283e+01,7.920027972e+01,4.830763499e+01,5.600358588e+01,4.320402649e+01,2.293603355e+01,6.984165776e+00,6.741621948e+01,4.545062103e+01,6.183713718e+01,1.774300119e+01,8.061437903e+01,8.930109136e+01,7.219557386e+01,3.805968081e+01,9.888246920e+00,4.245156938e+01,1.646856614e+01,8.951323301e+01,5.330548696e+01,9.555276222e+01,1.262459426e+01,2.904685747e+01,9.991619024e+01,8.265228239e+01,3.405639749e+01,4.245362632e+01,7.062865588e+01,9.954574558e+01,1.762886543e+01,3.114385568e+01,3.239966739e+01,2.769476553e+01,7.732582622e+01,7.702428365e+01,3.172469243e+01,3.413933954e+01,1.999005285e+01,2.221307263e+01,8.267547917e+01,2.799517483e+01,1.305986986e+01,3.860347953e+01,5.462586577e+01,6.111251991e+01,1.621385604e+01,2.116720915e+01,5.245541434e+01,5.178613618e+01,9.431496443e+01,3.476357026e+01,8.950659387e+01,4.344334566e+01,9.805156283e-01,7.175044628e+01,2.736160531e+01,9.693722025e+01,3.592879764e+01,1.505454290e+01,2.729551997e+01,1.426863176e+01
6.300424122e+01,1.339320837e+01,6.983179967e+01,3.474717099e+01,9.855938481e+01,1.248772075e+01,4.664621943e+01,3.273618801e+01,6.765655731e+01,2.406390768e+01,5.586366029e+01,5.806942258e+01,1.986107093e+01,5.685408240e+01,6.701541571e+01,4.136145038e+01,9.348419594e+01,3.124833215e+01,2.394981024e+01,9.899860599e+01,7.229071459e+01,4.262101394e+01,7.379763343e+01,6.151448317e+01,9.471789558e+01,9.863292844e+01,9.811179566e+01,6.286542020e+01,9.635297032e+01,9.664380497e+01,2.720443583e+01,3.787221647e+01,3.901825546e+01,5.617401858e+01,3.399072258e+01,3.920530812e+01,8.895760643e+01,6.166211553e+01,9.175373955e+01,5.544300730e+01,9.176679386e+01,8.496025458e+01,2.960035841e+01,8.207600507e+01,8.979683467e+01,2.661751868e+01,5.862174871e+01,8.458299929e+01,4.773226350e+01,7.876800082e+01,4.865056090e+01,9.717007695e+01,1.893298897e+01,9.424639456e+01,8.842512340e+01,2.728180413e+01,1.373064629e+01,8.170621380e+01,9.474022105e+01,9.408084597e+01,1.131959077e+01,7.518844963e+01,6.132912004e+01,7.651976199e+01,3.534331136e+01,7.446152782e+01,1.367968096e+01,4.226852585e+01
7.261291291e+01,7.699466649e+01,5.335943365e+00,9.017529227e+01,8.887031723e+01,1.933212388e+01,7.537344386e+00,6.485357756e+01,4.674581487e+01,7.598372263e+01,8.660474693e+01,7.807691056e+00,7.130326186e+01,8.420537014e+00,2.078742007e+00,1.123987654e+00,5.025794444e+01,5.749496648e+01,5.849424984e+01,7.114154929e+01,4.830917876e+01,7.842507356e+01,6.581032990e+01,1.532902886e+00,4.527896913e+01,1.808921489e+01,1.197386307e+01,5.702872943e+01,3.520655795e+01,2.859686988e+00,2.842994515e+01,7.642420852e+01,8.486509065e+01,8.605698004e+01,6.842384388e+01,8.727701360e+01,6.899351400e+01,1.904285281e+01,4.818244073e+01,6.187011261e+01,1.400825265e+01,3.016804185e+01,7.967598978e+01,7.725061181e+01,3.721050869e+00,9.066170000e+01,4.489496197e+01,7.286618695e+01,2.399635005e+01,8.324146782e+01,3.527165818e+01,6.025344227e+01,9.012236109e+01,4.385746164e+01,3.877816300e+01,4.461224504e+00,7.181744192e+01,9.774568490e+01,7.731724899e+01,7.394590421e+01,7.586456669e+01,3.071160539e+01,9.012305672e+01,2.341496731e+01,6.255879469e+01,1.014789230e+01,7.585424764e+01,8.514777209e+01
3.309093032e+01,1.529569626e+01,9.676826680e+01,8.379179977e+01,5.018097761e+01,3.236830194e+01,7.649320076e+01,4.701843802e+01,9.216960329e+01,6.000282936e+01,5.706248166e+01,7.435078399e+00,6.531388006e+01,9.476054134e+01,7.851693841e+01,3.061993288e+01,1.116089322e+01,5.145822593e+01,7.299523708e+01,6.073977645e+01,6.030066366e+01,8.731027677e+01,6.240404436e+01,6.050314253e+01,8.369789410e+01,4.053280348e+01,7.960952652e+01,3.725016093e+01,8.381507623e+01,9.119078529e+01,4.108425494e+00,9.142020802e+01,1.360623424e+01,8.534679784e+01,9.126443845e+01,4.673864916e+01,1.196413640e+01,3.754634274e+01,3.669478679e+01,8.376280469e+01,8.307392166e+01,5.501573470e+01,6.075824307e+01,9.718514244e+00,2.550810849e+01,5.908873809e+00,2.617684946e+01,7.216188135e+01,9.022523371e+01,8.950351434e+01,5.278107066e+01,1.118286839e+01,3.659920329e+01,4.848498717e+01,4.856309410e+01,4.924663665e+01,3.994005136e+01,6.728301967e+01,5.849546561e+01,1.203183665e+00,1.353877976e+01,4.733193821e+01,7.993929318e+01,3.093211223e+01,8.555393173e+01,3.252299345e+01,3.948381624e+01,9.456601977e+01
1.690697163e+01,3.236144777e+01,9.347459415e+01,9.968774904e+01,9.862124356e+01,5.086306704e+00,9.870108873e+00,2.670266971e+01,1.899360210e+01,7.214824539e+01,7.903222190e+01,3.680904496e+01,5.608155347e+01,3.266399984e+01,9.127951139e+01,6.158119093e+01,5.043193202e+01,4.994094256e+00,7.483325283e+01,6.211365024e+01,2.559343160e+01,6.098983630e+01,5.221533790e+01,6.195275325e+00,3.283332638e+01,2.246870066e+01,5.749935861e+01,7.494792558e-01,8.460494989e+01,6.507803005e+00,6.404228520e+01,2.437352335e+01,1.984504580e+01,3.120725862e+01,1.116024840e+01,4.627812800e+01,3.798889090e+01,3.827840869e+01,3.577139434e+01,8.194144700e+01,4.470394569e+01,8.384549960e+01,6.519133127e+01,1.801505425e+01,4.545328615e+01,8.019868998e+00,1.627677646e+01,8.250878971e+01,7.287165243e+01,1.514567758e+01,4.441353536e+01,9.446870342e+01,7.809010725e+01,2.702423408e+01,7.842695772e+01,6.077999263e+01,9.210734233e+01,5.168076110e+01,3.738851723e+01,9.478409806e+00,4.312729379e+01,7.201252193e+01,7.587538954e+01,4.506344282e+01,3.655326253e+00,3.357528017e+01,5.707692165e+01,6.264128825e+01
9.200364474e+01,6.863342059e+01,2.107834095e+00,7.752318149e+01,2.218331290e+01,5.031130006e+01,5.190279675e+01,4.623564232e+01,8.547214909e+01,2.087825620e+01,4.801256419e-01,8.139583187e+01,2.841985476e+01,8.171489156e+01,4.766378694e+01,5.069433051e+01,9.792016478e+01,7.226538541e+00,9.928284402e+01,7.628848873e+00,3.405037749e+01,3.325329203e+01,9.330878027e+01,6.030560371e+01,5.511079097e+01,8.182472434e+01,2.533845697e+01,4.596826240e+00,4.459376905e+01,8.856759092e+01,7.120974729e+01,5.181431943e+01,2.655095818e+01,4.399777501e+01,9.551393895e+01,5.223405557e+01,5.148989983e+01,5.056350015e+01,5.105266563e+01,3.503506157e+01,7.853251553e+01,4.603404827e+01,1.948779689e+01,9.353202575e+01,6.918964041e+01,7.973545798e+01,8.332005835e+01,3.332552927e+01,4.959455979e+01,4.293555741e+01,2.684526159e+01,7.518861281e+01,1.277018666e+01,4.543738469e+01,1.729008128e+01,1.424113447e+01,1.058775670e+01,2.396069848e+01,6.191993137e+01,7.194356751e+00,9.440977441e+01,5.474994560e+01,2.442022362e+01,4.476466207e+01,7.697826293e+01,4.381883170e+01,1.643487459e+00,1.713294750e+00
5.934166891e+01,9.718004717e+01,4.389691203e+01,7.330436839e+01,3.488728486e+00,2.565168430e+00,2.402550722e+01,2.168990931e+01,6.795718652e+01,4.235867820e+01,7.926977126e+01,1.392907089e+01,6.696233942e+01,5.570019504e+01,2.114373262e+01,7.700139678e+01,7.323874128e+01,3.086130757e+01,7.601590207e+01,3.023189505e+00,4.324472159e+01,8.128462792e+01,5.551248024e-01,1.223539128e+01,9.069463384e+01,4.549561983e+01,1.899747030e+01,5.789114278e+01,8.137946219e+01,6.675077442e+01,8.655683258e+01,8.273435103e+01,7.493664718e+01,8.489848306e+01,9.343681606e+01,7.868541630e+01,9.647048325e+01,6.691999803e+00,9.498501517e+01,2.391331585e+01,9.399562082e+00,1.397987462e+01,8.047280856e+01,4.756811178e+01,4.928082510e+01,4.700685020e+01,4.881185546e+01,9.799985593e+01,7.475995808e+01,9.960384410e+01,5.743414615e+01,2.342776628e+01,7.008360345e+01,5.033104284e+01,6.174706832e+01,8.398302617e+01,4.760456803e+01,8.258259180e+01,1.082262125e+01,5.110018598e+01,3.185231002e+01,8.781161753e+01,4.862051772e+01,4.718471348e+01,2.137786548e+01,6.228303668e+01,7.158152009e+01,9.178114949e+01
7.807783777e+01,6.501081791e+00,1.045780292e+01,6.483407533e+01,7.543784311e+01,9.721654974e+01,7.751174686e+01,3.983045410e+01,6.074788965e+01,8.761685019e+01,9.936373968e+01,1.217918932e+01,2.241040184e+01,8.137709598e+01,2.121309128e+01,9.568650504e+01,1.644037750e+01,1.756406056e+00,3.701198212e+01,5.878386202e+01,6.018272825e+01,4.667406694e+01,4.130942359e+01,7.499786892e+01,6.913813162e+01,4.100177361e+01,4.089964327e+00,6.248074911e+01,5.401631149e+01,1.097670585e+01,1.590366265e+00,1.681905549e+01,1.702108088e+01,4.443520644e+01,3.297065366e+01,9.072880370e+01,1.820992779e+01,8.531583229e+00,1.480734184e+01,1.566602210e+01,4.777506199e+01,2.430982689e+01,5.558030580e+01,8.146502510e+00,6.882040261e+01,6.595313591e+01,6.694032115e+01,1.727139977e+01,3.631433315e+01,9.823786061e+01,9.906776568e+01,7.980805569e+01,3.617118324e+01,3.362726241e+01,5.143205129e+01,8.453942806e+01,2.269835070e+01,9.208519350e+00,5.487217323e+01,8.236793616e+01,3.832117775e+01,8.483824650e+01,2.310102379e+01,9.475874563e+01,9.712793713e+01,9.484760289e+01,3.041299450e+01,3.258277137e+01
1.360119039e+01,4.185515241e+01,3.740280648e+01,2.238494291e+01,6.196523581e+01,2.764736943e+01,8.639676634e+01,8.590099195e+01,2.932205257e+01,9.649438071e+01,6.101274833e+01,4.954973975e+01,5.725583385e+01,9.823227215e+01,4.536188155e+01,3.174363054e+00,5.851845980e+01,3.811852088e+01,1.683248593e+00,4.075807321e+01,5.761586582e+01,8.235784881e+01,7.368210753e+01,2.750267502e+01,3.686710604e+01,4.435972884e+01,1.175460901e+01,8.562502125e+01,2.195764316e+00,6.119798412e+01,1.615262092e+01,3.537405153e+01,9.833558260e+01,8.728128459e+01,7.296683409e+01,4.531809250e+01,1.277693896e+01,3.623959816e-01,2.030042121e+01,7.715848775e+01,2.737379038e+00,7.581643160e+01,4.382090978e+01,5.348461400e+01,2.753216800e+01,7.487420314e+01,7.104817953e+01,6.062259777e+01,4.243526121e+01,8.723837550e+01,7.579769956e+01,4.245167614e+01,9.901798033e+01,1.555975347e+01,7.469086959e+01,9.848762727e+01,8.658690681e+01,4.730799658e+01,2.766620178e+01,5.680773370e+01,8.568145007e+01,2.658946461e+01,4.838167197e+01,2.464880041e+01,9.063953148e+01,3.545441111e+01,5.576254666e+01,5.085376161e+01
4.596472712e+01,5.123279428e+01,9.211571884e+01,9.667891821e+01,5.804166104e+01,6.126653645e+01,9.431666377e+01,7.148295226e+01,5.195558730e+00,7.608519558e+01,3.356385314e+01,1.576864386e+01,7.411156249e+01,6.597293752e+01,7.035900945e+01,3.592792164e+01,9.993962272e+01,8.330353437e+01,8.761423257e+01,8.547471905e+01,7.652646079e+01,6.493174930e+01,4.626837311e+01,2.563989138e+01,5.674524734e+01,9.712024079e+00,3.476964774e+01,8.399615012e+01,5.848624316e+01,5.058012210e+01,2.646723056e+00,8.839241261e+01,6.114975350e+01,8.448918614e+00,9.200082692e+00,5.046003650e+01,4.539918988e+01,9.781240526e+01,9.024844502e+01,7.733900337e+00,6.342123669e+00,8.763648707e+01,5.955452496e+01,1.437043955e+01,3.508172492e+01,1.690699592e+01,7.873267300e+01,4.010070683e+01,9.259120799e+01,7.078157795e+01,7.085017211e+01,7.332834967e+01,1.400610112e+00,6.689037203e+01,1.672731446e+01,9.943643783e+01,9.062262434e+01,5.158574782e+01,7.311322592e+01,6.422529533e+01,8.257049316e+01,7.460376619e+01,7.478193193e+01,6.183190002e+01,1.006352259e+01,8.412208198e+01,3.120792863e+01,6.810125435e+01
4.909000741e+01,8.073049231e+01,2.313504110e+01,4.063628677e+01,7.650671757e+01,4.582854555e+01,4.405567221e+01,6.500564908e+01,2.847043565e+01,5.832959495e+01,3.404701976e+01,9.238507695e+01,2.313286326e+01,6.718968740e+00,3.062789477e+01,9.371460789e+01,1.533991597e+01,5.875879203e+01,8.893073575e+01,6.549877730e+01,9.068609261e+01,6.104906389e+01,8.460861154e+01,9.776351121e+00,8.293044451e+00,9.450063590e+01,5.301283551e+01,7.874651493e+01,1.353883954e+00,7.945040938e+01,2.338295809e+01,6.888315327e+01,5.537808010e+01,6.680750265e+01,9.109806313e+01,3.745088335e+01,2.997907492e+01,7.674189853e+01,2.699309044e+01,1.594613533e+01,2.148173989e+01,5.138938157e+01,5.233077080e+01,2.208166542e+01,9.782875048e+01,8.324195666e+01,3.978635210e+01,2.618099353e+01,8.734479140e+00,6.326132320e+01,8.795821838e+01,6.782323476e+01,7.720942827e+01,7.502438055e+01,2.516704573e+01,5.615707579e+01,4.095483176e+01,8.246669639e+01,4.641452578e+01,7.266684654e+01,8.457858875e+01,2.561070614e+01,8.376240247e+01,9.672836118e+01,4.881202104e+01,2.877065834e+01,5.130601853e+01,9.949721408e+01
