v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87
7.903884920e+01,3.210095980e+01,3.954476294e+00,2.447870491e+01,7.467264530e-01,6.943398425e+01,9.790436700e+01,8.321638961e+01,6.996988780e+01,2.912723265e+01,9.101349264e+01,7.480405059e+01,6.615258241e+01,8.354918633e+01,8.010628681e+01,4.063457468e+01,4.139547242e+01,8.225448746e+01,5.528667188e+01,7.312121761e+01,1.715614000e+01,2.196011637e+01,9.480002235e+01,2.756112597e+01,4.220900581e+01,2.733955739e+01,3.280307747e+01,8.018121485e+01,5.912961451e+01,7.653097316e+01,2.193951745e+01,9.827199351e+01,5.635818326e+01,4.225807303e+01,5.666791409e+01,7.039638505e+01,6.926628567e+01,3.305814472e+00,3.987878458e+01,7.420493815e+01,5.812849780e+01,2.398719474e+01,3.636644037e+01,6.756159326e+01,2.650190580e+01,4.483161771e+01,3.057283389e+01,3.254490337e+00,8.120818547e+01,6.911075425e+01,6.731880566e+01,4.728766133e+01,4.784637550e+01,2.643582803e+01,8.864875243e+01,7.245534470e+01,7.452265454e+01,2.804763408e+01,6.374500481e+00,3.889570774e+01,8.908891132e+01,6.854812462e+01,9.005322242e+01,1.997601973e+01,1.124748990e+01,1.177573581e+01,2.228141511e+00,8.766064770e+01,4.928577502e+01,6.900175789e+01,3.577829731e+01,7.234229145e+00,2.162304023e+00,4.389038168e+01,4.260306447e+01,5.498349576e+01,9.500583084e+01,1.083473896e+01,2.215118664e+01,8.749832222e+00,3.547678226e+01,7.263475180e+01,6.848945219e+01,3.119059118e+01,3.571466447e+01,1.139639026e+01,9.978107544e+01
6.946524740e+00,3.577004461e+01,8.445138461e+01,7.337054524e+01,1.852909832e+01,9.557478702e+01,2.136496361e+01,6.784399490e+01,4.477636869e+01,5.811724227e+01,8.631906709e+01,1.046787651e+01,5.872320846e+01,1.047459798e+01,4.883215981e+00,2.336840749e+01,9.777735229e+01,8.336149570e+01,5.089620131e+01,5.060450699e+01,4.362590640e+01,5.347947679e+01,5.957077788e+01,1.961382912e+01,2.163212074e+01,9.693723129e+01,3.072787643e+01,3.025869495e+01,8.007659197e+01,4.153141110e+01,1.831050423e+00,4.498134283e+01,9.539231104e+01,8.230485790e+01,5.287140435e+01,9.146351887e+01,9.167018303e+01,4.016670719e+00,4.981834348e+01,4.744927661e+01,4.100715659e+01,8.809095966e+01,7.061399461e+01,7.706100966e+01,7.310672794e+01,8.908106137e+01,3.713807727e+01,7.635706766e-01,9.703853753e+01,3.511293611e+01,1.924312375e+01,6.575338843e+01,3.687867182e+01,2.213351188e+00,3.638158023e+01,9.678348841e+01,4.148140733e+01,4.413461889e+01,4.244511780e+01,4.766265341e+01,8.571087909e+01,3.942435347e+01,6.520756770e+01,3.487811305e+01,5.457085931e+01,3.699034203e+01,8.647642095e+01,7.422945663e+01,3.181418987e+01,4.569199894e+01,6.030171094e+01,4.974205615e+01,5.898773759e+01,2.432015644e+01,3.087181141e+01,2.210724152e+01,9.276273904e+01,8.662938069e+01,6.512250159e+01,1.068392584e+01,4.036328403e+01,5.229635427e+01,7.523824673e+01,5.383166091e+01,3.227025991e+01,3.607357423e+01,9.903779881e+01
9.709313186e+01,3.639965684e+01,4.659776766e+01,6.952285720e+01,3.609859243e+01,8.384276841e+01,9.467349197e+01,8.653905185e+01,6.298443321e+01,7.757479113e+01,3.386055533e+01,8.952548791e+01,3.505526982e+01,3.382722503e+01,8.194336561e+00,8.092125145e+01,3.488686365e+01,2.946068033e+00,9.732273586e+01,9.927752605e+01,7.290550234e+01,8.567058695e+01,1.687400491e+00,9.682063467e+01,4.134917678e+01,9.865826074e+01,9.614245064e+01,6.289848816e+01,1.631544551e+01,9.646555014e+01,5.378259819e+01,5.934748065e+01,4.148079854e+01,1.447853083e+01,8.852342908e+01,5.148293160e+01,3.324246120e+00,2.095351035e+01,2.078289784e+01,9.347383289e+01,6.149133706e+01,2.259767178e+00,3.764759398e+01,8.434770777e+01,5.713402836e+01,7.371629041e+01,7.765803458e+01,6.825025947e+01,3.340001570e+01,8.060486108e+01,4.821744392e+01,9.852855565e+01,9.499574438e+01,3.829942851e+01,1.445146315e+01,5.572109451e+01,5.138773469e+00,5.631893443e+01,9.172309604e+01,3.234536173e+01,8.006016836e+01,7.405441229e+01,2.413498330e+01,5.021685309e+01,4.773845893e+01,1.704267114e+01,9.480507299e+01,9.859296044e+01,8.404369938e+01,1.713820559e+01,6.056780287e+01,8.803354889e+01,3.399967287e+01,1.273295170e+01,4.434607966e+01,3.617532453e+01,3.964596857e+00,1.747694614e+01,6.184741332e+01,5.599012942e+01,6.386964233e+01,5.655399095e+01,3.209637901e+00,4.279657599e+01,5.816449138e+00,8.453224047e+01,3.112821001e+01
9.676149029e+01,2.229050289e+01,7.420909776e+00,8.760605514e+01,7.362333011e+01,1.487566337e+01,6.185570638e+01,9.977044651e+00,4.444198224e-01,8.583654840e+01,2.206598043e+01,3.035687089e+01,4.240852007e+01,4.829078553e+01,4.121792685e+01,8.534766748e+01,9.864702843e+01,7.831356001e+01,8.472493893e+01,5.415996890e+00,6.385186782e+01,9.358204506e+01,3.842426842e+01,2.181922056e+01,6.633238804e+01,7.001623304e+01,4.636045692e+01,1.474852412e+00,8.778205200e+01,5.990793481e+01,4.975434796e+00,7.478489559e+01,4.536731203e+01,7.690402488e+01,6.863798581e+01,8.082958484e+01,1.690747154e+01,2.692248007e+01,9.631186174e+01,6.676030129e+01,7.713923707e+01,5.249472663e+01,3.657469677e+01,1.016779289e+01,7.290163382e+01,1.547637534e+01,6.414263729e+01,8.177555457e+01,2.107530833e+01,1.414504472e+01,1.962621924e+01,8.191828970e+01,6.977857908e+01,6.084167886e+01,9.365469971e+01,5.812307110e+01,6.340396185e+01,5.661562448e+01,9.457673395e+01,5.011361388e+01,7.224183845e+01,8.669273262e+01,4.421643411e+01,9.436383773e+01,8.208133864e+01,9.893697585e+01,1.220430694e+01,4.334311154e+01,2.377523036e+01,8.378980498e+01,3.455747606e+01,8.621086192e+01,9.413446484e+01,7.486016223e+01,4.922476939e+01,1.544163762e+01,6.734014104e+01,8.157243353e+00,8.280759267e+01,4.370407421e+01,8.518154255e+01,3.389943224e+01,9.871982779e+01,6.705248348e+01,9.377819303e+01,1.665198773e+01,4.832946373e+01
9.584777493e+01,1.045899401e-01,4.339633269e+00,7.826846839e+01,8.097191821e+01,9.735836278e+01,7.822241455e+00,6.638649808e+01,4.225874938e+00,3.324686996e+01,2.605709406e+01,9.357875741e+01,9.852548216e+01,4.749253152e+01,8.853149945e+01,6.905739061e+01,4.897324428e+01,5.607722730e+01,5.326959872e+00,4.539516382e+01,7.219258225e+01,6.037570627e+01,9.892923471e+01,7.773267158e+01,5.844418443e+01,3.995519771e+01,5.958057149e+01,8.660045422e+01,4.245939831e+01,4.183727385e+01,3.097597662e+01,8.528668337e+01,9.694228847e+01,3.501656905e+01,5.213537280e+00,8.204801885e+01,1.189473925e+01,1.116321029e+01,5.904350770e+01,3.533243660e+01,7.097080771e+01,2.865988981e+00,5.424613305e+01,2.858260905e+01,6.377340460e+01,3.994136775e+01,9.526557941e+01,7.147083411e+01,3.991700550e+01,4.344848529e+01,3.305285069e+01,2.821131488e+01,1.526383424e+01,9.698513437e+01,4.465884965e+01,4.029573924e+01,5.218923822e+01,3.365715509e+01,7.101767314e+01,7.190772409e+01,7.047355556e+01,9.507184593e+01,6.400022732e+01,6.622014773e+01,3.900536678e+01,3.100803417e+01,2.972258014e+01,1.629798821e+01,7.613752511e+01,3.310041138e+01,7.711145622e+01,6.250263826e+01,9.682667579e+01,9.127933532e+01,6.000715288e+01,3.090598035e+01,8.477652322e+01,7.009983037e+01,6.466366809e+01,2.136868429e+01,9.342813475e+01,6.812289237e+01,3.016396227e+01,1.721727827e+01,8.240854391e+00,1.806935774e+01,6.791532848e+01
1.957128576e+01,7.973343168e+00,8.509222828e+01,3.977130122e+01,6.529988072e+01,3.125296067e+01,5.326061472e+00,5.498892482e+01,2.001075694e+01,5.201197828e+00,8.660162366e+01,4.075878511e+01,2.896211016e+01,1.278906130e-01,8.039286122e+01,2.246118936e+01,6.388137470e+01,3.284448401e+00,7.173710399e+01,1.761649981e+01,8.082427454e+01,3.068505492e+01,8.813108416e+01,6.503681423e+01,4.806153177e+01,6.271016380e+01,5.751272859e+01,8.348579792e+01,5.875097750e+01,5.586013507e+01,6.420685924e+01,2.969521825e+01,9.723432830e+01,2.526442806e+01,7.755363957e+01,9.450707068e+01,9.758669837e+01,1.486061058e+01,1.979639841e+01,6.652770181e+00,5.337686192e+01,5.585880230e+01,2.237967569e+01,2.769714894e+01,4.501124804e+01,4.856717450e+01,1.011473908e+01,9.367192521e+01,5.422735470e+01,2.300592783e+00,9.701427249e+01,9.585016167e+01,1.959446179e+01,6.429663863e+01,9.831393264e-01,4.843203305e+01,1.418210698e+01,5.692938640e+01,9.802671316e+01,8.930319338e+01,1.021967485e+01,9.813422359e+01,4.663830120e+00,8.970880105e+01,4.130790410e+01,1.333602122e+01,5.962157388e+01,7.990571625e+01,3.542200484e+01,9.073930854e+01,2.109468352e+01,3.993221777e+01,7.727501996e+01,2.919711029e+01,7.837927908e+01,4.801181789e+01,7.689498192e+01,7.141093080e+01,3.066801868e+01,4.350118518e+01,1.653428889e+01,4.416621739e+01,4.984728843e+01,7.240612274e+01,2.438598939e+01,1.340706194e+01,1.524998173e+01
6.415114228e+01,6.665735834e+01,5.153994682e+01,7.959231616e+01,4.813047891e+01,7.907721271e+01,2.968799035e+01,5.869733611e+01,7.316972801e+01,4.111482817e+01,4.618755469e+01,9.588123268e+01,3.114393800e+01,2.617787432e+01,7.770677916e+01,6.062159354e+01,6.592331129e+01,6.722616295e+01,1.521974147e+01,9.779912826e+01,2.044284458e+01,8.164090822e+00,9.112239215e+01,5.282705452e+01,6.834940510e+01,6.320512189e+01,5.699900823e+01,6.064287311e+00,5.728366212e+01,4.375970194e+01,7.216858549e+01,4.321295656e+01,6.728549926e+01,3.461192816e+01,3.974486169e+01,7.318571952e+01,4.796362670e+01,7.640256768e+01,7.910138893e+01,2.472883351e+01,8.553029000e+01,9.839353721e+01,1.538026342e+01,3.610023258e+01,3.699447967e+01,5.010592360e+01,3.606970825e+01,9.317449491e+01,4.928018025e+01,2.968783451e+01,6.929722145e+01,6.828670381e+01,6.320790188e+01,3.871579768e+00,8.396793360e+01,5.754489346e+00,8.511252962e-01,9.644162246e+01,7.372209295e+01,1.173901489e+01,2.233513135e+00,1.559682610e+01,7.197748523e+01,6.215701123e+01,4.952625639e+01,6.993784261e+01,4.384764342e+01,6.056413261e+01,2.127368092e+01,9.824816030e+01,5.749658831e+01,7.499130111e+01,4.760475800e+01,4.553453819e+00,7.938518599e+01,7.525625029e+01,3.838824629e+01,9.554188595e+01,4.565321391e+00,6.431927909e+01,3.089687852e+01,2.529142185e+01,5.752389080e+01,1.897205775e+01,6.246463213e+01,7.685234320e+01,2.172367712e+01
1.984999992e+00,9.408889000e+01,5.497433720e+01,7.469449492e+01,6.004167378e+01,3.279304464e+00,7.826882172e+01,8.620586327e+01,9.516383708e+01,6.932157522e+01,4.874480960e+01,2.717123817e+01,1.656009041e+01,8.478669611e+00,3.659566453e+01,5.080950033e+01,8.012645536e+01,4.869061162e+01,2.680052900e+01,1.982315375e+01,4.128863004e+01,9.740236959e+01,9.173020509e+01,3.412872257e+01,9.780690845e+01,2.633315997e+01,1.870413212e+01,9.365012074e+01,5.835274148e+01,4.870368500e+01,4.319581223e+01,6.445907043e+01,8.990676375e+01,9.073343591e+01,3.044442012e+01,8.624427539e+01,1.457719992e+01,1.087118618e+01,6.927787931e+01,2.199269594e+01,9.661482250e+01,4.685309998e+01,3.036627154e+01,6.610606842e+01,4.702732559e+01,7.445379660e+01,7.554696509e+01,6.218069881e+01,5.281216953e+01,9.479109005e+01,1.108928910e+01,4.301716763e+01,7.328301700e+01,9.865883592e+01,4.378011461e+01,2.968131420e+01,4.946468435e+01,9.009677993e+01,2.219062175e+01,6.367772021e+01,7.398580601e+01,9.631113475e+01,7.898802830e+01,6.363441896e+01,8.127559950e+01,5.510576670e+01,2.497422985e+01,1.131602856e+01,6.666589805e+01,9.583869552e+01,5.797140825e+01,9.852986497e+00,4.943346751e+01,6.518495490e+01,1.032442926e+00,7.779406220e+01,3.049319767e+01,9.033388303e+01,6.327501632e+01,6.120519771e+01,2.050484751e+01,2.280291859e+01,7.741000261e+01,7.860759363e+00,2.508696392e+00,7.281093641e+01,9.170555252e+01
3.305780931e+01,1.910142250e+01,1.588433648e+01,7.286098011e+00,7.144170686e+01,7.311798180e+01,6.522215712e+01,3.337663650e+01,7.759250174e+01,8.052611723e+01,5.001119807e+00,9.369566334e+01,2.902697776e+01,3.682213110e+01,5.287147142e+01,1.631972249e+01,9.334693674e+01,8.149760643e+00,7.214505072e+01,8.843838676e+01,1.511060137e+01,7.149609658e+01,3.445681436e+01,1.823950607e+01,6.998498374e+01,9.009719819e+01,7.869518969e+01,6.108667454e+01,3.067215033e+01,7.369945366e+01,5.731672355e+01,4.684198472e+00,9.573552096e+01,2.483640434e+01,6.551902822e+01,4.274270658e+01,6.945255204e+01,8.331497001e+01,7.063434805e+01,2.532983087e+01,5.045000765e+01,6.198109080e+01,2.293791066e+01,1.040184403e+00,8.228748319e+01,9.412027275e+00,7.312753348e+01,6.011261924e+00,1.534900848e+01,3.678822920e+01,9.679599988e+01,8.694690330e+01,2.173420473e+01,2.550721694e+01,2.073414883e+00,8.185977795e+01,4.637652460e+01,9.658964134e+01,2.334358761e+01,1.774796372e+01,1.666725498e+01,6.891837694e+01,6.359402608e+01,8.336841873e+01,6.667029337e+01,5.923801500e+01,9.338753551e+01,6.857325622e+01,2.769127822e+01,4.660003035e+01,9.286978718e+01,9.923266264e+00,2.000153082e+01,4.996284133e+00,6.762718661e+00,5.884951439e+01,5.479069483e+01,2.836833993e+01,1.708769734e+01,1.147759265e+01,6.553399571e+01,7.325941425e+01,5.912924079e+01,1.122734555e+01,8.399644644e+01,9.912174945e+01,9.858440156e+01
4.128510004e+01,9.869882630e+01,5.975344972e+01,4.016988817e+01,4.824876910e+01,7.476248274e+01,6.403224455e+01,7.294728908e+01,7.435360137e+01,9.969239240e+01,6.310054437e+00,5.854217166e+01,6.937827421e+01,8.924067715e+00,8.071552381e+01,5.118751856e+01,6.539965703e+01,4.927474628e+01,6.678908196e+01,1.742375635e+01,7.142417441e+01,6.543310209e+01,5.183466907e+01,8.724441326e+01,7.262186926e+01,4.701977433e+01,2.951892567e+01,6.531636868e+01,7.398024094e+01,1.265673209e+00,1.703082815e+01,2.182694489e+01,2.486954932e+01,3.984969792e+01,6.450348778e+01,6.119970260e+01,3.727965552e+01,7.332160414e+01,7.753072013e+01,1.516281268e+01,3.776719580e+00,2.657926208e+01,4.981135779e+01,7.929758379e+01,3.715421284e+01,3.298391953e+01,2.426519012e+01,9.755262023e+01,6.318101824e+01,5.593966517e+01,1.540123476e+01,5.897416369e+01,2.133557350e+01,5.490916897e+01,3.864094347e+00,6.220530077e+01,5.362741080e+01,4.586139016e-02,6.897433125e+01,4.531008996e+00,5.333761647e+01,7.278633436e+00,5.322039439e+01,9.533431525e+01,2.131158198e+01,8.072655391e+01,2.632680469e+01,3.766288265e+00,4.443955563e+01,7.195671720e+01,6.687294888e+01,1.477762966e+01,9.323904760e+01,2.136434781e+01,5.711872951e+01,4.470923481e+01,2.578638904e+01,9.208048160e+01,4.385902949e+01,5.254917512e+01,6.082339127e+01,9.347318579e+01,7.402744093e+01,8.702220115e+01,3.422705927e+01,2.269004162e+00,9.628048245e+01
2.904998691e+01,4.057776578e+00,4.123702625e+01,9.909901642e+01,6.549423967e+01,1.348188591e+01,1.830280609e+01,1.343054656e+01,5.611168492e+01,9.152760007e+01,3.812447935e+01,4.493802039e+01,1.977755832e+01,7.380940609e+01,3.387300109e+01,5.214073412e+01,2.484931374e+01,5.293588869e+01,9.578038900e+01,2.978933681e+00,3.169507561e+01,3.368921594e+01,3.699081258e+01,2.806181123e+01,2.618915445e+01,8.891667473e+01,1.262666829e+01,6.309300943e+01,4.234393960e+01,2.718696556e+01,7.777808814e+01,9.605454349e+01,2.924447921e+01,4.077626019e+01,8.356726655e+01,8.646486229e+01,4.458853786e+01,3.289698046e+01,7.508399313e+01,9.564371848e+01,9.307731295e+01,2.218236249e+01,5.454833305e+01,2.633345497e+01,7.631551308e+01,1.289181571e+01,4.379214055e+01,8.486469848e+01,2.900299973e+01,2.527545274e+01,7.241169152e+01,6.873914033e+00,8.026064034e+01,3.906782654e+00,1.415685070e+01,1.424773929e+01,4.597425052e+01,9.859308363e+01,3.341631828e+01,8.013753314e+01,4.521542429e+01,2.463226074e+01,3.380071987e+01,2.860559105e+01,5.285379848e+01,6.221481043e+01,6.039648517e+01,3.531039863e+01,9.457987155e+01,9.550835018e+01,2.142532289e+01,1.315586922e+01,6.608361639e+01,5.941472657e+01,6.477850060e+01,9.617682411e+01,2.283397854e+00,7.747029469e+01,8.215667237e+01,9.301058117e+00,7.861799164e+01,9.300971183e+01,4.510924600e+01,6.201577022e+01,2.594209183e+01,7.523025171e+01,8.791665482e+00
4.039666863e+01,3.678182362e+01,6.538671995e+01,7.574993619e+01,4.964772397e+01,3.751206593e+01,2.706052342e+01,9.454190716e+01,6.148192071e+01,2.470430741e+01,5.286750197e+01,5.287983707e+01,4.509767091e+01,7.077140083e+01,7.541596644e+01,7.313286455e+01,7.185363729e+01,1.108343226e+01,8.534275363e+01,7.549073282e+01,8.211568867e+01,9.766920427e+01,8.504158628e+01,1.017363172e+01,1.045022929e+01,4.443753820e+01,7.420498614e+01,8.957656945e+01,9.406164973e+01,1.417755312e+01,9.356989579e+01,1.540498575e+01,4.036590513e+01,1.963703593e+01,2.177960920e+01,8.612714471e+00,7.535183180e+00,7.474886644e+01,3.689438532e+01,8.205756663e+01,9.823569283e+01,2.115463990e+01,3.199899819e+01,7.672616623e+01,4.576798241e+01,6.369250390e+01,5.601522303e+01,4.570845978e+01,2.506772806e+01,8.364064538e+01,7.439419764e+01,7.899153985e+00,2.670353046e+01,1.522892614e+01,9.470877249e+01,7.822691300e+01,4.075729270e+00,7.560962345e+01,2.518058059e+01,8.290304609e+01,7.170462426e+01,8.260453808e+01,4.987099711e+01,3.302573542e+01,5.985924215e+00,8.741974528e+01,4.441677080e+01,5.964237015e+01,5.931555056e+01,6.542727883e+01,5.683196225e+01,9.055362357e+01,3.228800337e+01,8.336258888e+01,6.343367311e+01,4.872345067e+01,4.640999223e+01,3.577324036e+00,5.253648707e+00,3.080916834e+01,7.850794745e+01,7.730927419e+01,9.358804463e+01,9.169312705e+01,7.250274553e+01,9.547620408e+01,3.625018219e+01
9.923353203e+01,2.089023203e+01,9.659784670e+01,5.286856918e+01,7.429817515e+01,2.555314041e+01,1.171307379e+01,9.636997991e+01,9.185890840e+01,8.653402784e+01,4.856089631e+01,3.425202504e+01,7.449351516e+01,8.076914338e+01,5.096474575e+00,2.171720397e+01,7.688306972e+01,5.620331309e+01,6.887978472e+01,6.193206176e-01,4.741311054e+01,2.787089651e+01,1.602055265e+01,6.886255303e+01,6.520421357e+01,1.823100609e+01,9.581889576e+01,1.738416571e+01,5.999457930e+01,8.463592762e+01,1.374318167e+01,3.446664550e+01,7.897510254e+01,9.581473254e+01,4.590531360e+01,8.590451905e+00,4.935388362e+01,3.011465725e+01,6.541281968e+00,6.859666002e+01,6.849249298e+01,4.334299252e+01,2.208863654e+01,8.085522256e+01,8.938536596e+00,3.903821813e+01,7.001344667e+01,1.763482627e-01,2.966783769e+01,9.396481984e+01,1.579898336e+00,5.574531965e+01,6.715915159e+00,6.042215586e+01,1.984536321e+01,6.247766800e+01,4.875524009e+01,4.142866110e+01,9.401831936e+01,7.478843333e+01,4.181593574e+01,2.251135986e+01,8.703496152e+01,8.850832982e+01,3.129486685e+01,7.560132240e+01,5.584518352e+01,7.701300717e+01,1.841189062e+00,4.883743906e+01,7.829545227e+01,5.031114616e+01,2.228265261e+01,1.920310946e+01,9.795829734e+01,5.927898409e+01,4.186910458e+01,9.276949517e+01,1.091136826e+01,3.355413632e+01,9.561202227e+01,4.748035175e+01,7.766870010e+00,5.990472501e+01,8.918842252e+01,4.776244076e+01,7.243072934e+01
2.508835614e+01,1.135818706e+01,8.379865633e+01,7.556048571e+01,9.071848318e+01,6.516225281e+01,8.618709801e+01,5.621318407e+01,9.657005771e+01,6.927879871e+01,1.137695785e+01,2.298704988e+00,8.803797607e+01,5.131564744e+01,6.434428086e+01,5.348925013e+01,7.029185663e+01,5.151227744e+01,7.570702709e+01,8.347305748e+01,4.612727175e+01,3.723384921e+01,8.133406554e+01,2.616290798e+01,1.469452856e+01,4.598535432e+01,4.577600209e+01,1.216276300e+01,8.693593260e+01,8.012851569e+01,5.025108786e+01,5.688778224e+01,1.825309187e+01,7.887554396e+01,8.192273181e+01,2.130729427e+01,2.352885452e+01,4.248670560e+01,3.297146349e+01,8.666896703e+01,8.136802714e+01,7.799599429e+01,8.150816514e+01,5.478039792e+01,1.642399908e+01,2.155144281e+01,6.968747875e+00,5.061432139e+01,8.307830414e+01,5.264853001e+00,3.744687412e+01,9.825634744e+01,6.435249232e+01,2.303843563e+01,8.808135278e+01,3.104267650e+01,6.620235020e+01,6.580851505e+00,9.130985326e+01,5.504098025e+01,6.894184167e+01,1.091951650e+01,3.274888168e+01,4.205406406e+01,3.201637877e+01,5.424004330e+01,7.363725539e+01,9.499392082e+01,3.159894653e+01,4.956036641e+00,5.026875972e+01,7.508495262e+01,6.149119284e+01,5.017798100e+00,8.282654275e+00,1.484905355e+01,8.003808381e+01,6.305058891e+01,7.082229527e+01,5.771373047e+01,8.023344687e+01,9.900823905e+01,5.557786774e+01,8.135504530e+00,2.463867249e+01,7.135808548e+01,4.342745231e+01
2.313053372e+01,9.096164729e+00,7.702328733e+01,4.389102185e+01,8.156092368e+01,3.590421253e+01,8.089370461e+01,5.485258243e+01,4.199873138e+01,1.903646662e+01,7.359310231e+01,9.508355640e+01,3.869490614e+00,8.575240772e+01,6.806015746e+01,3.271613414e+01,2.634390402e+01,6.208448086e+01,1.181103959e+01,8.975128403e+01,1.048235876e+01,3.997232021e+00,2.867351236e+01,4.991939318e+01,2.522203768e+01,4.827992145e+01,6.412678328e+01,7.332770676e+01,5.950491306e+01,4.346361128e+01,4.346250792e+01,7.919778972e+01,4.906760578e+01,9.813096849e+01,2.538558555e+00,5.329494073e+01,4.144809346e+01,3.705425228e+01,6.206481198e+01,9.701382347e+00,5.822912549e+01,9.661752994e+01,5.386109374e+01,5.511116210e+01,4.313044143e+01,4.135126262e+01,7.209671304e+00,5.734851892e+01,3.432902672e+01,6.936395359e+01,9.878938054e+01,2.385919144e+01,5.350998245e+01,9.676194797e+01,9.779417136e+01,4.992755978e+01,3.682999749e+01,7.191851005e+01,3.752913858e+01,7.865374441e+01,8.118463499e+01,3.331415970e+01,6.316695754e+00,5.306021163e+01,7.098687553e+01,9.284146297e+01,9.655338353e+01,2.668829686e+01,9.626812446e+01,2.537533642e+01,2.160761364e+01,8.732659190e+01,9.999715926e+01,3.157606064e+01,3.175182638e+01,2.358442131e+01,1.663365799e+01,8.406480690e+01,7.595864561e+01,3.874087587e+01,4.686934069e-01,9.561204403e+01,5.346653909e+01,4.606758203e+01,9.811547006e+01,8.396716006e+01,6.651384002e+01
8.156513460e+01,6.935106116e+01,1.182948966e+01,6.053639888e+01,5.222469158e+01,7.861710849e+01,5.248607473e+01,5.281321295e+01,6.826010922e+01,2.816832794e+01,4.388511391e+01,4.392169179e+00,9.729043139e+01,8.810599909e+01,1.265757865e+01,6.452162765e+01,3.078240239e+01,2.542371014e+01,5.500791162e+01,7.790859760e+01,2.340908529e+01,7.810238537e+01,4.080810981e+01,2.007513473e+01,2.954448480e+01,4.408844822e+01,9.902899214e+01,2.202711806e+01,4.740517935e+01,4.387935612e+01,5.268117850e+01,4.254944456e+01,8.896837944e+01,3.014398893e+01,8.889287595e+01,8.499045303e+01,5.679125132e+01,9.402024167e+01,2.241801104e+01,1.349203102e+00,4.784016809e+01,1.980286329e+01,6.166055068e+00,5.753690299e+01,9.276250427e+01,1.569226852e+01,2.316383272e+01,5.806275275e+01,3.902548317e+01,7.377010242e+01,7.955538467e+01,2.919092042e+01,6.893954646e+01,1.229414523e+01,8.539371605e+01,4.416156736e+01,8.112962503e+01,7.510104155e+01,5.532366789e+01,9.493966076e+01,5.510290114e+01,6.008552114e+01,1.416282238e+01,6.887624080e+00,5.298845044e+01,3.920543168e+01,7.979803518e+01,2.649315476e+01,3.459831363e+01,4.559390962e+00,7.179540800e+01,8.839949703e+01,6.525147120e+01,3.736310000e+01,6.911795730e+01,1.642795207e+01,4.320056054e+01,6.877570427e+00,9.230078606e+01,2.547022500e+01,1.706073482e+01,1.753650442e+01,5.082714197e+01,1.188343510e+01,9.159386695e+01,7.994603524e+01,6.908217922e+01
