v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59
5.222217582e+01,8.037615203e+01,5.023555845e+01,7.060248134e-01,8.170338037e+01,8.485710192e+01,5.842316393e+01,4.037678959e+01,8.443247322e+00,8.395487541e+01,1.316125336e+00,8.174638213e+01,5.457857910e+01,4.208079889e+01,3.034239123e+01,7.731147568e+00,2.579565840e+01,1.277447513e+01,9.660005585e+01,2.409190376e+00,1.606834671e+01,7.012500307e+01,2.253462634e+00,4.243143924e+01,4.916422347e+00,2.296624628e+01,9.638412752e+01,6.843951955e+01,2.817938890e+01,8.955204935e+01,2.958653134e+01,1.866008083e+01,6.310507080e+01,9.070388851e+01,4.948959865e+00,8.946028925e+01,3.186545560e+01,4.551394377e+01,1.188762471e+01,2.705818043e+01,9.677727557e+01,9.617619241e+01,3.824766058e+01,6.074093545e+01,9.638906139e+01,3.425056833e+01,4.687513361e+01,4.344376837e+01,5.181631726e+01,2.311315890e+01,2.487168988e+01,8.383595641e+01,8.709171019e+01,5.235638979e+01,9.535227610e+01,3.311064799e+01,5.302837822e+01,8.531274792e+01,4.265959833e+01
8.966111111e+01,4.258642094e+01,1.128652836e+01,5.616283078e+01,8.476048228e+01,4.041216860e+01,9.344312110e+01,9.301619599e+01,6.163892180e+01,5.596219471e+01,3.164124384e+01,2.532760886e+01,2.919603805e+01,4.395126582e+01,3.019058058e+00,5.732410703e+01,9.053383483e+01,3.401613288e+01,4.369983959e+01,1.354518842e+00,5.239214008e+01,8.201654528e+01,5.092014849e+01,2.112034228e+00,1.794930955e+01,2.695593097e+01,1.925108892e+00,7.020647311e+01,3.378482287e+01,7.799733444e+01,8.137784187e+01,8.911447405e+01,9.982659910e+01,1.141704907e+01,1.221336277e+01,6.647373337e+01,5.761438569e+01,7.260997315e+01,6.743652420e+01,3.053327938e+01,9.681947245e+01,8.016010647e+01,4.509193280e+01,8.307277553e+01,3.145561801e+01,9.229975290e+01,2.570445031e+01,7.359698095e+01,9.200791938e+00,9.423471945e-02,1.009769095e+01,1.286415454e+01,9.847791450e+01,8.473550102e+01,3.143072929e+01,6.005671056e+01,3.572461595e+01,1.799684989e+01,8.856494082e+01
5.054483247e+01,6.423183152e+01,7.994855437e+01,5.901234074e+01,5.487671779e+01,7.240621662e+01,2.781782105e+01,6.212506633e+01,6.057954828e-01,7.969755740e+01,4.301254049e+01,8.375347952e+00,2.849040451e+01,5.448359607e+01,7.348735119e+01,5.722841958e+01,6.487688965e+01,7.942052235e+01,1.522282080e+01,2.896695049e+01,2.853909094e+01,1.374538852e+01,7.585307172e+01,8.613241492e+01,5.827848284e+00,8.657919533e+01,6.595191000e+01,4.767385406e+01,4.225636412e+01,2.147856312e+00,3.961477438e+01,3.894306778e+01,1.933751134e+01,1.622909144e+01,4.929413521e+01,3.739359476e+00,1.967430756e+01,4.754148198e+01,6.060992342e+01,5.108718985e+01,7.122101474e+01,6.211807861e+01,3.142229812e+01,9.502064137e+01,7.849692259e+01,3.327463466e+01,3.954669066e+00,5.544561394e+01,3.566486108e+00,2.508902508e+01,9.744218494e+01,6.162472834e+01,7.550054745e+01,4.825786448e+01,9.333233201e+01,9.936129121e+01,8.686523525e+01,6.177706418e+01,1.964517524e+01
8.762830240e+01,8.205032368e+01,1.739745908e+01,1.080025422e+01,4.135355413e+01,8.834178971e-01,3.126409847e+01,9.388778409e+01,6.564293436e+01,6.308160658e+00,5.927592542e+01,6.401286965e+01,9.591444279e+01,3.493821782e+01,8.596786457e+01,4.329493065e+01,3.578553648e+01,2.652992971e+01,7.101520903e+01,7.270821264e+01,9.374379889e+01,3.185395155e+01,6.983469708e+01,5.482810907e+01,5.142410614e+01,3.471966398e+01,8.186674199e+01,4.026833722e+01,7.349436979e+01,1.557528212e+01,2.886686927e+01,1.311022428e+01,7.884834097e+01,5.346503493e+01,5.660248452e+01,9.311013334e+00,4.086547166e+00,1.566108832e+01,1.058966085e+01,1.589778263e+01,7.761312112e+01,7.862234911e+01,1.598617854e+01,7.450068829e+01,3.749791739e+01,6.098518341e+01,8.377664102e+01,5.758105904e+01,9.806710262e+01,3.653322231e+00,5.286815651e+00,4.408231642e+00,6.166067201e+01,9.905179625e+01,3.624729805e+01,7.579351123e+01,1.481976604e+01,7.868558778e+00,9.048470146e+01
8.444875174e+01,5.800373122e+01,6.246702876e+01,4.954041367e+01,7.883354160e+01,5.111994380e+01,2.977379453e+01,6.484521668e+01,6.029439425e+01,6.109076443e+01,6.915777349e+01,9.786151764e+01,8.207733203e+01,9.107910418e+01,5.251561186e-01,2.088759053e+01,8.179647430e+01,8.020061850e+01,6.066643040e+01,9.920202934e+01,9.960972596e+01,3.872307664e+01,6.197166299e+01,8.812217422e+01,7.938011222e+01,6.270292181e+01,9.591285517e+01,7.418673400e+01,7.888924207e+01,3.368485589e+01,9.173190524e+01,5.748867364e+01,6.223332633e+01,1.348566151e+00,8.002080318e+01,9.306885310e+01,2.626071678e+01,6.519252118e+01,5.410768034e+00,1.027136238e+01,8.282558494e+01,2.411457359e+01,4.407843246e+01,2.603289363e+01,2.452213167e+01,7.033560404e+01,4.371309463e+01,5.631293722e+01,4.705950057e+01,6.778684462e+01,2.277418536e+01,3.615075992e+01,9.753971731e+01,5.223253935e+01,4.550560669e+01,2.551263994e+01,1.399096969e+01,5.521334350e+01,1.999711870e+01
7.403736828e+01,1.126019410e+01,6.144696027e+01,3.155617202e+01,9.064804786e+01,1.334003683e+01,6.636408488e+01,6.585029878e+01,8.341958171e+01,9.378148534e+01,9.073857456e+01,3.443047352e+00,2.452418814e+01,6.422366310e+01,3.151029159e+01,3.329558993e+01,5.104308515e+01,1.541193538e+01,8.494366729e+01,1.462916313e+01,7.450418369e+01,7.166796104e+01,8.754357659e+01,6.937868616e+01,3.809330784e+01,6.371338984e+00,2.428962283e+01,7.921511266e+01,3.534289202e+01,4.652771167e+01,7.708745607e+01,2.299244380e+01,6.880089213e+01,4.864498248e+01,2.615648460e+01,8.559146652e+01,6.240768238e+01,1.300617572e+01,6.771971516e+01,2.309795366e-01,6.712875783e+01,8.138098931e+01,8.595614816e+01,3.625335558e+01,4.890593113e+01,2.514841511e+00,1.850112365e+01,2.334246558e+01,8.764946311e+01,2.528291859e+01,4.040639004e+00,3.908324630e+01,8.373637804e+01,2.592688441e+00,4.036804813e+01,4.196067790e+01,9.286579410e+01,1.162006940e+01,6.019222086e+01
4.784480785e+01,1.882667763e+01,8.979280024e+01,5.983879607e+01,1.908109332e+01,3.600763469e+01,1.333265841e+01,9.502838232e+01,9.546350429e+01,5.314521905e+01,3.480156807e+01,4.925071335e+01,4.103645182e+01,1.705751530e+01,2.661486949e+01,3.899112776e+01,8.414468280e+01,9.313279018e+01,8.970276522e+01,8.966381332e+01,9.461301687e+01,8.422512380e+01,8.813102316e+01,2.405189099e+00,1.849751051e+01,7.820465965e+01,9.186148298e-01,3.276933498e+01,4.849626143e+01,8.697464456e+01,2.803775471e+01,4.523375150e+01,1.810832209e+01,3.758423791e+01,6.297565155e+00,2.776410454e+00,7.816332840e+01,4.868736469e+01,9.010208728e+01,7.941688495e+01,8.133002408e+01,5.614118953e+01,3.024417815e+01,3.227523248e+01,3.785134607e+01,2.802690512e+01,1.766762818e+01,3.931910510e+01,3.668052652e+01,4.221090074e+01,2.634930605e+01,2.216001967e+01,5.677005352e+01,6.099854960e+01,2.247274707e+01,7.513043286e+01,6.053464109e+00,2.321957764e+01,5.968107568e+01
4.216239890e+01,2.721073889e+01,9.755984598e+01,9.642307103e+01,6.639653544e+01,2.687611085e+01,6.210543075e+01,8.060097750e+01,4.945325746e+01,6.147769027e+01,4.858090908e+01,8.028453555e+01,4.602236828e+01,1.029822364e+01,7.372627789e+01,6.337616200e+01,9.187151242e+01,6.980193597e+01,3.849412913e+01,9.642527982e+00,3.404751120e+01,9.841722459e+01,3.705296862e+01,2.649436268e+01,7.219679831e+01,7.239662709e+01,9.652439636e+01,4.098989627e+01,2.094227536e+01,2.422223509e+01,5.693704613e+01,3.784532932e+01,2.438457119e+01,1.328707328e+01,2.586964137e+01,3.902251709e-01,4.416371548e+01,7.235298266e+01,7.986889725e+01,4.181740239e+00,3.085831246e+01,5.830592408e+01,1.080698156e+01,9.349141354e+01,5.932218556e+01,1.049786601e+01,4.940011853e+01,2.716165224e+01,8.021640382e+01,9.026941559e+01,6.420220378e+01,3.783629800e+01,4.051526651e+01,1.987168457e+01,2.680776326e+00,8.209151638e+01,7.329128891e+01,9.186251449e+01,3.695509176e+00
2.731672153e+01,2.782172339e+01,9.306632101e+01,6.290689944e+01,7.845362435e+01,8.567871384e+01,5.595926684e+01,7.944656646e+01,3.884255282e+01,3.615284209e+01,9.974682785e+01,7.151500161e+01,7.305649040e+01,2.708676455e+01,6.477713994e+01,9.873864086e+01,2.210795722e+01,5.529768138e+01,7.498957834e+01,5.357176487e+01,1.120254288e+01,5.307959048e+01,5.496077207e+01,6.849160142e+01,4.212833182e+01,3.962204256e+01,3.663592544e+01,1.905919556e+01,1.620875670e+01,9.736512795e+01,3.047368666e+01,6.090984606e+01,2.994083121e+01,4.046819349e+01,3.220289694e+01,5.195245795e+01,1.455009333e-03,7.332610758e+00,4.741224039e+01,1.976472248e+01,2.579388312e+01,5.280895841e+01,7.898719387e+01,1.999768855e+01,4.248537299e+00,1.789342408e+01,6.021643781e+01,2.592248494e+01,2.339372575e+01,1.731133670e+01,3.669344501e+01,8.122319883e+01,3.458248759e+01,9.538071196e+01,5.320557280e+01,6.552400960e+01,2.797055228e+01,7.576964506e+01,5.028080340e+01
5.626171706e+01,6.975899351e+01,1.054631368e+01,5.714582979e+01,2.720700905e+01,1.372206169e+01,6.274720914e+01,8.186630435e+01,9.711054385e+01,7.750135422e+01,9.325128348e+01,7.008519486e+01,7.361992906e+01,6.694541867e+01,1.590959478e+01,9.959981993e+01,4.459186593e+01,5.044106961e+01,1.384420641e+01,2.581111086e+01,3.535693400e+01,4.556381386e+00,1.511434968e+01,9.135055688e+01,1.104115858e+01,3.617815823e+01,3.405636468e+01,5.374792938e+01,9.704880677e+01,3.237880344e+01,9.167717940e+01,6.130606417e+01,4.640375659e+01,6.767659389e+01,6.242739012e+01,5.130491477e+01,3.806617467e+01,1.338319817e+01,7.620411326e+00,7.127468950e+01,2.529224116e+01,9.704099146e+01,4.007759628e+01,9.546759303e+01,9.912024302e+01,3.243546477e+01,8.598112837e+01,6.525560762e+01,3.294613147e+01,9.800363793e+01,8.213338514e+01,4.153106053e+01,8.154061407e+01,4.970674981e+01,4.185522375e+01,7.644549608e+01,8.926952842e+01,8.307965137e+01,3.798459510e+01
8.335838701e+01,3.539841171e+01,8.699494076e+01,6.516746790e+01,9.908229073e+00,8.618321172e+01,6.458174869e+01,4.898456896e+01,6.659708367e+01,6.167380230e+01,3.460738157e+00,2.364768211e+01,1.950400463e+01,2.827981775e+01,1.329960708e+01,1.595119433e+01,1.868756845e+00,1.413252475e+01,7.395024451e+01,4.321559348e+01,2.660486027e+01,8.882020130e+01,3.971585019e+01,3.630974535e+01,7.966482055e+00,8.951146042e+01,1.019615644e+01,4.407134556e-01,4.469541232e+01,4.989659037e+01,3.316093442e+00,6.160442236e+01,9.443491257e+01,3.990333890e+01,1.423165772e+01,1.609158151e+01,5.315228241e+01,2.296508712e+01,3.924247039e+01,9.623759649e+01,1.613522438e+01,8.581713515e-01,4.247276735e+01,5.594266029e+01,3.156972688e+01,1.758976934e+01,8.880593694e+01,1.284404629e+01,3.778028337e+01,7.152609224e+01,2.251695399e+01,1.232334396e+01,5.146265519e+01,1.749452608e+01,2.420335539e+01,1.216578303e+01,6.851059299e+01,4.134424267e+01,6.661204973e+01
1.948599455e+01,3.441725259e+01,3.855428233e+01,2.974028642e+01,2.084167289e+01,4.387312427e+01,6.340345295e+01,4.344603049e+01,2.737549536e+01,5.470847097e+01,5.875177026e+01,1.086203052e+01,5.560746036e+01,2.513829819e+01,4.197500374e+01,4.798320118e+01,1.353609025e+01,2.622915847e+01,5.534884397e+01,1.084590345e+00,5.943525716e+01,2.473403167e+01,3.846297871e+00,5.407078907e+01,8.405054028e+01,1.079076120e+01,1.775218986e+00,6.357983664e+01,4.952694639e+01,4.134700682e+01,1.241231822e+01,9.597414743e+01,7.297450776e+01,9.285843415e+01,4.453749887e+01,8.287670042e+01,9.858433187e+01,7.684610708e+01,3.583738139e+01,4.589035791e+01,7.994766385e+01,4.201056347e+01,4.236901312e+00,7.350762723e+01,7.698638048e+01,8.801445306e+01,2.444710391e+01,7.255401015e+00,2.288355761e+01,8.907572649e+01,3.477029819e+01,4.366108947e+01,4.481736055e+01,7.209501701e+01,1.650771509e+01,3.064151817e+01,3.835790123e+01,4.845515804e+00,3.203190513e+01
1.131780294e+01,6.266416588e+01,7.737887018e+01,7.884771177e+01,2.061405824e+01,6.872024612e+01,3.116170959e+01,9.991566806e+00,7.689133246e+01,3.769125049e+01,8.222511304e+01,1.856999510e+01,2.464732016e+00,7.829427893e+01,2.405438782e+01,3.829095891e+01,9.141831736e+01,8.010777672e+01,8.003763101e+01,7.648943139e+01,1.348816757e+01,1.357810522e+01,1.247219660e+01,3.847498779e+01,2.057523678e+01,4.051757918e+01,5.825439387e+01,5.019975403e+01,1.381783294e+01,4.299155751e+00,1.695095166e+01,2.313605164e+01,7.460681089e+01,3.829965637e+01,3.321912326e+01,5.635572766e+01,2.827308021e+01,7.545233571e+01,9.772010206e+01,3.263778824e+01,7.541506008e+01,7.308667289e+01,9.251320968e+01,6.019492154e-01,4.133679342e+01,9.203285471e+01,4.411048233e+01,2.074683919e+01,7.414756995e+01,9.015560754e+01,2.577761241e+01,1.599127393e+01,5.598884421e+00,8.124791597e+01,7.108289713e+00,4.438990805e+01,6.684046105e+01,1.974609678e-01,9.981508293e+01
4.339223148e+01,8.449596184e+01,6.560554167e+01,7.272782160e+01,3.289555804e+00,4.411814141e+01,1.920974656e+01,5.165871853e+01,1.254361243e+01,2.625203290e+01,8.786107157e+01,5.683370414e+01,9.384928880e+01,6.084702446e+01,1.826145274e+01,9.795059346e+01,5.594786937e+01,6.041674805e+01,4.309669195e+01,8.297742491e+00,2.131632708e+01,4.301341080e+01,5.401030801e+01,9.075421217e+01,9.087328581e+00,9.459165948e+01,2.504145781e+01,3.591746533e+01,9.338769638e+01,2.878580455e+01,4.050884145e+00,6.293666538e-01,3.668592843e+01,4.028448862e+01,1.503204215e+01,6.634383009e+01,9.356277441e+01,5.134470569e+01,9.259523296e+01,1.963976862e+01,5.752082152e+01,2.358970351e+01,2.742065385e+01,1.680887506e+01,3.421138418e+00,1.617035768e+01,8.814332473e+01,1.542250613e+00,3.645761309e+01,2.592582109e+01,3.469174847e+01,4.846357103e+01,8.429077457e+01,7.923597366e+01,5.194187445e+01,6.334181028e+01,9.142080829e+01,9.242658645e+01,3.347243531e+01
1.298754274e+01,6.189657239e+01,9.157854731e+01,1.495559738e+01,9.189733649e+01,8.873113798e+01,7.180026419e-01,1.001550369e+01,6.895235555e+01,5.843313032e+01,4.238162129e+01,1.130771855e+01,5.727662953e+01,7.851212220e+01,8.216683687e+01,4.672571591e+01,3.201594676e+01,1.677633424e-02,2.177399100e+01,4.281244725e+01,6.533782892e+01,3.512242527e+01,3.223100055e+01,9.411959612e+00,5.267437586e+01,7.839912417e+01,8.104303794e+01,3.670604739e+01,7.982354660e+00,3.242662986e+01,7.123392772e+01,7.237693089e+01,4.051195299e+01,3.894960116e+01,7.298937964e+01,1.437146325e+01,1.296086096e+01,5.725717063e+01,4.592299469e+01,9.496902645e+01,6.618175035e+01,8.448262570e+01,8.007962453e+01,4.176876162e+01,6.417493562e+01,2.382845735e+01,6.977974369e+00,2.382175861e+01,9.754425034e+01,5.116903355e+01,3.658931753e+01,5.643539845e+01,7.967632742e+01,4.061353852e+01,3.270910689e+01,8.589684575e+01,9.716681612e+01,9.036405544e+01,4.719177332e+01
5.704999236e+01,4.186691398e+01,2.253831273e+01,4.127447644e+01,1.710796964e+01,4.700924311e+01,4.145223963e+01,4.886250338e+01,5.758976425e+01,8.581891927e+01,4.860680960e+01,9.149718099e+01,6.423291095e+01,3.328801830e+01,8.120153836e+01,4.975152494e+01,4.740260045e+01,7.713455867e+01,7.621530309e+01,5.623452526e+01,2.633987945e+01,1.021358715e+01,7.552786586e+01,4.323412368e+01,9.762646156e+01,6.578075628e+01,3.677576246e+01,1.533224452e+01,2.084025649e+01,8.570511329e+01,4.978351869e+01,8.065840494e+01,4.672027490e+01,6.865599387e+01,9.996806536e+01,2.043806779e+01,2.132435768e+00,3.419815492e+01,3.664407292e+01,5.843782892e+01,1.315462444e+01,4.758351541e+01,7.311413239e+01,8.889455026e+01,8.733650988e+01,3.432742457e+00,7.977978432e+01,7.003588667e+01,9.707101286e+01,1.708722537e+01,5.725329623e+01,7.852024873e+01,5.506592828e-01,1.581942237e+01,8.348522030e+01,3.129242595e+01,4.011214741e+01,3.557725403e+01,6.968128046e+00
9.231214446e+01,7.358158992e+01,1.066122597e+01,3.321057035e+01,4.202014457e-01,9.233516319e+01,8.225443881e+01,1.201815391e+01,4.979253921e+01,1.091028168e+01,6.944391652e+01,9.854078474e+01,2.222102933e+01,4.503998039e+01,5.364558931e+01,8.774357401e+01,7.188520910e+01,3.449904732e+01,6.766652250e+01,4.400876407e+01,6.999604309e+01,2.428341059e+01,4.084936763e+01,8.275998246e+00,9.630856770e+01,8.691606709e+01,6.824020358e+01,7.850677629e+01,3.088745412e+01,6.435319156e+01,7.090027786e+00,1.601814900e+01,4.142507154e+01,4.893204648e+01,7.791888124e+01,7.931594299e+01,1.281942964e+01,6.061693955e+01,1.176552429e+01,4.557229968e+01,8.296787638e+01,2.746490900e+00,5.017853984e+01,5.085800936e+00,3.630857386e+01,9.534104451e+01,8.535532408e+00,3.899941865e+01,5.804931923e+01,5.637411911e+01,9.035858316e+01,3.510719176e+01,4.481150478e+00,5.132418799e+01,8.565128297e+01,4.225517760e+01,7.671523636e+01,3.249802851e+01,1.194076050e+01
9.754967726e+01,4.606736172e+01,1.985906924e+01,7.433860257e+01,7.050378034e+01,1.408062627e+01,2.036795732e+01,8.508107194e+01,2.237101638e+01,9.536719507e+01,4.080885215e+00,1.372813267e+01,6.239612056e+01,9.258470985e+01,7.324252330e+00,4.267842071e+01,4.261162383e+00,3.482587582e+00,1.048370969e+01,9.525279889e+01,8.014806421e+01,7.289106946e+01,5.690098070e+00,6.724761197e+01,3.700135141e+01,9.127569335e+01,2.710910736e+01,5.622442450e+01,1.089164715e+01,1.926466680e+01,2.672232101e+01,3.044255551e+01,6.942279763e+00,8.374272723e+01,6.809843815e+00,4.758905063e+01,7.562693117e+01,6.040064066e+01,5.392067358e+01,5.416605907e+01,1.283595136e+01,9.053774768e+01,8.136656939e+01,2.553227629e+01,3.302673063e+01,6.136613682e+01,5.491496828e+00,5.681747646e+01,9.477187066e+01,6.574870887e+01,7.863454761e+01,7.169364333e+00,4.693624287e+01,7.098077154e+01,6.573992983e+01,7.878328196e+01,2.452191943e+01,4.068352807e+01,9.776721683e+00
8.096840514e+01,7.945025986e+01,6.351324368e+01,4.443074613e+01,6.725663770e+00,8.556275828e+01,8.925873970e+01,5.702396162e+01,9.268796473e+00,6.056513446e+00,4.663637359e+01,4.247980200e+01,2.197635740e+01,2.038294416e+01,9.318202409e+00,2.286240759e+01,6.022331620e+01,4.697765043e+01,7.909704548e+01,8.098931773e+01,2.579845314e+01,9.366153101e+01,8.098435369e+01,4.416456990e+01,4.802212347e+01,1.887194698e+01,2.063018369e+01,1.711191177e+01,4.872916122e+01,9.632461039e+01,5.327151174e+01,8.993391555e+01,9.142626544e+01,2.804527393e+01,7.819510635e-01,6.432383212e+01,2.401003380e+00,9.472166656e+01,7.356414299e+01,9.901103603e+01,7.847156803e+01,3.551516592e+01,4.306288420e+01,9.367657293e+01,5.757504067e+01,4.823108353e+01,6.148474102e+01,4.092539435e+01,8.903732521e+01,2.275304953e+01,7.731732116e+01,7.815861449e+01,1.494540125e+01,6.169011878e+00,5.576936235e+01,5.368665328e+01,5.656098838e+01,8.002525225e+01,1.518227155e+01
1.252822089e+01,1.000923845e+01,5.716796175e+01,7.294653457e+01,5.339292050e+01,6.864646768e+00,9.370340601e+01,3.135747619e+01,7.167147649e+01,8.438193288e+01,5.854403599e+01,3.104554793e+01,6.990975531e+01,9.835531957e+01,8.912961107e+01,9.281351657e+01,8.074976951e+01,9.979006411e+01,6.016623669e+01,2.528184100e+01,3.145865503e+01,5.362640776e+01,8.588323175e+01,1.453656725e+01,9.255702887e+01,5.499440697e+00,5.078978758e+01,8.226544910e+01,7.518613477e+01,1.126369380e+01,9.008614960e+01,3.583028321e+01,3.450825376e+01,8.445890770e+00,6.005135904e+01,5.326780355e+01,7.727881111e+01,4.692390743e+01,6.905127915e+01,7.650900968e+01,3.756295316e+01,4.630058289e+01,3.577975472e+00,6.747706566e+01,1.238029916e+00,7.400276113e+01,5.772131626e+01,3.033960919e+01,1.559537500e+01,8.353638595e+01,6.577722148e+01,4.694254563e+01,6.002874372e+01,5.600701049e+01,8.889711905e+01,5.102290915e+01,5.094096724e+01,5.347770482e+01,2.994111353e+01
8.218169075e+00,3.371563643e+01,9.106842844e+01,4.821381235e+00,6.386078221e+01,8.178080415e+01,2.362997405e+01,8.895649772e+01,3.460668756e+01,4.458101540e+01,3.697652822e+01,1.986573085e+01,9.519827485e+01,9.580493926e+01,6.448348594e+01,1.840400385e+01,1.485214831e+01,1.799906890e+01,7.076255218e+01,4.230274767e+00,4.835417316e+01,3.869930215e+01,3.267640651e+01,4.005436379e+01,8.958092775e+01,4.165646997e+01,1.340248226e+01,3.487058649e+01,4.202273892e+01,6.847153021e+01,1.965876126e+01,6.254395955e+01,2.238980380e+01,5.418301441e+01,9.209969318e+01,9.450651507e+01,5.345610016e+01,5.811985655e+01,3.009388386e+01,4.678803628e+01,4.957810723e+00,3.122907207e+01,4.086952417e+01,6.687322210e+01,2.336151958e+01,5.580106750e+01,2.596840722e+01,2.799221176e+01,6.613587255e+00,6.938397920e+01,1.931247031e+01,1.171605770e+01,4.227556437e+00,8.130459614e+01,7.790818077e+01,9.450273599e+01,6.747177962e+01,7.900406791e+01,7.852123605e+01
2.443822831e+01,7.250516610e+01,8.997216723e+01,1.524806158e+01,8.457864428e+00,7.415200081e+01,7.211776073e+00,2.524122570e+01,2.169002967e+01,6.795534207e+01,9.358761750e+01,4.285046664e+01,3.348712838e+01,5.362652476e+01,3.108396942e+01,4.715072145e+01,7.179165799e+01,9.651006213e+01,3.214482143e+01,3.935213318e+01,4.898183083e+01,5.404402248e+00,6.046285784e+01,2.953063083e+01,6.844663118e+00,2.540225616e+01,4.743803862e+00,1.206871833e+01,4.766142834e+01,9.112121952e+01,1.253716635e+01,7.135744855e+01,3.122970750e+01,1.658380698e+01,6.317833437e+01,6.305825756e+01,1.687321656e+01,3.034181012e+01,2.077282183e+00,5.866814342e+01,7.782042159e+01,9.861240671e+01,1.973817740e+01,5.772732836e+01,9.960712012e+00,9.241699889e+01,9.235777838e+01,4.134880416e+01,1.741449320e+01,5.808148943e+01,6.192596621e+01,4.130546632e+01,3.984892278e+01,3.193875629e+01,2.752414212e+01,3.310672263e+00,5.932846092e+01,5.324412819e+01,9.753732919e+01
