v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
6.563476866e+01,8.812479798e+01,8.753444804e+01,8.007326525e+00,1.859728823e+01,3.073920565e+01,5.350794839e+01,7.464726001e+01,5.329965017e+01,2.906237084e+00,8.522379964e+01,8.993696544e+01,2.591596376e+01,8.455834526e+01,4.002642580e+01,4.475003314e+01,6.515905294e+01,8.561643568e+01,6.364225905e+01,4.771498336e+01,6.442979955e+01,6.381600811e+01,7.087547624e+01,2.011273618e+00,3.244954868e+01,2.370607013e+01,7.154145845e+01,9.689865388e+01,7.774524011e+01,6.755771175e+01,1.506048894e+01,1.888964810e+01,6.064183852e+01,7.899557559e+01,8.022320185e+01,1.135469154e+01,8.715846841e+01,4.036886469e+01,5.915987218e+01,1.281621134e+01,6.874870957e+01,4.526707055e+01,1.093696260e+01,4.654844247e+01,4.055017211e+01,1.059710756e+01,9.491704228e+01,6.045168150e+01,7.939021969e+01,6.668187484e+01,3.173145747e+01,1.875759333e+01,7.470802268e+01,8.910205532e+01,2.983492379e+01,5.936588645e+01,1.561659718e+01,2.083372048e+01,4.245246322e+01,9.336889966e+01,9.831826849e+01,1.707160238e+01,6.438104305e+01,8.578633436e+01,8.531878635e+01,5.443117326e+01,1.158669334e+01,9.933461494e+01,5.789661387e+01,6.660416188e+01,4.649141401e+01,8.295968434e+01,8.926641206e+01,7.421932396e+01,1.739235468e+01,5.385533624e+01,2.976362844e+01,5.162207796e+01,4.076939851e+01,5.328654798e+01,2.724778658e+01,7.715347495e+01,8.100945701e+01,3.984949474e+01,5.912114272e+01,6.512360331e+01,9.843083856e+01,3.917925655e+01,6.046082632e+01,6.014097163e+01,1.635318555e+01,4.200388902e+01,2.120332441e+01,6.879709625e+01,1.810482991e+01,2.809368033e+01,7.023222194e+01,1.254246660e+01,3.783713704e+00
3.365338921e+01,1.011107335e+01,3.496362047e+01,8.494034131e+01,6.213523146e+01,1.802589571e+01,1.911583781e+01,2.481247086e+01,7.386985814e+00,5.384302169e+00,8.581944475e+01,2.204630772e+01,3.276913244e+01,6.405832534e+01,5.010035748e+01,6.774398264e+01,3.937968275e+01,5.508123671e+01,2.588716955e+00,5.734311549e+01,2.910870249e+01,8.939040395e+01,8.829165923e+01,9.682915897e+00,1.623451806e+00,6.509402124e+01,4.084638485e+01,1.877213547e+01,1.818122236e+01,7.183808873e+00,2.146108430e+01,6.382322100e+00,9.687555676e+00,1.685595998e+00,4.962480250e+01,5.515512784e+01,9.736097019e+01,8.993770324e+01,2.685983761e+01,4.129849767e+01,4.511371170e+01,9.079888080e+01,5.669772925e+01,3.373335400e+01,9.671951765e+01,7.399923665e+01,7.582087650e+01,7.141379077e+01,3.986179534e+00,4.953966341e+01,5.304462416e+01,8.794133482e+01,7.006561251e+01,4.302306605e+01,3.486816941e+01,3.478463797e+01,7.739767144e+01,5.262578112e+01,1.751599556e+00,6.310259544e+01,7.281461567e+01,7.758750836e+01,1.307952727e+01,5.957140632e+01,2.666278412e+01,6.541720515e+01,8.092488997e+01,6.244280367e+01,4.442485397e-01,8.511331782e+01,5.049123854e+01,8.550682378e+01,1.692140597e+01,9.801978002e+01,6.594354980e+01,3.221880782e+01,8.647915736e+00,8.880951159e+01,5.136468224e+01,3.698359406e+01,6.587700558e+01,3.734670111e+01,8.903593244e+01,8.284046733e+01,8.054931244e+01,5.680972577e+01,5.528363878e+01,4.350695669e+01,3.366035567e+01,7.149756590e+01,8.241867492e+00,6.176640049e+01,3.598409978e+01,3.924966242e+01,4.279245784e+01,3.161161305e+01,7.187170964e+01,7.110998096e+00,7.887071937e+01
6.411388381e+01,5.456782133e+00,3.937410151e+01,6.229384999e+01,8.728574627e+00,6.673467609e+01,8.486791928e+01,8.102191174e+01,7.681497740e+01,7.480319385e+01,2.999315664e+01,8.019198310e+01,1.105899719e+01,5.485355323e+01,3.541149509e+01,2.814772567e+01,7.029480071e+01,1.754833898e+01,6.702964608e+01,3.056168448e+01,6.241043396e+01,1.108514765e+00,4.677849771e+01,7.829601102e+01,3.183595297e+01,1.840928146e+01,6.038083595e+01,8.061769894e+01,7.494432496e+01,5.568594555e+01,2.643896743e+00,6.951287304e+01,2.332910389e+01,6.226888350e+01,7.021034654e+00,5.592842278e+01,6.466457446e+01,7.500476146e+01,8.757193085e+01,5.647526683e+01,4.957840160e+01,3.616708978e+01,6.672310251e+01,2.711972422e+01,4.690254587e+01,4.633098903e+01,4.631972640e+01,2.241628372e+01,1.856005483e+01,8.843554965e+01,4.605449132e+00,4.393327974e+01,5.385887309e+01,4.997458985e+00,1.462694501e+00,4.122946232e+01,9.758771985e+01,6.814433823e+01,4.152295413e+01,4.849128300e+01,1.300998511e+01,6.399984430e+00,7.384470329e+00,4.128023445e+01,8.610970382e+01,4.987909108e+00,9.885947329e+00,7.311679562e+01,7.289582764e+01,9.478444483e+01,1.225525919e+01,3.096206103e+01,5.854969135e+01,6.396423204e+01,4.059680115e+01,2.520864448e+01,3.244102676e+01,2.695745651e+01,2.196613835e+01,2.581079766e+01,2.402559942e+01,3.097110978e+01,8.836085676e+01,6.106599052e+01,1.080935549e+01,3.740133540e+01,6.454707823e+01,7.331708025e+00,8.602714009e+01,8.174588062e+01,1.760695401e+01,1.452634611e+01,2.428343501e+01,2.097593696e+00,5.479497824e+01,1.686299112e+01,1.704306166e+01,7.270038208e+01,4.179734859e+01
9.868597193e+01,3.268716250e+00,3.394131367e+01,3.028676500e+01,9.388449813e+01,7.261080474e+01,3.696618794e+01,6.744054913e+01,2.717620188e+01,5.340625708e+01,4.878213922e+01,7.592219425e+01,2.773568817e+01,6.041269935e+01,1.717605000e+01,4.412002695e+01,3.314773822e+00,4.794778507e+01,3.531279936e+01,9.301939953e+00,5.947802253e+01,2.962025922e+01,4.722715421e+01,7.491026513e+01,4.017589752e+01,5.994938465e+01,8.000629840e+00,6.994604875e+01,8.353338563e+01,7.578470706e+01,5.444662027e+01,2.346727273e+01,8.101589093e+01,6.283376588e+01,6.919273672e+01,4.304967366e+01,5.548926109e+01,8.664208264e+01,7.376634237e+01,1.302851152e+01,6.304082192e+01,6.944429588e+01,6.615259431e+01,4.259499168e+01,3.195878594e+01,8.285180603e+00,5.854472621e+01,5.232777758e+01,2.861968315e+01,6.257526902e+01,4.821424491e+01,9.227287010e+01,4.780544972e+01,1.688785696e+01,5.069457303e+01,4.729839759e+01,6.684427142e+01,7.168913310e+01,5.528688347e+01,9.948826084e+01,1.505858741e+01,2.158468295e+00,2.110974179e+01,8.994887753e+01,2.042024501e+00,9.215321796e+01,5.717374384e+01,2.310074528e+01,3.490200784e+01,2.444176679e+01,2.190758572e+01,9.544346059e+01,5.909920009e+01,3.166293641e+01,4.767514351e+01,2.854544348e+01,9.490238969e+00,3.514662100e+01,4.679996987e+01,7.413716149e+01,6.903263219e+01,7.134792255e+01,2.859471503e+01,2.608459440e+01,7.958618664e+01,3.416908316e+01,3.850557150e+01,2.886740023e+01,8.595627636e+01,6.627303767e+01,8.872981580e+01,7.799729306e+01,7.381384858e+01,4.795447557e+00,3.421489869e+01,2.955875420e+01,5.686165522e+01,2.116393935e+01,5.382639173e+00
1.636052907e+01,1.214267857e+01,4.980151444e+01,2.958513542e+01,2.853215885e+01,8.994846893e+01,3.323888211e+01,4.108955249e+00,9.537467054e+00,8.001859451e+01,3.477679243e+01,6.560181207e+01,3.244890579e+01,2.381012774e+01,2.194596274e+01,9.520313213e+01,5.172429889e+01,5.481599078e+01,6.277328391e+01,7.885125576e+01,9.250417575e+00,9.131315086e+01,2.297622518e+01,3.957091381e+01,4.482249206e+01,4.850774058e+01,7.331185676e+01,3.795329881e+01,8.092279592e+01,1.505621889e+01,3.149256865e+01,9.702048100e+01,5.022086992e+01,3.559281232e+01,1.712164062e+00,5.550138964e+01,9.655315155e+01,4.087224819e+01,3.561672961e+00,6.679561619e+01,5.135624234e+01,9.212717287e+01,4.661017274e+01,4.730567298e+01,4.485721664e+01,4.526004256e+01,9.027309655e+01,7.618099408e+00,6.998219897e+01,9.718032575e+01,7.562756800e+01,4.741869880e+01,6.440113865e+01,8.173995218e+01,4.670518374e+01,3.648380148e+00,7.490708791e+01,8.055855291e+01,7.027873685e+01,1.578207177e+00,5.599879119e+01,6.552711991e+01,5.796804590e+01,7.020931432e+01,8.395106695e+01,5.113817233e+01,3.093328765e+01,5.270857380e+01,2.501042113e+00,1.595859447e+01,2.395877958e+01,8.004079614e+01,7.370423810e+01,4.667844119e+01,6.042107755e+01,6.056908380e+01,5.886775397e+01,7.954181501e+01,3.352059520e+01,2.750254036e+00,7.155390682e+01,9.008970953e+01,6.319284220e+00,7.804713985e+01,5.698948629e+01,5.643399003e+01,7.550095249e+01,5.748585358e+01,8.699753721e+01,5.219639341e+01,4.636488339e+01,9.183301274e+01,6.631437356e+01,2.346255826e+01,8.111011438e+01,1.312067878e+01,1.870593103e+01,8.288823942e+01,2.506737040e+01
7.415802371e+01,4.225294245e+01,8.031599839e+01,5.219843385e+01,9.133863867e+01,2.479762895e+01,6.721145928e+01,9.668295981e+01,1.791685147e+01,6.100223247e+01,1.913828547e+01,2.575976657e+01,7.287313811e+00,8.746269466e+00,1.581122233e+01,2.729634925e+01,2.388834042e+01,5.612733734e+00,8.549650454e+00,1.615454868e+01,5.098782260e+01,3.865305087e+01,4.761126380e+01,2.795646833e+01,6.555857069e+00,9.871018862e+01,3.399064778e+01,9.321254455e+01,8.211857432e+01,6.880053577e+01,9.136014365e+01,8.076976257e+01,4.124439424e+01,1.968702985e+01,2.700635567e+01,9.394320086e+01,2.346363816e+01,4.303256063e+01,5.990414423e+01,4.580099048e-01,5.736849488e+01,2.224513320e+01,8.541468807e+01,6.050589978e+01,1.745458092e+01,1.301760866e+01,2.633205372e+01,8.397722489e+01,2.656425750e+01,1.529661263e+01,6.945365458e+01,6.031776203e+01,6.928903017e+00,3.671563448e+01,1.534955168e+01,8.622540913e+01,2.618811435e+01,5.698785342e+01,7.737330972e+00,6.067170334e+01,6.284860145e+01,9.943633417e+01,5.019047939e+01,6.779758400e+01,7.978216539e+01,4.904490264e+01,3.851289093e+01,5.543477489e+01,6.287884909e+01,8.131982489e+01,9.066681391e+01,3.246802843e+01,7.517483623e+01,1.609453995e+00,6.829287650e+01,1.270524886e+01,3.250437432e+01,1.312366716e+01,7.472702618e+00,6.388914234e+01,8.748299094e+01,3.648658420e+01,7.847492943e+01,1.641698728e+01,4.048294898e+01,5.366491324e+01,6.707260678e-01,5.126690319e+01,6.178304908e+01,7.313606314e+01,9.902427411e+01,5.219364463e+01,2.162216905e+01,9.461329668e+01,7.013746586e+01,4.638453266e+01,5.241049680e+01,2.813460159e+00,7.750890221e+01
7.952262297e+01,7.392745984e+00,9.222372739e+01,7.207593636e+01,8.891010715e+01,4.942851649e+01,3.745178929e+01,9.832064905e+01,5.713618289e+00,3.555133593e+01,2.587862903e+01,3.238677861e+01,3.195359378e+01,1.441653251e+01,5.350346301e-01,1.212335988e+01,7.182455741e+01,2.866170833e+01,7.668543459e+01,4.764853965e+01,5.689643429e+01,6.480761324e+01,2.711918237e+01,4.602918316e+01,3.658737006e+01,8.236848946e+01,4.031463654e+01,9.902625694e+01,3.420285630e+01,2.817553392e+01,6.479728812e+01,3.319569953e+01,4.377472417e+01,7.698682211e+01,5.012357471e+01,2.955206391e+01,3.698189428e+01,8.334350609e+01,8.712019370e+00,5.139341917e+01,4.922670127e+01,9.747685377e+01,4.332848571e+01,5.132536585e+01,7.476517598e+00,1.868572982e+01,8.124649806e+01,2.319293613e+01,5.530956321e+01,5.632770992e+01,7.500346955e+01,6.679417469e+01,8.300134995e+00,4.951912506e+01,9.963469061e+00,7.009259417e+01,6.095809063e+01,8.932573911e+01,9.475645091e+01,8.648121544e+01,9.153032763e+01,3.052572867e+01,7.440193704e+01,3.552007945e+01,8.591103498e+01,3.590526971e+01,8.821561935e+01,4.027695725e+01,1.704828421e+01,3.797978650e+01,7.615026941e+01,9.895545945e+00,9.479660023e+00,5.588387549e+01,1.159816142e+01,3.968275958e+01,7.483337034e+01,4.255819645e+01,2.103697991e+01,3.232356338e+01,5.981355216e+01,8.548007245e-01,4.724930265e+01,4.994444865e+01,5.786271035e+01,4.520509651e+01,9.365064998e+01,4.875306341e+01,1.948442433e+01,6.933551266e+01,2.419379203e+01,2.714980449e+01,1.504834826e+01,6.807495036e+01,8.395900210e+01,2.649365901e+01,9.852586732e+01,6.120985989e+01,1.798389041e+01
3.993801978e+01,6.929572340e+00,8.784857529e+00,3.211705160e+01,6.383841000e+01,7.352636560e-01,7.298605992e+01,6.910227028e+01,4.831984570e+01,5.796504072e+01,4.167988876e+01,1.393680675e+00,5.887607301e+01,1.735513511e+01,5.719486892e+01,7.693710289e+01,7.823683405e+01,5.572405806e+00,2.609429702e+01,9.269472184e+01,7.189600176e+01,5.978334405e+00,4.318510080e+00,3.478491167e+01,7.489205002e+01,8.105323390e+01,2.726030660e+01,9.831424021e+01,6.452050321e+01,2.431790157e+01,4.765979976e+01,3.427158185e+01,5.757187249e+01,8.564177450e+01,5.164454734e+01,9.465560708e+01,7.894816047e+01,2.956930880e+01,6.294773033e+01,3.549234799e+01,6.884146917e+01,6.861941558e+01,9.139879425e+01,7.150704923e+01,9.447288289e+01,3.516983917e+01,2.676166851e+00,4.170087960e+01,6.315261686e+01,4.417968073e+01,9.768357282e+01,1.778178086e+01,5.374299082e+01,3.881022728e+01,3.333572493e+01,9.906802769e+01,8.786455419e+01,6.359805953e+01,1.911403876e+01,7.385564702e+01,4.396918307e+01,1.788880396e+01,4.730820785e+01,2.474817711e+01,6.215775651e+01,7.391517180e+01,1.269700964e+01,9.605936598e+01,4.084956938e+01,4.618410592e+01,5.888253861e+01,4.136937541e+01,3.630141889e+01,1.033655474e+01,5.379463524e+01,6.130569357e+01,5.492843168e+01,7.592900894e+01,5.847811345e+01,1.310918371e+01,7.994715521e+01,4.150276020e+01,2.990055054e+01,6.688920663e+01,6.858010538e+01,8.895725186e+01,8.199081521e+01,8.916119122e+01,1.195603260e+01,2.099194232e+01,3.553185331e+01,4.146594031e+01,7.954132510e+01,2.120520596e+00,7.290420700e+01,8.174545632e+01,5.413564050e+01,9.775109353e+01,2.152059530e-01
9.972399788e+01,6.014721900e+01,9.217612080e+01,5.443277028e+01,6.589759658e+01,2.396572336e+01,9.505462940e+00,1.963584639e+01,3.316631912e+01,2.702826550e+01,5.064801863e+01,4.185140298e+01,9.314563796e+01,2.679951255e+01,1.945946155e+01,8.101764898e+01,1.230803992e-01,1.312679200e+01,9.149418070e+01,3.215142775e+01,7.622663414e+01,3.428443647e+01,1.500313791e+01,3.973553339e+01,2.778841181e+01,3.145295191e+01,1.795715534e+01,2.590403329e+00,2.645393231e+00,4.340299649e+01,9.619228578e+01,1.326480356e+01,2.517190000e+01,4.806022154e+01,2.655912433e+01,4.836499556e+01,7.714158443e+01,9.697006466e+01,2.186917921e+01,5.533670814e+01,8.957894310e+01,8.251345441e+01,9.615243157e+01,9.024801381e+01,4.667277172e+01,3.952079212e+01,4.148357320e+01,4.910411139e+01,9.910934398e+00,6.376603981e+00,6.582850926e+01,1.802211363e+01,2.786163029e+01,8.297405742e+01,3.629923669e+01,5.805294218e+01,1.439179764e+00,1.915603442e+01,9.619065420e+01,1.819743778e+01,1.486313647e+01,6.466980080e+01,3.791835551e+01,2.336917529e+01,8.606838715e+00,3.197964593e+01,2.021127218e+01,2.640429047e+01,2.990342475e+01,7.422748088e+00,3.844781712e+01,9.312925625e+01,5.258085591e+01,9.698591659e+01,8.375534347e+01,9.770754045e+01,1.096417001e+01,8.617269924e+01,9.012879340e+01,9.467504714e+01,6.690861725e+01,1.679526948e+01,8.349251376e+01,6.110572825e+01,1.539534973e+01,5.461442210e+01,6.356748224e+01,6.617594215e+00,9.613899187e+01,5.486371441e+01,7.613076416e+01,8.003656770e+01,1.893784777e+01,5.210857493e+01,6.522137711e+00,1.335518593e+01,4.285012347e+01,8.590365742e+01,4.591118709e+01
3.868549589e+01,8.543334202e+01,1.155014418e+01,8.846625369e+01,4.987134621e+01,7.097117485e+01,9.876338290e+01,1.465074550e+01,2.101754746e+01,9.417157462e+01,7.810775571e+01,9.899238581e+01,6.063295796e+01,1.999173162e+01,4.062309630e+01,6.595891891e+01,4.472683814e+01,7.481883579e+01,4.065033148e+01,4.433883530e+01,3.701163859e+01,6.256017556e+01,9.542455379e+01,3.390586025e+01,5.500702650e+01,6.832557860e+01,4.407765572e+00,8.802940608e+01,1.983257591e+00,5.861354480e+01,1.780896663e-01,2.022099546e+01,1.754245224e+01,6.815716874e+01,7.354027233e+01,4.570239931e+01,2.138509217e+01,3.635089508e+01,5.370156968e+01,8.790011701e+01,6.400841276e+01,2.120902322e+01,6.896162257e+01,5.817367035e+01,1.908117766e+01,7.813102482e+01,7.143647887e+01,8.952459561e+01,4.349015561e+01,6.688393601e+01,8.992305426e+00,1.749839911e+01,3.928534070e+01,8.150760543e+01,6.075873911e+01,6.532988801e+01,3.760969255e+00,6.449537285e+01,4.756088001e+01,8.003013663e+01,6.025152904e+01,1.718398092e+01,3.144695958e+01,3.948618973e+01,7.051698457e+01,9.358322867e+00,2.733220135e+01,1.026166686e+00,1.969994835e-02,1.639719210e+01,7.100171094e+01,3.688816030e+01,6.279298140e+01,1.967300841e+00,6.401709395e+01,6.423207046e+01,8.168377165e+01,9.820459951e+01,5.420469844e+01,2.283228457e+01,6.092374789e+01,6.800219801e+01,8.795500043e+01,2.466716832e+01,3.454226320e+01,5.783044323e+00,6.899734937e+01,3.746266971e+01,7.076967757e+01,3.272798108e+01,6.738880668e+01,5.333627699e+01,8.782578895e+00,7.471703653e+01,8.460904817e+01,2.076040096e+01,3.404549922e+01,2.612439462e+01,6.860892856e+01
5.492103770e+01,4.899412786e+01,9.667455105e+01,8.541131891e+01,4.729860061e+01,9.618026061e+01,3.992328414e+01,6.245304918e+00,9.655320752e+01,8.076801300e+00,1.330152208e+01,6.926602908e+01,9.719037290e+01,3.067171554e+01,4.927529025e+00,2.313230240e+01,2.972833925e+01,1.604296414e+01,2.936063257e+01,5.311616378e+01,2.409481123e+00,7.179815017e+01,6.681376507e+00,3.762364614e+01,1.408532676e+01,7.991743444e+01,9.832718891e+00,3.702680633e+01,5.833561391e+00,7.297760976e+00,4.037220845e+01,6.766660146e+01,2.957736492e+01,4.390611704e+01,6.106008600e+01,8.439977016e+01,3.016521105e+01,8.847177669e+01,9.924669701e+01,3.157255573e+00,3.501099574e+00,5.209852937e+01,1.323706434e+01,7.148976276e+01,2.783372379e+01,9.255723174e+01,2.701640187e+01,9.251067712e+01,7.555329469e+01,7.027484945e+01,7.112832956e+01,3.592273799e+00,6.177720869e+01,3.579758400e+01,1.044888851e+01,1.019169119e+01,8.152969885e-01,5.559027948e+01,3.983536176e+01,3.559324086e+01,1.043472181e+01,2.219576959e+01,5.920684403e+01,1.016139642e+01,5.606729776e+01,9.225599406e+01,4.804441420e+01,2.574726505e+01,5.428041757e+01,4.407824158e+01,4.120756544e+01,6.699868219e+01,5.787211045e+01,4.224328988e+00,9.853937107e+01,5.003764020e+01,5.587076767e+00,5.099646964e+01,6.439162754e+01,9.534751019e+01,8.180434680e+00,3.455851162e+01,1.409856725e+01,9.938954173e+00,9.216490755e+01,3.683985066e+01,7.822385124e+01,8.316152294e+01,3.062374088e+01,9.936965300e+01,6.748516844e+01,1.924695832e+01,3.741677634e+01,3.408189870e+01,4.847490410e+01,3.690302093e+01,5.574373748e+01,3.897291868e+01,4.815595569e+01
1.582341088e+01,1.175222231e+01,9.167956130e+01,5.328027000e+01,1.252117333e+00,7.674219143e+01,5.625141257e+01,8.189799958e+01,1.188159181e+01,7.807663854e+01,9.222251891e+01,1.470278516e+01,7.651278518e+01,4.031521543e+01,8.565151014e+01,2.654966646e+01,2.188348627e+01,5.311869977e+01,7.821476734e+01,6.549517522e+01,5.320328653e+01,6.429850863e+01,1.269214291e+01,7.860211586e+01,1.736627547e+01,2.834622891e+01,5.710802206e+01,2.747757744e+00,8.847688162e+01,1.663089232e+01,9.435262176e+01,4.328736001e+01,1.587165296e+01,1.322401096e+00,9.022173152e+01,8.554925126e+01,7.232832047e+01,7.118871979e+01,6.743045023e+01,5.289363674e+01,1.600628439e+01,2.930424776e+01,2.682009333e+01,1.231747528e+01,4.580678191e+01,4.620193799e+01,9.176804751e+01,4.450261366e+01,1.437133736e+01,9.903389635e+01,8.637536776e+01,1.277891868e+01,5.305610461e+01,7.363986522e+01,8.265533384e+01,6.667262302e+01,8.638483063e+01,9.484876881e+01,3.683375728e+01,3.156239351e+01,1.434121331e+01,1.413289957e+01,8.804714345e+01,1.173327642e+01,5.388334550e+01,2.647393823e+01,9.083373421e+01,4.551426767e+01,1.494540115e+00,8.203065146e+01,4.145010095e+01,7.838776032e+01,7.777807806e+00,9.260374884e+01,9.674948737e+01,9.130003932e+01,2.285565229e+01,8.679103838e+01,7.597271910e+01,9.667804307e+01,9.461048970e+01,9.202931115e+01,1.938309318e+01,2.335294231e+01,2.256122489e+01,8.796372065e+01,8.115856544e+01,8.636098731e+01,8.498695440e+00,1.642145460e+01,8.410385090e+00,7.903376358e+01,3.384202635e+01,1.001623271e+01,9.779906481e+01,5.116401453e+01,5.348667378e+01,5.443743154e+01,6.321065457e+01
5.349810125e+01,4.469521290e+01,1.051577922e+01,5.952812929e+00,3.589326453e+01,7.088664538e+01,9.225564086e+01,6.784993562e+01,9.318738582e+01,8.808300029e+01,4.245582364e+01,4.491077537e+01,3.417889272e+01,9.199733914e+01,2.339210860e+01,2.576250324e+01,4.494717176e+01,8.201353261e+01,4.075103546e+01,8.934192531e+01,5.963862578e+01,4.737283025e+01,5.294901610e+01,1.458565695e+01,2.725851397e+01,8.111264882e+01,6.312520316e+01,4.892668185e+01,7.997785733e+01,6.328812647e+01,9.345576659e+01,9.669448589e+01,2.871710388e+01,5.374493476e+01,7.523123240e+00,1.958566290e+00,9.792926796e+01,9.461586442e+01,4.586210399e+01,3.452222770e+01,9.998915993e+01,1.820016189e+01,9.180783586e+01,3.381169774e+01,3.160262547e+01,8.446156066e+01,6.286640487e+01,8.214876305e+01,8.023287583e+01,2.904336455e+01,4.259621350e+01,9.726018912e+01,4.489541680e+01,1.237879071e+01,8.290928142e+01,6.282602086e+01,3.055665426e+01,8.181060206e+01,5.731086327e+01,6.747878058e+01,9.009650352e+00,3.497083557e+01,8.229602009e+01,3.860283383e+01,6.783416132e+00,8.257419942e+01,3.407405740e+01,5.177599349e+01,6.707915803e+01,2.492632990e+01,4.554265466e+01,2.084579489e+01,9.381700038e+01,5.503682124e+01,3.114885193e+01,9.105949325e+01,6.490470712e+01,9.563398720e+01,4.289760420e+01,7.315343004e+01,6.045496163e+01,1.121196782e+01,3.525102218e+01,5.133752034e+01,5.209567599e+01,1.201227363e+00,9.910521441e+01,9.871250540e+01,6.401276667e-01,5.385911700e+01,3.100639506e+01,4.366409045e+01,2.818304804e+01,2.968774071e+01,1.583836070e+01,2.385624867e+01,5.580570350e+01,7.423533748e+01,6.585804876e+01
4.734413969e+01,3.312492952e+01,1.485768835e+01,6.705740687e+00,4.286362698e+01,3.825070966e+01,5.885971267e+01,3.889778384e+01,7.665228522e+01,4.734492537e+01,2.269098612e+01,4.243758148e+01,2.661861568e+01,7.087753901e+01,9.287384808e+01,8.120253426e+01,7.324753086e+01,9.968580392e+01,3.256349952e+01,5.830778782e+01,9.002202876e+01,7.599676991e+00,3.399663812e+01,2.677358168e+01,3.880548487e+01,8.147993320e+01,9.803948740e+01,1.138314978e-01,4.434558250e-01,8.538544072e+01,1.957570559e+01,1.267480877e+01,3.539754363e+01,4.242018475e+01,4.160604020e+01,9.859005573e+01,7.552563558e+01,1.120925283e+01,3.408310520e+01,2.045017110e+01,4.853660380e-02,4.567348043e+01,9.996303393e+01,2.113578013e+01,4.645514391e+01,3.905753969e+01,9.479662978e+01,3.094625805e+01,6.445147139e+00,3.234790125e+01,7.102754353e+01,7.326166129e+01,8.536980746e+01,2.633223906e+01,3.825725682e+01,7.341700073e+01,6.036016135e+01,2.209228655e+01,2.545912979e+01,4.306483631e+01,8.458653745e+01,3.931623558e+01,5.217535795e+01,2.670535752e+01,8.626666366e+01,2.620990663e+01,3.483167880e+00,5.398718980e+00,2.573259846e+01,3.937318046e+01,3.908953011e+00,4.126690944e+01,2.233269278e+01,4.603141192e+01,3.407895237e+01,2.245360602e+01,9.137350885e+01,6.014308527e+01,8.513396200e+01,1.981923632e+00,8.449640902e+01,7.482139707e+01,2.867382150e+01,3.046382691e+01,2.039105255e+01,6.887950074e+00,7.245277107e+01,9.050326357e+00,1.593264128e+01,6.377045841e+01,6.543198232e+01,3.879382861e+01,1.470415517e+01,2.938848162e+01,7.022848863e+01,3.071305878e+01,1.501812942e+01,8.204240074e+01,8.283006588e+01
