v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45
8.355407730e+01,4.860293620e+01,4.214072645e+01,6.409991238e+01,5.785663983e+00,9.102812066e+01,8.433105172e+01,6.052259935e+01,2.036230890e+01,1.400484536e+01,1.991981719e+01,8.257242809e+01,1.525449131e+01,4.649135139e+01,4.480652211e+01,4.124196456e+01,8.315047445e+01,7.432313769e+01,8.233732309e+01,9.972469263e+01,3.764105880e+01,6.681057139e+01,4.840681342e+01,8.884411764e+00,5.441879889e+00,9.188806048e+01,4.266790625e+01,2.265624851e+00,7.410382477e+01,6.467392406e+01,5.387252568e+01,4.120482372e+00,7.361992551e+01,4.943192161e+01,1.336017463e+01,8.161417556e+01,4.721664650e+01,3.340918808e+01,2.240403869e+01,2.835730917e+01,9.792977949e+01,9.765131769e+01,7.145724615e+00,7.595444205e+00,4.285469644e+01
5.350804249e+01,8.870959747e+01,9.172263561e+01,9.664415542e+01,9.309295628e+01,2.442970078e+01,6.288557491e+01,3.133569559e+01,3.258886247e+01,1.570591785e+01,7.272847163e+01,7.267424016e+01,3.304526702e+01,1.202227366e+01,5.718193486e+01,1.717793601e+01,6.339320817e+01,2.163405307e+01,5.015645708e+00,9.483365338e+01,3.447461124e+01,6.515509494e+01,9.399662053e+01,8.805167739e+01,4.851066814e+01,3.521094125e+01,8.982593139e+01,9.012844974e+01,2.196248944e+01,5.551268223e+01,4.209896059e+01,6.693439033e+01,4.775249548e+01,9.717146688e+00,7.988856443e+01,2.607283372e+01,3.283090561e+01,1.624895415e+01,1.165513717e+01,2.756981199e+00,4.109554685e+01,1.038279008e+01,8.210316165e+00,5.420727372e+01,6.315330729e+01
9.853926613e+01,1.566639046e+01,4.880864753e+01,2.298628013e+01,7.429117853e+01,7.624837148e+01,1.904256437e+01,9.992520532e+01,4.791301494e+01,2.277279539e+01,1.848560432e+01,3.100808081e+01,3.327924801e+01,4.121126433e+01,2.689846626e+01,9.100050649e+01,3.130256810e+01,7.303483733e+01,7.286559355e+01,4.023913858e+01,5.094877931e+01,3.863028768e+00,5.807433311e+01,1.914204997e+01,8.782177986e+00,6.593821216e-01,7.283721791e+01,9.297636613e+01,3.435096664e+01,7.067991800e+01,3.492445463e+01,8.128878951e+00,5.336488109e+00,1.041969089e+01,4.757672110e+01,4.613067216e+01,2.237202210e+01,6.129514399e+01,8.057386649e+01,6.866340633e+00,3.013162563e+01,7.341478585e+00,7.192983202e+01,9.795698803e+01,8.895755798e+01
5.816325934e+01,8.606286112e+01,4.593244117e+01,7.937163571e+01,4.783999021e+01,2.497025788e+01,8.075078930e+01,1.610183069e+01,6.955634241e+01,5.153524892e+01,1.163677673e+01,2.633636048e+00,9.120175476e+01,3.507073993e+01,4.930513382e+01,7.563942446e+00,9.073062561e+01,4.637223647e+01,3.190259397e+01,7.836094098e+01,9.070291505e+01,1.503362727e+01,8.070051085e+01,6.924148099e+01,4.069998169e+01,9.162331817e+01,6.245366672e+01,5.042057367e+01,3.880682904e+01,7.950554435e+01,2.226973952e+01,6.670878202e+01,8.567938313e+01,2.323960875e+01,2.536230613e+01,6.002466502e+01,1.610410036e+01,1.997840485e+01,6.515593674e+01,2.910902448e+01,5.789624020e+01,7.867376869e+01,3.098800601e+01,9.150929918e+01,9.047777424e+01
7.452175402e+01,5.509141236e+01,6.791557671e+01,9.679655971e+01,7.202743072e+01,4.260968602e+01,7.044806191e+01,2.490528242e+01,4.044931765e+01,2.198231673e+01,2.150505086e+01,4.912341047e+01,4.421635601e+01,6.375798319e+01,3.277095644e+01,6.195102933e+00,2.587988888e+01,9.286451015e+01,3.929750828e+01,7.294542921e+01,1.424547518e+01,5.267440805e+01,1.527529764e+01,1.477172762e+01,2.198373318e+01,5.021539025e+01,3.729317554e+00,3.611575449e+01,5.140790063e+01,8.373125134e+01,6.122464078e+01,5.888375144e+00,5.136331886e+01,8.901498549e+01,7.665245892e+01,4.706202095e+01,9.327029211e+01,5.835218743e+01,1.639936546e+01,5.993806012e+01,5.741743098e+01,2.701584736e+01,9.951296112e+01,8.052979375e+00,3.711417261e+01
1.536545214e+01,1.431927438e+01,8.929654640e+01,5.981306087e+01,8.168827069e+01,8.932372471e+01,9.588433291e+01,8.011047967e+01,7.797066316e+00,4.228774583e+00,4.287165101e+01,5.069867812e+01,8.673716493e+01,5.603599218e+01,3.223275170e+00,3.151088369e+01,8.440017758e+01,9.834693833e+01,8.172574666e+01,2.238633195e+01,3.245175931e+01,7.611930430e+01,9.079393135e+01,8.161508804e+01,7.795462250e+01,9.397831229e+01,4.777117370e+01,4.281887418e+01,9.031808239e+01,7.336220596e+00,5.238382040e+01,3.258137775e+01,4.131572836e+01,5.352669301e+00,7.004500341e+01,9.114285573e+01,9.032926626e+01,3.719699657e+01,8.767464138e+01,1.442018377e+01,8.541064447e+01,4.492609177e+01,9.008320939e+01,7.625924695e+01,1.433394441e+01
4.938183258e+01,4.879443830e+01,5.376976252e+01,1.499070762e+01,2.850425166e+01,4.568824834e+01,8.775052239e+01,8.318891799e+01,8.343130292e+00,2.126432318e+01,2.043381215e+01,2.080019727e+01,5.149298851e+01,2.096755056e+01,9.120455272e+01,5.165308534e+01,8.903264549e+01,3.590880204e+01,9.634200488e+01,9.062020668e+01,8.668715540e+01,6.804270640e+01,1.248004438e+01,1.192426940e+01,6.194480495e+01,8.337445251e+01,8.281843290e+01,7.689458719e+01,1.193900240e+01,2.580833578e+01,5.542011974e+01,1.871691046e+01,6.978922444e+00,8.653668932e+01,1.294872876e+01,1.156025475e+01,6.965678500e+01,4.196018003e+01,6.645369040e+01,2.071303024e+01,4.163239573e+01,7.840167363e+01,7.844928841e+01,3.099077492e-01,2.630995675e+01
2.173639194e+01,5.877885345e+01,1.110122041e+00,8.679541343e+01,4.015038290e+01,8.307211840e+01,4.341281296e+01,1.017314620e+01,9.718397949e+01,1.339998542e+01,5.741744202e+01,4.824289175e+01,9.016263712e+01,9.181880309e+01,4.820729033e+01,5.374720489e+01,8.133930713e+01,5.448999598e+01,7.428655701e+01,2.392222361e+00,8.724243688e+01,8.415942119e+01,1.350752880e+01,3.390633366e+01,7.122693637e+01,8.768403810e+01,2.618993623e+01,4.379193681e+01,1.030202853e+01,6.401361280e+01,6.015184431e+01,1.706732874e+00,3.431260645e+01,1.186155480e+01,5.784704606e+01,9.823417537e+01,8.278815817e+01,9.004503755e+01,5.532318571e+00,3.082610793e+01,4.574951820e+01,5.533757026e+01,8.490643142e+01,7.127371213e+01,2.916715924e+01
5.257342241e+01,7.064649660e+01,3.317965819e+01,3.065500835e+01,1.919735592e+01,4.410988704e+01,4.443722075e+01,7.605547451e+01,3.191516806e+01,3.532125804e+01,6.843901805e+01,9.240831056e+01,2.652509517e+01,7.391288755e+01,8.897211270e+01,2.747814601e+01,6.590273889e+01,4.406576062e+01,1.049257193e+01,6.346805054e+01,6.117170842e+01,3.253777296e+01,7.977498984e+01,3.522960819e+01,5.363432237e+01,1.697476108e+01,9.988855121e+01,4.039641160e+01,6.186801728e+01,3.624148586e+00,2.307638567e+01,6.917190169e+01,1.071366453e+01,7.826376520e+01,9.030798798e+01,2.817209815e+01,4.642622866e+00,8.540002989e+01,9.175150445e+01,1.033169402e+01,1.705792894e+01,8.393676693e+01,2.356648476e+01,9.686706704e+01,9.039405125e+01
2.008632742e+00,5.885754526e+01,3.430001808e+01,4.610908353e+01,6.610708897e+01,2.069556414e+01,3.035370387e+01,1.846554328e+01,8.127419591e+01,1.728362622e+01,3.342036887e+01,9.962894731e+01,9.911419232e+01,7.859938946e+01,7.501314919e+00,5.500694769e+01,4.302931266e+01,3.376815639e+01,7.011680992e+01,3.018563025e+00,7.530292377e+01,1.920982798e+00,9.447875013e+01,9.309126812e+01,6.832860535e+01,4.896695129e+00,2.074281034e+01,9.128038060e+01,3.367642483e+01,2.805271949e+01,4.164306482e+01,3.812428824e+01,7.398161774e+01,4.733651847e+01,5.889858038e+01,3.143284659e+01,6.557474185e+01,9.759053585e+01,2.071279225e+01,7.933696136e+01,7.909437805e+01,1.470683762e+01,6.336893036e+01,8.372564054e+01,6.085955723e+01
1.924758118e+01,1.441796256e+01,4.155474125e+01,8.959019700e-01,6.580295310e+01,5.357217290e+01,6.520568558e+01,3.367864088e+01,5.226244681e+01,2.059856443e+01,2.807638826e+01,2.640348561e+01,4.023963773e+01,8.429456387e+01,2.059767512e+01,7.598705312e+01,9.651529120e+01,4.667647483e+01,3.566447952e+00,5.245878852e+01,7.442299095e+01,8.930033661e+01,2.767946200e+01,1.335590832e+01,2.855805556e+01,9.511275529e+01,6.456970479e+01,1.528564553e+01,6.202820333e+01,8.316859807e+00,3.834860565e+00,5.983759078e+01,9.711365775e+01,8.596916650e+01,1.400301657e+01,8.014847826e+01,1.720762059e+01,1.801330169e+00,7.414949088e+00,6.446490991e+01,2.842178850e+01,4.768370387e+01,8.053744331e+01,4.298197201e+01,9.269243465e+01
8.012275820e+01,3.644170682e+01,2.503670678e+01,2.176567655e+01,4.544336488e+01,5.105592700e+00,6.629473277e+01,8.180152609e+01,3.913590799e+01,4.700873714e+00,1.199897109e+01,3.830844183e+01,8.124590131e+01,1.694712762e+01,7.254538776e+01,7.468755079e+00,4.818741736e+01,7.554017682e+01,5.592227175e+01,9.442092629e+01,8.884246916e+01,5.335851080e+01,4.495333216e+01,1.955824108e+01,6.496448029e+01,7.422849189e+01,9.833794413e+01,5.476363704e+01,7.286928115e+01,3.041605721e+01,8.599467502e+01,8.281863560e+01,2.380014080e+01,3.396462489e+01,2.893395210e+01,8.751284866e+01,3.545511111e+01,4.626237291e+01,3.976930353e+01,6.631693225e+01,1.446882851e+01,3.446335539e+01,6.125002080e+01,4.659266655e+01,1.899617903e+01
3.365645506e+01,9.235140501e+01,9.416551676e+01,4.111456595e+01,2.926368079e+01,1.567500589e-01,8.882570774e+01,6.972436162e+00,6.219087359e+01,1.795070944e+01,4.039590238e+01,9.587586668e+01,4.934162969e+01,7.980385333e+01,7.802410959e+01,9.967469221e+01,3.142378704e+01,4.656475211e+01,6.300779894e+01,7.029877076e+00,6.694260491e+01,5.515184415e+01,3.127444933e+01,7.898598265e+01,9.561112100e+01,8.691592690e+01,7.150752124e+00,3.473708943e+01,8.864435184e+01,9.736348580e+01,5.031452923e+01,7.596519340e+01,6.207821705e+01,1.741827504e+01,1.370111128e+01,9.073654069e+01,2.136621045e+00,7.516306687e+01,8.666856385e+01,1.066231206e+00,3.100804319e+00,3.368265123e+01,6.705962859e+01,3.890810595e+01,6.693282497e-01
1.668953871e+01,4.751997792e+01,4.498841573e+01,4.367063411e+01,2.285828156e+01,7.517583144e+01,3.370708689e+01,4.363565833e+01,9.445808122e+01,7.108132430e+01,4.697713777e+01,1.596962556e+01,1.241644371e+01,7.687185060e+01,6.097128121e+01,5.856424922e+01,7.348046318e+01,1.571458176e+01,2.083516831e+01,1.227025907e+00,7.077443231e+01,4.086424346e+01,1.851747376e+01,4.836328857e+00,5.537773833e+01,1.978112720e+01,3.518875245e+01,3.099660914e+01,2.100434345e+01,7.533456177e+01,3.326859895e+00,5.296795191e+01,7.628815672e+01,1.238683602e+00,7.769657292e+01,9.786114093e+01,8.468605727e+01,5.130660845e+01,4.669991717e+01,8.234836076e+01,2.892806273e+01,7.525073028e+00,6.934382297e+01,4.057628391e+01,4.796438887e+00
1.321333683e+01,8.934583778e+01,5.521373047e+01,1.849913086e+01,5.627234501e+01,3.399794220e+01,8.292736520e+01,2.071853165e+01,7.025470571e+01,8.699955503e+00,1.323713998e+01,4.831216652e+01,1.509088275e+01,3.952723638e+01,8.300620043e+01,6.146671423e+01,2.595258841e+01,2.820209324e+01,3.558844930e+01,4.887469600e+01,5.532235904e+01,5.619732982e+01,2.907835374e+01,9.467837736e-02,8.674520256e+01,8.411725157e+01,4.911052805e+01,1.408417722e+01,3.818508109e+01,7.795115110e+01,9.926140630e+01,3.047231556e+01,3.869596667e+01,8.547437275e+01,3.167291890e+00,1.534380796e+01,2.701220156e+01,7.927948480e+01,6.492042395e+01,2.249617612e+01,9.451025061e+01,3.385565241e+01,1.806214675e+00,1.248994888e+00,4.742457839e+01
2.137031887e+01,7.949956662e+01,3.204042305e+01,5.442955029e+01,3.483812952e+00,2.759497891e+01,8.695171293e+01,7.617279626e+01,1.975409243e+00,6.311311021e+00,8.122794807e+01,5.364063115e+01,3.378058647e+01,4.694251893e+01,3.797017220e+01,8.293740925e+00,3.258287163e+01,3.910501752e+00,7.916221095e+01,3.981907313e+01,6.265197193e+01,7.369413158e+01,6.847950614e+01,7.535001884e+01,5.781950293e+01,3.499365906e+01,5.716361935e+01,6.051728028e+01,6.941660098e+01,5.687178653e+01,4.818655374e+01,9.826287414e+01,6.250084225e+00,5.094145895e+01,6.807950739e+01,9.701293231e+01,8.015313302e+01,1.558246676e+01,5.680021728e+01,9.981932393e+01,1.742733014e+01,4.896643316e+01,5.356677229e+01,2.531643598e+01,8.687596702e+01
7.711494184e+01,6.052039540e+01,2.813133262e+01,3.784982243e+00,6.328826528e+01,1.088708319e+01,3.148838587e+01,6.949743718e+01,6.704193286e+00,9.875259861e+01,2.123733078e+01,3.613034172e+01,4.486251029e+01,3.849356050e+00,9.949856371e+01,1.336192167e+01,5.054491949e+00,4.428275382e+01,1.217321855e+01,6.858536074e+01,1.986701549e+01,7.186249594e+01,4.510369841e+01,8.377849249e+01,4.516009904e+01,2.097146940e+01,4.713232871e+01,1.300491161e+01,7.697914146e+01,4.277251354e+01,6.418741269e+01,6.354029727e+01,4.773048118e+00,9.201541968e+01,8.582655104e+01,6.591018119e+01,5.256473871e+01,4.907074117e+01,3.752371296e+01,1.706314744e+01,7.405239475e+01,4.422789196e+01,5.446547345e+00,6.089805410e+01,5.281059489e+01
8.592432076e+01,3.704313802e+01,3.695052672e+01,9.144040778e+01,8.246169542e+01,1.756721875e+01,9.651580775e+01,1.110544170e+00,3.816841399e+01,4.908249681e+01,3.286478625e+01,8.934378434e+01,2.619453289e+01,7.351376329e+01,5.299861080e+01,9.582465586e+00,7.883063326e+00,4.159547835e+01,9.336313246e+01,5.945792167e+01,7.947460004e-01,5.232182069e+01,8.365531082e+01,7.767929163e+01,5.881114901e+01,2.179588593e+01,1.521222095e+01,3.689444186e+01,9.048155571e+01,8.697127611e+01,4.500530666e+01,2.767239480e+01,4.041876303e+01,7.285096190e+01,3.917071710e+01,5.740184635e+01,9.679096849e+01,7.403153486e+01,5.914420066e+00,3.342883366e+01,8.197557409e+01,6.176411774e+00,5.179199774e+01,3.472280319e+01,6.615575948e+01
9.459879377e+01,4.651809425e+01,6.297221606e+01,1.831256873e+00,3.906094211e+01,3.682997697e+01,3.223907423e+01,9.158810360e+01,6.854858638e+01,7.867005383e+01,6.327136941e+00,7.333701327e+01,2.875141983e+01,3.982841121e+01,4.302070974e+01,8.566012491e+01,6.177649680e+01,5.347103477e-01,7.390605594e+01,8.842046267e+01,3.942610401e+01,6.877958209e+01,4.739877017e+00,9.974977394e+01,6.139912380e+01,3.027092217e+01,8.514549187e+01,9.627856629e+01,1.549084710e+00,3.010907595e+01,5.294030699e+01,5.228038628e+01,1.693419682e+01,3.235266650e+01,3.756622713e+01,5.176429944e+01,2.094485654e+01,5.221672127e+01,5.895969855e+01,9.764170038e+01,2.544961395e+01,5.166948665e+01,1.750877200e+01,1.371389386e+00,8.373328937e+01
6.192584285e+01,2.447971523e+01,5.074690932e+01,9.388850402e+01,6.415964804e+01,1.440339815e+01,8.683302227e+01,4.753581305e+00,3.291168774e+01,6.656040504e+01,5.581598047e+01,2.144776505e+01,6.341781585e+01,7.306970727e+01,3.781836878e+01,1.671587616e+01,8.164012945e+01,7.597704383e+01,4.491128872e+00,2.669846298e+01,2.406513909e+01,3.944728092e+01,3.054023889e+01,7.694452943e+01,2.019680698e+01,8.515537957e+01,8.393917113e+01,4.473849161e+01,5.421202020e+01,4.133433360e+01,7.273000750e+01,8.091782949e+01,3.581306550e+01,4.786604310e+01,8.811473799e+00,5.067619597e+01,9.340476042e+01,3.839972636e+01,4.532351092e+01,1.121095457e+01,2.626574461e+01,8.206316761e+00,9.068987615e+01,4.814419883e+01,3.609409690e+01
6.466566318e+01,8.702342498e+01,5.170136221e+01,4.488166936e+01,1.735252021e+01,4.789050647e+01,3.753415809e+01,8.199749339e+01,5.651918715e+01,2.846953141e+01,6.032701369e+01,4.732516843e+01,8.482187679e+01,5.654905154e+00,1.335171958e+01,5.616712177e+01,5.520776364e+01,2.778431706e+01,6.578742465e+01,6.912619426e+01,9.111502768e+01,9.468190194e+01,5.310471426e+00,3.417702631e+01,2.333745223e+01,4.864549348e+01,6.185004765e+01,6.634831308e+00,6.086134902e+01,6.051729852e+00,3.185553588e+01,1.261317716e+01,6.354460981e+01,3.220737561e+01,2.707764331e+01,1.491262984e+01,7.969992256e+00,3.687674896e+01,3.926639904e+01,1.514079577e+00,9.103911583e+01,5.385957741e+01,9.856083111e-01,5.412632193e+00,8.432799320e+01
9.519828869e+01,2.779932438e+01,7.778836338e+01,1.631995018e+01,9.458832441e+01,7.893880414e+00,1.943404762e+01,6.825950059e+01,9.160414564e+01,9.999200183e+01,7.641729349e+01,2.049067762e+00,8.509720417e+01,8.869764625e+01,4.296222805e+01,6.940155488e+01,5.805625596e+01,2.476839806e+01,2.990883581e+01,9.296979198e+01,2.684487690e+01,4.390938668e+01,1.150969670e+01,6.893958256e+00,4.455401364e+01,7.480873782e+01,2.364248843e+01,4.427204169e+01,3.783907580e+01,3.027967985e+01,6.756224378e+01,2.586408344e+01,5.440526034e+01,3.208730091e+01,4.622225699e+01,2.012113026e+01,8.726662215e+01,1.582900967e+01,4.454539409e+00,2.872748076e+01,7.714891228e+01,3.824535540e+01,5.836427228e+01,3.131663628e+01,2.869662067e+01
3.579706431e+01,3.616292140e+01,5.322224365e+01,5.508207727e+01,3.516048124e+01,8.465613170e+01,6.405001088e+01,5.793088388e+00,6.332536083e+01,7.549468771e+00,5.512855298e+00,3.501713696e-01,1.271634487e+01,8.293406241e+01,7.030092449e+01,1.428176107e+01,5.930443258e+01,8.673441916e+00,4.960738809e+01,4.897323106e+00,5.202738270e+01,9.644570333e-01,8.305407958e+01,9.280126917e+01,4.420190840e+01,3.479474106e+01,2.056968109e+01,2.137616518e+01,8.777582050e+01,1.006775190e+01,9.411932071e+01,4.802866686e+01,7.660058810e+01,6.281119153e+01,2.844308902e+01,9.056180799e+00,5.061898889e+01,5.564472835e+01,4.760293868e+01,1.483442734e+01,4.330984187e+01,7.438847700e+01,4.936452405e+00,2.377254729e+01,4.210141709e+01
3.683734483e+01,6.486040526e+00,1.668542039e+01,3.158620163e+01,8.943752874e+00,2.720416434e+01,7.647019018e+01,6.845191738e+01,8.272284680e+01,8.039553846e+01,5.811537811e+01,7.313266372e+00,1.476136307e+01,2.505171459e+01,1.211460215e+00,7.626805250e+01,9.570452877e+01,3.557325206e+01,3.840447689e+00,2.821314752e+01,8.103550177e+01,9.283461998e+01,2.624086941e+00,2.476891265e+01,6.535296945e-01,8.683589229e+01,5.430777340e+01,7.842426128e+01,1.421651544e+01,7.542372604e+01,5.135775025e+01,5.505609306e+01,1.746195281e+01,1.560288214e+00,8.016822516e+01,5.097364696e+01,6.061778730e+01,2.543704610e+01,2.363965394e+01,2.393777747e+01,4.737248396e+00,1.239455600e+01,6.625631592e+00,3.242950661e+01,6.802570402e+01
6.655264510e+01,6.183221653e+01,4.847041955e+01,6.141693265e+01,5.072964126e+01,4.061618995e+01,2.597841788e+00,5.084957746e+01,6.922370702e+01,4.379677600e+01,9.612002548e+01,8.468073893e+01,7.829564912e+01,7.199809042e+01,6.650426586e+01,4.477975760e+01,3.923928663e+01,2.045022797e+01,4.395025901e+00,4.019512674e+01,9.081819448e+01,2.965484103e+00,8.500816259e+01,9.567044387e+01,3.132135107e+01,9.218625115e+00,6.662620386e+01,8.973706342e+01,3.614369866e+01,9.105408223e+01,1.577509329e+01,9.416720654e+01,1.037097067e+01,3.513641338e+01,5.815718755e+01,6.796689665e+01,8.148895827e+01,2.886740187e+01,9.606948774e+01,5.264650357e+01,3.807908426e+01,6.966526319e+01,4.246420305e+01,1.512315796e+01,3.416620231e+01
3.471519106e+01,5.476728936e+01,5.981864008e+01,5.673165321e+00,8.069500386e+01,8.752493745e+01,2.633263662e+01,1.884734327e+01,4.905011961e+01,5.468408613e+01,3.782830201e+01,8.783269388e+01,6.239852302e+01,6.669892327e+01,2.443909505e+01,3.356627668e+01,8.887325796e+01,8.282727196e+01,6.895949411e+00,3.230138143e+01,5.428424791e+01,7.528529451e+01,6.024990377e+01,4.218328150e+01,6.881770839e+01,3.669373795e+01,2.318484366e+01,2.415909813e+01,1.170877932e+01,7.978395744e+01,2.887316038e+01,4.887718166e+01,4.020943411e+01,5.199190988e+01,2.581243369e+00,4.805296935e+01,8.845736916e+01,2.385274122e+01,3.208530519e+01,1.873957048e+00,8.105577391e+01,8.132013610e+01,1.094503118e+01,7.933289876e+01,6.748219747e+01
1.002424588e+01,2.458189425e+00,8.358841548e+01,3.392611634e+00,4.697578489e+01,9.477416592e+00,1.105247608e+00,6.138972121e+01,9.068426380e+01,1.562437089e+01,9.244718928e+01,5.185884161e+01,8.598005902e+01,7.208805508e+01,8.818927092e+01,4.759310758e+01,1.682673312e+01,1.835187528e+01,3.473092440e+01,5.565503136e+00,1.711953967e-03,2.501900658e+00,1.294098049e+01,9.966913068e+00,2.759812371e+01,1.782016178e+01,9.332753613e+01,9.090334302e+01,1.805942274e+01,5.535490256e+01,9.911290403e+01,4.335541015e+01,4.255275733e+00,1.814723499e+01,8.179274765e+00,4.926420962e+01,6.745167374e+01,3.015556730e+01,1.750150974e+00,5.609581909e+01,4.046481096e+01,5.033809814e+00,2.326769326e+01,6.428818712e+01,6.357046732e+01
5.098129603e+01,9.464852954e+00,2.211541131e+01,6.780158365e+01,1.836895765e+00,3.593348396e+01,4.872657603e+01,4.885033507e+01,7.733318541e+01,3.561707297e+01,7.793490216e+01,6.745397618e+01,4.499428642e+01,2.616160326e+01,1.353647269e+01,6.415635989e+01,4.495970450e+00,1.481066989e+01,5.920696031e+00,9.530999672e+01,9.824774318e+01,7.044776283e+01,5.547874341e+01,7.022742557e+01,2.446896332e+01,1.592003826e+01,4.886245221e+01,9.619469380e+01,6.163028755e+01,6.190798869e+01,1.174730479e+01,4.285844789e+01,9.408799041e+01,7.088148605e+01,3.102008668e+01,6.084962876e+01,3.340562415e-01,2.463627577e+01,2.735430588e+01,3.575026922e+01,5.352947523e+01,4.605516725e+01,2.600008948e+01,3.727572022e+00,4.044546876e+01
8.791416749e+01,1.327549362e+00,2.240537752e+00,6.442483623e+01,3.463400787e+01,9.054128254e+01,3.494262236e+01,3.142416953e+01,2.893345748e+01,6.420748764e+01,8.807076786e+01,5.466988405e+01,9.243183151e+01,4.860558258e+01,4.200389478e+01,8.718272561e+01,9.595607078e+00,5.543798134e+01,9.288581992e+00,1.083153414e+01,5.231085644e+01,8.645005752e+01,2.012748388e+01,6.353192299e+01,9.028059628e+01,6.758965778e+01,7.696254515e+01,6.668659842e+01,4.151675945e+01,7.432212111e+01,7.991077213e+01,9.152680812e+01,9.071657559e+01,9.618155461e+01,1.815064130e+00,8.697594014e+01,2.220995372e+01,9.727248756e+01,4.127026091e+00,5.042000229e+01,7.831945613e+01,7.525030316e+01,7.879743876e+01,5.369728822e+01,6.606368934e+01
