v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100
1.003556831e+00,7.889362289e+01,4.613558821e+01,9.563698171e+01,4.854122968e+01,4.691859321e+01,4.615143664e+01,2.818760738e+01,5.487582479e+01,5.933338168e+01,2.142792757e+01,3.785838110e+01,2.685907724e+01,1.154842232e+01,1.346534863e+01,7.264252450e+01,3.183849257e+01,2.398559451e+00,8.140790813e+01,9.426253207e+01,8.742149867e+01,9.785049324e+01,1.822095239e+01,4.029062977e+00,6.241673558e+01,9.090984705e+01,6.354629378e+01,6.426145163e+01,5.999273460e+01,3.907759504e+01,7.388291570e+01,1.442702603e+01,8.411393337e+01,9.674583068e+01,5.381834679e+01,6.731208149e+01,2.056044062e+01,2.419092511e+01,9.565548275e+00,8.237513226e+01,9.855000033e+01,1.716838265e+01,1.802019427e+00,1.418346355e+00,1.972477350e+01,2.841537074e+01,8.523175622e+00,7.964369514e+00,2.979272076e+01,6.211426392e+01,8.624134984e+01,2.862052445e+01,4.355393355e+01,6.451184706e+01,5.005535978e+01,3.611669146e+01,3.635689100e+01,3.198456729e+01,3.300343426e+01,4.435072203e+01,2.209200527e+01,2.833389336e+01,3.779250836e+01,5.047061179e+01,3.197336196e+01,1.478459505e+01,3.902358331e+01,9.857837856e+01,1.114847813e+01,2.807436562e+01,8.516317384e+01,5.118949117e+01,9.332372815e+01,9.157661264e+01,2.314682202e+01,8.164097860e+01,6.715764757e+01,2.015473651e+01,6.593974055e+01,3.558339417e+01,5.387614130e+01,4.302172568e+01,4.402325023e+01,7.365183941e+01,1.169479785e+01,2.550061507e+01,5.889443757e+01,2.047674511e+01,1.951802261e+01,7.250608974e+01,1.925978636e+01,4.297661548e+01,4.899609239e+01,9.588081436e+01,2.538844251e+01,1.812603196e+01,3.388475760e+01,3.212175811e+00,7.534598392e+01,4.451005630e+01
8.342586376e+01,6.047137594e+01,1.187407408e+01,2.224688369e+01,2.052498087e+01,3.816247124e+01,3.092352486e+01,8.361516706e+01,6.651028189e+01,3.997281128e+01,1.038058173e+01,5.378735537e+00,6.894119907e+01,9.625056577e+01,3.837330336e+01,5.773801696e+01,8.140371093e+00,6.904757420e+01,2.645947830e+01,9.307960824e+00,7.191650241e+01,6.251036422e+01,2.348522679e+01,4.494542995e+01,2.269962021e+01,3.630685867e+01,3.779044584e+01,3.831491556e+01,5.400285700e+01,4.558046065e+01,6.482643278e+00,8.307982436e+01,1.654621194e+01,4.243079298e+01,3.686387524e+01,5.970735438e+01,5.472418946e+01,6.182273417e+00,9.488955829e+01,7.540767414e+01,9.778020583e+01,7.043896266e+01,7.334997918e+00,8.903804237e+01,4.764294249e+01,7.495413973e+01,9.703321245e+01,6.952928882e+01,9.860529932e+01,2.388308066e+01,4.882151626e+01,1.589237890e+01,8.953661273e+01,3.542956537e+01,8.060702262e+01,2.425226283e+01,8.096191203e+01,6.686455844e+01,6.187319065e+01,4.904654868e+01,9.892263820e+01,5.597667687e+00,6.637542210e+01,2.973268494e+01,7.124262012e+01,7.437850100e+01,2.495705800e+00,8.289044113e+01,4.567107297e+01,9.066980219e+01,3.811051638e+01,9.242826079e+01,8.511900408e+01,9.017774629e+01,3.768986181e+01,3.247225225e+01,2.409878634e+01,6.282488293e+01,3.813852130e+00,5.324804967e+01,4.269385820e+01,2.310668249e+01,5.998073399e+01,4.297103202e+00,6.740246719e+01,3.183529399e+00,4.415184703e+01,2.167966979e+01,8.747644570e+01,1.219304589e+01,1.693379222e+01,7.202531905e+01,2.113561618e+01,9.976476095e+01,9.639723302e+01,2.726300790e+01,6.653198909e+01,4.856815958e+01,9.280365363e+01,7.935770845e+00
1.609878264e+01,3.655861311e+01,4.229574140e+01,3.961474769e+01,3.980957545e+01,5.411600830e+01,1.376426074e+01,7.717269232e+01,9.736735538e+01,5.848959579e+01,7.475824201e+01,6.440481083e+01,3.737961209e+01,7.879612329e+01,5.905271647e+01,4.813213945e+01,8.882989250e+00,6.503310681e+01,9.884109448e+00,1.367104637e+01,2.686460787e+01,6.869857182e+00,3.551302186e+01,1.818609194e+01,7.500774795e+01,3.590717383e+01,1.828766875e+01,3.218262354e+01,6.016212799e-01,1.594965067e+00,5.252175815e+01,8.128655930e+01,7.104590763e+01,9.887834363e+01,5.602629791e+01,7.069157834e+00,9.981510987e+01,5.556703088e+01,3.692929606e+01,5.112643770e+01,8.202421044e+01,9.016081522e+01,8.871541808e+01,3.498152477e+01,5.936104823e+01,8.294984841e+01,2.838840054e+01,8.117512116e+01,9.327596816e+01,1.108401628e+01,6.715373575e+00,8.973735123e+01,1.481058679e+00,8.356586289e+01,2.913242963e+01,7.930907439e+01,1.989777488e+01,1.106028815e+01,3.498199868e+01,8.649910041e+01,4.447885287e+01,2.044228707e+01,4.037165205e+01,1.341222930e+01,2.890219962e+01,8.842837564e+01,8.851772999e+01,5.026485022e+01,7.609575749e+01,3.629080190e+01,7.530340403e+01,6.092907767e+01,8.836138084e+01,1.679638374e+01,9.884263098e+01,6.229900417e+01,9.446958319e+01,5.297576450e+01,7.162454562e+01,1.228069939e+00,1.070221995e+01,1.803402454e+01,9.544649182e+01,8.284428958e+01,8.190016150e+01,3.480087773e+01,9.234160883e+01,7.416485893e+01,6.503046632e+01,4.202443028e+01,9.392528071e+01,7.506323098e+01,1.878629724e+01,4.962063386e+01,9.783421288e+01,7.222596053e+01,6.786275113e+01,8.045306052e+01,5.845901316e+01,1.181590631e+01
4.521006439e+01,4.956425474e+01,5.080816893e+01,5.180888081e+01,2.234912377e+01,1.631806834e+01,3.967399947e+01,9.475105392e+01,1.233575287e+01,9.365984905e+01,9.490098722e+01,6.905141332e+01,6.642519096e+01,9.329075988e+01,9.552083608e+01,9.890805269e+01,6.296767047e+01,1.335355858e+01,2.713163465e+01,7.862690770e+01,4.419726961e+01,9.860283106e+01,5.953645382e+01,1.396450992e+01,7.534828766e-01,7.610365390e+01,7.050846330e+01,6.130809185e+01,3.145285178e+01,8.315113101e+01,4.487282080e+01,7.729940566e+01,2.992803904e+01,8.728890874e+01,9.672069168e+01,9.945216866e+01,9.287899527e+01,3.200040818e+01,2.694697740e+01,2.245560268e+00,7.570151477e+01,4.408631690e+01,4.895386376e+01,4.856477370e+01,2.220096084e+01,9.631071867e+00,5.868746396e+01,6.134812886e+01,6.540857900e+01,5.989036179e+01,9.709916813e+01,2.244082283e+01,3.035327312e+01,6.701368162e+01,5.441023782e+01,9.109816221e+01,1.845947418e+00,5.377148317e+01,7.995635190e+01,3.317648182e+01,2.906982433e+01,6.522565862e+01,9.126197483e+01,4.286840886e+01,9.314872492e+01,8.882811329e+01,4.292801327e+01,6.200009981e+01,2.547587092e+01,5.531264504e+01,5.988738495e+01,2.280201931e-01,2.252797718e+01,4.303621202e+00,3.751242006e+00,7.204871300e+01,6.172616761e+01,5.181305447e+01,2.419196919e+01,1.173421962e+01,8.287095456e+01,5.100764284e+01,2.158074829e+01,6.711572265e+01,5.869682304e+01,4.023067895e+01,7.162964052e+01,3.796044658e+01,3.803687674e+00,9.111000409e+00,9.974237823e+01,3.470990459e+01,7.039237542e+01,9.098884087e+00,4.986918325e-01,6.349815664e+01,5.123268398e+01,5.333286159e+01,1.637519772e+01,4.137765384e+01
9.863698968e+01,7.119978514e+01,6.128289419e+01,6.547056171e+00,8.588344291e+01,9.457218121e+01,5.111211220e+01,8.256890762e+01,4.524104661e+01,2.334904245e+01,8.429596609e+00,9.858193781e+01,7.198699148e+01,4.190205435e+01,4.983464481e+01,2.938738237e+01,6.606122678e+00,4.389570068e+01,5.824527002e+00,9.437562751e+00,6.711001961e+01,3.968573513e+01,4.095710683e+01,8.906247931e+01,8.659532337e+01,4.106722892e+01,4.089569068e+01,4.824529726e+01,5.174791367e+01,7.000968083e+01,1.814308295e+01,1.153925143e+01,3.944161177e+01,2.119403559e+01,4.517698309e+00,1.100074734e+01,7.447281662e+01,5.145515168e+01,2.522478829e+01,3.548107116e+01,3.290359333e+01,7.191560834e+01,3.381386969e+01,3.842962287e+01,9.771614270e+01,2.419598536e+01,4.331445848e+01,3.307479695e+01,3.684882791e+00,1.574464858e+01,5.685492211e-01,8.299085146e+01,1.436672170e+01,1.588386021e+01,8.733894741e+01,8.768871355e+01,4.961142981e+01,6.777102024e+01,3.746490189e+01,6.789652335e+01,6.170882522e+01,2.874124620e+01,8.362958557e+01,9.380080408e+01,7.554423839e+00,2.368226583e+01,8.875847453e+01,5.947948037e+01,7.397476106e+01,5.993216815e+01,2.923244754e+01,3.290077745e+01,5.088493848e+01,8.161529602e+01,2.028009981e+01,8.330185259e+01,2.693078382e+01,5.193910533e+01,1.085858504e+00,2.075999250e+01,1.551055708e+00,6.719746596e+01,9.169957058e+01,7.316744080e+01,1.456185898e+01,5.020778620e+01,9.172665897e+01,1.975735411e+01,6.369808243e+01,7.671126260e+01,8.940248070e+01,5.016956144e+01,7.630509654e+01,1.583925512e+01,4.601166275e+01,7.771085603e+01,1.033866440e+01,8.884605618e+01,2.598009610e+01,4.279479474e+01
6.189306945e+01,7.008851225e+01,5.345945364e+01,8.486187983e+01,5.562600893e+01,7.167985750e+01,1.899620930e+01,8.629068884e+01,2.394527818e+01,7.323102249e+01,7.878557474e+01,2.207634272e+01,4.562636633e+01,5.008861607e+01,4.270854881e+01,9.348251683e+01,5.802179351e+01,9.051852884e+01,1.079376899e+01,9.608603145e+01,8.903408393e+01,6.430589492e+01,3.984545660e+01,9.628651006e+01,4.986118577e+00,4.567525179e+00,9.991774267e+01,3.235789758e+01,4.600768349e+01,9.204219516e+01,7.583020560e+00,6.708492325e+01,3.510643755e+01,8.431905410e+01,7.474727146e+01,7.620553719e+00,2.375943338e-01,8.620537455e+01,5.678641515e+01,4.009843479e+01,9.063582373e+01,4.934330817e+00,6.661877467e+01,7.778076443e+01,8.246223092e+01,1.170911138e+01,5.450191894e+01,2.629302471e+01,5.549694065e+01,4.211775224e+01,5.147781671e+01,3.998337790e+01,1.617141401e+01,5.743327807e+01,5.596593547e+01,9.526514107e+01,3.000132996e+01,7.332452173e+01,6.468097568e+01,4.560722866e+01,7.722502396e+01,6.414961342e+01,5.579152706e+01,3.464076147e+00,4.123964754e+01,6.839376055e+01,7.526095279e+01,8.616544082e+01,2.464997666e+01,4.311425066e+00,5.282311199e+01,6.692460675e+01,6.238553448e+01,3.576131449e+01,9.256666291e+01,1.589018760e+01,1.708707302e+01,3.446965398e+00,8.931037775e+01,7.274857464e+01,4.707818656e+01,6.362418825e+01,2.665805028e+01,5.150408883e+01,9.124572115e+01,8.952801084e+01,9.545285837e+01,2.345209552e+00,1.554048773e+01,3.882893979e+01,6.101642118e+00,3.567063174e+01,3.363666692e+01,2.372083254e+01,2.313394386e+01,2.606885094e+01,6.511535845e+01,4.801116661e+00,2.642359398e+01,6.967503927e+01
9.278136737e+01,4.015942462e+01,2.373863332e+01,7.652492858e+01,2.004337872e+01,9.283375641e+01,5.314152468e+01,9.919325578e+01,4.485171322e-01,5.396889280e+01,4.186706035e+01,3.876655358e+01,6.334528504e+00,1.399256869e+01,3.520471282e+01,7.976808359e+01,8.533734766e+00,4.712795116e+01,9.188007452e+01,6.556286065e+01,7.704797287e+01,8.258713131e+01,2.299655480e+01,7.095024921e+01,9.591195103e+01,2.588734340e+01,7.604715863e+01,8.912334887e+01,8.076721967e+00,7.079768258e+01,5.459864559e+01,6.787242319e+00,9.789943295e+01,5.306779481e+00,5.695940234e+01,2.047777015e+00,9.552564292e+01,7.302273720e+01,6.857864125e+00,7.831251430e+01,4.417170148e+01,1.112425130e+01,4.689427373e+01,5.523413556e+01,6.043314466e+00,3.562668863e+01,3.029616362e+01,6.198056648e-01,6.531622919e+01,9.448616342e+01,7.490877055e+01,7.605488151e+01,2.700654875e+01,7.878964379e+01,4.251167287e+01,2.657940196e+01,5.430468193e+01,7.872350665e+01,9.917129018e+01,9.238152578e+01,8.839883068e+01,2.162971902e+01,2.569729686e+01,8.164814623e+01,4.465860240e+01,7.899488710e+01,7.136222241e+01,3.246985739e+01,6.757332220e+01,3.165263994e+01,7.645159163e+01,8.926667081e+01,6.776425056e+01,7.130340518e+01,1.559678297e+01,8.972523757e-01,9.490049115e+01,3.661774507e+01,4.323499206e+01,2.790696187e+01,8.220296461e+01,9.221048293e+01,4.112778179e+01,4.089624678e+01,6.424162072e+01,8.448376050e+01,7.578896363e+01,7.159451457e+00,3.264646592e+01,2.308555743e+01,6.644372170e+01,5.601552437e+01,1.091176095e+01,5.526328021e+01,8.550067921e+00,3.224305125e+01,5.864978676e+01,7.059335694e+01,5.630510867e+01,5.331873639e+01
7.341274849e+01,3.999665196e+01,7.045861388e+00,1.720552543e+00,4.282615032e+01,8.143484501e+01,6.784725839e+01,9.027297688e+01,1.884812116e+01,3.859362976e+01,3.125002418e+01,2.040178473e+00,2.827736275e+01,6.973178654e+01,9.033538784e+00,1.144178704e+01,2.905198808e+00,3.548290824e+01,9.200498913e+00,3.538249476e+01,7.781766870e+01,3.533913061e+01,2.967985466e+01,6.684753285e+01,5.684259620e-01,3.122169987e+01,6.085897082e+01,3.698033161e+01,2.769460615e+01,7.672080539e+01,1.599606293e+01,6.456127217e+01,5.197150015e+01,2.761342925e+01,1.716683864e+01,3.781230167e+01,8.918571089e+00,4.417354929e+01,4.644048610e-01,1.714517707e+01,3.175491897e+01,7.864719120e+01,2.719933866e+01,2.991706198e+00,8.377172793e+01,4.802006835e+01,3.760594196e+01,7.494543618e+01,5.553220593e+01,9.186970881e+01,2.131276678e+01,6.311855383e+01,2.140400938e+01,3.157795999e+01,6.105400312e+01,3.829502902e+01,1.433894423e+01,2.123746954e+01,2.401124727e+01,7.244301139e+01,3.298682829e+01,6.991181444e+01,8.653593760e+01,3.349910825e+01,3.124607840e+01,9.661054531e+01,7.319093168e+01,7.930635584e+01,3.406116286e+01,1.205371058e+00,1.058883093e+01,6.601946467e+01,5.193315198e+01,8.497478685e+01,3.498827224e+01,3.367646278e+01,4.429629064e+00,8.756625099e+01,7.480391050e+01,7.140080590e+01,8.096961751e+01,3.381463177e+01,9.812116755e+00,7.785490290e+01,6.647141139e+01,9.303610337e+01,9.405405024e+01,9.766851074e+01,1.970016163e+01,1.588023107e+01,5.153707716e+01,8.824438634e+00,6.135836249e+01,5.050494016e+01,4.253225726e+00,3.625588464e+01,6.873965614e+01,4.689623528e+01,7.468272313e+01,8.992832032e+01
1.610428605e+01,2.634579030e+01,6.059907182e+01,6.344468885e+01,3.923233534e+01,9.876661436e+00,9.925276923e+01,8.697981446e+01,8.022494109e+01,7.974979155e+01,5.713185113e+01,3.120376968e+01,5.577211520e+01,8.742402095e+01,9.136110656e+01,2.048626018e+01,7.223896834e+01,1.670369078e+00,7.109505913e+01,6.801291247e+01,6.640965582e+01,2.224065925e+01,4.611664927e+01,3.265902151e+01,4.483949796e+01,2.995951017e+01,3.540787852e+01,7.699651584e+01,2.307419980e+01,7.380152621e+01,8.869942835e+01,1.288046939e+01,8.822793641e+01,1.631614404e+01,7.167302492e+01,3.324630685e+01,4.145064928e+01,7.013608594e+01,1.235285405e+01,9.278147912e+01,2.744932082e+01,5.957486523e+01,8.612761090e+01,3.916624392e+01,8.153144781e+00,6.732288707e+01,5.802044143e+01,1.298733347e+01,6.442367587e+01,3.284741660e+01,9.276200882e+01,5.324952546e+01,5.024380509e+01,7.411600864e+01,9.810212939e+01,6.088703677e+01,3.051517816e+01,5.940809818e+00,9.229593316e+01,3.905492149e+01,6.358007957e+01,4.457236652e+01,4.858641409e+01,9.427839968e+01,3.480684270e+01,5.351747552e+00,9.160819083e+01,9.347419072e+01,1.693004530e+01,9.845325717e+01,9.719739484e+01,1.705435649e+00,4.216928785e+01,8.580383831e+01,8.340271171e+01,8.186041686e+01,1.623996505e+00,3.209531273e+01,4.248364036e+01,8.458082967e+01,7.327995278e+01,3.042822132e+01,8.975398572e+00,6.165731689e+01,9.597345881e+01,2.903008471e+00,2.074541832e+01,6.416635791e+01,5.529066337e+01,9.333384320e+01,8.290825428e+01,9.807556613e+01,4.139051840e+01,5.214474406e+01,5.264375736e+01,2.888511284e+01,9.895254432e+00,6.497431527e+01,2.914944919e+01,8.749032100e+01
4.807903336e+01,3.542856775e+01,5.534724090e+00,4.001543743e+01,9.999575657e+01,8.444199121e+01,7.351489906e+00,5.548756315e+00,5.326752560e+00,3.005671058e+01,1.382696427e+01,3.401749024e+01,4.017018890e+01,8.933020738e+01,7.208067819e+00,2.001695039e+00,2.398891981e+01,9.298698866e+01,7.572949245e+01,3.658019491e+00,3.479070124e+01,3.831797514e+01,3.102941770e+01,2.860061569e+01,2.398137881e+01,5.128187599e+01,6.046157833e+01,1.380211573e+01,8.797410543e+01,2.813504278e+01,3.300453256e+01,1.834669813e+01,3.190109706e+01,7.826719785e+01,6.989189170e+00,2.661282498e+01,1.416878481e+01,4.727289552e+01,6.780114360e+01,7.299636508e+01,9.583438116e+00,6.270516657e+01,4.526311459e+00,2.089723424e+01,2.069236391e+00,8.721824928e+00,1.538488609e+01,9.876985240e+01,6.831087540e+01,7.396358131e+01,9.309488253e+01,3.658694612e+01,1.198790213e+01,6.404025385e+01,4.836513468e+01,1.912307898e-01,9.111406367e+01,2.496414084e+01,2.763906329e+01,2.444307687e+01,5.534498380e+01,1.075140231e+01,6.768945381e+01,7.886012936e+01,4.365058700e+01,3.611403402e+01,8.387727759e+01,8.443925649e+00,1.776451784e+00,7.943334185e+01,3.980069773e+01,3.918600285e+01,4.206843531e+01,1.844647502e+01,3.158366569e+01,8.032926688e+01,8.635101390e+01,2.226557552e+00,5.652720472e+00,9.894205062e+01,5.420807950e+01,9.588853303e+01,9.776376060e+01,6.876111893e+01,3.452045988e+01,8.848845673e+01,5.416360021e+01,2.197840974e+01,2.593696546e+01,6.105552282e+01,6.659218303e+01,7.536826197e+01,8.597579232e+01,3.416961011e-01,7.438473974e+01,7.649110736e+01,3.309550250e+01,8.069454319e+01,3.474846341e+01,4.807542769e+01
3.662411275e+00,2.932908955e+01,4.851408703e+00,6.714531321e+01,1.583660983e+01,8.507766027e+01,4.746916062e+01,4.579865173e+01,2.472866095e+00,1.949453805e+01,5.780426668e+01,6.102020614e+01,4.386356149e+01,3.475336788e+01,8.968972816e+01,2.848868280e+01,1.525718255e+01,8.191407856e+01,4.414765399e+01,3.540220254e+01,9.924795759e+01,3.109483764e+01,7.521816543e+01,1.496780943e+01,5.915586236e+01,7.203392223e+01,5.560618634e+01,8.811578463e+01,8.443361850e+00,4.353502142e+01,6.724040284e+01,9.982621624e+01,4.031490182e+01,8.479282153e+01,1.698796491e+01,6.289934921e+01,9.822544906e+01,2.745684336e+01,8.141272435e+01,9.909602485e+01,1.211539748e+01,6.822927060e+01,5.226189451e+01,2.992111890e+01,8.422065633e+01,7.741774881e+01,2.302139312e+01,9.286782569e+01,2.927556879e+01,4.121067094e+00,8.323433543e+00,3.175970867e+01,6.228701540e+01,3.112768507e+01,8.878028841e+01,9.654239939e+01,1.196142601e+01,5.688536555e+01,5.992101918e+01,7.544087863e+01,1.525439695e+01,3.050284442e+01,1.642389806e+01,7.540321532e+01,2.783659546e+01,5.311659173e+01,9.635041059e+01,5.278798268e+00,4.313062152e+01,2.008722345e+01,3.931168196e+01,2.440278216e+01,5.788279009e+01,2.697379859e+01,8.739196267e+01,3.313629829e+01,2.565402267e+01,3.061178244e+01,4.734484497e+00,9.348699261e+01,4.758049898e+01,5.686488810e+00,3.335099819e+01,6.269214800e+01,4.943608703e+01,9.995139639e+01,9.740208033e+01,8.322080408e+01,8.665995570e+01,3.167141741e+01,6.359330490e+00,6.718972276e+00,8.282500710e+01,2.417812898e+01,4.976520473e+01,8.097530021e+01,3.720497241e+01,1.561678682e+01,8.533785843e+01,5.200122221e+01
4.622936590e+01,7.049027365e+01,4.347253145e-01,6.514306452e+01,9.850669434e+01,5.426396732e+00,8.337172395e+01,6.360703737e+01,7.899517515e+01,1.484874897e+01,5.474350108e+01,1.151279481e+01,8.640572952e+01,7.684702406e+00,6.249419776e+01,6.094647337e+01,6.527962286e+01,5.503141781e-01,6.621988040e+01,1.322236212e+01,5.952863625e+01,9.384702755e+01,2.058123554e-01,5.126758837e+01,3.605400303e+01,3.699998257e+01,2.037301475e+01,8.940017153e+01,8.294768008e+01,5.067203074e+01,1.261901188e+01,6.783114220e+01,5.350706845e+01,3.936609994e+01,6.943591254e+01,3.504418075e+01,2.054551936e+00,8.363689698e+00,4.679271541e+01,9.153591570e+01,4.996335547e+01,4.616360523e+01,5.491681644e+01,9.420596722e+01,5.564906443e+01,9.301256761e+01,2.566663844e+01,3.782973213e+01,8.116953839e+01,6.559953963e+01,9.155662687e+01,4.686550001e+01,5.265281360e+01,4.679576088e+01,4.768355121e+00,1.255070177e+01,3.190951365e+01,3.053384700e+01,4.479421464e+01,5.538837459e+01,5.839123135e+01,6.571028404e+01,3.457230166e+01,5.561937502e+01,9.481794169e+00,1.946485592e+01,1.875641662e+01,8.638434105e+01,8.336450052e+01,2.267652864e-01,5.341960143e+01,6.449977416e+01,8.452835596e+01,9.583202329e+01,7.381708163e+01,1.523927874e-01,9.135047587e+01,6.709884864e+01,3.223589812e+00,7.898543332e+01,3.072800888e+01,5.284814153e+01,3.227035389e+01,3.344352931e+01,5.361398932e+01,6.814638947e+01,8.696739155e+01,2.345423090e+01,6.593690997e+01,8.512928803e+01,2.714463555e+01,6.786467121e+01,5.402477741e+01,8.277843870e+01,9.278297206e+01,2.935144954e+01,8.700502322e+01,3.061697533e+01,2.047166178e+01,4.914723002e+01
9.172807515e+01,8.603300611e+01,9.522058622e+01,2.191882929e+01,6.928426324e+01,2.888747899e+01,4.370234865e+01,2.532208721e+01,7.723000485e+01,9.225898033e+01,8.020653396e+01,5.414612964e+00,2.163982716e+01,4.514323450e+01,5.992577707e+01,6.604363847e+01,5.810483640e+01,1.238472646e+01,6.437892255e+01,8.196952192e+01,2.290260172e+01,5.754708214e+01,9.716474873e+01,6.322539951e+01,2.543887613e+01,4.376122442e+01,4.656087996e+01,3.921578224e+01,5.637689229e+01,8.056458377e+00,9.605703508e+01,1.939680514e+01,9.291908501e+00,1.405060514e+01,7.090754840e+01,4.735587209e+01,3.822917529e+01,3.707155925e+01,1.567714301e+01,4.742746322e+00,6.478705797e+01,4.080392530e+01,1.261514045e+01,7.320912397e+01,4.860741927e+01,7.816158550e+01,9.366863076e+01,1.927498811e+01,8.791845720e+01,5.931846308e+01,3.413735935e+01,2.465624595e-02,2.413675469e+01,8.581405265e+01,3.584104124e+01,5.924510494e+01,9.341554640e+01,7.609004047e+00,4.260863543e+01,6.555756206e+01,8.984851514e+01,9.233376097e+01,6.116607578e+01,7.158825905e+01,7.995634057e+01,8.693962889e+01,9.391796551e+01,8.419487542e+01,1.611682230e+01,3.112255936e+01,8.292444457e+00,1.364574550e+01,6.951531331e+01,7.930992291e+01,4.465499962e+01,1.238194751e+01,6.936647531e+01,6.819195459e+01,8.989812432e+01,5.066720686e+01,3.209756941e+00,3.166566404e+01,7.151263318e+01,6.729452687e+01,8.633123896e+01,1.925413688e+00,4.517592582e+01,3.856018825e+01,4.826262425e+01,9.968141643e+00,1.916859147e+01,2.337548206e+01,8.396440929e+01,4.237106460e+01,6.025259283e+01,5.117738426e+01,8.588517269e+01,7.565910750e+01,5.167614932e+01,1.308601722e+01
8.182677999e+00,2.012933477e+01,8.379032722e+01,9.913443957e+00,6.957688312e+01,9.836810456e+01,1.579778432e+01,5.480498252e+01,1.094411759e+01,6.577481115e+01,7.984312428e+01,6.788002633e+01,4.426197860e+01,4.290131388e+01,7.258466819e+01,6.013948908e+01,2.455589274e+01,8.388361564e+01,7.086917601e+01,6.471401767e+01,6.787833457e+01,2.344714036e+00,8.071975460e+01,6.756755934e+01,8.461043190e+01,5.432845902e+01,6.619740661e+01,3.365836799e+01,8.630173747e+01,6.724237842e+00,6.401282332e+01,8.846566289e+01,7.983610507e+01,9.330924642e+01,5.571263375e+01,9.506112786e+01,4.659596997e-01,6.204467300e+00,2.344523210e+01,9.687286300e+01,2.842469980e+01,8.411488469e+00,1.608896750e+01,9.242701306e+01,7.019687488e+01,8.666109724e+01,1.498471832e+00,6.572186109e+01,6.699645309e+01,6.202484069e+01,8.900326519e+01,5.699307105e+01,5.248035134e+01,5.606877981e+01,4.640614647e+01,5.315588549e+01,2.528933724e+01,6.632893116e+01,9.495699672e+01,5.270039435e+01,6.950741563e+01,2.123562253e+01,2.246098138e+01,7.082708433e+01,5.516939191e+01,7.055599657e+01,6.903523692e+01,1.480446859e+01,1.323466345e+01,3.330017060e+01,2.200756256e+01,6.887356558e+01,1.914817726e+01,4.209815519e+01,1.823437979e+01,5.218549902e+01,5.168473316e+01,4.411726592e+01,1.761048750e+01,3.132280248e+01,8.444705804e+01,7.514613817e+01,9.734690724e+00,7.529741948e+01,6.883967323e+01,9.074366953e+01,4.347890251e+01,7.936291026e+01,7.522483910e+01,8.926287417e+01,9.224960206e+01,1.081617690e+01,1.636285314e+01,4.079729490e+01,7.380281346e+01,6.804172522e+01,8.972226573e+01,8.928989044e+01,9.440242743e+01,7.954391839e+01
