v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96
2.255345872e+01,2.538907062e-01,2.242171895e+01,7.103803280e+01,2.362271592e+01,3.379205570e+00,3.982829453e+01,6.423507787e+01,5.023334729e+01,2.061362037e+01,1.359742722e+01,7.725652902e+01,7.616186307e+01,3.125551564e+01,3.830013825e+00,5.824947603e+01,4.501419484e+00,4.810036538e+01,2.354512780e+01,1.772709765e+01,2.503110860e+01,2.527258410e+01,4.523837567e+01,3.628126606e+01,4.771311192e+01,4.467863511e+01,6.340448195e+00,7.659979117e+01,2.905030239e+00,1.041153556e+01,6.021987361e+01,1.610859002e+01,9.401627770e+01,6.357581510e+00,1.098051963e+01,8.193784163e+01,3.921423754e+01,5.145006659e+01,7.680514650e+01,1.962387343e+01,1.605255085e+01,7.064129448e+00,3.558707628e+01,2.496897650e+01,9.442390102e+01,9.741854312e+01,7.624731911e+01,4.090048353e+01,6.077218358e+01,9.463049456e+01,9.715142319e+00,7.421029714e+01,2.829733894e+01,3.402447626e+01,9.848839407e+01,8.832627364e+01,1.019359046e+01,9.088209715e+01,9.122358067e+01,6.654052782e+01,1.102168684e+01,5.553404415e+01,2.781204717e+01,9.293379248e+01,9.337078383e+01,3.022602586e+01,5.159424794e+01,1.260445521e+01,2.683068560e+00,2.439401971e+01,3.858425871e+01,6.425995234e+01,7.415383239e+01,1.550212790e+00,4.962192861e+01,6.160515247e+01,8.591996005e+01,9.471990387e+01,1.158704082e+01,5.354179764e+01,5.034990203e+00,8.568873261e+01,8.672784878e+01,5.421359458e+01,4.474552047e+01,4.159114497e+01,5.880060688e+01,1.383213437e+01,9.513632094e+01,1.692740909e+01,5.309491194e+01,3.721658612e+01,8.361241684e+01,4.899281847e+01,2.594335467e+01,8.354356102e+01
3.326918329e+01,5.607912869e+01,7.370313037e+00,5.645604233e+01,1.767206468e+01,2.873139631e+01,3.468813042e+01,1.155060985e+01,7.111068032e+01,2.639938100e+01,7.588482133e+01,2.067575107e+01,4.780696770e+01,9.025858441e+01,8.073341133e+01,5.415613602e+01,6.213850052e+01,5.161756441e+01,4.063178774e+01,6.965434397e+01,2.176119910e+01,6.845126564e+01,2.712036866e+01,6.258275466e+01,4.682025313e+01,2.840259749e+01,5.039650629e+01,9.174328074e+01,1.765837592e+01,7.463005532e+01,8.617256831e+01,7.265734096e+01,2.164692696e+01,6.316112683e+01,9.802491580e+01,9.690201140e+01,5.235133536e+01,6.897487900e+01,4.248912851e+01,9.642339116e+01,7.110270709e+01,2.203929227e+01,7.488659301e+01,8.359379406e+01,5.831563258e+01,9.685650031e+01,3.355120056e+01,9.896449012e+00,3.344822959e+01,7.453531971e+00,9.719101749e+01,3.647545602e+01,6.217236012e+01,4.730178342e+01,9.206743718e+01,3.008882445e+01,2.307397657e+01,9.355556288e+01,9.132340558e+01,6.253283911e+01,1.888588586e+01,7.267232633e+00,1.033960624e+01,5.583196168e+01,7.032865188e+01,8.502886914e+01,7.437519181e+01,9.215560253e-03,2.161888965e+01,7.818597215e+00,4.401507292e+01,2.139000908e+00,8.615440932e+01,6.225191753e+01,4.410658550e+01,9.829729018e+01,7.318078266e+01,3.145880304e+01,9.240521621e+01,3.706941115e+01,2.170371767e+01,8.687678417e+01,3.236115700e+01,3.458937430e-01,6.147773805e+01,2.758391301e+01,9.233879840e+01,3.454952858e+01,7.706939485e+01,6.810310460e+01,5.312557632e+01,2.202209513e+01,8.635709186e+01,5.667923765e+01,6.800976730e+01,5.023406392e+01
8.148805249e+01,5.614619395e+01,1.762853307e+01,2.449231738e+01,1.998705704e+01,7.873725595e+01,1.381186337e+01,1.014309404e+01,5.983501984e+01,6.103311655e+01,5.769188294e+01,9.011667737e+01,7.146863267e+01,4.316605321e+01,5.052960675e+01,1.500436572e+01,9.309828550e+01,1.006698850e+00,4.466269645e+01,7.456481146e+00,1.654969546e+01,6.521721361e+01,2.501692479e+01,8.247834793e+01,1.322480712e+01,2.160129133e+01,6.516463180e+00,3.314441111e+01,2.394469680e+00,7.197176617e+01,8.709360254e+01,4.474075881e+01,1.833431751e+01,9.446666350e+01,4.899686362e+01,1.143759405e+01,2.968937135e+01,2.156734445e+01,4.806137661e+01,5.076080761e+01,1.384866557e+01,5.244127640e+01,2.958451652e+01,3.097828433e+01,8.136601982e+01,9.125941464e+01,8.418475489e+01,2.675204417e+00,2.913843101e+01,3.023012917e+01,8.920578251e+01,9.458551923e+01,4.749524085e+01,6.691430624e+01,7.665873391e+01,9.461320838e+01,8.260112212e+01,9.131905586e+01,7.000583646e+01,6.235895141e+01,8.795526403e+01,9.931348696e+01,9.509292524e+01,6.339820228e+01,7.371173665e+00,5.315537926e+01,7.448728536e+01,6.349596766e+01,3.860204774e+01,3.608692849e+00,6.021429210e+01,2.418629447e+01,4.700930925e+01,3.879307231e+01,6.608228686e+01,2.500067011e+01,2.270028636e+01,4.702514198e+01,4.791097046e+00,5.802997120e+01,8.043062823e+01,1.609516615e+01,7.286992752e+01,2.370527894e+01,6.499367961e+01,9.330417968e+01,3.354121225e+00,8.804193677e+01,3.386326310e+01,9.063198430e+01,7.830752543e+01,9.074850589e+01,1.446624513e+01,4.582856943e+01,1.122206935e+01,3.202208270e+01
5.506248065e+01,8.968322470e+01,7.355380432e+01,1.214641855e+01,3.143084446e+01,2.391900206e+01,9.489355434e+01,2.609458558e+01,7.120205929e+01,1.273833816e+01,9.746924526e+01,3.205593858e+01,2.466090494e+01,9.632234592e+00,1.537087145e+01,2.991876051e+01,8.232951774e+01,8.533468636e+01,9.075424726e+01,7.687925745e+01,6.542663178e+01,3.130782110e+01,4.945420999e+01,6.912785650e+01,6.569232988e+01,9.374982983e+01,9.622528823e+01,9.849258383e+01,5.525764943e+01,1.252589982e+01,3.648018620e+01,1.785711472e+01,4.591783446e+01,1.243763070e+00,6.141179031e+01,9.260309108e+01,4.687663586e+01,2.613820262e+01,8.629585839e+01,9.182579078e+01,4.498787715e+01,2.613362001e+01,5.428944342e+01,9.943472063e+01,3.026910736e+01,1.466061940e+01,8.995310653e+01,2.805737261e+01,3.067533907e+01,3.167468109e+01,8.945189496e+01,8.493016011e+00,1.195213989e+01,8.380217525e+01,7.594854091e+01,9.220475460e+01,1.683996297e+01,1.450473104e+01,8.860492028e+01,3.287110410e+01,7.490780668e+01,1.361394613e+01,7.835686462e+01,6.706271627e+01,8.267145964e+01,4.343938676e+01,6.046381355e+01,2.417842681e+01,4.508655432e+01,2.805016826e+00,1.046751559e+01,4.811265455e+01,1.714933183e+01,4.601513095e+01,3.615732791e+01,5.090933692e+01,3.713650371e+01,8.537858962e+01,8.247630486e+01,2.368399420e+01,3.571397902e+00,3.401649726e+00,1.662120373e+01,9.335490985e+00,9.326583662e+01,1.529813191e+01,4.075070028e+01,3.503731650e+01,8.040261904e+01,4.003926238e+01,9.447776041e+01,9.351287374e+01,6.286527783e+01,1.731846028e+01,5.142253527e+00,2.357940216e+01
2.692651263e+01,2.722260153e+01,1.522120854e+01,4.276758769e+01,2.190796903e+01,4.372775001e+01,9.904383454e+00,9.819010686e+01,7.842693691e+01,5.683889275e+01,2.775056758e+01,2.852743984e+01,1.749631763e+00,2.332258050e+01,6.277497299e+01,1.749284578e+00,5.670928571e+01,2.436629494e+01,9.713317569e+01,3.689194779e+00,9.244968686e+01,7.358973884e+01,6.559393987e+00,8.072313236e+01,5.769082187e+00,1.196338564e+00,3.408435806e+01,3.270066911e+01,7.546676552e+01,8.495797950e+01,3.841891886e+01,6.903249158e+01,8.764316187e+01,5.503860049e+01,3.144370838e+01,5.519475574e+01,1.326206437e+01,6.691842930e+01,8.706285606e+01,2.671836835e+01,4.896831147e+01,6.442926771e+01,6.584921656e+01,8.836434375e+01,4.681442082e+01,2.042226138e+01,4.880600470e+01,4.745139403e+01,2.614437200e+01,8.279186349e+01,8.958995534e+01,9.065163050e+01,5.637312241e+01,1.203369491e+01,9.134810662e+01,3.337470691e-02,3.730667727e+01,5.442156933e+01,8.731062858e+01,8.171733858e+01,7.231053682e+01,5.249089157e+01,4.009090998e+01,1.943381380e+01,4.037000641e+01,5.276789993e+01,8.354157369e+01,4.277514148e+01,1.485062150e+01,1.835499622e+01,1.003904673e+01,6.722850647e+01,7.723602799e+00,9.128646795e+01,6.731620545e+00,9.920667843e+01,8.106428585e+01,1.446532551e+01,4.904555691e+01,7.627176111e+00,3.771026175e+01,4.910534850e+01,7.178925337e+01,3.335421862e+01,1.791708276e+01,3.954980728e+01,4.793880504e+01,1.735974351e+01,8.553314618e+01,3.105914727e+01,8.346562178e+00,9.758201009e+01,8.912515346e+01,3.836322103e+01,8.215242173e+01,4.037863269e+01
7.917406550e+01,5.023096828e+01,3.647850415e+01,1.308894337e+01,4.628781130e+01,4.671745617e+01,6.258562783e+00,5.450589516e+01,2.275975860e+01,7.003305340e+01,7.586121355e+00,6.450879326e+01,3.566393624e+01,6.152515308e+01,5.970797024e+01,3.806619547e+01,4.370251935e+01,7.972324879e+01,3.943553174e+01,6.012516571e+01,5.648242351e+01,8.462265831e+01,4.277035780e-01,9.785700957e+01,7.105388154e+01,3.299280162e+01,9.338671029e+01,7.700709956e+01,9.937750553e+01,5.977433770e+01,3.517263225e+01,8.561911122e+01,8.824506702e+01,9.488064144e+01,3.400547257e+01,1.540097581e+01,6.435928796e+01,6.806471988e+01,3.741976748e+01,8.341568349e+01,4.592645866e+01,9.546496034e+01,5.540630127e+01,2.827456859e+01,2.485625073e+01,8.350236591e+01,2.915307312e+00,3.279887559e+00,6.303514116e+01,4.014664041e+00,5.265194535e+01,4.958777385e+01,2.359149903e+00,7.777226581e+01,1.786782747e+01,4.203180218e+01,3.179096840e+01,4.071598348e+01,8.124823023e+01,3.944927882e+01,6.252939414e+01,5.494571547e+01,8.634898267e+01,8.841966968e+01,2.887907990e+01,5.262407742e+01,7.359763389e+01,4.083091206e+01,2.389402959e+00,8.348871431e+01,9.077993701e+00,4.036082788e-01,4.409821501e+01,3.575962940e+01,7.895148785e+01,6.736047113e+01,9.283469395e+00,2.877663122e+01,7.073256345e+01,2.722194432e+01,9.567163019e+01,5.831923909e+01,9.513092800e+01,5.228185801e+01,7.141822937e+01,6.169416564e+00,9.117526571e+01,1.136109776e+00,3.589842904e+01,2.497651822e+01,5.250034739e+01,1.044481238e+01,1.752929243e+01,9.110583910e+01,4.409504483e+01,8.572095168e+01
2.618215613e+01,8.543310361e+01,2.148137631e+01,5.340112813e+01,5.824274692e+01,1.179204824e+01,3.023304010e+01,2.588148961e+00,2.599503190e+01,7.432678256e-01,6.152704274e+01,6.848296367e+01,6.932988872e+01,1.446378087e+01,6.368785024e+01,5.255648763e+01,8.843257038e+01,4.293772432e+01,2.471268099e+01,7.317110247e+01,3.242187808e+01,9.110449603e+01,5.308232940e+01,8.250653083e+00,9.281454157e+01,7.848241516e+01,7.934051301e+01,9.142411132e+01,9.263356763e+01,2.761675631e+01,5.059119999e+01,8.034962644e+01,9.926340442e+01,5.407454431e+01,2.015586356e+01,1.340144638e+01,8.672555611e+01,8.988199011e+01,6.928588245e+01,2.181490334e+01,9.199717787e+01,1.179399789e+01,3.660674120e+01,5.874424368e+01,8.485066046e+01,1.111000749e+01,4.918279405e+01,5.469338211e+00,7.402332247e+01,9.866430847e+01,1.690385148e+01,7.477503117e+01,7.760665011e+01,1.918634750e+01,5.924881114e+01,9.358696773e+01,3.313733516e+01,3.488255287e+01,4.573325678e+01,3.703618321e+01,9.674214404e+01,2.298091951e+01,9.070380072e+01,7.086659338e+01,5.783312883e+01,5.813660580e+01,6.253533582e+01,2.858737218e+00,1.021478815e+01,3.237522231e+01,9.765911532e+01,3.924131185e+01,8.353161255e+01,3.841762198e+01,2.048063197e+01,8.056141799e+01,9.033346366e+01,4.210731051e+01,1.199600898e+01,6.738972228e+01,5.297142575e+01,1.359865815e+01,5.998325602e+00,6.846334330e+01,3.077696137e+01,8.298609130e+01,9.804648140e+01,6.517896048e+01,9.074734342e+00,2.949624109e+01,6.126427441e+01,3.569284542e+01,4.734397112e+01,4.443266376e+01,5.455881263e+01,4.729109006e+01
6.915465743e+01,2.573414633e+01,8.962324473e+01,1.660809787e+01,6.288700342e+01,6.962999440e+01,5.975298409e+01,6.211834421e+00,6.910870545e+01,1.439792200e+00,4.821944212e+01,1.904328284e+01,7.641404050e+01,2.050863918e+01,5.272770183e+01,7.284410347e+01,6.824344347e+01,6.082558824e+01,8.106248071e+01,4.692493044e+00,3.324613773e+01,4.061328448e+01,7.472517249e-01,6.610049277e+01,8.742424269e+01,3.788783033e+01,6.794587631e+01,9.859952524e+01,3.671062255e+01,6.157768315e+01,3.868375906e+01,7.034055085e+01,2.701423719e+01,8.396425293e+01,7.211460254e-01,5.452444550e+01,6.560176196e+01,6.269291466e+01,8.018867783e+01,5.812183109e+01,6.593002379e+01,1.830729483e+00,2.527328458e+01,6.830091379e+01,6.288043265e+01,4.307978085e+01,3.985591272e+01,3.375065948e+01,5.801022918e+01,3.611382306e+01,3.068177466e+01,9.841346301e+01,2.057522304e+01,2.654833214e+01,5.984103249e+00,1.998049153e+01,4.545381803e+01,8.057939182e+01,1.556490397e+01,3.749741743e+01,9.524954728e+01,8.074498668e+01,4.900047715e+01,4.527488043e+01,5.210851943e+01,5.845081699e+01,5.409705532e+01,9.199955711e+01,6.544411114e+01,8.744236941e+01,5.120085676e-01,2.746850941e+01,7.407787981e+01,4.732488797e+00,2.901078788e+01,5.336774568e+01,2.558929426e+01,5.183758886e+01,2.353013728e+01,1.093095146e+01,1.750313590e+01,2.239957436e+00,4.341738167e+00,9.116527166e+01,6.005851250e+01,6.509212108e+01,9.288480054e+01,8.652935880e+01,1.688027042e+01,2.937080064e+01,4.938118415e+01,3.579727306e+01,8.796337403e+01,3.745613416e+01,3.722133014e+01,9.561442808e+01
9.693585013e+01,5.310088385e+01,4.973136516e+01,4.254231000e+01,3.554493687e-02,7.712606605e+01,8.105777856e+01,3.418514445e+01,9.268892923e+01,4.945727548e+01,6.390848809e+01,9.208311884e+01,3.588581681e+01,4.475569840e+01,1.857962642e+01,2.085385117e+01,9.950859788e+01,7.762428660e+01,1.234194216e+01,2.219623014e-01,1.114065889e+01,5.261993073e+01,7.537685048e+01,5.098389117e+01,6.653277182e+01,1.311203683e+01,6.924996388e+01,3.171233385e+00,1.643906588e+01,2.940731426e+01,7.798736001e+01,4.612538656e+00,3.065066257e+01,4.687414785e+01,2.620493055e+01,1.773278989e+01,5.558557471e+01,4.461606066e+01,1.742107404e+01,1.538531202e+00,4.521216164e+01,7.695229553e+01,2.677166141e+01,3.951949499e+00,5.202159832e+01,6.061596683e+01,7.955813434e+01,8.370048558e+01,8.319447115e+01,3.213293984e+01,9.130905817e+00,7.908481009e+01,3.742714239e+00,8.278971307e+01,2.000402690e+01,3.283218984e+01,3.579311444e+01,8.980122057e+01,5.334577583e+01,3.563069571e+01,7.737239177e+01,4.818068580e-01,7.372744992e+01,6.386369374e+01,5.220682932e+01,4.474396431e+01,9.078019373e+01,5.203386007e+00,8.288964343e+01,7.111233579e+01,3.832688937e+01,8.251744814e+00,8.546728639e+01,5.822854555e+01,8.872061490e+00,9.284174625e+01,2.688896687e+01,5.124791418e+01,6.370577388e+01,9.697693866e+01,8.774259232e-01,8.712874127e+01,2.812506941e+00,9.583911199e+01,8.074360862e+01,1.619693017e+01,6.437667715e+01,8.987142582e+01,3.798997630e+01,6.196507026e+01,2.541306248e+01,7.823075578e+01,7.918627740e+00,2.066393508e+01,1.661782102e+01,4.899428751e+01
4.379986358e+01,1.799168348e+01,7.591283136e+01,9.543351725e+01,6.741611863e+01,8.874773053e+01,6.379804374e+00,8.396107634e+01,3.918161523e+01,9.376312610e+01,7.895196698e+01,5.856984615e+01,8.081059272e+01,8.259808934e+01,7.646675473e+01,1.188686033e-01,4.114047820e+00,1.267366991e+01,9.577331273e+01,3.166009611e+01,9.822911052e+01,9.893207485e+01,9.959301603e+01,1.833354800e+01,3.602693873e+01,8.477283608e+01,4.359036416e+01,2.103007331e+01,2.666528399e+01,2.552254216e+01,1.212418407e+00,1.382070874e+01,6.056554234e+01,4.527478286e+01,3.365836298e+01,6.812436817e+01,8.424312195e-01,6.707911509e+00,7.605561120e+01,1.008181431e+01,5.946474731e+01,9.273361724e+01,8.916798386e+01,2.058732617e+00,7.536319219e+01,7.302908640e+01,5.768801433e+01,4.276189811e+01,3.971544840e+01,8.314730100e+01,4.657435657e+01,7.009589896e+01,1.262646559e+01,1.024270902e+01,5.334818356e+01,7.609231002e+01,6.942719303e+01,1.834864105e-01,5.660146643e+01,8.253604406e+01,8.381894978e+01,4.743661426e+01,5.965929190e+00,7.646666694e+01,7.634776095e+01,7.683479949e+01,3.777079238e+00,8.494097821e+01,7.317448324e+01,9.922209369e+01,5.720984843e-03,4.037214160e+01,5.445136724e+01,7.917451759e+01,6.489153490e+01,6.056358486e+01,5.724955170e+00,6.670065676e+01,9.354270046e+01,9.009507965e+01,5.627039991e+01,9.664649611e+01,7.493069861e+01,8.139271884e+01,8.090094706e+01,4.713072380e+01,8.565383832e+01,9.592753710e+01,6.165953480e+01,3.322961382e+01,6.294445819e+01,6.902877709e+01,2.109522905e+01,6.853333169e+01,9.290754685e+01,8.546227337e+01
3.716035056e+01,8.570890967e+00,1.887320220e+01,1.882051061e+01,2.092748027e+01,5.416975870e+01,3.089922116e+01,4.372040348e+01,1.046511439e+00,2.276685052e+01,4.742627850e+01,5.596037997e+01,4.287286508e+01,8.859306715e+01,4.243387282e+01,3.324506557e+01,9.566263898e+01,8.997525546e+01,8.658686076e+01,6.438789658e+01,3.925885717e+01,9.083712563e+01,2.299582902e+00,1.719851688e+00,3.409651012e+01,8.612960012e+01,6.290457826e+01,7.026331187e+00,5.023474478e+01,7.908480030e+01,5.519399302e+01,3.265859272e+01,4.609657247e+01,4.627622262e+01,2.789924239e-01,8.061143197e+01,3.268466501e+01,3.933828233e+01,6.535898936e+01,1.265197993e+01,9.728728004e+01,2.479322404e+01,5.181153094e+01,9.708977227e+01,8.392770706e+01,2.254269017e+00,4.843172614e+01,3.624931445e+01,1.652352473e+01,6.565516884e+01,9.235256267e+01,1.598062847e+01,6.911047384e+01,8.625060652e+01,1.729817975e+01,3.317715394e+01,5.000509314e+01,3.507624024e+00,7.439833624e+01,5.044206993e+00,2.074457844e+01,5.103361046e+01,8.703679887e+01,6.437559952e+01,8.241700903e+00,2.364592178e+01,3.808083220e+01,3.022881417e+01,2.405617227e+01,5.674972211e+01,7.657759031e+01,3.714451517e+01,6.313151044e+01,5.637029977e+01,7.479648815e+01,1.514175394e+01,5.116848242e+01,4.892337863e+00,7.515075814e-01,7.512983335e+01,4.588017912e+01,7.970654404e+01,7.673582977e+01,2.198890360e+01,5.630122534e+01,9.978099088e+01,8.718694560e+01,4.628883130e+01,7.313571091e+01,2.864711642e+01,4.798719762e+01,1.603507281e+01,3.251383578e+01,5.937990715e+01,2.179761931e+01,6.262713504e+01
1.790664220e+01,3.652079683e+01,3.384701629e+01,6.072331670e+01,6.768680249e+01,2.200389676e+01,8.552897402e+01,5.898093064e+01,9.404940883e+01,9.454417206e+01,4.321039573e+01,6.873099573e+01,8.729133308e+01,3.342114186e+00,3.050129631e+01,1.379375707e+01,6.206666914e+01,5.699054786e+01,2.095506188e+01,4.978774777e+01,3.184618749e+01,5.835094060e+01,4.633109267e+01,3.509627653e+00,4.097056250e+01,7.188922499e+01,2.710049592e+01,6.628652565e+01,5.575690500e+01,5.627955954e+01,8.079701537e+01,1.071309732e+01,3.381445209e+01,6.341285756e+01,3.566218608e+01,8.091669382e+00,9.110517491e+01,1.797462698e+01,9.555960001e+01,8.888531412e+01,6.482311848e+01,5.791125365e+01,6.692650217e+01,6.629584329e+01,4.931708363e+01,7.503878993e+01,7.117237625e+00,9.061894585e+01,4.439395769e+00,9.779103219e+01,6.089673417e+01,6.138362442e+01,8.345981088e+01,3.064224018e+01,8.079087555e+01,9.866585026e+01,9.582515549e+01,9.362893899e+01,1.338224393e+01,9.148714839e+01,2.651269651e+01,1.884131908e+01,5.264429626e+01,7.261798336e+00,2.090662536e+01,2.068220086e+01,2.916693965e+01,7.939794474e+01,1.859490442e+01,2.658598902e+01,4.036999935e+01,1.633633635e+01,9.225323219e+01,6.216553964e+01,6.941777573e+01,7.378239530e+00,3.164863100e+01,2.782302292e+01,7.974650416e+01,1.590215469e+01,6.202924920e+01,9.450117865e+01,3.815447262e+01,9.181869944e+01,9.775000344e+00,4.577725305e+01,5.968371091e+01,3.027871473e+01,9.601303241e+01,8.151453537e+01,2.423534436e+01,5.359081666e+01,3.509488708e+01,3.321965442e+01,8.699303752e+01,8.331689493e+01
4.468745356e+01,5.983838620e+01,4.383827806e+01,9.460848958e+01,8.333442658e+01,9.343740702e+01,2.745256169e+01,2.499342530e+01,5.313635760e+01,6.138213224e+01,8.372800671e+01,5.801092335e+01,9.124573018e+01,2.567872028e+01,4.013302195e+01,7.463818047e+01,9.225905272e+01,5.868869954e+01,2.547964884e+00,7.597624555e+01,2.716416076e+01,6.105912656e+01,2.728622920e+01,3.730197208e+01,2.632687415e+01,2.380519496e+01,6.140909865e+01,4.054087838e+01,4.838600207e+00,2.829351916e+01,8.632809474e+01,8.288210852e+01,5.943778330e+01,5.281956591e+00,9.929535362e+01,3.250864809e+00,4.187467243e+01,5.269314848e+01,4.045250345e+01,7.393560567e+01,2.439955654e+01,2.132527424e+01,8.323536902e+01,5.569342297e+00,4.946762889e+01,2.512679888e+01,4.605964632e+01,4.723750564e+01,3.013628880e+01,9.885823569e-01,1.564372946e+01,9.544553823e+01,9.401460919e+01,5.360364313e+01,1.418296277e+01,1.983505538e+01,7.487751295e+01,7.325503042e+01,7.621692260e+01,7.481847916e+01,2.512857620e+01,4.966508002e+01,1.289306488e+01,8.147195936e+01,3.068279738e+01,9.604302772e+01,7.542579396e+01,6.656693058e+01,5.240183095e+01,6.433800196e+01,5.728268018e+01,1.572359108e+01,4.165376024e+01,5.742866130e+01,8.341771294e+01,8.748693163e+01,4.337074108e+01,3.764630296e+01,7.783172258e+00,5.997443114e+01,6.491648807e+01,3.381865605e+01,8.422536971e+01,9.029532849e+01,3.651940911e+01,1.318882861e+01,4.232907268e+01,7.985961320e+01,9.172403300e+01,8.066376507e+01,1.726096355e+01,4.100069504e+00,5.527504280e+00,3.135958352e+01,7.024728067e+01,9.268440835e+01
3.000596868e+01,3.764250889e+01,3.453545571e+01,7.627544812e+01,4.398263527e+00,6.331659947e+01,4.057722398e+00,5.594304556e+01,5.677539640e+01,3.207873669e+01,9.028447401e+00,8.644772501e+01,7.386844557e+01,2.321994521e+00,7.950562058e+01,7.202602633e+01,9.388203358e+01,8.834732735e+01,8.238255146e+01,9.378466416e+01,5.846285795e+01,1.024085216e+01,5.752447303e+01,7.188126842e+01,5.324150999e+01,9.207425338e+01,3.153979724e+01,3.549700295e+01,4.425865893e+01,6.357121281e+01,2.890105929e+01,4.316459494e+01,9.379425139e+00,4.871257436e+01,3.343803163e+01,6.347806009e+01,4.413156643e+01,3.193821156e+01,8.242120804e+01,4.142048102e+01,6.034773374e+01,1.591334093e+01,4.473506497e+01,4.063874350e+01,1.240802933e+01,3.822189501e+01,5.606222872e+01,2.143866261e+01,7.912728404e+01,1.589047349e+01,7.638363370e+01,8.681960637e+01,9.096834726e+01,8.106390020e+01,5.169558612e+01,7.216276615e+00,3.833921841e+01,5.290887907e+01,8.536909043e+01,2.521275691e+01,1.806351491e+01,6.235302864e+01,2.597380131e+01,6.861338097e+01,7.816944876e+01,1.063439422e+00,2.146077349e+01,6.360562696e+01,2.908098386e+01,7.303527848e+01,9.478073208e+01,2.083051151e+01,3.703719443e+01,9.499104016e+01,9.647965979e+01,1.199444536e+01,2.452139862e+01,9.358883852e+01,1.030096419e+01,4.087604698e+01,8.672928208e+01,5.940065065e+01,8.861504374e+01,5.784052283e+01,1.730115944e+01,4.930357472e+01,7.614689090e+01,3.946327233e+01,6.737727709e+01,7.197223150e+01,4.421733647e+00,9.172208302e+01,5.850496962e+01,6.403520314e-01,7.480106427e+01,2.650628758e+01
8.490705606e+01,6.770825129e+01,2.298989901e+01,6.760471021e+01,3.244777737e+01,8.901354108e+01,4.792081258e+01,5.574503951e+01,7.578979138e+01,5.046163355e+01,1.012846676e+01,2.089445542e+01,7.121040122e+01,6.758543575e+01,3.896530550e+01,5.727085955e+01,6.934635277e+01,4.240445489e+01,7.985653965e+01,9.834398981e+01,4.128596112e+01,4.515813362e+01,5.768191236e+01,3.416620970e+01,2.105173673e+01,2.179041540e+01,4.580871816e+01,4.492428487e+01,1.147431716e+01,7.333686053e+01,1.067392063e+01,8.413648911e+01,3.992076978e+01,7.912909226e-01,9.405636978e+01,6.534068167e+01,2.410529227e+01,9.844746635e+01,9.794337567e+01,3.438951585e+01,5.017038936e+01,1.278391441e+01,4.943633811e+01,1.986454099e+01,1.214123583e+01,3.284064792e+01,8.301662245e+01,9.466096079e+01,4.238013571e+01,3.350335013e+01,6.806584841e+01,9.171417685e+00,3.944486307e+01,6.674918470e+01,8.939999536e+01,1.315596255e+01,1.876615779e+01,8.301369666e+01,3.871653533e+01,1.633972062e+01,2.312762645e+01,1.451872659e+01,3.935832330e+01,3.544344734e+00,4.906205966e+01,4.970928269e+01,1.754204165e+01,1.389579369e+01,4.888433116e+01,7.922277595e+01,6.042325444e+00,1.562514645e+00,3.291183869e+01,2.999799207e+01,4.528878966e+01,3.858892674e+01,6.672635089e+01,6.956967534e+00,8.654612008e+01,8.959101671e+01,5.670967281e+01,4.162923017e+01,7.403217213e+00,5.174849555e+01,8.770961079e+01,8.144275912e+00,4.180169157e+01,5.385842720e+01,8.205887695e+00,7.786766341e+01,3.478419909e+01,6.858931789e+01,7.473430896e+01,8.703554954e+01,2.495365764e+00,4.602449412e+01
