v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44
4.020176498e+00,2.590351469e+01,7.686307489e+01,8.784300268e+00,7.697093557e+01,2.534952481e+01,6.153773512e+01,5.663538882e+00,6.283361868e+01,8.397378311e+01,1.364145581e+01,7.656552825e-01,7.740406654e+01,8.105407163e+01,1.151848201e+01,6.424720002e+01,7.912560923e+01,4.645980970e+01,7.137750957e+01,2.998133828e+00,7.592232525e+01,1.456452699e+01,6.731662798e+01,5.284220800e+01,5.373735261e+01,2.629653039e+01,7.564735736e+01,5.439955652e+01,4.785183075e+01,2.006119045e+01,8.606562423e+01,5.182681737e+01,2.253901314e+01,5.537298637e+01,2.203960019e+00,6.673896898e+01,3.537521437e+01,4.351667085e+01,4.556766965e+01,2.117565567e+01,3.343348470e+01,3.751710565e+01,2.985091399e+01,6.679988804e+01
7.300133663e+01,3.447314781e+00,7.457140978e+01,9.668622096e+01,2.041532031e+01,4.650514322e+01,4.730370169e+01,7.341748909e+01,3.492132244e+01,6.389682837e+01,4.120930281e+01,6.869066973e+01,7.751649728e+01,5.862206176e+01,1.313083056e+01,1.997288933e+01,7.795705781e+01,8.588062797e+01,8.384777935e+01,6.726736121e+01,1.010036467e+01,7.629509737e+01,6.408618296e+01,1.153228650e+01,2.147413198e+01,8.215917131e+01,3.530595570e+01,8.977728160e+01,9.005885768e+01,6.752802997e+01,3.808864953e+01,4.971649682e+01,1.489349609e+01,2.425938742e+01,2.362510185e+01,8.855005524e+01,9.197863573e+00,4.665760464e+01,5.045576278e+01,1.642131242e+01,4.830265900e+01,2.376809341e+01,7.507112280e+01,8.633964983e+01
1.252350129e+01,4.896883614e+01,8.804464975e+01,2.956850037e+01,7.309714991e+01,7.454800419e+01,5.383768789e+01,6.636718680e+01,2.298509795e+01,4.231822209e+01,8.812884561e+01,7.275947625e+01,5.822383576e+00,7.326738193e+01,3.598602743e+00,3.070040405e+01,6.572039119e+01,6.479114272e+01,1.823102070e+01,3.364244071e+01,3.991430306e+01,4.034689576e+01,3.219871954e+01,4.171103867e+00,1.681388388e+01,8.747073655e+01,2.979860441e+01,8.909063340e+01,3.910771679e+01,1.456513117e+01,1.526061688e+01,8.752834525e+01,6.764323089e+01,1.773278640e+01,2.546985187e+01,3.944271232e+01,8.623527437e+01,8.515783252e+00,9.286629310e+01,3.775670708e+01,9.333067777e+01,7.116292308e+01,3.176666092e+01,1.267052200e+01
9.675172221e+01,2.115406426e+01,1.712004964e+01,4.390052752e+01,5.200327754e+01,3.230097773e+01,1.342293883e+01,7.598118225e+01,1.656018740e+01,7.482637586e+01,9.656333514e+01,8.068169417e+01,9.034721058e+01,9.374729104e+01,3.634518337e+01,6.124018686e+01,5.192580847e+01,5.250651691e+01,9.393522604e+01,8.640826232e+01,9.385512742e+01,2.130306500e+01,3.085214612e+01,3.833448207e+01,4.285795775e+01,9.042529038e+01,4.108246298e+01,8.641601880e+00,7.349556913e+01,7.923593005e+01,7.866814708e+01,9.357260481e+01,6.604510236e+01,7.455766929e+01,6.617498993e+01,5.870014430e+01,8.590494256e+01,5.950817403e+01,1.012317204e+01,4.712627955e+01,2.993784515e+01,4.408794182e+01,9.378110488e+01,6.007846500e+01
6.630759689e+01,7.652312184e+01,9.022972177e+01,3.526813862e+01,8.332079487e+01,1.383104181e+01,7.740163930e+01,6.523338015e+01,1.837929805e+01,1.762000933e+01,4.182747881e+01,2.166861291e+01,7.132393654e+01,3.136476184e+01,8.311426885e+01,2.155372717e+01,1.595209459e+01,3.038797738e+01,3.737120657e+01,2.785102412e+01,3.123984258e+01,3.043361856e+01,1.022627923e+01,6.299946295e+00,2.672612727e+00,4.507269538e+01,8.591145232e+01,5.082426213e+00,3.361308091e+01,5.385882590e+01,9.217226242e+01,6.356281425e+01,4.038010014e+01,5.509594933e+01,9.686654096e+01,8.314031872e+01,5.062218034e+01,6.436530139e+01,8.849413688e+01,9.840543680e+01,9.228903700e+00,9.658367459e+01,6.836324548e+01,2.699940712e+01
3.468197582e+01,8.985607623e+01,6.968008223e-01,9.775841553e+01,7.109905017e+01,1.241893426e+01,5.785115628e+01,4.069867408e+01,9.278028351e+01,9.385462310e+01,4.908144138e+01,4.184939317e+01,9.461089531e+01,4.817691302e+00,2.018520179e+01,8.878500863e+01,3.476754025e+01,6.645734216e+01,9.703082127e+01,3.375793492e+01,1.492876713e+01,9.184965466e+01,5.689478754e+01,9.327235612e+01,2.733915076e+01,4.847692158e+01,7.286166370e+01,9.357984680e+01,4.284610008e+01,9.159669518e+01,2.229253784e+00,6.391819780e+01,5.245567036e+01,9.079050762e+01,4.299174640e+01,8.504378673e+01,3.193110986e+01,3.660392631e+01,1.586350392e+01,5.627503952e+01,9.858648060e+01,3.911681049e+01,4.795657628e+00,5.370914526e+01
1.457822921e+01,7.363055727e+01,3.287063056e+01,4.538875113e+01,3.560218058e+00,1.914810557e+01,7.634670927e+01,9.297941003e+01,6.751541017e+01,7.585180130e+01,5.691648387e+01,5.982438845e+01,8.990494120e+01,4.281091050e-01,7.747772665e+01,5.066331331e+01,3.177266290e+01,6.869571541e+01,7.489730573e+01,9.093158446e+00,4.579760220e+01,7.175185618e-01,1.305647401e+01,9.915335109e+01,1.133633378e+01,2.834243823e+01,1.981375210e+01,1.365995050e+01,8.466324938e+01,6.980046929e+00,2.676654216e+01,3.394175377e+01,3.547936629e+01,5.920233697e+01,9.995416526e+01,2.172612090e+01,6.567164035e+01,7.182205909e+01,9.110996596e+01,6.115483139e+01,6.625874469e+01,7.374120340e+01,8.293774594e+01,7.003871799e+00
8.152060291e+01,6.105930899e+01,2.023679177e+01,6.637048713e+01,5.649733978e+01,4.976578054e+00,9.252744002e+01,5.633277508e+01,6.412493470e+01,6.606399883e+01,6.230569604e+01,8.713054746e+01,5.083266343e+01,4.129544019e+01,9.020224375e+01,4.432608722e+01,6.228987438e+01,6.007254303e+01,8.718415319e+01,1.457038066e+00,9.038895620e+01,4.168501652e+01,4.228037622e+01,5.082463730e+01,8.400566557e+01,6.323241589e+01,2.541334156e+01,8.878865861e+01,1.923032476e+01,2.675625179e+01,1.261720870e+01,6.802230821e+01,9.057964175e+01,5.741888828e+00,9.878976778e+01,8.225330485e+01,9.717525489e+01,9.793040535e+01,2.269175432e+01,7.450001798e+01,8.643665510e+01,2.946022620e+01,6.215684982e+01,5.757746306e+01
2.656843604e+01,1.833702267e+01,5.690124506e+01,7.438956290e+01,5.016684104e+01,9.116133939e+01,1.032392021e+01,4.991308029e+01,1.367256954e+01,7.802016691e+01,9.138225238e+01,5.824591983e+01,5.763710142e+01,1.243617673e+01,5.854297060e+01,3.676597511e+01,7.360541500e+01,6.080941465e+01,5.332352354e+01,8.962512437e+01,2.855469580e+01,1.498751548e+01,3.448863065e+01,9.182246904e+01,6.936690273e+01,1.778971662e+01,4.085999228e+01,6.820326408e+01,5.152388652e+01,7.769758486e+01,1.478265858e+01,8.020672333e+01,6.502768111e+01,1.200460845e+01,3.671313498e+01,9.726227996e+01,1.310382157e+01,3.301242662e+01,8.084538435e+01,6.732946635e+01,9.246740742e+01,9.738356435e-01,8.768971595e+01,7.212210374e+01
5.413087710e+01,3.451739092e+01,6.069625077e+01,8.649177995e+01,7.534176600e+01,4.784707041e+01,3.911446671e+01,8.843371305e+01,3.776079883e+01,3.796966586e+01,8.308068721e+01,3.320083659e+01,1.616541903e+01,2.358426493e+01,8.487956964e+01,5.406809762e+01,8.331929362e+01,5.625987255e+00,4.439137196e+01,2.553530937e+01,6.046063145e+01,8.221458397e+01,4.360336712e+01,1.683312470e+00,6.351493899e+01,7.737019527e+00,8.633179610e+01,4.776155169e+01,1.030548932e+01,5.025774553e+01,7.129037421e+01,1.618877886e+01,2.356962519e+01,3.891727560e+01,6.750614778e+01,3.690801880e+01,9.757311371e+01,3.255218593e+01,3.800314600e+01,5.124336349e+01,4.482988570e+01,7.562971116e+00,3.746426598e+01,1.149851349e+01
9.020261446e+01,5.665067200e+01,5.806052236e+01,4.723302660e+01,8.269837927e+00,6.768802627e+01,5.196441132e+00,2.639143023e+01,5.563307588e+01,6.050484285e+01,7.517893175e+01,8.605030782e+01,2.501965732e+01,4.508938409e+01,5.713652105e+01,5.168647001e+01,1.294721738e+01,1.939935039e+01,6.058503405e+01,5.593467758e+01,1.929245488e+01,2.845433626e+01,4.693578693e+01,6.593191560e+01,2.376001992e+01,9.960866793e+01,9.732565017e+01,7.927933702e+01,5.415560736e+01,5.638998540e+01,8.252488070e+01,5.955239077e+01,2.452276322e+01,5.112082840e+01,7.400996091e+01,4.204885141e+01,6.269317044e+01,7.514251550e+01,4.426154826e+01,5.492813284e+01,7.367659244e+01,3.888735619e+01,2.125432781e+01,2.946064495e+01
3.278567058e+01,2.699349727e+01,8.017361146e+01,6.912315261e+01,2.782313630e+01,7.898508965e+01,9.215525542e+01,9.431717723e+01,2.036738986e+01,2.605503081e+01,7.678538989e+01,6.584566232e+01,4.599043000e+01,1.314040869e+01,1.436387162e+01,4.028955619e+01,7.948204854e+01,2.929620726e+01,9.084980522e+01,1.806050520e+01,7.944572707e+01,2.111361579e+01,5.658966476e+01,8.535108112e+01,2.409500970e+01,3.236228195e+01,5.757085226e+01,9.678838137e+01,5.962946971e+01,5.273187921e+01,6.494049473e+01,6.878055702e+01,5.855427978e+01,4.830810298e+01,6.821253553e+01,2.250408358e+01,5.861835508e+01,2.254137559e+01,9.212956159e+01,8.101065929e+01,6.476215929e+01,7.609715338e+01,6.247637929e+00,6.569309546e+01
2.340134590e+01,3.901324292e+01,8.333965330e+01,7.607477183e+01,2.767550722e+01,1.010674201e+01,2.492005348e+00,4.750716309e+01,9.819547837e+01,1.668456640e+01,7.787447975e+01,1.681399495e+01,5.775392611e+01,1.095478519e+01,6.469901325e+01,7.623741102e+01,1.875235550e+00,5.989765336e+01,4.459803693e+01,6.131962218e+01,1.280350739e+01,3.967805967e+01,5.568169040e+01,7.767790348e+01,9.793946369e+01,8.588292756e+01,1.447026341e+01,9.048874362e+01,6.774564876e+00,3.071264897e+01,3.719913691e+01,4.757545028e+01,4.257708864e+01,8.375664659e+00,1.222782151e+01,5.796851815e+01,3.300547893e+01,8.419597355e+01,5.806143262e+01,4.554136581e+01,2.320554582e+01,8.934502758e+01,9.559805569e+01,6.318737114e+01
7.544194608e+01,6.309698121e+01,9.074423559e+01,1.213555500e+01,9.089821204e+00,7.375022615e+01,1.162735420e+01,6.422301136e+01,2.134386720e+01,1.071013882e+01,2.213630178e+01,1.267219085e+01,3.714856581e+01,9.491536516e+01,2.488701308e+01,6.807134259e+01,7.993742690e+01,3.260267099e+01,1.303441641e+01,5.912997469e+01,4.399549262e+01,9.168503290e+01,5.486982388e+01,3.039025864e+01,4.254233408e+01,4.640776375e+01,3.059885246e+01,2.695940174e+01,5.144291148e+01,3.321168228e+01,3.043258503e+01,4.138320264e+00,9.367597622e+01,6.744280068e+01,4.536292815e+01,6.772827847e+01,6.546735969e+01,8.232147960e+01,6.076873813e+01,7.173134484e+01,5.691065082e+01,1.228438429e+01,6.982165181e+01,3.553898855e+01
1.327361200e+01,6.240423664e+01,3.749324273e+01,8.618439119e+01,6.928487418e+01,1.314720790e+01,2.900449510e+01,7.179986012e+01,1.686154670e+01,2.744155210e+01,4.498440000e+00,2.556211187e+01,8.954108370e+01,2.787569738e+01,9.057575623e+01,8.734663709e+01,5.263016863e+01,1.578701925e+01,7.750040313e+01,3.289284183e+01,1.837111148e+00,5.366133210e+01,5.667043279e+01,3.555417741e+01,6.012896248e+01,8.457270181e+01,9.022600668e+00,5.988078988e+01,7.598335562e+01,4.404488845e+01,3.589233481e+01,3.672413127e+01,5.258860610e+01,2.337143019e+01,2.994320291e+01,3.112701016e+01,3.543772512e+01,7.725114651e+01,6.223686670e+01,2.375563024e+01,3.913426126e+01,2.687164490e+01,9.502909951e+01,1.822497953e+01
5.478257841e+01,6.672584324e+01,8.995625341e+00,7.475393370e+01,8.140198799e+01,3.854486614e+01,6.086147494e+01,6.291390892e+00,1.743272903e+00,6.354342328e+01,1.878617122e+00,8.465245818e+01,2.544257830e+01,4.816651316e+01,2.866122978e+01,2.258010581e+00,8.396782680e+01,2.075089565e+01,5.372759604e+01,5.366036231e+01,2.505644240e+01,4.351444140e+01,8.634679116e+01,5.200432859e+01,9.952329310e+01,4.988838359e+01,8.667360312e+01,8.446490124e+01,3.788985873e+01,5.014345963e+01,7.580183230e+01,6.546781593e+01,1.714819023e+01,1.848289390e+01,8.779661558e+01,6.408836557e+01,6.164527594e+01,4.564746943e+01,8.355972021e+01,3.212139903e+01,1.751061188e+01,1.404007087e+01,3.983212283e+01,9.723088544e+01
6.292757948e+01,5.361334281e+01,1.831495791e+01,4.656491261e+01,8.871866312e+01,3.972350220e+01,6.544283103e+01,4.139015138e+01,8.045833423e+01,6.885306841e+01,2.469891028e+01,4.010129803e+01,6.968319807e+01,3.725969104e+00,6.763033651e-01,3.084354480e+01,4.569975548e+01,3.734727856e+01,9.342369538e+01,2.821501830e+01,1.532621936e+01,4.781473844e+01,9.430634637e+01,2.082167447e+01,2.684675887e+01,9.825090955e+01,6.403672505e+01,6.495680586e+01,4.714433939e+01,1.973613052e+01,6.642899236e+01,1.104512331e+01,5.328778624e+01,7.436241786e+01,9.403681565e+01,9.517741499e+01,6.498244530e+01,8.762076280e+01,3.824194808e+01,1.169063135e+01,4.766607975e+00,4.985682239e+01,7.157911470e+01,5.547725416e+01
4.959019077e+01,8.737476871e+01,1.764082398e+01,7.097385626e+01,1.755138482e+01,6.484552797e+01,4.288143287e+01,2.729243849e+01,6.485842685e+01,7.997037266e+01,5.499068247e+01,6.430384852e+01,3.382042956e+01,2.405178311e+01,5.684600841e+01,8.822185966e+01,2.112653777e+01,7.052518508e+01,7.621283515e+00,7.603792053e+01,6.276669925e+01,1.208449780e+01,2.452315958e+01,9.731082556e+01,5.174008494e+01,8.429501222e+01,4.564162390e-02,2.398656520e+01,9.140059335e+01,4.266641877e+01,4.535806777e+01,2.945373508e+01,2.370009845e+01,5.601271259e+01,5.285515128e+01,3.777821585e+01,1.817947863e+01,8.883031261e+01,2.075118613e+00,1.994694692e+01,9.999231487e+01,1.295642656e+01,5.322019611e+01,6.165021287e+01
9.911079775e+01,3.992669698e+01,7.364830104e+01,3.183227289e+01,5.003513681e+01,4.607415239e+01,7.795831205e+01,8.391042956e+01,9.205135840e+01,1.586495325e+01,2.000507381e+01,5.239175785e+01,8.398878552e+01,3.165668721e+01,1.650214976e+01,3.274321995e+01,6.537662696e+01,7.739370307e+01,5.267894561e+01,3.772356467e+00,2.242679247e+01,4.258588196e+01,8.286293766e+01,3.307636139e+01,4.152624832e+00,5.899472526e+01,7.328495663e+00,3.696616415e+01,8.514156285e+01,6.741323854e+01,5.581721273e+01,8.599796137e+01,7.878312824e+01,3.011728345e+01,5.400345770e+01,7.804670645e+01,1.792019787e+01,2.589383170e+01,6.677621245e+01,2.411073088e+01,5.572089987e+01,8.944825929e+01,7.382835049e+01,1.395809749e+01
6.764467202e+01,1.942274831e+01,5.013628754e+01,5.035671951e+01,4.358326971e+01,7.903898610e+01,2.973175514e+01,6.415024197e+01,8.012400382e+00,5.705289809e+01,7.452477946e+01,3.256097403e+01,8.547874391e+01,2.780099408e+00,7.546038562e+01,3.194519441e+01,1.064173694e+01,1.495235358e+01,4.463791870e+01,3.695210523e+01,8.588638931e+01,3.628748959e+01,9.912786464e+01,6.727137138e+00,7.212857214e+01,9.672375897e+01,6.504296700e+01,7.152418807e+01,2.953182353e+01,8.717510504e+01,9.691878307e+00,6.433695255e+01,1.026021794e+01,2.868173909e+00,5.019468867e+01,2.453282267e-01,9.595254410e+00,8.753089039e+01,1.860580590e+01,8.721342654e+00,3.904360345e+01,8.174693309e+01,5.180543189e+01,2.761465151e+01
2.231677345e+01,6.426472679e+01,5.819842841e+00,8.739137889e+01,9.278350682e+01,4.347746750e+01,1.377139386e+01,4.249238212e+01,4.945482047e+01,6.987991981e+01,5.211331953e+01,5.694581724e+01,9.009721896e+01,8.904272786e+01,5.239864777e+00,9.007791281e+01,3.212103316e+01,5.131643039e+00,7.842690950e+01,7.517588993e+01,6.826104176e+01,2.850532177e+01,5.313774442e+01,9.722221361e+01,6.529599393e+01,4.681924877e+01,3.287481151e+01,9.485177794e+01,9.995520606e+01,1.188000201e+01,9.043154302e+01,7.838505141e+00,8.103852710e+01,2.588297098e+01,3.448778405e+01,9.547552359e+01,9.390190904e+00,5.249800592e+01,3.485130154e+01,9.062936474e+01,6.186491218e+01,9.685113604e+01,8.664019378e+01,2.301232179e+01
9.425223598e+00,4.029712874e+01,8.690600036e+01,9.442678317e+01,9.561167646e+01,5.153630473e+01,6.170521934e+01,6.049414000e-01,5.074692782e+01,9.801242549e+01,7.470688186e+01,3.308805116e+01,5.450645839e+01,4.474919414e+01,5.691822874e+01,3.935786484e+01,9.599440128e+01,9.706696280e+01,2.880938807e+01,7.632076683e+01,1.573482487e+01,8.412578291e+01,6.334915869e+01,3.201339876e+01,5.361284864e-01,3.328760403e+01,2.746662368e+01,5.769998454e+01,9.349455457e+00,4.970940855e+01,5.039079238e+00,4.570062706e+01,7.729834683e+01,9.805975465e+00,6.329297392e+01,6.995008694e+01,3.976672245e+01,2.907366242e+01,7.009653459e+01,4.804366314e+01,3.786025987e+01,8.179771833e+00,5.469062926e+01,5.234539705e+00
9.947795307e+00,1.339405809e+01,3.978089390e-01,8.502365162e+01,9.989515662e+01,1.357052480e+01,4.534163396e+01,4.711227952e+01,1.594028459e+01,7.312241962e+01,5.761777234e+00,8.631181894e+00,6.640770714e+01,4.619892337e+01,8.309121473e+01,9.828291102e+01,1.829101901e+01,3.123832553e+01,6.006527355e+01,8.204909617e+01,8.348674445e+01,6.853189785e+01,4.729218183e+00,3.829087697e+00,3.658268587e+01,4.526747584e+01,4.848295642e+01,5.641057094e+01,3.698862703e+01,3.652959209e+01,8.095202688e-01,3.291722590e+01,9.399015521e+01,1.250561263e+01,7.010291659e+00,3.830517351e+01,8.406881939e+01,5.071491743e+01,6.595269118e+01,6.944027524e+01,9.418989235e+00,6.669953383e+01,2.519379233e+01,6.406444450e+01
2.272186160e+01,8.424810578e+01,2.858105737e+01,2.508581732e+01,7.140912672e+01,9.228011455e+01,1.257389150e+00,4.032287160e+01,4.651933481e+01,3.136656794e+01,1.577636988e+01,9.691793529e+01,3.627822613e+01,7.978636218e+01,1.402209394e+01,7.132587186e+01,2.856169975e+01,2.744094348e+01,5.411886436e+01,7.622131218e+01,1.609255567e+01,4.476347153e+00,4.911508845e+01,7.529587063e+01,4.011704806e+00,3.667825847e+01,7.800467892e+01,3.577417913e+01,2.965633757e+01,9.550052277e+01,8.612589477e+01,7.801068849e+01,2.083700721e+01,2.110286455e+01,7.679938478e+01,1.092359185e+01,9.167495685e+01,2.096313919e+01,7.889757324e+01,5.026951703e+01,1.008934271e+01,4.545110779e+01,6.496355265e+01,1.600919174e+01
4.854172759e+00,6.297712548e+01,9.851122227e+01,7.911186109e+01,1.428059101e+01,7.434102566e+01,6.265684312e+01,7.402995873e+01,3.949842328e+01,1.716401629e+00,4.475896339e+01,3.767928898e+01,6.511412818e+01,6.138601164e+01,2.000597743e+01,5.047160409e+01,4.559902502e+01,7.145375355e+01,7.207438973e+01,8.510834932e+01,9.336784862e+01,1.311752778e+01,3.116277753e+01,1.550905048e+01,4.291584554e+01,8.841444373e+00,5.306550931e+01,8.422529288e+01,5.132122285e+01,7.347030040e+01,7.264826441e+01,9.551717102e+01,5.537038318e+01,2.973666149e+01,5.764080671e+01,6.330914607e+01,9.935057153e+01,7.050911218e+01,1.478851658e+01,7.701387822e+01,3.452214154e+01,8.706226010e+01,7.769085044e+01,1.516452319e+01
6.141635362e+01,6.318488414e+01,4.735382187e+01,4.573244871e+01,4.509571193e+01,5.653746285e+00,5.510529636e+01,6.504743344e+01,1.668389207e+01,3.317427405e+01,7.407260371e+01,2.445987970e+01,7.350632641e+01,4.827895734e+01,3.618229589e+01,4.736145825e+01,5.282499980e+01,1.316596901e+01,3.010112791e+01,1.483759542e+01,8.754656673e+00,3.610477074e+01,9.833493408e+01,7.826612830e+01,4.229020805e+01,1.445301886e+01,9.325216339e+01,1.263190342e+01,1.887060312e+01,3.252816190e+01,2.497633622e+01,8.691635312e+01,2.956376423e+01,2.095725319e+01,5.440049785e+01,3.105976151e+01,9.837274377e+01,7.362763298e+00,7.836771281e+01,9.725618271e+01,1.911444701e+01,9.079470152e+01,5.569750299e+01,9.395414297e+01
7.606230906e+01,7.501054059e+01,8.410921515e+01,5.710526077e+01,4.307677777e+01,5.760074873e+01,2.419027221e+01,3.893165247e+01,8.253983012e+01,9.747891109e+01,5.352153276e+01,1.171713075e+01,1.159390135e+01,7.572419170e+01,9.266288679e+01,4.941402106e+01,9.988090112e+01,8.930616183e+01,6.661351256e+00,4.636497210e+01,7.142050097e+01,6.814512836e+01,3.034079158e+01,6.095935833e+01,8.413236826e+01,2.740610115e+00,7.102932459e+01,4.383275920e+01,2.937900854e+01,1.221187692e+01,6.188992370e+01,9.205078553e+01,1.584458928e+01,5.842685485e+01,3.900801931e+01,3.208125491e+01,7.449439561e+01,9.046141721e+01,3.678152029e+01,1.753805345e+01,7.522173524e+01,5.089972054e+01,1.799201477e+01,5.469758697e+01
1.830324477e+01,6.914770354e+01,7.406052103e+00,6.974428123e+01,1.197304777e+01,7.821711929e+01,8.095606593e+01,7.538382035e+01,5.650297765e+01,1.879247400e+01,5.589561167e+01,5.326036203e+01,5.542526584e+01,1.928168293e+01,7.353757777e+01,4.261449883e+01,5.589747733e+01,4.318525434e+01,3.167000648e+01,4.261261493e+00,6.195457467e+01,5.716600343e+01,7.435726677e+01,1.956004050e+01,6.030928590e+01,4.924625299e+01,9.192270570e+01,5.807867707e+01,2.164488736e+01,6.959934096e+01,7.533606067e+01,9.523079198e+01,4.233066869e+01,1.996304845e+01,6.576817627e+01,4.631285355e+01,8.315892996e+01,2.978622457e+01,8.112886124e+01,2.035824778e+00,6.958484086e+01,1.356529009e+01,6.537812394e+01,3.628534690e+01
7.779278606e+01,2.919989016e+01,5.545678362e+01,6.510174927e+00,5.114420475e+01,8.637150698e+01,8.485772256e+01,2.474339150e+00,2.984730049e+01,5.538620587e+01,8.780417684e+01,6.561091619e+01,5.422662874e+01,7.203242876e+01,1.818559192e+00,7.554666492e+01,6.484477701e+01,3.234671712e+01,7.475014727e+01,9.044286790e+01,2.035657782e+01,6.792505593e+01,2.023355590e+01,2.832123592e+01,5.454609850e+01,8.133738349e+01,4.059727194e+01,9.220161826e+01,5.162696053e+01,1.254308262e+01,3.147034454e+01,1.240638681e+01,8.387165710e+01,1.266969169e+01,6.530396958e+01,5.629641983e+01,9.651207390e+01,2.327214815e+01,4.282314027e+00,9.224399460e+01,2.640390497e+01,3.163862808e+01,4.574214113e+01,7.223540533e+01
