v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70
9.264843010e+01,1.890180806e+01,8.292881625e+01,8.973465667e+01,1.752594595e+01,9.925687276e+01,3.305110573e+01,8.015590607e+01,1.465486291e+01,8.565575059e+01,9.579048951e+01,4.027964876e+01,4.904825472e+01,1.434277523e+01,9.563317748e+01,4.595704390e+01,7.420078209e+01,7.902919315e+01,3.899544444e+01,4.037047694e+01,1.238470982e+01,7.828514370e+01,5.173818373e+00,9.421233072e+01,5.103502525e+01,5.269746426e+01,3.272667877e+01,6.051835842e+01,4.644629265e+01,8.078283245e+01,6.814095692e+01,9.914899418e+01,1.775666563e+01,3.144515943e+01,6.261639364e+01,6.598300752e+01,4.566316703e+01,2.470064816e+01,8.470243361e+01,3.483332523e+00,4.054995616e+01,1.502592264e+01,4.075887056e+01,2.122648676e+01,8.306169024e+01,8.680360860e+01,9.185437019e+01,1.697778939e+01,3.175722740e+01,7.047858817e+01,2.309236819e+00,7.556495267e+01,6.728890198e+01,9.081623565e+01,3.377198717e+01,2.678266565e+01,5.705776565e+01,5.376022460e+01,7.736037211e+01,1.886920668e+01,1.492263747e+01,7.680812350e+01,2.877049170e+01,2.651978615e+01,9.401802000e+01,7.453340102e+01,4.330433395e+01,1.721692321e+01,6.759158011e+01,1.434526126e+01
6.698938471e+01,1.230987644e+01,5.394437040e+01,1.039307874e+01,2.988608759e+00,2.920581309e+01,9.678859735e+01,7.985896113e+01,1.505230111e+01,2.435994907e+01,7.937743504e+01,1.333996746e+01,7.880303895e+01,9.970170366e+01,8.431734699e+01,5.096098198e+00,6.117246281e+01,6.121808474e+01,4.366051462e+01,9.983269961e+01,8.506373531e+01,1.509547218e+01,7.492324954e+01,5.444292805e+01,9.239404579e+01,2.673080672e+01,9.257603850e+01,5.906517478e+00,5.158099297e+01,1.767679056e+01,4.676691252e+01,8.001595509e+01,8.225042395e+01,3.160558996e+01,9.460625362e+01,3.655505157e+01,9.203120514e+01,5.714715338e+01,3.089393718e+01,8.452813854e+01,6.933716274e+01,4.741549027e+01,5.851303247e+01,9.502679326e+01,9.552356038e+01,6.859063538e+01,6.238225537e+01,7.841301803e+01,9.365845923e+01,1.990831600e+01,8.474013267e+01,6.108398089e+01,3.131582976e+01,5.262723675e+01,1.377818979e+01,1.705245163e+00,5.215750771e+01,6.311758420e+01,3.070068786e+01,9.444514021e+00,3.215222767e+01,1.010171118e+01,5.333867951e+01,1.216790761e+01,6.371786725e+00,6.779473915e+01,4.425081618e+00,9.861342049e+01,4.846418933e+01,1.626274399e+01
1.790077289e+01,8.077423261e+01,5.885811056e+00,2.131428503e+00,7.086910044e+01,7.714820327e+01,7.908100350e+01,5.217930139e+01,9.860735633e+01,3.145070949e+01,4.219237348e+01,5.793984422e+01,7.544777697e+01,4.023079026e+01,2.380453795e+01,8.861562365e+01,2.809930480e+01,7.459050718e+01,9.041401079e+00,9.247321863e+01,6.591845079e+00,4.713324546e+00,1.249458034e+01,3.754633089e+01,3.498431286e+01,2.375549339e+01,5.858335873e+01,6.107077021e+01,8.572142318e+00,8.618320300e+01,8.352895264e+01,8.856881429e+01,9.201646793e+00,1.431223250e+01,2.879937393e+01,9.084610760e+01,1.562350523e+01,4.648003947e+01,6.834100921e+01,2.695986279e+00,5.970506438e+01,3.888270590e+01,6.807471521e+01,9.814180966e+01,2.358417068e+01,6.208344405e+01,1.847403227e+01,8.490545241e+01,5.126979697e+01,6.633455116e+01,4.562673674e+01,4.646234769e+01,5.695234060e+00,4.716085526e+01,9.794945461e+01,3.094102941e+01,7.190283044e+01,3.721769122e+01,3.272650650e+01,4.462685384e+01,9.095669515e+01,7.365774758e+01,9.023098323e+01,4.389145231e+01,2.091135460e+01,4.393740113e+01,6.955837549e+01,2.122473451e+01,3.596295061e+01,7.839791946e+01
7.216927160e+01,7.880055211e+01,6.323329835e+01,1.050853671e+01,1.592290213e+01,8.958358448e+01,3.179618677e+01,9.124208601e+01,3.927896191e+01,5.078074731e+01,8.190353482e+01,8.896980367e+01,6.407710402e+01,6.846531556e+01,2.093122111e+01,5.348633368e+01,5.568133984e+01,5.318552750e+01,8.129835246e+01,5.876950082e+01,4.737606270e+01,6.935793814e+01,5.639809908e+00,5.202901383e+00,8.232407859e+01,7.279433508e+01,2.436537294e+01,9.432282480e+01,7.165523967e+01,5.300923305e+01,4.273082783e+01,6.066037618e+01,8.415448541e+01,4.086027958e+01,7.013843907e+00,2.594244197e+01,3.642890947e+00,6.736143449e+01,2.509138192e+01,1.356811131e+01,1.101312461e+01,2.185913875e+01,2.304377686e+01,7.307543951e+01,4.030350039e+01,9.523228093e+01,2.904448419e+01,9.080444123e+01,6.921351709e+01,8.070139351e+01,6.058007737e+01,5.447507189e+01,3.540764312e+01,7.559420935e+01,8.530747124e+01,3.078447653e+01,4.041196149e+01,1.115307179e+01,5.165014885e+01,2.408055825e+01,7.230300105e+01,9.860652111e+01,6.723389757e+01,2.306115262e+01,5.559070157e+01,4.112517042e+01,9.437608304e+00,8.221460704e+01,1.663005277e+01,1.852408102e+01
3.148451754e+01,5.995676037e+01,9.670038826e+01,8.908160295e+01,2.927858696e+01,5.961515385e+01,3.430022634e+01,9.530576062e+01,4.253283490e+01,2.926970155e+01,7.723961600e+01,7.976514043e+01,3.599200078e+01,6.734050879e+01,9.824169394e+01,5.962314968e+01,4.759051104e+01,1.116108431e+01,9.618124400e-01,5.249869828e+01,8.452187759e+01,1.534901991e+00,6.747069976e+00,1.299487774e+01,3.770374924e+01,6.516017226e+00,6.130299705e+01,2.730254225e+01,4.467904113e+01,7.952662881e+01,1.586297275e+01,7.546873128e+01,2.730222857e+01,7.797621784e+01,6.490755080e+01,6.821892404e+01,5.025991702e+01,8.582934259e+01,3.926422219e+01,3.616231273e+01,7.155841006e+01,3.957806343e+01,3.440417022e+01,6.628704625e+01,4.010830672e+01,9.284449773e+01,6.876889708e+01,2.811207498e+01,2.012087312e+01,3.307066932e+01,6.435091128e+01,5.878930905e+01,4.103555333e+00,3.363741209e+01,9.805250023e+01,2.225120707e+01,4.705230616e+01,1.870718262e+01,5.944329129e+01,4.578978561e+01,6.243512172e+01,7.371371586e+01,8.465266104e+00,3.289349168e-01,9.111137148e+01,7.876673471e+01,4.950538669e+01,7.808988504e+01,4.507904296e+00,2.935432188e+01
2.819079603e+01,7.799100827e+01,9.996729275e+01,6.366916870e+00,5.705345990e+01,3.207330027e+01,1.210753206e+01,3.565072006e+01,6.975766513e+01,1.162491127e+01,6.442998643e+01,4.069972296e+01,4.912272789e+01,9.521452800e+01,6.780729179e+00,9.065594972e+01,8.635410480e+00,1.388395657e+00,7.957244109e+01,9.711715946e+01,9.290655777e+01,6.188701086e+01,3.421383141e+01,1.126100139e+01,4.398310487e+01,4.043993275e+01,4.229646808e+01,2.947718595e+01,5.269663807e+01,6.110360735e+01,5.661735921e+01,6.129012821e+01,6.860087417e+01,4.186034892e+01,3.352255712e+01,6.019993977e+01,3.840977060e+01,1.002536867e+01,1.105124493e+01,3.966365970e+01,8.049833049e+01,9.506640552e+01,6.416238216e+01,4.177621048e+01,1.843130550e+01,9.596531638e+01,9.651485037e+01,7.971360479e+01,2.660318327e+01,3.459514498e+01,2.260371213e+01,3.232707208e+01,5.517636781e+01,6.353173755e+01,5.259019784e+01,3.182352428e+01,8.205332822e+01,4.597117629e+01,7.288648463e+01,2.280887160e-01,3.553450852e+01,7.181307489e+00,4.541603314e+00,1.196502217e+01,6.389189033e+01,6.962526362e+00,5.226734539e-01,1.577869949e+01,5.050161629e+01,9.978001592e+01
9.741144515e+01,5.017834344e+01,2.516342918e+01,3.111202350e+01,1.341683853e+01,8.609829862e+01,3.195905903e+00,7.754327047e+01,2.351611109e+01,2.452584317e+01,5.987400903e+01,8.527345199e+01,4.563135627e+01,7.675052742e+01,6.865487240e+01,2.088304992e+01,7.236762992e+01,9.783807452e+01,4.041399505e+01,5.228239818e+01,1.598382774e+01,1.161901549e+01,7.156596190e+01,1.432454169e+01,2.960946186e+00,9.653535868e+00,7.743525185e+01,5.936750746e+01,3.630636303e+01,6.847329020e+01,9.671182887e+01,2.140997214e+01,3.794903431e+01,4.134031628e+01,2.710844293e+01,1.658074048e+01,4.953107197e+01,3.753313839e+01,6.734398560e+01,9.924630371e+01,7.656283441e+00,4.044446145e+01,2.170385001e+01,4.069154653e+01,3.224281511e+01,1.165258388e+01,4.476500573e+01,2.111209375e+01,4.118155119e+01,3.255058542e+01,4.038458038e+00,6.210246537e+01,1.406832301e+01,8.225629486e+01,5.180721178e+01,3.080798349e+01,5.813165723e+01,5.270273406e+01,7.861146300e+01,9.782025654e+01,6.856546800e+01,5.064844433e+01,7.596881330e+00,7.585156760e+01,5.858086389e+00,5.875834210e+01,3.367835701e+01,4.765717589e+01,7.148000251e+00,4.766988342e+01
1.237101067e+01,7.125706365e+01,5.607804222e+01,4.840146903e+01,9.552425480e+01,5.790110884e+01,2.653149562e+01,9.229981478e+01,7.322173420e+00,4.239164072e+01,4.506824035e+01,7.020039482e+01,2.951703807e+01,8.437690763e+01,7.575151790e+01,9.219603836e+01,4.937078053e+01,3.331475423e+01,7.414769546e+01,8.207376616e+01,9.280139424e+01,3.116296996e+01,4.885483480e+01,2.214214736e+01,2.020498782e+01,4.938920861e+01,5.901260051e+00,2.755705145e+01,5.940442929e+01,9.967561902e+01,6.055556519e+00,5.288426797e+01,1.472802743e+01,4.599083700e+01,2.940982808e+01,2.651378800e+01,1.556065857e+01,8.366862875e+01,7.270326334e+01,2.593334679e+01,6.219560617e+01,3.945207316e+01,9.540480829e+01,7.960817585e+01,7.861331322e+01,7.662263168e+01,7.580833060e+01,8.278219727e+01,9.331379026e+01,5.322233932e+00,1.432066262e+00,9.115279331e+01,5.376189148e+01,4.787845841e+01,5.671429887e+01,2.060971683e+01,3.023295099e+01,7.922884329e+00,6.894918611e+00,7.180775986e+01,2.809772821e+01,3.516187755e+01,3.309044334e+01,7.639774701e+01,7.830266712e+01,4.826544970e+00,1.567737509e+01,2.322744602e+01,8.715277680e+01,9.349239943e+01
5.093449663e+01,5.355610657e+01,5.451849526e+01,1.561737641e+01,6.485589306e+01,1.171158941e+01,3.757805883e+01,2.522715277e+01,7.690730996e+01,5.732113232e+01,2.259627083e+01,5.052177876e+01,7.134436061e+01,8.953023652e+01,4.306737091e+01,5.763008833e+01,6.585493737e+01,3.994148120e+01,8.841505915e+01,7.881064686e+01,8.949456022e+01,8.690948575e+01,2.219835009e+01,4.729690074e+01,4.685378534e+01,7.690880126e+01,2.389543690e+01,3.258391678e+01,7.799399349e+01,2.084418762e+01,2.006753624e+01,7.927207761e+01,7.276799462e+01,3.549746367e+01,4.957478985e+01,1.952442694e+01,7.268503187e+01,6.042825420e+01,4.576299325e+01,6.170715287e+01,8.276906010e+01,2.614633337e+01,9.403381958e+01,4.472662335e+01,3.029319847e+01,7.908928774e+01,8.384832737e+01,7.998206831e+01,8.889022098e+01,4.371834892e+01,5.028152317e+01,4.990937141e+01,6.854939455e+01,3.736110708e+01,3.740869555e+01,1.496411826e+01,7.071337823e+01,1.784464688e+01,9.713854949e+01,7.422863124e+01,6.815573927e+01,8.827325666e+01,8.356333474e+01,4.236727381e+01,5.178692569e+00,6.847795126e+01,3.185421982e+01,4.646947118e+01,4.634964836e+01,6.088040263e+01
7.860382460e+01,2.331343733e+01,2.746900891e+01,5.300458534e+01,5.160224924e+01,5.690576383e+01,5.925092071e+01,2.117333129e+01,6.036136302e+01,3.943871480e+01,3.600784859e+01,5.146030480e+01,7.006657455e+01,6.615149155e+01,8.709582615e+01,5.904753890e+01,9.352491589e+01,4.956639884e+01,8.524137382e+01,7.665403642e+01,6.192435816e+01,6.280811818e+01,9.765581292e+01,3.651891530e+01,3.621480820e+01,8.882209868e+01,2.669055381e+01,4.782062757e+01,4.118552542e+01,1.754006622e+01,6.070756710e+01,6.799821978e+01,8.722864759e+01,4.421813959e+01,8.253107804e+01,7.090423378e-01,5.595876066e+01,8.310064216e+01,7.403910341e+01,8.375233584e-02,7.311689027e+01,3.420082696e+01,8.998410737e+00,7.674497162e+01,5.314537316e+01,9.304570941e+01,9.627214701e+01,9.992015753e+01,2.576781761e+01,9.241529131e+01,7.424350605e+01,5.858359728e+01,1.894930331e+01,7.742046685e-01,2.067055654e+01,5.692310769e+01,4.566062401e+01,5.933964305e+00,2.059892552e+01,7.684751770e+01,3.324919492e+01,6.380790391e+01,8.322619921e+01,9.127158729e+01,5.545636765e+00,6.716745279e+01,5.617200402e+01,5.422127844e+00,8.433360377e+01,8.093590069e+01
5.927089399e+00,7.095301451e+00,6.489769014e+01,3.105771845e+00,1.977897139e+01,1.413729735e+00,7.925880616e+01,4.054728376e+01,5.709038802e+01,6.431927094e+01,3.591315934e+01,9.311946868e+01,7.571815074e+01,5.643644248e+01,2.764731255e+01,7.153041613e+01,1.967517449e+01,9.197073145e+01,5.328542379e+01,9.702719997e+00,6.150885549e+01,6.138513694e+01,3.397178762e+01,6.414580141e+01,7.760301008e+01,3.240482726e+01,7.034963909e+01,1.853916837e+01,8.940845981e+01,2.926451918e+00,9.145745105e+01,4.063945120e+01,6.347531498e+01,7.956460268e+00,6.134739373e+01,5.871565839e+01,8.161049914e+00,1.349628401e+00,3.047330853e+01,9.020465071e+01,3.816448766e+00,7.813121746e+01,5.469666708e+01,3.567640289e+01,1.165864741e+01,7.740192239e+01,1.880441316e+01,3.588452963e+01,2.984281414e+01,6.089930483e+01,8.313068658e+01,5.167080071e+01,4.584500103e+01,4.185620019e+01,2.581496384e+01,6.745855980e+01,5.798827733e+01,5.218393360e+01,7.315029148e+01,2.945755740e+01,3.648868516e+01,2.203859123e+01,5.695707459e+01,5.705505443e+01,1.172660432e+01,8.291980291e+01,8.668691245e+01,8.745773112e+01,8.725175000e+00,3.158840910e+01
2.182617749e+00,4.353919773e+01,8.766007605e+01,7.270161977e+01,6.498399720e+01,9.835606750e+01,9.423524476e+01,3.584741154e+01,9.373096692e+01,3.353126352e+01,3.179020051e+01,7.495865665e+01,2.623201484e+01,4.118215158e+01,6.724758681e+01,1.967099463e+01,2.682723566e+01,2.057965583e+01,6.913150798e+01,8.785365351e+01,2.737555442e+01,4.895897926e+00,4.122818090e+01,2.770626220e+01,2.005809358e+01,9.735146872e+01,8.167539406e+01,6.246655627e+01,6.059003739e+01,8.853394706e+01,7.418083431e+01,3.067943804e+01,1.117386351e+00,6.508025786e+00,5.381857545e+01,6.322374301e+01,1.171560867e+01,2.777798694e+01,8.553335271e+01,9.687032656e+01,9.938266367e+01,4.466513394e+01,2.242448589e+01,8.914111951e+01,3.389561558e+01,2.002683617e+01,4.469267611e+01,9.801258339e+01,9.815685019e+01,2.300499585e+01,9.633537309e+01,1.936045853e+01,7.218730451e+01,5.816834175e+01,2.514022454e+01,7.416549124e+01,7.578972015e+01,6.943089165e+01,7.920758019e+01,1.609534471e+01,3.383904183e+01,1.038744372e+01,2.977333814e+00,7.957374144e+01,1.900200415e+01,3.776928635e+01,3.256943982e+01,6.101395920e+01,1.802768230e+01,5.225847262e+01
7.641729045e+01,9.002208906e-01,8.084822459e+01,8.375908690e+01,5.510619398e+01,3.361195075e+01,9.472502446e+01,4.545347602e+01,9.702924530e+01,4.427606782e+01,8.862280917e+00,8.417726085e+01,8.074402913e+01,1.263965163e+01,2.323848973e+01,6.108967577e+01,1.885244907e+01,1.308485547e+01,4.178108624e+01,5.570005914e+01,5.058888661e+01,1.686698092e+00,5.784300102e+01,7.295440878e+01,4.126403479e+01,3.010937240e+01,2.084431478e+01,2.535978146e+01,6.668306156e+01,4.525909695e+01,5.909592959e+01,4.272141947e+00,8.280081041e-02,4.258170128e+01,9.293626896e+01,3.850807898e+01,8.786643113e+01,4.858912494e+01,4.603425163e+01,9.909734326e+00,3.831942793e+01,8.644547024e+01,7.664330705e+01,5.178068166e+01,3.504400721e+01,8.645495520e+01,1.260110811e+01,2.888681473e+01,3.798681051e+01,3.138013166e+01,2.067069488e+01,7.125681585e+01,9.525260628e+00,9.876487876e+01,6.218887008e+01,6.958802989e+01,6.685547664e+01,7.042184325e+01,7.656372931e+01,8.084935070e+01,3.411910893e+01,8.212937018e+01,9.924030967e+01,1.076645648e+01,9.644547919e+01,3.100042904e+00,6.413345281e+01,2.470574998e+01,9.550170521e+01,1.451432789e+01
1.671435042e+01,2.143338469e+01,6.894343079e+01,8.554463789e+01,1.615042802e+01,3.672912143e+01,9.659113602e+01,7.326352506e+01,2.819667313e+01,6.069835679e+01,8.546148834e+01,2.012853029e+01,1.402321026e+01,2.864379348e+01,9.401562055e+00,3.304575612e+01,4.990431316e+01,4.895457263e+01,2.942111957e+01,4.931213911e+01,7.458512858e+01,2.165062799e+01,4.404849867e+01,3.444625174e+01,5.553587601e+01,6.401264528e+01,8.471548792e+01,6.640321413e+01,1.180059484e+01,9.649500613e+01,9.264370442e+01,9.200977303e+00,8.601454031e+01,3.924164893e+01,8.747841885e+01,8.158231626e+01,3.463255760e+01,4.814882191e+01,7.084499939e+01,9.719341662e+01,4.726549564e+01,1.937715169e+00,8.477472391e+01,4.534320933e+00,7.671437359e+01,8.056078291e+01,3.246223108e+01,3.468350468e+01,6.484209273e+01,9.479425469e+01,6.182994145e+01,5.069111206e+01,4.830418714e+01,3.820136604e+01,2.164331529e+00,4.647991336e+01,9.510764242e+01,8.093735419e+00,2.208850758e+01,1.273939611e+00,5.625964475e+01,5.826381747e+01,5.507180131e+01,2.052112063e+00,9.974544146e+01,9.065993085e+01,9.087149126e+01,3.967302216e+01,1.551118092e+01,4.124486484e+01
4.814373827e+01,2.348553396e+01,8.480478559e+01,4.526999558e+01,7.211870408e+01,5.538042786e+00,1.758573923e+01,1.102605500e+01,8.116667607e+01,3.640940183e+01,6.941058958e+01,8.674695209e+01,2.795082600e+01,5.454567754e+01,4.094043416e+01,9.939917575e+01,8.436641250e+01,8.245130764e+01,4.395086161e+01,7.545989444e+01,9.733294689e+01,5.050884465e+01,5.189868729e+01,2.007870584e+00,6.461988404e+01,1.272155282e+01,1.652981916e+01,6.949817949e+01,7.863996173e+01,7.086739797e+01,2.544417322e+01,9.559747324e+01,2.501527033e+01,3.586010218e+01,4.052700125e+01,9.849937692e+01,1.444317706e+01,6.297988103e+01,7.198362684e+01,8.225815633e+01,8.767868106e+01,3.854480052e+01,2.229072860e+01,8.548177364e+01,4.731119626e+01,1.672252770e+01,4.279890280e+01,5.920271013e+01,9.692123047e+01,1.285566460e+00,7.367740266e+00,3.908276518e+01,5.014550442e+01,5.689767809e+01,4.630293903e+01,1.276375790e+01,4.029709249e+01,1.836123472e+01,4.504232951e+01,6.382046393e+01,1.402555429e+01,4.908712194e+01,7.189582949e+01,2.620315817e+00,9.560074303e+01,7.448249401e+01,9.598272337e+01,8.812508236e+01,3.251746117e+01,1.785437059e+01
6.847583254e+01,2.931956832e+01,6.839215289e+01,8.345747303e+01,5.242712262e+00,5.745613011e+01,7.305175950e+01,4.353754384e+01,2.065373335e+01,7.635692405e+01,2.612517184e+01,6.554922075e+01,5.807437127e+01,1.898620376e+00,7.493325335e+01,9.631807728e+01,3.922504916e+01,3.775743909e+01,3.769127379e+01,9.151857019e+01,3.571957273e+01,1.655924602e+01,9.836186066e+01,8.573108079e+01,9.977095186e+01,3.449642267e+01,2.842114122e+01,6.650986159e+01,8.782328407e+01,1.169737506e+01,5.992413751e+00,9.257247979e+01,4.455050545e+01,2.663379579e+01,4.047293518e+01,6.004316383e+01,4.035822867e+01,1.955587727e+01,4.594233424e+01,6.684180256e+01,7.746290317e+01,5.203726773e+01,8.537335851e+01,8.907639946e+01,6.333040980e+01,7.475353497e+01,9.761666741e+01,5.912875435e+01,3.561618297e+01,6.151339146e+01,8.879451525e+01,3.700271486e+01,2.385534907e+01,1.963927822e+01,7.598200989e+01,3.018893335e+01,2.139680105e+01,3.964858145e+01,5.931886948e+01,1.263736936e+01,5.689965995e+01,8.443546030e+01,9.874302166e+01,9.599030833e+01,7.676800858e+01,2.828372269e+01,3.630086285e+01,8.031058929e+01,5.787242144e+01,6.167618774e+01
2.525053118e+01,2.405883556e+01,3.008420566e+01,2.290365670e+01,1.291149130e+01,5.376005942e+01,2.640756425e+01,6.048796138e+00,9.179929476e+00,6.914863082e+00,4.386847894e+01,6.999405217e+00,9.796479753e+01,9.438264367e+00,1.171913951e+01,1.078867611e+01,2.644581607e+01,3.749847104e+01,1.640123813e+01,4.417494133e+01,9.815095508e+01,3.660315772e+01,8.862339207e+01,3.534697200e+01,3.840890094e+01,5.974392289e+01,7.587504016e+01,9.178348794e+01,2.444171451e+01,3.047382066e+01,7.752764150e+01,1.249682097e+01,7.327419421e+01,8.521890699e+01,6.302306977e+00,6.238597501e+01,3.124928115e+01,6.840926932e+01,9.797433286e+01,1.985043707e+01,9.798563796e+01,4.633012911e+01,3.178302907e+01,1.520703914e+01,6.291056499e+01,1.792536894e+01,3.560924255e+00,3.523704596e+01,2.234209507e+01,1.920176921e+00,4.184385066e+01,7.470313272e+01,7.708521244e+01,5.529331423e+00,3.769892422e+01,2.175485932e+01,8.311629724e+01,2.361760601e+01,9.061803069e-01,7.191450562e+01,6.706866592e+01,6.084954478e+01,8.404167618e+01,2.697008686e+01,6.281461152e+01,2.453929893e+00,3.548017194e+01,3.185236429e+01,5.593727220e+01,6.125241384e+01
4.434617688e+01,5.725356576e+01,3.389257561e+01,5.988374169e+00,5.222253814e+01,7.338340292e+01,5.284100318e+01,9.973800847e+01,8.643066012e+01,5.534767914e+01,7.308893576e+01,3.361269549e+01,4.545679382e+01,5.097861586e+01,9.001760393e+01,1.451595388e+01,9.469816235e+01,3.951643483e+01,2.443394350e+01,7.817783600e+01,3.284116537e+01,2.691852643e+01,4.166129420e+01,1.283635856e+01,4.211024567e+01,1.368493252e+01,4.487801667e+01,8.808331733e+01,7.157481163e+01,7.792548269e+01,3.258708004e+01,9.787150113e+01,1.518008223e+01,2.024703514e+01,6.791450649e+01,2.527122172e+01,7.997341771e+01,1.035802884e+01,9.512169271e+01,1.755372855e+01,3.236939735e+01,7.959880464e+01,7.475448103e+01,1.676085459e+01,7.927594526e+01,1.188470202e+01,5.702667713e+01,8.296858837e+00,2.901167190e+01,1.118657549e+01,1.811599581e+01,1.126319528e+01,7.835261333e+01,6.432331755e+01,8.405366595e+01,7.719071647e+01,9.129612724e+01,6.446857172e+01,9.492981754e+00,1.175090408e+01,9.767200036e+01,9.558911655e+01,3.949278720e+01,9.054170520e+01,2.744304212e+01,8.340561367e+01,7.766527803e+01,2.518188348e+01,5.314466007e+01,5.246780054e+01
6.259137220e+01,8.639301927e+01,7.668509172e+01,1.185506978e+00,3.661413170e+01,3.070243032e+01,1.792262581e+01,4.743517282e+01,2.330460698e+01,3.123446679e+01,8.094763730e+01,1.787124446e+01,7.024563395e+01,7.745259744e-01,3.214881888e+01,4.475535386e+01,8.061686640e+00,1.511588413e+01,5.146294352e+01,5.165452131e+01,5.309249123e+01,5.602721992e+01,2.207742517e+01,8.547725723e+01,3.805861713e+01,8.467680867e+01,8.284344599e+00,7.329237175e+01,3.775350295e+01,4.920027159e+01,1.115307031e+01,8.593894009e+01,9.136912567e+01,8.638338148e+01,7.328554067e+01,9.090631239e+01,2.882276974e+01,5.996681039e+01,9.897913998e+01,8.846254856e+01,5.075225821e+01,3.033874030e+01,3.871434066e+01,2.432490437e+00,6.442772548e+01,6.913739384e+01,6.730323599e+01,1.656176412e+01,8.273935216e+01,3.185027960e+00,1.200347740e+01,8.573721166e+01,5.800802490e+01,2.683022346e+01,6.555127645e+01,2.379700663e+01,1.555798381e+01,4.237346499e+01,1.852249362e+01,5.872853553e+01,9.571483370e+01,5.843768150e+01,6.042968761e+01,2.002562961e+01,5.300575319e+01,3.565064306e+01,9.018944260e+01,3.858181256e+01,6.190860717e+01,9.205498185e+01
7.238040018e+01,7.958688651e+01,7.544315607e+01,2.710683710e+01,9.961857999e+01,8.001678049e+01,2.330763218e+01,3.725787154e+01,8.732232157e+00,8.255195519e+01,4.013461376e+01,4.551754935e+01,3.797819018e+01,9.109720447e+01,8.132374287e+01,3.624062328e+01,8.939943824e+01,8.260114081e+01,1.807111920e+01,1.549012886e+01,4.491565108e+01,6.154518463e+01,1.468667547e+01,9.027174808e+01,3.236277918e+01,4.327771009e+01,9.443087170e+01,6.900564959e+01,9.245834986e+01,7.395966991e+00,8.331590911e+01,2.465473796e+01,9.033160162e+01,4.095439477e+01,1.158710028e+01,3.912358288e+01,9.045941485e+01,6.360355457e+01,1.852344615e+01,4.478311521e+00,1.873929636e+01,2.455103969e+01,4.129090969e+01,2.974619295e+01,9.196852002e+01,1.926032176e+01,9.543516358e+01,1.307309771e+00,6.998662993e+01,9.177967202e+01,4.806698188e+01,1.290548686e+01,5.392821803e+01,1.207111551e+01,3.278532984e+01,2.542563933e+01,9.154898909e+01,2.444037577e+00,1.176610561e+01,3.825399307e+00,1.293929085e+00,1.854813057e+01,2.421377204e+01,1.638335149e+01,5.094392080e+01,7.535991893e+01,1.208156787e+01,4.021293513e+01,3.117179207e+01,8.672477614e+01
