v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
1.459820490e+01,3.232865040e+01,9.056369701e+00,8.986350161e+01,2.247034171e+01,8.387105863e+01,8.762055423e+01,6.480199341e+01,9.229156011e+01,9.864698380e+01,6.589536214e+01
2.963369980e+01,2.140390010e+01,4.900865680e+01,1.134079584e+01,9.407589616e+01,6.564312382e+01,4.631152263e+01,7.539488297e+00,7.327273639e+01,8.925125117e+01,4.948914491e+01
1.171875542e+01,1.117269950e+01,2.357483157e+00,6.276596206e+01,6.184890059e+01,9.963046189e+01,5.425514469e+01,4.401292655e+01,5.856433872e+01,3.370753415e+01,1.268353047e+01
2.201411362e+01,3.343934997e+01,4.453733627e+01,8.893510074e+01,1.374862207e+01,4.729258091e+01,1.171805778e+01,3.510706601e+01,7.686044644e+01,1.104352746e+01,7.511655238e+01
4.956163800e+01,9.540161135e+01,7.340314853e+01,5.127369304e+01,8.549918239e+01,3.702419690e+01,8.277670748e+01,5.014239057e+01,2.305616402e+01,2.051843723e+01,6.181007301e+01
2.428707323e+01,3.962444944e+01,3.299031679e+01,7.813925569e+01,4.229243210e+00,7.418895988e+01,6.553723401e+00,5.144357228e+01,7.027375878e+01,9.830473973e+01,3.370874127e+00
4.495859782e+01,8.289982909e+00,6.024742915e+01,5.260883307e+01,8.880695553e+01,8.366811815e+01,5.285228810e+01,7.848810811e+01,6.904974774e+01,5.455480391e+01,4.576693055e+01
3.018101972e+01,5.438821969e+01,9.814002702e+01,6.253398704e+01,2.316450933e+01,2.918598281e+01,4.510267160e+00,1.231328533e+01,4.986302332e+01,6.090630616e+01,3.289276492e+01
4.682544916e+01,6.669608258e+01,3.209347638e+01,4.492449425e+01,4.811793303e+01,6.066203600e+01,9.065720211e+01,5.031089407e+01,3.120394525e+01,7.835694386e+01,6.242912134e+01
7.625163066e+01,4.845403365e+01,5.139806956e+01,8.592187069e+01,5.751103942e+01,2.095226981e+01,1.777622738e+00,1.920900633e+01,1.613749250e+01,4.315138254e+01,7.219621284e+01
4.963725176e+01,5.225643807e+01,5.231054035e+01,7.509405576e+00,8.993065577e+01,6.649502631e+01,6.313768637e+01,9.891254402e+01,2.956168496e+01,4.913699036e+01,9.834255043e+01
6.385448482e+01,2.890977771e+01,4.661192306e+01,6.490196917e+00,8.402944761e+01,8.827771199e+01,2.169084530e+01,2.846966839e+01,1.813916141e+01,9.368779228e+01,7.065233773e+00
5.357106393e+01,5.745097237e+01,3.180673480e+01,9.011447034e+01,5.160036497e+01,5.731054356e+01,9.434344077e+01,7.596363367e+01,6.009528831e+01,2.163119799e+01,7.572655382e+00
8.570489898e+01,7.883908184e+01,4.188965135e+01,7.058306509e+01,7.340011001e+01,9.517204576e+01,8.189134115e+01,6.880705418e+00,3.202585515e+01,5.425278597e-01,9.684296758e+01
2.519556487e+01,3.799368760e+01,6.487592546e+01,8.613888309e+01,9.758861075e+01,7.498483889e+01,9.418563515e+01,6.587846200e+01,8.002101418e+01,4.873594849e+01,7.316487563e+01
3.745153395e+01,5.854767120e+01,9.767384550e+01,6.718331584e+01,4.558363786e+01,3.261449705e+01,7.243685523e+01,2.262680133e+01,5.619871299e+01,1.122768835e+01,4.750944226e+01
8.675381060e+01,7.175991226e+01,7.915441156e+01,4.281403942e+01,7.334653864e+00,8.881779773e+01,8.561959381e+01,6.515181733e+01,9.141048185e+01,4.258952618e+00,8.689523584e+01
5.480715786e+01,6.015942309e+01,9.350828539e+01,6.134996660e+01,8.301737842e+01,5.211407396e+01,7.028893491e+01,2.364921532e+00,3.085025859e+01,4.376642781e+01,2.764642558e+01
8.901621153e+01,4.320125777e+01,1.945176438e+01,7.229030849e-01,8.485656278e+01,3.245880139e+01,1.514164606e+01,7.235257776e+01,6.646578503e+01,5.482952905e+01,7.817242932e+01
7.589014561e+01,7.293309181e+01,9.315947570e+00,2.048382717e+01,7.369553944e+01,4.978778284e+01,2.383658520e+01,1.852850432e+01,3.498608099e+01,3.011687628e+01,4.816504104e+01
3.116969953e+01,3.754779523e+01,3.791564639e+01,6.160481900e+01,8.534726106e+01,2.776710088e+01,7.428249509e+01,7.439807079e+01,6.987897167e+01,9.889831703e+01,4.678596161e+01
4.826254171e+01,4.968535973e+01,3.096687336e+01,4.933812530e+01,9.582770869e+01,4.544545877e+01,3.281344710e+00,3.545406126e+01,8.593679901e+01,3.156307056e+01,3.778477473e+01
7.704536356e+01,7.836247782e+01,5.612925439e+00,3.160899386e-01,4.990089541e+01,2.027731763e+01,8.650475702e+01,3.415903381e+01,2.523628375e+01,5.744565403e+01,2.733922700e+00
6.699611152e+01,2.347871203e+01,8.253588464e+01,2.675040517e+01,2.946971609e+00,4.853849755e+01,5.328796163e+00,7.657963591e+00,9.959833082e+01,4.306322352e+01,9.060544384e+01
4.576600341e+01,4.910027089e+01,6.011831475e+01,5.018871763e+01,3.414586295e+01,5.762817351e+01,8.920859285e+00,7.509350381e+01,4.018835853e+01,9.804918939e+01,7.802502220e+01
8.518344469e+01,4.743615415e+01,5.791925074e+01,1.981437173e+01,5.405539406e+01,8.345406422e+01,1.607863956e+00,1.128784756e+01,6.951973734e+01,8.476767245e+01,9.733448122e+00
6.560225320e+01,8.064627168e+01,2.360153499e+01,3.655089559e+01,8.715767929e+01,6.367369380e+01,7.096596650e+01,2.461327805e+01,2.811277836e+01,9.254150196e+01,4.736759409e+01
2.498210509e+01,1.096707213e+01,7.906564426e+01,5.339950112e+01,6.977935776e+01,7.225173289e+01,3.366340652e+01,6.137924060e+01,6.543355900e+00,5.051095124e+01,1.824362193e+01
4.727874344e+01,2.739820791e+01,3.948369157e+00,8.993496744e+01,9.701533479e+00,4.343565157e+01,1.276322580e+01,5.271869281e+01,4.959181838e+01,3.570344375e+01,4.646979434e+01
2.434597824e+01,5.229844436e+00,8.538363192e+01,6.695788285e+01,5.647120712e+01,4.339411579e+01,1.464430256e+01,4.512722878e+01,5.901651747e+01,4.579336606e+01,7.186908180e+00
2.970006985e+01,4.173772896e+01,9.642283963e+01,2.627499295e+01,5.443818478e+01,7.575170379e+01,3.043959452e+00,4.581560373e+01,4.085137431e+01,6.239973884e+01,7.941806940e+01
5.255701331e+01,2.153155427e+01,8.311332853e+01,1.783238975e+01,7.574328581e+01,6.806784353e+01,1.202689565e+01,6.105271725e+01,4.312902065e+01,5.904043115e+01,3.845927341e+01
6.090049096e+01,4.370260754e+01,2.115883390e+01,2.230459430e+01,5.865500141e+01,2.953377950e+01,1.357234722e+01,4.006861290e+01,3.220961143e+01,8.345886068e-01,3.421103550e+01
3.133500282e+01,1.721858517e+01,1.607306506e+01,4.179288744e+01,8.246825280e+01,3.942839512e+00,5.884826002e+01,2.242241591e+01,3.568473870e+01,6.723011838e+01,8.662688793e+01
9.733625844e+01,1.556781764e+01,3.412538891e+01,5.671656431e+01,4.070824014e+01,8.075072461e+01,7.759848723e+01,1.446933192e+01,8.169367465e+01,9.811926916e+01,5.971453713e+01
3.861276401e+01,3.954835116e+01,9.787850048e+01,6.240057037e+01,1.703895952e+00,8.420874106e+01,2.042469046e+01,4.632428541e+01,4.167718050e+01,5.495413773e+01,3.970280761e+01
9.427135000e+01,4.335918162e+01,8.870183986e+01,4.572982936e+01,8.298416272e+01,9.293605248e+01,7.976419246e+01,6.383140880e+00,4.126851629e+01,1.751815216e+01,9.506591710e+01
5.800555644e+01,2.383511166e+01,1.983407124e+01,1.687669427e+01,3.434368149e+01,2.421403548e+01,3.054771173e+01,8.418224720e+01,2.329483699e+01,8.912809725e+01,5.129375892e+01
5.824282749e+01,5.358935231e+00,7.338153188e+01,4.376663413e+01,7.258784901e+00,5.480785341e+01,5.868458871e+00,5.680426544e+01,1.765159830e+01,2.536832343e+00,5.179315170e+01
9.912862745e+01,3.059101663e+01,5.208584966e+01,8.861243444e+01,6.683691394e+01,7.444666731e+01,4.671489195e+01,7.855433351e+01,2.178133399e+01,8.725388767e+01,3.955579457e+01
8.108066254e+01,9.017565028e+01,8.169645535e+01,7.706375236e+01,8.972606870e+01,2.591104084e+01,5.970658169e+01,7.151526059e+01,5.980454465e+01,5.678572701e+01,4.026565230e+01
3.148405895e+01,7.976356462e+01,6.462046263e+01,5.825215690e+01,4.537067530e-02,6.950708509e+01,5.591663688e+01,8.721916072e+01,7.076655069e+01,7.282372210e+01,3.705165554e-01
9.275882598e+01,1.752615572e+01,9.102769071e+00,4.007452480e+01,4.287958036e+01,2.219505522e+00,3.555089292e+01,5.186065307e+01,6.638774095e+01,7.184534564e+01,6.076106486e+00
4.084120922e+01,9.069481051e+01,4.882198005e+01,2.736902873e+01,6.428369712e+01,7.104751963e+01,4.507744172e+01,9.837904607e+00,9.034990806e+01,2.690548548e+01,4.000307943e+01
9.773168144e+01,8.873190514e+00,5.144601021e+01,8.227915474e+01,2.927800623e+01,5.457850183e+01,3.314855929e+01,4.590566072e+01,4.480405971e+01,7.632296201e+01,2.896741140e+01
1.414811383e+01,9.519048484e+01,2.176410350e+01,6.647700330e+01,5.718921788e+01,8.182754300e+01,3.734466237e+01,4.334684579e+01,1.078023304e+01,9.715369470e+00,1.123793712e+01
2.994160799e+01,6.911720317e+01,7.165649982e+00,6.289951398e+01,7.209837903e+01,7.249775646e+01,1.819830728e+01,6.946951257e+01,2.052571373e+01,7.489114730e+01,5.602515826e+01
6.708470066e+01,6.354002823e+00,7.647136008e+01,3.315286676e+01,9.858508088e+01,8.514609848e+01,2.553311953e+01,5.710228672e+01,8.391601712e+01,7.787567315e+01,5.220746338e+01
2.850138528e+01,4.648205937e+01,8.044470263e+01,2.130372271e+01,5.060176420e-01,5.940505977e+01,7.159997403e+01,4.854884358e+01,1.047622348e+01,9.523773400e+01,7.303838184e+01
2.844141222e+01,2.034001442e+01,8.003300055e+01,7.644638898e+00,2.545975841e+00,1.320973214e+01,3.087579000e+01,6.154165538e+01,4.398575887e+01,1.515703470e+00,7.635085212e+01
2.729479485e+01,4.661865625e+01,6.301738056e+00,2.631900560e+01,3.172367719e+01,3.607459689e+01,8.458672426e+01,5.671074850e+01,9.908008305e+01,2.513291699e+01,1.440656033e+01
2.567131211e+01,7.369541241e+01,1.463664825e+01,5.084937834e+01,1.077671390e+01,1.121771026e+01,7.654573269e+01,4.025858775e+01,2.913984279e+01,7.454235492e+01,9.809054727e+01
2.939286719e+01,3.882644759e+01,5.326258073e+01,3.817945586e+01,8.747786244e+00,5.699436689e+01,8.111334676e+01,3.673135716e+01,1.542199118e+01,6.865611680e+01,4.621854980e+01
3.909599943e+01,2.630114290e+01,4.986548942e+01,7.238312448e+01,8.438813060e+01,8.797073098e+01,9.475708461e+01,9.099122736e+01,3.977078348e+01,1.699312929e+01,9.722434629e+01
6.838149907e+01,2.100924047e+01,3.500426050e+01,2.761878474e+01,4.115011001e+00,6.916575077e+01,7.484626891e+00,5.106208947e+01,7.277518887e+01,2.155273255e+00,8.179058976e+01
4.585708102e+01,6.116017764e+01,8.065780374e+00,1.619462287e+01,9.532509362e+01,2.993568431e+01,5.494415432e+01,9.751427976e+01,4.852172993e+00,9.233728129e+01,3.628525983e+01
5.600113143e+01,8.785820080e+01,7.415331138e+01,4.020472166e+01,3.912621055e+01,3.362276824e+01,3.823246682e+00,3.337855882e+01,2.022690648e+01,4.343052947e+01,5.077958034e+01
2.678081793e+01,1.562894340e+01,6.168074212e+01,9.169530103e+01,7.753478357e+01,5.030991363e+01,2.243482550e+01,2.189556431e+01,3.523720590e+01,5.235853811e+01,8.288326129e+01
4.264738099e+01,9.989471848e+01,8.454205304e+01,9.080789598e+01,6.034376035e+00,8.671662395e+01,4.404129581e+01,7.553843666e+01,3.565713677e+00,6.964092125e+01,4.233612483e+01
2.131313230e+01,9.904141501e+01,1.773815592e+01,8.294325699e+01,2.173474455e+01,2.172231309e+01,7.859261726e+01,1.461200459e+01,9.318485912e+01,8.417911798e+01,5.348831332e+01
4.349972862e+01,9.699696277e+01,2.022217496e+01,4.090288738e+01,4.297612709e+01,6.054960660e+01,5.891297966e+01,8.307090887e+01,5.776699947e+01,3.093931750e+01,8.290316324e+01
9.449007189e+01,3.104055506e+01,1.249552760e+00,9.287563972e+01,2.334018943e+01,1.258426540e+01,8.468717437e+01,9.818757493e+01,1.595949957e+01,3.954677997e+01,2.397623859e+01
4.421144720e+01,8.601133435e+01,1.581401103e+01,8.069098526e+01,6.237207908e+01,5.433533847e+01,9.083521121e+01,9.222827691e+01,5.265744452e+01,4.388835365e+01,2.732273622e+01
3.562302992e+01,1.867212043e+01,3.949261654e+01,4.820773506e+01,7.666636744e+01,2.272967865e+01,4.526219783e+01,2.197272546e+01,3.095133354e+01,3.839532701e+01,4.053571397e+01
7.430918862e+01,2.970165987e+01,7.798894862e+01,2.748136453e+01,8.628789693e+01,4.928314307e+01,5.619435174e+01,8.053558619e+01,3.166988036e+01,5.825544905e+01,2.748854184e+01
3.930928256e+01,1.851270570e+01,7.163318747e+01,2.640991122e+01,2.328267651e+01,8.624531953e+01,5.013845376e+01,9.487530394e+01,1.688535181e+01,7.340607719e+01,5.686623108e+01
6.481964919e+01,5.107352684e+01,2.895835903e+00,4.659655074e+01,6.690329282e+01,8.411083067e+00,3.164599943e+01,4.906134771e+01,9.192727294e+01,8.198923480e+01,9.235526071e+01
2.825711801e+01,4.880374270e+01,1.827950495e+00,7.200384042e+01,6.483507530e+01,8.749073522e+00,7.057845892e+01,1.537966106e+01,3.047829300e+00,9.324832940e+01,1.498871157e+01
6.173841127e+01,8.582140250e+00,1.147545736e+01,5.320906908e+01,9.257121801e+01,9.252464123e+00,9.282632408e+01,2.009940373e+01,3.714121184e+01,9.020346576e+01,9.544805213e+01
2.061605942e+01,6.199844229e+01,5.005429203e+01,5.904358654e+01,6.564376832e+01,5.742324299e+01,2.390917639e+01,2.872250426e+01,2.889448318e+01,8.579421403e+01,7.875636553e+01
1.863280529e+01,8.777461195e+01,9.175305812e+01,4.040171205e+01,2.936519336e+01,4.667073348e+01,1.434149857e+00,8.996518627e+01,9.543081232e+01,3.692201252e+01,5.075969823e+00
2.347630733e+01,5.656603239e+01,3.975045850e+01,1.550901261e+01,5.339249602e+01,5.587192220e+01,5.470709470e+01,4.669249136e+01,4.636186664e+01,8.796937914e+01,6.351989398e+01
3.269643285e+01,9.639736455e+01,2.483948668e+01,1.462524001e+01,7.151996058e+01,8.927735446e+01,8.676323781e+01,4.961924879e+01,1.447922203e+01,3.452141472e+01,8.244191025e+01
1.467503180e+01,6.448465386e+01,9.185745080e+01,5.296351595e+01,3.642518762e+01,9.832235374e+01,1.658575642e+01,4.613506787e+01,4.490296424e+01,2.866603432e+01,3.203797076e+01
6.256159407e+01,4.146734742e+01,3.168538124e+01,2.038625330e+01,5.110964943e+01,1.862358820e+01,2.069353402e+00,4.624333973e+01,2.539794375e+01,7.693188261e+01,6.152480593e+01
4.317117970e+00,1.398931535e+01,3.289366124e+01,9.091167004e+01,8.725552152e+01,5.296098212e+01,6.120971791e+01,2.227736229e+00,4.324167501e+01,2.552451571e+01,7.434117703e+01
5.661398799e+01,5.429057644e+01,5.579739130e+01,6.032209748e+01,9.122411717e+01,4.886210429e+01,9.072392489e+01,2.570795530e-01,3.555745431e+01,9.905923690e+01,6.387792801e+01
4.166109161e+01,8.201446987e+01,3.140655969e+01,4.969469996e+01,3.499144087e+01,8.613464267e+01,2.912116116e+01,3.760885172e+01,3.215809529e+01,2.949410209e+00,9.614676040e+00
5.702870739e+01,7.953592280e+01,1.261011684e+01,3.867212891e+01,2.386273872e+01,2.304163916e+01,8.611241325e+01,4.793231924e+01,1.471941658e+01,2.689927213e+01,2.608951362e+01
2.480946410e+01,8.009109911e+01,1.233296118e+01,2.885523233e-01,3.261285888e+01,1.430657717e+01,8.481657636e+01,2.254765136e+01,4.518140851e+01,2.141417000e+01,2.402223829e+01
7.981820942e+01,9.026304914e+01,5.171768320e+01,5.771125733e+01,3.735455008e+01,8.220486652e+01,5.408146614e+01,4.125573332e+01,9.976340077e+01,6.815748004e+01,4.102159721e+00
4.443398745e+01,8.613454840e+01,3.594000519e+01,3.362476597e+01,6.871105714e-01,1.823405487e+01,5.798761416e+01,1.490159654e+01,2.484318331e+01,2.134546068e+01,4.338699464e+01
8.419573462e+01,1.635889473e+01,4.016396205e+01,1.031985081e+01,5.940124656e+01,3.780771703e+01,9.738238135e+01,6.058063714e+01,5.393665672e+01,4.825046001e+01,7.202601610e+01
5.073174198e+01,6.867832707e+01,6.437214630e+01,7.904666790e+01,5.364539800e+01,2.503487950e+01,3.031261800e+01,4.540644162e+01,6.317841883e+01,5.016655445e+01,3.555092931e+01
5.796184075e+01,5.179167825e+01,9.899499218e+01,5.742610360e+00,1.890103095e+01,9.128411483e+01,3.427182211e+01,3.071949490e+01,8.936968287e+01,9.157429904e+00,9.108519574e+01
6.579195868e+01,6.682481914e+01,2.740511249e+01,2.251310451e+01,1.410687791e+01,4.187664910e+01,2.472058097e+01,8.031360765e+01,7.382464056e+00,7.056452607e+01,6.335708977e+01
8.736676123e+01,6.829112674e+01,8.356306246e+01,2.524776112e+01,6.773254029e+01,5.351132897e+01,1.872625573e+01,9.901269131e+01,3.807869649e+01,6.355367851e+00,2.251506412e+01
4.694580444e+01,9.577026376e+01,2.100004311e+01,7.744399361e+01,2.897576347e+01,5.315572905e+01,3.211342574e+01,2.319208534e+01,9.923365674e+00,7.513923889e+01,9.910553122e+01
8.154869123e+01,7.988054173e+01,9.099397465e+01,5.864442204e+01,3.017469542e+01,3.440511233e+01,3.118659932e+01,9.084039995e+01,6.591822094e+01,4.232871457e+01,7.419816338e+01
4.817483918e+01,8.873666671e+01,2.310566131e+01,1.190894595e+01,7.324643600e+01,8.873385950e+01,1.866909155e+01,1.940177424e+01,4.748295689e+01,7.707776244e+01,6.102452915e+01
7.152115898e+01,5.318491747e+01,5.760106209e+01,3.990728503e+01,1.603502577e+01,6.354215016e+01,6.881323881e+01,2.770844391e+01,5.289623377e+01,2.250267634e+01,1.025372855e+01
5.860751205e+01,6.634015468e+01,9.479668738e+01,5.143514689e+00,8.265122940e+01,6.703616043e+00,2.754430310e+01,9.190171965e+01,6.918706810e+01,9.090305308e+01,6.816503740e+01
2.665111303e+01,9.270481045e+00,8.690471192e+01,3.734658721e+01,6.545324173e+01,6.468005364e+00,1.365757556e+00,8.184099886e+01,4.668974370e+01,6.440516877e+01,9.906659821e+01
9.243570794e+01,3.087102272e+01,5.691401655e+01,5.345029734e+01,2.704477769e+01,3.522344046e+01,4.738838985e+01,7.949500326e+01,4.532559026e+01,5.955455109e+01,5.735796155e+01
2.708904580e+01,5.724461895e+01,9.855589962e+01,9.989137801e+01,8.657185692e+01,5.970929097e+01,8.313468853e+01,3.711177577e+01,4.929442774e+01,6.997227286e+01,3.885832938e+01
7.934982867e+01,6.437487356e+01,2.428705126e+01,1.896190258e+01,5.279071831e+01,2.339859424e+01,4.909975378e+01,2.273712834e+01,7.488399776e+01,3.737628895e+01,1.661920361e+01
4.593086135e+01,5.369447880e+01,2.050497507e+01,2.169380953e+00,1.649051573e+01,8.955133842e+01,9.522022661e+00,7.280346895e+01,6.683609272e+01,6.640055652e+00,8.041220461e+01
8.975148859e+01,9.005796774e+01,4.401804502e+01,5.920885506e+01,3.541818834e+00,5.945840689e+00,3.695702467e+01,7.286893877e+00,8.756038131e+01,2.917443733e+01,4.934857714e+01
8.820688695e+01,4.184912116e+01,5.129452096e+01,5.364184572e+01,3.598106043e+01,6.433413477e+01,1.068111228e+01,4.360227292e+01,9.836174969e+00,6.758316201e+01,4.439626659e+01
2.988313476e+01,2.051308639e+01,5.983235026e+01,5.955286981e+00,7.465663315e+01,2.228030198e+01,7.127991117e+01,6.757430248e+01,9.415063233e+01,4.665090810e+01,6.341881877e+01
8.314315109e+01,9.322128049e+01,1.456398507e+01,4.633285440e+01,4.339753966e+01,7.667518484e+01,6.869963247e+01,4.432124978e+01,7.130365773e+01,7.353409552e+01,1.383515824e+01
3.643241489e+01,1.985768054e+01,8.702184482e+01,3.296977402e+01,7.390600759e+01,4.989742830e+01,5.488379511e+01,6.910198650e+01,5.386622142e+01,9.580453367e+01,2.136001621e+01
1.604107832e+01,7.119480829e+01,7.608635213e+01,7.496544315e+01,9.318184378e+01,5.400801080e+01,4.151082917e+01,6.706954757e+01,4.784662452e+01,6.921621346e+01,2.952065049e+01
3.779611146e+01,9.433037297e+01,7.561472573e+01,3.535009878e+01,7.274457846e+01,7.399538227e+01,8.230151292e+01,4.387811017e+01,9.304499990e+01,8.544113116e+01,8.857497390e+01
9.503610115e+01,1.904694539e+01,1.373998790e+00,5.092238922e+01,5.673137931e+01,5.578183136e+01,4.536755566e+01,3.431255509e+01,6.694387422e+01,5.986844450e+01,8.199471804e+01
7.528518672e+01,9.391140093e+01,3.448437733e+01,6.671435075e+01,5.573653914e+01,6.879349347e+01,5.330090615e+01,8.253030356e+01,2.657343185e+01,4.064800436e+01,6.665444283e+01
6.202398070e+01,2.547903205e+01,4.462273242e+01,3.931239528e+01,3.745614236e+01,6.283785776e+01,2.446492851e+01,2.996341201e+01,1.381968724e+01,7.910489058e+00,2.887718002e+01
5.134269631e+01,5.715597254e+01,1.553658803e+01,9.550749612e+01,7.826570257e+01,6.975876318e+01,3.260840939e+01,4.315964219e+01,1.480353020e+01,1.393964521e+01,6.654346823e+01
4.103867618e+01,5.246906818e+01,7.699096493e+01,1.718618892e+01,1.104838266e+01,2.737674180e+00,1.909299828e+01,2.169425072e+01,3.856780297e+01,4.479670427e+01,5.187739262e-01
4.125878417e+00,2.310466915e+01,8.672477612e+01,6.437037454e+01,5.200339884e+01,5.786953399e+01,6.003617941e+01,1.635812469e+01,7.851524119e+01,9.404053729e+01,3.266581177e+01
2.003219663e+01,4.585452855e+01,3.052531463e+00,4.272395188e+01,4.908551527e+01,8.119546020e+01,2.998224442e+01,5.134096035e+01,8.126515742e+01,6.131370853e+01,9.947583725e+01
6.312871715e+01,3.215793014e-01,1.535145006e+01,1.489888866e+01,8.836712373e+01,9.871506555e+01,1.361989874e+01,1.753765125e+01,5.746451231e+01,3.197882284e+01,1.216782386e+01
5.841691176e+00,8.021483972e+01,9.973791031e+01,5.787631138e+01,5.530447013e+01,1.540659815e+01,3.232261765e+01,4.527598879e-01,3.323435147e+01,6.576764959e+01,4.489072107e+01
5.988549202e+01,5.809371569e+01,8.473107808e+00,1.408923438e+01,8.495499353e+01,2.486517932e+01,6.400017723e+01,4.117693054e+01,7.367817144e+01,4.957150465e+01,8.321377297e+01
7.651854312e+01,8.566784740e+01,7.587040441e+01,3.408271449e+01,5.779483964e+01,7.642738925e+01,4.389219492e+01,6.956647221e+01,8.094390407e+00,4.027236346e+01,2.758898328e+01
8.288129959e+01,5.921487357e+01,5.078241620e+01,7.197151724e+00,9.921166514e+00,2.619996835e+01,1.678068320e+01,5.028003009e+01,5.545566078e+01,3.808297879e+01,3.121296514e+01
3.552628897e+01,6.293925538e+00,1.342250232e+01,1.960375403e+01,5.748630697e+01,7.959146737e+01,9.952022144e+01,8.199023533e+01,2.459297824e+01,3.077256075e+01,2.009346940e+01
1.847217583e+01,4.255254331e+00,6.990403625e+01,1.497314769e+01,9.690784856e+01,3.673696247e+01,2.574393374e+01,4.032862037e+01,3.152358972e+01,2.210065903e+01,2.793372624e+01
4.377965328e+01,4.763471936e+00,7.134059772e+01,6.002349972e+01,5.038628978e+00,5.963147100e+01,5.757062906e+01,2.415718658e+01,9.746483283e+01,6.056223432e+01,9.581224076e+01
4.054956021e+01,4.135670733e+01,7.687149868e+01,7.945859507e+01,4.850760443e+01,9.346169078e+00,1.474197090e+01,8.902258654e+01,5.273480579e+01,5.111798898e+01,1.881686187e+01
3.241152644e+01,4.076123477e+01,6.714823708e+01,8.525801183e+01,9.775698729e+01,1.112203865e+01,7.338296313e+01,5.933981486e+01,8.988128064e+01,2.627451920e+00,3.582035118e+01
9.864112368e+01,5.507824924e+01,3.455732303e+01,7.664986196e+01,8.776743005e+01,4.124188248e+01,1.629405024e+01,8.433386694e+01,5.934427900e+00,2.474134292e+00,9.285297923e+01
3.805473946e+01,7.757855553e+01,5.409208523e+00,9.425566914e+01,5.150352624e+01,1.836154815e+01,4.784276940e+01,6.347242238e+01,8.296650088e+01,2.283627835e+01,3.008742765e+01
8.274729299e+01,4.697613397e+01,7.591210354e+01,3.584426095e+01,2.792202339e+01,7.673670483e+00,5.109958006e+01,3.734392750e+01,8.701085189e+01,3.223891467e+01,9.614678167e+01
3.986914579e+01,5.497564206e+01,6.697557389e+01,3.714305818e+01,5.221221184e+01,5.750835319e+01,4.407671913e+00,5.307820274e+01,3.465084302e+01,5.091464235e+01,6.619009357e+01
7.184512810e+01,6.167977336e+01,8.961903738e+01,3.640117202e+01,8.128738541e+01,1.066328666e+01,8.599716073e+01,5.853812512e+01,6.726213345e+01,1.879493610e+01,8.964624599e+01
2.047211551e+01,1.834806027e+01,4.948798258e+00,6.601237079e+01,7.088644192e+01,2.284066736e+01,1.155837111e+00,3.343671259e+01,5.365165925e+01,3.616411801e+01,4.271639785e+01
9.853859943e+01,8.378150640e+01,4.294733295e+01,8.497155669e+01,6.859769927e+01,3.252851313e+01,6.750668711e+00,6.731609387e+01,9.772848276e+01,9.925807810e+01,1.654071326e+00
7.814210395e+01,9.410680476e+01,6.174446782e+01,9.731173245e+01,1.307241719e+01,7.154445825e+01,1.454020792e+01,4.755123268e+01,3.055676917e+01,5.590065056e+01,4.077553597e+01
5.031174723e+01,8.445058991e+01,6.674994017e+01,8.373339282e+01,4.421725893e+01,2.474094996e+01,2.636302381e+01,8.083997895e+01,5.573741613e+01,1.248988392e+01,5.797065213e+01
6.722836619e+01,9.587602607e+01,6.905675344e+01,8.042460843e+01,3.387224709e+01,8.333008852e+01,3.824309974e+01,6.496128831e+01,2.467627538e+01,3.655978760e+01,9.038189986e+00
8.634203020e+01,1.435272921e+01,4.445892288e+01,3.331968440e+01,4.771921850e+01,4.266683093e+01,5.537096281e+01,3.857994667e+01,4.512126141e+00,8.308119703e+01,6.835439064e+01
4.073017006e+01,8.500577773e+01,4.564743078e+01,8.090126663e+01,8.755885608e-01,1.410668156e+01,5.918142856e+01,6.319511047e+01,7.667004460e+01,5.723898928e+01,3.165512262e+01
4.137935861e+01,8.017422302e+01,4.684955821e+01,4.079275560e+01,5.918617652e+01,5.101730761e+01,1.044974516e+01,7.799654526e+01,6.203716602e+01,8.153203203e+01,6.977785870e+01
5.569504266e+01,2.230498924e+01,7.264253631e+01,6.417657792e+01,2.619603041e+01,9.501798615e+01,6.683009023e+00,8.730664332e+01,5.717347398e+01,7.068480485e+01,3.702212737e+01
2.879694938e+01,8.574364460e+01,2.014362810e+01,6.903614315e+01,2.015028427e+01,5.161331979e+01,4.464058756e+01,1.713355216e+01,9.981444574e+01,9.899899334e+01,3.329999359e+01
6.999959554e+01,9.849057253e+01,1.124298828e+01,6.911259767e+01,5.520896166e+00,7.569672302e+01,6.358813870e+01,9.562089628e+01,3.621112768e+01,2.415942009e+01,8.823100269e+00
1.750884674e+01,8.071526003e+01,5.936513015e+01,3.262623690e+01,4.795044842e+01,5.387900285e+01,3.566028439e+01,4.802147012e+01,1.883947200e+01,3.962404654e+01,3.631974799e+01
2.779760761e+00,7.331049261e+01,5.339418304e+00,9.911949587e+01,4.104059059e+01,7.600794809e+01,2.490594543e+01,4.864541778e+01,1.327407744e+01,4.902810091e+01,1.471488678e+01
5.213024020e+01,8.649408041e+01,2.099883999e+01,6.875912330e+01,5.093849446e+01,2.572248162e+01,1.793662443e+01,9.068463193e+01,3.911076360e+01,7.460213693e+01,6.220969231e+01
3.917597576e+01,4.440609429e+01,4.236922825e+01,6.220235209e+01,6.017833533e+01,8.135765601e+01,8.338195278e+01,5.232141081e+01,8.206123108e+01,8.482361885e+01,5.408816062e+01
