v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83
5.269904048e+01,1.004843397e+01,1.549010256e+01,7.269197658e+01,4.484347460e+01,7.883013894e+01,1.014718715e+01,7.272615234e+01,4.084823341e+01,1.694208125e+01,5.308849113e+01,2.487816851e+01,3.166067059e+01,1.013760497e+00,2.538633284e+00,6.797634139e+01,9.199214741e+01,6.970887925e+01,2.135334624e+01,5.066043836e+01,2.431710869e+00,9.453543166e+01,8.411717592e+01,2.260781220e+01,6.730529824e+01,9.260200675e+01,9.238893348e+01,8.374034076e+01,7.254671821e+01,9.070896419e+01,3.630712738e+01,3.328178742e+01,8.013621050e+01,2.518526601e+01,4.958505051e+01,1.936094242e+01,1.151492469e+01,5.492993685e+01,3.088290625e+01,6.312370936e+01,8.410514169e+01,5.819382512e+01,7.148607157e+01,5.606422411e+01,7.745147047e+01,7.965863820e+01,8.358340067e+01,8.376519068e+01,9.357031884e+01,3.117349169e+01,5.422498751e+01,1.104468667e+01,8.369051461e+01,2.432355488e+00,4.734979265e+01,7.354663739e+01,5.557492675e+01,1.261473942e+01,8.984775032e+01,9.367165492e+01,2.007133172e+01,6.687310175e-02,1.454070949e+01,9.680660088e+01,7.828475285e+01,9.896784457e+01,9.711666320e+01,6.179526197e+01,4.407348002e+01,2.011527692e+01,7.820978291e+01,5.287804883e+01,7.183412375e+01,3.428988831e+01,1.852415264e+01,8.237892603e+01,9.889975542e+01,5.742652135e+01,8.698169342e+01,5.096638511e+01,3.545285613e+01,2.288221312e+01,2.518068081e+01
5.845147878e+01,4.664839852e+01,6.563479380e+01,4.566453960e+01,7.046534229e+01,1.523584411e+01,2.801218119e+01,3.043143733e+01,3.221801546e+01,6.821095779e+01,9.986716949e+01,8.489419599e+01,4.232050281e+01,5.639146702e+01,7.810508880e+01,2.572437867e+01,6.581982111e+01,7.380577276e+01,5.052971078e+01,2.328811783e+01,7.754180863e+00,6.995175949e+01,6.950469878e+01,1.672015315e+01,7.609936772e+00,5.972995814e+01,6.658637053e+01,8.004507714e+00,6.268914206e+01,6.515373990e+01,2.313713739e+01,5.743939957e+01,5.869772542e+01,4.896000668e+00,1.441665226e+01,4.330212321e+00,7.966984455e+01,8.539998082e+01,9.342905106e+01,4.753392622e+00,4.291796686e+01,7.347647341e+01,6.549489317e+01,9.405497277e+01,8.696218478e+01,9.616131339e+01,1.542018763e+01,1.196274578e+00,4.955961794e+01,2.030744961e+01,9.142105549e+00,9.722416877e+01,2.032265569e+01,1.814172920e+01,9.805651480e+01,6.200625942e+00,5.334615441e+01,5.894705952e+00,3.493181032e+01,6.848051421e+01,8.679040890e+01,8.885862912e+01,4.600493695e+01,3.929568460e+01,7.974217858e+01,2.354416011e+01,1.113578281e+01,3.732986793e+00,5.670263480e+01,6.845975491e+01,8.164707896e+01,6.590220998e+01,2.598167936e+00,4.896850416e+01,2.579370315e+01,8.639919622e+01,7.645903758e+01,7.475877794e-01,5.412617378e+01,8.008469210e+01,5.322581884e+01,8.494229640e+01,2.277442871e+00
2.841107783e+01,5.413741305e+01,8.692015563e+01,9.657553764e+01,5.400151364e+01,6.916493813e+01,9.504679324e+01,4.507377032e+01,8.603703348e+01,6.904683607e+01,1.051335536e+01,7.619986477e+01,4.832527223e+01,9.257352788e+01,4.987278386e+01,2.231952073e+01,1.795049662e+01,5.790084954e+01,6.375342837e+01,9.986800103e+01,4.602989456e+01,3.550874636e+01,8.095249892e+01,1.097299258e+01,6.280710268e+01,4.404154420e+01,9.095133411e+01,1.136910836e+00,2.512059438e+01,8.522683486e+01,8.084305410e+01,5.478313933e+01,7.955726318e+01,3.688742003e+01,4.718966212e+01,6.498807383e+01,1.491820913e+01,4.669764526e+01,6.489560095e+01,9.945788724e+00,2.209704601e+01,5.435879693e+01,1.320251024e+00,2.108016247e+01,6.095462687e+01,4.992115783e+01,7.829998813e+01,7.316036345e+01,9.272122917e+01,8.694411631e+01,5.821802819e+01,2.882381846e+01,1.072014630e+00,2.570709381e+01,2.044212476e+01,6.989346341e+01,9.888314351e+01,6.290690659e+01,7.846916332e+01,7.699732657e+01,4.248308047e+01,9.821303799e+01,8.544051441e+00,3.794143367e+01,5.994837966e+01,2.090599969e+01,4.003150606e+01,3.818408319e+00,1.842925430e+01,5.229687558e+01,1.240085755e+01,3.192787866e+01,4.292150364e+01,4.446172754e+01,1.066880690e+01,1.556904778e+01,9.693099608e+01,5.383746918e+01,5.456131952e+01,2.995016156e+01,7.873451036e+01,2.031101773e+01,1.505956146e+01
6.439913882e+01,6.768184499e+01,8.282020974e+01,3.395455093e+01,5.240042098e+01,8.085713224e+01,4.374539422e+01,2.991654184e+01,9.648605005e+00,4.612288419e+01,9.756411516e+01,2.851880230e+01,5.346752670e+01,7.609102174e+01,5.654193006e+01,6.853775640e+01,9.784114626e+01,5.700125721e+01,1.448199653e+01,8.027573407e+01,1.734546529e+01,9.526337091e+01,6.205519187e+01,6.936944373e+01,8.383741347e+01,5.803455149e+01,5.445667887e+01,9.762073840e+01,6.093720395e+01,1.126160876e+01,8.067168592e+01,5.812072014e+01,9.531195091e+01,4.783419404e+01,1.411080293e+01,2.307724050e+01,1.870603084e+01,9.125670243e+01,6.100139429e+01,6.018873844e+01,8.434285674e+01,8.575641830e+00,8.676130978e+01,1.253231408e+01,1.940007570e+01,2.036567227e+01,7.522776268e+01,8.352157307e+01,6.998756278e+00,7.091409636e+01,7.481263054e+01,8.816109050e+01,2.924415686e+01,6.864697220e+01,4.608660679e+01,7.756607085e+01,8.400576149e+01,4.997895563e+01,2.683469868e+01,5.187264155e+01,9.588799729e+01,2.981277293e+01,6.785951632e+01,7.942890706e+01,6.568968124e+01,2.239365264e+00,5.025594687e+01,3.883048449e+01,2.100440953e+00,8.560031482e+01,4.761334468e+01,3.746500914e+00,8.926519417e+01,5.815861301e+01,9.988021843e+01,4.789417598e+01,1.560927548e+01,1.005022964e+01,1.423947779e+01,3.063060823e+01,5.498067650e+01,2.056754210e+01,5.376053949e+01
9.269971969e+01,1.212146645e+01,4.813896146e+00,4.997957150e+01,8.030770442e+01,4.032716809e+01,6.857528221e+01,3.201993448e+01,7.118951355e+00,4.872150316e+01,8.228323841e+01,6.808758132e+01,5.618517890e+01,5.251601486e+01,5.246080070e+01,7.344317122e+01,2.005203741e-01,3.272089736e+01,3.404463916e+01,5.719883141e+01,8.013287147e+01,7.473795731e+00,1.392474049e+01,3.828762087e+01,8.221098134e+01,2.402988950e+01,3.091530994e+01,5.918178379e+01,6.410979912e+01,3.564027835e+01,6.060967159e+01,5.179052327e+01,2.643409800e+01,1.705455319e+01,4.851454528e+01,5.076715383e+01,3.617839265e+01,8.866700306e+01,6.861402890e+01,3.421205496e+01,2.739552714e+01,2.427016052e+01,8.817126330e+01,9.724771562e+01,4.384387270e+01,7.266103987e+01,3.439982929e+01,4.998824770e+01,8.349637952e+01,7.557330110e+01,6.809648735e+01,3.872923977e+01,4.879241918e+01,9.367082696e+00,2.747246052e+01,8.353897512e+01,3.225801002e+01,2.178384254e+01,3.409973152e+01,4.624797660e+01,8.555065524e+01,7.409539672e+01,4.477536293e+01,2.751893423e+01,5.209042012e+01,4.736121960e+01,3.893100213e+01,1.371349195e+01,8.318626946e+01,8.855811248e+01,5.776220817e+01,3.670326955e+01,5.980527857e+01,8.043342218e+01,4.256790271e+01,7.336509227e+00,3.928248654e+01,4.311849176e+01,3.017172982e+01,5.456087445e+00,7.921434196e+01,1.794386860e+00,1.243120450e+01
5.996041369e+01,5.441538224e+01,3.336908731e+01,6.088201027e+01,4.351091837e+01,7.698560336e+01,8.969201425e+00,7.839227085e+01,1.147299204e+01,6.775941967e+01,6.577178903e+01,6.827320596e+01,6.519344991e+00,3.018136848e+01,8.886467171e+00,3.460277074e+01,8.238084548e+01,4.234912964e+00,8.050382335e+01,3.944797755e+01,8.572732133e+01,8.721719152e+01,1.513765282e+01,7.407921585e+01,6.193035126e+01,4.924397112e+00,1.166728153e+01,2.272655029e+01,8.577674887e+01,3.249618639e+01,1.473975372e+01,8.802451630e+01,5.550063996e+01,9.940164273e+00,2.319896172e+01,7.574686171e+01,2.494065796e+00,1.095649937e+01,1.401296474e+01,9.122429800e+01,5.618313293e+01,9.988940491e+01,6.826599828e+01,9.782722129e+01,9.405488468e+01,6.687814392e+01,3.148630100e+01,1.548011548e+01,6.771734246e+01,7.519910465e+01,7.376995687e+01,1.051374381e+01,4.254832280e+01,5.883728417e+01,9.020658935e+01,1.659937804e+01,1.234485079e+01,9.743584754e+01,6.895449940e+01,2.184412819e+01,6.442222649e+01,6.018783442e+01,8.797254232e+01,3.357646954e+01,3.479172084e+01,2.238344359e+01,7.833623966e+01,8.835570605e+00,2.126489846e+01,8.468727546e+01,3.639434005e+01,3.405847151e+01,2.149468276e+01,4.179010509e+01,2.630992273e+01,1.837338778e+01,5.606156822e+00,9.663268967e+01,8.613665821e+01,8.509046928e+01,6.236580879e+01,5.470541113e+01,4.288501688e+01
8.066380779e+01,2.388325812e+01,4.110848675e+01,4.228082252e+00,7.766960531e+01,9.794410338e+01,2.320420820e+01,4.256189596e+01,9.141976903e+00,6.010370642e+01,6.491110707e+01,6.916506319e+01,9.291718856e+01,4.945336440e+01,8.419413965e+01,9.331669797e+00,5.635466203e+00,6.536230688e+01,2.140277078e+01,7.465590601e+01,2.805518873e+00,5.393930666e+01,7.378405587e+01,1.756704751e+01,4.720563581e+01,4.720416823e+01,7.425296305e+01,2.696722807e+01,5.502122406e+01,8.243770412e+01,3.658245011e+01,2.952386727e+01,4.103836393e+01,4.019608929e+01,6.518867374e+01,3.187973831e+01,7.578485615e+01,2.130872664e+01,8.598332210e+01,4.114184865e+01,8.494164570e+01,6.276757816e+01,3.960592258e+01,8.273174868e+01,3.140557234e+01,7.990938663e+01,9.990950884e+01,3.806324202e+01,7.639032432e+01,1.100041629e+01,5.204761486e+01,4.197670282e+01,9.566882480e+01,7.727586622e+01,6.996205916e+01,8.396273036e+01,4.780018456e+01,1.311423225e+01,3.878965834e+01,8.053466805e+01,7.123820922e+01,9.497906279e+01,4.750814839e+00,5.281443276e+01,3.284354110e+01,9.271216170e+01,8.755894757e+01,5.531193444e+01,1.580521313e+01,9.377930912e+01,6.416998861e+01,6.625086200e+01,6.358422575e+01,3.433715557e+01,3.077957186e+01,4.084330948e+01,6.546567292e+00,5.450402311e+01,7.109491647e+01,9.621173161e+01,3.949788799e+01,5.625114130e+00,7.077625093e+01
6.913822119e+01,5.625266031e+01,9.219558133e+01,5.984309851e+01,6.058911271e+01,4.836104320e+01,6.446003719e+01,6.281236683e+01,6.781967418e+01,9.958467934e+01,2.289246853e+01,7.824928472e+01,2.147480995e+01,2.909206057e+01,8.673617406e+01,7.719398253e+01,6.758549620e+01,8.928759329e+01,9.612500951e+01,8.771971580e+01,2.396056590e+01,8.621987450e+01,5.714942311e+01,9.581558084e+01,4.025313724e+01,8.253740227e+01,2.929012039e+01,6.591633121e+01,6.626150275e+01,5.908731569e+01,2.728203526e+01,2.020623630e+01,3.114687756e+01,5.494741661e+01,5.588909865e+00,2.858801434e+01,8.001249539e+00,7.959549838e+01,2.073083984e+01,5.746123249e+01,1.627080923e+01,2.396195552e+01,4.025476967e+01,1.646905643e+01,7.702166470e+01,9.221303858e+00,6.210929476e+01,1.522733564e+01,5.975091673e+01,5.238149905e+01,2.639103834e+01,6.351338343e+00,2.730024508e+01,1.635273962e+00,3.573105014e+00,9.376155625e+01,4.142666177e+01,2.340667660e+01,7.645095518e+01,5.975397379e+01,7.446446286e+01,7.035024916e+01,5.184131350e+01,2.530033703e+01,1.010250406e+01,8.662429723e+01,7.608771676e+01,2.708620089e+01,6.651378264e+01,6.812114561e+01,8.792625679e+01,2.959767860e+01,4.538590492e+01,8.536520220e+01,3.338412227e+01,7.389044264e+01,3.355276471e+01,5.806471335e+01,5.689980327e+01,4.961846033e+00,3.139497263e+00,5.907392239e+01,4.439838377e+01
4.053157690e+01,8.706967503e+01,7.095892550e+01,9.172676484e+01,3.025005724e+01,5.438042531e+01,6.764026712e+01,6.501777778e+01,2.672195062e+01,6.732141423e+01,9.743365368e+01,9.969714713e+01,4.700636089e+01,5.262426253e+01,3.708350312e+01,7.620292178e+00,1.713734568e+01,9.346481270e+01,2.358761648e+01,7.764584160e+01,2.789706106e+01,9.974176528e+00,7.235230339e+01,1.655312357e+01,1.416509075e+01,6.578514594e+01,4.988747262e-01,7.097931705e+01,7.178839971e+01,7.422846346e+01,1.854728341e+01,1.766199958e+01,4.995137566e+01,3.704105089e+01,7.525332677e+01,3.459590183e+01,5.386341534e+01,4.952782746e+01,3.763127281e+01,2.097562147e+01,1.070735752e+01,5.564175436e+00,9.555500286e+01,7.503116646e+01,2.619334322e+01,2.766942911e+01,2.131412499e+01,7.528715573e+01,3.639701855e+01,7.164173100e+00,5.621266684e+01,4.812096010e+01,7.810437342e+01,9.918320555e+01,5.948685257e+01,8.791541791e+01,5.252281474e+01,5.564873401e+01,7.579185086e+00,4.630695008e-01,5.154286828e+01,6.232507322e+01,7.812203270e+01,8.800724093e+01,6.990860568e+01,4.213415630e+00,4.759786711e+01,6.593653763e+01,7.976386764e+01,5.864088199e+01,5.960091453e+01,2.136308491e+01,7.419252782e+01,6.463142672e+01,4.507405486e+01,6.401660725e+01,5.889580222e+01,4.207998252e+01,3.619687981e+00,5.750978474e+01,5.254336953e+01,3.519724240e+01,2.600676574e+01
1.529955942e+01,4.785567494e+00,4.861404788e+01,5.137611111e+00,9.012144083e+01,8.851898748e+01,2.748021131e+01,7.464266572e+01,6.721160789e+01,1.001170195e+00,3.261497247e+01,1.145463403e+00,5.231183247e+01,9.664005619e+01,4.767391045e+01,9.986499838e+01,8.800987890e+01,6.939428376e+01,4.712987431e+01,8.764962089e+01,5.259810770e+01,3.460330052e+01,8.602487491e+01,9.987867977e+01,3.808839166e+01,9.970071827e+00,1.885793794e+00,2.704225050e+01,8.250841218e+01,5.916426214e+00,9.422401832e+01,8.491537579e+01,6.768968003e+01,8.227377654e+01,7.454200091e+01,2.842174872e+01,5.832068711e+01,5.995556051e+01,2.726340668e+01,8.511254214e+01,7.752814755e+00,1.790834625e+01,1.342561140e+01,4.598275010e+01,9.707192523e+01,4.709835031e+01,4.583504433e+01,8.860340931e+01,8.475771913e+01,6.679287484e+01,6.789327306e+01,7.789721929e+01,1.031212534e+01,9.907975681e+01,7.597194436e+01,9.580548453e+01,6.637382307e+01,6.069583290e+01,1.405619628e+01,9.815400289e+01,4.254852944e+01,4.274463209e+01,6.322240731e+01,1.213258967e+01,8.606267441e+01,8.601817909e+01,4.667842652e+01,2.711315816e+01,8.076260895e+01,5.911849676e+01,6.267837440e+00,5.386273028e+01,8.031709650e+01,8.172133137e+01,1.681887279e+00,5.327065576e+01,7.968304541e+01,4.122498363e+01,6.313157012e+00,4.612504523e+00,6.452348147e+01,8.397981761e+01,3.949289360e+01
7.209760567e+01,3.323130075e+01,8.426843981e+01,4.014255091e+01,5.254393807e+01,1.870156652e+01,9.408574550e+01,7.476127158e+01,6.506849872e+01,6.160581645e+01,2.533861883e+01,6.883985263e+01,1.413875602e+01,2.359526970e+01,4.219195908e+01,1.614349372e+01,7.849832559e+01,1.954134336e-01,4.284189036e+01,3.676940533e+01,1.422458232e+01,3.275835863e+01,6.751985559e+01,5.280289683e+01,8.376597281e+01,5.133299193e+01,2.896141304e+00,6.992324610e+01,3.623933875e+01,1.714860615e+01,3.376358441e+01,3.720562223e+00,4.457896553e+01,6.253104738e+01,5.367807826e+01,4.542780012e+01,8.088598050e+01,9.665790309e+01,4.687185820e+01,6.263672597e+00,4.279305754e+01,2.609491045e+01,1.944786407e+01,2.110460632e+01,6.029778013e+01,1.228077099e+01,4.357433949e+01,9.240947484e+01,9.779435935e+01,2.446164150e+01,6.211463438e+00,7.714388253e+01,1.634174605e+01,8.056720855e+01,1.152563111e+01,2.927970131e+01,2.506904627e+00,1.470294685e+01,5.228563882e+01,1.330580288e+01,4.490672631e+01,9.140132132e+00,6.027919713e+01,8.878437400e+01,9.069060839e+01,5.600161989e+01,8.003765292e+01,9.036792027e+01,5.328864283e+01,1.334627821e+01,3.162080037e+01,4.258165854e+01,4.413735432e+01,3.883818742e+01,8.303510911e+01,7.792717743e+01,3.713095641e+01,8.563453306e+01,2.763554866e+01,2.752431341e+01,8.230611619e+01,4.280479151e+01,7.749242685e+01
2.558859942e+01,1.942181025e+01,6.513752048e+01,7.798961665e+01,3.539214457e+01,3.902913745e+01,3.355614197e+01,8.760855500e+01,3.923793994e+01,5.443587013e+01,8.470744406e+01,2.092238219e+01,7.048594837e+01,9.289616255e+01,8.471894081e+01,6.248672516e+01,4.153835223e+01,1.450821797e+01,5.531776933e+01,3.912370744e+01,4.383910880e+01,1.483609483e+01,2.225049397e+01,3.209425370e+01,8.470175310e+01,1.994696671e+01,2.300215361e+01,4.595397927e+01,8.910519692e+01,5.476791722e+01,1.990880242e+00,1.045571412e+01,7.894595805e+01,2.236175289e+01,6.415168212e+01,7.081581444e+01,2.798646500e+00,2.580619903e+01,3.045635075e+01,5.509146500e+01,1.287079633e+01,1.803808812e+01,7.122419076e+01,5.992910998e+01,5.727085961e+01,3.165235570e+01,2.514716191e+01,9.427509120e+01,3.366291613e+01,7.305367802e+01,7.077622450e+01,6.521853162e+01,7.426343551e+01,6.543993893e+01,1.689945221e+00,7.715447175e+01,7.413345299e+01,4.019500980e+01,2.721942829e+01,6.312082865e+01,8.572151017e+01,8.504808308e+00,9.760803583e+00,5.127110824e+01,8.313870758e+01,9.538640811e+01,1.162222645e+01,4.926610488e+00,3.110073801e+01,7.237846586e+01,2.304939117e+01,4.871481107e+01,7.510809783e+01,1.243642866e+01,8.729476667e+01,1.376012125e+01,1.796710766e+01,6.132294598e+01,4.327436189e+01,2.228450452e+00,1.310595600e+01,8.314640955e+01,9.642235283e+01
1.122096653e+01,1.678517543e+01,8.848925446e+01,9.892912681e+01,5.214816789e+01,4.605850467e+00,8.736507044e+01,3.518114544e+01,4.030684176e+01,2.339176628e+01,4.119534273e+01,2.573201132e+01,1.586350259e+01,4.371494433e+01,8.206507951e+01,2.676467731e+01,3.382616356e+01,4.731346361e+01,3.138351390e+01,7.079649731e+01,4.892297618e+01,6.152884550e+01,9.024300764e+01,9.819221468e+00,5.659941241e+01,2.828577327e+01,9.974969544e+00,8.924462288e+01,1.767337389e+01,4.055339993e+01,2.777634525e+01,5.568799009e+01,7.089938358e+01,6.481735835e+00,1.570498349e+01,4.608270770e+01,8.943974767e+01,7.823968453e+01,9.371616007e+01,7.839524033e+01,8.606276896e+00,5.723853236e+01,7.913234223e+01,7.109382144e+01,8.928348528e+00,9.357180808e+01,3.050840571e+01,7.551431452e+00,1.293431233e+01,1.870758533e+01,7.926422825e+01,3.540585264e+01,4.796506572e+01,8.039356948e+01,8.675803869e+01,8.903966990e+01,6.520378065e+01,2.970178905e+01,8.863348812e+00,3.081685014e+01,8.891480872e+01,5.849946081e+01,8.725695943e+01,6.216082602e+01,2.307219487e+01,9.076675190e+01,6.066982315e+01,3.421222773e+01,9.362193235e+00,5.863512441e+00,1.910047405e+01,3.740969344e+01,7.950618306e+01,2.813244797e+01,3.450894961e+01,5.047246672e+01,6.539067467e+01,3.369601666e+01,2.398721442e+01,3.001892060e+01,6.278702970e+01,5.897654509e+01,7.803736850e+01
4.401065060e+00,7.073419701e+01,6.503984491e+01,5.453600647e+01,3.327434099e+01,1.812390064e+01,1.183673361e+01,3.023427902e+01,3.724689082e+01,2.290364358e+01,8.600330443e+01,6.440398984e+01,8.698702393e+01,7.688782197e+00,7.387769421e+01,2.017193733e+01,2.800600916e+01,2.453135470e+01,4.234595138e+01,2.856038026e+00,9.010839170e+01,2.790072052e+01,2.237024754e+01,5.147805619e+01,7.319571995e+00,6.909674818e+01,5.962462949e+01,6.586082246e+01,4.198900692e+01,6.815538725e+01,4.547202465e+01,8.409567773e+01,7.162270132e+01,3.950100291e+01,4.793433151e+01,2.878773151e+01,3.537123552e+01,8.641993671e+01,7.725798118e+01,7.207478285e+01,4.572776012e+01,3.969865040e+01,5.395960942e+01,3.387629959e+00,5.930882040e+01,1.462596378e+01,9.311514884e+01,1.938639974e+01,7.972243099e+01,9.950997459e+01,2.048768932e+01,1.640013889e+01,4.822835738e+01,2.213063828e+01,5.276515125e+00,2.183884232e+01,9.205450447e+01,6.429219724e+01,5.434220388e+01,6.592247053e+01,5.139288873e+01,2.233856303e+01,7.319665303e+01,9.958278270e+01,1.598134956e+01,5.013978491e+01,1.177687107e+01,6.294059834e+01,2.871398588e+01,2.325139936e+01,5.654629598e+01,3.530943936e+01,2.044077833e+01,5.916496738e+01,8.941635321e+01,2.911447976e+00,2.534058846e+01,2.714495843e+01,6.906696049e+01,2.686157362e+01,4.553131211e+01,4.329410327e+01,7.269555600e+01
3.989469669e+01,8.001113153e+01,9.552584354e+01,6.791002828e+01,3.809426608e+01,5.448209297e+01,6.631377230e+01,3.829788620e+01,9.537051620e+01,3.548332412e+01,7.699401889e+01,9.736202950e+01,3.159684110e+01,6.569733086e+01,4.967917348e+00,1.996352903e+01,9.983622993e+01,2.991488400e+01,1.717281884e+01,1.204273790e+01,9.885397276e+01,9.629310030e+01,7.993281613e+01,1.999476177e+01,7.402090301e+01,5.258601576e+01,7.620190939e+01,1.321777313e+01,5.340048766e+01,8.435747007e+01,7.337055930e+01,4.116420841e+01,7.094976481e+01,1.619819688e+01,8.700825549e+01,3.016940650e+01,2.103880719e+01,7.233462968e+01,6.997260794e+01,1.444328231e+01,8.280517345e+01,8.895758191e+01,5.257161410e+00,1.726837712e+01,6.515517990e+01,8.084736073e+01,8.557084614e+01,8.000458230e+01,3.221775423e+00,8.921246094e+01,7.173312449e+01,6.153619876e+01,7.600850678e+01,2.945367594e+01,8.669803736e+01,5.864552040e+01,2.471677318e+01,8.583681441e+01,7.165427569e+01,9.087936712e+01,9.755184482e+01,2.855383581e+01,8.528311640e+01,5.755717917e+01,9.282628284e-03,3.701417087e+01,6.005235248e+01,2.817500473e+01,6.407898291e+01,1.236714672e+01,1.711130799e+01,2.465390459e+01,7.278851292e+01,4.818915122e+01,8.407320350e+01,6.734033083e+01,4.731384149e+00,1.151127223e+01,2.075276243e+00,2.760018396e+01,9.310936504e+01,9.779295939e+01,6.208874315e+01
6.981928954e+01,7.601764244e+01,3.617945951e+01,9.557830584e+01,7.155849129e+01,6.515427350e+01,2.305493586e+01,1.267632901e+01,2.280208553e+01,8.822069451e+01,4.987457093e+01,7.078706722e+01,6.934248781e+01,9.910867922e+01,6.374035718e+01,1.414207637e+01,8.733319627e+00,9.540619605e+01,1.257099037e+01,1.502382293e+00,7.507632246e+00,2.708925310e+01,5.157020647e+01,9.264357689e+01,9.741381022e+01,4.237159672e+01,6.947459912e+01,7.010404388e+01,3.091111110e+01,7.920754792e+01,2.950853872e+01,2.701389279e+01,8.064275294e+01,6.860977304e+01,6.783848875e+01,8.364774857e+01,2.570518215e+00,7.377895339e+01,9.898861444e+01,6.156201315e+01,1.114610330e+01,2.679337336e+01,5.063518579e+01,9.533054936e+01,9.359812373e+01,7.319735840e+01,4.385791595e+01,5.587700404e+01,1.684715342e+01,5.749200634e+01,2.104666690e+01,9.022031869e+01,2.722132165e+01,2.160792369e+01,9.261504232e+01,7.458266852e+01,3.337501590e+01,9.539176513e+00,7.887314853e+01,4.409918434e+01,2.440934612e+00,9.646308938e+01,2.268993125e+01,2.001344806e+01,4.115135809e+00,1.594856248e+01,8.577200750e+01,7.583625794e+01,1.971209647e+01,7.858467769e+01,4.019301613e+01,4.711310525e+01,7.696091283e+01,9.055364079e+01,9.510743216e+01,5.172250245e+00,3.788308348e+01,3.347618703e+01,4.298923769e+01,8.526350284e+01,3.642133883e+01,5.914218121e+01,1.391945770e+01
