v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95
2.179784010e+01,4.064461252e+01,8.584893852e+01,5.954086664e+01,9.946423079e+01,8.216687647e+01,8.402664619e+01,8.848328557e+01,1.973860490e+01,7.712258130e+01,9.870862228e+00,7.578763344e+01,7.657288693e+01,7.653334246e+01,6.427821582e+00,5.344938374e+01,4.324190373e+01,3.027002425e+01,3.587225566e+01,8.993321032e+01,1.798187582e+01,7.529479158e+01,5.215723988e+01,6.743686216e+01,1.351898879e+01,1.520521852e+01,9.047261131e+01,7.696825600e+01,7.310008834e+01,7.636998764e+01,5.962236920e+01,4.461528620e+01,9.119619608e+00,9.142129256e+01,9.400603473e+01,1.404258993e+01,8.507765698e+01,2.662525476e+01,2.223213284e+01,4.872687626e+00,1.378256109e+01,7.243347904e+01,8.482319114e+01,1.503816051e+01,1.642792612e+01,3.786299723e+01,3.174207718e+01,9.085350374e+01,9.241655809e+00,6.654722268e+01,8.664866828e+01,1.590263836e+01,5.734954950e+01,4.551789186e+01,1.001956930e+01,3.814356536e+01,6.599417710e+01,4.234758879e+01,6.229854395e+01,8.003230030e+01,5.778446468e+01,9.449928007e+01,5.833586808e+00,9.153774887e+01,3.083811705e+00,2.829121164e+01,9.425670197e+01,9.980380344e+01,6.987922631e+01,8.240168079e+01,3.854000070e+01,4.549509943e+01,3.233345334e+01,2.195417384e+01,5.998984379e+01,6.498079046e+01,8.598227109e+01,6.032706728e+01,1.760269121e+00,9.751796305e+00,4.807173080e+01,4.286112386e+01,6.776557973e+01,3.549589298e+01,9.156152424e+01,1.306234182e+01,5.597474044e+01,7.804457330e+01,9.287292736e+00,3.178772395e+01,3.299306884e+01,6.455507579e+01,9.559267275e+01,9.518338041e+01,2.285308224e+01
6.931693755e+01,8.428303668e+01,3.549494547e+01,4.654261434e+01,6.113746528e+00,3.622597037e-01,8.504855903e+01,3.282864668e+01,7.256156275e+01,7.809773672e+01,8.211246982e+01,7.717381376e+01,5.966935617e+00,4.436216859e+01,8.840040329e+01,2.125049980e+01,6.801192924e+01,5.008745336e+01,8.844675441e+01,5.997650158e+01,5.282690123e+01,5.262322532e+01,7.949987978e+01,8.216674995e+01,1.617010285e+01,4.042906334e+01,2.977202539e+01,7.892846694e+01,3.216069449e+01,1.375709869e+01,8.231107353e+01,3.200475577e+00,8.626411761e+01,6.190714405e+01,2.963198051e+01,4.472654175e+01,6.003143773e+01,1.922117259e+01,4.243292826e+01,8.064552813e+01,2.733371988e+01,6.907745042e+01,6.371902616e+00,5.112230939e+01,1.953890802e+01,1.697652744e+01,6.904099997e+01,5.449726238e+01,2.448635345e+01,1.791153262e+01,8.639307808e+01,4.820782197e+01,3.275435049e+01,5.058017289e+01,5.365486091e+01,5.962008123e+00,8.088427232e+01,8.388491363e+01,7.201893819e+01,3.699466294e+01,8.873280852e+01,5.322574447e+01,8.648850403e+01,9.891743346e+01,8.320350098e+01,9.454221372e+00,6.566013479e+01,9.451796809e+01,5.997928086e+01,3.765857097e+01,8.917974560e+01,2.276345941e+01,9.991265427e+01,5.106703871e+01,6.215063518e+01,4.560228690e+01,2.748670173e+01,2.297451636e+01,8.048059551e+01,1.162142759e+01,2.466062546e+01,4.961029114e+01,4.755746472e+01,2.429349485e+01,4.560798655e+01,5.210744920e+01,4.940861310e+01,3.036744750e+01,4.276742408e+01,5.137705577e+01,7.822718745e+01,8.444792523e+01,9.571428255e+01,9.436264081e+01,1.712421335e-01
6.464581420e+00,7.858024755e+01,9.406774187e+01,9.096082194e+01,4.895245928e+01,6.562038519e+01,4.364593856e+01,2.050422087e+01,6.431544951e+01,8.873628756e+01,2.933521758e+01,1.464365491e+01,3.498494693e+01,2.941997706e+01,6.241004835e+00,8.103790294e+01,1.921897277e+01,6.447210698e+01,7.742422562e+01,2.230629586e+01,2.744086595e+01,6.898799632e+01,2.803891499e+01,7.519563324e+01,4.463625341e+01,2.735280012e+01,4.809779397e+01,7.978178045e+00,6.081390048e+01,1.600901423e+01,4.975743227e+01,8.808078694e+01,2.620852096e+00,6.391402747e+00,6.280976907e+01,7.041350478e+01,2.264941224e+01,2.731753729e-01,7.764585554e+01,7.003370097e+01,1.571911597e+01,7.009655119e+01,4.825322191e+01,1.176685650e+01,1.006269554e+01,5.654948761e+01,9.829694021e+01,6.688979811e+01,4.505670249e+01,2.261783911e+01,7.832285343e+01,4.895200529e-01,7.172062027e+01,3.025562498e+01,9.044395007e+00,8.653375013e+01,9.768350799e+01,1.293788954e+01,9.744589647e+01,5.964165479e+01,9.654301854e+01,6.895805065e+01,9.245835626e+01,1.948110816e+01,4.748319950e+01,8.314039622e+01,4.121288237e+01,4.282222068e+01,3.138640111e+00,6.190914465e+01,2.732887532e+01,6.811677204e+00,7.532626767e+01,4.245827355e+01,2.227768196e+01,8.253724832e+01,5.249485974e+01,3.427411166e+01,4.967858599e+01,6.605676518e+01,1.385577630e+01,7.590285941e+01,7.738036416e+01,8.336458167e+01,3.742641662e+01,8.881824068e+01,3.177548053e+01,7.432711902e+01,3.082838095e+01,9.335072300e+01,7.275605238e+01,6.155710763e+01,5.220741741e+01,1.580035541e+01,9.920031380e+01
1.359736325e+00,8.374147292e+01,8.604568592e+01,9.514546582e+01,9.431775380e+01,4.772912696e+00,2.187251081e+01,6.835825214e+01,7.924634933e+01,2.091841176e+01,1.719091471e+01,8.730548503e+01,5.059054986e+01,6.917560993e+01,8.342477891e+01,4.962397274e+01,7.650508079e+01,4.283177941e+01,9.981160735e+01,1.693008014e+01,4.383696592e+01,6.305246181e+01,5.615593696e+00,3.680271549e+01,2.021070328e+00,9.991222105e+01,7.322489822e+01,2.318748572e+01,5.187061119e+01,3.853384152e+01,3.051842824e+01,2.970447752e+01,7.560487872e+01,8.038015799e+01,1.458555954e+01,2.192972321e+01,3.620317837e+01,7.712279217e+01,6.538873724e+01,8.514633941e+01,4.766535367e+01,3.892730042e+01,3.855320336e+01,2.145637144e+01,3.337581279e+01,1.858487007e+01,2.613311519e+01,6.556136261e+01,9.824048950e+01,4.875509896e+01,8.640260803e+00,5.227113793e+01,6.615074042e+01,8.540748145e+00,4.496203739e+01,2.201247829e+01,1.412277788e+01,7.803290044e+01,5.287710779e+01,1.921725036e+01,4.388355012e+00,1.680477353e+01,2.106959415e+00,1.118551269e+00,9.728835716e+01,1.242560457e+01,1.116167355e+01,2.054403163e+01,9.963575836e+01,4.234281974e+01,2.491492102e+01,2.238487166e+01,9.669089390e+00,6.038742599e+01,4.206415278e+01,2.835769846e+01,4.648828789e+01,1.095954441e+01,3.013387220e+01,8.612267712e+00,3.570836809e+01,5.821520049e+01,8.812806660e+01,2.329862764e+01,2.817137513e+01,4.116665623e+01,7.724045809e+01,5.448688066e+01,8.145653962e+01,6.339075952e+01,1.225726706e+01,1.679541226e+01,5.241818406e+01,3.076934397e+01,8.751130962e+01
1.391273187e+01,5.079548275e+01,2.722675844e+01,5.872302647e+00,9.373255688e+01,4.599545491e+01,1.323239092e+01,6.542713409e+00,2.040538750e+01,5.409580858e+01,3.405297783e+01,4.541699167e+01,7.515682977e+01,6.874986518e+01,4.090622274e+01,3.790590436e+01,2.683965262e+01,1.009143873e+01,8.832238864e+01,9.466402798e+01,6.659239028e+01,5.363772583e+01,3.685371190e+01,8.060221590e+01,9.393788403e+01,1.683018874e+01,2.618427251e+01,3.959602505e+01,5.232354757e+01,1.700361322e+01,4.295340813e+01,6.040001680e+01,8.568270883e+01,8.119709712e+01,6.594115438e+01,7.228635874e+01,2.392550036e+01,2.977179886e+01,4.612877148e+01,5.213029292e+00,5.371003981e+01,7.688676262e+01,5.708072096e+01,5.837327232e+01,7.518636649e+01,9.169202984e+01,6.694978962e+00,5.714497301e+01,9.312370435e+01,2.350032086e+01,6.374743928e+01,4.907766961e+01,8.568235074e+01,8.531006062e+01,3.886520010e+01,1.312290706e+01,5.192164759e+01,1.416228795e+01,4.678310268e+01,2.208523929e+01,9.471766715e+01,7.513885129e+01,3.650224133e+01,2.009329223e+01,9.569859761e+01,2.432562539e+01,4.514884870e+01,8.026645448e+01,8.685176746e+01,6.134656127e+01,2.928040075e+01,9.788642296e+01,2.989823786e+00,1.562287597e+01,9.054425981e+01,1.485107985e+01,6.309699743e+01,3.730004268e+01,7.343720573e+01,8.153487610e+01,1.044757051e+01,4.054543137e+00,1.271153078e+01,6.747336139e+01,3.505828067e+00,4.008479401e+01,3.978609035e+01,9.754584904e-01,8.354100359e+01,1.520944888e+01,8.622214921e+01,7.938543084e+01,7.955310262e+01,1.099599404e+01,6.623031597e+01
6.045067711e+01,6.477611206e+01,1.686096887e+01,7.148375087e+01,9.070554828e+01,1.638947058e+01,8.023365242e+01,6.036139115e+01,5.948231301e+00,8.276582389e+00,7.207957705e+01,2.485573289e+00,2.788757969e+01,8.952179842e+01,8.169683291e+01,4.625766365e+01,6.893605111e+01,2.255677460e+01,6.905967485e+01,9.985142955e+01,7.740234500e+01,9.286434681e+01,6.325193263e+01,1.425359450e+01,6.195220985e+01,1.848048929e+00,2.968564724e+01,6.667446293e+01,1.609222407e+01,1.503122669e+01,2.355216056e+01,1.798054307e+01,3.294588277e+01,3.837597449e+01,6.828039798e+01,4.679163666e+01,7.383005375e+01,4.416890788e+01,2.015516841e+01,8.240264142e+01,4.558847984e+01,3.037719707e+01,8.858123839e+01,5.329070988e+01,5.127417847e+01,3.528310084e+00,2.125186193e+01,4.899039148e+01,4.868587634e+01,9.234135867e+01,4.708587974e+01,7.693114069e+01,6.229662546e+01,1.858363631e+01,3.830275568e+01,3.019180261e+01,2.501859629e+01,5.901099530e+01,1.207525293e+01,5.519320087e+01,4.800078212e+01,4.368534032e+01,3.796490771e+01,3.752436787e+01,2.210963349e+01,1.721393340e+01,5.923304812e+01,8.122633422e+01,6.070015934e+01,5.673785459e+00,3.242503821e+01,1.902608054e+01,6.216071635e+01,7.277743827e+01,1.282171031e+01,9.699596005e+01,1.106149590e+01,2.154530896e+01,1.067820667e+01,7.452383201e+01,5.983638895e+01,7.150268951e+01,9.049213885e+01,9.352791841e+01,5.360993327e+01,5.154942948e+01,4.097030722e+01,1.040365253e+01,6.718965478e+01,2.734700827e+01,8.250694199e+01,7.954365737e+01,2.676078486e+01,1.415333914e+01,5.484166794e+00
7.402868491e+01,8.361081404e+01,9.221632035e+01,8.577198212e+01,6.663618653e+01,4.943578611e+01,7.699003686e+01,4.329820681e+01,7.986908644e+01,1.313752698e+01,6.316023739e+01,2.647817098e+01,8.457557467e+01,9.392009163e+01,8.719112848e+01,3.465230294e+01,4.167070241e+01,8.905770682e+01,3.614652731e+01,2.670451885e+01,1.125952912e+01,5.422248841e+01,8.894870433e+01,2.557845749e+01,2.276772459e+01,1.015869487e+01,4.742423095e+01,8.877400878e+01,8.271878169e+01,5.397758696e+01,9.886903720e+01,2.235497849e+00,6.273302565e+01,9.033334300e+01,4.206732322e+01,3.051215715e+01,2.911916080e+01,2.449425258e+01,3.756908429e+01,2.574349517e+01,3.915847611e+01,4.621203782e+01,6.094424181e+01,6.071455541e+01,5.232053025e+00,8.707732864e+01,5.284728267e+01,5.852887743e+01,9.002223218e+01,2.273391378e+01,5.987748752e+01,7.803937742e+01,8.534641507e+00,5.243350092e+01,5.330000711e+01,2.717756145e+01,5.694109377e+01,4.600826803e+01,4.928541833e+01,7.911041997e+01,3.890928349e+01,5.154105922e+01,2.922030139e+01,8.346680649e+01,5.064493981e+01,3.844232247e+01,2.583822114e+01,6.881739972e+01,7.352875206e+01,1.419870736e+01,5.388722102e+01,7.830558182e+01,7.842480827e+01,2.388441435e+01,7.015781887e+01,5.969755650e+01,4.434000381e+01,8.206192691e+01,8.504700055e+01,2.692586080e+01,5.330978752e+01,4.212503924e+01,7.533230772e+01,6.554241666e+01,7.828824355e+01,3.391896234e+01,8.063393194e+01,1.359318380e+01,4.615447169e+01,1.412340676e+01,1.210596891e+01,7.876580671e+00,4.016355713e+00,3.484422477e+01,6.577493047e+01
6.808677306e+01,7.221663723e-01,6.364444730e+01,7.424050039e+01,9.422626200e+01,3.389375543e+01,3.857029046e+01,9.173215741e+01,3.469365704e+01,5.252270623e+01,8.350704984e+01,4.308563039e+01,5.536525175e+01,9.334382759e+01,5.365766668e+01,4.077704211e-01,3.446020300e+01,4.970522232e+00,1.744933951e+01,7.152343904e+01,4.698224334e+01,9.255627052e+01,2.493184906e+01,6.619756282e+01,2.678082428e+01,6.391359551e+01,2.239687124e+01,7.602501640e+01,4.075457834e+01,6.875205437e+01,2.369628693e+01,8.174469549e+01,6.940625454e+01,1.888709266e+01,4.581545447e+01,4.518159467e+01,1.734348333e+01,9.203544247e+00,7.608653890e+01,7.699797538e+01,2.373203493e+01,1.515396165e+01,3.295169973e+01,2.218642274e+01,4.545462141e+01,3.818413543e+01,5.443831171e+01,2.085878211e+01,2.616049444e+00,5.815241906e+01,9.466678848e+01,6.449969764e+01,6.424035977e+01,6.449217066e+01,8.178491050e+01,4.755450059e+01,3.093898604e+01,8.513815702e+01,3.718949808e+01,2.085518627e+01,7.361041236e+01,7.881613850e+01,2.037980365e+01,7.151095880e-01,6.730029709e+01,6.159824416e+01,2.564637877e+01,9.992602602e+01,8.800958925e+01,6.746260467e+00,5.280063785e+01,2.475444800e+01,8.508286037e+01,6.129518891e+00,3.996305369e+01,3.755085124e+01,9.235702007e+01,3.645552281e+01,6.285932285e+01,5.738351049e+01,4.787526504e+01,7.342295784e+01,1.993556904e+01,5.199309201e+01,2.302709602e+01,9.935064222e+01,6.224754041e+01,2.089712795e+01,5.502353263e+01,2.149062035e+01,4.573077131e+01,8.066567725e+01,7.101296313e+01,3.797348668e+01,1.592500907e+01
3.120915967e-01,2.466449033e+01,4.170797134e+01,5.027547356e+01,6.409100032e+01,1.379451980e+01,6.257069362e+01,8.249480238e+00,3.479282319e+01,2.664904753e+01,5.546916102e+01,5.865775954e+01,8.028486194e+01,3.167202118e+01,3.086419399e+01,7.362735469e+01,9.839155207e+01,5.723952741e+01,2.098951576e+01,1.062116086e+01,7.343920642e+01,6.000779090e+00,4.226390201e+01,6.131946493e+01,4.747762173e+01,5.102786236e+01,5.630036413e+01,2.937104865e+01,7.154184256e+01,9.096989341e+01,8.421553789e+01,8.532443999e+01,6.843707254e+01,1.292717502e+01,2.456511540e+01,2.046901001e+01,3.605857699e+01,7.781606101e+01,1.649201398e+01,8.371886738e+01,7.813465243e+01,5.337866409e+01,3.432626924e+01,8.605895532e+01,3.917065414e+01,8.009306935e+01,9.839232924e+01,1.548998661e+01,4.239986671e+01,5.669306065e+01,4.284239340e+01,1.149762183e+01,8.351342083e+01,8.979331478e+01,3.691251439e+01,9.387648116e+01,7.826101330e+01,2.851774720e+01,9.034175843e-01,6.681753243e+01,3.419557401e+01,3.882427380e+01,6.135148031e+01,9.422843048e+01,9.133373401e+01,2.394165036e+01,9.766413540e+01,9.388259426e+01,2.875329016e+00,8.747354945e+01,5.442895321e+01,4.388912470e+01,1.708543952e+00,3.319304225e+01,3.524614306e+01,9.426596083e+01,7.653833953e+01,8.035620064e+01,8.300488929e+01,9.321142445e+00,7.614985140e+01,1.530048227e+01,5.662611202e+01,1.782693200e+01,4.373547527e+01,4.095231487e+01,1.750431379e+01,3.028657958e+01,7.832090024e+01,4.874104714e+01,9.459874343e+01,2.342034954e+01,8.020105636e+01,2.453001599e+01,3.521560397e+01
3.555583759e+01,6.423667415e+01,6.663473659e+01,2.562111135e+01,2.959946619e+01,6.699511739e+01,6.347843159e+01,3.527812644e+01,2.851140595e+01,2.938446426e+01,6.716704265e+01,5.562010071e+01,7.961779882e+01,7.414381192e+01,3.194855144e+00,1.458734809e+01,8.816069808e+00,7.018303832e+01,6.675660699e+01,1.017951380e+01,8.038494484e+01,9.503494714e+01,3.579788725e+01,6.197600404e+01,8.350585544e+01,7.867679284e+00,6.950347781e+01,7.348325645e+01,8.963990728e+00,2.705251349e+01,2.670380959e+01,8.546160200e+01,2.902179373e+01,6.579255348e+01,2.320068803e+01,1.445436560e+01,8.386580412e+01,6.852261216e+01,7.857202529e+01,9.582963076e+01,5.086253348e+01,3.579030051e+01,3.612345659e+01,3.728119522e+01,7.140880807e+01,3.108859047e+01,7.028935931e+01,1.022790126e+00,6.394219430e+00,4.590277496e+01,3.051295192e+00,4.428570312e+01,5.953747650e+01,1.177335401e+01,9.813571961e+01,4.487502788e+01,4.231382803e+01,7.459047165e+01,7.688161417e+01,4.697921022e+01,2.038394876e+01,1.034196112e+01,7.936573627e+01,2.469513446e+01,7.020394408e+01,7.706037707e+01,9.797716890e+01,5.801107078e+01,1.891612392e+01,7.587945249e+01,5.417941900e+01,9.644736008e+01,3.817941115e+01,5.555848027e+01,9.341408544e+01,4.443741824e+01,3.541196679e+01,9.393446878e+01,4.386742322e+01,7.808323843e+01,5.029461639e+01,2.637730409e+01,4.038435685e+01,1.376554117e+01,8.063779184e+01,7.098952323e+01,8.708920682e+01,6.822074566e+01,7.414194088e+01,6.730848413e+01,2.817008008e+01,3.285427933e+01,6.199987274e+01,8.879311587e+01,2.002819932e+01
5.907721241e+01,9.798282097e+01,7.199114650e+00,6.143691373e+01,9.189562646e+01,6.499758692e+01,4.312439988e+01,5.907799167e+01,2.927292301e+01,5.581938534e+01,6.490515004e+01,8.533347583e+01,7.925496929e+01,3.016419957e+01,7.213230701e+01,8.463479557e+01,4.801799606e+01,3.037658663e+01,3.208210338e+01,8.081529869e+01,3.528623720e+01,2.917488426e+01,1.909911538e+01,3.046783879e+00,3.631266184e+01,3.522144316e+01,8.155412816e+01,5.543602145e+01,4.432199776e+01,1.927137089e+01,9.688970233e+01,3.395064618e+01,8.148657193e+01,4.546472370e+01,9.204870364e+01,1.647607618e+01,1.871633783e+01,7.206081220e+01,7.991835613e+01,5.257220750e+01,3.155304060e+01,8.050205540e+01,6.772718710e+01,8.563534017e+01,7.449321377e+01,7.567311792e+01,9.000859354e+01,9.693125536e-01,2.396192503e+01,7.542591511e+01,7.019480187e+01,3.028433252e+00,2.250756213e+01,6.602330447e+01,1.743057117e+01,2.754843139e+01,7.248176325e+01,6.387312101e+01,9.842665270e+01,6.969100064e+01,5.903458416e+01,2.334888111e+01,7.713928060e+01,7.111198304e+01,1.879532591e+01,5.548341671e+01,8.105452231e+01,1.623685374e+01,1.395567274e+01,7.430493275e+01,7.575261748e-01,3.461705718e+01,9.506945759e+01,8.713148101e+01,1.975853045e+01,5.443867186e+01,3.186204667e+01,4.170608941e+01,3.044288823e+01,8.582811275e+01,4.736299194e+01,7.871753702e+01,7.085306411e+01,2.182904347e+00,3.897346767e+01,1.094224374e+01,9.202612350e+01,6.232365053e+01,9.079309513e+01,1.725996989e+01,3.488450585e+01,6.382495278e+00,4.710422148e+01,1.050353685e+01,7.615037006e+01
2.526879252e+01,5.894471355e+01,4.702071067e+01,3.873418934e+01,3.593468100e+01,4.011195379e+01,6.566340957e+01,7.064908984e+01,3.755459256e+00,9.900139349e+01,8.010533572e+00,2.348585376e+01,2.998568100e+01,3.191685087e+01,1.902057340e+01,6.231235679e+01,6.296467967e+01,8.058497342e+01,1.024730534e+01,6.231858438e+01,9.707282807e+01,1.377853980e+01,1.923061824e+01,9.310117278e+01,1.121440302e+01,4.700347470e+01,8.233051326e+01,6.037080808e+01,8.065703606e+01,4.954372570e+00,9.018462576e+00,8.353166401e+01,5.510718116e+01,5.702535589e+01,5.560779705e+01,9.764193290e+01,6.432834147e+01,4.683245965e+01,4.736012659e+00,1.841361757e+00,5.732452604e+01,3.830895689e+00,9.559543047e+01,6.431093104e+01,8.033411750e+01,1.459957564e+00,7.943481492e+01,3.227232262e+01,8.183394643e+01,9.878021015e+01,3.353113708e+01,3.379980534e+01,2.951379662e+01,4.267574497e+01,7.894781946e+00,2.520001656e+01,8.050210925e+01,9.847396037e+00,3.498045103e+01,3.435375976e+01,7.001947599e+01,3.509770811e+01,5.365646828e+01,6.939050784e+01,4.930290788e+01,1.973030881e+01,9.127275735e+01,5.884632021e+01,7.263878919e+01,4.988774210e+01,3.182846135e+01,8.810114879e+01,3.278931399e+01,1.080616941e+01,3.263611001e+01,3.947544067e+01,1.870530611e+01,1.081724278e+01,8.377019707e+01,3.644092413e+01,8.255678019e+00,8.467898639e+01,7.812585733e+01,4.274611846e+01,1.596083595e+01,3.046260966e+01,2.345803248e+01,3.325780197e+01,6.893679392e+00,1.325153194e+01,5.925444989e+01,8.714692039e+01,3.209934783e+01,1.875045484e+01,2.733164954e+01
6.979937418e+00,1.475801149e+01,2.045577937e+01,5.492897697e+01,6.570464367e+00,8.790960818e+01,5.281739677e+01,2.844487431e+01,9.647162527e+01,5.063525798e+01,5.135597133e+01,4.110559557e+00,1.291305590e+01,9.787113511e+00,2.873862686e+01,5.989556563e+01,9.745368291e+01,3.194246323e+01,8.637149217e+01,1.321378696e+01,2.927282865e+01,7.837921229e+01,5.016080707e+01,1.160996538e+01,3.017569079e+01,1.525039038e+00,1.880461324e+01,1.459509520e+01,4.561383353e+01,2.759480545e+00,2.435037223e+01,6.979841656e+01,5.474356045e+01,1.093026114e+01,2.278573447e+01,4.579830254e+01,3.424521742e+00,5.246939807e+01,9.014707084e+01,1.550134257e+01,7.436399795e+01,2.926473859e+01,2.188387894e+01,5.523174899e+01,3.692937952e+01,8.863803203e+01,9.991130996e+01,7.417041599e+01,3.774663143e+01,1.434176953e+01,1.615866006e+01,2.398891219e+01,6.295015780e+01,1.463013380e+01,3.312981686e+00,1.332282800e+01,8.830783833e+01,3.018185393e+01,4.975790276e+01,3.150715348e+01,7.938802840e-01,4.100362035e+01,7.451731577e+01,2.179405754e+01,5.027629182e+01,4.082753646e+01,1.382804933e+00,2.775356707e+01,4.302829695e+01,6.737626768e+01,5.623353825e+01,1.109244408e+01,8.913055520e+01,7.310595780e+01,2.765463279e+01,3.306543618e+01,9.530266190e+01,3.885344756e+00,2.154716951e+01,5.482065448e+01,5.661184360e+01,9.695202741e+01,1.397503075e+01,6.289579150e+01,8.990640512e+01,7.207646638e+01,6.338182742e+01,8.805564462e+01,5.059099456e+01,5.180364993e+01,9.775500067e+01,2.798977998e+01,6.315451851e-02,2.330161656e+01,4.026533991e+00
7.629143398e+01,6.196849702e+01,8.198982090e+01,7.395796678e+01,5.287221843e+01,8.178650545e+01,2.879631258e+01,9.834389016e+01,1.308081515e+01,3.389275873e+01,1.107768067e+01,5.553232339e+01,2.231637440e+01,5.297301552e+01,2.037930763e+01,7.080090837e+01,2.486340937e+01,2.427342254e+01,9.998197659e+00,3.126383554e+01,5.818722274e+01,1.728850381e+01,1.031105863e+01,9.078649011e+01,5.400671160e+01,1.901531645e+01,9.254294756e+01,9.641777920e+01,6.807132774e+01,5.136734145e+01,7.524026407e+01,3.890632084e+01,9.163522938e+01,4.046754180e+01,5.322677772e+01,4.530448300e+00,8.301558473e+01,2.806413139e+00,1.789237990e+01,8.046730133e+01,4.069889313e+00,7.987939102e+01,3.263748255e+00,9.817027309e+01,5.271601464e+01,7.963683674e+01,3.226112333e+01,5.902712893e+01,7.588045295e+00,2.420725276e+01,5.220461959e+01,3.029320073e+01,9.516109233e+01,2.695887547e+01,6.749188940e+01,5.026808901e+01,4.911671507e+01,8.063582726e+01,7.699286232e+01,3.026185014e+01,3.312225396e+00,4.978350696e+01,9.184373136e+01,2.134982608e+01,6.770941822e+01,8.926561641e+01,6.971890514e+01,5.502194241e+01,2.948104563e+01,2.005088139e+01,1.778588199e+01,6.374323968e+01,9.269577384e+01,4.674993414e+01,7.751565146e+00,8.388146370e+01,6.642182172e+01,6.343505685e+01,5.202954267e+01,1.479582152e+01,3.133923595e+01,6.673121833e+01,8.358476075e+01,6.449775249e+01,8.100537641e+01,2.738054634e+01,8.290958384e+01,9.553276148e+01,8.091025938e+01,9.551836426e+01,7.253580064e+01,6.474144325e+01,4.186247686e+01,9.224114435e+01,6.468163641e+01
