v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77
2.218074218e+01,5.501952857e+01,5.382021969e+01,4.249106988e+01,5.981315761e+01,8.775203032e+01,6.108451041e+01,7.554160593e+01,7.510060956e+01,1.759283819e+01,8.899573658e+01,4.755909819e+01,7.595425386e+01,7.048865523e+01,9.253623716e+01,8.429945060e+01,7.389329380e+01,4.993504954e+01,8.224580492e+01,8.878716038e+01,3.332408346e+01,7.102970095e+01,2.700963365e+01,2.908233739e+01,8.084448747e+01,4.684835500e+01,4.956783469e+01,8.887382170e+00,4.938000824e+01,9.820780539e+01,5.536703171e+01,3.479698225e+01,9.026704179e+01,3.105755063e+00,3.146099071e+01,7.104225693e+01,5.643556340e+01,7.110366770e+01,8.322209953e+01,6.318571511e+01,3.267752316e+01,8.046149805e+01,8.065221618e+01,7.689560001e+01,6.834585054e+01,2.980682139e+01,8.282015606e+01,7.244750151e+01,6.092119988e+01,8.754820743e+01,5.877442462e+01,3.079694414e+01,7.713172343e+01,6.373228520e+01,2.151974423e+01,7.974861677e+01,2.510985640e+01,2.573018894e+01,3.739105121e+01,4.935939213e+01,1.568554925e+01,1.720756812e+01,5.935529909e+01,9.877772926e+01,4.427771624e+01,2.238562043e+01,7.490230846e+01,9.585653350e+01,2.553688178e+01,6.502083634e+01,1.863230713e+01,9.140872378e+01,3.504859351e+00,6.722272878e+01,1.477562923e+01,5.792720647e+01,8.470021618e+01
1.352713870e+01,9.783655444e+01,2.807101093e+01,4.797955062e+01,5.857596603e+01,1.930988772e+01,8.177146896e+01,6.013695936e+01,6.386319217e+00,2.805983426e+01,7.466748263e+01,9.421879932e+01,5.046877211e+01,5.858318769e+01,9.910314758e+01,1.849354017e+01,2.936666200e+01,3.282303682e+00,9.757846381e+01,7.515684101e+01,8.870502135e+00,9.344773070e+01,8.478677885e+01,5.349970985e+01,5.090726114e+01,4.489501524e-01,6.459617799e+01,7.220588041e+01,4.342000208e+01,2.514116301e+01,6.482216838e+01,2.268022753e+01,1.685680002e+01,5.711971148e+01,7.029965034e+01,1.412080936e+01,1.929290590e+01,2.658188190e+01,2.879190811e+01,5.126639283e+01,9.284124447e+01,1.561933513e+01,6.370228266e+00,8.792335188e+01,4.727035402e+01,4.323537887e+01,1.299173084e+01,7.344395719e+00,2.488127376e-01,9.228829750e+01,6.439375291e+01,3.562104562e+01,6.607009991e+01,3.038035501e+01,7.006058881e+01,1.690389461e+01,6.912335625e+01,4.171064896e+01,7.231687326e+01,1.767973596e+01,2.176986567e+00,9.882037321e+01,5.359707742e+01,5.816566790e+00,1.468088000e+01,6.596007309e+01,6.923357038e+01,3.497116107e+01,8.224484371e+01,2.745248435e+01,1.388646334e+01,4.117997051e+01,3.789886473e+01,3.171472105e+01,7.711942301e+01,9.335522932e+01,3.756233902e+01
9.137641573e+01,2.835753776e+00,9.493490744e+01,3.448283990e+01,8.282035950e+01,4.005841835e+01,9.874302841e+01,4.318819671e+01,8.021268877e+01,1.357150695e+01,2.806228566e+01,3.583183138e+01,4.146268837e+01,2.546125652e+00,1.721643950e+01,1.170649194e+01,2.493887315e+01,4.777076379e+01,2.068519849e+01,3.977867422e+01,9.616419347e+00,3.079077732e+01,5.037745461e+01,8.576340352e+01,4.757201734e+01,8.084778637e+01,7.369991990e+01,5.766585517e+01,1.933430584e+01,2.441601425e+01,5.781600786e+01,9.014253529e+01,9.920916755e+01,2.829540875e+01,6.430661306e+01,5.655471202e+01,6.063130145e+01,2.117146091e+00,4.862760862e+01,2.204481762e+01,6.478523248e+01,3.076238914e+01,5.489275675e+01,4.360182172e+00,8.860669913e+01,3.662699558e+01,3.941731451e+01,6.076433045e+01,5.172626321e+01,4.094254160e+01,1.529352866e+01,5.481067703e+01,3.392261705e+01,2.586639233e+00,7.790998589e+01,1.931356702e+01,8.581639382e+01,2.060558353e+01,2.347470066e+01,6.569230687e+01,4.200436027e+00,9.041678302e+01,3.877138789e+01,5.264019837e+01,8.935434251e+01,5.873652748e+01,6.934057092e+01,1.824295867e+01,8.885412852e+01,8.268577259e+01,4.451161923e+01,2.101184256e+01,6.933572452e+01,4.483689051e+01,7.515780357e+01,9.034701184e+01,9.118587453e+01
4.737437204e+01,7.788610498e+01,6.020975442e+01,2.399563978e+01,7.275644132e+01,9.845045450e+01,1.073778990e+01,7.136569745e+01,2.496403567e+01,6.406286148e+01,5.769800805e+01,1.921500232e+01,8.699019194e+01,4.200592941e+01,3.757979742e+01,2.620057405e+00,2.202787300e+01,2.361404727e+01,5.822796733e+01,1.950317782e+00,3.615084683e+00,7.307026077e+01,4.287199879e+01,5.893294862e+01,3.436570817e+01,1.554354227e+00,2.410601951e+01,6.416115216e+01,5.177254800e+01,6.505166732e+01,5.514012759e+01,3.850725148e+01,4.052587797e+01,6.035144394e+01,9.667601079e+01,8.927551477e+01,3.960052369e+01,8.898379798e+01,4.324406980e+01,7.226655375e+01,7.485757745e+01,9.284947232e+01,6.540780951e+01,9.764848631e+01,4.890562607e+00,5.582765797e+01,9.950490439e+01,4.306249702e+00,8.534761860e+01,9.533684076e+01,7.261296942e+00,8.275005398e+00,7.438337137e+01,4.752554578e+01,7.832152246e+01,4.034317156e+01,6.974890754e+01,7.810010392e+01,3.934179470e+01,7.313280464e+00,8.561435396e+01,4.505908251e+01,8.142934195e-01,3.559106984e-01,4.658221770e+01,8.840604902e+01,9.386301165e+01,8.992569110e+01,9.333971279e+01,9.920018710e+01,1.133581745e+01,5.150601350e+01,8.263664809e+01,5.072372081e+00,7.266774332e+01,1.068371874e+01,4.955874939e+01
2.863128398e+01,3.563171181e+01,8.572813283e+01,5.336135452e+01,7.168901886e+01,2.812597606e+01,9.160989675e+01,6.109928349e+00,6.707577481e+01,6.765974571e+01,1.120279048e+01,8.503029180e+01,2.536110061e+01,3.350719718e+01,9.850860758e+01,7.888671576e+01,1.831733069e+01,5.067750948e+01,9.527743773e+01,3.371695003e+01,3.221909210e+01,3.291624536e+01,8.548941766e+01,8.350210640e+01,4.452351524e+01,2.699335479e+01,5.840774403e+01,7.360386409e+01,6.868300357e+01,8.474081796e+01,5.746918658e+00,3.943504932e+01,9.437219528e+01,5.839245777e+01,1.417209899e+01,9.231333058e+01,9.850901972e+01,5.978322843e+01,6.249679543e+01,2.406935479e+01,6.926815505e+01,6.823232891e+01,2.615815756e+01,8.665555877e+01,4.201735053e+01,9.280779421e+01,1.395334562e+01,1.223654237e+01,1.493885735e+01,3.094602148e+01,2.996610916e+01,8.572215611e+01,7.223131735e+01,1.119536902e+01,5.070889059e+01,1.587614754e+01,1.813934435e+01,3.093295727e+00,8.675156045e+01,8.636819056e+01,1.657440155e+01,7.778928464e+01,5.927767635e+01,6.971477631e+01,6.126508029e+01,7.390580254e+01,3.319806926e+01,3.125612720e+01,1.440926792e+01,8.229216458e+01,3.238757780e+01,4.605185087e+01,9.539002470e+01,2.317518048e+01,6.455524464e+01,7.491812428e+01,5.585944030e+01
2.646666918e+01,5.963300047e+01,5.968853519e+01,2.247907151e-03,5.533445206e+01,7.902643821e+01,3.490310483e+01,3.199309724e+00,8.377400883e+00,1.651834840e+01,6.923675491e+01,2.453774417e+01,8.154747065e+01,2.628849776e+01,8.376004652e+01,9.195641524e+01,3.558927303e+01,5.718159770e+01,2.787942344e+01,9.285121026e+01,7.102343395e+01,3.586966671e+01,4.899538986e+01,9.690790784e+01,1.881629295e+01,2.941883656e+01,9.926569112e+01,2.480967152e+01,4.369410063e+01,2.463235005e+01,8.620623062e+01,8.549307662e+01,6.622042975e+01,2.809544746e+01,7.651024818e+01,8.383099158e+01,1.702847571e+01,4.434631323e+00,3.616466527e+01,6.689201501e+01,9.356261929e-04,9.152710957e+01,3.334851076e+01,4.561072631e+01,7.928618693e+01,5.209080988e+01,5.307037365e+01,3.546580170e+01,3.631885371e+01,1.589604410e+01,3.716718652e+01,2.043933656e+00,5.381728864e+00,2.991920953e+01,8.810315732e+01,5.604808503e+01,1.964050673e+01,2.760196169e+01,5.785837434e+01,9.165256160e+01,1.479486809e+01,1.189069105e+01,1.434012965e-01,1.738100734e+01,1.645377239e+01,1.610772187e+01,6.107967088e+01,2.065538369e+01,7.405782889e+01,4.541464561e+01,8.304837111e+01,3.425276712e+01,4.588061232e+01,3.015971911e+01,4.934511328e+01,1.655947336e+01,7.353821219e+01
4.331462675e+01,1.989731080e+01,1.102949832e+00,9.208033338e+01,5.162846243e+01,9.991015480e+01,1.154281180e+01,1.396616434e+01,7.082205557e+01,8.757693981e+01,8.914307718e+01,4.939557528e+01,9.416803507e+00,5.504899381e+01,4.271597599e+01,9.858372137e+01,1.001140748e+01,3.107344989e+01,8.758911717e+00,1.092553404e+01,1.063649569e+01,8.295467979e+01,8.761430134e+00,8.077435474e+01,1.206705982e+01,9.268424630e+00,1.842902581e+01,2.980573920e+01,1.512362381e+01,2.365677130e+00,8.039229995e+01,2.812560486e+01,2.348398224e+01,9.791237656e+01,8.699538287e+01,5.695895687e+01,8.593612427e+01,6.421945545e+01,5.702755084e+01,9.709409141e+01,8.339378178e+01,7.090716185e+01,1.344445644e+01,7.633707549e+01,6.765995195e+01,7.952799626e+01,8.634335888e+01,9.671713672e+01,4.606093274e+01,1.681110375e+01,6.458453987e+01,4.181235057e+01,6.972141627e+01,8.637040860e+01,2.134148912e+01,8.796032350e+01,1.244533915e+01,2.393381059e+00,3.886416070e+01,6.901236263e+01,3.756675111e+01,3.257893154e+01,5.614663655e+01,4.495542554e+01,7.938828493e+00,4.322688096e+00,6.617333955e+00,8.015887049e+01,5.777955831e+00,5.980333949e+01,5.634314198e+01,5.763150518e+01,5.171381551e+00,8.435487345e+01,6.916761254e+01,7.680197948e+01,3.823896102e+01
3.048942727e+01,8.535500165e+01,5.078910309e+00,7.773840600e+01,8.065815393e+01,4.910208314e+01,2.630447355e+01,5.110589164e+01,4.028152090e+01,9.135440456e+01,3.187198840e+01,1.140486257e+01,1.295543096e+01,9.756890384e+01,2.311054086e+01,8.944609301e+01,4.079400326e+01,7.015795436e+01,3.909742854e+01,6.617275704e+01,9.566879263e+01,4.942663736e+00,8.469395355e+01,3.124699847e+01,4.890174562e+01,3.523452606e+01,6.220037039e+01,1.415781552e+01,3.256673339e+01,5.106572961e+01,4.752938026e+01,4.231466936e+01,7.700061278e+01,8.818072499e+01,3.884373084e+01,7.984777103e+01,7.233659860e+01,9.857707978e+01,1.599593867e+01,8.017819060e+01,4.023449317e+01,1.484656882e+01,5.638487041e+01,6.167466097e+01,1.860079083e+01,3.505491255e+01,5.707415940e+01,8.334572682e+01,8.394761794e+01,3.087653017e+01,3.197557797e+01,1.212458501e+01,2.960953895e+01,6.539607416e+01,6.306584004e+01,4.626548300e+01,3.405055553e+01,1.861528390e+01,6.117138877e+01,6.387656367e+01,6.552892586e+01,2.054621596e+01,8.304328638e+01,4.440173725e+01,7.321174619e+01,8.065893095e+01,7.483261575e+01,8.151872837e+00,7.361091059e+01,2.031827608e+01,2.796916250e+01,1.449555408e+01,9.529892299e+01,3.307774937e+01,6.650517758e+01,8.488217518e+01,8.897573265e+01
9.739761627e+01,6.102421154e+01,1.098221115e+01,8.569494117e+01,7.139327771e+01,6.169720951e+00,9.639501883e+01,2.125659826e+01,3.177493559e+01,5.309619901e+00,2.642251436e+00,1.278654294e+01,4.217199005e+01,6.918885427e+01,4.678548152e+01,4.211444979e+01,9.459345966e+01,9.570408484e+01,3.300319116e+01,2.154371747e+01,6.541713613e+01,5.618763511e+01,7.828543183e+01,3.518815244e+01,7.142669202e+01,3.103637054e+01,9.537663901e+01,8.589966729e+01,2.775432262e+01,4.268350342e+01,3.562694854e+01,7.821620836e+01,1.516444551e+01,2.165827838e+01,7.505324149e+01,6.472074755e+01,1.850495259e+01,1.168494873e+01,5.622815273e+01,9.688360142e+01,7.262767642e+01,7.109134510e+00,3.118202136e+01,5.692281825e+01,2.316197017e+01,3.770660939e+01,6.220032679e+01,2.256153390e+01,5.865470838e+01,1.825478367e+01,4.178243620e+01,4.546690868e+01,7.794630896e+01,3.739398148e+01,8.187126299e+01,2.285597988e+01,9.142754235e+01,5.178523795e+01,8.863850008e+01,5.802355606e+00,6.674319225e+01,8.911368377e+01,7.644216214e+01,4.034646796e+00,8.088508857e+01,5.764528278e+01,5.070880077e+01,3.113878870e+01,7.233129797e+01,5.549853938e+00,1.285863355e+01,3.628829200e+01,6.627176691e+01,5.638547504e+01,6.553513580e+00,1.957092507e+01,5.635863935e+01
5.518367370e+01,7.269448523e+00,9.868443251e+01,4.149566357e+01,2.571025719e+01,3.117887862e+01,6.591631286e+00,3.564549990e+01,1.015288542e+01,9.022707910e+01,7.655476059e+01,5.624224636e+01,3.001221291e+00,9.238152020e+01,7.964781265e+00,6.470607170e+01,1.263725076e+01,9.417281956e+01,1.540308806e+01,5.980027179e+01,3.170063612e+01,4.187664605e+01,8.763670540e+01,6.191562632e+01,5.347334055e+01,1.670011375e+00,5.708425520e+01,6.171360306e+01,3.112279764e+01,8.016077904e+01,8.063380563e+01,2.345935662e+01,5.883166985e+01,1.659795673e+01,3.694282250e+01,2.470726047e+01,7.898922479e+01,5.551549893e+00,5.968925162e+01,8.352184526e+01,7.159839484e+01,1.705987261e+01,2.295079642e+00,9.365440741e+01,8.278815285e+00,6.642611494e+01,6.807719172e+01,4.785765513e+00,3.448815615e+01,8.363285230e+01,8.108757294e+01,2.395575024e+01,4.862000585e+01,5.398257962e+01,7.401937137e+00,3.808575340e+01,1.493903808e+01,3.684989179e+01,7.315116518e+01,1.757925849e+01,5.048826228e+01,7.453744207e+01,7.908418127e+00,8.702975006e+01,6.708459905e+01,2.438951076e+01,8.157612690e+01,1.876597260e+01,4.150841536e+01,2.873585608e+01,7.546609152e+01,7.636429183e+01,9.005415814e+00,3.763862138e+01,2.719642224e+00,3.440506558e+01,9.758119805e+01
7.150401761e+01,6.585229229e+01,4.885123273e+01,1.014105837e+01,9.362402194e+00,2.207761802e+01,3.610703897e+01,1.453333040e+01,8.239607553e+01,4.572806045e+00,7.753181286e+01,7.562289683e+01,8.627547968e+00,8.585705207e+01,8.201895327e+01,4.662186015e+01,1.687833201e+01,3.561739428e+01,1.260907791e+01,4.058141229e+01,2.584668496e+01,7.640358153e+00,6.900465625e+01,3.477225244e+00,2.354567578e+01,7.812602959e+01,4.474912534e+01,9.769231247e+01,3.390846477e+01,6.317100701e+01,9.634119850e+01,9.758804570e+01,5.191349613e+01,6.657416434e+01,1.785875310e+00,5.867262387e+01,1.979828579e+01,3.238141859e+01,1.300326385e+01,8.482110877e+01,9.434415237e+01,5.638383167e+01,3.558937551e+00,2.837333216e+01,7.955407188e+01,2.738011911e+01,8.730268392e+01,6.652095992e+01,9.284885224e+01,8.140867071e+01,2.627012144e+01,9.592482285e+01,7.190228825e+01,5.449335746e+01,1.152059812e+01,3.034808163e+01,9.270258195e+01,4.979500533e+01,7.263585343e+01,8.563327221e+01,7.799052105e+00,1.756496115e+01,2.864198597e+01,8.614428733e+01,3.701292934e+01,8.328882797e+00,3.846948242e+01,1.845845463e+01,8.917997041e+01,7.104698506e+01,5.922207511e+01,5.775511686e+01,9.915932629e+01,3.403957081e+01,7.995633825e+01,1.772795192e+01,2.866408745e+01
4.065394461e+01,9.291603961e+01,7.184055553e+01,1.987170665e+01,3.090312467e+01,2.486638466e+01,6.072194465e+01,2.688437317e+01,3.046701387e+00,1.474295546e+01,9.988956944e+01,4.652619628e+01,4.008449695e+01,9.177324730e+01,2.268730510e+01,7.023985195e+01,2.878640723e+01,1.779079627e+01,2.296844438e+01,7.442709979e+01,2.483726104e+01,9.050263101e+01,5.123354821e+01,3.534507829e+01,5.085739307e+01,5.117155386e+00,6.324365895e+01,1.889259251e+01,7.962755599e+01,4.465261339e+01,3.381058512e+01,5.988209310e+01,1.320815380e+01,3.556344662e+01,2.450398659e+00,1.150434707e+01,1.084894597e+01,6.995501433e+01,6.201315182e+01,9.409395030e+00,6.486591835e+01,6.160122611e+01,8.886723100e+01,2.925445556e+01,9.369612212e+01,6.032076255e+01,4.480907595e+01,1.772425370e+01,8.504349252e+01,8.089067846e+01,8.457371198e+00,6.461043475e+01,6.058216250e+01,8.522141669e+01,2.288758306e+01,7.557528984e+01,9.351359219e+01,7.150273548e+01,8.069856945e+00,1.057255339e+01,8.401186316e+01,7.373079423e+01,4.341684709e+01,5.598043648e+01,7.398050884e+01,9.324160805e+01,7.453456550e+01,6.021208493e+00,9.269830282e+01,2.406183935e+01,8.902941750e+01,2.779795759e+01,6.222030802e+00,1.291246998e+01,8.742667835e+01,6.233573049e+01,9.407886799e+01
2.522273384e+01,2.171459160e+01,5.375644848e+01,4.930073054e+01,6.492023396e+01,2.834466366e+01,6.465521537e+01,1.585447127e+01,7.039301563e+01,8.120026936e+01,1.021377722e+01,7.314777737e+01,4.762614882e+01,2.415560089e+01,3.218385647e+01,8.478416191e+01,3.288238581e+01,3.617663263e+01,9.208582879e+01,2.549484278e+01,2.309019585e+01,2.702435931e+01,5.869747884e+01,8.878035556e+01,6.958193786e+00,6.760703694e+01,4.469656242e+01,4.935990701e+01,4.321187138e+01,9.078224895e+01,6.512671803e+01,1.511509226e+01,1.762439423e+01,1.407879481e+01,8.117201957e+01,3.829413854e+01,8.100653818e+01,9.343698465e+01,3.157568089e+01,5.838120576e+01,1.753489285e+01,3.122259304e+01,3.181114298e+01,4.050316780e+00,8.501794757e+01,2.464888642e+01,1.998090887e+01,5.975818903e+01,8.462678313e+01,6.471243802e+01,6.091104254e+01,5.808721355e+01,4.603102155e+01,5.496441196e+01,2.187518505e+00,4.610626554e+01,5.538513052e+01,8.219346226e+01,8.189914222e+01,4.276097200e+00,2.314456700e+01,7.689373290e+01,5.678652645e+01,1.383717819e+01,8.500698339e+01,7.886459129e+01,9.849710659e+01,6.133367164e+00,6.919551857e+01,4.420093156e+01,2.396730999e+01,3.349396934e+01,2.842095702e+01,7.148639316e+01,3.991385137e+00,2.951426162e+01,1.669141153e+00
7.398177337e+01,1.837760029e+01,7.787749021e+01,6.236323984e+01,5.076251526e+01,1.469419467e+00,2.332731106e+01,9.918085437e+00,5.516548972e+00,7.057611282e+01,4.363815491e+01,8.249032360e+00,2.804729687e+01,9.790445301e+01,2.826409851e+01,5.575473860e+01,5.161975663e+01,5.580182579e+00,6.025210861e+01,3.961450167e+01,2.970710309e+01,7.269731311e+01,6.003544186e+01,3.884886744e+01,7.678083640e-01,9.460744617e+01,8.289892418e+01,9.193500071e+01,5.252832162e+00,5.850388408e+01,2.324889518e+01,2.141163613e+01,2.940947834e+01,6.411180557e+01,8.729630153e+01,9.465939244e+01,6.762914817e+01,5.518228890e+01,3.786862754e+01,8.000602784e+01,4.477506383e+01,2.475453837e+01,3.937597838e+01,1.309582918e+01,8.405289901e+01,5.943835282e+00,3.256074877e+01,3.189657109e+01,6.039501481e+01,2.766419215e+01,7.603640918e+01,7.587912648e+01,4.626740303e+01,9.356788878e+00,4.655179950e+01,9.810272284e+01,5.811404019e+01,7.590300429e+01,7.147391188e+01,5.063651813e+01,3.533549911e+01,9.168977374e+01,2.937157434e+01,5.680006703e+01,9.703409335e+01,8.401530971e+01,5.528665173e+01,6.738115218e+01,7.268873464e+01,1.339450122e+01,7.748104509e+01,9.567895847e+01,4.262042766e+01,2.715625355e+01,5.741633948e+01,3.469358389e+01,2.826245999e+01
7.999981865e+01,8.757568227e+01,8.745688079e+01,6.482822793e+01,7.434419057e+01,9.880396840e+01,1.336977714e+00,8.357749003e+01,5.521626443e+01,6.272922442e+01,1.852561568e+00,9.353867450e+01,7.970394633e+01,9.268812682e+01,5.740989737e+01,4.359420487e+01,5.510051263e+01,7.937970450e+01,6.388697411e-01,2.832770006e+01,4.124626033e+01,6.770067565e+01,9.676112427e+01,4.365861660e+01,9.794135734e+01,7.614692216e+01,4.539884272e+00,2.521085446e+01,1.831969538e+00,2.962826691e+01,2.018766204e+01,4.008619763e+01,4.756192057e+01,9.466325400e+01,3.377998556e+01,7.329116644e+01,9.391532538e+01,1.915871630e+01,2.896275295e+01,5.499510771e+01,2.022623684e+01,8.880303431e+01,6.424924617e+01,1.485761678e+01,6.533277284e+01,8.165142790e+01,1.858457161e+01,3.631967956e+01,3.512699749e+01,8.487180284e+01,7.179480466e+01,5.300315650e+01,6.946433607e+01,1.292147968e+01,2.078618919e+01,1.557588936e+01,9.544041876e+01,9.315823728e+01,1.895443583e+01,1.303407256e+01,8.850935568e+01,7.674248446e+01,5.716726040e+01,2.014164987e+01,7.956566182e+01,4.011528547e+01,9.642167499e+00,7.386349467e+00,1.242933732e+01,4.794168290e+01,5.015199448e+01,2.073668640e+01,8.172036588e+01,6.001660242e+01,2.017003322e+01,8.645037985e+01,4.421488569e+01
3.958006011e+00,1.203615880e+01,2.950806929e+01,2.800652017e+01,6.824441709e+01,9.187026173e+01,9.582530235e+01,9.835524727e+01,8.630959242e+01,5.257505182e+01,8.207779992e+01,9.927409347e+01,7.933707214e+00,3.514979577e+01,7.543915518e+01,8.195679527e+01,8.444774494e+01,7.521415766e+01,5.563351501e+01,6.762154168e+01,7.857056258e+01,8.689392352e+01,6.104062231e+01,9.793415441e+00,9.440280181e+01,9.710721551e+01,8.943299237e+01,8.592842621e+01,8.419951401e+01,6.923410457e+01,8.418498507e+01,8.897461027e+01,5.022603256e+01,8.112580357e+01,2.585089965e+01,9.389305003e+01,4.396537638e+01,8.942682522e+01,2.258939342e+01,5.015053820e+01,3.383051989e+01,9.518085756e+01,4.171378339e+01,9.129277195e+01,9.930957985e+01,1.347127283e+00,5.965404429e+00,6.160320910e+01,6.076408601e+01,5.162584677e+01,2.707189361e+00,5.549334432e+01,9.079630277e+01,1.145521610e+01,7.766555691e+01,1.482307168e+01,5.154933299e+01,3.945805902e+01,8.598196259e+01,3.187726678e+01,4.031894117e+01,4.996636320e+01,4.148821185e+01,3.179266681e+00,8.016857650e-01,8.137294514e+01,9.912506027e+01,9.755467849e+01,4.352834480e+01,4.849712023e+01,7.918183466e+01,2.201689564e+01,3.435435085e+01,1.283088530e+01,6.550203300e+01,4.117877176e+01,3.238217317e+01
6.484977045e+01,4.706864877e+01,5.436971684e+01,1.318056383e+01,2.521008773e+01,4.439433571e+01,2.317127157e+01,4.387254159e+01,7.480164090e+01,1.022097931e+01,9.603583432e-01,1.316437108e+01,4.585577011e+01,4.447472953e+01,9.140771099e+01,8.042745296e+01,6.753012740e+00,1.835867865e+00,3.052356328e+01,5.024819611e+01,3.213526271e+01,3.499140447e+01,3.112283766e+01,5.510486303e+01,8.325911168e+00,1.035160066e+00,2.758659265e+01,1.465617083e+01,7.102676841e+01,9.322160691e+01,7.564431828e+01,5.533986768e+01,6.060916288e+01,5.339568394e+01,2.833577700e+01,1.349552187e+01,7.392881139e+01,3.454508997e+01,3.772082340e+01,3.288513893e+00,9.014413524e+01,3.048135362e+01,1.654057821e+01,6.339820170e+01,6.522276154e+01,3.595479470e+01,6.641093100e+00,6.951627632e+00,7.755966073e+01,4.656047538e+01,2.665858303e+01,5.604952665e+01,2.923803626e+01,8.160928239e+01,3.577228807e+01,1.639446337e+01,6.271658174e+01,2.989625055e+01,6.903847941e+01,7.252031640e+01,8.672964984e+00,7.723842565e+01,9.301479193e+01,4.774860801e+00,1.613553082e+01,3.886759024e+01,9.400948525e+01,4.179090423e+01,7.910571988e+01,1.105146747e+00,6.456563690e+01,6.196233272e+01,8.497911152e+00,3.590497792e+01,7.203256612e+01,7.585862399e+01,2.724144840e+00
4.873047711e+01,5.355585524e+00,1.629588814e+01,9.428965921e+01,8.661956817e+00,9.589327081e+00,2.859758044e+01,9.335404414e+01,5.723697460e+01,6.714090333e-01,8.284495337e+01,1.168696017e+01,3.121239668e+01,9.418377230e+01,2.513657352e+01,7.711584337e+01,4.530532001e+01,5.085995891e+01,5.844983093e+00,1.478066695e+01,9.471285903e+01,4.480442368e+00,1.650920913e+01,1.723751188e+00,6.122985766e+01,9.501351219e+01,5.308391478e+00,1.552407818e+01,2.540249950e+01,8.695266856e+01,8.111197362e+01,6.810699413e+01,2.907689429e+01,6.587878620e+01,9.493746012e+01,2.906338966e+01,8.288142793e+01,6.260277353e+01,3.977948339e+00,5.047456626e+01,5.140099964e+01,3.499046873e+01,5.728022291e+00,7.269581246e+01,1.148455764e+01,6.302622748e+01,3.586313012e+01,3.178439631e+01,2.787551968e+01,2.615797421e+01,1.764030497e+01,2.973709231e+01,2.255428144e+01,2.945733886e+01,8.560549260e+01,1.671358819e+01,5.396333412e+01,4.550387434e+01,8.902278008e+01,2.719916995e+01,2.403048215e+01,2.545283949e+01,8.940786059e+00,5.984963198e+00,2.471217589e+01,7.587755007e+01,4.103727665e+01,3.657338091e+01,6.265979804e+01,6.635401124e+01,2.566104395e+00,5.273423327e+01,1.534997847e+00,7.757921300e+01,2.672160703e+01,6.512670947e+01,7.901797751e+01
