v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27
9.443300379e+01,8.480589485e+00,1.230874141e+01,6.274657035e+01,4.780672901e+01,3.703441350e+01,8.528005684e-01,7.667610367e+01,6.404192241e+01,5.942585706e+01,7.825435496e+01,2.441323277e+01,2.694617311e+01,6.913483588e+01,7.266500340e+01,9.035560987e+01,8.701923643e+01,2.845706911e+00,6.018339623e+01,1.535125927e+01,3.798672769e+01,3.413124528e+00,8.721182592e+01,1.463004145e+01,6.930615456e+01,7.656004667e+01,6.242256334e+00
3.669814244e+01,8.288527900e+01,6.019060040e+01,7.893309315e-01,7.371322471e+01,1.487569618e+01,6.550416007e-01,6.311314318e+01,3.162556576e+00,5.379521654e+01,9.223488319e+01,9.166047263e+00,8.070240717e+01,2.141961044e+01,1.435591520e+01,6.434292792e+01,9.627114666e+01,6.332685883e+01,6.647319528e+01,8.694312928e+01,3.811978276e+00,8.005087830e+01,5.682243883e+01,2.029787212e+01,3.860210962e+01,3.297570649e+01,2.653025522e-01
4.462291933e+01,4.006752684e+01,1.345647610e+01,2.011286919e+01,3.267200842e+01,2.070764061e+01,8.348443420e+01,9.707686144e+01,6.071696144e+01,5.598447948e+01,4.995323321e+00,2.424399576e+01,8.996608247e+01,1.811504612e+01,8.618114458e+01,2.518330785e+01,4.511013342e+00,2.053596668e+00,5.299933294e+01,7.184957422e+01,8.556112114e+01,1.564057626e+01,2.524152317e+00,4.832575660e+01,5.123591950e+01,3.190677089e+01,5.585829651e+01
5.519843186e+01,2.212871791e+01,6.297159320e+01,2.902503234e+01,3.682713246e+01,8.808082788e+01,4.350237566e+01,8.939226779e+01,5.056825607e+01,4.278872362e+01,3.738115226e+01,2.805746855e+01,6.059934292e+01,7.048349119e+01,4.614776011e+01,5.135311705e+01,6.770208730e+01,2.965074782e+01,2.147136617e+01,1.169681048e+01,3.044599419e+01,6.723803114e+01,3.563770874e+01,2.995729100e+01,4.636574320e+01,6.557329873e+01,6.842545026e+00
7.222283365e+00,6.561424316e+01,7.311447501e+01,8.862696343e+01,6.779305491e+01,2.763765535e+01,4.813544708e+01,9.882452718e+01,5.390645237e+00,9.013602739e+01,2.680004656e+01,3.512357856e+01,8.741647670e+01,4.765715904e+01,6.751153806e+01,7.291956705e+01,1.996904722e+00,3.806943857e+01,3.709269130e+01,6.875283647e+01,8.093233687e+01,1.503020645e+01,2.604630651e+01,1.346814186e+01,4.971122831e+01,6.612819616e+01,9.347935201e+01
4.417749731e+01,6.698463912e+01,2.400596191e+01,4.415435095e+01,8.638261560e+01,6.922823268e+01,2.494994819e+01,4.396349901e+01,3.887365733e+01,4.488182171e+00,1.230680695e+00,5.460822384e+01,8.698381437e+01,3.242392828e+00,9.836053855e+01,8.404806079e+01,4.322456066e+01,3.492934739e+01,6.103929543e+01,9.816985196e+01,1.954357272e+01,3.908348989e+01,5.877588295e+01,6.109191559e+01,7.036742916e+01,8.726156214e+01,8.599651119e+01
1.613089203e+00,3.423560513e+01,9.798588796e+01,6.007955072e+01,6.657427522e+01,1.257306445e+01,4.863264261e+01,4.620775869e+01,9.281671151e+01,2.776632025e+01,1.978588633e+01,5.839211384e+01,7.895280126e+01,3.596120169e+01,5.877158973e+00,5.424448535e+01,6.732875785e+01,4.582203485e+01,7.092641891e+01,7.368710195e+01,8.266759982e+00,8.388619779e+01,7.955665829e+01,3.289275321e+01,2.533141167e+01,8.415588908e+01,8.006700881e+01
5.562819047e+01,9.432026431e+01,6.793572891e+01,6.021416679e+01,1.588397319e+01,8.854578156e+01,5.089209322e+01,6.860984113e+01,6.595106813e+01,2.743104170e+01,1.747563805e+01,8.867459687e+01,6.513186403e+01,3.244528950e+01,5.046242063e+01,9.214259027e+01,7.961403046e+01,2.728489643e+01,5.590535749e+01,6.922335978e+01,7.348486773e+00,4.480776494e+01,7.006585184e+01,2.857549850e+01,6.921158428e+01,1.688190322e+01,4.462667708e+01
1.030674542e+01,5.556783228e+01,7.646849660e+01,3.568486499e+01,6.372343030e+01,5.784800439e+01,8.909329676e+01,9.162381523e+01,8.457916518e+01,8.473735571e+01,6.215582735e+01,4.581662550e+01,1.394562997e+01,1.047546940e+01,2.549058382e+01,5.656486685e+01,4.659753275e+01,4.112825331e+01,9.890461249e+01,3.779685294e+00,5.270260572e+01,6.534476553e+01,1.813882026e+01,6.148013742e+01,4.189608868e+01,7.441732433e+01,3.671279668e+01
1.930122358e+01,4.391473118e+00,9.036594112e+01,8.712372794e+01,2.996135666e+01,2.335628589e+01,9.625014871e+01,4.061669505e+01,6.555651566e+01,3.129655883e+01,5.736526157e+01,1.824726023e+01,8.007216080e+01,4.895728186e+01,9.062958573e+01,1.311159416e+01,6.827351838e+01,7.756056771e+01,5.650566395e+00,4.610241622e+01,3.383268037e+01,6.792970121e+01,6.354495838e+00,8.129602803e+01,7.165008195e+01,1.234843245e+01,3.118660108e+01
4.217644806e-01,4.071619562e-02,2.651340076e+01,2.676699409e+01,1.199458286e+01,6.087554488e+01,8.616620216e+01,3.167465954e+01,3.777340018e+01,6.455520336e+01,6.653373474e+00,6.332539208e+01,6.078485385e+01,1.754927673e+00,2.712161209e+01,2.873395624e+01,1.683789894e+01,5.215030577e+01,8.297530004e+01,2.157760731e+01,3.452520673e+00,9.137404616e+01,7.646500904e+01,2.451007319e+01,3.755364152e+01,8.742167526e+01,2.273393502e+01
8.488388798e+01,5.158886887e+00,9.567229631e+01,9.567123242e+01,4.629370236e+01,7.863958688e+01,8.564312151e+01,8.346710015e+01,3.326925740e+01,8.158521152e+01,7.225641794e+01,4.108430524e+01,1.945755973e+01,1.077028625e+01,8.537513214e+01,8.937190325e+01,7.715508940e+01,1.047344844e+01,1.841301007e+01,3.052653404e+01,2.307691141e+01,2.591997925e+01,2.662482696e+01,6.139339181e+01,5.727878325e+01,9.886304229e+01,4.521953417e+01
2.580627233e+01,2.721854676e+01,2.395868898e+01,4.137075854e+01,9.270786649e+01,7.672053148e+01,6.086606257e+01,5.366252808e+01,2.481649267e+01,6.286202261e+01,4.755301039e+01,5.796304314e+01,5.071231913e+01,6.474288697e+01,4.041938382e+01,8.670364685e+01,7.775363239e+01,1.803381483e+01,3.536909611e+00,3.582442968e+01,9.463788980e+01,7.613231183e+00,5.171824593e+01,8.860328609e+01,1.931739811e+01,2.336806322e+01,2.047005836e+01
4.656373757e+01,2.092741321e+01,7.910339104e+01,3.543831939e+01,9.395215376e+01,7.591830863e+01,6.950397313e+00,9.031738805e+01,2.603744950e+01,9.466670391e+01,3.148097507e+01,6.009216550e+01,9.178293810e+01,6.750270379e+01,8.127437256e+01,3.505129234e+01,4.256942722e+01,1.677562004e+01,7.071423565e+01,4.089228501e+01,7.248891759e+01,1.408786137e+01,9.034918324e+01,8.298044562e+01,5.891371215e+01,6.707270081e+00,2.637762591e+01
2.800487703e+01,5.796111779e+01,4.856072951e+01,9.446865231e+01,1.763826105e+01,5.584546974e+01,4.599363222e+00,6.102442235e+01,6.319664809e+01,7.339073054e+01,6.188057741e+00,4.487430714e+00,9.691507883e+01,9.813885603e+01,3.226697702e+01,7.073945216e+01,5.971878902e+01,4.284301209e+01,1.860991925e+01,6.619304379e+01,7.114382792e+01,7.632958777e+01,4.462914013e+01,9.263122787e+01,7.749652849e+01,7.917736011e+01,2.842363911e+01
5.156944118e+01,4.876829576e+01,7.259724604e+01,7.584504700e+01,5.409499282e+00,3.496728735e+01,7.298973959e+01,5.293743252e+01,9.622154070e+01,7.152975066e+01,7.475070635e+01,6.397688068e+01,6.416286492e+01,4.154123801e+01,7.935904385e+01,1.399284778e+01,6.649598991e+01,4.125738295e+01,5.421681442e+01,7.445277774e+01,8.276391505e+01,7.316844196e+01,7.502740606e+01,7.130810340e+01,6.249664803e+01,2.384052092e+01,4.795673746e+01
7.023078057e+00,2.359478296e+01,4.988652862e+01,3.154145095e+01,7.417110704e+01,8.532252087e+01,8.028604797e+01,9.327173226e+00,1.872987829e+01,2.001657637e+01,3.438923086e+01,4.340124719e+01,8.796400485e+01,4.221811198e+01,1.242329507e+01,8.063787911e+01,8.879330056e+01,6.229179200e-01,2.100762206e+01,4.840035532e+01,4.222328771e+01,4.426961673e+01,2.266527589e+01,1.156141277e+01,2.570120059e+01,7.472442768e-01,5.007024554e+01
7.779099316e+01,9.301815556e+01,4.525267339e+01,7.783150421e+01,4.236176177e+01,5.529372956e+01,2.336657179e+01,3.770191892e+01,8.926695985e+01,6.148757335e+01,1.088873176e+01,3.150781812e+01,6.636122973e+01,1.919465321e+01,9.484802534e+01,2.345805494e+01,1.280323755e+01,7.132771040e+01,5.215802711e+01,8.038079661e+01,6.439858007e+01,7.183611382e+01,4.710903569e+01,4.089970661e+01,1.014269465e+01,5.919533250e+01,8.707886663e+01
1.003515685e+01,7.120526498e+01,7.391344261e+01,1.073469685e+01,3.131501134e+01,7.306531680e+01,3.507561405e+01,3.372553607e+01,5.079802231e+01,9.901619813e+01,4.095218796e+01,1.741514773e+01,9.194032396e+01,7.942677144e+01,9.596034241e+01,9.537929768e+01,4.315348171e+01,3.890219558e+01,1.556257953e+01,3.135119764e+01,5.880800105e+01,1.014166951e+01,9.904051123e+01,1.453228845e+01,9.435247330e+01,7.126634195e+01,4.124390753e+01
4.573963122e+01,4.974423027e+01,4.142965805e+01,4.839007358e+01,3.624042917e+01,1.884411815e+01,6.050418371e+01,4.725960555e+01,3.313383802e+01,4.503936013e+01,6.300949271e+01,4.964300506e-01,4.018628161e+01,1.086907570e-01,5.786720148e+01,9.900276630e+01,6.922196973e+01,7.926851705e+01,4.601354776e+01,6.681707691e+01,7.448195441e+01,4.358415950e+01,2.319367471e+01,6.337614308e+01,3.019867028e+01,4.707444671e+01,7.923664202e+00
9.687841094e+01,9.582661719e+01,1.034238823e+01,8.038847806e+01,4.471596777e+01,3.331942269e+01,9.106018688e+01,2.093721337e+00,9.587774980e+01,4.986098961e+01,3.480699916e+01,1.397653172e+00,3.627774129e+01,6.956510596e+01,8.218283669e+01,3.422712751e+01,7.449385769e+01,9.059722179e+01,2.582163413e+01,1.081327583e+01,6.169488144e+01,5.892837625e+01,6.999340184e+01,2.516897881e+01,3.374935840e+01,5.749313014e+01,1.846107662e+01
4.783901391e+01,8.823141765e+01,6.765316264e+01,6.896472256e+01,4.595305516e+01,7.780781655e+01,1.667060090e+01,9.294484567e+01,9.356252933e+01,2.302221211e+00,8.362626029e+01,5.963545885e+01,1.920779329e+00,9.260393852e+01,8.327696666e+01,8.705104391e+01,4.933855302e+01,5.854973552e+01,5.631197319e+01,6.887323495e+01,8.066708887e+01,9.960870402e+01,3.506422202e+01,3.198719090e+01,6.675797469e+01,8.919000277e+01,5.376989101e+01
3.135551296e+01,6.749146323e+01,6.899614863e+01,6.744384487e+01,1.415457493e+01,5.427683288e+01,7.665884091e+01,3.985319567e+01,4.271623720e+01,1.998291608e+01,6.562499116e+01,6.848380930e+01,3.411006812e+01,9.497376536e+01,6.648177730e+01,3.509655828e+00,6.886352419e+01,4.343698509e+01,1.175877151e+01,5.378048071e+01,1.793460402e+01,6.078391390e+00,3.580199156e+01,6.259139611e+01,1.868431665e+01,4.279237023e+01,7.049794594e+01
9.052283884e+01,8.591171170e+01,3.986793613e+01,4.666720003e+01,3.051331378e+01,1.399462057e+01,7.203207001e+01,7.198071634e+01,3.272622362e+00,1.747590030e+01,7.137926837e+01,7.869264158e+00,2.056923413e+01,4.047500569e+01,5.953158779e+00,8.103926142e+01,2.963447156e+01,8.919632523e+01,5.861656242e+01,9.947023948e+01,6.416266416e+00,6.612527153e+01,5.203633884e+01,2.972350467e+01,5.943982792e+01,9.997239080e+01,8.321851099e+01
2.908897320e+01,5.038682076e+00,9.546475363e+01,1.470897598e+01,4.483778978e+01,7.849109994e+01,6.586524843e+01,8.002353401e+01,9.886167973e+01,9.374396245e+01,4.366630412e+01,8.277277652e+01,4.967122850e+01,6.241910086e+01,8.311304653e+01,2.336787067e+01,9.120773656e+01,5.082226549e+01,3.728219906e+01,1.435998013e+01,9.745662916e+01,2.584659913e+01,1.706631524e+01,5.100560164e+01,5.218090777e+01,8.098543615e+01,1.536722677e+01
2.703399661e+01,9.954147226e+01,7.155993338e+01,4.104944989e+01,4.129264572e+01,2.107237278e+01,1.959033451e+01,9.600151902e+01,1.482480406e+01,3.685720845e+01,7.658378364e+01,9.267311836e+01,7.522960466e+01,8.604227834e+01,9.783027985e+01,7.904295519e+01,8.280909295e+01,1.976739561e+01,8.923690106e+01,2.802406867e+01,2.278035619e+01,4.103062968e+01,1.424123324e+01,8.001306367e+01,8.132999866e+01,2.776764776e+00,7.282060374e+00
8.034170062e+01,8.747427398e+00,3.308038727e+01,9.475996530e+01,3.414788622e+01,4.510358640e+01,3.176526581e+01,1.459955330e+01,7.101040544e+01,9.315716758e+01,6.338450511e+00,8.915887073e+01,7.891219440e+00,4.012126383e+01,1.824297381e+01,6.819784714e+01,8.962976983e+01,7.873515678e+01,9.937406822e+01,5.150053402e+01,6.870214879e+01,9.411699293e+00,1.246661092e+01,6.121267634e+01,7.306349572e+01,2.082901175e+01,6.430824103e+01
8.300714361e+01,6.357379662e+01,4.767193606e+01,9.896481503e+01,8.203649448e+01,2.221622855e+01,8.833889164e+01,2.636987600e+01,6.008196615e+01,7.448370990e+01,9.332381275e+01,3.451191612e+01,7.964252168e+01,7.370351011e+01,1.474428944e+01,7.053445373e+01,3.197317266e+01,8.157491978e+00,7.786806963e+01,7.710553066e+01,2.482379761e+01,5.244245447e+01,7.889238851e+01,3.005811533e+01,1.343351779e+01,2.312867497e+01,1.708102247e+00
9.262374093e+01,5.093041334e+01,1.887614005e+01,9.455831456e-01,2.448108272e+01,9.290128073e+01,1.729198065e+01,9.196497381e+01,3.852507757e+01,5.898320540e+01,1.653541536e+01,3.985894749e+01,7.108706216e+01,2.344456228e+01,9.798988840e+01,3.821301150e+01,2.830613052e+01,2.415195659e+01,9.834296456e+01,7.036615609e+01,9.552477152e+01,6.225173039e+01,4.878057682e+01,3.594589050e+01,9.081339327e+01,7.299936222e+01,8.087111698e+01
2.453293337e+01,2.841881921e+01,7.099426380e+01,9.456200065e+01,1.327100865e+01,4.247019612e+01,7.874365698e+01,9.515184102e+00,5.562984000e+01,6.442456680e+01,6.927394435e+01,8.334174828e-01,8.549183746e+01,4.410056642e+00,2.021669081e+01,5.768592308e+01,2.937064901e+01,7.175432056e+01,1.969127438e+01,5.674633022e+00,3.917779977e+01,1.066689495e+01,4.180492311e+01,6.653714089e+01,2.311962023e+01,9.433814136e+01,6.563693934e+01
8.830394645e+01,2.415941115e+01,1.479878258e+01,9.555234589e+00,9.011066524e+01,8.024882728e+00,2.998582977e+01,7.541562656e+01,8.273385694e+01,9.253523118e+01,3.219269057e+00,4.508350744e+01,9.371732423e+01,9.383358678e+01,6.966682906e+01,8.290883771e+01,4.681776373e+01,7.543952252e+01,2.282143190e+01,3.890477881e+01,7.183936369e+01,3.898828058e+00,9.405500632e+01,4.448576040e+01,9.860942412e+01,1.471127032e+01,2.932248079e+01
3.997038485e+00,3.310573402e+01,1.613487297e+01,4.294329853e+01,3.457197509e+01,9.435996280e+01,4.151391394e+01,7.074367472e+00,6.915019461e+01,9.836862855e+01,6.655049781e+01,4.071189467e+01,1.596362173e+01,8.481990795e+00,2.377235705e+01,3.193476464e+01,6.903578645e+01,1.798426470e+01,1.493188676e+01,2.165253043e+01,5.038770827e+01,4.131347067e+01,7.589364140e+01,2.574605046e+01,7.560709061e+01,8.347167529e+01,1.519063046e+01
3.796905628e+01,9.977799669e+01,7.240838749e+01,1.223114200e+01,7.097350669e+01,4.229094879e+00,8.252248109e+00,5.862621455e+00,5.357645281e+01,9.808583541e+01,7.814854725e+01,6.455918414e+01,9.740137438e+01,5.140207991e+01,3.645984784e+01,9.208211375e+01,5.049994192e+01,2.428986860e+01,8.448740310e+01,4.472433206e+01,2.320196481e+01,8.584845501e+01,9.507768841e+01,4.204179533e+00,1.763276509e+01,9.323124548e+01,2.561271454e+00
2.690463891e+01,3.137287017e+01,2.232265567e+00,6.091916094e+01,9.313343048e+01,3.066518482e+01,3.654872693e+01,8.898063921e+01,9.857116817e+01,6.488805852e+01,1.800853882e+01,1.304292106e+01,4.898615077e+01,9.899947449e+01,1.453413420e+01,8.256481397e+01,4.977129555e+01,7.987038726e+01,5.522448807e+01,8.008530038e+01,7.545295511e+01,3.999499229e+01,7.174920423e+01,5.597640033e+01,8.265881321e+01,8.800699939e+01,7.185882707e+01
7.872501169e+01,9.029655082e+01,8.517199969e+01,2.100116681e+01,7.421127499e+01,8.106699949e+01,6.478624855e+01,3.913924390e+01,6.841282355e+01,3.905127717e+01,6.848823085e+01,7.392367919e+01,9.410531756e+01,3.257917685e+01,3.458837250e+01,6.348066763e+01,1.593859697e+01,2.785951310e+01,5.071841477e+01,5.603075291e+01,6.629638495e+01,6.214788916e+01,9.530348305e+01,8.342890697e+01,4.904345414e+00,4.810920049e+01,9.653023146e+01
8.473640589e+01,3.384676009e+01,2.934853906e+01,9.596553979e+01,5.002436768e+00,5.107176450e+01,8.739402569e+01,6.553662873e+01,2.295166140e+01,5.868875777e+00,2.135367417e+01,4.225150877e+01,3.929823109e+01,1.998899890e+01,9.601761189e+01,6.384404273e+01,3.760782041e+01,4.761691880e+01,9.717139347e+01,8.229542669e+01,2.673079875e+01,3.540131153e+01,5.744593699e+00,3.231310959e+01,5.350284809e+01,9.130781696e+01,4.901124053e+01
7.954522087e+01,1.207099256e+01,7.672291779e+01,1.143881692e+01,9.634476415e+00,5.508616299e+01,9.370379672e+01,5.922459564e+01,2.702431233e+01,9.144841495e+01,9.609483120e+01,9.693028892e+01,4.289754231e+01,1.559047503e+01,4.133917098e+01,4.727101883e+01,3.619734336e+01,6.352368701e+01,4.024720775e+01,1.586563821e+01,7.971126337e+01,9.199108453e+01,7.771787873e+01,4.712769658e+01,6.675239840e+00,5.671994771e+01,4.196139787e+01
1.862613436e+01,4.066291160e+01,8.444222821e+01,3.376434303e+01,8.387334309e+01,3.755534256e+00,3.247790196e+01,1.660339212e+01,5.042014884e+01,7.104091491e+00,9.941408588e+01,7.363079993e+01,5.602337003e+01,2.375059932e+01,5.069793283e+01,9.123921200e+01,5.625880806e+01,5.915262083e+01,2.187038046e+01,5.275311149e+01,2.070061923e+00,2.836139154e+00,3.713965494e+00,5.138566448e+01,2.392796165e+01,1.207532195e-01,8.699585937e+01
3.306803194e+01,5.015122399e+01,4.446302246e+00,6.622302587e+01,2.624181572e+01,2.012934646e+01,6.691788685e+01,5.715083466e+01,5.629639150e+01,5.201693599e+01,3.198588713e+01,6.707355858e+01,6.787879222e+01,1.406723994e+01,3.216776030e+01,6.657973063e+01,3.935857492e+01,2.573256088e+01,3.480903451e+01,4.236182375e+00,1.226069411e+01,9.953492538e+01,2.797014200e+01,8.934462856e+01,9.190925233e+01,2.973167661e+01,9.590064625e+01
8.084427379e+00,1.523179678e+01,6.374907578e+01,3.947876108e-01,6.445432278e+01,1.022690232e+01,9.905767848e+01,9.109634946e+01,9.963407098e+01,2.248481159e+01,4.276939489e+01,9.815145539e+01,4.543991270e+01,7.238464946e+01,7.354788223e+01,9.550420021e+01,1.401656094e+01,1.099978791e+01,1.235859018e+01,4.794150961e+01,6.778399398e+01,7.237510155e+01,5.640513583e+01,4.891789028e+01,7.077268930e+01,9.381187628e+01,8.465062133e+01
9.635556950e+01,7.415656160e+00,5.419614364e+00,6.219886534e+01,6.303338755e+01,1.941010281e+01,6.665450488e+01,3.045093246e+01,1.948251319e+01,7.625248723e+01,5.912743414e+01,3.598782957e+01,5.762288415e+01,9.087148667e+01,6.308252257e+01,7.255032811e+01,2.866788786e+01,1.938669935e+01,3.361570691e+01,7.386497242e+01,6.590938845e+01,7.750104648e+01,6.160499893e+01,8.568544645e+01,1.951678984e+01,6.929953035e+01,6.491445108e+01
8.143352750e+01,4.884050628e+01,9.686359096e+01,5.304546851e+01,3.175656815e+01,1.375284788e+01,4.281540131e+01,1.293065516e+01,6.825600235e+01,4.736025921e+00,7.855545217e+01,9.780628915e+01,5.393494475e-01,5.303880954e+00,5.985099544e+01,5.126801034e+01,3.801262036e+01,2.139162131e+01,6.928274765e+01,8.736626632e+01,1.514347592e+01,9.272091671e+01,8.015352747e+01,5.410575483e+01,9.678626164e+01,5.143144641e+01,8.568719949e+01
2.167418491e+01,2.685408899e+01,3.494379741e+01,9.913807110e+01,2.502596021e+01,4.828456878e+01,5.746943653e+01,9.794016282e+00,3.743766031e+01,8.256116984e+01,9.874337028e+01,6.854747851e+01,1.349541160e+01,5.991902077e+00,6.017769993e+01,1.988652895e+01,4.229026467e+01,6.444939115e+01,4.268770123e+01,5.618023429e+01,7.191620034e+01,7.531777752e+00,8.056925553e+01,4.171817780e+01,9.424277966e+01,2.097469844e+01,3.006789190e+01
1.946860188e+01,7.268624861e+01,5.442713880e+01,5.379886970e+01,6.492387378e+01,5.607451742e+01,9.849061591e+00,9.976323541e+01,3.752126441e+00,6.213450884e+01,2.104630488e+01,1.729058974e+01,9.292630189e+00,3.726518193e+01,1.255000386e+01,7.853735696e+01,7.144482997e+01,8.969788379e+00,4.331122461e+01,2.187554528e-01,9.056400829e+01,3.763268372e+01,6.767881580e+01,8.902539635e+01,1.896436849e+01,1.262441742e+01,9.320959800e+01
8.998777607e+00,5.714948214e+01,7.543382449e+01,4.597982677e+01,8.615831524e+01,2.355506291e+01,9.673019766e+01,5.535231768e+01,9.876975295e+01,6.570750868e+01,7.493072152e+01,4.814780652e+01,3.135929257e+01,4.374119931e+01,5.800429816e+01,4.128489119e+01,4.164683475e+01,2.841794886e+01,7.356097136e+01,1.196995054e+01,8.724019365e+00,3.226888111e+01,8.789257203e+01,6.879666643e+01,9.204255103e+01,7.063366276e+01,4.950693488e+01
4.311831149e+00,7.026606157e+01,3.012853345e+01,3.003942554e+01,1.563596831e+01,8.528781062e+00,9.751218402e+01,7.370630790e+01,1.109433769e+01,7.314786210e+01,5.235501474e+01,9.626818608e-01,2.444007614e+01,8.352230337e+01,7.532677989e+01,4.161300112e+01,9.213165622e+01,8.436313971e+01,4.469917303e+01,5.031437650e+01,9.861203698e+01,9.928994995e+01,4.434537757e+01,5.924447320e+01,7.773901437e+01,4.918735137e+01,9.080308895e+01
3.482200317e+01,2.229275026e+01,8.960288978e+01,6.750001786e+01,8.662798750e+01,5.465665362e+01,1.380042467e+01,8.776518540e+01,1.672533333e+01,1.697023749e+01,7.519356489e+01,9.534505381e+01,5.656605189e+00,9.707143958e+01,5.590912520e+01,4.378252170e+01,3.698771445e+01,4.857472113e+01,5.136060405e+01,3.203980457e+01,8.500128559e+00,7.771438290e+01,6.280353682e+00,5.909483423e+00,1.161439208e+01,1.015771663e+01,5.005696201e+00
5.170930954e+00,7.161440294e+01,4.113673759e+01,6.130494646e+01,2.931078087e+00,4.668883293e+01,2.899184201e+01,8.531435604e+01,8.037900365e+01,2.374858409e+01,4.413567487e+01,7.730646536e+01,8.559227783e+01,5.940507970e+01,2.551007189e+01,1.287385940e+01,3.090274652e+01,9.724368973e+01,8.069102211e+01,8.575858260e+01,5.783238792e+01,5.032065560e+01,1.613280958e+01,6.422928150e+00,6.218699233e+00,7.106047655e+00,1.837823729e+01
