v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
1.150656309e+01,8.284472798e+01,9.328541533e+01,4.094512453e+01,2.335486762e+01,8.849870201e+01,1.079182650e+01,1.544892614e+01,9.917197104e+01,5.926607764e+01,2.674866151e+01,3.835372468e+01,1.091097168e+00,9.655803083e+01,7.786672627e+01,2.551141768e+01,4.130288958e+01,3.546224210e+01,8.692770984e+01,6.862521768e+01,1.910018384e+01,7.086573493e+01,4.565356088e+01,4.739260827e+01,4.177331514e+01,7.228195183e+01,8.706684126e+00,5.914290319e+01,7.007057737e+01,4.479886269e+01,2.318907526e+01,3.438998810e+01,9.085233028e+01,4.189751285e+01,8.414277956e+01,9.740093356e+01,6.296693416e+01,3.217701608e+01,7.136209719e+01,4.193235105e+01,9.963478170e+01,3.252365782e+01,3.095146406e+01,3.926506400e+01,1.805431573e+01,1.796331885e+01,6.576308738e+01,6.360735177e+01,9.107461054e+01,7.108189056e+01,2.267935556e+01,6.951180487e+01,4.047481950e+01,2.427674730e+01,7.194038462e+00,8.891354206e+01,5.129443451e+01,3.451384519e+01,8.700277991e+01,8.526402380e+01
9.473431076e-01,6.565935612e+01,3.918643068e+01,8.817612999e+01,3.649046428e+01,2.564845776e+01,8.124934456e+01,1.550801829e+01,7.386775472e+01,2.336470114e+01,9.846100242e+01,9.115085497e+01,1.443837121e+01,9.181879714e+01,1.769874667e+01,9.991413828e+01,3.458449889e+01,5.100064280e+01,2.469516768e+01,9.982550780e+00,3.321255570e+01,9.652763059e+01,4.260459598e+01,4.994402073e+01,1.910499612e+01,3.276792058e+01,5.610772880e+01,6.546659287e+01,7.049429364e+00,8.259422413e+01,6.171065474e+01,2.643407304e+01,5.467816141e+00,6.907834727e+01,1.344428184e+01,7.285352449e+01,6.786741405e+01,3.368457643e+01,7.842241310e+01,1.307219584e+01,8.023296187e+01,9.592114937e+01,7.172234926e+01,8.613185844e+01,1.301643092e+01,5.124940647e+01,1.553315371e+01,6.868957040e+01,9.124922883e+01,5.244417039e+01,5.177262148e+00,6.044596321e+01,4.726801921e+01,6.596012164e+01,1.752883004e+01,6.917270308e+01,2.746774112e+01,2.959961068e+01,5.512464532e+01,8.133143073e+00
1.895771174e+01,7.983630291e+01,8.003436751e+00,7.552811590e+01,1.500517054e+01,9.683530457e+01,5.702303321e+01,5.384022133e+00,6.227391447e+01,8.798332002e+01,3.988739431e+00,8.923823007e+01,1.090939409e+01,1.200286630e+01,2.281704307e+01,6.136376004e+01,9.415643894e+00,3.287185768e+01,3.100002808e+00,9.054258150e+01,1.596084520e+01,9.818969764e+01,3.361250718e+01,3.437674776e+01,8.111398354e+01,1.099697956e+01,9.359449324e+01,7.838908133e+01,6.824669036e+01,6.329040982e+00,6.292191779e+00,8.942923700e+01,7.473060054e+01,1.194187586e+01,9.575208086e+01,7.034992754e+01,4.468378178e+01,9.893724946e+01,5.325674205e+01,9.236668199e+01,2.687379958e+01,5.081613387e+01,2.511781552e+01,2.399399251e+01,8.523077539e+01,1.862277941e+01,7.314321678e+01,7.509673124e+01,4.752992361e+01,1.302626306e+01,7.444578508e+01,2.688948285e+01,3.472889482e+01,4.568118381e+01,5.559574756e+01,3.040963373e+01,2.617993099e+01,5.407428007e+00,9.840548604e+01,8.813254533e+01
3.944243088e+01,7.513247619e+01,1.520513252e+01,3.744432646e+01,3.628008452e+01,7.531783702e+01,4.394141623e+00,1.684711308e+01,9.245197328e+01,1.111936843e+01,6.384163760e+01,2.094430624e+00,5.915909524e+01,5.078697187e+01,6.371855514e+01,8.060997719e+01,7.625679556e+01,4.974081956e+01,7.260137725e+01,4.659921470e+01,7.272762577e+01,1.701414095e+01,1.408082692e+01,5.489145342e+01,9.829144145e+01,7.464889977e+01,3.522761484e+00,8.889465579e+01,9.932446055e+01,8.405210227e+01,7.313814188e+01,7.566822788e+01,5.956476704e+01,9.360934153e+01,6.046549487e+01,6.258888050e+01,1.745993821e+01,9.552312753e+01,3.426240689e+01,7.203434963e+01,2.196716596e+01,5.469024616e+01,9.678491637e+01,9.354958777e+01,2.556390590e+01,4.762370722e+01,4.162955542e+01,5.860020522e+01,4.424546880e+01,3.355704644e+01,1.795469695e+01,9.406668950e+01,3.794361681e+01,7.019687919e+01,2.737926498e+01,9.209575772e+01,7.412272524e+01,5.317356552e+01,6.627989557e+00,9.061255382e+01
6.384864563e+01,6.759898994e+00,6.422709293e+01,1.844042560e+01,7.614469522e+01,2.580010916e+00,3.245592336e+01,6.924143195e+01,5.046071324e+01,7.446045527e+01,2.723415029e+01,3.341184400e+01,9.409311100e+01,7.268235164e+01,1.377255434e+01,4.789631657e+01,4.479121786e+01,5.434341892e+01,3.371134143e+00,8.571566713e-01,9.981617417e+01,2.143121732e+01,5.069643333e+01,8.898889695e+01,9.464109573e+01,8.233225060e+01,3.674181741e+01,4.929107299e+00,7.173174483e+01,3.783165100e+01,4.973766630e+01,9.894485112e+01,2.696158591e+01,9.304864710e+01,9.107275465e+01,4.532439849e+01,3.059352200e+01,7.744774831e+01,5.679724842e+01,4.445082732e+01,1.416872875e+01,2.877158265e+01,6.538525635e+01,6.527846919e+01,8.952484418e+01,6.723650260e+01,1.950711968e+01,3.968772609e+01,9.523662344e+01,7.204755399e+01,8.923191735e+01,9.687308866e+01,6.275950685e+01,9.508202877e+01,6.982360943e+01,7.495342301e+01,8.191297395e+01,3.401615958e+01,5.730045094e+01,4.395955796e+01
2.169598516e+01,6.625668883e+01,4.074585254e+01,5.181360805e+01,3.184515730e+01,9.176033542e+01,6.194165198e+01,3.613560010e+00,2.822012945e+01,9.933569702e+01,6.863855087e+00,4.010488680e+01,2.312747732e+01,4.780291904e+01,4.165325489e+01,5.951733964e+01,6.400647221e+01,7.170792289e+01,9.585252579e+01,4.169958237e+01,4.859416735e+01,4.944997135e+01,9.397639342e+01,8.432151655e+01,8.322166828e+01,3.886079632e+01,4.125794117e+00,1.584266353e+01,1.369990122e+01,2.773986405e+01,5.708866470e+01,6.425924492e+01,8.962726072e+00,5.697551515e+01,9.184563472e+01,3.588074852e+01,5.863571616e+00,9.466948926e+01,3.687823051e+01,1.428847156e+01,8.976873871e+01,6.084766594e+01,1.091030144e+01,5.749406439e+01,2.987984354e+01,2.801451020e+01,7.929684189e+01,8.318211372e+01,7.992511373e+01,6.619771205e+01,3.313847417e+01,3.813961936e+01,1.195410218e+01,8.559678975e+01,6.955377774e+01,2.894160009e+01,1.373261511e+01,2.033442443e+01,8.015264024e+01,7.973529054e+00
6.521793339e+01,9.690563561e+01,3.360024592e+01,7.064612983e+01,6.313763220e+01,4.743767537e+01,1.672806603e+01,9.580944904e+01,5.219976815e+01,4.267667987e+01,7.230590865e+01,1.333338326e+01,9.776398632e+01,8.292250418e+01,2.867786030e+01,2.567750631e+01,4.525953753e+01,3.120630957e+01,8.863899989e+01,2.689019796e+01,3.860113612e+01,9.427796223e+01,3.097671213e+01,1.846693733e+01,6.372191528e+01,5.400149487e+01,5.868923846e+01,1.259747430e+01,8.587543081e+01,1.344181539e+01,2.668697403e+01,6.609308310e+01,5.935155715e+01,1.549343529e+01,4.921188674e+01,9.304906675e+01,1.157272203e+01,3.715674433e+01,5.179130370e+01,4.066089414e+01,9.206979007e+01,2.561177326e+01,4.339403976e+01,9.525751029e+01,1.860117295e+01,5.037795195e+01,8.252852148e+01,9.136424042e+01,7.687876620e+00,5.642506217e+00,5.636837592e+01,6.420840506e+00,7.304314957e+01,7.375336763e+00,8.035576632e+01,4.361004172e+01,4.507683904e+01,6.605441292e+01,2.176653276e+01,6.148587391e+01
9.144791947e+01,9.002490179e+01,5.752659206e+01,1.884061899e+01,9.203574023e+01,3.592287240e+01,7.283111359e+00,9.217946054e+01,3.496400406e+01,8.432664696e+00,2.347879651e+01,2.011571787e+01,9.336792855e+01,3.776729284e+01,1.294151305e+01,5.603091211e+01,7.244915003e+01,4.815303245e+00,1.164188245e+01,1.777195573e+00,3.440794720e+01,2.681768835e+01,1.704280348e+01,9.947927760e+01,4.155674749e+01,5.381765247e+01,1.944924964e+01,8.319225865e+01,7.541551118e+00,1.822734129e+01,8.667984723e+01,8.144242923e+00,7.255306482e+01,6.822336428e+01,4.748706139e+01,1.922799075e+00,9.023201993e+01,6.611100778e+01,4.744761898e+01,3.936050292e+01,8.703763206e+01,1.303363478e+01,1.604615077e+01,3.227351359e+00,5.216586952e+01,7.112253260e+01,8.452835446e+01,5.385030554e+01,9.510707350e+01,9.034052081e+01,3.398387763e+01,3.527679609e+01,4.460266624e+00,5.761071350e+01,9.888379284e+01,5.894226033e+01,4.516468061e+01,9.685524486e+01,6.366514795e+01,8.551322053e+01
8.937358924e+01,7.739251070e+01,5.604006433e+01,3.887631246e+01,2.588847537e+01,8.517783707e+01,2.772970612e+01,7.305474851e+01,2.300245988e+01,6.257166046e+01,8.509978712e+01,4.507472815e+01,8.930091801e+00,9.365437842e+01,5.019585500e+01,9.542551986e+01,3.547191415e+01,6.934868582e+01,4.534698312e+01,8.576067777e+01,9.398135919e+01,6.625550699e+01,8.522678089e+00,4.314155069e+01,6.170945004e+01,2.325384777e+01,5.504796069e+01,8.723249047e+01,6.523092692e+01,2.067261586e+01,8.245076706e+01,1.173223054e+01,8.425421686e+01,1.942866817e+01,3.290090773e+00,8.194508377e+01,3.487877870e+01,9.864024225e+01,2.068672856e+01,6.584984861e+00,8.831911774e+00,9.082506368e+01,3.676172922e+01,3.017701892e+01,6.921212892e+01,1.293057053e+01,2.730977059e+01,2.409662923e+01,6.067867160e+01,1.437141687e+01,6.224698137e+01,8.586867493e-01,1.002190618e+01,2.698477062e+01,8.534145303e+01,7.434870648e+01,8.873594768e+01,4.531926159e+01,6.765460524e+01,8.760715132e+01
8.620896304e+01,7.422675855e+01,3.568521971e+01,9.634797150e+01,3.838944695e+01,5.925800324e+01,8.977015676e+01,8.901689105e+01,9.736563375e+01,4.480548862e+01,9.293360813e+01,7.518463591e+01,8.862600555e+01,7.490195613e+01,7.091501097e+01,6.784631780e-02,6.665648348e+01,8.159884845e+01,7.835359534e+01,5.963927269e+01,9.081700080e+01,3.225735668e+01,2.482728075e+01,1.850439650e+01,5.553512261e+00,8.275805868e+01,1.055432668e+00,5.713183555e+01,1.461141281e+01,8.663781571e+01,5.473572811e+01,9.633795905e+01,2.246886227e+00,3.765857125e+01,7.579537740e+01,9.898781350e+01,3.096381840e+01,5.492265784e+01,8.091381237e+01,7.649332183e+01,2.410262298e+01,4.992711299e+01,2.644926597e+01,7.832587916e+01,1.749083699e+01,4.091949719e+01,2.653267760e+01,4.998439576e+01,5.181858557e+01,8.296186373e+01,9.514994676e+01,6.371206144e+01,8.528505091e+01,6.987926187e+01,9.839004222e+01,9.938005690e+01,5.434878600e+01,2.054150511e+01,9.774855039e+01,3.905695675e+01
7.562972812e+01,2.158454921e+01,4.893617962e+01,3.248970559e+01,9.795587882e+00,8.929412581e+01,3.694106532e+01,2.163427042e+01,3.769349863e+01,9.353164900e+01,7.554604542e+01,4.481355013e+01,8.900305677e+01,8.215203456e+01,8.370331759e+01,7.495430958e+01,5.541797232e+01,3.774074044e+01,3.696705338e+01,4.601806280e+01,5.332122876e+01,6.348676979e+00,1.987295821e+01,5.769896688e+01,5.792884712e+01,3.024245420e+01,3.504496693e+01,1.945361451e+01,4.110635700e+01,2.203142674e+01,3.209293668e+00,7.009217696e+00,6.614371982e+01,8.333026107e+01,5.469595069e+01,4.575084221e+01,3.148937366e+01,1.324691575e+01,2.364044343e+01,8.926353841e-01,7.603892307e+01,7.017560279e+01,7.219146816e+01,6.293333589e+01,7.705181595e+01,1.343060962e+01,2.319130830e+01,5.887250485e-01,8.369342740e+01,2.521605725e+01,6.495200842e+01,2.143234721e+00,9.887978458e+01,2.466982824e+01,7.538924645e+01,5.819395850e+01,3.725296888e+01,3.789302827e+01,7.646952556e+01,5.477019996e+00
2.357456018e+01,1.088333664e+01,6.045733838e+01,1.312891970e+01,7.469204098e+01,3.231134227e+01,8.554495191e+01,9.085092442e+01,6.067187560e+01,3.661516574e+01,8.022249822e+01,6.250543492e+01,7.339488666e+01,2.137130615e+01,8.757604764e+01,6.250906102e+01,6.410766256e+00,8.674395129e+01,7.932711574e+01,3.553725334e+01,8.484833281e+01,3.114315400e+01,2.765843870e+01,9.349274356e+01,3.891607605e+01,9.893874700e+00,9.789600608e+00,1.737970225e+01,4.476520580e+01,3.409029571e+01,2.484925256e+01,9.187427609e+01,8.327309314e+01,5.915153920e+01,2.266714365e+01,9.575053598e+01,6.729864350e+00,2.159899318e+01,5.656074379e+01,4.604491278e+01,1.607436469e+00,7.256755966e+01,3.333080675e+01,6.842942604e+01,4.146078024e+01,4.979412763e+01,7.528550315e+01,4.000740195e+01,2.001585041e+01,7.651384837e+01,4.975169255e+00,5.622326602e+00,1.139313839e+01,5.289779883e+01,7.830975361e+01,9.606766947e+01,7.815263136e+01,4.382891231e+01,4.882517470e+01,8.885649960e+01
5.446260109e+01,3.991209262e+01,5.453651648e+01,4.345525597e+01,4.260539789e+01,7.106128070e+01,7.012035216e+01,7.785767204e+01,7.945961716e+01,8.359628777e+01,9.681348260e+01,8.651092717e+01,2.914518861e+01,7.052517127e+01,6.622109590e-01,7.819917852e+01,1.231903965e+01,5.022748247e+01,3.538858198e+01,2.209030390e+01,8.925779215e+01,9.811923751e-01,3.257440314e+01,2.541210945e+01,2.544728768e+01,9.067944574e+01,2.184837099e+01,5.956815050e+01,3.569290402e+01,8.208987594e+01,5.268224136e+01,6.352151022e+01,1.773839880e+01,9.547097723e+01,9.770006659e+01,4.860325609e+01,6.551139714e+01,8.909013816e+00,5.858910731e+01,5.309342720e+00,1.207658324e+01,1.870259764e+01,8.088791765e+01,7.455935247e+01,1.547849718e+01,4.380838591e+01,2.638441152e+01,9.890703076e+01,1.420618761e+01,5.902174783e+00,6.382777307e+01,5.935364792e+01,2.504628021e+01,9.718044568e+01,7.236789725e+00,2.577971379e+01,2.493096528e+01,8.947785012e+01,4.694587907e+01,2.733481454e+01
9.257297185e+01,3.612224204e+01,7.062197318e+01,1.331752283e+01,7.603725274e+00,6.089242232e+01,5.220530765e+01,6.241148422e+01,5.060698984e+01,3.759207120e+01,6.310552998e+01,4.519485383e+01,7.723359160e+01,3.056916144e+01,8.731934237e+01,8.274909659e+01,8.234015165e+01,4.359087729e+01,9.640990997e+01,5.093530675e+01,9.186672297e+01,8.720218905e+01,4.361420044e-01,1.975559975e+01,1.420401335e+01,8.945873226e+01,4.580481518e+01,1.927301585e+01,3.628471610e+01,6.437607005e+01,2.352532253e+01,5.261304592e+01,8.109915792e+01,3.044638347e+01,5.769980292e+01,5.006536964e+01,6.065458259e+01,8.521688229e+01,6.975659841e+01,9.696444648e+01,9.276498986e+01,3.385182204e+01,4.577925866e+01,8.087508073e+01,6.837040147e+01,6.060190413e+01,1.896544939e+01,7.438425319e+01,3.196904790e+01,9.681487404e+01,4.106459260e+01,3.634997925e+01,9.914150323e+01,7.992067781e+01,6.809940490e+01,3.532137109e+01,6.081188438e+01,2.088270517e+01,4.047477793e+01,2.869235655e+01
7.633494859e+01,5.378780838e+00,1.301035641e+01,6.807456623e+01,9.943928623e+01,7.934227353e+01,8.053232893e+01,4.466981205e+01,4.371943159e+01,7.579056534e+01,9.629419127e+01,7.687492719e+01,6.465738360e+01,4.053784459e+01,5.963751993e+00,2.067820109e+01,1.671470161e+01,5.915006228e+01,8.345831903e+01,8.519856378e+01,5.977835188e+01,8.928267297e+01,2.749918906e+01,4.233258140e+01,3.441734700e+01,7.947783867e+01,8.722021398e+01,2.614394510e+01,4.928537747e+01,8.804296619e+01,6.638655026e+01,7.078500498e+01,8.236295978e+01,3.701720143e+01,6.029936486e+01,3.031910954e+00,7.247724845e+00,6.936475530e+01,6.589183447e+01,3.882017495e+01,3.732475987e+01,8.117497485e+01,9.892242639e+00,3.601930517e+01,4.795843838e+01,1.750583364e+01,9.914298273e+01,7.492976446e+01,6.407377763e+01,9.064477866e+01,8.834237146e+01,8.854953871e+01,6.964333087e+01,7.692503168e+01,3.033213001e+01,1.892808039e+01,8.059045416e+01,2.078926112e+01,7.652327364e+01,2.246867970e+01
5.229511194e+01,3.849902698e+01,3.210360077e+00,5.462875931e+01,3.914674403e+01,8.611591667e+01,9.783862111e+01,9.427524856e+01,1.120882319e+01,4.890421977e+01,1.734709832e+01,8.138158989e+01,9.282543891e+01,9.558003356e+01,8.383227247e+01,4.929011270e+01,7.455961277e+01,9.766800788e+01,1.028004347e+01,7.275233044e+01,8.979409287e+01,9.306712749e+01,5.898290719e+01,9.399904396e+01,7.478550997e+01,2.882752590e+01,9.506384921e+01,7.505228793e+01,7.939067079e+00,7.331228889e+01,5.959762544e+01,1.332876336e+01,1.818349365e+01,4.331136383e+01,8.512845663e+01,7.995809462e+01,7.646680681e+00,7.011013564e+01,2.728144116e+01,6.257293859e+01,3.156152771e+01,7.820346861e+01,7.684445580e+01,7.611073620e+01,2.170039414e+01,9.631879169e+01,1.217862542e+01,3.482632160e+01,1.766725646e+01,6.239874179e+01,6.093637024e+01,2.366403831e+01,4.845082849e+01,6.637782441e+01,5.505124974e+01,1.723689330e+01,8.236571919e+01,7.483119015e+01,3.938429838e+01,8.938158677e+01
6.875398866e+01,3.190859057e+01,6.998898795e+01,3.983666040e+01,6.913915285e-01,7.284724432e+01,9.493741295e+01,2.119137260e+00,1.085479585e+01,8.946984417e+01,5.967593667e+01,1.931676608e+01,3.167687092e+01,5.875899121e-01,6.617221087e+01,9.945178834e+01,9.719278415e+01,7.530370061e+01,8.278567565e+00,6.443273479e+01,2.223830296e+01,1.822880769e+01,6.860947281e+01,3.966335097e+01,9.837108368e+01,7.307805361e+01,9.517460352e+01,1.287673875e+01,1.741237036e+01,1.312511154e+01,3.689327203e+01,6.304889627e+01,1.477929435e+01,2.635644286e+00,6.028586752e+00,7.821320406e+01,9.885885300e+01,9.060329262e+01,1.201840627e+01,9.261013802e+00,9.160442900e+01,3.929492680e+01,5.422871636e+01,1.795182012e+00,2.142906616e+01,5.181315965e+01,7.118162694e+00,2.551064466e+01,4.596265370e+01,7.722806773e+01,5.136539412e+01,9.802563057e+01,5.647298780e+01,9.946633089e+01,7.066477906e+01,5.764495953e+01,6.990347955e+01,1.133584366e+01,5.847489184e+01,6.902036240e+01
3.609546121e+01,4.361778853e+00,1.944682792e+01,8.640300038e+00,2.163438340e+01,7.219246765e+01,7.708681040e+01,8.228616578e+01,7.198268662e+01,5.256775605e+01,6.492369583e+01,1.976090899e+01,3.375151296e+01,9.281987484e+01,8.274700478e+01,9.020699602e+01,1.950263245e+01,6.410965878e+01,5.253505945e+01,9.883411862e+01,6.234090216e+01,6.704540950e+01,2.735199245e+01,3.303947888e+00,3.618332025e+01,3.671107095e+01,2.431444065e+01,5.468116715e+01,1.914428459e+01,5.404268747e+01,6.623582019e+01,9.528122855e+00,3.097008163e+01,9.285059400e+01,4.903882224e+01,5.401364699e+01,1.127811326e+01,4.351557793e+01,2.553131600e+01,1.666584612e+01,2.583268179e+01,8.998794454e+01,9.463345911e+01,2.111460534e+01,9.213967074e+00,7.994684075e+01,3.959767983e+00,7.442840376e+01,7.960386806e+01,4.366241549e+01,1.616302369e+01,1.989457879e+01,6.772817395e+01,6.929561646e+01,5.290849254e+01,2.936414423e+01,6.003276475e+01,5.451714063e+01,7.369303840e+00,8.604917211e+01
1.171891493e+00,4.279632832e+01,4.242837550e+01,9.602512827e+01,5.448788707e+01,1.740182365e+01,8.071734480e+01,7.295977395e+01,8.708360986e+01,8.905128541e+01,9.230375772e+01,5.811804247e+00,4.479433583e+01,5.539406228e+01,5.585413537e+01,9.184315238e+01,6.863706600e+01,2.931504472e+01,7.803542388e+01,8.959193719e+01,1.881664717e+01,1.126349475e+01,5.877889349e+01,2.303515139e+01,4.531232400e+01,4.239506616e+01,4.535544639e+01,8.216444723e+01,6.831124160e+01,3.967638128e+01,9.614643843e+01,7.360307894e+01,7.989008258e+01,2.985027257e+01,7.635257769e+01,3.402707597e+01,6.386990192e+01,1.024832743e+01,9.728561124e+01,6.487721558e+01,9.342459837e+01,1.137935941e+01,2.805475874e+01,6.166176667e+01,2.931557257e+01,3.629603811e+01,3.646656609e+01,2.344377515e+01,9.363661172e+01,8.504968794e+01,6.733660293e+01,1.775424298e+01,4.959083323e+00,4.855469651e+01,4.318473621e+01,5.184286317e+01,4.949459245e+01,9.499800554e+01,4.428512468e+01,7.174715918e+01
4.526848694e+01,1.892806381e+01,1.235757190e+01,9.091424195e+01,2.320331115e+01,2.547586473e+01,3.605542122e+01,2.300188977e+01,3.365435085e+01,6.505401845e+01,9.406917438e+01,1.470541663e+01,6.891728633e+01,4.737536545e+01,6.028296396e+01,9.414451962e+01,4.820462824e+01,7.397050654e-01,9.604495460e+01,6.371470311e+01,3.488888283e+01,7.949377881e+00,3.132652989e+00,1.483462551e+01,2.782552887e+01,6.999013309e+01,4.361868848e+01,6.508548686e+01,3.695600966e+01,4.233566685e+01,6.468874467e+01,6.140979486e+01,9.757175656e+00,7.750876147e+01,3.657723744e+01,6.642200979e+01,6.889330268e+01,8.633426114e+01,6.858043485e+01,8.056604748e+00,4.663794542e+01,2.029599358e+01,7.695651033e+00,8.268426457e+01,7.412717243e+01,5.198948173e+01,9.739160107e+01,8.410108737e+01,2.119978377e+01,8.182191924e+01,8.232761480e+01,9.482819811e+01,7.392448584e+01,6.533657414e+01,8.858368894e+01,1.428261512e+01,6.514156716e+00,1.128349476e+01,1.152601737e+01,7.299273439e+01
8.872901447e+00,8.090256403e+01,8.851782262e+01,7.501841000e+01,2.750287412e+01,1.692868129e+01,7.995148049e+01,7.920081537e+01,8.442489839e+01,8.238126506e+01,7.763615914e+01,9.100846096e+01,9.059589176e+01,2.429668181e+00,7.288641760e+01,2.049118251e+01,9.374017350e+01,9.867415243e+01,2.039597334e+01,6.044635309e+01,8.649550709e+01,7.635418831e+01,8.261300093e+01,8.699818149e+01,7.296242482e+01,9.940700629e+01,9.257492628e+01,2.689184100e+01,1.661520718e+01,9.264869801e+01,8.335429992e+01,2.889799937e+01,8.052853713e+01,1.039482493e+01,7.086042450e+01,6.194412166e+01,5.697414439e+00,5.287330646e+01,4.425070775e+01,5.495281765e+01,2.910555697e+01,4.062006776e+01,5.885750428e+01,4.024531813e+01,5.494639899e+01,6.954350068e+01,7.017341882e+01,9.064002661e+01,6.929454663e+01,8.243740371e+01,4.905202288e+01,3.158199714e+01,6.808595754e+01,4.379989470e+01,4.470846191e+01,6.823790348e+01,3.305387128e+01,9.749149326e+01,5.459650252e+01,2.633659815e+01
9.868864043e+01,8.389924350e+01,4.492345688e+01,4.283204171e+01,9.272857288e+01,8.852521485e+01,7.473729997e+01,3.050092480e+01,2.223017860e+01,6.697467447e+01,5.538434263e+01,7.800926839e+01,9.564866456e+01,4.092908795e+01,9.083632937e+01,4.541279646e+01,4.175682325e+01,7.735843456e+01,4.441298997e+01,3.270485660e+01,5.484774137e+01,4.120306799e+01,8.840872587e+01,6.563690234e+01,4.268984582e+01,1.499535859e+01,4.825998657e+01,2.232684658e+01,4.657965005e+01,4.186919911e+01,8.431069623e+01,1.631552496e+01,2.207162781e+01,2.492446140e+01,8.977223836e+01,6.046092469e+01,4.787499606e+01,6.021060911e+01,1.483784907e+01,2.980130635e+01,4.528152322e+01,4.836779565e+01,6.471283636e+01,9.946042917e+01,2.308932590e+01,8.232661128e+01,7.186757986e+01,1.390929218e+01,2.600819323e+01,5.264042223e+01,8.305017828e+01,3.710188739e+01,8.205456813e-02,3.297822483e+01,4.519567930e+00,3.183774997e+01,2.947456276e+01,4.700349421e+01,8.538922535e+01,1.304225645e+01
