v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23
9.109034136e+01,4.712832472e+01,2.282438002e+01,6.531887438e+01,4.397044058e+00,9.462676292e+01,7.957785799e+01,2.535710042e+01,8.795857436e+01,6.173476417e+01,6.439583267e+01,8.390431426e+01,7.262093947e+01,4.696085036e+01,2.568866238e+01,1.417266886e-01,4.427482038e+01,5.557289200e+01,7.135127510e+01,8.373405934e+01,4.570729721e+01,5.101250609e+01,5.178161360e+01
9.022720034e+01,4.535269866e+01,9.000616755e+01,2.839382973e+01,5.639435712e+01,1.052013285e+01,1.555474060e+01,1.901876519e+01,7.784621782e+01,5.671029268e+01,1.601551434e+01,6.400189151e+01,8.938277866e+01,8.340992842e+01,8.146275199e+01,2.520708898e+01,7.568153313e+01,9.363856840e+01,9.706360797e+01,5.336006004e+01,5.769315508e+01,1.606201839e+01,9.156192433e+00
8.562048379e+01,5.369930185e+01,8.050579671e+01,6.647615997e+01,9.477995731e+01,7.340640086e+01,9.961537026e+00,7.897641949e+01,3.681239814e+00,6.262290795e+01,1.835734685e+01,6.796432706e+01,5.762367397e+01,9.696516388e+01,8.115822494e+01,8.609423087e+01,6.979243005e+01,7.839395070e+01,1.617175022e+01,8.517930668e+01,1.856749724e+01,3.409210295e+01,4.042073587e-01
3.511677110e+01,4.300508738e+01,5.041824216e+00,9.011675556e+01,5.318873895e+01,1.215143011e+01,5.095668585e+01,6.637832376e+01,9.849207352e+01,5.760336545e+00,8.993191167e+01,8.764635406e+01,5.224090886e+00,5.709190490e+01,2.358681841e+01,9.527413692e+01,4.374872335e+01,6.242142418e+01,8.822967874e+01,7.137117071e+01,6.202464686e+01,8.976015098e+01,6.538986618e+00
9.066247453e+01,7.965090783e+01,3.589917290e+01,5.062180221e+01,6.695741123e+01,3.216443651e+01,3.670286221e+00,5.900729307e+01,8.889334826e+01,7.020911042e+01,8.975441606e+01,6.661064229e+01,5.032662215e+01,8.146403801e+01,7.677367555e+01,5.109900229e+01,3.942052539e+01,2.246131368e+01,6.505008930e+01,1.386164677e+01,7.434604207e+01,1.733812677e+01,9.146828846e+01
6.208190519e+01,1.096827281e+01,7.117851306e+01,1.594304032e+01,7.458127563e+01,4.745616869e+01,6.865415585e+01,2.814155027e+01,8.422716474e+01,4.410689550e+00,1.128699047e+01,5.856344997e+01,2.281164316e+01,4.566636392e+01,3.659473883e+01,5.333264429e+01,4.165952259e+01,1.176344210e+01,9.906328539e+01,9.094919763e+00,5.509311918e+01,2.005059436e+01,2.476216071e+00
3.721192958e+01,5.495595037e+01,1.263944107e+01,6.162558608e+01,2.295231648e+01,4.071318218e-02,1.391034907e+01,3.401887581e+01,3.485905242e+01,2.462259269e+00,6.138741762e+01,1.625734425e+01,7.819403974e+00,9.939584001e+01,5.683458397e+01,4.146629839e+01,9.811523623e+01,5.878184044e+01,9.895443015e+01,6.850855068e+01,7.844754566e+01,7.635115893e+01,1.156996139e+01
1.896829026e+01,5.969052304e+01,5.632651684e+01,5.726725167e+01,6.103274416e+01,6.709728146e+01,8.993894545e+01,1.351614819e+01,7.774276058e+00,5.483685446e+01,1.049161237e+01,8.320474928e+01,8.981361023e+01,2.086605059e+01,3.179204020e+01,1.874803466e+01,8.221595001e+01,5.284900588e+01,6.281996424e+01,6.235233119e+01,7.062578651e+01,2.273635380e+01,9.734055656e+01
6.032632634e+01,3.546339831e+01,1.047416527e+01,2.878547658e+01,2.919110235e+01,8.294401611e+01,5.964175896e+00,8.578734239e+01,7.625373700e+01,7.492141571e+01,9.952558366e+01,5.640949112e+00,4.762603600e+01,5.472755326e+01,2.326943209e+01,7.697446990e+01,7.397774287e+01,6.636402271e+00,4.861949596e+01,7.104236230e+01,8.573254685e+01,8.624643105e+01,1.612384711e+01
9.894325037e+01,3.366433680e+01,5.101423098e+01,4.865451565e+01,7.872552877e+01,3.028445129e+01,4.925428843e+01,1.599070520e+01,3.549776930e+01,3.584253057e+01,6.607779783e+01,4.960751694e+01,5.440476759e+01,1.524712826e+01,6.133034807e+01,5.514603484e+01,9.803061710e+00,3.206850991e+00,8.436580094e+01,2.132629720e+01,7.204534974e+01,4.537211070e+01,6.598486777e+01
9.483174757e+01,1.019746597e+01,4.377628076e+01,5.277621739e+01,7.800141527e+01,9.591108346e+01,8.521340658e+01,2.401812445e+01,5.431634380e+01,4.237646652e+01,9.643484461e+01,6.058389083e+01,3.706163253e+01,2.415368170e+01,6.312907098e+01,3.653083302e+01,6.439621867e+01,4.814113577e+01,8.526267779e+01,5.394131873e+01,7.780603645e+01,3.612064217e+01,1.304018718e+01
2.970306568e+01,9.493641834e+01,5.835456362e+00,8.962561683e+01,6.414946577e+00,3.339926560e+01,5.362555165e+01,7.776808666e+01,7.919449761e+01,3.944138065e+01,6.400287324e+01,7.844786055e+01,5.392105945e+01,2.377026459e+01,2.089591940e+01,4.059749710e+01,5.124835061e+01,3.107927696e+01,6.630793046e+01,3.489617969e+01,7.565520667e+01,2.507556308e+01,2.328493451e+01
2.073320202e+01,1.931789376e+01,9.571074083e+01,2.059507303e+01,5.687495614e+01,5.479519193e+01,3.928272270e+01,6.272995847e+01,7.398177501e+01,9.410562565e+01,4.985610555e+01,3.677555935e+00,4.779677584e+01,1.563084174e+01,3.268761913e+01,3.389770338e+01,4.682095699e+01,5.103113652e+01,2.648814430e+01,7.779295743e+01,9.615240079e+01,4.080442834e+00,4.133009654e+01
7.550729135e+01,6.069134907e+01,1.655031337e+00,2.947393229e+01,9.728754467e+00,8.807097710e+01,4.672439871e+01,9.820248243e+01,1.582402103e+01,3.594365089e+01,2.021626892e+01,6.201724630e+01,7.812123072e+01,5.718116614e+01,7.680699175e+01,8.598743331e+01,4.178047639e+01,8.686855235e+01,8.477820218e+01,5.384311756e+01,4.244379763e+01,9.574534049e+00,7.766672455e+00
7.284536227e+01,2.817165379e+01,1.485041622e+01,4.828337731e+01,9.778073876e+01,4.039463094e+01,1.748803572e+01,2.463037109e+01,2.700840939e+01,2.873342514e+01,5.557854848e+01,6.729566165e+01,5.060345675e+01,6.934465203e+01,4.273853260e+01,9.940082623e+01,3.129646608e+01,1.243345194e+01,8.186670438e+01,6.457599438e+01,9.572485136e+01,1.137335767e+01,2.930437895e+01
4.823584660e+01,5.522197962e+01,4.960469528e+01,2.934264149e+01,7.662250713e+01,3.773607597e+01,4.246643180e+01,7.304861145e+01,4.957479670e+00,6.439348613e+01,3.415034547e+00,6.155159615e+01,6.487868854e+01,4.453768773e+01,4.768355894e+01,1.655169767e+01,2.344131549e+01,1.189764070e+01,1.810295037e+01,7.720500791e+01,9.081556614e+01,1.742801903e+01,8.894947630e+01
9.516454103e+01,3.411922901e+01,5.926199450e+01,4.710598647e+01,6.178005382e+01,6.531496577e+01,9.746938896e+01,8.158984245e+01,3.348701187e+01,9.807443137e+01,8.040325406e+01,4.924806703e+01,2.090619935e+01,9.095198558e+01,3.099008910e+01,8.869058636e+01,4.240922104e+01,6.036691724e+01,8.362414956e+01,4.758165597e+01,5.539543377e+01,5.111104047e+01,5.880505053e+01
6.044700480e+01,4.520324039e+01,2.496210163e+01,4.897462331e+01,9.365936021e+01,1.812347495e+01,7.841789435e+01,5.661219844e+01,5.070200616e+00,1.484632804e+01,5.374703156e+01,4.905633544e+01,6.898653453e+01,4.653943640e+01,4.192273262e+01,3.827631046e+00,1.504830123e+01,5.351709609e+01,8.595865891e+01,3.042418739e+01,1.222767410e+01,8.412001001e+00,6.458093139e+01
7.771341611e+01,9.427421110e+01,4.428695638e+01,3.399949992e+01,5.828554238e+00,1.049387800e+01,4.718969020e+01,3.484448020e+00,1.255933168e+01,8.002145856e+00,4.247293587e+01,7.523861346e+01,3.413773897e+01,7.752450615e+00,9.995219724e+01,6.773622031e+01,8.809871135e+01,2.809724792e+00,7.901475823e+01,8.429318170e+01,9.130990608e+01,1.338366311e+01,3.218930165e+01
9.366890451e+01,6.267623928e+01,1.456811436e+01,8.986782373e+01,5.516279258e+01,8.682990882e+01,3.235532295e+00,1.805120202e+01,4.305696942e+01,7.387030754e+01,3.101089157e+01,2.078812951e+01,1.616655202e+01,1.908929710e+01,7.822173515e+01,1.562679596e+01,5.057574795e+01,8.135177435e+01,2.965676512e+01,2.178748259e+01,4.706251538e+01,1.781169096e+00,9.909066705e+01
5.087489129e+01,7.579161620e+01,1.803618185e+01,5.992849975e+01,5.508525477e+01,6.670793265e+01,6.251153639e+01,6.283870650e+01,5.910780124e+01,3.575809068e+01,6.649824913e+01,5.903252205e+00,2.788920862e+01,6.009841819e+01,1.947518001e+01,3.424357459e+01,1.677388610e+01,7.988712369e+01,2.658944915e+01,3.425651905e+01,1.099146623e+01,3.663644618e+01,6.208863452e+01
9.752100363e+01,3.763239164e+01,9.373173822e+01,4.127079783e+01,5.023846948e+01,8.485228856e+01,7.977689283e+01,3.386880091e+01,6.572923565e+01,6.537691818e+01,2.864535435e+01,7.837742487e+01,4.240818818e+01,6.662476640e+01,3.849047830e+01,7.609187790e+01,7.856501032e+01,3.803101391e+01,2.565687612e+01,3.375753726e+01,9.492812093e+01,8.805805704e+00,6.039924866e+01
3.692055459e+01,2.519134908e+01,7.568645520e+01,1.491887851e+01,5.283530150e+01,9.458241339e+01,5.189937788e+01,2.573682934e+01,5.571816125e+00,9.761091658e+01,8.428220691e+01,9.602849543e+01,8.639625595e+01,8.617116897e+01,4.223198941e+01,7.909138511e+01,6.291050514e+01,1.307551576e+01,7.300967761e+01,6.970120459e+01,2.092178930e+01,9.752943814e+01,7.650286299e+01
4.207455616e+01,6.842528874e+00,8.329161139e+01,1.939530592e+01,4.182981235e+01,3.084548732e+01,6.154253605e+00,3.311747365e+01,6.728318124e+01,4.402722893e+01,7.095244933e+01,9.258115003e+01,5.607031926e+01,2.382385542e+01,6.481144215e+01,7.910411528e+01,8.997517217e+01,5.401498218e+01,9.484742405e+01,1.337898376e+00,6.534708138e+00,1.510045310e+01,1.327149057e+01
7.067423537e+01,9.476813049e+01,5.939564321e+01,6.407843518e+01,4.451223945e+01,5.124359564e+01,3.780356826e+01,8.246543063e+01,7.016110131e+00,2.897256099e+01,9.366494217e+01,3.619290899e+01,6.651019838e+01,4.716352398e+01,6.606164482e+01,8.024452218e+01,2.299017695e+01,8.670042733e+01,8.372800488e+01,1.926034451e+01,8.994656266e+00,6.539802793e+00,7.302670537e+01
8.221673765e+01,7.343630195e+01,9.067819836e+01,4.646453573e+01,8.532269197e+00,9.552233923e+01,4.043475141e+01,5.021158595e+01,6.292387259e+01,2.478529256e+01,9.202538595e+00,4.931044692e+01,3.736032854e+01,3.532303874e+01,4.179089686e+01,1.614800753e+01,7.140110311e+01,9.836266143e+01,2.979739064e+01,4.350328983e+01,3.423326962e+01,4.585004767e+01,7.460458251e+01
1.541905814e+01,1.421828997e+01,2.907335268e+01,5.002592128e+01,7.230366924e+01,5.258493942e+01,2.767428177e+01,9.088294036e+01,2.849545985e+01,3.154200234e+01,7.980121879e+01,6.507641955e+01,8.703480156e+00,6.956192763e+01,8.787298270e+01,1.054893383e+01,7.261723380e+01,6.438450841e+00,5.696404976e+01,7.947260536e+01,6.532406005e+01,6.324852493e+01,2.363766101e+01
4.716875291e+01,3.451665999e+01,9.411734613e+01,1.636769081e+01,2.479829001e+01,3.651452679e+01,9.838626982e+01,1.941728623e+00,3.983039283e+01,8.976207877e+01,6.793470942e+01,7.733435467e+01,3.713659442e+01,7.552050249e+01,1.255107232e+01,2.828337224e+01,8.288219206e+01,4.291781848e+01,6.829256104e+01,5.876366235e+01,8.483683816e+01,5.871567739e+01,2.606245587e+01
6.102119301e+01,4.983150456e+01,1.580644245e+01,7.807870864e+01,6.292896193e+01,2.832726207e+01,5.522420171e+01,1.952201337e+01,7.115340919e+01,5.172931577e+01,6.255148733e+01,2.656060095e+01,7.566945401e+01,2.731639918e+01,8.984952241e+01,7.467445795e+01,2.194946074e+01,7.422532834e+00,3.082104001e+00,1.005543609e+01,6.415318137e+01,5.639678665e+01,6.883774878e+01
2.061170066e+01,4.432213807e+01,7.306288496e+01,8.416454267e+01,7.467760460e+01,3.976175778e+01,6.587434258e+00,4.907518340e+01,8.199859365e+01,9.978651044e+01,6.447469874e+01,1.862762856e+01,2.739248770e+01,7.486017022e+01,1.129942208e+01,4.636497018e+01,4.588616805e+01,3.078724936e+01,4.997650455e+01,6.052322830e+01,9.852719247e+01,5.712302668e+01,3.895307272e+01
5.486108571e+01,7.449495109e+01,9.512936916e+01,6.258434417e+01,5.690821972e+01,3.525996314e-01,2.258234230e+00,8.357316318e+01,9.300147860e+01,9.872246540e+01,8.858973958e+01,5.348597219e+01,2.260881892e+01,9.825895931e+00,2.948222467e+01,4.739636595e+01,1.648564913e+01,5.276096265e+01,2.757859801e+01,9.940988593e+01,5.254454380e+00,4.691486043e+01,7.044207133e+01
8.610151902e+01,6.987712005e+01,6.064998614e+00,8.530227546e+00,3.372817020e+01,8.421687799e+01,6.826616004e+01,4.171271662e+01,3.284988589e+01,9.208617594e+00,8.532984177e+01,3.922997267e+01,3.635276339e+01,2.621294871e+01,8.339281738e+01,7.671373017e+01,8.545166898e+01,2.378884651e+01,4.612887546e+01,8.382325834e+01,3.142273691e+01,1.657926564e+01,6.093612840e+01
3.333296990e+01,1.147908188e+01,2.200651825e-01,3.513318007e+01,3.775117530e+01,3.160288743e+01,8.078950621e+01,5.893482649e+01,2.170064529e+01,6.612299122e+01,8.191670485e+01,3.732908170e+01,3.986241840e+01,5.123786655e+01,2.157901922e+01,5.264286662e+01,5.916920837e+01,1.395675763e+01,8.940913219e+01,6.953074948e+01,9.957894174e+01,3.752977449e+01,2.611971944e+01
6.772497357e+01,2.948895219e+01,6.294134777e+01,1.295285720e+01,5.722260564e+01,4.792314517e+01,5.666343732e+01,1.017964534e+01,6.178941461e+01,6.137643493e+00,3.815719064e+01,1.450769467e+00,1.307048209e+01,1.934966421e+01,1.295186849e+01,6.836407717e+01,5.840672304e+01,5.662366330e+01,1.482978166e+01,8.611941439e+01,1.359655033e+01,9.578895453e+01,3.980032061e+01
4.636266443e+01,8.714606004e+01,1.665050271e+01,4.106277214e+01,5.203618977e+01,6.184142298e+01,8.080371560e+01,6.777778955e+01,9.281066200e+01,9.518324592e+01,7.284346465e+01,8.544634933e+01,9.936545433e+00,7.447777753e+01,7.783343593e+01,7.064999964e+01,5.454875058e+01,9.637867707e+01,8.492344477e+01,3.116320852e+01,7.268565317e+01,6.210405353e+01,2.825313035e+01
6.663448494e+01,2.380762643e+01,9.803975081e+01,9.193618260e+01,6.564349072e+01,7.778223940e+01,8.689251952e+01,7.470612160e+00,9.922335113e+01,2.211682813e+00,4.125420887e+01,3.514343651e+01,7.520254642e+01,9.777124348e+01,5.875473907e+01,7.476396763e+01,4.648683015e+01,9.337265650e+01,2.274101166e+01,8.909219205e+01,8.683021032e+01,9.712259852e+01,1.814327066e+01
1.813234881e+01,1.766736995e+01,3.280514084e+01,6.351462627e+01,1.217387276e+01,1.087852671e+01,9.620028112e+01,7.699492737e+01,4.083816207e+01,2.451203650e+01,7.324789841e+01,3.651033204e+01,3.932935743e+01,5.602265832e+01,6.035393300e+00,7.028819285e+01,5.827024002e+01,1.114137055e+01,9.319716954e+01,2.399828318e+01,9.312084931e+01,4.325573737e+01,6.311179942e+01
5.933422256e+01,5.901240764e+01,9.832724750e+01,4.815950981e+00,4.463288528e+01,6.626288425e+01,3.482926336e+00,8.307269534e+01,1.285114843e+01,9.673309753e+01,2.682148563e+01,3.728865942e+01,4.469971701e+01,2.966917397e+01,9.252188895e+01,6.638782155e+01,1.220527151e+01,8.241142669e+01,9.677850360e+01,2.819382174e+01,8.237127606e+00,8.029874610e+01,8.969188842e+01
1.829116161e+01,6.878872626e+01,8.922380731e+01,7.689267635e+01,2.852745591e+01,4.722429782e+01,2.663674406e+01,5.544739609e+01,4.561039386e+01,6.837587648e+00,1.234416294e+00,4.055418155e+01,3.327014126e+01,9.306820596e+01,5.429928850e+01,5.804634524e+01,8.680623524e+01,8.744854331e+01,4.430232171e+01,7.498814046e+01,7.720640896e+01,3.506193636e+01,1.529234647e+00
3.051108822e+00,8.137732899e+01,2.773609132e+01,2.506229045e+01,7.189650671e+01,2.783268813e+01,3.509809488e+00,3.165623377e+01,6.546478468e-01,2.490957077e+01,1.361671670e+01,9.154592263e+01,8.504668908e+00,4.853677776e+01,6.365501728e+01,2.861259696e+01,4.620206600e+01,4.546185775e+01,1.702830188e+00,6.358080250e+01,5.063703107e+01,8.601475920e-01,9.630091750e+01
5.412759392e+01,4.488109682e+01,1.003077551e+01,8.440615810e+01,5.485765388e+01,7.695773969e+01,6.832210804e+01,9.682320051e+01,7.272086026e+01,6.403778550e+01,5.733065973e+01,4.657042813e+01,4.490089189e+01,6.960503283e+01,7.757431573e+01,6.206847212e+01,8.401179746e+01,5.112595597e+01,3.764859967e+01,2.605557948e+00,6.736922029e+01,6.695353046e+01,5.371363408e+01
2.685740245e+01,5.573925290e+01,4.450873355e+01,3.113607704e-01,5.758040453e+01,5.983343378e+01,2.793374500e+01,2.119505875e+01,8.972082046e+00,8.076592465e+01,8.325195157e+01,9.555664350e+01,5.806074636e+01,1.394177768e+01,8.567565762e+01,6.441352841e+01,9.705407896e+00,1.950978154e+01,5.379490933e+01,6.945189869e+01,5.404453524e+01,8.391637234e+01,1.758693633e+01
3.263540889e+00,2.376269501e+01,3.462587179e+00,5.477836923e+01,6.132187967e+01,8.170559828e+01,2.553511332e+01,5.530606257e+01,1.071725666e+01,9.731536671e+01,5.819290246e+01,4.538217233e+01,1.346259792e+01,3.013686814e+01,2.834207088e+01,5.586928195e+01,4.296846434e+00,2.333709686e+01,1.038325706e+01,8.973588504e+01,3.876817935e+01,7.523999927e+01,5.807154888e+01
9.272495682e+01,3.509649088e+01,7.490738739e+01,5.541514937e+01,9.684553095e+01,3.742915046e+01,5.079840303e+01,5.834805486e+01,6.568790564e+01,6.053387926e+01,4.565640259e+01,9.842656803e+01,2.377577430e+01,2.019828337e+01,5.052680841e+01,4.192702884e+01,8.338306063e+01,1.415648891e+01,1.690230688e+01,7.363696406e+01,7.024226894e+01,5.439199572e+01,3.055821425e-01
3.905686832e+01,3.884735104e+01,8.265269936e+01,2.082710983e+01,1.366195932e+01,1.749917902e+01,3.826145655e+01,1.425826291e+01,1.068351401e+01,7.602355723e+01,1.521816271e+01,8.252147074e+01,6.259248412e+01,5.421809166e+01,4.366744001e+01,6.886051196e+01,1.186896137e+01,2.712011826e+01,8.334273396e+00,3.127336061e+01,5.820572004e+01,2.895129007e+01,4.931749347e+01
8.114055255e+01,2.976119145e+01,9.052065416e+01,1.618771016e+01,6.466854934e+01,4.632303512e+01,7.552714958e+01,1.088335445e+01,2.684272623e+01,3.093162082e+01,2.914413019e+01,1.942517053e+00,2.477817080e+01,8.136152690e+00,8.287485366e+01,5.669846072e+01,4.865856202e+01,7.883170000e+01,4.601428403e+01,7.827527024e+01,1.019781596e+01,5.851837400e+01,3.703548483e+01
9.773604710e+01,4.013961586e+01,8.775836645e+01,9.397396949e+01,7.738403543e-01,9.361239278e+01,1.781853780e+01,8.492458600e+01,5.686939861e+01,1.955501940e+00,7.490933840e+01,3.544572193e+01,3.028755345e+01,7.240172122e+01,8.763356407e+01,3.290867395e+01,2.629865602e+01,7.892364078e+01,9.927796418e+01,6.124620433e+01,9.748178576e+01,9.113031683e+01,8.626527271e+01
8.205427879e+01,8.364761893e+01,7.221865625e+01,7.240675206e+01,1.498805758e+01,8.891685810e+01,7.856339437e+01,2.989854327e+01,2.869860010e+01,2.531833498e+01,1.375534021e+01,1.307752672e+01,5.913023803e+01,9.550362105e+01,5.311198794e+01,2.716187086e+01,5.787176577e+01,9.933831797e+01,8.415196488e+01,7.155634117e+01,1.389279636e+01,6.764844329e+01,3.902145888e+01
3.151044807e+01,7.384065068e+01,3.102653945e+01,5.188459893e+01,9.175151713e+01,2.499304313e+01,1.596276396e+01,5.048314153e+00,3.825605928e+01,7.216242498e+01,6.871067728e+00,6.753318596e+01,2.148610758e+01,2.078498938e+01,5.457038065e+01,4.214028026e+01,8.276257045e+01,6.095835258e+01,6.711472774e+01,8.241684209e+01,1.637689262e+00,8.618094798e+01,8.950164821e+01
1.372447128e+01,6.780199910e+01,4.655970938e+00,7.532723245e+01,9.358798531e+01,2.189950504e+01,5.514866444e+01,2.384885810e+01,5.351691653e+01,5.738710873e+01,3.484430668e+01,9.216634986e+01,4.495639905e+00,4.636593610e+00,4.039746791e+01,4.139603492e+01,7.670096455e+01,8.943337246e+01,3.269285324e+01,8.607246754e+01,5.819984920e+01,6.555209457e+01,6.213321279e+01
6.375322876e+01,9.219888280e+01,7.287990211e+01,2.515033888e+01,9.463513170e+01,9.819309573e+01,3.307025865e+01,2.775089114e+01,5.061396077e+01,1.902430439e+01,7.354019397e+01,6.591652574e+01,2.428899149e+01,8.472722462e+01,7.878107065e+01,5.010370395e+00,1.071739785e+01,3.748909441e+01,5.593419771e+00,5.573993627e+00,1.671780807e+01,6.660547938e+01,5.771011421e-01
4.133540685e+01,2.220403332e+01,4.052553172e+01,6.346090345e+01,2.793711544e+01,1.804919282e+01,2.024398534e+01,5.375383684e+01,9.012469423e+01,7.133322983e+01,5.435880572e+01,7.383248531e+01,8.999503406e+01,3.720648301e+01,6.913563569e+01,4.432312039e+01,2.242502397e+01,2.273837227e+01,1.662667550e+00,8.470154487e+01,8.895329533e+01,3.280386625e+01,5.853256732e+01
3.023336064e+01,4.177441072e+01,3.425407567e+01,3.181747362e+01,5.958651099e+00,7.999625156e+01,5.567316822e+01,3.762187493e+01,2.209812934e+01,3.974380785e+01,8.300077476e+01,5.971414976e+01,7.168907567e+01,4.184049670e+01,7.510491268e+01,2.559631258e+01,5.559818500e+01,8.077589059e+01,1.288256303e+00,8.457537395e+01,9.343346800e+01,2.966268428e+01,4.150499483e+01
1.873409920e+01,6.286598341e+01,8.683579184e+01,1.392912458e+01,2.592341001e+01,6.543779957e+01,1.006917833e+01,7.718166365e+01,4.917576528e+01,7.528068484e+01,6.714044953e+01,9.431944378e+01,1.029565809e+01,4.265618712e+01,4.558919298e+01,9.483438632e+01,8.422774127e+01,3.920844809e+01,6.528014547e-01,8.645709935e+01,7.008918825e+01,7.243946777e+01,7.250240946e+01
9.262079416e+01,5.775394508e+01,9.429384036e+01,2.420580369e+01,1.609746876e+01,6.006538370e+01,5.703225803e+01,8.717711986e+01,9.072496913e+00,2.585787690e+01,6.217215654e+01,8.741828872e+01,9.861579109e+01,6.681015334e+01,8.715931245e+01,7.422998014e+01,5.519313209e+01,6.206145982e+01,1.339373050e+01,1.516935178e+01,8.834493823e+01,7.888241938e+01,3.243577845e+01
9.403732231e+01,7.627617633e+01,1.307245205e+01,9.230029387e+01,8.637121754e+01,7.918287527e+01,4.666189956e+01,5.265034357e+01,7.247761079e+01,1.640614097e+01,9.783751435e+01,5.699714814e+01,5.119684124e+01,4.670145868e+01,5.990392307e+01,5.919695772e+01,6.634319002e+01,4.805152343e+01,8.054111344e+01,7.098018124e+01,5.398075473e+01,7.871530337e+01,7.219338369e+01
