v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63
8.060677270e+01,2.658154983e+00,4.891802885e+01,6.153969282e+01,5.171182307e+00,1.583656889e+01,1.486796558e+01,5.466528626e+01,5.577000562e+01,2.622649977e+01,2.872373720e+01,1.805305950e+01,4.954534923e+01,9.064259085e+01,4.659172165e+01,8.898075829e+01,2.911344491e+01,1.876510712e+01,3.704057596e+01,3.717652214e+01,9.980179330e+01,1.189811104e+01,8.885270324e+01,8.397246462e+01,6.837302625e+01,1.424551619e+01,1.508222341e+01,6.016304571e+01,9.727696865e+01,1.660848350e+01,6.587278377e+00,9.248693396e+01,9.075131542e+01,7.829956860e+01,6.531874177e+01,7.586344778e+01,6.429086168e+01,1.314303735e+01,9.309101728e+01,6.359120824e+01,8.038700358e+01,1.901127111e+01,7.609792728e+01,4.887272695e+01,8.844804730e+01,1.041725436e+01,3.047045674e+01,3.626227776e+01,4.174112240e+01,3.232036121e+01,5.047671729e+01,8.069439481e+01,6.719706581e+01,3.599284313e+01,2.039119279e+01,8.912407402e+00,5.246784846e+00,5.852392429e+01,1.513378477e+01,2.151219958e+01,6.713864980e+01,6.853921445e+01,2.934677036e+01
6.336988707e+01,8.398237645e+01,2.283560524e+01,5.741139356e+01,4.761454064e+01,2.014253043e+01,1.870097400e+01,1.315183113e+01,6.340311983e+01,5.663132297e+01,9.187421322e+01,9.478038272e+01,4.619531946e+01,1.340463804e+01,3.477939044e+01,4.205242884e+01,3.160214001e+00,2.085639608e+01,9.789644744e+01,2.414568355e+01,3.790792398e+01,5.036780046e+01,8.126468954e+01,9.683685875e+01,5.117161552e+01,1.832130401e+01,2.929813381e+01,8.396115198e+00,3.555754717e+01,3.791224499e+01,6.670871244e+01,2.157991622e+01,2.064024938e+01,8.415426076e+01,1.429091691e+01,8.948166437e+01,1.002870691e+01,1.784766796e+01,4.991585166e+01,6.709976778e+01,4.246933991e+01,8.668418755e+01,7.284616257e+01,9.662575174e+01,3.647857360e+01,8.973542255e+01,1.841319702e+01,1.698079513e+01,9.746226902e+01,7.246664831e-01,6.587562816e+01,2.214623857e+01,9.568681848e+01,4.319275884e+01,8.236246549e+01,1.149380770e+01,1.043731133e+01,9.466358115e+01,4.877130267e-01,4.804548893e+01,9.731416813e+01,7.738459948e+01,2.103297721e+01
7.224345950e+01,5.068307356e+01,6.699557860e+01,8.841131457e+01,2.388710292e+01,1.793786286e+01,8.223891448e+01,9.540929269e+01,3.231759244e+01,7.458902808e+01,7.679500572e+01,3.366973774e+01,8.938596110e+01,1.418383653e+01,2.412153339e+01,6.103396811e+00,9.443947111e+00,6.097764119e+01,1.729940701e+01,8.441186926e+01,3.960558425e+00,7.246911685e+01,4.327729334e+01,5.935777867e+01,5.821357078e+01,7.359818023e+01,8.525409231e+00,2.956299130e+01,3.279935406e+01,5.365639137e+01,5.912221002e+01,8.730460869e+01,1.161902608e+01,2.103012887e+01,2.347034172e+01,7.566699127e+01,8.396598713e+01,4.796082327e+01,8.251364644e+01,1.120922277e+01,1.671044940e+01,5.242102107e+00,6.671752442e+01,2.567843665e+01,4.474933358e+01,9.810383658e+01,8.585474234e+01,5.226741260e+01,3.400259157e+01,1.799708381e+01,4.350016545e+01,1.628920126e+01,4.382162280e+01,8.536000395e+01,5.524428148e+01,3.764325512e+01,7.105148550e+01,4.556965032e+01,1.408131217e+01,9.260819651e+01,9.857962556e+01,8.292046344e+01,1.770023213e+01
8.604024110e+01,8.176862755e+01,8.447187701e+01,3.275116890e+01,2.561651858e+01,5.466676471e+01,8.826768213e+01,8.752974711e+01,8.077841917e+01,2.158620463e+01,6.860593473e+01,6.552963774e+01,9.463412517e+01,3.154492968e+01,9.430358815e+01,8.352963563e+01,4.030072595e+01,6.260926310e+01,5.480676941e+01,2.091487624e+01,7.127470870e+01,2.868304208e+01,1.536009376e+01,7.644300003e+01,1.203330478e+01,8.634137425e+01,2.779210196e+01,2.063595393e+00,6.683178135e+00,9.938577849e+01,7.756347522e+01,5.825129249e+01,4.504151419e+01,5.947848225e+01,5.836949143e+01,9.393154501e+01,7.919229841e+01,7.450965123e+01,6.133567802e+01,4.682251385e+01,4.824353051e+01,3.052670393e+01,3.087209946e+01,4.986216753e+01,5.902170612e+01,8.442017473e+01,9.999907135e+01,6.435162314e+01,6.619977520e+01,3.240729416e+01,5.271153398e+00,8.624152012e+01,5.017492246e+01,9.763915339e+01,9.715453402e+01,4.716248045e+01,6.740487309e+01,4.914441479e+00,9.792842932e+01,5.814112569e+01,5.283016092e+01,9.028892384e+01,9.153227371e+01
9.079667612e+01,7.034270723e+01,1.759657922e+01,1.873129556e+01,2.008244609e+01,3.821122113e+01,9.954818876e+00,1.628390925e+00,9.064542963e+01,8.205499286e+01,5.452696710e+01,4.823144976e+00,7.818015617e+01,9.902883965e+01,8.090204984e-01,8.760983308e+01,4.658570674e+01,3.313877493e+01,9.417193031e+01,5.427019667e+01,3.773697533e+00,4.387817106e+01,3.609939534e+01,2.725567921e+01,9.185379568e+01,6.582899078e+01,1.767323530e+01,6.073880385e+01,9.431206582e+01,8.181961834e+01,3.805965888e+01,6.038506077e+01,1.163773509e-01,2.876113883e-01,4.425873989e+00,7.970664732e+01,2.644704043e+01,6.890913141e+01,8.458275531e+01,9.330026532e+01,8.620663123e+01,8.743700752e+01,9.675182085e+01,8.753894918e+01,4.821015374e+01,5.202557554e+01,6.909654478e+01,3.149122549e+01,3.995374835e+01,3.943841320e+01,9.402302759e+01,8.436399976e+00,1.446029317e+01,5.049251133e+01,4.293446541e+01,5.199857539e+01,2.442284957e+01,3.214514209e+01,4.730960773e+01,4.571198772e+00,6.127018266e+01,8.668325409e+01,7.998421935e+01
3.737032475e+01,8.968740434e+01,6.179167968e+01,1.152031795e+01,2.479155594e+01,6.543924689e+01,5.088240289e+01,7.492930194e+01,8.383572478e+00,4.069513787e+01,4.372514160e+01,4.753878285e+01,6.647669850e+01,9.277460595e+01,3.861488021e+01,1.860543744e+01,9.474137637e+01,7.864614720e+01,5.771032472e-01,5.411734315e+01,1.755689215e+01,9.232350453e+01,8.078219337e+01,4.124525348e+01,2.622655144e+01,9.944181755e+01,2.572088449e+01,6.526216511e+01,7.915236667e+01,9.080163020e+01,1.828443208e+01,5.878082382e+01,4.644086600e+01,6.365442211e+01,5.707771260e+01,7.302945501e+01,3.580077046e+01,6.206678855e+01,1.594498619e+01,9.568967490e+01,1.719013743e+01,6.023873185e+01,4.092229482e+01,3.062944046e+01,8.972576256e+01,1.472230233e+00,3.999863323e+01,4.287275087e+01,5.266501219e+01,4.590740141e+01,6.527368354e+01,7.061211728e+01,9.454132845e+01,1.147878170e+01,2.048354652e+01,7.697924574e+01,7.278126746e-02,4.473649470e+01,6.452980547e+01,2.591767175e+00,9.038077176e+01,2.382733253e+01,5.684831981e+01
1.791851163e+01,7.244420537e+01,3.616459539e+01,6.581217117e+01,2.275116027e+01,8.248716254e+01,3.315945964e+01,3.631502084e+01,1.383231410e+01,5.295050801e+01,2.454283305e+01,2.148789380e+01,8.109231753e+01,8.060833536e+01,4.943421682e+01,5.732258943e+01,7.434027418e+01,9.584307547e+01,4.544719949e+01,6.631166555e+01,2.600660246e+00,7.359951198e+01,1.400043578e+01,5.515160992e+01,5.525381001e+01,6.412803048e+01,4.077790908e+01,9.553613580e+01,8.238632042e+01,2.542695057e+01,9.302562399e+01,3.766970392e+01,9.346661935e+01,2.886277989e+01,9.874273594e+01,4.140524782e+01,9.371946866e+01,2.980888629e+01,9.052595922e+01,8.870201739e+01,6.377918535e+01,8.733044723e+01,9.312045031e+01,4.572348661e+01,1.491478520e+01,8.291894588e+01,1.039196820e+01,8.567792117e+01,4.703689652e+01,3.923414819e+00,6.165910028e+01,4.724108668e+01,3.320757541e+01,4.797379712e+01,8.467781254e+01,9.037441879e+01,7.519165754e+01,8.117172364e+00,7.594783756e+01,5.239834756e+01,7.324297691e+01,2.639041846e+01,3.772917762e+01
4.651130910e+01,2.322933735e+01,8.678681108e+01,3.655405345e+01,5.329649881e+01,2.623282674e+01,1.212709036e+01,7.827017640e+01,9.817277179e+01,5.918086025e+01,9.742361799e+01,1.598780757e+01,2.083570297e+01,5.176434031e+01,4.427813269e+01,1.726564343e+01,7.335484939e+01,6.314757755e+01,6.663656536e+01,4.079262811e+01,2.429099006e+01,2.841958158e+00,4.865364475e+01,1.695825146e+01,7.639063792e+01,4.965145507e+01,5.037570358e+01,9.252122011e+01,2.974646523e+01,5.443645040e+01,1.116942847e+01,9.075380788e+01,4.780664801e+01,3.276726379e+01,3.346234486e+01,2.592385997e+01,5.706033469e+01,6.542969175e+01,4.433355350e+01,5.394594863e+01,6.353279914e+01,3.287817540e+00,5.003930349e+01,8.157565061e+01,6.114472588e+01,4.459352237e+01,4.055035308e+01,7.694532798e+01,4.806274519e+01,1.125366421e+01,6.394072423e+01,2.982660290e+01,4.260797827e+01,9.241884982e+01,7.253555400e+01,5.051494518e+01,7.600528453e+01,4.280272424e+01,1.421738315e+00,6.965739075e+01,1.746293983e+01,1.605783972e+01,4.931828973e+01
9.928141728e+00,6.935981330e+00,2.608519592e+01,8.987779668e+01,2.879012454e+01,8.576929764e+01,5.926181481e+01,4.067824528e+01,2.845619946e+01,6.186288471e+01,9.611690596e+01,6.339214686e+01,2.237449470e+01,1.643007700e+00,6.135797163e+01,1.604921233e+01,8.965106632e+01,2.455343662e+01,3.956611007e+01,1.269185518e+01,9.695434880e+00,5.973834226e+01,3.823697118e+01,2.675121536e+01,4.423878985e+00,3.125521797e+01,4.037428567e+01,2.293785931e+01,5.157691774e+01,5.258642855e+01,7.705920619e+01,4.323494225e+01,9.350017611e+01,8.685161500e+01,4.151995630e+01,6.980184691e+01,8.178648747e+01,9.140856440e+01,1.229317583e+00,9.344635655e-01,2.790877489e+01,2.374388313e+01,8.946387944e+01,7.377629567e+01,9.972350080e+01,9.680284719e+00,5.747041255e+01,4.295419300e+01,5.586682992e+01,1.417010543e+01,6.601811491e+01,2.396516753e+01,7.031711430e+01,1.028722569e+01,9.919539581e+01,2.142140331e+01,7.084133110e+00,4.471859616e+00,6.795922640e+01,3.525644312e+01,9.245883347e+01,8.684495994e+01,2.028810009e+01
3.980534375e+01,3.152709416e+01,2.660199080e+01,8.520127842e+01,6.875945480e+01,7.144449956e+01,3.646051920e+01,1.808839590e+01,1.973703696e+01,2.641339191e+01,8.869282620e+01,6.508626789e+01,2.097891840e+01,1.769774789e+01,6.462107592e+01,4.386813335e+01,1.288455016e+01,4.125641792e+01,2.805637063e+01,7.873580061e+01,8.630422640e+01,8.473884507e+01,7.805882376e+01,3.800404670e+01,7.811005830e+01,2.757364768e+01,1.863720523e+01,4.746145672e+01,4.833978751e+01,2.082834071e+00,3.036685653e+01,7.359454696e+01,4.889752039e+01,1.338607060e+01,2.056107243e+01,6.202357860e+01,1.914163848e+01,2.181334799e+01,2.474572441e+01,2.568236902e+01,2.536990802e+01,5.743401390e+01,1.290565869e+01,2.165151215e+00,4.570888574e+01,4.694591849e+01,4.454710312e+01,2.211368335e+00,8.833625446e+00,9.792851310e-01,2.313714830e+01,3.636003960e+01,7.304317015e+01,7.938463494e+01,7.039216302e+00,3.523665957e+01,8.193486708e+01,9.516455693e+00,1.908882371e+00,1.656510082e+01,5.890938304e+01,1.301233283e+01,8.278149849e+01
1.376752937e+01,4.791819573e+01,9.133229146e+01,7.407209905e+00,6.026254865e+01,4.457475642e+01,4.701638972e+01,9.828469986e+01,2.266554349e+01,6.748673880e+00,1.724198885e+01,8.586101377e+01,5.902733929e+01,6.013701685e+01,2.049514072e+01,3.338712634e+01,3.681671332e+01,4.931739435e+01,3.835565649e+01,6.490220083e+01,6.627366311e+01,3.869916277e+01,2.063487302e+01,3.583375044e+01,6.899827731e+00,2.078790349e+01,4.239127644e+01,3.197963659e+01,3.780854629e+01,8.763063059e+01,1.259777338e+01,6.300538571e+01,3.591407214e+01,1.483741863e+01,2.174343490e+01,9.114193236e+01,2.610330854e+01,8.125716963e+01,4.872062467e+01,5.849077827e+01,7.594509437e+01,4.284912985e+01,6.722388031e+01,3.586837232e+01,6.264327794e+01,8.728159855e+01,9.104812978e+01,4.888936228e+01,2.406505059e+01,5.855842021e+01,8.550003854e+01,7.377863931e+01,5.205166317e+01,5.092324222e+01,4.519064294e+00,3.567887374e+01,3.015983768e+01,4.488084241e+01,5.227238247e+00,1.159569923e+01,5.615162137e+01,1.325213519e+01,7.533936250e+01
7.011642843e+01,2.684371910e+01,7.963649285e+01,5.635668849e+01,4.687499077e+01,3.021675983e+01,6.777139177e+01,2.755592059e+01,3.645558101e+01,4.667409055e+01,6.307592637e+01,3.724342742e+01,6.338078487e+00,2.041403189e+01,7.188099933e+01,6.869938661e+01,6.704986728e+01,2.941848577e+01,8.873784951e+01,5.106076704e+01,4.363656802e+01,3.606370493e+01,9.477766907e+01,5.761978396e+01,8.330001377e+01,2.605466314e+01,7.861647736e+01,3.050731730e+00,7.641359907e+01,8.741375089e+01,4.257904384e+01,7.210446891e+01,8.006945002e+01,8.738192589e+01,9.545342736e+01,5.754560220e+01,9.034535201e+01,9.645663156e+01,8.496116714e+01,2.253406934e+01,4.888304390e+01,2.505579966e+00,5.410441456e+01,2.172057666e+01,5.750984481e+00,1.990574230e+01,8.141455515e+01,7.668427234e+01,3.639581479e+01,5.534419573e+01,6.621846543e+01,6.595922531e+01,6.995631681e+01,2.090720976e+01,6.400118749e+01,2.971548393e+01,6.194473797e+01,2.386091943e+01,1.697267517e-01,6.996733659e+01,8.553523941e+01,2.291204710e+01,7.033478059e+01
5.518977536e+01,5.109194900e+01,5.481793820e+01,4.703908655e+01,3.124270180e+01,9.317376263e+01,8.323353587e+01,7.642082846e+01,5.473215423e+01,6.155148299e+01,7.230369079e+00,3.113900919e+01,8.276771695e+01,3.677731655e+01,4.215610083e+01,1.054027929e+01,4.132568258e+01,1.441350786e+01,8.851013439e+01,5.618302784e+00,9.976117617e+01,8.265152476e+01,7.279631117e+01,7.621292420e+01,6.800890367e+01,9.365410940e+01,8.481817435e+01,9.844217479e+01,4.587626768e+00,1.477802171e+01,3.795574533e+01,4.842609434e+00,2.758177941e+01,6.786819249e+01,9.043503772e+01,6.466802721e+01,3.293712633e+01,8.221336573e+01,4.815726646e+01,9.443400434e+01,6.278808949e+01,2.117071912e+01,7.242024251e+01,7.206517345e+01,3.675022372e+01,2.497057188e+01,5.779037447e+01,2.182271354e+01,9.907681368e+01,6.391671127e+01,5.912945490e+00,9.015542466e+01,5.839705071e+01,9.899333369e+01,6.517511853e+01,5.988240337e+01,6.984091009e+00,6.749585215e+00,2.304008022e+01,5.871847546e+01,9.415195434e+01,4.036808155e+01,7.412446171e+01
5.077262327e+01,9.592889694e+01,6.950717490e+01,1.007150725e+01,6.648580861e+01,8.440593799e+01,9.056279781e+01,3.666154080e+01,2.051806011e+01,7.632355376e+01,9.670665263e+01,9.539461053e+01,3.200662987e+01,2.326657315e+01,6.100998700e+00,2.837461723e+00,8.428541331e+00,3.581384238e+01,5.103156462e+01,5.071616334e+01,4.079499875e+01,3.305268665e+01,8.388883626e+01,9.067159094e+01,2.346404939e+00,7.305016443e+01,3.627551500e+01,5.473898225e+01,9.141166825e+01,2.254034097e+01,5.249525825e+01,3.585224799e+01,1.546548909e+01,9.743578123e+01,5.476837430e+01,1.788507195e+01,3.782035769e+01,6.525336737e+01,3.239910069e+01,2.329200926e+01,6.240012992e+01,8.424241031e+01,9.280605173e+01,3.753159193e+01,9.248381532e+01,3.618736188e+01,7.577153972e+01,1.013773917e+01,9.348426502e+01,6.375068389e+01,7.000437846e+01,7.869756770e+01,3.511283416e+01,8.047955366e+01,4.821980019e+01,5.408103614e+01,9.691227299e+01,1.794332354e+01,5.667664121e+01,4.741251471e+01,5.827878299e+01,7.482277130e+01,6.950198776e+01
2.433982675e+01,1.951039738e+01,5.815705023e+01,3.486104886e+01,2.578729828e+01,4.484973564e+01,8.849662466e+01,2.112504826e+01,3.085983336e+01,3.149760370e+01,4.579940034e+01,1.795623282e+01,5.172914512e+01,9.798501605e+01,8.879655909e+01,3.892904048e+01,1.735473453e+01,4.335735435e+01,7.979944587e+00,1.105271635e+01,5.103885645e+01,1.132646595e+01,8.901958346e+01,2.734217371e+01,8.399875024e+01,2.200476764e+01,4.913594397e+01,1.194550502e+01,4.648590781e+01,7.602290921e+01,2.817989408e+01,8.328398662e+01,1.074318958e+01,2.755616149e+01,3.686433985e+01,9.345853264e+01,4.818936598e+01,4.593861510e+01,4.751144518e+01,8.387530806e+01,9.985619488e+01,7.664960736e+01,1.424947186e+01,8.007830832e+01,6.604178592e+01,7.747806836e+01,2.359305240e-01,8.533318359e+01,6.856017323e+00,3.213401559e+01,4.242474134e+01,8.419221414e+01,3.277636623e+01,3.936982837e+01,7.811498998e+01,7.440339464e+01,7.911466952e+01,3.522404138e+01,1.445925133e+01,1.525273471e+01,3.367237750e+01,6.464400554e+01,4.573798682e+01
2.759000615e+01,4.278170306e+00,1.778521776e+01,4.441975471e-01,8.124012888e+01,8.584822877e+01,9.535483770e+01,5.522989641e+01,1.529548449e+01,3.370081952e+01,5.740177792e+01,2.671671977e+01,2.525932949e+00,3.333213922e+01,5.813329368e+01,5.549716368e+01,7.244028500e+01,4.498210510e+01,3.973738040e+01,1.516652581e+01,4.942311507e+01,9.661416979e+01,2.008216201e+01,4.087079367e+01,4.871207557e+01,1.596811318e+00,8.547293571e+01,2.143027096e+01,6.963404727e+01,6.031989519e+01,5.484328457e+01,6.595680644e+01,2.748207172e+00,4.529520302e+01,8.553456601e+01,6.438000451e+01,6.435712960e+01,1.156631177e+01,5.770558263e+01,1.738450001e+00,1.257830771e+00,9.770495464e+00,7.585310834e+01,8.817623942e+01,6.391170330e+01,3.370254115e+01,5.547672737e+01,1.583911314e+01,1.425231854e+00,6.273162357e+01,2.917742127e+01,7.696463061e+01,4.344494747e+01,8.472619364e+01,5.444608246e+00,3.596318605e+01,1.172715096e+01,2.250643270e+01,9.564367578e+01,6.360385408e+01,7.725292687e+01,9.207554134e+01,4.336726914e+01
6.984765544e+01,8.747199272e+01,6.523492246e+01,8.038752328e+01,2.369072529e+01,5.081106924e+01,5.422597748e+01,8.675459249e+01,5.846675927e+00,5.264099338e+01,9.632041229e+01,7.568489205e+01,4.861939726e+01,1.674394225e+01,7.474229403e-01,5.434725866e+01,6.823448904e+01,2.200311667e+01,6.506725358e+00,9.794193294e+01,5.951082966e+01,8.668299368e+01,3.659616178e+01,9.163614147e+01,3.155620361e+01,4.465524257e+01,5.233726923e+01,6.420284088e+01,3.436544365e+01,3.882011483e+01,4.942876177e+01,1.321831899e+01,2.552903598e+01,4.815955865e+01,4.558802771e+01,7.997254679e+01,3.421872427e+01,1.848684373e+01,3.923119878e+01,8.482754558e-01,8.412228414e+01,2.771815504e+01,6.711435684e+01,7.741928793e+01,5.264965350e+01,7.848882029e+01,5.001264868e+01,5.928170830e+01,8.273098439e+01,7.779651328e+01,2.163884565e+01,5.246858450e+01,2.949046314e+01,3.254888938e+01,9.721428929e+01,2.174972890e+01,5.368493369e+01,5.398881815e+01,2.490737276e+01,4.536054543e+01,2.256316738e+01,2.194103793e+01,9.026728274e+01
1.064740752e+01,5.630827361e+01,4.829122521e+01,1.531871872e+00,2.917881659e+01,7.661807723e+01,1.537478773e+00,6.299016982e+01,4.977286149e+01,5.725304635e+00,1.227412803e+01,3.507152195e+01,3.612768870e+01,9.315869477e+01,4.382818097e+01,9.010869253e+01,8.671852504e+01,7.906482331e+01,5.875441798e+01,1.874109779e+01,5.417876807e+01,3.749247600e+01,8.855799702e+01,1.136424046e+01,4.844855662e+00,7.700863986e+01,5.303714877e+01,6.904317712e+01,9.325242766e+01,1.766963642e+01,4.893578716e+01,2.848706200e+01,3.435555760e+01,4.014716602e+01,7.676910631e+01,2.138115290e+01,6.409860189e+01,1.279823395e+01,4.808266268e+01,6.041875926e+01,9.559686675e+01,6.162740597e+01,1.133809477e+01,4.062748502e+01,7.996984639e+01,3.685413692e+01,5.351759209e+01,1.392469028e+00,6.966504687e+01,2.124323077e+01,3.181310569e+01,9.839384536e+01,2.502069117e+01,4.858576809e+01,9.570114027e+01,8.525166040e+01,5.486467011e+00,3.424973327e+01,7.119929965e+01,7.918717352e+01,8.022626095e+01,2.928893683e+01,7.196601964e+01
4.782774627e+01,8.502323967e+01,6.501288627e+01,3.145524773e+01,3.445610191e+01,7.229251194e+01,4.870458826e+01,3.934637515e+01,8.624331036e+01,5.142799727e+01,9.721621698e+01,1.002705774e+00,2.931209721e+01,1.431027715e+01,8.521157603e+01,9.659697112e+01,1.607851702e+01,5.876427553e+01,4.336954348e+01,4.837309971e+01,4.106132911e+01,7.987396085e+01,4.141652819e+01,9.447622637e+01,9.325354407e+01,2.705107528e+01,8.514047468e+01,7.601953207e+01,1.615665632e+01,8.011654739e+01,5.747110423e+01,9.627307476e+01,1.031477062e+01,8.673748405e+01,8.642996625e+01,5.394937546e+01,2.034696262e+01,3.222480995e+01,2.467662998e+01,9.742026905e+01,7.875626900e+01,6.118789516e+01,9.821651630e+01,7.357878785e+01,2.421550811e+01,6.224218910e+01,1.936862131e+01,9.507720818e+01,7.650418206e+01,4.383577352e+00,6.202747698e+01,8.947666413e+01,6.747034727e+01,2.883799331e+01,8.444722262e+01,1.108117119e+01,6.735602460e+01,6.168222436e+01,3.720028874e+01,8.370541193e+01,5.718328007e+01,4.903853725e+01,7.948585473e+00
1.456598977e+01,4.372507112e+01,8.193183118e+01,9.097489949e+01,6.838174831e+01,7.278750781e+01,4.652133588e+01,7.862993703e+00,3.414958179e+01,4.739918100e+00,9.533548101e+01,2.907006405e+01,6.936080670e+01,3.467950473e+01,8.344882710e+01,4.247095496e+01,3.662522013e+01,7.788280554e+01,9.496556755e+00,8.138337113e+01,3.715327187e+01,3.888611230e+01,4.392505785e+01,5.991240460e+01,3.736817542e+01,8.362206835e+01,8.093844487e+01,4.643974281e+01,9.250463217e+01,3.652599753e+01,9.390173272e+01,1.869822147e+01,2.411323544e+01,7.586553058e+01,6.563783790e+01,6.270955434e+01,5.085338032e+01,3.624892863e+01,8.870816778e+01,8.961706564e+01,7.048315146e+00,9.442831365e+01,8.947604748e+00,8.471222659e+01,4.056570087e+00,1.023374034e+01,4.396423711e+01,4.201139709e+01,3.609601284e+01,5.623677263e+01,5.243734370e+01,1.693435259e+01,4.519782889e+01,2.437688694e+01,2.804167146e+01,4.625388583e+01,2.001481789e+01,7.074387393e-01,6.536803090e+01,2.121903124e+01,7.309687818e+01,8.058797264e+01,4.306332418e+01
8.368713809e+01,8.077995087e+00,9.349570275e+01,5.912889844e+01,3.575000591e+01,3.717940834e+00,7.337747139e+01,6.287646453e+01,3.497331332e+01,4.821904757e+01,9.252810719e+01,6.155847006e+01,6.479273265e+01,5.056844992e+01,1.655384801e+01,2.081217665e+01,5.126167746e+01,3.490144948e+01,2.213181078e+01,9.631300293e+01,7.180808280e+01,3.162102854e+01,9.999539133e+01,5.399991480e+01,3.084346838e+01,8.140340639e+01,7.826459139e+00,6.910033889e+01,5.608993562e+00,9.775407939e+01,1.790772243e+01,3.172601566e+01,9.976074448e+01,8.944669691e+01,1.505575613e+01,3.188492473e+01,6.154711875e+00,2.823189806e+01,3.847182865e+01,4.597164078e+01,3.465555165e+01,6.607280778e+01,6.152414643e+01,8.060957533e+00,7.717057176e+01,1.305616350e+01,6.392386406e+01,7.699905636e+00,4.956427819e+01,3.137432599e+01,4.888164750e+01,4.257060955e+01,3.130602189e+01,9.916702232e+01,2.201181625e+01,5.431195916e+01,8.891281039e+01,9.883619953e+01,9.114090551e+01,2.769046261e+01,8.450969087e+01,2.354315768e+00,1.674438195e+01
