v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75
9.661731082e+01,1.574359151e+01,2.113129918e+01,4.317455346e+01,5.867223923e+01,9.944049448e+00,8.798231649e+01,2.431213890e+01,8.905507935e+01,4.492390396e+01,7.699858943e+01,5.491026885e+01,3.119993890e+01,4.092909678e+01,6.671560404e+01,2.928884316e+01,4.426198538e+01,9.169940921e+01,2.923082436e+01,5.523038340e+01,2.514123741e+01,8.435559615e+01,2.857151267e+01,7.821623444e+01,3.416233021e+01,9.151939006e+01,4.213618833e+01,1.723446365e+01,1.191545666e+01,1.916257505e+01,8.383305960e+01,7.949516878e+01,7.543945725e+01,5.744925315e+01,4.400083884e+01,7.450329689e+00,7.700797052e+01,1.609171617e+01,5.936106534e+01,1.831002191e+01,3.847152716e+01,2.150766805e+00,5.080349435e+01,6.775993365e+01,5.080515906e+01,6.968280226e+01,9.701464892e+01,1.584885856e+00,5.958798571e+01,4.660726483e+01,4.790805789e+01,9.878290677e+01,2.638892063e+01,8.305142199e+01,7.995002566e+01,5.079476438e-01,2.070507238e+01,5.284210138e+01,7.211979335e+01,7.016931226e+01,5.991177592e+01,9.168129059e+01,3.623737112e+01,4.546417775e+01,7.026771777e+00,6.393857260e+01,4.651642285e+01,1.376700137e+01,3.279890810e+01,8.574505208e+00,3.754545300e+01,4.846909507e+01,6.569210665e+01,4.432351053e+01,6.573290475e+01
7.583765063e+01,5.901873133e+01,1.820174520e+01,2.413243233e+01,4.101891755e+01,1.729169956e+01,5.379211157e+01,2.179274347e+01,1.319843255e+01,5.171205610e+01,5.974820816e+01,8.035623716e+01,7.883289455e+01,9.374644050e+00,8.957338848e+01,7.989817174e+01,8.529942906e+01,9.900832827e+01,1.611930229e+01,4.131021620e+01,4.291889922e+01,6.247201515e+01,8.573898161e+01,6.688911407e+01,1.552736161e+01,9.510466630e+01,9.544324864e+01,3.809103519e+01,6.455702905e+01,7.610889812e+01,9.938971825e+01,4.296142162e+01,4.019164497e+00,9.982424186e+01,1.801465867e+01,4.900641143e+01,8.667330677e+01,3.128204675e+01,8.980000459e+01,3.907186467e+01,3.049764820e+01,6.149209653e+01,9.882475447e+01,8.009884083e+01,2.847020945e+01,8.255072565e+01,1.202695568e+01,5.220359771e+01,9.046025169e+01,8.442363795e+01,8.563808759e+01,8.301470813e+01,5.841733155e+01,5.442362678e+01,1.621543541e+01,9.059913202e+01,6.339957819e+01,4.605452927e+01,1.901917932e+01,1.763076030e+01,1.723724365e+01,5.092544316e+01,8.309898569e+01,2.587774002e+01,6.956750262e+01,7.214400941e+01,9.509059500e+01,8.107314117e+01,8.686332013e+01,8.969620152e+00,8.944813587e+01,3.858505956e+00,6.579622470e+01,4.502473855e+01,7.011747570e+01
1.865209392e+01,9.966737183e+01,6.899903346e+01,6.751404553e+01,4.947104264e+01,2.842486982e+01,2.950977075e+01,3.255623057e+01,4.927098029e+01,3.629272878e+01,8.091107601e+01,7.206982817e+01,4.768878767e+00,2.290765382e+01,8.103558456e+01,9.165674036e+01,5.285860842e+01,3.161980886e+01,1.374098475e+01,6.575330511e+01,9.370379372e+01,7.076124473e+01,2.477175238e+01,8.399238302e+01,9.360499219e+01,8.789763980e+01,6.921692567e+01,8.088188468e+00,4.955562441e+01,8.382586103e+01,6.646341048e+01,8.487303296e+01,7.490482273e+01,1.564636168e+01,9.457172485e+01,7.211275432e+01,6.826918304e+01,9.251390792e+00,3.250221201e+01,6.162441584e+01,9.401421119e+01,5.323741816e+00,5.078066098e+01,5.529779684e+01,1.105975498e+01,5.974051479e+01,1.137685976e+01,5.640067486e+01,8.717699351e-01,1.690287926e+01,8.000583158e+01,2.568922776e+01,9.719583528e+01,1.871723864e+00,2.051660611e+01,2.525392961e+01,5.508774146e+00,1.267601124e+01,2.775246973e+01,4.414200368e+01,7.725492496e+01,2.296250862e+01,4.275072010e+01,2.048017087e+01,1.421659552e+00,4.939527057e+01,6.180168076e+00,3.700990442e+01,5.155764757e-01,5.768852845e+00,4.829253818e+01,4.754173642e+01,9.256209670e+01,7.779510466e+01,5.388541264e-02
4.681356094e+01,8.210016826e+01,5.227555387e+01,7.348881072e+01,8.272319287e+01,7.805388406e+01,4.856021588e+01,1.280710024e+01,2.239890173e+01,3.240302291e+01,4.620999178e+01,9.311817956e+01,4.127708206e+01,3.235375528e+01,5.586520783e+01,4.406777554e+01,3.628999599e+01,2.001896797e+01,3.617640951e+01,2.292564371e+01,5.911651649e+01,4.118068635e+01,3.606315090e+01,5.927181806e+01,3.057714585e+00,5.036984714e+01,5.169695049e+01,1.792426170e+01,1.122787532e+01,9.777110708e+01,4.886677899e+01,3.544069645e+01,6.074527591e+01,2.659926270e+01,9.488609634e+01,5.884317055e+01,6.617074493e+01,4.800544537e+01,8.655700464e+01,1.814928752e+01,4.841162125e+01,5.352049407e+01,3.745823393e+00,1.524279557e+01,2.092004855e+01,4.120439304e+01,2.566921741e+01,7.920766380e+01,1.320214143e+01,9.490448244e+01,1.470384296e+01,1.741194623e+01,9.084870664e+01,5.728813486e+01,9.591877020e+01,2.603989679e+01,5.739995611e+01,2.170348289e+01,3.695843250e+01,4.120599398e+01,5.926310918e+00,3.238304902e+01,8.501745320e+01,3.992024569e+01,4.771518727e+01,4.253452292e+01,9.914870513e+01,3.773613510e+01,4.161636057e+01,2.423479459e+01,4.065737228e+01,5.497017888e+01,5.009027413e+00,6.075057275e+01,8.093694752e+00
9.867545873e+01,5.158678425e+01,4.700140159e+01,8.662282513e+00,2.400507817e+01,8.703264218e+01,3.341969553e+01,4.772552334e+01,6.772438134e+01,9.429876598e+01,9.494633982e+01,8.892619831e+01,1.101869015e+01,2.928516572e+01,5.485180395e+01,2.169845213e+01,3.995502076e+01,5.374308214e+01,2.589864206e+01,1.493679848e+01,2.273876221e+01,4.430914545e+01,2.227583122e+01,3.620711351e+01,4.021512595e+01,8.595941293e+01,6.301419427e+01,1.558276316e+01,7.460470482e+01,8.877747489e+01,1.950558843e+00,1.275268613e+01,7.155891965e+01,8.424039239e+01,8.396721053e+01,2.801530957e+01,2.676942261e+01,7.359575775e+01,3.960753298e+01,3.513320763e+01,4.121083084e+01,7.490066795e+01,5.016290031e+00,4.858277647e+01,7.986810820e+01,2.327238805e+01,2.924867554e+00,8.527406767e+01,4.207685824e+01,6.053849359e+01,2.675850987e+01,6.316380895e+01,1.707064065e+01,4.441354473e+01,7.428862554e+01,2.164149971e+01,3.936748968e+01,3.946769719e+01,6.768336752e+01,4.645831580e+01,4.945045411e+01,7.918177421e+01,9.230464815e+01,3.360853787e+01,6.498415142e+01,7.075529924e+00,8.963452445e+01,7.628308904e+00,6.275862507e+01,9.238439543e+01,1.688257958e+01,5.926680986e+01,8.089661762e+01,9.685680888e+01,4.636962813e+01
9.439940571e+01,7.911088734e+01,5.587957748e+01,1.101332750e+00,2.879360938e+01,3.424754804e+01,8.055494916e+01,5.497463841e+01,3.223683307e+01,9.905692569e+01,7.018705577e-01,4.782082159e+01,4.405733815e+01,2.754782975e+01,3.257476965e+01,6.903804802e+01,9.426517990e+01,4.728212606e+01,5.693473164e+01,3.469837761e+01,4.845703452e+01,8.541311864e+00,2.658707503e+01,2.908809664e+01,3.031718928e+01,3.858347411e+01,1.991277474e+01,2.012807555e+01,3.791050371e+01,3.390957931e+01,5.357657698e+01,3.274313730e+01,5.753023489e+00,5.763561084e+01,4.095051731e+01,1.624110056e+01,1.299187138e+01,2.082674444e+01,1.752872249e+01,1.662533649e+01,8.657931108e+01,8.034071113e+01,1.566655428e+01,5.471970807e+01,5.753093778e+01,7.866888136e+01,1.365500197e+01,1.737242337e+01,2.302327773e+01,1.056659676e+01,5.732848368e+01,9.699645713e+01,1.043082179e+01,3.214021017e+01,1.124994153e+01,8.502191291e+01,8.957640939e+01,9.061294387e+01,1.885559622e+01,5.035502205e+01,1.739254901e+00,7.617264656e+01,5.667147925e+00,9.597158325e+01,7.635108805e+01,2.697823927e+01,9.051404919e+01,3.565470157e+01,2.088678128e+01,6.858335911e+01,4.512002315e+01,1.343989557e+01,7.405592605e+01,4.280026242e+00,9.573674046e+01
1.594693322e+01,5.802574763e+01,8.959386208e+01,3.924680437e+01,1.053095287e+01,3.556581290e+01,3.066209054e+01,8.430589819e+01,4.012948400e+01,7.113410787e+01,6.095888250e+01,2.770506992e+01,8.195869773e+01,3.728771843e+01,3.177214194e+01,3.582125092e+01,5.705046194e+01,7.445100893e+01,5.985770412e+01,6.078516189e+01,2.528278954e+01,7.637314864e+01,2.351102923e+01,2.314935875e-01,7.699600210e+01,5.191510692e+01,9.544337671e+00,6.022258691e+01,4.826714321e+01,5.753864748e+01,9.369230254e+01,5.123309158e+01,2.107903594e+01,3.313504938e+01,5.516178817e+01,2.125710015e+01,6.871844622e+01,1.558240355e+01,7.938902976e+01,8.365465512e+01,2.214521182e+01,3.456036925e+01,2.345635000e+01,3.923029107e+01,8.409065725e+01,6.056338181e+01,9.289482898e+00,7.984372824e+01,3.121225236e+01,5.187178801e+01,5.234758814e+01,2.136893838e+00,5.294524087e+01,4.588003456e+01,5.300511709e+01,5.364590464e+01,7.102225571e+01,2.084754598e+01,9.967920588e+00,8.998631439e+00,9.931994923e+01,1.756476387e+00,3.036160318e+01,5.999194551e+01,2.452387697e+01,3.251287299e+00,8.371057380e+01,3.797343104e+01,3.782108928e+01,8.544129079e+01,3.598879277e+01,6.965937416e+01,9.957843440e+01,2.286330140e+01,7.629646861e+01
4.111656730e+01,7.109642406e+01,8.581402329e+01,7.518346464e+01,6.367629849e+01,9.059248638e+01,8.955739347e+01,4.316794754e+01,6.042687250e+01,7.440952937e+01,1.333599735e+01,8.666751394e+01,4.497336045e+01,8.150936710e+00,9.656487380e+01,2.104980048e+01,5.031632643e+01,8.392307927e+01,8.309132638e+01,6.008466450e+01,2.738456582e+01,7.411883871e+01,2.948775207e+01,6.554483927e+01,3.958688214e+00,9.817850835e+01,4.529800331e+01,6.841032965e+01,8.907165414e+00,8.145597921e+01,9.419081467e+00,2.377490247e+00,3.731667868e+01,3.629386717e+00,9.296390199e+01,2.545615059e+01,8.294558424e+01,5.710172687e+01,6.484657098e+01,3.285823638e+01,8.984610065e+01,4.589134057e+01,8.256464475e+01,4.796130566e+01,9.064012687e+01,9.263252576e+00,2.861010811e+01,8.385616085e+01,3.796365803e+01,7.114753007e+01,9.490900888e+01,7.863309467e+01,2.466139819e+01,2.793404227e+01,9.720730575e+01,3.191352891e+01,3.162904242e+01,2.769964470e+01,3.829834231e+01,8.581117877e+01,7.550921745e+01,1.790208702e+01,2.332478246e+01,1.010212575e+00,7.007327250e+01,3.437266561e+01,8.481585015e+01,9.940185790e+01,5.146622789e+01,9.266265354e+01,1.205614255e+01,6.001322589e+01,5.883309532e+01,4.765802743e+01,1.594151874e+01
8.078092358e+01,4.016910637e+01,6.730075411e+01,8.314796965e+01,4.419434232e+01,3.289231822e+01,8.134007098e+01,7.246440642e+00,4.557371585e+01,2.894041534e+01,1.011092366e+01,2.249781094e+01,8.057610481e+01,4.200685257e+01,4.280639312e+01,9.765599670e+01,3.611879789e+01,8.746038753e+01,3.193332234e+01,5.347332700e+01,8.609313101e+00,3.430190887e+01,5.441359946e+01,8.173941110e+01,2.284091261e+01,1.067248012e+01,4.636120908e+00,8.639429655e+01,4.706564226e+01,9.611778255e+01,3.432563169e+01,3.258457616e+01,7.514568351e+01,8.169467048e+01,8.116555158e+01,3.494359708e+00,4.401913621e+01,7.624646000e+01,8.148794777e+01,2.670859598e+01,9.673793737e+01,8.528297397e+01,8.162001728e+00,2.309810218e+01,8.372925847e+01,9.592672624e+01,4.828030199e+01,3.909855717e+00,3.512468123e+01,3.094307705e+01,6.735759259e+01,7.347008806e+01,4.439959070e+01,3.094102800e+01,6.694524261e+01,4.436539923e+01,3.763942250e+01,5.465399632e+01,2.554990848e+01,9.009819472e+01,1.710368798e+01,3.370821377e+01,5.669250107e+01,7.847768615e+01,3.591317255e+01,1.005567708e+01,3.997124781e+00,4.347131175e+01,5.013037630e+01,9.044826105e+01,8.689948483e+01,6.759313407e+01,5.288397644e+01,8.686010557e+01,2.047312283e+01
4.331185422e+01,8.338527993e+01,8.494163317e+01,1.792567200e+01,3.147695621e+01,1.567043370e+01,5.033499528e+01,9.920912683e+01,8.002667178e+01,2.358797345e+01,5.078943844e+01,7.372522914e+01,1.969885749e+01,8.383816991e+01,1.058949740e+01,5.099098640e+01,5.771592513e+01,1.455710455e+01,6.776166027e+01,8.345852140e+01,1.245774059e+01,4.297910201e+01,5.892607591e+01,9.592422733e+01,5.226004247e+01,3.296031151e+01,1.274441476e+00,4.196364159e+00,7.657123531e+01,8.006757554e+00,7.685733056e+01,1.424496858e+01,8.664649237e+01,7.243501799e-01,2.376763435e+01,2.444655932e+01,6.843083809e+01,3.383551910e+00,9.344095747e+00,6.559935346e+01,9.851173630e+01,7.483472814e+01,7.288325989e+01,4.963333255e+01,1.263298383e+01,5.768170901e+01,8.282788207e+01,2.328511506e+01,5.770559231e+01,8.868219881e+01,1.469489431e+01,7.296613697e+01,5.631781319e+01,4.362517058e+01,1.521247212e+01,8.788610965e+01,7.284093078e+01,2.608366352e+01,5.627702459e+01,7.759379104e+01,9.885876485e+00,7.339961659e+00,1.913134463e+01,1.903763286e+00,9.228603795e+01,4.823850716e+01,8.866771376e+01,1.023066766e+01,1.270731731e+01,4.220406979e+01,4.588011542e+01,8.363553460e+01,5.403418246e+01,5.846898822e+01,2.997491989e+01
3.428535114e+01,8.962355112e+01,3.067532452e+01,4.528860779e+01,8.864988686e+01,6.968391031e+01,9.338208901e+01,3.333921446e+01,5.278590778e+01,7.586413765e+01,3.361571871e+01,3.786465143e+01,1.730794464e+01,3.506129176e+01,5.784886188e+01,4.725600053e+01,2.466719432e+01,7.061614651e+01,7.665286196e+01,6.234129470e+01,3.996627248e+01,8.233819114e+01,1.589089134e+01,2.120553476e+01,9.842678279e+01,7.167830486e+01,5.094527378e+01,4.404766700e+01,6.141607529e+01,3.618802715e+01,3.400698171e+01,6.670293767e+01,9.863261615e+00,5.499497570e+00,2.310007341e+01,6.319830795e+01,2.777339383e+01,9.785076050e+01,7.109176174e+01,8.740801564e+01,8.097914342e+01,5.551721870e+01,5.334712784e+00,4.218207146e+01,7.996405842e+01,2.864738779e+01,5.240075571e+01,2.376371086e+01,5.446634237e+01,6.609949766e+01,7.171617599e+01,8.034086559e+01,1.346962511e+01,7.314480456e+01,2.538092746e+01,7.466301715e+01,7.556727676e+01,9.241595413e+01,6.491229141e+01,8.721291513e+01,4.276677147e+00,5.771943193e+01,9.263820736e+01,8.388171411e+01,5.700235840e+01,9.841580641e+01,8.571084986e+01,8.374804609e+01,6.693652503e+01,2.618796911e+01,1.031849621e+01,8.564886056e+01,1.918249470e+01,5.906636082e+01,7.191421931e+00
8.660104324e+00,3.038979037e+00,1.418867845e+01,7.554000921e+00,1.413555090e+01,2.879607253e+01,2.172906650e+01,7.400664134e+00,7.959888832e+01,5.288783812e+01,3.880192664e+01,3.803622188e+01,5.848474279e+01,3.430723583e+01,6.102030794e+01,1.224285642e+01,9.071701539e+01,9.707485054e+01,6.982434269e+01,9.999379603e+01,2.878783089e+01,9.984647875e+01,5.788806098e+01,6.085993951e+01,4.793347815e+01,6.367714310e+01,2.482173944e+01,7.182221427e+01,8.169455623e+01,5.946676523e+01,2.380183722e+01,7.650319711e+01,9.877438980e+01,3.837367844e+01,7.332840431e+01,2.850996420e+00,1.606744813e+00,2.928261869e+01,6.745585382e+00,9.134813594e+01,2.466908672e+01,8.764799684e+01,3.624027476e+01,3.398272506e+01,8.655802899e+01,1.321543270e+01,9.972778324e+00,9.058038770e+01,2.323018842e+01,9.889122378e+01,2.101113208e+01,8.484075116e+01,8.245766492e+01,6.752550885e-01,6.708122111e+01,6.492291846e+01,7.148339493e+01,8.497098620e+01,8.583953384e+01,5.709234920e+01,3.892493079e+01,2.095573092e+01,8.211891867e+01,8.129571288e+01,8.065319396e+01,2.875296508e+01,9.044182581e+01,4.782300629e+01,9.346576434e+01,7.659015061e+01,4.958777428e+01,8.683611261e+01,9.638806451e+00,7.350804793e+01,4.421248825e+01
3.473975038e+01,9.208305913e+01,6.121367507e+01,9.535848856e+01,9.172816048e+01,4.312459124e+01,1.010874427e+01,9.250673483e+01,7.582371426e+01,2.061177653e+01,2.398567964e+01,7.424303362e+01,7.775344055e+01,9.140901845e+01,7.011141222e+00,7.484565884e+01,8.768236591e+01,8.711006849e+00,1.715437007e+01,1.181715110e+01,9.157384879e+01,6.781961923e+01,7.696660459e+01,6.050969854e+01,6.189072763e+01,9.251791351e+01,3.852586590e+01,5.334349935e+01,4.943466679e+01,9.940259615e+01,2.965940426e+01,8.155306833e+01,6.579656832e+01,3.237180894e+01,9.729288771e+01,4.511286793e+01,1.693254176e+01,5.492051599e+01,2.062900233e+01,2.223491462e+01,3.358289236e+01,4.066047164e+01,3.244088608e+01,1.287356534e+00,4.996341105e+01,3.858273906e+00,9.581918705e+01,2.517067756e+01,7.176029960e+01,7.684441122e+01,5.766273817e+01,7.315064533e+00,4.183730217e+01,5.102337408e+01,5.083943303e+01,2.328063904e+01,1.491351737e+01,2.404393791e+01,5.911955962e+01,9.310439980e-01,9.411322256e+01,5.260360222e+00,8.354756492e+01,3.197709820e+01,4.128129951e+01,3.547030247e+01,4.134443190e+01,9.508408626e+01,6.806580652e+01,2.150726717e+01,3.744551578e+01,5.730363056e+01,2.864572848e+01,5.455412394e+01,3.788668370e+01
8.515462211e+01,8.807802321e+01,3.475553981e+01,4.137988723e+01,9.963418968e+01,9.335632546e+01,2.969353842e+01,9.069916901e+01,9.296521004e+01,4.914926686e+01,4.100766904e+01,9.382499321e+01,8.777796079e+00,5.223701038e+01,3.696357159e+01,7.782466556e+01,9.201563097e+01,7.811744118e+01,2.826768816e+01,7.423492507e+01,5.014658322e+01,8.582391222e+01,9.743554575e+01,5.532081415e+01,8.787848854e+01,9.948004446e+01,6.650860809e+01,6.884811553e+01,6.368106772e+01,6.519079702e+01,2.153932631e+00,6.168269747e+01,7.333109648e+01,1.778285494e+00,7.761794280e+01,3.334099074e+01,8.803652289e+01,5.799633376e+01,6.021996147e-01,9.696311756e+01,3.776360016e+01,7.672453529e+01,9.974323339e+01,7.374002662e+01,2.835971551e+01,4.027263801e+01,5.183355012e+00,9.912201484e+01,1.672977415e+01,6.363585531e+01,7.428476489e+00,3.145406250e+01,3.449231469e+01,2.446440938e+01,9.358476919e+01,7.434124814e+01,8.936167078e+01,8.907016543e+01,9.287352335e+01,8.544898387e+01,5.509311162e+01,1.513464509e+01,6.899980031e+00,4.062718742e+01,2.621609433e+01,2.681176880e+01,8.975172647e+01,5.896651667e+01,1.495988145e+01,1.973990984e+00,1.197150463e+01,3.220445659e-01,4.819707907e+00,8.758991808e+01,1.403020260e+00
5.735521833e+01,8.891617218e+00,8.883888504e+01,1.531404999e+01,8.164620440e+01,9.152427748e+01,3.315230460e+01,6.241210655e+01,5.934255698e+01,5.389139974e+01,8.830975656e+01,6.994129730e+01,6.445570434e+01,5.112265163e+01,5.662003113e+01,8.564139083e+01,6.057734369e+01,5.442503175e+01,7.721022231e+01,3.055754706e+01,8.881242746e+01,9.930235067e+01,3.811880688e+01,4.262056090e+01,3.151095357e+01,6.659237890e+01,7.116695251e+01,1.079491119e+01,9.621034727e+01,6.595722892e+01,8.421930701e+01,9.945147480e+01,2.442621004e+01,4.484172900e+01,8.659542387e+01,2.020704890e+01,3.067584526e+01,1.518129724e+01,9.440764054e+01,6.273187061e-01,2.597406751e+01,2.089065989e+01,6.901922103e+01,2.775425390e+01,4.632108702e+01,9.177261837e+01,2.881576161e+01,2.680590769e+01,5.422102443e+01,3.731680201e+00,5.412626721e+01,9.479779667e+01,1.659684911e+01,1.959570467e+01,7.525568270e+01,3.881961267e+01,8.136386609e+01,2.631459650e+01,9.462936446e+01,4.473934199e+01,7.336666862e+01,1.391335793e+01,7.785951216e+01,4.000555086e+01,2.952944560e+01,6.243588930e+01,9.977774507e+01,3.271987070e+01,9.560273906e+00,2.514865201e+01,1.015867968e+01,2.399209358e+01,6.315861838e+01,8.323991939e+01,7.273207441e+01
7.914019087e+01,9.237063226e+01,4.434659804e+00,4.839439085e+01,1.843373396e+01,9.501319956e+00,7.508598076e+01,1.210801456e+01,6.637391628e+01,3.191288253e+01,8.853083809e+01,7.472945017e+01,3.865587960e+01,6.691255975e+01,3.630521909e+01,6.478992140e+01,4.924821048e+00,2.509705162e+01,3.496572679e+01,5.302067633e+01,9.445630152e+01,4.774450962e+01,1.485751867e+01,8.768753031e+01,3.619349268e+01,8.049453316e+01,9.254635316e+01,5.408574397e+01,3.577815419e+01,4.267912360e+01,7.677723758e+01,2.167317363e+01,3.188448660e+01,2.241812068e+01,7.848840560e+00,3.461898898e+01,3.685263548e+01,1.421191828e+01,6.672705267e+01,5.761455501e+01,5.220120784e+01,9.200650436e+01,9.985389393e+01,2.849798220e+00,7.428135167e+01,8.629067453e+00,6.197053578e+01,9.730653991e+01,7.472433773e+01,2.505498054e+00,1.356236030e+01,5.068842018e+01,7.193808678e+01,9.272856982e+01,9.762870048e+01,8.740094049e+01,5.277933787e+00,6.890604204e+01,8.859407304e+01,1.736519085e+01,7.006957270e+00,4.920874462e+01,1.292803671e+01,2.366549013e+01,7.733572859e+01,8.711387413e+01,5.181813132e+01,1.573518544e+01,8.792234729e+01,8.179308068e+01,5.251560985e+01,6.345313294e-02,2.980073188e+01,4.559362376e+01,5.659975492e+01
9.061528395e+01,4.740334992e+01,2.228568315e+00,1.545208054e+01,7.298689948e+01,7.138565947e+01,4.506205837e+01,3.656864864e+01,2.210190105e+01,2.779453908e+01,5.570610660e+01,1.836197259e+01,4.285805191e+01,9.436586852e+01,1.707384295e+01,3.108910242e+01,5.496901152e+01,6.002414605e+01,7.616261026e+01,1.764354332e+01,2.966133461e+01,6.545520223e+00,4.789477270e+01,4.209049447e+01,2.651413600e+01,8.653128999e+01,2.103657710e+01,9.745585401e+01,1.267715853e+01,4.840355800e+01,8.688517437e+01,8.181753311e+01,2.667720390e+01,8.971928734e+01,6.174842705e+01,8.327029310e+00,8.981193129e+01,1.934546172e+01,4.975910745e+01,5.987240928e+01,7.574371430e+01,3.408164488e+01,2.707961186e+01,1.720141331e+01,8.515077797e+01,3.666665672e+01,2.508396855e+01,3.168841951e+01,3.344017527e+01,6.702081916e+01,2.494175649e+00,5.832572993e+01,2.939835411e+01,4.507541652e+01,4.934904647e+01,9.280651202e-02,9.512077902e+01,4.750109860e+01,4.296372247e+01,9.852876500e+01,2.873867579e+01,4.573064148e+01,7.068298472e+00,4.360075782e+01,3.543652376e+01,2.983448286e+01,5.013368080e+01,7.733317922e+00,7.162354241e+01,9.701193267e+01,7.624313957e+01,7.362058159e+01,4.658341082e+01,4.729324724e+01,2.396409316e+01
5.365383059e+01,9.818276083e+01,1.294975621e+01,4.246990188e+01,8.473935005e+00,1.674511350e+01,4.561681327e+01,9.318349168e+01,6.304082628e+01,5.311984341e+01,7.817333507e+01,8.659910212e+01,9.217993748e+01,4.502578272e+01,7.638151814e+00,3.322679213e+01,8.568626836e-01,3.631116328e+01,2.012297912e-01,7.066268546e+00,7.108228828e+01,1.358676886e+01,9.721497910e+01,9.405841981e+01,3.503102001e+01,1.295371934e+00,4.019388818e+01,1.497826475e+00,8.346737854e+01,8.813051684e+01,1.382618029e+01,5.133858390e+01,2.129759284e+01,2.599587658e+00,9.686892604e+01,9.068621580e+01,6.150391772e+01,8.919922202e+01,3.133349165e+01,2.791885062e+00,5.282298701e+01,3.222777348e+01,4.890873549e+01,8.566276525e+01,4.045582471e+01,4.858457380e+01,2.269725131e+01,1.540465128e+01,3.908369623e+01,8.277556449e+01,8.835578453e+00,7.709742495e+01,2.352570503e+01,2.879147203e+01,9.700253576e+01,5.232433540e+01,5.981250565e+00,2.539305962e+01,9.431819884e+01,8.662654292e+01,2.604952900e+01,9.378716151e+01,4.245416961e+00,8.860721855e+00,6.973768222e+01,2.109830788e+01,4.396383679e+01,4.319129851e+01,1.664283756e+01,2.485022823e+01,9.264210818e+01,9.617384382e+01,8.208305413e+01,4.155040724e+01,3.135031993e+00
