v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48
1.564412530e+00,5.296100390e+01,3.807757025e+01,5.540690341e+01,1.209447399e+01,6.735509117e+01,9.616036555e+01,4.908208914e+01,9.075623263e+01,5.086980630e+01,5.754533535e+00,1.065083267e+01,4.350196047e+01,7.694874519e+01,7.685974357e+01,8.686547218e+01,7.537677155e+01,7.646965239e+01,5.340479178e+01,2.868884703e+01,4.955092480e+01,2.028928970e+01,7.396636672e+01,4.197491702e+01,4.988017270e+01,2.697415748e+01,9.561112581e+01,4.435593470e+01,6.451919415e+01,5.762508017e+01,6.382194558e+01,9.838345570e+01,2.870225723e+00,1.069445866e+01,2.249631412e+01,3.126585528e+01,4.060400764e+01,4.411168649e+01,1.904279119e+01,9.588353783e+00,2.555869582e+01,2.009976088e+01,3.511219158e+01,4.586100713e+01,2.615605209e+00,5.971853047e+01,8.505298472e+01,5.392081528e+00
9.075677774e+01,5.854500198e+01,2.800679165e+01,7.795619254e+01,8.892359037e+01,9.537946057e+01,5.356134212e+01,9.481471786e+01,2.785600872e+00,1.901069183e+01,3.645273866e+00,3.115817490e+01,2.760716625e+01,3.986806983e-01,1.979937632e+01,3.876850482e+01,3.379404757e+01,4.563916504e+01,9.037296597e+01,1.897605051e+01,9.711433781e+00,6.216904830e+01,1.690768625e+01,9.489679092e+01,8.019108881e+01,2.287132387e+01,9.449903257e+00,5.419736779e+00,2.728696361e+01,9.761847175e+01,2.580578809e+01,1.104132913e+01,7.202172449e+01,1.643107346e+01,7.971597842e+01,6.732903600e+01,1.685488072e+01,2.145242326e+01,6.116075824e+01,9.236223386e+01,6.296094758e+01,6.269167754e+01,4.719638478e+00,3.465904814e+01,7.751166671e+01,5.735125867e+01,3.360069136e+01,2.038344154e+00
8.064269248e+00,8.679406148e+01,6.573815694e+01,4.177521575e+01,6.272475793e+01,6.770912870e+01,8.912426919e+01,7.603417973e+01,4.180185485e+01,7.439751287e+01,7.857845011e+01,5.005995972e+01,9.601879718e+01,4.725685131e+01,1.665478076e+01,3.329147902e+01,6.374034355e+01,4.409431098e+01,6.170456404e+01,2.171609221e+01,4.180495770e+01,2.710649014e+01,9.400381566e+01,8.358617081e+01,7.859542777e+01,1.706860550e+01,4.675158054e+01,9.676608642e+01,5.496826489e+01,8.240507482e+00,1.087857104e+01,3.477665979e+01,8.856013225e+01,3.023839488e+01,2.050108955e+01,5.076855276e+01,3.357122796e+01,8.282700882e+01,4.011323367e+01,9.166754822e+01,1.263568244e+01,7.214450483e+01,7.534070620e+00,3.111504124e+01,3.757704389e+01,9.557476308e+01,1.428615587e+01,1.075224785e+01
6.743708616e-02,4.721885278e+01,5.168562102e+01,2.347548379e+01,8.303535790e+01,5.590736066e+01,6.257201789e+01,6.164537867e+01,8.764184481e+00,9.519808502e+01,4.811879173e+00,8.898654586e+01,6.030392518e+00,9.969916652e+01,1.789051537e+01,1.729547088e+01,5.204455387e+01,6.346535082e+01,5.709474496e+01,7.646511486e+01,6.079984277e+01,2.886470844e+01,2.093299804e+01,2.719083466e+01,4.879946195e+01,9.907105287e+01,9.114620155e+01,4.337764270e+01,4.751414339e+01,4.603391302e+01,1.182124831e+01,7.411646448e+00,3.769325238e+01,2.125755696e+01,5.758388257e+01,8.320786733e+01,3.719287605e+01,4.351463821e+01,6.349342921e+01,5.671393263e+00,6.215193350e+01,2.408251936e+01,1.962732195e+01,8.110313302e+01,7.609196420e+01,3.833074298e+01,7.073404209e+01,9.032757425e+01
3.874276407e+01,3.755076092e+01,9.909207261e+01,3.677488727e+01,1.245852615e+01,7.875419804e+01,2.112768556e+01,7.360835310e+01,5.480935610e+01,6.410407950e+01,6.457266831e+01,6.263170626e+01,9.080889176e+00,6.621690895e+01,1.918004662e+01,1.239237975e+01,6.506411325e+01,8.922661442e+01,8.412691143e+01,1.009987376e+01,1.639104920e+01,4.129520807e+01,7.108204440e+01,3.194240423e+01,6.456176407e+01,3.181073015e+01,9.198645636e+01,5.417903430e+01,9.857238629e+01,3.571762619e+00,4.470762358e+01,9.063251433e+01,5.358301749e+01,6.815310897e+01,5.348906940e+01,1.141702648e+01,9.441302523e+01,1.368842226e+01,8.924020639e+01,7.548436904e+01,4.878221757e+01,4.630336900e+01,7.000145143e+01,8.275502803e+01,7.048276492e+00,6.756745017e+01,8.900896494e+01,5.490522565e+01
5.508834146e+01,2.769986050e+00,8.699999836e+01,9.848785628e+01,6.308704049e+01,5.952532693e+01,3.465982608e+01,4.004533404e+01,7.775490135e+01,1.150590558e+01,7.674851193e+01,7.326939963e+01,6.751185445e+01,6.225259177e+01,1.440069018e+01,3.989088381e+01,2.057719562e+01,5.199440117e+01,8.861999535e+01,3.235552897e+01,5.188508421e+01,4.585150076e+01,4.907481806e+01,1.515157298e+01,3.109334180e+01,3.387648980e+01,1.066325720e+00,9.843714250e+01,3.682636412e+01,3.272772382e+01,1.697332427e+01,7.859464137e+01,3.612767235e+01,6.224910248e+01,4.984528998e+00,3.755375870e+01,5.007355004e+01,8.630928310e+01,9.268674207e+01,6.847780592e+01,9.481323139e+01,2.304523095e+01,1.326679884e+01,9.009423903e+01,7.619159688e+01,7.522822433e+01,8.209583521e+01,2.704490197e+01
6.216019540e+00,5.284110544e+01,6.310818385e+00,4.917815474e+01,3.755410008e+01,1.204282243e+01,1.478620798e+01,2.138611383e+01,9.620297284e+00,3.825375276e+01,7.498390873e+01,6.819761617e+01,3.675371921e+01,1.454750685e+00,2.067573970e+01,1.041468818e+01,2.412016904e+01,8.730780726e+01,1.491450142e+01,7.038074759e+01,2.842976538e+01,2.188656691e+01,2.004999482e+01,3.536355658e+01,6.314274653e+01,4.178537097e+01,7.213546756e+01,4.111843584e+00,4.284995794e+01,4.109911174e+01,8.681731922e+01,6.289803398e+01,3.345860918e+01,1.546908421e+01,4.003776196e+00,1.186957566e+01,9.665530653e+01,9.160178936e+01,9.806686098e+01,6.792627774e+01,4.385719157e+01,3.140428932e+00,1.097654432e+01,4.952701178e+01,8.858680962e+01,6.614897085e+01,3.665834517e+01,5.145178164e+01
6.853582884e+01,3.709796154e+01,9.835907233e+01,6.205831407e+01,3.505143739e+01,7.512013353e+01,1.581034287e+01,8.618203123e+01,7.211779709e+01,7.248141182e+01,2.949914396e+01,8.110230685e+01,8.284253727e+01,8.438404870e-01,1.815819512e+01,4.602304553e+01,1.916830439e+01,9.459600146e+01,7.591438323e+01,2.185432789e+01,4.800815227e+01,9.343400705e+01,7.435828604e+01,3.961791150e+01,1.433910071e+01,1.895669507e+01,9.168022003e+00,3.535367812e+01,9.475647865e+01,7.579437575e+01,7.743953247e+01,5.939717549e+01,3.279115907e+01,8.958916905e+01,3.660991136e+01,8.302052926e+01,8.629085420e+01,1.678384576e+01,4.336221914e+01,5.139725432e+01,2.049991078e+01,1.366744195e+01,7.575877319e+01,5.210926405e+01,1.499233779e+01,2.927592764e+01,9.918855746e+01,2.815211499e+01
3.539516597e+01,9.806636282e+01,9.817959362e+01,2.053012946e+01,6.691037771e+00,5.078033360e+01,4.134523237e+01,6.886338855e+00,7.264774109e+01,9.941000957e+01,6.343941223e+01,7.043770144e+01,6.942235505e+01,1.887802536e+01,8.850004330e+01,3.764603422e+00,9.328251693e+00,8.026999899e+01,4.381039778e+00,8.770024236e+01,4.845063623e+01,6.480832597e+01,4.037456928e-01,7.107402129e+01,6.270741400e+01,7.865553980e+01,2.390791850e+01,2.204313621e+01,4.479776797e+01,8.251067534e+01,9.535275901e+01,2.128786121e+01,2.282207460e+01,6.976164460e+01,8.700429872e+01,7.995858615e+01,7.243078595e+01,3.631418047e+00,9.944575854e+01,6.262499852e+01,2.957748820e+01,5.265813628e+01,8.153444851e+01,2.071172114e+01,7.047357524e+01,3.056201153e+00,7.785862144e+01,2.185844856e-01
3.840678475e+01,1.521975601e+01,8.828280030e+01,3.995647516e+01,5.072932802e+01,4.296283651e+01,7.932281729e+01,2.504607802e+01,3.328878506e+01,9.825515973e+00,5.356897216e+01,2.024148986e+01,4.472793605e+00,1.624563199e+01,8.810014735e+01,6.929503832e+01,5.015491222e+01,1.716574184e+01,5.875324435e-02,6.014092773e+01,4.218910759e+01,6.361243821e+01,8.457184732e+01,3.059569465e+00,4.228043510e+01,4.787399109e+01,3.765336690e+01,4.387792394e+01,1.327423665e+01,2.264872420e+01,9.821309352e+01,7.220079159e+01,8.238378892e+01,6.828147041e+01,4.374689289e+01,5.300404125e+01,5.443067317e+01,4.781963528e+01,1.149506741e+01,2.067000954e+01,7.659580238e+01,2.849614846e-02,6.279076551e+01,8.739430132e+01,3.259434772e+01,1.511678550e+01,4.687870602e+01,6.658733136e+01
8.278360910e+01,4.308858001e+01,6.927682383e+01,2.815897263e+01,2.476059162e+01,5.411062688e+01,8.902011586e+01,9.704155654e+01,7.054388187e+01,8.811399957e+01,5.680316000e+01,5.055832404e+01,8.136686137e+00,3.159951851e+01,4.138775293e+01,7.756072258e+01,9.298696770e+01,3.939018866e+01,5.743831833e+01,1.971315418e+01,6.529164266e+01,1.243806098e+00,5.397961981e+01,5.737078169e+01,7.809351077e+01,1.770661606e+01,5.551866014e+01,8.986006746e+01,7.013063230e+01,2.462485738e+01,4.030310642e+01,5.049010015e+01,5.431988344e+01,5.382829713e+01,3.288414699e+01,9.690304491e+01,4.810760871e+00,7.615280557e+01,8.161974722e+01,5.863174392e+01,7.417302723e+01,6.785712635e+01,2.083392054e+01,7.799309360e+01,9.942197729e+01,2.378714992e+01,6.689945234e+01,7.260611006e+01
1.560556608e+01,3.706831391e+00,8.308722732e+01,1.647343929e+01,7.643691238e+01,9.601146714e+01,7.358887428e+01,3.280744524e+01,3.561876668e+01,7.680111031e+01,1.259838705e+01,5.527484545e+01,5.414109183e+01,6.897783293e+01,4.329757974e+01,6.783323864e+01,1.411919452e+01,3.274144272e+01,3.653409502e+01,3.876407910e+01,3.000161428e+01,8.638815462e+01,7.116458996e+01,9.738883747e+01,6.872625782e+00,9.091763640e+01,3.999056483e+01,4.582133845e+01,5.642716593e+01,4.148124952e+01,6.037765334e+01,2.129002568e+00,8.576836050e+01,7.616426347e+01,5.022721865e+00,6.169805512e+01,3.060406966e+00,1.269212853e+01,6.391017855e+01,2.456441617e+01,3.383607723e+01,9.890506592e+01,5.858634375e+00,1.921510551e+01,5.648716596e+01,7.507543279e+01,7.037683377e+01,3.575378921e+00
8.415924492e+01,6.394784085e+01,5.079450853e+01,8.036514097e+01,6.196576959e+01,6.592487645e+00,9.940802137e+01,8.074065061e+01,9.267668885e+01,1.598277713e+00,4.515594347e+01,2.548342231e+00,1.478930102e+00,1.835034863e+01,5.265299265e+01,3.921011733e+01,7.384695871e+01,9.938627570e+01,5.617460216e+01,1.496575736e+01,8.470460694e+01,7.494565940e+01,5.753861456e+01,3.246682195e+01,6.582105329e+01,2.145073217e+01,4.105718046e+01,1.440152223e+01,2.820620168e+01,2.418623378e+01,7.520545216e+01,5.511691800e+01,4.295003492e+01,6.334671796e+00,4.134962704e+01,8.240513300e+01,4.998284733e+01,8.780123571e+01,4.255491446e+01,3.193433663e+01,7.388677761e+01,3.890719518e+01,3.388017851e+01,5.725656307e+01,5.391643731e+01,5.393828093e+00,8.096000322e+00,2.987984540e+00
2.136702973e+01,7.696248555e+01,5.335706555e+01,6.048613534e-01,8.111980275e+00,1.383254535e+01,5.883283759e+01,7.716256358e+00,6.252046495e+00,1.328567896e+01,4.525775655e+01,2.737588393e+01,1.795990569e+01,3.799688233e+01,5.026963542e+01,7.619456047e+01,1.809771573e+01,6.331812821e+01,7.158591423e+01,4.556977439e+01,5.767816315e+01,8.440840058e+01,3.843730110e+01,7.896006351e+01,3.026730265e+01,1.217958919e+01,5.316251559e+01,5.070390629e+00,8.542983979e+01,5.869129874e+01,2.530286632e+01,2.595738391e+01,1.254511181e+01,1.475254355e+01,8.194050343e+01,3.236880120e+01,9.034813850e+01,5.625289263e+01,2.029639716e+01,2.354667055e+01,2.379167268e+01,2.149721024e+01,2.430606833e+01,2.799001748e+01,2.811032328e+00,6.378312039e+01,7.867799082e+01,8.469330218e+01
9.673118356e+01,4.446772403e+01,7.944995515e+01,2.099026819e+01,9.062962094e+01,6.353152295e+01,2.138860429e+01,8.539960672e+01,5.275990107e+01,4.475239989e+01,6.563983333e+01,9.424301532e+01,2.193731171e+01,5.296420576e+01,3.936084034e+00,9.499779341e+01,7.823226917e+01,4.383994804e+00,1.381820275e+01,6.483510997e+01,2.809458871e+01,5.060360479e+01,5.769465444e+01,2.810118703e+01,4.299607468e+01,9.516494777e+01,8.065412923e+01,8.132371349e+01,1.037901665e+01,1.400297804e+01,5.915773354e+01,7.694440753e+01,4.774081207e+01,1.483069325e+01,6.025371973e+01,5.532075599e+01,1.042859602e+01,1.454157054e+01,3.650113247e+01,7.687450154e+01,6.498362073e+01,2.708254450e+01,7.346032415e+01,4.217823820e+01,4.951109912e+01,8.427947147e+01,9.055267918e+01,8.616164225e+01
9.235631756e+01,8.264328009e+01,9.217099245e+01,3.438999671e+01,1.619569602e+01,5.526236559e+01,3.339782715e+00,6.784415902e+01,9.354961850e+01,7.633623731e+01,6.359046178e+01,2.771402886e+01,9.773250311e+01,9.717431533e+01,1.091805530e+01,1.302017088e+01,1.523759955e+01,4.457554665e+01,8.655381840e+00,7.525284662e+01,6.141918648e+01,4.954296022e+00,7.011896090e+01,2.282113167e+00,7.079651273e+01,8.240625069e+01,2.142501828e+01,1.436210300e+01,8.090354808e+00,3.947224364e+01,8.263439710e+01,8.245053084e+01,6.405708084e+01,7.955169639e+01,3.539220588e+01,8.022222278e+01,6.130117815e+00,5.347085218e+00,6.743193745e+01,7.361677737e+01,9.230821534e+01,9.458760946e+01,6.183600430e+01,5.839648347e+01,1.011823598e+01,6.136972804e+01,1.248384370e+01,3.724096855e+01
2.775245494e+00,8.043884511e+01,4.625165020e+01,4.533421070e+01,3.355755250e+01,7.165570509e+01,3.675120477e+01,6.375207659e+01,4.855962015e+01,8.538341573e+01,9.817088946e+01,3.316218292e+01,8.027064909e+01,6.862406419e+00,1.339856462e+01,5.255111183e+01,4.342405177e+01,7.978551625e+01,1.745013477e+01,8.260560635e+01,3.524773959e+01,7.115318190e+01,3.642052837e+01,6.001653553e+01,5.323327165e+01,2.446457198e+01,5.454752675e+01,2.088879734e+01,7.631634523e+01,8.579665022e+01,3.686962208e+01,6.087961988e+01,9.292908248e+01,5.590372137e+01,1.200123479e+00,6.967409506e+00,7.608371102e+01,5.420443692e+01,6.339515782e+01,2.515831086e+01,5.570348570e+01,6.294153826e+01,7.082783495e+01,9.667830871e+01,2.597201587e+01,6.836858349e+01,6.220635965e+01,5.811527077e+01
1.206942578e+01,4.352845486e+00,1.508089026e+01,5.913546290e+01,6.645424063e+01,2.576052521e+01,4.536599231e+01,3.332830551e+01,3.538933200e+01,4.186305199e+01,1.580375563e+00,9.183182146e+01,1.928464504e+01,7.432311840e+01,8.021486941e+01,3.500621281e+01,2.262519975e+00,6.016457999e+01,4.597832909e+01,7.577785729e+01,2.882295867e+01,6.880796178e+01,9.920153850e+01,1.323107306e+01,2.302257399e+01,5.397664373e+01,4.131896366e+01,9.952106866e+01,3.567837337e+01,8.274848496e+01,5.893921420e+01,9.860831238e+01,1.538608537e+01,6.777640731e+01,5.355351343e+01,2.480897359e+01,9.829666099e+01,6.218862838e+01,7.261678003e+01,8.583918369e+01,3.634204111e+01,2.660999616e+01,9.246787154e+01,3.145890106e+01,3.700653609e+01,2.074377354e+01,3.558891225e+01,7.732913721e+01
5.017477964e+01,2.939526556e+01,2.004676662e+01,8.662287574e+01,7.311714690e+01,6.659886708e+01,8.416321798e+01,9.862565011e+01,6.938966263e+01,7.874862750e+01,8.969514378e+01,2.506768078e+01,2.656067225e+01,1.743823055e+00,6.734174591e+01,4.889136383e+00,2.856827709e+01,2.961406740e+01,8.729775026e+01,3.269420267e+01,7.369687972e+01,3.179278919e+01,1.982115337e+01,3.489556275e+01,5.436174410e+01,8.286130881e+01,4.778316642e+00,5.935467452e+01,9.971869308e+01,8.520009587e+01,2.136088060e+01,1.289748484e+01,3.255387595e+01,9.518127287e+00,5.203494650e+00,2.921639109e+01,1.895473226e+01,8.750056013e+01,7.613134793e+01,3.395536322e+01,6.500758164e+01,5.565093419e+01,3.706482686e+01,4.768186316e+01,2.007200016e+01,1.242479456e+01,1.799535288e+01,7.939483365e+01
3.402494464e+01,2.652460345e+01,3.250953090e+01,5.766727914e+01,1.891273774e+01,3.157944949e+01,8.485267344e+01,8.742414900e+01,4.471144232e+01,9.955073657e+01,4.976872164e+01,5.934089437e+01,9.171886854e+01,2.308109813e+01,8.213144465e+01,3.457263891e+01,3.380008880e+01,1.505348725e+01,8.402547849e+01,9.796131880e+01,6.783101842e+01,9.255143094e+01,1.922328542e+01,7.474734806e+01,9.578608593e+01,8.261216391e+01,4.887232809e+01,9.297109443e+01,4.788692475e+01,2.076880919e+01,9.503539884e+01,2.060207123e+01,4.035346977e+01,5.328723070e+01,3.110141137e+01,7.348511255e+01,9.095223779e+01,6.613144314e+01,1.634728600e+01,1.536511156e+01,9.042426799e+01,3.637625417e+01,9.777226708e+01,6.451507723e+01,9.249614243e+01,4.582605386e+01,5.676150740e+01,1.145252398e+01
9.039076444e+01,9.889955636e+01,9.138974280e+01,4.739196695e+00,4.628873340e+01,4.026320106e+01,6.491470658e+01,9.959655823e+01,7.627035198e+01,3.739487582e+01,2.115993271e+01,5.526362316e+00,5.472730265e+01,6.996804862e+01,5.494194244e+01,9.594439106e+01,7.029097980e+00,2.168261172e+01,6.842470463e+01,8.599792083e+01,5.250338957e+01,6.659821736e+00,2.797176608e+01,1.809729467e+01,4.420394113e+01,3.919397058e+01,3.389206120e+01,9.643266504e+01,3.624889113e+01,9.035661194e+01,5.187853993e+01,8.502746990e+01,1.635887894e+01,8.650947643e+01,4.041300519e+01,4.447474550e+01,7.756863060e+01,4.570623880e+01,9.229871424e+01,5.068289115e+01,3.456713543e+01,2.241874477e+01,8.239326276e+01,5.222788230e+01,6.110058972e+01,4.377409444e+01,6.594829735e+01,9.199587934e+01
1.782158369e+01,8.766977672e+01,7.819219413e+01,2.278840606e+01,7.794559657e+01,5.310575459e+01,6.659762056e+01,2.313710870e+01,7.992480637e+01,4.094571133e+01,2.238641856e+01,5.277466518e+01,3.833135917e+01,1.692512511e+01,4.060737622e+01,2.093374466e+01,6.205225036e+01,9.120067353e+01,1.394031908e+01,4.268253242e+01,4.735153443e+01,7.983793693e+00,5.314297432e+01,1.292181269e+01,6.609807086e+01,4.085337860e+01,7.952997265e+01,3.036712553e+01,1.196587457e+01,7.327605674e+01,3.523955620e+00,3.665474336e+01,3.003102956e+01,4.241131809e+01,4.417584390e+01,5.258142091e+01,8.733710681e+01,7.644803647e+01,8.607478262e+01,6.258548558e+01,4.401887276e+01,5.390554814e+01,8.812089615e+00,3.501519913e+01,5.210939699e+01,7.164303524e+01,2.287775036e+01,4.114220630e+01
4.635260507e+01,7.015190201e+01,6.763230420e+01,1.808461312e+01,4.446501732e+01,1.367268436e+01,6.249110643e+00,4.053322969e+01,7.879974067e+01,6.504257143e+01,3.290348459e+01,4.274682095e+01,2.570230978e+01,2.853532827e+01,5.986664829e+00,9.176102029e+01,7.005488972e+01,1.884396180e+01,5.680632320e+01,6.956661473e+00,1.811863893e+01,8.597405029e+01,1.071277273e+01,1.568385669e+00,3.040324079e+01,3.456903409e+01,4.711227426e+01,5.598547149e+00,4.403344062e+01,3.326724477e+01,4.418983946e+00,2.265409558e+01,4.016312312e+01,2.681956905e+01,3.427867596e+00,7.576636927e+01,2.529982851e+01,1.504497020e+01,9.478134268e+01,2.142599355e+01,7.207613226e+01,6.396197984e+01,2.523045631e+01,8.769445389e+01,5.670500933e+01,1.294036496e+01,7.259554665e+01,5.651649548e+01
7.035826252e+01,8.384275717e+01,8.526437112e+01,8.081116802e+01,9.657633431e+01,8.498975878e+01,8.089986987e+01,7.573235359e+01,2.993843611e+01,3.073640513e+01,2.807964693e+01,8.247360288e+01,8.202450663e+01,4.463827198e+01,7.237956881e+01,7.783775538e+01,2.531079345e+01,2.555575049e+00,6.115604818e+01,7.306355417e+01,4.593394596e+01,1.623561406e+01,1.494357391e+01,7.879797425e+01,2.971632068e+01,4.473132930e+01,8.310973599e+01,5.041750110e+01,2.695455338e+01,8.728248036e+01,2.215074141e+01,7.204068092e+01,2.322420448e+01,1.202965088e+01,7.930875010e+01,9.092603018e+01,3.991107563e+01,8.894842664e+01,9.191742573e+01,8.157838483e+01,1.875903297e+01,1.157638155e+01,6.519436307e+01,3.075497811e+00,3.498285105e+00,5.002152189e+01,7.851977717e+01,4.437825857e-01
7.133562273e+01,4.041464732e+01,5.209023711e+00,4.647130192e+01,5.672019099e+01,7.426179127e+01,9.864711091e+01,5.131569382e+01,2.032840749e+01,3.367323145e+01,6.974208807e+00,6.054910367e+01,5.930652710e+01,9.816090043e+00,2.233595797e+01,4.616864547e+01,7.917025205e+01,7.104550248e+01,2.065553568e+01,5.738557805e+01,8.356284434e+00,1.406456539e+01,6.601416219e+01,2.917767397e+01,3.903270132e+01,6.728690913e+00,7.903086071e+01,3.160058164e+01,3.638031279e+00,6.408229564e+01,5.457042174e+01,8.454961852e+01,8.483957998e+01,3.236065474e+00,9.818999209e+01,3.530335313e+01,2.329672247e+01,9.840606683e+01,3.150221576e+01,7.358938779e+01,7.526678492e+01,6.677813671e+01,5.256145630e+00,6.921683307e+01,1.098687451e+01,4.802679603e+01,4.320718894e+01,5.711617910e+01
8.828875223e+01,8.334184494e+01,6.683835115e-01,4.596974149e+01,2.563778191e+01,7.296369203e+01,7.652664791e+01,1.826473228e+00,2.546485266e+01,1.433364811e+01,8.367522347e+01,7.841356112e+01,1.825416307e+01,2.232057610e+01,5.358949599e+01,2.791222504e+01,5.475393783e+01,8.587945178e+01,1.765462886e+01,1.297357249e+01,6.581403525e+01,9.388223660e+01,7.836498187e+01,9.984811420e+01,2.725199428e+01,7.969237981e+01,6.704364295e+01,6.010855981e+01,6.495643311e+01,3.170119547e+01,9.645419155e+01,8.146556479e+01,1.056416176e+01,6.202604087e+01,5.153707826e+01,4.309493302e+01,7.675652296e+01,8.189640058e+01,7.563430657e+01,9.079024453e+00,3.273859597e+01,9.039890281e+01,3.742607963e+01,8.630708920e+01,3.342945584e+01,4.417480149e+01,6.529533952e+01,6.622688718e+01
1.599621297e+01,4.366172116e+01,7.136561906e+01,3.927690208e+00,1.909989443e+01,2.110836170e+01,6.827647703e+01,1.157952183e+01,6.086618857e+01,4.717241267e+00,1.332454305e+01,6.344168018e+01,8.464970401e+01,4.558342412e+00,9.986392063e+01,2.885069804e+01,9.932156367e+01,7.685310827e+01,6.037600624e+01,2.688603502e+01,3.993170550e+01,2.030549574e+01,5.827793399e+01,7.575682264e+01,9.094039707e+01,6.611892983e+01,5.293988503e+01,3.774377851e+01,4.917380202e+01,5.104005336e+01,9.348549391e+01,1.354750447e+01,9.056236814e+01,6.343395645e+01,2.609342553e+01,4.848592067e+01,5.411845663e+00,1.200560936e+01,8.474614458e+01,9.971180757e+01,2.859143975e+01,5.332176772e+01,5.638530449e+01,7.936458102e+01,7.536218358e+01,2.863657291e+01,9.742298676e+01,1.345523167e+01
