v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85
6.887930665e+01,4.490585118e+01,3.799751141e+01,7.168393448e+01,2.321769769e+01,8.242642627e+01,7.047177571e+00,6.380759234e+01,9.812387452e-01,2.297724773e+01,1.414594040e+01,7.457255278e+01,5.517662592e-01,3.357635444e+01,8.585385864e+01,2.346181902e+01,4.257259794e+01,4.199498425e+01,6.109637966e+01,9.080364796e+00,9.945419452e+01,6.371592818e+01,1.264316605e+01,8.505881790e+01,8.390182390e+01,6.595117067e+01,5.888921313e+01,5.992007578e+01,4.220670711e+01,4.191921749e+01,1.169779241e+01,9.939429903e+01,6.807253994e+01,8.016918110e+01,8.225085697e+01,5.323796943e+01,8.293110290e+01,5.921328990e+01,5.209488072e+01,2.996906027e+01,3.916899732e+01,8.231271480e+01,3.816735624e+01,9.457342633e+01,4.009883070e+01,2.622909442e+01,9.411856298e+01,4.906400908e+01,6.029856267e+01,5.442449788e+01,4.834680067e+01,5.563015095e+00,3.538384883e+01,1.802720609e+01,5.365470381e+00,5.894815068e+00,1.315757568e+01,4.901689750e+01,5.913141500e+01,1.620153151e+01,1.354281863e+01,9.149059884e+01,4.596391235e+01,6.924455194e+01,4.156804440e+01,2.720136815e+01,5.279764971e+01,3.331192695e+01,7.492078849e+01,5.833241753e+00,2.516305967e+01,6.737199819e+00,5.138362143e+01,4.702019408e+01,8.977663936e+01,6.853964395e+01,5.635907755e+01,6.109655707e+01,9.955744208e+01,7.312785445e+01,9.318238138e+01,2.991377856e+01,2.012714732e+01,3.487661515e+01,9.175266164e+01
6.216400667e+01,4.581280937e+00,4.553409998e+01,2.975314554e+01,1.779956979e+01,9.912186605e+01,8.389489959e+01,4.164814385e+01,2.208847753e+01,8.775697516e+01,9.928050533e+01,3.204516672e+01,6.213135899e+01,3.768213493e+01,1.654054339e+01,6.652572581e+01,9.279660153e+01,7.677349937e+01,2.172051071e+01,2.986535870e+01,3.790662322e+01,7.013034789e+01,8.110763531e+01,1.253034151e+01,8.073905761e+01,5.737735697e+01,1.183917188e+01,3.618824933e+01,7.496562380e+01,5.584346147e+01,8.901104467e+01,5.234807039e+01,1.749954726e+01,6.420670394e+01,8.421333431e+01,9.804299752e+01,2.562977151e+00,4.502274595e+01,1.543074869e+01,2.173023787e+01,6.528726327e+00,1.317033798e+01,6.741181387e+01,1.969774521e+00,5.883522219e+01,3.632236780e+01,4.248575904e+01,8.030713722e+01,8.522599515e+01,1.369312191e+01,6.611558767e+01,4.667312121e+01,2.362820163e+01,6.332052985e+01,7.777752322e+01,3.764842443e+01,6.024090562e+01,3.356859673e+01,1.764190320e+01,3.766952894e+01,3.055837791e+01,1.951808849e+01,4.206747905e+01,9.518374318e+01,5.305767481e+01,3.116601851e+01,9.967798429e+01,3.088133903e+00,9.183330276e+01,3.720861925e+00,7.804351449e+01,3.694608344e+01,1.013210226e+01,5.164227921e+01,1.776055738e+01,8.282717077e+01,2.153757446e-01,8.311567615e+01,4.512438899e+01,9.965655665e+01,4.034869388e+01,2.692125919e+01,8.646708510e+01,7.180798397e+01,7.420688526e+01
9.850998106e+01,3.466434020e+01,4.395927465e+01,3.657069222e+00,6.393359195e+01,2.894378956e+01,9.389426637e+01,8.711123634e+01,5.667292749e+01,5.915045978e+01,3.264837388e+01,6.812485312e+01,6.663347646e+01,9.395789434e+01,2.916792147e+01,7.819341704e+01,2.215627162e+00,3.004713807e+01,5.401826037e+01,2.864177708e+01,9.893801820e+01,5.384105923e+01,1.483130677e+01,4.667505163e+01,9.330788892e+01,7.982429045e+01,8.126000116e+01,9.281359287e+01,3.367955286e+01,8.729398210e+01,2.221644725e+01,9.513670870e+01,5.884433857e+01,7.643848469e+01,5.198406925e+01,7.239130864e+01,2.373071262e+01,4.227908298e+01,7.163451845e+01,6.839619749e+01,4.791836483e+01,1.112005824e+01,3.350391829e+01,3.596457984e+01,6.790525549e+01,9.456516205e+01,8.622795638e+00,5.731023277e+01,5.181588269e+01,2.123578742e+01,4.887158237e+01,2.669587980e+01,6.598955545e+00,1.702387776e+01,4.731897069e+01,7.636407330e+01,1.273600811e+01,9.120995112e+01,1.572158109e+01,2.085758021e+01,3.492468364e+01,6.600141172e+00,2.960630381e+01,1.336062784e+01,6.585671713e+01,4.876555037e+01,9.779448198e+01,3.397579582e+00,5.478833596e+01,8.159011137e+01,9.952664403e+01,3.359314104e+01,9.900361580e+01,1.255595433e+01,7.565220518e+01,7.134257442e+01,6.963723930e+01,6.952394164e+01,8.548903008e+01,2.543249671e+01,1.256436743e+01,5.718502946e+01,5.973997217e+01,8.548363616e+01,1.317405244e+01
4.912882659e+01,6.787692999e+01,8.266483847e+00,2.742201483e+01,9.504771868e+01,6.132468733e+01,5.671427920e+01,9.521902205e+01,8.952919279e+01,4.296434269e+01,2.233570922e+01,2.097599366e+01,6.104181145e+00,8.728711024e+01,7.991505699e+01,8.614454135e+01,6.635422668e+01,5.252751665e+01,6.816542572e+00,5.515279333e+01,6.842137682e+01,5.037779376e+01,3.486938500e+01,7.686742458e+01,6.647465100e+01,7.772562907e+01,2.343851430e+01,6.361129815e+01,4.661401028e+00,8.999770800e+01,6.772660701e+01,2.048134994e+01,7.510035651e+01,6.906986514e+01,6.679478689e+01,3.543985042e+00,3.190615459e+01,8.692127135e+01,7.608821409e+01,4.714404972e+01,3.821656581e+01,8.247190647e+01,3.824558741e+01,6.731318736e+01,7.526281446e+01,7.571976246e+01,4.000239016e+01,2.858641101e+01,6.244541707e+01,4.402712865e+01,3.111455151e+01,4.110523318e+01,4.774667534e+01,3.830084904e+01,4.895221574e+01,3.697899150e+01,3.639575431e+01,6.991998577e+01,2.282036875e+01,6.746765515e+00,2.467314409e+00,7.306306091e+01,7.435946737e+01,2.405214656e+01,6.940489162e+01,8.211782861e+01,4.262420514e+01,8.853117348e+01,8.673031540e+01,3.480463327e+00,3.629719742e+00,3.519469016e+01,2.121840663e+01,5.825009193e+01,8.580336812e+01,8.920487363e+01,7.579436826e+01,4.686894066e+01,2.532278385e+01,6.486883153e+01,4.829980563e+01,1.109038453e+01,4.098182709e+01,3.795192786e+01,1.168058335e+01
3.901632482e+01,1.796274788e+01,6.994769204e+01,5.790572185e+00,4.341909891e+01,8.763767565e+01,6.112988016e+01,8.962334416e+01,2.944492859e+01,7.014965421e+01,8.750609183e+01,8.767442914e+01,9.012582334e+01,2.926115940e+01,2.356755539e+01,6.555150785e+00,4.842529112e+01,7.823255042e+01,1.859740082e+01,5.986926869e+00,9.244044402e+01,3.228480519e+01,7.338918130e+01,1.995106919e+01,1.389426005e+01,4.500531452e+01,1.755806775e+01,1.657516855e+01,7.039362613e+01,1.883495817e+01,4.360586988e+01,5.002793714e+01,3.199947130e+01,3.238521146e+00,3.797638985e+01,2.757835166e+01,6.005836720e+01,5.509453197e+01,7.990726929e+01,8.098603585e+01,1.280135957e+01,2.666273510e+00,6.247190529e+01,7.081783813e+01,4.622542214e+01,5.254106447e+01,5.084064376e-01,4.898045580e+01,5.034993261e+01,6.190440996e+01,6.080733545e+01,7.127947462e+01,1.567963080e+01,8.716800368e+01,9.619320103e+00,9.425773412e+00,7.070412428e+01,6.207646956e+01,2.455519711e+01,3.018632542e+00,3.832755516e+01,7.863422497e+01,5.675621178e+01,8.860041364e+01,4.002319811e+01,6.462766242e+00,6.485315978e+01,3.479079482e+01,3.240667673e+01,5.281004977e+01,6.006626936e+01,1.404744029e+01,4.354797697e+01,8.651388343e+01,5.280714098e+01,5.250961334e+00,2.643206432e+01,2.434622102e+01,9.968855566e+01,5.013539382e+01,5.145981397e+01,8.077055076e+01,8.594060462e+01,6.048444135e+01,8.427897368e+00
2.985228750e+01,1.821634439e+01,7.979429801e+01,9.047751723e+01,4.592609798e+01,1.432130523e+01,7.048584110e+01,2.613487381e+00,1.141007549e+01,3.636598600e+00,3.134380335e+01,4.756158076e+01,9.133499585e+01,3.118219964e+01,2.711711120e+01,5.763045265e+01,7.679999187e+01,4.255952888e+01,9.441177179e+01,4.150602803e+01,8.407550215e+01,7.062629873e+01,4.225970931e+01,8.608612393e+01,4.728300278e+01,7.880373318e+01,3.271882880e+01,2.301553278e+01,2.561400427e+01,7.604365964e+01,7.393482021e+01,6.711072877e+01,2.791276695e+01,2.549188062e+01,5.584515610e+01,1.708604246e+01,1.029607792e+01,4.849174379e+01,3.388543509e+01,3.966735638e+00,1.215880655e-01,8.999982669e+01,1.204696610e+01,9.884552123e+01,2.416608289e+01,1.860128394e+01,2.279919448e+01,2.710054041e+01,8.787844823e+01,5.097272367e+01,6.306531162e+01,8.622733438e+01,9.114880534e+01,4.513585753e+01,5.542748608e+01,4.262895658e+01,6.641385589e+00,9.602831794e+01,4.789587343e+01,7.685172120e+01,3.069534602e+01,7.678593276e+01,7.790775949e+01,4.734503132e+01,9.621014322e+01,3.653127023e+01,9.096127126e+01,8.972081766e+01,8.611540369e-01,6.067323540e+01,2.506175772e+01,1.464355996e+01,6.218899933e+01,1.022225351e+01,5.652791165e+01,1.480902291e+01,2.914123796e+01,1.851949689e+00,5.080385982e+01,6.094976104e+01,1.976585758e+00,9.115131273e+01,7.546056879e+00,8.357084708e+01,2.950285070e+01
8.896932472e+01,6.041976566e+01,3.654278250e+01,4.518144696e+01,9.093749965e-01,5.585474664e+01,5.663357095e+01,3.129446066e+01,6.218692193e+01,1.986337094e+01,9.303874741e+01,3.631406538e+01,4.992476675e+01,6.058080380e+01,1.759662063e+01,7.528139514e+01,3.788629675e+01,6.656802480e+01,1.175725046e+01,4.673798702e+01,4.592711389e+01,2.437306678e+01,1.436929244e+01,9.031603257e+01,2.741807666e+01,9.501015113e+01,6.638350758e+01,9.078444944e+01,7.512328793e+01,3.809561927e+01,9.827642957e+01,7.064802485e+01,3.030337445e+01,4.066416740e+01,2.389918129e+01,3.374202444e+01,4.975286539e+01,2.114480889e+01,5.627877578e+01,9.827791014e+01,2.978143123e+01,5.013191628e+01,1.332625260e+01,9.100263382e+01,4.907107558e+01,4.560710265e+01,2.384921154e+01,7.885946630e+01,3.313333222e+01,1.427017103e-02,8.245674021e+01,2.993983900e+01,5.660307996e+01,4.207284364e+01,6.332902957e+01,4.842509232e+01,1.160560829e+01,4.149865926e+01,7.801291607e+01,2.751816350e+00,1.759745092e+01,7.613751587e+01,9.124274185e+01,9.215333230e+01,2.671372643e+01,6.397620282e+01,1.137420061e+01,9.252287807e+01,4.182938047e+01,2.889063662e+01,2.449160883e+01,9.565850504e+01,6.574263267e+01,6.029921828e+01,9.498114255e+01,4.630397485e+01,7.942684061e+00,7.387607146e+01,5.405059324e+01,5.844316273e+01,6.805036523e+01,9.970117148e+01,3.279701158e+01,3.398315857e+01,3.899418442e+01
1.406678600e+01,2.484892604e+01,8.492097821e+01,2.434095775e+01,6.816006784e+00,8.790937375e+01,9.001017851e+01,9.951294350e+01,4.015215673e+01,7.368062247e+00,8.504610136e+01,6.568692789e+01,4.099732485e+01,6.486356388e+01,4.379246153e+01,9.059453162e+01,7.043224160e+01,6.455192530e+01,5.047713882e+01,8.543673923e+01,7.771909476e+01,4.178578509e+01,7.355099611e+01,7.039771489e+01,8.482606453e+01,4.484640290e+01,7.322534172e+00,3.683918340e+00,4.696177630e+01,6.206748425e+01,4.544770444e+01,8.260181805e+01,1.074026675e+01,6.225405815e+01,1.170059545e+01,6.185773955e+00,3.946051330e+01,4.545145643e+01,3.990818194e+01,8.797243507e+01,8.261315755e+01,5.835243501e+01,4.678919621e+01,9.589087886e+01,1.891119442e+01,6.444127071e+00,5.524760184e+01,8.485015532e+01,9.073215312e+01,6.573034064e+01,5.991746976e+01,1.692999343e+01,2.813440864e+00,6.007255691e+01,7.875913128e+01,9.381075577e+01,1.563760045e+01,9.036357008e+00,6.252704697e+01,2.582429080e+01,6.769984536e+01,4.274063119e+01,8.359721129e+00,3.096587296e+01,4.805399278e+01,2.128437396e+01,8.140562166e+01,9.826061973e+01,6.527742943e+01,1.303787798e+01,3.813135714e+01,1.481387634e+01,7.994682576e+01,3.612683318e+01,7.920178779e+01,4.042383915e+01,2.513051024e+01,9.991363210e+01,1.609004766e+00,6.962569315e+01,2.989310868e+01,8.744948265e+01,9.917823310e+01,3.898678552e+01,5.348386369e+01
1.127023191e+01,8.979761536e+00,1.922428373e+01,7.815242356e+01,1.517034493e+01,5.387187782e+01,7.095993623e+01,6.672821641e+01,4.150855210e+01,6.972765595e+01,6.068701247e+01,4.969529009e+00,1.880813557e+01,2.105272767e+01,5.328494011e+01,6.834640017e+00,5.738508642e+01,1.690635137e+01,6.744209353e+00,8.479963223e+01,2.322904775e-02,2.946197101e-01,8.666308128e+00,4.288644247e+01,5.748715230e+01,7.020424396e+01,6.538276282e+01,8.570942363e+01,2.593068667e+01,2.754372181e+01,4.714574463e+01,8.432038613e+01,2.749139174e+01,8.729043242e+01,7.999946689e+01,6.394712651e+01,5.264006563e+01,1.809163907e+00,4.421341172e+01,4.744433837e+01,7.800208402e+01,4.662555464e+01,6.867349996e+01,6.686231182e+01,1.795058307e+01,3.691634314e+01,8.327033747e+01,2.369695963e+00,7.962649478e+01,4.229331147e+01,8.403034703e+01,7.081787785e+01,6.785804628e+01,1.155932543e+01,3.387322714e+01,3.956510033e+01,4.187638023e+01,9.965901287e+01,5.420445235e+01,7.797535267e+01,1.531120313e+01,5.315057063e+01,7.879246431e+01,1.676273352e+01,2.439413997e+01,5.817974731e+01,7.999641597e+00,3.797532191e+00,7.275892631e+01,5.736868831e+01,6.327586659e+01,5.193058176e+01,4.973455882e+01,3.728362135e+01,3.947218616e+01,3.907820061e+00,9.795495167e+00,4.276923027e+01,1.643384646e+01,5.140349208e+01,4.969160771e+01,4.967596887e+01,3.734991343e+01,1.377911841e+00,2.627101644e+01
5.378641800e+01,5.220544394e+01,1.762741034e+01,8.538623300e+01,8.727519164e+01,4.777616397e+01,2.136634068e+01,6.654953577e+01,8.215389377e+01,8.476176852e+01,5.406510570e+01,2.640522919e+01,3.927975920e+01,5.418452977e+01,1.292021104e+00,6.618382793e+01,8.599412003e+01,3.387575120e+01,4.007601045e+01,6.813529713e+01,2.570761672e+01,3.486736882e+01,4.831733368e+01,2.679999232e+01,2.612693380e+01,6.967125884e+01,7.299911373e+01,8.548060982e+01,4.535442187e+01,4.871874179e+01,6.747412765e+01,2.286566992e+01,8.897675118e+00,5.622665111e+01,6.842045939e+01,7.135589442e+01,6.947986493e+01,8.499957451e+01,7.129461360e+01,3.873825580e+01,2.038601308e+01,8.220429525e+00,8.973532675e+01,3.912095293e+01,7.617712792e+01,4.520544930e+01,2.512914029e+01,8.836314220e+01,4.143643543e+01,7.516345091e+01,9.851314812e+01,1.725903959e+00,6.258623341e+00,1.424787409e+01,9.528599958e+01,2.838967156e+01,8.812838212e+01,1.268964006e+01,2.278390007e+00,9.238990632e+01,1.700284391e+00,6.294454868e+01,1.964603023e+01,6.901941951e+01,7.182892647e+01,7.028420736e+01,6.099243483e+01,8.077302358e+01,2.422279910e+01,1.799074777e+01,7.686864541e+00,1.443304727e+01,4.821888902e+01,6.154129277e+01,1.606478214e+01,7.072791789e+01,2.223006202e+01,5.235551429e+01,8.126477051e+01,6.889304549e+01,5.644308783e+01,3.933098954e+01,9.333887165e+01,8.718576904e+01,9.335609186e+01
7.120817809e+01,3.779743030e+01,9.139842920e+01,2.576249352e+01,7.103018223e+01,7.709747680e+01,9.106602292e+00,1.729147989e+01,4.219789337e+01,8.672779704e+01,8.131947296e+01,3.426279884e+01,2.867786923e+01,9.104974997e+00,1.868093871e+01,4.968340440e+00,9.527382341e+01,4.465398250e+00,5.663083845e+01,5.254794837e-02,8.046310348e+01,5.223562274e+01,2.206511166e+01,6.678854299e+01,8.287828584e+01,4.181864296e+01,2.767929517e+01,9.278650024e+01,9.330608320e+01,8.552511753e+01,4.223491829e+01,4.878159872e+01,8.597982472e+00,2.513858779e+01,8.908030592e+01,1.247817083e+01,5.502874794e+01,6.597263952e+01,9.111226796e+01,9.752391417e+00,6.946976192e+01,3.480610912e+00,6.186725865e+01,4.970834983e+01,6.887120167e+01,8.481460604e+01,1.511158815e+01,2.387848559e+01,1.959349574e+01,1.505274230e+00,1.491003470e+01,8.726933700e+01,1.033220908e+01,1.000437941e+01,1.256460504e+01,5.178618028e+01,6.787935322e+01,7.622504762e+01,5.515047812e+01,6.066261451e+01,2.540135075e+01,9.761811099e+01,5.660650740e+01,9.496751922e-01,1.587815657e+01,6.580033330e+00,7.954093133e+01,5.916362435e+01,6.051208114e+01,6.281882035e+01,7.981698992e+01,2.477231861e+00,1.933018836e+01,8.723912334e+01,7.944071417e+01,6.250655132e+01,6.200391481e+01,9.009666978e+01,8.991931938e+01,3.230190269e+01,1.883997524e+01,1.582774719e+01,9.164545587e+01,6.695396770e+01,8.172718475e+01
6.796530343e+01,2.269769443e+01,4.525775669e+01,7.489920081e+01,8.773791948e+01,4.270338492e+00,7.659503144e+01,8.516673206e+01,7.752975005e+00,9.329490076e+00,9.459999852e+01,6.238166696e+01,1.926459123e+01,2.453309142e+01,6.496380032e+01,8.367344434e+01,8.745462245e+01,3.776786179e+01,4.828033872e+01,7.998574950e+01,5.051631817e+01,5.214445393e+01,7.399554789e+01,5.850763983e+01,4.838905963e+01,2.162534650e+01,4.051336880e+01,2.497882384e+01,2.938112608e+01,4.641769811e+01,6.838988324e+01,4.295893169e+01,6.463559779e+00,7.105599506e+01,5.396758972e+01,4.976502021e+01,9.181133979e+01,1.833302439e+01,2.644676896e+01,9.042179558e+01,9.057613754e+01,8.489449267e+00,2.427738737e+01,5.694547323e+01,5.806586847e+01,7.906375189e+01,2.081186969e+01,4.570735419e+01,2.566612723e+01,9.354705249e+01,2.946164102e+01,8.013134571e+01,8.361782066e+01,6.957502994e+01,6.716436035e+01,2.219925135e+01,2.359635251e+01,6.374093244e+01,3.527882788e+01,7.863514816e+01,9.145816331e+01,6.058387829e+01,8.475237855e+01,5.823957715e+01,6.263042451e+01,8.855341414e+01,2.190492790e+01,3.492811169e+01,5.085541705e+01,1.726585499e+01,8.787424781e+01,8.043208427e+01,9.214497513e+01,9.882356073e+01,2.072278272e+01,7.402520840e+01,5.480008879e+01,7.378823325e+00,3.418031555e+01,9.236978574e+01,4.275699050e+01,6.051329756e+01,6.679407134e+01,4.618509398e+01,7.814902899e+01
5.197428463e+01,2.644575327e+01,3.450406739e+01,8.716540388e+01,3.874447734e+01,8.145911548e+01,3.678730129e+01,8.162497044e+01,8.835780605e+01,1.806682378e+01,3.169565142e+01,5.198059089e+01,3.347598241e+01,2.186417210e+01,3.151152087e+01,5.691311009e+01,2.295932590e+01,8.224416245e+01,6.548598757e+01,9.344560257e+01,4.466122596e+01,4.207561880e+01,5.322259333e+00,4.292757098e+01,5.493582980e+01,9.767383439e+01,9.643737284e+01,7.350279713e+01,6.678525968e+01,6.723631424e+01,5.836366217e+01,7.297215410e+01,4.258360231e+00,4.740010110e+01,1.481020229e+01,4.755685152e+01,3.735090409e+01,7.800431297e+01,4.269375973e+01,1.331602412e+01,7.102481205e+01,9.889062171e+00,8.703192570e+01,6.987606058e+01,8.990640218e+01,8.404446257e+01,8.187864891e+01,7.791233806e+00,2.675308628e+01,1.922329891e+01,3.048678511e+01,6.876669799e+01,1.499011705e+01,3.968038928e+01,4.494480955e+01,8.859655391e+01,1.357849786e+01,2.041083711e+01,2.228186031e+01,4.863561855e+01,8.519163877e+01,1.271234381e+01,9.937334369e+01,9.259411540e+01,4.613674380e+01,4.573139991e+01,9.909209532e+01,4.956150986e+01,9.915217761e+01,3.504508881e+01,6.404413488e+01,6.310783898e+01,5.101687398e+01,6.138897013e+01,5.768128196e+01,6.519172771e+01,9.138488136e+01,7.718644623e+01,4.894459463e+01,7.386392473e+01,2.156650336e+00,5.388964872e+01,6.001848026e+00,7.909356227e+01,5.518611419e+01
2.672174647e+01,8.815965432e+01,3.571108979e+01,2.385654735e+01,1.200310286e+01,9.646693662e+01,4.935850126e-01,4.238953719e+01,7.050445160e+01,4.567563345e+01,4.469292082e+01,6.403435762e+01,8.868103808e+01,2.212520545e+01,4.216352310e+01,2.957336964e+01,8.025475073e+00,3.782681888e+01,4.436461973e+01,6.348755762e+01,6.039136821e+00,8.385619121e+01,4.498104186e+01,4.028455131e+01,3.090499165e+01,1.427443683e+01,2.889736452e+01,5.786774829e+01,9.570961999e+01,9.976001729e+01,7.484648610e+00,2.575712073e+01,1.900415130e+01,1.926821229e+01,8.871695601e+00,7.201480290e+01,6.921392287e+01,2.268501047e+00,1.610354795e+01,2.443014808e+01,8.674118746e+01,7.617954100e+00,2.905740226e+01,4.310586751e+01,7.424182743e+00,4.987476828e+01,7.583642202e+01,3.158701935e+01,4.801450730e+01,8.030738859e+01,3.163397275e+01,8.908887283e+01,8.243760893e+01,7.497244092e+01,6.110509759e+01,9.375511798e+01,1.683723975e+01,7.288134828e+01,7.497132011e+01,9.189478762e+01,7.283958201e+00,9.001785406e+01,8.435967367e+01,8.307586239e+01,5.338480269e+01,6.437500891e+01,8.294735390e+01,6.588285888e+01,9.055354787e+00,9.160004905e+01,7.796519061e+01,5.424890333e+01,3.923547824e+01,5.329054320e+01,9.529491627e+01,6.584981519e+01,9.091288221e+00,1.481777447e+00,5.203123433e+01,7.668424690e+01,7.444544037e+01,7.264850090e+01,7.716010689e+01,3.526480417e+01,4.803776400e+01
5.113181231e+00,2.922410274e+01,5.158386712e+01,5.209427242e+01,9.613956296e+01,9.631252775e+01,9.947898392e+01,7.801470837e+01,3.044502937e+00,3.499774370e+01,6.597694694e+01,5.478662956e+01,7.849193076e+01,9.619972663e+01,3.412237528e+01,7.346418658e+01,6.781969237e+01,6.124980722e+01,1.460497300e+01,7.932518458e+01,4.985492610e+01,4.427495254e+01,3.003412037e+01,5.543117712e+01,4.409786376e+01,2.388928280e+01,3.462710175e+01,6.479001833e+01,9.730036376e+00,3.910154838e+01,7.159903586e+01,9.625968557e+01,3.625692409e+01,9.488213046e+01,6.353872754e+01,7.027200903e+01,6.993419036e+01,3.260568089e+01,3.729511608e+01,6.403946560e+01,4.199903702e+01,5.041779604e+01,9.377222098e+01,3.217467292e+01,5.460354374e+01,8.085593887e+01,9.205668766e+01,9.195324003e+01,8.894722944e+01,3.173764031e+01,5.447622869e+01,2.142040184e+01,4.023848248e+01,2.949428801e+01,2.546932814e+01,4.392723272e+01,9.684484431e+01,2.585711479e+01,1.522146411e+01,2.652198465e+01,4.612897387e+01,7.930064717e+01,3.404519521e+00,4.902090995e+01,9.767422885e+01,9.298180474e+01,9.876659526e+01,6.441201414e+01,2.652728749e+01,8.713930339e+01,8.190004905e+01,8.783048590e+01,9.023652292e+01,5.508758108e+01,6.234583698e+01,8.007331347e+01,9.227558293e+01,7.472294061e+01,4.416156660e+01,4.311944682e+00,5.075856297e+00,9.875666183e+00,8.412521499e+01,9.051824335e+01,7.080103639e+01
6.227993657e+01,1.459614822e+01,8.656529650e+01,1.010540788e+00,1.880217552e+01,4.582747910e+01,2.452474300e+01,3.304489475e+00,6.778972446e+01,3.113022794e+01,2.899607858e+01,1.287607090e+01,3.493122315e+01,1.104547885e+00,1.210943414e+01,1.554464459e+01,4.699394363e+01,3.417523864e+01,8.645425918e+01,4.130672220e+01,1.791069964e+01,3.393802759e+01,8.057956115e+01,6.365561996e+01,7.810981515e+01,6.885752276e+01,2.413760459e+01,8.939965674e+01,1.650101289e+01,4.448401728e+01,8.050867046e+01,7.001467680e+01,1.817715375e+01,3.128064677e+01,7.809361699e+01,2.149703052e+01,7.979033353e+01,7.354841912e+01,3.044843310e+01,3.060260705e+01,7.009228432e+01,6.822857693e+01,9.512457221e+01,1.259349000e+01,2.721455000e+01,1.581703873e+01,2.843578708e+01,7.613867044e+00,3.812299149e+01,4.183457982e+01,9.899964844e+01,2.018857896e+01,5.003959120e+01,6.654069839e-01,6.532667530e+01,7.063907574e+01,6.986911133e+01,3.120571010e+01,4.682115020e+01,1.977723632e+01,4.445961950e+01,8.890216123e+01,8.114557965e+01,7.594401305e+00,1.999464967e+01,9.224717536e+01,6.025016212e+01,7.257983977e+01,9.592570619e+01,4.275890605e+01,7.206889241e+01,8.679817471e+01,3.629288691e+01,3.605702406e+01,2.869718997e+01,1.428184264e+01,9.056461083e+01,4.673202061e+01,2.883914121e+01,3.660386368e+01,6.239553118e+01,7.188645851e+01,7.567375710e+01,5.794310392e+01,2.844820523e+01
9.967869436e+01,2.583150008e+01,3.009550916e+01,7.897345596e+01,2.668377396e+01,9.021656445e+01,5.783853199e+01,3.961259681e+01,7.874080832e+01,2.170671378e+01,5.962080918e+01,6.348971947e+01,1.506430946e+01,5.797436944e+01,5.045379294e+01,1.682993354e+01,9.167397090e+01,1.567587924e+01,6.960465622e+01,8.222015865e+00,3.113314104e+01,7.865935773e+01,1.086285320e+01,3.398047694e+01,8.759817767e+01,1.096844782e+01,5.562284692e+01,6.981056631e+01,5.038016268e+01,6.065821396e+00,5.566474903e+01,1.625489498e+01,3.249027253e+01,5.415360549e+01,4.169858890e+01,6.163685369e+01,6.798430596e+01,1.326535298e+00,4.922493279e+01,4.886624956e+01,3.667433259e-01,7.187183237e+01,6.075849075e-01,5.730631733e+01,8.159595226e+01,3.800911864e+01,9.309743010e+00,2.769229299e+01,8.121252710e+01,8.704665292e+01,9.349714874e+01,6.615683039e+01,9.509955399e+01,6.013728107e+01,7.648041066e+01,6.361463462e+01,2.362003872e+01,8.701874341e+01,5.945642486e+01,6.088039909e+00,9.676934644e+01,9.279835349e+00,9.737390325e+01,7.369687794e+01,1.878357622e+01,6.166676353e+01,8.243522636e+01,6.698304427e+00,1.572587290e+01,2.354332820e+01,5.555462280e+01,1.670374257e+01,8.222493434e+01,6.889085156e+01,1.320737797e+01,8.552595100e+01,2.695390763e+01,4.982208657e+01,4.300950894e+00,2.894106549e+01,9.016260725e+01,4.042666140e+01,6.010384015e+01,1.118334762e+01,4.623357493e+01
