v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
2.937319346e+01,7.930706411e+01,5.664029323e+01,6.955119459e+01,8.967120475e+01,1.537507646e+01,7.367387259e+01,9.191021008e+01,6.390472385e+01,8.282469049e+01,6.425693072e+01,3.257489196e+01,9.098485487e+01,3.119606365e+01
1.465161774e+01,7.029319152e+01,4.339469056e+01,1.930852944e+01,2.176645972e+01,6.168491105e+01,3.146267554e+01,6.232297175e+01,3.109615742e+01,4.934570687e+01,4.359035893e+01,7.484370179e+00,6.372124838e+01,4.197712557e+01
1.679776320e+01,3.832978437e+01,5.677551661e+00,6.279465679e+01,6.900687136e+01,6.363254584e+01,7.293894476e+01,5.067321444e+01,7.359675756e+01,5.740257355e+00,8.691376311e+00,4.705534726e+01,5.741345911e+01,8.354366856e+01
4.159685734e+01,6.771987639e+01,1.964557012e+01,3.829937337e+01,8.663636783e+01,1.444913749e+01,1.541005424e+00,2.447489017e+01,5.525062676e+01,9.246817998e+01,4.654539793e+01,5.849166618e+01,4.301243908e+01,1.553106876e+01
3.181168195e+01,1.879592078e+01,9.051973779e+01,2.604093204e+01,6.461640162e+01,2.722130529e+01,1.716353269e+01,5.966404598e+01,7.495566704e+01,4.422530277e+01,7.553863299e+01,2.874980221e+01,5.141324835e+01,6.829080643e+01
8.679367735e+01,7.256069834e+01,6.920707596e+01,3.277422691e+01,3.802458900e+00,8.066986774e+01,8.218951542e+00,7.372405935e+01,5.437606531e+01,3.833724616e+01,8.429328838e+01,1.921718061e+01,5.399411714e+01,3.207646623e+01
1.381715139e+00,8.892292045e+01,1.754051582e+01,9.184627713e+01,7.766212541e+01,8.420066114e+01,7.502559841e+00,9.351645559e+01,5.751677130e+01,5.885174117e+01,7.004520991e+00,1.332338077e+01,6.959720933e+01,1.026160883e+00
7.101271850e+01,1.295054833e+01,6.126848595e+01,1.877024723e+01,3.874417479e+01,1.657763091e+01,5.540972052e+01,7.439836449e+01,7.538199625e+01,1.786273264e+01,3.966326339e+01,2.953379433e+01,8.876833882e+01,4.817738890e+01
3.062260137e+01,4.801844229e+01,5.800645401e+00,7.405620503e+01,4.245668062e+01,4.499805763e+01,7.687538055e+01,6.371351187e+01,7.844379431e+00,7.316781380e+01,5.331489138e+01,4.582183599e+00,9.624644534e+01,5.316866090e+01
8.367155515e+01,4.945748927e+01,4.544763268e+01,7.628850448e+01,9.145636286e+01,7.568732016e+00,6.626780978e+01,3.309039838e+01,5.068356923e+01,5.363172971e+01,6.443992563e+01,7.069367791e+01,2.669469120e+01,6.567602046e+01
6.633803121e+01,1.041533827e+01,8.253933742e+01,7.267415272e+01,4.447052109e+01,5.142601787e+01,8.793041516e+01,6.047512448e+01,7.784452715e-01,4.635236453e+01,4.599487609e+01,7.597381772e+01,6.883061032e+01,5.139907558e+01
4.550295078e+01,8.340384639e+01,2.759718749e+01,2.489785354e+00,6.217055955e+01,8.207642893e+01,2.134128670e+01,8.878447968e+01,9.308040063e+01,7.758049282e+00,1.885770679e+01,9.698954580e+01,1.428664715e+01,8.705080566e+01
2.469040476e+01,5.068029811e+01,7.806164281e+01,7.758160842e+01,5.780145450e+01,4.846023540e+01,2.297803205e+01,4.331256539e+01,9.030855744e+01,5.451004950e+01,8.433594986e+01,8.138154838e+00,3.869975254e+01,3.792288532e+01
9.558688277e+01,6.468690994e+01,4.189326373e+01,4.461429009e+01,3.597041702e+00,9.458213850e+01,2.186653469e+01,1.733326904e+01,7.779644467e+01,2.729574334e+01,1.467932269e+01,3.026963594e+01,1.712080290e+00,2.084720418e+01
4.955945248e+01,9.394196308e-01,4.827907480e+01,6.093976214e+01,9.666253021e+01,8.072700608e+01,8.371113592e+01,5.784054790e+01,4.933328657e+00,3.742189548e+01,7.643582240e+01,7.632087315e+01,4.924938508e+01,1.976636858e+01
6.686908654e+01,2.087568257e+01,5.323249726e+01,5.374902645e+01,6.392236153e+01,8.239542016e+01,5.362099643e+01,6.429750924e+01,2.052063201e+00,2.509346277e+01,9.095770316e+01,2.843919700e+01,3.304145314e+01,1.499091624e+01
2.386501820e+01,8.769661424e+01,5.101865242e+01,3.539218849e+01,4.264995366e+01,9.718357068e+01,5.604667674e+01,2.243647561e+01,5.101366828e+01,4.193632326e+00,7.531526897e+01,3.597321331e+01,4.788850631e+01,4.201360750e+01
2.095598147e+01,2.619905263e+01,1.252007802e+01,6.002218616e+01,2.818842191e+01,7.812355469e+01,5.625601409e+01,4.871372268e+01,2.520929920e+00,6.340727844e+01,6.036353764e+01,7.050205387e+01,7.299813686e+01,4.713151020e+01
2.923730064e+01,5.008583483e+01,1.770321848e+01,7.116902108e+01,5.562017446e-01,6.309050742e+00,3.831474529e+01,4.497248464e+01,3.340699659e+01,2.356798257e+01,4.926413561e+01,6.634840335e+01,1.307082396e+01,9.960334705e+01
3.252327250e+01,1.398738221e+01,9.747120610e+01,2.435860895e+01,7.649807785e+01,3.638281040e+01,7.190412479e+00,2.039058947e+01,8.094272919e+01,9.986260631e+00,2.145537900e+01,8.009847748e+01,8.386479902e+01,2.642711327e+00
4.629970951e+01,9.673767809e+01,4.431236203e+01,6.115147514e+01,8.722324233e+01,8.208383948e+00,5.686729588e+00,6.171431344e+01,5.389611226e+01,4.468389461e+01,2.646172388e+01,9.412468875e+01,9.373917304e+01,4.118986652e+01
8.029034062e+01,8.839188760e+01,5.437624886e+01,1.751801476e+01,2.653876465e+01,1.296764144e+01,7.789863957e+01,6.792127134e+01,8.861936976e+01,7.621583633e+01,6.990170661e+01,6.748415373e+01,7.371826908e+01,9.764878920e+01
4.360405371e+01,6.001716176e+01,7.139441258e+01,7.313820306e+01,4.732782471e+00,8.938063956e+01,8.465923850e+01,7.629408915e+01,7.976418069e+01,1.201242279e+01,8.109053701e+01,9.268570667e+01,4.953610970e+01,3.918093952e+01
5.315891229e+01,2.694979205e+01,9.116134205e+01,3.407070419e+01,5.847931942e+01,6.761867433e+01,7.077584871e+00,3.988733111e+00,5.232249900e+01,5.799246214e+01,4.158824931e+01,9.954664653e+01,2.487388205e+01,9.805176675e+01
3.864617839e+01,8.237459604e+01,4.466391488e+01,1.132397496e+01,7.836266861e+01,7.333367008e+01,2.557962495e+01,1.028048783e+01,3.977840357e+01,9.633340082e+01,6.615298338e+01,3.038465936e+01,4.522192359e+01,5.460925301e+01
3.101183535e+01,5.955104503e+01,4.960202883e+01,6.840525088e+01,7.771653981e+01,3.200646288e+01,8.753556767e+01,9.711129743e+01,2.992626728e+01,9.483733466e+00,8.766691086e+01,7.103646818e+01,8.261083028e+01,9.565178476e+01
8.297899191e+01,2.937254986e+01,3.339144354e+01,4.664850843e+01,2.561801916e+01,5.868564498e+01,5.107458762e+01,3.351986687e+01,9.365872970e+01,2.894718499e+01,1.678830261e+01,8.687494072e+00,3.466774599e+00,5.885358412e+01
3.077913796e+01,9.738624277e+01,1.485711366e+01,7.986902323e+01,3.817613027e+01,9.739310850e+01,4.620434130e+01,4.375317547e+01,7.260675563e+01,7.932629143e+01,1.191637007e+01,4.518619231e+01,5.902520469e+01,4.215362525e+01
8.572124388e+01,1.520510419e+01,4.980382344e+01,9.276272055e+01,1.787162084e+01,5.139595115e+00,2.600946180e+01,1.415899801e+01,9.181648640e+01,2.685316620e+01,9.201433983e+01,3.317404104e+01,7.957203791e+00,7.709070105e+01
4.124884346e+00,5.439100863e+01,2.250277774e+01,1.161680210e+00,2.475755984e+01,8.388123660e+01,4.094824678e+01,3.992112382e+01,3.609313712e+01,9.126267887e+01,9.747672089e+01,9.294412274e+01,9.187995276e+01,7.466475233e+01
6.677734663e+01,2.019204032e+00,2.487109933e+01,9.958576265e+00,1.453294141e+01,7.113150773e+01,8.402761962e+01,7.547574383e+01,9.928378023e+00,6.832008274e+01,1.205478694e+01,5.642906298e+01,3.941487574e+01,4.152746207e+00
8.685181900e+01,1.697043405e+01,6.143729982e+01,6.816822041e+00,5.944743587e+01,1.046399052e+01,9.015522530e+01,2.099337456e+01,7.664340817e+01,9.842807808e+01,3.334614565e+01,9.342990810e+01,9.733545167e+01,1.083351710e+01
1.623648180e+01,7.834174859e+01,9.236263017e+01,8.401301794e+01,7.668855235e+01,7.145922044e+01,9.483877679e+01,3.230883958e+00,4.207031708e+01,8.669419435e+01,1.550184777e+01,1.433284714e+01,4.533757422e+01,7.048640465e+01
8.922030568e+01,1.775870858e+01,9.869143074e+01,9.120459598e+01,5.496014510e+01,5.426289158e+01,8.335798449e+01,7.368666002e+01,6.543278918e+01,6.671571397e+00,4.299292330e+01,4.341433085e+01,8.933719359e+01,4.650688791e+01
4.790305837e+01,9.543431341e+01,5.885113558e+01,2.927372769e+01,6.538357390e+01,2.870075386e+01,9.802879432e+01,5.420744166e+01,7.692455126e+01,2.181565342e+01,2.375771458e-01,9.581313107e+01,2.316512090e+01,9.434139930e+01
5.016809635e+01,3.342077523e+01,8.269572285e+01,8.251664593e+01,5.095374384e+01,9.921514459e+01,8.769387851e+00,7.531403224e+01,2.936018452e+01,5.385299249e+01,4.513822044e+01,1.255143477e+01,3.086428461e+01,5.242693216e+01
7.403256711e+01,3.213733656e+01,5.122610884e+01,3.961204212e+00,8.333893177e+01,1.995893212e+01,2.422662763e+01,1.680949719e+01,3.016738674e+01,3.068204085e+01,4.005257053e+01,1.092218394e+01,1.286857714e+01,8.686431113e+01
8.783068427e+01,6.422336266e+01,6.704037716e+01,9.886978894e+01,8.155465840e+01,2.472428077e+01,6.893884746e+01,8.725427911e+01,4.645477247e+01,1.555955149e+01,7.322631256e+01,2.691259552e+01,2.903869226e+01,8.451948659e+01
1.967436303e+01,3.114556432e+01,8.023313636e+01,6.979080274e+01,6.284858599e+01,7.533379026e+01,1.468204848e+01,3.334524489e+01,9.357295821e+01,5.329195007e+01,6.524920459e+01,4.930162592e+01,4.696098820e+01,8.757976169e+01
7.651225896e+01,4.136935385e+01,1.336984143e+01,5.704762270e+01,8.535811917e+01,6.486478069e+01,4.139592600e+01,2.699047720e+01,7.993306302e+01,6.022337524e+01,7.315415615e+00,6.729969857e+00,1.101386022e+01,8.082543826e+00
7.387820892e-01,8.534514175e+01,8.867348977e+01,1.328148378e+00,1.740510257e+01,4.892427524e+01,4.080047055e+01,4.686494056e+00,5.707317660e+01,4.532514135e+00,6.549695640e+01,7.250020346e+00,2.958476698e+01,4.947842115e+01
7.084763454e+01,3.669748883e+01,7.880752252e+01,6.978617318e+00,8.039551636e+01,8.404662342e+01,7.960510156e+01,7.944377716e+01,2.697240052e+01,7.387578097e+01,7.134818252e+01,4.238734784e+01,3.678417923e+00,1.179680439e+00
3.965947640e+01,2.956224267e+01,8.038643559e+01,9.092521700e+01,8.653033409e+01,7.406463997e+01,5.790716386e+01,4.855220027e+01,7.334589046e+01,1.034815520e+01,7.294673923e+01,3.482986954e+01,1.351206952e+01,2.993784755e+01
3.284533801e+01,6.316223697e+01,5.609204945e+01,6.357080639e+01,7.523845378e+01,2.258448593e+01,2.415080107e+01,2.555286721e+01,2.912447807e+01,1.843926967e+01,3.742959347e+01,4.679960585e+00,2.597021389e+01,5.546452102e+01
3.298344006e+00,6.474943212e+01,7.385528163e+01,1.061261172e+01,9.515139555e+01,2.155685989e+01,2.918475013e+01,6.824002113e+00,6.221151099e+01,8.477197685e+01,1.824256132e+01,5.412773059e+01,1.918208155e+01,4.662358861e+01
8.917135779e+01,7.841559308e+01,3.519314322e+00,2.126496450e+01,4.572486123e+01,9.112854170e+01,5.953587642e+01,6.679759430e+01,3.272427354e+01,9.679380232e+01,6.177749647e+01,4.658183103e+01,5.165084681e+01,9.825529889e+01
7.607710167e+01,1.559699645e+01,5.796875931e+01,8.463361441e+01,1.363213597e+01,2.947405474e+01,6.606608233e+01,5.077088104e+00,3.484119487e+01,3.262552482e+01,8.808835361e+01,4.217145791e+01,2.673191165e+01,7.909877827e+01
7.866469046e+01,3.127543411e+01,7.815841560e+01,8.078452932e+00,8.053726699e+01,6.912976487e+01,3.200180794e+01,2.643540839e+01,6.805524442e+01,2.582715137e+01,3.506943759e+01,3.208190153e+00,1.560600440e+01,7.031500085e+01
6.967401690e+00,4.142936649e+01,8.162523609e+01,2.018849953e+01,5.226606449e+01,8.093208748e+01,7.204803192e+01,3.347469790e+01,6.916844717e+01,6.948367037e+01,5.176662265e+01,2.997144844e+00,7.104311703e+01,1.898217770e+01
6.182192092e+01,1.949071792e+01,6.973575174e+01,9.203156476e+01,7.014224638e+01,3.777779081e+01,5.967538346e+01,8.238095518e+01,6.407907430e+01,9.546968658e+01,5.864214299e+01,2.502224011e+01,4.580926539e-01,7.579338932e+01
9.687787478e+01,8.854032882e+01,3.722056009e+01,8.773706092e+00,6.439947597e+01,9.326858903e+01,1.610513016e+01,2.565237296e+01,5.722376859e+01,2.269761559e+01,3.150738629e+00,4.175571837e+01,1.869215929e+01,4.304423049e+01
7.138631243e+01,1.226803097e+01,2.301810483e+01,6.801372456e+01,3.765463739e+01,1.847231391e+01,4.116177163e+01,9.617439637e+01,1.458774351e+01,7.473899839e+00,5.516590314e+01,7.406601271e+01,8.475465953e+00,2.672085864e+01
1.096185682e+01,1.673814077e+01,5.936326460e+01,2.906956116e+00,3.205262132e+00,1.228812724e+01,6.432838499e+01,1.581787372e+01,2.799916209e+00,3.130233050e+01,2.575711692e+01,3.767350737e+01,8.335748434e+01,4.987963277e+01
3.546006692e+01,1.348259899e+01,2.224918430e+01,3.186161357e+01,7.024496846e+01,1.766979139e+01,1.773826842e+01,9.343309733e+01,9.068918547e+01,9.638482020e+00,2.290607491e+01,3.581199102e+01,8.775490502e+01,7.825768491e+01
6.789426329e+01,6.273091418e+01,9.407419209e+01,5.452021522e+01,8.499066512e+01,5.161108628e+01,2.040405194e+00,1.424579126e+01,1.648266004e+01,1.025844338e+01,5.702039954e+01,9.892422787e+01,2.739598624e+01,7.759713664e+01
3.662268835e+01,1.517894274e-01,8.790100288e+01,9.794219128e+01,4.556320149e+01,7.389054254e+01,8.270930502e+01,3.980469781e+01,2.060003169e+01,8.938834176e+01,2.619273466e+01,5.814291284e+01,9.319587104e+01,4.444435173e+01
1.166987817e+01,2.751323247e+01,7.925558719e+01,8.120069757e+01,2.572395176e-01,9.228236779e+01,8.117600836e+01,4.134555893e+01,9.321003722e+01,3.542714192e+01,7.815918822e+01,4.127236612e+01,7.758685506e+01,5.454093761e+01
8.334280239e+01,8.781545064e+01,5.349026353e+01,3.252536271e+00,1.602328819e+01,1.662760782e+01,6.007592409e+01,5.377413857e+01,8.158979720e+01,4.765602153e+01,6.457101034e+01,8.923739304e+01,7.342773101e+01,8.513311330e+01
3.120379830e+01,3.045212062e+01,3.667690869e+01,5.293656155e+01,1.824867261e+01,6.756094417e+00,9.303948251e+01,2.057002339e+01,9.019336302e+01,1.050233973e+01,3.237394584e+00,6.136415323e+00,3.674463765e+01,7.126466690e+01
2.580935473e+01,3.375192134e+01,4.764164314e+01,4.634872716e+01,7.499677553e+01,9.147035791e+01,4.803236771e+01,1.898577469e+01,5.948969572e+01,3.090413579e+01,4.892554607e-01,7.333143897e+01,4.406944105e+01,1.440896659e+01
3.790164413e+01,9.295148002e+01,9.353794491e+01,5.274666979e+01,1.305939487e+01,2.560863816e+01,3.516600278e+01,7.225204707e+01,5.442017871e+01,1.512955871e+01,1.985565741e+01,6.998187857e+01,5.139471057e+01,6.528661386e+01
6.089974432e+01,7.845567170e+00,1.718425528e+01,3.161654078e+01,8.466758621e+01,5.887337073e+01,6.409932123e+00,2.806746430e+01,7.659820201e+01,8.182629565e+01,1.448993736e+01,2.118276402e+01,3.524758817e+01,2.579534782e+00
8.045761683e+01,4.085635505e+01,1.372597510e+01,8.068914347e-01,7.628308087e+01,1.469989302e+01,8.488756340e+01,9.629173972e+01,3.421718851e+01,4.348944346e+01,9.154917134e+01,8.959070305e+01,6.266359291e+01,1.564016791e+01
2.816120537e+01,1.477122843e+00,1.431975469e+01,4.880349927e+01,4.760565973e+01,6.631770180e+01,1.078428146e+00,2.377569141e+01,9.668427176e+01,9.163543991e+01,5.506421649e+01,4.849603267e+01,1.228725308e+01,9.085012129e+01
9.796977797e+01,8.421738784e+01,1.982574413e+01,1.775336565e+01,9.059131773e+01,4.200489868e+01,7.093095797e+01,1.174492082e+01,7.954704002e+01,6.984644186e+01,8.241110978e+01,7.945316884e+01,6.631942998e+01,9.240526937e+01
3.320279975e+00,2.997455631e+01,5.982245398e+01,9.971115359e+01,8.163729290e+01,2.748640108e+00,3.017507176e+01,1.909527490e+01,2.813109630e+01,6.726290745e+01,1.223237005e+00,8.496127127e+01,7.881014923e+01,5.128709629e+01
2.526861124e+01,6.726439906e+01,9.286733762e+01,7.372981725e+01,8.921884624e+01,7.879079939e+01,1.172276636e+01,1.249044049e+01,9.371135985e+01,6.469317232e-01,9.966207467e+01,8.400917232e+01,8.258125957e+01,7.069350894e+01
9.442338469e+01,7.388734503e+01,1.427713364e+01,4.239350678e+01,6.100599229e+01,9.574121979e+01,3.044614846e+00,9.393289666e+01,8.712070908e+00,7.907542553e+01,5.202057483e+01,5.423618358e+00,8.052980895e+01,5.116005007e+01
8.201317514e+01,3.788554914e+01,2.811662371e+01,2.356102398e+01,7.797461174e+01,3.399023508e+01,8.127592488e+01,7.513797441e+01,8.463742875e+01,7.777972288e+01,3.150972600e+01,8.324352049e+01,6.629737203e+01,2.800558238e+01
3.942213112e+01,1.844179902e+01,7.242672777e+00,4.008140456e+01,5.077630471e+00,7.746339635e+01,9.493017782e+01,3.831191307e+01,2.234611067e+01,5.752898365e+01,5.008372805e+01,1.363601158e+01,8.493741606e+01,5.181358191e+01
9.116863399e+01,5.094639564e+01,1.921847907e-01,6.472967943e+01,6.541866565e+01,7.610132352e+01,4.592193418e+01,3.653180886e+01,6.376804174e+00,2.328538690e+01,8.357329615e+01,7.764565692e+01,7.689097253e+01,1.365298659e+01
5.976524750e+01,1.056990875e+01,6.952224802e+01,7.282851876e+01,5.977336041e+01,8.137880643e+01,1.409343224e+01,4.923979784e+01,6.255060820e+01,1.447823352e+01,4.440169436e+01,2.235176976e+01,6.455785320e+01,6.111477605e+01
8.976464149e+01,1.129500183e+01,5.012825728e+01,4.457568897e+01,5.742949899e+01,7.892026378e+01,1.391525183e+01,7.924377208e+01,9.401661124e+01,3.086873282e+00,4.506221777e+01,8.165437876e+01,1.252323100e+01,7.977798606e+01
4.830431904e+01,8.962121074e+01,2.686843713e+01,2.473087174e+01,7.213484507e+00,7.260192115e+00,7.212621344e+01,4.551672877e+01,9.295628300e+01,7.398514039e+01,3.402069890e+01,1.968522972e+01,1.390789914e+01,2.520886480e+01
4.302255332e+01,7.598333243e+01,4.345140347e+01,6.899091418e+01,5.119297035e+01,1.532338343e+00,3.103064490e+01,9.551207494e+01,1.310284886e+01,7.571856117e+00,1.780669269e+01,2.909193117e+01,2.344049628e+01,9.144413241e+01
7.125536111e+01,5.258194415e+01,5.816222823e+01,9.861583287e+01,9.606344842e+01,8.744507436e+01,3.183220544e+01,3.143466131e+01,2.841840997e+01,7.819669271e+01,3.517213811e+01,6.263122129e+01,6.855730849e+01,9.620826693e+00
7.610897198e+01,3.619412633e+01,4.915086633e+01,1.619556089e+01,4.024155201e+01,7.849011490e+01,1.684412899e+01,6.788284529e+01,9.758927893e+01,4.060081166e+01,3.993321880e+01,7.903372325e+01,3.247052126e+01,5.326407288e+01
8.863829536e-01,7.178912549e+01,7.403535850e+01,6.252317240e+01,7.613983512e+01,5.797643498e+01,1.531605673e+01,5.030736773e+01,3.981896553e+01,1.136595932e+01,8.581704849e+01,8.195390834e+01,8.803716370e+01,8.603007512e+00
6.746753133e+01,5.324107191e+01,1.997256177e+01,4.910025688e+01,9.434295350e+01,5.064850254e+01,7.738264685e+01,3.223843170e+01,4.978652286e+01,8.589260602e+01,4.812438493e+01,5.259437459e+01,2.326219050e+01,8.951059077e+01
3.374111407e+01,3.222542617e+01,8.978077831e+01,8.663262742e+00,8.401593029e+01,9.251562838e+01,4.348211825e+01,2.351023002e+01,8.197242258e+01,6.640792023e+01,1.429061509e+01,5.168884212e+01,2.012476962e+01,4.763386953e+01
7.420046730e+01,6.335634719e+01,5.301890733e+00,5.167803946e+00,7.053704746e+01,7.708938941e+01,5.260880196e+01,4.610938944e+01,4.336800495e+01,3.790466909e+01,6.659047676e+01,4.286274295e+01,9.634001091e+01,3.013523885e+01
4.264838126e+01,2.076928319e+01,1.665359541e+01,1.518053379e+01,8.000177790e+01,2.691057900e+01,5.652334297e+01,5.976110378e+00,6.466087833e+01,8.434888808e+01,9.897817160e+01,7.690135229e+01,5.088595216e+01,3.104955501e+01
6.298033179e+01,5.264621381e+01,7.509982196e+01,1.842671232e+01,9.558321188e+01,5.846871466e+01,1.309744142e+01,7.551258568e+01,7.948257447e+01,5.168261238e+01,5.846562026e+01,1.225979047e+01,6.284486625e+01,1.308221920e+00
8.000936292e+01,2.240999335e+01,3.469266847e+01,9.985176933e+01,4.975409611e+01,6.049741337e+01,2.212757443e+01,9.924377480e+00,9.042161379e+00,3.967909542e+01,5.772509555e+01,3.357824049e+01,8.917424095e+01,7.138900081e+01
3.600823108e+01,7.454747924e+01,5.766493106e+01,1.955766884e+01,5.368455024e+01,8.702668157e+01,8.323457940e+01,2.425669212e+01,1.623172113e+01,4.377655950e+01,6.312625109e+00,3.413115243e+01,2.503438735e+01,5.335747079e+00
9.434111780e+01,2.029849592e+01,8.464990474e+01,9.301345994e+01,6.620140564e+01,4.724681508e+01,7.347377876e+01,1.543574136e+01,2.156286051e+01,9.875036569e+00,5.418814707e+01,6.702734206e+01,4.784571771e+00,7.893053738e+01
9.913544279e+01,3.944226596e+01,6.607349189e+01,6.641177781e+01,6.886982438e+01,8.791500745e+01,1.786007608e+01,5.154995927e+01,3.554360049e+01,7.278592910e+01,3.263222407e+01,7.157500715e-02,8.747246214e+01,9.679510393e+01
3.553443431e+00,1.967231190e+01,7.394098981e+01,3.851296609e+01,6.759876864e+00,4.291191026e+01,9.335408155e+01,9.753434814e+01,8.293541254e+01,8.254716900e+01,9.550764791e+01,6.115889837e+01,7.548212323e+01,7.396396897e+01
1.335045973e+01,3.132778521e+00,9.682686488e+01,7.389279371e+01,3.176019325e+01,4.460059809e+01,5.140496107e+00,2.120467095e+01,7.751064460e+01,5.248100253e+01,2.483563806e+00,3.183224566e+01,3.119411935e+00,7.002747763e+01
4.490564371e+01,8.742779240e+01,8.174286093e+00,7.187405247e+01,8.729636186e+00,3.425928504e+01,1.931083674e+01,8.123429205e+01,1.811598369e+01,4.883812326e+00,4.266382374e+01,3.879912233e+01,4.094655385e+01,3.244415322e+01
9.480022393e+01,6.174635335e+01,1.508288687e+01,3.707194133e+00,3.295189668e+01,1.919614091e+01,5.561827162e+01,5.956171139e+01,6.016114607e+01,2.016385039e+01,4.836026974e+01,2.205836928e+01,6.567660885e+01,1.851772997e+01
