v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16
1.352882813e+01,9.818405763e+01,9.870448464e+01,4.938112055e+01,9.142757223e+01,6.725386887e+01,2.742293071e+01,4.515671469e+01,9.191459641e+01,9.509576306e+01,3.163537390e+01,8.306135665e+01,4.710371522e+01,7.230006047e+01,6.232656881e+01,5.080454447e+01
1.991124094e+01,8.810113699e+01,4.360997479e+00,7.721275606e+01,7.219821505e+01,7.554480870e+01,6.327004960e+01,5.643509553e+01,2.714988142e+01,8.065721980e+00,5.394579594e+01,4.253167544e+01,2.888502590e+01,1.979211988e+01,7.635569583e+01,6.529949588e+01
4.107373693e+01,5.414369773e+01,8.149339053e+01,9.994302900e+01,5.388398097e+01,3.004867705e+01,9.048832262e+01,1.458711706e+01,2.304627661e+01,2.289011308e+01,9.502029371e+01,3.401752177e+01,4.898509090e+01,9.293880477e+01,1.819923300e+01,5.727072704e+01
9.983852033e+01,8.578769259e+01,6.875983164e+01,2.849150823e+01,1.511141082e+01,7.659937716e+01,3.620870826e+01,7.249318683e+01,1.913538270e+01,4.499174533e+01,9.219543621e+01,1.872794352e+01,9.876220926e+00,1.880685163e+01,8.112254838e+01,6.063241230e+01
3.282297173e+01,7.904593679e+01,2.535795643e+01,5.325850723e+01,9.005827136e+00,4.619322540e+01,8.559991859e+01,4.701986064e+01,8.699077881e+01,8.058544662e+01,7.069511531e+01,1.202267220e+01,4.450863557e+01,5.402363351e+01,4.060983398e+01,9.379541168e+01
7.936339418e+01,7.254150516e+01,9.197460274e+01,4.006883270e+01,7.921138109e+01,4.032122908e+01,1.624467682e+01,5.245371823e+01,3.737065734e+01,2.731357328e+01,9.574590815e+01,9.136502293e+00,7.698090563e+01,5.533880280e+01,4.016596665e+01,7.039144115e+01
5.681170567e+01,7.302416058e+01,1.242498753e+01,6.548511165e+01,5.931129859e+01,9.971319265e+01,4.715392342e+01,6.787659527e+01,3.530123459e+00,3.554718946e-01,3.996405435e+01,1.332470159e+00,3.742748932e+01,3.492282489e+01,4.227863229e+01,5.069095112e+01
6.338944153e+01,2.711434757e+01,6.617568576e+01,2.067738820e+01,4.845866060e+01,5.100899374e+01,9.786005675e+01,4.052656678e+01,6.386585181e+01,9.697461726e+01,6.778621212e+01,8.074263646e+01,2.768588811e+01,9.879106505e+01,6.204217743e+01,8.236638900e+01
6.023878080e+01,5.841619438e+01,5.225108604e+01,9.098093574e+01,3.573531229e+01,5.376534948e+01,3.251179585e+01,8.393624221e+01,9.351233971e+01,2.218961236e+01,5.776555616e+01,3.387811258e+01,7.081309513e+01,5.841142830e+01,9.015356757e+01,1.249695632e+01
3.966717007e+01,4.251088946e+01,1.611139794e+01,7.072625516e+01,5.717326160e+01,1.040106511e+01,3.936872209e+01,1.847159230e+01,3.822949141e+01,3.107099304e+01,1.870706248e+01,6.972622065e+01,3.011499830e+01,8.255022910e+01,3.095729914e+01,3.535861699e+01
7.359232800e+01,1.011695631e+00,6.138980368e+01,8.303502030e+01,6.711459977e+01,4.308829182e+00,3.829303097e+01,9.134103306e+01,8.349458026e+01,4.181397753e+01,7.812807885e+01,1.814948744e-02,5.084181647e+01,7.766383364e+01,1.742330221e+01,2.210460862e+00
8.435731164e+01,8.513875554e+01,4.950393097e+01,9.014487651e+01,7.028870182e+01,3.647521361e+01,1.996566613e+01,8.308324436e+00,7.292449507e+01,4.771564881e+01,4.400737166e+01,2.266871667e+01,2.494972915e+01,1.743998307e+01,6.881471281e+01,1.066586069e+01
9.410594388e+01,6.293737152e+01,5.889619443e+01,6.355003416e+01,4.634079600e+01,5.368869962e+01,8.012351432e+01,4.983476960e+01,2.766971421e+01,6.080198830e+01,3.897038193e+01,2.954776303e+00,7.994726300e+01,1.014945685e+00,7.781237652e+01,8.241352373e+01
3.327006668e+01,6.600852369e+01,5.129956965e+01,7.043789178e+01,8.335773841e+01,3.897919249e+01,6.250281342e+01,6.801618256e+01,9.859921540e+00,1.928711890e+01,4.026147858e+01,2.381993495e+01,1.468675534e+01,6.570570824e+01,2.004183717e+01,1.185210972e+01
5.764052874e+01,1.777717020e+01,3.037951072e+01,6.568471376e+01,7.288289081e+00,3.105942322e+01,1.947297942e+01,5.367967926e+01,3.206989074e+01,2.828957420e+01,3.758691188e+01,9.769448525e+01,1.252375289e+01,4.669363995e+01,2.909527567e+01,4.135859104e+01
8.045677072e+01,4.850932748e+01,5.119640981e+01,6.719586033e+01,7.110097265e+01,6.268124561e+01,2.534510245e+01,3.275829877e+01,7.303492229e+01,2.626571909e+01,1.208562025e+01,2.456386993e+01,1.905214511e+01,1.665547802e+01,1.268315160e+01,1.049048282e+01
2.542217097e+00,5.889403201e+00,7.795769247e+01,6.340001243e+01,5.888253341e+01,3.732116576e+01,6.426846946e+01,7.073453936e+01,3.121783955e+01,1.411974013e+01,5.580105022e+01,4.688693667e+01,1.639522319e+01,2.369824991e+01,8.571805209e+01,4.433690591e+01
9.221239361e+01,9.290244466e+01,2.701019935e+01,2.577781072e+01,9.558595220e+01,5.175911790e+01,1.871747631e+01,5.222099025e+01,4.734226016e+00,8.118037941e+01,7.730385828e+01,4.658112015e+01,2.261690401e+01,1.481873569e+01,2.272350466e+01,3.063444070e+01
7.669349151e+01,4.007128554e+01,7.838515333e+01,2.568599902e+01,6.958910467e+01,1.730419295e+01,8.859189610e+01,7.088363425e+01,3.983775053e+01,4.452692937e+01,2.433094971e+01,8.778374374e+01,5.892404768e+01,6.019678281e+01,3.384788322e+01,9.558881243e+01
5.254802950e+01,6.217382652e+01,2.991076869e+01,9.822563359e+01,2.271618459e+01,3.820455387e+00,4.733711179e+00,3.194948808e+01,6.523695251e+01,2.564776191e+01,1.768788238e+01,5.517239163e+01,7.119659351e+01,1.821551241e+01,3.752663926e+01,2.182909548e+01
6.426977372e+01,6.723513335e+00,7.042903218e+01,1.535670901e+01,9.419595939e+01,9.475809612e+01,4.931620069e+01,9.901625962e+01,9.580850687e+01,7.592401555e+01,7.022825142e+01,2.991219711e+01,6.589787778e+01,1.847116802e+01,4.732444890e+01,3.803001625e+01
5.892920569e+01,6.620734778e+01,1.594946584e+01,5.791984312e+01,5.792933710e+01,3.889220792e+01,3.146720579e+01,1.726042172e+01,5.110404754e+01,5.259484190e+00,4.940038307e+01,8.659451773e+01,9.145303414e+01,3.512949577e+01,7.822905681e+01,4.829095741e+01
7.083534189e+00,5.120694649e+01,9.502257710e+01,2.385891054e+00,9.960237938e+01,6.852534300e+01,5.463745441e+01,2.085693747e+01,1.949415141e+01,3.374466332e+01,6.976059438e+01,2.624611774e+01,1.064237928e+01,6.074815181e+01,2.634671430e+01,5.277017070e+01
5.335766387e+01,8.715552875e+01,1.828984489e+01,4.650477145e+01,9.941538108e+01,3.151191576e+01,4.363140126e+01,7.674115436e+01,8.664500436e+01,7.695111539e+01,9.310408429e+01,7.331531663e+01,3.941371065e+00,1.984462998e+01,6.699658620e+00,2.294300238e+01
9.953253208e+01,3.736210878e+01,3.048521190e+01,7.690174336e+01,1.060155928e+01,5.918804288e+00,6.301127675e+01,8.128098087e+01,6.239307544e+01,8.906028565e+01,4.532095984e+01,6.379247479e+00,2.790164813e+01,8.441956344e+01,8.144490669e+01,4.968161526e+01
1.327482363e+01,3.839422991e+01,3.825860572e+01,4.294563560e+01,3.303156586e+01,2.191203155e+01,7.709063311e+01,6.482018149e+01,7.671656938e+01,1.978717146e+01,6.298292151e+01,2.139169805e+01,9.407441939e+01,3.887207485e+01,3.514174125e+01,7.450419237e+01
7.325857254e+01,4.275246863e+01,1.435271612e+01,6.671817302e+01,5.336682170e+01,4.965485078e+01,8.174253202e+01,1.391683439e+01,2.462132513e+00,7.207542215e+01,7.660973131e+01,2.613227690e+01,8.956782851e+01,9.154963522e+01,5.179010854e+01,7.676172775e+01
1.213068427e+01,7.628745686e+01,6.347416405e+00,8.981063843e+01,3.340133483e+01,2.669030466e+01,3.181458240e+01,9.112055515e+01,4.452537328e+01,8.094902188e+01,7.906198561e+01,5.914945236e+01,4.679160954e+01,5.786631675e+01,2.759383224e+01,8.971068323e+01
5.605291130e+01,3.907309970e+01,8.565668267e+01,1.683594707e+00,2.898768709e+01,6.399025371e+01,3.529322687e+01,7.711893186e+00,9.236356760e+01,3.299502793e+00,1.992422131e+01,8.011903071e+01,2.367672884e+01,7.029001677e+01,4.400360454e+01,9.160908330e+01
4.281105574e+01,6.751307772e+01,8.582606377e+00,9.661280847e+01,4.785084540e+01,7.165977573e+01,2.638582955e+01,6.060831702e+01,5.080574362e+01,3.014124082e+01,3.133288451e+01,6.139545068e+00,6.090610294e+01,7.836087008e+01,4.393948665e+01,7.584087767e+01
2.371630190e+01,6.815917787e+01,9.480125626e+01,8.799593316e+01,1.001610440e+01,7.491060193e+00,4.025019397e+01,1.483269860e+01,3.301718352e+01,3.506223127e+01,7.179825430e+01,5.302807369e+00,3.793734006e+01,1.799551737e+01,6.447766220e+01,4.850348893e+01
8.646144444e+00,4.942950434e+01,5.916081026e+01,4.787815229e+01,1.609955793e+00,3.683074631e+01,6.207480062e+01,2.832486389e+01,5.206497036e+01,9.589903232e+00,4.962408583e+01,9.501199172e-01,4.733395118e+01,5.022270260e+01,1.220585821e+01,8.337356360e+01
2.986278845e+00,2.892392066e+01,6.390203875e+01,8.515387228e+01,1.353141741e+01,8.970773017e+00,4.720115455e+01,6.857304253e+01,6.283416874e+01,8.497642671e+01,2.839262382e-01,9.124885058e+01,8.723210739e+01,2.518303522e+01,4.306301146e+01,3.169930957e+01
5.388834287e+01,5.004908151e+01,7.369273756e+01,6.800832200e+01,2.861428015e+01,2.858756534e+00,1.004839737e+01,4.769311652e+01,3.185889055e+01,8.963210754e+01,8.983091832e+00,5.562552095e+01,9.716323668e+01,2.814037444e+01,1.489514862e+01,5.579949123e+01
5.625263876e+01,2.039036624e+01,7.715798141e+01,3.181283953e+01,2.975374884e+01,4.480754427e+01,3.075516163e+01,9.270570969e+01,5.608646105e+01,2.998173959e+01,1.978906703e+01,2.435570703e+01,5.789113657e+01,1.473746896e+01,6.053517929e+01,2.351372009e+01
2.066548327e+01,3.259589061e+01,7.473284586e+01,1.984513386e+01,6.810900925e+01,4.594288949e+01,5.038984209e+01,5.721468638e+01,2.127969676e+01,7.126299100e+01,5.085861891e+01,2.128131049e+01,9.438819437e+01,6.856129515e+01,6.312930367e+01,8.306547108e+01
9.132816970e+01,7.525869077e+01,8.370722145e+01,3.461461464e+00,6.009614597e+01,4.459652118e+01,8.641955363e+00,7.582953920e+00,5.306849588e+01,8.230999158e+01,8.165050929e+01,3.463540936e+01,8.166675442e+01,7.258621678e+01,3.955194634e+01,1.077563614e+01
8.194578359e+00,3.618548706e+01,9.699767410e+01,9.362669881e+01,2.983637269e+01,2.557768922e+01,6.104730581e+01,6.305431001e+01,2.052129609e+01,7.791297814e+01,4.040857292e+01,7.941696829e+01,1.078128450e+01,6.637893263e+01,5.427967170e+01,5.863864785e+01
9.700225781e+01,7.377457144e+01,2.987169856e+01,6.607782298e+01,9.067974079e+01,3.911141631e+01,3.112472783e+01,3.297263149e+01,6.704084559e+01,4.806194369e+00,4.951562960e+01,9.379630527e+01,1.358094685e+01,2.591066942e+01,2.807244697e+01,2.626734814e+01
2.166258013e+01,9.761039044e+01,1.923243241e+01,2.747831836e+01,8.967374607e+01,9.216476916e+00,7.210315977e+01,1.668225944e+01,4.070008419e+01,1.437259216e+01,1.101791302e+01,4.915558612e+00,8.787636519e+01,4.477797239e+01,2.341690251e+01,1.259864871e+01
2.896701659e+01,7.277080013e+01,4.474096396e+01,6.196078820e+01,6.278591804e+01,8.621197953e+01,5.884445222e+01,6.082223950e+01,4.705222549e+01,5.046073677e+01,4.913815566e+01,2.396316622e+01,9.641918679e+01,3.066956906e+01,6.808289378e-02,1.914690495e+01
6.115906197e+01,2.900114569e+00,3.990028108e+01,9.727901901e+01,9.385469308e+01,4.081838725e+01,2.983534855e+01,6.812973165e+01,8.763084098e+01,7.191877494e+01,8.220338580e+00,9.281396782e+01,6.174753294e+01,9.328834133e+01,9.001245212e+01,5.586238849e+01
9.491996814e+01,7.462828502e+01,6.092648079e+01,8.515628766e+00,5.720880430e+01,2.132125799e+01,9.149931700e+01,7.739654341e+01,2.296445420e+01,2.595382319e+01,6.861702586e+01,3.817226874e+00,3.962884894e+01,7.523127064e+00,4.647405113e+01,5.299887502e+01
2.313598787e+01,3.898278843e+01,4.023659678e+01,1.594662072e+01,9.912350108e+01,1.398270517e+01,7.479950965e+01,2.006646590e+01,8.948665381e+01,6.123980098e+01,2.088520394e+01,5.095013296e+00,2.636399859e+01,2.884926116e+01,6.737520021e+01,6.996028739e+01
8.300984155e+01,9.753326481e+01,2.453777822e+01,8.661525681e+01,2.609268457e+01,6.707841652e+01,9.927970031e+01,9.731843421e+01,3.208026708e+00,7.987714230e+01,3.129748354e+01,8.899738454e+00,6.315984210e+01,7.115437479e+01,2.958918328e+01,4.560490996e+01
7.941717846e+01,1.951927298e+01,3.616223472e+01,2.900769742e+01,5.359806142e+01,8.133692839e+01,8.561006165e+00,1.834909900e+01,9.096889050e+01,9.780452289e+01,7.888370192e+01,5.598962500e+01,9.942848487e+01,9.881744634e+01,5.189004091e+01,9.683151782e+01
4.083460468e+01,1.653279019e+01,7.767230723e+01,9.471171567e+01,9.254524530e+01,6.489086818e+01,3.879165072e+01,6.939646531e+00,8.258855485e+01,5.099767212e+01,7.472128039e+01,5.594809560e+00,3.989531287e+01,9.927226086e+01,5.609625359e+01,7.539306836e+01
5.595075263e+01,7.685293961e+01,4.837588988e+01,2.989126676e+01,5.020826633e+01,3.833190330e+01,9.397758922e+01,8.349495309e+01,8.790441100e+01,8.007266037e+01,7.455319733e+01,1.387376949e+01,8.451454278e+01,6.753391201e+01,6.788559188e+01,9.690530479e+01
1.872068921e+01,6.039038358e+01,9.724954946e+01,4.490980861e+01,3.952597655e+01,5.488184872e+01,4.840108889e+01,4.615623611e+01,5.891220241e+01,7.565945484e+00,8.032890604e+01,4.213175648e+01,8.605243659e+01,4.574989222e+01,8.632356712e+01,9.501209860e+01
5.735964221e+01,2.703302780e+01,2.303106778e+01,6.700528582e+01,5.691189735e+01,5.351898108e+00,9.357961019e+01,2.162275082e+00,2.816598871e+01,2.463868614e+01,2.658815829e+00,7.975549815e+01,8.579651310e+01,7.347143152e+01,8.943683862e+01,3.835874610e+00
8.102174621e+01,9.101843687e+01,6.864873937e+01,7.703106437e+01,1.664579943e+01,4.109948663e+01,6.858220330e+01,6.231425109e+01,8.514704972e+00,8.944343520e+01,7.388494189e+01,4.519855897e+01,1.412877095e+01,8.721791552e+01,8.439074259e+01,3.475199172e+01
8.933224002e+01,6.863432090e+01,2.119656240e+01,9.493594851e+01,7.912145712e+01,7.437543213e+01,1.777676316e+01,3.167428508e+01,3.504602845e+01,3.653689206e+01,3.320373897e+01,9.136603582e+01,2.784609266e+01,5.170829044e+01,7.808834006e+01,7.887886533e+01
7.687917185e+00,9.138917391e+01,5.414407885e+01,6.849478320e+01,7.281252188e+01,8.272731622e+01,7.756052240e+01,9.027745817e+01,5.038582735e+01,7.140892805e+01,8.537073732e+01,7.529131854e+01,5.282203136e+00,2.584991473e+01,1.011811768e+01,1.339737929e+01
9.367374939e+01,6.933079823e+01,6.722415623e+00,3.122748758e+01,6.528557427e+01,8.954130666e+01,9.647170433e+00,3.637199880e+00,5.645156433e+01,4.882940563e+01,8.544701846e+01,5.459542023e+01,7.936567450e+01,4.457916453e+01,7.297554429e+01,4.123297657e+00
4.617049073e+01,4.095753632e+01,8.644561369e+00,1.131489445e+00,7.995353617e+01,7.738769964e+01,6.410918875e+01,9.854215014e+01,8.758136738e+01,2.573861530e+00,8.436178134e+01,1.827274174e+01,6.780718097e+01,7.847593853e+01,3.911412381e+01,6.515577640e+01
6.924093244e+01,2.410479404e+01,4.672310105e+01,9.299207989e+01,4.158739464e+01,8.510014835e+01,5.518060550e+01,6.683932741e+00,3.233086274e+01,5.862455327e+01,9.511283321e+01,3.017868839e+00,4.016667334e+01,5.509936145e+01,9.762335971e+00,7.553177040e+00
5.812490388e+01,9.232813050e+01,4.005528654e+01,2.623221761e+01,4.358755916e+01,7.543894462e+01,8.601923035e+01,3.870373865e+01,3.322189875e+01,2.690005607e+01,4.389681278e+01,8.635468671e+01,1.576380169e+01,7.537842972e+01,6.722027119e+01,2.764091280e+01
3.382989335e+01,9.841390880e+01,9.631551119e+01,6.757304439e+01,5.519767930e+00,4.153194247e+01,3.170328387e+01,8.586870832e+01,8.141919917e+01,9.988152469e+01,8.868287692e+01,9.167501043e+01,8.490835109e+01,8.305828599e+01,2.839507088e+01,7.706448843e+01
7.315863752e+01,8.672148163e+01,1.634658416e+01,8.935497963e+01,2.385212463e+01,9.064761329e+01,6.563404611e-01,8.519352881e+01,1.674093790e+01,8.440066371e+00,5.007356702e+01,5.184776725e+01,4.578465790e+01,5.782000546e-02,5.450764577e+01,8.469378945e+01
6.137694987e+01,6.484290139e+01,1.293081880e+01,7.359013307e+01,7.539885087e+01,6.991276441e+01,9.052619624e+01,8.599870709e+01,4.838552699e+01,4.280216332e+01,4.623034797e+00,4.598091191e+01,9.491623908e+01,3.303400522e+01,2.998636215e+01,3.718967465e+01
1.675455366e+01,9.243920795e+00,8.396674041e+01,2.657496653e+01,1.869806204e+01,9.408025797e+01,4.690140765e+01,8.408179292e+01,3.718087020e+01,8.226505707e+01,9.282754479e+01,8.693150124e+01,5.887735072e-01,6.116928569e+01,2.743118969e+01,8.212201234e+01
3.767647053e+01,5.704013612e+00,3.660124281e+01,6.023834719e+01,8.044334469e+01,7.663338538e+00,4.856391447e+01,3.562195392e+01,8.001713157e+01,8.671166943e+01,2.701997060e+01,8.519476411e+01,5.328314357e+01,8.539706556e+01,4.532610326e+01,7.776365433e+01
4.033276726e+01,7.310356253e+01,7.617899077e+01,9.669862163e+00,7.419584946e+01,4.995528721e+01,5.642677101e+01,1.572400467e+01,7.582624908e+01,4.610681709e+01,7.305002970e+00,6.993816205e+01,8.026472523e+01,4.184660889e+01,6.410184618e+01,8.204948448e+01
3.896101459e+01,3.756497963e+00,4.922047108e+01,6.573490197e+01,1.305147644e+01,2.548193250e+01,4.483770725e+01,2.567138004e+01,4.858588680e+01,9.139545543e+01,9.955379592e+01,5.706999927e+01,9.738399031e+01,2.583296388e+00,2.879937223e+01,1.346640095e+01
1.683160359e+01,7.440833865e+01,1.688895046e+01,7.776137698e+01,2.998702065e+01,1.775961042e+01,9.500258271e+01,4.043885572e+01,8.567515007e+01,3.382336901e+01,4.891340820e+01,2.660971955e+01,9.885976675e+01,4.933742608e+01,3.729046878e+01,3.752042291e+01
3.811735202e+01,6.335485806e+01,3.139554934e+01,7.221487880e+01,6.270264969e+00,4.956303499e+01,6.507014308e+01,7.715116522e+01,2.803457903e+01,8.953044101e+01,1.569077719e+01,1.761991853e+01,6.042093365e+01,7.948355845e+01,6.897659468e+00,8.566522440e+01
8.695262607e+01,6.699588200e+00,6.921171616e+01,4.979395037e+01,9.116436764e+01,7.523877446e+01,8.965117165e+01,9.997506881e+01,1.166260877e+01,6.980923767e+01,5.537087402e+01,4.723470825e+01,3.233897737e+01,7.203798424e+01,2.849232738e+01,8.844009973e+01
3.912736935e+01,1.977003268e+01,3.356977500e+01,9.903151167e+01,7.547870197e+01,2.843966736e+01,6.400576881e+01,6.384672490e+01,9.252964022e+01,1.530656307e+01,3.608576198e+00,9.772284665e+01,1.849579311e+01,1.371605294e+01,5.926423975e+01,9.876362512e+01
6.014591410e+01,5.859072224e+01,2.053629986e+01,3.784733351e+01,2.842171181e+01,5.163138942e+01,6.741026070e+01,5.950264576e+01,5.824107844e+01,5.549663229e+01,5.014859913e+01,9.986291513e+01,2.097553197e+01,6.929366168e+01,5.520681461e+01,7.104477744e+01
3.244033161e+01,8.600631171e+01,1.902995572e+01,6.077018828e+01,8.442802407e+01,9.742120134e+01,1.938226482e+01,5.284216004e+01,1.226069951e+01,3.633152165e+01,1.062271608e-01,1.731596225e+01,1.484040053e+01,4.863989330e+01,4.234653760e+01,6.276765095e+01
6.289136668e+00,8.451324915e+01,3.395789033e+01,3.567763462e+01,6.835928804e+01,6.274848793e+01,1.315348984e+01,3.888736984e+01,3.219008001e+01,1.107010127e+01,4.630486917e+01,7.481651329e+01,5.588847969e+01,1.005828085e+01,4.959271894e+01,2.114112616e+01
8.040631969e+00,2.392209262e+01,8.659224128e+01,6.321173307e+01,3.851905844e+01,4.508402804e+00,9.636135258e+01,1.796228903e+01,7.254344461e+01,1.159698881e+01,9.208039581e+01,4.643063475e+01,2.472724257e+01,2.623530277e+01,6.767850273e+00,6.379234528e+01
1.858434936e-01,6.380477055e+01,5.386624414e+01,8.650488203e+01,9.792571269e+01,3.457940434e+01,7.722644889e+01,8.428857754e+01,5.984431921e+01,5.364548427e+01,9.037765191e+01,8.723260184e+01,6.321523799e+01,6.899835250e+01,3.738427106e+01,8.542632189e+00
3.186479632e+01,3.490947531e+01,6.623882077e+01,6.249039422e+01,1.315307845e+00,4.524096435e+01,3.437664244e+01,6.756506185e+00,4.098132145e+01,9.103419609e+01,5.415961308e+00,3.890801650e+01,4.352773195e+01,5.876388845e+01,5.488961133e+01,4.952505632e+01
1.864096331e+01,4.160897683e+01,9.936303938e+01,9.190188928e+01,8.297048735e+01,5.534660125e+01,2.734824796e+01,7.461318473e+01,1.996279333e+01,5.126847267e+01,4.457036292e+01,9.206539020e+01,1.615174669e+01,4.921262380e+01,2.028536705e+00,1.145972429e+01
1.641552814e+01,6.914478469e+00,4.565844336e+01,7.624587977e+01,7.656640402e-01,4.256321772e+01,3.598344932e+00,7.507193552e+01,4.346081796e+01,5.789768879e+01,7.286184129e+00,6.329430065e+01,8.116372862e+01,4.857483539e+01,3.047257156e+01,6.390561953e+01
6.048870303e+01,4.918954067e+01,4.552078958e+01,9.428924335e+01,1.526353918e+01,3.723398307e+01,3.849549604e+01,2.985051825e+01,8.481765830e+01,9.688688459e+01,6.665811991e+01,9.031847813e+01,9.248802093e+01,2.531670471e+01,9.603267619e+00,9.077526046e+01
3.502825397e+00,9.594488019e+01,4.693527128e+01,1.819373926e+01,6.588873695e+01,3.469438940e+01,7.088309276e+01,7.114219880e+01,6.949679778e+01,4.857755023e+01,4.590005619e+00,9.970056295e+01,1.289434394e+01,9.275579820e+01,7.790546483e+00,6.972096064e+01
5.509742370e+01,7.600233339e+01,7.235613879e+00,5.414623173e+01,6.647476749e+01,7.457441134e+01,2.111273169e+01,4.439174714e+01,2.327968370e+01,1.465625845e+00,3.209486492e+01,8.138421814e+01,6.493504947e+01,6.601025517e+01,8.919468704e+01,7.573089956e+01
9.652058976e+01,4.205332356e+01,8.692064013e+01,9.072734944e+00,8.630876033e+01,1.153098960e+01,9.651159764e+01,5.881509823e+01,5.764253578e+01,6.831842595e+01,2.399812159e+01,6.124162092e+01,3.866595829e+01,3.580960216e+01,9.623216068e+01,9.049348765e+01
