v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42
2.077957235e+01,4.107314263e+01,9.567583234e+01,4.398005098e+01,1.321213445e+01,5.009111453e+01,3.206831987e+01,1.598788671e+01,6.982782966e+01,7.809014049e+01,8.885207728e+00,8.180653120e+01,6.109844665e+01,1.040133426e+01,6.732667751e+01,7.805730720e+01,8.859538543e+01,6.414674568e+01,3.954137558e+01,5.641154232e+01,9.308542261e+01,9.642853480e+01,2.409675805e+01,6.686646658e+01,5.596982086e+01,6.125531730e+01,7.665710926e+01,4.151706047e+01,5.413729592e+01,5.837049483e+01,9.404634194e+01,9.329223484e+01,3.705498709e-01,4.067236075e+01,2.032977724e+01,3.727370794e+01,7.945213529e+01,3.535526958e+01,2.999259178e+01,5.199623529e+01,4.473765276e+01,9.831833869e+01
9.852051753e+01,7.952709201e+01,1.929972934e+01,8.886748633e+01,9.884675514e+01,8.756725888e+01,1.344028305e+01,8.609441185e+01,2.019650776e+01,2.125501430e+01,7.946178868e+00,1.322019287e+00,7.423780763e+01,2.790000648e+01,1.523188166e+01,7.531936579e+01,1.525540621e+01,8.525938410e+01,4.241935716e+01,4.801248994e+01,4.976127693e+01,8.008568997e+01,2.854106730e+01,9.353512419e+01,5.290077463e+01,9.870889593e+01,5.786870713e+01,3.626649916e+01,9.866492346e+01,3.090526029e+01,5.895941441e+01,4.983036943e+01,4.714478743e+01,5.664407933e+01,9.014958298e+00,5.600486656e+01,5.700362383e+01,6.146891156e+01,4.034689051e+01,1.868740901e+01,1.764173809e+01,5.715408310e+01
2.968602034e+01,3.539624239e+01,8.118696591e+01,2.311705684e+01,9.114347303e+00,5.739724180e+01,7.520733760e+01,4.972794831e+01,7.455007785e+01,7.472130703e+01,2.831545732e+01,2.936389024e+01,8.076966377e+01,9.216492028e+01,3.442845364e+01,3.445335712e+01,3.242965348e+01,2.162181112e+01,9.660783104e+01,9.574424952e+01,5.904096488e+01,8.787662429e+01,4.509836652e+01,9.195036662e+01,6.702192478e+01,9.631141383e+01,6.293311334e+01,4.635831087e+01,1.677173694e+01,6.759175555e+01,4.312870204e+01,5.550211758e+01,6.328715610e+01,7.929753187e+01,6.917515767e+01,3.004426913e+01,2.251995523e+01,9.069360777e+01,8.348908834e+01,1.645405627e+01,8.014218394e+01,9.708971449e+01
3.713629080e+01,2.951151343e+01,8.753726633e+01,3.340925931e+01,3.317375092e+01,6.318426443e+01,5.958303672e+01,7.456813652e+01,4.251458411e+01,8.128701149e+01,6.397723868e+01,4.000060429e+01,3.293687881e+01,5.222072353e+01,9.394662898e+01,2.883422466e+01,6.391582384e+01,3.506265677e+01,2.792788030e+00,2.653858648e+01,1.594682008e+01,2.622884354e+01,6.956835580e+01,3.372709883e+01,5.997272117e+01,3.056451501e+01,7.850722941e+01,7.836200946e+01,7.385824440e+01,4.218028543e+01,2.480348694e+01,8.573719894e+01,1.865804189e+01,1.096046358e+01,1.120471932e+01,8.975969604e+01,4.040401290e+00,1.246413030e+00,5.120137388e+01,7.549651089e+01,5.398098033e+01,8.601406106e+01
1.170075535e+01,4.030708495e+01,6.709673509e+01,8.804217535e+01,5.703224289e+01,3.804416850e+01,1.964350785e+00,2.481558620e+01,9.077408344e+01,5.848348132e+01,6.865805090e+01,1.181373572e+01,1.281555103e+01,8.282380751e+01,5.340332047e+01,6.626602215e+01,4.780233684e+01,2.624459691e+01,3.428310217e+01,7.543343442e+01,2.839462130e+01,3.802701743e+01,7.135761630e+01,9.590170721e+01,6.026407398e+01,3.662758963e+01,5.682399367e+00,5.771078562e+01,3.968751550e+01,2.087853019e+01,6.935726422e+01,3.848655124e+01,8.334051690e+00,6.102505020e+01,2.674240800e+01,1.126383791e+01,2.359559526e+01,5.954954750e+01,5.914868395e+01,5.117885964e+01,5.666536087e+01,4.560932762e+01
5.399559393e+01,1.190631728e+01,2.395449271e+01,5.251676093e+01,7.773509636e+01,4.133548800e+01,7.310488525e+01,4.580916284e+01,2.476144180e+01,1.279560176e+01,5.749655177e+01,7.088707559e-01,2.562597266e+01,1.195580121e+01,7.655059286e+01,2.564386286e+01,4.915157317e+01,5.405405590e+01,5.759819859e+01,3.068081512e+01,2.425046592e+01,3.763753269e+01,7.331536602e+01,4.721676549e+01,5.629108906e+01,4.896812322e+01,4.092026730e+01,5.077606544e+01,8.901696951e+01,9.699473031e+01,6.351484069e+01,1.861372803e+00,4.595732606e+01,8.970395011e+01,7.049602727e+01,9.697755479e+01,6.551617548e+01,8.903229321e+01,2.304554108e+01,5.645931670e+01,5.774678381e+00,7.253710135e+01
2.911420714e+00,2.553573564e+01,8.295691192e+01,8.829104153e-01,8.524588103e+01,1.531888470e+01,7.074844838e+01,2.699391702e+01,8.015659583e+01,2.340932488e+01,9.601486132e+01,3.927352620e+01,4.847533941e+01,5.184786973e+01,3.870387627e+01,5.644626292e+01,8.962433583e+00,6.503690121e+01,4.545460980e+01,2.341103758e+01,4.420598736e+01,3.446544468e+01,1.293891977e+01,4.797643129e+01,9.205771098e+01,5.783958545e+01,6.273919799e+01,2.491565358e+01,7.788570071e+01,9.284616953e+01,3.899620929e+01,7.594979059e+01,3.541952784e+01,7.169539449e+01,2.349799464e+01,7.071456247e+01,3.857680366e+01,8.192510623e+00,1.004704410e+00,7.153250856e+01,7.346324240e+01,9.994633007e+01
4.108471539e+00,5.399062490e+01,4.488168466e+01,2.930143749e+01,5.848453659e+01,6.416441825e+01,7.362192986e+01,4.062245525e+01,9.465403492e+00,9.877846003e+01,2.109472532e+01,7.332089166e+01,3.501120130e+01,5.271577037e+01,6.279616412e+01,5.208595970e+01,6.254086027e+01,4.465529734e+00,8.966915250e+01,8.742087233e+00,4.853350810e+01,7.984832788e+01,9.846767866e+01,3.716584338e+01,1.778244479e+01,2.474620761e+01,2.009385149e+01,8.942957196e+01,8.296886564e+01,1.480295981e+01,6.524747659e+01,7.155957654e+01,2.943847352e+01,6.839483148e+01,6.142260956e+01,6.807728674e+01,9.872864651e+01,8.020137730e+01,4.148739527e+01,4.425963175e+01,3.772222786e+01,5.821333927e+01
4.483741814e+01,7.989189549e+01,8.857043079e+01,2.914573575e+01,6.516809570e+01,6.984202748e+01,7.331287449e+01,7.523172121e+01,8.732139227e+01,3.227300182e+01,2.124525761e+01,8.287740558e+01,5.236664148e+01,6.561447522e+01,5.359642235e+01,8.077070286e+01,8.773017483e+01,1.396368309e+01,4.949985864e+01,5.556906322e+01,5.404243743e+01,6.746644053e+00,9.448827326e+01,2.243327932e+01,8.141591758e+01,2.095548591e+01,1.024582347e+01,7.591528007e+01,8.889987986e+01,7.688808543e+01,7.856912518e+00,7.418549499e+01,9.860410977e+00,8.844404159e+01,9.934319972e+01,8.293672626e+01,8.321815662e+01,4.322680740e+01,5.378871726e+01,7.600782357e+01,5.198370008e+01,4.580679626e+01
7.034931033e+01,8.999857851e+01,1.657855979e+01,8.844192648e+01,6.655891679e+01,6.850270875e+01,4.229237924e+01,6.060005287e+01,9.436059136e+01,8.399403524e+01,8.317233001e+01,1.653622061e+00,9.997514405e+01,4.711059533e+01,6.886206452e+01,3.611621847e+01,8.633745894e+01,2.784710624e+01,6.412043817e+01,2.024932564e+01,7.208778723e+01,9.876935524e+01,2.717876115e+01,2.300960042e+01,6.541567515e+00,1.051311125e+00,6.318824341e+01,1.748777969e+01,1.142496017e+01,6.871856999e+01,4.403398799e+01,3.520851939e+01,6.896795197e+01,4.960127087e+01,6.106383943e+01,3.086587820e+01,7.247840098e+01,1.760401045e+01,3.315230522e+01,7.732186110e+00,7.626611139e+01,4.122175821e+01
1.322094772e+01,6.283955768e+01,4.881193920e+01,4.421086195e+01,3.512844496e+01,1.223591994e+01,8.586968709e+01,8.798550449e+01,2.957856159e+00,8.589414570e+01,1.076291263e+01,7.581461580e+01,6.268061133e+01,1.175648817e+01,9.223478165e+01,6.855629224e+01,4.342777712e+00,4.568455357e+01,8.991157298e+01,5.537502522e+01,8.460870986e+01,5.223574998e+01,5.260150175e+00,1.958465248e+01,4.072727511e+00,1.614876188e+01,7.423227951e+01,1.043219315e+01,3.110807351e+01,3.256927891e+01,4.638354779e+01,4.056665762e+01,1.641006123e+01,9.811425324e+01,5.356062133e+01,1.448931231e+01,7.903599869e+01,1.491122526e+01,8.662436601e+01,9.900376935e+01,1.229175429e+01,7.198643304e+01
9.198356336e+01,3.143307411e+01,4.898633992e+01,7.127623074e+01,2.629527575e+01,7.238112612e+01,5.738082222e+01,1.850449337e+01,8.004686514e+01,3.233266041e+01,2.555533611e+01,6.355968909e+00,7.131386765e+01,7.730202808e+01,4.249116124e+01,1.443875963e+01,6.926549133e+01,1.929103876e+01,1.668595122e+01,4.144901102e+01,6.306676313e+01,1.340260044e+01,1.002366845e+01,2.126309300e+01,9.681459115e+01,6.368404725e+01,6.606996518e+01,2.645429294e+01,3.158816882e+01,3.274359827e+01,8.333653187e+01,3.971424532e+01,4.757687777e+00,6.767656911e+01,3.653886882e+01,5.675103373e+01,8.729426559e+01,3.934373499e+01,5.649248470e+01,2.215995909e+01,6.543224132e+01,6.647175172e+01
2.950070050e+01,6.044048037e+01,1.507121920e+00,2.292220434e+01,3.985613317e+01,5.221439500e+01,9.040053362e+01,3.988768601e+01,6.218180804e+01,7.766733594e+01,4.599148602e+01,6.274037410e+01,2.143575170e+01,1.961797346e+01,3.629161423e+01,5.331197275e+01,5.970201160e+01,5.544904439e+01,1.638770423e+01,8.782285506e+01,4.823963014e+00,8.183075162e+01,8.505753047e+01,3.030570305e+01,3.008867654e+00,6.866217725e+01,1.281214081e+01,8.686313602e+01,3.023030036e+01,6.724074551e+01,2.194161799e+01,8.135098826e+01,9.840210857e+01,3.817418776e+01,6.098905031e+01,1.262883721e+01,2.197147861e+01,1.599707565e+01,4.104635791e+01,2.236328664e+01,1.525268162e+01,6.598443425e+01
4.255179931e+01,2.973158126e+01,7.244113420e+01,4.404894139e+01,8.826071389e+01,8.531557247e+01,1.258509443e+01,2.975668832e+01,1.672594566e+01,5.186046684e+01,8.161950469e+01,4.111673115e+01,7.856063003e+01,3.612642685e+01,3.173588926e+01,4.105328350e+01,7.290702781e+01,4.255142320e+00,5.228614730e+01,5.768022935e+01,5.163408203e+01,9.794469916e+01,4.176929629e+01,3.070682775e+01,9.616971829e+01,4.345565189e+00,4.834418215e+01,2.009258785e+01,7.225254636e+01,7.474902814e+01,6.147180133e+01,9.790927138e+01,9.156046332e+01,8.699795729e+01,5.616791824e+01,8.581483421e+01,2.268848966e+01,4.109339872e+01,5.405190648e+01,1.979654910e+00,1.437531325e+01,3.796095759e+01
3.010443598e+01,7.851999514e+00,5.096563332e+01,7.381049687e+01,7.493355126e+01,9.977705900e+01,8.247043217e+01,5.917783414e+01,7.941866528e+01,4.249479003e+01,7.938004095e+01,6.922043046e+01,5.123800355e+01,2.652784267e+01,8.064038413e+01,8.416191280e+01,3.232483772e+01,4.020201194e+01,4.625359448e+01,4.100104821e+01,3.022203411e+01,5.119213728e+01,9.596947172e+01,3.584946992e+01,4.802198700e+01,9.716012773e+01,3.728779544e+01,1.853185206e+01,4.754665596e+00,5.135055801e+01,8.660727520e+01,4.964933440e+01,3.589071511e+01,9.209582235e+01,6.119082475e+01,4.030260694e+01,1.682820273e+01,1.141877188e+01,5.487563302e+01,3.231545318e+01,8.036262575e+01,2.331503105e+01
1.453918977e+01,6.916959637e+01,3.740375384e-01,9.894681476e+01,7.709990526e+01,2.075296365e+01,5.921639028e+01,7.603997032e+01,7.724970087e+01,7.188936314e+01,3.691895479e+01,9.282828755e+01,6.547899974e+01,9.067878930e+01,4.190886604e+01,8.294549117e+01,4.443256211e+01,4.112074947e+01,4.485306086e+01,8.662167488e+01,2.956142217e+01,6.411582275e+01,2.422399407e+00,3.812797382e+01,1.307202255e+01,4.470231050e+01,9.553562591e+01,6.160195711e+01,9.228664539e+01,6.202911313e+00,4.608843802e+01,2.612503475e+01,1.560842149e+01,2.362620976e+01,8.581479926e+01,4.738255371e+01,1.605652486e+01,2.420042008e+01,8.799844410e+00,1.230563779e+01,3.230124183e+00,2.280457354e+01
5.261489451e+01,1.790795807e+01,5.750402415e+00,7.558809468e+01,4.989557627e+01,1.782181951e+01,3.458126031e+01,3.850495274e+01,9.885250581e+01,3.050597577e+01,8.203048237e+01,9.654670164e+00,9.905505315e+01,3.053869363e+01,9.209219988e+01,9.507407107e+01,4.409916500e+01,6.089977814e+01,4.506444879e+01,3.333998417e+01,8.128679401e-01,1.231936719e+01,7.408088478e+01,5.754766184e+01,8.262369287e+01,4.000778247e+01,2.159375379e+01,5.804603250e+01,5.322156470e+01,7.493184480e+01,8.102037285e+01,7.072443709e+01,3.287763398e+01,9.905547067e+01,1.622608739e+01,1.137952743e+01,6.451848729e+01,2.598547681e+01,9.564748343e+01,6.267346505e+01,4.210982746e+00,5.119136333e+01
9.314167502e+01,2.276488518e+01,7.983441257e+01,9.730021558e+01,4.158231828e+01,7.557847141e+01,1.929386609e+01,3.681195830e+01,3.183776211e+01,3.310821167e+01,6.014509949e+01,5.051927360e+01,8.425016373e+01,7.512338466e-01,9.511045564e+01,3.307224981e+01,4.518233495e+01,4.401262822e+01,7.331497395e+01,8.703132347e+01,2.432302344e+01,9.735276538e+01,6.116682049e+01,8.210493184e+01,3.162215842e+00,6.762347525e+01,9.187794262e+01,8.266641330e+01,2.524770100e+01,7.100973007e+01,3.675566281e+01,5.106856215e+01,1.205136028e+01,7.171519523e+01,6.350836387e+01,3.015444762e+01,8.488041108e+00,8.972942420e+01,3.463855818e+01,7.087009823e+01,2.627951744e+01,3.862305920e+01
7.364024176e+00,4.084809684e+01,7.914677440e+00,3.733089642e+01,8.662037082e+01,4.391342980e+01,2.363381045e+01,7.506260660e+01,7.782589054e+01,2.537975573e+01,5.851559534e+01,4.875002543e+01,6.630772389e+01,9.241102088e+01,9.585561226e+01,7.775568683e+01,2.156794382e+01,5.804890092e+01,8.872249905e+01,2.929392850e+01,5.246140727e+01,4.256340937e+01,9.546579111e+01,4.910493999e+01,2.771437093e+01,2.222256154e+01,7.583127211e+01,1.247131653e+00,4.420292514e+01,4.234375721e+01,5.277097298e+01,2.651390457e+01,4.175996078e+00,4.928393762e+01,7.525950754e+01,2.132139957e+01,5.344523020e+01,4.796149020e+01,8.472249558e+01,9.385237851e+01,2.396123366e+01,2.857642886e+01
8.083657385e+01,8.500035105e+01,5.289127815e+01,9.237727689e+01,2.502054131e+01,5.683068619e+01,2.560647452e+01,9.454255656e+01,6.726405230e+01,4.665917539e+01,3.916520971e+01,4.994990747e+01,9.328974103e+01,5.311213286e+01,9.806510849e+01,4.366365780e+01,8.828159059e+01,5.637225338e+01,8.799995317e+01,1.664917357e+00,4.375921416e+00,9.780455672e+01,7.517753066e+00,4.867146820e+00,6.613815366e+01,4.669977458e+01,3.399258533e+01,9.867094430e+01,7.838638809e+01,3.173074622e+01,6.430747529e+01,4.109672761e+01,6.402910022e+01,1.463788884e+01,6.265240324e+01,5.653129341e+01,1.001841816e+01,9.104430941e+01,5.116762691e+00,5.179257759e+01,6.692712241e+01,4.522275011e+01
5.518102250e+01,6.052792518e+01,1.379894778e+01,3.358817547e+01,8.940925835e+01,3.635112851e+01,1.643662065e+01,4.876261072e+01,2.958302081e+01,3.867777222e+01,8.037007173e+01,2.084544198e+01,2.273822586e+01,7.812849868e+01,3.229772384e+01,3.543011645e+01,4.055759540e-01,4.000929607e+01,9.841764626e+01,1.706706341e+01,5.523577008e+01,5.883863163e+01,2.650706595e+01,4.060283841e+00,9.983187914e+01,2.755470527e+00,6.854902557e+01,8.708604977e+01,6.895140966e+01,5.217999530e+01,9.445115049e+01,4.851735079e+01,6.455526250e+01,5.889558210e+01,6.531939184e+01,5.436311786e+01,5.643918351e+01,7.304400841e+01,3.395266571e+01,8.834241439e+01,2.471965100e+01,7.564174792e+01
9.029031566e+00,4.958946639e+01,6.666894692e+01,1.550400209e+01,6.584108466e+01,5.977453187e+01,2.270909586e+01,2.601559725e+01,4.903620258e+01,8.059087090e+01,1.111149893e+01,7.347692547e+01,3.181282678e+01,1.106738614e+01,9.086469457e+01,7.588712436e+01,1.169390692e+01,5.029006012e+01,8.588195836e+01,1.020532972e+01,6.484988652e+01,1.355398316e+01,7.114358010e+01,1.745773736e+01,9.761248069e+01,2.162177146e+01,5.481813800e+01,8.062823666e+01,2.259967731e+01,5.382710082e+01,7.677599929e+00,3.931624901e+01,8.653173408e+01,7.463339656e+01,8.027293005e+01,3.602211553e+01,7.889933286e+01,6.036497299e+01,6.393089666e+01,3.182009617e+00,9.596276211e+01,8.282131608e+01
8.754764101e+01,2.801385129e+01,2.494720077e+01,6.707668021e+01,2.263242134e+01,2.937865916e+01,4.089949753e+01,5.361435176e+01,7.791182964e+01,5.077291548e+01,1.938876792e+01,1.390643246e+01,8.018500661e+01,4.776121491e+01,4.972261956e+01,5.265832256e+01,9.866608681e+01,2.729102562e+00,3.157716975e+01,8.774537187e+01,8.974050991e+01,1.145730768e+01,2.807902519e+01,6.092634422e+01,7.367426528e+01,2.074238110e+01,4.138750667e+01,7.473230193e+01,2.835247530e+01,8.175153980e+01,1.577409314e+01,7.177788215e+00,3.776000065e+01,2.106500491e+01,3.960622652e+01,1.498104848e+01,6.817514415e+01,9.555846496e+01,2.774721675e+00,1.976617431e+01,5.881004049e+00,6.820191801e+01
9.642391324e+01,4.364929048e+01,7.523574486e+01,6.570772784e+01,9.064297136e+01,9.990406594e+01,6.058530638e+01,9.572056631e+01,8.248996124e+01,9.083570951e+01,5.606309561e+01,6.938241637e+01,5.260966967e+01,9.123153675e+01,7.142427726e+01,8.092916440e+01,1.500229929e+01,5.126270058e+00,4.268914831e+01,8.338159772e+00,8.620362525e+00,1.805160386e+00,6.679057573e+00,9.478529002e+01,1.702073271e+01,9.812231339e+01,5.846462897e+01,1.649442237e+01,5.467944332e+01,1.472683916e+01,1.444532037e+01,4.929097969e+01,8.617151164e+01,2.808449493e+01,3.502185802e+01,9.635418574e+01,3.775736335e+01,9.932885709e+01,7.629390927e+01,6.444717580e+01,9.938624173e+01,1.474618590e+01
6.651392085e+00,3.160952253e+01,8.780711197e+01,7.158490976e+01,5.963534724e+01,3.353879925e+01,6.610831974e+01,6.588181532e+01,5.113694814e+01,8.824986505e+01,7.202427595e+01,6.389182245e+01,7.166520597e+01,6.112994389e+00,3.577396023e+01,6.919596820e+01,7.647308084e+01,9.711055869e+01,3.735974787e+01,7.519421362e+01,7.247468669e+01,3.547009100e+01,4.096479694e+01,8.958168002e+01,1.433817300e+01,4.936417434e+01,8.838254284e+01,4.177738810e+01,1.015195700e+01,5.396803709e+01,9.482239685e+01,5.601605492e+01,1.510390144e+01,3.877921955e+01,1.979226423e+01,4.832129382e+01,2.764089327e+01,7.121149693e+01,2.326322113e+01,1.941344998e-01,5.689916712e+01,9.929247353e+01
6.635079181e+01,7.145735445e+00,4.271992272e+01,5.314687148e+01,3.308711671e-02,4.001735481e+01,2.637515161e+01,2.194984139e+01,4.610785273e+01,7.124197295e+01,3.682728761e+01,8.087640783e+01,6.509326234e+00,1.937636361e+01,4.837920683e+00,6.114066206e+01,5.237679909e+01,3.456369551e+01,9.997437281e+01,8.278649404e+01,2.982619060e+01,3.847122463e+01,5.273368519e+01,8.192610964e+01,7.669676246e+01,8.345122580e+01,1.298614779e+01,1.807624331e+01,4.735263353e+01,9.424659172e+01,5.225046253e+01,5.533594856e+01,5.614578118e+01,1.072374634e+01,8.176763167e+01,9.664283882e+01,9.938069128e+00,2.106442688e+01,6.242227771e+01,1.451529673e+01,1.398751062e+01,7.717540140e+01
1.307459900e+01,2.044956114e+01,6.857208620e+01,4.816809263e+01,5.370694102e+01,1.461327387e+01,1.106342249e+01,7.387646881e+01,2.658006723e+00,2.966916994e+01,9.126525833e+00,7.253050685e+01,2.866820158e+01,6.423757219e+01,4.832911195e+01,1.160386811e+01,4.476405869e+01,3.237162419e+01,3.355240260e+01,1.147112731e+01,6.825787295e+00,9.017992243e+01,3.012264442e+01,3.349887345e+01,9.850428000e+00,8.519695754e+01,1.268262912e+01,9.806846489e+01,2.062211604e+01,5.865470990e+01,6.208937834e+01,2.407095316e+01,7.344572929e+01,7.555074497e+00,8.136368150e+01,6.551886053e+01,4.223918187e+01,2.393110810e+00,5.860239782e-01,7.507522676e+01,4.663349103e+00,4.647837004e+01
8.122983457e+01,8.440001374e+00,6.607137954e+01,8.886753743e+00,9.218011280e+01,1.047543928e+01,2.676777035e+01,7.549075304e+01,9.308820902e+01,3.150454192e+01,3.488705249e+01,4.661371342e+01,6.173525134e+01,2.573470567e+01,9.782902754e+01,4.839676956e+01,2.404081054e+01,8.879735230e+01,7.257786286e+01,3.653289084e+01,5.848672395e+01,8.626321268e+00,6.692250126e+01,9.403308765e+01,3.681322097e+01,2.721745131e+01,4.602730148e+01,3.767814079e+01,5.649080485e+01,4.149251111e+01,2.941242132e+01,4.232363392e+01,3.573654060e+01,8.827504387e+00,2.741452285e+01,1.335903360e+01,9.082338813e+01,6.615935986e+01,4.715972816e+01,3.325408579e+01,3.092722560e+01,7.984948095e+01
5.796362527e+01,8.704215548e+01,4.007786431e+01,5.133694366e+01,8.462339967e+01,6.124961384e+01,3.205765960e+00,2.562882958e+01,4.762615986e+00,5.991916105e+01,6.961005338e+01,3.013510298e+01,2.427238904e+01,2.949245124e+01,9.970001901e+01,6.299135421e+01,8.898041886e+01,1.946640564e+01,2.508390575e+01,3.578124776e+01,4.816291080e+01,5.329480324e+01,3.440796632e+00,8.447510336e+01,3.404938233e+01,7.110995619e+01,1.202673345e+01,1.552292333e+01,7.207050817e+01,8.378021628e+01,8.646313280e+01,4.459653548e+00,9.389385500e+01,4.873187501e+01,4.071458524e+01,7.822150564e+01,6.230194365e+01,5.137968915e+01,2.566930750e+01,8.662413423e+01,8.716847320e+01,3.128753012e+01
4.334846405e+01,7.397222198e+01,1.426363135e+01,6.212078177e+01,7.614114898e+01,5.596493434e+01,7.323998188e+01,6.485423318e+01,2.126211629e+01,2.363029810e+01,9.685235488e+01,7.172606510e+01,3.905917583e+01,8.988343763e+01,9.168483865e+01,7.115065102e+00,6.987203682e+01,9.850176995e+01,2.724541829e+01,5.215855635e+01,9.560365235e+01,3.692560449e+01,4.865017918e+01,5.040098037e+01,9.114400970e+01,7.017207339e+00,2.400316099e+01,2.772561872e+01,9.989667735e+01,9.145882122e+01,2.893383256e+01,2.915836019e+01,1.829502905e+01,8.568282543e+01,6.905344151e+00,4.767599962e+01,8.895126177e+01,7.573452534e+01,9.019872037e+01,2.775985800e+01,8.191306118e+01,9.772338817e+01
2.775784198e+01,7.633691387e+01,1.992576993e+01,9.845039447e+01,4.962343500e+01,9.565767356e+01,2.640950042e+01,1.611430768e+01,6.249629777e+01,6.756011693e+01,6.834709250e+01,9.573499672e+01,6.948712911e+01,2.410085787e+01,1.979618749e+01,4.119926110e+01,5.426413542e+01,5.520961528e+01,2.892711601e+01,6.639843046e+00,7.777721457e+01,7.970555717e-01,8.600882147e+01,4.845128027e+01,1.096842187e+01,8.430981512e+01,6.528643962e+01,5.925518823e+01,2.094578841e+01,9.490399852e+01,7.338663736e+00,8.025177147e+01,3.174782194e+01,2.500556402e+01,9.876728926e+01,4.129548451e+01,3.712594940e+01,2.648253961e+01,3.899690529e+01,7.178988241e+01,6.726558439e+01,6.086379178e+01
