v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54
6.561229529e+01,9.814512556e+01,9.568812004e+01,4.819618480e+01,4.224951817e+01,1.785703497e+01,4.506973128e+01,5.238920356e+01,3.721124508e+01,8.629058299e+00,7.547250571e+01,1.103233924e+01,9.693657165e+01,5.481713689e+01,4.918115330e+01,6.683298818e+01,2.411360255e+01,3.192108025e+00,5.180368103e+01,6.309070298e+01,6.602536870e+01,8.608750216e+00,2.209400986e+00,2.312753524e+00,1.102158620e+01,6.407900831e+01,1.002189784e+01,1.033059252e+01,9.445773471e+01,5.792060433e+00,7.475338393e+01,9.774017003e+01,9.440604128e+01,7.753028982e+01,4.485697048e+01,6.201019717e+01,2.509005640e+01,9.895727397e+00,1.811324661e+01,6.068456489e+01,8.420102315e+01,1.270817441e+01,6.337769953e+01,2.391535361e+01,4.878094254e+01,3.524630298e+01,9.415023884e+01,9.060554754e+01,3.408274417e+01,2.653175128e+01,6.381455865e+01,1.206950586e+01,6.107988619e+01,2.409772291e+01
7.936459874e+01,6.275652782e+01,9.658049053e+00,3.117421546e+01,4.837172398e+01,1.188922564e+01,3.138930598e+01,5.845895243e+01,5.483641440e+01,1.481852039e+01,2.201535944e+01,4.115439244e+01,3.834507941e+01,8.832396700e+01,3.024753500e+01,6.018148788e+01,4.941567096e+01,1.309389116e-01,8.456023800e+01,1.080526526e+01,6.638938197e+01,2.295305942e+01,1.783056273e+01,9.853512857e+01,9.866377113e+01,2.916499441e+01,5.766936451e+01,9.875690228e+01,6.807282014e+00,1.548424210e+01,2.921792778e+01,7.840231157e+00,5.678493393e+01,8.987012244e+01,8.938262769e+01,5.744590514e+01,9.420486712e+01,8.370641763e+01,5.238200872e+01,9.487755437e+01,8.965235469e+01,4.327248457e+01,1.557336825e+01,2.657715850e+01,6.529774401e+01,2.003136007e+00,5.173823709e+01,6.359127926e+01,3.050782524e+01,6.478505332e+01,4.484099835e+01,5.560517977e+01,3.363500447e+01,2.271927197e+01
5.135622600e+01,3.429207643e+01,6.304063012e+01,5.910479832e+01,6.938387528e+01,2.981025327e+01,6.253753681e+01,1.547245461e+01,6.459741966e+01,3.476987655e+00,9.395911812e+01,3.228351429e+00,1.186556350e+01,2.706477828e+01,5.403514787e+01,5.890186812e+01,3.029621442e+01,4.023563434e+01,4.639168567e+01,5.240909050e+01,6.396761854e+01,8.251157493e+01,5.655162720e+01,1.683151253e+01,5.720290769e+01,2.630395919e+01,5.437271249e+01,4.565518677e+01,9.694342110e+01,4.199614219e+01,8.682548911e+01,1.782428084e+01,5.059251091e+01,6.322713423e+01,2.233995140e+01,2.566175752e+01,7.809443054e+01,8.256368416e+01,4.241361544e+01,3.726105327e+01,6.565712110e+01,9.621426839e+00,8.241963892e+00,7.745170523e+00,4.179814780e+01,5.192741993e+01,2.432604682e+01,2.945769069e+01,6.484195579e+01,6.925250908e+01,5.054526402e+01,7.036144448e+01,5.413022153e+01,1.674836774e+01
4.699577418e+01,1.664616473e+01,4.674758726e+01,9.087084289e+01,4.597775881e+00,7.609950876e+01,4.584554195e+00,4.450936446e+01,6.962400938e+01,7.342045651e+01,8.616963217e+01,9.395419187e+01,9.879016891e+01,9.268605748e+01,2.998596843e+01,5.190569747e+01,5.450845339e+01,6.364779226e+01,2.024646213e+01,8.062878143e+01,4.546108543e+01,9.653086649e+01,9.323571018e+01,5.553635136e+01,7.923776776e+01,2.317583774e+01,6.211710111e+01,6.463473020e+01,1.030127356e+01,5.366991374e+01,4.128604741e+01,6.727774680e+01,3.824063044e+01,5.795201782e+00,2.092767381e+01,2.048302594e+00,6.732823728e+01,8.393659203e+01,6.399178156e+01,7.434200123e+01,5.643003814e+01,2.699190264e+01,3.186589293e+01,1.115205779e+01,9.658105586e+01,9.569031827e+01,2.566734363e+01,6.714372461e+01,1.457159456e+01,6.210817694e+01,5.910492645e+01,9.221739141e+01,1.388095277e+01,2.715789434e+01
9.106944130e+01,2.889342895e+01,5.560657938e+01,6.630123638e+00,6.949087819e+01,2.465758140e+01,7.110927401e+01,5.441134891e+01,7.795051170e+01,3.064752852e+01,3.903283825e+01,9.471413447e+01,7.249998812e+01,1.294955030e+00,7.461810065e+00,6.176760132e+01,4.807491015e+01,9.182232783e+01,6.297359281e+01,2.354513406e+01,4.377784508e+01,1.894741882e+01,5.183229516e+00,3.380389033e+00,9.162936242e+01,5.605408247e+00,9.646589923e+01,8.686905711e+01,2.061835317e+01,4.663242151e+01,7.530383465e+01,1.373651070e-01,2.847250206e+01,9.433442582e+01,8.231532430e+01,1.601352501e+01,6.132623038e+01,6.061917281e+01,4.160953428e+01,3.202380734e+01,7.549368049e+01,5.350076504e+01,3.401915841e+01,4.308193454e+01,9.279543058e+01,5.560079625e+01,5.368403912e+01,3.698103532e+01,9.922257948e+00,7.758685824e+01,5.843598166e+01,2.037328027e+01,3.543724714e+01,5.751211095e+01
4.460134426e+01,2.570084160e+01,2.250598840e+01,2.823907844e+01,2.236044590e+01,2.005463849e+01,5.826889061e+01,7.974948777e+01,6.980620921e+00,7.043070890e+01,8.575051387e+01,7.186722813e+00,1.263626910e+01,4.157095481e+01,1.614217519e+01,4.636459816e+01,1.245315034e+00,1.948463690e+01,7.384100151e+01,6.622616656e+01,3.820592277e+00,7.066657282e+01,1.654160227e+01,6.689742679e+01,6.098137362e+01,4.045811885e+01,4.803349726e+01,6.724210557e+01,8.818331582e+01,3.439775978e+01,7.875319305e+01,5.216714801e+01,2.344456547e+01,9.967229892e+01,2.717828354e+01,2.039129333e+01,3.147397814e+01,1.116272210e+01,9.289683542e+01,8.059040394e+01,9.871352835e+01,7.956059716e+00,5.399686899e+01,1.479310218e+01,5.616694727e+01,8.303963466e+01,4.463991845e+01,8.311941260e+01,6.440411341e+01,7.216900206e+01,3.954670183e+01,2.674799409e+01,2.912244602e+01,8.763151155e+01
1.559961843e+01,7.876472884e+01,8.082769234e+00,9.591593561e+01,7.133189848e+01,2.587708564e+01,9.448817438e+01,1.994998133e+01,3.468530085e+01,4.880709489e+01,5.638029163e+01,3.266119965e+01,2.421238537e+01,6.782581330e+01,1.112265117e+01,3.107883433e+00,2.199862393e+01,1.935970247e+01,4.077168065e+01,3.395780590e+01,3.498023225e+01,6.971214044e+01,5.707488791e+01,9.096763753e+01,6.055743824e+01,8.929016689e+01,5.267241752e+00,6.038435210e+01,8.295395184e+01,8.774553934e+01,9.071499966e+01,1.961715525e+00,5.841398102e+01,8.027569252e+01,9.784376063e+01,3.492200039e+01,2.031260715e+01,1.033442718e+01,1.839947341e+01,3.514483330e+01,3.166639008e+01,9.636979435e+01,8.185671682e+01,3.071781094e+01,7.144677157e+01,9.724177016e+01,9.977971521e+01,9.209015683e+01,9.243589886e+01,5.162976821e+00,2.880263079e+01,2.391410317e+01,8.417200898e+01,6.798863554e+01
1.268781491e+00,4.610976591e+01,7.099245193e-01,3.488429862e+01,3.869267520e+01,2.802340519e+01,4.401324056e+01,2.627262298e+01,2.625730093e+01,1.410331477e+00,1.303877009e+01,8.287262773e+01,5.310989585e+01,4.471803363e+01,7.661404295e+01,3.980954566e+01,4.859115814e+01,1.284492776e+01,8.610917103e+01,7.113176549e+01,1.892508048e+01,3.433662539e+01,9.200097211e+01,7.367404442e+01,2.069628041e+01,3.743644173e+01,7.230233203e+00,7.813504133e+01,1.602577270e+01,6.069316786e+01,3.697357137e+00,8.303865997e+01,5.102126122e+00,3.357473377e+01,3.854119267e+01,6.449802730e+01,4.682052348e+00,6.029388082e+01,4.907623534e+01,7.477027925e+01,8.665448990e+01,6.456526076e+01,4.676697584e+01,2.115730753e+01,2.860907434e+01,6.411716573e+01,5.429984517e+01,9.237937718e+01,8.316836801e+01,1.183236637e+01,1.090553894e+01,1.261884207e+01,8.959394558e+00,7.228036707e+01
7.869465784e+01,7.645567691e+01,1.056899452e+01,9.406285851e+01,3.189709854e+00,8.575715848e+01,4.322584429e+01,3.779633241e+01,7.908023086e+00,8.049312418e+01,2.671262282e+01,7.727766618e+01,7.769767204e+01,9.131002547e+01,4.727439398e+01,7.518815439e+00,3.340313602e+01,7.307703461e+01,1.430350432e+01,3.101355015e+01,5.607474776e+01,4.148634008e+01,6.609459443e+01,7.561490283e+01,6.412725368e+01,9.080709836e+01,4.002629566e+01,8.352711586e+01,8.510357803e+01,1.809859365e+01,3.890006852e+01,9.786112393e+01,8.138322340e-01,7.111662424e+01,5.850236901e+01,7.842640990e+00,7.411244197e+01,8.992115271e+01,3.926338758e+01,9.208189823e+01,2.081573749e+01,1.908899322e+01,1.610923104e+01,9.178097679e+01,2.198250188e+01,8.466382379e+01,7.542811246e+01,9.746725483e+00,4.861382020e+01,5.631661654e+01,8.545359365e+01,6.613438374e+01,2.760489155e+01,3.849144314e+01
6.646083604e+01,6.354904272e+01,4.404568144e+01,2.145890718e+01,2.972857176e+01,6.335982638e+01,6.104263057e+01,2.720657818e+01,9.925542887e+01,4.922753000e+01,6.394795829e+01,5.279994547e+01,7.585283242e-01,1.830786877e+01,6.632357999e+01,3.364971246e+01,8.080618223e+01,1.432752145e+01,2.940575159e+01,2.880015270e+01,2.895123445e+01,4.629579952e+01,5.327880760e+01,6.732715882e+01,3.417202878e+01,3.676748777e+01,2.120485897e+01,3.268005426e+01,6.268631581e+01,7.094243109e+01,3.926829900e+01,8.631440192e+01,7.608132239e+01,5.567584434e+01,9.540485982e+01,6.027815248e+01,9.883092525e+00,3.376591526e+01,7.429255382e+01,9.760219252e+01,9.296760277e+01,9.503458699e+01,1.373444295e+01,5.423333337e+01,8.446529101e+01,5.539445625e+01,5.438275062e+01,6.673409656e+01,4.014103438e+01,3.303681517e+01,4.014010531e+01,5.743476279e+00,5.534786362e+01,8.071688104e+01
5.145403608e+01,7.569014302e+01,6.396550839e+01,8.759215909e+01,5.380724670e+01,8.999981777e+01,2.032632750e+01,6.624175453e+01,2.519956430e+01,3.856304127e+01,2.778656453e+01,1.379893529e+01,6.525956582e+01,2.890963754e+01,9.038716290e+01,2.223717021e+00,3.910446383e+00,3.813079474e+01,3.323972001e+01,5.151286301e+01,4.790338672e+01,6.472097627e+01,5.843995434e-01,8.661062425e+01,8.246512094e+01,5.978692385e+01,1.821810237e+01,3.887141101e+01,1.705426499e+01,2.881565934e+01,7.113432215e+01,3.932142532e+01,4.704062194e+01,3.716341714e+01,8.253124925e+01,2.787427276e+01,5.532469857e+01,3.055381170e+01,6.088242527e+01,4.660065867e+01,8.763276674e+01,7.630759849e+01,4.644325136e+01,1.915949567e+01,4.859951259e+01,2.453030784e+01,1.639581276e+01,4.055213263e+01,8.128794032e+01,2.190073642e+01,2.281728460e+01,4.350686877e+00,7.609351737e+01,8.918604651e+01
7.470999395e+01,9.299643365e+01,4.304622821e+01,4.922667335e-01,3.747226198e+01,9.269857315e+01,2.888440509e+01,4.175378149e+01,9.690964850e+01,4.225994221e+01,2.789975856e+01,7.632954385e+01,8.676316425e+01,5.751366246e+01,1.181349831e+01,1.777868892e+01,2.782221475e+01,2.833284383e+01,7.582279309e+01,1.563332451e+01,6.965938049e+01,6.800358213e+01,3.230286985e+01,5.460517419e+01,8.077040698e+01,2.371426485e+01,8.395339596e+01,9.895680866e+01,9.976669508e+01,1.189562380e+01,8.481432299e+01,2.772154510e+01,1.268685869e+01,2.131872624e+01,3.939520227e+01,9.013590066e+01,1.057621809e+01,5.954464173e+01,2.519452808e+00,8.022700531e+01,1.119870328e+01,7.884605532e+00,3.159086181e+01,1.807181331e+01,1.355959910e+01,2.190623548e+01,2.526599896e+01,6.689667279e+01,7.959492340e+01,2.804081266e+00,5.858540840e+01,8.029438069e+01,4.244669962e+01,9.384270688e+01
5.345727443e+01,6.281997175e+01,6.908562791e+01,8.385427520e+01,9.048140399e+01,7.644181304e+01,9.942534180e+01,3.748245062e+01,1.161704850e+01,6.362170030e+01,1.951207677e+01,9.010914347e+01,7.789955211e+01,9.741944204e+01,7.689597815e+00,9.674179251e+01,1.532956801e+01,1.684359525e+01,2.240133212e+01,8.907271487e+01,9.296690666e+01,6.419559942e+01,3.890978724e+01,4.075776889e+01,6.130963182e+01,3.702159696e+01,2.389887607e+01,6.208572252e+01,9.754011327e+01,6.834878915e+01,9.073333795e+00,3.972653986e+01,6.009378045e+01,7.846871473e+01,5.333940642e+01,4.837711709e+01,5.140333887e+01,6.949145313e+01,1.898273160e+01,2.152850392e+01,3.719763306e+01,6.520713600e+01,8.924822982e+01,4.743942821e+00,7.933426368e+01,8.799534537e+01,5.812805909e+01,9.038505778e+01,6.519679087e+01,4.804238246e+01,3.973072571e+01,2.376722833e+01,1.648338043e+01,5.202556046e+01
9.243471641e+01,7.286815422e+01,6.308420930e+00,8.397672993e+01,6.636536177e+01,4.444599583e+01,9.338404016e+01,3.376098740e+01,1.882304579e+01,2.380510852e+00,1.652506560e+01,3.503374269e+01,4.618041064e+01,1.161687036e+01,8.009498464e+01,1.224404948e+01,5.142265810e+01,9.124540924e+01,3.709713501e+01,2.065546888e+01,4.598867497e+01,9.904585782e+01,3.774536969e+01,2.095566744e+01,5.293980157e+01,9.406480268e+01,5.172860988e+01,9.146472865e+00,6.002312731e+01,8.202082516e+01,2.336569634e+01,3.799059177e+01,1.449019297e+01,9.751640134e+01,2.662459566e+01,8.469075616e+01,1.192757536e+01,3.393512105e+01,5.720320943e+01,8.871374056e+01,6.596385770e+01,6.063664422e+01,9.564420576e+01,1.334932783e+01,4.577978213e+01,4.916952297e+01,5.862355014e+01,2.451912732e+01,5.785805966e+01,3.982355903e+01,1.060956221e+01,7.697926277e+01,8.682008539e+01,8.584047353e+01
2.581230943e+01,5.732969329e+01,5.437881435e+01,3.721038699e+01,6.760671842e+01,3.590388070e+01,8.820672240e+01,3.832353390e+01,4.222042284e+01,6.271187688e+01,2.411298938e+01,6.872529980e+01,7.397323256e+01,5.704266226e+01,7.620784277e+01,9.517907511e+01,1.703023940e+01,2.750840603e+01,7.820529232e+01,1.250006726e+01,9.347725745e+00,5.949314521e+01,3.731321645e+01,1.880299117e+01,3.454106205e+00,8.105963629e+01,7.089399902e+01,2.786484349e+01,4.095150637e+01,6.234526518e-02,4.070939162e+01,8.455957613e+01,4.852963341e+01,5.087085232e+01,9.881247005e+01,7.149910084e+01,7.097045975e+01,2.417410460e+01,4.106871855e+01,1.245479756e+01,3.672116235e+01,4.848407422e+01,3.486824444e+01,4.641984647e+01,3.877193327e+01,1.797821503e+00,2.905730082e+01,3.026002678e+01,4.738381386e+01,8.853812290e+01,3.190985128e+01,8.257214953e+01,7.090191563e+01,7.670171170e+01
6.733027410e+01,2.091827744e+01,7.294910396e+01,2.678197967e+01,6.106748950e+01,5.022652416e+01,5.881522346e+01,3.735937080e+01,1.934271083e+01,2.254523893e+01,7.735041586e+01,2.953826381e+01,2.269254453e+01,5.477419887e+01,9.784020774e+01,4.150300820e+00,2.224746463e+01,6.529562156e+01,3.821203294e+01,9.913422413e+01,2.248196493e+01,9.611146419e+01,9.702069341e+01,2.058496638e+01,9.404718030e+01,8.675998717e+01,7.352332606e+01,8.179129229e+01,1.121282185e+01,2.995789228e+01,8.009223368e+01,5.134380373e+01,8.218943022e+01,2.941838155e+01,3.280222057e+01,6.676031259e+01,3.897000456e+01,5.980286319e+00,7.475116065e+01,1.700960586e+01,5.106425411e+00,7.611216749e+01,5.597284852e+00,4.380368788e+01,3.713789046e+01,3.632335189e+01,3.950630314e+01,2.191075724e+01,5.763913375e+01,2.839350030e+01,6.254365351e+00,7.742981780e+01,1.906340967e+01,8.698486944e+01
2.191093958e+01,6.529697755e+01,1.705796770e+01,6.703992296e+01,6.581345388e+01,2.371847316e+01,7.935341236e+01,3.578973226e+01,2.112533739e+01,4.696204693e+00,1.980472906e+00,7.368617198e+01,7.965960127e+01,2.400169244e+01,6.184247360e+01,4.169166729e+01,6.243114808e+00,2.437594552e+01,6.566979727e+01,7.417978432e+01,6.260744065e+01,9.476264351e+01,2.331445848e+01,9.059585071e+01,3.292551869e+01,5.592996542e+01,1.278281738e+01,5.981625639e+00,7.358569606e+01,3.059263102e+01,7.483145427e+01,6.301669230e+01,4.134849493e+01,7.509571548e+01,4.289238122e+01,3.661602027e+01,8.798326277e+01,2.739475696e+01,4.859281753e+01,6.427880646e+01,7.212450750e+01,7.107109212e+01,1.623951238e+01,6.603860302e+01,9.924007576e+01,8.016371147e+01,8.805789903e+01,1.802046056e+01,7.363859464e+01,8.451541846e+01,8.126967769e+01,3.528724865e+01,4.287205758e+01,6.719280687e+01
5.108020897e+01,7.402268911e-01,2.746084222e+01,6.207359424e+01,5.367117930e+01,2.920029830e+01,2.389546510e+01,1.014524368e+01,6.734904569e+01,5.092677361e+01,2.464450472e+01,4.699092067e+01,9.168583798e+01,6.176835520e+01,6.747082876e+01,2.229276549e+01,7.066399382e+01,1.635231471e+01,7.315780804e+01,8.422588659e+01,2.848340813e+00,7.397785569e+01,2.667738864e+01,7.181438619e+01,4.143714567e+01,1.372387657e+01,7.677517144e+01,3.313203550e+01,8.017950211e+01,2.836389734e+01,7.720452246e+01,1.866738430e+01,2.203055856e+01,8.494079577e+01,9.566506226e+01,5.366387556e+01,8.449990157e+01,5.575109692e+01,9.231639480e+01,5.769804156e+00,7.713231985e+01,3.368040161e+01,3.897814922e+01,7.816337400e+01,8.708487591e+01,7.529838735e+01,9.537203873e+01,9.345105745e+01,6.665670519e+01,5.054138636e+01,1.226181242e+01,5.951629810e+01,7.145880925e+01,1.285097064e+01
7.130602794e+01,9.347405131e+00,1.819808713e+01,1.049790677e+01,9.450364776e+01,7.444351132e+01,6.515253295e+01,4.414543317e+01,1.508062579e+01,5.849436319e+01,2.498109325e+01,7.752941374e+01,6.676236242e+01,2.956345679e+01,9.127414648e+01,4.690925327e+01,7.010132022e+01,9.536482468e+01,7.920115405e+01,6.737344987e+01,7.597656852e+01,1.925645587e+01,6.882075125e+01,7.508660236e+01,1.798613234e+01,9.088237666e+00,7.658848604e+01,7.578795210e+01,8.060894761e+01,1.290531129e+00,3.613605687e+01,6.651062388e+01,2.127967029e+01,6.224704788e+01,7.692671122e+00,3.766839523e+01,9.902030790e+01,8.297934581e+00,5.930162312e+01,6.502040157e+01,2.990307440e+01,5.850628822e+01,1.572653466e+01,9.816023829e+01,6.849782108e+01,4.966966860e+00,1.831010687e+01,3.565581630e+00,6.125073311e+01,1.168604884e+00,5.932700685e+01,8.828199948e+01,9.360709101e+01,5.972380904e+01
4.949925993e+01,5.635873411e+00,7.991038169e+01,5.853542367e+01,5.831192385e+00,1.703069938e+00,4.238974049e+01,6.568577759e+01,4.172940168e+01,6.438649172e+01,1.671308406e+01,8.122084453e+00,1.537631841e+01,9.557211678e+01,1.418975268e+01,4.106660252e+01,6.516010791e+01,5.443937180e+01,3.186097048e+01,2.730831479e+01,9.160859150e+01,4.827292993e+01,4.374720174e+01,1.445127256e+01,1.859907777e+01,6.834951821e+01,4.116335323e+01,6.915015506e+01,4.203037782e+01,3.307210056e+01,5.000801281e+01,1.058761906e+01,2.929110955e+01,5.600383629e+01,2.276956061e+01,2.196701868e+01,2.432019247e+01,7.827366376e+01,4.318602649e+01,6.563088860e+01,8.136895203e+01,7.541756749e+01,7.082045572e+01,7.036654149e+00,9.747864366e+01,9.848513850e+01,4.860064825e+01,6.360470540e+01,7.697257910e+01,3.423846023e+00,1.818662705e+01,1.846173533e+01,4.795203048e+01,1.375567849e+01
5.989988334e+01,2.892448129e+01,9.520794983e+00,5.379210269e+01,1.880517765e+01,5.429240273e+01,8.243511374e+01,2.586348488e+01,3.669435682e+01,6.116987268e+01,7.049808027e+01,9.853126799e+01,7.550959600e+01,3.021349188e+01,1.482693175e+01,7.226293838e+01,8.479085255e+01,3.557562194e+01,9.237113596e+01,9.833219691e+01,4.160746441e+01,4.392258831e+01,8.082055268e+01,7.511901240e+01,5.867109115e+01,2.557643681e+01,2.142306715e+01,7.864958220e+01,1.877343845e+01,1.415235156e+01,8.312740523e+01,4.521743376e+01,6.975270649e+01,7.299314907e+01,4.582251189e+01,8.433128049e+01,6.330042248e+01,7.337445372e+01,9.493779347e+01,1.528230301e+00,2.375476962e+01,5.981258513e+01,5.290538924e+01,1.418504257e+01,4.888852403e+01,9.020785329e+01,5.056212458e+00,8.216675923e+01,1.203254321e+01,9.764442196e+01,5.915406061e+00,1.713976623e+00,6.891897042e+01,4.400202328e+01
2.496654595e+01,1.390352736e+01,2.799970108e+01,9.908532025e+01,9.661948016e+01,2.363443144e+01,2.261621397e+01,8.298524617e+01,1.195226331e+01,8.265659141e+01,8.634849721e+01,7.454887928e+00,1.907548088e+01,5.868553452e+01,9.008879655e+01,1.738711962e+00,3.787687668e+01,3.841756201e+01,1.808616514e+01,1.286667015e+00,4.188367872e+01,4.175546235e+01,8.909839474e+01,6.699457958e+01,3.596869941e+01,3.396240440e+01,8.803683874e+01,4.618884930e+01,3.388198514e+01,7.497722645e+01,2.015047362e+01,6.635771856e+00,1.570904512e+01,3.490572228e+01,8.180967886e+01,6.197484862e+01,7.002237887e+01,3.693323053e+01,6.019207695e+01,4.068694393e+01,5.235591429e+01,6.246616061e+01,7.368248769e+01,7.594296964e+01,1.428063740e-01,7.341519019e-01,4.856369364e+01,5.352491963e+01,8.350088661e+01,6.278190338e+01,6.632457464e+01,1.165243834e+01,3.914812875e+01,9.114156137e+01
7.778424312e+01,8.656026566e+01,9.928377166e+01,5.675336117e+01,9.084036659e+01,2.062363598e+01,7.620893433e+01,2.178799487e+01,1.815262219e+00,6.733817198e+01,3.687538515e+01,2.810267016e+01,3.043616783e+01,9.010348496e+01,1.163418492e+01,3.224544483e+01,9.173546663e+01,5.815278902e+01,1.589366544e+01,1.783763320e+01,3.061498216e+01,7.260191924e+01,4.878705143e+01,9.085262692e+01,8.932259297e+01,9.768740905e+01,1.626268882e+01,2.586417102e+01,4.062024051e+01,5.167397758e+01,5.048144991e+01,7.996277898e+01,2.615622871e+01,3.947828818e+00,5.817056802e+01,5.605872169e+01,4.851331506e+01,9.507109708e+00,9.348416013e+01,6.912205798e+01,6.676205137e+01,2.447466777e+00,1.356291867e+01,8.240020121e+01,9.337086033e+01,7.753186547e+01,2.593623040e+01,6.458384896e+01,2.486582753e+01,2.505488099e+01,6.697253216e+01,4.014662198e+00,6.836743237e+01,7.552258368e+01
6.988841309e-01,4.041278964e+01,6.872161388e+01,9.188825288e+00,6.554346692e+01,9.447102662e+01,1.642346237e+01,8.398692643e+01,1.992361028e+01,9.440140240e+01,3.360580978e+01,6.062818719e+01,9.502642451e+01,1.093139645e+01,2.421206805e+01,3.474216419e+01,4.363531104e+01,2.745332448e+01,7.846725559e+01,4.652099737e+01,9.674398176e+01,1.347624945e+01,3.050512810e+01,1.705804804e+01,3.817026417e+01,8.342019323e+01,2.046023823e+01,1.801329691e+01,6.469417075e+01,6.799860259e+01,5.450297515e+01,3.231534000e+01,2.476839250e+01,8.626323548e+01,2.869748896e+01,5.476057240e+01,1.543435548e+01,1.907809905e+01,7.520039709e+01,7.629762286e+00,2.165883322e+01,1.321409549e+01,6.659120942e+01,8.021918326e+01,1.528202349e+01,3.831933512e+01,5.523116975e+00,9.248700363e+01,1.533892793e+01,3.878473087e+00,8.008693818e+01,2.414893399e+01,6.136118859e+01,8.392798267e+01
4.073732906e+01,4.321514718e+01,4.223388523e+01,3.363766350e+01,1.658313614e+01,9.832216490e+01,1.262484612e+01,1.534802354e+01,1.143932912e+01,3.875812194e+01,2.161927985e+01,3.864211316e+01,4.467684015e+01,8.230313177e+01,2.311815605e+01,5.452414094e+01,1.681392097e+00,5.105574825e+00,9.785555135e+01,8.746498247e+01,9.062320840e+00,5.163532763e+01,6.753378301e+01,6.591155933e+01,7.341490630e+01,8.486413296e+00,1.640290855e+01,6.488087314e+01,2.279981437e+01,4.954487209e+01,4.067326859e+01,4.762702063e+01,4.558793388e+01,1.405660351e+01,7.228790299e+01,2.042680789e+01,6.959814821e+01,6.185509039e+01,9.532106438e+01,8.177986129e+01,3.942563719e+00,2.376652535e+01,1.750767890e+01,6.307905276e+00,8.025653825e+01,2.976332473e+01,2.475293114e+01,4.286831253e+01,7.597043927e+01,5.775646593e+01,3.492328294e+01,1.361702357e+01,1.553398377e+01,9.440686200e+01
