v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78
1.815965742e+00,1.336012837e+00,9.990017349e+01,6.555476653e+01,4.023778167e+01,9.974623262e+01,4.223900428e+01,3.695917193e+01,9.107631814e+01,1.758237918e+01,5.856784479e+01,4.646520488e+01,8.012452514e+01,1.159592711e+01,6.841059825e+01,9.527229852e+01,5.117624238e+01,5.306025597e+01,2.663075027e+01,3.986336419e+01,9.131794621e+01,1.969203065e+01,1.451113225e+01,4.042919144e+01,1.461174322e+01,4.901949760e+01,5.475046443e+01,6.067267839e+00,5.791399221e+01,6.935449850e+01,7.502671317e+01,9.316234588e+01,4.687374975e+01,7.306235405e+01,8.418325363e+00,2.658491383e+01,9.346234393e+01,5.124374483e+01,8.777435240e+01,8.294136571e+01,1.770686517e+01,8.666209449e+01,1.546185069e+01,9.723144322e+01,5.244545991e+00,6.047102042e+01,7.338913401e+01,7.272427301e+01,7.756530060e+01,8.615946732e+01,2.602696679e+01,1.412372446e+01,1.882152047e+01,8.622804886e+01,5.434910630e+01,5.832820738e+01,7.263668851e+01,3.542409675e+01,1.425499934e+01,4.695958694e+01,6.075529547e+01,2.266527763e+01,1.886591998e+01,2.867126455e+01,2.515485635e+01,1.994529181e+01,9.665850848e+01,9.822629671e+00,1.380872057e+01,1.185365483e+01,3.478718281e+00,4.200542345e+00,3.575389837e+00,1.423577423e+01,5.073004052e+01,8.325455484e+01,4.707210861e+00,5.183400099e+01
8.523345800e+01,7.672005934e+01,8.505451584e+01,4.382115866e+01,2.997334293e+01,3.873326859e+01,7.014789334e+01,7.114815251e+01,8.756285182e+01,3.621978477e+01,7.909302693e+01,2.481951158e+01,4.742912198e+01,3.631113421e+01,2.881477628e+01,5.380393853e+01,4.594929509e+01,3.651956986e+01,4.821149839e+01,1.622557627e+01,2.660619026e+01,3.730210312e+01,3.785762001e+01,3.913381684e+01,9.890658108e+01,5.836523427e+01,2.310395964e+01,6.398047979e+00,6.128183322e+01,8.784205503e+01,3.313736495e+01,9.659571131e+01,7.551257029e+01,1.358884540e+01,7.094963409e+01,2.013846402e+01,2.815969666e+01,3.784447022e+01,6.228368693e+01,9.074127200e+01,6.482781664e+01,8.573014950e-01,2.487445242e+01,2.879836352e+01,4.642864912e+00,4.398679484e+00,6.030377753e+01,8.006665348e+01,8.374965783e+01,6.321805044e+01,8.386578371e+01,4.208504620e+01,3.478782030e+01,9.295482738e+01,4.388686895e+01,5.447784015e+01,1.491883656e+00,3.750149070e+01,7.619468650e-01,2.408707484e+01,2.810946739e+01,4.997645794e+01,5.098443358e+01,4.563450059e+01,6.114255021e+00,2.233942745e+01,4.528289721e+00,5.140603450e+01,9.333804877e+01,6.924717069e+01,5.173366151e+01,8.999210362e+01,7.156428543e+01,7.637685463e+01,7.600592880e+01,8.266421655e+01,5.147830316e+01,6.090125438e+01
1.549876311e+01,4.784638255e+01,8.774002799e+01,6.838168298e+01,1.124360784e+01,3.108211374e+01,8.738393242e+00,1.612867326e+01,2.437438271e+01,1.322464462e+01,8.845543602e+01,4.070814502e+00,9.783662716e+01,6.723081281e+01,4.037831350e+01,4.274886997e+01,5.422476119e+01,1.532250629e+00,4.419350051e+01,6.107632286e+01,2.579726187e+01,7.295566060e+01,1.096213240e+00,8.051603508e+01,9.114455336e+01,2.056307509e+01,5.961516331e+01,8.503510063e+00,6.303456800e+01,2.016185182e+01,7.485066777e+01,5.121430038e+01,5.927307960e+01,4.875660132e+01,8.892678115e+00,6.454312018e+01,6.265588125e+01,5.535805229e+01,4.284285605e+01,6.687331499e+01,1.848315776e+00,7.232237029e+01,3.053846522e+01,9.390094664e+01,9.492087932e+01,4.796767667e+01,3.208405987e+01,6.205513124e+01,8.055680795e+01,5.136876039e+01,2.801119079e+01,8.518118393e+01,8.545769159e+01,7.695015502e+01,1.641113526e+00,2.546288402e+01,8.653047253e+01,3.019171120e+00,8.589638118e+01,4.414373906e+01,4.410957042e+01,1.768029709e+01,5.669477257e+01,4.297003329e+01,2.597866460e+01,2.461018272e+01,3.721738504e+01,9.330367207e+00,5.164170969e+01,1.270345359e+01,3.721099668e+01,3.485011344e+01,5.247288365e+01,7.385546047e+01,2.342536391e+01,5.785986595e+01,4.411631449e+01,1.712314390e+01
1.393663153e+01,8.767396897e+01,1.549998186e+01,4.746505324e+01,1.738053589e+00,2.454833184e+01,2.600757944e+01,4.630411837e+01,1.160311594e+01,7.794738059e+01,6.635094723e+00,2.713862901e+01,9.274876529e+01,6.807510864e+01,6.543547934e+01,6.736516501e+01,5.660208003e+01,6.324807113e+01,4.853714998e+01,2.007875996e+01,5.233710675e+01,5.517958046e+01,2.468667666e+00,2.293716766e+01,4.247543890e+01,6.250745918e+01,5.672477539e+01,3.189010706e+01,1.075210657e+01,1.074200620e+01,5.348968062e+01,6.979912169e+01,1.279214694e+01,1.975295518e+01,3.859677103e+01,7.109438966e+01,2.649027094e+01,2.738204766e+01,6.193729074e+01,1.774105708e+01,4.933499316e+01,4.191771169e+01,5.061259794e+01,3.604142703e+01,7.993612555e+01,4.934486255e+00,2.663608562e+01,9.910775778e+01,2.281124818e+00,6.994127379e+01,5.466857952e+01,3.305845532e+01,5.213847505e+01,8.159407298e+01,3.691049834e+01,7.474101191e+01,6.958949092e+00,6.826635230e+01,5.863578483e+01,8.965428628e+01,3.789326416e+01,7.494701091e+01,4.881476551e+01,8.833181897e+01,8.670447268e+01,6.320542490e+01,6.116687688e+01,7.427023854e+01,2.502346504e+01,4.556152954e+01,9.664863205e+01,4.370204475e+01,4.088320439e+01,4.842632716e+00,5.524226601e+01,4.416574762e+01,8.390845578e+01,7.713192786e+01
4.174543022e+01,3.835189394e+01,8.910505307e+01,8.579626364e+01,4.505686984e+01,6.196084550e+01,3.727730010e-01,1.483127240e+01,3.998318116e+00,8.648400042e+01,8.382669442e+01,2.900539858e+01,8.261638477e+00,4.195791939e+01,8.479002038e+01,3.183386068e+01,9.047578425e+01,6.353950172e+01,2.871044362e+01,7.238542473e+01,9.826679954e+01,5.231782257e+01,2.858253797e+01,3.539520955e+01,3.201769470e+00,1.449120471e+01,7.935780669e+01,4.765187550e+01,8.281931490e+01,1.826323371e+01,4.075477683e+01,5.209726554e+01,5.874450343e+01,2.116456887e+01,3.559707768e+01,4.598983446e+00,7.718817809e+01,1.772275415e+01,5.245502960e+01,7.010347149e+01,8.045111870e+01,4.489718168e+01,5.866962679e+01,8.154978535e+01,5.079552233e+01,6.558525166e+01,7.926027310e+01,5.747585844e+01,9.598963536e+01,5.662774665e+01,3.597047370e+01,1.276490609e+01,9.668792529e+01,2.506528313e+01,9.342059102e+01,1.291585201e+01,3.625306758e+00,7.074951305e+01,9.191263048e+01,9.970449306e+01,1.232640465e+01,3.911746553e+01,3.410158242e+01,4.195413921e+01,2.218619233e+01,9.849390993e+01,9.305053712e+01,6.837223868e+01,8.601823248e+01,9.109809727e+01,8.131264525e+01,2.117682514e+01,3.145059700e+01,1.479153263e+01,2.539425310e+01,7.765351806e+01,4.267888751e+01,3.076461971e+01
1.462825338e+01,7.742885028e+01,9.889234766e+01,6.487809017e+01,5.937703208e+01,8.628651066e+01,7.161599679e+01,1.545342033e+01,7.850820266e+01,3.375864014e+01,2.755387547e+01,8.416247176e+01,4.817754889e+01,1.626683824e+01,8.271455110e+01,1.528211629e+01,5.270801891e+01,7.106335320e+01,5.290641093e+01,5.114925843e+01,9.415679350e+01,9.157336483e+01,9.452166950e+01,4.593982304e+01,5.650395412e+01,1.705006327e+01,7.877055470e+01,8.868971887e+01,9.786772306e+01,9.328625909e+01,2.636659120e+01,2.341193712e+01,8.747930926e+01,8.241664736e+01,8.771599407e+01,9.107072018e+01,1.860166382e+01,1.937510322e+01,1.591242950e+01,6.882281214e+01,4.060638058e+01,1.994024637e+01,3.581928610e+01,1.760822312e+01,6.014295771e+01,3.376500928e+01,2.879547532e+01,2.211145409e+01,4.367953496e+01,1.812903495e+01,5.362547758e+00,6.566397623e+01,7.724766764e+01,9.158062594e+01,1.590855054e+01,4.042020036e+01,5.377335374e+00,3.718189537e+01,5.177593742e+01,1.530389600e+01,3.052800163e+01,3.611033769e+00,4.252666244e+01,2.332225572e+01,4.269517620e+01,3.664851482e+01,7.377408745e+01,4.521295244e+01,1.188788316e-01,9.901436357e+01,6.929898731e+01,1.195017969e+00,4.136254000e+01,2.593593131e+01,7.011002086e+00,5.270490222e+01,6.279171916e+01,1.289382058e+01
3.350581457e+01,7.246997294e+01,6.991532047e+00,9.239459672e+01,8.584054149e+01,7.588181995e+01,8.654085395e+01,8.757832178e+01,7.107939753e+01,6.440918180e+01,8.441519145e+01,2.261667376e+01,8.817934861e+01,6.419076749e+01,4.209294918e+01,1.712327370e+01,7.086552653e+01,1.110955775e+01,3.242364080e+01,7.001340711e+01,1.115897843e+01,4.588637170e+01,2.584895964e+01,2.930544285e+01,4.475667068e+01,3.189308672e+01,8.399386220e+01,3.273482055e+01,4.739403403e+01,6.495174448e+01,6.601063983e+01,3.173865831e+01,2.650909116e+01,7.261834282e+01,8.957929593e+01,5.631834093e+01,2.837913229e+00,1.487368614e+01,2.070449289e+01,2.182303501e+01,2.480951862e+01,2.801753721e+01,6.081158688e+01,4.610820034e+01,3.267286678e+01,1.607868773e+01,4.539601938e+01,6.281246254e+01,7.167641446e+01,6.672022941e+01,1.141707748e+01,5.639397910e+01,6.554225279e+01,7.358378848e+01,8.362342610e+01,5.323227255e+00,3.704201676e+01,4.189586478e+01,4.582026391e+01,1.927762160e+00,1.287465443e+01,6.578913635e+01,8.000259508e+01,2.705735834e+01,2.354589285e+01,4.540071192e+01,7.582420388e+01,3.846311480e+01,8.501687787e+01,4.101312643e+01,5.315305032e+01,9.301685606e+01,3.392261886e+01,8.446850650e+01,3.919685856e+01,7.859718698e+01,7.885305903e+01,5.907826693e+01
8.201587049e+01,3.882212182e+01,8.404035320e+01,4.057165068e+01,6.812365624e+01,2.640118991e+01,2.422574835e+01,9.266194987e+01,7.948078876e+01,2.960594955e+00,5.698271659e+01,8.593958701e+01,5.224765120e+01,6.127062279e+01,3.867969805e+01,5.521155591e+01,3.634249438e+01,3.896435134e+01,5.396921435e+01,9.824163326e+01,9.668990104e+01,9.606121187e+01,2.434736630e+01,7.000640020e+01,7.860938231e+01,7.695337820e+01,8.377372573e+01,3.356663016e+01,3.260668593e+01,4.411814258e+01,6.613108600e+01,9.392871647e+01,4.198363994e+01,5.264412095e+01,6.797553280e+00,7.983277534e+01,9.239313418e+01,5.951422936e+01,4.007402495e+01,9.046808434e+01,1.647719523e+01,2.740961462e+01,6.613239830e+01,3.613156920e+01,4.688108488e+01,7.174523510e+01,3.387847229e+01,2.055332329e+01,1.239013657e+01,5.967917801e+01,3.876233037e+01,1.212559754e+01,8.939163788e+00,8.163342516e+01,5.191942928e+01,6.243988558e+01,5.302663987e+01,3.813793317e+01,6.827195294e+01,3.920130388e+01,3.573380739e+01,3.763889285e+01,9.979701589e+01,7.737902669e+01,5.466972164e+01,6.264047824e+01,8.028409413e+00,2.680961725e+01,1.439352685e+00,8.725636628e+01,5.713450786e+01,6.617449366e+01,7.109102596e+01,8.547019264e+01,6.629439717e+01,7.938891977e+00,4.540551115e+01,1.023248033e+01
8.894308995e+01,4.580298571e+01,4.009741809e+01,3.295753173e+01,1.628240611e+01,3.381858019e+01,6.570029048e+01,3.636246486e+00,2.460414669e+01,6.316624864e+01,3.979587941e+01,4.011099865e+01,9.300842541e+01,4.657573152e+01,9.759252782e+01,1.632323415e+01,5.084304721e+01,3.244260120e+01,3.607991760e+01,6.573506007e+01,3.551567086e+00,8.089947126e+01,4.359916316e+01,9.104158320e+01,5.724100156e+01,3.603396749e+01,6.783113344e+01,9.856750307e+01,2.556776273e+01,2.357416642e+01,6.154000184e+01,5.390052145e+01,2.873793797e+01,4.225349625e+01,2.431098714e+01,5.537823265e+01,3.439940869e+01,8.520292981e+01,8.340208344e+01,6.453523891e+01,2.520433889e+01,2.642831991e+00,6.942141824e+00,4.297204929e+01,5.748094584e+01,9.245729290e+01,3.236073845e+01,1.146461645e+01,2.972862239e+01,8.456923299e+01,9.095338299e+00,6.450926793e+00,4.907435639e+01,3.571335044e+01,7.354657409e+01,7.490028281e+01,8.495491459e+01,4.592647450e+01,5.796582389e+01,3.519402562e+01,3.747817115e+01,1.725177663e+01,2.425652896e+01,2.984598104e+01,9.430396227e+01,8.376354239e+01,2.634134400e+01,9.105395482e+01,4.865279559e+01,1.776593694e+01,5.351599613e+00,2.055848449e+01,3.010203089e+00,1.837126477e+01,5.241714316e+00,2.136676318e+01,3.390200424e+01,8.032612958e+01
1.707011105e+01,5.657073328e+01,8.053393327e+01,1.537050379e+01,6.206116820e+01,3.070930120e+01,2.841379683e+01,6.500342616e+01,3.718722094e+01,5.316389323e+01,7.025580616e+01,8.550521509e+00,1.139125541e+00,6.523950990e+01,8.157048447e+01,2.479395291e+01,5.936455683e+01,1.037147645e+01,6.902107547e+01,1.095850075e+01,8.570788078e+00,7.078107426e+01,2.531813242e+01,7.570158982e+00,8.808416442e+01,8.529741721e+01,1.444866326e+01,8.308620502e+01,7.261720529e+01,2.425596816e+01,4.262331627e+01,2.504395539e+01,4.334408629e+01,9.382585786e+01,4.089198511e+01,4.903256630e+01,5.188342267e+01,9.901638287e+01,8.920251452e+01,2.388844260e+01,9.224532840e+01,5.594765508e+01,4.385359455e+01,4.979762687e+01,2.679499278e+01,5.790974796e+01,5.609738315e+01,8.427891187e+01,9.793982325e+01,5.090857994e+01,3.191046345e+01,8.987258116e+01,2.445368897e+01,1.249809535e+01,6.529160456e+01,1.438758773e+01,3.721006264e+01,5.591534846e+01,8.233553566e+01,6.714802952e+01,4.081584278e+01,2.895191348e+01,5.252708686e+01,6.546718659e+01,7.945158789e+01,4.588265165e+01,7.908283139e+01,5.264410969e+01,3.613466266e+01,2.394796415e+01,1.887449810e+01,4.541480993e+01,9.278551701e+01,8.610232384e+01,2.060791443e+01,5.265606684e+01,8.888764681e+00,8.340688438e+01
4.085576939e+01,6.638990912e+01,4.394677975e+01,4.149163928e+01,3.877751823e+01,3.756135366e+01,3.310684136e+01,8.028536513e+01,4.210786538e+01,9.875416562e+01,2.729825062e+01,9.978147373e+00,1.784206042e+01,7.749189017e+01,8.692015988e+01,4.204659166e+01,1.045810103e+01,7.034041278e+01,5.268508676e+00,8.083101462e+01,8.737436033e+01,9.396991202e+01,7.645676181e+00,9.094802007e+01,2.396587024e+00,4.218368271e+01,7.697151673e+01,9.121176266e+01,1.260430574e+01,3.982699643e+01,5.212711098e+01,7.525487874e+01,7.388424598e+01,3.237603529e+01,8.934359380e+01,9.394356256e+01,2.080524613e+01,2.557493156e+01,8.612106958e+01,5.479040527e+01,3.294929632e+01,2.505379406e+01,8.448920878e+01,1.845870835e+01,2.527314776e+01,6.991061025e+01,5.550141037e+01,2.227571110e+01,4.568322044e+01,6.489196023e+01,5.136609207e+01,5.951502444e+01,8.440097835e+01,8.059914900e+01,4.664837024e+00,6.158940893e+01,4.277171623e+01,7.529258897e+01,3.730836177e+01,8.371978832e+01,6.851064722e+01,7.517941450e+01,7.363121278e+01,9.497219369e+01,3.432811429e+01,9.125971713e+00,4.196620302e+01,5.751089313e+01,7.520326029e+00,9.854612028e+01,7.078710657e+01,7.181862224e+01,3.638354307e+01,4.269708393e+01,1.027438031e+01,2.331716901e+01,9.522068203e+01,8.556427633e+01
1.202573334e+01,4.998594924e+01,5.438278265e+01,2.189175558e+01,1.008523881e+01,6.241141141e+01,3.171581869e+01,2.912409989e+01,9.012468807e+01,2.249236153e+01,6.979400268e+01,5.000172640e+01,1.420184755e+01,9.381354649e+00,4.838699365e+01,3.052588757e+00,2.484588346e+01,8.771554796e+01,2.340278489e+00,5.716714900e+00,3.066050734e+01,3.797149165e+01,6.831453194e+01,5.375356078e+01,8.375886341e+01,6.964896963e+01,1.742157818e+01,7.118455848e+00,5.178664981e+01,1.651375175e+01,4.208956798e+01,2.472749677e+01,8.032000551e+01,5.498906297e+01,2.072893060e+01,9.161914530e+01,7.226116231e+00,8.228948735e+01,9.886686138e+01,2.350460370e+01,2.567629367e+01,5.130244158e+01,7.980350838e+00,1.212859263e+01,8.983308855e+01,5.623453235e+01,2.107158085e+01,4.129694193e+01,2.331410297e+00,9.216696771e+01,2.333049664e+00,9.870646607e+01,1.739720784e+01,1.283193082e+01,4.546046347e+01,1.196446226e+01,9.373961352e+01,2.580731485e+01,2.173862516e+01,7.228303622e+01,1.971848106e+01,5.503959928e+01,1.730333252e+01,1.622077980e+00,5.306258710e+00,7.296945964e+01,4.074356449e+01,6.976633501e+01,8.617644587e+01,7.964431205e+01,3.069072541e+01,4.596563640e+01,3.340056687e+01,4.721387117e+01,2.589571541e+00,3.657631223e+01,3.638318716e+01,2.551826348e+01
4.845604829e+01,9.015785170e+00,8.624384151e+01,4.522880159e+01,2.585309457e+01,6.029587208e+01,4.124915389e+01,1.316625140e+01,9.726511904e+01,8.487546798e+01,6.907116509e+01,3.857210268e+01,3.958893694e+01,6.384027945e+01,5.989916852e+01,5.623454954e+01,7.237068973e+01,8.922598205e+01,1.747726600e+01,7.822155802e+01,6.576909447e+01,1.675227851e+00,6.213735306e+01,8.394619103e+00,5.144348662e+01,6.330267794e+01,5.928092794e+01,6.686972757e+01,5.022252757e+01,9.487444671e+01,5.927741938e+01,6.441344526e+01,3.817308344e+01,6.599633310e+01,8.402216555e+01,9.663295316e+01,5.932070619e+01,9.652715022e+01,2.623893854e+01,1.540647708e+01,4.326395118e+01,4.718170102e+01,6.901288674e+01,6.017613936e+01,1.757371065e+01,9.810769845e-01,9.175449014e+01,4.665267035e+00,2.320356553e+01,5.126615277e+01,5.944416154e+00,8.844540924e+00,3.526745193e+01,1.814227398e+01,5.739729928e+01,2.352093699e+01,3.333892408e+01,3.773809509e+01,5.667490456e+01,6.586556805e+01,2.646090070e+01,9.719566787e+01,1.146605663e+00,1.719804099e+01,2.733951166e+01,8.631542678e+01,1.086512122e+01,2.146646192e+00,5.001799717e+01,5.003110069e+01,8.734402938e+01,9.951139690e+01,2.099937469e+01,2.582654837e+01,3.358578873e+01,4.425365585e+01,6.838066827e+01,3.645455464e+01
1.401448256e+00,8.128082032e+01,7.730602544e+00,4.072013021e+01,4.255672642e+01,4.467355880e+01,4.817722174e+01,8.792043921e+01,5.910197903e+01,6.611168348e+01,3.820807590e+00,9.645265728e+01,2.326857547e+00,3.362785317e+01,5.564392690e+01,2.264207311e+01,9.590331541e+01,1.505838286e+01,5.754158691e+01,9.716230753e+01,3.358917338e+01,8.164719187e+01,7.168850497e+00,7.648709891e+00,3.735577657e+01,2.430571860e+01,6.393191170e+01,2.811352852e+01,6.244903718e+01,9.023817515e+01,3.687332964e+01,6.402801299e+01,6.024299703e+01,9.629968390e+01,2.294094992e+01,1.557777324e+01,5.344198806e+00,6.362050866e+01,9.553134221e+01,2.597111180e+01,6.667838666e+01,4.092441893e+01,9.809659516e+01,8.337769773e+01,8.539550122e+01,4.046873441e+01,2.153419405e+01,4.478201368e+00,4.419328919e+01,4.033333638e+01,7.080800339e+01,6.148218475e+00,1.659329555e+01,8.974613652e+01,6.675112473e+01,9.164448885e+01,9.930150783e+01,8.304803469e+01,9.003586922e+01,9.875283341e+01,9.709813931e+01,9.485728866e+00,8.212195163e+00,7.032808047e+01,4.101184277e+01,6.131620318e+01,5.783357598e+01,4.857727895e+01,3.866689369e+01,4.812404483e+01,7.841441959e+00,9.748897217e+01,6.540302794e+00,2.194582128e+01,8.440008158e+01,2.669365203e+01,9.673343465e+01,8.412037904e+01
8.698078884e+01,8.923048055e+01,1.343807119e+01,6.732883863e+01,4.681631792e+01,9.444173594e+01,7.293631544e+01,2.273164663e+01,4.291317546e+01,3.647163048e+01,8.493675137e+01,5.577024273e+01,5.044423859e+01,3.385369921e+01,4.928275963e+01,9.091610417e+01,5.332498285e+01,6.807353819e+01,5.534894593e+01,3.630404929e+01,8.929845197e+01,6.147037412e+01,5.619225420e+01,6.468515204e+01,1.327280457e+01,2.949216660e+01,9.867532935e+01,1.452572624e+00,8.035170098e+01,2.718288398e+01,2.288271188e+01,7.332419482e+01,8.200484139e+01,7.907847201e-01,5.498099562e+01,5.695818539e+01,8.942861575e+01,6.904030997e+01,4.193378755e+00,1.642325595e+01,1.567720747e+01,4.607641768e+01,7.381023025e+01,9.909106285e+01,3.525183943e+01,4.758046922e+01,2.923718795e+01,1.640206984e+01,4.556339614e+01,6.615789616e+01,1.308184734e+01,7.906278804e+01,1.486470582e+01,2.106233901e+00,6.649097720e+01,4.382469767e+01,9.340365963e+01,1.272659974e+01,4.427681924e+01,3.193796804e+01,9.034946447e+01,2.591789979e+01,1.695930548e+01,1.696867457e+01,9.241168066e+01,4.788995629e+01,1.819283798e+01,6.525782912e+00,5.632494462e+01,5.811542337e+00,7.428992922e+01,3.339200659e+01,8.501555309e+01,6.798395736e+01,9.166677976e+01,5.573174291e+01,7.164187718e+01,9.199288266e+01
3.729411577e+01,9.255547961e+01,7.242540156e+01,8.371792057e+01,7.499108886e+01,9.966089314e-01,7.366703122e+01,2.009765366e+01,6.172388843e+01,8.303040249e+01,6.333489142e+01,1.417751504e+01,5.385530545e+01,5.872815759e+01,2.527626898e+01,3.423398138e+01,4.916517814e+01,9.716081149e+01,9.457512246e+01,2.928633451e+01,6.102899832e+01,8.416282876e+01,3.773865737e+01,6.615819687e+01,2.467409744e+01,5.040140030e+01,3.958513215e+01,6.478341534e+01,4.253397169e+01,8.019654254e+01,4.022549465e+01,8.386734364e+01,7.085356903e+01,8.955280973e+01,8.124451402e+01,7.670674027e+01,6.009696251e+01,3.657787636e+01,9.855817482e+01,2.421209367e+01,1.989379357e+01,6.504754921e+01,3.760459803e+01,6.202010958e+01,7.370940489e+01,8.614913786e+01,7.378934032e+01,7.723985003e+01,1.646333219e+01,4.942777544e+01,1.178051074e+01,3.070510198e+01,2.478601968e+01,9.983779539e+01,8.300098072e+01,1.929153985e+01,4.352661450e+01,2.845489741e+01,1.528419233e+01,3.653409123e+01,9.994544100e+00,1.307701245e+01,9.908723634e+01,5.355190478e+01,1.421856755e+01,5.415587689e+00,9.460075016e+01,1.560232392e+01,2.398865677e+00,5.668089439e+00,2.966022949e+01,1.027448241e+01,7.441250351e+01,4.530000762e+00,8.463084141e+01,8.239744129e+01,8.471155586e+00,2.709088883e+01
3.866929766e+01,5.994810944e+01,9.493235120e+00,4.150261997e+01,2.792077631e+00,6.673114782e+01,7.515752961e+01,9.368736102e+01,9.789165509e+01,9.165775332e+01,9.682974081e+01,8.253237721e+01,1.212569673e+00,4.128408510e+01,2.438798832e+01,2.174819719e+01,7.782689009e+01,7.808890469e+01,3.803057682e+01,8.761399556e+00,4.302412497e+00,7.348715137e+01,8.172840676e+01,5.351511119e+01,1.579117852e+01,3.859370761e+01,7.723959117e+01,1.366384831e+01,2.611689723e+01,3.555286283e+01,5.626325235e+01,1.016358087e+01,6.693930098e+01,5.184636196e+01,4.773166081e+01,2.190653659e+01,9.286502357e+01,2.060819508e+01,8.359280340e+01,6.117794960e+01,8.977236732e+01,6.876449015e+01,9.475204684e+01,5.230733463e+01,6.297740112e+01,3.608102629e+01,4.772189003e+01,3.069579430e+01,4.112183657e+01,1.357072850e+01,5.752856565e+01,9.487309215e+01,6.932057753e+01,4.516151043e+01,1.503837928e+01,1.040718208e+01,8.644691934e+00,7.914126266e+01,3.273496121e+01,1.252426787e+01,2.493228029e+01,5.927362861e+01,8.361305913e+01,9.641167071e+01,2.116226847e+01,4.762711734e+00,6.543850257e+01,3.326889830e+01,8.968428639e+01,7.565084867e+01,7.726215882e+01,8.470157275e+01,3.948358649e+01,5.831515035e+01,5.611966198e+01,3.104711284e+01,9.366645690e+01,7.279305947e+01
7.626669466e+00,3.703494541e+01,2.859822094e+01,4.939754134e+01,3.944185897e+01,7.003375899e+01,4.509726825e+01,8.262488298e+01,1.245622862e+00,8.783932205e+00,1.129628045e+01,3.379567806e+01,7.856605888e+01,6.034940089e+01,1.743860806e+01,5.686622877e+00,2.415419076e+01,5.161007324e+01,2.158309918e+00,8.012368717e+01,7.098438965e+01,7.242861490e+01,7.040874672e+01,4.677214802e+01,3.752848077e+01,7.753554568e+01,1.519871692e+01,6.222389822e+01,3.490558275e+01,8.344254703e+01,5.288634384e-01,8.238809231e+01,9.105638066e+01,7.660515918e+01,3.077752061e+01,6.640629961e+01,7.529116420e+01,6.730543853e+01,5.737491137e+01,5.652603551e+01,1.929784208e+01,8.323500886e+01,5.643221692e+01,3.852219997e+01,3.494013409e+01,2.426481639e+01,4.440484739e+01,1.969256100e+01,8.344194209e+01,6.268910323e+01,4.208982515e+01,4.845647892e+01,1.966513809e+01,2.548378991e+01,3.527982347e+01,1.548678710e+00,7.230352151e+01,1.891145359e+01,9.940386666e+01,4.081316616e+01,5.195820898e+01,7.641028434e+01,1.540369035e+01,2.540826351e+01,7.015481270e-01,1.258850310e+01,8.526072322e+00,9.967460754e+01,8.280982310e+01,6.118021127e+01,6.735187571e+01,1.628245626e+01,1.430374854e+01,4.879768086e+01,2.889075152e+01,1.040192927e+01,8.289644305e+01,8.304837064e+01
