v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74
8.814610341e+01,2.513772538e+01,8.283712834e+01,3.327876351e+01,1.271035715e+01,4.745665550e+01,7.742664065e+01,2.839837105e+00,6.008196615e+01,4.746719634e+01,3.707939475e+01,9.419891586e+01,1.929549252e+01,4.770994793e+01,9.187695770e+01,5.720586522e+01,8.226248611e+01,5.686473214e+01,7.260206766e+01,2.941931514e+01,2.194997096e+01,2.286763255e+01,5.007612603e+01,3.544212805e+01,1.496255050e+01,4.653815473e+01,7.159085281e+01,3.579850977e+00,7.934809262e+01,6.351386461e+01,1.557304701e+01,8.300710346e+01,7.681895583e+01,4.719867235e+01,7.224035002e+01,9.302239380e+01,3.481992742e+01,7.345448642e+01,6.513153922e+00,6.907215907e+01,2.047367519e+01,9.497779194e+01,4.242249601e+01,5.912758956e+00,8.740507403e+01,3.590684463e+01,6.035811597e+01,6.747084880e+01,2.508596853e+01,3.175685455e+01,2.486519614e+01,3.203856936e+01,5.385446739e+01,4.688818710e+01,1.413695567e+01,8.165028578e+01,8.257141569e+01,9.619050771e+01,2.188743420e+01,2.661033362e+01,6.143114511e+01,4.145105506e+01,8.886604659e+01,7.142509075e+01,4.299870739e+01,9.775929323e+01,2.093129577e+01,9.412435278e+01,6.204368608e+00,6.805389445e+01,7.276751590e+01,4.132306155e+00,9.998258849e+01,2.650140174e+01
5.297099024e+01,1.545094946e+01,9.247556724e+01,9.640162534e+01,1.750849044e+01,9.196334204e+01,6.176992538e+01,3.659276259e+01,7.845835114e+01,1.843421791e+01,8.960583558e+01,6.520895901e+01,9.935918074e+01,9.147054188e+01,6.252207754e+01,5.424448535e+01,4.169891024e+00,7.582830634e+01,5.626157472e+01,8.736626632e+01,2.895132645e+00,7.279164719e+01,6.979309096e+01,4.891789028e+01,8.206174694e+00,6.432950354e+01,9.010341558e+01,1.884148817e+01,8.982220370e+00,8.446122538e+01,8.616468269e+01,2.348589078e+01,6.401751053e+01,7.332257799e+01,2.348666541e+01,3.336275540e+00,4.107417946e+00,1.555067677e+01,2.693665026e+01,7.184726763e+01,8.767020823e+01,1.299511649e+01,8.386605612e+01,5.239541618e+01,7.435969805e+01,5.002657007e+01,7.780422057e+00,7.051500024e+01,3.391938483e+01,7.056114859e+01,5.397892477e+01,6.406227069e+01,2.388542755e+00,6.185718170e+01,9.752143126e+01,7.392478133e+01,2.082881698e+01,5.642677130e+01,4.534749405e+01,9.331518507e+01,5.426216499e+01,8.341112823e+01,1.543670783e+01,9.836566352e+01,7.241218492e+01,7.916248176e+01,4.675830375e+01,4.029368423e+01,5.942429994e+01,9.648781688e+01,7.134020382e+01,4.655466252e+01,4.173580589e+01,4.863811158e+01
5.757168928e+01,9.342429075e+01,7.279100423e+01,9.167768421e+01,7.180272823e+01,2.395960067e+01,1.644466694e+01,7.789864418e+01,7.331170767e+01,3.931035227e+01,1.389490321e+01,7.560085243e+01,7.502752070e+01,3.652709806e+01,3.470550057e+01,1.195732945e+01,3.680660652e+01,5.365525548e+01,7.020634964e+01,6.854130469e+01,4.457557827e+01,8.328867294e+01,6.110050112e+01,5.410575483e+01,1.944923485e-02,2.780299684e+01,1.336681166e+01,2.678010909e+01,5.993795792e+01,2.476373747e+01,9.103264411e+01,6.112796662e+00,3.275692512e+01,4.335880263e+00,6.405100023e+01,2.991346452e+01,8.073114957e+01,6.995060589e+01,7.028781907e+01,3.756330433e+01,6.356464740e+01,1.607221456e+01,3.243202657e+01,4.646052141e+01,1.663717513e+01,6.568573705e+01,5.744310406e+01,6.873652229e+01,2.223694546e+01,6.682684956e+01,3.522645432e+01,9.218125476e+01,3.070013828e+01,4.710622406e+01,2.141448726e+01,9.076675110e+01,2.672853968e+01,3.291394885e+01,5.947642367e+01,5.896550053e+01,1.282774855e+01,2.674421212e+01,9.227321869e+01,9.506394015e+01,8.246366291e+01,6.256303175e+01,9.898472785e+01,4.625044296e+01,3.903751003e+01,1.241912043e+01,2.881571858e+01,8.637827799e+01,9.220295412e+01,7.639018411e+01
7.192100942e+01,6.423993537e+01,2.136097877e+01,8.732546841e+01,2.200592422e+01,7.373271807e+01,7.845585342e+00,1.740879010e+01,2.217968806e+01,8.837548347e+00,5.912743414e+01,2.067231093e+01,1.240882416e+01,6.519872770e+01,2.332593133e+01,1.419275582e+01,9.556631036e+01,7.614586765e+01,6.558211457e+01,7.085212110e+01,8.997323666e+01,5.304291106e+01,7.334189434e+01,1.440447613e+01,9.826681884e+01,9.003687361e+01,6.514823625e+01,9.385781232e+01,2.329645528e+01,8.459200055e+01,7.238824806e+01,6.119845880e+01,4.730874707e+01,9.433084298e+01,4.655725331e+01,9.610024539e+01,5.598441898e+01,5.706661005e+01,7.825614524e+01,8.634521417e+01,6.875202972e+01,6.202970286e+01,1.747628446e+01,1.365154501e+01,2.720994213e+01,9.425344477e+01,2.412852541e+01,1.780802019e+01,5.422733364e+01,6.660161750e+01,3.242658424e+01,7.970017982e+01,4.558819295e+01,1.244752686e+01,3.235222647e+01,5.423586940e+01,1.518619659e+01,8.959558393e+01,8.755019953e+01,2.651898798e+01,3.715075321e+01,9.131006354e+01,5.694406838e+00,5.455420084e+01,8.982077339e+01,3.758185198e+01,2.680135508e+01,8.832095598e+01,9.702150080e+01,7.255195951e+01,8.663020162e+01,4.383166578e+01,1.008619033e+01,6.620920510e+00
9.982081520e+01,7.731496237e+01,2.631901914e+01,7.667478942e+01,7.938391828e+01,9.595846910e+01,2.627651128e+01,2.009803434e+01,2.843680487e+01,3.659467878e+01,7.162978879e+01,8.756567338e+01,1.950170280e+01,4.311232891e-01,5.481826985e+00,2.974331156e+01,5.967119602e+01,8.878080161e+00,4.559756357e+01,9.000108544e+01,4.871565978e+01,8.175141060e+01,7.189317596e+00,9.854735111e+01,1.174366962e+01,9.113997146e+01,2.492778051e+01,2.148816654e+01,4.241712870e+01,6.613376189e+01,2.316715420e+01,5.993487077e+01,3.502890902e+01,1.049317458e+01,9.993628977e+01,8.108827637e+01,8.579596539e+01,6.237914522e+01,4.029457211e+01,5.640143660e+01,2.096312715e+01,9.302653550e+01,4.688934472e+01,4.691918313e+01,2.259223306e+01,9.245808320e+00,8.069800602e+01,6.616801048e+01,3.765170466e+01,8.316234094e+01,8.207227668e+01,1.462630084e+01,7.898426513e+01,3.551844182e+01,7.493042056e+01,9.383830407e+01,1.416062036e+01,8.479221988e+01,2.983184802e+01,5.891565007e+00,8.800977502e+01,7.757910427e+01,3.946185491e+01,4.792264551e+01,8.113726721e+01,1.733066329e+00,1.899010207e+01,5.488344871e+01,7.943646019e+01,2.372036076e+01,9.277056054e+01,3.618247684e+01,9.972958908e-01,1.237647412e+01
3.490599062e+01,3.437931253e+01,5.372529519e+01,3.214271374e+01,8.199487218e+01,6.949165624e+01,1.729198065e+01,1.074642051e+00,1.527848497e+01,3.064273878e-02,6.319069829e+01,7.387566693e+01,9.126272960e+01,2.189159298e+01,2.759389799e+01,5.671153360e+01,2.768973201e+01,8.402226689e+01,2.607177471e+01,6.539240739e+01,5.790315109e+01,5.195282911e+01,1.927110926e+01,3.833131700e+01,1.868431665e+01,4.360895194e+00,7.801591942e+01,1.307860027e+00,6.355282198e+01,2.060964930e+01,9.397043662e+01,8.889055914e+01,7.768377732e+01,5.067049496e+01,4.041365274e+01,8.883970912e+00,3.591748453e+01,1.126819109e+01,4.275604608e+01,7.071927244e+01,7.939563867e+00,1.434106853e+01,7.966307493e+01,3.319407330e+00,8.098029282e+00,1.982154621e+01,8.000860864e+00,4.408282613e+01,8.372804587e+01,9.908454231e+01,4.143045280e+01,3.401126392e+00,6.586922372e+01,5.740950890e+01,2.347749145e+01,5.167749956e+01,8.298191158e+01,6.338077525e+01,6.195809119e+01,5.055794749e+01,2.455680003e+01,5.614758173e+00,3.723701219e+01,8.714722204e+01,9.946691308e+01,7.466800978e+01,7.799543509e+01,6.156459140e+01,6.185157809e+01,7.694110439e+01,5.761223785e+01,8.880000008e+01,7.775491346e+01,4.144233880e+01
6.974108521e+01,7.073691918e+01,9.984000849e+01,6.275540604e+00,7.433662094e+01,6.723087258e+01,8.356591287e+01,8.725254787e+01,6.795103721e+01,7.117446204e+01,2.672662319e+01,2.783607406e+01,8.615514623e+01,2.776044840e+01,7.466371534e+01,7.832718681e+01,5.625880806e+01,7.786018519e+01,5.836591112e+01,1.547282557e+01,3.658748755e+01,2.175256016e+01,8.646915420e+01,9.049037801e+01,2.430140856e+01,8.800699939e+01,7.201072161e+01,1.811592719e+01,5.567998709e+01,4.970029185e+01,5.820269684e+01,2.874577111e+01,4.829738434e+01,8.090294343e+01,2.909753012e+01,1.545883882e+01,3.289136558e+01,1.342560145e+01,9.750571025e+01,9.496319257e+01,3.735187331e+01,7.610935914e+01,1.000630405e+01,1.418378291e+01,5.253426322e+01,2.322061284e+01,5.544183792e+01,1.800675109e+01,6.380742326e+01,4.816638769e+01,7.251029430e+01,6.162086629e+01,8.943750069e+01,8.524138113e+01,6.019791149e+01,7.726793119e+01,6.034681779e+01,4.498523976e+01,2.722615473e+01,5.022384829e+01,3.543867684e+00,2.139172800e+01,3.313939034e+01,8.633691251e+01,8.048881350e+01,8.149694296e+01,8.049229699e+01,8.362866755e+01,2.417470050e+01,5.844957847e+01,5.789962751e+01,1.442007268e+01,8.060854438e+01,5.382373787e+01
7.942228918e+01,8.843312956e+01,5.563447009e+01,7.458137202e+01,5.072925093e+01,5.784800439e+01,3.247790196e+01,2.601545355e+01,3.433519819e+01,4.313252253e+01,7.508624175e+01,4.984236699e+01,7.446217235e+01,6.099763529e+01,3.565548567e+01,8.181280021e+01,8.925108501e+01,9.681360748e+01,6.342239504e+01,8.887787693e+01,3.588394060e+01,7.869173111e+01,9.695852440e+01,1.505659942e+00,4.487304093e+01,8.194735429e+00,7.179834897e+01,2.232306722e+01,7.743548313e+01,3.633406141e+01,3.701366212e+01,7.589794920e+00,7.002263318e+00,4.782077546e+01,1.690533027e+01,9.820767664e+01,8.602719178e+01,2.676976034e+01,2.135792617e+01,3.993265524e+01,4.349789628e+01,2.354334033e+01,5.164870653e+00,8.437085328e+01,4.776749661e+01,7.110272034e+00,2.575476852e+01,3.703390664e+01,8.516112841e+01,1.867472533e+01,8.759952805e+01,5.785981158e+01,6.528771111e+01,9.826449042e+00,6.159592491e+01,3.422796485e+01,2.667934929e+01,5.009402395e+01,7.872985365e+00,8.419105974e+01,3.481685400e+01,4.415539518e+01,3.464851286e+01,6.902392014e+01,9.970880365e+01,1.894966086e+01,3.327736743e+01,3.199514422e+01,6.390404480e+01,6.072293799e+01,9.856701601e+00,9.614004904e+01,2.025711789e+00,2.952996787e+01
7.975257050e+01,1.333721929e+01,7.311447501e+01,5.781843445e+01,1.437527144e+01,6.498867832e+01,9.071203557e+01,5.412379105e+01,5.986197429e+00,5.795727996e+01,6.891531513e+01,7.769330924e+01,1.798333441e+01,1.820100915e+01,3.909638581e+01,9.069102456e+01,1.429902257e+01,6.773564799e+01,7.768886882e+01,6.405241062e+01,8.700259794e+01,2.668804514e+01,9.026450552e+01,3.796456663e+00,5.081270427e+01,9.558968499e+01,4.812299325e+01,6.109223372e+01,9.102016134e+01,1.093046245e+01,4.673803583e+01,2.264993753e+00,7.634174973e+01,2.882020011e+01,8.839911906e+01,6.764025756e+01,9.448311250e+01,4.646272513e+01,9.389327773e+01,4.081464971e+01,8.443184635e+01,8.574593236e+01,9.118315415e+01,2.701632692e+01,5.232094151e+01,1.342125971e+00,4.543079465e+01,9.734180988e+01,3.827135875e+01,6.486444984e+00,4.512589453e+01,5.769846776e+01,8.704091456e+01,1.814063958e+01,6.641129286e+01,7.115958747e+01,5.050604421e+01,4.257931892e+01,2.550480434e+01,2.490589865e+01,6.739378330e+01,8.999046627e+01,3.481952352e+01,8.561029061e+01,1.121493111e+00,3.547985860e+01,6.653373596e+01,6.592975861e+01,7.546955651e+01,3.086513595e+01,5.082521124e+01,5.526018196e+01,5.536385675e+01,6.739693000e+01
6.816002216e+01,2.235461754e+01,4.556290161e+01,3.535734112e+01,5.815584980e+01,7.863958688e+01,9.535068793e+01,8.481199489e+01,2.508910575e+01,4.196091508e+01,5.287226761e+01,2.102303842e+01,9.739706949e+01,3.643949492e+01,4.098676749e+01,6.030051175e+01,2.790280196e+00,9.415829276e+01,4.426728731e+01,5.275311149e+01,8.934285680e+01,7.925090445e+01,2.864287235e+01,9.129937559e+01,8.687170316e+01,9.525604500e+01,1.100159080e+01,3.422901797e+01,1.158454080e+01,7.222415209e+00,4.911290777e+01,4.850274091e+01,4.102954824e+01,1.923288384e+01,7.895602256e+01,4.402566528e+01,2.219517767e+01,8.017345325e+01,8.896285001e+01,6.568718728e+01,3.141547412e+01,2.605881866e+01,4.400344683e+01,7.827957345e+01,5.389886398e+01,7.302532435e+01,1.610296816e+00,3.014467552e+01,1.054394352e+01,5.661127878e+01,8.933030159e+01,9.613591208e+01,9.990571275e+01,7.451136014e+01,5.335093104e+00,5.498250261e+01,8.035574780e+01,8.369990871e+01,3.631113622e+01,4.794104885e+01,3.111172089e+01,8.833472745e+01,4.818703677e+01,8.437392235e+01,9.394784158e+01,4.449871703e+01,3.289938511e+01,6.535068698e+01,4.702507076e+01,1.038746421e+01,3.562890354e+01,5.518200779e+01,8.565916755e+01,4.068971369e+01
2.965813074e+01,5.997212426e+01,8.943991109e+01,4.072865082e+01,7.353359298e+01,5.418149211e+01,5.349711544e+01,7.043317940e+01,2.618114188e+01,3.162067379e+01,7.545830795e+01,9.611953026e+01,6.602905491e+01,7.621459939e+01,9.922046367e+01,8.587230736e+01,1.974383487e+01,7.444371986e+01,2.582163413e+01,7.043084630e-01,3.205541224e+01,8.341992628e+01,6.635514266e+01,3.674838373e-01,7.126862284e+01,7.539208976e+01,1.407035527e+01,6.868927809e+01,4.468314778e+01,9.445327484e+01,4.176085447e+01,2.251962449e+01,5.089088934e+01,8.571876062e+01,2.972504859e+00,7.877400884e+01,3.798685614e+01,6.704494700e+01,6.759083452e+00,6.541363912e+01,3.736027238e+00,5.265276970e+00,7.042367541e+01,1.899409295e+01,6.167035227e+00,2.741695948e+01,9.252133259e+01,8.916175717e+01,6.434858080e+01,7.922847347e+01,3.469806850e+01,7.327996679e+00,3.195175092e+01,9.577628207e+01,9.230315248e+00,1.662932785e+01,5.281733839e+01,6.836292521e+01,6.616310403e+00,7.202978006e+01,4.647353591e+01,5.947679658e+01,6.067202151e+01,8.756571238e+01,5.177581777e+01,1.234664774e+01,8.283452271e+01,6.053801631e+01,6.248351649e+01,6.905966724e+01,8.352603852e+01,6.117008609e+01,9.999287619e+00,8.368279537e+01
4.311831149e+00,3.350755421e+01,8.872789718e+01,9.751896446e+01,8.237283022e+01,6.773651539e+01,1.288060601e+01,7.343027985e+01,3.826371897e+01,8.786956356e+00,4.407827580e+01,5.108105022e+01,8.741647670e+01,1.919465321e+01,9.322376106e+01,7.818501253e+01,1.367956639e+00,9.981651511e+01,6.378120490e+00,9.365938977e+00,6.274205880e+01,7.065281710e+01,4.629954067e+01,6.965848006e+01,7.906524947e+01,4.718298355e+01,9.517768519e+01,4.258127051e+01,7.446516639e+00,9.933533468e+00,1.204442736e+01,7.725627492e+01,5.688789047e+00,1.973733526e+01,9.641177625e+01,5.241593202e-02,4.739944828e+01,1.107578464e+00,4.369040338e+01,7.779680341e+01,7.121463911e+00,2.558849595e+01,7.917131499e+01,6.796601915e+01,3.846960766e+01,3.994459992e+01,3.183030503e+01,5.307586933e+01,4.568980064e+01,4.982885632e+01,7.094305135e+01,6.281759958e+01,2.127241957e+01,7.664254514e+01,2.259347808e+01,8.271750729e+01,4.856840423e+01,9.306419788e+01,8.967271474e+00,6.146309587e+01,6.809840091e+01,8.520148236e+01,2.740526113e+00,4.080877950e+01,3.040669848e+01,6.264632918e+00,4.053875521e+01,8.303024318e+01,3.105134889e+01,9.921969035e+01,4.016408176e+01,7.164339494e+01,5.362276876e+01,2.199306310e+00
1.011912718e+01,3.375125540e+01,8.616796998e+00,8.600099362e+01,8.579131693e+01,8.854578156e+01,9.486227011e+01,2.611063797e+01,5.871551737e+01,6.915277782e+01,1.147017522e+01,9.108414376e+01,5.016013557e+01,2.668500135e+01,5.850225612e+01,5.542342041e+01,6.308707353e+01,4.472771061e+01,8.632043046e+01,5.586174252e+01,9.387941801e+01,6.868301863e+00,2.092718457e+01,8.328818392e+01,9.139486252e+01,6.198953145e+01,4.080558194e+00,6.478318227e+00,5.159582619e+01,6.846615384e+01,7.089919735e+01,7.901713622e+01,2.455900339e+01,2.121151537e+01,5.585405746e+01,9.084629575e+01,3.957209170e+01,7.032169800e+01,7.458182142e+00,9.844472985e+01,1.286274510e+01,1.364000392e+01,5.690004849e+01,7.328277103e+01,3.761153498e+01,8.097895969e+01,2.083273141e+01,2.500250457e+01,3.525134547e+01,8.360133707e+01,5.870056222e+00,5.427979495e+01,7.183776673e+01,7.918423858e+01,6.779395506e+01,6.447692409e+01,8.956935795e+01,9.064000650e+01,5.685804608e+01,8.586899378e+01,2.081814710e+01,7.279825307e+01,3.978336225e+01,8.765920006e+01,5.448023855e+01,9.884623185e+01,7.415940427e+01,9.594848357e+01,3.418796753e+01,3.741041218e+01,8.741081842e+01,8.077331103e+00,1.973420593e+01,3.321637888e+01
3.280358176e+01,5.022608196e+01,5.010725669e+01,7.507820111e+01,9.668724429e+01,1.549033572e+00,8.163511805e+01,9.175767305e+01,7.816541741e+01,1.303494560e+01,8.362626029e+01,3.441593843e+01,9.599221144e+01,8.266079936e+01,7.711887538e+01,2.940190547e+01,6.976053834e+01,1.491813108e+01,1.225275157e+01,8.353464781e+01,8.243515806e+01,2.233147713e+01,5.821896928e+01,2.095963508e+01,6.477510077e+01,6.974349918e+01,5.715225301e+01,6.442938641e+01,2.450116231e+01,3.085493373e+01,8.637513513e+01,1.237828472e+01,3.650021165e+01,6.773225755e+00,1.090922959e+01,3.893678705e+01,9.755320631e+01,1.280436741e+01,7.065586489e+00,7.408434805e+01,5.669112045e+01,4.089226383e+01,3.447641590e+01,4.222470596e+01,1.898564003e+00,4.499976517e+01,4.439754096e+01,9.878982156e+01,8.279149250e+01,2.751429897e+01,6.985392090e+01,9.573955175e+01,6.279276004e+01,1.165340270e+00,1.098964723e+01,1.173394273e+01,8.082665607e+01,8.443336831e+01,5.813104693e+01,5.170407208e+01,2.216981027e+01,6.122927858e+01,2.334251349e+01,5.023022301e+01,4.087580616e+01,1.045761450e+01,9.993259234e+01,4.748178040e+01,1.357137123e+01,8.497561387e+01,4.639073374e+01,1.591003886e+01,5.185925656e+01,4.743010399e+01
6.630476973e+01,4.503279854e+01,3.755020253e+01,2.334826524e+01,3.647728973e+01,8.974555397e+01,1.712414121e+00,9.677710718e+01,3.521787609e+01,1.998291608e+01,4.424036840e+01,1.754201703e+01,5.408351120e+01,7.154661553e+01,4.631687786e+01,8.985983173e+01,1.752343094e+01,7.374195516e+01,9.918137129e+01,7.074303304e+01,3.029779613e+01,8.621328888e+00,2.911269072e+01,9.278528423e+01,1.660444022e+01,9.781754170e+00,6.229441349e+01,6.903749100e+01,7.515402083e+00,7.284323911e+01,9.873883043e+01,4.305823359e+01,6.014601664e+01,2.466460080e+01,2.689290823e+01,2.508809773e+00,5.072038282e+01,9.955698794e+01,6.157145892e+01,2.379573115e+01,2.707406551e+01,5.568030504e+01,4.651548335e+01,2.759524891e+01,2.794610249e+01,1.637502610e+01,7.375761138e+01,3.036954756e+00,5.146779144e+01,3.381763871e+01,9.973402086e+00,3.987973802e+01,6.236860606e+01,2.770522187e+01,5.824965834e+01,3.638798388e+01,2.456477075e+01,3.273911722e+01,4.244063412e+01,1.032302599e+01,2.983449501e+00,8.113158695e+01,6.020049756e+01,9.916487969e+01,3.016137749e+01,6.810388112e+01,5.099076112e+01,5.681842355e+01,1.347555048e+01,1.528165068e+01,2.217104276e+01,1.970468313e+01,1.947782875e+01,4.813815575e+01
6.559883735e+01,5.229360513e+01,9.626366190e+01,8.493819936e+01,6.993258634e+01,1.697307867e+01,7.226476365e+01,6.243731573e+01,5.785110453e+01,2.930240032e+01,5.472209499e+01,1.502291789e+01,8.422721440e+01,8.557760164e+01,6.184521311e+01,1.753811064e+01,1.388089415e+01,8.063949746e+01,9.057321823e+01,9.743631940e+01,6.307971033e+01,8.983954295e+01,4.434537757e+01,8.762227352e+01,1.267359833e+01,2.587427055e+01,2.189619392e+01,9.758332534e+01,9.927176992e+01,1.440631634e+01,1.149558533e+01,7.884624987e+01,2.294529920e+01,3.136512706e+00,8.881275929e-01,5.963548247e+01,8.892469167e+01,9.118404978e+01,9.905048456e+01,7.092097048e+01,6.336646745e+01,2.525681417e+01,1.393208440e+01,9.849880979e+00,4.555202312e+01,8.923501481e+01,6.877521732e+01,4.228703124e+00,2.860850317e+01,3.023262289e+01,2.854527661e+01,4.617290984e+01,4.104230023e+01,3.394414951e+01,4.563941695e+00,4.821644118e+01,6.262575326e+01,7.409323189e+01,9.238706787e+01,2.644703852e+01,5.433539154e+01,8.230184659e+01,9.007239470e+01,2.306806290e+01,5.737954232e+01,8.991557616e+01,4.624436411e+01,2.692970594e+01,5.109543971e+01,3.658511434e+00,3.852845541e+01,9.268691696e+01,2.971632301e+01,4.385030602e+01
9.977949366e+01,7.965299316e+01,6.940460350e+01,2.939271306e+01,5.168546720e+01,2.980126700e+01,1.939500750e+01,1.636777319e+01,3.561303476e+01,2.030257065e+01,9.074582247e+01,4.647143415e+01,3.901198468e+01,4.085011021e+01,9.071693975e+01,3.060430013e+00,7.000271760e+01,3.767668579e+01,4.471906738e+01,4.674078090e+01,6.184009289e+01,4.231929610e+01,5.085421032e+00,9.479687219e+01,6.899384771e+01,5.397329968e+01,6.786340140e+01,1.053036314e+01,4.122652559e+01,2.625073969e+01,7.565334359e+01,5.397990626e+01,1.947641467e+01,4.005175306e+01,2.269285774e+01,1.814022400e+01,9.183243833e+01,6.794195553e+00,9.400152493e+01,3.857522735e-02,1.513178535e+01,3.168803344e+01,8.851971488e+01,1.700657806e+01,3.133267072e+00,4.478072825e+01,5.060419809e+01,2.351843179e+01,3.565586575e+01,3.308647493e+01,9.483973501e+01,1.197341275e+01,9.722624613e+00,4.628111514e+01,2.206680523e+00,2.208043511e+01,8.294064274e+00,3.330965502e+01,3.998380234e+01,2.204553238e+01,7.238755382e+01,7.376206975e+01,1.842728096e+01,4.027320236e+01,1.606602956e+01,2.333563180e+01,1.379210275e+01,4.798057084e+01,4.166948072e+01,9.031006223e+01,5.294975704e+01,3.719993751e+01,1.178018367e+01,8.960661024e+01
9.635556950e+01,7.218801499e+00,8.499922427e+01,7.021259460e+01,6.127775332e+00,3.891734011e+01,5.101763229e+01,6.450475612e+01,9.622154070e+01,8.720869360e+01,8.395705064e+01,7.270189614e+01,6.133682026e+01,6.630074140e+01,2.659186154e+01,3.043660029e+01,1.000707233e+01,2.841794886e+01,9.071277357e+01,6.151151847e+01,6.979566757e+01,3.931375682e+01,7.852170844e+01,5.072800573e+01,6.338814443e+01,9.730183488e+01,8.991143217e+01,4.136468681e+01,9.591488854e+01,7.817958603e+00,1.177642362e+01,1.965650485e+01,6.595590092e+01,7.916637370e+01,8.426485295e+01,4.617654254e+01,8.906077788e+01,1.276090434e+01,9.476111516e-01,4.257367782e+00,9.868378105e+00,8.866215109e+01,8.075219604e+01,4.360789672e+01,4.836026342e+01,1.075511106e+01,4.917486943e+01,7.006403001e+01,5.412669292e+01,4.525709732e+01,4.686278859e+01,7.252448085e+01,8.521067615e+01,7.088427258e+01,4.683902699e+01,8.458223461e+01,9.405869506e+01,8.426031130e+01,8.787872440e+01,5.245894677e+01,9.192205947e+01,3.893115069e+01,4.438471568e+01,1.414363277e+01,8.786784921e+01,9.981632045e+01,1.112451291e+01,1.764631800e+01,2.343279988e+01,5.764827094e+01,3.217076704e+01,9.079909961e+01,3.231055880e+01,3.381170563e+01
3.218098525e+01,5.714948214e+01,2.958571247e+01,4.226188485e+01,4.950839252e+01,3.296322762e+01,7.042712498e+01,5.567782269e+01,9.347222161e+01,5.782702432e+01,7.614164940e+01,5.636044039e+01,3.479414812e+01,7.413374752e+00,5.022150869e+01,2.868540699e+01,4.496393201e+00,3.580466253e+01,6.365395969e+01,1.990514431e+01,1.489379491e+01,4.451778584e+01,7.303861639e+01,8.184232511e+01,1.423519710e+01,5.316065974e+01,2.245388321e+00,9.278421750e+01,8.090712051e+01,8.393828875e+01,3.288832255e+01,6.647568579e+00,3.990743065e+01,9.873048772e+01,1.869345018e+00,5.682861403e+01,6.219435003e+01,1.373607221e+01,7.225891210e+01,3.363033861e+01,6.129290825e+01,7.372541921e+01,4.806258918e+01,7.527429390e+00,4.862267916e+01,8.001250241e+01,1.026173570e+01,8.324237829e+01,7.871944627e+01,2.809336818e+00,6.367958743e+01,4.993725230e+01,7.742842619e+01,1.767786470e+01,9.405131033e+01,3.473165095e+01,5.061158026e+01,5.793513540e+01,9.535415978e+01,2.820682772e+01,3.249901243e+01,9.981924073e+01,3.821888652e+01,5.326187903e+01,8.266997732e+01,2.006906521e+01,7.453754149e+01,8.753841923e+01,7.209379486e+00,8.741880412e+01,3.572994809e+00,8.300486975e+01,1.815801737e+00,6.212054776e+00
