v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
9.603167642e+01,7.200965667e+01,8.471988479e+01,9.816618762e+01,7.117458262e+01,7.923386102e+01,2.392419462e+00,6.861257709e+01,9.602974880e+01,4.268959817e+01,1.793188801e+01,1.659716187e+01,3.890751757e+01,3.877459497e+01,4.776586709e+01,4.995715396e+00,5.382406904e+01,5.127880671e+01,6.623968107e+01,5.577436269e+01,8.950655147e+01,8.857489347e+01,4.467072801e+01,4.793265648e+01,3.563699115e+01,9.430198477e+01,8.945479756e+01,8.429484220e+01,5.719516224e+00,4.362968118e+01,4.150211011e+01,5.696601350e+01,2.778350432e+01,2.407669983e+00,4.771183244e+01,4.061982643e+01,5.351801956e+01,4.864665636e+01,3.331612395e+01,7.766183898e+01,2.058841369e+01,5.403120253e+01,4.938574020e+01,4.548855613e+01,8.569816241e+01,4.427730792e+01,1.229240472e+01,6.911049706e+01,7.547538501e+01,7.502902290e+01,7.580458750e+01,3.534361917e+01,7.397092268e+01,6.421434524e+01,6.273232658e+01,1.379561635e+01,6.606841650e+01,2.083229546e+01,7.553392644e+01,8.091159882e+01,3.320996662e+01,8.994422660e+01
4.829457700e+01,4.555725188e+01,8.729338604e+01,1.233675092e+01,1.186875791e+01,3.925139903e+01,2.927054041e+01,3.688898937e+01,7.573844931e+01,6.578540077e+01,3.346348334e+01,7.676216267e+01,7.508058716e+01,5.119258183e+01,8.341838205e+01,2.588536813e+01,9.650792416e+00,5.638747485e+00,9.742169043e+01,1.185488911e+01,1.216257271e+01,1.947024950e+01,9.637771475e+00,9.927365682e+01,2.301699244e+01,2.671266740e+00,5.559290144e+01,3.154723825e+01,8.564794957e+00,2.245112267e+01,9.891041895e+01,1.385123810e+01,3.045060595e+01,8.724236274e+01,5.928512235e+01,5.799587574e+01,5.459190223e+01,4.911742779e+01,4.851582005e+01,3.007528222e+01,4.785555830e+01,8.290679180e+01,8.252130895e+01,7.211304360e+01,1.760340242e+01,3.857842015e+01,2.856528187e+01,9.605929845e+01,2.740947015e+01,3.040557200e+01,3.340814634e+01,9.429018849e+01,9.221949963e+01,6.619908652e+01,7.151533020e+01,6.693629889e+01,2.764691110e+01,8.010760813e+01,7.768183789e+00,5.446182133e+01,4.240235341e+01,7.877358024e+01
5.849479661e+01,9.073796775e+01,6.193543782e+01,7.957655881e+01,2.535611384e+01,3.168618161e+01,7.268621208e+01,5.182841606e+00,6.234946244e+01,3.583635899e+01,8.872126774e+01,7.622279923e+01,6.389883870e+01,4.145862457e+01,2.039903805e+01,1.577170815e-01,6.522749594e+01,9.840279812e+01,4.723089578e+01,8.777742784e+01,7.150395464e+01,1.454746804e+01,5.158099511e+01,7.426730130e+01,3.103005947e+01,2.334462767e+01,2.737607294e+01,9.296339164e+01,4.149845147e+01,8.518109886e+00,8.361100897e+01,6.809842547e+01,1.062643299e+01,3.653300780e+01,5.001620758e+00,7.923018407e+01,5.812955994e+01,5.471705871e+01,7.706769815e+01,6.544226978e+01,9.540528863e+01,7.786106391e+01,8.354191510e+01,3.238322074e+01,2.675046170e+01,4.674566495e+01,6.895385689e+01,1.812430435e+01,3.659781846e+01,3.628726998e+01,4.993791770e+01,4.847686670e+00,4.734107187e+01,4.470117506e+01,1.138023923e+00,8.377796456e+01,7.970656854e+01,3.261770851e+01,9.974889640e+01,7.194638474e+01,1.469708742e+01,2.757268572e+01
9.085344824e+01,1.930888529e+01,1.304297766e+00,5.029338270e+01,4.654376517e+01,6.812287044e+01,8.256111040e+01,9.502375256e+01,1.999232602e-01,6.979615562e+01,6.125983404e+01,6.772794467e+01,2.833187183e+01,3.138827932e+01,3.958315834e+01,7.352337444e+01,7.434043057e+01,6.567299027e+01,1.160461227e+01,5.402537358e+01,5.017297359e+01,9.123251582e+01,8.039521379e+01,7.099630595e+01,2.755803150e+01,5.229067572e-01,8.403272649e+01,6.765273593e+01,7.431427895e+01,5.807955203e+01,8.519537362e+01,5.438521502e+01,5.188437521e+01,4.318507346e+00,2.338584626e+00,9.581184218e+01,9.908742884e+01,3.804220327e+01,7.262025324e+01,2.117911495e+00,9.168511370e+01,1.436449365e+01,6.703308874e+01,2.124158724e+00,6.756110005e+01,2.306396681e+01,3.543524890e+01,6.006956475e+01,1.720282758e+01,8.711816131e+01,4.126046014e+01,4.906970303e+01,6.687064549e+01,2.339426228e+01,6.998926157e+01,4.810018510e+01,5.133622498e+00,6.687815244e-01,9.263476167e+01,9.867679598e+01,6.327697411e+01,8.357984226e+01
5.283004593e+01,2.547524232e+01,3.142217832e+01,4.043045059e+01,8.113727937e+01,8.385228742e+00,4.420321680e+01,2.206527748e+01,9.058914759e+01,6.976909425e+00,2.373939287e+01,1.146920378e+01,9.797210074e+01,2.868773703e+01,9.525932105e+01,1.072082642e+01,5.546682061e+01,9.577562895e+01,6.185953612e+01,1.047423426e+01,9.429763025e+01,3.165624818e+01,1.445262256e+01,5.244748594e+00,5.164575837e+01,9.529136704e+01,9.337776857e+01,7.092415412e+01,3.242596648e+01,8.859297652e+01,3.526284998e+01,9.199564532e+01,6.996028574e+01,1.923270399e+01,1.524151380e+01,5.772918488e+01,3.587236332e+01,6.022227769e+01,1.398110178e+00,4.670412978e+01,6.263689788e+01,4.967178000e+01,9.721285013e+00,7.525822238e+01,9.184799218e+01,1.865018987e+01,1.055352495e+01,2.343829884e+01,2.551252525e+01,6.504139323e+01,4.098155663e+01,9.815145637e+01,2.197325524e+01,1.404438722e+01,9.906061968e+01,5.224054427e+01,4.833618728e+01,9.380489275e+00,6.614819179e+01,9.411765963e+01,4.234134279e+01,5.068217045e+01
5.214826287e+01,7.912870035e+00,8.621616737e+01,4.800571412e+01,3.834489938e+01,4.426001864e-01,4.079133764e+00,6.588231533e+01,4.852469687e+01,7.867032534e+01,5.226871384e+01,9.365155731e+01,6.594828840e+01,2.323648730e+01,3.829151535e+01,1.989788008e+00,3.260774098e+01,6.542458024e+00,9.497837774e+01,2.349353606e+00,6.688468961e+00,2.698699188e+01,5.247135847e+01,2.526579346e+01,5.245884498e+01,3.150545537e+01,3.507044857e+01,4.590911412e+01,5.997879615e+00,9.516609967e+01,2.789461861e+01,3.314393948e+01,6.791078609e+01,7.439307196e+01,9.529472926e+01,8.395103706e+00,3.924241861e+01,9.320020303e+01,5.891429550e+01,6.570713165e+01,5.742614827e+01,3.250994675e+01,7.911772594e+01,3.761535369e+01,9.243866687e+01,4.362966568e+00,6.530493268e+01,8.418462376e+01,2.068566485e+01,2.127132329e+01,5.642266237e+01,8.120415866e+01,6.768584520e+01,6.229675649e+01,3.044135297e+01,7.371187895e+01,1.585851211e+01,9.435695576e+01,6.641182686e+01,8.059257338e+01,2.913230958e+01,8.048809901e+00
6.807515373e+01,2.201582564e+01,1.708514390e+01,2.639905017e+01,4.937245145e+01,5.247415397e+01,1.282903326e+01,2.315489772e+01,5.593815815e+01,1.392113169e+01,2.829307287e+01,5.120470269e+01,8.376332285e+01,3.434062581e+01,1.435448659e+01,4.932727939e+01,5.346259681e+01,4.823371879e+01,4.167820364e+01,5.058807642e+01,7.611462700e+01,3.574130532e+01,7.677028974e+01,6.482533226e+01,3.145033692e+01,1.832893584e+01,5.079212340e+01,1.889952181e+01,2.380144940e+01,4.276355106e+01,3.616604022e+01,2.213176374e+01,9.170776013e+01,8.434108576e+00,2.730719891e+01,5.891545053e+01,3.658504110e+00,9.283589199e+01,8.938650426e+00,3.602326028e+00,1.929822049e+01,3.319062203e+01,1.523936025e+01,7.723619025e+01,8.099386050e+01,8.619337352e+01,7.806962133e+01,8.681232286e+00,8.871921994e+01,2.047572218e+01,6.191680366e+01,4.281539405e+01,7.065856707e+00,7.240584828e+01,6.059197556e+01,7.215549278e+01,5.664631657e+01,2.281606593e+01,5.691252268e+01,5.294225283e+01,8.739348332e+01,3.682424685e+01
1.464590362e+01,2.800671167e+01,4.434818464e+00,4.127267983e+01,2.448681931e+01,7.792274284e+01,2.133138784e+01,7.378153502e+01,2.975163446e+01,2.547085782e+01,2.435988542e+01,1.422103621e+01,5.663601064e+01,8.289305397e+01,2.275926984e+01,4.457597426e+01,5.021266099e+01,3.120032580e+01,9.349194555e+01,6.458419851e+00,3.816345543e+01,4.913459640e+01,3.376557295e+01,6.588760967e+01,1.149117890e-01,7.821080903e+01,5.248305553e+01,4.171340719e+01,8.099752163e+01,4.469526176e+01,2.977196633e+01,9.892790948e+00,8.496574163e+01,7.568980072e+01,7.445359901e+01,2.187160459e+01,2.557891141e-01,1.421764138e+01,4.303495668e+01,1.991063278e+01,3.821185025e+00,7.776069546e+01,1.058432187e+01,1.450335384e-01,9.549832154e+01,1.577641438e+01,9.360506531e+00,8.247638615e+01,1.256284985e+01,7.566778954e+01,7.753973888e+01,2.100129310e+01,6.650648272e+01,2.499686705e+01,9.630193552e+01,2.321439403e+01,8.500412754e+01,6.369417260e+01,6.932110346e+01,8.351785684e+01,4.187250921e+01,7.438017476e+01
8.757677230e+01,7.765041222e+01,1.518628095e+01,6.600046756e+01,6.628982187e+01,7.090405202e+01,4.460011749e+01,8.781478727e+01,6.620136129e+01,8.227584761e+01,1.278917351e+01,1.379149933e+00,3.787262008e+01,9.082656000e+01,8.754822533e+01,7.748700877e+01,9.997634272e+01,3.924716011e+01,3.224378151e+01,2.994736570e+01,9.576880361e+01,8.966880354e+01,5.852653323e+00,5.331452679e+01,3.358342455e+00,4.712294095e+01,9.801517199e+01,1.358933650e+01,6.933528541e+01,7.189863507e+00,9.958091574e+01,5.750062563e+01,9.085969778e+01,1.619189708e+01,3.809817702e+01,5.592241299e+01,5.711538596e+01,6.240560812e+00,2.714151769e+00,5.801023391e+00,4.735885096e+01,5.930314659e+01,1.615499669e+00,6.768354191e+01,9.555582600e+01,4.128351390e+01,3.297947975e+01,5.877904909e+01,5.449980135e+01,7.538062672e+00,6.574991679e+01,5.546386035e+01,2.509899452e+01,5.556794997e+01,2.138464949e+01,7.149922607e+01,5.786462396e+01,6.809022101e+01,9.174478838e+01,3.798129690e+01,6.213036166e+00,3.022054680e+01
9.851770589e+01,3.713778864e+01,9.364926478e+01,9.685237544e+01,7.146110504e+01,7.076537264e+01,1.665345509e+01,6.485751991e+01,3.180281986e+01,4.363146206e+01,2.592462610e+01,9.900969654e+01,7.483321573e+01,5.544620158e+01,1.852883587e+01,7.925932442e+00,6.088724953e+00,6.366897699e+01,3.312421839e+01,5.255241057e+01,7.920661660e+01,4.205406850e+01,1.291374668e+01,1.672036669e+01,5.637469521e+01,1.425608971e+01,1.749982581e+01,3.669726764e+01,8.034388863e+01,2.846180452e+01,5.587101229e+01,8.519062647e+01,4.256964578e+00,6.261481262e+01,5.317744843e+01,5.860970556e+01,5.839422293e+01,7.798047043e+01,4.045395701e+01,1.296168350e+01,6.901747861e+01,8.249067361e+01,3.528854323e+01,1.308779798e+01,5.786009192e+01,5.897219023e+01,5.685667304e+01,1.778887476e+01,5.199467225e+01,8.983630307e+00,4.508624861e+01,6.303662773e+01,8.223552361e+01,4.308886034e+01,9.356254301e+01,7.082216974e+01,9.586374078e+01,5.100147039e+00,1.174670263e+01,7.682337098e+01,4.950315081e+01,5.167493646e+01
6.846064324e+01,7.269766091e+01,5.380781456e+01,9.313555772e+01,9.634307514e+01,8.537310469e+01,5.947158490e+01,4.242605716e+00,7.224033658e+01,5.587511520e+01,3.238734151e+01,2.388178766e+01,1.633907331e+01,7.536163459e+01,2.156950233e+00,2.536679846e+01,9.302155118e+01,9.896773205e+01,7.696281021e+01,2.459629469e+01,4.452257714e+01,3.753111675e+01,1.566145072e+01,8.587742135e+00,1.974955068e+01,5.575840030e+01,8.134068489e+01,7.878121924e+01,7.136588049e+00,9.566516482e+01,9.996828363e+00,2.457163987e+01,6.267549857e+01,1.191319399e+01,3.518024761e+01,8.046713176e+01,6.188059441e+01,2.760757733e+01,1.992734593e+01,1.087380296e+01,1.375242679e+01,3.964700437e+01,8.899390108e+01,4.110844908e+01,1.162151797e+01,9.517743329e+01,6.368258712e+01,1.285958888e+01,1.101891288e+01,8.778604421e+01,3.512369868e+01,2.494792840e+01,5.968914528e+01,2.227837372e+01,5.964251185e+01,6.228499250e+00,1.633808262e+01,3.722917013e+01,2.881032896e+01,7.070989061e+01,7.921614192e+01,6.418417260e+01
2.437979860e+01,4.761460986e+01,6.412111192e+01,4.684347916e+01,2.933168508e+01,1.925714322e+01,6.678304264e+01,3.906506804e+01,5.880842509e+01,2.643759421e+01,9.965353738e+01,3.415023592e+01,6.410178580e+01,7.097592558e+01,2.708013851e+01,2.800431064e+01,5.757742636e+01,7.817519752e+01,6.991163240e+00,8.328854830e+00,6.228539512e+01,4.541310192e+01,1.799924841e+01,5.645660900e+01,6.624902678e+00,7.013613548e+01,1.810015337e+01,6.552107945e+00,5.128980453e+01,6.772850474e+01,9.260664413e+01,1.971894050e+01,1.364280355e+01,9.313900683e+01,5.355746917e+01,6.109999778e+01,8.045972883e+01,9.867453893e+01,7.371837750e+01,7.501883263e+01,8.183481254e+01,9.378355824e+01,1.971802062e+01,8.385263758e+01,6.314787219e+01,4.624036459e+00,6.760967608e+00,3.990801365e+01,8.638378415e+01,4.751461845e+01,4.553336959e+00,3.299851792e+01,5.165560406e+00,7.131976963e+01,3.414025290e+01,2.979377767e+01,6.125896145e+01,3.110205050e+00,4.353269990e+01,4.800452765e+01,8.434476978e+01,8.246455447e+01
9.685372644e+01,3.506657513e+01,5.150572244e+01,9.878197186e+01,4.500637798e+01,2.430613739e+01,9.044825236e+01,8.901601859e+01,2.416220558e+01,2.483035553e+01,4.798926702e+01,5.261862762e+01,2.330040994e+01,5.682082924e+01,7.471181719e+01,8.952735965e+01,5.788342984e+01,5.046145310e+01,7.788643946e+01,8.948720583e+01,7.587175437e+01,1.116425545e+00,1.929528508e+01,9.436226780e+01,4.413483761e+01,6.453720115e+01,8.752279724e+01,5.871489742e+01,3.424185576e+01,1.543654974e+01,2.602755993e+01,3.702874355e+01,3.487228959e+01,6.120848036e+01,5.673439622e+00,1.807459650e+01,9.990624749e+01,1.502818415e+01,9.935099239e+01,9.028784851e+01,7.483848195e+00,4.435624226e-01,3.647828378e+01,1.781184174e+01,9.452484817e+01,2.914721967e+00,8.200992495e+01,8.546838817e+01,2.775306396e+01,3.897122952e+01,1.273894982e+01,1.175924735e+01,5.577975378e+01,3.522548501e+01,3.248789864e+01,7.510802323e+01,2.169819523e+01,9.861733169e+01,9.318009375e+01,1.865674310e+01,7.025538291e+01,1.090322700e+00
8.282659379e+01,4.569906469e+01,9.277692087e+01,4.599677917e+01,6.608127395e+01,1.199041985e+01,4.353513262e+01,7.428201946e+00,6.149188068e+01,8.978040472e+01,6.377824585e+01,1.371951708e+01,3.259325575e+01,2.619877008e+00,3.679280393e+00,2.210734247e+01,7.940389450e+01,5.863204484e+00,8.467649017e+01,8.646450713e+01,6.973510033e+01,7.300625417e+01,9.710297223e+00,5.955013476e+01,9.278837510e+01,1.234386514e+01,8.184196785e+01,6.736098414e+01,6.330107871e+01,9.265648859e+01,5.956141838e+01,8.076877893e+01,1.281234653e+01,3.914564118e+01,4.897262305e+01,5.137826684e+01,1.039795975e+01,4.285314099e+00,6.297024161e+01,4.923108606e+01,9.248994788e+01,9.022946290e+01,2.714170137e+01,2.488933454e+01,8.023518943e+01,8.311492436e+01,1.119625268e+01,3.321555514e+01,1.394379436e+01,1.763743290e+01,6.753566039e+01,8.057159343e+01,7.776938313e+01,7.887756840e+01,6.788137333e+01,6.756142522e+01,4.998127512e+01,1.787521118e+01,3.197181499e+01,5.947094392e+01,9.338771337e+01,2.829650603e+01
3.557537812e+01,2.318861396e+01,4.670110822e+01,4.315299522e+01,4.638570261e+00,5.000184240e+01,5.472576669e+01,1.087584679e+01,8.190898935e+01,9.705927159e+01,3.295028397e+01,7.582892874e+01,4.387772582e+01,8.265559860e+01,5.062443181e+01,1.702034376e+01,8.283272570e+01,1.428041032e+01,3.575157068e+01,4.069106544e+01,1.485872894e+01,9.187122065e+01,1.252791804e+01,7.921468175e+01,9.084503345e+01,2.727928762e+01,9.784870754e+01,7.444706293e+01,8.392321738e+01,6.376022308e+01,6.710199493e+01,4.143886292e+01,6.693380338e+01,3.063312448e+01,8.697537628e+01,9.707233525e+01,5.769862461e+01,7.047264706e+01,7.657646934e+01,5.934420573e+00,8.413452184e+01,1.575775910e+01,6.448908639e+00,8.594571004e+01,6.497909208e+01,1.309044491e+01,7.670614996e+00,8.142276639e+01,9.639758485e+01,6.414511533e+01,8.234101495e+01,2.319543716e+01,3.150523501e-01,5.972272003e+01,8.451360492e+00,7.620948509e+00,7.494230418e+00,2.749420604e+01,2.877972400e+01,1.787351468e+00,4.061155400e+01,3.960643366e+01
4.437488148e+01,7.016837533e+01,3.126474190e+01,1.004047195e+01,5.625752114e+01,7.119162538e+01,3.424891203e+01,7.862477552e+01,4.232366051e+01,4.028889957e+01,8.373646269e+00,3.715305614e+01,4.284929583e+01,8.247232459e+01,7.053677298e+01,4.522406194e+01,4.691325621e+01,6.126325797e+01,7.153106068e+01,2.841739153e+01,8.993570235e+01,3.573740502e+00,5.575839247e+01,3.638547966e+01,3.330803930e+01,8.963218880e+01,5.473693529e+01,4.638811052e-02,8.903513281e+01,8.337664972e+01,1.008812521e+01,9.105584533e+01,4.994551096e+01,8.610389291e+01,6.327965140e+01,8.926481526e+00,9.963636222e+01,9.824457619e+01,1.247216093e+01,6.425715934e+00,3.435162801e+01,3.801663223e+01,4.316893280e+01,3.786909067e+01,7.260193047e+01,8.477508438e+01,8.812832287e+01,1.253909329e+00,8.155981797e+01,2.164747247e+01,1.841602759e+01,2.276324876e+01,4.836036541e+01,5.395658216e+01,9.664937949e+01,5.211147002e+01,5.015673349e+01,5.063617732e+01,5.319370172e+01,4.285431219e+01,4.638293588e+00,1.680700265e+01
8.573826316e+01,8.252058026e+01,9.788785897e+00,3.811541448e+01,5.909225799e+01,2.926773312e+01,5.045673947e+01,2.722826692e+01,4.689329292e+01,5.577317658e+01,2.669121559e+01,7.843640502e+00,5.439407392e+01,4.639287234e+01,2.672677276e+01,6.392566743e+01,8.922490154e+01,3.477399977e+01,4.038327448e+01,5.150943625e+01,7.438501284e+00,9.367862133e+01,3.107718062e+01,7.699934923e+01,5.791057948e+01,1.826867584e+01,8.122450441e+01,7.368500405e+01,2.583416010e+01,5.270868911e+01,3.825202168e+01,3.212478163e+01,9.228650537e+01,4.409800025e+01,2.289760555e+01,7.884239048e+01,8.552011790e+01,4.429816819e+01,4.820690777e+01,3.422123375e+01,8.817390844e+01,7.038539347e+01,2.083964463e+00,6.074982873e+00,1.150676146e+01,5.057750698e+01,4.114268200e+01,3.968707841e+01,9.872476901e+01,4.185077901e+01,7.266685927e+01,3.758914071e+01,6.385898993e+01,8.849007870e+01,1.081069599e+00,7.825278040e+00,5.446033986e+01,3.057621544e-01,6.922704615e+01,3.030082018e+01,4.596796924e+01,2.496810424e+01
7.044618790e+01,7.150502747e+01,6.586563737e+01,6.487549793e+01,2.076662929e+01,4.442951197e+01,3.620391487e+01,4.589983812e+01,3.963766835e+01,5.781013139e+01,5.143254046e+01,6.056789513e+01,9.362273131e+01,7.630419438e+01,2.052657781e+00,4.262364378e+01,2.794550577e+01,4.065408937e+01,5.264917421e+01,2.385106371e+01,4.394443108e+01,5.008700033e+01,7.510999292e+01,3.241954192e+01,8.913597031e+01,2.372388638e+01,3.010657067e+01,2.850767140e+01,7.355894860e+01,9.830118797e+01,1.438815151e+01,7.988378708e+01,8.093103661e+01,9.710141776e+01,8.860831342e+01,7.098205462e+01,1.268148560e+01,3.621022799e+01,7.963923755e+00,9.594158058e+01,3.614898303e+01,4.436202787e+01,3.767024128e+01,3.906993549e+01,6.138521012e+01,2.606305728e+01,5.433942391e+00,7.646646698e+01,6.291067680e+01,1.053417707e+01,2.761718575e+01,1.226305355e+01,7.952138799e+01,4.236169097e+01,5.029076990e+01,1.595510409e+01,2.351491774e+01,6.137885077e+01,5.391479359e+01,8.582389084e+01,5.166173573e+01,9.973899388e+01
9.057318437e+01,5.320061869e+01,6.150756634e+01,3.539592435e+01,1.784528602e+01,8.027134459e+01,6.048348660e+01,2.012146145e+01,4.549335619e+00,4.181408643e+01,3.303382332e+01,2.376730257e+01,6.235167491e+01,5.055693706e+01,3.926307727e+01,5.520849427e+00,1.340631137e+01,9.259473572e+01,1.655378909e+01,7.953872530e+01,5.994178934e+01,7.910481408e+01,7.647619850e+01,8.209859102e+01,7.680529631e+00,8.783511694e+01,6.978305159e+00,3.625803568e+01,9.458767623e+01,9.022617868e+00,1.480076139e+01,8.352007427e+01,8.044667566e+01,1.963394754e+01,3.183014880e+00,2.165138777e+01,7.270622301e+01,7.900971241e+01,2.630361463e+01,5.513892769e+01,1.158011894e+01,1.942334051e+00,7.461149297e+01,3.985700141e+01,6.779202502e+01,1.701626515e+01,5.437062433e+01,9.702608284e+01,3.435615677e+01,9.229425223e+01,1.492195968e+01,8.573409802e+01,8.511324021e+01,1.446031859e+01,2.496198597e+01,5.779132634e+01,8.969345342e-01,7.670288783e+01,5.712631903e+00,5.846700059e+01,2.307782664e+01,4.917789537e+01
3.177347096e+00,3.757917469e+01,1.791513894e+01,1.401723013e+01,3.154917496e+01,9.060136146e+01,4.267298170e+01,2.967104196e+01,4.639049938e+01,9.120208009e+01,7.194413971e+01,8.077209026e+01,8.888326242e+01,4.282754332e+01,9.916615276e+01,4.686118147e+01,5.536740330e-01,4.036185187e+01,9.016162236e+01,8.493050960e+01,5.824951158e+01,5.882764554e+01,2.669695794e+01,8.010726936e+01,3.180666978e+01,4.759054532e+01,8.091235748e+01,1.602647682e+01,8.664940902e+01,8.279261248e+01,8.468854125e+00,5.545590581e+01,2.099033523e+01,3.482156797e+01,9.531243172e+01,1.411509801e+01,8.622971254e+01,3.434949768e+01,9.443810311e+01,9.060056753e+01,2.481539041e+01,7.137493953e+01,4.309167304e+01,8.642659939e+01,6.437648667e+01,2.852586786e+01,7.200233228e+01,5.693996143e+01,8.826358224e+01,1.982297873e+00,2.258143925e+01,4.738940777e+01,9.655722213e+01,1.157390228e+01,9.780385122e+01,8.647597545e+01,4.920608217e+01,6.382403353e+01,7.928645756e+01,5.062114894e+00,4.159261690e+01,5.254145533e+01
9.133266221e+01,4.534103185e+01,5.537449095e+01,2.175532776e+01,5.201114227e+01,6.527383011e+01,3.616591756e+00,5.704770510e+01,7.998667063e+01,4.097385931e+01,6.585611372e+01,3.120102191e+01,9.052317233e+01,2.348708140e+01,1.777309178e+01,6.942451227e+01,4.275383414e+01,7.550114447e+01,8.850818536e+01,7.577907832e+01,1.703038724e+01,5.708609304e+01,4.636089539e+01,6.780880042e+01,7.192805886e+01,4.986467133e+01,9.864991748e+01,9.145367216e+01,4.198701212e+01,5.482461688e+01,2.259249480e+01,9.028084722e+01,2.931089052e+01,6.680273216e+01,7.175175459e+01,2.492677883e+01,8.180598186e+00,4.227243996e+01,1.630055024e+01,1.258410402e+01,6.100554969e+01,3.927950790e+01,4.750397930e+01,3.389163931e+01,9.964214728e+01,8.482183578e+01,6.916018160e+01,9.570903284e+01,9.170805916e+01,8.134922085e+01,8.452444376e+01,9.808539490e+00,1.126832167e+01,3.699723666e+01,4.416184977e+01,8.452940134e+01,4.580124617e+01,6.654859706e+01,2.777005858e-01,3.587172654e+01,5.389057419e+01,9.412013321e+01
5.597627328e+01,5.186141026e+01,2.542715319e+01,2.924552846e+01,5.588578833e+01,6.371744810e+01,5.840888003e+01,5.121197759e+01,8.582552542e+01,4.923934933e+01,9.997315234e+01,8.469207429e+01,6.322298596e+01,2.525359030e+01,6.186853753e+01,9.091661214e+01,1.058531628e+01,2.533817319e+01,3.256555991e+01,8.748148157e+01,4.199858556e+01,1.856931516e+01,5.457299214e+00,6.255877927e+01,8.546559430e+01,2.002165760e+01,9.397282668e+01,2.515532803e+00,9.502298907e+01,7.331105315e+01,6.369587029e+01,9.801286813e+01,7.386282523e+01,9.794670929e+01,6.863578407e+01,6.496719759e+01,5.461127711e+00,9.802828457e+01,6.799452064e+01,1.917559635e+01,9.824988323e+01,9.306986090e+01,6.963861122e+00,7.202011175e+01,8.262010203e+01,1.723405824e+01,3.222780631e+01,3.515159118e+01,6.313408486e+01,5.637579879e+01,3.484333473e+01,2.229062731e+00,7.833660441e+01,8.679767896e+01,9.442444776e+01,8.184813932e+01,6.340390548e+01,8.346467271e+01,1.531369798e+01,9.805390702e+01,9.659995123e+01,8.660766271e+01
