v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37
2.207832048e+01,6.012406938e+01,9.464464113e+01,1.856962566e+01,7.268234300e+00,5.353028623e+01,2.746349069e+01,7.542198806e+01,5.103040886e+01,1.609271992e+01,5.135114630e+01,3.012069388e+01,5.713498926e+01,9.716244207e+00,8.381933102e+01,2.007089727e+01,6.403514878e+01,8.271132518e+01,6.727185668e+01,4.253652226e+00,4.853153952e+01,2.722171291e+01,1.421898248e+01,9.542947246e+01,9.286881534e+01,7.843212660e+00,7.056139986e+01,3.148651211e+01,6.692996555e+01,7.939113527e+01,3.790523220e+01,1.482566766e+01,7.300988446e+01,5.419594450e+01,4.757810674e+01,8.324616625e+01,5.946424443e+01
2.791882166e+01,4.687502691e+01,7.868856940e+01,2.930609790e+01,6.806030136e+01,8.231114260e+01,6.458406483e+01,8.832397574e+01,8.788417053e+01,1.709941650e+00,7.892576255e+01,6.231005172e+00,8.849426899e+01,3.548949332e+01,4.989545880e+01,6.422390456e+01,1.817166432e+01,2.602548729e+01,8.062583271e+01,2.175533656e+00,3.560593728e+01,3.296249838e+01,3.122439010e+01,4.547478805e+01,4.489873517e+01,1.398395737e+01,2.858659069e+01,6.456704981e+01,1.444496681e+01,2.247277321e+01,5.942765127e+01,8.137996237e+01,6.003377131e+01,1.266094541e+01,1.189975247e+00,1.189950440e+01,4.859550082e+01
2.506870499e+01,9.429433567e+01,6.761720884e+01,4.270422351e+01,8.217616997e+01,6.854630672e+01,3.737377762e+01,9.472806098e+01,2.981468575e+01,5.830653202e+01,2.677898967e+01,9.060702550e+01,3.703544203e+01,9.738609367e+01,2.461312320e+01,5.888196596e+01,3.540463971e+01,1.414780417e+00,6.090127176e+01,3.276659228e+01,9.377940358e+01,5.220087906e+01,7.525743501e-01,9.589821272e+01,7.687875687e+01,5.752749095e+01,7.342489678e+01,9.521489010e+01,6.106492646e+01,5.623349226e+01,8.882489011e+01,4.668938503e+01,1.522351924e+01,3.439335056e+00,9.183296574e+01,5.142279732e+01,6.927512392e+01
5.879064244e+01,1.357120255e+01,2.533938390e+01,9.067339068e+01,3.681853753e+01,2.128194212e+01,6.652066862e+00,5.881462713e+01,5.359471042e+01,6.877004455e+01,7.597587572e+00,4.101402114e+01,5.819060755e+01,2.944045475e+01,6.029608364e+01,3.540609802e+01,2.615433765e+01,5.232444828e+01,9.178163464e+01,8.367052217e+01,5.846349858e+01,1.576283633e+01,8.338763179e+01,9.017302716e+01,6.653235068e+01,7.147774127e+01,7.549536666e+01,7.578862098e+01,7.814291206e+01,1.393516696e+01,1.958222426e+01,5.636963840e+01,3.937966893e+01,1.318466571e+01,6.110827715e+01,2.825956027e+01,6.126712582e+00
2.697455339e+01,1.569137054e+01,9.520381148e+01,5.190199180e+01,6.169427724e+01,3.848049048e+01,4.821168244e+01,8.845029633e+01,6.178652677e+01,1.688992688e+01,7.198408563e+01,1.442196280e+01,5.598603121e+01,1.164297938e+01,5.197868605e+01,2.832601454e+01,7.259367503e+01,9.974778388e+01,2.847131526e+01,1.340010431e+01,2.667441690e+01,1.683223872e+01,1.359888502e+01,3.139503385e+01,5.231230176e+01,5.982158119e+01,1.116159628e+00,1.716584044e+00,7.668681695e+01,9.591784812e+01,6.837621864e+01,3.233013037e+01,5.795993228e+01,5.150803260e+01,4.708726490e+01,3.211095062e+01,3.530385873e+01
6.490706631e+01,8.826868928e+01,1.965724595e+01,6.374884582e+01,7.945219903e+01,8.044497506e+01,4.490751804e+01,4.016024201e+00,7.040241700e+01,4.109978787e+01,9.081738409e+01,6.384817041e+01,7.466531407e+01,1.952668406e+01,8.074763845e+00,9.947160751e+01,9.880226508e+01,3.378410904e+00,7.398359185e+01,3.748017241e+01,2.414897974e+01,2.240444025e+01,1.471148222e+01,6.422757689e+01,7.828251997e+01,1.495150969e+01,2.563767943e+01,2.407179490e+01,5.741503304e+01,1.866495418e+01,4.032981953e+01,6.170974925e+01,8.596258207e+00,8.040010013e+01,9.684113231e+01,3.449643710e+01,6.280831062e+01
8.152215887e+01,6.321812506e+01,9.573214529e+01,3.396779468e+01,3.020339133e+01,8.486962792e+01,3.788719775e+01,2.965051574e+01,5.342123561e+01,2.738784181e+01,7.793832918e+01,4.748674433e+01,6.271601551e-01,3.986527649e+01,8.031255255e+01,6.960589252e-01,4.919395382e+01,8.943105966e+01,2.464816183e-01,1.687514823e+01,5.095480346e+01,5.397173032e+01,1.521629930e+01,4.068794641e+01,6.224804643e-01,1.652730846e+01,4.005588759e+01,5.818415512e+01,7.867087636e+01,3.321116402e+01,4.499400868e+01,5.880573064e+01,5.641623978e+01,2.371884784e+01,5.210980725e+00,6.444696612e+01,8.014800041e+01
2.386778538e+01,5.055560026e+01,9.260738082e+01,7.989799490e+00,1.938809507e+01,3.570192354e+01,1.187717088e+01,8.213856673e+01,3.713345344e+01,1.839701018e+01,6.378233332e+01,6.348130514e+01,7.669972666e+01,6.509098679e+01,9.363020247e+01,5.024612359e+00,7.391946689e+01,4.345444280e+01,7.287570307e+01,1.872435766e+01,5.494612022e+01,7.763802447e+01,6.917100518e+01,5.508106782e+01,7.152970137e+01,1.453050485e+01,7.149957392e+01,5.746920620e+01,1.455357712e-01,6.797614653e+01,3.486359080e+01,8.851540514e+01,8.089208122e+01,6.637001678e+01,6.564437880e+01,6.798921302e+01,3.617509255e+01
7.965019823e+01,5.793165421e+01,4.954316411e+01,5.609777396e-01,7.886401465e+01,7.558557791e+01,2.317969042e+01,2.008689745e+01,5.939316549e+01,7.421936653e+01,3.491874469e+01,5.037981262e+01,5.126438301e+01,2.733264579e+01,8.365173669e+01,1.842447472e+01,5.000111687e+01,3.421593467e+01,5.208955003e+01,8.815153128e+01,8.223899926e+01,1.487455835e+01,2.768178294e+01,4.359089171e+01,1.400265337e+01,6.085332596e+01,3.708889607e+01,1.823529739e+01,6.059532355e+01,4.724931468e+00,5.294607968e+01,4.475284958e+01,1.281828983e+01,9.152234754e+01,6.652709739e+01,5.169700527e+00,3.484751212e+01
9.099836151e+01,2.036671938e+01,3.938550142e+01,7.604233075e+01,3.596606876e+01,8.084037160e+01,8.008589812e+01,1.834561803e+01,7.653647049e+01,4.297076339e+01,2.132058969e+01,4.138309054e+01,2.517829759e+01,8.967726222e+01,9.910047350e+01,1.639234474e+01,1.920318433e+01,9.077882171e+01,2.548733042e+01,1.462645992e+01,2.622143885e+01,4.008284055e+00,1.003651091e+00,3.044317665e+01,4.243464657e+01,4.593040945e+01,9.946539915e+01,1.686359572e+00,4.353279313e+01,7.166556870e+01,1.016198715e+00,3.935559375e+01,6.535200980e+01,7.071942134e+01,3.845727864e+00,9.469032252e+01,5.396450095e+01
2.836624052e+01,4.949498607e+01,1.413281652e+01,9.364052701e+00,5.966359672e+01,5.623617984e+01,2.419137582e+01,7.629801040e+01,8.989162895e+01,8.839513767e+01,4.081119646e+01,4.475307174e+01,5.782220674e+01,6.557604259e+01,7.317687089e+01,8.138798004e+00,6.229662895e+01,1.423923861e+01,2.982133732e+01,7.704375400e+01,1.171839127e+01,3.806643781e+01,6.991027832e+01,7.075213039e+01,6.358002048e+00,7.279551109e+01,7.125190342e+01,2.439796583e+01,6.045817704e+01,8.073260263e+00,6.424622415e+01,9.902113356e+01,2.819774477e+01,7.692094273e+01,5.381738923e+01,2.813670763e+01,7.537432133e+01
8.417786735e+01,5.920141811e+01,1.625992483e+01,9.665946519e+01,5.950385145e+01,9.212790214e+01,6.275315320e+01,3.155689059e+01,9.260829751e+01,8.132884717e+01,6.202152323e+01,9.432237047e+01,5.087924114e+01,8.070075310e+01,7.997810883e+01,2.519624508e+01,1.823582776e+01,4.405970867e+01,6.708417286e+01,3.442571783e+01,1.390023355e+01,2.084047706e+01,6.423640061e+01,1.087499694e+01,1.799440265e+00,4.685798395e+01,6.791065386e+01,5.884728077e+01,9.243471616e+01,2.663102250e+01,6.084000922e+01,9.794857468e+01,1.945910267e+01,7.859155975e+01,1.341696075e+01,6.557826114e+01,6.990073474e+01
6.357217989e+01,8.965579747e-01,5.605541087e+01,8.978887843e+01,7.753810459e+01,5.445960528e+01,6.725122424e+01,4.967683991e+01,8.879948142e+01,4.700482597e+01,3.424115016e+01,8.523469982e+01,3.180344250e+01,3.816370663e+00,3.381265892e+01,8.901333738e+01,2.811257383e+01,6.556426613e+01,5.379995365e+01,1.249330232e+01,4.038487317e+01,1.251188794e+01,8.035411204e+01,5.313263048e+01,5.319317752e+01,3.195414885e+01,1.033259777e+00,7.624369285e+01,1.709172343e+01,4.704152653e+01,2.383705607e+01,3.395819834e+01,9.328934115e+01,7.382068877e+01,9.317338150e+01,9.255537364e+01,3.912971339e+01
5.184683954e+01,2.394669463e+01,4.309437376e+01,5.597524806e+01,6.937643736e+01,1.001161757e+01,8.416330934e+01,9.231797089e+01,1.167616583e+00,8.497567715e+00,5.078437352e+01,1.109836328e+01,1.021997446e+00,9.189400862e+01,5.128941893e+01,6.352661896e+00,5.689064241e+01,9.515308045e+01,6.109495666e+01,5.168098012e+01,6.832133671e+00,6.392144394e+01,8.731620452e+01,7.891208293e+01,4.115848064e+01,7.290567368e+01,9.108593707e+01,4.341801878e+01,7.619247845e+01,5.437867554e+01,4.176931163e+01,8.080364967e+01,8.200369348e+00,8.242553852e+01,4.072491408e+01,8.379475137e+01,6.561994278e+01
5.776553267e+01,4.071525324e+01,4.187614062e+01,7.168391130e+01,7.929426237e+01,2.473490296e+01,3.361188677e+01,1.672764190e+01,1.790742700e+01,5.437290863e+01,5.743942340e+01,6.673460263e+01,9.967514583e+01,5.103097457e+01,5.201415431e+01,7.847954551e+00,5.568123516e+01,3.037509237e+01,4.393206366e+01,6.201195371e+01,6.434528966e+01,8.176177830e+01,9.635219933e+00,6.687329864e+01,7.758799672e+01,4.423878074e+01,7.998997218e+01,5.312179403e+00,3.901060794e+01,4.503824439e+01,6.650467330e+01,8.838700189e+01,4.184005914e+01,7.569424910e+00,5.150479232e+01,5.347427891e+01,9.089855543e+01
6.835791440e+01,7.197419780e+01,4.446989609e+00,1.700549706e+01,5.605024923e+01,5.416272483e+01,9.503131429e+01,2.800297522e+01,3.234980623e+01,3.300303681e+00,9.478758116e+00,1.488551895e+01,7.640574964e+01,5.055610766e+01,2.187955600e+01,3.776309074e+01,4.995554703e+00,1.312595455e+01,8.920558879e+01,7.981370602e+01,2.007976299e+01,5.616647791e+01,5.264369048e+01,8.642707292e+01,5.066472599e+01,8.332265711e+00,4.781665760e+01,1.777568559e+01,7.718768258e+01,7.682042433e+01,5.054280770e+01,6.329964968e+01,7.827352348e+01,8.030859995e+01,3.382454122e+01,9.042357855e+01,4.333527372e+01
9.867967998e+01,4.471642312e+01,3.608368936e+01,4.821810396e+00,6.477077711e+01,9.431624998e+00,5.581820731e+01,2.506644332e+01,6.292929071e+01,1.914671308e+01,8.467804228e+01,6.937684200e+01,9.608641100e+01,7.370626233e+01,4.889669235e+01,6.647344332e+00,6.509705162e+01,4.041930261e+01,7.137139329e+00,2.328114680e+01,3.846082617e+01,9.329713700e+01,4.343900500e+00,5.060585267e+01,5.320117302e+01,5.070542730e+00,2.430539391e+01,7.556477629e+01,8.873184691e+01,6.911500906e+01,2.232363296e+01,4.371123590e+01,8.334970730e+01,1.033671785e+01,4.969727463e+00,3.769622489e+00,5.355999666e-01
7.698836657e+01,7.389238399e+01,5.078818438e+01,5.031583248e+01,7.546176154e+01,2.614863090e+01,5.348531283e+00,8.851880532e+01,9.440253375e+01,6.646301585e+01,9.401603680e+01,8.739965826e+01,5.568182311e+01,9.171349954e+01,7.568174612e+01,9.815985798e+01,4.076967464e+01,7.192810551e+01,8.982536889e+01,8.820320505e+01,3.139952129e+01,5.255302691e+01,6.620171004e+01,4.441534342e+01,8.232133522e+01,6.078964770e+01,6.085410737e+01,6.733494892e+01,1.878829050e+01,3.093702955e+01,6.828259409e+01,1.771188223e+01,8.924490388e+01,7.208861325e+01,3.566013486e+01,3.066343190e+01,1.204141092e+01
9.138649038e+01,3.880954329e+01,5.754680840e+01,5.560605404e+01,4.958182574e+01,4.019095402e+00,3.835872886e+01,8.393806755e+01,4.028744081e+01,4.086656144e+00,5.792702708e+01,3.558849727e+01,1.964015606e+01,8.838748088e+01,9.817838635e+01,2.003251986e+00,9.317049050e+01,4.632021906e+01,9.602191083e+01,4.353341643e+00,1.519404995e+01,8.363936458e+01,5.701047612e+01,7.260730425e+01,1.356346199e+01,3.293451546e+00,3.509753894e+01,4.750064473e+01,5.544569162e+01,2.793121385e+01,6.558960027e+01,3.797636626e+01,1.502702524e+01,7.327439185e+00,7.563614637e+01,9.179413791e+01,8.804170395e+01
1.074917309e+01,1.080887161e+01,6.591007116e+01,1.373165688e+01,5.249442095e+01,7.541184635e+01,6.322153307e+01,3.826871367e+01,1.459635832e+01,9.154042509e+01,4.236113949e+01,5.492712827e+00,9.549168222e+01,5.842573452e+01,6.358312212e+01,6.467361885e+01,9.096647401e+01,7.970981549e+00,2.664410218e+01,3.492381023e+01,5.140382848e+01,7.258459851e+01,7.986394069e+01,1.499460804e+01,2.514581042e+00,4.801324511e+01,3.686482635e+01,4.301410658e+01,6.806394303e+01,8.495660499e+00,8.550768399e+01,4.821435912e+01,4.659249770e+01,7.753125255e+01,5.173926299e+01,8.438399963e+01,5.287429808e+01
4.790673460e+01,1.661501306e+01,8.293267578e+01,7.620899685e+01,4.038558259e+01,8.854284377e+01,8.955127675e+01,1.261374629e+01,9.737344871e+01,2.546953807e+01,7.344507551e+01,9.882243113e+01,8.064940905e+01,7.789217983e+01,4.512746576e+01,2.050978324e+01,7.547756208e+01,9.578794215e-02,4.183951507e+01,9.664457019e+01,5.726441834e+01,2.554024244e+01,3.189827923e+01,3.612258339e+01,9.157425782e+01,7.479825594e+01,9.309254024e+01,2.479294261e+01,7.800341326e+01,8.046126424e+01,7.969863570e+01,8.448431027e+01,2.768327627e+00,1.395221593e+01,3.871653510e+01,9.413733359e+01,6.645383425e+01
8.543850361e+01,8.035269853e+01,4.090508931e+00,8.570871942e+01,5.337567757e+01,7.224315921e+01,2.949427149e+01,6.659421759e+01,4.978062357e+01,7.901913841e+01,3.530220858e+01,7.558847819e+01,9.550774414e+00,5.769375912e+01,7.901658214e+01,6.615343532e+01,9.600549360e-01,5.637062566e+00,7.578333035e+01,3.197008991e+01,4.077291917e+01,1.045762635e+01,4.191055736e+01,6.746754138e+01,6.870187326e+01,3.059066194e+01,7.828772962e+01,8.019364111e+01,7.724060206e+01,2.845058985e+01,8.506988672e+01,6.721428833e+01,2.826072969e+01,8.384884861e+01,5.229915721e+01,7.128101825e+01,8.065975062e+01
4.198216119e+01,7.300200355e+01,3.146793015e+01,4.490936606e+01,5.432497928e+01,3.447566248e+01,8.218448358e+01,9.727019448e+01,5.703723974e+01,5.901863130e+01,2.363024725e+00,9.955491194e+01,5.546894741e+01,3.964474693e+01,4.562529702e+01,5.603184470e+01,2.602382345e+01,7.397232236e+00,1.665962457e+01,5.588556569e+01,9.887217794e+01,3.467167954e+01,6.687611649e+01,4.489253034e+01,3.198948304e+01,8.999477088e+01,5.490090173e+01,2.376675591e+01,1.259261760e+01,9.314285903e+01,8.490007695e+00,9.369417969e+00,8.530506462e+01,1.740604915e+01,6.541187231e+01,1.309549730e+01,9.487680202e+01
6.949073265e+01,1.317175525e+01,1.738101034e+01,2.133402666e+01,1.409582597e+01,4.517903282e+01,4.389236770e+01,3.719599034e+01,8.088194309e+00,1.169263093e+01,1.933302233e+01,3.029205409e+01,5.680035251e-01,6.752471125e+01,7.112133064e+01,9.957366232e+01,6.888935763e+01,5.693632163e+01,4.409652379e+01,6.690307143e+01,5.644864077e+01,2.093671887e+00,9.301677577e+01,9.308087526e+01,2.858862239e+01,6.417334994e+01,1.192203230e+01,7.734431069e+01,9.277377398e+01,8.818730682e+01,9.774511347e+01,8.737915228e+01,6.569707404e+01,2.483450803e+01,3.344304444e+01,3.701641359e+01,5.168925202e+00
5.736524470e+01,1.814922645e+01,4.602250337e+00,1.048120346e+01,3.649609745e-01,8.512519460e+01,8.631085671e+01,6.358957867e+00,6.410719360e+01,8.891942225e+01,6.807810849e+01,7.322753024e+01,5.704480855e+01,7.982409019e+01,2.570368355e+01,8.474994854e+01,7.279862828e+01,7.728075823e+01,5.247570610e+01,2.240439578e+01,3.028881137e+01,8.109348488e+01,7.527285463e+01,7.717113032e+00,8.858722229e+01,2.858468157e+01,8.038977108e+01,7.804121740e+01,3.430936378e+01,4.585975632e+01,1.236345958e+01,3.808532790e+01,9.491838493e+01,4.006541736e+01,1.690898827e+01,6.291520663e+01,5.713093824e+01
1.378962833e+01,3.204985222e+01,7.323868616e+00,1.926642011e+01,4.433927170e+01,1.251584477e+01,7.434653687e+01,7.984455413e+01,1.365440965e+01,1.392524789e+01,5.476924768e+01,4.370408385e+01,9.040790790e+01,9.146339425e+01,6.512076256e+01,2.040148702e+01,3.333119446e+01,5.878812717e+01,7.882272978e+01,7.855256075e+01,3.295152414e+01,3.000290848e+00,1.747333195e+01,9.806158284e+01,4.263813630e+01,9.840231272e+01,3.593112991e+01,2.995594351e+01,1.380120552e+01,1.563141705e+00,9.911186535e+01,2.383437807e+01,9.810235922e+01,5.777948453e+01,6.600895487e+01,9.231605440e+00,9.694153646e+01
8.015286347e+01,1.366099375e+01,8.654752355e+01,3.640751766e+01,8.444425551e+01,5.531365028e+01,6.213073822e+01,7.604943002e+01,6.628108467e+01,7.174889178e+00,2.009772630e+01,5.833765307e+01,5.345613888e+01,9.357829300e+01,2.044506349e+01,9.792255899e+01,6.082358728e+01,7.845149427e+01,2.637994190e+01,5.049372629e+01,6.474451299e+01,7.671004908e+01,9.738320378e+01,5.836224022e+01,4.859528965e+01,2.460597802e+01,3.135028960e+01,4.518878102e+01,5.563332508e+00,2.801257767e+01,9.053921516e+01,7.819435186e+01,1.658022613e+01,9.257577145e+00,2.517099063e+01,3.907738338e+01,7.961786478e+01
8.707672648e+01,6.166149338e+01,1.126333226e+01,9.917708127e+01,5.094161836e+00,4.815210746e+01,2.493253383e+01,1.259639782e+01,2.346679097e+01,1.981924313e+01,1.105334513e+01,3.387469320e+01,1.418272482e+00,1.232176942e+01,7.453363776e+01,9.150208750e+01,5.366034457e+01,9.740341962e+01,1.594980117e+01,1.569775468e+00,4.592874287e+01,9.156540374e+00,2.741303007e+01,7.712963931e+01,3.192813559e-01,6.815068803e+01,9.490692469e+01,5.427244565e+01,6.326671331e+01,3.469563701e+01,7.675255147e+01,4.909625291e+01,3.440643569e+01,2.866727174e+00,5.465975096e+01,7.098727885e+01,8.823512577e+01
9.781106966e+01,1.574391025e+01,6.898325838e+01,6.972048018e+01,4.714997688e+01,6.198226354e+01,2.926813726e+01,8.875793317e+01,2.970679479e+00,8.279033708e+01,3.774496729e+01,6.102685604e+01,6.069927896e+01,8.055758490e+00,5.048889817e+00,4.766909190e+00,4.152535073e+01,5.130786858e+01,1.809523133e+00,8.677263150e+01,7.153892609e+01,6.583954034e+01,5.117824994e+00,5.090177160e+01,6.113599710e+01,4.142358744e+01,7.842166725e+00,9.443295373e+01,1.607021926e+01,4.929332356e+01,8.024746471e+01,9.743304840e+01,7.167290435e+01,8.639820365e+01,4.785595840e+01,5.356211967e+01,1.564285485e+01
9.855825210e+01,9.150395373e+01,3.590689462e+01,6.151854473e+01,8.295035462e+00,9.659843622e+01,9.588046592e+01,8.343278393e+01,7.125699831e+01,3.268162108e+01,6.004999423e+01,7.088153073e+01,1.005942516e-01,7.902552664e+01,6.803839045e+01,3.633796436e+01,2.028173114e+01,3.160087694e+00,7.955726558e+01,5.598701596e+01,7.265039839e+01,5.048006583e+00,8.289830846e+01,6.287187515e+01,1.164258497e+01,9.783414740e+01,7.793008381e+01,3.869666844e+01,2.480737097e+01,6.887651649e+01,5.580215816e+01,8.676008891e+01,5.416986298e+01,4.650561122e+01,4.089785052e+01,3.964474551e+01,8.814750025e+01
1.526515552e+01,3.437807924e+01,1.943840140e+01,1.423584897e+01,9.082955275e+01,7.826981958e+01,3.331139145e+00,3.943001816e+01,6.143928713e+01,1.221909483e+01,8.268521592e+01,8.143335118e-01,9.893372571e+01,8.096907087e+01,7.704287732e+01,5.185420540e+01,3.117548571e+01,9.331407141e+01,3.073931380e+01,8.069847856e+01,9.548876266e+01,9.299174960e+01,6.017309845e+01,9.086964602e+01,1.278320208e+01,4.967524398e+01,5.645719359e+01,2.722597012e+01,4.684040331e+01,5.140154244e+01,1.982997795e+01,5.250516387e+01,9.377497780e+01,5.237061702e+01,9.550539981e+01,5.884215516e+01,3.587929873e+01
3.873569813e-01,5.525792835e+01,2.109951758e+01,8.507641631e+01,4.968967296e+01,5.382567813e+01,5.154659704e+01,7.213671584e+01,6.725991370e+01,2.060606359e+01,1.204724568e+01,5.348377908e+01,3.998068933e+01,1.529819433e+01,2.988499403e+01,4.580434565e+00,4.874801335e+01,3.745297014e+01,2.683563324e+01,4.326505536e+01,7.472927220e+01,6.982042358e+01,6.392498573e+01,5.958349303e+01,2.690157252e+01,4.154305606e+01,4.176553371e+01,9.209647702e+01,4.315418890e+01,1.545008934e+01,4.994132161e+01,5.473291393e+01,7.386426406e+01,2.048053288e+01,1.110564739e+01,3.516833110e+01,7.394434824e+00
4.916223893e+01,5.230187189e+01,8.377113135e+01,7.724362718e+01,9.054338714e+01,3.771454415e+01,7.150439083e+01,2.468425087e+01,1.217898931e+01,4.734535735e+00,3.062098111e+01,6.820388305e+01,7.433596761e+01,9.133754659e+01,2.083225968e+01,9.571897795e+01,2.789135948e+01,4.779744917e+01,7.908608330e+01,2.331640987e+01,3.692397643e+01,3.254506714e+01,5.185538818e+01,8.892628001e+01,5.977416040e+01,4.098568853e+01,4.548553267e+01,3.959458590e+01,4.821579496e+01,4.212048221e+01,5.435719792e+01,3.201910636e+01,5.170525345e+01,2.801221747e+01,8.623253733e+01,1.282060957e+01,9.906966731e+01
5.562084174e+01,6.537647157e+00,6.250712076e+01,8.278748082e+01,1.293180683e+01,7.675639808e+01,5.204835890e+01,4.741520759e+01,3.090309898e+01,1.878627064e+01,4.484951808e+01,7.929055698e+00,9.230024040e+01,8.729893715e+01,6.797109514e+01,7.408380616e+01,5.704859500e+01,3.781679996e+01,7.152066663e+01,9.041892286e+01,7.337878696e+01,3.547389285e+01,4.292391117e+01,9.200234430e+01,1.286229690e+01,9.175455357e+01,9.994417835e+01,5.774877479e+01,5.144553904e+01,8.831076728e+01,6.510323750e+01,6.138304476e+01,8.225228278e+01,9.146413118e+01,2.190639546e+01,5.746636402e+01,9.563967903e+01
1.223025929e+01,9.301613622e+01,3.684131027e+00,9.679884184e+01,7.696756916e+01,1.669054489e+01,9.015008804e+01,4.565141721e+00,1.533635163e-02,2.404783791e+01,4.402053187e+01,5.203830673e+01,8.350805800e+01,9.060045401e+01,9.858132013e+01,9.416177536e+01,6.494537131e+00,2.570161607e+01,1.630364835e+01,1.676472127e+01,5.777845608e+01,6.838720480e+01,7.107139994e+01,8.051828429e+01,9.667479410e+01,8.258141532e+01,6.569846467e+01,5.329474756e+01,8.840938749e+01,7.046407897e+01,9.455407574e+01,8.313616411e+01,7.213702521e+01,9.505142727e+01,7.840308311e+01,1.935570589e+01,6.434673286e+01
1.867105705e+01,6.898644587e+01,7.271952383e+01,5.860924513e+01,6.954861031e+01,1.803194809e+01,8.341572000e+01,7.976221547e+01,4.033557667e+00,1.824460932e+01,6.610171123e+01,5.296868557e+01,3.523099457e+00,1.156426061e+00,7.153392343e+01,1.789747337e+01,3.481068400e+01,3.326966889e+01,9.136223376e+00,9.690186472e+01,4.085006219e+01,3.934995105e+01,1.285721224e+01,9.524079162e+01,7.980522961e+01,1.447338182e+01,3.095492971e+01,4.057274728e+01,9.489059495e+01,4.231930945e-01,3.710048853e+01,5.550455207e+01,6.316058881e+01,7.615739308e+01,3.460039161e+01,4.692478739e+01,6.769626618e+01
