v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
7.060355220e+01,3.749511376e+01,5.867179192e+01,3.630144529e+01,3.463885800e+01,6.672474001e+01,9.218392037e+01,3.038575578e+01,5.553939210e+01,5.563782599e+01,3.402894999e+01,8.970467397e+01,7.748915142e+01,7.661736956e+01,7.309943331e+01,8.958100818e+01,2.633896054e+00,5.802079720e+01,1.768270942e+01,3.803481533e+01
5.841936211e+01,7.541735475e+01,4.882887497e+01,1.429088242e+01,5.770193942e+01,9.757649688e+00,1.400163855e+01,9.498168115e+01,3.128138505e+01,8.183637791e+01,7.137170651e+01,8.131973018e+01,5.185799605e+01,7.948368780e+01,1.599249552e+01,8.412306590e+00,8.224755053e+01,4.191415449e+01,7.560887862e+01,5.418231609e+01
4.111924886e+01,2.181638332e+01,5.999879506e+01,7.258037262e+01,9.999309254e+01,4.172463927e+01,8.240904617e+01,7.692032644e+01,8.490265887e+01,6.298899477e+01,5.312398405e+01,3.578877777e+00,2.035244967e+01,2.134591087e+01,8.476255519e+01,7.633149972e+01,2.767138178e+01,3.436346895e+01,3.453293751e+00,1.920676635e+01
1.573188065e+01,3.690769479e+01,8.269719201e+01,8.865785236e+01,6.910482308e+01,1.115978519e+01,2.839143750e+01,3.835591283e+01,1.179261735e+01,1.796311468e+01,6.464274357e+01,7.053410688e+01,9.276418460e+01,1.120700513e+01,5.902871301e+01,3.079232534e+01,5.614832213e+00,4.034241100e+01,6.115520116e+01,7.921262407e+01
9.907931560e+01,3.128663350e+01,3.661418972e+01,2.007458583e+01,2.127457095e+01,2.210188463e+00,4.300122052e+01,4.000246542e+01,2.486296813e+01,9.357274284e+01,5.481976696e+01,5.409118860e+01,9.035413884e+01,9.121999053e+01,6.093408809e+01,2.270750589e+01,4.531807776e+01,5.325907274e+01,4.054249748e+00,6.233949277e+00
7.954370874e+01,5.870367723e+01,4.465115120e+01,3.487250681e+01,2.755562252e+01,3.834229588e+01,6.603436261e+01,6.678490128e+01,2.820263150e+01,6.131035164e+01,8.831841397e+01,9.590217035e+01,1.693986853e+01,4.186514438e+01,7.014432114e+01,3.178862353e+01,8.780453377e+01,8.790103451e+01,6.849237618e+00,8.105893549e+01
1.637557948e+01,7.686467655e+01,6.437286559e+01,5.277123032e+01,1.496847726e+01,9.904100779e+01,8.556966668e+01,3.708143367e+01,2.583324714e+01,9.475020887e+01,5.547905697e+01,5.135102090e+01,7.928371583e+01,1.702892373e+01,5.548540884e+01,4.867095066e+01,9.488915170e+01,3.261755278e+01,9.429221645e+00,9.805081625e+01
8.877134462e+01,4.887875210e+01,6.326209338e+01,8.189086405e+01,9.618711523e+01,9.830693961e+01,1.950483033e+01,7.504998811e+01,2.664468115e+01,6.381298837e+01,1.887627340e+01,2.674996778e+01,7.357044266e+01,3.782171226e+01,1.273689656e+00,1.062437113e+01,1.409734980e+01,5.984122120e+01,5.368981949e+01,3.591430319e+01
3.685938064e+01,3.793586235e+00,8.386521585e+00,7.930339616e+01,2.234925516e+01,9.058173126e+01,1.213487561e+01,6.569196032e+01,1.955886833e+01,2.166711733e-01,9.362503181e+01,9.947525723e+01,2.768692752e+01,7.394567139e+00,5.266815916e+01,6.296316914e+01,2.411065505e+01,7.088527974e+01,3.356443476e+01,1.689554218e+01
7.898135981e+01,1.047611925e+01,1.787870984e+01,1.079569276e+01,8.815714333e+01,3.008057917e+01,4.491344683e+00,9.776875048e+01,3.177305768e+01,7.231242874e+01,6.403954399e+01,8.530811045e+01,2.015931715e+01,5.576753827e+01,5.035933006e+01,6.829270242e+01,1.699932497e+01,6.033134562e+01,8.278413289e+01,2.036129306e+01
7.842071373e+01,1.068932477e+01,8.054322431e+01,5.187750747e+01,4.662860404e+01,8.118750859e+01,1.697879286e+01,4.485494529e+01,8.300668700e+01,4.637791200e+01,4.979793937e+01,4.963447626e+01,6.182470945e+01,3.173000625e+01,6.524495178e+01,9.001167261e+01,6.983788317e+01,7.589841911e+01,9.439010769e+01,4.403817395e+01
6.520869333e+01,9.671103916e+01,4.155157352e+01,9.703438184e+01,7.609088588e+00,4.211197790e+01,1.857655787e+01,3.566939093e+01,1.480633676e+01,3.417410734e+01,7.398903797e+01,2.539846647e+01,6.707681929e+01,2.906168572e+01,9.901039345e+01,1.375436018e+01,1.459355988e+01,8.955668952e+00,4.793279039e+01,8.926061251e+01
9.497463701e+01,7.927589469e+01,3.605769915e+01,3.303462072e+00,1.543358221e+01,2.877590704e+01,6.972038946e+01,4.285623576e+01,8.839532970e+01,4.574698163e+01,7.208526999e+01,9.403330140e+01,5.256660187e+01,8.417842933e+01,5.701664129e+01,6.445003853e+01,5.054311066e+01,9.231798404e+01,1.040877057e+00,1.514685038e+01
4.181505515e+01,5.562887939e+01,6.449920070e+01,6.478225037e+01,4.755427451e+00,8.452577686e+01,8.372452447e+01,3.221352398e+01,6.966841624e+01,7.734689264e+01,4.164596295e+01,7.800246240e+01,4.491090871e+01,2.862325499e+01,1.274511550e+01,4.043012267e+01,8.101783394e+01,6.565566640e+01,3.295258231e+01,7.787212668e+01
4.513789476e+01,1.185756327e+00,3.874250558e+01,3.973161310e+01,9.251068852e+01,2.574485438e+01,1.096904296e+01,5.360603716e+01,3.912815666e+01,1.138347761e+01,1.463810257e+01,9.775090403e+01,1.757290567e+01,7.987014384e+01,3.700704515e+01,8.639621662e+01,9.118554222e+01,5.853818030e+01,5.498302058e+00,4.893352860e+01
8.163937202e+01,2.252416651e+01,5.958973882e+01,2.756201125e+01,3.505614982e+01,3.369689511e+01,9.316158678e+01,6.746752140e+01,9.669371335e+01,8.541354495e+01,9.252486149e+01,3.944284217e+01,6.505891339e+01,8.270838865e+01,4.058968679e+01,8.877107703e+01,9.982740666e+01,8.193537478e+00,7.601709788e+01,4.000855753e+00
4.383715673e+01,7.140964897e+00,9.339323564e+01,8.014106703e+01,3.725247891e+01,2.251923026e+01,5.145393725e+01,7.633213900e+01,3.848384164e+01,2.055846118e+01,9.359390795e+01,1.626836573e+00,3.316248737e+01,5.926302621e+01,9.710135877e+01,6.802156600e+01,1.743718082e+01,1.952961515e+01,4.476269968e+01,9.594074813e+01
4.459871936e+01,6.891102282e+01,4.162961219e+01,8.483639063e+01,9.110667727e+01,2.748312485e+01,2.169314648e+01,2.296132603e+01,9.071879189e+00,3.602789552e+00,5.724903999e+00,9.930874415e+01,2.802159484e+01,5.261288594e+01,2.849950337e+01,6.626154862e+01,5.790317861e+01,3.157304287e+01,7.674688911e+01,4.813555705e+01
7.048543752e-01,6.847063445e+01,9.488451022e+01,4.371202389e+01,8.808037676e+01,3.289488995e-01,5.950524383e+01,9.866347745e+01,5.800538684e+00,9.796435219e+00,8.344456701e+01,3.004712347e+01,8.232119783e+00,6.847931717e+01,7.894391924e+01,2.720031348e+01,1.067462653e+01,2.999306778e+01,8.259127292e+01,3.708557300e+01
4.555472223e+01,6.819157652e+01,5.432463755e+01,1.986149717e+00,6.749892941e+01,5.487986465e+01,7.526526237e+01,3.658854476e+01,4.090082316e+01,7.713666967e+01,7.048452761e+01,1.991245071e+00,3.881169761e+01,7.711066273e+01,1.405344658e+01,4.497910610e+01,4.169128449e+01,8.253884203e+01,8.247247028e+01,8.695834133e+01
8.358711150e+01,8.301784418e+01,5.176581121e+01,9.184347297e+00,9.363257444e+01,7.442470542e+01,7.416426314e+01,5.834156839e+01,8.530362160e+01,2.483268702e+01,4.556351638e+01,1.958292481e+01,5.026034394e+01,3.757162477e+00,4.529806567e+01,3.268802939e+01,9.562890884e+01,9.827077984e+01,1.963206661e+01,5.196341104e+01
5.305124829e+01,3.945671454e+01,1.143031948e+01,6.180729947e+01,9.678668549e+01,9.928867123e+01,7.935314749e+01,3.439505339e+00,9.273521190e+00,6.849679538e+01,8.437301797e+01,9.385341867e+01,7.498683850e+00,9.955262514e+01,7.709720447e+01,3.419719974e+01,6.559297262e+01,8.653639904e+01,1.454784170e+01,5.164587395e+01
4.682293569e+01,6.784029741e+00,4.598416691e+01,1.769108435e+00,6.078526341e+00,6.286767682e+01,8.458049238e+01,7.287461535e+01,9.466134029e+00,4.194257495e+01,2.734579161e+01,5.049760218e+00,6.996430495e+01,9.161828592e+01,6.217543513e+01,2.424185935e+01,4.685709307e+01,7.161335681e+01,7.908955785e+01,2.128637548e+01
1.426854175e+01,1.734494160e+01,3.113626444e+00,2.827754574e+01,4.614830001e+01,9.123018889e+01,3.557336831e+00,2.513689412e+01,6.547555348e+01,1.519026818e+01,5.940583020e+01,8.246972517e+01,2.125830383e+00,4.565641177e+01,6.478593558e+01,7.674456102e+01,6.575867022e+01,8.151304176e+01,4.718240320e+01,2.763765816e+01
6.774876336e+01,1.892762605e+01,5.417399850e+01,4.248358463e+01,3.709391030e+01,5.458714497e+01,1.814328938e+01,6.776690338e+01,8.126053522e+01,2.902235505e+01,4.077216991e+01,9.841723617e+01,2.154633396e+01,4.471883991e+01,2.420566783e+00,1.059348538e+00,3.559643241e+01,7.137389201e+01,1.771081831e+01,1.469839739e+01
6.155102033e+01,7.714592226e+01,2.094822863e+01,5.276238247e+00,2.866616210e+01,1.521159310e+01,7.862801895e+01,1.333904703e+01,8.132146760e+01,6.773308908e+00,1.498808064e+01,5.618302469e+01,7.189406498e+01,8.669238549e+01,1.933438068e+01,7.734238103e+01,9.948602856e+01,3.507934001e+01,1.861050488e+01,5.154302402e+01
5.147631468e+00,5.738579575e+01,3.315921838e+01,8.662359384e+01,6.100795553e+01,7.639671427e+01,9.847556238e+01,5.859340376e+01,8.985277439e+01,2.101144730e+01,6.797676670e+01,7.723440012e+01,4.549020745e+01,4.805819399e+01,9.395797036e+01,9.260957959e+01,4.341685765e+01,7.267418264e+01,9.840333310e+01,3.770055954e+01
3.277359364e+01,3.771547259e+01,4.292029663e+01,4.215498500e+01,7.234029274e+01,2.824308657e+01,7.845469258e+01,7.221875696e+01,2.705713059e+01,5.642447283e-01,4.407080007e+01,8.553112964e-02,4.523836254e+01,9.726102157e+01,3.257920943e+01,6.427430273e+01,6.614894756e+01,1.251916455e+01,1.553676408e+01,8.931819560e+01
2.969508980e+01,5.631104898e+01,4.609026171e+01,1.628039273e+01,8.727668224e+01,1.251401119e+00,5.766485677e+01,6.954195898e+01,2.042905843e+01,4.262263845e+01,9.784290804e+00,1.478731375e+01,1.922961445e+01,9.507351380e+01,6.834816406e+01,9.289912602e+01,4.526099143e+01,9.864138018e+01,8.468041552e+00,7.967668245e+01
4.127893892e+01,3.739627903e+01,4.465313158e+00,8.442885872e+01,7.412665717e+00,2.696697196e+01,6.628101519e+01,4.219440793e+01,8.632040777e+00,9.328248055e+01,1.749854598e+01,9.106518213e+01,8.192910590e-01,2.694773862e+01,3.001442526e+01,5.219652027e+01,9.610061606e+01,6.944171820e+01,8.792549710e+01,6.771786995e+01
7.112919798e+01,3.960551809e+01,4.190182498e+01,4.006815490e+01,2.733926869e+01,1.144156938e+00,7.644348739e+01,4.863712478e+01,2.459360711e+00,7.393821159e+01,2.924760337e+01,9.489349252e+01,8.201375080e+01,2.682707764e+01,6.982953063e+01,9.859824508e+01,1.073816313e+01,8.951219668e+01,1.011992388e+01,1.725653346e+01
2.951196376e+01,4.652609020e+01,5.604865453e+01,9.015558974e+01,5.000838740e+01,1.673353506e+01,8.507548350e+01,3.366409886e+01,1.723639551e+01,1.174715783e+01,9.126507106e+01,3.900013351e+01,8.968049512e+01,8.124473242e+01,8.152749580e+01,4.622749560e+01,9.881299317e+01,2.499486689e+01,4.954124847e+01,5.927017200e+01
3.651289493e+01,1.842037872e+01,1.742255182e+01,5.389160482e+01,5.462335463e+00,8.284684946e+01,5.586204898e+01,4.320951041e+01,9.898503878e+01,7.071952394e+01,9.808299352e+01,8.104509766e+01,8.670089563e+01,8.429815885e+01,5.869851688e+00,2.044903752e+01,4.901383564e+01,5.769698001e+01,1.167962882e+01,6.110522526e+01
7.152312166e+00,1.122875195e+01,9.544081085e+01,1.286900011e+01,8.995125264e+01,1.040296232e+01,7.669235628e+01,5.586602954e+01,3.209973542e+01,8.897845727e+01,5.291215722e+01,8.459395845e+00,6.811319200e+01,7.007941885e+01,4.412003815e+01,9.398777722e+01,9.243715843e+01,1.748860033e+01,6.047816944e+01,9.037977212e+01
3.858006407e+01,1.119395678e+01,3.002029625e+00,8.310881595e+01,4.311097784e+01,8.826489029e+01,3.050763133e+01,6.212030084e+01,8.844624731e+01,4.165619721e+01,2.021136982e+01,6.631795767e+01,3.080417209e+01,4.218796002e+01,6.433798546e+00,4.797211013e+01,5.879738262e+01,5.687874010e+00,2.223793143e+01,9.137307210e+01
8.979979326e+01,3.683667805e+01,7.116541560e+01,2.129542259e+01,7.735110486e+01,6.337287077e+01,2.399598558e+01,9.630163335e+01,4.755159829e+00,9.764685635e+01,5.266394305e+01,7.691643034e+01,2.273036161e+01,3.445961852e+01,5.204128395e+01,2.118388034e+01,4.438648369e+01,4.217039756e+01,3.900067014e+01,4.738588834e+01
2.831649600e+01,8.795357742e+00,6.935183621e+01,9.461427131e+01,8.561075984e+01,7.519977870e+01,3.125411920e+01,9.011974487e+01,7.883130538e+01,5.904075692e+01,8.921528360e+01,5.953096710e+01,4.331934767e+01,5.039100778e+01,2.629650599e+01,9.250621581e+01,9.209329048e+01,3.952184017e+01,5.780544025e+01,1.905208734e+01
1.719536157e+01,9.726694252e+01,4.648804201e+01,3.331419797e+01,6.495051909e+01,3.854070673e+01,8.252162712e+01,6.034581854e+01,4.231682419e+01,4.171465503e+01,7.625476083e+01,7.201509097e-01,5.427892553e+01,3.456294619e+01,9.983854642e+01,5.629598367e+01,3.096329352e+01,6.832786246e+01,8.591003219e+00,8.015680591e+01
1.751599427e+00,6.325503936e+01,7.043887355e+01,1.959636421e+01,9.410144621e+01,3.423503787e+01,9.933536419e+01,7.608639308e+01,6.168209110e+01,2.571279509e+00,5.598895019e+01,4.237545782e+01,2.575770140e+01,4.032421643e+01,3.613185449e+01,3.862325086e+01,4.707086488e+01,1.511461317e+01,9.399778032e+01,9.965155324e+01
6.113939526e+01,3.871784030e+01,6.953832580e+01,7.104477399e+01,9.247000951e+01,3.217801413e+01,7.474120529e+01,3.868283998e+01,1.373894573e+01,5.614565156e+01,1.382769229e+01,3.356629130e+01,6.982685537e+01,4.630534805e+01,5.715910923e+01,4.663664712e+01,4.368935839e+01,2.436416049e+01,5.644484050e+00,4.540995498e+01
3.098678293e+01,3.760375530e+01,9.008085349e+01,6.314357554e+01,3.411473950e+01,6.228587583e+01,7.539007481e+01,2.779086411e+01,1.081314328e+01,8.954484138e+01,8.450152739e+01,2.889665976e+01,2.509065874e+00,8.388008808e+01,9.531218629e+01,4.581200747e+01,6.835974278e+01,6.042257189e+00,9.155199501e+01,7.037076730e+01
3.598838289e+00,7.152501443e+01,8.355388974e+01,1.781113941e+01,2.922035829e+01,6.760248846e+01,5.602807138e+01,8.591396105e+00,9.456384367e+01,8.783089152e+01,2.352435647e+01,9.433216225e+01,3.862686065e+01,8.084499847e+01,9.867883235e+01,6.598028507e+01,6.346127901e+01,3.082750409e+01,6.862746520e+01,9.153095950e+01
2.503560003e+01,6.729782950e+01,4.383338482e+01,7.273879499e+01,6.415260268e+01,7.680584705e+01,2.090645741e+01,6.763910787e+01,8.465030834e+00,5.343696197e+01,1.814637073e+01,2.185988995e+01,7.647124790e+01,7.083580643e+01,1.343704594e+01,4.081008592e+01,6.994277791e+01,1.172289851e+01,3.162950557e+01,5.830135833e+01
7.576247911e+01,3.056581098e+01,1.572282398e+01,8.095321689e+01,2.275138057e+01,3.713408931e+01,6.909752124e+01,6.005154240e+01,6.425272527e+01,7.841185718e+01,5.322680442e+01,1.862539139e+01,4.863370888e+00,7.555108080e+01,6.484983054e+01,5.679780212e+01,3.245573981e+01,3.699864419e+01,9.221872819e+01,9.644262932e+00
3.929264409e+01,2.592635144e+01,7.781874265e+01,6.463651061e+01,9.224747926e+01,5.135127589e+01,5.034094338e+01,3.138632017e+01,4.592894510e+01,9.081240480e+00,4.441229116e+01,6.181861613e+01,3.751561928e+01,3.161528147e+01,3.438455646e+01,1.490988704e+01,1.446683895e+01,7.633552237e+01,3.045145649e+01,7.827279509e+01
9.507416698e+01,8.882028626e+01,5.722423776e+01,8.264929881e+01,7.195872087e+01,5.832810192e+01,3.675229805e+01,4.716270291e+01,8.128637909e-01,6.062458993e+01,2.531431699e+01,6.582345853e+01,5.592014868e+01,1.432263664e+00,6.126244535e+01,8.999758166e+01,3.343663165e+00,3.444187676e+01,1.287339383e+01,9.023704001e+01
1.784188110e+01,9.812843430e+01,4.363587411e+01,5.172432058e+01,3.059766384e+01,9.730837626e+01,9.064316884e+01,5.015040785e+01,7.100763149e+01,8.924651296e+01,4.136874086e+01,1.831996772e+01,6.745468487e+01,9.680213082e+01,9.350670179e+00,9.944250678e+01,9.218390827e+01,1.623604668e+01,7.664234059e+01,8.864341873e+01
4.305619785e+01,7.579863767e+01,1.687167817e+01,1.508536925e+00,9.271534427e+00,5.803792141e+01,8.772194927e+01,1.176631785e+01,2.739540382e+01,4.213591277e+01,4.329459381e+01,9.016336636e+01,9.602281525e+01,7.620590177e+01,9.094605758e+00,4.328771566e+00,6.630797629e+00,9.774179011e+01,1.115580706e+01,5.115436042e+01
1.222619329e+01,6.104333687e+00,1.886834721e+01,2.728056033e+01,5.800312466e+01,6.183471743e+01,3.973088834e+01,1.111753026e+01,9.013381010e+01,7.125113248e+00,2.436212640e+00,8.428242171e+01,6.099646168e+01,4.581623109e+01,6.159913502e+01,4.619756963e+01,9.778148420e+01,2.569704823e+01,2.793825385e+01,9.757811605e+01
9.083083992e+01,3.564268209e+00,4.833914474e+01,8.513509260e+01,7.333269214e+01,5.793016726e+01,6.686684563e+01,5.231083291e+01,2.420023739e+01,4.954496241e+01,4.009562644e+01,1.091703474e+01,7.254237306e+00,8.300744909e+01,7.995292868e+01,5.933330714e+01,6.888926708e+01,6.052978710e+01,4.968661388e+01,9.675703169e+01
6.138642083e+01,4.063084210e+01,1.277337543e+01,2.715456558e+01,5.648048507e+01,4.128188386e+01,3.965367282e+01,4.747903262e+00,7.725238416e+01,8.160873892e+01,1.639036949e+01,7.756791865e+01,9.521594587e+01,4.998972157e+01,2.442518518e+01,1.290976435e+01,1.639940970e+01,3.961223095e+01,9.408309940e+01,6.930739968e+01
1.757692772e+01,8.223047506e+00,9.440447312e+01,9.447951183e+01,9.554401264e+01,5.318811338e+00,7.855964442e+01,8.258443721e+01,8.235758403e+01,7.216938336e+01,6.026018565e+01,5.495483979e+01,6.480601238e+00,6.190936382e+01,2.947993655e+01,2.777292518e+01,3.435225383e+01,4.372737242e+01,5.701186300e+01,7.338585783e+01
5.732113622e+01,2.473383210e+01,4.492127616e+01,3.472635276e+01,9.712958100e+01,6.574251037e+01,6.295942130e+01,4.787671766e+01,6.444422478e+01,3.312785397e+00,9.591062025e+01,3.779361082e-01,2.776592849e+01,7.348333213e+01,2.704546697e+01,7.225194020e+01,9.380177705e+00,2.161179428e+01,3.860961077e+01,3.198440196e+01
4.862227148e+01,1.772240488e+01,7.474003720e+01,6.275666470e+00,9.523800946e+01,1.789307265e+00,1.788913556e+01,2.150370312e+01,6.067824871e+00,3.709291891e+01,3.690178450e+01,6.446437736e+01,7.540653848e+01,7.829821894e+01,5.768803051e+01,3.507036243e+00,1.762166708e+01,2.308643379e+00,2.504086422e+01,5.906040515e+00
3.455116058e+01,2.712574729e+01,9.894476532e+01,8.716405092e+01,6.336404554e+00,7.591994327e+01,7.048089214e+01,3.328662934e+01,8.645801603e+01,5.766699304e+01,6.231670887e+01,7.768600488e+01,1.772071955e+01,5.304489105e+01,3.787043617e+01,5.414674214e+01,3.803627696e+01,2.669196843e+01,3.222567605e+01,1.536233632e+01
5.970523935e+01,1.213048171e+01,2.333466813e+01,1.123335779e+01,7.173006297e+01,4.844785282e+01,9.034801249e+01,4.429393838e+01,3.690009451e+01,4.544333223e+01,4.746238980e+01,4.020057252e+01,1.840984227e+01,5.387683932e+01,6.338847356e+01,2.719949615e+01,8.276398298e+01,7.854739417e+01,3.643147823e+01,5.396980419e+01
4.769247166e+00,5.459651839e+00,7.872228446e+01,6.766801254e+01,6.301764586e+01,5.420029501e+01,9.898483153e+01,9.957716219e+01,8.787532236e+01,6.970963642e+01,8.139229842e+01,7.597743329e+01,5.541453681e+01,8.229817130e+01,5.575260027e+01,6.504193276e+01,9.944807661e-01,6.619284586e+01,2.024052847e+01,5.080244023e+01
3.648451321e+01,6.901549774e+01,3.637450473e+01,6.258688669e+01,2.131258256e+01,2.172215426e+00,3.927167218e+01,2.077651998e+01,5.945355712e+01,7.743941127e+01,6.043504353e+01,9.598897665e+00,5.724193443e+00,3.867956502e+01,6.886814057e+01,4.350359018e+01,1.275079914e+01,8.872417651e+01,3.747614214e+01,9.344886024e+00
1.181927969e+01,5.837979906e+00,6.100667426e+01,7.912582996e+01,8.796574755e+01,9.880943636e+01,1.540454941e+01,5.208065171e+01,4.565864220e+01,2.321058820e+01,1.931722286e+01,3.098993620e+01,4.868410397e+01,2.230341086e+01,1.098299749e+01,3.090675500e+01,7.440395187e+01,5.514143820e+01,3.790962710e+01,4.986765530e+01
5.760991343e+01,7.258764196e-01,2.682646456e+00,7.301927189e+01,5.485824964e+01,3.354597902e+00,5.517653408e+01,8.439367989e+01,6.706171603e+01,6.763617176e+01,8.212624862e+01,9.497109815e+01,5.346843040e+00,8.671335135e+01,4.590971145e+01,1.289101586e+01,7.803097073e+01,7.843718486e+01,7.333988343e+01,2.148049092e+01
7.513338189e+01,7.621766196e+01,8.390507250e+01,7.513298764e+01,3.915685944e+01,5.763278582e+01,8.602114962e+01,7.420703002e+01,4.691912764e+01,6.262948085e+01,9.180899408e+01,8.302927502e+01,3.789623693e+01,2.380025912e+01,3.550328929e+01,8.930916253e+00,2.887834764e+01,9.876909648e+01,8.090721008e+01,6.727914622e+01
4.548503836e+01,6.346199929e+01,4.391514707e+01,5.216067464e+01,6.829870028e+00,8.852159453e+01,5.668885982e+01,3.687136066e+01,5.462627662e+01,8.701417321e+00,8.962744662e+01,7.096006969e+01,4.250320718e+01,1.730514133e+01,9.487872044e+00,4.005533640e+01,6.580345202e+01,1.103241872e+01,1.646125180e+01,6.928950178e+01
8.395123359e+01,8.065315579e+01,9.220486963e+01,1.226142033e-01,8.308881412e+01,8.656159653e+01,2.216206189e+01,8.281463227e+01,8.679604972e+01,9.276950792e+01,1.582673292e+01,7.701502120e+01,5.992186151e+01,1.904926753e+01,3.807495371e+01,7.604520309e+01,2.824088494e+00,3.247841169e+01,9.975723733e+01,6.517838864e+01
5.273816553e+01,5.502960243e+01,5.287134596e+01,2.292088820e+01,6.541665231e+01,1.508465892e+01,7.361361103e+01,9.099408348e+01,5.211524034e+01,3.407755164e+01,9.113384160e+01,3.679086338e+01,8.328858998e+01,4.379071705e+01,5.441538653e+01,3.508887863e+01,4.292222839e+01,4.046937048e+01,2.559989935e+01,8.742443881e+01
