v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88
7.982659023e+01,4.391572715e+00,2.542980236e+01,6.555206223e+01,9.280991964e+01,6.908135835e+01,4.067337694e+01,7.369737649e+01,2.757042424e+01,6.543763605e+01,7.166233978e+01,1.349467635e+01,1.828262401e+01,5.988824506e+01,4.745519081e+01,8.360677042e+01,1.339163652e+01,9.416536178e+01,8.541350255e+01,3.893952214e+01,2.247835842e+01,1.219096156e+01,4.258462478e+01,5.120353984e+01,4.173441542e+01,8.658141723e+01,5.923968038e+01,8.092571029e+01,1.670562554e+01,1.857387688e+00,5.465365302e+01,2.360575327e+01,8.838704869e+01,1.266946527e+01,2.497175437e+01,4.918904686e+01,4.272085304e+01,9.536547674e+01,9.556644486e+01,4.913527120e+01,3.890403766e+01,2.956286935e+01,3.287790406e+01,7.031965554e+01,1.731746527e+00,5.528688972e+01,8.275719700e+01,4.568820103e+01,7.903653440e+01,2.168444161e+01,2.265941193e+01,2.561859705e+01,7.279256866e+01,6.954274635e+00,6.999507398e+01,7.673068501e+00,9.251864500e+00,6.316605491e+01,8.720454798e+01,2.930676553e+01,9.821465445e+01,1.255557851e+01,1.011905850e+01,5.210214311e+01,5.909270457e+01,1.347466439e+01,2.511230799e+01,2.359231665e+01,5.827530220e+01,5.663542570e+01,9.930026338e+01,4.731351721e+01,4.208598717e+01,8.341874517e+01,8.212172360e+01,4.636691347e+01,8.312018384e+01,9.738386797e+01,6.925632941e+01,6.288410356e+01,6.042914828e+01,1.545146269e+01,7.104330786e+01,8.819237250e+01,5.613441592e+01,6.663243106e+00,7.237691956e+01,9.329376751e+01
2.931133672e+01,2.543107782e+01,9.067004625e+01,7.506341002e+01,2.941951542e+01,4.855568042e+01,1.860774111e+01,5.823734500e+00,4.346990294e+01,6.816616951e+01,8.133410551e+01,7.351692361e+01,6.909636364e+01,8.528716746e+01,4.508065536e+01,9.505886531e+01,2.277879738e+00,5.796140041e+01,7.696429732e+01,1.273539833e+01,2.998444842e+01,2.632770927e+01,5.577136490e+00,6.188309156e+01,9.307428690e+01,6.763251860e+01,2.862380967e+01,9.958922478e+01,4.028872196e+01,8.059897864e+00,6.729484285e+01,3.959319455e+01,4.367077097e+01,2.099446244e+01,4.003791554e+01,9.031522057e+01,5.467781205e+00,8.078412721e+01,1.078046768e+01,8.985393508e+01,7.356375472e+01,8.323448234e+01,7.076582918e+01,7.067554164e+01,5.451768614e+01,6.047986719e+01,3.177209298e+01,2.478654706e+01,6.123654777e+01,7.713961921e+01,8.092399671e+01,8.221296400e+01,3.377266369e+01,5.723141518e+01,1.060949965e+01,1.274630447e+01,5.621752946e+01,1.048559966e+01,4.137549125e+01,7.321188030e+01,2.807036465e+01,4.897900466e+01,6.467234801e+01,5.821181372e+01,5.292844936e+01,4.784665566e+01,8.641870910e+01,2.975338976e+01,8.737749613e+01,2.093302999e+01,5.228584734e+01,2.134584147e+01,6.585889251e+01,4.833733511e+01,7.804671274e+01,5.925109436e+01,3.236724479e+01,8.355396354e+01,1.000385342e+01,5.935998282e+01,2.468880587e+01,2.966398676e+00,8.055073066e+01,9.994969881e+01,6.863056160e+00,1.955725951e+00,4.168090204e+00,7.217420716e+01
6.498900329e+01,5.327737536e+01,5.329867445e+00,6.591464800e+01,1.706509107e+00,7.667694961e+01,7.566211572e+01,8.633741631e+01,5.100445907e+00,9.062041003e+01,8.090979907e+01,8.471730712e+00,5.958780283e+01,5.828702543e+01,2.958294068e+01,8.425494050e+01,8.027823874e+01,3.512478926e+01,5.947619452e+01,1.311612583e+00,4.644326839e+01,5.935723205e+00,1.773309696e+01,6.943938109e+01,2.754378470e+01,4.540816777e+01,6.555103206e+01,6.182935297e+01,1.972067379e+01,3.936284643e+01,9.923870107e+01,1.608710043e+01,7.529254391e+01,6.013475895e+01,1.237661347e+01,6.284932090e+01,4.304679937e+01,2.066701677e+01,5.407770750e+01,7.673227713e+01,5.434662380e+01,4.816924401e+01,4.810981599e+01,2.386692460e+00,1.180331526e+01,6.083951595e+01,2.493813842e+01,4.669946037e+00,7.878456633e+01,9.050646890e+01,9.002697540e+01,1.158725832e+01,3.101176242e+01,7.184429493e+00,1.515966968e+01,4.112356223e+01,5.749737025e+01,2.732736545e+01,4.599255755e+00,4.600144393e+01,1.560900615e+01,9.283976347e+01,2.942775960e+01,1.201984029e+01,9.591342652e+01,3.791563570e+01,5.720849664e+01,1.818065558e+01,5.369792612e+01,2.943831254e-01,8.482886872e+01,6.998322438e+01,6.544379516e+01,3.943016926e+01,1.496516886e+01,7.480817053e+01,5.681997570e+01,5.558671367e+01,2.164433782e+01,4.121241764e+01,4.400807887e+01,8.982171727e+01,3.554602335e+00,3.604830052e+01,7.558938814e+01,4.601435277e+01,7.223067167e+01,8.956778853e+01
2.026900646e+01,1.243953114e+01,7.641396716e+01,6.067390033e+01,7.792133729e+00,2.707408119e+01,7.947863401e+00,3.550317287e+01,5.541694298e+01,9.970448573e+01,3.733728126e+00,9.247642304e+01,7.276920438e+00,5.073687791e+00,5.248344834e+01,4.764521799e+01,2.462203198e+01,8.515984093e+01,6.281336401e+01,2.749224351e+01,1.059266626e+01,1.980250938e+01,9.753180434e+01,7.172424990e+00,3.713074509e+01,5.483927658e+01,6.636750877e+01,6.627496605e+01,5.736109507e+01,5.326683946e+01,9.207091458e+01,3.445587131e+01,8.126882039e+01,8.292829691e+01,1.590018095e+01,9.096811181e+01,7.456058482e+01,6.691891402e+01,7.927306745e+00,9.619504430e+01,2.237595140e+01,7.628726467e+01,9.353805900e+01,8.003838422e+01,1.226611607e+01,3.388952222e+01,6.164076045e+01,8.308263695e+01,6.010603241e+01,5.532332832e+01,1.962588921e+01,9.065279387e+01,5.512119176e+01,3.909600251e+01,1.805899036e+01,4.513422988e+01,3.215513309e+01,4.886606894e+00,9.294669067e+01,8.384533599e+01,7.920639901e+01,1.075987019e+01,9.779970750e+01,6.205772553e+01,8.405719026e+01,2.335646500e+01,1.561651992e+01,4.589293362e+01,9.930000018e+01,7.951567019e+01,9.473604268e+01,1.963837136e+01,5.566651422e+00,5.597805886e+01,5.130576950e+01,6.573865027e+01,9.492719930e+01,4.796492204e+01,6.858701149e+01,3.560667405e+01,2.345976183e+01,5.774141257e+01,2.906822671e+01,4.967316365e+01,2.628030021e+01,2.866063284e+01,1.900861306e+01,5.978866163e+01
7.676667483e+01,1.271999063e+01,3.358494268e+01,5.350440422e+01,7.736429931e+01,3.167256758e+01,4.754017585e+01,1.026493603e+01,3.330089419e+01,5.988787194e+01,7.560102228e+01,5.227498327e+01,4.842584396e+01,3.225728938e+01,3.765098411e+01,6.822776967e+01,6.893679486e+01,5.661729780e+01,6.305221043e+01,5.674509544e+01,7.686239714e+01,4.536648136e+01,1.888835913e+00,4.680987181e+01,6.621605526e+01,2.994486443e+01,5.716095607e+01,1.622741740e+01,9.838071836e+01,4.154879550e+01,3.077497297e+01,1.705496381e+01,2.612400851e+01,9.166049477e+01,3.639179575e+01,1.468269662e+01,7.521287766e+01,2.875182036e+01,8.908386845e+00,5.658454959e+01,6.625828145e+01,4.356050329e+01,1.058229663e+00,2.144069935e+01,9.785514856e+01,5.402071346e+01,4.535680087e+01,1.129719512e+01,2.213529282e+01,4.605420694e+00,8.633494948e+01,5.885474803e+01,9.521050606e+01,8.561226823e+01,8.532839837e+01,9.471156709e+01,2.539747293e+01,5.970131364e+01,4.153156261e+01,7.395873024e+01,5.749809326e+01,3.259978442e+01,7.571943487e+01,3.112093399e+01,8.999260399e+01,6.382944474e+00,2.447564983e+01,4.646467610e+01,5.656741004e+01,1.305688737e+01,2.236234983e+01,6.888182649e+01,7.525857049e+01,3.921835289e+01,6.248470379e+01,9.931619679e+01,8.697098011e+01,7.915209295e+01,9.250857179e+01,2.343751294e+01,5.777286868e+01,5.927505957e+01,2.943225806e+01,6.625261038e+01,7.137340577e+01,5.933928830e+01,3.914423093e+01,7.744196957e+01
4.702442404e+01,5.937875083e+01,1.397603516e+01,2.629348466e+01,2.563666314e+01,5.980777269e+01,8.353636037e+01,5.383686753e+01,3.515438960e+01,5.080412347e+00,4.683865990e+01,6.056718748e+01,1.134607760e+01,5.045554084e+01,3.677619464e+01,4.321515280e+01,6.236486705e+01,9.309124712e-01,2.316767222e+01,5.666450686e+01,5.645429278e+01,2.155795679e+01,6.356711721e+00,8.501699521e+01,4.849826408e+00,4.241879453e+00,4.623408037e+01,9.249290145e+01,4.664557666e+01,5.942019926e+00,4.688405605e+01,8.560950412e+01,8.890284246e+01,9.548559768e+01,3.259670813e+00,1.602784912e+01,1.298442627e+01,1.623574531e+01,8.168467463e+01,8.270750434e+01,6.005616604e+01,1.802431513e+01,9.539265340e+00,5.067057121e+01,9.351554417e+01,4.708062609e+01,7.650179585e+01,5.842582763e+01,6.836821164e+01,9.785247567e+01,7.320329475e+01,9.950124219e+01,5.264417176e+01,4.706862077e+01,7.636670745e+01,3.778996074e+01,7.674055099e+01,8.905397418e+01,7.134936464e+01,4.955906448e+01,8.801280259e+01,4.146286847e+01,5.788396595e+01,7.786694299e+01,6.317088278e+00,9.657658212e+01,1.133430304e+00,4.204557540e+01,4.217412971e+01,9.951163028e+01,3.802270611e+01,7.124043145e+01,5.325081594e+01,8.538301132e+01,4.811638466e+01,1.478056199e+01,8.185662050e+01,4.343633166e+01,8.814540161e+01,3.176587927e+01,8.387191655e+01,1.105854710e+01,2.322492764e+01,9.702376713e+01,8.700541695e+01,9.405502485e+00,5.909444118e+01,1.933270143e+01
6.995429602e+01,6.280892826e+01,2.765203551e+01,2.585092870e+01,6.944045662e+01,9.304058423e+01,3.098263372e+01,2.029451745e+00,2.506685594e+01,2.417027854e+01,7.023156586e+00,8.445959098e+01,7.426542278e+01,8.589588643e+01,4.153974520e+01,1.917595166e+01,3.694553762e+01,9.114346768e+01,7.531340771e+01,4.631626883e+00,2.520972016e+01,5.459171789e+01,3.680096705e+01,1.739636905e+01,3.743112031e+01,8.794974768e+01,5.487807620e+01,2.392807099e+01,6.239757103e+01,7.350860396e+01,4.799904530e+01,1.979345588e+01,5.626152112e+00,2.341011087e+01,7.098922256e+01,6.917981736e+01,1.637963628e+00,5.896774514e+01,1.948700265e+01,9.692930556e+01,1.656328537e+01,5.831023473e+01,4.943276065e+01,9.247439504e+01,2.269676379e+01,1.980526474e+01,2.993265777e+01,9.070984629e+01,8.166759461e+01,3.805526000e+01,9.917531242e+01,4.038939399e+01,4.582722501e+01,7.353085241e+01,9.230204228e+01,8.871066047e+01,9.358382198e+01,7.222525372e+01,5.177158795e+01,7.877684071e+01,3.040088731e+01,2.864367648e+01,2.217136017e+01,6.031969691e+00,4.440682610e+01,9.452867306e+01,3.528032029e+01,5.641223367e+01,4.173051106e+01,4.754066942e+01,5.607164531e+01,8.966199643e-01,1.996789987e+01,2.086851862e+01,3.421190094e+01,4.985936399e+01,6.642645709e+01,6.551177756e+01,2.535851739e+00,1.651666510e+01,3.890239605e+01,8.488405712e+01,8.137718568e+01,5.670041200e+01,6.852637104e+01,9.505057732e+01,4.543340011e+01,1.300482267e+01
7.189190025e+01,8.255489778e+01,3.789969410e+01,8.991538386e+01,5.352334198e+01,6.248753543e+01,7.300186636e+01,4.294707417e+01,1.372119583e+01,1.920186505e+01,4.365618172e-01,3.806340519e+01,1.066673956e+01,1.335736377e+01,8.018890208e+01,9.942306600e+01,3.408705351e+01,7.843585135e+01,7.020383664e+00,9.034549875e+01,5.476798616e+01,5.432768311e+00,3.157027929e+01,4.738240767e+01,9.325882144e+01,2.527890824e+01,8.571901695e+01,6.154746161e+01,6.533985609e+01,6.789657419e+01,9.820518825e+01,1.314659899e+01,4.397247522e+01,3.294967423e+01,7.176822121e+01,3.780882087e+01,7.999139431e+01,6.559308181e+00,1.204003595e+01,9.227400761e+01,9.262524445e+00,6.031411593e+00,8.890695488e+01,3.271686400e+01,1.215103784e+01,9.101897984e+01,3.062661500e+01,3.657793824e+01,1.106707290e+01,6.604045004e+01,9.612520479e+01,1.042548448e+00,6.533897989e+01,3.261296276e+01,5.671507737e+01,9.777859415e+01,3.491171916e+01,9.038130027e+01,2.023750273e+01,4.893776823e+01,4.633522831e+00,7.535990133e+00,8.089512000e+01,7.879467089e+01,1.259843408e+01,6.753953836e+01,7.354450975e+01,3.322828067e+01,5.426326490e+01,6.536109378e+01,4.941033405e+01,4.754159037e+01,4.543512627e+01,5.701177987e+01,3.258652804e+01,2.716407036e+01,8.221603284e+01,1.090419259e+01,3.848540424e+01,8.579552104e+01,5.447950259e+01,2.461426822e+01,6.748746129e+01,7.469186560e+01,8.118806606e+01,5.957218055e+01,7.375233602e+01,9.264400822e+01
7.066562596e+01,3.807301065e+01,2.682133760e+01,5.537045365e+01,6.347897318e+01,2.484251596e+01,9.811455736e+01,8.500604203e+01,7.346858483e+01,1.749339157e+01,8.141755142e+00,5.067255661e+01,6.940654617e+01,6.708904876e+00,8.602855320e+01,6.710671245e+01,6.822550353e+01,8.087711412e+01,6.873234843e+01,5.111499940e+01,1.885009246e+01,6.934427691e+00,4.508713935e+01,5.501274441e+01,9.726661599e+01,9.145049262e+01,8.222106845e+01,7.953631139e+01,4.657003134e+01,1.788772124e-01,8.160456810e+01,6.012326540e+01,5.702056321e+00,1.549149191e+01,9.452494492e+00,5.436398394e+01,5.144538357e+01,2.057460031e+00,9.231322641e+01,8.472946201e+01,1.094725230e-01,1.402832829e+01,6.147876254e+01,7.504560310e+01,9.097053418e+01,4.662847345e+01,1.131088660e+01,1.469031757e+01,3.480293920e+01,5.959237145e+01,7.108009117e+01,8.413861544e+01,6.052388936e+01,7.293249554e+01,2.246515378e+00,2.802848545e+01,7.192354451e+01,6.732836610e+01,7.683465915e+01,5.477406986e+01,8.567877916e+01,6.502851324e+01,7.551660413e+01,9.975961678e+01,3.537739188e+01,5.787348318e-01,8.830350909e+01,2.348858467e+01,8.746008923e+01,3.029854681e+01,6.135422113e+01,3.165055846e+01,7.667659991e+01,6.405490855e+00,3.375114294e+01,9.534358308e+01,3.019986256e+01,2.888586670e+01,6.003189878e+01,6.547375890e+01,4.001152960e+01,5.439069624e+01,5.765728896e+01,7.244874699e+01,9.992917036e+01,7.677671307e+01,7.952331248e+00,9.984505229e+01
7.771053047e+01,8.446067320e+01,6.332304221e+00,9.877479948e+01,3.345759105e+01,7.606205172e+01,2.298855295e+01,5.259774465e+01,3.806915517e+01,2.389219011e+01,6.017597159e+01,4.913746921e+01,9.511291313e+01,7.687909135e+01,5.454179892e+01,3.126481938e+01,1.033867695e+01,2.286068244e+00,6.118319675e+01,5.471770597e+00,8.052801078e+01,4.608253265e+01,4.368501670e+01,8.181688470e+01,2.677771040e+01,5.174517659e+01,2.235895390e+01,9.556172314e+01,9.900852936e+01,5.143916577e+01,6.002444129e+01,1.672706870e+01,3.862941982e+01,3.015410856e+01,7.847096679e+01,6.674908646e+01,9.655254248e+00,1.521992074e+01,1.361189599e+01,3.483612153e+01,4.938252345e+01,4.069638246e+01,3.330960063e+01,1.949846313e+01,1.444961961e+01,9.638569354e+01,7.002541591e+01,2.629785040e+00,5.103197162e+01,7.819155611e+01,7.015272925e+01,7.022163890e+01,7.381599020e+01,3.024249202e+01,7.628725771e+01,5.147130727e+01,5.660776824e+00,3.003833579e+01,8.873509616e+01,1.527131953e+01,3.141866929e+00,5.840892380e+01,8.129526258e+01,2.862457726e+00,2.210331075e+01,1.913297363e+01,7.811177365e+01,9.366918612e-01,8.761842554e+01,1.934609144e+01,8.043348440e+01,5.673939000e+01,9.605164630e+01,9.312836981e+01,9.764446942e+01,8.799804818e+01,5.619655141e+01,9.715727571e+01,2.745905534e+01,2.109871975e+01,4.760367791e+00,5.506761107e+01,8.159903698e+01,5.336960316e+01,4.914689081e+01,3.761888902e+00,4.312947778e+01,6.922671969e+01
5.179469757e+01,3.932005428e+01,1.982234740e+01,1.398921032e+01,6.475311013e+01,6.085620810e+01,3.020265192e+01,7.810978720e+01,8.060740113e+01,8.961425316e+01,4.730498002e+01,6.964603408e+01,8.880310825e+01,9.212339406e+01,4.322755815e+01,3.642066575e+01,1.325154906e+01,1.773689491e+01,9.392186917e+01,8.141416639e+00,2.545061937e+01,2.573809662e+01,6.761126321e+01,9.008324033e+01,9.724681383e+00,9.303855963e+01,1.952851392e+01,9.909962975e+01,7.019046113e+01,4.112859817e+01,9.572765165e+01,2.620587225e+01,9.664118632e+01,4.372608339e+01,5.900581087e+00,4.958443571e+01,9.238398470e+01,8.448291184e+01,4.298440072e+01,4.617662613e+01,9.177592221e+01,5.996302944e+01,8.937599806e+01,7.204166748e+01,5.884707197e+01,8.555454117e+01,8.256403989e+01,2.240995681e+01,3.649221212e+01,6.380123012e+01,9.562349365e+01,5.187651439e+01,8.191494999e+01,4.973580225e+01,9.927531024e+01,2.223772143e+01,1.978189315e+01,4.565411990e+01,9.696915352e+01,6.267541826e+01,9.125760715e+01,7.152568481e+01,7.302436615e+01,2.445032028e+00,4.322878519e+01,8.144238542e+01,5.875878159e+01,7.688711570e+01,6.952652121e+00,1.594338418e+01,6.722937221e+01,5.364803370e+01,2.238858493e+01,5.765539887e+00,7.542659635e+01,7.075483049e+01,2.163328682e+01,2.512472453e+01,2.710180005e+01,4.464946597e+01,8.684724847e+01,4.390785685e+01,1.903923860e+01,3.716039514e+01,9.532784418e+01,3.521827489e+01,8.051855843e+01,6.307011687e+01
6.542953643e+01,7.194941563e+01,9.080727897e+01,4.516253708e+01,7.790223112e+01,6.923033885e+01,6.437141728e+01,8.930900953e+01,9.935371977e+01,7.809728620e+01,1.348594047e+01,6.257048853e+01,7.936908255e+01,6.584972408e+01,7.415230661e+01,1.591201794e+01,7.832975796e+01,2.753577014e+01,4.587767989e+01,6.000328198e+00,6.737436508e+00,5.137158669e+01,8.774341748e+01,5.863314080e+01,9.883566754e+01,7.022536857e+01,1.336914904e+01,3.239026987e+01,8.848427259e+01,7.806919166e+01,1.571669637e+01,2.072730947e+01,7.225592031e+01,7.536883229e+01,5.341769005e+00,3.180508883e+00,4.020268296e+01,7.371638832e+01,5.023532128e+01,2.853730833e-03,1.967477193e+01,1.345290270e+01,8.703777725e+01,9.346782374e+01,5.899610638e+01,6.439849315e+01,2.139009736e+01,3.403576503e+01,2.508543432e+01,4.335165561e+01,3.016493276e+01,9.439204829e+01,1.564207829e+00,2.462265541e+01,2.722334753e+01,8.397414526e+01,1.066195278e+01,7.334702132e+01,5.561731787e+01,3.105785460e+01,5.433291090e+01,4.857739486e+01,7.692386929e+01,5.814210727e+01,4.065021367e+01,3.040492238e+01,3.114531901e+01,6.736953377e+01,5.430468746e+01,5.256760858e+01,2.639261784e+01,6.326975225e+01,8.801418882e+01,8.117774883e+00,4.689888126e+00,3.553373518e+01,4.404279989e+00,9.222621149e+01,7.912023164e+01,3.993601431e+01,7.525661842e+01,6.005022082e+01,2.355716415e+00,4.957873524e+01,2.519514220e+01,7.830556147e+01,7.029268220e+01,3.701142732e+01
7.810923347e+01,7.114184245e+01,1.933121020e+01,8.305549984e+01,1.685444357e+01,1.156973867e+01,7.129703669e+01,4.853841457e+01,4.668549378e+01,3.878501200e+01,4.606947046e+01,1.725875595e+01,8.206113362e+01,4.027430179e+01,8.414871106e+01,5.978622870e+01,3.506578785e+01,5.022987997e+01,7.110207719e+01,3.498158613e+01,7.693962516e+01,3.189972040e+01,9.111141657e+01,4.602271581e+01,7.037081849e+01,8.780185701e+01,6.695379307e+01,2.874738395e+00,5.115680235e+00,4.979518880e+01,4.420583919e+01,8.490949790e+01,6.756599586e+01,9.990060182e+01,7.839858782e+01,7.059676068e+01,2.626524606e+01,7.748223514e+01,1.811008488e+01,4.216477383e+00,3.598169571e+01,8.194134197e+01,4.669980679e+01,9.260443345e+01,8.492122365e+01,7.373288036e+01,3.689681422e+01,3.004636347e+01,6.819955316e+01,3.776077345e+01,2.184779699e+01,8.205651204e+01,4.627175777e+01,4.367454123e+00,6.473735662e+01,6.611419650e+01,4.687451622e+01,3.121298925e+01,7.994584154e+01,9.625165013e+00,2.631759487e+01,3.829637370e+01,1.514365654e+01,3.241400071e+01,8.154829667e+01,7.555282540e+01,9.449268653e+01,4.448415080e+01,8.527069733e+01,2.332759430e+01,4.923201905e+01,9.424731871e+01,2.390826345e+01,4.221394944e+01,1.282879316e+01,5.097815043e+01,2.573891223e+01,9.134571116e+01,4.563130176e+01,6.766952688e+01,8.878045114e+01,5.679149708e+01,8.142554980e+01,1.847909217e+01,6.069792985e+01,5.670930743e+01,3.445063040e+01,9.238176202e+01
9.067646169e+01,2.313471720e+01,1.471818165e+01,7.599952802e+01,7.531671626e+01,3.304078199e+01,7.690225289e+01,5.188203917e+01,8.722079702e+01,4.049853756e+01,4.699302900e+01,7.119348923e+01,2.894994791e+01,7.547175174e+00,6.682848308e+01,6.331419075e+01,2.858280214e+01,4.923053830e+00,6.755933995e+01,8.602615075e+01,7.710159745e+01,4.071627621e+01,6.098531832e+01,1.442460557e+01,6.129204198e+01,5.997217981e+00,9.706521288e+01,8.198240583e+01,8.527880331e+01,3.699113096e+01,3.399565753e+01,2.510938936e+01,8.642607753e+01,4.149502664e+01,9.752195513e+01,4.044694593e+01,1.243336173e+01,1.673687661e+01,8.253868484e+01,3.850482357e+01,9.680316709e+01,6.184851881e+01,8.654108348e+01,3.473347471e+01,8.123867793e+01,3.660859932e+01,3.279609113e+01,4.738799839e+01,1.901978105e+01,6.459029122e+01,4.474522162e+00,7.810757338e+01,3.128353486e+01,9.910202730e+01,9.931522723e+01,6.827318410e+01,6.385697613e+01,5.615372970e-01,3.559813617e+01,4.822603241e+01,9.285556787e+01,4.800416319e+01,1.401799471e+01,5.645989269e+01,5.055146152e+01,2.600832385e+01,6.895454183e+01,3.816606927e+01,6.480762177e+01,8.159183501e+01,6.960892439e+01,5.893351149e+01,7.039834791e+01,8.499709083e+01,2.524688606e+01,9.551078204e-01,2.551032538e+01,5.091919930e+01,7.506149043e+00,1.497557159e+00,9.281366586e+01,1.046273066e+01,5.073595110e+01,6.874106223e+01,9.720024270e+01,1.086493322e+01,5.090399813e+01,3.903161889e+01
2.058499368e+00,6.041327539e+01,9.786057267e+01,3.064798591e+01,1.858012532e+01,9.980533609e+01,2.505623544e+01,8.493027225e+01,6.515079623e+01,2.099561500e+01,7.887302328e+00,5.423619446e+01,2.109793749e+01,3.184865535e+00,7.020460960e+01,3.675400307e+01,5.498598717e+01,4.077601912e+01,1.218957990e+01,5.750224873e+01,5.863093174e+01,4.820525682e+01,9.262528271e+01,8.604274199e+01,2.925160693e+01,1.063041334e+01,2.730438916e+01,9.303620885e+01,3.563946920e+01,2.592740340e+01,8.815258974e+01,9.086215016e+01,1.934585090e+01,7.394262687e+01,2.236711664e+01,6.260172100e+01,3.677537363e+01,9.706388726e+01,1.885470257e+01,1.453644390e+00,2.254463041e+01,3.882294611e+01,6.415944556e+01,6.017998914e+01,8.552617240e+01,9.249614872e+01,5.950926063e-01,2.030635411e+01,9.271017914e+01,6.596428854e+01,4.424505823e+01,5.539102881e+01,3.414496236e+01,5.287297857e+01,4.256810634e+01,6.397347374e+01,7.846915623e+01,6.716195264e+01,6.903279766e+01,9.168745859e+01,8.979713595e+01,1.925096421e+01,8.436765268e+01,1.191564624e+01,3.242964223e+01,4.853929580e+01,4.666669326e+01,3.036436556e+01,9.734709373e+01,7.637775470e+01,1.968096496e+01,7.393951702e+01,8.135227995e+01,6.135820401e+01,7.763502578e+01,9.819018265e+01,7.441938409e+01,8.202237149e+00,1.095502188e+01,4.843577245e+01,5.643690025e+01,6.766914687e+00,9.701971761e+01,1.716540580e+01,1.753334936e+01,5.541396192e+01,3.261066269e+01,4.728219593e+01
