v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
8.871881887e+00,1.815829293e+01,6.770291750e+01,7.759571816e+01,3.846486001e+01,2.432404549e+01,4.683235451e+01,1.287523891e+01,2.637616461e+01,5.414489640e+01,7.462943329e+01,7.658435252e+01,6.832847094e+01,4.448245695e+01,7.079497280e+01,3.580000183e+01,9.602116433e+01,7.272916841e+01,6.300979453e+01,1.135356814e+01,7.152842715e+01,8.021106975e+01,8.918248975e+01,9.512690505e+01,3.345681190e+01,2.701986600e+01,1.190920013e+01,5.115539205e+01,1.505198904e+01,5.137149538e+01,5.540820562e+01
8.467534327e+01,8.660074693e+01,9.853050114e+01,2.963723843e+01,1.635633334e+01,5.588662578e+01,2.118978834e+01,7.865103446e+01,5.406526864e+01,9.155027771e+01,7.616075562e+01,9.197240320e+01,1.602461792e+01,7.511547970e+00,4.633187365e+01,6.492804896e-01,4.566965397e+01,6.783868164e+01,1.742825115e+01,9.369137753e+00,6.179367707e+01,2.796909032e+01,7.842767883e+01,5.393990309e+01,2.398845846e+01,3.157625978e+01,7.085900009e+01,6.931254828e+01,9.611739965e+00,4.652622737e+01,9.325392453e+01
2.300518500e+00,8.733994440e+01,6.045113529e+01,7.588663762e+00,3.663691681e+01,1.333496404e+01,5.802594241e+01,5.053500614e+01,8.906786351e+01,9.248690845e+01,5.004515600e+01,2.691510768e+01,5.258668843e+01,3.583516879e+01,1.775922081e+01,1.625171894e+01,6.447993467e+01,4.894310425e+01,6.152820920e+01,4.838597156e+01,6.870347447e+01,9.524638604e+01,8.510725758e+01,1.505954370e+01,3.118168505e+01,2.371564555e+01,6.293735686e+01,9.538976588e+01,5.323769989e+01,5.677990960e+01,3.293620234e+01
2.584057249e+00,7.721392974e+00,6.374315316e+01,4.281236448e+01,1.255088323e+01,9.000606144e+01,8.425842794e+01,1.458108559e+01,9.747949027e+01,7.132235708e+01,6.803314510e+01,5.786868875e+01,4.879579506e+01,6.380608313e+00,9.608083188e-01,4.306449428e+01,9.232310788e+01,2.711489282e+01,2.574304861e+01,9.906905691e+01,9.630174967e+01,8.651622308e+01,1.237978110e+01,7.542385942e+01,1.317714864e+01,9.503199606e+01,3.591317628e+01,5.782986527e+01,7.230764773e+01,1.972533319e+01,4.452819161e+01
7.771884191e+01,8.265963122e+01,8.683851557e+01,4.986485453e+01,9.578612868e+01,4.446444346e+01,2.382413063e+01,2.331839171e+01,1.912411762e+01,9.067355985e+01,2.158930797e+01,8.867022938e+01,3.512485979e+01,7.860969418e+01,7.993457407e+01,5.374580445e+01,1.413832889e+01,6.724325836e+01,7.429576157e+01,1.076855743e+01,6.032076421e+00,9.232501299e+01,6.027178490e+01,6.183483971e+01,8.647232268e+01,7.107327124e+01,3.323779791e+01,5.359687575e+01,4.889310397e+00,4.862874123e+01,3.937050611e+01
4.486246500e+01,9.407936531e+01,2.451422275e+01,5.230803176e+01,2.386985926e+01,5.721454683e+01,5.186876009e+01,4.789470232e+01,2.682883217e+01,3.815070305e+01,7.787254188e+01,7.774823815e+01,5.173430306e+01,9.925629220e+01,4.966846943e+01,1.256186153e+00,7.676177777e+01,8.382319658e+01,6.599266344e+01,7.675912371e+00,9.884017333e+01,1.912056103e+01,8.129183854e+01,5.660399793e+01,5.117153134e+01,4.926881950e+01,4.584801581e+01,4.806302103e+01,5.650565895e+01,6.168501005e+01,6.302248994e+01
9.269448166e+01,4.653773438e+01,1.759354962e+01,9.558968700e+01,2.893133185e+01,1.698132566e-01,6.477521082e+01,7.653930884e+01,8.105602945e+01,2.907754936e+01,4.033972845e+01,5.792972442e+01,3.681679617e+01,7.425748643e+01,2.633429848e+01,2.349640868e+01,1.091787244e+01,3.240696228e+01,1.825156808e+01,1.756341218e+01,9.432706079e+01,6.261703983e+01,8.667512928e+01,8.788439830e+01,6.022505763e+01,9.106314235e+01,9.656587664e+01,2.431400854e+01,1.408362083e+01,3.439081102e+01,9.930300417e+01
2.336699596e+01,5.318616805e+01,3.119108513e+00,9.534238015e+01,8.019348958e+01,2.652706283e+01,1.886397565e+00,8.310408404e+01,5.906264024e+01,9.500384848e+01,4.679549241e+01,5.594588862e+01,9.724223766e+01,9.124425850e+01,2.375140804e+01,4.778794466e+01,2.762293812e+01,4.336292761e+01,1.957046593e+01,3.156763621e-01,1.958722733e+01,8.389315207e+01,5.538381438e+01,3.335663649e+01,4.370651315e-01,8.861565773e+01,5.059122229e+01,3.086936412e+01,1.748494020e+00,5.534748397e+01,5.616431012e+01
2.765593184e+01,7.485452323e+01,9.065536318e+01,5.339690401e+01,7.431376810e+01,6.768852535e+01,1.371236850e+00,6.059174071e+01,6.656975664e+01,7.806490014e+00,3.158089874e+01,6.882555729e+01,3.380034962e+01,5.816599775e+01,5.401411220e+01,4.932331665e+01,2.034697333e+01,3.737852462e+01,8.889844566e+01,6.869880742e+01,7.729607480e+01,2.289534906e+01,5.855616133e+01,5.190365349e+01,9.096341483e+01,8.618537431e+01,7.920899653e+00,1.564970999e+01,4.599926285e+01,1.317431947e+01,2.260490503e+01
4.526853350e+01,8.684678373e+00,7.241613870e+01,2.938695283e+01,4.120128558e+00,8.616209199e+01,3.489099452e-02,8.291660110e+01,1.455261624e+01,4.406817765e+00,2.621168636e+01,5.200674120e+00,5.732268172e+01,7.282038584e+01,3.509730528e+01,1.362440954e+01,5.903382822e+00,4.203868822e+01,1.870108930e+00,1.397049435e+01,1.922415961e+01,3.576262518e+01,5.303061904e+01,9.606937143e+01,8.010865272e+01,9.713899448e+01,3.227460498e+01,9.709134309e+01,7.155768116e+01,9.463338501e+01,3.584969003e+01
2.105099139e+01,3.772351798e+01,9.773791543e+01,3.533700616e+01,5.221743670e+01,6.445333474e+01,1.604392950e+01,1.939256243e+01,4.961190784e+01,9.791896787e+01,2.439746019e+01,3.333141987e+01,6.509116841e+01,1.030660856e+01,8.500239639e+01,2.402495853e+01,9.901526614e+01,1.718265764e+01,3.786450563e+01,6.962405622e+01,7.620406787e+00,7.236039643e+01,4.075135444e+01,6.520654204e+01,2.959596112e+01,4.855423862e+01,6.044960722e+01,8.418889195e+01,1.318394259e+01,2.131844113e+01,9.813607913e+01
5.006499848e+01,7.675976035e+01,9.819334145e+01,1.873154989e+00,4.277401763e+00,5.856090099e+01,6.738863967e+01,7.425477006e+01,6.494717257e+01,1.538528724e+01,9.854999741e+01,1.303216649e+01,1.690399995e+00,8.617208111e+01,4.135558819e+01,6.171856909e+01,5.228329965e+01,2.086752268e+01,3.073002496e+00,3.433318661e+01,1.848876511e+01,1.267751374e+01,4.995803880e+01,3.939728345e+01,7.055607885e+01,5.612089631e+01,5.661464472e+00,8.958443972e+01,5.042999659e+01,9.803176247e+01,3.606938246e+01
3.778995544e+01,4.450424300e+01,6.548767484e+01,2.807204874e+01,6.059985385e+01,5.775382794e+00,5.460818814e+01,7.961813488e+01,8.286091026e+01,6.674481930e+00,2.361446018e+01,6.403391629e+01,4.420664834e+01,2.798285043e+01,7.289756374e+01,4.067514839e+01,3.298752403e+01,5.174443229e+01,8.612746164e+01,6.934877789e+01,5.235812653e+01,9.660832643e+01,9.179863262e+01,1.655918580e+01,5.500762234e+01,7.248318270e+01,8.290659975e+01,1.088461024e+01,4.217117468e+01,2.975575712e+01,6.994862861e+01
1.742197420e+01,9.280806030e+01,5.982947186e+01,6.102631706e+01,5.850920236e+01,1.308411767e+00,4.377583353e+01,7.092457544e+01,3.919785309e+01,2.324437946e+01,3.008251601e+01,7.627383934e+01,8.669536645e-02,5.535534744e+01,7.626375038e+01,1.116385076e+01,9.638695625e+01,8.915479100e+01,9.909673460e+01,5.652796829e+01,1.970224692e+01,7.767618797e+01,9.736942124e+01,6.147039037e+01,7.271572140e+01,3.342619951e+01,3.922277984e+01,2.875866766e+01,9.015687700e+00,7.606031612e+01,7.089762541e+00
6.714610420e+01,1.857244277e+01,9.031365122e+01,4.975641896e+01,8.155392096e+01,6.522852120e+01,1.715176935e+01,6.862976496e+01,3.667366807e+00,7.525115240e+01,5.861305981e+01,6.499705538e+01,4.446011307e+00,9.051645042e+01,8.571200132e+01,6.135060309e+01,8.819974629e+01,6.102300923e+01,4.125316938e+01,7.721711636e+01,3.615693644e+01,1.983290952e+01,9.679717193e+01,7.214968827e+00,4.244186162e+01,9.857236567e+01,6.717986054e+00,7.764111231e+01,8.385171696e+01,7.747928682e+00,2.908650192e+01
1.291765837e+00,9.778999365e+01,2.067512009e+01,2.469200713e+00,5.751896746e+01,9.747993944e+00,8.126633163e-01,6.311831093e+01,5.914985666e+01,2.914328101e+01,3.619017361e+01,5.650823563e+01,3.628497303e+01,8.363211175e+01,5.346541719e+01,7.531845215e+01,2.604836036e+00,4.990084734e+00,7.072333807e+01,5.479362853e+01,1.784270919e+01,9.552399280e+01,2.337364251e+01,4.383074518e+01,2.810227069e+01,4.875634271e+01,2.551069452e+01,1.095590110e+01,9.448979034e+01,4.829086855e+01,1.005713192e+01
2.057713176e+01,5.373979586e+01,7.688648547e+01,3.767861044e+01,7.614720014e+01,3.493975720e+01,3.374268690e+01,7.646834819e+01,8.897350168e+01,7.947250026e+01,6.506618917e+01,2.824809395e+01,8.215102809e+01,5.287714864e+01,3.238600438e+01,2.668745611e+01,8.396026459e+01,2.028905473e+01,3.367723981e+01,8.363336932e+01,6.673952066e+00,1.659969122e+01,4.551402699e-01,5.980856983e+01,9.629125184e+01,6.872482904e+00,7.986770289e+01,9.282893600e+01,1.437997073e+01,8.150250250e+00,5.516383196e+01
5.223227301e+01,9.094544839e+01,9.577281714e+01,2.201172807e+01,6.725990354e+01,9.042475235e+01,8.622577210e+01,5.529164715e+01,7.840831619e+00,4.000054834e+01,4.810501474e+01,9.515001299e+01,7.608843007e+01,6.666567342e+01,9.160691159e+01,8.620244544e+01,2.400544388e+01,7.899716752e+01,6.426717276e+01,3.297810217e+01,8.633926049e+01,7.841983187e+01,4.294206059e+01,7.535931173e+01,8.434232137e+01,6.160393846e+01,4.708453641e+01,9.877796209e+01,7.015142959e+01,4.613583723e+01,7.057280173e+01
4.162664006e+01,3.041667549e+01,8.892061707e+01,5.525820868e+01,7.238193639e+01,9.714315276e+01,8.762764257e+01,1.652273744e+01,1.138303648e+01,2.810061232e+01,6.035964163e+01,5.836412586e+00,4.617859431e+01,6.139808336e+01,6.906091910e+01,1.162653377e+01,3.123583148e+01,1.820791438e+01,8.452754519e+01,4.705676496e+01,9.422746325e+01,1.109887287e+01,4.045634026e+01,7.368457307e+01,4.079158848e+00,1.848801799e+01,6.383482099e+01,9.564856289e+01,2.125300172e+01,3.297806261e+01,9.725818304e+01
9.560358503e+01,5.044605532e+01,6.563544041e+01,1.755714450e+01,2.695171939e+01,9.994127110e+01,8.478645507e+01,8.491916598e-01,3.960951782e+01,8.885459620e+01,2.004391986e+00,6.580343576e+01,3.942048900e+00,6.078943885e+01,3.077643863e+01,5.496165833e+01,4.856430116e+01,5.239467540e+01,2.407058019e+01,4.122984349e+01,3.453353513e+01,9.534689046e+01,5.233375687e+01,8.092435243e+00,8.800147156e+01,8.576340038e+01,2.909276260e+01,8.036796220e+01,8.011037216e+01,7.624029112e+01,8.183764092e+01
2.707022270e+01,2.833319251e+01,8.319214394e+01,8.106986703e+01,1.484569277e+01,7.962650206e+01,1.494678004e+01,4.482930053e+01,2.494998678e+01,5.457677389e+01,4.845953968e+01,1.457476457e+01,6.641033352e+01,3.035581388e+00,9.596705998e+01,1.206937566e+01,3.806794677e+01,5.392071003e+01,6.030593950e+01,9.999465221e+00,3.793310830e+01,9.473867082e+01,4.746501526e+01,1.429044026e+01,6.031938255e+01,8.455457257e+01,2.773286737e+01,2.220497584e+01,1.034833764e+01,8.969203826e+01,4.497927115e+01
3.665134599e+01,4.478957372e+00,1.722648167e+01,4.586068854e+01,8.076268071e+01,2.782136489e+01,9.624089015e+01,9.930182813e+01,9.516414192e+00,7.636986707e+00,5.077301207e+01,6.368374663e+01,6.304373081e+01,1.323622858e+01,9.086266825e+00,8.605473199e+01,9.387370368e+01,8.151154268e+01,7.636836733e+01,7.104719970e+01,1.064828735e+00,2.401948244e+01,2.085744038e+01,3.722662012e+01,7.438349976e+01,1.714971980e+01,9.887257906e+01,8.297576364e+01,2.977587872e+00,4.162598887e+01,7.797684631e+01
3.755519880e+01,5.340638392e+01,3.705888622e+01,7.833849904e+01,3.011120412e+00,8.220912541e+01,9.298393582e+01,9.929127822e+01,1.544783127e+01,3.123434964e+01,7.135427089e+01,8.576285133e+01,5.166350109e+01,9.936722816e+01,1.055321634e+01,9.610474498e+01,8.723238147e+01,7.495994725e+01,2.325558377e+01,3.265661621e+01,9.225668001e+01,7.986779162e-03,3.525151013e+01,6.358124894e+01,5.868455073e+01,7.707006790e+01,1.113287542e+01,5.828489887e+01,7.438358240e+01,3.276963774e+01,2.688067128e+01
5.166970694e+01,7.193078273e+01,8.776037224e+01,9.174630300e+01,8.923655780e+01,8.791474779e+01,5.438040243e+01,9.943481032e+01,9.029211115e+01,9.476070343e+01,7.434725863e+01,5.196471712e+01,6.820500390e+01,9.028282847e+01,8.426320984e+01,4.783436819e+00,5.536449639e+01,6.434856566e+01,3.874742082e+01,1.794904126e+01,2.859750987e+01,3.053180327e+01,7.987002288e+01,1.513699629e+01,6.833432018e+01,6.297309074e+01,2.525845077e+01,2.477463459e+00,8.928140001e+01,8.437656413e+01,2.571806481e+01
9.101402281e+01,3.468484136e+01,3.231947624e+01,3.990356872e+01,4.343999225e+01,6.610522310e+01,6.842982277e+01,5.635121979e+01,4.897172352e+01,5.977321583e+01,2.973565995e+01,6.441770774e-01,3.278801547e+01,1.422859031e+01,6.541814072e+01,6.673827292e+01,2.725953502e+01,3.328685875e+01,7.872947512e+00,3.059287979e+01,2.136080987e+01,1.873744075e+01,4.247960070e+01,9.663037288e+01,1.156630383e+01,1.037329065e+01,1.195963834e+00,2.265588222e+00,6.242126180e+01,2.588242883e+01,9.661881970e+01
8.205089657e+01,4.304319962e+01,6.484717600e+01,9.571083330e+01,6.036715314e+01,9.205107661e+00,4.634943319e+01,9.638753050e+01,1.250987132e+01,9.414816168e+01,1.737835614e+01,5.822659370e+01,7.937854042e+00,1.496293642e+01,8.871805894e+01,3.404321639e+01,3.547208194e+01,6.203036936e+01,5.595780245e+00,5.666348276e+01,3.817650765e+01,9.369050153e+00,6.242648842e+00,6.583611898e+01,5.071544034e+01,3.446921383e+01,3.377280704e+01,3.325023466e+01,1.280788211e+01,4.891005363e+01,2.103516071e+00
7.249274966e+01,7.386395954e+01,5.961016766e+01,3.501314954e+01,3.253705391e+01,5.948150955e+01,4.469134611e+01,5.207682211e+01,5.253762229e+01,7.911708470e+01,1.427212355e+01,1.192410559e+01,1.039188228e+01,7.587850036e+01,2.649134748e+01,9.092517766e+01,2.668982031e+01,9.415665911e+01,7.603385937e+01,8.193784560e+01,2.778223415e+01,6.369812125e+01,8.278253394e+00,6.468377481e+01,8.788100256e+01,2.319735291e+01,8.098407519e+01,2.245225299e+01,6.404341693e+00,3.807193331e+01,1.801050173e+01
8.590719808e+01,6.486488331e+01,3.341829719e+01,8.255907441e+00,9.867319958e+01,9.582898697e+01,7.976422391e+01,6.632602099e+01,6.951126569e+01,4.378706174e+01,7.369149002e+01,4.733831716e+01,9.259572310e+01,9.260919856e+01,6.881437770e+01,1.079294963e+00,1.281161327e+01,7.847817368e+01,2.379258042e+01,1.833816303e+01,8.896473379e+01,2.381476960e+01,7.166685465e+00,3.352814447e+01,4.465347149e+01,6.350590071e+01,8.077984003e+01,5.467273075e+01,2.552818743e+00,2.093857855e+01,2.719098349e+01
7.758169452e+01,6.092159402e+01,6.216895389e+01,3.001840565e+01,4.134885448e+01,9.327079023e+01,6.925823511e-01,7.300441173e+01,8.692138553e+01,2.683505890e+01,7.337696686e+01,7.066649533e+01,4.759125693e+01,1.399005628e+01,4.285559205e+01,7.916562130e+00,5.255516466e+01,9.938250154e+01,5.824236141e+01,1.586966180e+01,9.349724087e+01,5.591189300e+01,8.340933640e+01,5.846608373e+01,2.572829086e+01,7.564889101e+01,3.166218064e+01,3.367428830e+01,4.183075074e+01,1.598196352e-01,9.773817107e+01
1.667345836e+01,2.626789543e+01,5.867211977e+01,8.544326029e+01,8.324623300e+01,9.438889355e+01,9.183522079e+01,1.714110937e+00,9.401249991e+01,8.426563699e+01,5.527091853e+01,1.136915347e+00,8.510721107e+01,2.871443534e+01,8.829096910e+01,2.751728341e+01,3.487022588e+01,2.057291415e+01,6.696165975e+01,4.179365381e+00,4.110016422e+01,9.186467361e+01,5.730313167e+01,7.052223722e+01,4.563267722e+01,4.819368862e+01,5.121698575e+00,1.657963738e+01,4.105796257e+00,3.606007836e+01,1.922358023e+01
5.949297134e+01,6.175908094e+00,4.595369319e+01,7.728058443e+00,4.421546749e+00,1.329936059e+01,9.794342415e+01,3.848203197e+01,4.004719210e+01,4.847871635e+01,6.702644970e+01,3.395282494e+01,3.810521997e+01,9.184093929e+00,9.908254266e+01,4.206347202e+01,3.006585072e+01,7.600724575e+01,8.331583193e+01,3.692885861e+01,2.458003157e+00,4.840746655e+01,7.832997373e+01,5.278712739e+01,9.050259982e+01,8.358174615e+01,7.134859536e+00,7.750311059e+01,8.707604352e+00,6.928084676e+00,2.529964576e+01
3.221378221e+01,7.038590433e+01,5.278366157e+01,1.184348878e+01,4.805972694e+01,8.079583693e+01,9.398505909e+01,1.278491176e+01,9.058084094e+01,4.341169465e+01,1.927632839e+01,6.815697564e+01,5.928111164e+01,5.937206899e+01,8.431593866e+01,7.846130959e+01,3.615175413e+01,1.136465115e+00,9.215287583e+01,7.404545497e+01,9.419274197e+01,2.113528893e+01,8.966299605e+01,5.582156616e+01,5.911924124e+01,6.665161834e+01,6.333354336e+01,8.493058896e+01,3.357423515e+01,7.767554552e+01,4.855174101e+01
9.524521676e+01,8.331937610e+00,4.514844330e+01,9.853785870e+01,7.590044957e+01,4.692587964e+01,5.582757228e+01,1.745499369e+01,3.587269558e+01,6.724999547e+01,3.491413237e+01,3.029508146e+01,7.780543148e-01,2.073299927e+01,8.067054991e+00,4.162249736e+01,5.394245168e+00,3.051192210e+01,6.541656167e+01,7.946784769e+01,3.590517478e+01,6.837793644e+00,5.356360177e+01,3.149750722e+01,3.500455937e+01,9.344787741e+00,7.589795829e+00,6.412619229e+01,2.526791785e+01,3.518761341e+01,8.113702446e+01
5.717260945e+01,2.779297580e+01,9.875511721e+01,2.561800338e+01,2.063008500e+01,1.078530679e+01,9.449559866e+01,2.468774633e+01,2.116935665e+01,8.462213887e+01,9.421185033e+01,6.976368468e+01,8.100345752e+01,9.558581854e+01,5.933322198e+01,9.516102858e+01,3.087476282e+01,5.088492112e+01,1.724710061e+01,3.018943942e+01,5.722095886e+01,5.074070376e+00,2.615578377e+01,9.870317596e+01,6.162707717e+01,3.978835990e+01,9.165286145e+01,3.051797039e+01,5.225111101e+01,7.852556643e+01,6.512402335e+01
4.753677807e+01,4.557759265e+01,4.601067564e+01,5.837735360e+01,8.496193867e-01,3.146438287e+01,7.852228821e+01,1.951966972e+01,4.706584574e+01,1.515850245e+01,7.863974490e+01,9.844968301e+01,2.505483021e+01,4.155178928e+01,8.185558184e+01,7.972106437e+01,3.862343927e+00,8.530361342e+01,2.097041652e+01,4.333820736e+01,9.591846433e+01,7.892675480e+01,6.208959252e+01,6.873200117e+01,4.946114478e+01,1.802112752e+01,5.544313487e+01,1.219821361e+01,5.794791357e+01,9.693027218e+01,6.716526850e+01
6.114985438e+00,2.828514950e+01,9.140510871e+01,2.513365253e+01,9.834315897e+01,6.079700194e-01,2.250457130e+01,5.321323380e+01,2.349597849e+01,2.025022349e+01,2.955977235e+01,6.782261144e+01,3.335403794e+01,4.120648591e+01,5.080134481e+01,3.047219761e+01,3.601270650e+01,8.738512583e+01,1.211911425e+01,1.372830708e+01,3.097606917e+01,2.962862001e+01,5.046481545e+01,2.263782903e+01,1.024646703e+01,3.236698426e+01,6.258124852e+01,3.228703045e+01,9.298254559e+00,1.487633792e+01,3.387673056e+01
9.241720484e+01,4.935801675e+01,4.394246258e+01,1.399955346e+01,5.570015021e+01,5.555333216e+01,1.024519561e+01,5.428576910e+01,4.767365355e+01,3.877576298e+01,1.617469612e+01,6.047642000e+01,9.892683922e+01,4.103795913e+01,7.958257967e+01,4.598408321e+01,6.401555046e+00,4.084209306e+01,3.884525080e+00,4.395690145e+01,5.477050409e+00,1.613618619e+01,5.116004697e+01,3.546425360e+00,7.605497104e+01,8.842109391e+00,4.587831656e+00,1.922443632e+01,8.596708670e+01,3.947441121e+01,3.429772388e+00
9.355495379e+01,7.580945711e+01,8.939833373e+01,2.792884630e+01,4.278913201e+01,6.259665414e+01,5.454464537e+01,5.371270462e+01,3.084567572e+01,1.442479135e+00,6.100456778e+01,4.623350780e+01,2.361555192e+01,9.664124221e+01,5.068521690e+01,3.463979182e+00,7.942906784e+00,1.473254524e+01,3.904649554e+01,1.579833970e+01,4.435718369e+01,3.605502370e+01,9.895816233e+01,2.469998130e+01,2.533746764e+01,8.943609672e+01,3.266344094e+00,6.431536006e+01,4.081361935e+01,2.805619877e+01,3.796165284e+01
4.925194696e+01,6.943163508e+01,5.671647568e+01,6.928481411e+01,7.637857404e+01,2.101192443e+00,3.912802478e+01,5.172394091e+01,8.090050967e+01,6.434748143e+01,5.947357446e+01,7.635633275e+01,2.665800970e+01,7.775675921e+01,8.531463954e+01,6.783073182e+01,4.105600837e+01,1.170644834e+01,4.789603808e+01,7.712092186e+01,9.584640626e+01,7.600016625e+01,2.184872765e+01,2.974642989e+01,9.068337395e+01,7.223378821e+01,7.360111315e+01,6.977240867e+01,9.757300767e+01,6.747046792e+01,6.704654881e+01
3.684552394e+01,9.271958793e+01,3.674281820e+01,3.402545645e+01,7.067309186e+01,7.123947728e+01,5.010046305e+01,7.243320607e+01,8.793234449e+01,8.542713740e+01,1.632832203e+01,3.275015672e+00,5.965700996e+01,8.959363934e+01,1.720891142e+01,2.466488563e+01,3.459287853e+01,9.992255132e+01,3.495389556e+01,9.548392380e+01,2.301659612e+01,4.401697270e+01,3.377156414e+01,7.764467977e+01,4.980465482e+01,9.455736608e+01,6.183537820e+01,4.691919695e+01,6.299637627e+01,9.413015630e+01,3.311697874e+00
8.813545117e+01,4.011644703e+01,5.382803991e+01,6.533754400e+01,7.330967621e+01,7.153176478e+01,3.863756143e+01,4.042765203e+01,1.957040271e+01,2.621723928e+01,4.941663091e+01,9.042160485e+00,8.724983566e+01,6.272308407e+01,1.232260320e+01,1.593638890e+01,5.826425899e+01,4.792351792e+01,5.956318245e+01,9.917215255e+01,2.882478135e+01,6.282598613e+00,6.125744382e+01,9.332574933e+01,2.652666536e+01,5.007136330e+01,9.568678115e+01,4.499137847e+01,5.349114806e+01,3.607920623e+00,1.652735451e+01
2.499705654e+01,8.537104460e-02,5.594704234e+01,2.572558310e+01,3.977975692e+01,7.464373027e+01,2.379068270e+00,7.213170823e+01,5.883821995e+01,3.553021049e+01,6.573289060e+01,6.304278884e+01,2.045159250e+01,2.500862362e+01,3.547990226e+01,1.587762335e+00,9.816166042e+01,4.374663934e+01,2.637310341e+01,1.242559453e+01,1.631436883e+00,4.811452691e+01,7.331095779e+01,6.213598634e+01,1.541891530e+01,8.703070926e+01,4.368173395e+01,8.622055486e+00,3.949719493e+01,9.378111713e+01,3.209174441e+01
