v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67
1.548945578e+01,5.596045494e+01,5.220419258e+01,3.712133643e+01,4.995998716e+01,4.449094734e-01,3.962296373e+00,1.462451431e+01,1.208441397e+01,6.118236868e+01,6.336062139e+01,5.905646180e+01,7.900424195e+01,6.314132461e+01,5.976283444e+01,2.762076399e+01,8.308998551e+01,9.542866867e+01,9.751524231e+01,5.188205643e+01,2.656847789e+01,4.966564887e+01,7.352186155e+01,6.666745670e+01,8.009382215e+00,2.029610971e+01,4.896827537e+01,5.409938667e+01,7.812566216e+01,7.150315381e+01,9.226559948e+01,3.743092176e+01,9.744055127e+01,7.470668840e+01,8.845919036e+01,2.989079807e+01,4.213565709e+01,8.491115805e+01,4.840561035e+01,5.167370876e+01,8.258561124e+01,7.419474918e+01,7.086024592e-01,2.239964013e+01,1.269259304e+01,3.802038816e+00,5.697013130e+01,8.246431695e+01,3.293712002e+01,7.995335010e+01,8.474414470e+01,6.645617052e+01,4.778997560e+01,7.291462347e+01,8.826777185e+01,7.353092954e+01,9.377681575e+01,2.696510120e+00,9.795003616e+01,3.076097389e+01,2.724561400e+01,3.161289019e+01,1.805916069e+01,6.491021748e+01,1.577800400e+01,4.457004753e+01,2.393217921e+01
8.620463362e+01,8.128439406e+01,3.721485268e+01,1.079569276e+01,5.230360897e+01,7.982625766e+00,9.271561349e+01,8.014422068e+01,1.611818383e+01,8.623784038e+01,4.180013476e+01,3.900013351e+01,3.977198222e+01,3.540054934e+01,5.016195831e+01,5.183653680e+01,5.985675432e+01,6.317595582e+01,9.260633157e+01,4.850705064e+01,8.738875982e+01,3.655307791e+01,1.080863277e+01,7.643670147e+01,7.809298187e+01,2.107570317e+01,9.226743335e+00,8.783991137e+01,7.885274193e+01,8.577275767e+01,2.978392398e+01,6.162400269e+01,9.310779212e+01,4.600898600e+01,7.066121003e+01,1.526827061e+01,6.381892045e+01,4.867894830e+01,4.602521413e+01,2.069817820e+01,7.242056620e+01,9.298386554e-01,1.221632942e+01,2.864552466e+01,1.737679859e+01,3.969283343e+01,9.058883996e+01,3.877817258e+01,7.431332705e+01,3.937269558e+01,6.911713711e+01,9.345554266e+01,5.785699823e+01,5.044400664e+01,3.671202268e+01,3.889204962e+01,3.714251668e+01,4.867065827e+01,2.247401198e+01,2.888862259e+01,2.216999766e+01,9.091177532e+01,9.160531727e+01,3.107974834e+01,2.237595794e+01,5.903395707e+01,6.434349570e+01
8.135659029e+01,7.058842305e+01,8.506053293e+01,6.323355926e+01,4.702992128e+01,7.218852628e+01,4.200014555e+01,4.661809116e+01,1.591228211e+00,7.862390068e+00,1.187625652e+00,8.498147789e+01,2.723793986e+01,7.968114028e+01,5.142374280e-01,5.800294302e+01,4.777144872e+01,8.164356852e+01,5.521438022e+01,4.749424077e+01,6.921285105e+01,5.132062525e+01,9.305538111e+01,4.928795249e+01,3.800735752e+01,8.571642626e+01,1.521639976e+01,2.979696409e+01,1.095321865e+01,5.472467134e+00,5.430047310e+01,1.324735830e+01,6.271000264e+01,8.930880985e+00,9.099309096e+01,1.506121815e+01,4.768465367e+01,8.741823659e+01,2.175829606e+01,8.238030130e+01,9.799309448e+01,7.087115329e+01,9.659093038e+01,3.091279893e+01,5.478543683e+01,9.108927263e+01,6.418661124e+01,5.366583116e+01,7.852044088e+01,7.222032172e+00,8.712073663e+01,4.212853639e+01,5.171768843e+01,7.130378248e+01,2.664682326e+01,3.309886099e+01,6.021387430e+01,4.615891103e+01,9.315590166e+01,3.710518522e+01,1.551449362e+01,5.649472494e+01,3.411515903e+00,4.113866708e+01,5.218396757e+01,9.376571367e+01,5.928645952e+01
2.289420099e+01,6.665052787e+01,8.724045820e+01,3.734739705e+01,4.037317182e+01,4.330339083e+01,2.890699672e+01,6.576920119e+01,6.143037521e+01,1.922551370e+01,3.734884023e+01,4.181724228e+01,8.869015715e+00,6.698311736e+01,9.473468060e+01,1.948595431e+01,3.010559236e+00,1.810352590e+01,8.591003219e+00,9.877241594e+01,4.987669914e+01,2.950217533e+01,9.202693669e+01,5.905484544e+01,8.660377004e+01,7.821728110e+01,8.506127692e+01,8.413537378e+01,6.529052206e+01,5.177112044e+01,7.116258083e+01,9.273903561e-01,3.687072386e+01,1.250416079e+01,1.386426382e-01,7.730046364e+01,9.576019280e+01,5.524022421e+01,6.708067168e+01,7.254727750e+01,1.822589326e+01,4.204231789e+00,2.082490345e-01,6.808968900e+01,9.245576342e+01,5.929972232e+01,7.811079648e+01,2.533402483e+01,5.772993808e+01,6.796721741e+01,6.238183167e+01,2.307824883e+01,5.486704081e+00,1.256648447e+01,8.577228997e+01,7.081809682e-01,4.945067395e+01,2.773406286e+01,8.956030033e+01,9.418522034e+01,8.377703030e+01,7.980308700e+01,2.891641438e+01,3.642993351e+01,3.526525147e+00,6.729505713e+01,7.432493502e+01
2.029722186e+01,1.487509090e+01,7.152191235e+01,8.442885872e+01,8.690461194e+01,5.862529638e+01,6.958354199e+01,5.404793489e+01,5.539040397e+00,9.035260220e+01,1.750652837e+01,1.104599341e+01,8.313613275e+01,7.891063538e+01,5.354961014e+01,3.888327022e+01,8.045313917e+01,9.661089360e+01,7.595694766e+01,9.297215270e+01,9.776510413e+01,4.542780245e+01,2.217176662e+01,2.529961611e+01,4.416447342e+01,5.384278449e+01,9.027709287e+01,7.313926697e+00,8.828621666e+01,9.344711232e+01,5.326102339e+01,6.187671565e+01,6.755881459e+01,7.765188305e+01,2.528671695e+01,9.096460756e+01,5.605636116e+01,5.716680731e+01,3.711977465e+01,9.412298499e+01,7.255627528e+01,1.363516112e+01,6.781327810e+01,4.556591074e+01,2.281619380e+01,4.287161347e+01,3.009490235e+01,9.084768814e+00,2.283134135e+01,7.420636801e+01,9.227958162e+01,7.129964258e+01,2.394040179e+01,4.893280028e+01,2.581901191e+01,1.461874770e+01,5.784192369e+01,9.905913031e+01,4.030509695e+01,7.087279613e+01,1.373017865e+01,8.677046890e+01,7.684659777e+01,2.312662130e+01,2.548580494e+01,2.738810376e+01,2.581847693e+01
6.277457729e+01,9.911337911e+01,3.806827268e+01,7.607092263e+01,9.302508991e+01,5.860110775e+00,7.194224399e+00,3.366409886e+01,9.568100916e+01,9.756182418e+01,8.080791882e+01,1.526109991e+01,7.254237306e+00,7.425473615e+01,1.334324767e+01,1.389329078e+01,4.314807434e+01,4.591113319e+01,6.179168036e+01,6.988485015e+01,9.541805614e+01,9.014988092e+01,9.753179341e+01,6.108907679e+01,8.513809801e+00,8.236631858e+01,8.743346755e+01,4.852627218e+01,1.421626631e+01,7.282707684e+01,3.207056953e+01,4.274153662e+01,9.828678816e+01,3.333295712e+01,1.620635782e+00,8.413411201e+01,5.210032767e+00,3.751696223e+01,9.450080249e+01,6.168811472e+01,6.614156048e+01,6.672588273e+01,7.551149818e+01,8.870587399e+01,6.032902234e+01,1.811543819e+01,1.727420428e+01,5.962444263e+01,3.786234355e+01,9.535201039e+01,8.022196197e+01,3.614898692e+01,4.678872469e+01,4.354670643e+01,5.346860177e+01,3.215719273e+01,3.219415474e+01,4.192674118e+01,2.289890102e+01,3.257324228e+01,2.460580471e+01,4.490288555e+01,5.240072194e+01,9.438166251e+01,1.924162258e+01,4.894837522e+01,6.394633715e+01
2.119362740e+01,4.808276434e+00,8.839998607e+01,5.378084687e+01,3.534015733e+00,3.191171379e+00,9.647118271e+01,4.402320158e+01,9.311018794e+01,9.239430588e+01,7.960507702e+00,6.439789760e+01,9.220541757e+01,9.659608350e+01,2.267301707e+01,3.466907057e+01,1.604477707e+01,8.066251014e+01,5.515257550e+01,9.269704213e+01,2.950898750e+01,5.959533744e+01,6.490049320e+01,3.659870197e+01,3.193804187e+01,9.805844498e+01,4.790043937e+01,5.826506254e+01,4.975714016e+01,1.166352408e+01,8.995371216e+01,6.328205978e+01,8.674030841e+01,7.955771722e+01,8.922149523e+01,3.837057078e+01,1.391296448e+01,6.664696106e+01,7.081298514e+01,6.654239428e+01,4.310452715e+01,1.252471766e+01,7.823763289e+01,1.813181776e+01,6.733665510e+01,7.581554089e+01,3.869047915e+01,2.054509103e+01,5.672609444e+01,3.166182421e+01,1.827250914e+01,1.159156782e+01,5.659818819e+01,6.737183280e+01,7.377279076e+01,2.623731797e+01,2.989811333e+01,6.561657001e+01,5.208181534e+00,3.280795162e+01,8.302622938e+01,5.030662129e+01,6.420011459e+01,3.007980888e+01,7.671801435e+01,7.183495755e+01,5.681505806e+01
9.057130907e+01,5.133927804e+01,9.506895523e+01,4.971676927e+01,5.689545415e+01,8.095271804e+01,2.315097691e+01,5.086130727e+01,3.968781354e+01,9.081240480e+00,8.683530646e+01,1.445538788e+01,8.443144137e+01,4.328627366e+01,1.755089193e+01,6.119493817e+01,9.670293422e+01,2.333973589e+01,3.922305086e+00,1.194425381e+01,3.725692626e+01,1.605436992e+01,5.028914547e+01,4.295168868e+01,7.144274802e+01,1.470533244e+01,1.693182616e+00,1.488218882e+01,4.002412572e+01,3.464645449e+01,7.063895423e+01,7.194897040e+01,5.865083034e+01,8.357686254e+01,7.266960811e+01,1.358614899e+01,1.983158285e+01,3.740352298e+01,5.395380024e+01,3.924719856e+01,6.201586777e+00,1.404251160e+01,8.444695916e+01,5.594056185e+01,6.900638912e+01,1.871404419e+01,9.776167291e+01,6.119254387e+01,3.051866314e+01,4.089110011e+01,9.413526081e+01,9.273327419e+01,8.658069910e+01,8.732229378e+01,1.079374337e+01,5.585121318e+01,4.770461186e+01,4.312492409e+01,8.666160691e+01,7.214694800e+01,5.261908829e+01,7.585172821e+01,5.073819042e+01,8.147240622e+00,7.521345786e+01,4.646866990e+01,6.551722371e+01
2.640411454e+01,5.779241104e+01,8.590321793e+01,8.497791986e+00,7.871166759e+01,3.817837689e+01,1.871441948e+00,5.939556631e+01,9.985163246e+01,1.223223474e+01,1.693312956e+01,4.824089254e+01,8.245588874e+01,3.090587640e+01,9.596678919e+01,1.994654495e+01,8.562518735e+01,3.674779225e+01,9.424881196e+01,5.248103428e-01,7.189334606e+01,9.192928306e+00,7.481921041e+01,4.285215035e+01,7.040426809e+01,5.713299962e+01,8.170540975e+00,4.189635688e+01,1.862151436e+01,8.532389065e+01,6.829373752e-01,2.497182404e+01,1.161777921e+01,1.371535175e+01,3.594484185e+01,8.741735742e+01,4.137611130e+01,2.910410581e+01,2.990734507e+01,3.886823654e+00,2.420975057e+01,2.084566497e+01,8.770377162e+01,4.786471633e+01,5.788298557e+01,2.716103417e+01,7.133670453e+01,5.005976756e+01,1.264088700e+01,9.447912486e+01,5.974545304e+00,1.272949942e+00,3.329076447e+01,2.232242408e+01,4.406413559e+01,3.898995170e+01,3.044670200e+01,5.428831934e+01,5.933369484e+01,7.029840880e+01,3.110947548e+01,6.818513406e+01,3.708825233e+00,1.251870325e+01,4.855556077e+01,6.500842992e+01,2.264031642e+01
7.636573251e+01,3.855993485e+01,7.043887355e+01,7.434631885e+01,1.876759658e+01,1.841224004e+01,1.505480816e+01,2.693689529e+01,8.908996503e+01,9.837289651e+01,9.069414975e+01,2.209769256e+01,6.614823685e+01,6.659325559e+01,5.723219171e+01,1.666008450e+01,6.026926734e+01,4.604569565e+00,7.155079934e+00,7.167696165e+00,9.911081151e+01,3.012824514e+01,5.301193835e+01,5.118905224e+01,9.897664536e+01,5.951418432e+01,2.964731022e+00,9.615785487e+00,4.089914230e+01,8.599555196e+01,3.535679717e+01,2.301071337e+01,9.538706555e+01,8.963298164e+01,8.118268423e+01,6.269457145e+01,4.012155497e+01,3.944668949e+01,2.546735357e+01,3.080906953e+00,6.875175311e+01,9.816879824e+01,6.069315431e+01,4.133708023e+01,7.108927493e+01,9.903014621e+01,4.927962203e+01,5.284192154e+01,3.861222806e+01,3.992486723e+01,8.154656910e+01,8.257264320e+01,1.782049759e+01,8.065478045e+00,7.148770678e+01,2.281874933e+01,3.243466023e+00,1.922710910e+01,1.213199931e+01,7.600189871e+01,8.298452323e+01,7.618159307e+01,3.568146653e+01,3.711316512e+01,1.492891774e+01,6.891713424e+01,5.581579994e+01
6.407550515e+01,3.749511376e+01,4.211277270e+01,7.780731424e+01,3.950093295e+01,7.787953232e+01,2.030795259e+01,6.085732174e+01,2.648318191e+00,2.848003914e+01,7.048452761e+01,2.809653056e+01,9.093488954e+01,9.838485711e+01,4.174987412e+01,6.704672136e+01,8.390612951e+00,7.904515318e+01,8.679319658e+01,8.460634584e+01,9.026217594e+01,7.096366389e+01,4.549494535e+01,5.515660935e+00,8.959483265e+01,9.014792775e+01,2.292066014e+01,9.824894812e+01,2.437966594e+01,3.647331902e+01,9.111110449e+01,1.522925206e+01,7.679073329e+01,1.208794054e+01,4.011963357e+01,5.045572047e+00,5.760128839e+00,3.180468616e+01,6.638777630e+01,2.574764344e+00,2.526697344e+01,9.643925030e+01,9.712949177e+01,3.390669147e+01,3.454862338e+01,4.939025906e+01,6.936675005e+01,9.997138767e+01,7.816767684e+01,1.885512765e+00,2.739774921e+01,7.524825614e+00,1.681953863e+01,3.408373139e+01,3.217246164e+01,8.938443400e+01,4.741150360e+01,6.005391948e+01,7.362400058e+01,2.062385773e+01,2.827931184e+01,7.621308187e+01,3.972557944e+01,6.589133684e+01,3.743628735e+00,7.352056426e+01,8.363243432e+01
3.281990662e+01,2.394291677e+01,4.833914474e+01,2.827754574e+01,3.495954150e+01,3.541662036e+01,5.476536661e+01,2.491230026e+01,7.812259695e+00,6.519731690e+01,9.837382880e+01,7.222256039e+00,3.881169761e+01,8.134729016e+01,5.387138954e+01,4.634644369e+01,3.379899883e+01,5.815362326e+01,6.125711891e-01,3.063719406e+01,5.148817886e+01,8.670419276e+01,7.158913793e+01,2.102070522e+01,2.317182336e+01,2.416702774e+01,4.242067225e+01,5.960248146e+01,6.773717973e+01,4.785157026e+01,7.200122840e+01,2.454031221e+01,7.307788341e+01,8.976948068e+01,8.429155912e+00,5.290976738e+01,1.345235136e+01,1.814195615e+01,1.347041417e+01,4.602429785e+01,9.837254302e+01,3.582889163e+01,8.735892624e+01,8.324341585e+01,4.743213178e+01,8.070623868e+01,5.778021735e+01,1.543987143e+01,9.141712076e+01,3.892189207e+01,1.217692586e+01,2.670990470e+01,6.320280277e-01,2.966217257e+01,1.636684423e+01,3.030673132e+01,5.812695409e+01,2.665965185e+01,8.669087503e+00,7.826278659e+01,8.993979146e+01,4.665549114e+01,5.715974956e+01,5.816035365e+01,9.414936581e-01,5.355356792e+01,8.675095494e+01
5.298467681e+01,8.027413857e+01,3.131681115e+01,4.438481182e+01,6.843064690e+01,4.014973302e+01,5.467185427e+01,3.775008790e+01,1.948592741e+01,8.765299108e+01,9.286468541e+01,8.516179919e+01,3.168383400e+01,2.720377623e+01,2.575923854e+01,6.019294153e+01,9.849733156e+01,9.180396366e+01,5.188724948e+01,3.134758241e+01,5.059344384e+01,7.886353724e+01,6.368383470e+01,7.685325315e+01,9.494883360e+01,8.619625264e+00,1.819689480e+01,4.602608771e+01,9.749202157e+01,8.757261333e+01,8.497840484e+01,2.966379431e+01,2.263496958e+00,7.202829337e+01,5.704420933e+00,6.618242963e+01,3.745591738e+01,7.940225580e+01,9.536880089e+01,6.476250815e+01,9.776460859e+01,2.383699439e+01,5.778977102e+01,9.889125824e+01,5.838319313e+01,8.008110195e+01,5.240413691e+01,6.083512277e+01,4.791007763e+00,9.126036921e+01,6.466174540e+01,9.776489699e+00,4.421771939e+01,5.142304885e+01,7.540315357e+01,5.213543379e+01,9.699341377e+01,6.149334239e+01,8.697453747e+01,2.793908593e-01,4.000971871e+01,5.630700834e-01,6.733892777e+01,3.614467434e+01,9.828014932e+01,8.864744030e+01,8.439406094e+01
1.862583750e+01,4.512156767e+01,1.674145152e+01,9.164324624e+01,2.594625148e+01,6.506092431e+01,1.845419538e+01,6.198041971e+01,9.705705539e+01,1.775715277e+01,4.561574796e+01,8.360244814e+01,4.799331094e+01,4.888208049e+00,3.227449912e+01,9.347538030e+01,6.511294346e+01,1.411957073e+01,5.288588847e+01,1.134005805e+01,7.695952244e+00,1.892946788e+01,3.365877738e+01,8.160712406e+01,5.016585757e+01,1.876568662e+00,6.444397607e+00,6.304431191e+01,7.774169419e+01,2.007441215e+01,4.722184152e+01,2.274392356e+01,2.450470513e+01,4.649239260e+01,7.677960355e+01,5.720035043e+01,2.435783657e+01,5.071383779e+00,7.544587221e+01,1.830666779e+01,2.845342529e+01,4.603930200e+01,4.100593840e+01,1.640106312e+01,6.464299662e+01,3.324119254e+01,2.340831143e+00,5.567735964e+01,9.808767277e+01,1.798905254e+01,4.913872639e+01,9.644493358e+01,1.225132706e+01,5.770328459e+01,3.405719325e+01,7.585449331e+01,2.612718456e+01,1.008272644e+01,1.933746815e+01,8.227495037e+00,4.504025105e+01,3.040513578e+01,3.958531299e+01,8.457112836e+00,4.206034493e+01,5.599327290e+01,6.833577517e+01
2.439269963e+01,7.491110028e+01,8.064094577e+01,6.731385779e+01,9.480142881e+01,1.761168633e+01,1.540454941e+01,6.873250727e+01,4.481827247e+01,1.249520369e+01,7.871941900e+01,1.191776971e+01,7.778200102e+00,2.164549135e+01,5.629061859e+01,2.945710389e+01,1.653192334e+01,6.021537006e+01,2.847281304e+01,7.717053873e+01,3.780401163e+01,9.598887848e+01,3.954194395e+01,6.525691447e+01,7.421305645e+01,2.200326432e+01,4.316859539e+01,3.482680182e+00,9.151428366e+01,9.714992575e+01,6.017765340e+01,2.759213680e+01,4.527295486e+01,4.464937972e+01,9.935191280e+01,2.409747649e+01,2.661493821e+01,3.292063834e+00,1.536858766e+01,4.210135883e+01,6.496582512e+01,5.540253142e+01,1.726236363e+01,3.760948459e+01,7.733914656e+00,7.957563954e+01,7.995971946e+01,8.645695481e+01,8.079767168e+01,8.990056720e+01,9.680452613e+01,1.867565162e+01,9.656504997e+00,5.440911503e+00,5.646655199e+01,5.780518039e+01,9.731718827e+01,9.452430860e+01,6.008161471e+01,8.222719874e+01,6.094003394e+00,8.264008159e+01,3.758884315e+01,1.590373698e+01,3.710513380e-01,7.517335026e+01,1.477359837e+01
8.569973157e+01,3.197496599e+01,7.299888146e+01,4.248358463e+01,2.445567432e+01,7.860029245e+01,6.626926597e+00,7.302089620e+01,9.496652498e+01,6.742599138e+01,9.763489946e+01,5.024633111e+01,2.107273915e+01,2.300075881e+01,7.532321380e-02,4.951039409e+01,3.917135580e+01,2.469274187e+01,9.275841885e+01,6.592322706e+01,3.762384107e+01,5.408619272e+01,1.619687630e+01,7.763070698e+01,5.684718588e+01,7.751786742e+00,3.917973004e+01,1.953413119e+01,1.000252119e+01,2.521568894e+01,3.529099286e+01,1.664239208e+01,2.560493672e+01,9.133639809e+00,7.398485602e+01,8.635144049e+01,1.750585818e+01,6.828086423e+01,8.603343770e+01,5.935033754e+01,8.524117579e+00,3.523952918e+01,1.309336187e+01,5.179553479e+01,3.417871431e+01,5.992783896e+01,6.564398079e+01,7.958765909e+00,4.511329769e+01,7.193699207e+00,4.688303567e+01,6.237836622e+01,8.427183180e+01,7.898122366e+01,5.473858432e+00,5.636607501e+01,8.169445879e+01,8.556364998e+01,2.573470010e+00,4.490400818e+01,8.970348468e+00,9.716942014e+01,5.439779793e+01,2.590751986e+01,9.584616368e+01,1.634638476e+01,1.459003247e+01
8.994635487e+01,4.921905574e+01,8.269181183e+00,4.561353333e+01,9.363257444e+01,4.557979078e+01,2.527413049e+01,2.544532431e+01,1.212187289e+01,1.669318438e+01,1.486406899e+01,7.976478143e+01,7.270330057e+01,6.456014178e+01,3.771217312e+01,7.725963154e+01,4.545283642e+01,2.678945480e+01,6.125689891e+01,6.973711576e+01,8.016520090e+01,3.319587827e+01,9.428774108e+01,3.820695698e+01,8.104722958e+01,7.193469530e+01,8.082064433e+01,8.726154889e+01,1.963962823e+01,9.783519548e+01,2.298881206e+01,9.031517101e+01,1.725842310e+00,5.042295370e+01,4.515242843e+01,1.123240792e+01,8.883809543e+01,1.178953037e+01,3.532457643e+01,3.999098231e+01,7.407028632e+01,4.128112568e+01,8.436192192e+01,3.932806735e+01,6.955916246e+01,8.301919126e+00,5.458638829e+01,2.662326907e+01,8.299723488e+01,1.126536860e+01,9.863033240e+01,2.000973153e+00,2.583809809e+01,3.894110667e+01,3.680243086e+01,8.454093501e+00,9.809557800e+01,8.229938352e+01,5.036288287e+01,7.933180608e+01,4.550267703e+01,6.178325562e+01,9.266459054e+01,6.791017406e+01,1.515257389e+01,1.409119364e+01,5.281090816e+01
4.712776930e+01,1.143805887e+01,2.732224792e+01,3.472635276e+01,7.496187795e+01,6.320110307e+01,4.094072285e+01,7.926285496e+01,1.294331123e+01,6.960926209e+01,6.473008181e+01,7.657604773e+00,1.564925820e+00,3.186600037e+01,5.204128395e+01,4.663664712e+01,2.326339615e+01,5.901900807e+01,7.287403935e+01,7.454922365e+01,9.417238014e+01,3.897993552e-01,3.500257484e+01,1.570451805e+01,4.630178342e+01,2.259655849e+01,5.315350684e+00,3.299707438e+01,3.655425129e+01,5.740898586e+01,7.162758793e+01,8.603364087e+01,9.600564039e-01,5.824243680e+01,9.138741148e+01,1.923040171e+01,1.111614116e+01,7.582585977e+01,5.551892772e+01,5.990159676e+00,8.707560606e+01,4.047994870e+01,7.985773498e+01,8.195303594e+01,6.880693730e+01,3.653156003e+01,1.745428811e+01,4.409012736e+01,2.914629459e+01,3.723201476e+01,8.145213863e+01,4.620996287e+00,5.844056850e+01,6.393629496e+01,3.801711320e+00,8.011365301e+01,3.762444898e+01,9.305237472e+00,7.243639920e+01,2.606151486e+00,6.349188046e+01,8.644292033e+01,7.109089322e+01,3.562173681e+01,3.389540857e+01,3.810202418e+00,8.137188882e+01
4.790851978e+01,3.650013094e+01,2.408320542e+01,9.435713095e+01,5.598024924e+01,8.058689459e+01,8.470685891e+01,5.327762535e+01,8.720842970e+01,2.261861688e+01,3.825284494e+01,2.346897096e+01,4.476962032e+01,1.663617151e+01,8.504771470e+01,5.912428217e+00,2.547252904e+01,8.560775583e+01,9.765852624e+01,3.330167284e+01,2.257031895e+01,1.976567855e+01,9.952050796e+01,1.485673156e+00,8.983587513e+01,5.932016415e+00,4.668988855e+01,8.046830680e+01,5.526727330e+01,3.272340827e+01,1.718690478e+01,6.498823733e-01,8.524270713e+01,6.469277011e+01,9.440208037e+01,5.862305163e+01,9.127330661e+01,8.028026739e+00,3.023417378e+00,3.830915224e+01,4.876228853e+01,9.765003341e+01,9.936127270e+01,7.535460605e+01,3.338816994e+01,6.824017666e+01,5.671410280e+01,6.868322312e+01,6.295283813e+01,5.426778905e+00,4.145581815e+01,4.074781481e+00,7.211213562e+01,7.283836438e+01,7.955704660e+01,8.528618004e+01,9.517319752e+01,4.959959349e+01,3.134727704e+01,8.656647205e+01,7.880122517e+01,1.977041389e+01,2.116450669e+01,6.088289532e+01,4.578103559e+01,3.512964541e+00,5.652340976e+01
6.333891596e+01,3.793586235e+00,5.080815009e+01,3.939160907e+01,2.053961636e+01,7.205273719e+01,5.960604094e+01,7.952200708e+01,7.624710000e+01,1.950260187e+01,1.612468103e+01,8.803520116e+01,4.962244147e+01,9.629725550e+01,9.984687976e+00,2.644709444e+01,9.079674453e+01,4.296787234e+01,8.691389910e+01,3.110821712e+01,9.736810672e+01,3.265842551e+01,6.415821499e+01,1.505851356e+00,7.516051953e+01,1.458950038e+01,5.987114884e+01,3.308406728e+00,6.960016367e+01,6.243357480e+01,6.228360056e+01,5.357325698e+01,1.156799675e+01,3.579126925e+01,3.133208965e+01,5.998179730e+01,5.200078115e+01,3.976834214e+01,8.107746556e+01,7.082935539e+00,4.233928764e+01,3.577855757e+01,7.287039687e+01,1.371751582e+01,3.060589497e+01,9.645313544e+01,3.344463454e+01,6.750503819e+01,2.547744296e+01,8.096066459e+01,8.836050029e+01,2.811889871e+00,6.392572611e+01,3.288094149e+00,3.785932227e+01,6.346066596e+01,4.505552914e+01,7.101709412e+01,8.852329534e+01,5.714250809e+00,7.651868033e+01,2.086627236e+01,5.817918364e+01,6.845256099e+01,6.074712249e+01,9.954914525e+01,4.924546906e+01
