v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93
2.530152447e+00,5.589715837e+01,1.926053793e+01,6.867352610e+01,5.117183688e+01,2.643637722e+01,3.132963599e+01,2.671078766e+01,5.454774496e+01,8.201354024e+01,4.377245362e+01,3.257243635e+01,6.746346659e+01,1.936918691e+01,5.599383493e+01,5.236149179e+01,5.628331193e+01,4.142175820e+01,3.267981721e+01,2.021275766e+01,4.791736953e+01,3.675033918e+01,9.560164690e+01,6.907918546e+01,4.281379912e+01,2.549347376e+01,2.110571981e+01,9.734591393e+00,6.418743011e+00,6.829165564e+01,5.401272020e+01,5.846098581e+01,5.214965392e+00,3.208375792e+01,1.443552025e+01,7.912791277e+01,7.290173780e+01,2.896568190e+01,3.968250451e+01,7.175876973e+01,5.153988716e+01,9.165292044e+00,2.620166509e+01,6.418290445e+01,6.457209176e+01,9.365743545e+01,9.329678885e+01,8.945097802e+01,5.029774043e+00,5.195433054e-01,7.903782292e+01,5.243203488e+01,8.069425843e+01,7.368863350e+01,2.869544747e+01,6.210897203e+01,8.006527092e+01,1.403869284e+01,5.422697988e+01,9.920889201e+01,4.285927189e+01,9.493592679e+01,5.834331673e+01,8.452386439e+01,3.722636422e+01,3.209466360e+01,4.434018195e+01,5.106973098e+01,1.645176106e+01,4.735264430e+01,9.649852101e+01,4.797700278e+01,2.093462658e+01,3.107719122e+01,8.578201005e+01,3.244541186e+01,1.178913772e+01,5.361397565e+01,2.525647286e+01,9.288618955e+01,3.555553156e+01,6.993460328e+01,3.396774500e+01,7.939432213e+01,5.601737353e+01,6.077172795e+01,6.618047802e+01,6.314417572e+01,5.247027278e+01,4.508946384e+01,8.719576534e+01,2.213275452e+01,6.438255997e+01
6.305630512e+01,2.708632018e+01,3.840353317e+01,9.325411637e+01,7.288999369e+01,3.927166886e+01,2.406153181e+01,3.557229993e+01,1.442846501e+01,1.139896192e+01,6.462588972e+01,9.006025134e+00,8.788289088e+01,6.727774957e+01,6.773788076e+00,7.099061024e+01,2.309268520e+01,8.620171636e+01,2.271423660e+01,7.659365097e+01,3.101567278e+01,7.166054445e+01,2.481203768e+01,3.213960793e+01,9.425907092e+01,8.240200071e+01,8.015477584e+00,4.285895965e+01,4.865319949e+01,7.236282145e+01,4.183747182e+01,7.212894703e+01,4.637448318e+01,2.980899114e+01,5.112593057e+01,7.584719130e+01,1.047170752e+01,7.996423824e+01,4.542711788e+01,5.989863836e+01,5.031015745e+01,8.620948547e+01,8.113212505e+01,4.418587170e+00,3.486221940e+01,7.018362305e+00,5.216903356e+01,8.543329167e+01,1.206573870e+01,9.237323372e+01,5.437197758e+01,8.273236842e+01,1.929232946e+01,9.485029357e+01,8.341673568e+01,5.805764648e+01,4.822624268e+01,1.832820436e+01,8.369287836e+01,6.865068603e+01,5.190774936e+01,5.956145199e+01,2.550588818e+01,6.863147474e+01,7.801780633e+01,4.154186323e+01,7.122086647e+01,5.814568617e+01,6.115076300e+01,1.107969257e+01,9.563488435e+00,4.639670560e+01,8.516435912e+01,1.090770022e+01,6.464610286e+01,4.359425323e-01,2.807573373e+01,3.669647440e+01,5.986073405e+01,9.253436736e+01,8.141513688e+01,9.404762219e+01,7.738504209e+00,8.044123907e+01,6.339446961e+01,8.973738451e+01,2.659720360e+01,3.854980012e+01,8.937517769e+01,8.503947718e+01,3.019331149e+01,7.950790794e+01,3.173612259e+01
6.130573010e+01,7.525670424e+01,4.269372026e+01,3.695477364e+01,5.945059770e+01,2.172085079e+01,5.359017952e+01,1.732201803e+01,1.344145837e+01,5.116007901e+01,5.399667238e+01,8.265505575e+01,3.602288298e+01,2.708731734e+01,6.316990416e+01,2.905065860e+01,9.849560981e+01,2.647086003e+01,3.001956169e+01,5.329935843e+01,1.660253851e+01,6.761694919e+01,1.364313713e+01,3.751217237e+00,7.258465552e+01,6.511267999e+01,8.786321801e+00,7.781329222e+01,2.757252149e+01,2.624762720e+01,9.528185951e+01,3.487982189e+01,3.345098423e+01,1.277031262e+01,6.558468624e+01,9.909971720e+00,8.715105867e+01,2.455538518e+01,1.743567295e+01,2.146474106e+01,9.876366409e+00,5.403876566e+01,2.391055433e+01,9.830059789e+01,3.145692885e+01,7.436924724e+01,8.729423401e+01,8.510406052e+01,2.841458074e+01,5.636476445e+01,3.054509519e+01,6.242193577e+01,6.755041271e+01,8.367143731e+01,6.974289034e+01,3.562239679e+01,4.556802764e+01,6.307898027e+01,5.686846051e+01,6.379980698e+01,7.507155263e+00,9.593439330e+01,5.469129450e+01,5.157542267e+01,3.156155687e+01,6.345110484e+01,5.140257207e+01,6.379115081e+01,1.386659405e+01,1.352358301e+01,5.588160449e+01,9.137251596e+01,5.710354179e+00,3.720328529e+01,3.916271210e+01,9.232107442e+01,5.779310027e+01,1.297088811e+01,9.291594840e+01,3.994716552e+01,2.995975181e+01,1.563770048e+01,1.260790525e+01,6.873237707e+00,7.879899489e+01,2.693059203e+01,8.193908977e+01,1.598944520e+01,8.109974555e+01,1.923618720e+01,7.479195995e+01,5.728683104e+01,4.415690500e+00
3.230944023e+01,2.113750056e+01,5.860663911e+01,5.754599327e+01,1.660894364e+01,1.818659131e+00,6.698818245e+01,8.015470581e+01,7.480388042e+01,9.005370312e+01,4.053698919e+01,1.072518892e+01,5.021060744e+01,8.570694174e+01,7.310332004e+01,6.132814861e+01,3.067506659e+01,8.946978555e+01,2.556941250e+01,3.839037250e+01,5.954119595e+01,6.669681956e+01,4.408638191e+01,8.391843028e+01,5.969160042e+01,5.440834270e+00,6.109144670e+01,7.246760751e+01,5.898092644e+01,8.209433771e+01,8.629958794e+01,7.360550294e+01,1.032868636e+01,8.871225817e+01,7.909459690e+01,7.635841550e+01,9.478171167e+01,9.456858630e+01,1.520304673e+01,6.597792980e+01,9.069840690e+01,2.254523392e+01,4.575126549e+01,8.122603425e+01,3.802887236e+01,5.505019778e+01,7.201894744e+01,1.473016011e+00,2.164248921e+01,9.034690975e+01,5.081789052e+01,1.412736376e+01,1.596643262e+01,1.767492263e+01,7.282593268e+01,3.362569534e+00,6.378672924e+01,6.975588821e+01,1.286081021e+01,5.788412527e+01,6.897251032e+01,2.063475320e+01,1.262477839e+01,7.992045952e+01,5.511827129e+01,8.155795063e+01,1.478274637e+01,2.613326403e+01,2.049881130e+01,4.325975765e+01,2.502929252e+01,8.701827695e+01,4.383866895e+01,6.033674228e+01,3.483199982e+01,5.173320733e+00,3.829565077e+01,5.195998478e+01,2.395520059e+01,7.638158508e+01,3.918881796e+01,2.495789558e+01,1.675175666e+01,2.649611196e-01,6.916669648e+01,2.057026753e+01,5.027004865e+01,7.462428048e+01,9.605054781e+01,7.542459070e+01,5.249772960e+01,1.546772029e+01,1.309786579e+01
3.597350303e+01,4.037577474e+01,2.404775010e-01,7.683915288e+01,3.196470517e+01,9.302285261e+01,8.451844502e+01,5.900803890e+01,7.575097651e+01,8.638474423e+00,3.738072262e+01,8.860145266e+01,6.466222102e+00,9.758098077e+00,9.928403439e+01,3.748181683e+01,6.981403659e+01,8.986909585e+01,5.859952802e+01,4.401636133e+01,1.831884739e+01,8.875778930e+01,2.834697203e+01,6.531347909e+01,4.542303796e+01,4.356358972e+01,4.110523472e+01,7.268669508e+01,1.549028876e+01,7.101738435e+01,6.033972800e+01,5.068979392e+00,4.913577859e+00,8.142071743e+01,4.653589106e+01,9.271878957e+01,4.542427021e+01,7.804465990e+01,1.676145910e+01,1.995700844e+01,7.474991517e+01,2.678984990e+01,1.283080458e+00,7.030821640e+01,2.735773435e+01,7.281730794e+01,3.693250671e+01,3.188019457e+01,7.668618513e+01,3.778764975e+01,5.887453282e+01,4.180807847e+01,6.829863745e+01,3.307068700e+01,4.081120215e+01,5.428415192e+01,3.350858764e+01,8.004792876e+01,5.960222095e+01,7.371500798e+01,9.980290901e+01,2.864604728e+01,4.400290465e+01,1.859659077e+01,5.041576451e+01,7.313075618e+01,1.399956070e+01,4.693305528e+01,3.401923526e+01,2.220095703e+01,1.800254582e+01,7.930430203e+01,3.125785354e+01,7.453256960e+01,4.165570477e+01,7.202151343e+01,8.522854025e+01,1.169873169e+01,2.260338714e+01,6.577371500e+01,8.027922938e+01,8.974371326e+01,5.905446645e+01,9.208765411e+01,7.561582325e+00,5.821273999e+01,2.392495763e+01,5.789013273e+01,2.069327840e+01,5.900127433e+01,6.467481149e+01,6.023374740e+01,5.074160145e+01
4.649873520e+01,9.320039687e+01,3.141355567e+01,7.252024843e+01,4.473683748e+01,7.338620289e+01,6.161735891e+00,4.229376387e+01,3.055950080e+01,4.920891863e+01,1.820096617e+01,1.834587747e+01,7.220562354e+01,5.054452545e+01,9.420750676e+01,6.207636268e+01,2.222746782e+01,1.804838511e+01,6.564672806e+01,8.890762978e+01,8.696126332e+01,6.899303760e+01,1.258486399e+01,4.539216828e+01,3.728725058e+01,9.086467035e+01,3.252891357e+01,6.874768312e+01,8.871539466e+01,3.310544985e+01,2.181392497e+01,9.033512665e+01,9.625502455e+01,8.062067404e+01,5.543823195e+01,1.136559486e+01,8.467924998e+01,4.140729699e+01,5.000698473e+01,7.206381530e+00,2.190287276e+01,9.196710519e+01,2.492029953e+01,4.716715192e+01,1.189682097e+01,9.786865442e+01,9.158421486e+01,9.423856984e+01,5.528124125e+01,1.949673262e+01,6.339267562e+01,9.271977377e+00,9.181273811e+01,3.942400979e+01,9.402817554e+01,1.568316112e+01,4.445185037e+01,6.380047789e+01,2.327926737e+01,1.500678225e+01,6.379608995e+01,2.855360763e+01,1.079823842e+01,4.837079974e+01,3.096398718e+01,8.069616432e+01,5.905197258e+01,7.081087004e+01,2.992767975e+01,1.487872543e+01,1.613525683e+01,4.783001102e+01,7.235029565e+01,6.971376732e+01,8.949792650e+00,7.491474936e-01,2.757677968e+01,9.481869358e+01,9.583011059e+01,6.543681620e+01,9.601129967e+01,2.023680954e+01,7.675436622e+01,5.810788648e+01,9.644555235e+01,6.486116534e+01,4.353330508e+01,8.200544566e+01,6.370415869e+01,8.659166721e+01,1.279127645e+01,7.606300401e+01,2.745652802e+01
9.510968853e+01,1.430512587e+00,5.691049683e+00,6.619686617e+01,9.041645080e+01,6.996004910e+01,9.196952841e+01,1.171108298e+01,8.498069345e+01,9.369804588e+01,1.178667679e+00,9.759437016e+01,8.058034488e+01,1.068658122e+01,2.456262177e+01,6.141027417e+00,6.182665689e+01,5.350539564e+01,3.878927086e+01,2.118858036e+01,3.800592368e+01,2.896379832e+01,8.990849262e+01,5.463353107e+01,5.275215974e+01,6.590883666e+01,3.472568984e+01,3.959577676e+01,7.602239716e+01,8.270408943e+00,5.925164572e+01,9.141406901e+01,8.789602434e+01,8.649347750e+00,1.080330899e+01,2.386317380e+01,6.222944387e+01,1.369485012e+01,8.755196352e+01,7.514653355e+01,1.511061750e+01,3.486006856e+01,3.976238573e+01,6.160455470e+01,4.364613377e+00,4.050810358e+01,2.261188323e+01,1.129902374e+01,6.163160374e+01,6.800593597e+01,4.591516464e+01,8.432727791e+01,9.566079010e+00,3.399088503e+01,2.283039986e+01,4.277231474e+01,7.978892647e+01,6.405594226e+01,8.482449411e+01,3.481524022e+01,9.183489794e+01,4.615631358e+01,7.755195637e+01,2.891970663e+01,6.276556001e+01,5.565249389e+01,9.619786177e+01,7.396223500e+01,3.967433216e+01,4.067065714e+00,4.216561842e+01,2.445322861e+00,1.021956767e+01,8.718137385e+01,2.090227391e+01,5.157510030e+01,5.397976954e+00,2.929087457e+01,7.959997888e+01,7.210070572e+01,9.996842814e+01,5.031864443e+01,4.511874454e+01,7.404940638e+01,3.204878696e+01,2.936922224e+01,2.298536062e+01,5.366387127e+01,5.754654652e+00,4.196941625e+00,7.641258855e+01,5.494807029e+01,7.370163486e+01
3.793989212e+01,5.349284285e+01,7.859817786e+01,7.902592069e+01,2.475410760e+01,3.241240915e+01,8.444990980e+00,1.790275644e+01,4.584133414e+01,2.685668400e+01,1.966411496e+01,3.843296495e+01,3.485393444e+01,7.352965793e+01,4.639911513e+01,5.383290753e+01,4.745378605e+01,2.840864364e+01,4.364800781e+01,2.776717275e+01,5.089825745e+01,3.987662309e+01,1.760109800e+01,9.246031559e+01,5.937107400e+01,9.774906780e+01,7.196559451e+01,8.131516608e+01,1.394330767e+01,8.308988212e+01,5.502275611e+01,8.564229980e+01,9.372474294e+01,5.886172451e+01,4.746355075e+01,9.394296321e+01,7.136690934e+01,7.797707672e+01,5.118081224e+01,8.030428702e+01,2.163317648e+01,2.760388307e+01,3.834506239e+01,1.184346087e+01,7.236125763e+01,2.507580556e+01,1.651944355e+01,9.932573846e+01,1.934157363e+01,3.854990093e+01,5.367976389e+01,7.823174038e+01,4.912036325e+01,2.023859132e+01,3.138217537e+01,7.829376775e+01,3.306414522e+01,2.738685010e+01,5.087384139e+00,3.107927897e+01,3.458127941e+01,8.337966755e+01,9.648364182e+00,9.820431181e+01,1.211911005e+01,3.248365343e+00,7.189481421e+01,4.778107367e+01,1.951647535e+01,2.608578738e+01,3.978515520e+01,6.484046737e+01,3.348031433e+01,1.373890034e+01,1.570795316e+01,7.575934458e+00,8.583870999e+01,7.891762240e+01,2.679393770e+01,2.978619490e+01,3.635962214e+01,6.779778195e+01,2.869194182e+01,3.976786311e+01,3.742617058e+01,7.895691238e+01,2.254124888e+01,8.383470690e+01,5.654089747e+01,4.894100998e+00,5.327276031e+01,6.555970204e+01,6.591834058e+01
1.131574227e+01,8.723271839e+01,4.839124387e+01,5.309137755e+01,1.858975133e+00,9.712127115e+01,9.829078471e+01,3.963149628e+01,8.868740619e+00,7.123996864e+01,5.787821190e+01,4.674333595e+01,7.558139833e+01,2.891430304e+01,3.663090794e+01,2.859561531e+01,4.253775218e+01,8.703391702e+00,4.051380211e+01,5.384065744e+01,9.254658269e+00,4.178979174e+01,5.949527684e+01,2.499978607e+01,9.954714618e+01,6.868833036e+01,5.322342585e+01,4.499821274e+01,1.925561795e+01,8.888086423e+01,3.597451063e+01,4.952974974e+01,1.267073128e+01,6.769405517e+01,2.394537087e+01,9.813024757e+01,5.815561983e+01,8.145120046e+01,6.161687070e-01,3.972686984e+00,8.257910080e+01,2.583979806e+01,6.087294493e+00,1.600398665e+01,4.240860878e+01,8.012409686e+01,4.778211526e+00,5.980494295e+01,9.877100162e+01,3.302876110e+00,2.464063997e+01,5.065779957e+01,6.163584714e+01,7.277407825e+00,8.893067277e+01,5.055022014e+01,3.987114998e+01,4.591581033e+01,2.439613489e+01,8.778089119e+01,9.469631198e+01,9.292606419e+01,5.386920448e+01,6.005976182e+01,6.164231639e+01,8.185412308e+01,4.603347968e+01,8.414931361e+01,9.692491500e+00,3.669470352e+01,4.663911545e+01,1.041057689e+01,4.616662667e+01,2.166809028e+01,4.778131562e+01,8.172077821e+01,6.727682230e+01,3.534651511e+01,1.130900417e+01,3.755597347e+00,6.653860120e+01,2.901441776e+01,3.970830348e+01,4.032486244e+01,5.264420950e+01,8.276564803e+01,9.854092682e+01,3.251077094e+01,1.240133305e+01,8.470189154e+01,2.993741742e+00,7.971480342e+01,5.905250972e+01
6.493164248e+01,2.381526807e+01,4.038291016e+01,8.363993975e+01,4.521995660e+01,8.153211551e+01,7.023197375e+01,3.369775084e+01,7.761737127e+01,4.201590787e+01,1.359582914e+01,9.250155820e+01,5.070522319e+01,4.506166894e+01,3.431751763e+01,3.723841205e+01,9.277736741e+01,1.143426867e+00,3.348967596e+01,8.290453106e+01,8.570551128e+01,5.777717619e+01,8.288467826e+01,4.750826857e+01,6.065809455e+01,2.027278776e+01,6.532489730e+01,3.163562668e+01,3.209329871e+01,8.317441668e+00,2.702941933e+01,4.827718531e+01,6.670150499e+01,3.661346573e+01,5.666943161e+01,8.218961582e+01,9.581202705e+01,1.013556081e+01,3.602918016e+01,7.550932359e+01,2.046053486e+00,6.693271098e+00,4.554039668e+01,8.558573615e+01,6.102438334e+01,4.543696312e+01,6.618371819e+01,1.332343494e+00,5.135483596e+01,2.209103153e+01,7.825250940e+01,9.107471807e+01,8.101685258e+01,6.526134090e+00,5.058987836e+01,6.040112336e+01,6.816113210e+01,8.177578558e+01,5.243266751e+01,7.230793256e+00,6.290638113e+01,1.050380495e+01,8.253379967e+01,1.097559872e+01,8.635449446e+01,5.398183538e+01,8.404691638e+00,1.029231400e+01,5.695608564e+01,8.394212613e+01,6.434011953e+01,1.105944426e+01,7.295066095e+01,7.591398537e+01,6.747180640e+01,1.322310037e+01,2.930188313e+01,2.422201916e+01,8.516398695e+01,5.727682970e+01,6.116009216e+01,5.088250663e+01,1.073904283e+01,7.958083054e+01,9.275530488e+01,1.170404309e+01,8.215949646e+00,5.086397861e+01,3.617008250e+01,6.515936848e+01,3.774499218e+01,8.636745914e+01,5.610871961e+01
1.805211818e+00,1.925117140e+01,2.745703731e+01,3.100848465e+01,2.309788512e+01,6.264057956e+01,9.302667850e+01,1.211948944e+01,9.917149199e+01,1.920110731e+01,2.120972256e+01,1.379685200e+01,4.103059852e+01,1.434353900e+01,2.260597741e+01,3.466713475e+01,8.131537899e+01,5.988397191e+01,7.043807535e+01,7.953985947e+01,1.077148940e+01,7.144486156e+01,8.793157921e+01,3.995015052e+01,2.738586601e+01,7.748049245e+01,8.260900864e+01,5.614362629e+01,3.084367080e+01,8.321359651e+01,8.073816638e+00,5.257149866e+01,9.155272889e+01,7.490061481e+01,9.510275837e+01,6.843854458e+01,3.623959391e+01,8.252834786e+01,1.074404031e+01,2.989894370e+01,1.982544587e+01,3.915242504e+01,2.046677979e+01,4.987769195e+00,1.745275385e+01,4.250462342e+01,2.017554334e+01,4.977188102e+01,5.443190449e+01,6.906991691e+01,5.693179978e+01,4.743453112e+01,3.144888463e+00,1.055104151e+01,3.258381856e+01,3.102487205e+01,6.566405989e+01,2.767048179e+01,4.371453085e+01,8.391623556e+01,9.649691045e+01,5.284111178e+00,3.015811643e+01,1.440967205e+01,2.457592341e+01,4.940179834e+01,8.806848681e+01,4.568602776e+00,9.941799468e+01,4.788756640e+01,3.152038512e+01,8.665277372e+01,2.670421121e+01,4.700027879e+01,6.809003455e+01,7.654463517e+01,8.094149102e+00,3.493033302e+01,6.918116971e+01,9.480832300e+01,7.626102151e+01,3.949575338e+01,5.929504938e+01,9.161452806e+01,1.802127856e+01,9.589161603e+01,3.472240211e+01,6.091701691e+01,4.546508647e+01,6.357590150e+01,3.074226232e+01,6.140867279e+01,4.494054892e+01
1.349406086e+01,4.371903845e+01,6.042856209e+01,3.384163496e+01,7.006285466e+01,6.128628112e+01,5.646097452e+01,5.965631893e+01,4.412336489e+00,2.575560259e+01,9.785876260e+01,5.591074255e+01,4.918158913e+01,9.183163473e+01,1.295198879e+01,1.989979788e+01,5.046049532e+00,4.439604702e+01,1.323762740e+01,6.800039893e+01,4.561780165e+00,6.546512334e+01,4.150594920e+01,1.598234328e+01,3.779267908e+00,6.607752573e+01,3.322434857e+01,1.188101501e+00,3.862588735e+01,5.214609570e+00,7.253097606e+01,2.025983211e+01,1.160750825e+00,5.835048104e+01,1.110875842e+01,1.253119702e+00,3.931842220e+01,9.910203820e+01,4.292997880e+01,7.393162353e+01,9.402655910e+01,8.171088161e+01,6.460131321e+01,8.048071754e+01,8.700965931e+01,2.312196038e+01,3.993969118e+01,9.030248659e-01,6.284335074e+01,7.550107053e+01,4.650235124e+01,3.093922209e+01,4.523219192e+01,4.468623606e+01,5.821733175e+01,5.916694098e+01,4.400392561e+01,7.973621293e+01,9.639580522e+01,1.909698857e+01,2.771958521e+01,5.850673483e+01,3.551914026e+01,4.608329497e+01,9.651471104e+01,3.169110171e+00,3.549731082e+01,7.459752540e+01,8.468988122e+01,3.720695577e+01,5.725331369e+01,3.438795126e+01,9.605954139e+01,3.769791825e+01,6.015106663e+01,9.256499529e+01,6.845199645e+01,6.556572180e+01,2.744381542e+01,7.223718002e+01,9.360789352e+01,7.360678435e+01,4.468814308e+01,9.783390580e+01,8.119477324e+01,3.749102552e+01,3.599776155e+01,2.149259293e+00,1.690447561e+01,9.526379867e+01,8.737636187e+01,2.796003145e+01,3.255403277e+01
6.094255106e+01,9.089198050e+01,1.090271733e+00,1.493982384e+01,1.648033307e+01,5.414550565e+01,8.522242196e+01,8.555082189e+01,1.252917501e+00,7.612702569e+01,4.384787791e+01,2.255515347e+01,4.201840584e+01,6.758530839e+01,8.701061240e+01,1.352360685e+00,6.824165383e+01,6.173865763e+01,2.339747601e+01,6.451224335e+01,9.511436832e+01,2.700817604e+01,5.367181870e+01,4.890288918e+01,9.369953304e+01,9.781024596e+01,9.588502352e+01,3.823469762e+01,7.169614711e+01,2.189939344e+01,3.696270578e+01,9.669128016e+01,8.715169950e+01,5.369093437e+01,2.962026380e+01,6.797402359e+01,4.481612887e+01,9.239039001e+01,5.324212430e+01,1.513564511e-01,7.157143664e+01,7.825497166e+01,4.357845737e+01,7.548404924e+01,6.127123377e+01,4.586629097e+01,3.557153268e+01,9.527365818e+01,4.390144892e+01,9.460638384e+01,1.994561430e+01,6.011150752e+01,4.340145710e+00,9.003199848e+01,6.269369532e+00,9.728053327e+01,5.232154892e+01,4.914111080e+01,4.620230994e+01,4.437447199e+01,6.976496793e+00,5.383158906e+01,9.454798856e+01,9.469613843e+01,9.592478348e+01,3.864046579e+01,9.731918941e+01,3.490960784e+01,4.894273851e+01,8.160498373e+01,2.143111269e+01,1.624275584e+01,6.095402486e+01,7.800896945e+01,7.671546795e+01,1.354683046e+01,8.131528791e+01,4.775400622e+01,2.725932955e+01,8.461526761e+01,4.918000577e+01,2.277325092e+01,6.123108627e+00,6.400977744e+01,5.147903094e+01,3.776777845e+01,8.731684721e+01,3.317455780e+01,2.883057381e+01,5.602340407e+01,8.482424246e+01,3.114454873e+00,1.415962654e+00
7.814972782e+01,6.634609032e+01,8.200812962e+00,8.744963850e+01,7.759318820e+01,5.724265407e+01,4.383565152e+01,4.813742607e+01,5.000565956e+01,4.598050791e+01,5.335383608e+01,8.963970097e+01,4.920795082e+01,7.095379614e+01,7.769837378e+01,5.427490287e+01,3.418296968e+01,4.879341719e+01,8.237482033e+01,9.820866851e+01,8.855092382e+00,2.635926031e+01,4.574361868e+01,6.824336627e+01,8.305221315e+01,9.416143133e+01,1.317220438e+01,5.718543800e+01,3.537526479e+00,5.526827425e+01,7.665030112e+00,3.651429071e+01,2.470267020e+01,5.588434643e+01,5.467076364e+01,8.810222799e+01,1.745490695e+01,1.513759274e+01,7.630973207e+01,1.069465771e+01,5.911014182e+00,6.535238749e+00,3.903330649e+01,8.284239229e+01,4.282474131e+01,8.575626525e+01,2.597241893e+01,9.886107061e+01,2.814480573e+01,2.352890694e+01,5.407779924e+01,3.238335281e+01,2.121410951e+01,2.649766671e+01,6.636778391e+01,3.363781497e+01,1.104831688e+01,9.430670743e+01,5.912422700e+01,7.866980726e+01,8.959780861e+01,5.772904773e+01,2.322751340e+01,9.775130083e+01,5.473786882e+01,6.381992472e+01,1.684746941e+01,9.296681416e+01,5.153128616e+01,3.671953932e+01,9.056261085e+01,6.601804758e+01,7.967444367e+01,9.155498684e+01,6.026173549e+01,3.870489562e+01,4.788192352e+01,8.690452167e+01,3.478969141e+00,3.169743065e+01,3.799438818e+01,3.076327357e+01,4.456486138e+01,9.960533631e+01,4.636633075e+01,5.388572791e+01,9.745395513e-01,4.889454846e+01,1.038485262e+01,6.198314861e+01,8.746402233e+01,9.613847574e+01,6.679803025e+01
3.656084744e+01,4.644301561e+01,3.486414433e+01,8.909893349e+01,7.669052223e+00,9.397596894e+01,2.771711939e+01,9.447730236e+00,3.096044627e+01,5.107841158e+01,8.401590076e+01,2.503719250e+01,4.059889687e+01,7.682441004e+00,7.928325525e+01,2.388704198e+00,2.763242623e+01,9.352797003e+01,5.676511746e+00,9.232915750e+01,2.356552127e+01,9.027483023e+01,1.722766783e+01,5.515203195e+01,9.851547510e+00,6.428438219e+01,8.080656525e+01,9.868758691e+01,3.334973554e+01,3.870653817e+01,7.086912059e+01,4.735965362e+01,6.450723395e+01,6.512115976e+01,7.651926831e+01,2.682086414e+01,4.881334610e+01,6.642935337e+01,6.873692766e+01,8.004711592e+01,7.766341818e+01,7.977905920e+00,4.881564447e+01,7.342462133e+01,2.893895207e+00,1.792163758e+01,5.872906470e+01,4.114194490e+01,9.311208134e+01,3.353381122e+01,8.253347972e+01,8.305285296e+01,9.038799997e+01,8.099182481e+01,3.662364866e+00,2.550502392e+01,2.471678913e+01,3.664558869e+01,7.830015892e+01,8.738906273e+01,8.589686964e+01,2.654654303e+00,5.246199936e+01,6.296121820e+01,5.602593390e+01,7.457538984e+01,9.600159021e+01,3.734550066e+00,6.228952427e+01,9.818890648e+01,1.241167881e+01,6.028007640e+01,3.617222686e+01,9.560405840e+00,2.606841407e+01,4.998857578e+01,5.874556789e+01,6.102607081e+01,4.254700367e+01,4.606154378e+00,7.181433021e+01,9.559657926e+01,7.533684051e+01,8.513692929e+01,7.840927563e+01,2.539919513e+01,6.601066043e+01,7.256738419e+01,6.271507057e+01,3.215309540e+01,9.251710517e+01,9.932712862e+01,4.549985335e+01
