v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55
1.511724782e+01,8.562385171e+01,7.083901220e+01,1.062457118e+01,2.072152701e+00,4.889220798e+01,9.350918754e+01,4.258062977e+01,7.270769925e+01,8.308927538e+01,8.691313672e+01,3.138320104e+01,9.918275199e+01,5.908287158e+01,9.530416015e+01,4.685560765e+01,8.972879871e+01,2.158585903e+01,5.999405318e+01,9.792850054e+01,7.530046356e+01,2.600781951e+00,7.879273319e+01,2.397354988e+01,9.767065687e+01,7.615209758e+01,8.282224008e+00,4.402997641e+01,7.960303691e+01,1.990927578e+01,9.583901322e+00,9.981372105e+00,3.995903590e+01,6.076583723e+01,9.102017963e+01,5.586638601e+01,2.005090213e+01,2.766830622e+01,1.600602534e+01,7.078290036e+01,9.395975845e+01,4.766050663e+01,9.159800698e+01,3.558830476e+01,5.841332586e+01,9.721980765e+01,9.231777633e+01,4.382733772e+01,6.019882827e+00,1.020621862e+01,5.510172490e+01,4.544101523e+01,4.960488819e+01,5.541369590e+01,2.052453698e+01
2.937194420e+01,4.170396533e+01,4.665184894e+01,5.813813304e+01,2.378067023e+01,9.126552706e+01,7.828069760e+01,7.363728046e+01,4.480871157e+01,6.950309384e+01,7.870911908e+01,4.327438321e+01,4.036978752e+01,1.651511181e+01,1.650435781e+01,4.677406260e+01,7.720714209e+00,7.255475115e+01,8.964785977e+01,8.923837327e+01,5.884851965e+01,8.257089547e+01,3.147842465e+01,4.215970875e+01,2.890713566e+01,2.676276615e+01,3.117008932e+01,9.612866989e+01,9.895083688e+01,2.215484375e+01,3.685427546e+01,6.187032990e+00,8.365672167e+01,9.508369860e+01,8.315465045e+00,8.082747025e+01,2.413609480e+01,1.412167629e+01,3.810867050e+01,3.610018892e+01,7.556751342e+01,6.372156136e+01,8.071808270e+01,1.426241305e+01,5.144159461e+01,1.558093653e+01,4.451753752e+01,4.307419684e+01,1.461550927e+01,1.724125714e+01,3.786549263e+01,9.890745669e+01,5.122313368e+00,3.060415152e+01,8.412196611e+01
5.832743795e+00,2.830606826e+01,3.741324601e+01,9.800813334e+01,2.310230139e+01,9.105582454e+01,6.212090898e+01,5.682484354e+01,8.442295688e+01,6.831393114e+01,8.401213831e+01,6.782262744e+01,2.790286671e+01,3.420707614e+01,2.993294505e+01,2.268997540e+01,8.990082782e+01,3.716218420e+01,7.145803052e+01,6.686715187e+01,9.483251958e+01,8.133961447e+01,4.675667178e+01,2.440730673e+00,2.977593395e+01,4.917657828e+01,9.223666493e+01,4.312539289e+00,5.078175079e+01,6.302483800e+01,5.678360513e+01,9.943071826e+01,4.663318816e+01,1.868260611e+01,6.900086179e+00,9.777731142e+01,4.362377443e+01,7.477565009e+01,9.410380320e+00,7.972738312e+01,9.075592612e+01,3.556249304e+01,2.353121846e+01,4.698060322e+01,9.836058776e+01,6.676150524e+01,3.763810430e+01,4.547368608e+01,1.789379665e+01,2.906885861e+00,9.817523808e+01,6.173119912e+01,8.832749595e+01,7.723853972e+01,5.205001522e+01
4.000596992e+01,4.575996249e+01,2.770743381e+01,8.501537452e+00,6.503314972e+01,1.246063563e+01,2.111631137e+00,1.246391614e+01,9.370390020e+01,2.597300849e+01,8.124197728e+00,6.766192881e+01,7.963384144e+01,8.923299946e+01,5.711350669e+00,8.442852806e+01,1.402506697e+01,6.274795408e+01,5.401893682e+01,1.177266230e+00,7.663109771e+01,3.727523554e+01,6.679365911e+01,7.969076682e+01,5.126779207e+01,3.201918810e+01,4.668513638e+01,3.638171007e+01,5.813501212e+00,4.925361510e+01,4.760546255e+01,4.820833398e+01,7.950004053e+00,9.446491611e+01,1.151101531e+01,7.669230521e+01,5.435955841e+00,3.287975241e+01,1.908935177e+01,4.606779243e+01,7.769729058e+01,1.706902907e+01,8.825434334e+01,9.812971314e+01,6.805737629e+01,2.098180427e+01,4.618515046e+01,2.621663917e+01,4.652821690e+01,2.858062721e+00,9.701957825e+01,9.858911977e+01,9.385047487e+01,9.436876950e+01,9.571972040e+01
2.875721711e+01,8.874155194e+01,5.080155501e+00,1.716374022e+01,2.584854246e+01,9.564317667e+01,6.530877858e+01,7.064239275e+01,1.086079013e+00,4.645670261e+01,9.586068528e+01,7.271815172e+01,2.579846559e+01,8.093981927e+01,5.663724284e+00,8.175601298e+01,1.951782770e+01,3.285376398e+01,6.897251669e+01,8.947458447e+01,2.384649651e+01,2.006363000e+01,1.967835513e+01,1.204258175e+01,3.403441849e+01,1.384936273e+00,6.629176528e+01,3.068557956e+01,6.151315232e-01,6.912342307e+01,8.930979091e+01,2.864078141e+01,3.839751856e+01,4.302541405e+01,7.239030138e+00,3.605126968e+01,2.009601989e+00,3.459863701e+01,1.002954954e+01,2.605642752e+01,3.330857184e+00,2.689721622e+01,3.924918402e-01,5.326813221e+01,8.525802424e+01,6.804734777e+01,3.080487372e+01,3.354931759e+01,7.781171978e+01,5.302670592e+01,7.814445626e+01,3.470192002e+01,2.182005342e+01,6.514801294e+01,2.142595933e+01
8.881772473e+01,8.549387412e+01,3.021445215e+01,2.987435619e+01,2.143186577e+01,1.750549460e+01,6.815673969e+01,4.044715262e+01,8.126172493e+01,2.176954748e+00,6.535496057e+01,9.500714420e+01,1.614528999e+01,2.150638699e+01,2.037067564e+01,8.289598251e+00,3.514407098e+00,6.604124515e+01,4.681431547e+01,3.203858833e+01,8.630169517e+01,9.554451083e+01,9.308142953e+01,9.047228097e+01,6.229887164e+01,5.457955171e+01,9.183742052e+01,9.769524072e+01,5.974829413e+01,1.387328023e+01,5.230335387e+01,7.322698459e+01,1.834908288e+01,7.016621832e+01,1.888224994e+01,7.416274576e+01,2.139458129e+01,9.540005747e+01,3.092051875e+01,5.942081555e+01,4.373904889e+01,9.826403634e+01,5.008546685e+01,8.438723397e+01,5.472201054e+01,6.495531932e+01,4.672714254e+01,4.553752167e+01,9.274826534e+01,4.228785557e+01,4.667776064e+01,2.982368897e+01,6.576896121e+01,7.648575949e+01,4.561169552e+01
6.864163778e+01,6.470106867e+01,1.471386044e+01,5.138298226e+01,1.608679348e+01,3.821506922e+01,1.234241069e+01,3.947760721e+01,1.716214869e+01,1.668669016e+01,4.921986628e+00,7.443750717e+01,9.721629541e+01,2.417816736e+01,5.676845838e+01,1.700991890e+01,8.530801255e+01,2.191395061e+01,3.118142979e+01,9.925734486e+01,1.083091248e+01,4.310626482e+01,9.009027977e+01,7.067320109e+01,6.901895309e+01,9.567362280e+01,7.612540151e+01,9.197624420e+01,1.261709237e+01,4.946512119e+01,8.515400537e+01,8.311219233e+01,9.662032543e+00,8.711571560e+01,5.718402739e+01,7.740480441e+01,6.779631318e+01,1.625579986e+01,7.955700023e+01,1.616414636e+01,5.039730161e+01,9.949301759e+01,5.905357736e+01,9.835309373e+01,6.336854979e+01,6.817340890e+01,8.116449774e+01,7.476759832e+01,9.300274329e+00,8.098068522e+01,7.307766042e+01,3.161355842e+01,2.019946054e+01,2.524218728e+01,6.300080559e+01
5.511390874e+01,8.699535309e+01,7.322275266e+00,4.558404254e+01,5.843859896e+01,4.229592948e+01,4.482645240e+01,6.875903569e+01,5.321852604e+01,1.134663939e+01,6.492024691e+01,4.097044120e-01,1.261859068e+01,1.497574527e+01,2.159419074e+01,1.673011058e+01,5.417935808e+00,9.627193645e+01,3.011789468e+01,6.842336511e+01,6.635548573e+01,2.434022342e+01,5.156035690e+00,7.659375555e+01,9.453471703e+01,9.848549055e+01,8.525294162e+01,7.067476945e+01,1.868080447e+01,9.717361958e+01,3.754043403e+01,8.778674343e+01,7.326289812e+01,6.207184951e+01,1.328763321e+01,1.991640482e+00,3.582440898e+01,1.009569104e+01,3.056370209e+01,1.780228180e+01,1.953041655e+01,1.121372299e+01,1.544411019e+01,8.420656442e+01,1.461115468e+01,3.216092220e+00,1.612576788e+01,3.787076584e+01,2.247618856e+01,9.494596727e+01,7.609164930e+01,5.171590309e+01,9.683647226e+01,4.634728346e+00,4.950637594e+01
4.665696550e+01,4.332471746e+01,3.259360654e+00,7.698541670e+01,7.385818232e+01,5.069182345e+01,8.220257132e+01,6.678780015e+01,7.798791229e+01,9.691905703e+01,9.735397851e+01,7.450863751e+01,6.042195089e+01,7.173235982e+01,7.348331554e+00,3.227760200e+01,2.914988563e+01,4.137127680e+01,2.916611836e+01,5.613013275e+01,8.950182955e+01,5.226471239e+01,8.330830843e+01,5.209796762e+01,1.183970180e+01,9.438288197e+01,5.333107248e+01,9.276224710e+01,9.533048251e+01,3.426654566e+01,4.469239076e+01,2.974276142e+01,7.722843162e+01,1.797384931e+01,8.130617017e+01,1.412013088e+01,3.067238037e+01,8.178655566e+01,5.677958742e+01,7.626872680e+01,3.794782775e+01,5.225788862e+01,6.811971957e+01,2.555896710e+01,4.717691059e+00,5.049468645e+01,3.827641151e+01,2.074659363e+01,1.622568110e+01,2.511183873e+01,4.190327339e+01,5.399335089e+01,2.847422285e+01,4.289014617e+01,5.048163100e+01
7.082973308e+01,7.209406341e+01,2.913944156e+01,1.455454535e+01,6.541371247e+01,8.213107264e+01,2.639946431e+01,8.685258557e+01,3.699023045e+01,6.709199154e+01,6.690481473e+01,9.885689196e+01,9.863858263e+01,5.654913379e+01,7.231719419e+01,8.825653780e+01,4.835466140e+01,4.658335150e-01,4.721926877e+01,1.576143742e+01,3.277343607e+00,8.221376875e+00,3.490061382e+01,8.000911654e+01,7.399677579e+01,3.727026835e+01,1.148820270e+01,9.793381679e+01,3.151694397e+01,4.911963097e+01,6.239712037e+01,1.965017817e+01,9.727255522e+01,6.643815372e+01,1.438744770e+01,1.913256194e+01,4.413502647e+01,7.665597799e+01,8.066242532e+01,6.244147971e+01,6.945700012e+01,4.683142740e+01,2.401369945e+01,2.697752597e+01,2.655033273e+01,3.518026025e+01,5.045101589e+01,7.162580962e+01,3.040496012e+01,1.608080116e+01,1.301833382e+01,5.440387584e+01,8.120796408e+01,4.041281070e+01,7.886362141e+01
7.660763269e+01,5.219318515e+01,7.151886222e+01,9.431089895e+01,3.452311750e+01,6.072733533e+01,9.483716426e+01,3.892062021e+01,5.069310987e+01,9.943101109e+01,6.984049635e+01,1.324922522e+01,6.660330348e+01,6.341208098e+01,5.961132889e+01,9.081819762e+01,6.430430401e+01,3.268878477e+00,5.135944663e+01,2.249590633e+01,6.343459384e+01,3.296081246e+01,7.601974832e+01,2.908307535e+01,3.750793826e+01,4.971613280e+01,6.063209401e-01,3.357704450e+01,9.252870245e+01,2.397183787e+01,3.845728891e+01,8.112988423e+01,3.129605309e+01,3.118826152e+01,8.700505401e+01,4.560636224e+01,9.297737780e+00,1.807975104e+01,4.940902421e+01,8.802388468e+01,5.557761305e+01,7.413573587e+01,2.597159357e+01,5.562468705e+01,5.521007636e+01,7.036685267e+01,4.164226600e+01,1.789603125e+01,1.574612728e+01,9.443419197e+01,9.624113920e+01,4.109546746e+01,7.268965132e+01,6.409307556e+01,3.849817725e+01
8.298452359e+01,9.384477629e+01,9.607294376e+01,9.741166991e+01,2.153122218e+01,1.989645698e+01,1.559941293e+01,1.001948264e+01,1.138033319e+01,3.288181083e+01,6.936205009e+01,5.587079913e+01,8.265994591e+01,8.361785172e+01,8.466956680e+01,4.486794897e+01,7.126890634e+01,4.271644393e+01,7.439645242e+01,7.006631955e+01,3.711339510e+01,6.323713168e+01,8.040785905e+00,9.627037934e+01,9.214396077e+01,6.612594582e+01,8.948696946e+01,4.391137086e+01,9.768827119e+01,4.596734784e+01,8.365312641e+01,6.704077702e+01,3.916825933e+00,9.774839573e+01,6.001804679e+01,1.211482793e+01,3.388931745e+01,3.416332484e-01,2.392199776e+01,4.460670748e+01,3.400478161e+01,7.907624008e+01,1.229900647e+00,2.742298862e+01,2.597059138e+01,7.421753546e+01,8.766574785e+01,8.152343782e+01,4.944660267e+01,7.343338920e+01,9.820741439e+00,4.773324251e+01,4.180343542e+01,8.110494985e+01,7.032547858e+01
6.817658737e+01,7.392281855e+01,8.722415343e+01,5.738404262e+01,9.570371328e+01,7.041202701e+01,6.192805638e+00,3.508250794e+00,2.089094729e+01,9.709331602e+01,3.693460092e+01,9.915036069e+01,8.710999938e+01,3.155523211e+01,6.190795364e+01,9.178953834e+00,9.851865668e+00,4.516769414e+01,1.287076307e+01,8.825618836e+01,6.247644448e+01,1.176350506e+01,1.764527179e+01,5.173140254e+00,8.892579929e+01,2.917330335e+01,6.771435750e+01,3.533499620e+01,4.689257012e+01,9.425328552e+00,8.042460016e+00,7.627681425e+01,3.135593442e+01,1.871385482e+01,1.520176685e+01,9.512651313e+01,3.214000968e+00,5.872811823e+01,3.216212548e+01,5.295823164e-01,2.135801958e+01,3.951078668e+00,5.788878922e+01,3.742436413e+01,1.317562441e+01,6.977627274e+01,6.716801991e+01,4.763892598e+01,2.493481535e+01,4.094825069e+01,6.365803804e+01,9.355394861e+01,4.172169463e+01,2.234764379e+01,6.685095329e+01
7.372187192e-01,1.206526767e+01,2.373692827e+00,7.861638219e+01,8.911874110e+01,2.682062320e+01,1.316051913e+01,6.649209919e+01,7.958737799e+01,7.435298966e+01,6.236596265e+01,4.549366268e+01,4.246506185e+01,9.157240855e+01,2.552953205e+01,9.826910982e+01,9.472134100e+01,4.238784318e+01,7.050530346e+01,2.788043237e+01,3.390742761e+01,3.851130205e+01,5.415764746e+00,5.125124812e+01,2.048630518e+01,4.924997380e+01,7.671565052e+01,1.570619859e+01,9.812201522e+01,1.030652180e+01,9.480039794e+01,9.133838337e+00,5.461518222e+01,8.067715577e+01,1.532302056e+01,4.763824996e+01,6.004062132e+01,9.246873047e+01,8.873759915e+00,5.062450363e+01,6.176719064e+01,6.014840963e+01,3.381214737e+01,4.243443228e+01,1.549217696e+01,6.359082349e+01,9.710534667e+01,4.473118414e+01,5.574435733e+01,3.254224182e+01,9.460963773e+01,7.035383710e+01,7.362785698e+01,8.150067410e+00,9.501166544e+01
2.944907059e+01,2.800979050e+01,8.188572851e+01,4.925341723e+01,3.283830456e+01,4.190527769e+01,6.138565355e+01,2.939276408e+00,4.974570071e+01,4.011389910e+01,9.724437206e+01,7.656870782e+01,2.223787770e+00,3.042301762e+01,4.756694404e+01,3.313883705e+01,7.332897343e+01,6.300524088e+01,3.828851368e+01,4.188367067e+01,6.150973161e+01,7.023282895e+01,1.725415164e+01,6.566782635e+00,7.940896942e+01,2.358314473e+01,8.996131401e+01,1.161086417e+01,9.249338005e+01,9.113715221e+01,6.708574092e+01,2.594491696e+01,1.606964227e+01,5.382341129e+01,8.980955146e+01,5.160843765e+01,1.714190285e+01,9.878617267e+01,2.318710315e+01,1.945145601e+01,8.729692115e+01,6.412939380e+01,4.719183855e+01,6.001343166e+01,4.708601268e+01,5.486376454e+00,5.380408814e+01,6.781670042e+00,8.238771214e+00,4.772613636e+00,1.073510734e+00,9.976034332e+01,6.089444620e+01,6.735284208e+01,8.673355342e+01
8.396822278e+01,3.900123896e+01,2.499427950e+01,3.117160872e+01,5.999423424e+01,3.087695660e+01,2.610461336e+01,9.599015960e+01,1.598193813e+01,7.552603024e+01,1.134837161e+01,9.008171365e+01,4.997471522e+01,9.622362663e+01,8.892816100e+01,3.569881971e+01,7.293125763e+01,8.883856601e+01,2.869259419e+01,8.300399926e+01,2.988125483e+01,1.227270201e+01,7.966604354e+01,7.244703179e+01,9.135595395e+01,8.573009248e+01,3.428783663e+00,4.691703814e+01,9.267296852e+01,9.171540908e+01,5.758301844e+01,3.055969180e+01,8.064856384e+01,5.715240062e+00,1.911182288e+01,1.869009957e+01,7.749527596e+01,3.524246317e+01,2.532434826e+01,4.385773698e+01,9.979673144e+01,9.957717758e+01,5.356966546e+01,4.184229870e+01,9.769097424e+01,8.466646239e+01,3.230434945e+01,2.035534850e+01,2.973040032e+01,8.840335088e+01,1.887278675e+01,1.055287812e+01,1.731610629e+01,9.960939526e+01,7.898732297e+00
2.437329328e+01,8.192805219e+00,8.983469085e+01,8.599446328e+01,1.563512164e+01,5.207979691e+01,6.380361411e+01,3.824555321e+01,8.214762607e+01,2.723062076e+01,1.288674138e+01,5.950145801e+01,8.173126879e+01,3.069581010e+01,2.728733352e+01,9.159008554e+01,4.214368648e+01,1.131034800e+01,5.761962803e+00,8.521614363e+01,9.158613193e+01,4.784028024e+01,8.474226678e+01,1.685163570e+00,4.280688961e+01,2.714449674e+01,4.172952620e+01,2.267664091e+01,9.702641279e+01,8.507020874e+01,2.874979278e+01,3.737776453e+01,8.990925441e+01,3.753749542e+01,3.378461317e+01,8.964671862e+01,6.759210415e+01,4.718213817e+01,6.332367864e+00,9.249499595e+01,4.317567462e+01,4.357768961e+01,5.336918635e+01,8.693192622e+01,2.995290639e+01,8.645944970e+00,4.855555564e+01,1.651955993e+01,8.950779531e+01,9.391332990e+01,5.724964803e+01,2.361661608e+01,1.736642895e+00,4.556638181e+01,6.336090824e+00
2.176977758e+01,3.497201709e+01,5.610491591e+01,5.799982971e+01,6.832565728e+00,2.435949073e+01,5.802274725e+01,5.941829076e+01,7.422111780e+01,6.613809338e+01,8.212598842e+01,1.444359660e+01,9.813203179e+01,9.889899078e+01,4.348417076e+01,4.235287576e+01,3.267216642e+01,9.444639326e+01,4.948220141e+01,5.994825750e+01,3.983468717e+00,7.419675723e+01,8.981014316e+01,1.735229278e+01,6.782469415e+01,9.586082645e+01,8.128240441e+01,4.166534346e+01,4.060018632e+01,5.275174866e+01,2.326696866e+01,5.406095173e+01,9.923246728e+01,8.364718477e+00,4.819027020e+01,8.282004930e+00,1.647395661e+01,2.014517323e+01,6.939960950e+01,9.659653086e+00,4.981120992e+01,5.953021924e+01,9.949742735e+01,5.127464363e+01,4.517727218e+01,3.814959317e+01,3.006292555e+01,6.802723684e+00,7.476066157e+01,3.163428907e+01,1.615037913e+01,6.754180296e+01,4.304615314e+01,3.960787758e+01,2.707522170e+01
6.998383442e+01,5.858856516e+01,9.188495846e+01,1.905583516e+01,7.717510341e+01,2.686296360e+00,2.137546205e+01,8.132723733e+01,4.497893010e+01,7.140720243e+01,1.528087795e+01,8.454518388e+01,9.398014752e+01,5.794432826e+01,2.029493282e+01,1.116902435e+01,3.989102289e+01,1.852613293e+01,8.415790291e+01,7.372500298e+01,4.767531429e+01,4.710128098e+01,1.674934191e+01,5.616730456e+01,7.960880694e+01,4.851024256e+00,4.482277570e+01,9.017460627e+01,2.949826603e+01,9.334469851e+01,8.095552921e+01,2.428716386e+01,7.668511442e+01,1.617211430e+00,7.130568529e+01,4.688392722e+01,3.950363951e+01,8.804118885e+01,6.169774694e+01,8.337318448e+01,1.336159045e+01,1.072638455e+01,8.737732689e+01,7.788717597e+01,3.292490809e+01,2.921692280e+01,6.678358794e+01,7.854742921e+00,4.923086404e+01,9.155701114e+01,1.826327491e+01,3.313172867e+01,4.896491741e+01,6.210254375e+01,3.190224390e+01
3.690570323e+01,6.679715160e+00,4.967429271e+01,5.156549021e+01,5.590671881e+01,6.270996069e+01,4.025152081e+01,3.060462162e+01,9.465076740e+00,6.822928667e+01,6.434283762e-01,4.507261955e+01,8.527638740e+01,7.551263375e+01,2.919125752e+01,3.204156527e+01,1.772789108e+01,5.166242701e+01,2.612771411e+01,9.899280504e+01,6.197771296e+01,7.408224596e+01,7.616936511e+01,2.820064068e+01,3.742621296e+01,8.561128413e+01,5.754580179e+01,8.224686228e+01,6.841312936e+01,2.864636781e+01,6.263290105e+01,5.413598313e+01,3.107426604e+01,6.887223230e+01,9.530333213e+01,5.392050997e+01,8.652413071e+01,9.297846860e+01,3.715735067e+01,9.453073610e+01,5.686591029e+01,8.443564335e+01,7.135363538e+01,8.655237902e+00,3.032691749e+01,8.804655102e+01,2.467204966e+01,4.563334570e+01,9.045729166e+01,5.328872528e+01,9.902526325e+00,4.705392821e+00,3.497942814e+00,3.810355118e+01,9.259676376e+01
6.373432070e+01,4.817548042e+01,3.859190652e+01,9.609946203e+01,3.379268685e+01,7.606351558e+01,6.785222494e+01,7.443079609e+01,6.368603178e+01,7.502410091e+01,4.968939037e+01,6.129492486e+00,8.206098866e+00,9.523163066e+01,3.473866056e+01,2.030835980e+01,7.889880929e+01,5.163761001e+00,1.018963339e+01,9.187158930e-01,6.149035984e+01,8.163527851e+01,6.149343307e+01,1.393108271e+01,1.939300029e+01,4.730240689e+01,5.582030173e+01,6.525897760e+01,1.518948961e+01,7.671178917e+01,9.514288828e+01,8.399749307e+00,1.502766226e+01,9.467991762e+00,6.944470697e+01,4.150918920e+00,2.454917104e+01,7.574689584e+01,1.494327659e+01,1.421557197e+01,2.248457273e+01,7.744116501e+01,2.165571589e+01,6.070106534e+01,7.327530917e+01,3.710433622e+01,8.600334222e+01,3.566851745e+01,4.694306807e+01,2.730825548e+01,5.208860999e+01,9.305021780e+01,6.674396741e+01,7.669423245e+01,8.359211991e+01
5.913674956e+01,9.134372603e+01,4.649141135e+01,1.369325233e+01,2.984502287e+01,9.072172173e+01,2.049741381e+01,1.273078642e+01,9.764905612e+01,7.914703506e+01,2.273652702e+01,1.721599969e+01,3.904613649e+00,5.174172546e+01,7.330141853e+01,4.024553063e+01,3.108758320e+01,2.578494925e+00,4.837187294e+01,9.282367159e+01,3.981913940e+01,3.169076452e+01,7.333680560e+01,8.746905291e+01,2.168968712e+01,2.544136224e+01,9.210392567e+01,2.369324921e+01,2.814656707e+00,3.853402185e+01,4.416576351e+01,2.213863285e+01,9.423021891e+01,3.296023605e+01,5.795928227e+01,2.985564619e+01,1.260273313e+01,5.452029411e+01,9.528795608e+01,1.796481633e+01,2.701939979e+00,9.051921664e+01,9.013928401e+01,1.959828971e-01,5.395417778e+01,7.479270083e+01,7.740522986e+01,9.209701501e+01,1.179475464e+01,6.421416397e+01,6.009464287e+01,2.509838642e+01,1.774644213e+01,2.073930150e+01,3.818819814e+01
5.889339942e+01,9.182372685e+01,7.268849015e+01,4.055274475e+01,1.784149454e+01,1.472280938e+01,1.823872689e+01,6.178247419e+01,8.649013706e+01,2.582312241e+01,9.980240663e+01,7.543531444e+01,6.259034929e+00,8.043016632e+01,7.208657850e+01,4.423444783e+01,6.505292306e+01,9.342006634e+01,3.039191676e+01,8.363221858e+01,7.428071390e+01,9.009943254e+01,3.784780431e+01,2.516968562e+01,6.343333251e+01,8.033053437e+01,7.231754748e+01,2.690138016e+00,5.764724939e+00,5.207366122e+01,8.983655192e+01,6.863551632e+01,1.162166832e+01,9.743315005e+01,8.515996338e+01,5.783393084e+01,4.485093482e+00,9.592060980e+01,7.934980631e+01,6.830301146e+01,3.520353801e+01,8.877697548e+01,6.071017495e+01,8.847828253e+01,9.610212742e+01,6.876039077e+01,3.026624820e+01,5.239863304e+01,8.871292478e+01,6.556438683e+00,6.191101195e+01,6.167339623e+01,9.488822196e+01,7.604127265e+01,2.794211088e+01
3.388462251e+01,7.106193976e+01,2.313924716e+01,7.076877383e+01,8.508500191e+01,9.184333853e+01,2.074234012e+01,8.171969684e+01,4.239532965e+01,1.772387915e+01,5.503216423e+01,7.803263014e+01,7.575948310e+00,9.013663619e+01,6.546752785e+01,3.160730296e+01,1.013701447e+01,8.738861257e+01,9.687661125e+01,8.498108680e+01,5.230083431e+01,6.137480022e+01,9.647133680e+01,7.568925558e+01,2.217205054e+01,3.166289673e+01,5.197618428e+01,5.192013305e+01,8.213050973e+01,2.344067813e+01,3.493305525e+01,3.143856050e+01,8.967504824e+01,8.262379196e+01,7.986535701e+01,4.546586420e+01,6.789331785e+01,8.136297023e+01,7.615386467e+00,4.416661943e+01,2.496152436e+01,1.795272927e+01,7.667887021e+01,8.866801150e+01,3.167050742e+01,4.365421336e+01,1.377456032e+01,8.959259227e+01,7.101259294e+01,9.919671963e+01,8.688109149e+01,6.327588381e+00,3.066048326e+01,3.056232811e+01,1.540605951e+01
8.705402767e+01,7.284291062e+01,5.481001504e+01,4.265029826e-01,7.687604249e+01,7.958204381e+01,7.466410601e+01,3.304476648e+01,9.705925756e+01,3.550200557e+01,2.793235628e+00,6.197426921e+01,5.940701193e+01,4.295450884e+01,6.900423017e+01,4.393795263e+01,8.252723671e+01,9.356971645e+01,8.679229974e+01,4.381002466e+01,3.821596830e+01,4.167497956e+00,8.965940255e+01,5.573249716e+01,2.658769113e+01,2.274919329e+01,3.420477619e+01,8.431261896e+01,6.556477117e+01,1.040366351e+01,1.262963759e+01,3.728750046e+01,3.744570676e+00,9.725398366e+01,5.153531337e+00,6.797108349e+01,5.707421618e+01,3.526192503e+00,4.036002302e+01,2.673406585e+01,1.143149157e+01,2.006570448e+01,1.810783693e+01,1.600304608e+01,5.747710523e+01,1.335633542e+00,7.424154722e+01,5.518960566e+01,6.894103334e+00,8.045427149e+01,2.977168010e+01,7.704835245e+01,6.294931799e+01,8.910587721e+01,9.140140781e+01
