v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
9.809099575e+01,4.368558728e+01,4.150538380e+01,6.066998007e+01,6.240414951e+01,3.522809097e+01,8.676959988e+00,3.662728265e+01,4.109121050e+01,8.777649511e+01,5.055734813e+01,6.997737682e+01,5.113682697e+01,3.346060261e+01,2.088709841e+01,6.971451304e+01,6.377116180e+01,3.646168506e+01,6.438758249e+01,7.537182833e+01,3.170518332e+01,8.080527225e+01,4.861449939e+01,8.979569835e+01,7.923696709e+01
4.495965263e+01,2.956045728e+00,1.412028085e+01,1.666068884e+01,2.822159202e+00,9.597822455e+01,6.357335555e+01,9.737228024e+01,6.896756940e+01,7.153165776e+01,4.216976953e+01,7.191687789e+00,5.644217720e+00,8.038618095e+01,4.470106606e+01,1.665586880e+01,8.868713380e+01,2.965135829e+01,4.783627712e+01,3.322403934e+01,4.751191229e+01,6.267604159e+01,6.560586427e+01,5.429454564e+01,6.230102975e+01
1.431759177e+01,3.147584359e+01,9.268358090e+00,9.071975245e+01,3.807288193e+01,1.196674672e+01,2.815471432e+00,5.769719659e+01,9.825633932e+01,5.740176099e+01,6.620996143e+01,7.621329508e+01,6.918491311e+01,4.233416274e+01,2.940338897e+01,4.007175012e+01,3.663537704e+01,2.770789463e+01,1.217554136e+01,1.177155324e+01,6.637529310e+01,9.574770573e+01,1.914665219e+01,5.762534145e+01,1.015923716e+01
3.122169617e+01,5.987287174e+01,7.183469053e+01,5.357816899e+01,2.799733984e+01,7.841540240e+01,2.316566334e+01,6.671529543e+01,2.340513785e+01,3.757740002e+00,3.406687088e+01,8.861963930e+01,6.786900144e+01,4.604247450e+01,2.553138534e+01,1.968112292e+01,2.149878305e+01,3.451326591e+01,5.029587222e+01,4.392885483e+01,7.987035686e+01,5.709037287e+01,5.963260070e+01,5.834978804e+01,3.244706707e+01
7.668425179e+01,3.369218616e+01,9.275509946e+01,9.974822189e+01,1.128496322e+01,8.671570490e+00,2.238540314e+00,2.908870222e+01,5.884107376e+01,7.015634322e+01,2.749252150e+01,3.695121451e+01,8.657106381e+01,1.766885611e+01,9.561479135e+01,1.112546848e+01,7.904295046e+00,9.921136142e+01,6.313151210e+01,8.358482552e+01,6.824153511e+01,4.293431255e+01,6.264025903e+01,8.958702237e+01,1.161528298e+01
5.866908265e+01,5.109803890e+01,9.045000372e+01,7.805423914e+00,7.082890292e+01,7.000118238e+01,4.476790569e+01,3.303189711e+00,8.541760370e+01,8.352570996e+01,1.485558771e+01,8.054124848e+01,2.022541902e+01,8.289213244e+01,7.370062853e+00,1.951071317e+01,4.946041678e+01,7.892288912e+01,1.463180607e+01,1.600110031e+01,3.168976981e+01,4.230732460e+01,1.560711371e+01,6.570433103e+01,9.535111983e+01
3.783276851e+01,2.152292810e+01,4.499549415e+01,5.574244226e+01,2.944866654e+01,7.527886769e+01,7.232493471e+01,7.664582263e+01,4.412753706e+01,2.738434460e+01,4.859539893e+01,4.609627134e+01,6.015551313e+01,6.640520739e+01,1.025750173e+01,4.152704652e+01,5.620950901e+01,6.491309432e+01,5.331731144e+01,1.316217806e+01,7.966329342e+01,3.331181091e+01,8.821944667e+01,2.619345303e+01,9.009206182e+01
6.582247914e+01,3.449032980e+01,5.387101919e+01,9.850187382e+01,2.328433117e+01,9.267951095e+01,9.303083949e+01,4.117377157e+01,5.184632050e+00,1.677773462e+01,3.728668137e+01,1.064923660e+01,6.734149010e+01,3.889259426e+01,9.011548830e+00,2.511352958e+01,9.208708920e+01,5.561856956e+01,2.395349858e+01,4.528880426e+01,1.339143550e+01,6.000395304e+01,7.552723093e+01,6.539964668e+01,5.537357508e+01
1.940937784e+01,6.030374938e+01,5.201972070e+01,5.820047604e+01,6.779186544e+01,4.920772332e+01,4.583575240e+01,1.744112340e+01,6.666869247e+01,1.663305161e+01,7.394016450e+01,3.609787523e+01,1.556363856e+01,9.749150290e+01,9.667658845e+00,9.271804221e+01,2.205459535e+01,4.710522241e+01,5.284243823e-01,1.351150741e+01,1.689620939e+01,8.746938801e+01,8.339654895e+01,6.487757614e+01,8.034441225e+01
4.291036332e+00,3.976745621e+01,3.330188227e+01,2.839792827e+01,7.299524339e+01,3.851738575e+01,6.381714225e+01,9.315864192e+01,1.067654021e+01,2.226849986e+00,3.141659812e+01,9.385672530e+01,1.315447800e+01,1.024262268e+01,8.963597369e+01,2.793968297e+01,6.223410684e+01,4.124892117e+01,5.599425778e+01,3.606249961e+01,3.814969646e+01,4.080782742e+01,2.735356888e+01,6.602207108e+01,4.567231148e+01
4.441862867e+01,1.477973759e+01,8.385412353e+01,1.470945705e+01,7.512318756e+01,1.378377801e+01,9.011398625e+01,8.144794847e+01,7.395146981e+01,9.977863983e+01,1.412492352e+01,2.648674709e+01,3.261482763e+01,9.723604459e+01,1.486999958e+01,1.683689367e+01,5.932386842e+01,4.461143442e+01,4.416290389e+01,4.870435909e+01,6.868994997e+01,7.276887826e+00,8.865582689e+00,5.570013349e+01,5.743411156e+01
2.591133855e+01,9.266512272e+01,3.188847709e+01,2.250765980e+01,1.805725610e+01,4.773646004e+01,2.605762787e+01,7.316268102e+01,8.256696347e+01,7.332184639e+01,8.582133436e+01,8.225521209e+01,3.114902552e+01,5.073276265e+00,6.753584436e+01,7.404756438e+01,1.108580804e+01,2.191600616e+01,1.234721038e+01,8.834383904e+01,4.017257025e+01,5.808260613e+01,6.224530038e+01,8.021966345e+00,8.349999650e+01
5.424325053e+00,9.570624802e+01,3.725505584e+01,6.509915694e+01,9.468186772e+01,9.255307155e+01,3.207646088e+01,3.332648370e+01,7.380541019e+01,3.373701068e+01,1.630740940e+01,2.076091697e+01,2.538322456e+01,6.185366757e+01,7.884131477e+01,9.164192936e+01,8.783987229e+01,2.514800139e-01,2.578802469e+01,8.280743167e+01,2.391121741e+01,9.140165792e+01,1.984371643e+01,7.587515920e+01,6.413359882e+01
6.473089312e+01,5.469495286e+01,2.222376616e+01,6.793589374e+01,5.132590894e+00,1.918773622e+01,2.305751316e+01,5.155963303e+01,5.925989904e+01,5.177670391e+01,7.246721375e+01,9.273436924e+01,7.590443595e+01,4.597706825e+01,6.916827230e+01,7.332488437e+01,9.860619909e+01,6.574199817e+01,3.413971062e+01,5.827552729e+00,5.884137098e+00,1.734718090e+01,6.731109264e+01,4.963879197e+00,4.113455255e+01
3.398331218e+01,2.228794308e+01,5.924150046e+01,1.969836895e+00,4.070708996e+01,5.785595457e+01,1.987138796e+01,4.913578604e+01,7.971465868e+01,8.963482305e+01,3.349670020e+01,6.819187273e+01,5.598368300e+01,7.388260965e+00,4.164470807e+01,9.971227155e+01,4.986263184e+01,7.587549314e+01,1.093225307e+01,3.475390704e+01,8.277551715e+01,7.492634284e+01,5.839092621e+00,2.597952893e+01,2.497483813e+01
1.742693954e+01,5.710170171e+01,2.219503030e+01,3.732347218e+01,6.643637078e+00,9.919964594e+01,7.612861081e+01,5.088032861e-01,9.623593771e+01,1.981554219e+01,5.810721931e+01,8.882136911e+01,1.837872265e+01,4.907922386e+01,9.678365093e+01,6.874847400e+01,5.677049480e+01,8.251380184e+01,9.888384640e+00,7.625365845e+01,7.497370202e+01,6.208469480e+01,6.446087890e+01,2.526066277e+01,4.351968210e+01
2.784306845e+01,2.656650746e+00,4.788557940e+01,5.530833133e+01,4.394479482e+01,6.856806617e+01,3.669062482e+01,6.239317869e+01,2.869660153e+00,4.759477624e+00,4.065564785e+01,4.298458465e+01,8.663634145e+01,9.902594326e+01,6.414734229e+01,5.116692359e+01,1.072351556e+01,4.773919217e+00,1.656531458e+01,4.173384322e+01,5.256898674e+01,7.233880795e+01,4.896805796e+00,1.280302816e+00,1.354933955e+01
8.565589373e+01,6.112198120e+01,6.766183380e+01,7.596645020e+01,6.151948843e+01,1.382545547e+01,3.096906784e+01,1.079004403e+01,2.591260517e+00,6.008568918e+01,9.921037824e+00,1.995573808e+01,8.194435901e+01,9.012407764e+01,4.024861720e+01,8.142631285e+01,5.600861105e+01,6.933785965e+01,3.347981720e+01,6.802236975e+01,8.064106221e+01,1.190864690e+01,8.486147166e+01,1.438847552e+00,1.332797601e+01
4.807171902e+00,5.996498357e+01,3.471379987e+01,8.624705005e+01,3.997801782e-01,2.593466413e+01,8.742083916e+01,9.102306848e+01,4.448783595e+01,4.605859898e+01,6.899405095e+01,5.833169584e+01,6.418744405e+00,6.911694625e+01,1.858689824e+00,7.122878694e+01,9.819553523e+01,9.334392194e+01,1.716971657e+01,8.895192438e+01,7.755986716e+01,4.889165070e+01,2.614597881e+01,9.932570609e+00,8.593970333e+01
1.079794551e+01,9.095187854e-01,5.052606117e+01,5.708196789e+01,7.301825938e+01,4.058278980e+01,5.040674260e+01,7.256325475e+01,7.235863350e+01,3.504399532e+01,6.294346565e+01,6.056598371e+01,9.470638297e+01,3.068064804e+01,7.178833668e+01,9.246658066e+01,1.128460004e+01,9.213251766e+01,6.559370963e+01,5.171721522e+01,8.340274536e+01,6.756449492e+01,2.106626794e+01,8.307110837e+01,9.396483404e+01
8.394006395e+01,1.210437936e+01,4.798847019e+01,6.272268295e+01,7.629186684e+01,9.997883957e+01,1.762628641e+01,5.772377160e+01,8.463585567e+01,2.120033688e+01,5.169847127e+01,9.549643355e+01,1.808804136e+01,5.399375893e+01,8.400595903e+00,4.559078982e+01,8.668931989e+01,7.666652867e+01,8.528169373e+01,6.966167061e+01,5.944668980e+01,6.598743344e+01,6.002047080e+01,3.250057707e+01,9.669087164e+01
8.132330951e+00,1.069416127e+01,3.925562711e+01,1.549114593e+01,8.315362642e+00,7.681895988e+01,6.241034363e+00,5.043114577e+01,1.240609890e+01,2.315255975e+01,8.478401550e+01,3.661992752e+01,7.483848181e+01,8.080348378e+01,5.405306944e+01,9.085401479e+01,2.494128699e+01,1.623968646e+01,7.016022590e+01,3.529844219e+00,3.035077881e+01,9.913163267e+01,8.307361088e+01,3.892021606e+01,9.653367416e+00
8.809729392e+01,4.312237225e+01,2.521606174e+01,8.603318319e+01,2.631773382e+01,1.470650012e+01,1.624733568e+01,2.594175867e+01,9.166134134e+01,8.805872940e+01,9.060341488e+01,8.144978036e+01,7.226813003e+01,8.551635133e+01,4.173099499e+01,2.427382727e+01,5.288436051e+01,8.968531306e+01,1.520453663e+01,2.414909189e+01,8.092569645e+01,6.071414270e+01,3.893090682e+01,5.894819611e+01,6.119318307e+01
7.495307623e+01,1.997216673e+01,6.371468765e+01,7.698400760e+01,2.202896727e+01,8.950433199e+01,8.149282143e+01,4.880505042e+01,4.943032281e+01,1.185832502e+01,4.838720423e+01,8.259632460e+01,8.269531677e+01,8.579814449e+01,5.375044082e+01,8.225843245e+00,8.475147849e+01,4.771998705e+01,6.880216628e+01,8.694764026e+00,8.969376478e+01,5.262214362e+01,3.188460296e+01,2.185294681e+01,7.586563751e+01
1.887993345e+01,2.110015019e+01,2.281099559e+01,7.134010946e+01,8.167722813e+01,2.998741351e+01,5.960757501e+01,7.857051559e+01,3.851405716e+01,7.939159103e+01,9.673885082e+01,6.694016792e+01,6.253884480e+01,1.066330732e+01,8.539660192e+01,2.617695026e+01,3.147398459e+01,6.157446563e+01,9.071274286e+01,7.759973942e+01,6.339437706e+01,3.559681780e+01,7.325972982e+01,3.834051416e+01,5.781616160e+00
9.760601200e+00,8.936619096e+01,2.954045308e+01,2.710558258e+01,9.287234162e+01,9.440944902e+01,9.777495000e+01,6.661919005e+01,2.593244354e+01,1.993434042e+01,2.030211015e+01,5.876657812e+01,7.085281415e+01,4.285841835e+00,9.219934285e+01,6.601402757e+01,6.612577747e+01,9.401495622e+01,9.535933709e+01,9.327331283e+01,8.533775047e+01,9.009245530e+01,7.346501373e+01,7.019169250e+01,6.362729274e+01
7.610681730e+01,1.815456715e+01,8.372912620e+01,9.928615987e+01,3.966731501e+01,5.142624440e+01,7.710249973e+01,2.209581464e+01,7.489066759e+01,6.943457577e+01,6.648611034e+01,5.709158643e+01,6.100817904e+01,1.510089898e+01,6.938671087e+01,1.992064451e+01,8.070793108e+01,3.914454025e+01,4.008882354e+01,9.811882632e+01,8.452465783e+01,8.137766095e+00,7.942532568e+01,3.684382427e+01,1.445529219e+01
4.151261939e+01,1.976255948e+01,2.668187705e+01,3.518085460e+01,7.794733377e+01,2.373139738e+01,1.292446985e+01,2.687679303e+01,1.974220575e+01,1.499905244e+00,9.437809311e+01,8.757053958e+01,1.286312688e+01,6.988477654e+01,2.053393207e+00,3.044198601e+01,3.374822034e+01,3.199464953e+01,2.200356164e+01,5.535295728e+01,9.125422954e+01,8.621789533e+01,7.608860777e+01,9.610599472e+01,6.990305421e+01
5.591230255e+01,8.610719553e+01,2.863949270e+01,6.229829993e+01,8.451113376e+01,1.858942550e+01,3.431150994e+01,7.135582759e+01,6.782161158e+01,2.389334381e+01,8.177934506e+01,6.573222868e+01,9.785936426e+00,4.620196804e+01,3.183736363e+01,1.345561700e+01,5.166100195e+01,8.795832543e+01,4.973889834e+01,4.016061057e+01,9.834076402e+01,7.390651727e+01,7.194194460e+01,5.867993728e+01,2.559963290e+01
5.578591743e+01,4.830578734e+01,4.532087752e+01,3.280100290e+01,4.338986330e+01,9.054713410e+01,9.116423611e+01,5.423439762e+01,1.852576139e+00,8.199866895e+01,8.846496861e+01,5.912814914e+01,4.678954231e+01,2.689975897e+00,8.998670680e+01,9.901254478e+01,5.500099780e+01,9.663076737e+01,3.321356684e+01,7.806850210e+01,3.715629971e+01,2.064603054e+01,2.190981362e+01,2.697889092e+01,1.647076848e+01
5.309605254e+01,9.504842246e+01,1.351676062e+01,1.551015765e+01,1.115084626e+01,6.138781873e+00,8.619559558e+01,6.542228203e+01,5.420089535e+01,1.909201174e+01,5.891005301e+01,2.819588441e+01,1.483231108e+01,7.614272953e+01,3.378214371e+00,5.504426168e+01,5.154702050e+01,6.042024966e+01,5.860793670e+01,6.531190298e+01,5.282749857e+01,6.043190189e+01,4.242898628e-01,4.221503309e+01,6.568628622e+01
1.519305149e+01,8.872175951e+01,7.435611176e+01,7.028158486e+01,2.654451287e+01,8.295771973e+01,6.199210240e+01,5.814858371e+01,5.243725969e+01,8.148757184e+01,6.972754804e+01,7.798742448e+00,9.122286682e+00,5.633988220e+01,5.731343250e+01,3.844718104e+01,3.357677403e+00,6.177754576e+01,7.769182239e+01,2.627345094e+01,9.465636686e+01,1.645493192e+01,5.119503438e+01,8.162210716e+01,2.168007948e+00
8.712922046e+01,1.934988399e+01,6.335651701e+01,5.802530629e+00,4.569894019e+01,9.866931434e+00,3.902106846e+00,3.029533528e+01,3.310490595e+01,1.153316386e+01,5.782930657e+01,6.475808401e+00,4.341664231e+01,8.470352377e+01,4.577158966e+01,2.310589678e+01,4.703205252e+01,4.255821432e+01,1.531179382e+01,6.606216939e+01,5.511737740e+00,1.573295228e+01,6.352179255e+01,5.937788280e+01,4.234269533e+00
3.320445315e+01,3.487730955e+01,4.977217292e+01,2.606390273e+00,2.051859550e+01,4.870205659e+01,6.908530940e+01,6.072357727e+01,6.262326400e+00,7.878699962e+01,7.026317717e+01,1.972925319e-01,7.486821017e+00,9.425477654e+01,5.015290524e+01,6.904757730e+01,8.571403741e+01,6.646432989e+01,1.111263956e+00,8.688840458e+01,1.792925826e+01,5.289902396e+01,5.263051921e+01,4.193961300e+01,1.414783940e+01
6.791328916e+01,2.108240461e+01,1.746767494e+01,5.407727957e+01,1.220078483e+00,8.267521831e+00,9.034462599e+01,6.004236908e+00,8.996515689e+01,7.640674649e+01,8.690725311e+01,5.693596607e+01,5.974301370e+01,9.050601504e+01,1.438212670e+01,3.497691411e+01,9.277666851e+01,1.069298321e+01,8.696030816e+01,4.903883879e+01,9.156462943e+01,9.244807645e+01,2.032457110e+01,1.031167510e+01,4.852786295e+01
1.866301762e+01,6.016054935e+01,7.885797160e+01,2.249341746e+01,2.672044914e+01,5.352408902e+01,6.553192485e+01,5.483642123e+01,2.473734651e+01,7.243292841e+01,8.494750739e+01,8.030397670e+01,3.243284044e+01,5.675056546e+01,1.382746405e+01,5.699286805e+01,1.992167421e+01,7.356802657e+01,5.513533265e+01,4.385402159e+01,2.775697995e+01,8.485240018e+01,4.709960186e+01,5.681434613e+01,4.672040180e+01
7.208989613e-01,4.796967462e+01,3.158822767e+01,5.876510565e+01,6.089935873e+01,1.082548054e+01,5.676004074e+01,7.746691962e+01,1.548132149e+01,5.068000309e+01,4.503954663e+01,4.747437458e+01,4.328527170e+01,8.369067089e+01,6.876068338e+00,4.768029752e+01,5.391486333e+01,9.754789173e+01,1.759894179e+01,4.922838168e+00,4.550461126e+01,4.673647005e+01,5.725798503e+01,5.141885304e+01,8.321472418e+01
9.516384858e+00,6.050816616e+01,1.487250588e+01,5.393238478e+01,8.928850200e+01,9.934165731e+01,7.795409263e+01,2.438703032e+01,3.165642837e+01,3.973045846e+01,7.774724231e+00,4.359508299e+01,2.113522048e+01,9.228086140e+01,9.092835249e+01,1.605330916e+01,5.914346441e+01,1.173621436e+01,9.814605192e+01,3.803471962e+00,4.836169002e+01,4.988085954e+01,6.131491470e+00,8.185324975e+01,9.738948469e+01
1.795667596e+01,3.401508438e+01,8.395210034e+00,2.653364441e-01,9.567673618e+01,2.979665789e+00,6.310582621e+01,1.539993856e+01,8.848957733e+01,1.198312160e+01,9.861770232e+01,7.169003875e+01,5.182006793e+00,7.769399469e+01,9.930263464e+01,4.051276373e+01,2.991119598e+01,3.448585698e+01,1.865345504e+00,3.946979902e+01,6.098123157e+01,8.529764244e+01,9.605013530e+00,8.582261462e+01,9.174140038e+01
9.717065154e+01,7.854386275e+01,8.332166734e+01,7.120982965e+01,6.831833365e+01,1.521259752e+01,4.692037973e+01,2.110860327e+01,2.765402076e+01,2.241479679e+01,2.933384367e+01,7.511887643e+00,1.862572924e+01,7.910756744e+01,6.007760512e+01,5.994039639e+01,8.719322727e+01,2.898104062e+01,5.141917887e+01,9.052405394e+01,6.661618257e+01,2.366797828e+01,4.736182989e+01,8.381149171e+00,8.229092583e+01
4.614796853e+01,1.681680918e+01,5.962740376e+01,1.398988296e+00,5.697778269e+01,2.098670614e+01,8.955921607e+01,4.264263526e+01,2.197365958e+01,2.484427412e+01,4.327213817e+01,1.505509306e+00,2.246929311e+01,9.587411708e+01,7.795422334e+01,3.452761720e+01,3.353915740e+01,6.681856284e+01,6.001167664e+01,2.006320484e+01,7.672557377e+01,2.385303649e+01,1.007013318e+01,5.062703712e+01,1.788323918e+01
6.144635578e+01,7.343017131e+01,2.323264411e+01,9.832545332e+01,5.172861671e+01,7.113251804e+01,4.185106955e+01,4.409961526e+01,3.457583551e+01,4.228751926e+01,8.132805179e+01,4.218315911e+01,2.811915829e+01,6.804416722e+01,1.995527500e+01,8.240634255e+01,4.336392036e+01,8.522092371e+01,3.337124795e+01,3.869079109e+01,5.995633226e+01,8.119386485e+01,3.303882450e+01,8.368727861e+01,5.968518407e+01
3.295305589e+01,6.287503516e+01,3.469934000e+01,2.790278862e+01,3.509150251e+01,2.662704044e+01,9.522312317e+01,8.216287443e+01,8.552007979e+01,5.606736734e+01,2.983446579e+01,2.440230687e+01,7.619225712e+01,8.046587325e+01,3.105218053e+01,3.278095264e+01,1.276063319e+01,3.644687124e+00,5.698251217e+01,9.679133387e+01,8.268873732e+01,3.932018004e+01,2.344071922e+01,9.204889618e+01,1.311243647e+01
3.439220276e+01,5.085533059e+01,5.639464742e+01,1.808627985e+01,3.848515178e+01,4.323855514e+01,4.170913088e+01,8.715602210e+01,4.509906899e+01,1.018354784e+00,5.373342596e+01,6.608685726e+01,7.859663231e+01,2.562003460e+00,7.052295316e+00,9.145292034e+01,3.927790106e+01,3.899708902e+00,2.436642814e+01,1.218361715e+01,9.213871663e+01,6.928586455e+01,7.366197726e+01,1.423333414e+01,8.360923451e+01
1.297125484e+01,5.015195612e+01,8.280410018e+01,8.668558561e+01,4.396161469e+00,4.588336885e+01,4.218609815e+01,1.727781733e-01,7.865430593e+01,2.561261346e+01,6.471909071e+01,7.557541812e+01,7.444466602e+01,1.169557603e+01,6.808764048e+01,4.658777847e+01,1.646034419e+01,1.284587512e+00,4.229045782e+01,2.219942497e+01,8.048485858e+01,9.207638194e+01,7.674794502e+01,6.494131295e+01,1.062996650e+01
7.724128429e+01,3.519676602e+01,1.995447609e+01,1.123038356e+01,7.542886172e+01,1.943600879e+01,2.405170994e+01,4.390766610e+01,6.054148776e+01,6.243867509e+00,7.775171056e+01,1.955431057e+01,3.246202633e+00,5.955598017e+01,2.532237419e+00,2.232147747e+01,2.599463633e+01,5.250450926e+01,7.255221779e+01,9.863969130e+01,5.577367809e+01,8.702513546e+00,6.231510968e+01,3.060121745e+01,8.550594588e+01
8.332981108e+01,5.558458252e+00,2.979567010e+01,8.599344176e+01,9.151367583e+01,7.906773818e+01,9.882025149e+01,2.916107589e+01,1.614176748e+01,2.887632146e+01,2.135671805e+01,6.744588939e+01,1.491594318e+01,2.019914587e+01,1.073936459e+01,4.138838449e+01,9.075539191e+01,1.853066693e+00,9.322022910e+01,3.399673964e-01,9.457439489e+00,6.059750375e+01,2.772683612e+01,4.010191607e+01,5.095490840e+01
7.801194567e+01,7.622051528e+01,7.461888263e+01,7.759986429e+01,8.761929611e+01,7.580685223e+01,5.642884052e+01,8.446808474e+01,7.043050433e+01,3.306049037e+01,9.474101527e+01,2.843519726e+01,2.104856329e+01,1.608489498e+01,7.587380757e+01,6.848282388e+01,7.327169521e+01,2.346193474e+01,4.373434309e+01,1.147728039e+01,6.532875410e+01,8.537102223e+01,2.572203463e+01,7.660166895e+00,6.879023633e+01
4.248030825e+01,5.395104821e+01,6.305661987e+01,8.841338013e+01,1.247198216e+01,8.683917192e+01,1.949118809e+01,5.378415148e+01,1.776459167e+01,1.882686380e+01,1.329187727e+00,1.644812685e+01,5.308159484e+01,8.373141154e+01,3.287469358e+01,4.785046744e+01,5.923799844e+00,8.675243786e+01,1.116723347e+01,5.240214826e+01,9.344530055e+01,2.489476109e+01,5.828707899e+01,3.471107932e+01,5.657656280e+01
5.850900134e+01,6.395305844e+00,5.082398860e+01,3.314827295e+01,7.431253613e+01,3.884045501e+01,3.959786163e+01,2.724033951e+01,8.195873964e+01,8.870256351e+01,6.234143592e+01,8.401733442e+01,6.537969626e+01,1.372874568e+00,1.597361510e+01,5.821312474e+01,7.897717427e+01,7.622147996e+01,6.406539624e+01,3.235223106e+01,9.708351839e+01,4.729144900e+01,5.921117518e+01,9.997200679e+01,9.853877085e+01
3.178302789e+01,6.007776940e+01,9.493159705e+01,8.582091385e+01,4.980222610e+01,6.960133060e+01,2.992814352e+01,5.574437141e+01,1.450035174e+01,5.124226575e+01,4.029407966e+01,2.387476361e+01,3.307564532e+01,1.239378814e+01,2.044529707e+01,9.403668182e+00,1.723367001e+01,7.226857231e+01,1.879480650e+01,5.435787311e+01,3.577532219e+01,1.986374674e+00,1.698868265e+01,2.898473160e+01,5.111073240e+01
9.036362891e+01,9.004018785e+01,5.727356547e+01,3.442771724e+01,5.493854483e+01,7.563296447e+01,6.301060341e+01,6.206730774e+01,7.272965117e+01,4.599980083e+01,4.939266052e+01,3.691628445e+00,4.082292826e+01,4.090772437e+01,2.039596747e+01,7.805860836e+01,6.975300395e+01,2.693047485e+01,9.002817357e+01,7.604792404e+01,8.665336900e+01,5.961257381e+01,8.534259328e+01,9.502995098e+01,4.734956853e+01
