v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97
7.703847534e+01,5.929058700e+01,1.285649878e+01,9.865975414e+01,7.028714027e+01,1.406192895e+01,1.458233654e+01,1.519563945e+01,4.351121794e+01,6.888593548e+01,1.944141747e+01,3.296833546e+01,5.293429276e+01,1.459628399e+01,2.277470312e+01,5.960241853e+01,4.020447628e+01,2.392157566e+01,2.206105026e+01,4.917628873e+01,6.452622401e+01,1.814208386e+00,2.606841927e+01,1.042135925e+01,5.473526175e+01,2.054557295e+01,5.428820739e+01,4.635416868e+01,5.810226992e+01,6.103207541e+01,4.868211348e+01,8.224927469e+01,8.764437111e+01,2.865236939e+01,8.550711710e+01,5.613513349e+01,3.456023892e+01,7.694304301e+01,8.418037263e+01,8.932129502e+01,1.144482401e+01,6.169217510e+01,4.984579609e+01,9.216572695e+01,5.442243249e+01,2.477666965e+00,8.864985314e+01,6.092258629e+01,1.603879354e+01,9.969533951e+00,6.765338002e+01,4.315382238e+01,4.154182364e+00,1.646055063e+01,4.957594013e+01,3.396253809e+01,8.431356746e+01,3.095625482e+01,7.005699517e+01,8.477274370e+01,2.026458078e+01,4.800921108e+01,5.747058846e+01,2.576618458e-01,8.123233156e+01,2.083107081e+01,9.052032614e+01,2.332724350e+01,9.908705644e+00,8.098539034e+01,1.703394424e+01,2.773031576e+01,3.040794110e-01,3.189044396e+01,9.013536540e+00,9.662161745e+01,2.784517667e+01,5.211537670e+01,7.675582653e+01,6.550488227e+00,1.307753613e+01,3.644161513e+01,8.860933015e+01,9.509124297e+01,1.755006382e+01,2.226533124e+01,9.883906395e+01,7.597327138e+01,1.412924157e+01,5.050985164e+01,2.963005005e+01,5.385087067e+01,6.496617266e+01,2.940734230e+01,1.874557570e+01,7.634178013e+01,6.648035913e+01
9.698479580e+01,5.842394480e+01,4.950704179e+01,1.778700478e+01,6.341178070e+01,4.152312593e+01,3.485776885e+01,4.353414393e+01,7.084391591e+01,8.278913704e+01,8.672969133e+01,1.420637845e+01,5.436856456e+00,7.074040210e+01,5.804927556e+01,2.421042030e+01,4.260159229e+00,7.124602954e+01,5.260011824e+01,5.632076332e+00,8.402273941e+01,5.975341587e+01,9.700802391e+01,1.304755080e+01,4.540289938e+01,5.096492702e+01,3.105036718e+01,9.121296468e+01,9.729497576e+01,7.684303354e+01,4.881709921e+01,6.471980144e+01,9.949686783e+01,9.168605298e+01,7.838381334e+01,6.168979219e+01,7.802947431e+01,6.479494816e+01,4.747759281e+01,9.742415327e+00,7.439704223e+01,7.264684187e+01,9.239033134e+01,9.343119669e+01,4.946211974e+01,5.843945378e+01,9.682919524e+01,2.992286205e+01,1.255779549e+01,8.452394640e+01,3.698493845e+01,3.723523064e+01,1.040071141e+01,7.442974458e+00,7.331373354e+01,2.032256934e+01,1.274985261e+01,7.460752889e+00,9.939299641e+01,1.245822058e+01,4.204113447e+01,3.364083845e-01,6.083954821e+01,1.350022283e+00,3.910741434e+00,1.388341171e+01,1.093895285e+01,7.835779279e+01,4.066859497e+01,9.533204912e+01,4.565548430e+01,2.586793107e+01,2.309738725e+01,1.431242671e+01,2.295482882e+01,4.048843170e+01,1.311627861e+01,9.310893680e+01,5.711454690e+01,3.145333457e+01,3.365100538e+01,5.252116256e+01,3.166504700e+01,2.290259338e+01,7.208269041e+01,9.736134583e+01,4.279253948e+01,1.802714250e+01,7.717334805e+01,7.372936524e+01,1.940803834e+01,5.634416161e+01,1.801729988e+01,6.021486828e+01,4.524382266e+01,6.847702194e+01,5.677425512e+01
2.304076648e+01,8.133537825e+01,1.197099162e+01,6.206090896e+01,1.438612742e+01,9.458717063e+01,7.148025772e+01,7.639900412e+01,2.299720332e+01,6.509963355e+00,7.113193835e+01,4.447301202e+00,8.578858794e+01,6.433756756e+01,8.569443438e+01,1.690918150e+01,5.360746591e+01,9.027074390e+01,8.766124235e+01,4.515749402e+01,4.937451875e+01,8.058049563e+01,7.751163094e+01,5.261212430e+01,5.902236612e+01,6.978874854e+01,6.563463917e+00,6.906270520e+01,1.168757784e+01,8.705950325e+01,7.598224191e+00,7.924760907e+01,1.410902582e+01,1.929600972e+01,8.497802666e+01,1.690774175e+01,2.292374975e+00,8.216648605e+01,3.919154664e+01,9.729212788e+01,4.371515507e+01,4.573757625e+01,9.178831577e+01,2.177025025e+01,3.153667310e+01,2.422738087e+01,5.200891971e+01,6.101068785e+01,1.546278319e+01,3.607128041e+01,9.004454863e+01,6.218715516e+00,9.886765157e+01,5.017937701e+01,2.170834719e+01,7.043986793e+01,8.017234077e+01,7.365199911e+01,9.356096719e+01,7.533333943e+01,2.753721669e+01,5.206575436e+01,8.491734617e+01,7.912575598e+01,8.761722045e+01,6.488204472e+01,8.860534810e+01,8.730004721e+01,6.611506497e+01,4.126937096e+01,6.508862098e+01,7.030849530e+00,6.371980628e+00,3.219174877e+01,3.457560383e+01,4.334363883e+00,3.898352833e+01,6.759714469e+01,2.469128837e+01,8.709073991e+01,9.283407973e+01,7.503076311e+01,4.019943606e+01,9.329138759e+01,4.735989598e+01,5.215228341e+01,1.299972139e+00,6.494837127e+01,4.966018774e+01,1.253646724e+01,1.531450765e+01,8.617453867e+01,4.120393812e+01,2.554927430e+01,3.868729503e+01,7.642147395e+01,9.162943687e+01
8.034488855e+01,1.441577439e+01,9.863030880e+01,1.580039125e+01,2.797029500e+00,1.980290818e+01,6.560640403e+01,2.656073382e+01,2.253119069e+01,9.614771016e+01,5.746001668e+01,6.000822258e+00,9.677135106e+00,5.455232023e+01,6.262790089e+01,6.479218072e+01,8.184043301e+01,1.141148874e+01,7.567006308e+01,1.209991308e+00,9.802101123e+01,3.102209183e+01,6.011672085e+01,8.903769274e+01,7.605297274e+01,1.223447121e+01,7.004247288e+00,3.484077200e+01,5.425319130e+01,2.726539330e+00,9.780687016e+01,5.417468639e+01,3.222860457e+01,6.665821274e+01,9.850960076e+01,4.937516393e+00,3.223739607e-01,4.367160916e+01,5.172218592e+01,5.111956778e+01,3.137356903e+01,9.411713117e+01,3.450281662e+00,6.175274971e+01,8.809790392e+01,1.192888335e+01,3.812759898e+01,8.724875944e+01,7.806179053e+01,4.939943974e+01,7.261945927e+01,4.824431868e+01,3.543009739e+01,7.303712048e+01,3.435736728e+01,8.807996289e+01,8.420732796e+01,2.516184844e+01,3.081261346e+01,3.267280831e+01,9.577612812e+01,5.330639993e+01,3.081357277e+01,7.216147225e+01,7.734863189e+01,9.381618153e+01,3.607565170e+01,1.371684060e+01,1.077732836e+00,8.732748366e+01,6.756835205e+01,1.960507409e+01,8.981709417e+00,6.463743316e+01,1.967589589e+01,3.045619744e+01,6.944289025e+01,8.250855730e+00,2.007105692e+00,9.783578578e+01,5.812172202e+01,1.647763738e+01,7.019535324e+01,9.006733153e+01,1.157905225e+01,6.756574628e+01,2.644076599e+01,9.879575256e+01,3.594751946e+01,6.100737188e+01,3.717035847e+01,5.135560143e+01,8.384957428e+01,5.950449392e+01,3.703429024e+01,7.023178248e+01,4.051781096e-01
4.789133277e+01,9.169425992e+00,5.782014443e+01,5.293980075e+01,8.107606338e+01,2.848937795e+01,3.803581117e+01,8.796767470e+01,3.029032993e+01,5.985411367e+01,8.578306125e+01,9.418774431e+01,5.498793251e+01,9.660597498e+01,9.846653943e+01,4.030033015e+00,9.160731609e+00,4.508715299e+01,4.589526187e+01,5.717284181e+01,5.833802279e+01,4.061958855e+00,4.002156511e+01,1.432980835e+01,3.399982448e+01,1.879404163e+01,7.239432466e+00,4.302894505e+01,3.573396575e+00,8.421307001e+01,2.382810991e+01,4.185936811e+01,4.985884575e+01,9.400981271e+01,4.116501137e+01,8.371676745e+01,9.992439404e+01,1.513629824e+01,4.505359281e+01,1.959064657e+01,3.681353943e+01,1.944831387e+01,3.239771265e+01,1.198643945e+01,1.635754120e+00,2.599906936e+01,3.084522590e+01,9.748979553e+01,5.951850287e+01,3.799082121e+01,4.330617367e+01,5.361810184e+01,5.174899101e+01,7.526331300e+01,2.487838713e+01,6.094509023e+01,6.042265708e+01,7.404008687e+01,8.298309453e+01,9.384089924e+00,5.365729975e+01,4.698436705e+01,8.378671534e+01,4.972875303e+00,5.472150575e+01,7.032656740e+01,3.831215497e+01,3.297163057e+01,9.020432915e+01,9.819019859e+01,3.247027682e+01,7.416040389e+01,1.851193705e+01,5.445664350e+01,6.412826075e+01,6.620986192e+01,5.468572594e+01,7.795658238e+01,9.687295947e+01,5.716421752e+01,7.394348644e+01,7.353174867e+01,2.649478819e+00,7.009478571e+01,2.864586726e+01,2.040617032e+01,1.612150494e+01,2.894643551e+01,1.073057386e+01,3.380248341e+01,3.926836472e+01,2.220868332e+01,9.346609022e+01,1.738433858e+01,2.160286415e+01,7.654523942e+01,5.264933469e+01
3.221699279e+01,9.460572097e+01,8.942895920e+01,4.935396434e+01,4.326077070e+01,9.926726181e+01,5.191020787e+01,8.364381004e+01,6.647643230e+01,2.776254965e+00,9.132001176e+01,5.939523429e+01,4.531410948e+01,5.065115335e+01,5.180129698e+01,8.598227031e+01,8.587575916e+01,2.784160190e+01,5.436551330e+01,7.120600641e+01,6.169234715e+01,6.337149621e+01,5.277827517e+01,8.701113709e+01,6.027790470e+01,9.230022524e+01,8.016394304e+01,2.927262164e+01,2.384962967e+01,2.147976192e+01,1.029021631e+00,3.676540979e+01,1.598680498e+01,7.905960952e+01,9.393603138e+01,4.228321654e+01,8.184513218e+01,1.688791275e+01,7.929097630e+01,6.626916699e+01,7.366955069e+01,6.952197365e+01,3.442189126e+01,5.819010362e+01,1.881789848e+01,4.275369164e+01,1.701343927e+01,7.417485732e+01,9.777825856e+01,6.525820838e+01,8.341749937e+01,5.022236346e+01,1.294112266e+00,7.222574031e+01,1.942375551e+01,9.620211466e+01,3.807313306e+01,8.527591187e+01,9.269708629e+01,1.857469605e+01,3.908164544e+01,3.677438654e+01,9.314762349e+01,1.871858177e+00,6.563417735e+01,3.763826990e+01,8.240667959e+01,5.471202598e+01,3.206399077e+01,4.222337249e+01,2.269505082e+01,1.371934811e+01,8.855019339e+01,7.597481283e+01,5.463055225e+01,1.441857674e+01,3.319376020e+01,5.584676070e+01,3.899707132e+01,1.648411919e+01,6.167999104e+01,2.549393376e+01,1.314760256e+01,4.063145508e+01,8.430624361e+01,4.846578344e+00,2.267899245e+00,2.824050208e+01,1.582418519e+01,3.683951846e+01,4.457737714e+00,5.204735657e+01,3.579583185e+01,6.272151272e+01,7.997520883e+01,9.669574511e+01,8.742257299e-01
7.290484513e+01,3.727211881e+01,3.091668143e+01,6.117995423e+01,6.704625746e+01,3.531993149e+01,2.104177685e+01,9.432036375e+01,1.485662443e+01,2.121483838e+01,5.900132382e+00,8.830642423e+01,3.687597112e+01,4.399331342e+01,8.684445987e+01,5.365239533e+01,3.388245890e+01,7.689133814e+01,3.519270268e+01,7.623823053e+01,3.072752326e+01,4.701488836e+01,2.905985041e-01,9.939982345e+00,6.354545267e+01,2.273177656e+00,6.652905791e+01,7.707332382e+01,4.651131299e+01,8.512373396e+01,9.037657127e+01,2.125402299e+01,2.954569844e+00,1.095008024e+01,1.971750218e+01,6.091305497e+01,7.387834898e+01,1.707764607e+01,2.145044266e+01,5.307628848e+01,2.107428642e+01,3.062972359e+01,8.663067445e+01,6.836928389e+01,5.197518950e+00,8.472932173e+01,4.898207894e+01,5.060473530e+01,6.860724085e+01,3.221208415e+01,4.775358188e+01,7.932029607e+01,3.407880057e+01,1.327159004e+01,4.536787059e+01,1.278298226e+00,5.061185212e+01,7.758753193e+01,4.138942018e+01,4.585682230e+01,6.628568236e+01,8.263025790e+01,1.631726378e+01,1.169512769e+01,3.028510123e+01,5.253247109e+01,4.031739674e+01,5.725413722e+01,4.133490067e+01,7.574340231e+01,3.272732348e+01,5.196879113e+01,7.509861088e+01,2.074348111e+01,9.323864938e+01,4.970668322e+00,1.177194290e+01,2.338605181e+00,3.907062026e+00,7.483495433e+01,3.561305664e+01,6.207095695e+01,7.677845646e+01,9.298165430e+01,6.094333099e+01,7.836915591e+00,9.109725772e+01,7.841988532e+01,6.526818932e+01,7.485261469e+01,4.239165331e+01,2.027096408e+01,4.650577771e+01,2.611093268e+01,2.441742102e+01,5.058482292e+01,3.655030771e+01
5.001575050e+01,4.310507011e+01,7.286057558e+01,6.529422667e+01,4.003935673e+01,3.139487649e+01,3.017540826e+01,9.376280878e+01,3.155343399e+01,5.572570483e+01,3.038389070e+01,4.293501669e+01,3.093053529e+01,7.191088886e+01,8.148494347e+01,4.481656336e+01,7.074923868e+01,2.629160552e+01,7.555428746e+01,3.046029983e+01,7.972620725e+01,5.463009806e+01,6.664476614e+00,8.352088739e+01,6.032993054e+01,6.589247366e+01,6.121054971e+01,1.859091120e+01,7.138249442e+01,6.733941144e+01,2.948663279e+01,8.142593731e+01,4.720479301e+01,1.463264777e+01,1.752837475e+01,4.495366763e+01,4.049140259e+01,7.887352840e+01,7.749665542e+01,1.756793534e+01,1.488605755e+00,8.209772382e+01,7.572235641e+00,9.706547230e+01,3.243016295e+01,1.242572903e+01,3.538685029e+01,1.833663591e+01,3.671229736e+01,8.173997848e-01,1.900148242e+01,1.290598909e+00,9.279975523e+01,7.991889494e+01,2.223570013e+01,8.735923013e+01,8.655287258e+00,1.027862646e+01,7.508038740e+01,3.662165706e+01,8.455278761e+01,5.437831945e+00,2.040180522e+01,7.891284295e+01,1.364028929e+01,8.854003019e+01,1.704846104e+01,2.652554264e+01,9.585226310e+01,7.620848862e+00,5.309656810e+01,6.721513895e+01,8.385425864e+01,6.925430176e+00,3.000624530e+01,4.752450656e+01,2.454985150e+00,1.385954326e+01,3.661971624e+01,7.023409194e+00,1.323562060e+01,3.651651008e+01,1.353450871e+01,9.302463075e+01,1.022468912e+01,7.793247712e+01,1.377684748e+01,4.273777532e+01,5.516566601e+00,9.074793720e+01,9.308187582e+01,5.193686023e+01,7.405304792e+01,1.991783415e+01,8.689099684e+01,3.889418988e+01,3.307094073e+00
8.134539115e+01,6.241568126e+01,8.748348359e+01,5.289592881e+01,3.581589354e+01,8.072766384e+01,3.721798446e+01,7.046372580e+01,4.999604957e+01,5.367442317e+01,1.115751927e+00,2.942292046e+01,5.590785201e+01,8.584301921e+01,4.213392092e+01,5.725919546e+01,7.701360154e+01,3.659311206e+01,1.372930359e+01,6.057136898e+01,3.839626223e+01,6.945602242e+00,8.951039072e+01,1.816243813e+01,1.586630347e+01,9.629440816e+01,7.171058791e+01,5.250462414e+01,8.215929574e+01,1.365903233e+01,2.444783453e+01,7.469741123e+01,8.933506879e+01,7.677900529e+01,2.388879462e+01,9.762862294e+00,8.105464892e+01,4.156311097e+01,4.241887805e+01,2.120578346e+01,2.072074742e+01,9.901577505e+01,4.540937006e+01,1.844276084e+01,9.032021096e+01,3.537503358e+01,2.868932930e+01,1.497412465e+01,6.364705814e+01,9.832504807e+01,1.160802253e+01,9.992195213e+00,6.040467490e+01,4.842030147e+01,1.373684974e+01,3.218337438e+01,1.675323080e+01,3.075338605e+01,4.745038277e+01,6.660885657e+01,1.364201046e+00,2.683882950e+01,6.874203909e+01,7.729616280e+00,9.029883698e+01,8.056498719e+00,5.172534770e+01,9.278158393e+01,8.316601128e+00,7.988920568e+01,8.930662931e+01,6.219764760e+01,5.013828269e+01,4.052616521e+01,4.794730454e+01,7.350653808e+01,6.899419423e+01,8.660612161e+01,6.976313263e+01,8.649770450e+01,4.421852566e+01,7.786051771e+01,2.391906373e+01,1.309776937e+01,2.713224442e+01,5.390846459e+01,9.589686436e+01,3.098653207e+01,8.299455577e+01,3.158262280e+01,2.090202197e+00,3.693629306e+01,7.612226733e+01,8.747887338e+01,5.227732405e+01,4.275270464e+01,4.358514938e+00
1.118443299e+01,9.976176895e+01,3.754582665e+01,6.147609480e+00,3.970492891e+01,8.625643826e+01,4.934042197e+01,4.493451706e+01,3.736722750e+01,4.049075783e+01,3.859839011e+01,5.694462332e+01,2.131938973e+01,7.759094079e+01,5.691750876e+01,3.460587967e+01,2.055869841e+01,8.376147192e+01,8.937932124e+01,7.451067418e+01,3.410608183e+01,3.667204601e+01,2.816580131e+01,3.351419845e+01,9.945750441e+01,1.827590096e+01,1.666823515e+01,1.708893693e+01,8.238457416e+01,1.905404411e+00,9.847138619e+01,8.573499666e+01,7.533087951e+01,2.085544344e+01,5.731749263e+00,3.737347187e+01,6.099618695e+01,2.248120776e+01,2.837021457e+01,1.903561416e+01,6.923604234e+01,2.596096619e+01,5.769464399e+00,5.550795167e+01,3.103663753e+01,4.299037196e+01,6.386671013e+01,4.033340905e+01,2.014000110e+01,9.001526493e+01,2.331033113e+01,9.961813978e+01,1.466007595e+01,7.896088377e+01,9.358700106e+01,7.653506069e+01,3.130401228e+01,3.772122259e+01,6.183789502e+01,8.067644984e+01,7.871319283e+01,1.539350426e+01,4.013699356e+01,9.682260104e+01,4.030287697e+01,7.566586625e+01,9.558033285e+01,5.821521038e+01,2.042625366e+01,1.801841433e+01,1.297281681e+01,6.920188476e+01,7.748169432e+01,7.710224996e+01,6.754462287e+01,9.311407451e+01,2.044475313e+01,4.957674324e+01,6.470496545e+01,3.481242876e+01,5.398974365e+01,4.929558512e+01,5.845375100e+01,8.133018089e+01,3.598781132e+01,6.154744814e+01,8.260500534e+01,2.276500679e+01,1.632533378e+01,9.178821772e+01,6.943145467e+01,7.673128644e+01,4.784646909e+00,9.251861786e+01,7.573145006e+00,2.050774895e+01,5.783931997e+01
6.010363692e+00,3.792303213e+01,6.834418764e+00,4.733678357e+01,3.134305747e+01,2.283224532e+01,6.772796127e+01,7.018477071e+01,4.844131073e+01,3.246631695e+01,2.493128340e+01,3.039201134e+01,3.831447167e+01,9.538882876e+00,8.755809865e+01,9.052013968e+01,8.079544817e+01,3.949451836e+01,1.126848466e+01,3.086730618e+01,4.150774137e+01,7.438304251e+01,3.265162100e+00,8.831482236e+00,3.785621158e+01,5.702239452e+01,8.064632551e+01,5.493916877e+01,6.644752005e+01,1.763751516e+01,4.408985521e+01,4.652113661e+01,8.805914091e+00,9.826443322e+01,4.308288939e+01,6.920897261e+01,9.399249222e+00,7.786132189e+01,3.801404981e+00,5.109599182e+01,9.484490151e+01,3.442372956e+01,3.708187801e+01,2.761162440e+00,7.409241096e+01,9.679861865e+00,5.525307220e+01,7.807410119e+00,6.460274404e+00,1.765692950e+01,4.096951012e+01,3.680310633e+01,2.499582723e+01,3.093684617e+01,8.782862357e+01,4.886187762e+01,4.940182347e+00,7.845908350e+01,9.146314410e+01,1.126224337e+01,1.057657254e+01,1.768668250e+01,8.147610687e+01,8.070741203e+01,8.207900284e+01,4.627139694e+01,7.832645076e+00,9.447885666e+01,8.160307096e+01,7.297888123e+01,9.083039594e+01,3.961380326e+01,2.429657057e+01,7.080762862e+01,1.603299402e+01,8.030861164e+01,1.815517907e-01,3.408837091e+01,6.727900301e+01,4.093075532e+01,1.075759784e+01,2.530527482e+01,9.432422049e+00,4.307895214e+01,8.949004022e+01,7.587221818e+01,7.522324922e+01,4.754064340e+01,8.770069748e+00,8.412079987e+01,6.094570202e+00,1.618086795e+01,6.896490858e+01,7.888237684e+00,2.293081790e+01,2.981531469e+01,8.948228812e+01
2.283552830e+01,5.664201049e+00,5.202730009e+01,4.866351124e+01,1.448688555e+01,8.348696719e+01,5.600330971e+01,7.588807079e+01,2.126156388e+00,2.887919309e+01,6.742503513e+01,2.600403750e+01,7.397818469e+01,6.682498666e+01,7.804370820e+01,4.527033890e+00,2.187221694e+01,4.174040277e+01,9.681190372e+01,3.278821821e+01,2.107793536e+01,3.589196212e+01,7.556497611e+01,8.086746564e+01,4.185278728e+01,7.420955104e+01,7.569149022e+01,4.254551812e+01,1.260422236e+01,2.075496630e+01,3.670908899e+01,9.297132749e+01,2.097448140e+00,3.156507745e+01,9.951156728e+01,1.549491926e+01,6.030850678e+01,1.930612637e+01,2.180807079e+00,8.806298352e+01,4.172221906e+01,4.646880821e+01,2.925282319e+01,4.637793127e+01,8.217408788e+00,4.674760023e+01,8.257368212e+01,4.373017900e+01,6.584006288e+01,6.430837872e+01,3.199979955e+01,9.404199617e+01,2.398420887e+01,8.775299489e+01,6.676661572e+01,9.776954458e+01,5.854342967e+01,7.174785678e+01,4.001573319e+01,2.691004671e+01,6.292290862e+01,2.792501421e+01,3.977730572e+01,8.704433453e+01,1.581676190e+01,5.524475024e+01,4.083018501e+01,4.251910602e+01,9.083045153e+01,7.047779013e+01,7.620185736e+01,4.481848834e+01,8.547293107e+01,2.866218117e+00,1.715541055e+01,1.920495290e+00,8.932094690e+01,8.988108447e+01,8.257063551e+01,6.818403604e+01,4.730011360e+01,1.056021007e+00,3.159275181e+01,6.107039617e+01,3.055803185e+01,1.210508215e+01,5.082405930e+01,9.561914965e+01,3.705591468e+01,1.532923213e+01,9.923753647e+01,9.503580028e+01,5.333959316e+01,6.187561828e+01,8.806754657e+01,9.901403693e+01,2.100837247e+01
4.541181241e+00,6.896309870e+01,5.892547892e+01,9.872353321e+01,6.015579670e+01,5.291383349e+01,9.501445467e+01,1.795643016e+01,7.597161480e+01,4.175553173e+01,2.827105724e+01,1.340481581e+01,6.867121143e+01,1.730815764e+01,3.650565976e+01,5.531335898e+01,5.419248608e+01,2.319412613e+00,9.445532272e+01,6.034232803e+01,2.693339363e+01,8.869962901e+01,8.663648402e+01,1.615060571e+01,8.737085604e+01,3.826856897e+01,1.825399481e+01,5.143252002e+01,2.426923188e+01,2.311756197e+01,5.727667445e+01,8.976659002e+01,9.664230738e+01,5.986120780e+01,3.402689586e+01,1.356783894e+01,1.340524947e+01,7.976732961e+01,3.991994573e+00,3.459168544e+01,7.859289249e+01,3.945999988e+01,1.728241068e+00,5.725482433e+01,6.095756303e+01,8.303268030e+01,5.234896451e+01,2.748981051e+00,9.532885771e+01,6.471915326e+01,2.089107013e+01,3.392340632e+01,7.416963014e+01,3.670999624e+01,4.865566671e+01,1.031931026e+01,4.548541024e+01,3.210240685e+01,6.785835007e+01,1.066432963e+01,8.889955378e+01,5.472756847e+01,8.622626693e+01,5.352244692e+01,7.453361141e+01,1.224048974e+00,4.443685196e+01,2.554784386e+01,4.382197849e+01,5.963691880e+01,7.210435861e+01,2.855997236e+01,1.881075905e+01,7.792302659e+01,8.607293390e+01,8.225788740e+01,1.759589566e+00,1.317171662e+00,4.802117963e+01,1.197767845e+01,6.086465410e+01,5.189205184e+01,1.287784541e+01,9.179208714e+01,1.957636056e+01,8.284303384e+01,5.888950060e+01,2.340323332e+01,7.858015274e+01,5.137764060e+00,4.368979581e+01,4.332710966e+01,2.120339019e+01,5.642523667e+01,8.457104058e+01,8.452864461e+01,1.809079352e+01
4.459437342e+01,7.878505858e+01,6.605244954e+01,6.132025539e+01,9.946419629e+01,6.910505941e+00,5.372934445e+01,4.527990404e+01,9.861764968e+01,5.581175833e+01,5.310124240e+01,8.408066668e+01,8.807354283e+01,7.672679755e+01,2.917311940e+01,7.252951365e+01,6.824269091e+01,3.381314799e+01,4.874779394e-01,3.172311003e+01,2.865926941e+01,8.554792539e+00,7.428414014e+01,9.368626998e+01,7.438518401e+00,5.039375528e+01,5.739353583e+01,3.268599133e+01,2.631454677e+01,2.283129900e+01,2.027972381e+01,7.816745293e+01,6.324957341e+01,3.875144952e+01,4.923885329e+01,5.968678030e+01,3.845977798e+01,6.693060631e+01,2.977177426e+01,8.990740003e+01,5.437126730e+01,4.569381027e+01,2.558659349e+01,7.644316022e+01,8.443524424e+01,1.478566120e+01,8.476834931e+01,2.388020431e+01,3.188545444e+01,8.650510253e+01,3.747269243e+01,3.605470611e+01,9.020064080e+01,2.412275926e+01,2.240065707e-01,5.553737664e+01,1.981769985e+00,4.390414859e+00,3.865222125e+01,8.332228701e+01,9.802704821e+01,3.762975850e+01,5.892353951e+01,9.153173531e+01,4.986720715e+01,2.330445076e+01,7.722008133e+01,9.308756361e+01,2.171816387e+01,9.176899365e+01,8.670787365e+01,4.491455160e+01,7.614866580e+01,6.495469941e+01,8.096584449e+01,8.463472866e+01,6.459021372e+01,7.166424413e+01,3.833530284e+01,7.624951704e+01,1.386617054e+01,1.965216395e+01,9.377563613e+01,9.943370335e+01,3.086492157e+01,7.498911872e+01,1.637487904e+01,4.904654906e+01,2.447253818e+01,7.937873817e+01,9.781658486e+01,4.428373136e+01,4.750519712e+01,1.921987234e+01,2.686392488e+01,1.069182740e+01,3.846690097e+01
