v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19
9.290470570e+01,4.780965337e+01,2.795488884e+01,7.493905194e+01,9.789708188e+01,3.202993265e+01,8.502076624e+01,8.869186419e+01,4.249581235e+01,1.335596314e+01,2.241143160e+01,1.255027489e+00,1.449422947e+01,1.662559960e+01,7.467370160e+01,9.589321570e+00,4.869948001e+01,5.627544266e+01,2.831955427e+01
7.600475576e+01,2.085283594e+01,9.351317929e+01,2.666737504e+01,9.810191618e+01,2.573082252e+01,6.071348852e+01,2.448208879e+01,4.371665711e+01,6.384964314e+01,6.803208786e+01,9.218568931e+01,2.310070959e+01,8.936289086e+01,2.743862115e+01,1.885105995e+01,2.413241278e+01,3.880739536e+01,9.739883896e+00
5.380702411e+01,3.672863544e+01,3.476978783e+00,6.598362920e+01,5.579791376e+01,6.581117718e+01,2.205172776e+01,5.855005910e+01,8.931114468e+01,4.379283842e+01,5.219091903e+01,9.903307054e+00,4.340025242e-01,7.223170703e+01,9.612816911e+01,8.078231913e+01,4.359127921e+01,4.353928321e+01,3.748893668e+01
4.030268664e+01,9.882369307e+01,7.566464531e+01,1.547027964e+01,9.486451688e+01,1.536723424e+01,4.305059902e+01,7.438035694e+01,4.982835688e+01,6.996672511e+01,4.172332619e+01,5.023249859e-01,5.409340107e+01,6.291418713e+00,5.072545970e+01,9.136302479e+01,6.021744049e+01,9.577514696e+01,1.517022854e+01
6.755379135e+01,8.430177617e+01,6.701441557e+01,3.815912161e+01,4.535081243e+01,3.256880026e+01,9.084294499e+00,8.924188392e+01,2.640846955e+01,4.684691454e+01,2.500286910e+01,6.170081943e+01,7.903835559e+01,6.188048600e+00,5.262938735e+00,5.914696521e+01,3.302378358e+01,1.811712034e+01,6.957603864e+01
3.928702742e+01,7.447479242e+01,5.996461371e+01,3.726071645e+01,2.919371026e+01,4.842096100e+01,3.720011086e+01,7.048431660e+01,5.710508833e+01,6.262373480e+01,2.167944541e+01,7.559716630e+01,9.300475860e+01,6.948372726e+01,2.702722763e+01,5.486468536e+01,2.760494915e+01,3.650385959e+01,3.527320945e+01
6.097562246e+01,1.575956410e+01,7.979466426e+01,2.485491172e+01,8.994575939e+01,3.211926565e+01,2.743031931e+01,9.808607876e+01,8.091101287e+01,2.320218474e+01,9.543141238e+01,1.869675775e+01,6.538095708e+01,3.494407198e+00,3.048634258e+01,5.227510198e+01,7.225198074e+01,7.456802478e+00,5.351275235e+01
4.932584910e+01,9.696624971e+01,7.490972585e+00,3.459073555e+01,8.037211939e+01,1.814816400e+01,2.088022985e+01,4.035712232e+01,5.696055283e+01,9.622554986e+01,9.785854129e+01,9.999937312e+01,5.429609730e+01,9.274777719e+01,5.413884134e+01,3.466714440e+01,4.886360331e+01,7.587440610e+01,4.498695111e+01
6.786978515e+01,4.267779907e+01,6.670482365e+00,8.461291611e+01,9.088057909e+01,3.945926917e+01,5.578080420e+01,7.728181457e+01,7.590596695e+01,9.579354713e+01,6.284272545e+01,7.227189413e+01,1.648187895e+01,2.406204284e+01,1.609903934e+01,3.906871297e+01,7.616990200e+01,5.375650763e+01,9.128389148e+01
9.651874316e+01,9.785536013e+00,1.963227157e+01,7.835508738e+01,1.945331423e+01,9.881974198e+01,1.871826188e+01,9.668980613e+01,4.221483275e+01,5.228604649e+01,7.652440604e+01,3.025429237e+01,1.428121345e+01,3.430172579e+01,3.399633312e+01,4.090396374e+01,8.323188260e+01,7.481012514e+01,7.048219174e+01
8.060532415e+01,6.121728498e+01,2.476836437e+01,4.777565568e+01,9.740503622e+01,3.519614742e-02,2.133941448e+01,6.254085704e+01,9.717024401e+01,7.799347604e+01,7.767596433e+01,4.891388044e+00,3.093305348e+01,4.732553283e+01,5.356344810e-01,4.251409233e+01,3.697578123e+01,4.671917743e+01,7.734828326e+01
5.037189419e+01,3.890812354e+01,8.986063704e+01,4.984164318e+01,1.053159314e+01,9.916019367e+01,6.047007149e+01,1.190841156e+01,6.302754500e+01,5.486490925e+01,7.941882162e+01,5.854323985e+01,4.931089695e+01,9.079819511e+01,2.566093581e+00,2.482733387e+01,8.086329673e+01,2.302050668e+01,5.002445467e+01
2.243369298e+01,1.422583603e+01,3.200635833e+01,5.641368208e+01,9.617893056e+01,8.280899638e+01,1.714698112e+01,7.214876894e+01,3.631763251e+01,7.328662043e+01,3.872859730e+01,1.162073028e+01,6.921163875e+01,9.106432018e+01,7.999345577e+01,8.985190699e+01,6.615727290e+01,5.403286861e+01,4.874921513e+01
6.310066703e+01,4.258064526e+01,7.739819674e+01,2.762814663e+00,9.221106924e+01,1.212938817e+01,8.973914883e+01,1.201420835e+01,1.413171776e+01,2.010445820e+01,7.858849116e+01,9.570355072e+01,1.673568649e+01,9.042024121e+01,1.371458827e+01,6.845372595e+00,6.013102243e+01,7.959070820e+01,7.503895340e+01
1.968772246e+01,3.514835899e-01,7.403392867e+01,4.270662517e+01,5.681149876e+01,3.189553093e+01,6.587824175e+00,1.982342695e+01,7.560174855e+01,7.627873744e+01,7.901737542e+01,6.792279211e+01,5.765542665e+01,4.081474498e+01,1.677261970e+01,1.001664815e+01,7.786424333e+01,1.449536170e+01,1.619605959e+01
8.643166902e+01,5.370627798e+01,8.913456424e+01,4.155950747e+01,2.285352413e+01,6.154936656e+01,5.762886661e+01,5.813616615e+01,4.903379713e+01,1.036510418e+01,9.036317143e+01,8.588671880e+01,1.279908939e+01,5.001832905e+01,4.229902606e+01,2.514820456e+01,2.936505039e+01,8.459065118e+01,2.996806740e+00
2.010766479e+01,1.025462233e+01,4.154798580e+01,6.168565178e+01,9.057309076e+01,5.188673124e+01,7.399997243e+01,9.228475041e+01,2.826101623e+01,3.358644037e+01,5.521597015e+01,6.505866051e+01,7.266437746e+01,3.759066449e+01,9.352446378e+01,8.564708326e+01,8.971411347e+01,7.518218573e+01,3.054667737e+01
4.367894148e+01,5.697823689e+01,4.087942853e+01,1.341260320e+01,4.196708984e+01,5.766752647e+01,7.148146904e+01,2.984526286e+01,8.249616529e+00,7.882401995e+01,8.680157958e+01,2.766131676e+01,5.034047466e+01,8.242272130e+01,7.120482481e+01,2.647685916e+01,9.154374435e+01,8.146012207e+01,3.933811646e+01
1.834020085e+01,7.215772528e+01,4.982547737e+01,5.830811946e+01,4.552896410e+00,2.757940807e+01,3.316363478e+01,8.642356401e+01,9.084403833e+01,9.844733079e+01,1.781279618e+00,9.500605392e+01,5.676841528e+01,1.429304333e+01,6.599256039e+01,9.470825176e+01,5.573359761e+01,9.925363062e+01,9.508357359e+01
7.629714089e+01,9.061889879e+01,5.600094481e+01,6.409733982e+01,9.883341575e+00,6.387625227e+01,8.381389678e+01,4.097631407e+01,8.530507463e+01,6.029406816e+01,5.157311241e+01,2.643527194e+01,8.828234940e+01,8.089927346e+01,1.774334623e+01,8.068791880e+00,2.458817374e+01,4.284915920e+01,3.732911034e+01
2.102133769e+01,5.337797239e+00,9.775670485e+01,7.370174553e+01,8.182215984e+01,1.138372980e+01,5.775389703e+01,8.870848615e+01,3.588060706e+01,2.775803154e+01,2.080800873e+01,4.765342022e+01,6.603800851e+00,1.438185654e+01,3.155395600e+01,6.204506047e+01,7.326619870e+01,3.410037454e+01,3.344496753e+01
6.034996794e+01,6.773182323e+00,9.117572351e+01,6.788451676e+01,8.150779513e+01,5.302015092e+01,4.389392835e+01,1.811835817e+01,8.360639996e+01,9.154497815e+01,8.691754272e+01,1.078722191e+01,5.158561413e+01,9.421692372e+01,8.413311089e+01,7.772813144e+01,1.052507284e+01,8.579869483e+01,4.615679399e+01
9.088585303e+01,1.270253857e+01,1.826037404e+01,5.175136145e+01,7.546293551e+01,3.972774887e+01,4.773168962e+01,2.742675442e+01,2.812004816e+01,8.062352670e+01,9.880671142e+01,6.099851474e+00,6.241716719e+01,6.869632279e+01,7.752593224e+01,2.937807657e+00,2.701254117e+01,9.367090781e+01,9.377296048e+01
8.808710104e+01,5.395018941e+01,2.983752254e+01,2.747282653e+01,3.983963761e+01,3.279478430e+01,1.539937136e+01,2.070633674e+01,7.500787225e+01,2.629186018e+01,3.763268488e+01,8.482829604e+01,1.580736191e+01,6.116299388e+01,1.782229372e+01,4.505122010e+01,6.769393835e+01,8.376846334e+01,7.051424071e+01
9.132247981e+01,3.832739956e+01,2.511152165e+01,9.069181082e+01,3.319048300e+01,5.087475916e+01,7.803875849e+01,2.138306401e+01,8.129111999e+01,7.302233219e+01,9.803199451e+01,4.430003138e+01,7.024066697e+01,8.559658287e+01,3.023676651e+01,2.621497247e+01,3.355059068e+01,9.339087397e+00,7.803385056e+01
4.653705173e+01,2.873737766e+01,4.496846693e-01,8.511493403e+01,3.104790296e+01,1.769648442e+01,4.906959978e+01,7.924066636e+01,6.701676354e+01,2.821976848e+00,5.652079509e+01,4.643152882e+01,7.830320937e+01,3.366255443e+01,2.317799347e-01,4.296010824e+01,1.701670971e+01,3.632176991e+01,9.688916696e+01
3.522878673e+01,3.400946472e+01,8.193633994e+01,6.001749624e+00,9.032851936e+01,3.620047408e+01,3.383806668e+01,9.941477905e+01,1.059601656e+01,9.060359009e+01,2.634091266e+01,3.765345851e+01,9.758243143e+01,3.478022137e+01,4.163995729e+01,8.911475808e+00,8.193072366e+01,3.154693362e+00,2.309032893e+01
7.593907114e+01,6.060843437e+01,7.299947519e+01,4.544216644e+01,5.697169515e+01,6.173454545e+01,4.331716475e+01,2.941882254e+01,9.704163546e+01,9.242578916e+01,4.412523577e+01,7.694686323e+01,1.986153984e+01,6.644105803e+01,7.795854281e+01,5.363034226e+01,4.631561303e+01,1.688028549e+01,5.901426485e+01
3.420420820e+01,1.913408787e+01,7.085450618e+01,2.616292542e+00,2.183461335e+00,5.669884338e+01,5.558758112e+01,9.201060571e+00,5.587762588e+01,2.832208749e+01,7.013951611e+01,5.532007091e+01,4.768867444e+01,4.420894267e+01,8.345690252e+01,3.837799911e+01,1.881509850e+01,9.678205161e+01,6.008619980e+01
3.833559665e+01,4.463849447e+01,1.923909019e+01,4.935293561e+01,8.734217079e+01,3.638604899e+01,7.836124629e+01,6.847066399e+00,2.171193585e+01,3.543351840e+00,8.483095814e+01,6.747340972e+01,5.659659184e+00,3.217511151e+01,7.151033304e+00,8.335176628e+00,3.575908847e+01,3.981447837e+01,5.856839000e-01
4.467745103e+01,2.118103939e+01,8.744102924e+01,4.350360340e+01,1.357684583e-01,7.159038935e+01,6.508238648e+01,2.286760072e+01,7.949317054e+01,5.743343196e+01,6.841209718e+01,9.564346061e+01,8.376430589e+01,4.887719125e+01,8.004389805e+01,5.166845976e+01,5.873286747e+01,4.493465208e+01,5.666467418e+00
6.241190683e+01,8.683513817e+01,9.187947361e+01,7.121806664e+01,2.473048366e+01,7.745313021e+01,7.278587526e+01,6.076307982e+01,3.079587962e+01,8.919666226e+01,3.628930333e+01,1.660845038e+01,2.375461749e+01,6.566570564e-01,7.766299724e+01,3.445809227e+01,5.764400674e+00,4.094204514e+01,6.887607291e-01
5.933058336e+01,5.202619239e+01,2.580583247e+01,8.788777195e+01,8.053805984e+01,4.524996645e+01,4.938162575e+01,5.027459975e+01,7.893980202e+01,4.296373746e+01,7.092437930e+01,5.179978866e+01,7.383045941e+01,9.598517914e+01,9.467206260e+01,2.047090621e+01,4.682433545e+01,9.696735736e+01,5.395549677e+01
1.313505385e+01,1.971079587e+01,9.813224599e+01,5.476412149e-02,2.003504176e+01,3.049567035e+01,6.165972048e+01,8.256150871e+01,7.461092876e+01,2.588845046e+01,6.387452242e+01,6.996837778e+01,4.291644705e+01,7.987879806e+01,3.273731008e+01,1.927972038e+01,3.501224605e+01,6.035484551e+01,1.803689842e+01
9.909390291e+00,4.636439110e+01,6.658709374e+01,4.138615599e+00,4.624872088e+01,8.084847227e+01,4.765328670e+01,1.147196697e+01,1.245306831e+01,7.599132314e+01,8.090679212e+01,1.606241058e+01,5.430454438e+01,3.312184683e+01,9.999997061e+01,9.781085034e+01,9.565402812e+01,1.340271931e+01,7.117602178e+01
3.449129677e+01,4.312470015e+01,9.323711012e+00,6.900428537e+01,7.062371025e+01,1.557768030e+01,1.897128745e+00,7.892024814e+01,1.188627280e+01,6.391353679e+01,5.314091053e+01,7.281250874e+01,1.367962614e+01,5.473108892e+01,8.133471901e+01,9.416157286e+01,7.504795644e+01,3.757906409e+00,6.885725697e+01
7.004360212e+01,4.778138655e+00,3.905010732e+01,1.612866363e+00,8.075995997e+01,7.866221938e+01,6.885727460e+01,7.767481691e+01,9.355452871e+01,3.608467673e+01,8.616298741e+01,4.856505682e+01,1.973170842e+01,4.943192581e+01,9.120597667e+01,7.098644189e+01,2.461474609e+01,6.755257611e+01,9.321088941e+01
4.910395466e+01,8.722338757e+01,8.550427120e+01,1.447718391e+01,3.160862551e+01,5.339878210e+01,9.964833233e-01,4.661397479e+01,7.703587890e+01,6.522516478e+01,2.159959928e+01,1.368471939e+01,2.089657852e+01,9.662433529e+01,8.577777340e+01,7.813287467e+01,1.802921714e+01,2.509976349e+01,4.933807307e+01
9.722353431e+00,5.845692353e+01,9.290749993e+01,6.196914547e+00,2.243565615e+01,6.911168362e+01,9.487622500e+01,4.540057645e+00,7.901750208e+01,6.308347146e+01,6.255968072e+01,9.861748726e+01,8.179933373e+01,3.537133485e+01,1.428079268e+01,8.190259464e+01,3.119488510e+01,1.339419309e+01,6.784770245e+01
4.519800819e+01,5.624884204e+01,3.162108149e+01,5.654857142e+01,4.556130277e+01,1.324736973e+00,7.296997014e+01,1.693896911e+01,2.676913617e+01,8.415597250e+01,4.855921476e+01,5.148323480e+01,9.450846353e+01,1.265938391e+01,8.919434439e+01,2.368511558e+01,9.145249821e+01,5.652786260e+01,1.065558853e+01
1.385757117e+01,8.755050428e+00,8.227853655e+01,3.227847391e+01,7.952789586e+01,2.581569309e+01,8.392270550e+01,1.319803396e+00,1.906246306e+01,9.640376562e+01,6.988597603e+01,1.577549438e+01,3.411697781e+01,4.202096643e+00,3.641040652e+01,9.428305589e+01,3.943392743e+01,9.622281614e+00,3.313390997e+01
3.759188440e+01,4.625855236e+01,6.748642125e+01,1.182497729e+01,9.532721393e+01,1.343417949e+01,6.407386674e+01,5.461033365e+01,4.505908817e+01,9.542175562e+01,1.245080548e-01,6.616965866e+01,5.223197062e+01,1.409894465e+01,2.919123752e+01,8.387347210e+01,1.987890689e+01,2.995689593e+01,6.639826326e+01
1.087648792e+01,7.756960269e+01,8.206404219e+01,2.266074525e+01,9.967402607e+01,8.945142673e+01,8.744617529e+01,1.371880401e+01,4.723830520e+01,1.461781788e+01,9.680810557e+01,1.771398028e+01,4.691785995e+01,9.612943607e+01,5.025174484e+01,8.357164114e+01,8.623446812e+01,5.831494129e+01,1.609937210e+01
1.935242964e+01,2.229610193e+01,2.385095597e+01,1.021503039e+01,1.335771990e+01,7.385394065e+01,4.581125368e+01,4.850806819e+01,2.454072863e+01,8.497660782e+01,5.143805613e+01,7.041528352e+01,9.916707545e+01,1.896056930e+01,7.481737572e+01,3.569594235e+01,2.699557600e+01,7.782653169e+01,2.692641233e+01
7.984963590e+01,5.475018944e+01,8.118677006e+00,2.539534547e+01,5.473668204e+00,4.027818098e+01,9.885159954e+01,5.124779106e+01,2.336543078e+01,1.792602224e+01,5.133239340e+01,9.641239857e+01,4.403033375e+01,2.881369820e+01,1.016068320e+01,6.553023233e+01,3.813720422e+01,1.300319154e-02,9.268907775e+01
1.073337105e+01,8.895584802e+01,7.858434508e+01,9.842325228e+01,1.980988615e+01,6.694486920e+01,6.425997638e+01,1.708088817e+01,1.652975957e+01,3.225561305e+01,5.462636435e+01,7.931680431e+01,4.743067834e+01,4.395472812e+01,5.034588440e+01,6.880655058e+01,8.510079287e+00,8.001574830e+00,1.188594803e+01
3.518111951e+01,2.731371448e+00,9.136096671e+01,5.628128459e+01,8.468068048e+01,2.329864453e+01,8.955628645e+01,3.290154104e+01,9.581362341e+01,1.672761350e+01,4.646663828e+01,6.770172498e+00,6.042695886e+01,1.450055165e+01,8.179795414e+01,4.386900325e+00,8.936746795e-01,8.848683378e+01,4.442992573e+01
8.654789013e+01,1.313247470e+01,6.795645078e+01,7.037312085e+01,4.396450587e+01,2.230573613e+01,9.270092921e+01,3.793977343e+01,9.874675755e+01,1.731299705e+01,3.945051216e+01,6.152944347e+01,3.791221870e+01,4.116817564e+01,9.531100158e+01,1.605414223e+01,9.576090187e+01,8.326332197e+01,1.460370881e+01
2.822246296e+01,3.992526604e+00,3.760508992e+01,5.133525969e+01,1.187707898e+01,4.409013497e+01,1.258546366e+01,9.738942807e+01,3.436326913e+01,3.347455021e+00,8.020977747e+01,8.351099915e+01,5.323706646e+01,5.333002244e+01,6.128646094e+01,4.629268887e+00,6.147344752e+01,1.575961466e+01,5.128676848e+01
6.418619793e+01,6.914623860e+00,8.294194976e+01,5.463111666e+01,2.015797069e+01,4.215999192e+01,1.629829031e+01,3.268415129e+01,6.904514323e+01,5.345045426e+01,6.071600536e+01,3.796729568e+01,2.538112628e+01,2.455470505e+01,6.668964616e+01,3.279565606e+01,7.061393097e+01,2.963598260e+01,9.642266138e+01
4.327049276e+01,5.441127664e+01,2.414971724e+01,8.284262629e+01,5.923253624e+01,3.340394247e+01,6.840234888e+01,9.102931369e+01,4.438663759e+01,4.775631923e+01,9.101792092e+01,1.478586294e+01,8.595244612e+01,7.447841152e+01,8.113747408e+01,2.469972760e+01,3.249172628e+01,4.894133826e+01,5.624243698e+01
7.022147554e+01,7.953219466e+01,6.891547289e+01,1.357726875e+01,3.941968512e+01,4.798243283e+01,7.445034183e+01,8.497806109e+01,2.024389599e+00,7.034113028e+01,9.739825895e+01,4.564973700e+01,4.131219193e+01,1.121511839e+01,4.777377714e+01,5.264003195e+01,8.332907629e+01,4.858573879e+01,6.911262623e+01
8.056034811e+01,8.624202187e+01,9.696601474e+01,9.141965095e+01,5.117124066e+01,8.056788237e+01,9.009348365e+01,5.274761478e+01,8.852306302e+01,2.452100306e+01,7.459113276e+01,4.149160493e+01,2.621299404e-01,8.158525104e+01,8.167081865e+01,3.130445453e+01,7.433220904e+01,4.729150937e+01,7.980694794e+00
6.044692045e+01,4.426581796e+01,8.331842681e+01,7.283509285e+01,5.414931773e+01,6.379983037e+00,8.788980789e+01,4.259511910e+01,7.287055539e+01,2.559923739e+00,5.921983198e+00,5.566243694e+01,3.128249335e+01,2.508349351e+01,7.067171800e+01,8.285928862e+00,3.530964441e+01,2.826234416e+01,7.957118847e+01
2.954379293e+00,5.994339675e+01,3.929442572e+01,7.774723950e+01,4.568689822e+01,7.885311292e+00,7.192669595e+01,5.621721108e+01,5.391315320e+01,5.304066272e+01,3.626637746e+00,2.345352408e+01,6.395605913e+01,8.010177338e+01,6.540699973e+01,6.784763251e+01,5.083903104e+01,5.378899753e+00,4.906141195e+01
1.455372911e+01,5.807096918e-01,8.819648155e+01,9.119517047e+01,3.219471103e+01,4.611513449e+01,2.179570371e+00,1.047992529e+01,4.619817552e+01,6.350580157e+01,7.968565210e+01,3.031007337e+01,7.688079221e+01,6.389876599e+01,5.048984924e+01,2.967112956e+01,5.847933420e+01,4.894623643e+00,2.796155878e+00
6.294382095e+01,8.857139304e+00,3.498135493e+01,5.561280379e+01,5.597093658e+01,2.546891752e+01,3.064117845e+01,9.192631428e+01,2.417306549e+01,6.131738479e+01,6.528354836e+01,1.976483893e+01,6.439340011e+01,8.879191243e+01,9.387819939e+01,2.210677680e+01,8.067138425e+01,1.532337827e+01,6.283165664e+01
5.960258685e+01,6.362970070e+01,1.874331775e+01,7.582823604e+01,7.726336605e+01,3.583540947e+01,7.764335856e+01,3.511313597e+00,5.704508626e+01,1.996699395e+01,6.637115855e+01,6.021344395e+01,5.697555881e+01,2.894409224e+01,4.214878716e+01,1.046974651e+01,4.510066485e+01,4.834121788e+01,6.874460151e+01
7.754987663e+01,6.210282546e+00,8.527707987e+01,9.254916367e+01,9.662393487e+01,6.425124510e+01,4.076735270e+01,8.397565793e+01,6.263727176e+01,6.785087613e+01,1.530950448e+00,4.631356200e+01,4.625678783e+01,3.146215310e+01,4.857703360e+01,4.622345786e+01,1.711120792e+01,4.115104352e+01,5.302831380e+01
2.219380538e+01,4.049658167e+01,5.505979432e+01,5.354059592e+01,7.557295353e+01,4.300278719e+01,3.661339411e+01,8.184674427e+01,6.820636380e+01,4.087227556e+01,9.968293512e+01,1.429331859e+00,4.228288332e+01,4.684304953e+01,9.451194145e+00,9.530001901e+01,8.286440897e+01,9.966130227e+01,8.307687728e+01
4.627704495e+01,7.670065949e+01,8.445670959e+01,6.886153264e+01,2.969177809e+01,6.762601908e+01,8.336861511e+01,8.456569519e+01,9.557743341e+01,4.006981399e+01,3.841262809e+01,1.052003957e+01,2.455426509e+00,6.293481234e+01,4.562418665e+01,2.591589310e+01,5.982687810e+01,4.860800052e+01,1.328938541e+01
9.501187440e+01,9.770816372e+01,2.250707066e+01,9.125122978e+01,4.347529370e+01,5.760225384e+00,1.115684138e+01,3.089295089e+01,6.602208991e+01,8.481552336e+01,8.063597989e+01,4.296009299e+01,5.904603564e+01,6.280340493e+01,4.400498450e+01,2.069507633e+01,7.233285379e+01,6.631256008e+01,2.383775771e+00
3.846307849e+01,9.676924080e+01,8.157327933e+01,6.526734928e+01,4.541542763e+01,5.971194426e+01,4.832391419e+01,3.935146875e+01,1.500115424e+01,1.577134466e+01,9.076594779e+01,4.754624493e+00,9.368193370e+01,9.478677046e+01,4.525241967e+01,4.028557173e+01,2.647189555e+01,6.963891136e+00,3.141912899e+01
9.922867332e+01,3.347359878e+01,2.245169063e+01,2.234903807e+01,8.767628902e+01,3.797560234e+01,8.585304330e+01,3.480561744e+01,4.409669372e+01,9.961401441e+01,3.316935220e+01,8.333372586e+01,5.486105797e+01,8.032751834e+01,1.798444567e+01,6.244678262e+01,3.274302833e+01,8.762006692e+01,1.171208556e-01
4.267089756e+01,9.006467752e+01,3.707155671e+01,2.114049668e+01,8.107755885e+01,9.252023388e+00,8.188032540e+01,2.437418788e+01,6.497649102e+01,8.106320259e+01,7.481852163e+01,9.116263500e+01,3.084977762e+01,3.342704525e+01,9.516836158e+01,6.258934875e+01,8.737646967e+01,4.293737292e+01,8.770711457e+01
5.915316910e+01,5.519916542e+01,2.367893747e+00,6.185164404e+01,3.334200758e+01,2.408745665e+01,3.489487513e+01,2.925896208e+01,9.286603076e+01,6.854994296e+01,4.603551213e+01,2.324598326e+01,8.458387216e+01,8.225687247e+01,6.797858839e+01,1.552305706e+01,5.686015856e+01,4.218037481e+01,1.012475384e+01
6.479839552e+01,1.674557296e+01,7.015912489e+01,4.039730031e+01,1.547132735e+01,8.112575671e+01,9.509199253e+01,3.011455883e+01,7.076987774e+01,8.225672914e+01,7.428531446e+01,6.592577580e+01,3.374019771e+01,9.451503674e+01,4.689403416e+01,9.792987439e+01,7.107325455e+01,6.211416288e+01,9.864881489e+00
9.601811979e+01,8.285593579e+01,3.269911999e+01,9.774392295e+01,5.942932885e+01,9.548871255e+01,1.813100126e+01,5.912429274e-01,7.883531976e+01,8.120472247e+01,9.586745237e+01,5.376153945e+01,4.878275022e+01,3.030882074e+01,9.920208632e+01,8.453267820e+01,2.980752739e+01,1.364229861e+01,4.389223531e+01
