v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89
4.274877275e+01,4.043258766e+01,4.677749774e+01,2.414165440e+01,9.262619543e+00,6.584395069e+01,4.290345442e+01,3.605336643e+01,2.361811956e+01,4.276322955e+01,1.345166684e+01,2.508353829e+01,9.992868931e+01,5.434974548e+01,4.461706130e+01,5.323955425e+01,8.131713948e+01,3.821205342e+01,3.710098117e+01,5.021361659e+01,7.676739283e+01,4.293415508e+01,2.071460546e-01,4.001655762e+01,5.117532731e+01,6.536883632e+00,2.058657748e+01,7.722781760e+01,4.416695534e+01,6.488988462e+01,8.962624940e+01,1.417810234e+01,2.273990856e+01,2.061727935e+01,9.381754717e+01,2.266438168e+01,7.603706980e+01,4.524315106e+01,8.516465530e+01,5.165202399e+01,5.476096684e+00,5.659120092e+01,5.026653609e+01,9.822194191e+01,4.052942200e+01,8.821996623e+01,2.041263854e+01,2.260753882e+00,7.740906353e+01,7.455322350e+01,2.976185914e+01,1.987901698e+01,2.194561435e+01,9.882713609e+01,5.992607944e+01,3.549041528e+01,2.068263025e+01,9.328885361e+01,1.777686899e+01,2.875462848e+01,1.597702828e+01,4.465191271e+01,5.173098495e+01,6.469535176e+01,6.622372973e+01,4.595358323e+01,8.263036449e+01,2.072946299e+01,6.291254546e+01,3.154462275e+01,5.232144597e+01,8.574682197e+01,8.548578920e+01,2.979528992e+01,2.865076262e+01,1.735353540e+01,6.064762232e+01,8.106414433e+01,2.043568770e+01,7.592381867e+01,6.680236123e+01,9.986046814e+01,2.974269259e+01,9.015740844e+01,8.656936209e+01,6.551351618e+01,7.036975682e+00,4.587181926e+01,7.622101750e+01
8.647804820e+01,9.389266665e+01,5.816857274e+01,7.826526139e+01,6.491325035e+01,3.736768511e+01,6.693415504e+01,5.137614994e+01,2.504701137e+01,7.768729877e+01,4.140764372e+01,5.229658151e+01,4.019854681e+00,7.184297794e+01,8.383659116e+01,2.600343130e+01,3.615273355e+00,7.557228890e+01,4.503522906e+01,4.799371159e+01,6.955194961e+01,9.954984468e+00,6.069233078e+01,3.001380909e+01,4.967621159e+01,8.260798135e+01,7.984090137e+01,2.192177323e+01,2.823723432e+01,9.104530530e+01,6.671370832e+01,5.241601026e+01,3.608353977e+01,8.867310980e+01,8.059816850e+01,7.650661050e+01,1.849868115e+01,9.518502566e+01,8.503215443e+01,8.960481818e+01,9.395866090e+01,2.519849734e+01,5.765077892e+01,7.487694229e+01,2.741102317e+01,1.457913996e+01,1.860215987e+01,2.692314559e+01,4.047169583e+01,7.942375305e+01,2.699325069e+01,8.658891060e+01,3.517252478e+01,1.152166424e+01,3.992664211e+01,4.527130999e+01,7.187752668e+01,5.369606560e+01,3.665433862e+01,6.685285640e+01,1.081912727e+01,2.447206893e+00,9.816223698e+01,1.505584380e+01,9.609160122e+01,9.754290943e+01,9.752288787e+01,7.362191002e+01,7.436903889e+01,6.595298711e+01,4.271010057e+01,4.447179584e+01,6.788652721e+01,5.307832458e+01,5.490987068e+01,5.749811683e+01,2.097073446e+01,2.171589858e+01,2.712012904e+01,8.675428524e+01,7.923403805e+01,8.440584651e+01,2.139031195e+01,3.208323190e+00,6.380390525e+01,3.813371182e+01,4.566004377e+01,9.956174554e+01,1.176949419e+01
1.305734080e+01,1.702460229e+01,3.426310257e+00,9.761659114e+01,7.425915513e+01,8.594839393e+01,7.358418505e+01,2.914986392e+00,6.951987792e+01,5.806577307e+00,3.772077601e+01,4.407086408e+01,8.070285498e+01,8.922397886e+01,5.454421679e+00,2.962547644e+01,4.451473919e+01,6.902657538e+01,1.868036730e+00,5.542878358e+01,3.212301826e+01,3.324398033e+01,1.634104274e+01,9.839582932e+00,7.596259717e+01,9.120482517e+01,1.587464990e+00,7.896037491e+01,5.611175545e+01,8.076208504e+01,1.628501607e+01,4.885498988e+01,2.940286744e+01,2.889719678e+01,1.017885632e+01,5.553041738e+01,6.374531138e+01,7.596421234e+01,5.612714090e+01,8.533065967e+01,5.296467146e+01,6.510216488e+01,4.770773431e+01,1.465560070e+01,5.777875492e+01,1.554398064e-01,8.596950085e+01,3.775874040e+01,6.264210903e+01,7.578379813e+01,6.139398880e+01,7.795836800e+01,9.172311542e+01,2.118534273e+01,6.548850771e+01,9.495205979e+01,5.170775107e+01,6.269076441e+01,9.087702716e+01,3.326408591e+01,8.424874648e+01,3.304677178e+01,1.862843105e+01,7.843104149e+01,8.536935987e+00,1.701783251e+01,6.267241631e+01,8.923332540e+01,7.918600693e+01,4.262455329e+01,8.791083031e+01,8.768417947e+01,4.892207714e+01,3.345642597e+01,4.058452169e+01,1.326185461e+01,9.537261992e+00,9.444639633e+01,5.823721867e+01,7.412003887e+00,6.725768391e+01,7.419057937e+01,2.228516787e+01,2.093818601e+01,5.041412460e+01,6.149682332e+01,2.842969531e+01,8.497515182e+00,2.076112284e+01
6.728899229e+01,7.099161305e+01,7.604954205e+01,1.834679297e-01,8.998922917e+01,6.275000919e+01,8.545291708e+01,7.696978766e+01,8.729401325e+01,3.085881787e+01,8.677939958e+01,4.388684358e+01,5.989485329e+01,9.915631441e+01,4.724841142e+01,2.828843218e+01,1.126080368e+01,2.016032521e+01,8.535829611e+01,9.920253620e+01,9.991996498e+01,2.324379934e+01,9.253404076e+01,7.756337947e+01,1.360237062e+01,1.620495175e+01,7.784662155e+01,5.980140994e+01,2.339257683e+01,4.544274100e+00,8.691137524e+01,9.107781045e+01,3.073732658e+00,1.486063407e+01,4.604133254e+01,3.218383842e+01,1.581772267e+01,3.828900627e+01,8.880251339e+01,8.574513729e+01,8.793460503e+01,3.535907351e+01,5.223057437e+01,7.124496836e+01,4.829780890e+01,9.630598824e+01,5.662169977e+01,4.720724543e+01,7.371217532e+01,5.657696003e+01,3.600082386e+01,4.181134931e+01,8.217543511e+01,8.703877902e+00,7.490585671e+01,9.589962008e+01,5.357793480e+01,8.137391333e+01,8.512312009e+01,2.794814789e+01,5.761589581e+01,2.155887767e+01,2.618492090e+01,1.159717606e+01,9.281440792e+01,3.475343564e+01,9.701914974e+01,7.087675949e+01,7.202598894e+01,8.385948770e+01,5.070112203e+00,3.048592543e+01,1.651247358e+01,2.865932553e+01,2.418623880e+01,9.452303386e+01,1.744367127e+00,6.329891588e+00,4.266662143e+00,1.122312413e+01,5.786683273e+01,6.332141868e+01,4.331140009e+01,6.079933297e+01,5.584457057e+01,3.606444386e+01,6.568334542e+01,9.501429722e-01,4.310512230e+01
4.800144474e+01,3.731659281e+01,4.078273929e+01,2.715095782e+01,3.745903935e+01,9.720924984e+01,8.612034462e+01,8.458128218e+01,4.926844631e+01,3.684718542e+01,3.090046884e+01,5.654205314e+01,2.677296204e+01,6.915920532e+01,4.647263391e+01,8.195206532e+01,9.423341627e+01,1.067617075e+01,6.804297722e+01,9.675020094e+00,1.267591896e+01,6.994658153e+00,1.556273365e+01,7.064489121e+01,9.981712136e+01,7.865712615e-01,1.958367417e+01,5.760544576e+00,7.164446111e+00,7.621666137e+01,7.155648026e+01,2.401905324e+01,4.892026349e+01,4.255404989e+01,6.883294235e+00,9.138678447e+01,6.071999277e+01,1.544644251e+00,8.334372292e+01,1.127906596e+01,3.332194272e+01,7.343697727e+01,7.924351567e+01,5.995067078e+01,9.605833295e+01,3.186957962e+01,2.346634521e+01,1.976037938e+01,4.794452803e+01,7.267120276e+01,8.317202465e+01,9.644715743e+01,7.123259110e+01,6.794286806e+01,6.225688332e+01,9.410973947e+01,2.472307932e+01,8.647427106e+01,2.452264642e+01,4.383036262e+01,4.476274007e+01,3.954568326e+01,5.909408391e+01,2.837836675e+00,3.140213526e+00,3.573167601e+01,9.051498020e+01,9.869373289e+01,4.699498301e+00,9.816670904e+01,1.480395060e+01,9.081257337e+01,4.639740516e+01,7.729765701e+01,1.659819905e+01,7.677427977e+01,3.369208101e+01,1.222626513e+01,2.034579817e+01,9.476699984e+01,8.067116819e+01,9.134093031e+01,5.742194689e+01,2.460277843e+00,7.426847777e+01,7.104947275e+01,9.480045383e+01,9.249489225e+01,9.562742029e+01
3.462512044e+01,6.053295189e+01,6.263174066e+01,2.235423016e+01,5.688802973e+01,7.816919788e+01,8.573278112e+01,3.978446835e+01,4.939862345e+01,9.606846753e+01,3.378903731e+01,9.479876196e+01,1.559232691e+01,1.592093913e+01,8.917359221e+01,4.409258907e+01,3.491527184e+00,6.170430252e+01,9.904176663e+01,5.586232346e+01,7.136762845e+01,6.932720808e+01,1.020760334e+01,9.184549731e+01,9.059910227e+00,2.518444207e+01,5.706055241e+01,4.006030815e+01,3.805340928e+01,3.241256394e+01,8.518136392e+01,8.411407885e+01,6.124762749e+01,6.402730950e+01,9.514806855e+01,9.041597468e+01,2.602849982e+01,9.152386505e+01,9.790319098e+01,8.881147474e+01,2.089627621e+01,8.937178247e+01,3.532707445e+01,5.935818568e+01,7.488979389e+01,9.091451121e+01,7.873850811e+01,4.766687539e+01,3.087580121e+01,8.931954184e+01,7.414606600e+01,4.951518053e+01,5.565189980e+01,4.253683896e+01,2.075124710e+01,9.773177473e+01,2.303624439e+01,7.668968814e+01,2.258763641e+01,3.009745563e+01,7.886217607e+01,6.473524796e+01,8.108522446e+01,7.814273881e+01,2.247843303e+01,9.660163977e+01,1.079974414e+01,5.855375652e+01,5.950514731e+01,3.878676231e+01,3.656914945e+01,9.168435084e+01,1.742013772e+01,5.154114721e+01,3.667639402e+01,1.129207654e+01,3.865151129e+01,8.962206625e+00,4.915635863e+01,9.973719861e+01,2.402215823e+01,3.959987775e+01,9.871490058e+01,3.682599108e+01,1.056502968e+01,6.589417985e+01,1.631766492e+01,1.083593319e+01,2.243045706e-01
9.688235700e+01,8.898477298e+01,2.582227111e+01,4.706661481e+01,6.147258552e+01,8.305395201e+00,5.654047739e+01,7.866450148e+01,2.136478481e+00,5.300093421e+01,7.122831964e+00,8.066692258e+01,6.217911601e+01,1.690662029e+01,9.854814738e+01,4.742451253e+01,8.648343093e+01,4.020148433e+01,2.796461747e+01,3.307762411e+01,8.789290555e+00,7.859542817e+01,7.653208459e+01,7.586047791e+01,2.361778484e+01,4.761617871e+01,1.101808112e+00,8.774649570e+01,8.546814813e+01,1.577678118e+01,7.437776943e+01,6.447307179e+01,6.219373002e+01,5.923416555e+01,4.589752725e+01,7.095550746e+01,9.199838456e+01,3.178457284e+01,9.028194585e+01,7.765786225e+01,8.241929517e+00,4.301383189e+01,2.928979703e+01,2.559705544e+01,1.081072045e+01,5.506385809e+01,4.610079258e+01,2.120102810e+01,7.285936570e+01,1.430952568e+01,6.568967791e+01,6.483296424e+00,1.602852220e+01,4.499496209e+01,3.164956237e+01,5.608422215e+01,8.581432772e+01,6.803822285e+01,6.129941392e+01,1.222614643e+01,1.514300400e+01,8.129389494e+01,1.977353836e+01,8.553038981e+00,8.405075777e+01,1.839061500e+01,5.191457481e+01,1.504630592e+01,9.099722201e+01,8.845151096e+01,8.055996658e+01,2.636613414e+01,8.822876495e+01,9.356707854e+01,3.968004125e+01,5.858455958e+01,8.654544983e+01,4.070066185e+01,6.944525992e+01,8.866202021e+01,1.023902043e+01,5.965405180e+01,6.680410530e+01,3.426882024e+01,5.255277085e+01,3.610739274e+01,9.225139754e+01,9.513687960e+00,7.184699740e+01
1.884406023e+00,3.402987666e+01,9.842099208e+01,8.125076575e+01,5.291106232e+01,3.697583922e+01,3.538077084e+01,9.531338175e+01,7.781219733e+01,6.228133486e+01,3.412398428e+01,4.992442808e+01,5.318355359e+00,6.336769163e+01,9.231211918e+01,1.707162252e+01,9.007165983e+01,2.807431279e+01,7.718180266e+01,9.601907668e+01,2.380690104e+01,8.889781202e+01,3.130467008e+01,7.667720225e+01,9.390048085e+01,6.586466204e+01,6.599420048e+01,9.716394515e+01,8.523158008e+01,1.976442167e+01,6.821730472e+01,8.560662707e+01,4.746899614e+01,7.315655773e+01,5.294658574e+01,4.251230805e+01,9.510722453e+01,2.532071926e+01,7.066101802e+01,3.926813421e+01,7.655803462e+00,4.232266097e+00,2.752692603e+00,8.722981872e+01,2.170530983e+01,1.315507213e+01,4.755241471e+01,5.125195161e+01,5.552217575e+01,2.075729834e+01,1.025920978e+01,3.059146763e+01,7.089082353e+01,5.066072567e+01,5.045874300e+01,7.926207002e+01,9.143593618e+01,5.988386508e+01,5.328478650e+01,5.893966676e+01,2.376063155e+01,3.143235615e+01,8.752280025e+01,4.524798657e+01,9.173285415e+01,5.928245993e+01,1.887142555e+01,2.352090127e+01,6.197575769e+01,9.598996967e+01,2.967661938e+01,3.824393564e+01,5.652351777e+00,2.326203759e+01,9.000773301e+01,6.919699183e+00,5.750890006e+01,2.827052985e+01,5.889096711e+00,8.525131311e+01,2.458504715e+01,2.375206301e+01,2.249724844e+01,5.105585043e+01,5.701944150e+01,8.643661518e+00,9.849695562e+01,5.033570469e+01,9.772168669e+01
3.949432291e+01,3.388753757e+01,4.815448858e+01,8.167053019e+00,2.650411425e+01,2.228051845e+01,4.109607042e+01,9.167491797e+01,5.568863936e+01,7.210014214e+01,4.528954109e+01,6.173599459e+01,5.132742069e+01,1.516146959e+01,6.454261032e+01,3.749529223e+01,6.138442464e+00,4.263547762e+00,5.856434960e+01,1.212320152e+01,4.082293637e+01,8.681195760e+01,7.113784798e+00,3.157213539e+01,1.400428962e+01,4.961962815e+01,9.228947639e+01,8.645709126e+01,9.472620061e+00,2.479846106e+01,9.279063915e+01,3.348931297e+01,6.011860243e+01,1.800186037e+01,6.318260026e+01,4.055361642e+01,3.539724356e+01,2.227457946e+01,4.467089712e+01,5.615126588e+01,2.548014877e+01,5.291253394e+01,9.938600757e+01,5.325172054e+01,8.283316383e+01,8.957010260e+01,2.369689406e+01,4.113402816e+01,3.561741932e+01,4.032918115e+00,3.402036117e+01,4.101133029e+01,2.305613031e+01,2.000221432e+01,5.291905596e+01,1.953678257e+01,8.945137597e+01,8.356795661e+01,3.976543514e+01,6.400955238e+01,5.923424505e+01,4.914948570e+01,5.327000498e+01,4.601622261e+01,3.599292757e+01,9.337091100e+01,7.925142339e+01,6.066133279e+01,6.822186656e+00,5.815436788e+01,2.449410044e+01,9.993207020e+01,5.172935903e+01,1.124954289e+01,5.286193255e+01,5.988351711e+01,4.639730525e+01,9.193721947e+01,2.382194946e+01,4.606653273e+01,5.572009829e+01,1.147790082e+01,9.434100439e+01,5.596408428e+01,2.243982641e+01,7.021691409e+01,8.004362771e+01,1.835399048e+01,5.326597768e+00
6.524072527e+01,9.041472594e-02,5.257672445e+01,6.220717880e+01,4.597541364e+01,2.131888395e+00,1.793376988e+01,4.421006908e+01,2.499436945e+01,1.005242983e+01,7.783276414e+01,9.129378399e+01,9.107579345e+01,9.030696377e+01,1.107615107e+01,6.998980535e+01,9.285047828e+01,4.697884191e+01,2.094082352e+00,8.787975161e+01,6.305675624e+01,1.590200382e+01,1.244254147e+00,4.155676838e+01,4.298945217e+01,4.726223205e+01,8.342633992e+01,9.817438275e+01,6.320628697e+01,9.369996755e+01,8.308005873e+01,3.257126136e+01,7.484726084e+01,3.899206007e+01,3.757798374e+01,6.979419470e+01,3.119376361e+01,8.524027305e+01,3.525341447e+01,9.005583580e+01,4.506059948e+00,6.414860382e+00,8.852760805e+01,4.566039777e+01,8.066348923e+01,7.661804049e+01,1.099786776e+01,7.218515103e+01,8.838711217e+01,9.138257447e+00,7.846381898e+01,4.997839340e+01,5.914869074e+01,6.949554749e+01,8.376237851e+00,1.860041144e+01,5.490015091e+01,8.086009773e+00,3.976697378e+00,2.453458315e+01,7.786670724e+01,4.190057503e+01,2.695238434e+01,7.159206370e+01,7.732633388e+01,4.495161910e+01,5.864962014e+01,5.161248487e+01,9.169288463e+01,1.906873222e+01,4.287010387e+01,5.851302434e+01,7.684475416e+01,5.161486664e+01,7.368469475e+01,8.252732947e+01,6.471389919e+01,8.249941244e+01,4.696164769e+01,9.502124586e+00,4.564323647e+00,2.705150279e+01,9.814629381e+01,1.572203327e+01,7.708091427e+01,8.414099613e+00,8.221177549e+01,5.457145997e+01,2.763184374e+01
4.351067347e+01,7.973466474e+01,7.832054666e+01,4.320569690e+01,3.534088617e+01,3.830153493e+01,6.247995121e+01,6.797770179e-01,3.843057717e+01,7.010338304e+01,5.326835241e+01,6.034508027e+01,1.509813483e+00,5.452092069e+01,3.906691545e+01,7.885008136e+01,7.267248336e+00,5.282152196e+01,7.241612491e+01,3.500635916e+01,5.112315757e+01,9.728988976e+01,3.875645802e+01,5.967333442e+01,5.743312567e+01,6.768817016e+00,2.867401842e+01,8.945492880e+01,9.042088066e+01,7.898061632e+01,9.077922691e+00,6.193222896e+01,9.493923309e+01,6.191713084e+01,3.973424861e+01,1.321271291e+00,2.503358056e+01,9.966338344e+00,8.871417285e+01,5.001839112e+01,2.155117970e+01,7.442516519e+01,2.233652434e+01,8.040103651e+00,1.392304810e+01,1.473178519e+01,1.140517202e+01,8.959571504e+01,9.230495410e+01,2.404917126e+01,4.356935566e+01,3.617741989e+01,8.324547889e+01,2.295978732e+01,7.985479339e+01,9.059318739e+01,2.538666722e+01,9.111539567e+01,3.230804886e+01,9.188050303e+01,6.665866173e+01,5.805021809e+01,1.230157363e+01,8.996164628e+00,9.363646404e+01,2.941322003e+01,6.254952149e+01,5.595559403e+01,5.980681686e+01,3.737613305e+01,4.410528239e+01,3.589708898e+01,5.050970806e+01,5.997602072e+01,3.753132282e+01,3.339235955e+01,4.412266280e+01,1.238228075e+01,7.581862756e+01,9.220512656e+01,1.271465252e+01,3.327813269e+01,7.464952012e+01,7.854234781e+01,7.459183185e+01,7.842589931e+01,4.940381101e+01,2.351659383e+01,5.677545461e+01
9.639818819e+01,1.992313478e+01,2.482615528e+01,4.019408303e+01,9.678928990e+01,6.057051426e+00,9.081024549e+01,9.805000758e+01,5.523589263e+01,9.607185382e+00,5.252475108e+01,3.002364531e+00,2.714955506e+01,8.166253094e+01,9.256080169e+01,3.449456436e+01,9.019724918e+01,9.191769436e+01,9.040335107e+01,4.931086455e+00,4.138999099e+00,5.275027502e+01,8.909230632e+00,5.290159109e+01,2.976645910e+01,3.002201777e+01,1.242448895e+01,8.740805707e+01,4.210309228e+01,9.230321280e+01,7.961538232e+01,1.303921869e+00,7.862467907e+01,2.912912332e+01,7.262945681e+01,2.528547907e+01,2.857595639e+01,5.289801026e+01,6.911381206e+00,6.246868626e+01,5.825651256e+00,2.526216599e+00,1.877923088e+01,3.718179977e+01,7.352438487e+01,4.552606747e+01,3.014135002e+01,8.596137087e+01,7.213977579e+01,2.043208708e+01,6.113465275e+01,6.954385300e+01,9.988091321e+01,9.215118187e+01,2.193933925e+01,8.282341514e+01,7.074356528e+01,1.083514113e+01,7.086577001e+01,7.574839843e+01,5.770708434e+01,4.016414457e+00,3.778547496e+01,9.285872350e+01,2.798618320e+01,8.459803275e+01,5.741628000e+01,5.691353039e+01,4.090861543e+01,8.640375248e+01,8.503352356e+01,9.430531357e+01,8.029112344e+01,4.749263626e+01,8.458530891e+01,4.109671277e+01,7.058126012e+01,9.495608731e+01,1.635393413e+01,9.001258469e+01,1.778325365e+01,7.795382729e+01,7.848200785e+01,6.810864065e+01,3.907519606e+01,9.387576552e+01,4.742088755e+01,4.605731286e+00,6.869182936e+01
5.620893978e+01,1.105207189e+01,3.287267562e+01,5.639803417e+01,7.573470973e+01,6.233120623e+01,3.800127736e+01,8.751925838e+01,1.068728871e+01,9.064189461e+00,6.922765892e+00,1.081991198e+01,7.180029090e+01,9.942366040e+01,3.427566135e+01,9.678066709e+01,8.031158954e+00,3.969140070e+00,3.607431895e+01,4.000863833e+01,1.484536772e+01,4.440207960e+01,8.485354234e+01,8.700732127e+01,8.579976859e+01,4.213893297e+01,8.466981382e+01,3.897817776e+01,4.847633751e+00,5.454876362e+01,4.871098338e-01,3.756391550e+01,2.316273662e+01,7.509294250e+01,2.973615701e+01,8.202608265e+01,7.494826471e+01,2.081692039e+00,6.066895164e+01,3.114726517e+01,2.275943847e+01,3.725672500e+01,4.206897166e+01,8.155856845e+01,5.158686209e+01,7.698832002e+01,3.980587440e+01,1.717383335e+01,8.380826872e+01,9.355774827e+01,6.495712353e+01,9.654937320e+01,6.038426680e+01,6.332244474e+01,6.620452517e+01,4.003374562e+01,8.067227897e+01,3.546418394e+01,1.635622286e+01,6.531991782e+01,9.935279969e+00,3.429132555e+00,6.066923477e+01,2.722954430e+01,7.459721052e+01,7.956772163e+01,9.902441537e+01,3.154163714e+01,6.478614122e+00,1.618983110e+01,3.950504854e+01,9.743848216e+01,2.761811742e+01,5.630985526e+01,4.142843698e+01,2.308567543e+01,8.016695695e+01,2.444089975e+01,5.485126037e+01,5.384408392e+01,8.472740899e+01,1.799299768e+00,7.248924712e+00,6.317253735e+01,5.169894706e+01,6.023569300e+01,7.560397368e+01,9.927274313e+01,1.036460635e+01
3.000892728e+01,5.605860870e+00,3.865344378e+01,4.740832289e+01,3.068610857e+01,2.057694938e+01,4.002620007e+01,6.483427747e+01,1.000407903e+01,1.255923193e+00,3.457668937e+01,1.366310225e+01,3.528492720e+01,3.289365508e+01,7.894340536e+01,1.385364466e+01,7.571880812e+01,7.167550267e+01,1.305655848e+01,9.996736163e+01,2.194936336e+01,5.728074914e+01,2.032506773e+01,4.725201785e+01,8.190221042e+01,3.843622496e+01,6.065256105e+01,4.603029765e+01,1.862653273e+00,5.363605204e+00,3.567875062e+01,7.700353083e+01,1.985462204e+00,5.201103202e+01,5.701465936e+01,3.563459318e+00,2.959736570e+01,7.476465440e+01,7.837371345e+01,1.529357453e+01,8.725763407e+01,1.339034682e+01,5.379328048e+01,5.857673193e+01,8.774074190e+01,2.351452314e+01,4.135695970e+01,8.113075804e+01,1.237888252e+01,8.304612522e+00,3.229534358e+01,9.611795007e+01,8.619759842e+01,4.920171069e+01,2.556891944e+01,3.925188640e+01,2.335214325e+01,4.311326590e+01,4.160470152e+01,9.420552933e+01,9.547067848e+01,2.360827837e+01,1.372829553e+01,4.954260014e+01,2.777868204e+01,9.418640032e+01,2.788746676e+01,8.400906098e+01,1.987805313e+01,2.285187967e+01,1.713772768e+01,5.148921874e+01,6.189797358e+01,7.573955138e+01,2.805901260e+01,9.855209623e+01,9.040245207e+01,5.530000287e-01,3.280893335e+01,4.679848836e+01,5.773629623e+01,8.467690249e+01,7.769677350e+01,6.530433375e+01,4.019168190e+01,2.958768198e+01,2.967761334e+01,4.774255199e+01,1.798486157e+01
9.843223107e+01,6.147343882e+01,2.692387073e+01,4.085347489e+01,8.447033468e+00,9.535829035e+01,8.685440367e+01,7.894145358e+01,3.681119694e+01,3.641633377e+01,8.519942388e+01,7.559779820e+01,3.414057186e+01,9.905611678e+01,2.986224773e+01,7.173046133e+01,4.497153205e+01,5.744631964e+00,3.511721085e+01,7.113280997e+01,7.783187730e+01,4.647990081e+01,3.065956320e+01,9.463757242e+00,3.108938176e+00,1.956440393e+00,1.708167141e-01,7.164102343e+01,2.003320280e+01,1.912079010e+01,2.910714795e+01,1.986178918e+01,9.171496181e+01,9.874306998e+01,5.311959512e+01,6.170123989e+01,3.916826963e+01,7.394684198e+01,8.817850121e+01,6.216973398e+01,1.967926453e+01,1.258301102e+01,5.606046187e+00,7.604243738e+01,7.063291218e+01,9.441458317e+01,1.179285704e+01,3.835795493e+01,3.141336979e+01,8.941542962e+01,1.806525996e+01,9.401964486e+01,1.483323823e+01,7.357394746e+01,2.613312348e+01,7.876870421e+01,8.472346751e+00,7.594466325e+01,2.008741705e+01,8.706490432e+01,7.675423858e+01,6.074837034e+01,1.653123692e+01,8.388556859e+01,3.153902880e+01,2.604879415e+01,9.081732080e+01,4.262948280e+01,2.058765341e+01,1.957911235e+01,2.043092889e+01,4.772521753e+01,9.235073320e+01,2.258795734e+01,3.547684484e+01,3.687285462e+00,4.591609641e+01,5.148431495e+01,7.263473087e+01,3.485436332e+01,4.432981555e+00,3.614613517e+01,1.646794196e+01,3.973098178e+01,2.638768089e+01,7.195755204e+01,3.914331927e+01,9.055060942e+01,5.084788896e+01
