v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39
5.040613164e+01,9.211932668e+01,7.606867452e+00,7.196523762e+01,9.250666968e+01,4.316965996e+01,2.052048132e+01,4.596304671e+01,8.129979873e+01,5.715716825e+01,4.217341524e+01,8.799828271e+00,7.096319229e+00,9.455875127e+01,8.287855262e+01,3.570189936e+01,2.475203879e+01,8.532461914e+01,8.879800005e+01,4.540843175e+01,7.811900837e+01,9.524443255e+01,5.750304423e+01,9.437157221e+01,4.226105787e+01,9.303519735e+01,5.742744458e+01,5.187764352e+00,2.130297025e+01,5.231849455e+01,1.608369064e+01,4.356530449e+01,1.921032089e+01,5.438383236e+01,4.223149361e+00,4.318563103e+01,5.541067435e+01,8.373259346e+01,7.645518573e+01
9.648174123e+01,6.271535029e+01,5.804756409e+00,9.664788400e+01,6.321141115e+01,4.109112616e+01,7.066532915e+00,3.506575525e+01,6.766781015e+00,9.029659889e+01,8.158768235e+01,3.134226989e+01,2.456392781e+01,7.155403226e+00,4.391907518e+01,2.962594538e+01,1.350860920e+01,3.912033580e+01,1.408462193e+00,9.482068648e+01,3.784026965e+00,9.409787702e+01,6.641116796e-01,7.382825442e+01,8.435906008e+01,5.014775350e+01,1.422360697e+01,8.537370572e+01,8.423698129e+01,5.705785104e+01,9.774306418e+00,7.490718651e+01,8.866354797e+01,1.248260233e+01,5.601130086e+01,8.840487787e+01,3.453020922e+01,8.963457704e+01,8.665416887e+01
8.672522321e+01,9.157556820e+01,4.694320756e+00,7.220481655e+01,9.410970250e+01,8.435506461e+00,1.747437821e+01,6.026247202e+01,9.548098420e+00,4.619310926e+01,5.358557112e+00,6.601834715e+01,1.401255804e+00,4.342502401e+01,5.647077382e+01,2.200216709e+01,4.286073044e+01,7.287211601e+00,2.153350308e+01,1.973041972e+01,8.221292925e+01,6.305831977e+01,3.811179941e+01,6.033126931e+01,7.578944919e+01,4.921678058e+01,8.545522205e+01,2.754205696e+01,9.614815320e+01,3.801700280e+01,8.486738534e+01,7.180215640e+01,1.257177729e+01,5.203982758e+01,6.203335831e+01,1.145386304e+01,5.402609804e+01,5.524212412e+01,4.265137041e+01
9.469611765e+01,7.289243987e+01,5.763340783e+01,6.152832699e+01,9.990563998e+01,9.935554026e+01,8.322166552e+01,3.749242920e+01,7.982738548e+01,5.444113823e+01,8.398135225e+01,9.219557185e+01,8.200396643e+01,9.440833218e+01,5.112321239e+01,8.181990672e+01,6.501594171e+01,4.110016221e+01,9.287384071e+01,5.993185054e+01,2.731974289e+01,7.801940786e+01,7.329703912e+01,6.704691661e+01,1.362908859e+00,4.165840942e+01,9.360567095e+00,2.279093161e+00,6.206736961e+01,2.515295712e+01,2.901629897e+01,6.313080428e+01,9.826536739e+01,5.060122144e+01,7.665533431e+01,6.017686049e+01,1.012371218e+01,3.447984234e+00,2.546317988e+00
2.352806707e+01,8.768009931e+01,5.373235698e+01,6.969158970e+01,9.054532687e+01,4.571337100e+01,7.682167765e+01,4.941234755e+01,3.449748817e+01,5.372561481e+01,9.321590519e+01,3.045886089e+01,6.182563071e+01,4.968005155e+01,4.665310681e+01,4.976503583e+01,6.583871563e+01,2.355493435e+01,3.493226329e+01,3.691143656e+01,1.872885211e+01,7.651936469e+01,1.797170582e+01,6.345778762e+01,2.012559148e+01,9.539474194e+01,8.917160359e+01,1.882795202e+01,4.736371162e+01,5.647922160e+01,7.726869287e+01,9.905132669e+01,9.384958350e+01,6.926581153e+01,2.254503646e+01,1.899194540e+01,5.125306226e+01,7.105526541e+01,6.717090485e+01
4.433117480e+01,1.877445239e+01,7.412859568e+01,3.582243494e+01,5.901300498e+01,1.204438158e+01,4.425925015e+01,3.552891991e+01,2.345020186e+01,8.321410692e+01,6.661718687e+01,4.219364001e+01,2.425233210e+01,2.000795761e+01,6.160213386e+00,1.005431720e+01,5.664002809e+01,9.739259890e+01,7.334084449e+01,9.689744957e+00,1.751218295e+01,4.987154679e+01,1.979264445e+01,4.864590740e+01,2.797388906e+01,7.850158591e+01,6.656860395e+01,9.075515170e+01,5.808736386e+01,6.571192469e+01,6.283643560e+01,9.938517420e+01,2.469686696e+01,1.483220360e+01,1.511708896e+01,8.717279566e+01,8.122251859e+01,1.835009461e+01,8.716457752e+01
4.448929760e+00,2.714437522e+01,9.206372666e+01,7.109996404e+01,7.550231121e+01,5.221983837e+01,3.274103249e+01,1.079390061e+01,6.433998561e+01,2.788645523e+00,5.487537875e+01,9.928909432e+01,2.148973539e+01,8.524906089e+01,7.210934520e+01,1.185528559e+01,4.200035655e+01,6.348511711e+01,5.238150971e+01,1.964368807e+01,8.142860402e+01,6.858401441e+01,8.111913000e+01,6.754906681e+00,1.537574092e+01,6.292668290e+01,4.433404880e+01,9.583195685e+01,6.547837466e+01,4.632358400e+01,6.258355213e+01,8.918916392e+00,5.392936769e+01,9.742289494e+01,1.944377336e+01,9.941614602e+01,2.570056627e+01,3.866343220e+01,8.688309717e+00
8.992933913e+00,1.121909693e+01,7.602283383e+01,8.292533716e+01,7.205032712e+01,3.464890959e+01,7.908165177e+00,6.847681511e+01,3.714764924e+01,9.150740994e+01,3.377067962e+01,9.040120435e+01,4.280853444e+01,8.060758194e+01,4.129762965e+01,2.428437483e+01,4.775058058e+01,7.861681347e+01,6.775908414e+01,8.842993362e+01,9.921942848e+00,9.640534031e+01,8.280528061e+01,8.047188038e+01,8.366046362e+00,2.340152651e+01,9.828059689e+01,8.345064050e+01,5.223582274e+01,1.295416279e+01,5.109769795e+01,2.033768901e+01,1.575253186e+01,4.603320271e+01,9.263561311e+01,8.762897491e+01,4.750805611e+01,9.935412188e+00,7.307319452e+01
2.703859937e+01,2.689526791e+01,7.454843328e+01,7.860622652e+01,5.986371690e+01,7.802621034e+01,8.583583612e+01,9.983984953e+01,5.059036773e+01,1.991237977e+01,9.218974846e+01,8.436185676e+01,9.621876763e+01,2.352573029e+01,6.775407312e+01,8.526099618e+01,2.626574448e+01,7.253261650e+01,7.489743054e+01,3.811953485e+01,5.297442861e+01,3.518311783e+01,4.964353312e+01,3.630724470e+01,9.103471248e+01,3.870680605e+01,4.819204931e+01,6.088826531e+01,9.643296407e+01,2.954215204e+01,5.940927942e+00,2.333394087e+01,8.715852213e+01,9.925487491e+01,9.899918741e+01,9.337191877e+01,9.120141940e+01,4.727191813e+01,1.735921187e+01
6.150141119e+01,5.957994094e+01,8.690710961e+01,1.138633014e+01,7.086710420e+00,5.687077896e+01,4.115865325e+01,2.189867650e+01,1.390741833e+01,8.791268159e+01,1.004167354e+01,2.905490087e+01,5.025694613e+01,7.004389881e+00,4.031573270e+01,9.324399132e+01,6.793195055e+00,3.843561005e+01,3.774176308e+01,5.113530286e+01,1.143411080e+01,1.776320405e+01,8.220225904e+01,6.240887366e+01,5.167365103e+01,3.859682170e+01,6.891896072e+01,7.147138528e+01,9.184798484e+01,6.606955556e+00,9.866785359e+01,6.921088423e+01,7.364975898e+01,8.667735625e+01,2.830508495e+01,5.056756371e+01,6.665498737e+01,2.406601648e+01,3.526667171e+01
1.321156523e+01,8.484477936e+01,6.284331034e+01,8.440205434e+01,6.974666537e+01,2.085530332e+01,1.462632452e+01,7.163196628e+01,2.048905769e+00,7.342663598e+00,1.327669777e+01,7.713473663e+01,5.753990692e+01,8.037170017e+01,8.984400946e+01,9.584775446e+01,7.071461095e+01,1.821151325e+01,4.992801212e+00,9.812320335e-01,5.740259552e+01,1.940377761e+01,7.978454691e+01,6.128551802e+01,7.833125545e+01,5.882530589e+01,9.378761438e+01,3.210330255e+01,3.527997576e+01,3.650894628e+01,7.999899510e+01,9.848790909e+01,6.495101184e+01,5.675262866e+01,3.243270583e+00,5.347439039e+01,4.964720914e+01,2.076187610e+01,3.479002210e+01
4.473443209e+01,9.359001856e+01,3.736360093e+01,6.929704261e+00,2.612774530e+01,9.672305688e+00,4.894117991e+01,6.559231755e+01,9.897051185e+01,7.367477901e+01,6.035734901e+01,7.449454810e+01,6.253074789e+01,2.485205163e+01,4.630437279e+01,2.814603789e+01,3.102538059e+01,9.075326107e+01,5.177400015e+01,8.953248729e+01,5.079326064e+01,3.273225578e+01,2.962431238e+01,1.230792313e+01,9.013647885e+01,6.384564935e+01,8.245570427e+01,1.356407000e+01,5.848788113e+01,1.939410107e+00,8.321578944e+01,7.297110411e+01,4.780061215e+01,8.094497887e+01,9.055228109e+01,1.359143793e+00,2.428974472e+01,8.182553685e+01,1.979115743e+01
4.998256641e+01,4.044557232e+01,6.640239291e+00,2.007767448e+01,5.231390726e+01,7.460204328e+01,3.613275811e+01,8.217102373e+00,2.715586317e+01,7.071300437e+01,2.014107709e+01,1.607377143e+01,3.521539503e+01,4.217887156e+01,8.060375006e+01,4.438093469e+00,4.296345631e+01,2.329352550e+01,3.892506221e+01,9.817514814e+01,8.170947790e+01,5.080671826e+01,4.930019647e+01,3.447884531e+01,9.404979099e+01,8.150137050e+01,6.624327895e+01,1.637180401e+01,4.227957402e+01,4.918809728e+00,7.950360423e+01,4.879809602e+01,6.127284399e+01,3.799673550e+01,6.836047620e+01,9.542893934e+01,6.194703747e+01,5.695621560e+01,5.546484787e+01
5.471778254e+01,5.312063811e+01,1.104944983e+00,2.717682410e+01,3.908914563e+01,5.884954836e+01,3.668085374e+01,4.670178314e+01,1.589459980e+01,2.962127959e+01,3.922582807e+01,6.878339734e+01,4.950588929e+01,6.336349069e+01,3.693869655e+00,1.810794336e+01,9.448276623e+01,7.397351937e+01,7.186293583e+01,2.873666350e+01,1.594212733e+01,8.122940435e+01,1.963029709e+01,1.800709220e+01,1.040779451e+01,3.480964828e+01,7.128052523e+01,6.718796107e+01,4.005136335e+01,8.908774961e+01,2.441263872e+00,5.606682451e+01,2.651732732e+01,5.088580488e+01,7.697110445e+01,3.412014317e+01,5.044882662e+01,7.880841814e+01,5.459259063e+01
1.902239388e+01,4.852791743e+01,1.227998409e+01,3.196456880e+01,3.210251575e+01,5.934346104e+01,6.667156331e+01,3.950737199e+01,1.171231028e+01,6.474442050e+01,1.961079747e+01,2.621817378e+00,4.448070572e+01,5.187107422e+01,1.375602248e+01,7.383236981e+01,4.617203670e+01,2.796263483e+00,1.660764716e+01,1.744962723e+01,8.544933121e+01,7.151032344e+01,7.147021203e+01,8.216928710e+01,8.709825118e+01,8.179036499e+01,1.025403066e+01,4.515140166e+01,9.952865109e+01,3.427377043e+01,1.762496600e+01,6.267142196e+00,2.815986522e-01,5.468433262e+01,3.785053212e+01,9.157017145e+01,4.693068476e+01,1.686803363e+01,7.473047528e+01
6.215068340e+01,3.284863659e+00,8.952078343e+01,9.739033165e+01,2.969122619e+01,3.299683019e+01,7.157452426e+01,3.183594454e+01,3.062116119e+01,7.807475748e+01,1.318232872e+00,2.229365594e+01,7.546531781e+01,2.858782963e+01,7.961071044e+01,2.002219662e+01,5.303581837e+01,5.772579995e+01,2.570795114e+01,9.028267419e+01,8.011055538e+01,2.857558003e+00,5.178592142e+01,4.048215156e+01,1.813805079e+01,2.456301182e+01,7.263682744e+01,1.310770118e+01,3.878733350e+00,9.953593944e+01,5.590915137e+00,3.670086200e+00,3.549111999e+01,2.220358925e-01,5.664596725e+00,3.883441516e+01,5.958976241e+01,2.848524205e+00,9.674030272e+01
6.956837703e+01,8.837144074e+01,7.673924922e+01,9.093811492e+01,5.437509986e+01,9.130637711e+01,6.885216751e+01,9.765499754e+01,4.704802401e+01,2.681496709e+01,1.216898769e+01,9.679944575e+01,8.118841520e+01,1.021378681e+01,7.754567674e+01,4.026257728e+01,4.600931680e+00,7.281684248e+01,9.462016403e+01,5.760498848e+01,7.155257869e+00,2.859165742e+01,1.831910769e+01,9.756561337e+01,7.733769969e+01,3.358907060e+01,8.456492161e+01,1.611566136e+01,2.525289152e+01,9.815765651e-01,7.334865511e+01,1.487407263e+01,1.723271556e+01,7.771797163e+01,3.222576073e+01,5.992667680e+01,5.701857403e+01,4.016105313e+01,8.102492922e+01
6.416509289e+01,6.427935991e+01,6.930681851e+01,9.244106731e+01,6.030334032e+01,6.200328694e+00,7.098968115e+01,9.195490535e+01,1.778566429e+01,2.145536719e+01,2.856608541e+01,1.299055183e+01,5.537687560e+01,6.062575153e+01,6.478532738e+01,4.074461721e+01,4.863439086e+01,9.274337711e+01,8.640829981e+00,6.037841741e+01,9.145965502e+01,7.572025246e+01,9.522434293e+01,8.861404474e+00,1.114343915e+01,8.547225604e+01,4.989332357e+01,4.995683642e+01,1.201352558e+00,1.281535169e+01,7.874943049e+01,9.713495074e+01,3.207477244e+01,4.029159114e+01,7.485747801e+01,9.513395240e+01,1.169610431e+01,2.227727724e+01,3.862314536e+01
6.968398965e+01,9.714284597e+01,8.735451495e+00,6.245113948e+01,5.460214693e+01,7.330918682e+01,2.168163505e+01,7.617518130e+01,9.894417556e+00,4.267337414e+01,1.599371094e+00,8.601347213e+01,1.751797183e+01,2.724605566e+00,7.152014231e+01,1.395843669e+01,8.631884447e+01,3.817717355e+01,9.737895526e+01,7.932247388e+01,2.941807187e+01,7.235355572e+01,6.994662976e+01,3.406071118e+00,1.665628626e+01,6.434317917e+01,7.667279997e+01,9.397969120e+01,5.893497572e+01,5.748487739e+01,6.803547252e+01,7.839442805e+01,1.895432150e+01,1.586324464e+01,7.861029975e+01,8.444789253e+01,7.852252561e+01,8.302475753e+01,1.877362879e+01
3.842262215e+01,8.782105744e+01,6.867005557e+01,2.666129062e+01,9.426630241e+00,1.763654274e+01,5.320969349e+01,7.892194956e+01,7.524553169e+00,4.935359430e+01,2.386693232e+01,7.851360477e+01,2.691519539e+01,2.490206615e+01,4.075640298e+01,3.914866395e+01,3.129087951e+01,1.296993952e+00,6.264019410e+01,2.182878315e+01,6.774774910e+01,7.230017263e-01,9.922628599e+01,2.684848681e+01,6.068155463e+01,7.110041899e+01,8.197619682e+01,1.903176735e+01,2.596810690e+01,9.441074797e+01,3.798635183e+01,1.346517437e+01,8.077711098e+01,4.037060927e+01,7.277828205e+01,8.145103543e+00,1.876704619e+01,6.704315664e+01,1.605571934e+01
1.723805365e+01,3.866651342e+01,7.366037941e+01,2.026841782e+01,2.916032951e+01,3.111135795e+01,4.221373240e+01,9.791183965e+01,5.748619954e+01,3.056561724e+00,8.344831943e+01,1.535067706e+01,1.910331934e+01,1.183203937e+01,8.537339331e+01,4.623408261e+01,3.216638771e+00,1.156563013e+01,2.338399158e+01,1.026948136e+01,6.694042674e+01,7.927677678e+01,5.479788358e+01,3.681393776e+00,7.748833189e+01,6.258376174e+00,2.410997660e+01,3.750058291e+01,5.146054793e+01,1.158934486e+01,8.723610393e+01,1.691854354e+01,3.960815672e+01,3.451530769e+01,9.930703303e+01,9.273990574e+01,4.156141111e+01,2.146897850e+01,6.451687777e+01
9.494969409e+01,3.971477730e+01,4.607053109e+01,5.594143489e+01,6.674021967e+01,9.662465221e+01,2.851382135e+01,3.908898341e+01,8.008371908e+01,9.870532567e+01,8.930050423e+01,7.386265580e+01,8.100658236e+01,3.456350796e+01,1.270101476e+01,6.226788824e+01,8.610383059e+01,9.934811606e+01,6.043665457e+01,9.940938882e+01,9.902143719e+01,8.535441257e+01,1.435598042e+01,7.365766950e+01,5.500584798e+01,8.330589813e+01,5.405848284e+01,6.610537270e+01,7.168490519e+01,6.689369973e+01,2.655184422e+01,7.180145439e+00,1.019112937e+01,7.860794212e+01,7.117066359e+01,1.192369477e+01,9.230476135e+01,9.387419693e+01,2.299354786e+01
6.582593946e+01,6.684671910e+01,1.491919307e+01,9.308987053e+01,2.946915923e+01,5.353741761e+01,3.120223673e+01,9.996075543e+01,1.525514473e+01,2.649910482e+01,9.070408112e+01,2.258162981e+01,3.499083760e+00,9.532881612e+01,1.348160586e+01,5.947902566e+01,5.442037914e+01,2.333065505e+01,4.732250815e+01,7.597176197e+01,4.013565159e+01,5.947446136e+01,6.499842698e+01,3.029670832e+01,1.604437856e+01,8.103628497e+00,2.214261531e+01,9.806864178e+01,7.471034741e+01,6.493834842e+01,6.529603185e+01,7.994869551e+01,6.092967012e+01,2.644920504e+01,7.582831430e+01,9.044877105e+01,4.687847202e+00,6.662957692e+01,2.054452472e+01
1.213545572e+00,1.619707538e+01,3.542244095e+01,3.937278388e+01,3.718742413e+00,2.282713596e+01,4.370200883e+01,5.255130094e+01,6.072543255e+01,9.604763568e+01,4.171183958e+01,6.394493137e+01,1.403220015e+01,3.541007458e+01,3.711993642e+01,4.774857165e+01,4.097812261e+01,4.219661785e+01,9.690229839e+01,7.969202988e+01,8.637714740e+01,4.248200016e+01,1.654335254e+01,9.501185654e+01,9.177291634e+01,1.513231723e+01,9.870896417e+01,7.346828608e+01,4.274075567e+01,1.742399741e+01,5.639108642e+01,5.407944653e+01,3.106203619e+00,8.962073505e+01,1.792625578e+01,7.361385686e+01,1.420960874e+01,3.606769138e+01,1.615589407e+01
2.125617260e+01,4.911641211e+01,5.451918444e+00,5.041137163e+01,1.476446141e+01,8.000428517e+01,8.318812965e+01,7.785349167e+01,3.800609267e+01,4.245817238e+01,1.584327111e+01,6.731978312e+01,8.382875567e+01,1.537279295e+01,8.724546309e+01,2.763431708e+01,7.664104322e+00,4.841996651e+01,7.843180010e+01,1.090474129e+01,3.046073982e+01,4.608394417e+01,9.101171631e+01,3.051030688e+01,3.086025375e+00,6.144881795e+01,9.242980542e+00,3.801148260e+01,8.742678846e+01,9.824222424e+01,6.744534064e+01,8.519672581e+01,3.807367835e+01,6.435535029e+01,7.152785221e+01,5.511924297e+01,9.191446077e+01,8.987208424e+01,5.369165146e+00
1.589677259e+01,5.424867596e+01,5.089824433e+01,1.106441692e+01,3.225544202e+01,7.114254971e+01,2.394959653e+01,9.318921366e+01,6.919982422e+01,9.399701465e+01,3.909332332e+01,7.543408201e+01,3.759574237e+01,8.652094123e+01,3.916742270e+01,9.340588187e+01,8.103407370e+01,2.420407489e+01,9.627157403e+01,7.787375942e+01,6.807045030e+01,5.239224777e+01,5.716060168e+01,4.851850603e+01,9.298766180e+01,1.704069469e+01,7.108715362e+00,1.488543559e+01,5.305253655e+01,1.221147555e+01,9.472849153e+01,6.711130142e+01,3.001967842e+01,4.298771854e+01,7.400258279e+01,7.397752231e+01,8.076730617e+01,4.822098436e+00,6.624944897e+01
4.205885493e+01,5.616729748e+01,3.180341724e+01,9.475219353e+01,3.926637779e+01,9.989684265e+01,6.493517150e+01,1.299909283e+01,6.607067378e+01,5.532659244e+00,6.524430248e+01,4.504468229e+01,1.006402360e+01,8.950841786e+01,2.878586396e+01,9.170989274e+01,7.993151271e+01,5.467477222e+01,1.395694785e+01,6.915542778e+01,6.708433697e+01,1.569206374e+01,2.347488866e+01,5.794749451e+01,1.296015366e+01,4.312833143e+01,9.019195512e+01,3.788195693e+01,9.795190604e+01,8.757400733e+01,4.359012002e+01,8.906202788e+01,2.312564599e+01,4.911402929e+01,4.983203753e+01,5.395011465e+01,2.312696369e+01,4.985492206e+01,3.767059983e+01
2.018063516e+01,4.590164766e+01,2.865686412e+01,2.397055369e+01,3.205695597e+01,9.186692948e+01,2.875084688e+01,2.802949176e+01,1.625863611e+01,1.889948486e+00,2.898870574e+01,8.285699925e+01,9.162741048e+01,5.725568417e+01,1.746106494e+01,1.534632738e+01,3.273747021e+01,3.155167978e+01,5.333835242e+01,5.496027734e+01,3.399940082e+01,5.504440043e+01,9.736523273e+01,3.328470108e+01,6.452829303e+00,5.131527152e+01,5.864157893e+01,1.158114523e+01,7.263941663e+00,7.846793576e+01,5.976322155e+01,7.036457962e+00,9.225772227e+01,3.465960628e+01,3.880430319e+01,3.010513688e+01,7.004642540e+01,2.214579206e+00,9.423575603e+01
6.067476414e+01,8.880954764e+00,2.390308631e+00,1.681392041e+00,2.974981305e+01,5.448995240e+01,9.454943551e+01,1.013898184e+01,4.899018941e+01,6.370976356e+01,7.449308302e+01,5.002450703e+01,2.994907002e+01,6.219884639e+01,5.655697163e+01,8.385451133e+01,3.590306473e+01,9.468137169e+00,2.546073394e+01,4.537854086e+01,7.056550682e+01,9.555148086e+01,1.546962869e+01,8.427649724e+01,2.566707586e+01,6.622629266e+01,9.356354293e+01,8.128259322e+01,7.712320198e+01,3.649378829e+01,4.742651099e+01,5.732285435e+01,4.300796765e+01,4.634049019e+01,4.675011281e+01,1.745048581e+01,9.355140418e+01,3.042283446e+01,2.786482688e+01
6.605802652e+01,8.934772668e+01,1.465685762e+01,2.508625307e+01,4.956706375e+01,6.700345931e+01,9.728688548e+01,3.101893585e+01,8.035500371e+01,3.248975602e+01,9.800738858e+01,6.466624675e+01,8.415021838e+01,1.297719635e+01,2.344392694e+01,6.046304028e+01,2.538690584e+01,3.623504265e+01,1.476989102e+01,7.751380288e+01,2.181256411e-01,9.985506428e+01,5.521417410e+00,1.289949209e+01,1.128046443e+01,7.588454375e+01,6.864273523e+01,7.909884696e+01,7.816409388e+00,6.241869323e+01,1.275924853e+01,3.300466998e+01,4.087561207e+01,6.815331137e+01,1.482989675e+01,5.791966011e+01,5.056079896e+01,3.535246016e+01,5.133814967e+01
1.125115904e+01,6.522098477e+01,9.644479692e+00,8.022567581e+01,9.553891642e+01,1.145578448e+01,2.658967084e+01,5.188762493e+01,7.490134912e+01,6.170822433e+00,9.018133156e+01,5.623733007e+01,1.470237242e+01,7.365868188e+01,8.482669592e+01,1.578343736e+01,8.242903977e+01,3.281097367e+01,6.712777999e-01,1.691985929e+01,5.656811287e+01,7.450434967e+01,9.028715814e+01,7.269237632e+01,9.885573301e+01,4.254297802e+01,9.385557926e+01,9.290350642e+01,2.862057365e+01,1.994079155e+01,6.918053456e+01,4.128521373e+00,3.503701137e+01,4.972575575e-01,5.057040602e+01,1.053293035e+01,6.646675888e+01,8.872223687e+01,9.754684388e+00
4.746805277e+01,5.500869556e+01,2.757934922e+01,7.589023433e+01,3.107884801e+00,8.295495977e+01,8.476677669e+01,7.293064556e+01,1.028740053e+01,9.070880837e+01,6.506008982e+01,8.715564742e+01,3.722498181e+00,5.139329053e+01,2.377206231e+01,4.281653088e+01,4.939715083e+01,2.263749970e+01,2.661219667e+01,5.091655597e+01,9.133143299e+01,1.511546842e+01,3.950727784e+00,2.027955327e+01,2.574925239e+01,9.245256847e+01,6.546246757e+01,3.380877103e+00,5.162635995e+01,3.085268640e+01,4.767763504e+01,8.052801169e+01,9.798116865e+01,7.590434584e+01,7.777095751e+00,9.486046348e-01,5.093929649e+01,7.976201106e+01,4.204709277e+01
6.097990259e+01,8.055076151e+01,4.234073032e+01,8.375987976e+00,6.438531565e+01,2.308102963e+01,4.102301344e+01,8.303406842e+01,4.462217344e+01,2.893350129e+01,6.612397343e+01,1.250593112e+01,3.950332291e+01,6.033866030e+01,8.741961724e+01,7.149362409e+01,7.706556472e+01,7.130319902e+01,7.447367796e+01,9.704345201e+01,4.537393403e+01,1.425169047e+01,1.342777741e+01,6.980934220e+01,5.018568724e+00,5.892793819e+01,1.607716623e+01,6.585142534e+01,1.035416791e+01,1.633477121e+01,5.122656578e+01,1.974802458e+01,3.767425670e+01,3.688211221e+01,8.062456690e+01,8.661885397e+01,7.111354071e+01,7.115035494e+01,3.038862003e+01
9.329087089e+01,7.210964793e+01,2.927420332e+01,3.797568489e+01,3.234849965e+00,3.438344477e+01,7.290390844e+01,6.443194824e+01,1.166651651e+01,6.392180814e+01,9.580765789e+01,5.575196278e+01,2.340886077e+01,6.959841326e+01,9.482011114e+01,9.823838675e+01,7.858435925e+01,3.865251150e+01,2.397348150e+01,2.558885772e+01,4.128475799e+01,1.487452409e+01,1.042089590e+01,7.797852213e+01,5.503886066e-01,3.006879393e+00,2.085341855e+01,1.564553002e+01,2.104606317e+01,6.080283842e+00,6.242038590e+01,5.630371297e+01,2.133808139e+01,9.940571185e+01,3.912395900e+01,6.447985624e+01,7.743136081e+01,5.252983605e+01,3.500043733e+01
