v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53
7.935963832e+01,9.131661585e+00,9.818484991e+01,7.297242565e+01,8.371392568e+00,1.533175944e+01,4.562779308e+01,5.472730728e+01,7.377919601e+01,8.242999179e+00,4.930293964e+00,5.824372322e+01,6.867014129e+01,8.834687218e+01,9.135517480e+01,7.600174800e+01,1.092656123e+01,3.092512793e+01,7.395855453e+01,7.492387208e+01,1.056310031e+01,6.285123266e+01,2.346161485e+01,4.741617747e+01,2.627165492e+01,2.483625971e+01,4.900234826e+01,6.259201820e+01,6.850599661e+01,4.272441331e+01,8.433209076e+01,2.168827258e+01,7.737185014e+01,4.661542749e+01,6.782244986e+01,9.932454587e+01,2.421495506e+01,4.435617527e+01,4.072826331e+01,7.217973203e+01,4.243205666e+01,5.490898747e+01,1.505408965e+01,5.975344277e+01,2.890813523e+01,3.420639323e+01,6.879955823e+01,7.284325413e+01,1.692709165e+01,3.088779637e+01,9.506560490e+01,6.062343020e+01,5.485376257e+01
7.151088510e+01,9.454067859e+01,1.279333263e+01,8.297803422e+01,7.636175259e+01,5.809812767e+01,5.667382197e+01,4.696036742e+01,3.304797472e+01,9.125374288e+01,2.694403945e+01,1.149646118e+01,5.439264944e+01,3.167839137e+01,9.850553351e+01,3.419876950e+00,8.525144512e+01,4.342639686e+01,2.897007151e+01,1.250912881e+01,1.517437880e+01,5.712079182e+01,5.040331514e+01,3.468464102e+01,5.373074715e+01,8.871711706e+01,8.463281848e+01,5.005123664e+01,4.450963057e+01,6.553654897e+01,8.580035868e+01,6.593329766e+01,1.020262113e+01,1.646462610e+01,1.889528699e+01,4.592294734e+01,5.863872499e+01,9.716363409e+01,5.064891828e+01,3.820263483e+01,4.003809428e+01,7.895344550e+01,9.852576217e+01,9.913938879e+01,4.546552716e+01,4.839846357e+01,8.446684235e+01,1.411414367e+01,6.037196499e+01,1.001619776e+01,7.009391023e+01,3.600877891e+01,8.027499043e+00
7.943999084e+01,8.463703041e+01,8.121331106e+01,9.631917277e+01,9.018617352e+01,9.835117919e+01,6.527896621e+01,3.726585826e+01,2.524926837e+01,4.186279634e+01,4.554274284e+01,2.198327245e+01,6.180912435e+01,1.522267378e+01,8.341458563e+01,3.059499805e+01,3.533705242e+01,4.734272197e+01,6.403912012e+01,6.215261209e+01,6.374447595e+01,4.183114529e+01,7.081178062e+01,6.394798490e+01,7.960632862e+01,9.373446603e+01,9.960261892e+01,4.989365355e+01,3.296402213e+01,8.634041964e+01,8.604708018e+01,5.162910100e+01,7.072102446e+01,9.659686610e+01,7.866970488e+01,8.636619574e+01,5.882167498e+01,9.377102397e+01,9.821092643e+01,2.455147563e+01,1.737793749e+01,5.650415381e+01,6.450462404e+01,2.701404899e+01,5.871721836e+01,6.156010462e+01,8.454214555e+01,7.127439160e+00,2.095034685e+01,8.823293874e-01,6.046053196e+01,7.034234002e+01,2.496928475e+01
3.251965352e+01,8.277454354e+01,6.130451395e+00,7.610302102e+01,6.143549766e+01,5.729895668e+01,8.619567673e+00,6.449603963e+00,5.424540279e+01,6.683539433e+01,1.295383025e+01,4.170589492e+01,2.708780993e+00,3.148604767e+01,3.259910397e+01,5.567327633e+01,1.487060656e+01,9.380238834e+01,9.178550866e+01,3.917879616e+01,1.030738874e+01,1.532571852e+01,6.274299565e+01,2.584970133e+01,3.405546437e+01,2.215855837e+01,8.644279564e+01,9.218897979e+01,9.940412293e+01,4.549740419e+01,6.830756325e+01,3.505470302e+01,8.558376646e+01,6.199948516e+01,7.092019869e+01,5.879865508e+01,8.343226215e+01,2.092253026e+01,5.492538673e+01,6.856683011e+01,7.867457658e+01,6.312967382e+01,3.144364738e+01,1.816639367e+00,4.037826876e+01,5.817420992e+01,5.456991976e+01,3.037725594e+00,7.802184906e+01,6.342849037e+01,8.603870322e+01,6.747954956e+01,2.945102926e+01
5.637186141e+01,5.819341513e-01,2.794206546e+01,2.978118729e+01,7.523900762e+01,1.590043415e+01,5.298551164e+01,9.490812199e+01,4.206186232e+01,7.613514592e+01,2.222922152e+01,6.834033317e+01,3.185205634e+00,8.590082191e+01,6.897607736e+01,8.139824003e+01,8.976974339e+01,9.571273683e+01,7.751868012e+01,9.361977875e+01,2.229848055e+01,2.166743948e+01,9.207279929e+00,2.036520667e+01,7.516301292e+01,9.403634654e+01,4.735097483e+01,3.760621056e+01,2.118669825e+01,2.167985603e+01,7.386722856e+01,1.872985645e+01,5.237874086e+01,5.612566112e+01,9.137547367e+01,6.989359718e+01,4.034436976e+01,3.118696516e+01,8.225846711e+01,8.602009118e+01,9.975759410e+01,2.123676975e+01,8.224190899e+01,3.714373218e+01,8.844339999e+01,3.003573206e+01,1.370346900e+01,2.974521630e+01,1.241459073e+01,9.630971439e+01,4.412923246e+01,2.802684655e+01,8.063185405e+01
9.017093230e+01,6.217161120e+01,3.319387616e+01,3.402064790e+01,1.749657617e+01,9.108822093e+01,2.326821726e+01,4.966029825e+01,3.025664006e+01,9.167415701e+01,9.719441451e+01,4.890676500e+01,1.774317852e+01,7.775358166e+01,3.934135558e+01,4.740004285e+01,3.339873737e+01,1.364499744e+01,2.409613166e+01,2.854449998e+01,8.869880360e+01,3.785974193e+01,1.073500738e+01,6.358858393e+01,7.326090864e+01,3.411083886e+01,6.425187271e+01,9.968592313e+01,5.400441289e+01,7.285090704e+01,4.315036621e+01,8.855006679e+00,9.256702715e+01,3.897605019e+01,8.241178425e+01,5.443533685e+01,2.595882302e+01,4.529561022e+01,9.657384266e+01,9.887865188e+01,1.757482209e+01,6.882536777e+01,3.860405631e-01,4.137903068e+01,2.916330416e+01,6.214184266e+01,2.927846543e+01,3.184309220e+01,6.131286824e+01,6.170065349e+00,8.224262707e+00,4.288779952e+01,8.084111929e+01
8.459769606e+01,4.468777021e+01,6.003970437e+01,6.702742275e+01,6.153865929e+01,5.635798215e+01,8.529990076e+01,7.403501173e+01,9.447089033e+01,8.627666116e+01,5.580598246e+01,7.546391850e+01,5.258898969e+01,4.826465286e+01,2.754568949e+01,1.326308314e+01,6.410988772e+01,2.065324265e+01,1.505239802e+01,9.760970171e+01,4.659360920e+01,4.930764623e+01,5.437911103e+01,6.553103672e+01,3.017551963e+01,4.367384274e+01,4.446901178e+01,8.158754397e+01,3.648802690e+01,5.240174621e+01,4.695621569e+01,3.597808082e+01,3.866674871e+01,6.763943455e+01,3.327226930e+01,4.734560043e+01,6.067458560e+01,3.815439670e+01,4.612374869e+01,2.776113674e+01,7.379485653e+01,9.845903161e+00,8.644133579e+01,7.628856973e+01,4.433974733e+01,1.542973835e+01,8.483146281e+01,7.981990149e+01,6.364888103e+01,9.758966856e+01,3.251701229e+01,3.158556407e+01,6.876536162e+01
5.734591952e+01,5.931417550e+01,9.478329556e+01,5.796152560e+01,4.396666254e+01,7.937897617e+01,6.587820848e+01,1.253145122e+01,9.705722838e+01,5.663661813e+01,8.626053246e+01,7.680046328e+01,9.079665659e+01,4.067659006e+01,4.081928783e+01,4.842278871e+01,3.152740133e+01,4.377216783e+01,9.066270433e+01,1.570335989e+01,1.749001609e+01,4.203286071e+01,6.360654138e+01,6.654155673e+01,8.097171694e+01,9.863550796e+01,9.614156766e+01,3.639487833e+01,8.159381844e+01,9.401164328e+01,4.621022665e+01,4.766402749e+01,9.377560514e+01,8.228792790e+01,9.817841004e+01,3.857280368e+01,4.841618929e+00,2.386297012e+01,1.416532122e+01,5.518572844e+01,2.498067584e+01,1.054879039e+01,1.316024875e+01,3.048949957e+01,9.049709788e+01,6.311531128e+01,5.434602179e+01,5.050854425e+01,5.339939843e+01,1.110661634e+01,6.158613042e+01,6.958168815e+01,9.652918553e+01
6.227952017e+01,4.609798092e+01,3.103767147e+00,2.512649359e+01,9.723442698e+01,7.504126113e+01,7.388445168e+01,5.849169146e+01,1.472694862e+01,8.869995963e+01,7.504131716e+01,6.114669471e+00,1.341792360e+01,8.742015738e+01,7.963053832e+01,2.513184577e+01,2.190362608e+01,6.052977480e+01,3.080851066e+01,2.658414245e+01,5.071017168e+01,5.410438881e+01,2.520144830e+01,5.866693670e+00,2.728713489e+01,2.189400794e+01,1.310174070e-01,5.204761168e+01,3.698273008e+01,1.824265743e+01,2.085788748e+01,9.704769058e+01,7.808598966e+01,3.480888057e+00,3.872122201e+01,2.203668256e+01,1.849004892e+01,4.149501577e+01,9.605965511e+01,9.100725263e+00,4.656546243e+01,3.900110536e+01,7.834706539e+01,7.600543107e+01,8.480474514e+01,8.227005989e+01,4.235674896e+01,5.140263797e+01,4.146303061e+01,7.503452442e+01,2.166205685e+01,3.466266336e+01,7.644143702e+01
2.244835817e+01,6.457452627e+01,8.817031394e+01,3.590972993e+01,6.555497244e+01,4.573871586e+01,5.513737205e+01,4.548653732e+01,8.323093311e+01,2.823331670e+01,6.319463688e+01,6.147219993e+01,5.395771223e+01,3.647546419e+01,8.957059749e+01,9.536239918e+01,1.320770671e+01,4.361713435e+00,4.964200565e+01,9.414886064e+01,4.892985887e+01,5.581359922e+01,1.388251253e+01,7.339115338e+01,2.223057064e+01,3.514312044e+01,3.674321094e+01,4.890383190e+01,8.037217720e+01,1.524313746e+00,4.043475798e+01,5.970686152e+01,4.412444805e+01,2.336786870e+01,3.615182141e+01,1.019071062e+01,3.374840211e+01,1.156923503e+01,2.966239651e+01,5.936482316e+01,7.044056389e+01,4.310792428e+01,7.253641248e+01,5.511363803e+01,3.814864740e+01,6.052180907e+01,6.348952079e+01,3.279945584e+01,3.475239827e+01,5.242717862e+01,5.552168915e+01,5.323098497e+01,3.258528899e+01
5.256492517e+01,7.238253310e+01,2.562253521e+01,5.809763151e+00,9.644554196e+01,1.513215682e+00,3.123155757e+01,1.722755280e+01,5.109033441e+01,4.685295711e+01,5.126077035e+00,6.858815587e+01,8.541921938e+01,9.049019507e+01,6.169384251e+01,3.668999069e+00,7.691205849e+01,7.273524249e+01,2.864602656e+01,9.047201035e+01,5.232067835e+01,2.619532457e+01,3.003199501e+01,2.094119217e+01,4.205462614e+01,2.664480635e+01,8.610796653e+01,8.406568435e-01,5.953467999e+00,6.062085772e+01,6.107623991e+01,4.904139805e+01,1.534692297e+00,2.977171011e+01,7.484391842e+00,1.679275058e+01,2.996583718e+01,2.173404091e+00,3.450717917e+01,8.082569470e+01,2.147432153e+01,8.551936970e+01,9.454105904e+01,5.058811249e+01,1.853183762e+01,8.702236816e+01,3.820303654e+01,7.303030827e+01,1.900935113e+01,6.881491692e+01,6.527657244e+01,6.133546230e+01,4.260125948e+01
5.027079034e+01,6.422447852e+01,5.952117961e+01,9.102892964e+01,1.569284804e+01,7.186021978e+01,1.073988900e+01,2.116948410e+01,2.747640208e+01,7.323772156e+01,9.362513781e-01,5.040254319e+01,7.731770986e+01,3.009948020e+01,4.025957007e+00,7.072828022e+01,7.872119366e+01,4.568264757e+01,6.275037005e+01,4.304660640e+01,8.328716902e+01,6.215651479e+01,6.769427110e+01,6.697390956e+01,2.560401480e+01,3.133006748e+01,3.985739494e+01,4.708051045e+01,8.862707672e+00,9.710939680e+01,2.614642376e+01,8.456441282e+01,4.615316574e+01,4.488254650e+01,8.372075497e+01,1.366071313e+01,4.232773351e+01,8.853700544e+01,6.786493925e+01,4.734863136e+01,2.685909806e+01,1.655676999e+01,9.672962245e+01,1.509124781e+01,6.594040621e+01,7.197806154e+01,4.709495045e+01,2.101189864e+01,5.223237222e+01,2.483743056e+01,7.384767460e+00,6.813125431e+01,8.950581189e+01
5.782582271e+01,7.465431219e+01,7.521080380e+01,5.061305439e+01,7.498249852e+01,9.098819719e+01,1.887209893e+01,2.804515847e+01,2.322225238e+01,4.054028505e+01,3.521103237e+01,9.757449941e+01,8.320715127e+01,6.324380162e+01,4.179523960e+01,2.144737399e+01,5.862643801e+01,7.504294283e+01,1.392317410e+01,7.280569840e+01,9.522400448e+00,1.004514291e+01,3.962957506e+01,2.473531098e+01,7.623243582e+01,1.379293333e+01,3.545556435e+01,1.263511086e+01,3.163331812e+01,8.098012575e+01,2.367681944e+01,1.004627949e+01,8.511005474e+01,9.499691533e+01,5.931409388e+01,5.287536335e+01,6.881195888e+01,3.403305972e+01,9.808194024e+01,8.242519441e+01,8.647543161e+01,3.024594627e+01,2.383074069e+01,1.267908928e+01,7.104948659e+01,5.349642601e+01,5.383637926e+01,5.477080908e+01,7.361560281e+01,7.945599115e+01,7.510524620e+01,6.211245303e+01,2.343378109e+01
1.977553059e+00,8.071745721e+01,6.600976282e+01,9.378236823e+00,4.964456891e+01,4.715792774e+01,6.691273702e+01,6.187642059e+01,9.209974826e+01,7.365014183e+01,6.664884666e+01,2.500845877e+01,9.454942152e+01,3.218919698e+01,5.019380823e+01,1.064406990e+01,4.483042208e+01,7.666795300e+00,1.984660165e+01,7.941083719e+01,3.892663522e+01,2.756976904e+00,2.454795972e+01,7.638130089e+01,4.781895168e+00,6.723759141e+01,2.483984262e+00,4.922715651e+01,2.101198945e+01,2.327033506e+01,4.523651566e+01,6.968695707e+01,4.515917894e+01,2.307251515e+01,5.515918337e+01,8.362216141e+01,9.269631093e+01,5.126692637e+00,6.465747797e+01,3.712165152e+01,7.935524038e+01,1.285200548e+01,8.442037402e+01,3.621283974e+01,6.967940822e+00,7.398802915e+00,4.653782448e+01,5.288984997e+01,4.119505716e+00,7.738894568e+01,1.768353801e+01,9.729413395e+01,9.727858673e+01
4.264083163e+01,9.397712483e+01,3.115690116e+01,4.213832477e+01,5.854010586e+01,3.895138629e+01,3.761851743e+01,1.020478394e+01,5.117747316e+01,3.552663076e+00,4.325219195e+01,3.990034033e+01,4.747892492e+01,9.202233985e+01,7.440878017e+01,5.273826232e+01,6.924584729e+01,9.151952114e+01,5.086547478e+01,5.431453395e+01,3.366046571e+01,9.126978718e+01,5.110013777e+01,8.264240417e+01,3.429048699e+01,7.298764396e+01,8.456515451e+01,4.599737402e+01,3.443617623e+01,1.769817971e+01,7.511355248e+01,5.185202974e+00,4.087487476e+01,5.682879469e+01,9.925113614e+01,6.974300552e+01,7.450940446e+01,8.567061294e+01,7.154898411e+01,5.775413031e+01,1.801153151e+01,8.091545699e+01,9.757426614e+01,8.350388636e+01,7.749124278e+00,4.232269985e+01,1.445230384e+01,5.969685367e+01,9.733746250e+01,7.430207999e+01,7.635020646e+01,3.405053176e+01,1.015834020e+01
9.304777880e+01,2.066555226e+01,2.978667156e+01,9.400652260e+01,7.039305926e+01,1.653264440e+01,9.787403876e-01,7.081523241e+01,5.935158528e+01,2.994937310e+01,1.194291725e+01,8.977796189e+00,5.026147433e+01,2.741929120e+01,5.635985251e+01,1.625192874e+01,2.865240663e+00,2.146286306e+01,8.427484057e+01,4.404121735e+01,6.256486979e+01,9.351259367e+01,1.366385077e+01,1.930689370e+01,7.975732949e+01,3.355868008e+01,8.706213429e+01,4.539744102e+01,7.020318053e+01,2.593877137e+01,5.063953673e+01,5.376217954e+01,5.085159956e+01,4.578217291e+01,5.596958961e+01,6.669390646e+01,6.080587505e+01,8.407033224e+01,4.172410303e+00,4.758412565e+01,7.066684737e+01,7.634870388e+01,7.773193724e+01,4.599076314e+01,1.634537976e+01,3.311849213e+01,8.606278956e+01,6.161840695e+01,3.482330844e+01,1.809223742e+01,7.574321279e+01,4.125220519e+01,4.616200167e+01
2.008295532e+01,9.433484079e+01,1.014095384e+01,2.942312941e+01,1.357192613e+01,2.932316962e+01,7.951642243e+01,4.294415055e+01,9.475691207e+00,3.624423235e+01,1.331516869e+00,1.558547731e+01,8.742915279e+01,9.595646709e+01,7.638585523e+01,7.133084696e+01,4.106122488e+01,5.291323536e+01,3.933299165e+01,8.002795196e+01,5.332279593e+00,8.662343198e+01,4.444077855e+01,6.914550166e+01,8.570155022e+01,1.012803521e+01,9.017606226e+01,4.157916818e+01,2.510568761e+01,8.305725764e+01,1.854820457e+01,6.406389910e+00,9.926498236e+01,4.248309198e+01,1.509073762e+01,2.506507680e+01,8.473425392e+01,8.493297016e+01,6.173541007e+01,9.198593649e+01,2.370291317e+01,6.981997819e+01,9.832511054e+01,6.606039006e+01,4.280772391e+01,1.377832877e+01,4.283748535e+01,8.193376669e+01,6.059348748e+01,5.730260969e+01,1.791405593e+01,6.127532222e+01,4.231827554e+00
5.596758729e-01,9.560897560e+01,8.252696032e+01,6.252473257e+01,7.838561398e+01,6.214141095e+01,3.757529019e+01,1.592149211e+01,9.899860040e+01,5.010941323e+01,2.497787692e+01,9.829483511e+01,1.980816303e+01,5.215408710e+01,8.358500228e+01,8.198318619e+01,9.785649133e+01,9.289002702e+01,6.870784743e+01,6.609061412e+01,7.584776311e+01,8.115714987e+01,3.624488095e+01,8.467668036e+01,6.330682091e+01,8.743407600e+01,1.010318086e+01,2.221247822e+01,7.254370111e+01,3.658019590e+01,6.579918485e+01,9.051478235e+01,6.482854971e+01,9.179994553e+01,9.054822204e+01,9.654210902e+01,1.427758558e+01,9.987811388e+00,3.596582501e+01,3.326735731e+01,8.490367066e+01,4.629057172e+01,5.184465719e+01,9.129310855e+00,7.397576786e+01,1.062946698e+00,8.966152111e+01,2.027463974e+01,5.501540267e+01,9.809413151e+01,5.266044681e+01,1.141337174e+01,4.073593606e+01
5.590744033e+01,4.291886523e+01,8.792099093e+01,5.347878136e+01,2.598990173e+01,8.457889882e+01,2.075106340e+01,7.238880183e+01,1.938922565e+01,8.278478660e+01,8.494091398e+01,6.068725042e+01,9.953802959e+01,1.155121300e+01,2.821146779e+00,4.971445362e+01,1.935735672e+01,8.047061558e-01,6.963452386e+01,7.312874582e+01,1.164353790e+01,8.879551636e+00,3.222838099e+01,4.402930388e+01,5.848109816e+01,2.303373109e+01,5.491923890e+00,2.374613171e+00,8.455629917e+01,9.706872186e+01,9.687560843e+01,6.494066686e+01,6.062258128e+01,7.935921795e+01,1.165201841e+00,4.539853261e+01,4.547094774e+01,4.581240101e+01,8.582827942e+01,6.975526717e+01,9.001491490e+01,3.553513135e+01,6.215067200e+01,1.479014759e+01,1.286172329e+01,8.993982949e+01,9.513355474e+01,4.888485230e+01,5.121646557e+01,9.354426524e+01,4.219805329e+01,3.511516507e+01,1.299949609e+01
7.697638418e+00,3.920600734e+01,4.949702282e+00,3.719596518e+01,2.494130970e+01,1.218001162e+01,1.288978516e+01,7.090283454e+01,2.711075863e+00,4.427877405e+01,5.629758896e+01,8.425884437e+01,8.179865003e+01,3.740235431e+01,2.026923725e+01,4.923678957e+01,5.732150152e+01,6.344372648e+01,1.182694816e+01,1.580875730e+01,8.305811557e+01,3.950248188e+01,6.345441760e+01,1.743477563e+01,8.818318710e+01,6.259207536e+01,9.176114319e+01,2.950862748e+00,8.399153975e+01,5.251154104e+01,8.964506458e+01,7.236681919e+00,3.034320696e+01,9.026575878e+01,3.727691783e+01,4.364558051e+01,2.739251310e+01,4.182365696e+01,3.279914800e+01,8.905848607e+01,3.087048811e+01,7.240825104e+01,9.359040242e+01,8.582484723e+01,9.856125965e+01,7.618849506e+01,3.869981709e+01,5.272788700e+01,4.848825613e+01,5.551208678e+01,6.303600336e+01,5.178328672e+01,8.339891093e+01
1.331315684e+01,2.943711634e+01,7.022123901e+01,2.966575702e+00,2.834088175e+01,9.723433155e+01,6.066292989e+00,9.536623736e+01,7.147051113e+01,5.673893633e+01,2.931028164e+01,4.159041403e+01,9.186062026e+01,2.358883691e+01,7.742151400e+01,9.352814664e+01,6.346714970e+00,2.054271015e+01,7.275356261e+01,1.175203438e+01,8.155902667e+01,7.965191408e+01,5.475373659e+01,7.692496085e+01,3.634093714e+01,6.836447474e+01,1.360958110e+01,1.614425090e+01,9.074488927e+00,4.862894639e+01,2.825907529e+00,3.835518218e+01,6.639964053e+01,6.707808781e+01,5.702656497e+01,1.752659216e+01,1.143801229e+00,5.576306791e+01,5.797735945e+01,5.507824478e+01,8.334385252e+01,3.608329345e+01,4.096171774e+01,5.934915329e+01,9.415333933e+01,5.703490035e+01,4.509653695e+01,4.325010278e+01,2.426650456e+00,9.321538096e+01,7.317159201e+01,7.976318641e+01,6.435546549e+01
9.964679715e+01,7.767862511e+01,4.678662992e+01,9.517917403e+01,1.640279354e+01,4.247168886e+01,8.876461330e+01,2.255140296e+01,8.859484695e+00,8.662748017e+01,3.445763276e+01,6.908033971e+01,8.629991325e+01,9.145334551e+01,1.934176985e+01,4.561296252e+01,1.508888615e+01,8.368989854e+01,6.321314120e+01,4.852818839e+01,1.017960895e+01,4.369652970e+01,7.437469083e+01,8.551091750e+01,5.726785923e+01,9.396416908e+01,1.669921062e+00,3.141773179e+01,4.843325118e+01,3.347278538e+01,2.487095503e+01,7.285730153e+01,3.763351534e-01,1.586320268e+01,7.748659373e+01,2.061743683e+01,7.795283764e+01,2.364343631e+01,8.409362748e+01,5.342492312e+01,6.986446256e+01,7.953737874e+01,5.823325902e+01,4.067658264e+01,1.229869208e+01,8.064570114e+00,3.028482456e+01,9.832364628e+01,4.688866555e+01,8.698170523e+01,2.376171310e+01,4.602947058e+01,3.351342932e+01
4.833956787e+01,6.627951039e+01,6.569885293e+01,5.021965875e+01,1.518717810e+01,4.012759369e+01,9.242087325e+01,4.242209138e+01,8.717174001e+01,5.639145240e+01,4.181628556e+01,6.772998342e+01,5.423795505e+01,7.262194454e+00,6.368958494e+01,7.935000471e+01,4.079907785e+01,8.683028300e+00,1.886586289e+01,5.176466255e+01,4.902310926e+01,5.057470314e+00,3.970709241e+01,6.685404611e-01,4.076864060e+01,6.495928947e+01,8.788186500e+01,9.024417246e+01,2.306142143e+01,6.851886438e+01,5.658432124e+01,4.697438257e+01,7.900331835e+01,9.585892850e+01,7.781039771e+01,3.972369965e+01,8.008762814e+01,9.721992752e+01,7.568896652e+01,4.646066590e+01,3.363235762e+01,1.319836087e+01,8.137950835e+01,6.893792118e+01,4.552790233e+01,2.417764726e+01,6.523479197e+01,3.407637220e+01,7.883061196e+01,9.044371525e+01,1.935983827e+01,4.266887098e+01,7.882882226e+01
2.569322464e+01,7.336502281e+01,9.878944547e+01,6.651651793e+00,1.583304691e+01,9.261548236e+01,5.319229838e+01,3.859012597e+01,9.536618125e+00,1.081890853e+01,2.827962511e+01,1.170884746e+01,6.261952527e+01,2.594127528e+01,1.319822863e+01,6.180396640e+01,3.233602582e+01,3.394289084e+01,1.497767753e+01,6.065303628e+01,6.772875357e+00,5.936003052e+01,9.600681816e+01,6.252549463e+01,1.529290833e+01,3.990059545e+00,1.760419447e+01,2.298086496e+01,8.733775955e+01,1.832528053e+01,5.343061345e+01,1.591668366e+01,8.535743724e+01,6.791535795e+01,1.150074789e+01,4.087100301e+01,3.078980575e+01,9.429742464e+01,5.050439678e+01,4.560096171e+01,1.871833765e+01,3.798281511e+00,6.290539290e+01,9.088342060e+01,3.855547352e+01,6.254082968e+01,6.864047945e+01,7.658512847e+01,7.928400726e+01,1.056474139e+01,9.734291971e+01,9.764163441e+01,4.544953256e+01
2.827893991e+01,6.468088138e+01,2.891962535e+00,1.719553838e+01,6.897258430e+01,3.818592621e+01,1.354658333e+01,7.077516315e+01,6.210445221e+01,4.787624280e+01,3.393038961e+01,2.227149342e+01,6.046792792e+01,5.703023338e+01,7.628909060e+01,3.710633517e+01,5.594193275e+01,8.195359037e+01,1.676454910e+00,9.395739835e+01,4.303413151e+01,2.540391482e+01,4.254811064e+01,6.980471917e+01,7.765768464e+01,3.600020756e+01,4.180255768e+01,8.524821344e+01,9.660719661e+01,6.928109145e+01,3.216402739e+01,8.012056806e+01,5.199386734e+01,6.200378306e+01,5.083181244e+01,6.907758175e+01,8.928946617e+00,5.660190438e+01,5.896218657e+01,9.625891044e+01,1.430113526e+01,5.062013904e+01,6.020547073e+01,6.012790421e+01,7.692034340e+01,7.898140041e+01,2.997518783e+01,1.733933627e+01,8.413174669e+01,3.329297291e+01,3.008631943e+01,3.265029905e+01,6.238432669e+01
