v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24
4.352589483e+01,4.650934723e+01,5.779570418e+01,5.929170068e+01,9.628274222e+01,7.394311042e+01,4.647665147e+01,7.728063973e+01,5.308924577e+01,3.867473770e+01,3.827338849e+01,7.851264694e+01,2.042588645e+01,8.517652462e+01,3.942718101e+00,3.375016318e+01,8.325538869e+01,5.211137842e+01,4.039905675e+01,6.460639204e+00,1.468441532e+01,8.831281000e+01,5.969526350e+01,5.552924647e+01
3.780921144e+01,1.745512272e+01,4.383194011e+01,9.574772242e+01,4.931885503e+01,3.781652216e+01,8.679299479e+01,2.781651783e+01,2.388554268e+01,4.137764671e+01,3.390445821e+01,9.016295228e+01,8.462607668e+01,9.847635105e+01,4.477492913e+01,3.096320309e+01,7.628857894e+01,8.544177324e+01,9.100641974e+01,1.608010872e+01,9.004503031e+01,1.785240893e+01,8.827570973e+01,3.676424463e+01
7.385104013e+01,5.423615014e+01,3.616590630e+01,9.025181993e+01,6.873654803e+01,3.414940699e+00,8.976241346e+01,2.389039938e+01,6.510688974e+01,6.362768153e+01,3.039556547e+01,5.077413927e+01,4.005045630e+01,1.675293445e+01,2.687431467e+01,9.135941960e+01,4.755448842e+01,5.286670983e+01,6.000230777e+01,6.588984125e+01,1.111248612e+01,9.520919483e+01,4.692285091e+01,3.281951526e+01
1.165951064e+01,8.049965023e+01,9.538845043e+01,6.688815420e+01,5.446502304e+01,4.960875209e+01,4.479727428e+01,1.345416268e+01,9.412321195e+01,1.485674560e+01,1.937341616e+01,1.332476871e+00,8.525608173e+01,7.875014492e+01,6.519205961e+01,2.878333915e+01,9.407112724e+01,6.707644748e+01,3.899198409e+01,3.552981665e+01,7.328036988e+01,7.512366018e+01,2.007765949e+01,6.411060309e+01
1.075599547e+00,2.871408911e+01,6.795507761e+01,8.399602268e+01,4.856566995e+01,1.853395986e+01,4.871036823e+01,3.403035995e+01,8.195378553e+01,3.539780603e+01,3.096788365e+00,6.858081777e+01,4.935807592e+01,5.734508076e+01,8.473564781e-01,3.145493587e+00,6.027815024e+01,5.359360494e+01,5.212922150e+01,8.206673239e+01,7.349353637e+01,5.827533771e+01,9.306954679e+01,3.968540350e+01
3.967812408e+01,9.966467004e+01,2.905803660e+01,2.123833439e+01,7.694470709e+00,2.928672017e+01,5.436425281e+01,2.046416829e-01,9.896072580e+01,6.429770258e+01,9.057202172e+01,2.444123985e+01,4.049305087e+01,3.253102272e+01,6.317420222e+01,7.906866659e+01,7.465098123e+01,7.747245443e+01,8.857537035e+01,9.745729307e+01,6.355003586e+01,1.032648633e+01,3.735666232e+00,6.178485784e+01
1.089517708e+01,5.647685487e+00,8.400536729e+00,5.202841853e+01,1.812763842e+01,7.699452537e+00,6.240084077e+01,8.444035342e+01,6.177167143e+01,4.084167085e+01,9.795384085e+01,2.831553456e+01,6.182876356e+01,1.367266488e+01,9.929811251e+01,4.992409472e+01,4.400460701e+01,6.429621643e+00,9.035449636e+01,2.521877174e+01,6.548706636e+01,5.748077362e+01,1.666083245e+01,6.020214273e+01
4.853782090e+01,4.403752977e+01,7.710322275e+01,6.200612272e+00,6.950102352e+01,7.477507095e+01,9.060000211e+01,7.179102919e+01,5.976755343e+01,8.253906106e+01,1.791197532e+01,8.005375850e+01,7.987538544e+01,8.370777369e-01,7.843990744e+01,9.963420512e+01,1.604337666e+01,2.673987803e+01,9.526166835e+01,9.678208336e+01,2.298698663e+01,7.577588075e+01,2.519196085e+01,7.694588336e+01
4.230880920e+01,1.078694917e+01,5.897849201e+01,4.715014434e+01,7.535996583e+01,6.572118589e+01,3.405868094e+00,8.096351543e+01,3.936490551e+01,2.994951882e+01,6.558195307e+01,1.569905124e+01,1.591935073e+01,2.426181723e+01,6.881120219e+01,5.561416650e+01,4.360214712e+01,3.399700719e+01,4.558469742e+01,1.035649013e+01,5.462993379e+01,3.642850027e-01,7.024531759e+01,3.579830734e+01
4.039767138e+00,9.690592630e+01,4.352155224e+01,4.196641263e+01,9.600423316e+01,7.712150027e+01,7.219183258e+01,5.286132001e+01,2.585893319e+01,3.458651415e+01,7.824510039e+01,2.640924491e+01,9.386847267e+01,8.841647478e+01,5.469884368e+01,2.506754888e+01,6.857694537e+01,9.916053046e+01,1.082301692e+01,1.153498669e+01,3.764610741e+00,8.117502003e+01,3.556708751e+00,6.199110636e+01
7.789549094e+01,5.765862092e+01,2.973221293e+01,9.948165182e+00,8.646477039e+01,4.518350648e+01,5.482843081e+01,7.092802256e+01,2.099374840e+01,5.173679612e+01,5.343053881e+01,3.115105790e+01,9.940601944e+01,9.859165300e+01,3.150988559e+01,5.444826055e+01,1.110387319e+01,5.609586365e+01,8.716769687e+00,3.235683912e+01,4.416937589e+01,1.087346522e+01,7.606603674e+01,1.157756570e+01
3.465835596e+01,4.620158287e+01,5.604359769e+00,8.916319769e+01,6.717747248e+01,5.931199440e+01,1.727173925e+01,3.192806471e+01,4.492799029e+00,2.523194814e+01,1.352077095e+01,4.649975349e+01,9.694464559e+01,8.306866864e+01,9.120315058e+01,8.551659129e+01,4.086229731e+01,5.453541025e+01,9.597655021e+01,9.206110456e+01,8.323078212e+01,7.782806203e+01,7.153389393e+01,9.279071983e+01
6.383483277e+01,9.029781565e+01,9.687650698e+01,4.584007565e+01,9.358701386e+01,6.246495626e+01,5.841633089e+00,2.268489886e+01,2.666730811e+01,7.125949355e+01,2.529721906e+01,4.768984427e+01,9.554333422e+01,7.336806264e+01,2.467975895e+01,5.133191448e+01,6.377612126e+01,8.397111373e+00,4.477468635e+01,6.049834018e+01,6.605610987e+01,2.857733426e+01,8.204653662e+01,7.546990748e+01
7.828994241e+01,6.521981367e+01,5.073744235e+01,2.599912966e+01,6.663352027e+01,8.124071766e+01,6.703941333e+01,7.942692562e+01,9.789036565e+00,9.265062150e+01,2.482509225e+01,6.334352534e+01,2.593648066e+01,5.794174767e+01,6.493942584e+01,2.575836845e+01,9.245881601e+01,8.211668097e+01,2.495871012e+01,7.290836206e+01,5.558544306e+01,2.117454140e+00,2.958708754e+01,9.236495838e+01
7.632135145e+01,1.428414209e+01,4.737183431e+01,4.268903842e+00,9.574135189e+01,9.803040263e+01,1.685579904e+01,1.520572591e+00,1.597352859e+01,1.008663219e+01,9.694654187e+01,2.943122336e+01,7.646147541e+01,3.896938565e+01,8.631869869e+01,9.103244277e+01,7.731931226e+01,4.025702680e+01,3.882960474e+01,2.359489127e+01,6.705202931e+00,1.464459740e+01,6.564651100e+01,9.900492117e+01
2.010549765e+01,4.277485031e+01,1.495647944e+00,8.412799008e+01,5.061436425e+01,3.133355809e+01,1.700231261e+00,1.138488853e+00,2.539307747e+00,9.399586291e+01,9.289901164e+01,9.796107715e+01,1.406822991e+01,5.671805762e+01,9.437908003e+01,7.616973117e+01,5.650636291e+01,7.041408916e+01,2.099519582e+01,4.722131715e+01,3.256080184e+01,8.848272127e-01,4.366876639e+01,7.980851780e+01
8.484929481e+01,6.223100470e+01,3.728666813e+01,7.814620231e+01,2.459692345e+01,5.247139229e+01,6.377344136e+01,2.579127169e+01,2.149475120e+01,5.620422224e+01,3.268644134e+01,9.024316011e+00,5.029098352e+01,7.319964834e+01,4.703505160e+01,8.182861832e+01,9.623452881e+01,5.189884262e+01,8.870564123e+01,7.109512539e+01,3.359636921e+00,2.549338552e+01,9.028199911e+01,7.664336460e+01
5.109927927e+01,5.004889576e-01,9.881948112e+01,9.378560840e+01,8.154383451e+01,3.749413004e+01,3.768770697e+01,7.121812904e+01,9.210078119e+01,4.792063500e+01,1.535099802e-01,9.071332627e+01,1.303597546e+00,1.366216813e+00,5.392888981e+01,1.989604786e+01,1.474364929e+01,7.624734213e+01,6.857074873e+00,3.809163846e+01,9.419450691e+01,7.398747080e+00,6.230366551e+01,6.456366527e+01
9.480864780e+01,3.609039797e+01,8.126930900e+01,7.933793133e+00,4.424228919e+01,5.923344497e+00,3.884792656e+01,2.840901769e+01,5.335753925e+01,1.989556040e+01,7.798607718e+01,7.757942777e+01,7.014802713e+01,3.003999105e+00,5.407507563e+01,8.787073346e+01,1.844889964e+01,7.461881998e+01,3.929726001e+01,5.996325724e+01,5.770653803e+01,6.399309273e+01,4.276405686e+01,6.609748008e+01
7.888011858e+01,3.957925957e+01,7.119816235e+01,6.328128749e+01,1.805534033e+01,5.201777657e+01,2.073927863e+01,5.618803386e+01,3.310393104e+01,5.887718873e+00,7.107360767e+01,7.839028803e+00,8.506275088e+01,2.710160012e+01,9.496594832e+01,4.880883568e+01,1.784282444e+01,7.444263710e+01,1.053706422e+01,9.387984829e+00,1.516361598e+01,1.400549634e+00,1.218865270e+01,5.133475548e+01
8.292451273e+01,5.284820307e+01,7.232629591e+00,3.480437351e+01,7.186287632e+01,1.628131237e+01,6.793786612e+01,5.928612201e+01,1.728769859e+01,5.213879807e+00,5.647904788e+01,9.468843185e+01,9.346446487e+01,5.003749095e+00,7.206719845e+01,2.197003099e+00,3.743271702e+01,1.835593416e+01,8.956581234e+01,9.226555502e+01,3.872516732e+01,2.411716854e+01,4.418959668e+01,6.788524509e+01
1.025780292e+01,8.909775820e+01,4.199712956e+01,8.404677101e+01,6.511319795e+01,6.924243058e+01,4.498779194e+01,2.266917585e+00,9.513598368e+01,5.966842672e+01,5.469776501e+01,3.817831679e+01,9.526152242e+00,2.646686213e+00,6.177039935e+01,3.239440630e+01,7.304159670e+01,5.516949688e+01,1.128618621e+01,4.049408944e+01,9.187638551e+01,3.473140107e+00,3.840031261e+01,4.104983813e+01
6.813710367e+00,2.953153487e+01,3.500411157e+01,9.079345502e+01,8.134013156e+01,5.663283422e+01,2.512357598e+01,7.089685873e+01,4.191133297e+01,7.203174870e+01,9.254906384e+01,2.566374632e+01,9.378612183e+01,8.123452576e+01,6.051940603e+01,8.088333220e+01,9.594703251e+01,8.858929084e+01,2.392447109e+01,9.091448711e+01,5.153836342e+01,6.606313687e+01,2.727237440e+01,2.716174743e+01
9.054693880e+01,8.196534381e+01,9.062090188e+01,4.843207067e+01,6.906050147e+01,8.017479406e+01,3.550050391e+01,4.963014780e+01,7.120600531e+01,5.755610907e+01,8.871269747e+01,6.861855600e+01,7.711980266e+01,1.611643201e+01,5.039002475e+01,2.858177379e+01,6.998155426e+01,7.868410757e+01,7.364427267e+01,6.445917045e+01,9.499460246e+00,6.625210154e+01,5.331621739e+01,5.954748038e+01
2.368773801e+01,4.994189696e+01,4.089498258e+01,6.652453025e+01,2.211396152e+01,4.270008250e+01,6.098285119e+00,6.737838881e+01,5.395359965e+01,5.942945719e+01,1.805280585e+01,7.125285586e+01,7.804237823e+00,3.856712636e+01,4.366050493e+01,9.434199892e+01,9.186960713e+01,5.720753237e-02,5.720117173e+01,4.813060676e+01,3.433048392e+01,5.689103552e+01,9.831235576e+01,7.850892550e+01
9.918649206e+01,9.345926728e+01,7.318888442e+01,2.513765386e+01,2.308945554e+01,8.105021480e+01,3.691848280e+01,9.984477785e+01,8.979688688e+01,3.540756673e+01,8.691636720e+01,7.583169049e+01,4.509976581e+01,5.956798400e+01,6.745744530e+01,4.177579989e+01,9.266059967e+01,6.358463361e+01,6.369188384e+01,4.656973001e+01,5.019939407e+01,6.286614121e+01,4.624273645e+01,2.104343786e+01
2.717273322e+01,5.538502156e+01,2.550935975e+01,4.339199062e+01,7.148713384e+01,1.889462955e+01,6.141050091e+01,6.383346582e+01,1.159155576e+01,4.891525145e+01,3.357228691e+01,2.685003498e+01,1.300882680e+01,1.693066230e+01,1.463062553e+00,7.405409659e+01,9.392981818e+01,2.822330908e+01,7.219876066e+01,3.483332697e+01,7.278884223e+01,3.642254108e+00,9.736910705e+01,9.259243562e+01
2.571247551e+01,1.369232732e+01,8.240144543e+01,6.998887356e+01,4.931709567e+00,2.899120625e+01,7.180139305e+01,6.439657018e+01,9.636053849e+01,2.278261310e+01,7.712806830e+01,6.679089825e+01,5.538414502e+01,5.530396279e+01,9.517032606e+00,4.930561053e+01,1.899201739e+01,9.452047708e+01,9.998999722e+01,3.408095560e+01,8.242072038e+01,3.054584721e+01,9.723482919e+01,2.185658319e+01
8.464033255e+01,8.501224577e+01,2.242081639e+01,4.156010849e+01,8.006230507e+01,7.186069831e+01,1.203055248e+01,3.703434136e+01,1.019178684e+01,8.861227425e+01,5.131544506e+00,6.168937526e+01,5.136818850e+01,2.991750775e+01,7.234335251e+01,9.024093260e+01,1.795697673e+01,9.470547981e+00,7.847123570e+01,6.730411407e+01,8.355817049e+01,7.375311401e+01,5.028615727e+01,2.506452525e+01
7.603720337e+00,1.150940501e+01,1.130435655e+01,3.175508784e+01,9.587236318e+01,4.147025443e+01,3.930908444e+01,4.207930325e+01,5.939352073e+01,1.023254553e+01,1.523397580e+01,3.874884113e+01,6.029555989e+01,1.665648630e+01,8.556989522e+01,9.648685673e+01,5.150894264e+01,6.469619538e+01,2.880925312e+01,1.704381632e+01,7.240117127e+01,8.916776586e+01,9.580686925e+01,3.213197010e+01
6.821148958e+01,5.490369404e+01,4.893888419e-01,2.113699962e+01,4.277038862e+01,4.260208484e-01,6.785849464e+01,6.788506422e+01,5.777555993e+00,9.382073564e+01,8.179413136e+01,7.671663052e+01,3.242780032e+01,1.512016006e+01,6.724026847e+01,3.274371169e+01,2.396066166e+00,2.575270488e+01,6.322675932e+01,5.711526477e+01,9.037773421e+01,2.631051453e+01,5.771874605e+01,5.042982710e+01
5.675061475e+01,4.324990360e+01,2.938738174e+01,2.343515190e+01,8.615688734e+01,3.007027275e+01,8.521486472e+01,2.729496289e+01,5.140387079e+01,4.824341431e+01,4.453455018e+01,9.334887423e+01,8.753442156e+01,8.427126669e+01,2.277818436e+01,1.738699142e+01,7.904636849e+01,1.560875524e+00,1.368743336e+01,3.373473029e+01,4.254092566e+01,5.544253040e+01,6.657778211e+01,5.615635242e+01
7.252683019e+01,7.952194207e+01,5.372289335e+01,1.559994162e+01,5.118347372e+01,9.916075439e+01,4.724778311e+01,7.838908672e+01,2.651225793e+01,6.808620867e+01,7.878079681e+01,5.324104487e+01,6.998111391e+01,9.561158324e+01,9.216702984e+01,8.845168781e+01,8.030970565e+01,8.297693087e+01,1.852790239e+01,1.320431940e+01,6.734961540e+01,3.965946396e+00,4.874929610e+01,7.060858741e+00
2.993478472e+01,7.309704240e+01,1.986318168e+01,5.114640989e+01,2.541090577e+01,8.767736746e+01,3.812625772e+01,9.418424099e+01,7.284626801e+01,7.870854102e+01,9.931896608e+01,9.009756311e+01,7.354907914e+01,1.588137697e+01,7.194139570e+01,9.758855880e+01,8.348474408e+01,5.100528468e+01,2.710664955e+01,4.334273344e+01,3.937873707e+01,9.925783225e+01,3.194414413e+01,1.360440734e+01
9.033819912e+01,3.067096126e+01,1.685787292e+01,7.886320866e+01,2.347151489e+01,7.485326875e+00,2.507050078e+01,7.413966850e+01,3.222951682e+01,3.916630319e+01,8.653058644e+01,9.456924884e+01,2.419560539e+00,2.077444727e+01,6.795916655e+01,9.987691924e+01,1.680477013e+01,5.956723703e+01,3.735564725e+00,7.633664622e+01,9.540319869e+01,4.466802040e+01,3.405294343e+01,2.093571629e+01
7.882667817e+00,2.392740826e+00,7.812681077e+01,6.098242086e+01,6.769073668e+01,5.036424398e+01,6.875002184e-01,4.554816819e+01,1.093891803e+00,8.617358028e+01,5.811183029e+01,9.083017437e+01,4.665248795e+01,6.287983939e+01,4.210461507e+01,4.849152357e+01,7.935714633e+01,2.193490893e+01,4.250576164e+01,9.378776746e+01,8.034834058e+01,5.887349445e+01,4.532964131e+01,8.432417021e+01
8.355216389e+00,9.573676036e+01,8.837514872e+01,3.457711105e+01,5.711517790e+00,5.026615069e+01,8.980586699e+01,8.935994402e+01,7.565119647e+01,5.087998902e+01,5.565748233e+01,9.737319652e+01,8.592237380e+01,4.149212337e+01,6.772803436e+00,9.074275496e+01,1.358418612e+01,8.161133860e+01,4.379119072e+01,9.276970684e+01,7.453236473e+00,1.539777732e+01,8.930421187e+01,2.291903846e+01
4.143792415e+01,6.972831429e+01,6.177243108e+01,7.892315317e+00,5.045417535e+01,4.997902931e+01,4.415754523e+01,8.796333977e+01,4.973906526e+01,7.034987915e+01,9.221244845e+01,7.392879063e+01,1.532053593e+00,4.958353712e+01,2.356686861e+00,7.157139549e+01,7.266033214e+01,2.036368492e+01,4.949823683e+01,6.030834436e+01,9.567187941e+01,1.411821015e+01,4.642875299e+01,2.350133917e+01
1.268702161e+01,3.104430430e+01,4.125928425e+00,7.491842295e+01,9.714710777e+01,9.064928665e+01,4.199593364e+01,4.243383277e+01,3.251683581e+01,1.617247893e+01,3.425224897e+01,1.172887161e+01,4.796197807e+01,6.992589051e+01,1.827474059e+01,4.736549991e+01,1.152263056e+01,9.547760073e+01,8.479057635e+01,7.128417758e+01,4.751327988e+01,4.239319576e+01,3.896194696e+01,4.591074958e+01
8.846138243e+01,3.982680863e+01,4.093915975e+01,3.184116067e+01,8.564860491e+01,4.445228942e+01,5.477536554e+01,6.473566267e+01,5.725541755e+01,8.548322118e+01,7.551785206e+01,1.887011972e+01,4.337926856e+01,3.142123544e+01,8.772524953e+00,2.306643326e+00,6.771141104e+01,3.487112911e+00,2.036122221e+01,2.079314177e+01,5.830860918e+01,7.658843422e+01,3.281875514e+01,1.689949740e+01
7.557662944e+01,2.361077495e+01,5.047489723e+01,4.171154894e+01,5.771088784e+01,1.954793800e+01,7.996742234e+01,9.972834050e+01,1.561534422e+01,4.431121766e+01,8.836420548e+01,8.144520610e+01,6.213162653e-01,5.760895659e+01,4.482028426e+01,1.573980325e+01,5.108580060e+01,4.238587342e+01,7.395659648e+01,6.911568744e+01,9.941098040e+01,7.631197705e+01,5.275087772e+01,7.216689376e+01
3.588968293e+01,4.858059670e+01,2.868235649e+01,3.166745567e+01,8.670119226e+01,5.648219018e+01,5.669000481e+01,1.695259336e+00,8.658751497e+01,9.786246257e+01,8.564326729e+01,9.958732829e+01,8.826749788e+01,1.602158721e-01,7.992831938e+01,4.718937351e+01,5.090476760e+01,8.911715223e+01,4.829629569e+01,6.343953223e+00,7.976298404e+01,5.856670158e+00,9.794120230e+01,7.206373068e+00
9.585881673e+01,4.553832358e+01,9.748312256e+01,6.598647779e+01,9.261310729e+01,3.808263048e+01,1.081692346e+01,8.374803650e+01,2.770457036e+01,1.017049172e+01,3.900240208e+01,3.057143457e+01,6.074766220e+01,5.968321987e+01,8.440158765e+01,9.144470570e+01,2.284451405e+01,8.378951793e+01,9.388473820e+01,4.610785725e+00,4.133336567e+01,9.256781535e+01,8.706102015e+01,3.278109693e+01
7.963948423e+01,2.678012234e+01,6.105282451e+01,2.135846399e+01,1.078964803e+01,3.086898904e+01,5.691603567e+01,5.296568079e+01,5.207781938e+01,9.307886391e+01,3.470662516e+01,4.430349036e+01,9.764206683e+01,6.502056652e+01,2.672613786e+01,8.955508016e+01,4.954571549e+01,1.532975983e+01,4.574811373e+01,6.503084424e+01,2.643990369e+01,9.551859532e+00,6.493981785e+00,9.776926710e+01
3.254436221e+01,7.239358030e+01,5.845042460e+01,8.124797046e+01,1.828047692e+01,9.678679703e+01,9.637618388e+01,5.107441440e+01,8.616036579e+00,1.348165141e+01,2.992535868e+01,7.987003263e+01,3.626637554e+01,4.976368284e+01,8.394828015e+00,9.121727155e+01,9.066317458e+01,2.413420619e+01,8.897272185e+01,3.423285557e+01,3.695753368e+00,3.856002998e+01,9.979837805e+01,1.041405029e+01
6.996299193e+01,5.700361926e+01,6.564412173e+01,9.844150625e+01,5.860883713e+01,4.416116540e+01,5.106902142e+00,5.246006129e+01,8.894986895e+01,4.155742669e+01,8.779723438e+01,9.020564154e+01,5.464337318e+01,2.109219841e+01,6.633060784e+01,2.220452292e+01,2.727177793e+01,4.546945034e+01,1.749944621e+01,6.356045649e+01,2.765108138e+01,2.289404597e+01,7.616858707e+01,4.949789597e+01
5.948314861e+01,5.810598403e+01,3.344836877e+01,9.523942029e+01,9.991400468e+00,3.215045746e+01,7.547024380e+01,6.587824096e+01,8.770293485e+01,6.499524638e+01,8.680565682e+01,2.498592727e+01,3.596766981e+01,2.209016157e+01,2.527355097e+00,3.009948656e+01,7.183133778e+01,9.197658315e+01,5.920173728e+01,3.067805657e+01,7.584129226e+01,4.298873726e+01,6.142123373e+01,2.035242737e+01
4.517804630e+01,7.260783920e+01,7.847750025e+01,6.521037822e+01,9.702534716e+00,4.144352002e+00,5.029546773e+01,7.596646176e+01,3.954244109e+01,4.756865371e+01,3.328959418e+01,2.131206532e+00,4.834707282e+01,2.038268040e+01,5.124786474e+01,2.120977937e+01,9.888105783e+01,8.465656256e+01,8.450892767e+01,3.198543157e+01,1.135469390e+01,9.781816153e+01,4.561931517e+01,2.885879846e+01
5.420653818e+01,3.972403450e+01,8.062246280e+01,2.619235212e+01,9.324745771e+00,6.290231945e+01,2.420867513e+01,5.524493937e+01,3.492952540e+01,4.493144257e+01,8.712717589e+01,1.683390041e+01,4.549704920e+01,9.775271667e+01,8.260109360e+01,9.936143834e+01,8.208817056e+01,4.405123276e+01,5.127755207e+00,9.476286058e+01,4.718698256e+01,7.682331736e+01,5.206253826e+01,6.263899668e+01
5.031073588e+01,8.534554205e+01,4.496115132e+01,7.680948568e+01,6.269149618e+01,4.601724602e+01,9.952468407e+01,4.433098741e+01,2.446489754e+01,8.827378416e+01,2.913644915e+01,3.421104077e+01,1.064109991e+01,7.090757548e+01,5.362339441e+01,6.131269049e+01,3.422756526e+01,6.108115337e+01,2.100410882e+01,5.383089733e+01,2.982955201e+01,9.579477204e+01,5.396901612e+00,6.424524988e+01
6.050337178e+01,9.385975222e+01,1.715309322e+01,7.598374243e+00,9.777406585e+01,7.520077042e+01,9.566481399e+01,7.452605925e+01,7.771709843e+01,8.709512566e+01,9.363038275e+01,8.077464463e+01,2.165750125e+01,1.939239621e+01,7.117502048e+01,4.227776040e+01,4.892175651e+01,1.334569141e+01,7.627168090e+01,6.638623998e+01,8.948986133e+01,6.188143927e+01,8.377077642e+00,8.219055151e+00
2.893769136e+01,2.165438164e+01,7.658468538e+01,6.052512931e+01,6.185137169e+01,6.095840757e+01,3.731931917e+01,8.308803219e+01,6.837323354e+01,2.357543127e+01,3.453273277e+00,7.866323298e+01,4.528343113e+01,3.335658659e+01,9.220811049e+01,5.703616922e+01,5.815179160e+01,7.348864018e+01,2.469896562e+01,3.226981227e+01,3.360345996e+01,5.648077834e+01,4.290122792e+01,3.711298782e+01
9.820065089e+01,8.316033710e+01,8.822334004e+01,7.641329587e+01,3.636975785e+01,3.410704744e+01,6.597987577e+01,6.019875519e+01,8.570061759e+01,1.524405866e+00,6.093138764e+01,6.901007491e+01,4.948737161e+01,1.320727759e+01,2.939134579e+01,5.158304890e+00,2.942894469e+01,3.309930498e+01,8.714111146e+01,8.166493196e+01,9.521676335e+01,4.865963777e+01,2.693554362e+01,9.039772954e+01
2.256086550e+01,4.218463035e+01,3.631550074e+01,5.168784255e+01,1.879171310e+01,9.779090617e+00,3.102814712e+01,2.467510840e+01,4.634232622e+01,4.114811532e+01,5.744046475e+01,1.695197762e+01,8.652771926e+01,3.576690916e+01,6.393667813e+01,2.526353909e+01,7.804180050e+01,9.625385632e+01,7.723938937e+01,8.407949759e+01,3.273771925e+01,5.115916635e+01,8.352245598e+01,5.036042986e+01
