v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91
3.004051172e+01,7.263904516e+01,8.160975310e+01,9.533998063e+01,3.835735800e+01,5.409920387e+00,5.610103463e+01,8.416337477e+01,8.921714279e+01,5.185788412e+01,7.106816609e+01,6.037183611e+01,6.845804851e+01,7.422081512e+00,4.253060272e+01,4.447467990e+01,9.877304128e+01,2.528747991e+01,1.211310729e+01,7.319962370e+01,2.449534305e+01,6.334292564e+01,4.720187969e+01,8.686986226e+01,8.574572275e+01,8.489292454e+01,7.148285671e+01,1.606542359e+01,9.937355836e+01,8.722637993e+01,5.546457487e+01,5.227245298e+01,4.384735710e+01,5.611087307e+01,8.043974537e+01,4.760942130e+01,5.830234289e+01,7.609238978e+01,8.839868776e+01,7.741115414e+01,8.910981559e+01,3.819646941e+01,5.129763813e+01,7.613527018e+01,3.276798296e+01,2.761875213e+01,2.392782365e+01,5.483501173e+01,2.364571746e+01,8.273243482e+01,2.442497834e+01,2.114418354e+01,7.154455195e+00,1.114264477e+01,5.990448823e+01,7.474028246e+01,8.765450349e+01,6.829243812e+01,8.410164819e+01,4.399253865e+01,6.870712570e+01,9.759694662e+01,6.886714373e+01,1.862527283e-01,9.672510529e+01,5.104566512e+01,6.236824503e+01,5.543708768e+01,1.098864332e+01,6.022279715e+01,7.211604781e+01,6.285010777e+01,2.903191627e+01,5.559229636e+01,4.080357112e+01,1.007670439e+00,9.047416267e+00,9.895282564e+01,5.316003908e+01,5.234384559e+01,7.743621477e+01,8.809897698e+00,7.619447440e+00,9.495463870e+00,9.778926370e+01,3.827127168e+01,8.183337613e+01,9.254946225e+01,9.106189388e+01,5.999073696e+01,9.481386185e+01
3.665386586e+01,2.683422624e+01,6.720579278e+01,5.021031066e+01,8.222644612e+01,7.532838116e+00,5.445607946e+01,6.047674249e+01,5.410992816e+01,6.606728472e+01,4.067625881e+00,3.543877824e+01,3.450794614e+01,3.121252715e+00,3.911948901e+01,2.823799331e+01,5.701194075e+01,6.097291313e+01,5.703844818e+01,8.610932182e+01,9.616510739e+01,1.678908588e+01,2.630452028e+01,7.254733296e+01,6.399559533e+01,9.955539734e+01,8.939762245e+00,2.071272417e+01,7.603750533e+01,7.317992436e+01,1.003440784e+01,9.788222495e+00,7.373040537e+01,1.248903821e+01,7.086071926e+01,2.828192580e+01,9.634893683e+00,5.387794244e+01,4.018950029e+01,6.103654204e+01,1.020283062e+01,2.844759614e+01,5.371498675e+01,6.227796753e+01,5.332311399e+01,8.924542687e+01,8.405194494e+01,7.071287136e+01,3.154611351e+01,3.932072471e+01,6.052234022e+01,5.568974427e+01,3.048536531e+01,3.398424018e+01,2.469579963e+01,4.474705474e+01,8.617994200e+01,1.862791218e+01,8.976159802e+01,2.213265979e+01,5.762726408e+01,8.638166890e+01,6.228053894e+01,1.048874286e+01,2.432331303e+01,8.922578661e+01,5.908914334e+01,3.919592276e+01,2.053475307e+01,9.391633180e+01,9.956010404e+01,4.802495538e+01,3.286335507e+01,2.920347704e+01,6.242970783e+01,6.994103798e+01,7.056227174e+01,1.175509782e+01,4.272577206e+01,9.373847545e+01,6.283846213e+01,3.390269528e+01,7.706591173e+01,1.285538563e+01,9.293532186e+00,5.546380980e+01,1.521980285e+00,9.691581117e+01,5.032390751e+01,3.436358539e+01,5.325594322e+01
7.115507912e+01,5.993828329e+01,7.788957130e+01,1.629977198e+01,4.952204206e+01,9.496095633e+01,6.663135112e+01,3.691437393e+01,8.361849197e+01,3.029520076e+01,2.385461418e+01,4.150134112e+01,9.413048275e+00,6.672120787e+01,5.713504694e+01,1.604667286e+01,7.122010479e+01,7.708713420e+01,6.752752171e+01,6.441274356e+01,9.251412809e+01,7.582150203e+01,4.671102588e+01,2.681324716e+01,2.903436309e+00,1.602786250e+01,8.899473369e+01,7.289153689e+01,8.289722384e+01,1.541770209e+01,4.015775328e+01,8.715989858e+01,4.857309271e+01,9.576082772e+01,8.924751947e-01,5.575988308e+01,4.406512680e+01,2.556884896e+01,1.496922345e+01,6.062944775e+01,3.771440486e+01,4.981581819e+01,3.160884405e+01,8.276345926e+01,7.984800505e+01,8.711932560e+01,5.971662774e+01,6.994911669e+01,4.896980230e+01,9.704468736e+01,9.348381174e+01,9.472676947e+01,1.626008914e+01,9.005548643e+00,7.044864546e+01,9.202783232e+01,6.155871148e+01,2.477716174e+01,7.478283194e+01,2.836754044e+00,3.055327617e+01,3.231385785e+01,4.448629091e+01,4.775101530e+01,7.261781387e+01,5.661923336e+01,8.959092643e+01,5.786663659e+00,2.493736401e+00,2.559855663e+01,2.643540590e+01,2.993085737e+00,4.017956802e+01,4.652123681e-01,3.398896449e+01,5.008696415e+01,2.047466036e+01,7.478487423e+01,2.371169838e+01,2.327346912e+01,1.664082025e+01,3.621494457e+01,4.602907129e+01,8.569536303e+01,4.368592797e+01,5.031794968e+01,6.377299370e+00,1.839178213e+01,8.993237392e+01,5.369160744e+00,6.717626379e+01
1.054368466e+01,9.607270273e+01,3.657293438e+01,8.093100282e+01,5.092129388e+01,7.835607107e+01,7.901601624e+01,7.179446919e+01,7.516977878e+01,1.781341713e+01,8.854024655e+01,1.873108591e+01,3.983302524e+01,2.629673301e+01,9.415784250e+01,3.792045975e+00,8.073096057e+01,1.044428777e+01,7.978698921e+01,9.992503620e+01,3.094434879e+01,4.416903559e+01,1.460181738e+01,3.645086820e+01,8.465567524e+01,1.282062098e+01,6.402626568e+01,6.432913027e+01,1.098894273e+00,3.837106888e+00,1.493268424e+01,7.949319744e+01,3.105247667e+01,8.630346760e+01,2.817302417e+00,7.470678576e+01,8.080682091e+01,9.798908742e+01,7.203090367e+00,2.534445230e+01,5.531847446e+01,5.019615769e+01,8.008272416e+01,2.351787832e+01,1.707309368e+01,5.336581935e+00,4.088929150e+01,6.646880240e+01,4.122387116e+01,8.392610493e+01,7.067887724e+01,2.821827851e+01,5.193854841e+01,5.892329722e+01,3.706651815e+01,4.043384929e+00,5.571106523e+00,1.052574963e+01,6.872355647e+00,1.846609361e+01,5.142912091e+01,6.822487101e+01,3.638230998e+01,9.688472777e+01,8.076844101e+01,4.093368915e+01,1.894327657e+00,4.901433385e+01,5.235102162e+01,4.224561554e+01,7.852053123e+01,5.455404050e+01,1.324833215e+01,7.812380307e+01,3.365959306e+01,8.963483344e+01,8.893085520e+01,7.041821761e+01,2.948463442e+01,3.049589044e+01,4.358563829e+01,1.319724729e+01,4.829959127e+01,8.411384920e+01,3.429637921e+01,9.658289803e+01,2.629850819e+00,9.947189665e+01,2.813876786e+01,2.037528104e+01,4.583188913e+01
8.958432445e+01,2.787449916e+00,7.011729845e+01,8.219789530e+00,1.869523194e+01,6.678937493e+01,7.681043649e+00,4.772161901e+01,6.349992360e+01,1.148347569e+01,1.795027933e+01,6.348732334e+01,1.633021184e+01,8.334904178e+01,2.970920613e+00,4.934303983e+01,9.370964853e+01,5.239292068e+01,8.309331575e+01,4.199265517e+01,6.820945200e+00,5.708768150e+01,2.380264056e+01,7.074885682e+01,2.208247073e+00,4.366728843e+01,5.769874452e+01,2.471547523e+01,7.191034799e+01,5.394262034e+01,1.058271050e+01,2.685126777e+01,3.701901872e+01,9.648065646e+01,7.766458521e+01,6.488648373e+01,4.413143375e+01,2.126694036e+01,7.765331094e+00,8.009314548e+01,8.898151950e+01,4.001526646e+01,6.934442715e+01,8.329088457e+01,2.899460269e+01,8.054532514e+01,5.802686067e+01,8.013198218e+01,8.349719333e+01,4.841687567e+01,6.814581501e+01,2.612115201e+01,5.262412744e+01,6.463037194e+01,3.349400397e+01,1.560753221e+01,6.257468684e+01,7.837459623e+01,1.848928899e+01,1.669494859e+01,7.586689539e+01,5.965134773e+01,3.717466791e+01,6.825294896e+01,6.734793581e+01,1.827327165e+01,6.949799046e-01,9.046364303e+01,1.254598212e+01,8.655798070e+01,8.894677999e+01,7.308010081e+01,4.305110107e+01,8.398914179e+01,2.015059155e+01,1.786953633e+01,4.289232491e+00,2.849843009e+01,2.103972581e+01,2.142408602e+01,7.591491477e+01,9.891093944e+01,7.099778110e+01,2.263689580e+01,1.780532758e+01,5.582705687e+01,7.953164212e+01,5.244936371e+01,7.138712936e+01,5.183365244e+01,5.898225277e+01
8.140264835e+01,7.357802581e+01,8.387670726e+01,4.678755840e+01,4.320583407e+01,8.157266536e+01,2.775205134e+00,9.691492990e+01,3.849617573e+01,3.130894486e+01,6.716592496e+01,4.314071391e+01,8.459669855e+01,6.360266665e+00,9.150056510e+01,5.431239557e+01,8.002831671e+01,3.192277066e+01,6.862964188e+01,5.364052217e+01,3.758629071e+00,6.905601508e+00,6.350274277e+01,6.237845473e+01,6.543570521e+01,4.969862402e+01,4.809194510e+01,3.113144333e+00,2.774859829e+01,9.283035270e+01,2.873405620e+01,7.592170394e+00,3.525761937e+01,7.619455021e+00,5.900854291e+01,5.709573352e+01,5.929157762e+01,4.432723471e+01,8.692904146e+01,5.921918204e+01,9.530247127e+00,1.818232767e+01,6.907047807e+01,5.694325536e+01,6.394902562e+01,7.275294224e+01,5.759702238e+01,9.212937839e+01,9.425266790e+01,4.950929901e+01,6.488851451e+01,3.324588899e+01,6.683580877e+01,3.787201593e+01,5.867474007e+00,2.098009098e+01,2.704378833e+01,1.947818010e+01,4.660295811e+01,9.590848094e+01,2.390761323e+01,3.736911644e+01,4.412806193e+00,2.002754315e+01,2.921905294e+01,9.940425361e+01,1.148319355e+01,9.112059054e+01,7.887412525e+01,9.622786137e+01,5.393576720e+01,9.482735065e+01,4.727264731e+01,9.405150664e+01,3.786802323e+01,6.220232715e+01,4.160561840e+01,8.790592657e+01,1.901302446e+01,7.815265583e+01,7.835579100e+00,3.007442032e+01,5.297088622e+00,4.284666620e+01,2.426322938e+01,3.920664608e+00,4.644351497e+01,6.895832280e+01,4.745650319e+01,4.015321420e+01,9.555886755e+00
8.864260677e+01,6.633675454e+01,1.754720710e+01,9.581828196e+01,3.411171556e+01,6.085157563e+01,5.340738007e+01,1.347157962e+01,7.699715043e+01,9.435201504e+01,9.852561677e+01,5.389152020e+01,2.025284821e+01,3.834568642e+01,3.604366863e+01,2.055395851e+01,8.727927256e+01,7.268599034e+00,3.868932095e+01,4.858280826e+01,5.307577442e+01,6.752808944e+01,6.324530566e+00,3.183899142e+01,2.946355752e+01,7.442994619e+01,5.910511130e+01,1.102334739e+01,4.168054907e+01,2.703777690e+01,8.026461349e+01,8.798279187e+01,6.599581517e+00,6.166676183e+00,4.629947642e+01,6.720872899e+01,5.671660966e+01,2.769501803e+01,9.535861813e+01,5.458295315e+01,1.760675858e+00,3.045049734e+00,3.855715631e+01,4.664923427e+01,6.521387127e+01,8.814035309e+01,1.133237214e+01,3.263477429e+01,7.701218499e+01,5.088802644e+01,4.216351543e+01,7.340810717e+01,4.126838516e+01,4.649244959e+01,5.875720229e+01,7.480738579e+01,4.335083879e+01,2.047210357e+01,8.951841210e+01,8.513396033e+01,6.280999461e+01,2.123803538e+01,7.624454360e+01,4.905723693e+01,3.420945151e+01,1.416838102e+01,8.878318667e+01,4.025439437e+01,5.130260738e+00,8.131787349e+01,8.571425886e+00,7.664993625e+01,8.877971476e+01,8.020722236e+01,5.440785578e+01,3.295997648e+01,3.963634464e+01,7.909423017e+01,8.458715615e+01,8.968494979e+01,1.947984513e+01,7.206701537e+01,6.903799191e+01,6.265406895e+01,1.831191983e+01,9.415525645e+01,3.084556147e+01,1.978431651e+01,7.548163034e+01,6.157731184e+00,2.606225673e+01
1.432446923e+01,4.971042898e+01,3.063958719e+00,5.654229072e+01,7.428336928e+01,7.609132617e+01,1.474909771e+01,8.134819838e+01,5.757971193e+00,8.859382330e+01,3.898762021e+01,5.099847178e+01,9.423114356e-01,9.310797820e+01,1.370824974e+01,6.890568894e+01,2.333993353e+01,2.029675546e+01,2.248889190e+01,6.729266060e+01,9.086801802e+01,3.666454667e+01,8.629703019e+01,5.054824324e+01,6.298437244e+01,3.954778699e+01,2.900820232e+00,1.576593397e+01,7.748755049e-02,2.483066108e+01,7.995656267e+01,4.924673135e+01,8.778152302e+01,3.879791447e+01,5.666235009e+01,1.413692839e+01,6.403243075e+01,4.643887023e+01,1.044360233e+01,9.904189263e+01,7.648090884e+01,5.362905898e+01,3.624444006e+01,4.754087406e+00,6.245390098e+00,7.133282998e+01,6.239404230e+01,9.113457323e+01,6.273022327e+01,3.164958372e+01,7.131840039e+00,6.874383759e+01,3.023907389e+01,8.776550658e-01,3.628999325e+01,6.120532709e+00,8.835934879e+01,3.572301250e+01,5.627943623e+01,3.526731053e+01,7.229940370e+01,4.530485426e+01,2.009238440e+01,3.680612124e+01,3.536567621e+01,8.592566710e+01,1.008396280e+01,3.947059758e+01,1.169478335e+01,6.380669398e+01,4.210264258e+01,3.451047594e+01,3.772056136e+01,7.060482039e+01,5.771333196e+01,8.933511021e+01,3.824121328e+01,6.169525748e+01,9.487205435e+01,8.593286751e+01,3.392208326e+01,3.168951770e+00,2.468322861e+01,9.242358262e+01,1.955055656e+01,9.446080166e+01,3.423837299e+01,1.033512096e+01,8.655301530e+01,4.360589250e+01,2.905509478e+01
3.146468972e+01,9.840576058e+01,9.719190983e+01,2.410874218e+01,5.829940903e+00,8.650207295e+01,9.835504457e+01,5.058924619e+01,3.033681869e+01,8.629949970e+01,7.027023296e+01,9.723023312e+01,4.221844752e+01,1.558956630e+01,6.272388077e+01,8.764083494e+01,8.219386115e+01,4.390271081e+01,2.357718132e+01,9.454381584e+01,9.245949460e+01,4.593382499e+01,4.429218548e+01,5.495842487e+01,4.787594167e+01,7.230733679e+01,9.470676792e+01,1.167345495e+01,1.326322239e+01,5.745471926e+01,1.061951530e+01,7.482947691e+01,1.126350762e+01,7.801094186e+01,4.018197505e+01,8.143573707e+01,8.193027801e+01,7.851590928e+01,8.640345834e+01,6.130026979e+01,5.597399371e+00,7.088823599e+01,4.609649280e+01,2.429542804e+01,7.996617016e+01,3.525754342e+01,6.847972663e+01,5.718824826e+01,4.807005396e+01,5.533694926e+01,8.046320236e+01,7.901298595e+01,9.732182703e+01,9.492162316e+01,2.187758482e+01,9.597350773e+01,6.191829543e+01,4.446035394e+01,7.784715281e+01,3.028693807e+01,4.543198984e+01,1.644475227e+01,7.704282988e+01,4.782138572e+01,1.333987893e+01,7.968342773e+01,9.672777146e+01,5.085451004e+01,6.222789345e+01,6.185303450e+01,8.457024465e+01,1.380238330e+00,6.190395306e+01,3.731895675e+01,8.694825465e+01,7.243969110e+01,9.045331083e+01,5.268060113e+01,3.092033026e+01,8.608252295e+01,9.471169519e+01,4.016012485e+01,7.115077374e+01,9.350216756e+01,5.758940836e+01,2.823575962e+01,3.269192679e+01,3.882243526e+01,5.969807576e+01,2.707998603e+01,2.186260402e+01
3.136203086e+01,3.589608741e+01,5.530185578e+01,1.593108288e+01,9.723298278e+01,4.189519534e+01,8.504510533e+01,8.109893623e+01,9.149280856e+01,7.451596643e+00,9.834871124e+01,8.883164744e+01,2.032955447e+01,7.718626972e+01,3.681560462e+01,8.879449749e+01,2.965416401e+01,9.903349472e+01,6.503341077e+01,9.887422433e+01,3.917751702e+01,5.817110761e+01,5.614457272e+01,6.642976677e+01,9.337694392e+01,6.097434480e+01,6.395403789e+01,5.337518034e+00,6.437220059e+01,7.939237173e+01,6.724616253e+01,6.249952943e+01,5.896045677e+01,3.646910323e+01,3.997497813e+01,4.197146767e+01,1.029997754e+01,6.976602861e+01,9.953880491e+01,4.966690863e+00,7.480201960e+01,5.977151811e+01,1.751153494e+01,4.541019124e+01,8.455878058e+01,1.387976267e+01,4.098520318e+01,6.061271994e+01,1.352686152e+01,9.944709018e+01,1.775095390e+01,6.743606899e+01,3.159234731e+01,1.732251412e+01,4.142627518e+01,5.531332383e+01,6.606839848e+01,8.287463161e+00,8.052126208e+01,3.871177972e+00,7.890308810e+01,4.248607404e+01,9.676314480e+01,6.047317253e+00,9.995182357e+01,8.766250058e+01,3.164758111e+01,8.554941650e+01,4.782469356e+01,8.155663651e+01,5.173034111e+01,4.304637641e+01,5.316120860e+01,4.907208011e+01,1.372544361e+01,6.065329159e+01,6.716035413e+01,4.800244208e+01,4.050023176e+01,8.612454680e+01,7.502647809e+01,4.127803276e+01,1.826606713e+01,6.901863144e+01,3.470963827e+01,7.080773652e+01,6.263358327e+01,8.462151136e+00,9.401329931e+01,3.461412786e+01,8.094139493e+01
8.196487438e+01,1.492889857e+01,9.361245968e+00,4.965058365e+01,6.921019163e+01,3.537910262e+01,2.086165679e+01,1.553560546e+01,8.877921850e+01,5.144069402e+01,8.717574970e+01,7.903749440e+01,9.098382677e+01,4.756369006e+01,9.949517804e+01,4.220941875e+00,9.175540797e+01,7.757157290e+01,5.660396821e+01,7.704374403e+01,5.403667601e+01,4.693725691e+00,6.225576123e+01,8.269942677e+01,5.400882757e+00,6.358086845e+01,6.481063203e+01,7.068691101e+01,9.109453271e+01,9.313881814e+01,8.189306307e+00,7.177249462e+01,4.303037819e+01,2.524891704e+01,9.425870706e+01,3.910982139e+01,2.282213705e+01,1.229850279e+01,3.061318719e+01,8.642402077e+01,5.663471158e+01,6.732983653e+01,7.772240160e+00,4.131075312e+01,5.789393739e+00,5.654623709e+00,2.094945532e+01,9.972445260e+01,1.331001932e-01,4.631687515e+01,1.840818592e+01,5.878819605e+01,9.138878728e+01,5.390949243e+01,6.744426711e+01,6.046094930e+01,2.527695777e+01,5.562598804e+01,3.965873900e+01,8.714421231e+01,8.403029123e+01,1.574738149e+01,2.562575079e+01,9.338688705e+01,5.120617265e+01,2.578673033e+01,7.407329891e+01,2.026121601e+01,9.038938549e+01,8.807279716e+01,5.696097036e+01,6.159999917e+01,3.390413389e+01,2.483091150e+01,8.394910318e+01,9.303887083e+01,2.693436112e+00,3.284592128e+01,8.012542877e+01,6.268347444e+01,8.653394023e+01,7.773288384e-01,7.698292875e+01,2.779957348e+01,6.493506397e+01,9.321873342e+01,7.365741137e+01,7.988568582e+01,5.238506592e+01,7.294730504e+01,1.062017655e+01
3.760766034e+00,7.897510252e+01,1.919541786e+01,6.913560223e+01,2.204503558e+01,3.890733812e+01,7.594343737e+00,5.599705047e+00,8.624017407e+00,6.842421696e+01,3.020187078e+00,2.289777173e+01,2.064585213e+01,3.019886532e+01,4.556809956e+00,9.039135567e+01,1.624728580e+01,9.847418421e+01,7.658641342e+00,5.949597815e+01,6.049586327e+01,4.915886957e+01,9.178903993e+01,2.805204752e+01,9.259511725e+01,6.865533737e+01,6.418784964e+01,1.173726923e+01,8.075017731e+00,8.129285239e+01,6.776325226e+01,9.458740660e+01,3.165419338e+01,6.559359119e+01,3.506843317e+01,2.189918278e+01,4.283381141e+01,4.029302538e+01,6.000853097e+01,9.931945235e+01,9.091584042e+01,2.169158898e+01,2.878151200e+01,9.478678211e+01,9.813553229e+01,6.266339846e+01,6.149467896e+01,4.283345623e+01,2.325901957e+01,9.326229324e+01,2.368426373e+01,6.966346549e-01,6.598496935e+01,4.085031119e+01,1.876185016e+01,6.508472195e+01,3.819754036e+01,4.799709489e+01,9.575448110e+01,3.385695453e+00,5.732241190e+01,5.178114874e+01,2.650278092e+01,3.285972361e+01,4.105932392e+01,9.150756588e+01,3.795087200e+01,2.226582972e+01,9.681401437e+01,3.499919829e+01,5.518484009e+01,6.514948845e+01,9.368284809e+01,4.632848071e+01,4.868616352e+01,2.053066000e+01,5.287642551e+01,7.333849898e+00,2.162516836e+01,6.674703151e+01,9.233945336e+01,7.815188069e+01,5.007116066e+01,5.137720580e+01,2.407021432e+01,8.578895553e+01,2.331783955e+01,1.616602296e+01,6.770928698e+01,1.916734688e+01,7.171727834e+01
9.390727561e+01,8.979960580e+01,1.602956286e+01,3.882600898e+01,4.343108735e+01,3.504541015e+01,7.261647219e+01,9.798447602e+01,9.727318107e+01,4.226870049e+01,4.138965789e+01,4.268980981e+01,8.571600409e+01,8.594925448e+01,2.002714215e+01,4.439111596e+01,3.778435981e+01,9.601960673e+01,4.340738190e+01,8.402050084e+01,7.989254850e+01,7.907684727e+01,8.262221192e+01,4.395790422e+01,8.750268273e+01,5.566654319e+00,8.881983569e+01,2.677013625e+01,5.769373267e+01,3.892957786e+01,5.066032125e+01,7.505550773e+01,5.391537876e+01,6.961735130e+01,1.907050390e+01,1.855125028e+01,3.203577092e+01,9.533719176e+01,5.342864036e+01,7.156285962e+00,8.108191481e+01,7.873775559e+01,2.415148089e+01,9.166769075e+01,2.520132256e+01,7.490290113e+01,9.593596925e+01,4.028690068e+01,5.310540676e+01,3.647460564e+01,5.431047125e+01,2.033742688e+01,2.773851749e+01,9.856367175e+01,2.355494102e+01,8.022437457e+01,8.397566672e+01,1.913334572e+01,7.409387294e+01,3.855545986e+01,6.977136132e+01,4.853556766e+01,3.953557206e+01,8.689071353e+01,6.516713983e+01,9.938145286e+01,6.653894196e+00,6.452104546e+01,6.559953190e+01,6.174899100e+01,2.881290338e+01,6.408336781e+01,2.117022622e+01,4.777481485e+01,2.514759013e+01,9.967952444e+01,7.593850867e+01,1.989075131e+01,8.008894971e+01,1.384637873e+01,6.907318076e+01,9.859649187e+01,9.443319194e+01,5.116966431e+01,9.035712166e+01,3.981289151e+01,9.009150367e+01,6.810458262e+01,5.402828217e+01,1.659123556e+01,6.002503266e+01
8.764212280e+01,2.631855726e+01,1.264301183e+01,8.930893848e+01,5.924338357e+01,5.110176763e+01,7.342487426e+01,4.756234204e+01,5.173990111e+00,1.032969659e+01,7.219217771e+00,3.317126680e+01,4.602244461e+01,1.610133355e+01,4.877524147e+01,8.297026067e+01,9.038709217e+01,9.953753161e+01,1.849327861e+01,1.166479780e+01,1.947759095e+01,3.825291725e+01,7.090053195e+01,2.849338119e+01,6.632655311e+01,5.277879593e+01,6.467853017e+01,7.089599198e+01,9.218238750e+01,8.311587200e+01,6.224121279e+01,3.731438386e+01,7.000108690e+01,8.967628692e+01,7.390293166e+01,3.457743299e+01,1.568147089e+01,5.425487498e+01,3.003951342e+01,9.947951465e+00,9.505308891e+01,7.686678107e+01,8.039643122e+00,4.083081406e+01,4.970398560e+01,4.541363384e+01,8.887252858e+01,8.376291941e+01,1.832222941e+01,9.058608160e+01,9.024841033e+01,8.908102885e+01,2.246509835e+00,4.221091132e+01,5.506928015e+01,9.108423109e+01,4.491053553e+01,1.185708444e+01,5.885697411e+01,4.084649675e+01,8.903134377e+01,8.695266251e+01,5.054467639e+00,2.718983195e+01,1.855637872e+01,1.154762668e+01,9.229293748e+01,9.224998467e+01,3.202588413e+01,3.878982588e+01,1.110714894e+01,6.985236377e+01,7.298456463e+01,7.635845106e+01,6.594348360e+01,4.897691029e+01,8.477145805e+01,6.360168386e+01,9.744112528e+01,9.789224053e+01,7.712938582e+01,2.426176186e+00,5.374293468e+01,3.591661414e+01,8.352790742e+01,4.089584816e+01,5.816442538e+01,6.902815666e+01,7.835772023e+01,1.301359615e+01,3.634004646e+01
4.260924821e+00,3.920222360e+01,8.281233802e+01,1.047336836e+01,4.379166073e+01,3.927845061e+01,3.638715095e+01,3.116924540e+01,8.861916771e+01,5.752856056e+01,7.255481633e+01,2.778033923e+01,4.924983496e+00,7.230269750e+01,6.792168605e+01,3.849818486e-01,8.164008437e+01,9.486625836e+01,4.265003217e+01,5.872733238e+01,3.304009577e+01,8.906262267e+01,3.262066209e+01,2.699151778e+01,5.809359572e+01,6.339781765e+01,3.322275229e+01,6.985295631e+01,5.331982700e+01,2.692663396e+01,9.354041052e+01,1.344497701e+01,2.967038749e+01,2.641493787e+01,7.529629133e+01,3.874647267e+01,2.253584812e+01,8.818578679e+01,5.793081198e+01,1.363110472e+01,4.318680682e+01,6.467554362e+01,3.790889671e+01,5.963767305e+01,8.252338044e+00,7.063288914e+01,8.954212326e+01,4.427254169e+01,5.978049240e+01,4.520252868e+01,4.674355007e+01,3.450219105e+01,2.991665462e+01,5.939981473e+01,9.396351619e+01,5.571201552e+00,8.216892844e+01,3.217286059e+01,6.931507618e+00,3.898267258e+01,2.988716620e+01,3.318440283e+01,3.738717769e+01,8.823393542e+01,1.962832251e+01,5.042711471e+01,3.913006875e+01,6.385010189e+01,8.431700309e+01,9.011019492e+01,1.216749661e+00,4.091577762e+01,9.549678466e+01,1.587309810e+01,5.854112036e+01,8.137149157e+00,2.478188045e+01,4.342994059e+01,2.859047621e+01,4.898558277e+01,2.471013044e+01,7.274807839e+01,1.070055486e+01,2.756372747e+01,6.841708149e+01,5.959786640e+00,6.298609164e+01,9.382252290e+01,8.726521547e+01,3.350436765e+01,3.773162066e+01
