v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90
3.868317076e+01,6.869446435e+01,6.703564611e+01,1.383342724e+01,4.665987431e+01,1.108358214e+01,9.605073441e+01,8.009605841e+01,7.247757170e+01,2.554627607e+01,6.254362743e+01,9.969357026e+01,1.548386243e+01,2.584316876e+01,9.003595621e+01,2.211582944e+01,5.304064266e+01,9.017280517e+01,1.499425934e+01,7.070165323e+01,9.675529922e+01,9.859825893e+01,1.140431228e+01,9.631272097e+01,7.819060952e+01,7.956997477e+01,3.983856531e+00,3.198536063e+01,9.613781370e+01,6.785110162e+01,6.005440949e+00,6.333235754e+01,6.356833269e+01,9.761676142e+00,5.068386029e+00,6.562719838e+01,9.144727690e+01,3.135933803e+01,1.203492322e+01,7.069037682e+01,1.284072816e+01,3.424202659e+01,4.128068622e+01,2.673138419e+01,2.260048936e+01,5.340470029e+01,1.633612953e+01,1.061790844e+01,4.703756354e+01,7.537055384e+01,4.072264640e+01,3.283142833e+01,3.991186379e+01,2.822656339e+01,1.411837506e+01,6.877729257e+01,3.891966929e+01,9.773313368e+01,7.807639955e+01,6.639068743e+01,7.528454188e+01,5.834188603e+00,3.374727907e+01,5.393618212e+01,1.271864276e+01,3.621538198e+00,7.129118367e+01,7.733867718e+01,7.904725634e+00,6.156297716e+01,5.198598132e+01,7.109646513e+01,3.544432600e+01,7.045462939e+01,9.546271354e+01,5.592060791e+01,8.958447051e+00,1.253662128e+01,5.669141241e+01,4.769413658e+01,9.607014120e+01,4.909715136e+01,1.111091076e+01,9.687770549e+01,2.013558270e+01,4.008819690e+01,8.093441479e+01,8.609868901e+01,6.772853542e+01,9.274642828e+01
6.410304526e+01,9.534788490e+01,9.411038026e+01,3.652178753e+01,3.241538189e+01,5.412399734e+00,2.191229525e+01,7.437652738e+01,5.696881641e+01,8.280860157e+01,5.546095008e+01,8.775334485e+01,9.057573810e+01,8.191618443e+01,9.540478956e+01,5.843229629e+01,8.775224681e+01,1.159577496e+01,4.840920125e+01,5.156558822e+01,5.059989740e+01,3.500316926e+01,7.196928173e+01,5.745715895e+01,2.786038208e+01,5.232709990e+01,6.683001339e+01,5.025573531e+01,9.627921583e+00,1.503182453e+01,9.295396622e+01,4.965008184e+01,5.577862416e+01,6.032429657e+01,5.858542856e+01,6.549066578e+01,7.593805344e+01,8.099204907e+01,9.229902104e+01,8.905135147e+01,1.107607724e+01,2.495222365e+01,7.770255695e+01,1.983949084e+01,2.606103657e+01,7.591231150e+01,4.682366559e+01,6.681201592e+01,1.201169239e+01,4.098153521e+01,6.902611537e+01,3.460315995e+01,9.801223544e+01,7.482554173e+01,6.232345862e+00,1.553082326e+01,2.315238603e+01,7.563027356e+01,6.626113766e+01,4.941083149e+01,1.069652792e+01,1.810159093e+00,2.653235863e+01,7.315626784e+01,2.035277067e+01,4.403647756e+01,8.205758444e+01,6.881292724e+01,4.636899248e+01,1.434634174e+01,6.739050088e+01,3.390099335e+01,9.190692748e+01,9.214352668e+01,7.587291262e+01,2.588299301e+01,9.334703616e+01,2.820528164e+01,6.362584407e+01,1.481029929e+01,6.185416289e+01,1.384358852e+01,8.715447049e+01,2.995655258e+01,6.156778113e+00,1.964868711e+01,3.723663379e+00,6.049621327e+01,4.759422786e+01,6.024589683e+01
1.366334865e+00,8.919323784e+01,5.651339864e+01,5.563306218e+01,5.134443530e+01,8.335047966e+01,9.705761679e+01,7.274216441e+01,8.388006389e+01,7.850706171e+01,1.920603694e+01,9.934006021e+00,4.864279252e+01,3.034725719e+01,3.255428653e+01,3.193280889e+00,4.951168731e+01,8.544953586e+01,9.597360427e+01,9.830861853e+01,9.183306419e+01,6.505105946e+00,8.529536640e+01,1.918439484e+01,1.943624774e+01,2.474183553e+01,9.806707248e+01,5.699446795e+00,6.591702317e+00,7.863275882e+01,5.988471944e+01,6.219862940e+01,7.230265152e+00,3.302277976e+01,3.053359357e+01,2.465797367e+01,2.106853200e+01,8.184461888e+00,9.082342943e+01,7.379876389e+01,2.693249341e+01,1.822815892e+01,6.386849011e+01,6.897551238e+01,1.823244575e+00,5.852577076e+01,6.741934848e+01,2.628154080e+01,8.800395780e-01,1.113768699e-01,2.440944614e+01,3.214059367e+01,2.716492468e+01,7.352662917e+00,3.378463459e+01,9.075645858e+01,7.416071287e+01,7.943944974e+01,1.323137027e+01,1.325982426e+01,3.194844727e+01,2.040577102e+01,8.244306271e+01,8.869566935e+01,5.526210206e+01,7.390517035e+01,5.905145969e+01,5.416979171e+01,8.130065786e+01,1.293365546e+01,2.459221856e+01,7.728507700e+01,7.700344167e+01,8.629410119e+01,1.473870022e+01,7.076501331e+01,1.688274653e+01,3.302718768e+01,3.850215962e+01,3.432234203e+01,8.590907049e+01,8.294420513e+01,6.863833367e+01,9.180600485e+01,3.944315508e+01,3.318816728e+01,8.606092493e+01,1.317583772e+01,6.170493096e+01,2.209734852e+01
5.849454118e+01,1.612891391e+01,4.377798937e+01,4.512570424e+01,7.803542765e+01,6.600404878e+01,9.879662697e+01,3.345933921e+00,2.166383000e+01,9.536729770e+01,8.625224167e+01,9.546237443e+01,7.646133230e+01,3.879216720e+00,9.769897281e+01,6.185172873e+00,4.398132621e+01,1.551669632e+01,5.923710776e+01,8.268092544e+01,1.604754013e+01,6.269848549e+01,1.809950989e+01,6.502205521e+01,2.958093376e+01,3.087833046e+01,7.341867785e+01,2.058636504e+00,6.667575062e+01,5.694785829e+01,7.688992476e+01,3.871315813e+01,4.842462350e+00,2.307416190e+01,2.394735323e+01,6.759924392e+01,5.422071896e+00,8.378654967e+01,3.865161030e+01,3.652282720e+01,5.842150999e+01,2.253216761e+01,7.206488853e+00,4.969617319e+01,1.986373502e+01,1.482342125e+01,4.791331573e+01,7.270815891e+01,3.686146957e+00,7.737334867e+00,4.972672005e+01,9.920044766e+01,2.997320064e+01,4.851358952e+01,8.802698018e+01,7.856419308e+00,8.581819339e+01,7.977567797e+01,7.369281089e+01,8.388326837e+01,7.067559890e+01,9.242805040e+01,3.072337015e+01,5.097719343e+01,9.391115852e+01,4.418697664e+01,5.223306853e+01,4.363053670e+01,9.835976158e+01,6.532918853e+01,6.503594290e+01,2.265869250e+01,7.930825052e+01,4.105802622e+01,4.034283973e+01,6.414659375e+01,8.458597640e+01,1.136511426e+00,5.626959783e+01,5.036280081e+01,4.777324071e+01,5.287898576e+01,1.535394656e+01,6.428501850e+01,6.841354148e+01,3.583799147e+01,7.638086344e-02,9.809597615e+01,1.347889556e+01,7.038942400e+01
6.782001576e+01,7.217636143e+01,9.729082140e+01,2.133449249e+01,7.213982571e+01,7.672784133e+01,4.838746464e+00,7.220196005e+01,7.633542361e+01,2.123019930e+01,2.842138593e+01,3.731725015e+01,1.632118389e+01,6.031536035e+01,3.364081586e+01,8.911105231e+01,2.925534665e+01,9.906365180e+01,9.422656044e+01,1.411049415e+01,7.018689021e+01,4.373230578e+01,1.333408335e+01,5.973074808e+01,7.844398591e+01,2.927445134e+01,2.727094122e+01,4.816653480e+01,3.326201951e+00,6.305561348e+01,1.685914866e+01,5.008203138e+01,2.009133050e+01,4.869344571e+01,3.570177049e+01,7.904959400e+01,5.816902332e+01,8.624022356e+01,4.085817873e+01,3.510507822e+01,4.791455911e+00,6.145346480e+01,7.782609262e+01,7.733653683e+01,2.308664521e+01,5.173558486e+01,9.732711634e+01,4.229329589e+01,7.011407732e+01,7.200407480e+01,5.274268718e+01,2.803885886e+01,7.861699883e+01,1.954890123e+01,2.931274582e+01,9.547426933e+01,8.377222345e+01,4.303372450e+01,9.672325060e+01,3.130661992e+01,8.953407937e+01,6.662765574e+01,2.250263563e+01,4.056471525e+01,2.136839354e+01,8.106106147e+01,4.237258362e+01,2.833585335e+01,2.022496777e+01,6.042912261e+01,6.953000177e+00,5.012195307e+01,9.162892857e+01,3.120107105e+00,7.160147098e+01,8.035895550e+01,1.989355958e+01,7.176012488e+01,3.296481033e+01,2.872601529e+01,9.974444968e+01,6.045350961e+01,3.263811850e+01,7.306858137e+01,5.748439107e+01,7.797856593e+01,6.548932887e+01,3.000369794e+01,3.449889838e+01,4.625728440e+01
3.471345628e+01,8.237311578e+01,6.348154266e+01,5.401938279e+01,4.708179903e+01,7.703875506e+01,7.873949593e+00,4.901928823e+01,1.610684510e+01,1.012040601e+01,9.805265138e+01,2.801251463e+01,7.837625817e+01,4.951686927e+01,7.674700947e+01,3.289026912e+01,1.383964659e+01,5.729549527e+01,4.780192913e+01,5.426191793e+01,4.584044998e+01,8.871324349e+01,4.976240208e+01,9.315160874e+01,1.538138279e+01,7.061455130e+00,7.991117015e+01,5.842049568e+01,6.966860401e+01,4.106411580e+01,4.282753657e+01,5.015066442e+01,9.076872085e+01,2.664788885e+01,9.199718722e+01,5.975468396e+00,6.094559857e+01,9.155167997e+01,6.695013726e+01,4.568086017e+01,2.613597286e+01,6.351362172e+01,5.495155127e+01,6.454341817e+01,4.363802798e+01,5.913925638e+01,9.961815629e+01,7.527444137e+00,8.271818618e+00,6.983610232e+01,1.045759566e+01,5.713598956e+01,2.371436734e+01,3.836736488e+00,8.417238033e+01,4.418012645e+01,2.287269330e+01,8.262849768e-01,1.057598691e+01,7.715049188e+01,1.395672174e+01,2.766937070e+00,7.032307947e+01,2.626968219e+01,7.573612628e+01,7.046181619e+01,2.565411229e+00,8.285349544e+00,1.481021110e+01,7.362625317e+01,5.396717637e+01,2.955781742e+01,9.895341439e+01,2.235700974e+01,7.438279857e+01,3.546234068e+01,5.346693577e+01,6.618621235e+01,4.701500748e+01,8.236747517e+01,5.781481106e+01,8.679582488e+01,7.373937740e+01,1.200803453e+01,6.432420175e+01,1.279791416e+00,8.898417505e+01,7.862932981e+01,2.807503710e+01,9.775506594e+01
8.048107010e+01,4.316989335e+01,4.892529999e+01,4.926922263e+01,8.637251449e+01,6.040061000e+01,4.550565486e+01,5.445585818e+01,1.082998432e+01,2.923821464e+01,1.402205531e+01,1.265345652e-01,4.525233410e+01,3.078089971e+00,4.763255683e+01,9.087601660e+00,7.798699356e+01,1.540651026e+01,5.094433097e+01,8.845868809e+01,6.202640381e+01,4.994883041e+01,9.249270953e+01,5.647604470e+01,1.926270633e+01,3.982890281e+01,3.181970986e+01,5.231105170e+01,1.621436428e+01,4.882381200e+01,9.518085650e+01,8.459639311e+01,3.961250305e-01,6.319506957e+01,8.379737405e+01,4.859018819e+01,4.662376323e+01,4.005500056e+01,9.747030325e-02,7.284339254e-01,4.422509299e+01,9.252373752e+01,8.556527318e+01,6.588765094e+01,1.511915191e+01,7.235063546e+01,7.806985925e+01,7.860688862e+01,4.342398711e+00,5.112426885e+01,6.068597509e+01,6.565459638e+01,8.799293795e+01,4.900452381e+01,5.773034191e+01,2.120739359e+01,3.679113913e+01,8.523886802e+01,2.060605390e+01,7.081910807e+01,1.254973385e+01,3.838553431e+01,8.139707111e+00,2.779166584e+01,8.225123342e+01,7.836782848e+01,1.143848202e+01,5.252886952e+00,5.905304365e+01,4.634505183e+01,7.495300399e+00,2.681205239e+01,5.705748611e+01,7.475157288e+01,1.682873635e+01,6.962994543e+01,9.143035329e+00,1.990969161e+01,9.667667312e+01,1.236508151e+01,8.616961429e+00,1.218433037e+01,6.013589415e+01,2.103087242e+01,1.517992233e+01,4.895641875e+01,8.290239404e+01,5.929740630e+00,6.880359869e+01,8.292519727e+01
5.429487998e+01,1.682835025e+01,7.913706891e+01,2.270113970e+01,5.997234680e+01,4.911473822e+00,2.208985269e+01,1.619200516e+01,5.010520008e+01,4.958171917e+01,8.693403007e+01,9.123289756e+01,3.293701916e+01,6.211506477e+01,4.336689276e+01,1.893738688e+01,5.193324288e+01,7.004434774e+01,6.134320785e+01,3.976177854e+01,9.223373426e+01,4.161140189e+01,4.271416532e+01,3.487213011e+01,3.204160053e+00,7.812506666e+01,7.493288907e+01,1.380100740e+01,4.591263296e+01,1.332827422e+01,2.083083945e+01,9.130343575e-01,1.468586086e+01,9.429231984e+01,5.368105018e+01,8.281735424e+01,3.331409706e+01,8.418245481e+01,8.613997181e+01,7.184849894e+01,2.994505742e+01,9.215685138e+01,6.900496323e+01,7.027416135e+01,4.907615320e+01,8.715356552e+00,4.285864064e+01,9.533876707e+01,7.870238968e+01,8.219816313e+00,9.184160920e+01,7.985189736e+01,2.432577789e+01,8.091768172e+00,1.497144447e+01,3.409779952e+01,6.914508197e+00,7.191365776e+01,9.454969964e+01,7.876622743e+01,4.958629476e+01,6.993644943e+01,6.431175893e+01,6.298183230e+01,7.670893159e+01,1.953210216e+01,4.918616394e+01,1.123398837e+01,9.619071213e+01,7.577419295e+01,9.386485876e+01,2.395049885e+01,1.484769552e+01,3.189419450e+01,7.348413337e+01,1.473810082e+01,7.197105756e+01,4.410789927e+01,4.668361855e+01,1.617603815e+01,9.418944281e+00,7.140215993e+01,2.103615739e+01,7.248729876e+01,7.077391801e+01,5.241523289e+01,1.277720276e+01,4.615486750e+01,6.615037774e+01,6.880893321e+01
1.542946478e+00,2.679430559e-01,4.403142400e+01,3.890073222e+01,1.958130926e+01,5.666954886e+01,7.261038922e+01,7.643479933e+01,3.904688443e+01,8.574116977e+01,5.004588246e+01,8.866798894e+01,9.681843632e+01,6.072996055e+01,4.619905899e+00,5.827551769e+01,5.799613168e+01,3.748053805e+01,5.079395606e+01,6.419708816e+01,5.717386603e+01,7.419190503e+01,9.166078103e+01,4.315986561e+01,9.896815145e+01,8.273503825e+00,3.076052893e+01,6.179107844e+01,9.096628678e+01,8.472392306e+01,5.623133822e+00,4.558587786e+00,6.606718980e+01,2.573585842e+01,8.358660079e+01,7.594936078e+01,6.768682137e+00,1.444871846e+01,2.384759377e+01,2.958796717e+01,9.701503331e-02,5.220623519e+01,1.311155357e+01,8.637123823e+01,7.009761867e+01,6.287797660e+01,9.507588333e+01,6.636054950e+01,7.527972548e+00,3.673115130e+01,3.578566901e+01,9.548237487e+01,9.904920536e+01,3.439485089e+01,8.796564448e+01,7.434997669e+01,4.709267545e+01,1.571425513e-01,1.845708964e+01,1.669514278e+01,9.402559397e+01,9.958735562e+01,5.842949528e+01,6.796066998e+01,3.510201318e+01,2.510807252e+01,2.526048781e+01,2.705359711e+01,8.768096288e+01,9.230886666e+01,2.939932807e+01,5.480724265e+01,1.000102196e+01,4.396208157e+00,6.122492537e+00,3.795902744e+01,6.881466200e+01,4.483904767e+01,5.248796901e+01,4.906355666e+01,6.721246402e+00,1.149365528e+01,8.869921695e+01,7.675509683e+01,3.589481461e+01,9.659842744e+01,7.791591920e+01,2.707127582e+01,6.050395493e+01,1.967039348e+01
1.226474984e+01,9.943183536e+01,3.037984815e+01,9.670679124e+01,1.350621625e+01,3.540346898e+01,4.746187555e+01,4.438934265e+01,1.031930875e+01,2.097740284e+01,3.381463689e+01,9.187830692e+01,2.695226257e+01,4.910792119e+01,7.597636893e+01,5.558106175e+01,7.458326021e+00,2.197198801e+01,5.775836307e+01,6.646722291e+01,9.640779355e+01,5.788238290e+01,7.255801097e+01,2.980958303e+01,2.217618265e+01,5.748731399e+00,7.525700648e+01,9.123211255e+01,8.720398973e+01,8.012647918e+01,1.368453089e+01,1.314250615e+01,1.295266328e+01,1.321294741e+01,5.158251124e+01,5.680278029e+01,2.500632305e+01,6.178222795e+01,6.176270009e+01,9.558773975e+01,6.284495002e+01,7.074993036e+01,7.366714065e+01,3.574999243e+01,8.664077657e+01,6.248641928e+00,9.069824695e+01,2.417283885e+00,8.829361629e+00,3.516354788e+01,2.762640049e+01,8.002191252e+00,2.541563017e+01,5.195561036e+00,9.161397494e+01,9.415707619e+01,3.663811040e+01,4.161775445e+01,4.794761276e+01,3.158181378e+00,8.254740921e+01,6.147572425e+01,7.205263567e+01,8.598371871e+01,4.212848507e+01,3.974548394e+01,2.679205499e+01,5.255299501e+01,6.500110924e+01,9.974234517e+01,4.722403880e+01,4.233946404e+01,2.006616293e+01,5.146072963e+01,3.290277453e+01,3.003361353e+01,7.278798578e+01,6.390108168e+01,2.752238516e+01,4.380536191e+01,6.351900477e+01,6.682148129e+01,1.163474889e+01,7.455325000e+01,7.973870015e+01,7.277646401e+01,9.768285284e+01,3.051400774e+01,1.988616153e+00,6.402947182e+01
4.334172116e+01,8.042590182e+01,6.510148376e+01,4.709349814e+01,8.391116023e-01,3.232926065e+01,2.476194968e+01,6.367436844e+01,6.146502485e+01,2.722408064e+01,8.731902413e+00,1.932558916e+01,2.913886600e+01,4.109858137e+01,4.840344114e+01,6.627207589e+01,5.239116109e+01,9.605208739e+01,2.086256985e+01,2.995954172e+01,6.401551823e+00,5.713092366e+01,5.435213555e+00,6.242201312e+01,8.602020755e+01,6.277000827e+01,1.225752366e+01,7.629302423e+01,3.071892980e+01,1.073964415e+01,7.640869642e+01,8.410403862e+00,4.868337845e+01,9.948614334e+01,3.002932293e+01,1.967281156e+01,8.689137897e+01,2.706204380e+01,1.761384730e+01,9.638391371e+01,3.885400021e+01,7.338358458e+01,9.734898946e+01,8.030663296e+01,7.540131411e+01,5.470772465e+01,4.531274758e+00,2.767851280e+01,4.471813268e+01,8.433259575e+01,2.802319432e+00,7.042154623e+00,7.314605873e+01,6.013364825e+01,2.276932544e+01,4.096235235e+01,4.219467719e+01,1.495859418e+01,6.257980310e+01,7.738684358e+01,2.287894661e-01,8.569692848e+01,4.975227792e+01,4.734591610e+01,1.355926379e+01,8.357810030e+01,6.217765530e+01,3.162584999e+01,5.009779084e+00,3.811236879e+01,6.532984385e+01,1.460385007e+01,2.461454994e+01,5.292241843e+01,3.543237559e+01,6.508931452e+01,8.188514751e+01,9.789297447e+01,2.575058959e+01,9.018466174e+00,4.082996457e+01,1.774631867e+01,4.211903023e+01,7.125370103e+01,4.017422732e+01,9.199632627e+01,9.563923602e+01,2.175416228e+01,6.139031668e+01,7.612256783e+00
9.881284154e+01,2.336180617e+01,2.052290480e+01,8.934049055e+01,4.311913853e+01,4.642443716e+01,2.757965573e+01,7.137110027e+01,4.338815373e+01,6.245711821e+01,5.825394522e+01,1.491258158e+01,8.455277427e+01,7.495639833e-01,2.902985664e+01,3.757548233e+01,6.953078948e+00,3.293979756e+01,6.682670044e+01,8.417537511e+01,8.872653957e+01,9.132073666e+01,5.920256739e+00,5.061756747e+01,5.936872785e+00,2.738648353e+01,6.244196755e+01,5.851772622e+01,7.367997476e+01,8.894980249e+01,6.992056203e+01,4.915036416e+00,9.607205794e+01,3.625522358e+01,3.762330476e+01,5.449374106e+00,7.369364987e+01,8.571944540e+01,1.164375763e+01,9.856343049e+01,4.282747665e+00,5.001484269e+01,5.382927834e+01,9.320993439e+01,1.385777123e+01,7.021188989e+01,7.651044052e+00,5.647093728e+01,3.526061124e+01,9.705894740e+01,1.374444109e+01,8.349690722e+01,5.702524113e+01,8.756653011e+01,6.996160349e+01,3.180397047e+01,9.900659754e+01,6.360051170e-01,2.573374948e+01,8.505481337e+01,4.000430674e+01,9.870078165e+01,9.668223839e+00,6.699600174e+01,2.813005699e+01,5.137584547e+01,6.680673640e+00,9.152509318e+01,9.686630037e+01,6.133209519e+01,2.339028245e+01,8.534176398e+01,1.747135327e+00,1.823251789e+01,6.862078688e+00,5.923160242e+01,5.843684191e+01,3.502193773e+01,6.051443503e+01,2.160288077e+01,1.738842798e+01,3.323340844e+01,7.516709170e+01,3.239712904e+01,7.175196024e+01,4.178178472e+01,4.350706708e+01,6.359631829e+00,8.895365613e+01,2.710559808e+01
1.259700892e+01,8.494943201e+00,6.926409664e+01,1.043159594e+01,1.656455027e+01,7.588938562e+00,5.724170761e+01,7.725219653e+01,2.482476177e+01,4.051958833e+01,4.101180553e+01,6.407392535e+01,8.375837792e+01,8.460779132e+01,7.222884829e+01,1.450362723e+01,6.589751762e+01,8.418340441e+01,6.768106824e+01,5.694146041e+01,9.518864787e+01,1.581726630e+01,3.115470425e+00,8.617628699e+01,1.055406231e+01,9.188868493e+01,6.503026517e+01,9.956002044e+01,7.491353159e+01,4.118339601e+01,3.532946501e+01,3.912930547e+01,4.559905994e+01,5.303714273e+01,3.268736553e+00,2.753107756e+01,9.114268954e+01,4.706233241e+00,7.647704905e+01,7.705401595e+01,3.176598707e+01,2.034647070e+01,3.305134141e+01,2.823510874e+01,2.500385661e+01,5.044287211e+01,2.715108033e+01,6.545491584e+01,2.573571289e+01,2.389608422e+01,9.768276042e+01,3.946342620e+01,8.930488372e+01,4.644194445e+01,9.526928049e+01,5.259348009e+01,2.175847047e+01,8.653403125e+01,7.464774328e+01,1.300058867e+01,7.005359903e+01,6.231792552e+01,9.474469412e+01,3.357556821e+01,7.174324899e+01,5.064859444e+01,1.589880558e+01,4.144049262e+01,7.974809535e+01,7.790127283e+01,8.583099417e+00,6.560029583e+01,7.902249835e+00,8.867624414e+01,7.805408376e+01,3.752995270e+01,2.420044322e+01,2.428923563e+01,2.111923960e+01,8.027377803e+01,5.959812916e+01,6.077868640e+01,3.211950256e+01,2.983629348e+01,2.426513574e+01,2.012832524e+01,2.377882685e+01,1.410679165e+01,5.256679056e+01,7.819707120e+01
4.840044982e+01,4.606514374e+01,5.888015700e+01,9.515097692e+01,7.475483598e+01,4.038697878e+01,4.432125055e+01,7.841580245e+01,8.996649493e+01,7.269647925e+00,9.146617364e+00,1.604342549e+01,7.415900630e+01,3.437744890e+01,4.394037337e+01,5.771583099e+01,7.546226811e+01,6.829579962e+01,7.285307894e+01,3.097943256e+01,6.146816790e+01,8.476602349e+01,3.507021185e+01,5.420333875e+00,5.411135121e+01,5.619834216e+01,8.625261355e+01,4.146047006e+01,3.812026583e+01,9.736303072e+01,5.657578670e+01,6.114849770e+01,8.091274070e+01,2.516379780e+01,1.569007537e+01,3.150624332e+00,8.133426780e+00,9.757374555e+01,1.331294715e+01,8.622900033e+01,5.905771030e+01,7.115563443e+01,8.351395373e+01,7.892822891e+00,9.321932356e+01,5.221838921e+01,5.856690141e+01,1.532627316e+01,8.300742458e+01,7.105430101e+01,2.719142645e+01,1.555633212e+01,6.478006662e+01,5.338210112e+01,6.642687896e+01,5.544559718e+01,1.317239677e+01,2.157048212e+01,1.607728945e+01,8.708787008e+01,6.491990002e+01,5.554396819e+01,2.968738933e+01,8.402654204e+01,4.201743473e+01,6.220831684e+01,9.861057812e+01,5.953561777e+01,8.605788294e+01,5.777522443e+01,8.934560003e+01,1.669041854e+01,3.128367035e+01,4.369307869e+01,5.580026598e+01,9.882460702e+00,1.485265245e+01,9.725812013e+01,4.196648862e+01,6.638211160e+01,9.925228395e+01,1.012473638e+01,1.295265376e+01,7.906806646e+01,2.139677884e+01,2.039684688e+01,8.372979789e+00,3.686503548e+00,5.740416587e+01,2.572697034e+01
7.353879088e+01,3.126700002e+01,1.496457328e+01,8.212144861e+01,6.118835158e+00,4.468341128e+01,7.506358742e+01,2.739745567e+01,5.056066315e+00,4.266732912e+01,8.071415320e+01,9.515381983e+01,3.395282800e+01,5.258064563e+01,6.780200630e+01,4.832980184e+01,6.079371826e+01,7.399358644e+01,6.794018516e+01,5.687975746e+01,3.048760921e+01,4.383351559e+01,8.691338311e+01,3.661289485e+01,6.661506826e+01,5.954945767e+01,8.960208516e+01,4.261977084e+01,3.918107929e+01,3.960020596e+01,9.860777720e+01,5.556730911e+01,2.794655457e+01,8.132188922e+01,1.587690835e+00,9.054556908e+01,4.764624850e+01,9.551860936e+01,2.715612323e+01,1.705459749e+01,9.949769752e+01,1.763713833e+01,5.067624324e+01,4.931961472e+01,8.191290816e+01,1.713333402e+01,5.583180772e+01,7.838450163e+01,6.028357849e+01,1.568080403e+01,4.320438716e+01,8.792704862e+01,2.852251786e+01,8.745568453e+01,7.397947348e+01,5.631836224e+01,7.221668736e+01,9.343337998e+01,6.305660518e+01,3.043821646e+01,4.584938622e+01,9.347518824e+01,6.068208491e+01,9.535017704e+01,3.292619197e+01,4.819927833e+00,2.737456690e+01,9.652418071e+01,8.333334581e+01,1.564659951e+01,1.798024539e+01,9.937476703e+01,2.440375881e+01,7.941026581e+01,9.321450468e+01,8.746668073e+01,6.149216584e+01,1.138339459e+01,9.491103643e+01,5.508609977e+01,3.242714134e+01,4.219685311e+01,1.691476474e+01,6.742598365e+01,7.489084147e+01,2.867384289e+01,6.563943353e+01,1.635739276e+01,5.933580325e+01,2.967682597e+01
9.957190100e+00,4.707502801e+01,5.105633178e+01,7.502089381e+01,9.695691131e+01,9.532490335e+01,1.745041865e+01,1.869805254e+01,7.113854082e+01,3.163036195e+01,9.634778281e+01,8.462504539e+00,4.804812342e+01,6.304664549e+01,8.861930587e+01,1.480959906e+01,8.994004458e+01,8.490036451e+01,5.600469811e+01,6.947253167e+01,9.054395194e+01,6.679979741e+01,2.020364058e+00,6.046782487e+01,8.125005805e+00,5.736716493e+01,6.718827140e+00,5.227168186e+01,4.097120318e+01,7.633909077e+01,7.076161524e+01,4.898822546e+01,9.984770129e+01,9.327948899e+01,3.908672099e+01,1.869283903e-01,1.143375329e+01,6.585549056e+01,8.549373993e+01,1.637164193e+01,4.408324439e+01,3.661961362e+01,3.915083365e+01,4.305751415e+01,8.503107904e+00,1.219407940e+00,9.178190309e+01,9.226396635e+01,6.038428105e+01,9.267885685e+01,1.783933069e+01,9.910661126e+01,6.845172725e+01,1.626321435e+01,7.648227094e+01,3.217512844e-01,7.520965237e+01,5.982903867e+01,7.607540888e+01,8.481471979e+01,2.278700068e+01,4.268166520e+01,7.741943210e+01,2.005193335e+01,3.176964728e+01,3.128013914e+00,8.104106834e+01,7.525788073e+01,4.199791924e+01,7.751077646e+01,8.175812659e+01,8.791902187e+01,6.956329108e+01,2.082148287e+01,4.800468362e+01,9.459584352e+01,8.746591296e+01,8.651879178e+01,3.894862617e+01,6.735635990e+01,9.619531053e+01,2.538970800e+01,9.352720384e+01,4.730388289e+01,8.062277862e+01,6.957417182e+01,4.848048355e+01,5.487560138e+01,5.997628249e+01,6.161062528e+01
