v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36
9.589315505e+01,9.751891975e+00,4.795103319e+00,6.874346137e+01,8.344459644e+01,7.294704778e+01,8.119834601e+01,4.512046628e+01,9.390768140e+01,1.573088029e+01,8.529883659e+01,7.573091157e+01,2.279252949e+01,4.431241319e+01,7.813824244e+01,7.672650199e+01,6.585269659e+01,6.324241196e+01,4.977400806e+01,2.893606898e+01,9.605653592e+01,6.403751329e+01,3.387842330e+01,6.613632683e+01,5.408792419e+01,9.131583197e+01,7.915545092e+01,2.157192587e+01,2.225444342e+01,3.726541979e+01,2.702036609e+01,9.388741894e+01,3.133339340e+01,5.635412125e+00,1.649915466e+01,2.341315682e+01
2.029585497e+01,9.108715972e+01,9.090691573e+01,6.244907349e+01,7.326438484e+01,9.557377783e+00,2.501756079e+01,7.720385810e+01,4.427055193e+01,7.965909382e+01,2.401254823e+01,1.990418991e+01,3.439841100e+00,1.129873066e+01,5.539426496e+01,2.018349137e+01,7.391978666e+01,4.626155638e+01,6.742548336e+01,9.257869173e+01,8.411042967e+01,6.346199165e+01,7.987326419e+01,2.392107858e+00,8.517702196e+00,5.786028622e+00,7.827396452e+01,7.293519675e+01,4.244725967e+01,1.721046642e+01,5.826025818e+01,2.112280575e+01,8.605723871e+01,9.022522028e+01,1.623069084e+01,3.514712173e+01
3.538165205e+01,1.603722390e+01,1.864015475e+01,6.600618652e+00,9.955029300e+01,1.343643038e+00,9.060641976e+01,4.638032975e+01,8.352680373e+00,3.859838977e+01,5.820490186e+01,5.526623622e+01,6.645798634e+01,5.277806740e+01,3.011228728e+00,4.785247342e+01,5.918840591e+01,6.349208217e+01,4.753524447e+00,6.287629951e+00,5.597128103e+01,6.640745233e+01,5.289129093e+01,4.561192809e+00,3.479455666e+00,4.343782957e+01,6.850510783e+01,8.908136324e+01,7.082680568e+01,1.619160135e+01,2.332198533e+00,3.961993296e+01,6.605990912e+01,2.721713523e+01,4.895091646e+01,8.234520423e+01
1.462246360e+01,4.386490846e+01,5.577205954e+01,8.154970766e+01,2.859058814e+00,1.315328150e+01,4.279427307e+01,2.719592766e+01,9.689086790e+01,2.391502448e+01,3.814483991e+01,8.528796697e+01,7.099306412e+00,6.886481735e+01,2.677702108e+01,3.198711847e+01,1.717181087e+01,8.191806832e+01,9.504253067e+00,7.499289569e+00,9.364370635e+01,9.908226220e+01,4.854156236e+01,1.096654821e+01,8.272082820e+01,6.816832432e+01,6.635464555e+01,1.108292633e+01,1.666761972e+01,9.480190199e+01,7.520578268e+01,3.173683644e+01,6.566466257e+01,6.620605449e+01,1.830992417e+01,2.731109210e+01
1.136441616e+00,3.396110442e+00,4.096794856e+01,3.223061967e+01,1.114483862e+01,6.667562077e+01,1.439369909e+01,8.786240055e+01,4.573630227e+01,1.272446076e+01,7.134270737e+01,1.047271222e+00,9.277742632e+01,4.275426574e+01,9.420678170e+01,6.449612603e+01,7.630516008e+01,7.431906566e+01,8.673441800e+00,9.398302576e+00,4.675713175e+01,9.936175727e+01,3.426875254e+01,1.548148872e+01,2.921461250e+01,8.870394494e+01,9.461293489e+00,9.430034716e+01,9.220286292e+01,9.517622464e+01,7.736685402e+01,2.388695648e+01,5.523986422e+01,1.933922706e+01,4.888793174e+01,4.625133506e+01
3.615794072e+01,2.163291663e+00,3.432399451e+01,8.138045320e+01,8.474424727e+01,1.811259119e+01,5.526659875e+01,7.397703718e+01,3.172923085e+01,6.421485414e+01,3.432842656e+01,9.999690215e+01,6.849556485e+01,9.751551228e+01,3.930504672e+01,6.749014510e+01,6.239702264e+01,2.226641448e+01,4.458770620e+01,4.513204978e+01,4.855168375e+01,7.334732837e+01,2.677461603e+01,1.055901832e+01,2.147815894e+01,2.000075927e+01,9.840540999e+01,9.367465812e+01,6.733303136e+01,5.666140991e+00,6.299152645e+01,3.243119847e+01,9.547144413e+01,1.858507542e+01,3.176373372e+01,6.735389377e+01
1.011692907e+01,8.637403437e+00,3.904195227e+01,5.140098599e+01,3.239651060e+01,5.759861004e+01,6.615198506e+01,6.874062390e+01,2.810143090e+01,1.155778346e+01,7.321325366e+00,7.745438547e+01,5.636901247e+01,4.541120293e+01,3.072148685e+01,6.563620216e+01,7.063622613e+01,1.713698536e+01,7.024593966e+01,1.442755661e+01,1.497809974e+01,6.376675926e+01,5.194682710e+01,5.889280656e+01,1.399096907e+01,6.702407768e+01,4.634157881e+01,1.815673143e+00,9.962991432e+01,9.110937793e+01,6.229484650e+01,6.543354730e+01,1.832169061e+01,8.608702963e+01,4.665273848e+01,6.884431346e+01
1.401675943e+01,3.765516134e+01,9.053464106e+00,4.305974307e+01,3.395029304e+01,1.868870871e+01,4.680660352e+01,7.100604425e+01,9.673956867e+00,4.023614626e+01,6.412143296e+01,4.968974627e+01,4.837475130e+01,3.820897866e+01,8.953753167e+01,6.316990512e+01,9.500059566e+01,8.854115600e+01,1.888770067e+01,4.350061511e+01,3.992729490e+01,7.684270028e+01,9.011725635e+01,8.298931287e+01,6.761011460e+01,6.938759100e+01,6.539721517e+01,9.884408542e+00,7.932326123e+01,9.667941457e+01,5.938377909e+00,7.940391410e+01,7.241203899e+00,4.627977950e+00,2.566186133e+01,6.772581258e+01
9.340944498e+01,3.393055137e+01,2.787422889e+00,3.142817569e+01,5.071448192e+01,2.813817177e+01,5.418272324e+01,2.798711840e+01,5.077217213e+01,7.038384922e+01,4.592387066e+01,5.598375979e+01,3.627319206e+01,8.553767947e+01,6.242176735e+01,5.933290470e+01,7.563342959e+01,1.220448353e+01,3.409313155e+01,9.813796995e+01,1.706937888e+01,7.487788348e+01,6.370858588e+00,6.303932669e+00,1.162865507e+01,1.283447493e+01,2.085943737e-01,4.071105530e+01,2.431280623e+01,3.870566935e+01,3.714654856e+01,2.494471701e+01,5.896384703e+00,1.565893359e+01,6.666596409e+01,4.986754271e+01
2.132199479e+01,4.672562153e-01,7.482662664e+01,3.795379071e+01,2.293090929e+01,1.694071974e+01,9.989316488e+01,6.383854358e+01,3.584798513e+01,4.649942896e+01,5.410188809e+01,8.055286032e+01,1.529129983e+01,2.290334787e+01,5.252224639e+01,5.534862013e+01,4.983386768e+01,2.681454996e+00,9.658431603e+00,6.362133792e+01,3.555681411e+01,5.694783673e+00,4.868761089e+01,3.218772435e+01,9.202968779e+01,8.868615714e+01,4.944842508e+01,6.175765160e+01,7.291925828e+01,9.387103305e+01,6.534800101e+00,6.572918641e+01,4.659294743e+01,5.448150540e+00,6.100283970e+01,7.098437902e+01
3.170551051e+01,9.825515220e-01,6.423599441e+01,6.213044500e+01,5.759809104e+01,2.106415442e+01,5.788042812e+01,4.085386225e+01,6.484470180e+01,7.096348024e+00,3.511609217e+01,3.075405288e+01,5.051307145e+01,3.915693862e+01,3.604705184e+00,9.592169720e+01,4.506821977e+01,5.203838640e+01,9.198472596e+01,1.007997215e+01,1.691256539e+00,3.495319855e+01,5.551076029e+01,8.799170908e+01,4.464951727e+01,8.883162182e+01,6.025039069e+01,4.948087004e+01,4.031679826e+01,4.339204647e+00,5.873611879e+01,3.351614669e+01,7.995393430e+01,2.850982840e+01,4.070960861e+01,9.426407293e+01
2.760851160e+01,5.646439107e+01,9.189534819e+01,6.425458210e+01,4.773307606e+01,4.580136105e+01,3.304747357e+00,7.827546679e+01,3.831021780e+01,9.638129947e+00,3.390874593e+01,2.206196365e+01,1.067137344e+01,1.776958841e+00,8.401255800e+01,5.842016341e+01,7.991229975e+01,3.554480715e+00,2.906048154e+01,8.653241523e+01,6.485074954e+01,8.605565790e+01,8.019729565e+01,2.015761209e+01,8.833591752e+01,8.551303861e+01,9.030315392e+01,5.073972840e+01,8.710496926e+01,2.915554604e+01,8.521995072e+01,5.513852466e+01,9.149978178e+00,7.800900242e+01,3.997656948e+01,1.527097199e+01
3.818462191e+01,7.013842522e+01,8.126864550e+01,6.958558508e+01,8.994437142e+01,1.118730062e+01,3.239859160e+01,7.970048436e+01,3.890251448e+01,7.641194138e+01,1.990961569e+00,2.049519613e+01,4.728429375e+01,1.672664177e+01,3.482920506e+01,2.482165113e+01,5.768817951e+01,9.679779722e+01,8.823331711e+01,7.088734057e+01,8.740002624e+01,4.954123346e+01,1.275714400e+01,6.989282290e+01,1.032867800e+01,6.592350990e+01,6.797359077e+01,3.781639496e+01,3.120531069e+01,6.753431556e+01,8.891475189e+01,9.342877252e+01,4.630583236e+01,8.408482038e+00,3.880288860e+01,9.504097801e+01
1.711588905e+01,5.362647610e+01,8.809704590e+01,7.125742023e+01,6.716565723e+01,3.142935538e+01,2.228341440e+00,4.725498093e+01,4.050754799e+01,7.840182543e+01,9.117841334e+01,1.883150724e+01,8.661344585e+01,3.381190346e+01,5.151528493e+01,1.695915162e+01,5.741559239e+01,6.986949075e+00,5.223783834e+01,1.544418670e+01,7.478048475e+00,5.670774487e+01,4.891566448e+00,8.049246198e+01,6.536534907e+01,8.661249014e+01,5.391573149e+01,6.641491210e+01,1.433933016e+01,3.845266659e+01,2.306067365e+01,7.218671423e+01,7.330673985e+01,5.717001967e+01,4.970020536e+01,3.620544620e+00
3.983802272e+01,4.901002475e+01,1.807769269e+01,3.459753543e+00,1.987001864e+00,6.182551719e+01,4.142929295e+01,1.138170221e+01,4.885718538e+01,1.684585749e+01,1.038570838e+01,5.952844627e+01,1.176746407e+01,4.147121584e+01,8.201831409e+01,8.029754353e+01,6.323913667e+01,6.740307693e+01,5.132597803e+01,7.620819369e+01,7.835215460e+01,8.036230173e+01,4.471314951e+01,4.555603322e+01,9.807388340e+01,5.383802775e+01,3.922922558e+01,9.275539537e+01,6.380067531e+01,8.061752412e+01,1.003039843e+01,4.084379948e+01,2.405954613e+01,7.541218792e+01,6.095558621e+01,1.033323387e+00
3.784255958e+01,5.678459224e+01,1.626060601e+01,7.796040908e+01,8.788732497e+01,3.741641827e+01,3.465103804e+01,7.143997533e+01,5.737216902e+01,4.595777401e+01,7.121459162e+01,4.407218687e+01,9.258808451e+01,7.732384152e+01,7.745562385e+01,4.035529248e+01,7.586288060e+01,6.531034635e+01,7.617964790e+01,9.586210691e+01,1.388379427e+01,7.406363572e+01,2.337185934e+01,9.086627095e+01,2.420209962e+01,6.982873065e+01,2.991745361e+01,9.051254413e+01,5.839568666e+01,9.619959301e+01,2.442829759e+01,2.100154115e-01,5.197525209e+01,9.530179142e+01,4.784639919e+00,3.348848078e+01
5.573474678e+01,7.022366381e+01,5.451994548e+01,9.262769160e+01,1.567043497e+01,7.272630485e+01,2.005829588e+01,9.901952424e+01,5.435989981e+01,6.642002230e+01,7.580627813e+01,2.321084250e+00,8.734473469e+01,2.130423859e+01,4.531964138e-02,6.266126451e+01,3.876752432e+01,7.773804920e+01,7.142949544e+01,7.235722437e+01,9.550030080e+01,3.578376927e+01,5.460846385e+01,4.353075639e+01,7.219360297e+01,6.675658890e+01,3.381162681e+01,5.321738411e+01,6.061377460e+01,9.693088666e+01,7.485116729e+01,4.917798052e+01,2.546097013e+01,1.213943017e+01,2.194304778e+01,7.249405829e+01
7.407415636e+01,7.125033441e+01,4.122601005e+01,3.245771571e+01,3.004741293e+01,8.568762961e+01,5.031189324e+01,8.678570486e+01,5.980089503e+01,3.154540636e+00,8.892658276e+01,7.909435297e+01,7.325916378e+01,9.855159291e+01,9.500759872e+01,4.184848676e+01,1.941649362e+01,7.517721469e+01,2.089681227e+01,2.490828619e+00,3.706464710e+01,4.589987273e-01,5.092047258e+01,7.785025877e+01,9.198843306e+01,4.650237717e+01,2.671321943e+00,8.671342318e+01,7.990951319e+01,2.813242746e+01,2.637852084e+01,5.544831158e+01,6.708725296e+01,8.565478544e+01,3.301722160e+00,7.083608381e+01
6.904510853e+01,6.571280499e+01,4.489546858e+01,3.161583437e+01,5.314900221e+01,5.045982586e+00,6.008832380e+01,6.544774405e+01,6.142013707e+01,8.239500780e+01,1.695042892e+01,5.941256690e+00,5.242157905e+01,2.727790402e+01,3.138652964e+01,9.813285558e+01,8.177660971e+01,2.053319151e+01,1.670732941e+01,3.070056171e+01,2.291673422e+01,9.350070862e+01,3.960175076e+01,5.207525271e+01,7.913988328e+01,2.484778936e+01,9.459474483e+01,7.839858842e+01,4.938638939e+00,9.630112543e+01,2.770430944e+01,6.775554841e+01,9.989791391e+01,9.573617078e+00,9.932406580e+00,6.120253123e+01
9.415746521e+01,8.436126910e+00,5.393000832e+01,2.028612690e+01,5.263415215e+01,5.958072291e+01,9.883625358e+01,9.361396374e+01,1.537023058e+01,8.911302128e+01,1.455108142e+01,3.335367320e+01,8.552096968e+01,8.302863238e+01,9.366155906e+01,8.578659373e+01,1.317699140e+01,2.157422822e+01,7.997172037e+01,9.632650152e+01,3.711529328e+01,7.215572244e+01,2.986366414e+01,9.609859451e+01,6.283411792e+01,9.955793957e+01,4.337319015e+01,1.321623787e+01,4.795605199e+01,8.356397711e+01,1.757160561e+01,5.758936011e+01,4.425907592e+00,5.199522234e+01,1.000589951e+01,9.128454907e+01
7.702985746e+01,9.918006432e+01,6.740901227e+01,4.696469716e+01,2.920776426e+01,3.649151453e+00,8.871437451e+01,9.846287223e+01,9.972491876e+01,1.604080258e+01,2.934806599e+01,8.992981114e+01,3.339008624e+01,3.326196648e+01,4.110870886e+01,7.552181307e+01,9.546441708e+01,4.192634988e+01,5.054062945e+01,4.025340300e+00,4.887074837e+01,3.521034557e+01,2.353177480e+01,3.518311284e+01,9.761567682e+01,2.056080558e+01,8.909266854e+01,6.516419118e+01,7.661840107e+01,1.088512817e+00,8.066354994e+01,7.906153498e+01,4.330650248e+01,3.504992694e+01,2.447573463e+01,7.149521837e+01
8.725598131e+01,1.846334867e+01,9.860940109e+00,2.181062212e+01,7.827917327e+01,1.623413025e+01,2.496952852e+01,6.436352793e+01,6.730143786e+01,8.793044357e+01,6.525791367e+01,2.713274324e+01,4.801834351e+01,3.753967668e+00,9.065895215e+01,3.656521958e+01,4.280890237e+01,7.208398360e+01,3.385462557e+01,1.800278977e+00,4.052129998e+01,7.427231768e+01,4.007969327e+01,9.490109389e+01,4.731369955e+01,8.936013614e+01,2.850130148e+01,8.865085531e+01,3.104296240e+01,9.479847513e+01,3.944992171e+00,2.102174701e+01,9.556349124e+01,3.902166313e+01,5.928302363e+01,2.415603031e+01
8.031181322e+01,4.697883784e+01,4.188110203e+01,7.899272866e+01,2.348768959e+01,6.409994051e+01,4.418863832e+01,3.761809668e+01,4.409807740e+01,8.964074458e+01,2.577313467e+01,8.542395384e+01,1.015573221e+01,6.644633661e+01,3.852478276e+00,8.586566973e+00,6.892343519e+01,6.875550992e+01,7.934209807e+01,5.557433159e+00,2.953050645e+01,2.771018979e+01,3.015495811e+01,1.994262790e+01,6.394130093e+01,1.728693920e+01,2.032611799e+01,9.575414607e+01,6.598470778e+01,7.920274658e+01,3.173607074e+01,1.838417143e+01,4.084897864e+01,1.021756344e+01,5.823205877e+01,5.894891637e+01
8.044425978e+01,4.172015067e+01,5.194351669e+01,8.690476586e+00,4.446803965e+01,5.703582133e+01,5.027556873e+01,3.723468606e+01,9.740819306e+01,9.906645611e+01,1.703442342e+01,6.933915762e+01,9.374888694e+01,5.131992454e+01,5.032354173e+01,3.148144280e+01,1.810150444e+01,7.694629514e+01,8.405226673e+01,3.686806467e+01,4.302070833e+01,9.868307284e+01,3.436222271e+01,7.999329650e+01,3.875895587e+01,6.159778647e+01,2.137557710e+00,8.070778603e+01,6.644346791e+01,6.802858301e+01,8.035716493e+01,4.332892005e+01,5.353288116e+01,6.599751253e+01,1.396986006e+01,5.546688424e+01
4.300531494e+01,4.409570937e+01,7.425538571e+01,2.618234332e+01,7.319702854e+00,6.701019472e+01,3.993475107e+01,3.286875743e+01,1.658295570e+01,5.281426243e+00,7.597594650e-01,9.989015848e+01,3.248545563e+01,2.675967270e+01,7.609288493e+01,1.105755993e+01,1.555920392e+01,1.062447274e+01,1.657708645e+01,2.179987220e+01,6.470587544e+01,7.138895688e+01,4.893565550e+01,3.526373541e+01,5.959363559e+00,8.343118136e+01,6.181571856e+00,1.821119829e+01,5.982826124e+01,7.486664458e+01,7.247922345e+01,2.341475673e+01,1.510456349e+01,2.329839340e+01,8.185495385e+01,1.010969847e+01
1.291216466e+01,2.918931996e+01,2.259751863e+01,9.539815914e+01,6.021840204e+01,6.461719377e+01,3.858474934e+01,1.687125119e+01,5.034416996e+01,3.829459208e+01,6.006700038e+01,2.884046667e+01,4.508476892e+01,2.098525804e+00,8.580816977e+01,7.487795455e+01,8.431570110e+01,8.917595561e+01,8.765883008e+01,2.625642439e+01,6.960124614e+01,6.204521883e+01,2.773799305e+01,8.816479734e+01,1.710717313e+01,1.177972616e+01,8.501022242e+01,7.560451457e+01,7.421983454e+01,3.101206101e+01,4.633086915e+01,9.446710704e+01,9.014466721e+01,9.272167095e+01,5.580156513e+01,8.420762459e+01
6.326377434e+01,1.735208478e+01,9.584364154e+01,5.127631848e+01,9.010980763e+00,1.594626410e+00,1.338636041e+01,5.315886519e+01,4.316824472e+01,3.527514345e+01,9.788898125e+01,2.535496018e+01,7.681506175e+01,9.683605942e+01,2.109814382e+01,8.949245613e+01,2.317323102e+01,3.736686154e+01,5.024429531e+01,5.436572816e+00,1.836323289e+00,5.956022862e+01,8.224288310e+01,4.427911787e+01,1.178517705e+00,9.481939278e+01,5.961136033e+01,7.826346794e+01,5.175900985e+01,8.452360467e+01,8.109214597e+01,6.481892270e+01,4.205041038e+01,5.559142132e+01,1.578701271e+01,3.139842396e+01
5.729008979e+01,6.169823245e+01,3.341343423e+01,6.740445055e+00,1.925461390e+01,1.934171408e+01,4.641347375e+01,1.345061022e+01,7.593228559e+01,6.770370725e+01,7.339964730e+01,5.792936658e+01,6.949968301e+01,1.796727806e+01,3.339169047e+01,8.160324659e+01,9.929225299e+00,3.622860502e+01,8.091769809e+01,3.047689845e+00,1.132623655e+00,2.708518539e+01,1.136900468e+01,1.732464764e+01,5.328682607e+01,3.706382580e+01,1.240251048e+01,3.882707850e+01,7.839610718e+01,7.343073817e+01,6.952883306e+00,1.371301859e+01,8.777499960e+01,1.255101419e+01,6.421347050e+01,7.230335114e+01
3.879499179e+01,2.391894032e-01,3.312416275e+01,5.819217424e+01,9.802501906e+00,5.541740968e+01,7.675849912e+01,9.000210717e+01,7.705485335e+00,9.970352920e+01,2.647611872e+01,3.492572949e+01,8.254084837e+01,6.139892852e+01,1.770310877e-01,5.223944369e+01,8.150977752e+01,1.552051032e+01,2.812744938e+01,3.697704303e+01,5.993839135e+01,5.254561488e+01,5.901024970e+01,2.872029632e+01,8.407518533e+01,5.282593263e+01,6.180049470e+01,9.601867827e+01,1.421994523e+01,2.686999181e+01,4.464144031e+01,2.889163617e+01,9.783625209e+01,1.223011322e+01,6.419770297e+01,7.919461581e+01
3.741754308e+01,2.444956975e+01,8.255085326e+01,1.943797089e+00,6.668005804e+01,6.869939438e+00,6.950589430e+01,5.067964329e+01,2.048729486e+01,3.725612962e+01,8.451669462e+01,5.495203615e+00,3.720784254e+01,1.076216820e+01,9.253029718e+01,2.140823573e+01,7.768068141e+01,8.301786879e+01,5.460253903e+01,9.744132549e+01,8.873700206e+01,7.824048122e+01,7.780489891e+01,5.148627031e+01,3.576318625e+01,2.634850943e+01,2.789556545e+01,5.722590935e+00,6.708173842e+01,6.987406626e+01,1.190147713e+01,1.930467061e+01,8.549625146e+01,4.479203826e+01,8.413874004e+01,8.330240503e-01
3.100803663e+01,7.805128163e+01,9.710931070e+01,4.432900357e+01,6.348081444e+01,3.126719727e+01,8.371002611e+01,6.815059893e+01,9.590714087e+01,5.945143818e+01,3.495159009e+01,1.122327811e+01,6.046699625e+01,2.705068922e+01,2.391368291e+01,4.701872219e+01,2.102673619e+01,9.543868974e+01,9.683670540e+01,4.303947042e+01,1.789112216e+00,2.927610587e+01,6.549278094e+01,3.377158179e+01,3.167668652e+01,9.293851950e+01,5.313142966e+01,9.846407831e+01,2.721412901e+01,4.818371089e+01,4.190975799e+01,8.553746835e+01,4.584310562e+01,4.432420640e+01,7.438261251e+01,8.174004025e+00
2.563442264e+01,8.689016027e+01,1.863493157e+00,4.460387626e+01,4.350993474e+01,7.351993470e+00,9.571819257e+01,3.209662567e+01,8.743094264e+01,3.865937339e+01,8.781518044e+01,5.652586856e+01,8.242121167e+01,7.567243158e+01,3.723942498e+00,6.880648960e+01,7.109431383e+01,4.488434766e+01,9.709851959e-01,3.404483035e+01,5.766892901e+01,8.336612877e+01,5.596732837e+01,8.097999015e+01,3.700914189e+01,2.382931035e+01,8.569554655e+01,2.423075204e+01,2.273484540e+01,7.249752708e+01,9.457169704e+01,8.330048054e+01,4.115748945e+01,2.173176904e+01,2.129399759e+01,1.786755932e+01
1.698857069e+01,6.466551622e+01,8.612302019e+00,8.488871737e+01,8.364139526e+01,6.683102437e+01,8.004077659e+01,5.968699331e+01,1.794562141e+01,7.637287675e+01,1.756168293e+01,5.724061464e+01,6.195475533e+00,2.491881185e+01,1.152877016e+01,8.911976822e+01,7.287474126e+01,4.917703656e+01,7.788413945e+01,5.518219180e+01,5.019975014e+01,3.779344840e+01,4.840795276e+01,2.059769513e+00,1.691632698e+01,9.673965266e+01,7.875231203e+01,4.258316216e+01,7.006094719e+01,1.500466928e+01,2.468167826e+01,8.493420041e+01,3.916872937e+00,2.248791757e+01,5.353476029e+01,1.168527994e+01
2.399550661e+01,7.942383322e+01,8.226296829e+01,7.644361480e+01,6.553688198e+01,8.778987218e+01,8.566858661e+01,6.588025871e+01,3.191306621e+01,4.218582753e+00,6.352211465e+01,1.861920539e+01,2.779208912e+01,4.645386662e+01,2.727545418e+01,3.348029925e+01,2.336226524e+01,5.195251810e+01,3.093380809e+00,5.146327660e+00,7.409459781e+01,4.114352615e+01,2.435283895e+01,8.279475832e+01,6.771056529e+01,4.183744241e+01,7.534718572e+01,2.046876669e+01,2.184492464e+01,9.973678512e+01,3.607393124e+01,8.240742406e+01,5.872939890e+01,2.332056371e+01,1.322983997e+00,9.041352617e+01
9.704076954e+00,7.035947425e+01,7.605425702e+01,9.728227744e+01,8.601579170e+01,7.121654899e+01,9.978266089e+01,6.254486310e+01,7.063059853e+01,1.102921108e+01,4.029231095e+01,4.588289883e+01,8.035499065e+01,5.433621092e+01,4.638907679e+01,9.236817114e+01,6.619515021e-01,3.751002193e+01,9.353445879e+01,1.450689089e+01,3.336469140e+01,9.142717802e+01,9.751602572e+01,7.540871885e+01,9.546032103e+01,3.244421040e+01,4.138575303e+01,6.583266496e+01,1.991475155e+01,1.781287266e+00,2.081377389e+01,1.512220770e+01,4.104187587e+00,5.455598100e+01,9.580821886e+01,1.121976017e+01
5.562647832e+01,2.094722725e+01,7.936834190e+01,4.254272964e+01,2.986440022e+01,5.388301764e+01,2.855404807e+01,4.549695374e+00,2.015314166e+01,9.538256207e+01,4.630835134e+01,8.449251144e+01,3.691967919e+01,9.425845303e+01,3.035088208e+01,5.165065189e+01,3.416471385e+00,1.398219202e+01,1.822681958e+01,1.428315399e+01,3.822669421e+01,2.393130475e+01,2.557498787e+01,2.541918932e+00,3.065470817e+01,3.311218633e+01,6.687434045e+01,9.768911991e+00,6.655428795e-01,2.457373555e+01,9.652952266e+01,1.996676749e+01,7.161254317e+01,5.995898849e+01,6.578916985e+01,5.256188584e+01
2.008552386e+01,4.855551426e+01,6.763605498e+01,3.818439145e+01,9.623611646e+01,9.003680753e+01,3.663110326e+01,6.280777239e+01,4.565408619e+01,3.777538544e+01,3.035135580e+01,2.762006661e+01,8.069439196e+01,7.964258825e+01,3.159442645e+01,2.376053802e+01,5.301031031e+01,6.492599450e+01,4.777971262e+01,1.208477597e+01,9.953479165e+01,7.594718952e+01,5.983530380e+01,4.393852465e+01,1.416668708e+01,3.868042516e+00,3.732168076e+00,4.789319662e+01,2.088244677e+00,4.563913717e+01,4.380082121e+00,3.859303025e+01,1.242136727e+01,7.491741005e+01,9.987332561e+01,7.163670648e+01
