v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
1.755617402e+01,7.102838876e+01,4.206332343e+00,3.323891566e+01,3.876894518e+01,7.469640120e+01,1.115964571e+01,4.969249715e+01,1.243284060e+01,9.130164981e+01,9.161481362e+01,8.262534797e+01,9.475595303e+01,5.299885503e+01,1.685731983e+01
2.085457901e+01,8.437893426e+01,8.607400560e+01,3.921227308e+01,7.329943510e+01,8.965936224e+01,4.627464247e+01,1.171278730e+01,3.922790606e+01,5.814512985e+01,3.348013303e+01,5.123970640e+01,6.429502572e+01,9.954507525e+01,7.682061219e+01
3.009832383e+01,9.869153720e+01,4.564217291e+01,1.531168547e+01,4.847698534e+01,1.199397879e+01,4.518738879e+01,1.804070062e+01,6.984307015e+01,4.620635939e+01,3.944431930e+01,1.927159569e+01,4.148318091e+01,8.047789896e+01,7.676970284e+01
4.983735068e+01,9.679329448e+01,1.651936077e+01,1.165474354e+00,2.821093757e+01,9.853897740e+01,7.688412663e+01,4.819538701e+01,7.711066608e+01,2.367930375e+01,5.921296557e+01,8.972931553e+01,9.031493208e+01,7.517379160e+01,4.106862927e+01
2.581452207e+01,1.750675238e+00,3.008069569e+01,6.328991261e+01,6.706897525e+01,4.469456933e+01,4.465834889e+01,3.395781371e+01,7.485282635e+01,4.514441470e+01,3.773070218e+01,8.717309467e+01,6.049245789e+01,5.431078424e+01,8.630611647e+00
2.044212648e+01,2.225168127e+01,5.640136726e+01,2.063864596e+01,7.055012647e+00,8.427337740e+01,2.744554880e+01,5.707969711e+00,7.182247321e+01,2.711253236e+01,3.883460245e+01,3.678320408e+01,5.379837355e+00,9.918400518e+01,7.244322704e+01
7.948881339e+01,6.814809338e+01,3.395486480e+00,5.718955804e+01,5.017833590e+01,4.869388441e+01,3.722489481e+01,2.018929363e+01,6.829549520e+01,2.264454099e+01,6.860766665e+01,8.944938738e+01,6.225958323e+01,9.283992213e+00,8.309251019e+01
9.800509198e+01,2.496440022e+01,1.199401117e+01,1.320025477e+01,1.106525739e+00,6.214171944e+01,4.992414869e+00,7.426352596e+00,6.290829107e+01,5.684520694e+01,7.469058010e+01,7.619134095e+01,6.863973307e+01,2.087116015e+01,5.186652967e+01
5.327287805e+01,4.866576371e+01,9.704373091e+01,9.898941317e+01,4.355651999e+01,3.888836698e+00,5.684763621e+01,2.632424715e+01,3.880571727e+01,4.474273191e+01,7.076294098e+01,3.579961298e+01,8.868963370e+01,1.832441274e+01,6.575248889e+01
3.561050347e+01,2.915181843e+01,4.252744712e+01,7.522353337e+01,8.532862521e+01,2.548312937e+01,6.508607161e+01,9.169517701e+01,5.176041199e+01,9.956292062e+01,2.295819326e+00,7.159554366e+01,3.370835867e+01,7.037209843e+01,7.571473115e+01
8.884898740e+01,5.892465110e+01,9.937887377e+01,4.777480130e+00,3.804544999e+01,9.954232882e+01,4.454836482e+01,1.368532737e+01,9.250902194e+01,7.634167891e+01,6.738086765e+01,8.593603589e+01,9.262666404e+01,7.585259790e+01,3.716238744e+01
2.479291889e+01,3.516851174e+01,8.810854532e+00,8.235638651e+01,3.447223470e+00,3.099932389e+01,5.737743181e+01,9.633705520e+01,1.530907701e+01,7.889755087e+01,6.669119902e+01,3.205302630e+01,3.742506215e+01,2.535206773e+01,4.412913981e+01
9.105152124e+00,1.645169112e+01,3.105676528e+01,8.109498889e+01,7.711459925e+00,8.011838580e+01,9.025882801e+01,5.966738576e+01,2.097051133e+01,2.258691210e+01,4.592264616e+01,3.703189522e+01,5.906859258e+01,9.135298089e+01,1.651436559e+01
3.626232774e+01,6.179782110e+01,6.176474113e+00,9.382965309e+01,3.056106856e+01,1.528307721e+01,4.619281013e+01,5.386380143e+01,6.771672749e+01,2.830151889e+01,1.807217750e+01,4.067294570e+01,7.249075371e+00,8.222433996e+01,9.722589008e+01
9.872567372e+01,8.838602567e+01,7.976210744e+01,5.214978983e+01,6.920250175e+00,8.808830156e+01,5.421255959e+01,7.208201077e+01,9.629687826e+01,2.616886881e+01,4.258434040e+01,6.490636087e+01,7.387102286e+01,9.287451091e+01,8.364438127e+01
7.365912301e+01,6.375202379e+00,5.038819614e+01,2.158935438e+01,9.601600381e+01,7.879184606e+01,7.113171168e+01,2.071942272e+01,8.218696856e+01,1.828942642e+00,5.487927338e+01,4.539524358e+01,9.743902394e+01,6.483685757e+00,7.058451529e+01
7.586586295e+01,3.745484026e+01,4.368055020e+01,9.494291993e+01,7.923307669e+01,3.044556492e+01,2.272259407e+01,8.091824121e+01,8.148188755e+00,1.205415894e+01,6.696814898e+01,7.211172355e+00,2.876234796e+01,3.670622334e+01,1.554774119e+01
2.420693037e+01,4.945110066e+01,9.260484233e+01,6.706337064e+01,4.012917439e+01,3.236014130e+01,6.548777601e+01,2.096421216e+01,9.988323188e+01,6.666300281e+01,3.026241666e+01,5.470844768e+01,7.397741056e+01,4.465718027e+01,4.177140149e+01
2.670612507e+00,1.637603431e+01,4.559248068e+01,3.832566195e+01,6.968682326e+01,6.259041518e+01,8.461763957e+01,6.105609293e+00,5.358124870e+01,9.324644221e+01,9.415248110e+00,5.067219731e+01,4.958575898e+01,5.024273113e+01,6.903858593e+01
6.558193633e+01,2.411673976e+01,5.422478395e+01,8.357439597e+01,2.169554960e+01,3.215271815e+01,6.069165538e+01,7.543480970e+01,6.287334267e+01,1.977961058e+01,5.650224073e+01,9.353717183e+00,8.754486466e+01,8.879109129e+01,7.512858349e+01
9.913735213e+01,7.452399980e+01,1.123103949e+01,9.197675880e+01,1.273835492e+01,2.299775217e+01,3.338797638e+01,3.923696250e+01,1.306851389e+01,5.053101156e+01,3.538542478e+01,5.674797214e+01,1.538681285e+00,1.292502688e+01,8.463531539e+01
7.933427847e+01,9.832905353e+01,2.551583924e+01,7.073234542e+01,1.537772840e+01,2.474824231e+01,7.184904516e+01,8.483440067e+01,9.967938419e+01,3.551224593e+01,9.332179553e+01,5.006216733e+01,8.335316179e+01,7.917446346e+01,8.575152354e+01
1.924695299e+01,2.472060186e+01,9.454317832e+01,8.363283110e+01,3.564759952e+01,7.654887555e+01,9.588649925e+01,2.854847493e+01,8.269891913e+01,1.827285252e+01,7.964621310e+01,9.366732656e+01,8.600712959e+01,3.346294935e+01,7.732780019e+01
4.118359127e+01,4.657819623e+01,9.339291272e+01,1.963109129e+01,9.113829742e+01,2.990951126e+01,5.599215363e+00,3.919658912e+01,8.430231172e+01,3.051521839e+01,2.515337736e+01,4.527250748e+01,4.762994650e+01,6.676957668e+01,9.026648757e+00
6.738278489e-01,6.706602483e+01,4.087056694e+01,7.065650517e+01,6.487262455e+01,6.956981404e+01,7.918971347e+01,8.490093541e+01,6.158715738e+01,3.886377842e+01,4.474548897e+00,3.628097262e+01,4.610323937e+01,4.433999147e+01,4.246934354e+01
5.617458575e+00,6.678304881e+01,3.039881962e+01,9.427576801e+01,5.578049209e+01,7.498008347e+01,2.375889080e+01,2.570075842e+01,9.335549169e+01,6.694662352e+01,2.612511854e+01,3.758615500e+01,6.794995227e+01,8.671763605e+01,7.417495996e+01
2.131862695e+01,2.981631727e+01,2.538803030e+01,9.184706403e+01,3.031034232e+01,3.473237673e+00,5.090330581e+00,3.183625138e+01,7.339330601e+01,8.141581079e+01,9.506455349e+01,4.910308249e+01,1.529645803e+01,7.049248879e+01,8.179914721e+01
9.620116477e+01,6.647177314e+00,5.968393038e+01,6.636385547e+01,4.222683550e+01,8.477874997e+00,1.823979176e+01,9.690189548e+01,8.561026905e+01,9.663104827e+01,3.623193851e+01,8.123691013e+01,9.350293760e+01,1.249023888e+01,5.161233382e+01
5.887512150e+01,3.290260230e+01,5.428588083e-01,5.325039526e+01,2.336811765e+01,2.950911496e+01,7.408434251e+01,7.270250564e+00,9.870258211e+01,9.105390992e+01,3.572696389e+01,5.201244257e+01,4.880698898e+01,8.946625547e+01,2.051958311e+01
4.775875666e+01,5.016160715e+01,8.020825905e+01,7.250175572e+01,9.518933118e+01,9.693221935e+01,8.641387263e+01,7.108908222e+01,2.177697001e+01,8.134795030e+01,7.040081379e+00,2.103568308e+00,1.556162314e+01,5.864055319e+01,4.970007567e+01
1.267736746e+01,8.055449220e+01,4.907842044e+01,5.889031372e+01,3.116884243e+01,3.522014568e+01,9.731896039e+01,9.255355353e+01,8.414155916e+01,9.928864691e+01,1.576299872e+01,9.651005045e+01,3.901804120e+01,2.116536835e+01,6.837158814e+01
4.668022086e+01,6.215957457e+01,6.364302561e+01,7.957348066e+01,4.200176881e+01,7.922207908e+01,1.632485576e+00,1.967882960e+01,2.884155356e+01,7.822516360e+01,2.227108200e+01,9.257331602e+01,9.827284637e+01,7.181537649e+01,6.446183382e+01
8.148093529e+01,4.655240594e+00,5.100210663e+01,2.506831199e+01,1.074990322e+01,5.453242147e+01,4.996766649e+01,4.099022051e+01,6.210651240e+01,8.218137065e+01,8.283637328e+01,2.935378116e+01,8.157904786e+01,1.234893901e+01,9.889414712e+01
1.707795255e+01,3.155507308e+01,5.080008383e+01,5.131777036e+01,9.140421270e+00,7.267523320e+01,2.030692908e+01,6.265994811e+01,3.250271255e+01,1.961168108e+01,8.778936824e+01,2.943096743e+01,2.835965752e+00,7.925018442e+01,6.584266470e+01
1.618325571e+01,8.286400701e+01,6.981194452e+01,8.901005916e+01,9.819291063e+01,2.452656223e+01,6.656722445e+01,8.678811520e+01,7.888731271e+01,7.681921723e+01,3.821445122e+01,5.359686159e+01,2.343507317e+00,1.411474345e+01,1.788553614e+01
9.237917092e+01,7.866132705e+01,8.156931661e+01,1.416498858e+01,9.216613294e+01,7.632269586e+01,4.863080968e+01,2.877813306e+01,4.989200615e+01,5.534104203e+01,8.317362968e+01,9.870458943e+01,4.853853020e+01,1.136477766e+01,7.006413210e+01
4.482900048e+01,2.140315769e+01,6.772012518e+01,1.449249799e+01,9.708399182e+01,1.025881815e+01,7.229153319e+01,6.138833277e+01,9.804554175e+01,4.678218623e+01,5.028610997e+01,9.633742779e+01,4.977726953e+01,8.150555377e+01,3.638404798e+01
3.939993231e+01,7.234940005e+01,2.953921672e+01,1.299246981e+01,7.171134759e+01,9.180253214e+01,9.965535467e+01,5.075831385e+01,4.946031712e-01,7.527803700e+01,7.910922008e+01,4.829861027e+01,7.774604510e+01,4.188733117e+01,7.189521256e-02
3.097015362e+01,1.569756372e+01,7.678248195e+00,3.497510064e+01,7.211470073e+00,9.780250898e+01,9.672230244e+01,7.591418218e+01,1.012766843e+01,1.371215148e+01,3.737764421e+01,4.233745311e+01,4.587806766e+01,6.113870249e+01,3.801123440e+01
7.198886781e+01,3.577665166e+01,7.930417511e+01,9.720259356e+01,3.525735727e+01,4.981251589e+01,1.549779056e+01,3.761208017e+01,4.313081935e+01,3.987126663e+01,8.096120569e+01,7.788376309e+01,9.634561867e+01,3.660568533e+00,2.433853980e+01
1.935182719e+01,5.724683096e+01,2.897195567e+01,4.998550739e+01,1.630914296e+01,5.354284125e+01,2.206993604e+01,8.638710391e+01,6.252009275e+01,4.614681462e+01,7.083085670e+01,2.545032375e+01,1.898720320e+00,6.345710355e+01,3.874310031e+01
2.989678119e+01,3.308170593e+01,8.489914314e+00,1.663968365e+01,1.750048866e+01,6.014701161e+01,9.503395817e+01,7.275532028e+01,5.629278640e+01,4.338391348e+01,6.788168888e+01,2.732453535e+01,9.910869862e+01,2.263556434e+01,6.798398376e+00
8.585726515e+00,3.978950843e+01,2.563862383e+01,6.719077071e+01,6.244064549e+01,2.754757779e+01,6.583273152e+01,1.092576077e+01,6.017308043e+01,9.084941677e+01,7.295942170e+01,8.738639365e+01,7.424102911e+01,3.212493078e+01,9.664234663e+01
1.548119475e+01,8.403307568e+01,9.825108904e+01,5.495324891e+01,7.995405457e+01,5.163870483e+01,5.472334159e+01,2.914246186e+01,7.041318708e-01,6.054502401e+01,4.270234488e+01,8.167078145e+01,6.498684772e+01,6.733664795e+01,8.984835262e-01
1.814126175e+01,3.901329287e+01,4.054793253e+01,7.680338382e+01,2.294383486e+00,9.920204262e+01,6.818082191e+01,8.694688280e+01,3.027823106e+01,9.461903953e+01,8.739704492e+01,3.230548533e+01,2.646800301e+01,5.034496914e+01,3.383119042e+01
3.039561372e+01,5.857199784e+01,2.241613554e+01,3.842553968e+01,8.946497190e+00,6.716146574e+01,1.536430367e+01,8.709412564e+01,3.725129845e+01,1.385595291e+01,2.023988532e+01,9.729255552e+01,4.214800763e+01,7.988517069e+01,7.252145270e+01
7.982471426e+01,1.460949173e+01,1.414347988e+01,1.364462297e+01,3.328467514e+01,9.591362545e+01,7.236366321e+01,3.369119286e+01,8.339826009e+01,1.276617377e+01,3.211215618e+01,1.051840756e+01,6.061635173e+01,5.153839859e+01,7.976348967e+01
8.246915426e+01,8.656242054e+01,8.145867086e+01,1.420512250e+01,8.611871489e+01,4.439816367e+01,6.624093129e+01,1.112595400e+01,8.025606218e+00,5.270397585e+01,9.569701879e+01,1.955629212e+01,3.279614998e+01,7.963304355e+01,4.340237729e+01
4.766900677e+01,2.447422185e+01,6.629959174e+00,4.668309482e+01,2.842887882e+01,9.599833634e+00,8.918303891e+01,9.851454311e+01,8.354002672e+01,7.064590788e+01,3.994440688e+01,9.977299916e+01,7.560267164e+01,1.995491813e+01,3.606139717e+01
5.833023705e+01,3.482879072e+01,9.861494202e+01,3.172499693e+01,1.498914627e+01,4.608054227e+01,3.853526881e+01,2.046954977e+01,6.558892738e+01,4.563146222e+01,6.915146696e+01,4.172464212e+01,6.460971527e+01,5.923831833e+01,1.455239069e+01
4.549588179e+01,8.666110418e+01,4.420598291e+01,2.605336008e+01,3.014430415e+01,8.173384055e+01,3.586400184e+00,7.993707312e+01,3.824281046e+01,8.614763586e+01,5.841420105e+01,9.333519609e+01,9.701452938e+01,8.206061062e+01,5.806085672e+01
8.652401497e+01,6.142907245e+01,8.919709094e+01,1.024642948e+01,5.917819444e+01,5.443884762e+01,2.322659926e+01,1.126758700e+01,9.464973377e+01,5.992646829e+01,4.039308363e+01,7.719320108e+00,4.961495354e+01,4.325842795e+01,4.686811029e+01
9.857290539e+01,2.006947862e+01,3.867498659e+01,5.806940967e+00,4.004198901e+01,7.448457545e+00,6.038602600e+01,3.022436260e+01,3.773774059e+01,3.643111598e+01,1.497754122e+01,6.526806740e+01,1.042712590e+01,5.384406078e+01,4.879226051e+00
9.388928556e+01,8.030226472e+01,4.293055709e+01,1.515397715e+01,1.642177994e+01,1.255096787e+01,9.932362603e+01,5.959419462e-01,1.607673000e+01,4.797293240e+01,6.019499378e+01,8.553875847e+01,6.259190034e+01,6.233001961e+01,3.776330028e+01
7.579028457e+00,6.921967843e+01,6.250922054e+01,8.096277317e+01,8.165811865e+01,1.513809067e+01,9.291337031e+01,6.780277694e+01,6.321075510e+01,9.843315187e+01,5.941155414e+01,9.860280605e+01,2.595614898e+01,4.129850152e+01,8.229134581e+01
3.173576426e+01,6.572540665e+01,2.828203360e+01,3.992509969e+01,5.508214711e+01,9.270902752e+01,8.676263067e+01,6.453733607e+01,3.438006551e+01,8.269223225e+01,8.554960938e+01,6.001639884e+01,6.565668012e+01,6.035196007e+01,5.469596885e+01
9.826334536e+01,2.977293201e+01,8.317382546e+01,9.865912974e+01,3.397810022e+01,5.945294507e+01,1.584101886e+01,7.784003776e+01,3.904181722e+01,7.871446953e+01,9.373887112e+00,1.848846713e+01,7.446840815e+01,5.119061452e+01,4.114195485e+01
2.958175669e+01,2.300349433e+01,5.068101858e+01,3.894250257e+01,4.251946377e+01,5.432425712e+01,9.819805626e+01,8.836592115e-01,6.776394453e+00,2.868368597e+01,8.826557512e+01,4.742892327e+01,6.050998407e+01,3.910707493e+00,5.680364203e+01
3.297003486e+01,1.718764926e+01,8.060743101e+01,1.241034021e+01,9.026813838e+01,9.346953848e+01,2.235036945e+01,4.837013004e+01,3.201136874e+01,7.987301700e+01,1.875860541e+01,4.479680126e+01,8.542646699e+01,8.606254329e+00,1.095266473e+01
9.526471416e+01,8.734427353e+01,9.031951981e+01,1.220157912e+01,4.679792524e+01,9.621737030e+01,3.472110589e+01,4.012127670e+01,4.523996435e+01,7.547934445e+01,1.715563145e+01,9.589576568e+01,1.304195319e+01,4.304906912e+01,6.992161386e+01
6.964503897e+01,7.875195119e+01,6.802348912e+01,7.911304229e+00,6.151893652e+01,3.407826006e+01,3.343518323e+01,7.673860592e+01,4.581270179e+01,9.573399580e+01,7.048175710e+01,6.142882824e+01,2.726552323e+01,5.699300707e+01,7.960034199e+01
5.699862363e+01,4.293350902e+01,9.833919416e+01,9.733779222e+01,6.353893553e+01,3.159276141e+01,6.246491585e+01,9.862406861e+01,6.175782418e+01,5.718141799e+00,5.098234575e+01,7.701848629e+01,7.293380672e+01,6.601737332e+01,8.875633740e+01
1.539738209e+01,1.582828560e+01,7.842166533e+01,9.375600764e+01,8.338017130e+01,2.345575536e+01,5.767511397e+01,5.734921675e+01,5.102913355e+01,3.572334494e+01,1.910040444e+01,3.027080575e+00,1.584545097e+01,5.491416196e+01,2.525424283e+01
8.520497409e+01,6.613483932e+01,5.008942065e+01,7.300269185e+01,3.538427579e+01,2.730079333e+01,9.745191578e+01,8.340376509e+01,1.216525312e+00,6.254871021e+01,3.126031413e+01,6.451000559e+01,4.806978613e+01,6.075441868e+01,8.798831176e+01
4.468320450e+01,6.385076294e+01,6.791556842e+01,4.726893555e+01,6.422331295e+01,2.072962899e-01,1.598153015e+00,8.548852394e+01,6.491491569e+00,9.383196699e+01,9.414694416e+01,4.839803093e+01,3.177746155e+00,7.486094030e+01,7.823026635e+01
4.303038936e+01,9.356269497e+01,9.412030311e+01,2.707374742e+01,7.494299257e+01,6.605654741e-01,5.028596573e+01,4.074641898e+01,2.110037770e+01,9.784820429e+01,1.534520131e+01,2.045609064e+00,4.569841244e+01,9.482396732e+01,1.044613833e+01
5.709600337e+01,3.557913902e+01,9.849913811e+00,2.488504219e+01,8.199382922e+01,1.632896534e-01,2.521060206e+01,1.864916643e+01,3.839820410e+01,6.737097260e+01,2.993049848e+01,8.190836996e+01,2.230508014e+01,5.259641073e+01,9.801531337e+01
4.845777703e+01,3.044041590e+01,9.478135911e+01,7.438277006e+01,8.580905537e+01,6.407907035e+01,7.507946540e+01,9.331765421e+01,3.730429777e+01,4.759093335e+01,6.330323271e+01,3.400417775e+01,9.608885977e+00,1.809529171e+01,5.381836948e+01
9.087823691e+01,6.443778647e+01,6.492152376e+00,7.632278710e+00,3.505831866e+00,6.621951169e+01,1.441052525e+01,3.616493160e+01,3.073141659e+01,4.900754543e+01,4.775733413e+01,6.927648698e+01,8.712603580e+01,6.953894466e+01,2.141565856e+01
4.160758623e+01,8.064779296e+01,9.290867599e+01,5.936232172e+01,8.040367913e+01,3.776954273e+01,8.354570256e+01,1.209712268e+01,9.063555574e+01,6.557883877e+01,6.428941794e+01,1.126674388e+01,9.441741240e+00,3.811108340e+01,9.955247962e+01
8.479365555e+01,1.934726702e+01,4.463694917e+01,3.937538116e+01,8.039415307e+01,6.171670159e+01,4.979218636e+01,2.342624010e+01,8.199456924e+01,8.317495315e+01,9.253239490e-01,8.333732255e+01,2.852540981e+01,2.002525302e+01,8.479927956e+01
3.840057540e+01,3.697506577e+00,5.944222904e+00,6.797049878e+01,9.191776949e+01,6.559851398e+01,2.835889593e+00,7.487838625e+01,7.675526837e+01,3.628845215e+01,6.594241677e+01,4.208458499e+01,9.955697048e+01,5.129399217e+01,3.002953952e+01
1.004495951e+01,8.722904200e+01,3.934469879e+01,2.369757209e+01,8.684898885e+01,3.116907979e+01,2.462198566e+01,4.684129050e+01,6.997660947e+01,7.621419278e-02,4.941976180e+01,6.596415415e+01,7.713118077e+01,3.330125056e+01,9.464383967e+01
5.205550599e+01,6.585798515e+01,8.371888263e+01,2.769610668e+00,7.592993727e+01,5.936226499e+01,4.576746237e+01,9.946034264e+01,8.957587010e+00,6.354398858e+01,1.470889621e+01,8.047793739e+01,9.072004687e+01,1.873457528e+01,5.070023141e+01
9.463132130e+01,9.741927979e+01,1.902354222e+01,4.482280480e+00,1.701918674e+01,9.761152814e+01,8.401738194e+01,3.858744547e+01,1.202945595e+01,5.998006554e+00,7.719752414e+00,5.648015161e+01,8.829386041e+01,4.468048316e+00,9.798190337e+01
6.500758769e+00,8.179810438e+01,9.959503293e+01,6.805405055e+01,1.889128048e+01,2.028919709e+01,8.680905335e+01,5.385637699e+00,6.949971458e+00,5.594773240e+01,7.935287579e+01,6.392917040e+01,8.088871654e+01,9.343050081e+01,3.138681420e+00
4.262693350e+01,5.706295611e+01,2.437580123e+01,1.957463797e+01,3.497145986e+01,6.707789699e+01,4.060221700e+01,6.328094163e+01,7.844220539e+01,8.188305169e+00,2.010425898e+01,7.581128832e+01,4.998327157e+01,2.075519821e+01,1.328755347e+01
9.355661634e+01,6.487018579e+01,6.943471238e+01,3.699909808e+01,2.348129453e+01,6.688731094e+01,7.045951487e+01,1.543629893e+01,3.847773313e+01,2.582524575e+01,9.406944747e+01,7.695647575e+01,8.497904635e+01,3.534766709e+01,3.031315077e+01
5.986096166e+01,7.142074949e+01,3.042523373e+01,7.073789890e+00,5.057154597e+01,2.071748925e+01,7.616124486e+01,8.072224459e+01,9.562727336e+01,3.680486522e+01,5.149422852e+01,4.324586989e+01,6.569755527e-01,7.093173702e+01,5.600199858e+01
7.888829341e+00,5.409484278e+01,5.752772037e+01,5.990741632e+01,5.830346921e+01,4.275863175e+01,5.177637584e+01,7.834841671e+01,4.470075424e+01,2.136380343e+01,7.861078134e+01,2.910014997e+01,2.699433801e+01,6.454788472e+01,1.583712530e+01
8.274051966e+01,2.531042308e+01,7.466531071e+01,1.638228243e+01,9.066829220e+00,5.397328696e+01,8.716083524e+01,9.569167891e+01,4.359847731e+01,6.123478406e+01,8.306759464e+01,4.712718150e+01,6.391194474e+01,6.831258116e+01,3.092138619e+01
8.925403922e+00,4.582735825e+01,6.299115684e+01,8.694716230e+01,7.933150200e+01,3.763224046e+01,4.421805612e+01,9.713572833e+01,2.396030042e+01,7.115998098e+01,2.601571151e+01,7.147421360e+01,8.437931030e+01,6.269305200e+01,4.999898430e+01
7.718621756e+01,9.494895378e+01,2.611673647e+01,1.904301919e+01,2.286283237e+01,3.752127598e+01,3.229912511e+01,8.754456753e+01,7.751967696e+01,2.211996618e+01,1.952267217e+01,9.689114403e+01,4.358048175e+01,5.825406639e+01,4.788966642e+01
7.868347797e+01,5.079152207e+01,5.871474057e+01,7.137016920e+01,6.952381017e+01,1.459172343e+01,3.924480023e+01,7.494699943e+01,4.943906059e+01,4.645599530e+01,2.000458609e+01,2.002817147e+01,1.981585937e+01,7.041082750e+00,8.663530566e+01
6.988366412e+01,2.283039044e+01,4.120159693e+01,9.539006539e+01,1.546266293e+01,8.121654013e+01,1.603574298e+01,1.737942580e+01,8.734089676e+01,6.835664798e+01,2.161308587e+01,3.419072185e+01,3.153934250e+01,8.689058944e+01,8.497621559e+01
