v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94
3.200720796e+01,2.396242274e+01,2.418125483e+01,7.530897323e+01,8.711810878e+01,8.457649782e+01,4.049817596e+00,3.254343273e+01,8.828735489e+01,2.149605374e+01,1.848555549e+01,3.260353904e+01,8.489059559e+00,1.879461288e+00,2.474177459e+01,7.921569571e+01,1.813505505e+01,2.147938744e+01,4.716279353e+01,9.129767494e+01,8.589263135e+01,7.203239389e+01,7.196065460e+01,9.850543840e+01,2.929620525e+00,6.809399273e+01,3.231770786e+01,5.711538764e+01,4.314472107e+01,6.305087537e+01,8.488540786e+01,9.116989844e+01,2.656976861e+00,6.117568041e+01,1.853379803e+01,5.396903339e+01,2.684578874e+01,5.796181979e+01,2.405956768e+01,9.414356065e+01,2.677195164e+01,6.282180878e+01,7.942234729e+01,3.384436778e+01,4.515450682e+01,8.412538126e+01,6.936185489e+01,2.828271734e+01,9.801670348e+00,6.426101533e+01,7.407187064e+01,1.301258632e+01,6.538191240e+01,3.819429577e+01,5.296274670e+01,8.752219603e+01,8.507351543e+01,3.648654122e+01,1.228029530e+01,1.954018877e+01,1.021497784e+01,3.961603631e+01,3.891395481e+01,1.955412433e+01,3.076643950e+01,3.724180857e+01,4.055687602e+01,8.286285151e+01,5.503228176e+01,9.992174873e+01,8.942639376e+01,4.041143718e+01,8.983889194e+00,6.338566228e+01,8.119886312e+01,3.054999611e+01,7.329919555e+01,6.881519809e+00,9.014011631e+01,4.699333484e+01,7.714641102e+01,9.662918893e+01,7.219170747e+01,1.636387961e+01,9.480582986e-01,9.227796700e+01,9.114033310e+01,5.442215778e+01,5.647482916e+01,2.013426692e+01,8.965041983e+00,1.731558099e+01,6.178924790e+00,5.306155860e+01
4.276476197e+01,5.822990586e+01,4.392583128e+01,3.323140861e+01,5.912831875e+01,3.616194594e+01,2.702351758e+01,3.663907497e+01,1.781265437e+00,8.828995493e+01,8.931073909e+01,3.343666149e+01,5.780737905e+01,8.050820674e+01,3.270033884e+01,7.132338471e+01,8.284155468e+01,8.205239550e+01,1.693514103e+01,9.349373637e+01,2.015873798e+01,6.050533637e+01,4.498036757e+01,8.760149516e+01,4.579540587e+01,1.350113420e+01,5.423801907e+01,9.341449525e+01,1.806099383e+01,7.756224702e+01,6.425000923e+01,5.271023480e+01,9.092327764e+01,1.672405860e+01,6.843607136e+01,5.975292893e+01,5.364793085e+01,1.645075256e+01,1.974102132e+01,4.008054414e+01,9.629409734e+01,2.939424578e+01,7.884800208e+01,4.493485550e+01,3.710566278e+01,5.225710350e+01,8.484792316e+01,2.958593612e+01,2.540915856e+01,4.541754589e+01,8.757535979e+01,7.584190723e+01,6.686958666e+01,5.508658614e+01,9.663502837e+01,5.988742512e+01,7.424948775e+01,6.442554000e+00,3.523843435e+01,9.454187398e+01,6.049900475e+01,2.167686296e+01,1.282019868e+01,4.356537600e+00,6.607156483e+01,9.411766099e+01,9.869162761e+01,8.306707700e+01,2.201382131e+00,4.827486212e+01,8.729782118e+01,8.527438146e+01,5.924152885e+01,1.468411409e+01,3.134453195e+01,1.391893605e+01,9.910162991e+01,8.748688059e+01,6.318046390e+01,8.930101514e+01,1.583882014e+01,6.538001920e+01,3.985422232e+01,8.281224798e+01,8.648351730e+01,7.728968988e+01,3.398464801e+01,2.382278651e+01,4.771921686e+01,5.717460010e+01,8.041361952e+01,8.681782096e+01,3.303721686e+01,4.915854547e+01
8.269882127e+01,5.436950020e+01,1.875469498e+01,8.145238042e+01,3.706662021e+01,7.502853688e+01,8.300699858e+01,8.839642835e+01,3.284585154e+01,4.068075655e+01,9.327111491e+01,4.940383917e+01,7.617557240e+00,9.353074470e+01,1.213964043e+01,2.812346974e+01,8.007744117e+01,6.325794317e+01,2.416957570e+01,6.143232002e+01,8.362684789e+01,1.757570337e+01,5.205925187e+01,6.571190158e+01,4.015217278e+01,5.553905242e+01,4.983138124e+01,8.750535496e+01,3.474152162e+01,6.691535759e+01,6.806361600e+01,9.855111657e+01,8.030580831e+01,6.993568192e+01,1.096760212e+01,3.167777509e+01,3.875341012e+01,2.177698827e+01,2.057997841e+01,9.129218140e+01,6.302746738e+01,7.308809674e+01,6.698488701e+01,4.361435167e+01,4.771776249e+01,8.199366753e+01,4.575834798e+01,5.583337338e+01,1.780925772e+01,4.774651592e+01,9.895820946e+01,8.829463492e+01,1.120540760e+01,7.153030049e+01,1.233457770e+01,9.793819983e+01,7.911141854e+01,2.355430088e+01,5.471518502e+01,5.033168934e+01,9.275172426e+01,9.450081520e+01,3.630904967e+01,4.300344227e+01,1.759055476e+01,3.697407403e+01,4.496500972e+01,2.059170781e+01,8.402679221e-01,3.487177019e+01,5.917784406e+01,6.837243448e+01,1.551473384e+01,3.133119703e+01,6.018460398e+01,8.545502234e+01,9.686631943e+01,7.242911133e+01,2.359201871e+01,7.484683939e+00,6.671761718e+01,1.532410458e+01,9.649096012e+01,2.075152802e+01,4.369503216e+00,7.589984133e+01,8.715178941e+00,2.653542796e+01,8.162432511e+01,1.482120111e+01,5.528628398e+01,7.988428171e+01,4.393456914e+00,9.902677310e+01
2.934181116e+01,8.955940266e+01,9.453015896e+01,5.744570655e+01,5.305007751e+01,9.956689020e+01,9.801840430e+01,8.917027575e+01,5.027182869e+01,1.076948693e+01,7.051838454e+01,5.349739393e+01,2.009457035e+01,8.132249506e+01,5.172840315e+01,4.487674222e+01,3.732171589e+01,1.993324141e+01,8.168793846e+01,3.631374214e+01,4.635550271e+00,6.483418074e+01,4.639813494e+01,8.928679262e+01,9.329359670e+01,8.127035223e+01,4.605351317e+01,9.814420423e+01,5.323932403e+01,8.533701049e+01,6.229073794e+00,6.895858640e+01,7.402547755e+01,5.334348253e+01,9.632764473e+01,3.762672575e+01,9.216627904e+01,4.335292032e+01,8.199705504e+01,9.349934698e+01,2.886028610e+00,8.082962401e+00,8.109467833e+01,7.715604580e+01,4.061573889e+01,1.161697408e+01,6.863595831e+01,7.227636255e+01,9.275782439e+01,2.083256305e+01,1.821987306e+01,7.913642706e+01,3.383534957e+00,4.071727954e+01,9.770824879e+01,8.893695526e+01,1.215395890e+01,3.378747734e+01,1.905718574e+01,4.676849959e+01,7.369447392e+01,5.959056014e+01,5.846046413e+01,9.564014854e+00,4.052632448e+01,7.950059412e+01,3.601897105e+01,1.893727274e+01,2.900066349e+00,6.571981154e+01,8.530856292e+01,3.929692516e+01,2.023405243e+01,6.481881607e+01,2.637974420e+01,6.245101763e+01,1.790633007e+01,1.015203772e+01,6.076878763e+01,1.204532016e+01,5.614882197e+01,1.981472567e+01,5.901576965e+01,5.450876739e+01,5.586091567e+01,9.088577680e+01,6.144473957e+01,5.775950758e+01,2.072917470e+01,8.239429367e+01,4.528659901e+01,3.466150952e+01,4.644334069e+01,5.818715961e+01
7.261211562e+01,6.239902804e+01,4.153541572e+01,6.743674487e+01,5.973923753e+01,5.548469089e+00,5.970713626e+01,4.993197226e+01,3.503018700e+00,3.296304341e+01,4.569379842e+01,5.675202961e+01,4.536341902e+01,3.444538245e+01,9.607453174e+01,7.050192507e+01,2.381171502e+01,3.427395832e+01,7.141075599e+01,6.563558430e+01,7.994615644e+01,2.554259935e+01,5.979452143e+00,8.148970995e+01,7.674000632e+01,5.641450721e+01,3.358098403e+01,2.942972736e+01,6.934317175e+01,4.056176230e+01,6.186526504e+01,4.806424610e+01,3.030603941e+01,7.531640552e+01,5.024922241e+00,2.000459281e+01,1.042954762e+01,8.814129827e+01,9.360586181e+01,1.331386285e+01,6.531734535e+01,6.558806223e+01,5.214154244e+01,6.971029450e+01,5.527026173e+01,4.604401918e+01,1.509526731e+00,4.900411980e+01,1.636937201e+00,9.821952130e+01,5.580984718e+01,9.282600710e+01,9.009714744e+01,7.810933300e+01,3.714483337e+01,2.373156124e+01,3.071719762e+01,1.738922186e+01,4.060152644e+01,4.504836828e+01,5.554828312e+00,9.369478424e+01,9.950191008e-01,3.696643075e+01,6.039305197e+01,2.127637015e+01,6.930533538e+01,3.573676292e+01,4.649847342e+01,7.070416247e+01,6.224277165e+00,2.939995151e+01,9.753270837e+01,5.279482380e+01,3.286144161e+01,5.280866255e+01,7.664119848e+01,8.990466103e+01,1.726581599e+01,6.572902013e+01,4.508267573e+01,4.053039586e+01,7.698479561e+01,9.786224230e+01,4.479270956e+00,8.479537890e+01,6.454231724e+01,9.850720826e+01,8.658707615e+01,5.545927536e+01,5.682980935e+01,2.933510095e+01,8.043194930e+01,9.759194959e+01
3.308682601e+01,8.961067657e+00,9.834018141e+01,9.133793075e+01,3.725479489e+01,3.400645527e+01,2.560194971e+01,3.571422293e+01,6.418761807e+01,2.533630491e+01,9.345849672e+00,1.207652275e+01,5.435675600e+01,1.031451710e+01,8.865098076e+01,2.316218704e+01,7.484060833e+01,6.176968661e+00,6.269402686e+01,8.476126416e+01,9.911958514e+01,8.176794087e+00,2.101915277e+01,5.295434968e+01,8.927388591e+01,7.989735687e+00,4.423127499e+01,7.324022351e+01,1.973349166e+01,3.755080778e+01,3.355655021e+01,1.018165015e+01,5.031347100e+01,2.257387386e+01,4.173859545e+01,7.269269702e+01,3.013268412e+01,5.312076917e+01,2.546838739e+01,9.057598315e+01,6.964170463e+01,2.078357906e+01,8.352380556e+01,9.243890604e+01,2.854727171e+01,1.967919066e+00,8.621627399e+01,4.254570240e+01,7.978389947e+01,5.131703589e+00,7.423627119e+01,3.660496038e+00,2.461785232e+01,2.909627078e+01,2.433345639e+01,3.243966015e+01,8.036678489e+01,2.614549258e+01,3.215304973e+01,9.278557527e+01,1.079585124e+00,3.072637599e+01,9.036566442e+01,5.767977458e+01,9.285425883e+01,3.583189772e+00,9.353986439e+00,3.679494825e+01,1.539979038e+01,8.855621661e+01,9.908005403e+01,3.240245895e+01,9.210056646e+01,4.909844758e+01,5.710958020e+01,8.407499325e+01,7.129730562e+01,4.151481749e+01,2.798834638e+01,5.777363912e+01,9.050356929e+01,3.840357070e+01,6.050553876e+01,1.462980704e+00,4.740183491e+01,8.163854540e+00,5.673124719e+01,2.208113477e+01,5.958988235e+01,3.687345707e+01,9.611586843e+01,7.307269778e+01,8.735798240e+01,7.891305497e+01
8.429841702e+01,4.190512462e+01,8.929132488e+01,5.837766532e+01,4.126299065e+01,2.950975930e+01,5.925127149e+01,6.466147406e+01,6.174284678e+01,1.847521985e+01,6.387037814e+01,4.271137773e+01,5.344711243e+01,1.532747923e+01,5.266406549e+01,7.516604253e+01,1.345618796e+01,1.570297800e+01,7.340339068e+01,6.641047352e+01,5.140273469e+00,2.943245531e+01,9.444286818e+01,3.994016288e+01,3.460323390e+00,4.052328357e+01,1.359575017e+01,3.279620294e+01,9.662120739e+01,3.026573293e+01,3.773359045e+01,4.378613679e+01,9.870960610e+01,3.404653547e+01,9.931756740e+01,5.849695615e+01,6.642144211e+00,6.893774791e+01,5.507688341e+01,1.797236600e+00,7.720450665e+01,2.522604717e+01,5.257837636e+01,6.873129297e+01,1.232033918e+01,3.838354197e+01,3.267508454e+01,8.811147847e+01,7.358776169e+01,9.192345629e+01,4.260740990e+01,5.223381338e+01,7.835977165e+00,9.216467157e+00,5.287448632e+01,6.367813311e+00,2.507058717e+01,4.913593150e+01,7.767173001e+00,9.758458233e+01,5.895333374e+01,7.042426991e+01,8.313870184e+01,9.548390720e+01,2.081955611e+01,1.363720371e+01,8.808022898e+01,9.267815763e+01,4.005706832e+01,5.811190703e+01,8.983039571e+01,6.033136386e+01,7.404882470e+01,9.301258541e+01,5.885095272e+01,1.095842232e+01,1.738345615e+01,2.032530206e+01,2.372233731e+01,1.044946046e+00,6.725248065e+00,9.081262069e+01,9.761273809e+01,7.084784328e+01,1.985888928e+01,1.943838888e+01,8.757457392e+01,3.321675281e+01,4.264639247e+01,2.488248233e+01,9.688542976e+01,8.833970148e+01,6.606974693e+01,6.473876399e+01
7.854720698e+01,7.040342606e+01,4.642329644e+00,5.928549397e+01,9.180942700e+01,7.214918341e+01,3.726829828e+01,1.430571785e+01,5.393448758e+00,8.472294235e+01,3.916119042e+00,4.235395666e+01,3.494237000e+01,5.348889166e+01,1.125420041e+01,4.860111061e+01,8.361715485e+01,8.012372024e+01,8.030288372e+01,1.515935208e+00,9.092658282e+01,9.840522009e+01,2.610254838e+01,3.558574495e+01,2.381931995e+01,4.759201186e+01,2.850536611e+01,9.441321384e+00,4.987130266e+01,2.577225201e+01,5.228212521e+01,3.362249198e+01,2.274313114e+01,3.191975453e+01,4.382051214e+01,4.851353311e+01,7.539286753e+01,4.466565192e+01,4.954073157e+01,5.559552298e+01,5.137910818e+01,8.653610082e+00,1.896925512e+01,6.790740373e+01,2.387092505e+00,1.826523685e+01,5.306221818e+01,4.273368295e+00,3.338061064e+01,3.673568425e+00,3.852261478e+01,7.448005803e+01,4.084909623e+01,9.376306880e+00,2.934357321e+01,6.924657825e+01,3.348274927e+01,7.175740409e+01,7.643578160e+01,8.355181520e+01,1.211590454e+01,1.017483671e+01,3.426324796e+01,9.945056509e+01,6.461839505e+01,9.779211393e+00,3.761975218e+01,5.394253094e+01,5.780333844e+01,1.908936619e+01,2.525348570e+00,4.647210035e+01,6.608610140e+01,1.692733571e+01,3.260308786e+01,2.808085120e+01,8.325996382e+01,1.488377141e+01,8.464013880e+01,3.605038404e+00,4.963187486e+00,4.163948273e+01,9.476753503e+01,7.565893457e+01,5.531370472e+01,4.390578824e+01,7.191620729e+01,9.903051914e+01,9.022509678e+01,2.540764965e+01,6.583109654e+01,5.627204921e+00,4.668936291e+01,5.676940690e+01
7.374915390e+01,1.812823159e+01,5.354857028e+01,1.257678167e+01,9.590819286e+01,2.673763480e+01,1.672085984e+01,3.048097207e+01,4.897728281e+00,5.888235981e+00,2.283435529e+01,2.886414903e+01,8.161731995e+01,4.418206813e+01,3.941947229e+01,9.750378986e+00,4.801784105e+01,7.722312513e+01,7.281157308e+01,3.623110989e+01,3.246284656e+01,4.042118313e+01,4.250001537e-02,7.364344450e+01,8.787956144e+01,5.617066904e+01,4.171859732e+01,9.422875744e+01,4.871996460e+01,8.080508878e+01,7.910600428e+01,7.223064649e+01,2.505920330e+01,4.893905683e+01,9.343224842e+01,3.825787488e+01,7.918877900e+00,6.389875624e+01,9.127983545e+01,4.360212150e+01,4.444505629e+01,4.420482151e+01,5.031722321e+00,6.907462794e+01,3.459486026e+01,3.313803481e+01,2.704726769e+01,9.642781093e+01,8.563216977e+01,6.342065596e+01,5.835056905e+01,2.648344239e+01,8.308061281e+01,6.599606339e+01,7.270084931e+01,6.481412574e+01,2.387990067e+01,9.356412330e+01,5.636860520e+01,2.064223139e+01,2.951834216e+01,2.958067974e+01,9.622422931e+01,8.326595146e+01,4.831528937e+01,7.791920247e+00,9.870867232e+01,1.657408740e+01,7.810556536e+01,1.055459798e+00,3.403227220e+01,8.594350161e+01,8.448753871e+01,7.333970547e+01,3.096984098e+01,7.525877867e+01,4.457501805e+01,9.526698803e+01,9.282188685e+00,8.056113172e+01,8.534041788e+01,9.607002194e+01,3.142721061e+01,4.518702453e+00,2.077456909e+01,8.505041563e+01,6.681586083e+01,5.856137449e+01,7.092102073e+01,7.462020209e+01,4.111809635e+01,1.353119293e+01,3.899186668e+01,4.282409350e+01
6.570353951e+01,5.272250293e+01,1.071789188e+01,9.979804000e+01,4.680215076e+01,1.980322495e+01,2.432725103e+01,3.425445620e+01,1.416313398e+01,2.656313156e+01,9.157537061e+00,6.575537023e+01,4.108356638e+01,2.622737360e+01,1.828538948e+01,4.398484567e+01,3.206619832e+01,2.252732430e+01,6.311149645e+01,4.584895992e+01,8.775221402e+01,8.812038150e+00,2.698852062e-01,2.972315706e+01,1.731552200e+01,9.705915822e+01,8.178357142e+01,6.784385662e+01,1.240517690e+01,3.486363602e+00,3.946914760e+01,6.481815868e+01,9.011176477e+01,7.299234399e+01,3.854205099e+01,9.948206120e+01,1.199977144e+01,1.139647728e+00,7.756061228e+01,3.397545443e+00,2.786129069e+01,3.573077131e+01,9.811242058e+01,3.698427028e+00,8.825334943e+00,3.932611653e+01,6.277618298e+01,3.942097083e+01,2.495850326e+01,2.242452065e+01,5.110705532e+01,1.002631188e+01,5.868000115e+01,1.080356338e+01,2.889974233e+01,9.035054614e+01,9.049808283e+01,5.141572845e+01,9.110439689e+01,4.360656699e+01,2.505026888e+01,4.381057895e+01,6.174409949e+00,4.362812776e+01,5.640768421e+01,1.604651759e+01,2.227246108e+01,4.729538016e+01,3.702952631e+01,4.922650981e+01,5.943696489e+01,3.626154807e+01,8.274721875e+01,3.583006735e+01,1.773715268e+01,5.138801935e+01,4.015051078e+01,1.675986822e+01,2.420069993e+01,8.989141100e-01,5.691666949e-01,6.771889711e+01,9.619524740e+01,2.732250018e+01,8.224120853e+01,6.482935950e+01,3.958650692e+01,2.033359215e+01,4.077245244e+01,9.407762419e+01,3.527086530e+01,8.124140600e+01,1.882993301e+01,7.845520469e+01
1.583157571e+01,2.191261586e+01,9.982062013e+01,3.992976272e+00,7.066016457e+01,6.664070464e+01,3.370229774e+01,2.988434435e+01,4.093350036e+01,5.926803083e+01,3.795689924e+01,8.373943682e+01,9.970904687e+01,8.810613579e+01,6.254091027e+01,9.323796533e+01,3.394477437e+01,7.712461338e+01,1.544864984e+01,1.141728646e+01,5.270484423e+01,7.353508747e+01,7.446710208e+01,4.069516550e+01,6.370187488e+01,5.118166453e+01,3.256462899e+00,8.308727947e+01,7.891679024e+01,9.035718717e+00,3.825111373e+01,9.147023097e+01,3.620199142e+01,2.149754560e+01,8.452073014e+01,5.088916176e+00,7.601799601e+01,4.775152675e+00,6.550303296e+01,8.104932319e+01,2.865623353e+01,7.361767309e+01,4.305916291e+01,8.539180498e+01,1.213721131e+01,4.313168726e+01,8.399844663e+01,3.885778131e+01,2.232557614e+01,4.691031469e+01,2.880152562e+01,5.196227507e+01,3.319677970e+01,1.415262438e+01,9.164788229e+01,1.997359720e+01,5.702408735e+01,9.437608950e+01,5.891831845e+01,4.630563417e+01,1.401027800e+01,6.521665307e+01,8.031316364e+01,8.764347987e+01,2.768194869e+01,6.685182146e+01,4.961278322e+01,6.559076449e+01,7.520307408e+00,8.487308118e+00,5.869116263e+01,7.745607336e+01,6.332853144e+01,3.829273312e+01,2.813139432e+00,5.334318823e+01,3.801959575e+01,5.885750866e+01,1.254401840e+01,1.566667253e+01,8.697639726e+01,5.662804645e+00,8.672904894e+01,2.359813247e+01,4.100114702e+01,2.752365872e+01,1.721931149e+01,9.543688065e+01,7.218644401e+01,3.768424091e+01,7.262172537e+01,5.426732716e+01,2.764887633e+01,6.058634566e+01
9.675015081e+01,2.097875067e+01,9.114039651e+01,4.623346231e+01,9.871069574e+00,3.171516075e+01,5.782816611e+01,2.611884816e+01,4.535596095e+01,6.798608890e+00,6.668990694e+01,7.827782458e+01,1.998175300e+01,2.865323030e+01,2.391175034e+01,9.031614670e+01,3.619920365e+01,8.368432598e+01,1.551090581e+00,6.677548679e+01,4.007662121e+01,8.919723419e+01,9.147838809e+01,8.111301731e+01,9.211650539e+01,1.160806494e+01,6.148989971e+01,1.329558936e+01,8.603162799e+01,1.487337576e+01,3.162398062e+01,3.338393692e+01,3.947002549e+01,6.229677031e+01,2.268748056e+01,9.470139602e+01,6.449641142e+01,3.754125527e+01,3.701009982e+01,5.972512385e+01,5.573265516e+01,1.493975065e+01,2.591723632e+01,7.603744865e+01,3.146755247e+01,9.226171094e+01,4.262340913e+00,4.882602398e+01,2.936203592e+01,5.984975805e+01,1.766630620e+01,1.966381746e+01,2.687922178e+01,2.923504264e+01,6.505304928e+01,5.121197110e+01,7.148536425e+01,1.710360779e+01,6.862428953e+01,5.662201669e+00,2.164767106e+01,1.350452184e+01,1.707629631e+00,5.984679401e+01,8.070006230e+01,8.972689962e+01,7.887485610e+01,9.321655416e+01,9.556903708e+00,3.824923414e+01,9.364353373e+01,9.961352806e+01,2.941412700e+00,4.464562736e+01,4.248517598e+01,6.192893664e+01,2.276057021e+01,3.628749012e+01,2.564609102e+01,3.002819237e+01,6.134973577e+01,2.101605695e-01,4.854822736e+01,7.895849752e+01,8.798287041e+00,7.364491914e+01,2.187553430e+01,1.610160147e+01,9.640611850e+01,6.195270284e+01,9.808080047e+01,3.623953867e+01,5.767708310e+01,3.771440319e+01
2.689040996e+01,7.397104123e+01,8.447181454e+01,7.787121664e+01,4.880949692e+01,2.197736408e+01,3.475347036e-01,9.062196368e+01,9.856405392e+01,5.626510341e+01,6.273773934e+01,4.994660655e+01,2.165891294e+01,3.437877720e+01,9.321524159e+01,1.731541055e+01,6.359669927e+01,7.175565361e+01,4.525697233e+01,4.892964866e+01,7.103801569e+00,3.788373474e+01,8.212418164e+01,3.778936889e+01,2.129378981e+01,5.779994966e+01,4.812439800e+01,3.677387811e+01,4.128871266e+01,7.903093439e+00,9.646009932e+01,5.240613086e+01,5.588171390e+01,2.235392510e+00,4.413888866e+01,7.487380910e+01,2.941324048e+01,6.298694375e+01,8.677654670e+01,6.668326541e+01,8.283562646e+01,6.891277247e+01,6.015325699e+01,4.644587892e+00,1.231845661e-01,2.342919830e+01,7.162932746e+01,4.539038591e+01,2.216213685e+01,5.940708079e+01,8.745457526e+01,6.745356589e+01,6.448366433e+01,9.293079021e+01,2.764513216e+01,3.622597371e+01,5.792483735e+01,8.874304038e+01,2.537786269e+00,3.199237647e+01,9.690705230e-01,9.464333268e+01,9.403473461e+01,3.658465764e+01,5.016400199e+01,1.915243836e+00,6.051735210e+01,5.874062593e+01,4.149431871e+01,6.727749135e+01,7.622977228e+01,7.190130908e+01,3.005396908e+01,7.146355594e+01,9.554692250e+01,8.824336635e+01,9.638660685e+01,8.955360572e+01,3.656978666e+01,5.042316851e+01,2.963871990e+01,2.111380100e+01,8.986663670e+01,5.892748104e+01,8.618809092e+01,5.670488648e+01,5.957468202e+01,3.943999735e+01,8.097106178e+01,1.685702258e+01,9.088607034e+00,5.018581166e+01,2.271873644e+01,7.293328807e+01
9.738480095e+01,4.891980182e+01,7.686948811e+01,5.210471512e+01,3.223058575e+01,6.826193413e+01,4.694003800e+01,8.360935654e+01,3.115784616e+01,4.015633594e+01,2.381315118e+01,4.648736462e+01,6.649819529e+01,3.740690000e+01,9.160922580e+01,9.646703972e+01,4.947723027e+01,7.957097488e+01,5.502292163e+01,9.516693454e+01,9.073626915e+00,3.714974265e+01,2.549903529e+01,5.979990831e+01,1.609283663e+01,9.403247323e+01,1.338984839e+01,1.145432340e+01,4.727069374e+01,9.518115449e+01,6.108848328e+01,4.478793212e+01,2.580300725e+01,2.179900938e+00,5.656342211e+00,8.525647121e+01,7.786460289e+01,9.450731314e+01,1.953820587e+01,3.943613410e+01,2.289591232e+01,4.861948603e+01,2.828229239e+01,1.679279038e+01,6.920865291e+01,5.681478193e+01,8.279130535e+01,3.964938774e+01,3.058133278e+01,5.466478117e+01,6.122020720e+00,9.694209149e+01,8.232236814e+01,9.478785167e+01,1.142963242e+01,6.821376793e+01,5.140664593e+01,4.664296416e+01,8.746878299e+01,1.170932669e+01,4.460396156e+01,6.519819668e+01,2.667365777e+01,8.977623047e+01,1.887060488e+01,8.748995736e+01,5.147713306e+01,3.093887520e+01,7.147708376e+01,9.938596801e+01,4.202379250e+01,7.859777672e+01,3.744454866e+01,9.689161967e+00,1.752067179e+01,8.415460501e+01,6.070993359e+01,7.956022300e+01,9.601070055e+01,4.893204601e+01,8.725547044e+01,4.603922334e+01,3.508362745e+01,6.558900683e+01,9.480567062e-02,9.190757852e+01,4.456648667e+01,1.591318613e+00,9.012410650e+01,1.467443008e+01,1.677547732e+01,8.523122767e+00,2.856319579e+01,5.118274804e+01
