v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13
4.082003144e+01,5.238063286e+01,9.167823142e+01,9.656414171e+01,5.460937884e+01,1.810843797e+01,4.198437457e+01,9.713459482e+01,1.159805027e+01,9.305440520e+01,1.928517933e+01,8.369912226e+01,8.439919532e+00
2.328026079e+01,1.987889257e+01,8.205539849e+01,9.421588206e+01,5.891778923e+01,5.537308051e+01,9.876131085e+00,8.067181806e+01,3.320791512e+01,4.244837994e+01,8.949491537e+01,3.404843420e+00,8.905599115e+01
6.679713221e+01,6.149621458e+01,4.679448784e+01,8.052713233e+01,7.350003462e+01,5.332323553e+01,5.727594196e+01,2.181579158e+01,9.172092164e+01,2.367519884e+01,1.768098773e+01,1.071249922e+01,1.687616574e+00
9.555499534e+01,1.605975145e+00,3.791427564e+01,3.238223658e+01,9.683656910e+01,4.165557755e+01,1.519472307e+01,4.783200939e+01,1.866554052e+01,3.825936503e+01,9.596113522e+01,5.459168586e+01,4.902911294e+01
5.468827779e+01,4.072902705e+01,3.761027500e+01,3.295533985e+01,7.664035129e+01,1.531987537e+01,1.280254246e+01,4.673293523e+01,4.724757174e+01,6.142851158e+01,4.806328769e+01,2.855017861e+01,4.393553473e+01
6.985743660e+01,5.441118064e+01,8.326138051e+01,9.790437832e+01,1.428152957e+00,4.123114586e+01,3.332364136e+00,7.623418036e+01,6.715962809e+00,5.141437230e+01,9.169367785e+01,4.931532095e+01,4.969845368e+00
4.858817341e+00,1.401463862e+01,7.878889459e+01,9.861473733e+01,8.085804848e+01,2.008319452e+01,4.933184331e+01,2.196902335e+01,9.241927473e+01,9.668964621e+01,4.034659069e+01,7.941316411e+01,7.845766763e+01
5.808394407e+01,6.681049564e+01,8.933875771e+01,5.178591017e+01,8.228565656e+01,1.264931189e+01,6.271334024e+01,8.926928670e+01,1.324032337e+01,2.428391315e+01,3.921509690e+01,8.515088727e+00,2.574583197e+01
5.707407417e+01,4.129370178e+01,2.296822879e+01,7.644630835e+01,5.850124154e+01,9.970904327e+00,7.393671833e+01,8.652411040e+01,9.071290323e+01,1.291781963e+01,2.937070496e+00,3.554602033e+01,5.382301038e+01
1.463743056e+01,7.383480110e+01,4.518166875e+01,3.696387607e+00,7.094497367e+01,4.197955306e+00,8.031038918e+01,7.579764037e+01,1.900696158e+01,1.420432831e+00,9.265554967e+01,6.353858823e+01,3.565339789e+01
3.380589626e+01,8.004559404e+01,5.647981322e+01,4.934784088e+01,9.936282629e+01,2.867325242e+01,9.389412412e+01,6.379071192e+01,8.375021860e+01,5.703566076e+01,2.337389247e+01,7.899633742e+01,8.962185482e+01
9.069240122e+01,9.298998139e+01,1.552489563e+01,8.122200510e+00,3.274888660e+01,2.853791095e+01,7.124065324e+01,8.441485996e+01,4.469654852e+01,7.677723045e+01,3.947580291e+01,6.062485926e+01,7.229016571e+00
8.000201092e+01,6.417229734e+00,5.386096509e+01,3.529926810e+01,5.053190172e+01,9.576010417e+01,9.641885008e+01,9.310560938e+01,1.557190633e+00,4.875676209e+01,4.372703932e+01,1.322761931e+00,4.819073017e+01
9.879399286e+01,7.352475397e+01,9.208040094e+00,7.336565780e+01,6.138599208e+01,6.922273568e+01,5.114204056e+01,3.470111322e+01,6.174497924e+01,2.160514594e+01,3.224332081e+01,3.865757119e+01,6.943990519e+01
7.170252977e+01,6.354890794e+01,2.566437749e+01,5.488783716e+01,8.642031085e+01,7.910473214e+01,2.192652494e+01,9.041818580e+01,2.881514557e+01,9.902823400e+01,9.012250090e+01,8.507921339e+01,7.824337618e+01
1.625765153e+01,2.919850572e+01,3.361468540e+01,6.462648234e+01,6.749292835e+01,4.744885612e+01,8.850828770e+01,1.656211035e+01,1.788584747e+01,9.026499921e+01,6.653867104e+01,9.281649805e+01,9.316880590e+01
9.661947458e+01,3.525935118e+01,5.595743584e+01,6.828524508e+01,5.329702210e+01,1.855428094e+00,3.804276857e+01,2.309028523e+01,8.811880164e+01,2.845142731e+01,1.423638252e+01,5.520885782e+01,1.599480760e+01
5.931281051e+01,8.750628099e+01,7.967226578e+01,8.881737710e+01,3.523587091e+01,1.904412798e+01,6.937978209e+01,5.458432266e+01,3.254891785e+01,4.231887912e+01,7.289997452e+00,3.260391657e+01,8.491121301e+01
6.861828031e+01,4.792556658e+01,5.767876088e+00,2.027466858e+01,3.359912831e+01,7.332360078e+01,5.080912160e+01,5.161213528e+01,5.157473393e+01,1.195384669e+01,7.616730868e+01,3.660291902e+01,9.528157997e+01
8.708212281e+01,9.541451750e+01,7.848577689e+01,5.850704336e+01,8.665904781e+01,2.106046806e+01,8.500047189e+01,8.770366111e+01,2.650221323e+01,9.781123899e+01,3.311610231e+01,8.399043392e+01,5.948546503e+01
6.570898893e+01,5.762715057e+01,5.393298612e+01,7.587587834e+01,5.929927695e+01,7.132518697e+01,9.882092538e+01,5.870260620e+01,3.550557860e+01,8.825688400e+01,1.779666295e+00,7.790542075e+01,2.724514157e+01
2.735651998e+01,1.798937781e+00,9.923420102e+01,5.916078776e+01,9.918465778e+01,5.908329757e+01,3.589776804e+01,7.114332783e+01,4.878934346e+01,1.502217657e+01,8.143909505e+01,6.825046406e+01,7.088051454e+00
3.399237900e+00,3.214264539e+01,2.706631249e+01,8.780062592e+00,8.054451302e+01,4.970169267e+01,6.412507877e+01,4.146913050e+01,5.596331465e+01,6.167477019e+01,4.037871398e+00,4.217974146e+00,8.915687238e+01
7.808394548e+01,5.877456643e+01,8.835784085e+01,4.390585423e+01,8.350522862e+01,9.547954622e+01,7.015291794e+01,1.345967296e+01,9.343447577e+01,7.453175170e+01,7.511690880e+01,9.760250784e+01,5.375278576e+01
8.106934247e+00,2.863559884e+01,8.296722550e+01,9.829530528e+00,2.453827951e+01,8.305187161e+01,7.843476268e+01,7.486408386e+01,9.058486107e+01,5.660757247e+01,9.212077652e+01,1.463924580e+01,7.241919743e+01
3.511612295e+01,3.933871335e+01,1.606923958e+01,3.616775688e+01,4.398154954e+01,8.198198310e+01,8.521984642e+01,5.096413367e+01,1.417510944e+01,1.729986021e+01,3.717369619e+01,9.148376919e+01,4.667394330e+01
2.769506263e+01,1.834948114e+01,1.404675852e+01,1.359040438e+01,8.516656493e+01,9.422123334e+01,4.286599020e+01,1.958374522e+01,5.563845528e+01,3.595386903e+01,7.767254594e+01,2.927986697e+01,1.985960790e+01
9.719461699e+01,1.635454175e+01,5.748739237e+01,4.415561452e+01,7.874184036e+00,2.464340503e+01,5.512861287e+01,4.643888461e+01,5.372126421e+00,7.655324928e+00,3.285049194e+01,3.943641674e+01,6.634342923e+01
6.097019960e+01,1.769759343e+01,8.610000834e+01,8.610364379e+01,5.721065275e+01,5.146699958e+01,5.671927373e+01,9.934336664e+01,6.836754231e+01,8.580300283e+01,4.484824644e+01,6.839186750e+01,5.136076913e+01
3.300478532e+01,3.432453014e+01,5.422648754e+01,6.088562165e+01,2.823161728e+01,3.475245778e+01,8.564023998e+01,7.828129329e+01,8.704874777e+01,1.644477081e+01,5.104257740e+01,4.240859837e+01,4.100196192e+00
1.127877009e+01,4.775897000e+01,7.118668012e+01,2.837585446e+01,8.795908929e+01,8.525704597e+01,2.655991764e+00,1.421403192e+01,7.682508183e+01,6.031661538e+01,8.926941627e+01,6.967800813e+01,6.853442463e+01
8.318305091e+01,1.544702201e+01,4.862262134e+01,8.042527609e+00,3.109675699e+01,8.773954313e+01,1.876533021e+01,2.998280377e+01,4.370089211e+00,4.715162182e+01,4.229177470e+00,8.691358181e+01,3.878206639e+01
8.944006059e+01,6.807956975e+01,8.770954833e+01,8.156457732e+01,7.277705638e+01,9.484361826e+01,8.362041621e+00,8.565432147e+01,1.922623569e+01,8.722543447e+01,6.234283372e+01,1.677133793e+01,5.786777917e+00
2.894993137e+01,4.653769284e+01,1.942213793e+01,9.755743096e+01,7.979862904e+01,1.139790284e+00,8.960983133e+01,1.065411386e+01,1.637516412e+01,3.359097108e+01,8.426939758e+01,6.521190718e+01,4.712579073e+01
1.549333195e+00,6.968685226e+01,9.894495236e+01,6.737219905e+01,8.474866034e+00,1.376724894e+01,6.131154946e+00,8.829591957e+01,4.919280353e+01,6.333586466e+00,8.475344152e+01,1.945521137e+01,8.986914016e+01
6.344743930e+01,2.341362805e+01,5.409768637e+01,2.404418760e+01,6.015341987e+00,1.873462912e+01,1.079437737e+01,8.947426500e+01,4.152010895e+01,9.442764494e+01,6.362585422e+01,5.076362793e+01,7.979329935e+01
6.589836877e+01,1.369334441e+01,8.038676865e+01,9.835812552e-01,4.304863964e+01,3.817955762e+01,3.511245812e+01,8.264670810e+01,2.504142185e+01,3.519108176e+00,7.588880548e+01,7.937319744e+01,3.526044872e+01
2.792342325e+01,5.392984480e+00,1.484330180e+01,5.209861127e+01,5.695191120e+01,2.885904749e+01,4.821012241e+01,5.389246715e+01,4.905801108e+01,2.943232705e+01,8.397263404e+01,6.290787868e+01,4.543636283e+01
8.277667503e+01,2.908992564e+01,9.941927784e+01,3.738188797e+01,4.561162530e+01,7.428513730e+01,6.752949969e+01,5.064020991e+01,9.707790095e+01,9.185453969e+01,6.521861900e+01,8.146728617e+01,7.476486628e+01
1.494573159e+01,3.773256664e+01,2.275308522e+01,5.165917634e+01,9.514035270e+00,3.576723842e+01,7.700862139e+01,1.742407966e+00,8.246390762e+01,5.985980865e+01,8.139630829e+01,9.612982296e+01,4.121121772e+01
5.045948242e+01,4.574064469e+01,2.384518211e+01,3.385012126e+01,8.303855203e+01,2.055940886e+01,2.734753995e+01,9.686654269e+01,2.422658008e+01,4.907028038e+01,5.743074301e+01,2.575048312e+00,4.337042380e+01
2.200033797e+01,6.926778138e+01,8.989137611e+01,1.931140345e+01,6.291476468e+00,7.301199950e+01,6.609364234e+01,6.948366592e+00,2.383562248e+01,1.632165955e+01,9.757045136e+01,5.671237172e+01,2.874517832e+01
4.930460275e+01,7.989773113e+01,2.335987643e+01,7.801853757e+01,2.833371286e+01,3.519814999e+01,5.387385840e+01,2.749583899e+01,6.478195012e+01,2.459458513e+01,1.502025356e+01,5.233176848e+01,6.250164305e+01
8.308001177e+01,2.778682849e+00,4.210645598e+01,7.871753542e+01,5.662482474e+00,9.949648400e+01,6.729743208e+01,5.869765249e+01,2.117642204e+01,7.908091643e+00,6.595353753e+01,1.568513304e+01,3.481126704e+01
1.439566067e+01,8.913967833e+01,9.053693260e+01,9.144577535e+01,2.598053485e+01,3.982712247e+01,8.392745520e+01,8.472316527e+01,6.693125800e+01,4.977695380e+01,2.586133503e+01,6.229706459e+01,1.506515495e+01
9.504157580e+01,2.144831114e+01,1.040075831e+00,9.455954162e+01,8.653063804e+01,2.027284858e+01,3.814466419e+01,1.970273598e+01,2.192857160e+01,1.496060519e+01,7.831374858e+00,9.807888202e+01,7.760445743e+01
8.128775610e+01,3.565276849e+01,6.302936265e+01,9.646443965e+01,7.567239080e+01,8.717392324e+01,1.096450169e+01,7.127195078e+00,4.120442640e+01,5.515183994e+01,9.766071973e+00,2.099276540e+01,4.290848346e+01
3.987150253e+01,7.781222657e+00,6.749136713e+01,1.755985300e+00,3.209525146e+00,4.472357468e+01,8.796494891e+01,8.007309463e+01,2.306295012e+01,5.699094316e+01,1.770934204e+01,4.454857681e+01,6.993463697e+01
6.103973965e+01,5.087194753e+01,5.897672120e+01,6.375085476e+00,2.274049410e+01,2.017083431e+01,4.914274943e+01,4.152584568e+01,9.990555884e+01,9.087053093e+01,7.726646106e+01,8.332286562e+01,2.226407012e+01
3.596988641e+01,1.387232463e+01,7.859043436e+01,4.575200154e+01,5.767399022e+01,3.538632881e+01,5.567357712e+00,3.987057834e-01,1.994262319e+01,7.278305459e+00,1.052212847e+01,7.569416785e+01,2.552866035e+01
6.132116655e+01,8.201932423e+01,3.101118203e+01,4.825048769e+01,9.589633145e+01,4.265784893e+01,3.681305211e+01,3.230971503e+01,2.172646906e+00,7.199694803e+01,3.512097020e+01,5.726836730e+01,1.991920067e+01
6.903574286e+01,7.795083217e+01,7.672019825e+01,7.024655960e+01,2.212373879e+01,1.556916068e+01,9.060782311e+01,1.589259635e+01,1.056224760e+01,1.928673306e+01,9.520166274e+01,3.494555886e+01,3.898320485e+01
3.424512392e+01,7.587139950e+00,5.092604130e+01,5.704460571e+01,5.203258026e+01,9.721298216e+01,3.438255564e+01,8.642786589e+01,5.097947300e+01,5.562967531e+01,4.581759300e+01,3.833645574e+01,7.079154072e+01
7.189423889e+01,3.371698424e+01,9.474744416e+01,9.532238052e+01,6.493152912e+01,4.422949521e+01,8.682435323e+01,4.276433258e-01,4.213410056e+01,1.755250728e+01,6.426552511e+01,7.012261514e+01,9.114484392e+01
3.431450459e+01,1.872400956e+01,6.688309576e+01,2.609196366e+01,4.502785448e+01,3.003438928e+01,9.355085247e+01,3.869539092e+01,6.122130650e+01,6.790887861e+01,8.314680803e+01,1.905789044e+01,9.616936621e+01
7.891969987e+01,8.855956429e+01,6.838709977e+01,5.552701610e+01,6.267458109e+01,2.741886086e+01,1.908342585e+01,7.003445128e+01,4.215201536e+00,7.000869714e+01,6.449155510e+01,1.867564081e+01,4.492720445e+01
8.376867750e+01,9.468076709e+01,2.374118781e+01,6.997038869e+01,9.512941809e+01,6.506651788e+01,5.251035946e+01,4.171069739e+00,3.715346600e+01,6.287673233e+01,8.358252929e+00,6.373134529e+01,9.584318520e+01
5.200624586e+01,9.577639613e+00,3.652006352e+01,3.178254331e+01,9.032414952e+01,6.861974683e+01,5.960350120e+01,4.453053167e+01,8.777007199e+00,2.268624771e+01,3.403623075e+01,1.542929465e+01,4.230142621e+01
1.578729159e+01,1.779076320e+01,5.527837915e+01,7.890840456e-01,1.515856024e+00,9.957100885e+01,6.878777590e+01,5.322049125e+01,7.896428211e+01,3.894642679e+01,5.682464933e+01,8.372828563e+01,4.531284409e+01
4.160396953e+01,4.767339188e+00,2.523524117e+01,2.694659137e+01,9.071003516e+01,9.661421809e+01,2.162533816e+01,2.436756157e+01,2.626596210e+01,7.618918691e+01,4.768620561e+01,4.107247500e+01,6.297985487e+00
6.482491083e+01,3.117563527e+01,4.126104412e+01,5.649391595e+01,5.669322138e+01,8.279047426e+00,6.973568054e+01,7.183288749e+01,8.875681030e+01,3.119698267e+01,6.113101270e+01,4.768993679e+01,3.252567782e+01
9.472114364e+01,2.174056811e+01,8.550063970e+00,5.045055423e+01,9.187827886e+01,9.151806209e+01,8.383461838e+01,1.380297977e+01,2.751849926e+01,5.720605554e+01,2.497037016e+01,9.599169160e+01,1.460157673e+01
5.344757739e+01,3.972909529e+01,9.974059355e+01,4.259692458e+01,9.158561958e+01,8.054197453e-01,6.035460278e+00,3.453006213e+01,8.764047448e+01,8.799562598e+01,5.542918151e+01,2.962177493e+01,8.017128522e+01
7.116121293e+01,9.523052390e+01,7.810836089e+01,1.726886935e+01,6.251911249e+01,4.657672710e+01,9.320814540e+01,4.964174456e+01,1.728000330e+01,2.867414034e+01,3.894721311e+01,1.402899917e+01,8.007362092e+01
6.433362486e+01,6.116293739e+01,1.710833298e+01,9.514005381e+01,4.828082220e+01,1.453870287e+01,7.194439932e+01,8.239934257e+01,4.749300763e+01,9.884968989e+01,1.624434488e+01,1.033016270e+01,8.261147762e+01
1.402642353e+01,3.079278702e+00,6.533263968e+01,4.587310660e+00,8.555674223e+01,5.589957570e+01,2.556202057e+01,8.559697170e+00,3.927657935e+01,5.530499076e+01,2.438872042e+00,2.628058582e+01,8.971719183e+01
1.699352983e+01,8.499063536e+01,7.049900980e+01,2.535456732e+01,8.997855677e+00,7.220581234e+01,1.824632848e+01,5.011861296e+01,3.398963343e+01,5.772640069e+01,9.414467915e+00,3.020905002e+01,8.857056884e+01
7.288172499e+01,9.724293701e+01,8.742917774e+01,7.810837133e+01,4.447476013e+01,9.356925819e+01,6.249598200e+01,6.234702732e+01,9.839158257e+01,1.944863642e+00,9.316937771e+01,1.980897946e+01,9.179001054e+01
9.331156300e+00,9.650062290e+01,3.782472751e+01,9.153718850e+01,4.802964261e+01,9.337177490e+01,6.784091125e+01,5.140504669e+01,1.847701805e+01,9.761613752e+01,4.392240222e+01,7.162581216e+01,4.224793806e+01
4.190156923e+01,2.995566939e+01,9.137400317e+01,6.920918026e+01,4.112349973e+01,2.204075656e+00,5.617410913e+01,1.046901425e+01,2.921382186e+01,7.063905829e+01,7.638112097e+01,6.324139530e+00,7.136272421e+01
8.094828280e+00,2.027796154e+01,6.204938295e+01,1.850008169e+01,2.148471127e+01,7.783829367e+01,6.239543617e+01,1.615733001e+01,3.975105989e+01,7.224530171e+01,3.079832678e+01,5.604958910e+01,4.089411283e+01
4.960058365e+01,6.470449856e+01,2.143480953e+01,6.304940191e+01,6.854243887e+01,5.987977375e+01,7.232262011e+01,5.637515318e+01,1.134729628e+01,2.759484109e+00,4.276539168e+01,5.714401216e+01,1.892562864e+00
4.006778981e+01,8.780840574e+01,4.021904585e+00,8.294302650e+01,4.316643656e+01,7.857298797e+01,3.460090968e+01,4.559237876e+00,4.835754220e+01,3.921352812e+01,2.315320509e+01,9.403827736e+01,9.410639974e+01
9.749338266e+01,1.072142697e+01,2.159488781e+01,1.629669922e+01,1.351422854e+01,2.444412964e+01,5.070351134e+01,3.158678797e+01,2.032172528e+01,7.356965332e+01,3.427914296e+01,2.023055655e+01,1.605537433e+01
9.757215080e+01,9.326059600e+01,3.187057962e+01,4.855369212e+01,4.193524523e+01,3.659014002e+01,3.814835069e+00,4.907773316e+01,3.598829729e+01,6.495282759e+01,7.168018143e+01,3.050480699e+01,6.877833385e+01
1.252291927e+01,8.994031306e+01,8.087552123e+00,1.463863839e+01,9.322774470e+01,3.280765239e+01,1.038185555e+01,9.807925829e+01,7.280192997e+01,5.549140997e+00,8.987633945e+01,3.485007377e+01,6.912320345e+01
8.564720345e+01,7.484125443e+00,8.731839160e+01,1.972772597e+01,1.637752810e+01,4.774811846e+01,5.882868177e+01,4.115601367e+01,1.859670140e+01,3.873548684e+01,8.715857870e+01,2.405179844e+01,4.410236378e+01
3.947904211e+01,6.754191185e+01,7.739819552e+01,8.634466718e+01,5.529713828e+01,7.053649363e+01,1.787133948e+01,4.910279905e+01,6.345165195e+01,1.034353656e+01,4.345761603e+01,3.128553544e+01,4.026539919e+01
7.756338366e+01,5.277355921e+01,2.197268568e+00,7.513547901e+01,2.936588346e+01,4.453600386e+01,3.928329754e+01,4.284725132e+01,7.821063185e+01,6.427499816e+01,1.884468295e+01,8.435338570e+01,5.926310375e+01
4.820527920e+01,4.638565982e+01,5.491126966e+00,2.803558234e+01,6.905600090e+01,7.654629170e+01,7.487502915e+01,3.112833760e+01,5.372376573e+01,4.776076930e+01,7.305695258e+01,7.265054555e+01,3.759268476e+00
7.354238604e+01,5.369728371e+01,6.797295884e+01,4.764221499e+01,7.601986313e+01,7.043057589e+01,4.881634875e+01,2.153054678e+01,8.137459510e+01,4.376829814e+01,1.949756078e+01,3.047298569e+00,4.352519807e+01
8.580179138e+01,4.312319774e+01,5.710726381e+01,1.948326944e+01,3.312738682e+01,8.118269397e+01,7.555067757e+01,6.134623953e+01,5.636074407e+00,6.726718226e+01,1.394557118e+01,1.139022161e+01,5.210743595e+01
5.910887913e+01,5.720535122e+01,1.209433747e+01,2.544140903e+01,6.279914049e+01,2.424722669e+01,4.438291318e+01,4.531897807e+01,6.331620729e+01,5.365546435e+01,7.835817447e+01,6.206092925e+01,4.005969531e+01
2.643132710e+01,6.319121018e+01,4.458986763e+01,3.044706752e+01,8.896410912e+01,2.175507036e+01,2.691271461e+01,8.675277717e+01,4.075853222e+01,1.874134295e+01,1.661900287e+01,7.079391868e+01,6.755626146e+01
7.216242354e+01,4.203262822e+01,1.274845815e+01,7.663347379e+01,1.618472498e+01,6.644719927e+00,7.055270349e+01,7.594720588e+01,8.882653021e+01,4.212374085e+01,5.781574703e+01,4.038898212e+01,2.588913261e+01
2.317940934e+01,8.845351871e+01,3.665564851e+01,2.873846251e+01,8.864591634e+01,2.071668177e+01,1.198815544e+01,3.976756783e+01,9.264385437e+01,7.693504874e+01,3.151819383e+01,7.447783783e+01,4.725837358e-01
8.297971244e+01,6.165040417e+01,5.633724741e+01,1.069963009e+01,2.632792498e+01,3.713697252e+01,6.218378324e+01,8.996022073e+01,9.169765680e+01,5.553689585e+01,2.726922756e+00,6.327391143e+01,8.176617570e+01
3.576805559e+00,7.576840136e+01,7.791261609e+01,6.858337540e+01,2.668889762e+01,9.132818774e+01,4.229744617e+01,8.171831279e+01,5.651277113e+01,3.019158804e+01,2.881088875e+01,7.840746561e+01,4.702450341e+01
6.525147697e+00,8.391296072e-03,7.286535449e+01,8.234433749e+01,5.358804065e+01,9.740485413e+01,3.267979832e+01,3.247200192e+01,5.844481731e+01,2.831915127e+01,1.147608689e+01,9.186856548e+01,4.556835525e+01
6.715355424e+01,6.900504463e+01,9.170242404e+01,1.307662495e+01,7.806550510e+01,1.588184654e+01,9.987535948e+01,3.775197144e+01,8.342719176e+01,9.869455389e+01,6.146409408e+01,9.415462798e+00,5.233452520e+01
2.523520512e+01,9.638123861e+01,5.817128441e+01,6.035074805e+01,1.544592796e+01,6.996474333e+01,4.890397474e+01,6.829968234e+01,1.659480829e+01,6.135072978e+01,4.059223862e+01,1.590124073e+01,9.676053204e+01
7.792921207e+00,8.688212567e+01,4.055699879e+01,8.948701183e+01,8.187732230e+01,9.036728086e+01,5.152892760e+01,3.356285579e+01,3.545468620e+01,4.644616492e+01,3.100348007e+01,2.997610736e+01,8.659539887e+01
4.533131316e+01,7.398915246e+01,9.246408269e+01,3.144394399e+01,7.719811642e+01,8.674352794e+00,4.815117826e+01,1.836802970e+01,3.889458618e+01,6.734007164e+01,1.195948816e+01,2.645440961e+00,9.016598234e+01
1.998696845e+01,1.994303980e+01,7.984265811e+01,7.844373857e+01,9.454084207e+00,2.585122328e+01,6.530170944e+01,8.975312853e+01,2.588827326e+01,5.350755732e+01,1.136139945e+01,6.561114453e+01,6.525025296e+00
4.372254033e+01,3.953353127e+01,1.656349790e+01,4.845448089e+01,2.284949784e+01,9.681395771e+01,1.405314588e+01,5.264421433e+01,8.448154759e+01,8.219555168e+01,4.738858522e+01,1.042751890e+01,9.975568969e-01
6.002094546e+01,4.500628031e+01,1.303618296e+01,1.074035789e+01,6.115911029e+00,5.757511950e+01,8.675555941e+01,8.376285115e+01,1.499997825e+00,8.149611329e+01,2.505453678e+01,5.142123617e+01,2.486951264e+01
4.230857366e+00,9.288983178e+01,3.627987343e+01,9.301013245e+01,3.460882276e+01,9.500504185e+01,3.736916411e+01,9.638594769e+01,2.814878321e+01,7.708138545e+01,7.955405549e+01,9.911936544e+01,1.829060453e+01
9.727104576e+01,4.753389827e+01,4.170143202e+01,1.594697703e+00,3.196713026e+01,3.159090146e+01,4.778322612e+01,7.890985423e+01,4.427615689e+01,8.707848840e+01,6.194558973e+01,2.212803968e+00,6.955050096e+01
