v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22
2.870915320e+01,3.808186627e+00,3.130103611e+01,6.939699882e+01,7.481515153e+01,2.209370188e+01,2.664310375e+01,3.261180794e+01,7.724791180e+01,6.252449935e+01,8.795765587e+01,6.562725236e+00,4.552251142e+01,1.303551383e+01,2.194844012e+01,4.568740644e+01,3.256612433e+01,8.987917513e+01,5.160267527e+01,7.906437434e+01,3.500539535e+01,3.449555077e+01
9.115079972e+01,3.962335934e+01,4.704055614e+01,8.710323760e+01,4.600446576e+00,8.126622300e+01,3.304717560e+01,8.952725530e+01,2.397545019e+01,5.458400406e+01,6.678313333e+00,3.680789140e+01,4.985825588e+01,4.079899904e+00,6.672625671e+01,4.289778004e+01,8.049527834e+00,3.047145060e+01,9.961751858e+01,5.189606428e+01,7.539694350e+01,6.639020817e+01
5.595149359e+01,3.833234574e+01,7.708390410e+01,9.741423598e+01,7.166980046e+01,5.362078687e+01,8.139335719e+01,6.161274123e+01,2.038423320e+01,2.487406874e+01,4.256945348e+01,2.337776644e+01,9.959984723e+01,6.084766603e+01,3.108243998e+01,5.638608373e+01,8.437403873e+00,4.983918327e+00,2.440962123e+01,9.228524606e+01,6.131568550e+01,5.775734095e+00
2.518028433e+01,3.431841017e+01,6.407877518e+01,1.251926574e+00,7.955416891e+01,8.706205152e+01,5.651035452e+01,4.890501682e+01,7.835555760e+01,2.028271049e+01,6.952233292e+01,2.824400570e+01,8.418064629e+01,1.273228720e+01,8.819201262e+01,5.366150758e+01,5.319609534e+00,5.752421064e+01,8.326405476e+01,1.883982033e+01,3.588301520e+01,7.262815025e+01
9.830638116e+01,1.864558756e+01,5.428933970e+01,7.905374658e+01,1.254736777e+01,5.705338007e+01,7.292567122e+01,8.529002203e+01,8.068868587e+01,9.819490525e+01,3.792566158e+01,2.182411492e+01,7.560171745e+01,7.042577416e+01,1.508007401e+01,1.757421945e+01,5.354790790e+01,3.217848222e+01,7.567624369e+01,5.486784233e+01,2.704074219e+01,2.914448825e+01
9.844889060e+01,1.703987537e+00,5.064629818e+01,1.014782873e+00,6.275317420e+01,6.227686224e+01,5.767311302e+01,4.986445562e+01,5.316090865e+01,1.966485509e+01,6.096460168e+01,1.986630047e+00,3.077931094e+00,4.694820609e+00,2.533367407e+01,3.768417840e+01,6.792658536e+01,2.169172701e+01,5.034313254e+01,1.421894657e+01,8.853380545e+01,5.190462615e+01
5.502278361e+01,8.662294703e+01,8.015567042e+01,2.531296549e+01,6.068316582e+01,9.876453486e+01,9.917358178e+01,2.741080447e+01,6.581043443e+01,2.723787731e+00,7.086895607e+01,8.878053558e+01,2.268204186e+01,4.821681723e+01,8.521610380e+00,6.996610634e+01,6.339143703e+01,3.120744712e+01,2.050008125e+00,8.173086603e+01,8.776493807e+00,7.505713203e+01
5.759207739e+01,1.577941958e+01,3.591892031e+01,5.871344944e+01,8.704191306e+01,1.258882369e+01,7.080051205e+01,9.621064362e+01,9.221643699e+01,1.957246534e+01,9.639670800e+00,7.169081244e+01,2.910656741e+01,2.238177887e+01,8.955523661e+01,7.074541862e+01,3.015973785e+01,8.704562083e+01,3.270583667e+01,5.657873543e+01,7.370786158e+01,6.148175449e+01
4.770406703e+00,7.051392087e+01,3.497174443e+01,5.850036118e+01,1.465470539e+01,8.079774873e+01,7.405995606e+01,1.345772972e+01,1.256157912e+01,7.441827427e+01,2.232734312e+01,5.893022920e+01,4.598247866e+01,7.632256123e+00,5.204373293e+01,1.710640905e+01,4.384913013e+01,6.414612852e+01,2.913979059e+01,5.120741284e+01,1.486950764e+01,5.865898874e+01
3.014530272e+00,9.976851287e+01,2.013286699e+00,5.469398207e-01,5.072563053e+01,6.806004572e+01,8.843333196e+01,7.037265059e+01,3.413896407e+00,1.421534280e+01,5.020482817e+01,1.473448815e+01,7.801869655e+01,5.516472304e+01,3.285823062e+01,8.417711065e+01,1.692088036e+01,4.291042016e+01,3.746741008e+01,1.942439606e+00,4.097027064e+01,5.757439378e+01
2.719997209e+01,4.799867610e+01,8.492939981e+01,8.822474612e+01,1.767678377e+01,3.182288548e+01,2.209946966e+00,8.015621697e+01,3.339523895e+01,5.729221886e+01,8.993211948e+01,4.942497994e+01,6.906338302e+01,4.913581505e+01,7.242540498e+01,1.025759483e+01,1.638287173e+00,9.310300297e+01,1.673628247e+01,7.178907299e+01,5.316557822e+01,2.944922920e+01
2.765146966e+01,2.292303167e+01,7.658400509e+01,6.105415094e+01,3.910051883e+01,8.578906869e+01,2.340990839e+01,6.263147416e+01,2.295503168e+01,2.151414729e+01,5.700417205e+01,2.267654207e+01,6.036547211e+01,2.470593087e+01,2.892519586e+01,1.286557148e+01,3.747486410e+01,8.943459980e+01,9.496225875e+01,2.832159426e+01,5.580195693e+01,1.136967717e+01
4.413842133e+01,4.902878992e+01,2.344979069e+01,2.517726085e+01,5.478158227e+01,8.724997668e+00,1.638539539e+01,5.288015586e+01,6.618917691e+01,9.597802546e+01,6.580871501e+01,7.646218246e+00,2.252219776e+00,2.662705098e+01,6.954789646e+01,5.404319478e+00,8.547418968e+01,9.360413317e+01,3.833484684e+01,1.362388300e+01,6.583534313e+01,2.020178498e+01
3.240291878e+01,7.282450845e+01,6.190303852e+01,2.086112433e+00,6.902143811e+01,1.415841912e+01,3.211511779e+01,8.832674428e+01,2.401152898e+00,6.528788993e+01,2.567097755e+01,1.119056669e+01,6.203446708e+01,9.701758899e+00,2.925661864e+01,8.396680466e+01,3.670933458e+01,7.249944898e+01,8.146305972e+01,5.935129012e+01,6.668945571e+01,8.245715861e+01
3.883558193e+01,4.248603199e+01,7.780549165e+01,3.238639510e+01,9.158412237e+00,3.704015730e+01,2.403522164e+01,1.429796699e+01,9.706744650e+01,9.284051679e+01,7.734631707e+01,3.235621533e+01,1.647504310e+01,9.290192649e+01,2.543404401e+01,5.266094325e+01,3.344791703e+01,3.806179243e+01,7.956118837e+01,4.563955038e+01,5.425601969e+01,9.023345268e+01
7.084492486e+01,1.773049555e+01,1.483543306e+01,4.051169292e+01,5.176894914e+01,2.532509777e+01,6.981076848e+01,8.285648294e+00,1.575806739e+01,4.784677680e+01,4.617256285e+01,5.735087616e+01,7.341546537e+01,3.299114328e+01,4.683175903e+01,6.430164692e+00,2.619250805e+01,4.572672462e+01,4.505239214e+01,7.458827052e+01,9.648784953e+01,3.363626434e+01
7.448446330e+01,9.822325208e+01,3.117764666e+01,9.505626603e+01,2.238090930e+00,5.285127084e+01,7.138350830e+01,1.376718703e+01,9.850565504e+00,1.658347883e+01,7.131573162e+01,3.905114886e+01,8.006349511e+01,1.181701051e+01,9.691008331e+01,5.241461200e+01,8.860484744e+01,3.112277690e+01,9.514306656e+01,4.266621662e+01,4.075240805e+01,9.715898532e+01
7.912839951e+01,1.122976544e+01,6.690914606e+01,1.543326234e+01,9.351268206e+01,3.224348269e+01,4.940744233e+01,1.335867272e+01,9.606187315e+01,4.342328232e+01,7.292639785e+01,7.538410067e+01,5.770058218e+01,2.181854698e+01,8.115118747e+01,1.221103496e+01,4.596083274e+01,9.206722004e+01,8.092461482e+00,8.081380953e+01,3.166636638e+01,8.537073154e+01
9.305228969e+01,7.558903986e+01,4.874299575e+01,9.233471186e+01,2.776488292e+01,1.162962424e+01,6.688976948e+00,5.183401637e+01,8.453532597e+01,9.892723204e+01,5.837820922e+01,8.682239765e+01,7.160026357e+01,8.529337489e+01,3.416624216e+01,8.989160848e+01,9.589701291e+01,3.015588523e+01,2.307515056e+01,1.810936693e+01,4.721371401e+01,3.821300829e+01
2.210744393e+01,4.451593967e+01,8.192168084e+01,7.004710846e+01,7.361357077e+01,4.752268059e+01,6.875672956e+01,1.772052849e+01,7.899127820e+01,8.841002094e+01,1.835610389e+01,8.711096939e+01,6.021358555e+01,8.317744694e+01,1.116609741e+01,9.633253173e+01,1.928232816e+01,8.591490381e+01,6.223854617e+01,9.403181882e+01,7.601177404e+01,4.148939577e+01
6.780339174e+01,1.364757034e+01,6.520142777e+01,7.773544073e+01,8.156164248e+01,6.645562505e+01,8.098571076e+01,1.503200263e+01,7.203854312e+00,3.036102552e+01,7.399336792e+01,9.410116077e+01,3.046131332e+01,9.532929691e+01,6.399221591e+01,7.523279814e+01,3.587284584e+01,4.381849259e+01,2.888419554e+01,6.650530234e+00,8.446553480e+01,4.866523575e+01
8.313756064e+01,3.206510603e+01,8.389189862e+01,1.178577447e+01,6.460185877e+01,3.447894383e+01,8.984383768e+01,5.898858576e+01,4.527615584e+01,7.954205082e+01,2.848686133e+01,3.522896468e-01,7.109931422e+01,8.910467781e+01,9.181028234e+01,3.748866875e+01,4.100173132e+01,1.102260517e+01,8.839663537e+01,7.791416726e+01,3.449678841e+01,6.482350629e+01
8.117356309e+01,2.772429790e+01,7.084247104e+01,4.451695138e+01,1.079002327e+01,2.788180483e+01,4.069496220e+01,7.293249649e+01,5.273681855e+00,1.375784504e+01,3.846195954e+01,1.594133131e+01,4.968687410e+00,8.357702117e+01,4.428587511e+00,7.372733952e+01,6.407290679e+00,5.776847658e+00,3.728509262e+01,2.971426244e+01,6.929387582e+01,6.513646366e+01
5.988156524e+01,3.281804710e+01,6.440781462e+01,8.924452992e-01,9.911807049e+01,4.733451190e+01,7.194698456e+01,1.539178835e+01,8.123780441e+01,3.808282388e+01,6.754883065e+01,1.423078206e+01,1.076880318e+01,1.607089395e+01,5.657697239e+01,8.230632223e+01,4.939943224e+01,4.014704932e+01,7.732924274e+01,1.003703354e+01,2.999326078e+01,4.176533511e+01
3.731383004e+01,9.771786050e+00,6.763828915e+01,5.950124526e+01,7.983204471e+01,3.800115172e+01,7.728113817e+01,7.328147843e+00,6.363174305e+01,4.846363014e+01,2.715906745e+01,5.998853025e+01,3.846955113e+01,7.576372176e+01,3.812099999e+01,9.449974931e+01,7.562287273e+01,6.127778839e+01,4.879043860e+01,7.267972905e+01,1.663905078e+01,4.125974484e+01
2.095958439e+01,1.327803909e+01,1.962905237e+01,1.640337250e+01,1.668431638e+01,1.244249949e+01,3.171063910e+01,9.451021278e+01,6.083931135e+01,8.919612667e+01,8.886063023e+01,9.379641435e+00,6.865106415e+01,8.579000457e+01,6.866752153e+01,6.477146075e+01,7.238373668e+01,5.100052438e+01,2.476671026e+01,6.828971048e+01,6.406731354e+00,2.618008133e+01
2.446831823e+01,1.927242286e+01,2.963879431e+01,4.999197865e+01,7.028458885e+01,4.327797309e+01,6.854230257e+01,4.707841555e+01,2.283727103e+01,1.361507954e+01,6.510359275e+01,7.048783487e+01,2.834969984e+01,7.882675245e+01,3.226218957e+01,5.775889997e+01,6.402147409e+01,2.439950822e+01,8.031900282e+01,9.792031073e+01,7.768095847e+01,9.184439072e+01
4.692410824e+01,1.983003163e+01,9.831666862e+01,3.257503271e+01,4.288943485e+00,8.846972327e+01,2.411011923e+00,2.779635897e+01,8.729503126e+01,9.326821366e+01,5.098889594e+01,4.278390548e+01,2.547404944e+01,5.046334579e+01,3.090742490e+01,9.281421894e+01,6.242194206e+01,1.580905442e+01,4.894027010e+01,7.771013637e+00,9.574159040e+01,1.291607663e+01
1.426295780e+01,3.841663919e+01,6.201919232e+01,1.056352380e+01,4.790871427e+01,6.823839530e+00,8.145102116e+00,2.677541987e+01,3.459417428e+01,3.311642577e+00,2.450163871e+01,9.080314127e+01,7.703117500e+01,4.187483113e-01,6.528308269e+01,5.456697171e+01,6.911767749e+01,9.052558835e+01,4.767826562e+01,6.464675529e+01,8.982894419e+01,3.731684728e+01
3.458115754e+01,4.843831199e+01,8.332722993e+01,5.485911414e+01,6.526283143e+00,3.286531449e+01,1.519469459e+01,2.107698368e+00,6.439232237e+01,9.057473149e+01,2.181502765e+01,6.985016140e+01,4.872558400e+00,4.257475067e+00,9.194412774e+01,8.461506998e+01,1.412612568e+01,5.736164545e+01,2.155085416e+01,5.852412554e+01,7.497868179e+01,9.297727824e+01
6.201503515e+01,2.695361191e+01,9.249030378e+01,4.465976806e+01,3.386580498e+01,9.133881387e+01,3.152872104e+01,8.621493987e+01,4.096391498e+01,8.964700174e+01,5.511081933e+01,6.640533627e+01,4.231691486e+01,4.863917756e+01,5.018200406e+01,6.126109922e+01,7.956075717e+00,5.932207277e+01,6.293027003e+01,9.488288239e+01,8.438263113e+01,5.320513883e+01
7.238697902e+01,5.810926914e+01,3.945694305e+01,4.235191071e+01,9.370248933e+01,5.564799075e+01,4.336442522e+01,4.635257427e+01,6.448409045e+01,1.852570674e+01,6.708393938e+01,7.941635950e+01,2.729186309e+01,4.747839214e+00,3.291295049e+00,3.792639664e+01,8.588128275e+01,7.549621784e+01,4.615954678e+01,5.022361989e+01,7.331049863e+01,8.641938930e+01
2.819774287e+01,8.645797881e+01,8.165352795e+01,5.152163619e+01,7.210197445e+01,8.155167056e+01,5.039098911e+00,3.730590442e+01,3.248767452e+00,8.738214694e+01,2.915226175e+00,1.968334998e+01,5.842373756e+01,8.192288936e+01,3.565115438e+01,4.109694196e+01,1.799420927e-01,2.500822151e+01,4.436408525e+01,6.087001629e+01,3.952620706e+01,5.733382635e+01
3.990043544e+01,9.966908013e+01,9.594122691e+01,4.149680838e+01,3.671390552e+01,6.028080126e+01,6.969059091e+01,5.984469636e+01,7.150978361e+01,4.262768408e+01,6.738499133e+01,3.225887723e+01,5.699936050e+01,1.350795600e+00,7.372304732e+01,7.588012942e+01,1.558562368e+01,9.842803663e+01,2.117963346e+01,4.105354541e+01,7.247445568e+01,9.151532513e+01
1.902141714e+01,3.497758093e+01,5.800717159e+01,6.005179765e+01,5.971190760e+01,1.113589397e+01,8.713574676e+01,3.953629046e+00,8.822156658e+01,5.595424516e+01,4.330553762e+01,9.951459366e+01,9.147142426e+01,5.589647888e+00,6.588246795e+01,3.396314377e+01,3.549668957e+01,1.160220306e+01,5.349128554e+01,4.161159312e+01,2.193731021e+01,1.886419138e+00
9.021549500e+01,6.580695321e+01,6.360450449e+01,4.277491381e+01,2.829126229e+01,9.033257581e+01,8.328071611e+01,6.732373840e+01,6.662349382e-01,3.352397105e+01,9.558308117e+01,9.528115016e+01,7.854461028e+01,5.994978012e+01,4.188297788e+01,4.766872968e+01,6.592688930e+01,5.586557091e+01,9.593397853e+01,3.024903489e+01,9.431467880e+01,7.853119506e+01
7.498470791e+01,3.294433836e+01,4.255044057e+01,2.730347935e+01,9.272311692e+01,5.260277270e+01,5.789195536e+01,9.141315326e+01,9.447140734e+00,2.678624774e+00,4.882023943e+01,5.131746944e+01,2.055580139e-02,6.162060498e+01,8.555797205e-01,2.699125477e+01,5.763149822e+01,4.452985708e+01,5.662118872e+01,2.796651688e+01,9.830631165e+01,1.865358257e+01
8.548422456e+01,3.882635365e+01,5.507823998e+01,8.670960447e+01,3.692857066e+01,1.870197098e+01,9.535334612e+01,6.220085671e+01,4.458387910e+01,4.755956810e+01,3.871826147e+01,1.562492217e+01,2.679907274e+01,5.595876556e+01,9.036456825e+01,8.840115718e+01,6.640653755e+01,3.007684706e+01,2.066432260e+01,8.364049791e+00,3.050047858e+01,9.994665361e+01
8.270523491e+01,1.180429360e+01,7.860608082e+01,9.245701595e+01,5.756150010e+01,9.940329365e+00,1.330421944e+01,5.014615603e+01,4.767378983e+01,8.212119664e+01,3.471757727e+01,9.911499938e+01,5.444850799e+01,8.674175590e+01,1.833045714e+00,5.123590489e+01,2.243501772e+01,3.108713806e+01,7.617829520e+01,2.738890743e+01,5.563724564e+01,8.737381727e+01
4.065484284e+01,6.972882297e+01,8.961623495e+01,5.059785209e+01,2.914737567e+01,2.039719506e+00,6.128584059e+01,5.721064163e+01,6.592759501e+01,1.999992064e+01,5.811522123e+01,1.003063512e+01,5.358253266e+01,4.780744192e+01,8.881607032e+01,2.283612713e+01,5.525063155e+01,5.561649823e+01,3.128431463e+01,7.844466223e+01,9.035323779e+01,9.825862391e+01
1.355735412e+00,8.003898530e+01,6.739624960e+01,7.769313515e+01,3.315016607e+00,7.062166389e+01,4.979249271e+00,8.659613552e+01,5.081184290e+01,4.906491789e+01,8.099879144e-01,1.032213647e+01,9.717350420e+01,4.188619945e+01,2.096310721e+01,3.886411197e+01,9.166987942e+01,5.062613806e+01,4.604314101e+01,4.713968260e+01,1.904951762e+01,3.104284729e+01
9.786208577e+01,8.327026944e+01,7.541588122e+01,5.621672670e+01,5.196697547e+01,3.506263599e+01,6.703800183e+01,3.441767447e+01,2.653771247e+01,3.928967461e+01,8.231530844e+01,5.286440824e+01,9.814353878e+01,8.603891248e+01,2.104874795e+01,7.386493293e+01,9.258164707e+01,5.053776311e+01,4.132307258e+01,5.311288137e+01,9.628417440e+00,6.268355633e+01
4.435825745e+01,2.030337938e+01,2.305653609e+01,1.115747689e+00,8.734461796e+01,7.228964871e+01,4.759320278e+01,6.050897335e+01,8.773473608e+01,4.091941836e-01,5.808043943e+01,1.928695769e+01,3.099550324e+01,2.833833563e+01,8.449518747e+01,4.873510748e+01,8.973577308e+01,2.473222545e+01,2.389338382e+01,9.215806931e+00,9.221173949e+01,6.942903701e+01
9.592046369e+01,3.799364693e+00,4.957149792e+01,9.655959262e+01,4.296941351e+01,1.702842429e+01,1.977484792e+01,7.879104715e+01,3.808379636e+01,3.822260125e+01,7.043457592e+01,4.413447791e+01,1.711354879e+01,5.025669203e+00,5.715059945e+01,8.058187450e+01,3.910544905e+01,6.669257778e+01,6.275971017e+01,1.038195980e+00,9.619671498e+01,9.602111324e+01
2.249255107e+01,5.997756507e+01,9.775024671e+01,6.059987872e+01,1.376102400e+01,5.879029791e+01,4.253738580e+01,2.214713236e+01,1.935416227e+01,7.416250897e+01,7.467643729e+01,5.253261404e+01,2.690780757e+01,6.932855042e+01,8.771708763e+01,2.944193935e+01,7.637303616e+01,7.432968312e+01,4.525297183e+01,4.529826264e+01,9.339798929e+00,8.350577265e+01
7.306560146e+00,7.792000663e+01,6.954848523e+01,5.461716268e+01,9.455929537e+01,7.431334460e+01,3.800852813e+01,6.509316563e+01,1.295499862e+01,3.246953926e+01,6.392511906e+01,2.544704769e+01,2.318733592e+01,9.912554148e+01,9.750662537e+01,5.627338649e+01,4.361618933e+01,6.916475087e+01,6.989640531e+01,8.706956103e+01,4.506851139e+01,4.134631260e+01
3.863386085e+01,9.329273643e+01,8.946674993e+00,6.336909700e+01,4.509608344e+01,4.445991495e+01,6.276336016e+00,1.834697555e+01,8.963560978e+01,4.445089504e+01,9.349731785e+01,3.778581063e+01,5.291423782e+01,4.726036367e+01,2.368508460e+01,3.698163425e+01,3.571963341e+01,6.256049879e+01,1.791760279e+01,2.120788318e+01,9.184287412e+01,1.007069944e+01
4.553358350e+01,4.498624930e+00,4.904084992e+01,9.863095609e+01,3.115432596e+01,3.106693943e+01,2.317193069e+01,3.231431293e+01,7.916981566e+01,1.496026477e+01,1.087279996e+01,7.490426489e+01,1.517215100e+01,2.278385651e+01,8.978398731e+01,7.307176357e+01,8.804552643e+01,9.068432448e+01,9.164429412e+01,6.298055426e+01,4.813674621e+01,5.328633037e-01
5.413645316e+01,4.312497688e+01,3.577638823e+01,8.137054386e+01,6.969761500e+01,4.279272051e+01,9.802444627e+01,4.923242866e+01,6.559573731e+01,8.778691494e+01,3.360834315e+01,5.887667814e+01,8.887147129e+01,6.538456575e+01,6.231240000e+01,8.539290622e+01,8.365406453e+01,8.448348419e+01,8.640614243e+01,1.748932359e+01,9.627070801e+01,3.075675245e+01
1.017554905e+01,1.520513932e+01,2.762908623e+00,7.485373060e+01,9.392986904e+01,7.199612665e+01,2.119480880e+01,1.672031553e+01,3.388819136e+01,4.035040853e+00,8.322593783e+01,9.178321264e+00,7.235896276e+01,8.751003433e+01,7.387657406e+01,5.547771524e+01,1.216097149e+01,5.872870615e+01,9.878935713e+01,9.243224656e+01,7.068657342e+01,2.711788141e+01
6.638866991e+01,4.905990641e+00,4.606027049e+01,2.703265347e+01,2.574978794e+01,8.455639087e+01,3.818550395e+01,7.556939108e+01,2.916917470e+01,3.042404221e+01,1.214762422e+01,2.470808157e+01,2.630987763e+01,6.748350502e+01,4.111149951e+01,9.008231756e+01,9.366200234e+01,7.365599658e+01,1.648269963e+01,8.349030973e+01,6.895414774e+01,2.821530436e+01
7.787360130e+01,4.294806525e+01,2.005915794e+01,1.012922930e+01,5.939386880e+01,8.607925169e+01,3.021271627e+01,5.974990384e+01,5.129420324e+01,9.312851573e+01,4.157723480e+01,6.698542201e+01,1.618348301e+01,7.284294046e+01,7.017869285e+01,2.600619944e+01,3.495898560e+01,7.693025526e+01,7.449938148e+01,8.123359572e+01,2.257036748e+01,9.248440519e+01
6.318612387e+01,6.549236713e+01,3.419576641e+01,5.313138694e+01,1.702849934e+01,9.579700202e+01,6.781399469e+01,9.551059869e+01,3.154033621e+01,4.377943985e+01,3.597949478e+01,6.536171794e+01,5.878167325e+01,6.012176997e+01,3.141384424e+01,6.769478156e+01,7.681814720e+01,8.412707709e+01,1.228124589e+01,8.505346040e+01,6.767941277e+00,8.150972433e+01
2.721273052e+01,1.055878987e+01,5.198727596e+01,8.210553455e+01,7.139109945e+01,9.775964568e+01,2.326399704e+01,4.850700741e+00,2.539474328e+01,1.232549475e+01,3.899846938e+01,3.201086125e+00,5.071456799e+00,8.643609451e+01,5.709550375e+00,1.293706190e+01,4.837840170e+01,9.933586161e+01,7.081973131e+01,3.662901327e+01,9.735659906e+01,8.873021731e+01
6.149812918e+01,2.802673199e+01,8.052768474e+01,5.321724926e+01,8.854990106e+01,6.729501491e+01,6.576859452e+01,3.989933614e+01,4.568083885e+01,6.599108932e+01,5.247353695e+00,6.584141296e+01,8.530994180e+01,2.902271409e+01,8.792997822e+01,9.642457556e+01,8.605287832e+01,4.259499548e+01,7.828039779e+01,8.114429208e+01,2.249963883e+01,2.403731874e+00
6.690883105e+01,4.802260689e+01,2.733187398e+01,5.060319420e+01,1.520110857e+01,7.326169201e+01,7.824961751e+01,4.497812225e+01,2.926591204e+01,7.817817449e+01,4.464105219e+01,8.989728031e+01,3.583735234e+01,4.928649040e+01,4.934174586e+01,3.368820202e+01,8.039461291e+01,7.723796160e+01,5.703790903e+01,1.657165804e+01,6.231143971e+01,5.074958405e+01
7.748030451e+01,9.057097962e+01,7.740977584e+01,5.518247758e+01,9.813979124e+00,2.582279021e+01,6.830945085e+01,3.595007673e+01,9.157014755e+01,9.792200631e+01,9.007325756e+01,9.590931494e+01,4.893258873e+01,2.132877399e+01,9.709503046e+01,5.656908831e+01,7.280438297e+01,7.079348923e+01,8.045588131e+01,3.783861314e+01,9.376928367e+01,1.199057370e+01
9.388834645e+01,4.373471318e+01,7.638215268e+01,5.674750051e+01,4.096643671e+01,3.655880552e+00,5.683541883e+01,5.179151985e+01,3.502994444e+01,5.081526236e+01,1.469115894e+01,8.816947337e+01,2.306457223e+01,7.420412765e+01,2.013682716e+01,1.439148462e+01,2.425932788e+01,5.075033187e+01,3.337656521e+01,7.976231638e+01,7.509329653e+01,9.140750261e+01
