v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58
2.537582803e+01,9.430208631e+01,4.354139338e+01,1.234948041e+01,5.345022326e+01,8.150398636e+01,1.209806734e+01,8.002328258e+01,9.946085434e+01,2.825575910e+01,5.589696115e+00,7.827820360e+01,5.844088807e+01,4.401004138e+01,5.896897779e+01,7.470408140e+00,4.532144479e+01,8.822597895e+01,8.541332128e+01,8.573107493e+01,4.377952326e+01,4.388447522e+01,6.217681204e+01,8.024594005e+01,7.234492657e+01,7.461066510e+01,3.689404608e+01,5.622184733e+01,5.924801730e+01,9.162403096e+01,2.525835810e+01,7.398436282e+01,7.122901347e+01,3.661774339e+01,1.548532401e+01,5.183054759e+01,7.161702436e+01,2.284233585e+01,1.950073176e+01,1.367267566e+00,6.585097809e+01,7.702194765e+01,3.794941225e+01,4.977281981e+01,1.761922197e+00,7.986671223e+01,5.158583101e+01,6.101611117e+01,6.817218302e+01,5.944622222e+01,8.694161062e+01,4.068052919e+01,7.659462886e+01,4.405161239e+01,2.016298898e+01,1.955883091e+01,5.701356939e+01,7.696908701e+01
5.768811512e+01,9.616612014e-01,8.241111741e-01,4.343040776e+01,8.760759474e+01,7.268125072e+01,9.633573540e+01,3.938565632e+00,3.420076322e+01,9.109343669e+01,7.809061319e+01,8.501374734e+01,6.460583842e+01,7.998383367e+01,9.602267397e+01,6.889265339e+01,5.853939324e+01,2.548087394e+01,3.588208057e+01,4.030597166e+01,3.852977841e+01,2.576028210e+01,9.330357893e+01,7.024946827e+01,1.986329038e+01,4.009221246e+01,8.051347784e+00,3.242812040e+01,7.792392554e+01,6.080890595e+01,1.511086110e+00,2.973325890e+01,1.528242698e+00,6.560758090e+00,3.475153715e+01,4.895023208e+01,6.297049824e+01,3.733112989e+01,8.239445747e+01,4.844413371e+01,3.458323061e+01,6.499532370e+01,2.035432471e+01,4.560261242e+01,8.251611408e+01,8.297540383e+01,7.750210272e+01,5.311248233e+01,8.554201813e+01,1.275928164e+01,5.993920161e+01,7.902956605e+01,8.715855358e+01,8.664030136e+01,2.382355759e+01,3.843237214e+01,1.462293497e+01,7.262965219e+01
4.554151108e-01,5.222398565e+01,5.323312349e+01,4.788337365e+01,1.905835271e+01,1.626486923e+01,3.935657352e+00,4.443779690e+01,8.932831531e+01,9.156573408e+01,5.150059421e+01,4.923690247e+01,6.229224035e+01,8.303962037e+01,8.008959293e+01,7.673983649e+01,8.504103419e+01,8.704517289e+01,2.814447151e+01,4.256930775e+01,7.203780424e+01,3.212718812e+01,1.874834277e+01,8.662768852e+01,9.408773650e+01,7.823059222e+01,1.492951211e+01,8.091554759e+01,8.193780614e+01,2.813263191e+01,4.246382252e+01,9.597865602e+01,6.390177831e+01,4.379838488e+01,6.793217732e+01,1.792604829e+01,5.378348863e+01,5.770158904e+01,6.937024283e+01,5.121105641e+01,8.034469624e+01,6.063088508e+01,6.293661255e+01,7.532938999e+01,8.545074765e+01,2.536795254e+01,3.290134281e+01,2.750553825e+01,2.238957869e+01,8.285085742e+01,7.327574283e+01,8.408387008e+01,1.339893170e+01,4.118307975e+01,8.222965545e+01,8.674322412e+01,8.784166305e+01,9.933489544e+01
8.190118685e+00,6.098360486e+01,9.595458579e+01,3.152354272e+01,1.833525273e+00,5.793827958e+00,5.365025833e+01,5.692428507e+01,7.323102458e+00,9.697876137e+01,2.528911644e+01,7.179906095e+01,8.064185913e+01,7.489057647e+01,9.171611632e+01,5.511612173e+01,8.695286390e+01,2.026405253e+01,6.886134733e+01,8.251203026e+01,7.396954742e+00,8.569546981e+00,8.292969820e+01,5.761255236e+01,5.527134365e+01,8.776074741e+01,2.962799922e+01,3.544859988e+01,3.934319969e+01,5.078449807e+00,5.809231731e+00,8.247508707e+01,7.536281876e+01,8.331184363e+01,5.949946310e+01,1.128724701e+01,1.114999531e+01,5.503477283e+01,9.971887394e+01,8.751876912e+00,9.291279367e+01,4.939215995e+01,6.367013131e+01,4.312872986e+01,4.198137499e+01,5.433387964e+01,2.813160353e+01,2.393052526e+01,7.877665868e+01,2.319731519e+01,8.992592697e+00,6.858786745e+01,8.209298052e+01,3.213864547e+01,1.881050809e+01,6.066654290e+01,6.293041398e+00,8.390730119e+01
3.554962440e+01,4.996086490e+01,1.244685625e+01,8.607878284e+01,1.398354705e+01,9.647034299e+01,5.615002061e+01,6.779580875e+01,5.024191830e+01,9.396392362e+01,2.931560105e+01,4.748112793e+01,7.366749427e+01,2.425725612e+01,5.973740658e+01,8.127911635e+01,3.922685060e+01,6.013389167e+01,1.456977303e+01,5.136366868e+01,6.926985719e+01,6.977895630e+01,5.345820851e+01,8.496510387e+01,5.618251417e+01,4.197646084e+01,1.839929547e+00,7.893277179e-01,8.356140491e+01,7.373569364e+01,7.732256284e+01,5.849054822e+01,9.418476415e+01,8.349976707e+01,5.972354750e+01,3.597462122e+01,4.993557939e+01,8.017744872e+01,1.786686232e+01,3.276075647e+01,9.466044895e+01,5.895011826e+01,7.250201172e+01,8.782415715e+01,9.511295632e+01,2.479587585e+01,7.316543976e+01,7.835482773e+01,2.988510745e+01,5.070787755e+01,1.460108574e+01,2.514502068e+01,9.920186880e+00,3.763895161e+01,6.064556910e+01,7.196284641e+01,1.673997204e+00,7.321317674e+01
1.565625261e+01,1.907533962e+01,9.565691123e+01,1.362108710e+01,6.590080984e+01,7.932404490e+01,9.646596401e+01,8.088223619e+01,2.059704652e+01,8.581370074e+01,1.769379099e+01,5.985528282e+01,8.816454804e+01,7.155896930e+01,1.304927542e-01,2.882012452e+01,7.608334348e+01,6.775705490e+01,1.067878935e+01,4.470192238e+01,1.755795798e+01,5.405086175e+01,3.192471801e+01,9.831020271e+01,2.371668015e+01,8.298742215e+01,4.695966124e+01,5.235784556e+00,6.537801850e+01,3.188524016e+01,3.970300165e+00,1.457775539e+01,9.961325974e+01,9.807451764e+01,7.705281895e+01,8.683431870e+01,1.298896056e+00,4.370605762e+01,3.609761695e+01,5.899968106e+01,9.172990396e+01,3.019444769e+01,7.763795945e+01,1.583535412e+01,1.708704009e+01,5.054009297e+01,7.241158067e+01,4.117395931e+01,7.663997551e+00,2.671061738e+01,5.967720435e+01,1.055838712e+01,3.782391794e+00,1.014255387e+01,8.593954299e+00,9.610924058e+00,8.682875568e+01,8.177375873e+01
9.745726365e+01,2.965255889e+01,6.124234183e+00,9.621470980e+01,8.897887116e+01,6.036571991e+01,9.210267955e+01,6.326737520e+01,8.284158672e+01,2.230952237e+01,5.354291207e+01,5.459569143e+01,4.097793782e+01,2.733594039e+01,4.875315517e+01,5.529523275e+01,1.210496167e+00,8.918783900e+00,7.870555998e+01,6.836558651e+01,4.567394144e+01,9.834829055e+01,4.303696888e+00,1.633520846e+01,5.918629675e+01,8.118135745e+00,8.806444741e+01,3.978137940e+01,6.261077476e+01,4.084009769e+00,6.740283307e+01,2.963851100e+01,4.385274623e+01,3.887580449e+01,9.002209936e+01,3.494251441e+01,6.063927922e+01,6.009519471e+01,9.036183794e+01,3.470762375e+01,6.335055747e+01,3.642479879e+01,7.729309826e+01,1.065477141e+01,1.467248511e+01,6.210754688e+01,5.904803938e+01,2.131607082e+01,2.250062374e+01,7.511250884e+01,8.085917609e+01,3.735110326e+01,8.690121819e+00,3.920072920e+01,1.009122166e+01,8.533403545e+01,1.174254194e+01,7.270058503e+01
2.423919897e+00,6.644110190e+01,3.090338642e+01,1.049401419e+01,4.226862516e+01,7.310287174e+01,2.969496893e+01,8.168100641e+01,9.476352325e+01,3.558815224e+01,1.741238913e+01,4.822675942e+01,1.974793339e+01,8.136333358e+01,4.409383868e+01,6.019440637e+01,7.241429641e+01,3.528017805e+00,1.223472321e+01,2.949715979e+01,7.700909721e+01,7.789633766e+01,3.978036843e+01,9.287000480e+01,4.789921033e+01,1.933044858e-01,8.859984943e+01,5.104523611e+01,3.106782565e+01,2.712906283e+01,1.595700965e+01,1.419883667e+01,8.896692436e+00,1.062408413e+01,2.214901626e+01,8.827623446e+01,4.192620918e+01,3.717038183e+01,4.595671092e+01,5.427138926e+01,9.099400108e+01,5.037079749e+01,4.990506605e+01,8.267992150e+01,1.909881043e+00,7.873861629e+01,6.924888099e+01,4.486955488e+01,3.353217176e+01,6.557089691e+01,8.556813781e+01,6.598349158e+01,1.704274412e+01,4.631779125e+01,5.718097782e+01,7.901548748e+01,5.101024025e+01,1.878868936e+00
7.434854603e+01,1.885423893e+01,3.299933497e+01,1.247934179e+01,4.977129993e+01,1.167447649e+01,2.138898411e+01,2.860284452e+01,6.584958027e+01,4.565503514e+01,5.485954173e+01,7.480663694e+01,3.188375076e+01,2.534532615e+00,1.945364739e+01,9.642933274e+01,7.628142118e+01,2.833284533e+00,7.337089177e+01,2.930408151e+01,7.027124853e+01,8.702586310e+01,4.839958955e+01,9.195064281e+01,4.694645682e+01,4.445296328e+01,4.601296668e+01,2.420742513e+01,5.848689805e+00,3.086259125e+01,1.403024742e+01,8.891864412e+01,7.420487599e+01,7.770014458e+00,6.713512643e+00,1.708614098e+01,7.080262308e+01,2.257779144e+01,7.509471738e+01,5.633394187e+01,9.493851495e+01,5.580637385e+01,9.523964869e+01,8.755675931e+01,3.749061286e+01,6.247927269e+01,6.814934740e+00,3.420911920e+01,5.158232366e+00,9.588512050e+01,9.954037967e+01,2.498346295e+01,2.987468556e+01,2.158463002e+01,9.102529749e+01,7.383492173e+01,6.624414641e+01,9.217943994e+01
2.877179321e+01,7.555280379e+01,5.581480338e+01,2.247331126e+01,4.757384681e+01,2.620401191e+00,5.961735961e+01,9.746246525e+01,9.165847237e+01,6.799646306e+01,3.645538126e+01,6.090268479e+01,9.186909975e+01,4.687587740e+01,1.338629265e+00,1.643297821e+01,6.996181385e+01,2.713391574e+00,9.714064508e+01,8.558593688e+01,1.892898655e+01,5.434669809e+01,4.433286145e+01,3.510569428e+01,1.851800471e+01,4.023066618e+01,8.810643839e+01,5.976696534e+01,8.598286749e+00,4.396296653e+01,6.657684186e+01,9.105451170e+01,7.645834124e+01,6.118913483e+01,8.978646628e+01,6.964926790e+01,1.462631117e+01,4.055861569e+01,5.536349185e+01,3.696224741e+01,8.671523932e+01,5.750895863e+01,2.968965387e+01,7.250713810e+01,5.690407029e+01,7.288742651e+01,9.949862942e+01,1.048606134e+01,5.600421296e+01,9.259111964e+00,4.595507553e+01,3.613601506e+01,5.325331155e+01,1.038299833e+01,4.052222435e+01,1.673673069e+01,7.421256925e+01,8.290655429e+01
5.697421446e+01,5.890169232e+01,4.859062486e+01,3.662141407e+01,6.195983515e+01,8.195202861e+01,7.030315910e+01,5.288534485e+01,7.956788169e+01,8.311975006e+01,2.340948341e+01,1.128032927e+01,8.710922959e+01,3.057187846e+01,5.994498086e+01,1.323360350e+01,9.114112403e+00,5.466398692e+00,1.254571168e+01,1.866633895e+01,7.641511008e+01,1.161722707e+01,2.564234888e+00,6.077635213e+01,9.694191540e+01,9.624487843e+01,3.764481038e+01,4.295906537e+00,5.853778243e+01,5.398218548e+01,5.543088874e+01,9.683769056e+01,3.583946356e+01,5.636853145e+01,1.981460727e+01,4.346522738e+01,5.687801309e+01,7.373671185e+01,7.113093921e+01,3.521829901e+01,5.730441127e+01,4.868868183e+01,3.989710413e+01,8.185286145e+01,1.350264735e+01,1.783811505e+01,1.301013476e+01,6.162684773e+00,2.091189443e+01,7.633489266e+01,9.404813427e+01,4.612499734e+01,9.116218384e+01,9.568357894e+01,2.558663868e+01,1.435394040e+00,2.894477286e+00,3.595956185e+01
4.518342419e+01,9.028238538e+01,1.712907722e+01,3.047120173e+01,3.484796358e+01,6.278112407e+01,9.494661127e+01,3.924483307e+01,9.512536904e+01,3.522220541e+01,5.470551366e+01,8.885416780e+01,1.770125962e+01,6.695908438e+01,7.602156341e+01,9.437315678e+01,1.436869304e+01,4.389137992e+01,3.728949811e+01,6.267863436e+01,9.970448972e+01,9.384428056e+01,2.212727860e+01,2.827949435e+01,4.079835813e+00,2.029939038e+01,2.534128197e+01,9.741994320e+01,4.303348813e+01,2.848370123e+01,4.115695921e+01,6.959126829e+01,7.989124074e+01,7.219329369e+01,3.736283310e+01,7.958683729e+01,9.321450823e+01,1.562348829e+01,5.103616373e+00,8.502869128e+01,6.063914893e+01,6.095735300e+01,5.160326704e+01,1.502720114e+01,9.852145442e+01,5.291349737e+00,2.168670679e+00,8.454454293e+01,5.342131844e+01,8.293546866e+01,9.085821720e+01,2.019901924e+01,6.169360575e+01,4.286164166e+01,2.759953964e+01,7.298950234e+01,5.517315611e+01,4.593889256e+01
3.614823353e+01,7.664663987e+00,5.487068038e+01,7.500691313e+01,3.853543659e+01,8.117823166e+01,2.688208831e+01,6.316336146e+01,7.111910515e+01,8.068903243e+01,2.489017381e+01,7.041754781e+01,4.866672663e+01,4.877336165e+01,4.389804926e+01,2.417200280e+01,6.690969729e+01,2.681270808e+01,3.669620548e+01,2.168515168e+00,3.987134385e+01,2.274697388e+01,5.181885212e+01,6.601494215e+01,7.643782622e+01,7.200026699e+00,9.443995721e+01,7.536512065e+01,3.764895319e+00,2.019329414e+01,4.727021244e+01,6.166556797e+01,2.219303355e+01,1.326879213e+01,3.132246285e+01,5.176042628e+01,5.501960610e+01,1.891123921e+01,8.063303938e+01,7.756386355e+01,5.233124760e+01,6.356557896e+01,4.609278844e+01,4.666129698e+01,9.547615757e+01,6.041292826e+00,8.878027368e+01,2.895892927e+01,7.264298630e+01,4.836199792e+00,9.829397391e+01,4.245979572e+01,4.062372613e+01,7.008176511e+01,8.784662664e+01,7.769154375e+01,4.460940375e+01,8.454296192e+01
9.812425222e+01,5.727876677e+01,7.873238357e+01,1.874497750e+01,6.038966953e+01,7.139826597e+01,5.457968459e+00,2.111424266e+01,1.227787521e+01,1.298676747e+01,1.148468168e+01,9.259973997e+01,1.413541033e-01,6.519535176e+01,9.076598032e+00,5.381201507e+01,2.275067152e+01,4.338495223e+01,9.256244116e+01,8.814790189e+01,5.890332775e+01,6.786530417e+01,6.274179181e+01,3.812463614e+01,6.909120407e+01,6.722625536e+01,8.415681044e+01,4.481985775e+00,1.753756721e+00,6.842290294e+01,9.202804225e+00,6.650963725e+01,8.609593341e+01,2.259382754e+01,6.499641953e+01,9.201887306e+01,7.460913391e+01,7.554473029e+01,6.106506449e+01,2.628335785e+01,5.907784253e+01,2.820773535e+01,9.911575506e+01,7.263964787e+01,1.742527314e+01,2.992211641e+01,9.802124863e+01,3.624349527e+00,3.608431322e+01,4.052617984e+01,4.758518309e-01,6.201886261e+01,6.382073666e+01,3.120292315e+01,3.347177895e+01,5.200801213e+01,3.648051040e+01,3.947713844e+01
7.456942254e+01,7.571073279e+01,2.345725580e+01,8.767707223e+01,5.178067979e+01,1.509665973e+00,9.882321306e+01,2.062506090e+01,1.538570989e+01,7.956777554e+01,4.045244041e+01,3.400383082e+01,3.529499505e+00,1.140974672e+01,2.526035846e+00,3.746590228e+01,3.473223305e+01,6.568144741e+00,5.764254587e+01,1.709140411e+00,6.237119914e+01,1.939137911e+00,6.997535271e+00,9.580419829e+01,5.752384857e+01,3.372796084e+01,8.648537937e+01,6.469132225e+01,8.935054458e+01,3.271691066e+01,1.006045859e+01,2.495545399e+01,3.798500593e+01,1.235953997e+00,2.614525367e+01,1.619952345e+01,7.782956366e+01,5.602077054e+01,4.626732309e+01,7.353969355e+01,3.355053573e+01,8.671302058e+01,1.880554901e+01,2.305469040e-01,8.098907557e+01,6.354178639e+01,8.634950953e+01,8.776839306e+01,4.267316720e+01,6.397653530e+00,9.982767619e+01,7.765481086e+01,5.899227930e+01,4.845999790e+01,6.674154493e+01,4.957597267e+01,3.365662937e+01,5.769822666e+01
7.665329106e+01,2.628764522e+01,6.590252387e+00,1.014931464e+01,4.198826186e+01,6.333282575e+01,3.799340388e+01,7.240438724e+01,9.329901395e+01,5.254888276e+01,8.473924547e+01,5.684369873e+00,6.646955721e+01,3.450917031e+01,4.240615225e+01,5.636825845e+01,3.816431566e+01,6.280850822e+01,4.972353594e+01,9.211023568e+01,4.455505075e+01,4.677828256e+01,1.607356785e+01,3.784309209e+01,5.602218755e+01,2.631685851e+01,3.576010994e+01,9.665809309e+01,2.384792678e+01,5.087774713e+01,6.025880978e+01,4.664108850e+01,6.410907032e+01,2.893996062e+01,2.305391578e+01,5.208146557e+01,1.585399108e+01,4.482988419e+01,9.235065993e+00,7.711903031e+00,1.973963204e+01,8.901412773e+01,5.665131941e+01,3.753692283e+01,8.053692221e+01,5.790290290e+00,7.286684944e-01,1.166014686e+01,3.243547340e+01,6.545240835e+01,7.828388404e+01,9.043478618e+01,9.969459790e+01,1.100781005e+01,7.367105619e+01,1.120680457e+01,5.314969610e+01,1.887581185e+01
9.699876946e+01,6.987993083e+01,7.767174154e+00,4.752732997e+01,2.560552716e+01,8.889338407e+01,4.088190376e+01,8.381393813e+01,1.744871747e+01,2.549573923e+01,9.632472563e+01,3.485395595e+01,2.578888979e+00,2.612789253e+01,8.267939376e+01,8.602567507e+01,7.927146720e+01,4.141575566e+01,2.545280173e+01,5.062967541e+00,9.310380451e+01,2.381921276e+01,8.242893948e+01,7.898847288e+00,2.038744588e+01,8.419327430e+01,8.375106710e+00,8.876216066e+01,6.524553714e+01,6.752628947e+01,7.219028250e+01,5.539376951e+01,3.661696509e+01,1.350548994e+01,3.592832580e+01,2.658172156e+01,4.408573485e+00,9.142789356e+00,3.818749464e+01,7.411447774e+00,9.579860585e+01,8.598922161e+01,8.440990684e+00,9.103585654e+01,2.225349101e+01,9.049244828e+01,8.572131231e+01,9.961185786e+01,8.257189222e+01,8.480380060e+01,1.412938249e+01,9.023049373e+01,1.286435410e+01,7.910288997e+01,2.179032194e+01,1.570182282e+01,8.902473106e+01,7.411084007e+00
1.554075977e+01,5.546752608e+01,9.324034154e+01,4.616581571e+01,2.377428725e+01,6.995877101e+01,7.168061533e+01,2.837980665e+00,3.954344838e+01,1.712165920e+01,3.112820318e+01,5.145129746e+01,8.958105439e+01,9.413206608e+01,5.588075393e+00,8.050297040e+01,7.029208300e+01,2.933997968e+01,7.113525129e+01,3.913832327e+01,6.770392124e+01,2.476520609e+01,7.920103864e+01,9.577624653e+01,6.939560029e+01,7.283837027e+01,4.236096497e+01,3.559495331e+01,9.123277154e+01,3.678271918e+01,2.824971024e+01,9.372470744e+01,1.142887701e+01,2.983768110e+01,5.385786145e+01,5.577339540e+01,5.011888848e+01,4.283118867e+01,7.344073233e+01,9.761196507e+01,4.212087951e+01,9.371296412e+01,6.889507152e+01,8.867060605e+01,4.892565582e+01,4.712123193e+01,9.342192438e+01,8.145457121e+01,7.215450924e+01,8.732494359e+01,9.912838483e+01,8.660435569e+01,3.489243866e+01,2.755189046e+00,9.633175453e+01,7.930175144e+01,8.448759243e+01,6.891677617e+01
3.713774422e+01,3.726692381e+01,4.947894493e+01,1.608629051e+01,7.656051837e+01,1.613838395e+01,8.985911960e+01,2.431702008e+01,4.895218009e+01,8.727567771e+01,2.393717777e+01,8.808952752e+01,4.903900139e+01,7.775271441e+01,4.713533691e+01,8.298350505e+01,8.885494028e+01,4.586038289e-01,8.089181459e+01,6.548094681e+01,4.064497164e+00,9.601916290e+01,1.377291767e+01,7.163046226e+01,8.097274320e+01,7.004518574e+01,7.208417376e+01,5.611264207e+01,7.527127194e+01,2.644764998e+00,4.912480442e+01,6.055169751e+01,3.006512304e+01,1.412223302e+01,1.253236773e+01,2.432247793e+01,8.004980527e+01,2.308804229e+01,8.883309963e+00,5.434252733e+01,7.184832965e+01,7.745878474e+01,5.842258469e+01,6.150137216e+01,7.030294985e+01,4.134675419e+01,1.994726947e+01,9.502835268e+01,2.098151898e+00,7.749399678e+01,4.827274398e+01,2.847348728e+01,4.782866117e+01,9.058427762e+01,2.141774525e+01,2.011587375e+01,5.736955909e+01,3.056737599e+01
9.198205782e+01,9.607639116e+01,8.049325026e+01,1.966008151e+01,8.779356757e+01,2.288022753e+01,3.951392750e+01,3.688210165e+01,9.158381043e+00,3.986859280e+01,4.098232431e+01,1.099463825e+01,1.407778085e+01,4.334391961e+01,9.545096441e+01,5.680144459e+01,8.681049098e+01,6.754833626e+01,3.013090730e+01,5.155675971e+01,1.361246257e+00,5.190734577e+00,5.821595541e+01,7.647126547e+01,4.233344458e+01,2.232982805e+01,6.333856058e+01,1.752894168e+01,5.774065384e+01,4.776321110e+01,3.138671145e+01,1.216587526e+01,2.772408372e+01,7.645127141e+01,1.097592455e+01,7.567664117e+01,8.580016418e+01,1.479881011e+01,4.046344232e+01,9.338971108e+01,8.615304686e+01,7.528580136e+01,3.143513378e+01,2.219765825e+01,7.554143133e+01,7.589649267e+01,7.434498890e+01,4.655298435e+01,4.861751278e+01,8.252871091e+01,1.009641463e+01,8.508939419e+01,9.833509239e+01,5.053318932e+01,6.437513712e+01,6.752202598e+01,1.273153167e+01,4.387044808e+01
2.039531118e+01,4.418141650e+01,1.294083440e+01,1.322961503e+01,5.091152978e+01,3.510948235e+01,9.134873572e+01,7.566911699e+01,7.991345690e+01,6.638672458e+01,8.700895962e+01,8.484887493e+01,5.184927529e+01,2.031802818e+01,7.152850256e+01,7.667855850e+01,4.251286599e+01,3.694054280e+01,9.057493454e+00,8.595608698e+01,4.958451447e+01,3.518148967e+01,6.394655513e+00,5.933276734e+01,9.335962363e+01,1.347814084e+01,7.466787460e+01,9.531856172e+01,1.967739196e+01,5.970312212e+01,8.764310647e+01,4.362750547e+01,4.486185201e+01,3.465267646e+01,7.835161116e+01,3.900837345e+01,9.598522786e+01,4.754759255e+01,3.989362579e+01,2.839769477e+01,5.356434139e+01,6.249187730e+01,6.225528862e+01,4.083890867e+01,2.162182172e+01,1.813701336e+01,3.071255325e+00,2.677772859e+01,9.576278573e+01,1.051947100e+01,5.247585586e+01,6.072793116e+01,1.858312343e+01,5.980174641e+01,9.507567705e+01,7.241355451e+01,9.874187460e+01,3.018405126e+01
7.387984886e+00,7.474100211e+01,9.495914927e+01,7.101405416e+01,5.422838594e+01,3.093579462e+01,5.976510411e+01,1.715445404e+01,3.858023498e+01,7.090580182e+01,1.608553414e+01,7.439539274e+01,9.549157184e+01,9.615945993e+01,3.250822111e+01,5.879280345e+01,1.509557437e+01,4.311883614e+00,6.074147704e+01,4.873758799e+01,8.344512365e+01,8.216468423e+01,2.392617419e+01,1.927420465e+01,4.395002860e+01,1.759069243e+01,7.310484384e+01,8.060069413e+00,3.406808240e+01,6.799199530e+00,7.560598771e+01,3.474352676e+01,1.522646238e+01,6.895045754e+01,2.485740990e+01,8.092456357e+01,6.572411822e+01,4.612992664e+00,6.753448131e+01,7.381237151e+00,3.338233490e+01,3.007070603e+01,5.320948784e+01,9.773298320e+01,2.412973115e+01,3.069598642e+01,9.240245844e+01,7.260951466e+01,6.205648883e+01,3.784979910e+01,2.860044769e+01,2.849921803e-01,9.249560259e+01,3.825215049e+01,5.025205303e+01,1.365748683e+01,8.930106491e+00,5.848010036e+01
2.822129886e+01,9.980114293e+01,3.144088517e+01,4.540734533e+01,2.130959946e+01,9.306433593e+01,3.825900526e+01,8.289476669e+00,7.682162968e+01,8.990523716e+01,3.591298701e+01,2.054714698e+01,6.330028398e+01,9.935839946e+01,3.649977446e+01,5.969318059e+01,7.315605184e+01,3.794815105e+01,1.313763674e+01,7.893315945e+01,1.402326492e+01,8.598813204e+01,1.695532432e+01,7.513470427e+01,4.567917805e+01,9.278992910e+01,6.407254042e+01,5.166660692e+01,9.085369638e+01,7.339819648e+01,4.019330507e+01,1.519951981e+01,2.357102893e+01,2.726985521e+01,5.731625212e+01,9.793757874e+01,6.211370727e+01,8.449821730e+00,7.018166889e+01,6.447428119e+01,3.588715114e+01,1.218090221e+01,8.608907072e+01,3.111750391e+00,5.996931903e+01,6.808489010e+01,4.040233544e+01,5.921539811e+01,7.997908699e+01,2.624041130e+01,2.094133573e+01,1.336606269e+00,5.693908444e+01,4.191218604e+01,5.357822464e+01,2.706116527e+01,3.620917993e+01,1.685626233e+01
