v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35
1.836979567e+01,3.482050446e+01,3.430526884e+01,8.161133801e+01,4.433915704e+01,2.686168851e+01,3.497500478e+00,9.944787687e+01,5.469151867e+01,7.665363516e+00,5.738735561e+01,7.246025836e+01,1.924729647e+01,5.712325599e+01,7.140539221e+01,5.281510158e+01,2.320618576e+01,7.919475520e+01,5.908266949e+01,2.633876756e+00,5.760426293e+00,8.611772720e+01,4.119972868e+01,6.998309921e+01,9.835975950e+01,6.274110682e+01,2.077414044e+01,5.242710519e+01,7.456328095e+01,3.202043403e+01,3.600644350e+01,3.890778226e+01,4.807352503e+00,5.984985880e+01,4.469642260e+01
5.832435721e+01,4.258590204e+01,8.982839754e+01,9.120965987e+00,2.726337178e+01,5.061741236e+00,9.301004902e+01,6.085980672e+01,5.065836229e+01,5.227811354e+01,6.596971985e+00,7.550690814e+01,3.615156326e+01,9.721495797e+01,4.219199078e+01,1.100141599e+01,1.461404515e+01,2.991936205e+01,3.345670413e+01,2.924631349e+01,4.642557454e+01,2.463206919e+01,1.494003534e+01,8.305758478e+01,6.811546018e+01,2.583907001e+01,1.700806382e+01,1.884594964e+01,8.215002225e+01,1.561017532e+01,8.434972329e+01,6.036389733e+01,8.773981514e+01,8.604458943e+01,1.781615716e+01
3.973964961e+01,9.761436044e+01,8.303876376e+01,8.084043916e+01,9.078826717e+01,8.020431931e+01,3.238811405e+01,7.428846683e+01,1.759890579e+01,1.148847781e+01,7.566668415e+01,2.214642219e+01,6.130171974e+01,3.067526590e+01,7.106280689e+01,9.413110643e+01,4.252086173e+01,9.600893699e+01,1.997970409e+00,9.907252801e+01,1.352962445e+01,5.780353704e+01,2.007897236e+01,9.854731601e+00,9.315346973e+01,3.529208815e+01,6.011146343e+01,7.842414331e+01,6.644780844e+00,4.838788366e+01,2.472912273e+01,8.078207461e+01,7.379263809e+01,9.327391298e+01,8.944145636e+01
3.832156496e+00,1.085286298e+01,8.893142363e+01,7.133435774e+01,7.628642609e+01,5.451560629e+01,9.917414631e+01,4.175150551e+00,1.275103901e+01,9.415066596e+01,4.740410057e+01,7.380874152e+01,5.327444873e+01,3.262304381e+01,2.940099272e+01,1.291583723e+01,5.587763126e+01,3.997652115e+01,6.683463184e+01,3.462146982e+01,4.762732748e+01,1.525630278e+01,5.297454486e+01,4.524097814e+01,7.018482273e+01,9.173052527e+01,7.402150810e+00,4.170117807e+01,2.079176544e+01,9.248988302e+01,6.618326817e+01,5.732836979e+01,3.535687320e+01,2.681425864e+01,3.448019021e+01
6.479119406e+01,8.230161822e+01,3.076012684e+01,3.436486809e+00,8.045521456e+01,8.778707701e+01,6.933654159e+01,9.892377809e+01,8.393054619e+01,9.720578915e+01,7.810226496e+01,3.160011699e+01,2.502402240e+01,6.510475117e+01,6.862639534e+01,9.840654590e+01,5.832092677e+01,4.781208222e+01,4.658054603e+01,5.984678418e+01,2.972047147e+01,2.906902025e+01,4.396275411e+01,4.320491880e+01,4.177708760e+01,3.118048918e+00,3.482744772e+01,4.039626308e+01,9.915723442e+01,8.798324073e+01,2.946163365e+01,7.012256221e+01,2.577101686e+01,5.499439730e+01,4.182589898e+01
6.251416449e+01,7.889640793e+01,6.369776775e+01,3.974481063e+01,8.544993105e+00,7.058813383e+01,5.772195551e+01,5.590454622e+01,1.192986599e+01,1.029503257e+01,8.163818198e+01,2.096101918e+01,7.210143588e+01,1.978719485e+01,1.747113039e+01,7.788746328e+01,1.405479337e+01,7.832498491e+01,2.243186182e+01,5.441750499e+01,2.836422399e+01,8.331246806e+01,4.318836149e+01,7.078746708e+01,8.922804528e+01,6.127044637e+01,1.733420439e+00,3.110560417e+01,2.384032580e+01,8.988102414e+01,5.746119590e+01,8.580789326e+01,1.538720753e+01,1.231151513e+01,1.034966936e+01
1.519977962e+01,4.154469280e+01,7.123376991e+01,7.114044130e+01,2.345329578e+01,6.410826037e+01,1.671869752e+01,1.060451343e+01,9.224661089e+01,8.559516861e+01,8.473132234e+01,9.657278558e+01,5.809351225e+01,4.867862475e+01,7.068901716e+01,2.840128874e+01,4.317436776e+01,9.048394822e+00,2.481847525e+01,7.913405499e+01,7.048036801e+01,5.376776279e+01,9.233459497e+01,4.791466421e+01,4.792398292e+01,7.724682693e+01,4.361372034e+01,7.315076213e+01,8.220040886e+01,4.953980267e+01,7.048344524e+01,1.913225685e+01,8.192946768e+01,3.508249242e+01,8.424290648e+01
7.111130599e+01,5.324484925e+01,3.112773298e+01,5.114683189e+00,7.563967355e+01,9.030403167e+01,5.069177010e+01,6.126138719e+01,2.730054551e+01,1.236537063e+01,1.285243884e+01,7.266383862e+01,8.492007970e+01,1.688992308e+01,6.743744487e+01,3.507746076e-01,2.773233501e+01,4.929608977e+01,6.470012216e+01,2.202604160e+00,2.293055609e+00,5.367115095e+01,1.131162383e+01,5.322412170e+01,5.254238826e+01,3.790595692e+01,9.634680984e+01,3.236771093e+01,2.130345801e+00,5.934739135e+01,8.714567038e+00,5.571505334e+00,1.608283485e+01,8.731132338e+01,5.893055443e+01
6.206850261e+01,7.944270520e+01,3.263223640e+00,5.195467969e+01,3.306181570e+01,8.610068665e+01,8.699110912e+01,8.669575573e+01,9.369132030e+01,6.634548518e+01,9.383027815e+01,3.326383072e+01,9.835855347e+01,6.253650761e+01,8.960917291e+01,6.350272270e+00,2.103544073e+01,5.047779317e+01,8.834110691e+01,9.335540529e+00,2.685017008e+01,1.180397788e+01,3.377268944e+01,3.320954659e+01,5.000755884e+01,7.525458902e+01,6.170950207e+01,2.232887031e+01,9.321153516e+01,6.396760498e+01,3.611409006e+00,3.687372606e+01,8.846566624e+01,6.085636888e+01,4.729981950e+01
1.594279034e+00,3.417429788e+01,1.370204408e+01,9.365789946e+00,8.692637680e+01,1.627067871e+01,6.178368883e+00,1.372203550e+01,8.934105699e+01,1.836544380e+01,1.070022469e+01,4.062447535e+01,5.437791055e+01,6.632545982e+01,9.265649851e+01,3.759411794e+01,9.234195826e+01,9.934465893e+01,5.910185263e-02,1.529460581e+01,1.966845654e+01,8.654351749e+01,5.241430844e+01,1.921644265e+01,4.201301137e+01,9.278530537e+01,6.235422350e+01,9.003769348e+01,1.827531060e+01,9.882856774e+01,6.831818371e+01,5.616364976e+00,4.625253420e+01,1.249073101e+00,2.912888345e+01
6.790526936e+01,1.558268229e+01,5.195920092e+01,7.503741563e+01,1.619836762e+01,7.569353858e+01,9.934821554e+01,1.284036161e+01,1.963842096e+00,4.613710943e+01,6.923490585e+01,5.726958746e+01,3.169843685e+01,7.082625969e+01,5.085579083e+01,4.961800558e+00,2.459138066e+01,4.963138575e+01,7.782660558e+01,5.070545095e+01,8.344694611e+01,5.471634926e+01,9.870780920e+01,4.957820063e+00,4.190815605e+01,6.196671298e+01,4.593285773e+01,9.540080279e+01,4.070370471e+00,5.536546780e+01,1.883372873e+01,1.637214980e+01,2.538067990e+01,4.557190503e+01,1.343443519e+01
7.834503765e+01,4.187636571e+01,4.512982848e+01,7.126726803e+01,9.538520756e+01,2.308164885e+01,9.802298210e+01,7.199952890e+01,5.591262083e+01,7.120579387e+01,4.126598312e+01,2.145780593e+01,9.222086508e+01,3.780529127e+01,8.625922759e+00,6.510474230e+00,4.845567079e+01,1.924734997e+01,7.476495835e+01,4.017102436e+01,5.808248874e+01,2.651247089e+01,5.820699626e+01,4.849401303e+00,1.166692662e+01,4.233614336e+00,7.897969956e+01,6.995470538e+01,9.085097716e+00,6.437195290e+01,8.735613147e+01,5.629895431e+01,1.917397780e+01,6.921501983e+01,1.822858862e+01
2.030722171e+01,2.458403588e+01,5.967101248e+01,4.922514615e+01,8.866555119e+01,4.265683103e+01,3.274192221e+01,1.662707063e+01,2.740626563e+01,6.731298656e+01,8.492103769e+01,3.311024896e+01,7.419176232e+01,7.688137098e+01,9.908082490e+01,1.915600671e+01,9.781518995e+01,2.469527660e+01,6.608049003e+01,4.964849695e+01,9.055158714e+01,1.714744261e+01,7.204835572e+01,9.271714013e+00,1.266213646e+01,7.142663353e+01,8.370405113e+01,6.731859707e+01,6.634668487e+01,9.370356826e+01,2.157921890e+01,1.674027763e+01,6.356572218e+01,2.315838923e-01,6.737992651e+01
1.495367140e+01,1.440143752e+01,5.319658632e+01,2.118535764e+01,3.327739911e+01,3.878045617e+01,6.452897931e+01,4.031151759e+01,6.497932640e+01,1.531184192e+01,7.902025042e+01,4.752456939e+01,6.045454551e+01,6.970582555e+01,2.638743768e+01,4.919230056e+01,7.544643039e+01,2.255711300e+01,1.174727097e+01,6.885742817e+01,2.068374723e+01,6.641746418e+01,6.325878555e+01,7.613829356e+01,4.499181699e+01,1.502459247e+01,2.840576551e+01,8.820813174e+00,3.108905552e+01,9.554462063e+01,7.562055053e+01,6.200750255e+01,4.141931179e+01,9.019405744e+01,2.205204252e+01
9.414087541e+01,9.717657835e+01,5.544139268e+01,9.435738975e+01,2.078933499e+01,3.822885994e+01,1.252189076e+01,9.015463408e+01,9.158428700e+01,9.473132623e+01,4.367142328e-01,7.033510456e+01,3.392915037e+01,5.661623665e+01,1.796087330e+01,2.552327355e+01,2.464476186e+01,4.679550341e+00,2.710329247e+01,1.163567454e+01,1.734738875e+01,8.545123968e+01,9.138965568e+01,7.581898986e+01,5.216394001e+01,8.350220307e+01,7.206431690e+00,9.117490038e+01,7.110567368e+01,9.995684883e+01,3.505442259e+01,9.459219887e+01,1.319380544e+01,1.284754536e+01,9.432213852e+01
4.733504617e-01,6.147651650e+01,8.230730480e+00,9.026295907e+01,4.909150934e+01,3.432616440e+01,4.270693711e+01,4.710200134e+01,8.024633087e+01,8.688017693e+01,8.620344574e+01,4.279148708e+01,9.614015228e+01,4.177306589e+01,4.814892060e+01,8.671267902e+01,9.953603772e+00,5.877966417e+01,7.174236879e+01,1.699735406e+01,1.640225893e+01,4.060698904e+01,4.499724603e+01,7.133998453e+00,1.560665877e+01,6.817979709e+01,1.690163414e+01,9.863447450e+01,7.121943879e+01,4.726345762e+00,3.080104298e+01,1.683225455e+01,5.542247296e+01,9.860239588e+01,1.162241612e+01
5.169423378e+01,9.392346363e+01,9.659576966e+01,4.629504806e+01,8.792053662e+01,8.506843484e+01,8.565981322e+01,2.641841368e+01,7.769631393e+01,9.621560384e+01,7.951379360e+01,1.214605516e+01,2.805307709e+01,4.181452487e+01,3.744002395e+01,4.900616619e+01,7.778517836e+01,3.054758590e+01,5.211294975e+01,8.980661086e+01,5.838722972e+00,3.727159847e+01,3.932704031e+00,7.383650701e+00,9.241540362e+01,5.229253333e+01,5.432384592e+01,1.215021555e+01,8.267064796e+01,7.502572207e+01,6.728746830e+01,1.604607198e+01,7.700147463e+01,2.920032443e+01,7.251628036e+01
4.756631593e+01,5.596911995e+01,6.416630091e+01,9.552784502e+01,6.700453359e+01,4.319127507e+01,2.823944699e+00,1.657458894e+01,9.050904918e+01,2.509213894e+01,7.149881791e+01,9.183501333e+01,2.382529605e+01,9.870734806e+01,8.759786863e+01,5.488300213e+01,6.836780252e+01,7.373926499e+01,1.744694936e+01,7.109890619e+01,3.267562386e+01,3.223886736e+01,3.205869383e+00,2.847299553e+01,4.100387380e+01,3.980181362e+01,3.394506649e+01,8.378196152e+00,9.443575877e+01,6.845672702e+01,9.366509608e+01,7.262289655e+00,1.167301288e+01,7.081794670e+01,7.805186561e+00
4.729681614e+01,2.704829851e+01,5.405231031e+01,6.012633881e+01,9.811640851e+01,4.854301709e+00,4.983373207e+00,3.593090144e+01,5.079518333e+01,1.457657209e+01,6.151768263e+01,8.466337190e+01,9.728071575e+01,3.193260216e+01,2.460976787e+01,7.919159815e+01,6.626053834e+01,5.487719510e+01,7.611301802e+01,7.528517870e+00,3.033829758e+01,1.473700404e+01,4.659229629e+01,8.366659080e+01,7.163126645e+01,2.316387972e+01,9.159625165e+01,6.921234138e+01,2.411087516e+01,3.047510114e+01,9.830165986e+01,8.479576485e+01,5.777055521e+01,1.078614472e+01,7.502872582e+01
7.696236836e+00,2.899976842e+01,2.824525896e+01,8.359204265e+01,5.208584060e+00,8.728367739e+01,1.249988914e+01,7.124889045e+01,7.980525973e+01,6.265637303e+01,2.657986292e+01,4.497541226e+01,3.140226270e+01,9.365366590e+00,2.277260441e+01,8.873355479e+01,6.955750140e+01,6.993203011e+01,6.246390337e+00,4.592926290e+01,3.891116335e+01,7.423425789e+01,4.012098593e+01,3.421135212e+01,9.538722944e+01,4.514334572e+01,9.683036342e+01,3.187537870e+01,6.138437104e+01,5.051824593e+01,9.811792724e+01,7.681730784e+01,8.381885778e+01,4.481354915e+00,2.618526406e+01
2.794787954e+01,8.934719169e+00,3.988390468e+01,8.135250453e+01,2.486265307e+01,6.532847334e+01,3.771233984e+00,3.337896027e+01,2.727617554e+01,1.670076321e+01,2.506150423e+01,9.620613649e+01,8.598648860e+01,9.861741664e+01,6.576019208e+00,6.069596747e+01,9.886462103e+01,4.853403611e+01,4.051966276e+01,9.872989991e+01,8.967957172e+01,2.239725281e+01,4.361495196e+01,5.861325418e+01,8.171061401e+01,9.023797774e+01,5.558909460e+01,1.727529076e+01,6.983709214e+01,8.140928153e+01,1.053905544e+01,5.777078474e+01,5.387066915e+01,4.196197432e+01,4.920733849e+01
5.308330711e+01,8.057070413e+01,6.166466684e+01,7.523118154e+01,1.850764966e+01,1.492203398e+01,1.855993668e+01,7.998968948e+01,3.312585747e+01,2.880911195e+01,3.746638597e+01,9.608018271e+01,8.580218575e+01,3.081716521e+01,5.491938324e+00,9.838045355e+01,2.802817542e+00,7.194616423e+01,2.280808054e+01,1.096904733e+01,7.154062045e+01,9.100501090e+01,9.780255837e+00,8.736642645e+01,1.729460966e+01,3.735007742e+01,5.126620668e+01,4.410200927e+01,1.467890937e+01,2.427963742e+01,6.869835033e+01,6.891640822e+01,5.811418031e+01,2.189357793e+01,9.552646044e+01
2.326329484e+00,6.394866649e+01,1.803125433e+01,9.234485585e+01,6.138551356e+01,4.466510748e+01,5.608120362e+01,9.341816545e+01,7.184644482e+01,6.254772113e+01,5.106752275e+01,8.869434202e+01,3.745877458e+01,9.321390901e+01,9.620989251e+01,7.700446807e+00,9.133592795e+01,4.847056709e+01,3.482772732e+01,2.177311767e+01,4.945803853e+01,4.860030636e+01,1.371207561e+01,4.598223302e+01,7.797010665e+01,8.717850499e+01,2.474767357e+01,2.938620141e+01,4.163039581e+01,9.787381794e+01,2.956794777e+01,4.208686213e+01,7.774482895e+01,9.312979666e+01,7.918762422e+01
8.851768538e+01,8.546397494e+01,2.343161282e+01,6.885518683e+01,1.779288011e+01,4.762029505e+01,3.330909625e+01,5.114201258e+01,1.099141140e+01,8.254539222e+01,3.218065247e+01,9.245284238e+00,5.696518152e+01,7.219626156e+01,6.830955615e+01,8.771893332e+01,6.113280099e+01,3.356678809e+01,3.277911288e+01,1.701716324e+01,6.634299826e+01,9.763537117e+01,6.292157680e+01,3.215614891e+01,6.892123508e+01,2.569865035e+01,2.463569177e+01,1.248809160e+01,7.637689463e+01,6.443250038e+01,1.128300438e+01,7.515724567e+01,8.475609408e+01,5.126367871e+01,8.451351147e+00
3.341017553e+01,4.569689174e+01,6.110171246e+01,9.201194500e+01,8.631929525e+01,5.241898906e+00,6.811327605e+01,7.613801683e+01,2.571151871e+01,9.076423356e+01,3.546454986e+01,8.114608932e+01,4.257833791e+00,6.103362521e+01,5.682933303e+01,1.339874301e+01,3.318050861e+01,2.909054533e+01,9.173698921e+01,3.985123740e+01,6.080037976e+01,7.430612930e+01,2.933497221e+01,2.895507918e+01,5.641394532e+01,1.430865066e+01,3.066052461e+01,9.391533482e+01,3.954842185e+01,7.135038803e+01,5.811930648e+01,3.490915253e+01,6.577588861e+01,1.401032395e+00,6.119768271e+01
3.227718650e+01,3.114642989e+01,7.876660734e+01,4.913664830e+01,2.334323480e+01,1.334221906e+01,2.363978968e+01,8.137680883e+01,5.932747450e+01,5.921436795e+01,2.949047337e+01,9.428500647e+01,7.357985159e+01,4.040453868e+01,1.403707649e+01,9.813576159e+01,2.145892122e+01,4.620376472e+01,4.804424039e+01,7.705978816e+01,3.546779579e+00,7.300206541e+01,7.473120553e+01,6.008405999e+01,7.828940246e+00,7.616298220e+00,5.929579641e+01,8.021621843e+01,3.534949334e+01,6.167759325e+01,6.534721513e+01,5.428446561e+01,5.296002136e+01,8.644567091e+01,1.898502143e+01
9.482506862e+01,6.592101531e+01,2.198841287e+01,3.431330456e+01,6.933815370e+01,6.180279109e+01,4.397981566e+01,1.770701946e+01,7.945608340e+01,1.193310965e+01,7.042330865e+01,5.335489000e+01,7.069611515e+01,8.426733659e+01,5.735458163e+01,8.411495075e+01,1.332725289e+01,4.079839821e+01,7.569111932e+01,7.455078677e+01,4.199481970e+01,1.084877059e+01,7.038073123e+01,4.182541192e+01,4.346419212e+01,4.073471882e+01,6.793614346e+01,2.112802887e+01,5.609841398e+00,3.535265597e+01,2.332976266e+01,2.843612019e+00,4.749278336e+01,6.696549788e+01,5.835399319e+01
5.096367041e+00,9.803846489e+01,1.925226843e+01,4.229009729e+01,8.317117253e+01,7.172836648e+01,7.173378651e+01,3.611405720e+00,5.884999445e+01,6.304570151e+01,2.781970681e+01,1.200415288e+01,7.140593878e+01,5.156127323e+01,6.305755912e+01,1.429831064e+01,3.299661441e+01,2.854740269e+01,8.478785793e+01,6.758349105e+01,4.216016668e+01,3.347738807e+01,5.437779770e+01,9.012284131e+01,3.091990062e+01,1.878939461e+01,1.131921415e+01,8.290229314e+01,7.066657336e+01,6.804944319e+01,1.101098569e+00,3.587818312e+01,7.899083443e+01,9.569283672e+01,8.588477377e+01
1.619426749e+01,2.048791422e+01,6.981807695e+00,2.441019398e+01,5.326611687e+01,5.751132938e+01,5.534664313e+01,6.496431395e+01,1.936541713e+01,4.985179307e+01,4.551440448e+01,9.927175617e+01,8.637849397e+01,1.184949033e+01,7.131370784e+01,6.784042620e+00,6.562779927e+01,5.728656858e+01,9.646448170e+00,5.912642381e+01,7.758288997e-01,6.323069786e+01,8.983402490e+01,3.875853341e+01,8.746349975e+01,2.456848636e+01,3.578274320e+01,2.030859437e+01,2.436237802e+01,4.149120419e+01,5.972303941e+01,5.412339560e+01,8.313248349e+01,3.577228329e+01,8.591721757e+01
4.187842992e+01,9.655070454e+01,1.080080569e+01,4.506975383e+01,9.691631054e+01,6.143543649e+01,7.160531625e+01,6.408756112e+00,8.493650921e+01,3.687083191e+01,5.481100239e+01,1.736184291e+01,1.689664400e+00,8.218091027e+01,6.140496345e+01,2.107653318e+01,4.735786640e+01,4.619823178e+01,3.307152298e+01,9.394867804e+01,6.067150768e+01,7.688960834e+01,5.343376775e+01,2.274185978e+01,8.693859680e+01,1.154282825e+01,2.498307716e+01,5.580785058e+01,4.075898082e-01,7.778963422e+01,9.337374098e+01,1.526024100e+01,5.800695523e+01,2.578553698e+01,1.586262569e+01
3.290745720e+01,7.537274541e+01,7.934421949e+01,5.022243685e+01,1.056526921e+01,2.358963327e+01,9.607987021e+01,3.452589168e+01,5.252511191e+01,8.891924871e+01,3.681120266e+01,6.570626663e+01,5.048100269e+01,6.914328710e+01,8.524444708e+01,5.448287490e+01,2.475769761e+01,9.247725143e+01,3.594491129e+01,7.439123711e+01,1.777798441e+01,8.098164294e+01,1.662529614e+01,5.980129182e+01,9.039633267e+01,1.030931718e+00,9.395052243e+00,9.783784828e+01,8.566606489e+01,6.151444598e+01,5.342445750e+01,5.645435906e+01,9.962423627e+01,7.317410347e+01,1.142022585e+01
3.251646857e+01,7.073743034e+01,7.725348578e+01,3.624865242e+01,7.835936811e+01,5.383963649e+01,2.559508451e+01,5.049265862e+01,1.871036112e+01,2.633938957e+01,4.838062521e+01,2.484396883e+01,2.243066257e+01,8.068000339e+01,2.675937512e+01,3.191384760e+01,6.285511022e+01,7.638859599e+01,1.823517543e+01,8.180958655e+01,7.110905272e+01,3.574694025e+01,1.045160396e+01,3.379305789e+01,2.592103968e+01,4.980121407e+01,7.956635109e+01,5.891660397e+01,3.341290621e+01,8.320363653e+01,1.207940524e+01,1.474382353e+01,7.074774091e+00,7.459633210e+01,1.230543558e+01
7.324422490e+01,3.036952864e+00,4.256675905e+01,7.069249909e+01,3.611091666e+00,3.254479190e+01,9.024984108e+01,8.383151653e+01,7.649429277e+01,8.787352782e+00,9.875372376e+01,9.346890529e+01,7.589070083e+01,4.361832727e+01,1.061827660e+01,1.487798246e+00,1.625448738e+01,5.617413577e+01,6.786268371e+01,7.084135743e+01,6.472935544e+01,2.291864301e+01,5.423388500e+01,8.976955283e+01,9.583018652e+01,1.609840964e+01,3.753942383e+01,7.049774319e+01,8.608305904e+01,9.362343793e+01,8.322164457e+01,7.026633212e+01,8.042596585e+01,1.688205164e+01,2.213931187e+01
6.173000277e+01,5.356092706e+01,4.912785944e+01,9.041004802e+01,8.408571812e+01,3.965408110e+01,4.079683717e+01,4.085127123e+01,2.522210686e+01,1.697904993e-01,4.150361765e+01,5.076435367e+00,1.274941366e+01,7.024815853e+01,1.171911515e+01,9.723816266e+01,3.550023872e+01,4.227024714e+01,4.496115293e+01,9.647613860e+01,3.190213354e+01,3.048523244e+01,9.410129817e+01,7.170451828e+01,7.538155118e+01,6.795779452e+01,6.667031247e+01,1.265363721e+01,4.921461082e+01,8.051616771e+01,9.490702221e+01,7.866649874e+01,6.037380107e+01,1.980223926e+01,4.377038091e+01
5.513807751e+01,6.067738437e+01,6.729710234e+01,3.855530908e+01,1.153065650e+01,2.078770866e+01,6.633498063e+01,5.351445491e+01,2.315124893e+00,3.642694274e+01,1.756120233e+01,8.523951888e+01,9.550522148e+00,7.062690502e+01,4.525159984e+01,7.618423523e+01,3.424841882e+01,6.409453065e+01,4.925430320e+01,9.076972764e+01,6.480668831e+01,1.283818575e+01,9.516241130e+01,1.312484222e+00,9.986868502e+01,3.089570687e-01,5.052409687e+01,4.246535980e+01,1.786140962e+01,4.362061429e+00,1.272011823e+01,2.080555102e+00,2.759166853e+01,3.469708477e+01,8.897908152e+01
1.389394842e+01,2.295198942e+01,7.785586141e+01,7.885902924e+01,4.128960601e+01,3.062885270e+00,4.675830289e+01,4.985884538e+01,5.692486555e+01,3.594189941e+01,7.131315062e+01,7.226851593e+01,3.854296382e+01,5.485850137e+01,1.410945957e+00,5.326825923e+01,1.550943192e+00,7.702779407e+01,3.925827465e+01,7.232789542e+01,2.892032616e+01,9.151074505e+01,3.977108818e+01,9.688104165e+01,1.670924198e+01,9.872652945e+01,9.083557506e+01,2.966917918e+01,4.757386406e+01,5.426109902e+01,2.634466888e+01,4.936783549e+01,3.357799670e+01,8.379805563e+01,3.188743821e+01
6.981775214e+01,6.897252832e+01,8.996407824e+01,7.298104019e+01,6.381475074e+00,4.718815774e+01,1.558663310e+00,7.664172904e+01,3.958367245e+01,6.907212997e+01,2.047200138e+01,8.704191619e+01,3.044855137e+01,3.595637181e+01,9.192651205e+01,6.280811958e+00,6.453225454e+01,1.077565873e+01,3.171631929e+01,5.465464644e+01,7.514088899e+01,5.043841691e+01,6.945402993e+01,7.958062651e+01,2.126578409e+01,7.027478621e+01,7.627918716e+00,2.307308918e+01,7.699544907e+01,9.421026228e+01,9.291560134e+01,9.114648590e+01,4.881158964e+01,5.108901992e+00,3.354842754e+01
