v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72
9.459044223e+01,6.613632051e+01,2.553445891e+01,5.591280595e+01,9.752799138e+00,5.547734023e+01,8.991753199e+01,7.535592379e+01,1.705336756e+01,4.904647416e+01,8.932306417e+01,8.294204169e+01,5.223350907e+01,7.030224011e+01,3.432391218e+01,1.505101468e+01,3.244769732e+01,3.960757550e+01,8.796710622e+01,1.479846184e+01,7.849551965e+01,1.502562214e+01,8.736141080e+01,2.917111498e+01,6.197831181e+01,1.593008478e+01,2.394515110e+01,9.198946045e+00,4.867115039e+01,1.424534656e+01,4.685270747e+01,9.831795225e+01,5.758273417e+01,1.175824035e+01,2.657628337e+01,1.446669457e+00,4.726354915e+01,5.973862358e+01,4.968949124e+01,5.241163478e-01,1.664434712e+01,5.629025114e+01,5.992230126e+01,2.020893718e+01,9.103787094e+01,9.198602668e+01,2.109769132e+01,6.211403491e+01,8.452028200e+01,6.445363979e+01,6.267078171e+01,2.532419065e+01,3.985872319e+01,6.055847685e+01,5.994889679e+01,3.447749721e+01,2.410538562e+01,4.105996958e+01,3.551132317e+01,1.971074350e+01,6.004477726e+01,5.716652104e+01,8.523087106e+01,6.104840086e+00,7.187022776e+01,1.171297212e+01,7.618964205e+01,3.827142458e+01,8.385764609e+01,6.362234580e+01,6.751396361e+01,3.828910086e+01
4.245529370e+01,9.280957886e+01,3.153659282e+01,1.596031217e+01,8.421345419e+01,7.227831758e+01,1.245935313e+01,7.056436349e+01,8.395405728e+01,2.543537982e+01,2.363918727e+01,4.857941202e+01,1.394411734e+01,6.024170681e+01,8.507237130e+00,5.425565821e+01,6.445557040e+01,7.285911149e+01,4.676918647e+01,5.172941199e+01,6.389007447e+01,5.711237438e+01,6.427449478e+01,6.530460926e+01,2.258839522e+01,9.557098249e+01,8.712369040e+01,8.816552074e+01,5.696017506e+01,9.177048324e+01,3.554301239e+01,8.671491734e+01,1.685555972e+01,3.852436908e+01,7.236582292e+01,9.975216606e+01,2.164337691e+01,5.294197688e+01,6.167255025e+01,4.441731986e+01,8.577492712e+01,5.604723821e+01,4.677960909e+01,8.303823354e+00,9.726282163e+01,8.960894252e+00,4.383215634e+01,6.855838685e+01,5.382591978e+01,6.277395648e+01,4.499400335e+01,5.029933314e+01,3.854554743e+01,6.669437392e+01,1.641391266e+01,3.898080701e+01,4.053706716e+01,8.630172345e+01,7.021939838e+01,2.975919956e+01,7.757233099e+01,7.874323182e+01,9.994527144e+01,2.449680279e+01,5.475230801e+00,5.846883824e+00,6.479664487e+01,4.962777686e+01,6.472439025e+01,4.011779692e+01,9.565572537e+01,5.543867557e+01
4.262836582e+01,4.519945047e+01,6.005178288e+01,7.509584047e+01,8.981316958e+01,9.647153723e+01,3.014631656e+01,5.510892936e+01,6.241545843e+01,1.235292879e+01,5.331439310e+01,4.524469864e+01,1.356970277e+01,6.466196235e+01,6.529646569e+01,3.584228691e+00,8.279125174e+01,6.110314650e+01,2.435768384e+01,5.128726901e+01,3.520324204e+01,9.139827039e+01,5.599097632e+01,9.510122148e+01,2.970655675e+01,3.619785217e+01,2.767465525e+01,9.586995296e-01,6.026287557e+01,2.558885348e+01,5.895772780e+01,2.098671486e+01,1.602128694e+01,3.217457558e+01,5.396018999e+01,4.675995704e+00,5.440980440e+01,9.733607704e+01,4.303940778e+01,5.642338452e+01,8.566549418e+00,8.601947648e+01,7.178155612e+01,4.482748793e+01,5.692760114e+01,8.855281120e+01,7.793179901e+01,9.123426854e+01,3.193601935e+01,1.242157645e+01,4.262404672e+01,8.733194564e+01,4.778895819e+01,1.396640632e+01,2.778980761e+01,2.126368984e+01,8.953967489e+01,4.082812638e+01,5.909620608e+01,6.687961936e+01,6.862273657e+01,9.440186834e+01,6.995593761e+01,1.061292888e+01,8.761035516e+01,3.025964377e+01,4.390415468e+01,6.590617575e+01,4.351360043e+01,2.427083624e+01,2.022990625e+01,1.277044577e+01
8.312545617e+01,2.652871980e+01,6.159462586e+01,2.012110812e+01,3.053019144e+01,9.149267401e+01,8.582184998e+01,4.445606134e+01,6.125016687e+01,1.457135990e+00,5.278764545e+01,7.652651860e+00,2.893132031e+01,1.436820669e+01,3.408764904e+01,3.147796365e+01,7.662773292e+01,2.181582539e+01,2.789009099e+01,6.481010314e+01,5.752971394e+01,2.122784920e+00,5.203992796e+01,8.259141279e+01,1.632792366e+01,4.131672227e+01,1.347916668e+00,9.358691138e+01,5.998327725e+01,4.621582761e+01,2.497488205e+01,7.352071410e+01,1.567953402e+01,3.138709631e+01,8.147216714e+01,6.912067635e+01,1.809004661e+00,3.359953393e+01,8.760468884e+01,6.976591582e+00,3.974477514e+01,5.233116966e+01,2.085484706e+01,5.444290994e+01,3.513472445e+01,1.820405679e+00,6.659798566e+01,4.030920007e+01,2.896768824e+01,1.250542264e+01,9.964034458e+01,5.371905970e+01,4.192772090e+00,7.559633934e+01,2.863187180e+01,3.825706032e+01,9.225721055e+00,2.230212841e+01,7.568855406e+01,3.254344915e+01,7.888127937e+01,7.688466574e+01,5.759686014e+01,3.798201037e+00,8.081224982e+01,3.036173481e+01,9.664984934e+01,6.021949178e+01,7.727639472e+01,4.587378687e+01,6.864127007e+01,3.692436197e+01
9.838040299e+01,3.935362914e+00,6.560901820e+01,7.122895156e+01,4.048563593e+01,8.551808286e+01,3.388068797e+01,9.914533902e+01,8.943895292e+01,7.029708184e+01,4.176235748e+01,7.252325232e+01,6.909754777e+01,9.690981960e+01,7.536963866e+01,2.035580823e+01,4.601164988e+01,4.581515194e+01,1.298459780e+01,2.594428815e+01,6.269283789e+01,8.627450775e+01,4.849384884e+01,4.084560994e+01,1.305354070e+01,8.340550592e+01,4.162501187e+01,6.307253602e+01,1.262100810e+01,9.969735553e+00,4.457562836e+01,9.047398950e+01,2.701484417e+01,5.576354185e+01,8.592928651e+01,7.476368960e+01,5.206909491e+01,3.232741639e+01,5.076453966e+01,4.875521281e+01,2.070272722e+01,9.655466397e+01,7.798988656e+01,5.838926902e+01,6.290424188e+01,2.811710931e+01,2.803226481e+01,6.302162029e+01,5.328989184e+00,1.276823056e+01,9.458847346e+01,9.685460220e+00,2.188955671e+01,4.122099825e+01,4.810906906e+01,4.642658680e+01,8.854143296e+01,9.457449278e+01,6.741122239e+01,2.240748370e+01,5.539011983e+01,7.885634465e+01,4.915690352e+01,2.347830305e+01,8.751495667e+01,8.297481817e+01,6.819761525e+01,9.238614286e+01,1.765907978e+01,1.394337907e+00,3.439537147e+01,8.332393616e+01
3.544545090e+01,6.145256887e+01,7.975251521e+01,9.605258604e+01,4.159800094e+01,8.243378618e+01,5.325182291e+01,2.600489536e+01,4.213917884e+01,7.103123424e+01,9.581786148e+01,7.881099772e+01,4.444730406e+01,3.010498275e+01,1.414634777e+01,9.310026788e+01,3.356909424e+01,5.662962335e+01,6.313106615e+00,2.690407544e+01,5.771461302e+01,7.280740184e+01,2.003901995e+01,1.034458701e+01,6.492776993e+01,9.492082657e+01,1.652526289e+00,1.579932736e+01,6.638196061e+01,7.940211505e+01,6.711527531e+00,7.245540132e+01,8.948536110e+00,1.059339769e+01,4.037098958e+00,5.300021945e+01,5.434243044e+01,3.609594780e+01,2.220014140e+01,5.102200753e+00,5.356328706e+01,6.608157998e+01,7.727738645e+00,4.560037237e+01,1.506418934e+01,4.639498404e+01,5.979820227e+01,7.266129676e+01,3.813678342e+01,3.934776835e+01,4.243074462e+01,3.559371952e+01,4.619694136e+01,5.395986120e+01,2.074498243e+01,2.677141207e+01,2.986127714e+00,8.752461298e+01,9.025154335e+01,9.764224918e+01,1.294131957e+01,6.618726742e+01,7.763414503e+01,5.327296922e+01,1.947768787e+01,7.042337437e+01,3.846395882e+00,2.334909311e+01,6.239614394e+01,4.242014324e+00,9.777662748e+01,5.049665063e+01
2.212697482e+01,7.789144571e+00,1.889543883e+01,3.252610997e+01,3.885236376e+01,4.664856933e+01,1.059844295e+01,1.806300211e+01,7.004093117e+01,1.876164887e+01,3.000337694e+01,4.037330353e+01,4.689928477e+01,2.251432734e+01,7.023704650e+01,1.336477983e+01,9.376537877e+00,7.100797427e+01,9.506530785e+01,5.871130525e+00,7.870466874e+01,8.050239880e+01,2.711464783e+01,1.306286679e+01,8.916048780e+01,1.335761387e+01,4.533077639e+01,2.092313491e+01,3.484213101e+01,8.288853231e+01,2.230734843e+01,1.249782003e+01,3.063647896e+01,1.978328450e+01,6.176305847e+01,6.659275701e+01,5.761690437e+01,4.993249945e+01,8.991557071e-02,1.259300693e+01,5.511835709e+01,3.764425250e+01,1.696150580e+01,5.895833688e+01,7.968730749e+01,7.412554117e+01,7.345289920e+01,3.441516472e+01,4.748689639e+01,1.445531279e+01,7.710693128e+01,2.812483426e+01,3.297287779e+01,8.724783808e+00,6.085995359e+01,1.574808940e+01,4.728419395e+01,9.502735600e+01,6.153397411e+01,7.987595007e+01,8.220025037e+01,7.419350884e+01,1.814827343e+01,8.134902984e+01,2.462342036e+01,9.054409343e+01,2.132851317e+01,4.486877180e+01,5.560226465e+01,2.022071585e+01,1.479325720e+01,7.517656015e+01
7.582819745e+01,9.014172996e+00,2.639113319e+01,3.933983174e+01,1.294089130e+01,3.869420157e+01,8.788083326e+01,1.079650494e+00,5.439103097e+01,5.743892457e+01,8.628810469e+01,3.367386298e+01,9.546390497e+01,1.809422050e+01,1.373582092e+01,6.362723405e+01,5.383405312e+01,7.724810441e+01,1.210677859e+00,6.076377785e+01,1.056045315e+01,2.476118534e+01,5.480708600e+01,1.703056188e+01,2.300586498e+01,7.409225707e+01,8.332234806e+01,6.811462393e+01,5.800151852e+01,5.668298214e+01,7.636722541e+01,5.369929722e+01,2.504726453e+01,1.084311706e+01,7.997051795e+01,9.048250640e+01,7.681888419e+01,8.195176800e+01,3.695246501e+01,1.418192863e+01,9.408521218e+01,1.957478409e+01,3.478944665e+01,1.816260222e+00,6.399475237e+01,4.851781482e+01,4.086547688e+01,6.817995316e+01,8.956788667e+01,7.224389513e+01,6.778577030e+01,1.699262931e+01,7.345948649e+01,7.072437590e+01,8.087682346e+01,1.395404617e+01,6.947290458e+01,4.581122718e+01,3.625977029e+01,2.804546868e+01,9.902456102e+00,4.887992657e+01,1.649658815e+01,8.933432971e+01,5.324006026e+01,6.784039161e+01,9.813477618e+00,4.653432728e+01,6.446557030e+01,9.022880895e+01,2.332874600e+01,1.704898443e+01
4.708665432e+01,7.538332751e+01,8.832192253e+01,3.468326312e+01,1.821176991e+01,8.201307184e+01,1.508858898e+01,5.506508074e+01,5.800211074e+01,3.066402994e+00,4.236864192e+01,6.278609947e+01,8.586143982e+01,6.641363802e+01,3.079067315e+01,7.989965560e+01,8.967424741e+01,5.466452008e+01,6.488126346e+01,8.736333887e+01,2.825977557e+01,4.678371050e+01,2.889753152e+01,1.766071143e+01,2.571291599e+01,9.480907745e+01,7.574249283e+01,3.134715450e+01,1.963075143e+01,1.092106768e+01,7.149274099e+01,4.182150200e+00,7.564764737e+01,4.994042431e+01,3.638929482e+01,9.586684545e+01,6.854976243e+01,3.662120840e+01,3.348272565e+01,2.836731619e+01,7.645835484e+01,2.500214943e+01,2.649422673e+01,7.445797070e+01,2.652654807e+00,1.054591846e+01,9.656490918e+01,8.297718526e+01,1.123773104e+01,8.924148614e+01,6.925117220e+01,9.325463065e+00,4.418889666e+01,9.600529592e+01,7.013588311e+01,2.509372638e+01,9.437177366e+01,2.106691759e+01,8.749811843e+01,7.037839341e+01,5.802497036e+01,5.857571986e+01,8.951451026e+01,6.714948896e+01,7.067456829e+01,9.503677187e-01,5.092304136e+01,5.309158314e+01,3.136219178e+01,7.747566994e+01,7.829591534e+01,4.023865468e+01
8.865872675e+01,4.564578171e+01,9.579661303e+01,7.678676433e+01,7.720092699e+01,4.114266619e+01,1.693117772e+01,1.773883845e+01,1.199256639e+01,2.857352967e+01,2.467652579e+00,6.978595405e+01,1.610918150e+01,9.881027562e+01,1.860958016e+01,8.239116897e+01,3.754771639e+01,7.897435169e+01,9.042247131e+01,6.794510391e+01,4.696322987e+01,3.007837353e+01,3.203512006e-01,9.698362073e+01,1.027457126e+01,2.778742958e+01,5.710403485e+01,6.893355734e+01,1.112041623e+01,2.020402758e+01,8.891261329e+01,6.607009010e+01,6.153533465e+01,7.045320498e+01,4.429202752e+01,3.872583332e+01,7.878258299e-01,8.729978204e+01,5.048422238e+01,2.874273500e+01,6.385977029e+01,7.172662591e+01,8.507330757e+01,2.461307505e+01,1.702167832e+01,5.530557683e+01,2.785483354e+01,5.030560296e+01,1.730094855e+01,4.875387481e+00,1.662736744e+01,5.729832825e+01,8.960569406e+01,7.492071434e+01,8.967347646e+01,7.765632236e+01,3.292932810e+01,5.175914752e+01,6.634019693e+01,7.249467036e+01,6.369927250e+00,4.407180894e+01,9.928150467e+01,8.597941951e+01,5.020967250e+01,8.814719218e+01,4.028072288e+01,7.830599469e+00,9.701169376e+01,2.476583971e+01,9.547009850e+01,1.614144716e+01
8.439765816e+01,2.096959278e+01,8.613949848e+01,1.723898223e+01,2.998487005e+01,2.694369974e+01,7.599269308e+01,3.227533806e+00,2.242812197e+01,1.320885617e+01,5.499517856e+01,8.415311762e+01,9.319102005e+01,4.169845192e+00,1.003875961e+01,5.382882652e+01,1.052972127e+01,8.991363304e+01,5.750611984e+01,5.861877956e+01,7.809317586e+01,5.682325511e+01,3.479663130e+00,9.901512750e+01,2.144863598e+01,5.544645460e+01,6.465461977e+01,9.766015439e+01,2.528019704e+01,1.263292434e+01,2.067814167e+01,4.935594016e+01,9.402971954e+00,3.152492345e+00,8.846152003e+01,8.882326791e+01,2.608547385e+01,6.153980289e+01,5.578836109e+01,2.040727711e+01,8.040183277e+00,1.210976407e+01,4.721475951e+01,5.987952001e+01,8.955562775e+01,6.640879516e+01,4.299717640e+01,7.497483619e+00,8.502548880e+01,6.987354643e+01,1.382333957e+01,4.133364803e+00,1.841469519e+00,1.773249688e+01,7.393567467e+01,9.533790594e+01,6.615716459e+01,9.929367842e+01,3.731632885e+01,8.694214324e+00,8.165971629e+01,8.264164496e+00,3.291378657e+01,3.269956649e+01,5.698068283e+01,3.532151118e+01,9.349106970e+01,8.517414790e+01,1.672038040e+01,4.489942368e+01,4.032989710e+01,4.813850899e+01
6.806782172e+00,1.976308939e+01,1.144982929e+01,6.254396801e-01,9.962993732e+01,7.564879479e+01,8.275431246e+01,9.597815252e+01,3.816019689e+00,8.870737518e+01,3.091100744e+01,5.021102534e+01,2.345064434e+00,9.064208928e+01,7.061151816e+01,8.608414681e+01,4.019071480e+01,5.636922479e+01,1.397338941e+01,2.970455073e+01,6.695359508e+01,5.743940764e+01,9.540701845e+01,2.438442296e+01,8.508963878e+01,8.720461442e+01,2.821099595e+01,4.807094305e+01,7.020872350e+01,4.394380304e+00,2.008160410e+01,1.908685068e+01,2.285743937e+01,3.436559599e+01,6.423549296e+01,4.743151164e+01,2.648842094e+01,8.940427417e+00,6.460353974e+01,7.914470418e+01,8.798210290e+01,1.091787162e+01,2.354139672e+01,2.881138263e+01,5.617040672e+01,1.475684305e+00,9.849103269e+00,6.940022223e+01,9.376442512e+01,2.784389402e+01,4.377274237e+01,1.934927304e+00,1.844671102e+01,1.283093701e+01,3.025166272e+01,1.260263749e+01,2.767734391e+01,9.591413882e+01,5.861932346e+01,3.383745779e+01,7.396209141e+01,7.465036476e+01,3.920932267e+01,5.550846557e+01,2.038752291e+01,5.879987768e+01,2.354927497e+01,5.081580825e+01,4.966341858e+01,5.570160028e+01,8.917221999e+01,9.339645803e+01
7.150634901e+01,8.364808417e+01,3.799919735e+01,4.673261724e+01,2.665458026e+01,3.426639360e+01,6.043762973e+01,1.809297871e+00,8.381085689e+01,8.289135866e+01,5.147808024e+01,7.536486387e+01,7.869286865e+01,9.503913952e+01,1.824833271e+01,4.037245338e+01,8.394391024e+00,1.338459726e+01,7.249729608e+01,8.053423011e+00,4.802968257e+01,4.497863769e+01,5.210875293e+01,6.414873172e+01,1.526757651e+01,1.206986735e+01,5.221283364e+01,9.124563014e+01,8.587459123e+01,7.712394520e+01,1.084200104e+01,4.588959783e+01,5.431353604e+01,7.373465223e+01,3.857882855e+01,3.898848602e+00,8.097212149e+01,6.900391143e+01,3.593456299e+01,3.908117386e+01,1.346563206e+01,8.306227059e+00,5.415899546e+01,4.371187797e+01,1.692006872e+01,1.389747982e+01,5.957944715e+01,9.396796231e+01,7.218260890e+01,3.858769937e+01,3.073472151e+01,2.092587869e+01,8.180393935e+01,9.486108930e+00,3.258874013e+01,7.773499141e+01,8.452475373e+01,4.717662246e+01,5.245824976e+01,7.841504844e+01,7.026142008e+01,6.005885839e+01,1.329927324e+01,1.105494557e+01,2.874846731e+01,5.824099798e+01,5.936475442e+01,5.723056258e+00,1.994209174e+01,7.251705178e+01,6.642940058e+01,2.096596712e+01
8.526207022e+01,6.858809620e+01,9.527961906e+01,7.349616765e+01,8.781373976e+01,9.794496200e+01,3.258150474e+01,9.481299649e+01,6.492528007e+01,1.553129752e+01,6.643106805e+01,9.430440435e+01,9.763940421e+01,2.279654050e+01,5.056524893e+01,2.225771796e+01,2.750674476e+01,4.268570681e+01,9.921052929e+01,4.595272988e+01,4.978535308e+01,1.065157828e+01,3.156057665e+01,9.508772561e+01,8.723557411e+01,5.265443439e+01,9.719280750e+01,2.637362404e+01,1.080315465e+01,6.112555978e+01,7.688916679e+01,2.921637760e+01,9.191197844e+01,1.856547869e+01,4.431257146e+01,9.739613244e+01,5.042850952e+01,5.259107162e+01,8.787843141e+01,1.941313333e+01,8.615935941e+01,2.838394065e+01,1.881705048e-02,1.991764673e+01,3.385455653e+01,7.307836465e+01,6.222153554e+01,7.649845662e+01,9.238635277e+00,1.322797596e+01,7.081850350e+01,2.568381118e+01,8.544644610e+01,3.979503566e+01,8.629454457e+01,5.508618427e+01,6.961569407e+01,2.081747824e+01,3.887098442e+01,3.652140900e+01,9.717404913e+01,4.933253920e+01,9.355845346e+01,9.904259851e+01,3.461289265e+01,8.200229922e+01,5.630165964e+01,7.024931885e+01,7.208651594e+01,9.270910783e+01,8.308279175e+01,7.785687966e+01
8.406003658e+01,4.481403329e+01,6.084324639e+01,6.441429633e+01,7.595192448e+01,6.433359916e+00,8.820882894e+01,5.951052956e+01,2.217914273e+01,7.664500432e+01,5.565702844e+00,9.289044700e+01,1.513881507e+01,4.972996410e+01,8.672458918e+01,5.203947095e+01,3.526361185e+01,3.187501573e+01,3.332830562e+00,2.166666337e+01,1.755120844e+00,2.205625223e+01,2.576178049e+00,6.513586356e+01,2.902388404e+01,7.306946900e+01,1.551354606e+01,2.602008672e+01,9.392517887e+01,4.234873999e+01,5.825973485e+01,5.094173396e+00,4.787786778e+01,6.800056798e+01,7.172096197e+01,4.935282335e+01,9.402452066e+01,3.060215831e+01,1.173280118e+01,6.301250674e+01,4.011845877e+01,3.104703130e+01,4.986635578e+01,6.516669202e+01,4.453585010e+01,2.282797504e+01,7.763168757e+00,4.824624209e+01,2.123727616e+01,5.300949534e+01,1.049813476e+01,7.117333964e+01,5.413003388e+01,7.513619852e-01,7.930287271e+01,9.073861421e+01,6.156565308e+01,8.777192193e+01,9.252238003e+01,8.030973094e+01,3.626540700e+01,2.906503034e+01,2.763087776e+00,3.677899188e+01,4.419002289e+01,2.333277780e+01,8.857822602e+01,3.668781324e+01,3.022044646e+01,6.205759622e+01,5.114736558e+01,4.074943193e+01
8.337612733e+01,9.160828736e+01,4.173529251e+01,3.836402410e+01,2.525673574e+01,9.045966416e+01,3.936313249e+00,3.220860156e+01,5.645539033e+01,3.948074012e+01,7.189771903e+01,4.731318950e+01,1.688582205e+01,7.197416216e+00,8.910325282e+01,3.320204911e+01,9.888915907e+01,5.279759481e+01,8.916093051e+01,1.526789994e+00,6.972616624e+01,7.324273496e+01,4.893210099e+01,9.634499971e+01,3.647703585e+01,9.446806180e+01,9.166806392e+01,5.629260666e+01,6.327581230e+01,2.284076281e+01,2.891084496e+01,6.323949743e+00,7.095629013e+00,3.077103105e+01,3.124386840e+01,3.551981633e+01,4.858401552e+01,9.381792665e+01,1.114032717e+01,6.593463440e+01,6.946799998e+01,1.985544588e+01,1.522908127e+01,6.951243998e+01,6.017767583e+01,4.344484465e+01,7.693731461e+01,8.848130497e+01,7.798369375e+01,2.635152787e+01,5.939252567e+00,1.230867581e+01,9.986143231e+01,1.432176275e+01,6.802874371e+01,7.686013315e+01,5.409059659e+01,3.715176968e+01,9.450158595e+01,4.890596897e+01,3.367693603e+01,4.507495345e+01,9.458033967e+00,6.337218730e+01,9.355434073e+01,1.293876075e+01,1.774781732e+01,2.601804543e+01,3.325216681e+00,3.895570376e+01,6.437307864e+01,8.769466208e+01
4.146915498e+01,7.719489947e-01,4.837798447e+01,7.031871758e+01,4.509422067e+01,8.123246004e+01,9.620048016e+01,7.721849193e+01,4.450498193e+01,9.923484424e+01,4.335007959e+01,3.295754656e+01,3.078097917e+01,1.978704755e+01,8.170499753e+01,4.031344170e+00,6.343252604e+01,9.503626912e+00,7.413704647e+01,1.393712110e+01,5.072200367e+01,6.390457186e+01,1.978209583e+01,6.945865031e+01,1.620385379e+01,8.313383978e+01,1.127593841e+01,2.196361414e+01,2.755712931e+01,2.814755461e+01,4.068739894e+01,2.512301596e+01,7.807223851e+01,2.030344228e+00,4.836694039e+01,6.327535875e+01,9.624010657e+01,1.456059577e+01,8.664802542e+01,6.317722352e+01,8.268031565e+01,7.400537743e+00,3.604156473e+01,1.194633022e+01,7.373578172e+01,9.187599555e+00,7.375942121e-01,4.839140065e+01,4.428413719e+01,1.704568470e+01,3.629545702e+01,7.179553707e+01,1.236852646e+01,4.050556414e+01,1.162308178e+01,6.175489432e+00,7.532470353e+01,8.664524595e+01,4.096058700e+01,7.393978934e+01,7.927650512e+01,6.776317248e+01,4.364315654e+00,8.945822682e+01,9.901510257e+01,2.786218856e+01,7.072667199e+01,1.713509456e+01,1.826809074e+01,4.643802010e+01,7.397835143e+01,1.658014045e+01
7.202912758e+01,3.647382654e+01,7.821720531e+01,5.985947675e+01,3.406786122e+01,5.353176721e+01,5.020703693e+01,9.324117551e+01,5.816753732e+00,6.990507669e+01,2.600912242e+01,1.792294857e+01,5.776316836e+01,8.139036554e+01,8.031193414e+01,2.198880655e+01,2.688891080e+01,6.019917689e+01,2.713979919e+01,6.599192487e+01,6.308812782e+01,3.408673631e+01,6.801310039e+01,8.764683869e+01,9.800707262e+01,6.052609444e+01,3.937057255e+01,6.162517711e+01,7.075101739e+00,7.469495585e+01,2.179443121e+01,7.745562304e+01,2.791236597e+01,2.143837608e+01,3.078286973e+01,7.048102393e+01,1.891574486e+01,5.365052458e+01,5.266543622e+01,7.402695952e+01,1.731962046e+01,2.097480474e+01,9.250954224e+01,7.080254771e+01,1.136304564e+01,5.881952532e+01,4.933826313e+01,8.600636798e+01,4.528564784e+01,8.096975574e+01,9.524336645e+01,9.028809480e+01,3.223897837e+01,2.782522807e+01,7.139645150e+01,3.751341648e+01,9.800971139e+01,3.978660043e+01,8.789380813e+01,2.679266252e+01,8.202427633e+00,8.505631071e+01,7.680804107e+01,6.202909972e+01,9.661788076e+01,3.159310520e+01,1.746238063e+01,4.821665555e+01,8.263103160e+01,3.487184486e+01,2.892197336e+01,8.735439434e+01
4.907821029e+01,7.107138351e+01,5.844642620e+01,9.728296300e+01,8.041083277e+01,8.454977624e+00,5.428188968e+01,3.984056436e+01,2.084403973e+01,4.395055932e+01,4.450544735e+01,5.114535754e+01,3.159255880e+01,2.268655109e+01,8.287247352e+01,5.872339780e+01,4.122344319e+01,7.485810353e+01,3.038117198e+01,9.420473571e+01,9.126236444e+01,6.792621864e+01,4.966170979e+01,1.255683208e+00,3.007219280e+01,4.459274102e+01,6.600819360e+01,9.771243490e+01,9.441815291e+01,6.228783185e+01,1.761586380e+01,3.803620535e+01,1.612791908e+01,8.787945802e+01,1.847959813e+01,4.467927552e+01,6.878966056e+00,2.152729614e+01,4.747290404e+01,2.078585590e+01,1.132577827e+01,9.891399600e+01,7.938914684e+00,7.369820682e+00,5.374402842e+01,4.136390518e+01,3.882170403e+01,3.143409763e+01,6.372742943e+01,4.986887288e-01,1.552139299e+01,3.739367912e+01,7.839098214e+01,3.242332314e+01,1.615804945e+01,1.671532689e+01,5.940624327e+01,4.171479950e+01,6.247300330e+01,3.095524859e+01,3.300750194e+01,6.659120874e+01,2.361305956e+01,5.943982985e+01,6.163796967e+01,9.147046424e+01,6.555432046e+00,9.984794375e+01,8.153955662e+01,7.945066235e+01,8.848098675e+01,5.961977038e+01
