v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52
5.305222228e+01,3.789495896e+01,1.397718366e+00,7.767034296e+01,9.386811892e+01,5.163460474e+01,1.140198368e+01,6.395875733e+00,7.549174325e+01,5.648363506e+01,2.396515434e+01,7.685950802e+01,2.383363479e+01,4.070538255e+01,8.548575627e+01,4.347172516e+01,2.368315204e+01,8.349224710e+01,2.224295688e+01,4.927950954e+01,4.869248211e+01,2.188962000e+01,7.519093257e+01,2.124150143e+01,1.445701973e+01,2.189064029e+00,7.983110295e+01,2.092432157e+01,3.390795221e+01,5.998029420e+01,1.672974064e+01,9.047157867e+01,2.654810313e+01,7.161083345e+01,4.873144471e+00,5.412068356e+01,1.797105320e+01,3.874288265e+01,3.646678725e+01,8.335160153e+01,4.360683322e+01,5.284481228e+01,5.821321178e+01,8.970641536e+01,8.665603590e+01,8.118351510e+01,3.573353787e+00,8.852123841e+01,6.667539979e+01,8.414712802e+01,5.258854627e+01,4.825974134e+01
9.675185970e+01,4.865455447e+01,2.040814778e+01,9.799351927e+01,1.711593630e+01,8.502667511e+01,1.587359686e+01,6.345099436e+01,6.180066167e+01,6.628938801e+01,7.512278498e+01,4.679460612e+00,4.681216826e+01,2.758168941e+01,8.782688028e+01,9.051400641e+01,7.970304685e+01,8.851591249e+01,6.786792083e+01,7.529809683e+01,1.278055381e+01,3.427701077e+01,3.331283545e+01,9.251779768e+01,7.257385071e+01,3.706690867e+01,1.816064224e+01,6.307503441e+01,3.833155893e+01,5.768480907e+01,6.771491877e+01,8.559195503e+01,2.506159648e+01,7.598265763e+01,8.238100279e+01,8.320803783e+01,8.437745815e+01,4.528621818e+01,6.807040766e+00,2.966523350e+01,3.172419756e+00,2.767581116e+00,6.348319174e+01,7.727375883e+01,6.818211143e+01,1.875709879e+01,8.859512596e+01,6.044633599e+01,2.962410286e+01,4.131164032e+01,2.322583130e+01,5.550924262e+01
5.140473230e+01,5.310884211e+01,8.808340664e+00,3.046505905e+01,7.772146387e+01,6.801404341e+01,1.545983038e+01,7.886708789e+01,2.692334694e+01,2.848365805e+01,4.132652486e+01,3.642485165e+01,1.317484586e+01,5.745100892e+00,9.731141438e+01,4.104081705e+01,3.674438983e-01,4.953418205e+01,5.978114365e+01,2.399487276e+01,4.134074213e+01,2.704375183e+01,6.100233022e+01,3.190724701e+01,6.784614450e+00,6.176820671e+01,3.153362329e+01,1.776140422e+01,8.696121764e+01,6.684482430e+01,7.339200081e+01,6.725404126e+01,2.881575820e+01,4.148796382e+00,9.640577685e+01,2.480130068e+01,8.034820585e+00,4.770643977e+01,9.738962371e+01,9.415530606e+01,3.861835485e+01,9.097598534e+01,7.949452196e+01,8.553178912e+01,4.250508975e+01,9.349734010e+01,5.569061420e+01,7.544705510e+01,6.151664851e+01,8.994775741e+01,1.128807418e+01,6.732398674e+01
4.335040805e+01,5.265874829e+01,7.717162597e+01,5.290886929e+01,4.176722700e+01,5.053353462e+01,6.035242358e+01,8.592737782e+01,2.583580748e+01,9.722698684e+01,8.488883543e+01,6.543225972e+01,5.521360579e+01,9.534925458e+01,4.763244612e+01,3.968011267e+01,3.462801835e+01,7.733918820e+01,1.845699690e+00,1.950210768e+01,9.268201451e+01,7.815650008e+01,8.123486107e+00,5.388611555e+01,5.851037610e+01,5.472115071e+01,1.420446559e+01,4.285910978e+01,4.578445399e+01,8.734536732e+01,4.897578534e+01,5.901281595e+01,5.754405744e+01,7.234102519e+01,4.296325795e+01,5.651612874e+01,1.262908418e+01,3.542578484e+01,1.306882104e+01,3.192314398e+01,1.469564996e+01,4.535119071e+01,8.249009561e+01,1.902293572e+01,1.710632608e+01,9.080415682e+01,5.676983080e+00,6.663142279e+01,3.768228657e+01,4.016246878e+00,1.431496531e+01,8.849095837e+01
1.478705967e+01,3.160832092e+01,2.694144250e+01,3.929857909e+01,5.629336525e+01,4.647979322e+01,5.900208078e+00,6.403352211e+01,9.306799030e+01,6.776040617e+01,2.916026938e+01,7.743048811e+01,1.420219669e+01,6.439393194e+01,8.220320936e+01,1.870471120e+01,8.189084891e+01,7.708841477e+00,7.088552210e+01,5.909010491e+01,8.384480695e+01,1.576888102e+01,8.139459660e+01,3.539153051e+01,7.665340769e+01,8.096350974e+01,4.955820766e+01,6.223144959e+01,8.485118436e+01,1.528357085e+01,7.838541134e+01,9.769693561e+01,1.093573560e+01,4.932303622e+00,1.491013671e+01,8.285820424e+00,7.594933875e+01,3.469772529e+01,6.535322091e+01,4.642009765e+01,8.684518169e+01,8.071509148e+01,2.223897187e+01,5.065022028e+01,9.424550041e+01,2.298784117e+00,4.147735764e+01,4.522129068e+01,3.458069510e-01,3.330272170e+01,2.114977217e+01,2.882382409e+00
7.638685410e+01,6.367432712e+01,4.790018518e+01,2.937236590e+01,6.641379751e+01,9.586412828e+01,5.946852879e+01,9.916007663e+01,4.120413451e+01,5.901298327e+01,5.981587563e+01,1.265242836e+01,8.921125817e+01,2.818700832e+01,6.042506242e+01,6.841973091e+01,1.000853038e+01,5.065205657e+01,3.529582816e+01,1.361793551e+01,8.887268196e+01,3.510547128e+01,5.206195724e+01,8.362048822e+01,1.455268684e+01,9.877561522e+01,9.140606675e+01,4.207894774e+01,6.850403343e+01,7.691253742e+01,9.914063558e+01,7.282158804e+01,9.976931780e+01,3.879751728e+01,3.711688758e+01,7.988096354e+01,2.256047158e+01,6.019097080e+01,7.735876355e+01,8.731366435e+01,3.383408919e+01,7.327796833e+01,9.853390508e+01,6.563025803e+01,6.337462889e+01,3.474894820e+01,2.458725101e+01,5.694421090e+01,2.355969128e+01,9.929485917e+01,9.707250154e+01,1.247556349e+01
7.540709649e+01,9.985758585e+00,9.459454435e+01,6.091301069e+01,7.438366514e+01,9.345673174e+01,7.234863369e+01,9.944433590e+00,8.728863144e+01,5.510995228e+01,7.483269118e+01,2.338226523e+01,6.628764868e+01,9.386951400e+01,9.932191820e+01,1.345944950e+01,1.415345479e+01,1.165180029e+01,9.305471200e+01,8.711423561e+00,8.985657366e+01,4.562674047e+00,8.253397265e+01,2.280179035e+01,9.482075196e+01,4.228321103e+01,4.461696475e+01,9.234958393e+01,3.859609610e+01,6.520692450e+01,6.284303459e+01,2.282187594e+01,6.398509640e+01,7.146904521e+01,3.362957230e+01,7.639770044e+01,2.103118223e+01,7.422632471e+01,9.910679872e+01,3.606167026e+01,2.636036826e+01,8.381691043e+01,5.124488626e+01,9.559170099e+01,2.168761227e+01,8.865313513e+01,9.659388659e+01,9.629392965e+01,7.428734168e+01,3.500771387e+01,2.097199361e+01,2.239023428e+01
5.204438354e+01,8.315589962e+01,3.779893234e+01,4.466540828e+01,9.977420620e+01,6.402216775e+01,6.881961515e+01,3.661226242e+01,4.571610408e+01,1.828935292e+01,3.113106536e+01,7.532005951e+01,8.975706469e+01,6.747766678e+01,9.086808832e+01,1.526125104e+01,1.655983120e+01,4.895676998e+00,2.256010598e+01,3.040282049e+01,2.082720014e+01,5.708878334e+01,8.948071343e+01,6.980090143e+00,8.626142547e+01,5.119954601e+01,9.552194878e+01,7.315953128e+01,3.971654461e+01,2.033847642e+01,8.894870485e+01,2.452809437e+01,6.571069343e+01,8.155066998e+01,6.161056071e+01,7.018277843e+00,9.355602117e+01,6.422265920e+01,1.659872106e+00,5.766755552e+01,6.910003750e+01,2.848406008e+01,6.933728112e+01,3.331181370e+00,1.408815098e+00,1.903636559e+01,7.608754276e+01,8.980025601e+01,1.961980371e+01,7.860562655e+01,8.687917131e+01,3.167203288e+01
8.922294380e+01,8.073754542e+01,5.243287809e+01,8.161802692e+01,4.210532559e+01,9.797871701e+01,5.017478664e+01,9.250935751e+01,7.190644386e+01,6.847164396e+01,6.720471744e+01,3.288366142e+01,8.269134181e+01,6.021950621e+01,6.326829621e+01,4.105902155e+00,8.093345182e+01,4.004155243e+01,9.572096947e+01,5.332178969e+01,7.314085329e+01,4.243611781e+01,9.022287743e+01,8.705592218e+01,4.788433917e+01,2.691912593e+01,2.904518307e+01,3.727539418e+01,7.372247143e+01,6.051261714e+01,1.998454893e+01,6.195335968e+01,7.672280325e+01,2.146978747e+01,8.593737704e+01,2.678531047e+01,2.386874304e+01,1.130948260e+01,7.456087074e+01,3.069993481e+01,2.364426700e+01,8.587265500e-01,7.109294918e+01,5.498657879e+01,5.534331024e+01,1.911198883e+01,8.185197656e+01,6.012129593e+01,2.141289739e+01,8.956131283e-01,1.151759755e+01,2.420180603e+01
3.929446059e+01,3.817998841e+01,3.767385532e+01,5.447695588e+01,4.556875355e+00,5.032500545e+01,7.581747244e+01,1.364156222e+01,3.538743533e+00,2.767782446e+01,9.916503171e+01,2.064246446e+01,3.705398921e+01,2.458741326e+01,6.303663178e+01,7.561127439e+01,1.745946190e+01,2.347702428e+01,5.431774959e+01,8.048266146e+01,3.545767643e+01,5.598537009e+01,3.454619498e+01,6.129390503e+01,5.670607964e+01,4.460578469e+01,4.092320713e+01,5.016803629e+01,1.265959853e+00,7.953496467e+01,4.765626320e+01,9.920452691e+01,9.634450632e+01,8.609040313e+01,5.337890930e+01,5.723249043e+01,5.552692192e+01,8.720730114e+01,9.169646789e+01,7.466412751e+01,6.559843178e+01,5.362407447e+01,2.568318473e+01,4.301958182e+01,8.383447014e+00,5.931717584e+00,3.151796110e+01,4.739223034e+01,4.928810354e+01,7.037029924e+01,1.163560591e+01,1.949702260e+01
6.799616885e+01,8.446758299e+01,7.289677039e+01,5.203569745e+01,1.232465697e+01,7.318951182e+01,5.741723058e+01,4.049003242e+01,3.506413798e+01,2.471867841e+01,5.352022228e+01,9.948572671e+01,7.538144262e+01,5.509670139e+01,3.232673649e+00,9.865221184e+01,4.539828548e+01,3.107320657e+01,2.468638676e+01,3.334160967e+01,4.543170543e+01,2.151885929e+01,7.596892248e+01,6.948738245e+01,8.818642627e+00,7.571923935e+01,2.935040709e+01,7.805590461e+01,8.082658062e+01,7.037945427e+01,8.064245208e+01,1.384883295e+01,7.829957652e+01,6.847229785e+01,7.466568631e+01,1.081291367e+00,5.196024899e+01,3.618878643e+01,1.134197295e+01,6.223585819e+01,5.966422637e+01,8.460069708e+01,3.972983089e+01,2.187276692e+01,3.130992471e+01,3.765204094e+01,5.444333232e+01,6.777331012e+01,7.604656831e+01,9.370873485e+01,5.117911098e+01,3.075571940e+01
7.293411232e+01,8.053857349e+01,3.621207789e+01,5.042216685e+01,5.099575902e+01,8.647070145e+01,7.364147699e+01,7.133797166e+01,2.810036421e+01,6.255896538e+01,2.042962207e+01,3.486276697e+00,5.060109995e+01,2.280834958e+01,3.050654487e+01,3.605103650e+01,1.865567925e+00,8.446442449e+01,5.287093795e+01,3.123909146e+01,3.534309927e+01,3.950191259e+01,3.530553747e+01,6.578238100e+01,3.985262943e+00,7.127909072e+01,5.933980210e+01,2.991636195e+01,5.168475688e+00,7.441058045e+01,7.981976475e+00,7.439223466e+01,7.955459752e+01,6.661172606e+01,9.714914507e+01,2.901980146e+01,2.999767071e+01,6.344737867e+00,6.698369867e+01,4.594623536e+00,2.204044895e-01,7.833955280e+01,9.767397146e+01,7.879764637e+01,7.128133454e+01,9.873049066e+01,1.727337963e+01,5.380075596e+01,4.337441063e+01,2.794182785e+01,2.544360285e+01,1.154969105e+01
8.891243828e+01,6.803741331e+01,3.599297703e+01,2.152901956e+01,5.697119644e+01,1.853293462e+01,3.340012207e+01,8.835796886e+01,6.694049513e+01,9.497959724e+01,7.472903103e+00,3.886110308e+01,3.749632063e+01,1.751999402e+01,6.942197003e+01,8.419692779e+01,8.215821661e+01,1.902153573e+00,7.898275516e+01,6.923264336e+01,1.835467131e+01,3.500459803e+01,7.767519485e+01,3.572405013e+01,2.380842009e+01,6.513876139e-01,8.042619698e+01,6.383887918e+01,7.209873260e+01,5.452765985e+00,9.984288025e+01,9.559505829e+01,6.484694927e+01,1.774049400e+01,1.118941521e+01,9.996919143e+01,6.257996575e+01,5.234079816e+00,1.774590597e+01,1.993273205e+01,2.798314582e+01,9.479321373e+00,7.241546056e+01,6.901534410e+00,8.111897730e+01,3.726457823e+01,9.885826353e+01,7.015206850e+01,4.873232293e+01,6.197722676e+01,7.424208123e+01,5.274913418e+01
8.806808882e+01,3.009781455e+01,1.866879769e-01,5.372623784e+01,9.909425273e-02,3.079686700e+01,8.823314358e+01,6.299656151e+01,6.355946038e+01,4.734874727e+01,4.799291069e+01,3.942688641e+01,3.896275291e+01,5.862220042e+01,4.235355481e+01,6.496504005e+01,5.912412369e+01,3.120961852e+01,9.483092191e+01,7.303248469e+01,6.458185031e+01,7.813024870e+00,8.412778217e+01,6.360875405e+01,3.510637455e+01,6.972345071e+01,7.848337580e+01,4.426434917e+01,5.273826783e+01,6.421691009e+00,6.536663929e+01,9.133499587e+01,7.752738547e+00,2.890031830e+01,3.731677535e+01,2.621049219e+01,2.156193969e+01,3.032523705e+01,6.439952273e+00,1.273005241e+01,5.246978323e+01,6.301865132e+01,1.398421212e+01,2.844432049e+01,1.904562365e+01,8.990378848e+01,7.634666636e+01,2.620396642e+01,6.889100845e+01,6.716949320e+00,7.652002797e+01,1.370299345e+01
9.492188040e+01,4.891161659e+01,1.501561472e+01,2.107940631e+01,3.154578016e+01,5.873209601e+01,5.984540968e+01,9.051610037e+01,8.688386102e+01,7.436821069e+01,8.601366672e+01,8.815885936e+01,4.580841617e+01,4.161674308e+01,2.829621703e+01,8.726780950e+00,2.748050323e+01,4.058967301e+01,4.004581979e+01,9.258559263e+01,8.580142113e+00,9.956152659e+01,6.363942692e+01,7.435854561e+01,3.388418611e+01,1.258365032e+01,9.472770046e+01,7.414248341e+01,4.728146892e+01,6.920897943e+01,2.672462680e+01,4.046242228e+01,7.718452173e+01,5.550516338e+01,1.619232365e+01,7.863722624e+01,9.770488982e+01,2.246426237e+01,9.817988805e+01,7.744613707e+01,3.521003755e+01,8.374842868e+01,9.252222093e+01,3.467931517e+01,5.634682330e+01,1.614668824e+01,1.585311055e+01,6.911008502e+01,9.535096187e+01,6.107605863e+01,2.314149418e+01,1.927034509e+01
8.020148137e+01,2.389624485e+01,1.775334950e+01,4.656342725e+01,7.933860938e+01,2.769825528e+01,7.454322645e+01,5.228102554e+00,9.725797511e+01,8.119527959e+01,5.084864036e+01,3.335766469e+01,3.217569278e-01,1.848201465e+01,7.386474525e+01,7.163343734e+01,4.769943594e+01,4.125836084e+01,7.739488645e+01,9.022494477e+01,7.659156152e+01,5.883745754e+01,6.764467007e+01,2.819920078e+01,3.569932073e+00,5.223622840e+01,2.113855735e+01,9.865377077e+00,9.040337895e+00,4.457509952e+01,5.191200818e+01,9.981495838e+00,4.683724879e+01,2.305808656e+01,8.753963997e+01,8.056476828e+01,9.544845512e+01,7.968875538e+01,3.855431637e+00,4.157941750e+01,7.146575077e+01,5.794302251e+01,6.801465021e+01,3.836312271e+01,9.907496744e+01,9.895743548e+01,1.439619299e+01,4.398600488e+01,1.587567733e+01,3.735184915e+01,6.285645250e+01,3.595717274e+01
4.235706300e+01,4.456631631e+00,1.644997678e+01,3.722885001e+01,7.940173170e+01,4.034802486e+01,8.498584215e+01,4.054726773e+00,7.046759615e+01,2.386849497e+01,5.549014021e+01,2.214551624e+01,7.084982236e+00,3.816337384e+01,8.125540235e+01,5.381817378e+01,9.139684574e+01,1.441790172e+01,8.629944841e+01,7.777451801e+01,8.603859866e+01,4.128131013e+01,3.605051716e+01,4.237128564e+01,5.280968507e+01,3.748619132e+01,8.779763465e+00,1.732958594e+01,6.057703938e+01,7.588086752e+01,9.382522679e+01,8.994784346e+01,5.982213647e+01,4.327462014e+00,1.097937157e+01,9.018648501e+01,5.961018738e+01,2.216577479e+01,9.861257084e+01,1.141587276e+01,4.092093869e+01,6.456593860e+01,4.183990294e+01,4.911216328e+01,5.291143606e+01,7.911152496e+01,9.181805012e+01,7.244995040e+01,4.653736652e+01,7.497149261e+01,9.213545800e+01,1.938643366e+00
7.784742719e+01,5.393872540e+01,2.006402400e+01,2.585817505e+01,1.723902881e+01,6.893355487e+01,5.480886583e+01,6.025238583e+01,1.125448801e+01,9.548389384e+01,5.510978017e-01,1.839079396e+01,8.337176058e+01,3.936582543e+01,4.796975497e+01,5.393679341e+01,3.943553729e+01,6.442000103e+01,8.290441246e+01,1.832458982e+01,9.295441943e+01,4.469118258e+01,7.932915662e+01,8.815013613e+01,8.943761491e+01,3.000845231e+01,5.407231216e+01,8.618285693e+01,2.386132634e+01,1.854607030e+01,7.734948753e+00,8.146648588e+01,3.590790553e+01,3.153817464e+01,7.422601393e+01,6.042531882e+01,6.917944798e+01,7.235222182e+01,8.637722113e+01,8.361768730e+01,5.753988240e+00,1.294271835e+01,4.722187111e+00,6.776866682e+01,9.084374374e+01,5.677910885e+01,2.880943966e+01,3.883762016e+01,5.961873386e+01,9.969718100e+01,3.522051392e+01,4.191788969e+01
3.765679099e+01,1.866719120e+00,2.795302342e+01,7.949172480e+01,9.489533000e+00,9.352300928e+01,8.008771440e+01,3.827750220e+01,3.384031243e+01,8.022697620e+01,1.220854247e+01,6.778136004e+01,7.623520609e+01,1.110860561e+01,9.790167543e+01,4.307552995e+01,1.079999191e+01,5.456257331e+01,9.598618778e+01,9.462226089e+01,7.440845268e+00,3.034897059e+01,4.956975764e+01,7.780965734e+01,1.249573205e+01,5.312810692e+01,2.964438186e+01,2.810631200e+01,9.698450866e+01,9.102053118e+01,6.159836184e+01,5.014117730e+01,8.438912770e+00,1.594889208e+01,8.683632364e+01,3.105138868e+01,5.429987947e+01,8.085434729e+01,8.420872448e+01,1.689255412e+01,4.755320271e+01,3.208485568e+01,9.430024883e+01,6.621317693e+01,1.766718087e+01,4.869762511e+01,8.383987658e+01,5.800716026e+01,5.441793937e+01,5.809472611e+01,1.300760822e+01,8.567031216e+01
3.786432652e+01,6.909970958e+01,1.872807059e+01,6.366577293e+01,8.485423096e+01,8.211792547e+01,9.537349702e+00,4.347690864e+01,4.586271155e+01,6.561777514e+01,8.185561687e+01,1.373450784e+01,8.981127013e+01,2.293678134e+01,4.146836174e+00,1.918057140e+01,8.966610620e+00,1.327225485e+00,8.218717758e+01,4.955360980e+01,8.815023396e+01,7.591129053e+01,6.330005485e+01,2.611628464e+00,7.204770556e+01,6.518994492e+01,8.894492939e+01,4.770550506e+01,9.986554073e+01,2.396129403e+01,9.145353259e+01,1.365130505e+01,7.109213931e+01,9.203532242e+01,4.615924344e+01,4.229241631e+01,8.719781840e+01,9.730057639e+01,6.630174502e+01,2.443416302e+01,1.251842792e+01,9.079247032e+01,1.528910614e+01,4.620501651e+01,6.808448207e+01,3.670575674e+01,5.600262899e+01,8.921174943e+01,4.597938674e+01,9.820538866e+01,7.086784646e+01,7.909579233e+01
1.859161150e+01,4.826639970e+01,1.691069675e+01,8.654410608e+01,2.561862207e+01,4.469064990e+01,2.332241161e+01,8.403921688e+01,2.366500800e+00,9.971767776e+01,1.607435368e-01,8.079677388e+01,6.541061588e+01,8.425017778e+01,9.209632010e+01,3.827655743e+01,8.780875713e+00,1.380886913e+01,2.715998464e+01,4.343014802e+01,5.749347021e+01,9.909534279e+01,6.446509928e+01,3.414843509e+01,7.513290973e+01,2.238730939e+01,8.346405557e+01,6.062758156e+01,3.463997852e+01,6.866668540e+01,6.757610779e+00,6.532454491e+01,8.117747362e+01,7.999158466e+01,1.936280060e+01,7.010173403e+01,6.199739435e+01,3.703248329e+01,8.724519680e+00,3.976807655e+00,1.552766761e+01,2.868619706e+01,3.451001908e+01,2.083807443e+01,9.911640873e+01,3.480786018e+00,1.861451788e+01,8.077173535e+01,6.514989199e+01,4.665991473e+01,4.324256624e+01,7.808818683e+01
3.476896203e+01,8.807404327e+01,2.462528422e+01,4.317047509e+00,6.539158012e+01,1.543033181e+01,7.673955028e+01,8.567646187e+01,2.381374617e+01,6.263418996e+01,4.274068796e+01,7.631491831e+01,9.766071909e+01,4.325667613e+01,4.227552256e+01,2.002228448e+01,2.948355165e+01,8.116981294e+01,9.981148719e+00,6.553070872e+01,5.845000301e+00,3.077620661e+00,6.528714532e+01,3.417655855e+00,9.263188202e+01,7.796923536e+01,3.844326157e+01,7.901467664e+01,6.825088387e+01,8.519570715e+01,4.484720516e+01,7.840297354e+01,8.236921801e+01,2.045177741e+01,4.321815410e-01,6.232079982e+01,9.001807358e+01,8.972672727e+01,7.592169864e+01,4.916810977e+01,3.427834010e+01,7.864189106e+01,2.648948723e+01,4.079314453e+01,1.006955891e+01,8.935012830e+01,4.397945052e+01,6.691284237e+01,6.409236678e+00,8.107495557e+01,5.001994294e+01,9.551528628e+01
7.127100797e+01,4.871612561e+01,4.271191097e+00,1.912846899e+01,2.936187415e+00,1.065771750e+01,3.882618816e+01,4.245462158e+01,6.591695392e+00,5.994362058e+01,1.318528001e+01,8.873548182e+01,2.181443436e+01,8.256368992e+01,1.691482103e+01,7.256128557e+01,6.319107138e+01,9.618350972e+01,6.069978531e+01,9.989455474e+01,2.983749966e+01,1.086501734e+01,7.311502355e+01,4.598208635e+01,2.882066956e+01,6.235213630e+01,3.696384286e+01,3.001489208e+01,6.847231586e+01,4.900335739e+01,6.885612169e+01,3.345392224e+01,2.915682750e+01,5.331542386e+01,6.338829186e+01,4.073923319e+01,8.428980310e+01,8.478747698e+01,4.329055898e+01,7.835987769e+01,2.945659700e+01,3.057542742e+01,4.778176968e+01,7.405233399e+01,4.917200001e+01,9.151722762e+01,7.241327842e+01,6.555024129e+01,2.078718584e+01,9.422989669e+01,5.299193457e+01,1.517902944e+01
2.335932147e+01,1.150792187e+01,8.470199359e+01,9.480476112e+01,1.618062896e+01,2.808607172e+01,2.535149739e+00,9.680582271e+01,8.610928049e+01,4.614997621e+01,4.471629240e+01,4.999785042e+01,9.374140194e+01,2.535044752e+01,4.474639802e+01,6.113020094e+01,9.349937788e+01,6.306775746e+01,3.082820237e+01,7.851497622e+01,9.576669697e+01,5.470011129e+01,2.802050946e+01,6.730747556e+01,8.571609102e+01,4.127312419e+01,7.246687788e+01,2.255969728e+01,7.716722642e+01,9.553253320e+01,7.004648860e+01,2.353479219e+01,1.885130170e+01,7.750110495e+01,6.416353328e+01,3.084227677e+01,9.011373451e+01,1.329709750e+01,9.361291089e+01,9.302448586e+01,2.789139318e+01,4.145188320e+01,7.497598879e+01,3.389664269e+01,5.659513423e+01,9.768853931e+00,2.917913549e+01,5.452312638e+01,4.283145618e+01,7.525315581e+01,1.778464087e+01,4.766090258e+01
3.086949299e+01,6.779782977e+01,7.350436225e+01,1.796768677e+00,6.342263633e+01,7.747489082e+01,3.583682667e+01,7.308135060e+01,7.770482786e+01,9.928720324e+01,8.407925247e+01,5.504649520e+01,5.206340270e+01,1.396257561e+00,4.219149918e+01,8.872441977e+01,9.033533653e+01,4.530077693e+01,3.789812246e+01,6.870244026e+01,3.326257632e+01,1.742322570e+01,6.178183441e+00,8.839574677e+01,4.123275375e+01,2.359671592e+00,1.556336590e+01,9.796402764e+01,9.422924608e+01,4.588370740e+01,3.059433655e+01,4.495286819e+01,2.951579256e+01,1.435612602e+01,6.476166035e+01,6.207829746e+01,7.079122270e+01,2.976538233e+01,1.407921364e+01,4.026627667e+01,9.276323109e+01,5.863243741e+01,4.156995232e+01,8.770605511e+01,2.378503504e+01,3.595276139e+01,1.821794109e+01,9.466121780e+01,1.713432241e+01,8.444954889e+01,4.803887930e+01,2.334909406e+01
5.407637301e+01,5.081450868e+01,4.637170380e-02,3.806300645e+01,1.803454356e+01,1.965358802e+01,1.186621379e+01,4.430554512e+01,6.049141359e+01,9.640493532e+01,4.639755149e+01,5.105584419e+01,6.148597568e+01,9.134760268e+01,9.563886775e+01,3.381656107e+01,3.885743680e+01,3.750114868e+01,7.349263151e+01,1.411652067e+01,6.245912749e+01,6.653942861e+01,5.062765466e+01,2.507503834e+01,1.379870669e+01,1.171776412e+00,1.355891735e+00,8.565121697e+01,5.490495145e+01,9.085147267e+01,3.681977019e+01,4.231906226e+01,8.167519223e+01,8.717960064e+01,3.968971768e+01,3.709035413e+01,7.425508477e+01,7.189364432e+01,7.316008390e+01,7.720819846e+01,1.963384752e+01,1.841711484e+01,5.613366196e+01,2.027473943e+01,9.445693316e+01,9.549847407e+01,4.067625167e+01,1.184154782e+01,1.646800387e+01,7.123014687e+01,7.958945012e+01,3.307923284e+01
