v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30
2.623528076e+01,6.595550172e+01,8.459865607e+01,8.697602968e+00,4.343123149e+01,1.102666034e+01,6.738784612e+01,1.412706519e+01,3.375061480e+01,4.338045078e+01,1.508915227e+01,5.273291843e+00,7.573307419e+01,9.271892504e+01,5.646208456e+01,4.446140397e+00,4.829326396e+01,3.871741975e+01,2.576327751e+01,7.568140023e+01,6.697180897e+01,5.801037977e+01,1.254222291e+01,2.557264908e+01,9.821483187e+01,6.565521181e+01,2.516127309e+01,1.161606299e+01,5.336687068e+00,9.771613399e+01
3.380354322e+01,6.920328359e+01,7.427476793e+01,3.877551771e+01,2.954626859e+01,4.227655230e+00,2.124784928e+01,9.229722681e+01,6.169740521e+00,9.547018204e+00,8.334887211e+01,4.860198755e+01,8.576086162e+01,1.793138269e+01,9.759412980e+01,9.426287952e+01,1.821638441e+01,6.004881931e+01,6.405945644e+01,7.171745054e+01,9.468743351e+01,2.350954200e+01,8.373414977e+01,8.127262218e+01,5.387859982e+01,4.279305591e+00,4.709573097e+01,9.741723175e+01,9.820877949e+01,3.401504134e+01
9.853279506e+01,4.184929227e+01,2.396015675e+01,4.862250063e+01,1.777799700e+01,5.654985852e+00,5.416416691e+01,3.709175237e+01,8.215054042e+01,4.849914443e+01,3.252448733e+01,8.096087388e+01,6.722038336e+01,3.826131011e+01,4.538111685e+01,5.597051619e+01,7.829505549e+01,9.961911220e+01,9.027938311e+01,4.853477908e+01,1.317737398e+01,1.741114792e+01,1.406410578e+01,3.638126765e+01,7.225396662e+01,3.934954007e+01,6.481613081e+01,6.938828734e+01,2.534072349e+01,2.275076275e+01
4.945488167e+01,9.315716199e+01,6.867294694e+01,4.515417592e+01,5.679776956e+01,1.393470516e+00,9.408690000e+00,2.850303363e+01,8.879327087e+01,5.582878050e+01,8.033167664e+01,2.604810262e+01,7.884378026e+01,6.069923864e+01,8.023097872e+01,1.983235329e+01,9.234809747e+01,7.021659718e+01,5.834538962e+01,8.612039441e+01,1.590652732e+01,8.619632596e+01,8.151341175e+01,9.921812880e+01,8.198516515e+01,8.762271701e+01,2.896266891e+01,6.544919131e+01,4.197147235e+01,9.487394375e+01
7.390986488e+01,4.575991045e+00,5.611507738e+01,8.657707282e+01,7.101746708e+01,8.335544947e+01,7.766871477e+01,3.263105147e+01,8.246945519e+01,4.471840836e+01,6.089637927e+01,6.683393370e+01,8.862944874e+01,8.160872542e+01,1.638609526e+01,2.221587292e+01,6.512716890e+01,3.885757755e+00,5.226276762e+01,8.314766130e+01,2.337679457e+01,9.894090602e+01,8.037003899e+01,6.383488999e+01,2.477351075e+01,6.894232638e+01,3.956456868e+01,8.102982032e+01,1.964701734e+01,2.055335200e+01
4.353814296e+01,6.164029715e+01,3.122307555e+01,5.781304799e+01,3.185147860e+01,7.771705725e+01,4.762659812e+00,7.689336705e+01,5.007211278e+01,4.664118733e+01,1.851944841e+01,2.216511420e+01,6.699212439e+01,4.108208420e+00,9.274255464e+01,7.368772826e+01,2.521649624e+01,6.753970117e+01,2.507646358e+01,5.387871590e+00,1.191436454e+00,6.167349035e+01,3.482606725e+01,9.125556290e+01,7.975243272e+01,5.121725345e+01,4.324290215e+01,7.737240865e+01,4.403636410e+01,9.189098950e+01
9.262883416e+00,3.006024126e+01,2.658422446e+01,1.356016352e+01,5.040696719e+01,3.699170199e+00,9.443428790e+01,6.660210952e+01,1.115742279e+01,1.057721597e+01,8.052660518e+01,8.925776790e+01,7.286967985e+01,8.949406060e+01,5.044009185e-01,3.622591360e+01,3.017319961e+01,8.150778218e+01,9.396381950e+00,1.416341035e+01,7.018097546e+01,4.714366281e+01,6.098496534e+01,7.826571384e+01,9.274731232e+01,8.008698948e+00,8.317340498e+01,5.825591778e+01,9.730555632e+01,3.040275447e+01
1.140451171e+01,5.499467307e+01,2.010835714e+01,6.747156983e+01,5.052177872e+01,4.141232655e+01,3.017760880e+00,8.078593717e+01,3.733324916e+01,3.885780424e+00,4.569459099e+00,1.247164402e+01,4.203126972e+01,1.468941312e+01,5.139683738e+01,3.432736187e+01,9.079740534e+01,3.090769189e+01,2.173798404e+01,7.876461304e+01,5.673028024e+01,7.639258992e+01,4.872463861e+01,8.148246574e+01,5.921530574e+01,3.312038185e+01,7.307121284e+00,9.021350714e+01,4.526459560e-01,4.831866234e+01
1.856524999e+01,1.145882526e+01,5.701751734e+01,4.465934216e+01,1.825208012e+01,8.429444342e+01,4.416472769e+01,4.876983469e+01,8.041686075e+01,6.152432222e+01,7.613604882e+01,8.148188642e+01,8.318368315e+01,3.468581755e+01,1.494995767e+01,9.551559906e+01,7.043312178e+00,9.653934874e+01,8.628494390e+01,9.265468222e+01,3.866301528e+01,1.808517944e+01,6.443032977e+01,1.958749989e+01,7.954487250e+01,5.616873918e+01,9.812732116e+01,2.718510777e+01,9.848671001e+01,5.200707858e+01
1.016702504e+01,2.203463744e+00,4.851125080e+00,8.443339551e+01,6.361269450e+01,6.651697312e+01,2.423221393e+01,9.901034681e+00,9.597858439e+01,8.476426637e+01,2.863640429e+01,2.145129548e+01,1.482417508e+01,6.075274880e+01,5.875661524e+01,4.354523691e+01,1.773290864e+01,6.995048165e+01,3.873619386e+01,7.168901361e+00,7.812731287e+01,9.038516201e+01,8.135810117e+01,3.357470758e+01,7.592764930e+01,1.082519485e+00,2.135741143e+01,6.105324949e+01,7.468211772e+01,8.390631181e+01
1.417668171e+01,2.004452534e+01,2.296547472e+01,3.487287525e+00,6.986168442e+01,8.327895073e+01,8.377349206e+01,9.047316486e+01,7.328698120e+01,2.112417554e+01,5.726901556e+01,8.387956233e+01,9.878991059e+01,4.045153041e+01,1.954282191e+00,3.109295156e+01,1.062987210e+01,6.886178610e+01,2.783245986e+01,7.630555840e+01,3.036214759e+01,1.222467603e+01,2.344300873e+01,7.460264095e+01,8.068842643e+01,7.557980121e+01,8.178251292e+01,3.183298841e+01,5.721693499e+01,7.066930948e+01
8.417547586e+00,6.987808174e+01,2.209823020e+01,1.200933045e+01,2.508415785e+01,1.154846758e+01,6.664796922e+01,7.596160926e+01,5.534167582e+01,7.125567038e+01,9.319738117e+01,3.786412392e+01,5.950153356e+00,4.533024960e+01,2.761351307e+01,4.877852371e+01,4.419076986e+01,6.868532407e+01,1.890888094e+00,3.726648686e+01,9.097377749e+01,4.816007153e+01,4.014110959e+01,2.440080795e+01,9.712655428e+01,4.785364231e+01,7.985169907e+01,3.160890683e+01,8.184028516e+01,4.583527250e+01
3.625173070e+01,3.362085433e+01,2.583563527e+01,7.017039217e+01,4.212047369e+00,3.616716105e+01,3.844875762e+00,1.183433430e+01,2.460479171e+01,6.040038868e+01,5.914081103e+01,1.525721037e+01,7.928244099e+01,5.898318708e+01,6.929731955e+01,7.037049437e+01,6.787380733e+01,2.902868840e+01,9.832796332e+01,7.349940142e+01,2.609844960e+00,6.527104494e+01,8.313841407e+01,5.355440680e+01,6.004901686e+00,6.363815092e+01,9.019249744e+01,1.254627515e+01,4.368286387e+01,7.693896990e+01
2.308059059e+01,2.017400923e+01,1.927353025e+01,2.419365383e+01,5.479041560e+01,4.818969944e+01,9.354753079e+01,3.297850133e+01,8.355158097e+01,1.219976552e+01,5.986690715e+01,9.170423159e+01,6.625012552e+01,1.327372306e+01,8.195310044e+01,2.069512488e+01,5.484904940e+01,1.217901462e+01,2.878035520e+01,2.934115852e+01,1.930172993e+00,6.913479599e+01,2.894600809e+01,3.162396498e+01,6.149980951e+01,7.245026428e+01,6.383407468e+01,9.270162992e+01,6.658997968e+01,5.437604264e+01
5.274165819e+01,3.664140318e+01,3.770807054e+01,2.318473721e+01,6.395040381e+01,7.337931638e+01,4.465495522e+01,7.390573366e+01,4.036407258e+01,9.132398821e+00,4.894402869e+01,5.563501204e+01,4.741283955e+01,1.288528770e+01,6.061128860e+01,7.704823241e+01,3.561987722e+01,3.751313620e+01,5.589909095e+01,4.941261737e+01,1.959363575e+01,7.155901332e+01,9.134239465e+01,4.350445331e+01,6.491456458e+01,8.092028697e+01,1.411305918e+01,2.100093900e+01,7.204219327e+01,1.547426246e+01
3.341440028e+01,8.607303438e+01,8.893577155e+01,2.874694289e+01,4.974971745e+01,5.776028756e+01,3.570413319e+01,2.880393280e+01,8.512886676e+01,1.194047820e+01,2.653099020e+01,6.068035882e+01,7.907971017e+01,3.922238669e+01,2.785266588e+01,3.162687161e+01,7.814735243e+01,6.664187386e+01,5.867456729e+01,7.791832430e+01,2.669230065e+01,4.862305196e+01,6.156794634e+01,6.032122852e+01,8.316654631e+01,2.477308390e+01,4.239157078e+01,1.380206802e+01,8.028973163e+01,1.243643437e+00
4.449616491e+01,4.725309065e+01,1.419970783e+01,8.325359214e+01,2.406376929e+01,1.242102092e+01,6.841135106e+01,8.230399386e+00,8.167572417e+01,7.986062171e+01,5.481109853e+01,5.654698225e+01,8.655369781e+01,6.031692717e+01,2.693296460e+01,9.730245741e+01,8.182980247e+00,1.798356411e+01,4.972054018e+01,7.132763375e+01,1.441792673e+01,6.064620961e+01,6.003438418e+01,4.634070299e+01,7.079046016e+01,9.563216340e+01,2.837147989e+01,5.260071983e+01,7.776713250e+01,9.586737063e+01
6.288294845e+01,2.231431130e+01,7.470559527e+01,7.756789919e+01,2.477575048e+01,9.989545938e+01,1.226527245e+00,5.030704064e+01,8.850048189e+01,3.649009594e+01,6.632480437e+01,4.069901943e+01,1.352562239e+01,8.453460465e+01,7.004464473e+01,6.474396354e+01,8.554044964e+01,2.269166635e+01,3.922464987e+01,6.671030202e+01,6.337670332e+01,9.361328354e+01,6.285764948e+00,8.413384163e+01,9.730288679e+01,4.088753337e+01,4.577941503e+01,7.900939563e+01,7.219703205e+00,6.296711122e+01
9.989811169e+01,7.380540061e+01,6.120640817e+01,8.801367063e+01,9.596154995e+01,1.556359690e+00,9.208614327e+01,2.967442931e+01,6.915561557e+00,7.914922624e+01,3.005331122e+01,5.338109619e+01,8.283188568e+01,4.636274467e+01,5.920693832e+01,3.780295329e+01,3.542198938e+01,3.314334168e+01,2.684647357e+01,4.258411717e+01,6.847888789e+01,2.394385842e+01,8.094380034e+01,7.147070708e+01,1.384438524e+01,5.969373802e+01,1.032289281e+01,4.774030543e+01,2.499722669e+01,4.951744963e-01
1.621625227e+01,4.074419809e+01,4.550205382e+01,4.699718144e+01,8.814551981e+01,6.750615407e+01,7.157443981e+01,3.688209462e+01,1.411216299e+01,7.836611084e+01,7.496722190e+01,7.633887846e+01,7.867767279e+01,1.210117683e+01,2.190201217e+01,7.503638894e+01,1.866808007e+01,2.632684293e+01,1.433977275e+01,2.951030379e+00,3.691871191e+01,9.831390240e+01,6.281346680e+01,9.944792772e+01,2.075797400e+01,1.694375526e+01,9.547769110e+01,6.132826899e+01,3.597775926e+00,6.431870629e+01
9.484368868e+01,3.554217335e+01,4.346706887e+01,1.785405295e+01,3.368684202e+01,7.792989840e+00,1.993063975e+01,6.769284524e+01,8.370944577e+01,5.241753695e+01,4.575318550e+01,6.750484191e+01,1.521210194e+01,9.122856068e+01,3.584453813e+01,9.239320040e+01,3.842091480e+01,5.298351121e+01,7.393492836e+01,7.314619322e+01,8.040933005e+01,9.575717060e+01,5.535133210e+01,3.269098196e+01,8.955533617e+01,9.435236986e+01,3.762548890e+00,9.340849402e+01,3.436768176e+01,2.661732322e+01
8.851493759e+01,8.205343252e+00,3.573661422e-01,9.181297704e+01,4.364530560e+01,8.458250621e+00,4.655514279e+01,1.597158622e+01,3.515873483e+01,6.284855232e+01,9.779099269e+01,9.646901043e+01,2.426901468e+01,4.700577665e+01,3.526560985e+01,7.938563793e+01,7.411962525e+01,6.066340201e+01,6.884168501e+01,7.978186082e+01,7.006634439e+01,8.977784186e+01,1.666763643e+01,7.259581707e+01,3.510546530e+01,6.151949519e+01,8.925071387e+01,4.197564401e+01,5.485050296e+01,5.341314933e+01
3.745696375e+01,8.458802491e+01,4.485138673e+01,7.904506414e+01,1.605494315e+01,4.151656626e+00,1.905253841e+01,7.246341384e+01,9.971566719e+01,9.980708821e+01,3.170225562e+01,4.757801487e+01,3.289479066e+01,8.544915974e+00,9.668149653e+01,2.100183648e+01,7.182023955e+01,5.422595130e+01,2.450888323e+01,5.152890821e+01,9.411798656e+01,8.398196175e+00,7.574304543e+01,6.826352461e+01,7.185230427e+01,5.544764860e+00,7.130918933e+01,1.483608629e+01,1.440393031e+01,1.950485259e+00
8.039804760e+01,6.174858120e+01,6.808776226e+01,5.585103483e+01,4.350274021e+00,4.213658864e+01,8.158356801e+01,2.145943139e+01,4.411966867e+01,6.296838629e+01,7.722317799e+01,4.664671648e+01,3.094701304e+00,2.192430291e+01,6.408433254e+01,5.992802673e+01,6.583611010e+01,4.535174424e+01,3.352504454e+01,5.614501398e+01,4.790729258e+01,4.347671509e+01,7.085346904e+01,4.539902359e+01,3.417141597e+01,2.062262931e+01,6.475015256e+01,8.828262790e+01,3.534879268e+01,7.165567192e+01
9.076676272e+01,3.770521408e+01,8.650448525e+01,2.241362215e+01,4.229180258e+01,1.637329538e+00,5.712255959e+01,9.089268251e+01,7.203556523e+01,4.202384146e+01,9.699263511e+01,5.518120471e+01,1.945005250e+01,2.914380955e+00,1.262946964e+01,7.224525715e+01,1.616192626e+01,3.490718872e+01,9.421395853e+01,5.738428949e+01,6.782601064e+01,3.073474086e+01,4.888276762e+01,6.971389487e+01,3.904164258e+01,1.305290523e+01,2.218214481e+01,5.187690286e+01,4.826254584e+01,4.565289304e+01
7.892806416e+01,5.817852230e+01,4.449371781e+01,8.622678672e+01,5.021041390e+00,4.359702529e+01,6.147554837e+01,4.820832041e+01,7.144672310e+01,1.337644719e+01,3.130718009e+01,3.914701256e+01,2.485505293e+01,9.049384427e+01,4.247148574e+01,7.079133572e+01,4.800119800e+01,1.684301364e+00,2.209146036e+01,3.494138435e-01,6.327176518e+01,7.377046013e+01,3.726639488e+01,7.935660628e+01,2.127414819e+01,4.497275764e+01,1.456248138e+01,6.784359005e+01,1.084853309e+01,7.179235857e+01
6.381304247e+01,4.402864219e+01,2.689381835e+01,7.920876134e+01,2.074809196e+01,8.029132798e+01,9.034657769e+01,1.268658703e+01,3.480068406e+01,7.522245297e+01,3.514182299e+01,2.467604127e+01,9.042917328e+01,6.113339584e+01,5.774366994e+01,8.143990400e+00,1.767174014e+01,3.880542360e+01,3.983511394e+01,2.611449920e+01,4.365308255e+01,4.988889956e+01,9.110828239e+01,1.748543641e+01,2.561155481e+01,9.391836974e+01,8.976281761e+01,7.186327089e+01,1.536776628e+01,4.899838199e+01
5.653123364e+01,2.675734920e+01,4.797903994e+01,4.019084754e+01,8.562933907e+01,8.398341101e+01,4.771231664e+01,6.831480827e+01,8.749557767e+01,5.468018544e+01,8.534206431e+00,7.451220649e+00,4.009610575e+01,1.440182580e+01,3.759905410e+01,8.123571424e+01,3.255486140e+01,6.695613361e+00,4.387518997e+01,6.429404439e+01,4.763349005e+01,1.550621191e+01,5.771724067e+00,4.595281338e+01,7.266713976e+01,9.289925906e+01,4.922132384e+01,1.817927541e+01,8.906370940e+00,6.650689065e+01
5.100624095e+01,9.108341743e+01,1.105056056e+01,6.354228457e+01,4.503811437e+01,2.070387488e+01,2.235276215e+01,8.406819208e+01,9.655612762e+01,6.951644340e+01,3.505028357e+01,9.793811289e+01,5.949861415e+01,9.559949509e+01,6.852388498e+01,1.286036843e+00,8.875788072e+01,1.278922826e+01,9.172588146e+01,5.974042965e+01,6.836848538e+00,3.811288230e+01,5.325293640e+01,4.108474282e+01,2.015265015e+01,3.801065911e+01,8.337467840e+01,6.778319770e+01,5.501838244e+01,9.836852481e+01
9.053988851e+01,9.617336189e+01,3.480798767e+01,6.309733606e+01,2.137182712e+01,6.983255671e+01,2.230947285e+00,5.403866979e+01,5.527691331e+01,1.822765104e+01,5.585714030e+01,4.239226727e+01,8.491217434e+01,7.550895851e+01,4.260688276e+01,4.492913661e+01,2.199436515e+01,1.512738423e+01,7.976320103e+01,5.237838657e+01,4.869233557e+01,5.615365650e+01,7.643894909e+01,6.368064483e+01,3.798429965e+01,9.248896822e+01,7.926249019e+01,4.492125588e+01,2.044332017e+01,1.743804992e+01
9.291331502e+01,5.439178616e+01,7.593436946e+01,2.506548451e+01,1.670087054e+01,6.921728315e+01,6.933651914e+00,9.814463192e+00,6.637332536e+01,8.368190558e+01,6.112724339e+01,7.929787100e+01,3.573698480e+01,5.363361779e+01,1.255857564e+01,2.393346470e+01,3.554351898e+01,1.934788542e+01,9.598813731e+00,3.071202640e+01,7.085760813e+01,2.982047947e+01,2.745620627e+01,4.849203146e+01,1.935573148e+01,3.166437607e+01,2.381298432e+01,5.321270186e+01,8.637158644e+01,6.526700684e+01
2.386972984e+01,5.789080117e+01,8.299234468e+01,9.757504622e+01,8.142243956e+01,1.594904322e+01,3.277267106e+01,4.313679956e+01,7.666741246e+01,3.815172067e+01,6.917614376e+01,9.312435139e+01,6.325144228e+01,5.152825121e+01,8.324854583e+01,9.096626572e+01,3.434270484e+01,5.007078513e+00,8.253020458e+01,3.545516406e+00,5.598351410e+00,1.880017737e+01,2.330664435e+01,6.131370108e+00,9.859458337e+01,6.760918762e+01,6.581787914e+01,7.296058270e+01,4.008644783e+01,3.390048414e+01
9.575071977e+01,4.127137449e+01,9.132420446e+01,5.731983621e+01,8.228882415e+01,7.216551963e+01,7.306198995e+01,9.740570624e+01,6.881645973e+01,2.578955064e+01,8.217920551e+01,4.332650174e+01,9.264249499e+01,8.057365938e+01,7.673755208e+01,7.595576950e+00,8.565938088e+01,1.895647671e+01,7.716174134e+01,3.986336324e+01,8.189245485e+01,2.901004691e+01,5.342525743e+01,8.540815977e+00,9.626665222e+01,3.731585610e+01,9.203786244e+01,7.759714018e+01,1.809236563e+01,2.571125997e+01
3.705001923e+01,9.249916192e+01,8.240261980e+01,1.758270679e+01,9.619928857e+01,7.933409817e+01,3.050409686e+01,8.793583937e+01,5.357597431e+01,5.636223379e+01,1.453841355e+01,1.512961977e+00,6.096429747e+01,5.339911568e+01,5.079273273e+01,2.850821263e+01,1.504906184e+01,9.728391647e+01,8.565618804e+01,8.177934708e+01,9.376368151e+01,9.863217792e+01,4.266589349e+01,4.663001681e+01,9.487447336e+01,3.261787281e+01,6.107895920e+01,6.979254575e+01,9.871870439e+01,5.933346396e+01
8.425535526e+01,8.329380001e+00,3.168149758e+01,7.057963417e+01,4.301064639e+01,4.968414187e+01,3.997421772e+01,7.280128193e+01,2.381114956e+01,7.347351140e+00,7.660087609e+01,1.500030237e+01,8.968903916e+01,2.188858233e+00,1.591937176e+01,8.144627815e+01,4.318820186e+01,5.699238476e+01,8.229545107e+01,2.875360384e+01,2.622294177e+01,1.067327760e+01,4.697416480e+01,8.716578460e+01,7.632450337e+01,1.261739722e+01,3.347947736e+01,4.675829441e+01,5.768776348e+01,6.732110879e+01
9.033835954e+01,8.805676657e+00,3.188746324e+01,4.127253285e+01,6.183348763e+01,8.561006365e+01,9.454421743e+01,8.035295739e+01,6.287896518e+01,2.435284622e+01,4.403785424e+00,1.397023241e+01,4.574379613e+01,8.996713885e+01,1.739412612e+01,7.714673890e-01,8.019277445e+01,6.914819332e+00,1.347059990e+01,2.555579212e+01,8.267050619e+01,5.850258876e+01,2.494441335e+01,1.833690147e+01,9.157613652e+01,4.477331848e+01,6.360839340e+01,8.812202961e+01,3.168962432e+01,1.646817039e+01
9.951841982e+00,1.428042543e+01,1.357305654e+01,9.421012799e+01,9.446286078e+01,4.209901309e+01,1.397715437e+01,1.527512384e+01,5.732346951e+01,2.988981305e+01,7.123288989e+01,5.785249708e+01,5.257917883e+01,8.846719375e+01,6.106532445e+01,1.823629609e+01,2.003916818e+01,6.593249848e+01,7.835995585e+01,9.150822084e+01,5.862690102e+01,6.134416469e+01,8.480022958e+01,9.251456122e+01,1.171418569e+01,3.597008592e+01,3.967529309e+00,7.579371474e+01,8.043472750e+01,2.530818884e+01
7.086737218e+01,1.238284142e+01,9.749545553e+01,8.316301750e+01,4.789078182e+01,4.306963660e+01,4.522366403e+01,3.348577546e+01,7.541564768e+00,3.203803208e+01,1.136852161e+01,1.263217762e+01,9.138941973e+01,3.770081481e+01,5.404962897e+01,5.780868209e+01,4.603289743e+01,8.776968908e+01,1.728869274e+01,1.658630573e+01,4.276034268e+01,7.776715399e+01,7.617426219e+01,1.927096393e+01,6.591886347e+01,5.109627248e+01,4.318087188e+01,8.115751965e+00,2.962621761e+01,5.896308023e+01
3.057182824e+01,8.497665655e+01,9.709709849e+01,9.253853627e+01,1.992220902e+01,3.280671266e+01,9.013471269e+01,2.401330873e+01,9.768100918e+01,7.658435457e+01,9.568951640e+01,8.287268029e+01,3.521271190e+00,6.816215633e+01,2.639369197e+01,2.338558373e+01,3.962455625e+01,7.679387665e+01,4.874713640e+01,7.524389616e+01,2.548647419e+01,8.406855164e+01,4.907609745e+00,4.058790383e+01,7.036256595e+01,3.357608907e+00,5.210585943e+01,2.575462288e+01,3.042723721e+01,1.030306072e+01
6.547901265e+01,9.891567728e+01,1.318935208e+01,9.839012404e+01,7.922002767e+01,2.771081619e+00,6.804030921e+01,6.807738882e+01,4.074889080e+00,7.442871625e+01,9.734418100e+01,7.291724456e+01,8.763157210e+01,3.221687483e+01,6.503338378e+01,7.325543395e+01,9.543016618e+01,7.719971736e+01,6.000242061e+01,6.773579419e+01,5.030094351e+01,6.115507663e+01,4.902093784e+01,5.751390505e+01,1.071809813e+01,8.668591618e+00,3.636214593e+01,9.243128452e+01,2.281991298e+01,9.723570311e+01
8.793487004e+01,2.959205554e+01,5.043124141e+01,6.696481916e+01,1.532893474e+01,7.502323997e+01,9.864957826e+01,7.766550533e+01,8.847124865e+01,7.143623917e+01,9.297672839e+01,4.304838061e+01,6.806600021e+01,7.901623466e+01,3.085129192e+01,1.392930992e+01,5.559118823e+01,7.136622576e+01,5.945803992e+01,1.746042103e+01,9.203602127e+01,5.343896666e+01,1.267687009e+01,2.821309749e+01,4.652977911e+01,5.903739209e+01,1.698023666e+01,9.317789655e+01,1.979040967e+01,9.280383927e+01
7.144195342e+01,8.317787134e+01,3.538296608e+01,7.727723017e+01,5.564220529e+01,1.938769975e+01,4.611783679e+00,9.966026227e+01,8.436190810e+01,1.346401392e+01,9.117587250e+01,7.253080708e+00,5.895768892e+01,6.692129793e+01,9.304612596e+01,9.406754529e+01,7.059499388e+01,6.238847453e+00,3.072831945e+01,5.423923008e+01,2.648689943e-01,4.700840348e+01,9.649261426e+01,3.735861985e+00,5.015776290e+01,3.114416446e+01,7.288967778e+01,1.663791972e-01,9.333236716e+01,4.929411888e+01
7.063717979e+01,6.046152913e+01,9.530270209e+00,4.404742304e+01,4.172441622e+01,1.022710536e+01,5.999627310e+01,3.931980694e+01,5.598141225e+01,9.225998037e+01,6.188103426e+01,3.129002321e+01,9.027564181e+01,4.798048181e+01,6.054146880e+01,9.928122748e+01,8.058644072e+01,9.100030619e+01,6.048908396e+01,8.218533611e+01,1.328251884e+01,9.629118215e+01,3.952244140e+01,5.117595623e+01,5.570501322e+01,5.510573272e+01,5.753124403e+01,9.291010754e+01,4.216135161e+01,7.055607984e+01
