v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32
5.804352509e+01,5.104195932e+01,8.125216108e+01,4.183622584e+01,1.563322414e+01,2.649131413e+01,2.910327795e+01,6.552400894e+01,1.646512139e+01,9.053068686e+01,1.316715997e+01,7.615193932e+01,5.375109426e+01,8.459458401e+01,8.529792919e+01,2.672057917e+01,1.337294180e+01,5.325545841e+01,3.188960687e+01,5.688012150e+01,8.555320128e+01,1.077270310e+01,5.308845502e+01,8.769789344e+00,8.739134206e+01,3.412441353e+01,1.568934299e+01,6.362295908e+01,4.402683794e+01,7.544778812e+01,9.687871350e+01,7.697953860e+01
8.528693887e+01,5.021386406e+01,6.823441017e+01,6.930231356e+01,1.818865744e+01,4.578148126e+00,1.665316663e+01,2.037133194e+01,5.114068263e+01,2.574504244e+01,1.518457412e+01,8.365368205e+01,9.968803493e+01,3.632733946e+00,8.773993891e+01,1.625161650e+00,8.339375923e+01,4.694162225e+01,1.052050475e+01,9.800336882e+00,3.204616803e+01,6.857277154e+01,9.771918472e+01,1.947179564e+01,1.183281899e+00,4.730936232e+01,8.882415100e+00,6.256558968e+00,3.512582177e+01,7.604217132e+00,1.509550242e+01,8.761084869e+00
7.369190929e+01,2.128742335e+01,1.147085748e+01,4.139326338e+01,9.113601616e+01,3.934539946e+01,7.999943341e+01,9.011798542e+01,3.703947696e+01,9.066229624e+01,5.337614810e+01,4.036277928e+01,9.518329470e+01,1.801915233e+01,5.247957999e+01,7.833625300e+01,7.901791649e+01,1.451163986e+01,3.294489949e+01,8.557009998e+01,9.326001050e+01,8.975033804e+01,9.937678812e+00,7.949134835e+01,7.401039363e+01,4.845109191e+01,3.703521179e+01,1.470433971e+01,2.432264498e-01,9.457161200e+01,1.730970877e+01,5.235853391e+01
2.262593374e+01,3.660862741e+01,8.613502525e+01,1.201078466e+01,4.599604385e+01,9.306123298e+01,1.036953869e+01,6.491432425e+00,4.909712760e+01,1.713000709e+01,5.697934482e+01,5.064616162e+01,6.764875642e+01,6.673849542e+01,5.271918560e+01,7.156299850e+01,1.212607927e+01,2.829575149e+01,5.572100430e+01,2.149976517e+01,3.128201572e+01,7.899337459e+01,3.426563157e+01,6.765349134e+01,7.155492291e+01,8.250236304e+01,1.977213041e+01,6.123959899e+01,4.946771530e+01,5.443328846e+01,9.290893679e+01,7.235004294e+00
8.563676752e+01,4.119412130e+01,3.769252286e+01,9.636031342e+01,7.219892375e+01,7.400086525e+01,8.629516931e+01,5.812681210e+01,8.817227746e+01,9.034120389e+01,3.635092876e+00,6.854205937e+01,3.919679344e+01,5.468287400e+01,9.500191842e+00,4.211971681e+01,8.021101420e+00,3.753169651e+00,4.067128497e+01,3.312954698e+01,8.339587264e+01,1.114019964e+01,4.653724700e+01,8.547638442e+01,5.617490134e+01,6.713495262e+01,1.306535807e+00,2.615001104e+01,1.180706566e+01,6.666315042e+01,5.603882648e+00,9.923344948e+01
7.866736153e+01,1.372341327e+00,3.041999307e+01,6.530957588e+01,4.332361908e+01,4.531348219e+01,8.008674920e+01,4.108835243e+01,1.993865719e+01,1.722894369e+01,8.155299641e+01,1.036460639e+01,2.664173792e+01,7.751289785e+01,5.587830913e+01,1.353575388e+00,3.168916985e+01,8.362072215e+01,1.544034757e+01,1.356710978e+01,5.531059388e+01,8.330199342e+01,1.528201667e+01,1.567041716e+00,8.995413001e+01,1.133056383e+01,3.313052191e+01,7.370723431e+01,7.616202837e+01,3.798704450e+01,7.041627242e+01,3.946964001e+01
4.421333485e+01,6.004458390e+01,9.147972082e+01,2.823449802e+00,4.110951102e+01,9.796189011e+01,8.951250032e+01,7.415095727e+01,8.337399949e+01,8.096265655e+01,4.359102398e+01,7.277222500e+01,3.959366737e+01,7.166449999e+01,2.308023460e+01,3.106362010e+01,3.183192098e+01,2.430866548e+01,6.500069760e+01,3.553582588e+01,9.822367566e+01,1.303434302e+01,1.885387245e+01,2.375497740e+01,6.637310194e+01,8.160609475e+01,3.423206087e-01,7.278398624e+01,3.951823198e+01,6.225523550e+01,4.174237013e+01,3.764330501e+01
4.710030153e+01,7.761282499e+01,9.874792746e+01,2.250020921e+01,2.987442327e+01,6.660527317e+01,4.515149407e+01,2.247892993e+01,1.594105713e+01,9.730040283e+01,6.428179394e+01,1.284190826e+00,1.168606956e+01,4.523798705e+01,9.236547239e+00,5.291861696e+01,1.004029773e+01,5.053184804e+01,8.981630999e+01,8.524819664e+01,2.087871931e+01,2.721652674e+01,4.862466254e+01,1.446925231e+01,7.139858858e+01,7.614699581e+01,8.908934747e+01,8.578236105e+01,1.533844740e+01,8.536871731e+00,7.034602597e+01,9.524569074e+01
2.687262980e+01,5.345150364e+01,7.843479282e+01,7.423377222e+01,7.878915689e+01,3.172810678e+01,4.781678001e+01,9.271904980e+01,8.584442558e+01,5.945347024e+01,7.382365341e+01,6.062438958e+01,6.743631894e+01,2.579674462e+01,3.502936445e+00,9.542066519e+01,4.360720345e+01,2.296362899e+01,1.291949553e+01,2.275606703e+01,2.285701234e+01,8.933421168e+01,8.217389654e+01,2.522514002e+01,9.122776270e+00,8.463621309e+01,4.872122404e+01,5.148926840e+01,2.117545806e+01,2.777820888e+01,9.493623626e+01,4.497139953e+01
9.346250853e+01,5.210505631e+01,4.410558964e+01,3.447135191e+01,4.945749584e+01,5.250310142e+01,3.602465324e+01,9.367723865e+01,4.033854544e+01,8.885439791e+01,3.262117251e+01,7.641746703e+01,6.082471416e+01,8.943285497e+01,9.988212885e+01,6.311901029e+01,7.766872000e+01,3.431041054e+01,6.334841012e+01,3.641103692e+01,2.099415798e+01,1.135587652e+01,3.692767346e+01,4.484757600e+01,9.942768091e+01,9.411835673e+01,2.516051029e+00,1.333089612e+01,2.314993139e+01,9.943988787e+00,2.981552938e+01,2.563135627e+01
9.391218882e+01,4.711653248e+01,6.446519909e+00,7.572647190e+01,8.527673266e+01,5.628647740e+01,4.637717401e+01,4.707129749e+01,7.415431969e+01,3.797723780e+01,3.700912679e+01,2.782141001e+01,7.498607970e+01,9.707638770e+00,9.545845436e+01,6.741248844e+01,2.565593761e+01,2.076268955e+01,6.263035576e+01,4.797409441e+01,5.571790001e+01,4.687624989e+01,3.182075342e+01,5.382566221e+01,4.135471571e+01,6.177213679e+01,3.147413117e+01,6.339931146e+01,3.617728615e+01,5.360626986e+01,3.625422788e+01,6.670314874e+01
4.465569213e+01,2.750199576e+01,3.747789833e+01,1.904202555e+01,3.705529469e+01,1.643637025e+01,5.389732235e+00,5.436463309e+01,1.503549352e+01,2.052509829e+01,3.174311796e+01,6.256986445e+01,7.006814021e+01,7.242390353e+01,5.128131185e+01,6.113002016e+01,8.586596671e+01,3.756588857e+01,6.785295343e+01,8.312250067e+01,6.680325696e+01,7.297925570e+01,4.902032171e+00,7.172936624e+01,4.346178473e+01,2.911150443e+01,6.168970062e+01,5.012402719e+01,4.030965906e+01,5.768184150e+01,2.260148430e+00,4.070300826e+01
4.017665123e+01,7.641828006e+01,7.151947599e+01,3.538586825e+01,1.404235720e+01,7.148146896e+01,9.324961588e+01,7.879340262e+01,3.106249202e+01,5.459680844e+00,3.029224661e+01,6.011292515e+00,9.811854187e+01,5.973647441e+01,4.858653064e+01,7.272679537e+01,4.393118453e+01,5.251096950e+00,2.920889145e+01,1.453696572e+01,8.565891781e+01,9.001679836e+01,9.062138796e+01,8.616397972e+01,9.786943842e+00,5.735662100e+00,6.821620934e+00,9.934621973e+01,7.518036437e+01,7.507238628e+00,1.480918003e+01,1.765251136e+01
8.928713099e+01,2.829015146e+01,5.781423962e+01,9.057721484e+00,7.239776554e+01,8.080154587e+01,7.048830333e+01,6.349803749e+01,7.713176848e+01,3.383433341e+01,3.340500597e+01,5.945606489e+00,6.546447642e+01,5.540071401e+01,8.749108739e+01,9.732877332e+01,6.209947842e+01,1.669716788e+00,7.352236709e-01,1.593995469e+01,9.551033826e+01,1.961266103e+01,3.621221605e+01,7.577248598e+01,4.423935473e+01,1.244627635e+01,7.281063403e+01,5.410048701e+01,7.293955271e+01,7.396499707e+01,3.612992341e+01,6.268519072e+01
8.308526924e+01,3.728243999e+01,2.133519255e+00,9.936275297e+01,7.822147723e+01,3.034055375e+01,3.285918015e+01,3.544273912e+01,2.597641466e+01,9.493584567e+01,2.787227531e+01,6.176077770e+01,3.734104767e+01,3.170180210e+01,6.251943598e+01,9.900936028e+00,5.526374726e+00,7.494998456e+00,8.032416379e+01,2.704279706e+01,6.784989676e+01,7.187230114e+01,7.139127133e+01,5.978537492e+01,8.399870717e+01,8.662980021e+01,3.922545029e+01,2.361261424e+01,4.310552882e+01,5.371256423e+01,3.957442859e+01,3.587451849e+01
9.689373226e+01,8.941893324e+01,4.767922951e+01,6.285940674e+01,4.740495518e+00,8.160613514e+01,4.394735900e+01,6.707020810e+01,3.001152167e+01,6.887033061e+01,4.815709060e+01,1.864227318e+01,8.855494925e+01,3.913922611e+01,7.683326600e+01,2.267501066e+00,2.646819925e+01,5.545775094e+01,4.818515818e+01,4.824873376e+01,4.028472557e+01,1.368456925e+01,1.962422211e+01,4.499737973e+01,9.424782908e+01,9.335918753e+01,1.103403616e+01,7.872098893e+01,3.504522687e+01,2.249795320e+01,2.692337195e+01,7.288120301e+01
8.723831788e+01,3.835780787e+01,1.028305034e+01,2.184852034e+01,4.633169464e+01,4.237773701e+01,4.235119131e+01,1.560921303e+00,9.630081620e+01,4.267785933e+01,6.968628759e+01,1.392522165e+01,8.044519367e+00,8.917108148e+01,7.065598330e+01,6.854346271e+00,3.970592328e+01,3.153459450e+01,1.042704837e+01,5.322887552e+01,9.163905283e+00,2.658135043e+01,8.340130003e+01,2.383804688e+01,3.494170942e+01,5.190924934e+01,1.517946164e+01,5.212065134e+01,8.162239433e+01,5.123933734e+00,7.960101301e+01,2.329297617e+01
6.429977927e+00,8.213054272e+01,1.905653316e+01,2.578788025e+01,7.719258146e+01,9.671003867e+01,4.657993563e+01,9.866777636e+01,2.808143176e+01,5.902954888e+01,5.825484141e+01,8.610714162e+01,3.378241925e+01,8.526699286e+01,7.892112648e+01,4.170171698e+01,7.444416083e+01,5.146650992e+01,2.313987661e+01,4.873236631e+01,8.722317644e+01,9.229383221e+01,4.606220213e+01,6.265250673e+01,3.273192618e+00,7.710574975e+01,9.401485794e+01,1.546015524e+01,1.707178703e+01,9.210368095e+00,2.786696037e+01,9.995523531e+01
2.407723820e+00,2.244049876e+01,9.061102877e+00,2.848237010e+01,5.677605145e+01,8.549256245e+01,4.928878385e+01,9.742941994e+01,5.857181281e+01,8.045644445e+01,6.087705724e+01,5.910810450e+01,6.182432027e+01,7.884355962e+01,9.877829253e+01,7.713658733e+01,4.241828671e+01,4.200658766e+01,8.134587044e+01,7.508326561e+01,4.572465031e+01,7.021216140e+01,2.735394296e+01,4.586614881e+01,4.923829922e+01,1.322605881e+01,3.879727668e+01,3.584450657e+01,1.630678661e+01,2.011549871e+01,3.311390478e+01,5.250292028e+01
5.567714795e+01,3.701771551e+01,7.529894536e+01,8.453705129e+01,8.539343684e+01,3.915883726e+00,5.026677901e+01,4.633924340e+01,8.506707616e+00,2.532512708e+01,2.288217182e+01,3.817403455e+01,2.225374502e+01,1.468695475e+01,8.269462214e+01,8.439544750e+01,4.716356179e+01,5.934506884e+01,5.105596749e+01,5.604174297e+01,4.949949799e+01,5.454218005e+01,7.810770145e+01,8.662280626e+01,4.501435696e+01,1.154564603e+01,9.488199444e+01,8.800586864e+01,9.940955637e+01,3.949432070e+01,6.180781515e+00,7.794287630e+01
1.846508224e+00,5.154731479e+01,1.590735013e+01,9.147883335e+01,3.972955188e+01,6.843411199e+01,4.483656732e+01,1.722228238e+00,5.604507069e+01,1.374036327e+01,7.123343195e+00,3.411506485e+01,1.442402528e+01,8.602775423e+01,7.580715066e+01,4.897930706e+01,3.602852583e+01,5.599897872e+01,2.696792715e+01,8.228881413e+00,2.224475445e+01,6.973686942e+01,3.955320468e+01,6.535962973e+01,7.835055738e+01,8.116624607e+01,6.248738955e+01,8.146813973e+01,2.939132601e+01,8.524919591e+01,2.668803982e-01,5.297279499e+01
6.118077701e+01,2.760777967e+01,9.497924875e+01,3.445995830e+00,7.974265363e+01,5.736958186e+01,1.200259325e+01,4.528660388e+01,5.322211527e+01,6.911658600e+01,4.541439125e+00,9.633057441e+01,6.122256015e+01,6.464212902e+01,7.693815150e+01,1.697233349e+01,7.883774693e+01,8.891594423e+01,3.848029783e+01,1.418970395e+01,7.429796134e+01,4.402908305e+01,2.216357602e+01,8.190092748e+01,5.458698265e+01,9.009345416e+01,1.301478948e+01,3.264824466e+01,1.710878459e+01,5.601181858e+01,7.087034242e+01,2.992578387e+01
4.667338711e+01,7.583366820e+01,8.649237725e+00,5.428153919e+01,8.914904278e+01,2.072953695e+00,5.227180497e+01,5.282072308e+01,4.454979545e+01,7.853704994e+01,4.550922899e+01,8.949971181e+01,3.415601083e+01,7.967014591e+01,6.047914874e+01,6.609619002e+01,4.873152021e-01,9.771489716e+01,7.863198923e+01,2.934763798e+01,9.901039612e+01,3.319496234e+01,9.016538927e+01,1.646051818e+01,9.690225105e+01,2.691253607e+01,6.891310567e+01,5.571515639e+01,7.879822644e+00,2.084253383e+01,9.734483951e+01,4.115238129e+01
5.723271514e+01,8.523982521e+01,4.519014723e+01,3.081009936e+01,5.215320292e+01,9.085426506e+01,6.441156060e+01,3.829137517e+01,4.561201935e+01,9.100341090e+01,2.109332338e+01,6.782876552e+01,1.985516426e+01,3.486531365e+01,8.925073329e+01,1.060307550e+01,2.911678239e+01,4.661154376e+01,4.260943068e+01,3.032301220e+01,2.610524227e+01,7.134624588e+01,6.953097994e+01,5.317975170e+00,6.352240087e+01,7.207365360e+01,9.226636362e+01,5.128210398e+01,9.682479201e+01,6.027838554e+01,4.635877970e+01,9.617642552e+01
7.286649245e+01,9.905551182e-01,8.208901157e+01,4.609399143e+01,2.801126408e+01,1.714069032e+01,8.557952091e+01,9.384424992e+01,1.802581424e+01,9.908034316e+01,1.235556492e+01,6.001544016e+01,5.586057538e+01,3.577088551e+01,5.342868004e+01,7.067269984e+00,9.131878363e+01,7.596000582e+01,4.270834778e+01,5.718595659e+01,7.031820960e+01,1.888262273e+01,7.410239349e+01,4.068478966e+01,2.805569789e+00,8.313382736e+01,5.937643824e+01,9.445359722e+01,2.131962906e+01,8.113091216e+01,2.524679227e+01,6.996167507e+01
8.205677589e+01,4.487081227e+01,6.830814432e+00,4.599605617e+01,3.675453357e+01,2.262126803e+00,7.062499551e+01,7.275592964e+01,9.121536503e+01,8.492684545e+01,3.616241289e+01,8.760396610e+01,3.134338218e+01,7.077129755e+01,7.841550062e+01,3.002128688e+01,5.330652853e+01,3.831364615e+01,9.632238618e+01,8.709600470e+01,3.234568996e+01,7.817596092e+01,1.832927065e+01,7.921461401e+01,9.655534134e+01,5.069667924e+01,2.821491090e+01,9.543563063e+01,7.231884749e+01,4.511074874e+01,6.213962083e+01,2.610980962e+01
6.799362652e+01,5.620725251e+01,2.401627894e+01,5.012174868e+01,9.453751416e+01,6.988119294e+01,2.740168375e+01,6.997994410e+01,5.578182358e+01,4.903194350e+01,1.593389186e+01,3.855363703e+01,4.929828436e+01,8.266280520e+00,6.199528255e+01,7.060483696e+01,9.952076208e+01,5.567015249e+01,3.887380527e+01,3.686235479e+01,3.768312963e+01,7.905481825e+01,4.943666586e+01,7.418464431e+01,5.526101940e+01,1.982297259e+01,1.546176766e+01,5.043270551e+01,2.295005081e+01,7.743471142e+00,1.700418925e+01,4.628988514e+01
1.724913111e+01,7.944328694e+01,8.274792450e+01,8.802387017e+01,9.403784549e+01,7.230927466e+01,3.829164154e+01,5.608589641e+01,5.654627246e+01,7.376176894e+01,1.331933388e+01,2.228208376e+01,7.523832762e+00,9.117477670e+00,8.521011082e+00,7.417025018e+01,8.424451465e+01,3.608697692e+00,2.272868978e+01,9.130451601e+01,8.062445126e+01,4.846030900e+01,7.606830164e+01,4.411101316e-01,4.034873931e+01,6.586216645e+01,7.417710340e+01,7.817220909e+01,7.212798586e+01,1.987840103e+01,3.358130850e+01,6.141435705e+01
5.702804373e+01,4.266806791e+01,7.617196885e+01,4.979161447e+01,6.415360152e+01,9.063134552e+00,4.984024554e+01,2.347912764e+01,8.900138768e+01,8.207201654e+00,5.268464820e+01,5.288449645e+01,3.885910582e+01,2.824449800e+00,3.822640950e+01,9.744543937e+01,3.019177554e+01,5.293208582e+01,5.617585157e+01,7.808605094e+01,3.185405819e+01,7.823180812e+01,7.756535242e+01,8.028804043e+01,4.909052347e+01,6.355233526e+01,6.486237104e+01,4.754496437e+01,6.478491192e+01,7.317885345e+01,7.144886501e+01,7.784112198e+01
4.921126333e+01,8.410107546e+01,5.376798773e+01,5.907997532e+01,9.017846776e+01,7.632393735e+01,2.884870356e+01,3.731395697e+01,9.501930538e+01,7.138072496e+01,9.701210932e+01,3.619715091e+01,6.478477516e+01,5.130627512e+00,8.179022625e+01,6.728634339e+01,9.935794835e+01,7.224778316e+01,3.094363542e+01,1.623589618e+01,2.492004890e+01,6.554976478e+00,4.085061993e+01,1.721137728e+01,3.691847375e+00,5.855174048e+01,2.772809301e+01,1.253251614e+01,4.440271224e+01,6.989026160e+01,7.671639325e+01,2.521262843e+01
4.538354915e+01,3.583050715e+01,1.676058645e+00,7.106108248e+01,4.009081599e+01,2.868930165e+01,7.512768879e+01,7.747776184e+01,5.303984909e+01,3.375304444e+01,6.253603576e+01,3.475175634e+01,2.759846361e+01,8.427859152e+01,7.160685383e+01,4.920264577e+01,4.322971107e+01,7.744359740e+00,5.670364736e+00,2.985625883e+00,1.336165357e+00,4.803446389e+00,9.536012748e+01,6.410414807e+01,9.235811862e+01,4.799792442e+01,4.814596853e+01,1.564548511e+01,4.208282138e+01,8.638560160e+01,1.491166204e+01,9.129267644e+01
4.020325077e+01,9.036693836e+01,3.839359727e+01,4.889288000e+01,6.874445110e+00,4.470221159e+01,1.275834734e+01,2.803349489e+01,1.915790628e+01,1.366615597e+01,1.676483929e+01,5.933252669e+01,2.650968250e+01,5.375927340e+01,7.252615830e+01,9.539630392e+01,1.432467708e+01,4.788190959e+01,5.304084844e+01,9.415594853e+01,4.349871435e+01,8.395143882e+01,6.393965245e+01,5.377161764e+01,5.908628802e+01,6.149974531e+01,1.524766418e+01,2.401859975e+01,5.969854787e+01,7.915114739e+01,9.188778121e+01,2.534591990e+00
7.349430547e+01,4.589498574e+01,8.286180148e+00,5.899357914e+01,7.953503091e+01,5.864105288e+01,2.689283384e+01,1.354958521e+01,8.275941444e+01,5.551703632e+01,6.236049336e+01,1.807996645e+01,5.599059684e+01,1.047467336e+00,5.472066000e+00,7.787168607e+00,6.947967475e+01,2.767513016e+01,2.795189450e+00,9.083528102e+01,8.501263857e+00,5.069993177e+01,2.467190287e+01,7.282561084e+01,6.128365029e+01,8.378306722e+00,4.142351025e+01,1.945261565e+01,6.660787182e+01,2.740594579e+01,3.061757017e+01,4.089608979e+00
4.115228672e+01,9.806337971e+01,5.923146764e+01,6.147611826e+01,2.360146966e+00,7.843924852e-01,1.736906155e+01,7.036462065e+01,2.957999745e+01,1.611653432e+01,6.465310865e+01,8.342551135e+01,1.325745014e+00,6.969181257e+01,2.314246304e+01,2.791554156e+01,8.625003527e+01,1.130210927e+01,7.432705449e+01,3.090622657e+01,9.589400778e+01,9.199610717e+01,1.536480564e+01,9.693684877e-01,3.947090993e+01,2.795158939e+00,4.486566315e+01,7.235026169e+01,2.880958308e+01,4.504246622e+01,7.807787389e+01,8.287061042e+01
2.297293045e+01,5.958031756e+01,5.646396335e+01,6.763989612e+01,4.452193380e+01,8.217040919e+01,5.007864801e+01,9.260514146e+00,9.213505521e+01,4.869438194e+01,5.964106320e+01,7.179431364e+01,8.299758575e+01,4.064349834e+01,7.040204187e+01,7.778956162e+01,7.168978309e+01,4.954612946e+01,5.855081581e+01,8.635258539e+01,1.249843739e+01,7.501674955e+01,3.795979613e+01,7.384538382e+01,8.089583883e+01,6.331483562e+01,8.477118291e+01,5.337238282e+01,5.665729263e+01,7.843462262e+01,8.486920933e+01,1.678203384e+01
3.257207570e+01,5.132945233e+01,9.517647653e+00,3.418228888e+01,1.853521937e+01,5.531433770e+01,9.984432093e+01,3.334387758e+01,3.369437787e+01,3.238955281e+01,6.889011999e+01,1.517994380e+01,3.668355362e+01,9.322506052e-01,9.206872043e+01,3.183214276e+01,9.448944308e+00,5.044792622e+00,5.249317106e+01,5.456821345e+01,6.857137297e+01,1.620578021e+01,9.851543455e+01,9.341408662e+01,2.757735690e+01,9.693839119e+01,8.395981253e+01,6.557327664e+01,3.366379457e+01,7.038882222e+01,9.757043142e+01,6.170321195e+01
2.547814304e+01,3.869840883e+01,5.767613078e+01,6.483210777e+01,4.872027124e+01,3.182096115e+01,4.561262026e+01,5.409154298e+01,6.973876690e+01,5.457516507e+01,6.841593594e+01,6.837861028e+01,6.979126057e+01,3.060698839e+01,4.690806884e+01,8.545340029e+01,6.997073840e+01,7.484722365e+01,7.197697065e+01,7.921585210e+01,1.146739277e+01,2.069566925e+01,6.191509703e+01,1.407665899e+01,8.440735160e+01,6.364254410e+01,3.004413518e+01,7.133625201e+01,2.508522303e+01,1.545475351e+01,2.152132406e+01,1.205037450e+01
5.341860834e+01,3.948542327e+01,2.524582713e+01,5.407807288e+01,5.896844296e+01,4.011445883e+01,9.800270167e+01,9.390669438e+01,7.589894690e+01,9.802653975e+01,1.148773411e+01,6.334345573e+01,5.622944193e+01,7.043384432e+01,5.800327315e+01,9.117738930e+01,1.560591309e+01,9.395437713e+01,7.394134081e+01,7.158527819e+01,1.223702806e+01,1.917667455e+01,8.223432574e+01,5.421772361e+01,7.627216029e+01,9.448877455e+01,2.672887160e+01,8.307155080e+01,1.364416956e+01,3.716959882e+01,4.609304458e+01,2.377162001e+01
7.310807864e+01,7.591239885e+01,1.441207999e+01,3.874627401e+01,8.887798014e+01,9.688183591e+01,8.181490394e+00,2.500446481e+01,6.228018216e+01,5.336161449e+01,9.323268351e+01,6.500176601e+01,5.707111264e+01,6.457760834e+01,1.874961667e+01,5.513679190e+01,4.745944558e+01,8.644147299e+01,6.213212865e+01,4.244741742e+01,3.940479469e+01,6.413135786e+01,2.741629817e+01,3.022823483e+01,2.745118369e+01,7.882632617e+01,7.478595827e+01,5.553147104e+01,2.803461389e+01,6.242291162e+01,5.848199182e+00,9.918214944e+01
8.889666065e+01,5.615081838e+01,6.198551976e+01,6.090441712e+01,5.050646046e+01,2.140336983e+01,5.142411586e+01,1.509063689e+01,6.766100382e+00,3.396595239e+01,4.756375247e+01,1.294617083e+01,8.463413377e+01,9.484441220e+01,7.053356227e+01,3.857860242e+01,3.909539825e+01,1.012638861e+01,1.883089158e+01,6.434850834e+01,6.890734430e+01,5.878622956e+01,6.915431368e+01,1.637344296e+01,1.568191808e+01,6.375765429e+01,9.817031172e-01,6.494772901e+01,8.402738583e+01,1.913334211e+01,9.595324203e+01,6.876350524e+01
